Date,CCL
2015-04-08,-0.0020528859034925073
2015-04-09,-0.0020571089133827325
2015-04-10,-0.00371053875842553
2015-04-13,-0.010345776494732783
2015-04-14,-0.007108379082696792
2015-04-15,-0.010107292640398224
2015-04-16,0.005530557678591563
2015-04-17,-0.005500138843477553
2015-04-20,-0.011061682690848396
2015-04-21,0.0021510113826623822
2015-04-22,0.0006438133902881837
2015-04-23,-0.007078153547381505
2015-04-24,0.0019440531371324177
2015-04-27,-0.012074116918110889
2015-04-28,-0.008729953697456327
2015-04-29,-0.022457047720492396
2015-04-30,-0.009684424749134446
2015-05-01,0.012735695795805135
2015-05-04,-0.004491177858109818
2015-05-05,-0.020979016070599488
2015-05-06,0.001152028304171937
2015-05-07,0.023705416026378545
2015-05-08,0.0377698152672008
2015-05-11,0.0015161928335356567
2015-05-12,-0.009301070699060054
2015-05-13,-0.0006552095418541626
2015-05-14,0.03495748154552136
2015-05-15,0.011188564194004602
2015-05-18,0.00020888997112855634
2015-05-19,0.009392425993845599
2015-05-20,-0.012263622946400154
2015-05-21,-0.002525108944469112
2015-05-22,-0.0010548621616921494
2015-05-26,-0.00844771517578724
2015-05-27,0.013631405117783713
2015-05-28,-0.009245578453100478
2015-05-29,-0.01739120485151513
2015-06-01,0.00971301909932154
2015-06-02,0.005344024217647236
2015-06-03,0.0167977008565372
2015-06-04,-0.00899202721531045
2015-06-05,-0.002953994868183929
2015-06-08,-0.004867844384337405
2015-06-09,0.0038281749917521424
2015-06-10,-0.0042375148132668405
2015-06-11,0.01765972346560596
2015-06-12,-0.008572161600565842
2015-06-15,-0.004006637038783345
2015-06-16,0.004657931488549316
2015-06-17,0.00273973343189593
2015-06-18,0.021857982410004695
2015-06-19,0.0061705404443528344
2015-06-22,0.020441454126749026
2015-06-23,-0.008814308406807303
2015-06-24,0.007275700242579841
2015-06-25,0.00401305649661321
2015-06-26,0.011190850146709064
2015-06-29,-0.03260874124847413
2015-06-30,0.00898897578271285
2015-07-01,0.00485918507476657
2015-07-02,0.004634408493888076
2015-07-06,-0.010027994092540515
2015-07-07,0.01701757221356992
2015-07-08,-0.025298708496852673
2015-07-09,0.005517975852890933
2015-07-10,0.028049027218538747
2015-07-13,0.02471320301281965
2015-07-14,0.007138635683605621
2015-07-15,-0.00689641326024526
2015-07-16,0.007137258253846257
2015-07-17,-0.002106861898865664
2015-07-20,0.0009597018583942241
2015-07-21,-0.0036434044306110636
2015-07-22,0.007890555027334267
2015-07-23,-0.010692959686440018
2015-07-24,-0.013317965443414903
2015-07-27,-0.005281497639134658
2015-07-28,0.009635960617136341
2015-07-29,0.014803377594915013
2015-07-30,-0.004222620275503242
2015-07-31,0.02717815171691451
2015-08-03,-0.020078767632827788
2015-08-04,-0.006702643983930168
2015-08-05,0.014652033701254785
2015-08-06,-0.010260186078619782
2015-08-07,0.0007680277036685723
2015-08-10,0.005562676389078591
2015-08-11,-0.004387747544192577
2015-08-12,-0.019735415623599595
2015-08-13,0.018569370276094066
2015-08-14,0.006332544866169076
2015-08-17,0.00858140150467146
2015-08-18,-0.0017015270266552696
2015-08-19,-0.0038097728307058265
2015-08-20,-0.045315463925499566
2015-08-21,-0.03104331754315759
2015-08-24,-0.03927249751864681
2015-08-25,0.018502781821616576
2015-08-26,0.03189668215693753
2015-08-27,0.018219147503681477
2015-08-28,-0.004825247114354614
2015-08-31,-0.005454445806365671
2015-09-01,-0.029453705767862215
2015-09-02,0.03474266903318224
2015-09-03,-0.0008093101618050769
2015-09-04,-0.00951398143167037
2015-09-08,0.03576541086688767
2015-09-09,-0.002959616114894148
2015-09-10,0.0037601665987356814
2015-09-11,0.013012541724258142
2015-09-14,0.0
2015-09-15,0.01089928003067775
2015-09-16,0.017904850203437572
2015-09-17,-0.0024585366243116136
2015-09-18,-0.012703899000422236
2015-09-21,0.011714884416309967
2015-09-22,-0.05485945432340633
2015-09-23,0.03434429460786115
2015-09-24,-0.012038863963321655
2015-09-25,-0.003537613457311073
2015-09-28,-0.040631246635613905
2015-09-29,-0.008429155140930344
2015-09-30,0.030478746608040508
2015-10-01,-0.0038228743439401303
2015-10-02,0.005049438440136722
2015-10-05,0.012459837795103512
2015-10-06,-0.02421572207470668
2015-10-07,0.0018306034828958762
2015-10-08,0.007512767016819133
2015-10-09,-0.00523974879050515
2015-10-12,0.020258949975912932
2015-10-13,-0.00972979325400769
2015-10-14,-0.030278773320858154
2015-10-15,0.04652599136301894
2015-10-16,0.009681904002663444
2015-10-19,0.014872810524677371
2015-10-20,-0.0036637341193251904
2015-10-21,-0.004064056847439712
2015-10-22,0.01787781728524518
2015-10-23,0.022909498599320344
2015-10-26,-0.0013063668705558529
2015-10-27,0.006166912562547422
2015-10-28,-0.010215327523809048
2015-10-29,0.01482456321293757
2015-10-30,0.0
2015-11-02,-0.00980046213561292
2015-11-03,-0.010644000105100027
2015-11-04,-0.0033975564284177695
2015-11-05,0.0018939384476250876
2015-11-06,0.008695498224469578
2015-11-09,-0.01480486984277507
2015-11-10,0.010652306682451318
2015-11-11,-0.005646690519301667
2015-11-12,-0.012492665497585098
2015-11-13,-0.011692512508818975
2015-11-16,-0.015322143043110747
2015-11-17,-0.010636008357420512
2015-11-18,0.007210025722580449
2015-11-19,0.024855857908023582
2015-11-20,0.0007761077534707006
2015-11-23,-0.0036836529173960297
2015-11-24,-0.019459073196756882
2015-11-25,0.011907128595045835
2015-11-27,-0.002941625726941899
2015-11-30,-0.006097737108429979
2015-12-01,0.018404923895158243
2015-12-02,-0.0054411157179218295
2015-12-03,-0.03653765829997735
2015-12-04,0.027986360526008003
2015-12-07,-0.00039481962847631724
2015-12-08,-0.010065105844655142
2015-12-09,0.0029903883052195823
2015-12-10,0.012920003944137504
2015-12-11,-0.0052980949226354435
2015-12-14,0.001972718558617803
2015-12-15,0.026973696665743008
2015-12-16,0.0007667988097901368
2015-12-17,-0.03333324681255356
2015-12-18,0.03864444027912861
2015-12-21,0.029192920925786625
2015-12-22,0.006117837943657056
2015-12-23,-0.0035008242871145123
2015-12-24,0.0007394134525402496
2015-12-28,0.0012934414539262917
2015-12-29,0.017531011447688094
2015-12-30,-0.0018135132298718881
2015-12-31,-0.01017449028088302
2016-01-04,-0.005139577425715469
2016-01-05,-0.00959391728290504
2016-01-06,-0.002980832942918288
2016-01-07,-0.021113511327548018
2016-01-08,-0.006489718189055749
2016-01-11,0.03631119108516079
2016-01-12,0.013718908431599619
2016-01-13,-0.04206298068749237
2016-01-14,-0.008400028570560769
2016-01-15,-0.04062372856253882
2016-01-19,-0.01525199468289229
2016-01-20,-0.015488042805196889
2016-01-21,0.02608140312415541
2016-01-22,0.0
2016-01-25,-0.015533382210115243
2016-01-26,0.02090168140969939
2016-01-27,-0.03552798854109618
2016-01-28,-0.02476596545141041
2016-01-29,0.027102039872192174
2016-02-01,0.017452812069474577
2016-02-02,-0.07943641335649254
2016-02-03,0.006876572475676523
2016-02-04,0.002643986428216838
2016-02-05,-0.05427401245460517
2016-02-08,-0.026022188182794115
2016-02-09,0.025047666323329443
2016-02-10,0.010240160367980478
2016-02-11,-0.005068231537775025
2016-02-12,0.02014344457638262
2016-02-16,0.02178839768121077
2016-02-17,0.026833754966544054
2016-02-18,-0.012630732807144995
2016-02-19,0.02315826102810359
2016-02-22,0.028885524902726445
2016-02-23,0.007752062791490211
2016-02-24,-0.0014554637567861795
2016-02-25,0.009993837013317908
2016-02-26,-0.003504311766772794
2016-02-29,-0.007860988593456408
2016-03-01,0.020850666945965823
2016-03-02,-0.016340032143220662
2016-03-03,-0.0022839219198899086
2016-03-04,-0.0016648857647658666
2016-03-07,-0.019178749208073165
2016-03-08,-0.014665278348605315
2016-03-09,0.00237278596088375
2016-03-10,-0.0036584288020874434
2016-03-11,0.034773259377229415
2016-03-14,0.004383255077534676
2016-03-15,-0.004364126000085844
2016-03-16,0.019202771355387283
2016-03-17,0.0028670542515731867
2016-03-18,0.013477839552526572
2016-03-21,0.0030223024382682873
2016-03-22,-0.02069109271840852
2016-03-23,-0.0141538730630143
2016-03-24,0.017894204998152974
2016-03-28,0.002044229878504389
2016-03-29,0.01264803251695823
2016-03-30,0.054995804490847844
2016-03-31,0.007638161943292365
2016-04-01,-0.000379198248694812
2016-04-04,0.005308073270555269
2016-04-05,-0.02885158561038559
2016-04-06,0.009514613344434153
2016-04-07,-0.01557996320981192
2016-04-08,-0.0007815334495553383
2016-04-11,-0.006648527270643467
2016-04-12,0.00846452338961079
2016-04-13,0.00878390437596055
2016-04-14,-0.002128108752977198
2016-04-15,-0.010665172612505547
2016-04-18,-0.0035282268358318714
2016-04-19,-0.00472073133761175
2016-04-20,-0.01106714246613194
2016-04-21,-0.017186421575623667
2016-04-22,-0.013623244546244084
2016-04-25,0.015048537693793218
2016-04-26,-0.002234003710789745
2016-04-27,0.007327470108297929
2016-04-28,-0.01576062607733253
2016-04-29,0.006979934659875342
2016-05-02,0.009786013276794625
2016-05-03,-0.0008076563791136193
2016-05-04,-0.006667893078955434
2016-05-05,-0.015663297004926635
2016-05-06,0.017152206520555158
2016-05-09,0.010564958076767272
2016-05-10,0.013067915102150884
2016-05-11,-0.002183019525174079
2016-05-12,0.015314223287255846
2016-05-13,-0.028403563438247903
2016-05-16,0.007862881307596936
2016-05-17,-0.0012000763921836688
2016-05-18,0.008011252430231153
2016-05-19,-0.015497755374945799
2016-05-20,0.009687088925422582
2016-05-23,-0.0023982336587355935
2016-05-24,0.018432920763980398
2016-05-25,-0.01683825248359061
2016-05-26,-0.041104254344839664
2016-05-27,0.021223062450701935
2016-05-31,-0.017695520019432753
2016-06-01,0.006493342283023562
2016-06-02,0.005827446842112893
2016-06-03,-0.012000782935153942
2016-06-06,-0.014241076685137743
2016-06-07,0.009135585566192539
2016-06-08,0.0037894624858010317
2016-06-09,0.007340336247300572
2016-06-10,-0.018321613649276314
2016-06-13,-0.01081658722608636
2016-06-14,-0.0025728605048486175
2016-06-15,0.01590694568847395
2016-06-16,0.0044437806731303375
2016-06-17,0.007162265449975891
2016-06-20,0.014432160746012501
2016-06-21,0.00309267077564801
2016-06-22,0.0043164608140973115
2016-06-23,0.010233389945766058
2016-06-24,-0.07516212238885311
2016-06-27,-0.04403065794748007
2016-06-28,0.0020623718798153945
2016-06-29,0.016921820940759558
2016-06-30,-0.006071153802336804
2016-07-01,0.014932147707428012
2016-07-05,-0.024743781688186806
2016-07-06,-0.013028550974689801
2016-07-07,0.01482145692269432
2016-07-08,0.015974551864184727
2016-07-11,0.024932852824955942
2016-07-12,0.023668474111434135
2016-07-13,-0.0012844563611144055
2016-07-14,-0.007074011628304677
2016-07-15,-0.021588999271613618
2016-07-18,0.006619543951876583
2016-07-19,-0.010740816140976883
2016-07-20,0.019720873264653438
2016-07-21,-0.01521087996108439
2016-07-22,0.013680530370290267
2016-07-25,0.008054028647391798
2016-07-26,-0.0030231068898719515
2016-07-27,0.0032488380797555116
2016-07-28,0.0038859063057778975
2016-07-29,0.004731530521422389
2016-08-01,-0.00021429166683206713
2016-08-02,-0.031042490259500788
2016-08-03,0.00817503378557971
2016-08-04,0.011615062644478424
2016-08-05,0.0192808264890012
2016-08-08,-0.012114934485459194
2016-08-09,-0.030765861291890295
2016-08-10,0.008656847724469285
2016-08-11,0.0105637003590342
2016-08-12,0.002613201404110921
2016-08-15,0.0023890272940982893
2016-08-16,0.009317703299931201
2016-08-17,0.008801998809985223
2016-08-18,-0.0046819151358953315
2016-08-19,-0.0029933735541208817
2016-08-22,0.0060046290170445715
2016-08-23,0.018759509628978988
2016-08-24,-0.0031620750206088344
2016-08-25,-0.002114525786616195
2016-08-26,-0.0019071330421887023
2016-08-29,0.0016982262495726097
2016-08-30,0.0048750302886362284
2016-08-31,0.008226166123597167
2016-09-01,0.018828580201109002
2016-09-02,-0.04743323355814244
2016-09-06,-0.011209352109172621
2016-09-07,-0.01242655858713304
2016-09-08,-0.009712987782351856
2016-09-09,-0.010922836210695674
2016-09-12,0.019156933632731077
2016-09-13,0.009067050266450716
2016-09-14,0.013148987432948234
2016-09-15,0.005191667482937534
2016-09-16,-0.004734448841923755
2016-09-19,-0.007567398589668373
2016-09-20,0.006318039211846704
2016-09-21,-0.008010426425224315
2016-09-22,0.02226108540177485
2016-09-23,0.008966548351760473
2016-09-26,-0.016715838889717505
2016-09-27,0.040456267390485356
2016-09-28,0.008893306786994515
2016-09-29,-0.010660233592607704
2016-09-30,0.011603979693212807
2016-10-03,0.006349921911452006
2016-10-04,0.0012210430247785453
2016-10-05,-0.00853818245225868
2016-10-06,0.0012303196250855741
2016-10-07,-0.022117576193928512
2016-10-10,-0.005026223776223748
2016-10-11,-0.013891804248098327
2016-10-12,-0.0032016226548993165
2016-10-13,0.0019269602776728068
2016-10-14,-0.013678110997519921
2016-10-17,-0.0008667778410182958
2016-10-18,0.008892134003557262
2016-10-19,0.0021495249800969063
2016-10-20,0.012440926028683075
2016-10-21,-0.01038141291461403
2016-10-24,0.006208570055149298
2016-10-25,-0.0017022949883335192
2016-10-26,0.0049023180673148925
2016-10-27,-0.013149837156614108
2016-10-28,0.04126399126650249
2016-10-31,0.013415740880367899
2016-11-01,-0.013849297501739244
2016-11-02,-0.003097988071238733
2016-11-03,0.0010360195921554904
2016-11-04,-0.005794784038886558
2016-11-07,0.01977531625636142
2016-11-08,0.0169420728740044
2016-11-09,-0.009233224177380595
2016-11-10,0.011345120424139044
2016-11-11,-0.00200312364853672
2016-11-14,0.01926946067761115
2016-11-15,0.0037415030205114608
2016-11-16,-0.0005885659497005813
2016-11-17,0.010993398617009209
2016-11-18,0.0
2016-11-21,-0.0046602367134968015
2016-11-22,0.016892692455354963
2016-11-23,0.01023723845163782
2016-11-25,0.004780323669543396
2016-11-28,-0.009324418497892561
2016-11-29,0.022281974329003473
2016-11-30,-0.03400970304590012
2016-12-01,-0.029760742239986038
2016-12-02,0.010425206620726435
2016-12-05,0.02440447724813377
2016-12-06,0.018400280131163793
2016-12-07,0.011030603051573884
2016-12-08,-0.004514594347009515
2016-12-09,0.007936570412603094
2016-12-12,-0.022684632862103205
2016-12-13,0.0003837446547085843
2016-12-14,0.004985462667352225
2016-12-15,0.010494166262275506
2016-12-16,-0.027567989895506906
2016-12-19,-0.003495043440212897
2016-12-20,0.022797998875821346
2016-12-21,0.011430873700705835
2016-12-22,-0.012808507575225558
2016-12-23,0.01182969156794944
2016-12-27,-0.0073541801168121035
2016-12-28,-0.008548583588689929
2016-12-29,-0.0038321388154798353
2016-12-30,0.0013463141808025547
2017-01-03,0.001536552734386909
2017-01-04,0.01304196502885735
2017-01-05,0.016849698873671493
2017-01-06,-0.0011171304334268717
2017-01-09,0.000745586539698806
2017-01-10,0.010430276415230422
2017-01-11,0.0057143488477273685
2017-01-12,-0.016862237204159802
2017-01-13,-0.0033557647989663764
2017-01-17,-0.006920988063283451
2017-01-18,0.00960630061223311
2017-01-19,-0.0027985972752854194
2017-01-20,-0.002806212812809017
2017-01-23,0.008817889651325572
2017-01-24,0.014134134545640054
2017-01-25,0.023840442159503317
2017-01-26,0.019702562264281465
2017-01-27,-0.011241927690655906
2017-01-30,-0.011547362423382945
2017-01-31,-0.0046729046934179674
2017-02-01,0.0016252029968579773
2017-02-02,-0.0028845702886117763
2017-02-03,-0.0005423687441892255
2017-02-06,0.003979964913376044
2017-02-07,-0.0009009552055304626
2017-02-08,0.0025247654545481613
2017-02-09,0.012951818699161066
2017-02-10,-0.0010655492855611293
2017-02-13,0.0037334384073726135
2017-02-14,-0.0015940398029600233
2017-02-15,0.0019513144186948939
2017-02-16,-0.007967452518804374
2017-02-17,-0.011243837636808585
2017-02-21,0.008844578184105334
2017-02-22,-0.0007201918787698158
2017-02-23,0.007567502810079896
2017-02-24,0.0019673147607679464
2017-02-27,0.00035690903207541425
2017-02-28,-0.0017841345647301443
2017-03-01,0.009830240895677633
2017-03-02,0.0012387902158226272
2017-03-03,-0.015025409366910769
2017-03-06,0.0003588188741001641
2017-03-07,-0.0037674972293022524
2017-03-08,0.0
2017-03-09,0.012065480259851213
2017-03-10,0.017971642782096398
2017-03-13,-0.0017479591084043067
2017-03-14,-0.002101105436201678
2017-03-15,0.006667633226655978
2017-03-16,0.002963309741230047
2017-03-17,0.0017380077720676734
2017-03-20,0.0020817123203291654
2017-03-21,0.0005195480692397059
2017-03-22,0.008652079605711016
2017-03-23,0.003945679402786784
2017-03-24,0.0013671074341150558
2017-03-27,0.004607318943192773
2017-03-28,0.006624766166362539
2017-03-29,-0.005062403615949673
2017-03-30,0.005597207407403104
2017-03-31,-0.0064092648852893674
2017-04-03,-0.0032253042720599145
2017-04-04,-0.0013624511372894998
2017-04-05,0.002728475811718978
2017-04-06,0.004421816430464132
2017-04-07,-0.0076193199581522375
2017-04-10,-0.0029005433077120557
2017-04-11,-0.011293660916795956
2017-04-12,-0.0008653212563651813
2017-04-13,-0.004503626103908975
2017-04-17,0.01722630726730978
2017-04-18,-0.001539547311236955
2017-04-19,0.005310965320379335
2017-04-20,0.00903196862649791
2017-04-21,-0.00422225580126756
2017-04-24,0.011194128230450406
2017-04-25,0.006876845807963772
2017-04-26,0.008662287460885265
2017-04-27,0.007101698952147961
2017-04-28,0.012955044958366635
2017-05-01,0.012627418294181458
2017-05-02,0.0023982007315150877
2017-05-03,-0.0009570930458020488
2017-05-04,0.005268380357599467
2017-05-05,0.0007940011722182838
2017-05-08,-0.004601767657386402
2017-05-09,0.007811265253657496
2017-05-10,-0.017083301037821852
2017-05-11,-0.002413888181145518
2017-05-12,-0.012905335635968185
2017-05-15,-0.004575848785673853
2017-05-16,0.004761179203969235
2017-05-17,-0.023692812882369907
2017-05-18,0.02158985608058761
2017-05-19,0.00753611221011985
2017-05-22,0.008943121429003664
2017-05-23,-0.0020951749705289124
2017-05-24,0.008127594279575101
2017-05-25,0.012092900566461617
2017-05-26,0.00939927383228012
2017-05-30,0.005997565681071126
2017-05-31,0.0051770679036406975
2017-06-01,0.020758633370700164
2017-06-02,0.0010704826958631841
2017-06-05,-0.006262560201946599
2017-06-06,-0.011220268462532323
2017-06-07,-0.00046640908584993923
2017-06-08,0.00046662672479413914
2017-06-09,-0.015389477356944736
2017-06-12,0.003946895876320022
2017-06-13,0.007391053488958743
2017-06-14,0.010927439482563805
2017-06-15,0.011426681998504051
2017-06-16,0.0021375044796991816
2017-06-19,0.010359417171849739
2017-06-20,-0.00934868828398816
2017-06-21,0.011111161505922063
2017-06-22,-0.01113936254529524
2017-06-23,0.01156928376882127
2017-06-26,-0.00677192448368491
2017-06-27,-0.014393935106406741
2017-06-28,0.016141377250852074
2017-06-29,-0.014372096292467385
2017-06-30,0.006446640508701806
2017-07-03,-0.004880243453388111
2017-07-05,0.019770178731508103
2017-07-06,-0.015930424502045737
2017-07-07,0.005345297460522147
2017-07-10,0.0001517359065872359
2017-07-11,-0.0013669458544995905
2017-07-12,0.0033459544418346088
2017-07-13,0.0030316504099214825
2017-07-14,-0.006347204270616635
2017-07-17,0.019315740890687216
2017-07-18,-0.004028697416224358
2017-07-19,0.0002994777781577529
2017-07-20,0.012131347343959709
2017-07-21,-0.008582413464468086
2017-07-24,-0.00014939940499569815
2017-07-25,0.002388554884511729
2017-07-26,-0.006701517826098624
2017-07-27,-0.00539722133238596
2017-07-28,0.0009044920426590775
2017-07-31,0.005722661944828955
2017-08-01,0.010482357505393836
2017-08-02,0.0002963624172152013
2017-08-03,-0.0011850984502195239
2017-08-04,0.005784303179433792
2017-08-07,0.0028021445435950643
2017-08-08,0.0004411133436632575
2017-08-09,0.0019110596291074256
2017-08-10,-0.011443747775981339
2017-08-11,0.0014841982529589792
2017-08-14,0.00815043294102158
2017-08-15,0.0099956617583008
2017-08-16,0.002328579399811348
2017-08-17,-0.01974712539589163
2017-08-18,-0.0007407321293166902
2017-08-21,0.015416596312867847
2017-08-22,-0.0030658057641290704
2017-08-23,-0.002504166389337592
2017-08-24,0.006792689607250768
2017-08-25,-0.00014656577719085462
2017-08-28,0.005574294310865646
2017-08-29,-0.006418528758025399
2017-08-30,0.006313214771392239
2017-08-31,0.013714557739146427
2017-09-01,-0.005037544227965318
2017-09-05,-0.03124542617777748
2017-09-06,-0.0001491515928443432
2017-09-07,-0.0194145331712402
2017-09-08,-0.0013707980863729707
2017-09-11,0.03172174333128486
2017-09-12,0.007834394499832475
2017-09-13,0.003520148908381815
2017-09-14,0.004676945938568711
2017-09-15,-0.04073304513104159
2017-09-18,-0.011374136488245812
2017-09-19,0.0004603124812589954
2017-09-20,-0.011346164930871927
2017-09-21,-0.00046538098052895105
2017-09-22,-0.0018617432605677608
2017-09-25,-0.012902340794607392
2017-09-26,0.028661501324057648
2017-09-27,-0.02510723345386101
2017-09-28,0.010835480731663294
2017-09-29,0.0031069558852192536
2017-10-02,-0.002168190982770657
2017-10-03,-0.005121868771054583
2017-10-04,0.01700463609541103
2017-10-05,0.011044683400442068
2017-10-06,-0.004248156881552667
2017-10-09,0.012494257651135543
2017-10-10,0.009480944428774896
2017-10-11,0.0017887497604520686
2017-10-12,-0.005059509525354944
2017-10-13,0.016153157733437062
2017-10-16,0.004415698914456145
2017-10-17,-0.0016119675444483672
2017-10-18,-0.009834094401525051
2017-10-19,-0.024755407597308876
2017-10-20,0.0013678992621373176
2017-10-23,0.0033393620068673524
2017-10-24,0.004841288527464904
2017-10-25,-0.008732413353203183
2017-10-26,0.011543188079865319
2017-10-27,0.009159129180126513
2017-10-30,-0.017705834493086936
2017-10-31,0.00560446613004606
2017-11-01,-0.027413723484652097
2017-11-02,0.009756859422467956
2017-11-03,0.003527582225833825
2017-11-06,0.0036680993140343343
2017-11-07,0.010811595217626202
2017-11-08,-0.006779020098773181
2017-11-09,0.003791784959544131
2017-11-10,-0.022967516515676856
2017-11-13,0.020414467256457014
2017-11-14,0.0006059374662670258
2017-11-15,-0.003635066338159465
2017-11-16,0.0006080969951178794
2017-11-17,0.00607721098810754
2017-11-20,-0.0013591427854758864
2017-11-21,0.013155967060585416
2017-11-22,0.003606307320031643
2017-11-24,-0.0011979483350808007
2017-11-27,-0.008244545844859896
2017-11-28,0.005290195260899022
2017-11-29,-0.012178654917485487
2017-11-30,-0.0009130834737441917
2017-12-01,0.005484391670321331
2017-12-04,0.01893921269509713
2017-12-05,-0.019479224531052775
2017-12-06,0.001819519846624873
2017-12-07,0.001816654360945913
2017-12-08,0.011030642573364391
2017-12-11,0.0017933280614745861
2017-12-12,-0.007160842142438284
2017-12-13,-0.017130176663587404
2017-12-14,-0.0035162734964711007
2017-12-15,0.01181345555735347
2017-12-18,0.009855968629816747
2017-12-19,0.022972998200377903
2017-12-20,-0.006311431986085414
2017-12-21,-0.020088688033433
2017-12-22,0.00015086862847102367
2017-12-26,-0.009947332617143423
2017-12-27,0.016288607305842362
2017-12-28,-0.0041940207641274485
2017-12-29,-0.0016546883637000853
2018-01-02,0.0057254205926813295
2018-01-03,0.0022472044054495655
2018-01-04,-0.0007475331468104196
2018-01-05,-0.008227218225308142
2018-01-08,-0.00377067811134546
2018-01-09,0.023921069343417756
2018-01-10,0.0047319100100013944
2018-01-11,0.012509250089672408
2018-01-12,0.012935815594420585
2018-01-16,-0.01678866426192005
2018-01-17,0.013572712558639122
2018-01-18,-0.006191593344250457
2018-01-19,-0.0066645990909671715
2018-01-22,0.0043755738463697735
2018-01-23,-0.005082586845254866
2018-01-24,0.03882623756503656
2018-01-25,-0.005760640904055925
2018-01-26,0.012577738919056003
2018-01-29,0.00404741492151528
2018-01-30,-0.0020850831924804636
2018-01-31,-0.002507397092749497
2018-02-01,-0.006982152579977252
2018-02-02,-0.016312951866703562
2018-02-05,-0.027304953571927526
2018-02-06,0.018077474997263643
2018-02-07,-0.0021654524362088035
2018-02-08,-0.03414352573579138
2018-02-09,0.004643530893687187
2018-02-12,0.025346576329098758
2018-02-13,-0.0002907137389902559
2018-02-14,0.01701790826700811
2018-02-15,-0.004576458026571584
2018-02-16,-0.0014368894068542692
2018-02-20,-0.0007193294368412761
2018-02-21,0.0018718534655246533
2018-02-22,-0.013452962608455854
2018-02-23,0.008211201838868698
2018-02-26,-0.0017451102987916522
2018-02-27,-0.016754139704952986
2018-02-28,-0.008593725405404373
2018-03-01,-0.013899314569692511
2018-03-02,-0.015307654263974624
2018-03-05,0.003386002368750418
2018-03-06,0.014726370182913895
2018-03-07,-0.002116478919055753
2018-03-08,0.010907496307237752
2018-03-09,0.011089321126170004
2018-03-12,-0.0016303613500795455
2018-03-13,0.003117751986142725
2018-03-14,-0.009027723991874126
2018-03-15,-0.003434861961077562
2018-03-16,0.002697482485430669
2018-03-19,0.010760471824569517
2018-03-20,0.003253130404367255
2018-03-21,-0.011643424987409112
2018-03-22,-0.01282422522301474
2018-03-23,-0.027039271767557937
2018-03-26,0.021580499118443175
2018-03-27,-0.001063805888215641
2018-03-28,-0.016583038695051622
2018-03-29,0.014542025875110998
2018-04-02,-0.014638541720035425
2018-04-03,-0.002011816018077428
2018-04-04,0.007598162404687692
2018-04-05,0.00815640775879567
2018-04-06,-0.015264932026727962
2018-04-09,0.005425585109553932
2018-04-10,-0.027135546447898395
2018-04-11,0.008557923885656571
2018-04-12,0.0017285448319479535
2018-04-13,-0.012705901136968234
2018-04-16,0.018112595163659373
2018-04-17,0.0014041964739008872
2018-04-18,0.01714197898038372
2018-04-19,-0.003217332920589455
2018-04-20,0.012603794061746498
2018-04-23,0.005919891308552971
2018-04-24,-0.01101543731947252
2018-04-25,0.008086590016746609
2018-04-26,-0.02663852744733053
2018-04-27,0.0007775398546798762
2018-04-30,-0.020198858191055047
2018-05-01,0.016650826987939515
2018-05-02,-0.01965385694635191
2018-05-03,0.007160091069707386
