Date,VTRS
2015-10-07,-0.014469261694326718
2015-10-08,0.01041932315553118
2015-10-09,-0.0028124573398359276
2015-10-12,0.008225966494513903
2015-10-13,-0.034499122104414526
2015-10-14,0.019797328690962068
2015-10-15,0.01160030820118596
2015-10-16,0.019190281914077012
2015-10-19,0.0043628755260740615
2015-10-20,-0.02720640999342272
2015-10-21,-0.039012798258688974
2015-10-22,-0.04230872332884916
2015-10-23,0.045965491751739807
2015-10-26,0.021728313614877592
2015-10-27,0.0535245624236691
2015-10-28,0.01814477832877226
2015-10-29,0.019826160366193335
2015-10-30,-0.03691567697938203
2015-11-02,0.039011226850750313
2015-11-03,0.016590146063425015
2015-11-04,0.00021480118255245984
2015-11-05,-0.03842861974880807
2015-11-06,0.003795517258762482
2015-11-09,0.0040037603672871125
2015-11-10,0.006645751033226066
2015-11-11,-0.020906645272755764
2015-11-12,-0.028995082456489518
2015-11-13,0.12916659847349354
2015-11-16,0.025009968266127558
2015-11-17,0.013200240735870006
2015-11-18,0.026845646044096227
2015-11-19,-0.015378674271327664
2015-11-20,0.01269016636785314
2015-11-23,-0.019085951815035473
2015-11-24,-0.009630622767960229
2015-11-25,0.0279817164864109
2015-11-27,-0.0011585062103276478
2015-11-30,-0.008503949669778632
2015-12-01,0.03469789589333039
2015-12-02,-0.018839329035061247
2015-12-03,-0.01939340241393217
2015-12-04,0.006657576487817174
2015-12-07,-0.0062245663547965124
2015-12-08,0.003327485301798605
2015-12-09,-0.01092464515837388
2015-12-10,0.0439843013654162
2015-12-11,-0.006990337849093531
2015-12-14,0.015410735252243457
2015-12-15,0.011616991828080625
2015-12-16,0.007409106539226107
2015-12-17,-0.026108025080920028
2015-12-18,0.0037757595308089975
2015-12-21,0.008839478313268812
2015-12-22,0.010253771882531293
2015-12-23,0.01107209301581702
2015-12-24,0.0005474756096119915
2015-12-28,-0.00893820721630012
2015-12-29,0.01748552765802036
2015-12-30,-0.011939023579175534
2015-12-31,-0.010069627882420162
2016-01-04,-0.01461052081004588
2016-01-05,0.015202652086877988
2016-01-06,-0.013496248451261184
2016-01-07,-0.032796041920680974
2016-01-08,-0.04243363891285301
2016-01-11,0.0016187568301975208
2016-01-12,0.011919337089276949
2016-01-13,-0.023956837205371673
2016-01-14,0.03702174956995452
2016-01-15,-0.019526665762171214
2016-01-19,0.010259762139496642
2016-01-20,0.023496440614462433
2016-01-21,0.0007781999646441218
2016-01-22,0.0324649614558945
2016-01-25,-0.009226079001881882
2016-01-26,0.024895347254669575
2016-01-27,-0.050064886474677994
2016-01-28,-0.01561573716846576
2016-01-29,0.0448145976979577
2016-02-01,-0.00645288299416269
2016-02-02,-0.029226394836509684
2016-02-03,0.02833538234217814
2016-02-04,0.0009567203824298876
2016-02-05,-0.017587492083274148
2016-02-08,-0.01829148085511967
2016-02-09,0.005748258709616483
2016-02-10,-0.0039416121782646085
2016-02-11,-0.180451211288026
2016-02-12,0.00989855421838004
2016-02-16,0.03155654667786223
2016-02-17,0.07230580559623401
2016-02-18,-0.03371530213957019
2016-02-19,0.014091059529002914
2016-02-22,0.032421603993322945
2016-02-23,-0.0021366088822746265
2016-02-24,-0.0023546576068858016
2016-02-25,0.01759658215167592
2016-02-26,-0.005904700799410523
2016-02-29,-0.04391188226584197
2016-03-01,0.021966180589474416
2016-03-02,0.001302284881106397
2016-03-03,-0.008456117214218795
2016-03-04,-0.02077386497287015
2016-03-07,0.03037040243862066
2016-03-08,-0.030125538151995812
2016-03-09,0.04022344751467499
2016-03-10,0.015896922476768216
2016-03-11,0.027701464008998977
2016-03-14,-0.015020730725821774
2016-03-15,-0.040735391522194075
2016-03-16,0.010453124692682225
2016-03-17,-0.04698278332466421
2016-03-18,0.018769980904155936
2016-03-21,0.0091007518364572
2016-03-22,0.016497830946474723
2016-03-23,-0.01731224576198831
2016-03-24,0.010350236335318508
2016-03-28,-0.014821081323616148
2016-03-29,0.04004399995963315
2016-03-30,-0.012975771160209204
2016-03-31,-0.0010776458481388529
2016-04-01,0.024811215907237782
2016-04-04,-0.0056844486625451385
2016-04-05,-0.027736471121810435
2016-04-06,0.05270041289599159
2016-04-07,-0.005585387612180082
2016-04-08,-0.022259223822324703
2016-04-11,-0.03063828763021159
2016-04-12,0.0151449421261729
2016-04-13,0.02097287097744238
2016-04-14,0.007835633498226802
2016-04-15,-0.014708925565699693
2016-04-18,0.015141745870508094
2016-04-19,0.003571454239934102
2016-04-20,0.0033493390412273616
2016-04-21,0.018151640861510554
2016-04-22,-0.01045098669697675
2016-04-25,-0.0677158822471462
2016-04-26,-0.000666285902916175
2016-04-27,-0.011335730357948659
2016-04-28,-0.04226645264979201
2016-04-29,-0.020891723564517184
2016-05-02,0.023974969365140764
2016-05-03,0.022945199846804876
2016-05-04,-0.040054967272610376
2016-05-05,-0.012875317556942711
2016-05-06,-0.04227045009642427
2016-05-09,0.02824702311275895
2016-05-10,0.0009812127409076776
2016-05-11,-0.028669600563962838
2016-05-12,-0.025731425235647865
2016-05-13,0.013982269109841239
2016-05-16,0.03294190469334635
2016-05-17,0.014091371593322188
2016-05-18,0.02486598613145774
2016-05-19,-0.021883743642676312
2016-05-20,0.009484227398265377
2016-05-23,-0.00722724509535444
2016-05-24,0.02984720919943684
2016-05-25,0.005655183828942922
2016-05-26,0.004217216297378368
2016-05-27,0.0046665080903203204
2016-05-31,0.006502363571340153
2016-06-01,0.025842160690277893
2016-06-02,0.011246175566738348
2016-06-03,-0.009786248321409508
2016-06-06,0.044923343441912955
2016-06-07,0.0019347002626568521
2016-06-08,-0.002145581271083663
2016-06-09,-0.016125577489685905
2016-06-10,-0.026879149589831952
2016-06-13,0.005389452006649753
2016-06-14,0.002233660695091011
2016-06-15,-0.0028971958531438524
2016-06-16,0.006929163947018591
2016-06-17,-0.0008882955892929312
2016-06-20,0.008220568568719555
2016-06-21,-0.011017976470966695
2016-06-22,0.002673660097975983
2016-06-23,0.02577795014481632
2016-06-24,-0.05632587348915108
2016-06-27,-0.04017470532168688
2016-06-28,0.02415710815559602
2016-06-29,0.009341413864230041
2016-06-30,0.00046268992556020017
2016-07-01,0.005550449753634501
2016-07-05,-0.018629196077602383
2016-07-06,0.020388792375139353
2016-07-07,0.0036749441786267933
2016-07-08,0.019221926927430077
2016-07-11,0.00022459118873352502
2016-07-12,0.013692583530339864
2016-07-13,0.003099795350276713
2016-07-14,0.0017661831312392184
2016-07-15,0.00154263531606591
2016-07-18,0.0017599521954589914
2016-07-19,-0.0131777539580199
2016-07-20,0.0505228981787651
2016-07-21,-0.007203536757858564
2016-07-22,-0.0057616959068597096
2016-07-25,0.014809923841474948
2016-07-26,-0.016920446348141827
2016-07-27,0.00968162885090651
2016-07-28,-0.004474861114944995
2016-07-29,0.001498487892153344
2016-08-01,-0.0010686634288302743
2016-08-02,-0.004493149069979663
2016-08-03,0.04040400871668148
2016-08-04,0.0028919743189816938
2016-08-05,-0.001853711618280851
2016-08-08,0.0014444951378420612
2016-08-09,0.028642105691566666
2016-08-10,-0.022635992768178403
2016-08-11,-0.0016399390845043271
2016-08-12,-0.00513242012895343
2016-08-15,0.005984310105789925
2016-08-16,-0.004512808919922895
2016-08-17,0.007624215783870181
2016-08-18,0.008588798648388796
2016-08-19,-0.013381776855208471
2016-08-22,-0.015618654868729931
2016-08-23,-0.04759902234203284
2016-08-24,-0.054142932791103715
2016-08-25,-0.006952558558251942
2016-08-26,0.004200379096508611
2016-08-29,0.004415812288543375
2016-08-30,-0.010874690818855615
2016-08-31,-0.009122502264727106
2016-09-01,-0.01038755853393114
2016-09-02,-0.04651714956316788
2016-09-06,0.010758186899317623
2016-09-07,-0.002227552712293024
2016-09-08,0.006449870975422156
2016-09-09,-0.016761272730584476
2016-09-12,0.03609937932518692
2016-09-13,-0.010162032967257373
2016-09-14,-0.0017111900927367918
2016-09-15,0.015915869797219262
2016-09-16,0.007230398677890104
2016-09-19,-0.007178495294999809
2016-09-20,-0.005543789394711673
2016-09-21,0.015754191191728717
2016-09-22,0.016224921611072807
2016-09-23,-0.01244404869146798
2016-09-26,-0.02092243515802017
2016-09-27,0.003156913907302439
2016-09-28,-0.026386040044592107
2016-09-29,-0.04351072159598168
2016-09-30,-0.0090980880859457
2016-10-03,0.0020987883818341935
2016-10-04,-0.006021192419276455
2016-10-05,0.0015802948542238404
2016-10-06,-0.03129089335863666
2016-10-07,-0.024430019757057497
2016-10-10,0.08152506730190412
2016-10-11,-0.014407158269620135
2016-10-12,-0.03236769850284926
2016-10-13,0.021850546883536603
2016-10-14,-0.03669480232078359
2016-10-17,-0.0013703144047769733
2016-10-18,0.02607051093161794
2016-10-19,-0.005081475315668493
2016-10-20,0.011021512693987878
2016-10-21,-0.015687321588546244
2016-10-24,0.0145865166747845
2016-10-25,0.029818992097409458
2016-10-26,-0.015512161112600897
2016-10-27,-0.0015754902706512919
2016-10-28,-0.021830482568025333
2016-10-31,-0.01855383689449064
2016-11-01,0.018082275974065087
2016-11-02,-0.013186146279057454
2016-11-03,-0.06899343687623094
2016-11-04,0.025190263078484376
2016-11-07,0.04542873171284478
2016-11-08,0.014211409069670777
2016-11-09,0.04877380379717633
2016-11-10,-0.016444010071320347
2016-11-11,-0.009143008238401085
2016-11-14,0.013445736404975817
2016-11-15,0.005723308965176477
2016-11-16,-0.01965877747335243
2016-11-17,-0.008970740909505559
2016-11-18,-0.029020250119061397
2016-11-21,0.005758113577578605
2016-11-22,-0.00981479621863568
2016-11-23,0.014592481067784657
2016-11-25,-0.004613083458288814
2016-11-28,0.0016358719121432053
2016-11-29,-0.018508505627709115
2016-11-30,0.015252696067533433
2016-12-01,-0.015843139512289772
2016-12-02,-0.0011099184513149174
2016-12-05,-0.009447071148121933
2016-12-06,0.005890429678353515
2016-12-07,-0.037925281661838395
2016-12-08,0.04521746649521741
2016-12-09,0.012479133610229898
2016-12-12,0.016981616148958434
2016-12-13,0.03151102230062319
2016-12-14,-0.015927072313020818
2016-12-15,0.0018573839666022884
2016-12-16,0.0015890832175502467
2016-12-19,-0.00872557861963974
2016-12-20,-0.005334625484518685
2016-12-21,0.006167516900289272
2016-12-22,-0.005596912744048832
2016-12-23,0.005092494361285338
2016-12-27,0.0021333056969405906
2016-12-28,-0.00984544427669709
2016-12-29,0.004568757505008181
2016-12-30,0.020599191749731238
2017-01-03,0.025163734416893124
2017-01-04,0.013295774831869611
2017-01-05,-0.011859806629834213
2017-01-06,-0.01685377291128376
2017-01-09,0.011688247524695106
2017-01-10,0.0
2017-01-11,-0.042875361945443946
2017-01-12,-0.013680597585984944
2017-01-13,-0.0010876433358538717
2017-01-17,0.009256680036447085
2017-01-18,0.003237261615184117
2017-01-19,-0.006453692464490013
2017-01-20,0.0032478374394957488
2017-01-23,-0.028055098356347008
2017-01-24,-0.006105754199842384
2017-01-25,0.018709643355583783
2017-01-26,-0.010416656897905274
2017-01-27,0.015512453998388853
2017-01-30,-0.008728746838407964
2017-01-31,0.04705563084425801
2017-02-01,0.01603147733704735
2017-02-02,0.00879432811557379
2017-02-03,0.005384634458198478
2017-02-06,0.019638033011467604
2017-02-07,-0.014757330203820307
2017-02-08,-0.005077596424479025
2017-02-09,0.002806947952741501
2017-02-10,0.00025465275183989
2017-02-13,0.011955769004048378
2017-02-14,0.024384462991755118
2017-02-15,0.041472384671913165
2017-02-16,-0.010367657885883896
2017-02-17,0.0011906508656085446
2017-02-21,0.005945306693083019
2017-02-22,-0.007092375249087679
2017-02-23,0.007857339977577205
2017-02-24,-0.004016092387043146
2017-02-27,0.00664127927854441
2017-02-28,-0.013902040298666263
2017-03-01,0.07216247751285199
2017-03-02,0.009137364738140752
2017-03-03,-0.002208301201766738
2017-03-06,-0.025232429729924566
2017-03-07,-0.016121628281245526
2017-03-08,0.0032309230422153945
2017-03-09,-0.005521082528824772
2017-03-10,0.003932588241339685
2017-03-13,-0.009677450885696492
2017-03-14,-0.004885903430469463
2017-03-15,0.001402887426869448
2017-03-16,-0.00793852301446396
2017-03-17,-0.010825990062685031
2017-03-20,0.0033307478163742132
2017-03-21,-0.011856780168217118
2017-03-22,0.0007201794635993686
2017-03-23,-0.0021584365970734876
2017-03-24,-0.01562101584399156
2017-03-27,0.018310556825969604
2017-03-28,0.00023961080468648532
2017-03-29,-0.03283805949277652
2017-03-30,-0.01883506184769501
2017-03-31,-0.015155374940475697
2017-04-03,0.0005128868674990628
2017-04-04,-0.007946606660977573
2017-04-05,0.0031007348082616737
2017-04-06,0.003606282882464784
2017-04-07,0.016427127321535062
2017-04-10,-0.008838068233522067
2017-04-11,-0.0203824772406227
2017-04-12,-0.010662972414112182
2017-04-13,-0.00972698548827422
2017-04-17,-0.0031851549305905724
2017-04-18,-0.013848323987090905
2017-04-19,-0.0018904269304999
2017-04-20,0.0032468345892786576
2017-04-21,-0.0067421219099248475
2017-04-24,0.017377034460230423
2017-04-25,-0.016546781638615005
2017-04-26,0.016011176270676053
2017-04-27,0.007478595446833047
2017-04-28,-0.009809384740500193
2017-05-01,0.0013388846832897983
2017-05-02,0.020588059342699028
2017-05-03,-0.02567434425653048
2017-05-04,0.022048894501216054
2017-05-05,-0.0028942075167310843
2017-05-08,-0.0137199000473478
2017-05-09,0.016853739942175094
2017-05-10,0.005261824554405159
2017-05-11,0.03192881394659497
2017-05-12,-0.01242735698283981
2017-05-15,-0.00667667752445289
2017-05-16,0.012150852845148163
2017-05-17,-0.012771284795002114
2017-05-18,-0.012936500527489292
2017-05-19,-0.005504783618045184
2017-05-22,0.01845018538913923
2017-05-23,0.024585985727244353
2017-05-24,-0.010355871389988391
2017-05-25,0.01658984672879793
2017-05-26,-0.0027617298793405354
2017-05-30,-0.009063325451831306
2017-05-31,-0.009654633721219996
2017-06-01,0.014879172692253695
2017-06-02,-0.012132966940216261
2017-06-05,-0.011259273058293884
2017-06-06,-0.0023291327881926893
2017-06-07,0.020492865302274232
2017-06-08,0.009405033889799519
2017-06-09,0.009569426906117284
2017-06-12,-0.030181784999255834
2017-06-13,-0.028549737487096105
2017-06-14,0.0029124173408121568
2017-06-15,-0.023758992349853236
2017-06-16,-0.007030858028153952
2017-06-19,0.013888674949515734
2017-06-20,0.005103498256063821
2017-06-21,0.02271510359624873
2017-06-22,0.0193362217441313
2017-06-23,0.0005126239494073204
2017-06-26,0.0
2017-06-27,-0.015372708953770853
2017-06-28,0.01665367743289381
2017-06-29,-0.007934636213006274
2017-06-30,0.001548144286341424
2017-07-03,-0.0002575664552593171
2017-07-05,-0.008760690968383167
2017-07-06,-0.021314975227346933
2017-07-07,-0.0010624634492341078
2017-07-10,0.0029245636971453326
2017-07-11,-0.0018555435633715867
2017-07-12,0.024700836486275524
2017-07-13,0.012182586272332818
2017-07-14,0.0040970240331330565
2017-07-17,-0.01173149314291122
2017-07-18,-0.016515914684254285
2017-07-19,0.006034991965672365
2017-07-20,0.029994779419777906
2017-07-21,-0.008103558288558022
2017-07-24,-0.010467147842829871
2017-07-25,0.001548144286341424
2017-07-26,0.009531016371097767
2017-07-27,-0.01786152840155042
2017-07-28,0.006495197959725418
2017-07-31,0.006453282611672551
2017-08-01,-0.010259141237391023
2017-08-02,-0.043275285277710296
2017-08-03,-0.060130026428567795
2017-08-04,-0.0512968162953894
2017-08-07,-0.0279466560916084
2017-08-08,-0.006562379237012417
2017-08-09,0.009122497185495071
2017-08-10,0.006545870361451822
2017-08-11,-0.04366680430639536
2017-08-14,-0.04047923148775456
2017-08-15,0.016874801119075133
2017-08-16,0.011284363321466762
2017-08-17,0.0029537991147134957
2017-08-18,0.00523553410552835
2017-08-21,-0.00911453983181676
2017-08-22,0.009527002063673073
2017-08-23,-0.013342022826023703
2017-08-24,-0.0036279587365014576
2017-08-25,0.010592607574340551
2017-08-28,0.009826271431446543
2017-08-29,-0.010703831874160352
2017-08-30,0.002950893445018865
2017-08-31,0.02909435557244544
2017-09-01,0.002858812316678394
2017-09-05,0.0006335769486067733
2017-09-06,0.020576191406512345
2017-09-07,-0.010235776355527082
2017-09-08,0.005954276712657691
2017-09-11,0.02928360778026695
2017-09-12,0.01694906947307162
2017-09-13,-0.001190324998230019
2017-09-14,-0.020560294809737978
2017-09-15,-0.025555301369917238
2017-09-18,-0.016546951363009876
2017-09-19,-0.016507939771871705
2017-09-20,0.013234136450952505
2017-09-21,-0.004778204013464626
2017-09-22,0.0019203703371117875
2017-09-25,0.005750870285205156
2017-09-26,-0.011117989854798949
2017-09-27,0.025698491508028942
2017-09-28,-0.033510763298854496
2017-09-29,0.016526291276096172
2017-10-02,0.03251493563202823
2017-10-03,0.004322406988857219
2017-10-04,0.16200427639053672
2017-10-05,0.0031745621838652482
2017-10-06,0.009757468887429566
2017-10-09,-0.0010446456460470044
2017-10-10,0.005228690358852983
2017-10-11,-0.004161194688533265
2017-10-12,-0.013841703721864329
2017-10-13,0.005031986120874965
2017-10-16,0.006060375865784007
2017-10-17,0.009428898203239333
2017-10-18,-0.026725521479363357
2017-10-19,0.020794614285010615
2017-10-20,0.005745610617955199
2017-10-23,-0.0010386778078058656
2017-10-24,0.011697363966802321
2017-10-25,0.0025695157498868415
2017-10-26,-0.011532601667634812
2017-10-27,-0.005704136587059594
2017-10-30,-0.002868013910625744
2017-10-31,-0.06616102886300923
2017-11-01,0.03192347573057974
2017-11-02,-0.04097662642076183
2017-11-03,0.010752482764469162
2017-11-06,0.04675277857306859
2017-11-07,-0.019256842546121367
2017-11-08,0.015544309248684884
2017-11-09,0.02255615797339683
2017-11-10,0.0021010529821117174
2017-11-13,-0.01546146274057214
2017-11-14,0.0074529631524786755
2017-11-15,-0.0013210771949200284
2017-11-16,-0.007936465796496872
2017-11-17,0.002400120957873453
2017-11-20,-0.028997513644195227
2017-11-21,0.020000341172660363
2017-11-22,0.0013431999659390126
2017-11-24,0.002413856032844386
2017-11-27,-0.02435074040192764
2017-11-28,0.011519383904690095
2017-11-29,-0.0005424159233674564
2017-11-30,-0.008952956465550721
2017-12-01,0.04352590382688559
2017-12-04,-0.0178381755720034
2017-12-05,-0.0008013629322463078
2017-12-06,-0.011226798534966442
2017-12-07,0.01027272656085687
2017-12-08,0.034787547969687305
2017-12-11,0.02120496719450049
2017-12-12,-0.00506439184097407
2017-12-13,0.006107995575299396
2017-12-14,0.012142982838251548
2017-12-15,0.012746675039421174
2017-12-18,0.028380932267880965
2017-12-19,-0.010318959920299742
2017-12-20,-0.00048490441885740143
2017-12-21,0.017952380841719462
2017-12-22,0.0021449534564341732
2017-12-26,0.005231961010711883
2017-12-27,-0.006387775321328504
2017-12-28,-0.0033331273433845343
2017-12-29,0.010750168984466235
2018-01-02,0.018907918165772086
2018-01-03,0.0006958057914616678
2018-01-04,0.02712104661184389
2018-01-05,0.005190660147132098
2018-01-08,0.00044907996470455736
2018-01-09,-0.0060590904116814
2018-01-10,0.002257764812835239
2018-01-11,0.052263648297671716
2018-01-12,0.004068014761531291
2018-01-16,-0.005543880650318855
2018-01-17,0.003001921018200182
2018-01-18,-0.005771938514823272
2018-01-19,0.004730447929765846
2018-01-22,0.01947333984152899
2018-01-23,-0.0165826089470964
2018-01-24,-0.015581805745886967
2018-01-25,-0.002818573865713936
2018-01-26,0.004566224991170209
2018-01-29,-0.004761892067663309
2018-01-30,-0.042627069957759334
2018-01-31,-0.026578968856459162
2018-02-01,0.004667383584733731
2018-02-02,-0.022067420878197908
2018-02-05,-0.042042725645138446
2018-02-06,0.016117023219810234
2018-02-07,-0.012933053887056678
2018-02-08,-0.029666092940872302
2018-02-09,0.0007642339443756363
2018-02-12,0.033604795389670095
2018-02-13,-0.0046797700527747566
2018-02-14,0.023014115140335356
2018-02-15,0.007498720053669583
2018-02-16,0.011764525498201728
2018-02-20,-0.018984094407388352
2018-02-21,-0.003144806066062933
2018-02-22,0.0016986225616613115
2018-02-23,0.004118246687053961
2018-02-26,0.007961378647328266
2018-02-27,-0.016036091687402387
2018-02-28,-0.019217063844617743
2018-03-01,0.009176553799829179
2018-03-02,0.006881433302168727
2018-03-05,0.013912632984719675
2018-03-06,0.04068356077514146
2018-03-07,-0.017117679775047967
2018-03-08,-0.011296843979774152
2018-03-09,0.011901937520419903
2018-03-12,0.006351606196767445
2018-03-13,-0.010051534519982197
2018-03-14,-0.007792295358001744
2018-03-15,-0.008329395514718785
2018-03-16,0.0014400305279904657
2018-03-19,-0.02228624571481419
2018-03-20,-0.009558616780488971
2018-03-21,0.01855954815657479
2018-03-22,-0.03134100973057108
2018-03-23,-0.025081189948440663
2018-03-26,0.02546932196147833
2018-03-27,-0.008279297076829506
2018-03-28,0.024538444451496222
2018-03-29,0.016543362578892218
2018-04-02,-0.03959211182489475
2018-04-03,0.021497374100569955
2018-04-04,0.010150867124288698
2018-04-05,-0.008578237228597074
2018-04-06,-0.02299158288665004
2018-04-09,0.008350297435918641
2018-04-10,0.04190732637617445
2018-04-11,-0.027215855789186505
2018-04-12,0.02153973301825829
2018-04-13,-0.015511082558652634
2018-04-16,0.0024618653984105343
2018-04-17,0.006384929067110079
2018-04-18,-0.005856550738165822
2018-04-19,0.0017183307950809912
2018-04-20,-0.0022052851060320178
2018-04-23,0.001473514104859186
2018-04-24,-0.012996927443758244
2018-04-25,-0.03254653629526749
2018-04-26,0.014381148943313216
2018-04-27,-0.0040504652751850445
2018-04-30,-0.01474347736150261
2018-05-01,0.0005164011500164989
2018-05-02,-0.051831242799933896
2018-05-03,-0.019580867476040376
2018-05-04,-0.0019416271835397403
2018-05-07,0.0036129120593522135
