Date,WBA
2015-12-01,-0.00047622157976234814
2015-12-02,-0.00809634680887017
2015-12-03,-0.01644427243016988
2015-12-04,0.032706635426502206
2015-12-07,0.0029543157432350142
2015-12-08,-0.01425694822872381
2015-12-09,-0.003824845816763678
2015-12-10,0.0009599324004665455
2015-12-11,-0.020498778533604156
2015-12-14,0.010402440886218667
2015-12-15,-0.005450668525898372
2015-12-16,0.031665021022608375
2015-12-17,-0.016172625679118036
2015-12-18,-0.009959265626612201
2015-12-21,0.028844932981144655
2015-12-22,0.013193477949164922
2015-12-23,0.0004649387297290808
2015-12-24,0.004764622833800081
2015-12-28,-0.007170889985376294
2015-12-29,0.01141650935996763
2015-12-30,-0.004952666641979575
2015-12-31,-0.014237676141266475
2016-01-04,-0.02477677686892299
2016-01-05,-0.02624936803517086
2016-01-06,-0.015333332607210481
2016-01-07,0.01933915151887211
2016-01-08,-0.0014777154768315093
2016-01-11,-0.0003703152019484124
2016-01-12,0.009873928638721274
2016-01-13,-0.023099410817471133
2016-01-14,0.024271129501238553
2016-01-15,-0.023696000797227557
2016-01-19,0.009633488698334247
2016-01-20,-0.015489583098125315
2016-01-21,-0.005915347134978544
2016-01-22,0.02355007091933614
2016-01-25,-0.026348563146142978
2016-01-26,0.009274748855221837
2016-01-27,-0.012462114009181846
2016-01-28,-0.010707910412590449
2016-01-29,0.027187526489221847
2016-02-01,0.004390305446510423
2016-02-02,-0.025852116799853775
2016-02-03,-0.015256732068491097
2016-02-04,0.00494739291787738
2016-02-05,-0.02578040024028938
2016-02-08,-0.030452163474402383
2016-02-09,0.027705656927444977
2016-02-10,0.01441322022110647
2016-02-11,-0.006314946733140703
2016-02-12,0.020521369955290414
2016-02-16,-0.002215557195386464
2016-02-17,0.021032004542740124
2016-02-18,-0.020598771095484913
2016-02-19,0.013324721806920126
2016-02-22,0.015856377690225187
2016-02-23,-0.000888182897948897
2016-02-24,0.008891116636556395
2016-02-25,0.006168657005534817
2016-02-26,-0.004379160183319741
2016-02-29,-0.007917324108070112
2016-03-01,0.017861465032591672
2016-03-02,-0.011076571318836659
2016-03-03,0.005788850227748776
2016-03-04,-0.0058806570522873525
2016-03-07,-0.0037760161901582157
2016-03-08,0.01566654357842845
2016-03-09,0.015051436744473401
2016-03-10,-0.011519235737034728
2016-03-11,0.009298120403774313
2016-03-14,0.0013509788909549236
2016-03-15,-0.002453041842461312
2016-03-16,0.009591298455786434
2016-03-17,0.014616543649675018
2016-03-18,0.007682916400807871
2016-03-21,-0.00464570433585576
2016-03-22,-0.008976956216351972
2016-03-23,-0.00555566952660469
2016-03-24,-0.00012111453588714571
2016-03-28,0.005586785149665818
2016-03-29,0.002778237210244061
2016-03-30,0.007347933806950424
2016-03-31,0.007294073432658088
2016-04-01,0.02920198149403519
2016-04-04,-0.00449812899751445
2016-04-05,-0.03417907025229394
2016-04-06,0.003958982602799255
2016-04-07,-0.02855799539083459
2016-04-08,0.0008608034574482115
2016-04-11,-0.002703623073098682
2016-04-12,0.0019716509011120653
2016-04-13,-0.002828940576276584
2016-04-14,0.002220293171419252
2016-04-15,0.002215037236347861
2016-04-18,-0.0023332002049674117
2016-04-19,0.0072618536205073525
2016-04-20,-0.008675435278206467
2016-04-21,-0.007025872476365547
2016-04-22,-0.005213624474298073
2016-04-25,0.0031197361119505995
2016-04-26,0.011444171256604019
2016-04-27,0.0030746424115062343
2016-04-28,-0.014835654937815912
2016-04-29,-0.01331669476737607
2016-05-02,0.01614518397674858
2016-05-03,0.011171896977931528
2016-05-04,0.0003681431406181712
2016-05-05,-0.000368007661121994
2016-05-06,-0.02492018968822518
2016-05-09,0.018380902239124364
2016-05-10,0.00037087279544056884
2016-05-11,-0.008526708752853884
2016-05-12,-0.004487493432432599
2016-05-13,-0.015775517018320362
2016-05-16,0.00792367575579389
2016-05-17,-0.030303633846858635
2016-05-18,0.0007849174888117094
2016-05-19,-0.00431166500461555
2016-05-20,0.013252882101423502
2016-05-23,-0.008935385696842157
2016-05-24,0.00810118830922435
2016-05-25,0.006221554708563559
2016-05-26,-0.010949083582044716
2016-05-27,0.002865482174544187
2016-05-31,0.005194656164111855
2016-06-01,0.009043775237774776
2016-06-02,0.012804222679583033
2016-06-03,-0.005309810668882808
2016-06-06,-0.0002540691267675088
2016-06-07,0.005847779256352714
2016-06-08,0.0040447744041949285
2016-06-09,-0.005413143557473465
2016-06-10,0.04379205437634748
2016-06-13,0.02291728959702488
2016-06-14,-0.00023696253470384399
2016-06-15,-0.01339818527101777
2016-06-16,-0.0007213022770445887
2016-06-17,-0.0060130263980957555
2016-06-20,0.003387762571397168
2016-06-21,0.003255767210605498
2016-06-22,0.00649014095143885
2016-06-23,0.01576340010158339
2016-06-24,-0.03856127508188567
2016-06-27,-0.029224680462812014
2016-06-28,0.00617235773608904
2016-06-29,0.04143686755384124
2016-06-30,0.0009615087682190993
2016-07-01,-0.002521888110202486
2016-07-05,0.005538527610061239
2016-07-06,-0.023587212002264546
2016-07-07,-0.012875587002043165
2016-07-08,0.016149048627511764
2016-07-11,0.0025674074479087317
2016-07-12,-0.009632918486054631
2016-07-13,0.006771184218867798
2016-07-14,0.02458129401386433
2016-07-15,-0.015158486120107062
2016-07-18,0.0032725379233964347
2016-07-19,-0.00688598758060599
2016-07-20,0.003649252939146974
2016-07-21,-0.00981708492858957
2016-07-22,-0.004284094101461133
2016-07-25,0.0027043743682837462
2016-07-26,-0.0029422148757678457
2016-07-27,-0.017090670756517046
2016-07-28,-0.006004686474731291
2016-07-29,-0.0026428086958915076
2016-08-01,0.00025265469817981057
2016-08-02,-0.004037050423841393
2016-08-03,0.008232910487815603
2016-08-04,0.0031404945086570546
2016-08-05,0.008516151137399453
2016-08-08,0.0012420428455337529
2016-08-09,0.003224371908722601
2016-08-10,0.01990359120047347
2016-08-11,0.004969731052065773
2016-08-12,0.004945154961894183
2016-08-15,0.003480382539642335
2016-08-16,-0.009687865665458095
2016-08-17,0.0011527237421369296
2016-08-18,0.0015754636149099
2016-08-19,-0.0007260539179779757
2016-08-22,0.0018159934436738912
2016-08-23,-0.00435086442759991
2016-08-24,-0.011045933768688676
2016-08-25,-0.015833984685319713
2016-08-26,-0.009853252201650342
2016-08-29,0.01209224708650214
2016-08-30,0.0021160384279172995
2016-08-31,0.002359383405838633
2016-09-01,0.010283684627302891
2016-09-02,0.008339495557704968
2016-09-06,-0.0070541710411288205
2016-09-07,0.015188686561061315
2016-09-08,0.021596959350634215
2016-09-09,-0.020668031077267668
2016-09-12,0.007838728495651814
2016-09-13,-0.01579513506461505
2016-09-14,-0.015440505750531797
2016-09-15,0.00518638312936992
2016-09-16,0.0011057383933821274
2016-09-19,-0.00834474418905884
2016-09-20,-0.002103724432122034
2016-09-21,-0.0007439493266077069
2016-09-22,0.022337858637918373
2016-09-23,-0.004005792141985265
2016-09-26,-0.016696883162449216
2016-09-27,0.0035942071666366093
2016-09-28,-0.0038285087203132617
2016-09-29,-0.01797657191254798
2016-09-30,0.01780072469654259
2016-10-03,-0.002976939327603123
2016-10-04,-0.001741766749297824
2016-10-05,0.003364900435095075
2016-10-06,-0.0026081280960267295
2016-10-07,-0.005230504983939954
2016-10-10,-0.0028791760219382123
2016-10-11,-0.019711046532633336
2016-10-12,0.0028172493012856847
2016-10-13,-0.001277039664507984
2016-10-14,0.0014064981785026909
2016-10-17,-0.003830907306977993
2016-10-18,0.0008977242363479299
2016-10-19,-0.011527196959682295
2016-10-20,0.049753865293465704
2016-10-21,0.006788522352927373
2016-10-24,0.01887972396644333
2016-10-25,-0.00794153788401486
2016-10-26,-0.0018193403644897188
2016-10-27,-0.0017009348544325675
2016-10-28,-0.012901667452541066
2016-10-31,0.020098161957186944
2016-11-01,-0.0032631002293994626
2016-11-02,-0.006427594936675551
2016-11-03,-0.014036208989594123
2016-11-04,-0.0053231689726382925
2016-11-07,0.013690121261692445
2016-11-08,-0.016697086860875898
2016-11-09,0.018104302307300646
2016-11-10,-0.008216639504047718
2016-11-11,0.002225969994590571
2016-11-14,0.008760036536997307
2016-11-15,0.023284147620493023
2016-11-16,-0.001080946794132176
2016-11-17,0.009616517817175652
2016-11-18,-0.00857267364715586
2016-11-21,0.013810669743392179
2016-11-22,-0.005922673609210505
2016-11-23,0.0015490311310046856
2016-11-25,0.004521458407939161
2016-11-28,0.010896207026589222
2016-11-29,0.0021090184936320977
2016-11-30,-0.009353168854037475
2016-12-01,-0.0060193288293669545
2016-12-02,0.01056779111513384
2016-12-05,-0.0012927925576603494
2016-12-06,-0.003411596452153387
2016-12-07,0.0033055591249675498
2016-12-08,-0.008354158316164928
2016-12-09,0.02503601927774457
2016-12-12,0.002893430975132949
2016-12-13,0.012580918975942268
2016-12-14,-0.022683067291996872
2016-12-15,-0.00023329740893629491
2016-12-16,0.004199828879513978
2016-12-19,-0.00023262705958138064
2016-12-20,0.002556478569623044
2016-12-21,-0.00498378141219924
2016-12-22,-0.018404111954617552
2016-12-23,0.00011839490627396643
2016-12-27,0.0024920267648549377
2016-12-28,-0.01065242343352768
2016-12-29,-0.0013157836885238083
2016-12-30,-0.008625044170818108
2017-01-03,0.002417110519785881
2017-01-04,0.00024078944539596137
2017-01-05,0.0006025451622286848
2017-01-06,0.0008428990232487443
2017-01-09,-0.006618426856500603
2017-01-10,0.0014535495620069394
2017-01-11,0.0212897671694654
2017-01-12,-0.006040780614347208
2017-01-13,-0.0011916565365449605
2017-01-17,0.004772184143762015
2017-01-18,-0.0011870266845805943
2017-01-19,-0.0074896549021195025
2017-01-20,-0.021199975530123982
2017-01-23,-0.002080148136811788
2017-01-24,-0.003924214433058015
2017-01-25,0.009848354699657724
2017-01-26,-0.009264678490671918
2017-01-27,0.002830187110767879
2017-01-30,-0.00024543462420056894
2017-01-31,0.0056455861898285775
2017-02-01,-0.010983404418057008
2017-02-02,-0.005553056451916838
2017-02-03,-0.0014891689699437771
2017-02-06,0.004100801703509127
2017-02-07,0.007797401606383758
2017-02-08,0.0012280951642003046
2017-02-09,0.0104252424191702
2017-02-10,0.011289060908508564
2017-02-13,0.00596882406089061
2017-02-14,0.004314901384369518
2017-02-15,0.005490082559930665
2017-02-16,0.016617183962622573
2017-02-17,0.002451932369835541
2017-02-21,0.006405540075592686
2017-02-22,-0.0013885322429639801
2017-02-23,0.008112384822280161
2017-02-24,0.007126701261491286
2017-02-27,-0.004451103542415846
2017-02-28,-0.00963081426282375
2017-03-01,0.004514856315214866
2017-03-02,-0.00034612681796419853
2017-03-03,-0.009799177555623872
2017-03-06,-0.0001162653902865296
2017-03-07,0.0012806342613551625
2017-03-08,-0.009652008004223278
2017-03-09,0.0017610781634647132
2017-03-10,0.0037510852579121234
2017-03-13,-0.00023361382491182692
2017-03-14,-0.002452701314953565
2017-03-15,0.004683787780179527
2017-03-16,-0.0015152300910411531
2017-03-17,0.0028013658581926837
2017-03-20,-0.014899235588968551
2017-03-21,-0.016778881902915432
2017-03-22,-0.002163154649456933
2017-03-23,-0.0006023228992474428
2017-03-24,-0.0001206668617480533
2017-03-27,0.0071109308059016385
2017-03-28,0.0021543522770983703
2017-03-29,0.0003581369170155835
2017-03-30,-0.005491329368390141
2017-03-31,-0.0031205847445843204
2017-04-03,-0.0012042262198685982
2017-04-04,-0.005424902948359067
2017-04-05,-0.016121263014225007
2017-04-06,0.006036701042408277
2017-04-07,0.008204955680167103
2017-04-10,0.0021863412326115217
2017-04-11,0.0020599565381123064
2017-04-12,-0.0013302648262999428
2017-04-13,-0.0010899608332182176
2017-04-17,0.007880717269279192
2017-04-18,-0.0037290690498466006
2017-04-19,0.00833150943919625
2017-04-20,0.007543778209518903
2017-04-21,-0.0013071817686702847
2017-04-24,0.002974878441438067
2017-04-25,0.019459288231119087
2017-04-26,0.0
2017-04-27,-0.00034936314649014477
2017-04-28,0.007567586462047915
2017-05-01,-0.0009244428240910985
2017-05-02,-0.0075175734472955336
2017-05-03,-0.0002331237497735783
2017-05-04,0.0030307509746223538
2017-05-05,-0.0018595382117595483
2017-05-08,-0.0005822039532988876
2017-05-09,0.0016311708577512185
2017-05-10,-0.004187054386275868
2017-05-11,-0.0014017835900514974
2017-05-12,-0.0029241096417460533
2017-05-15,-0.0034014275215841216
2017-05-16,-0.0008866017378660329
2017-05-17,-0.032895681777413754
2017-05-18,-0.00342595421168157
2017-05-19,-0.010312866338383686
2017-05-22,0.009055614874615259
2017-05-23,-0.001229186639989166
2017-05-24,-0.00812413256791944
2017-05-25,0.002109624561281498
2017-05-26,0.006192231007510873
2017-05-30,-0.013415179098264618
2017-05-31,0.010728080210844926
2017-06-01,0.014317590342041386
2017-06-02,0.011194880135495078
2017-06-05,0.003369473263250322
2017-06-06,-0.02314714760862302
2017-06-07,0.00012285129436140352
2017-06-08,0.00012296772005293555
2017-06-09,-0.005892059582961906
2017-06-12,0.010124805714474716
2017-06-13,-0.0001221797335905217
2017-06-14,0.013203113724333582
2017-06-15,-0.0038610844631938868
2017-06-16,-0.04990301115379847
2017-06-19,0.017465405380230337
2017-06-20,-0.01891985457489842
2017-06-21,-0.002298984253274794
2017-06-22,-0.022401417470988227
2017-06-23,-0.0003925784230986995
2017-06-26,0.015588053041986516
2017-06-27,-0.0034829671361865655
2017-06-28,-0.00220014077351105
2017-06-29,0.016604112098619783
2017-06-30,-0.0007656664291701976
2017-07-03,-0.002298622563904007
2017-07-05,0.006527745954122199
2017-07-06,-0.011699160474734405
2017-07-07,-0.0032165454870768384
2017-07-10,-0.0040014866161331986
2017-07-11,0.0016850285160807665
2017-07-12,0.0029755815739325175
2017-07-13,0.006320953087092018
2017-07-14,0.011537380044269074
2017-07-17,0.003421308479427898
2017-07-18,-0.0064412486708143035
2017-07-19,0.011313260423218896
2017-07-20,0.0030165873929350884
2017-07-21,-0.011278248230607968
2017-07-24,0.008871888496240876
2017-07-25,0.005778865559309843
2017-07-26,-0.017237053358637122
2017-07-27,0.001271559648892362
2017-07-28,0.010662178626169583
2017-07-31,0.013187523521997813
2017-08-01,0.005702281350794314
2017-08-02,-0.001232698235141938
2017-08-03,0.00024724057373837205
2017-08-04,0.00012319318588360773
2017-08-07,0.005551535162134691
2017-08-08,-0.00527575841614869
2017-08-09,0.002466652849992812
2017-08-10,-0.018823502895185862
2017-08-11,0.012163138459818867
2017-08-14,0.010034639757209085
2017-08-15,-0.004906403376434887
2017-08-16,0.0065651249927618505
2017-08-17,-0.004553340850517618
2017-08-18,-0.010631765853385988
2017-08-21,0.007122538431669545
2017-08-22,0.008436868645118611
2017-08-23,0.0009839446000630137
2017-08-24,-0.010570217304569085
2017-08-25,0.007826127721472176
2017-08-28,0.0003698914411325305
2017-08-29,0.0032034677865526717
2017-08-30,0.004421512699533281
2017-08-31,-0.0034236637947553383
2017-09-01,-0.0034360141529485855
2017-09-05,0.002955131342196937
2017-09-06,0.003682817679095285
2017-09-07,-0.0024460724792398914
2017-09-08,-0.0020843905654107653
2017-09-11,0.010934898094962175
2017-09-12,0.005590605755954936
2017-09-13,-0.00012066176503744419
2017-09-14,-0.008703192098219792
2017-09-15,0.005975194231347292
2017-09-18,0.0012117426422735278
2017-09-19,-0.016827967980308278
2017-09-20,-0.029183581445933804
2017-09-21,-0.008117607273259275
2017-09-22,0.0026853675178022396
2017-09-25,0.00701429540908749
2017-09-26,0.0015199577144469067
2017-09-27,-0.01176017717880573
2017-09-28,-0.008061597050965319
2017-09-29,-0.0038699988964077114
2017-10-02,-0.008029125433522633
2017-10-03,0.00248072255898113
2017-10-04,-0.012501750082584473
2017-10-05,0.014769979412157408
2017-10-06,-0.04873320920335156
2017-10-09,-0.0318303198498443
2017-10-10,-0.014392869337882086
2017-10-11,-0.01331402183455932
2017-10-12,0.001160713139430447
2017-10-13,-0.020869541034794103
2017-10-16,-0.003700561285457482
2017-10-17,0.0013369570468002578
2017-10-18,0.005044519045082074
2017-10-19,-0.007971531089183692
2017-10-20,0.012797671950671718
2017-10-23,-0.008081128784536706
2017-10-24,-0.0032587072297143305
2017-10-25,0.03076231729603962
2017-10-26,-0.032439200130827794
2017-10-27,-0.039189662737009745
2017-10-30,0.02760577458969582
2017-10-31,0.00015059193005839688
2017-11-01,0.011166495895499784
2017-11-02,-0.003432326453938206
2017-11-03,0.001347727397170928
2017-11-06,-0.013907267717534033
2017-11-07,0.03002681047499256
2017-11-08,0.014429183895931397
2017-11-09,0.009288631056598717
2017-11-10,0.026757013617425107
2017-11-13,-0.008733459501220509
2017-11-14,0.0031262070833733002
2017-11-15,-0.00552474034718875
2017-11-16,0.01566986979697682
2017-11-17,-0.0007015819450164607
2017-11-20,-0.0065964061580242594
2017-11-21,0.005368845809339051
2017-11-22,0.0023889101305965
2017-11-24,-0.014720489312449736
2017-11-27,-0.012663587456173575
2017-11-28,0.04107214962327399
2017-11-29,-0.004429675111185749
2017-11-30,0.011679799947917902
2017-12-01,-0.018004393646293027
2017-12-04,0.0016796242626007096
2017-12-05,-0.01942172232195205
2017-12-06,0.012396866462174083
2017-12-07,-0.020267543720284498
2017-12-08,0.027869921435007328
2017-12-11,0.004611565199048151
2017-12-12,0.0018086283760823108
2017-12-13,-0.0040272749592135115
2017-12-14,-0.01896235947260083
2017-12-15,0.022455832882537052
2017-12-18,0.008479413930725599
2017-12-19,-0.00496225423028307
2017-12-20,0.0073418268668181685
2017-12-21,0.007288317303028924
2017-12-22,-0.007372105231781112
2017-12-26,0.00811454222526975
2017-12-27,-0.006002776173722912
2017-12-28,0.0010981768504059186
2017-12-29,-0.004387380126290585
2018-01-02,0.03208461474803159
2018-01-03,0.007471606368500083
2018-01-04,-0.05178100143484021
2018-01-05,0.018435680256061904
2018-01-08,0.012753822596520248
2018-01-09,-0.005822584895294192
2018-01-10,0.008989231198990089
2018-01-11,0.017548374118267596
2018-01-12,0.009153918324604327
2018-01-16,-0.0005260573606648
2018-01-17,-0.0032880729565757383
2018-01-18,0.002903234266192767
2018-01-19,0.00618433959365694
2018-01-22,0.012161536282764285
2018-01-23,-0.004909718381714168
2018-01-24,0.004025196094048056
2018-01-25,0.01215560567840468
2018-01-26,0.011243222747531645
2018-01-29,0.014150264674682722
2018-01-30,-0.05157600160512721
2018-01-31,-0.011427979524783027
2018-02-01,0.01062987853830788
2018-02-02,-0.032868524300241564
2018-02-05,-0.04255057949639229
2018-02-06,0.019310125004966316
2018-02-07,-0.0036219382684825607
2018-02-08,-0.046273936500066615
2018-02-09,0.003517909449002987
2018-02-12,0.0
2018-02-13,-0.002483281644423352
2018-02-14,0.008837561155954132
2018-02-15,0.018835153311731023
2018-02-16,0.016336947147151726
2018-02-20,-0.00014085115999395992
2018-02-21,-0.018051177483939918
2018-02-22,0.0005745991898258307
2018-02-23,0.009903837508279612
2018-02-26,0.0034109265714039605
2018-02-27,-0.02067979022230948
2018-02-28,-0.0036158957373548795
2018-03-01,0.01901578758911371
2018-03-02,0.005413018367337541
2018-03-05,-0.00042488760483716526
2018-03-06,-0.010772626443603883
2018-03-07,-0.004155349873302794
2018-03-08,-0.007625595705838983
2018-03-09,0.023633209051080684
2018-03-12,-0.0063737469385902745
2018-03-13,-0.004134099384064616
2018-03-14,-0.01875175435937093
2018-03-15,-0.017067781933092774
2018-03-16,0.002819664763198171
2018-03-19,-0.014059618702909948
2018-03-20,-0.008555971350556635
2018-03-21,0.0033308701581218347
2018-03-22,-0.006639465586382731
2018-03-23,-0.006076155182575205
2018-03-26,0.031178549425971758
2018-03-27,-0.022380812158617314
2018-03-28,0.02471233060533984
2018-03-29,-0.031365656224257465
2018-04-02,-0.03619982619512574
2018-04-03,0.001109650965926523
2018-04-04,0.037042529254933454
2018-04-05,-0.013127695696616648
2018-04-06,-0.018252231410508357
2018-04-09,-0.009768434641552082
2018-04-10,0.014479072762611178
2018-04-11,0.0054893356153782324
2018-04-12,-0.0010919227710562973
2018-04-13,-0.003435414568105921
2018-04-16,0.03760571558864001
2018-04-17,-0.003775022712750986
2018-04-18,0.004395805193362579
2018-04-19,-0.014790254064616426
2018-04-20,-0.02083335519145091
2018-04-23,0.010638144423282592
2018-04-24,0.006192092367579782
2018-04-25,0.014615271700149313
2018-04-26,0.011978814290152684
2018-04-27,0.0055442099271922896
