Date,EQT
2015-10-28,0.0003126692984085633
2015-10-29,0.039200214456523774
2015-10-30,-0.0070632828873326
2015-11-02,0.0031786580633115236
2015-11-03,-0.012372384169897388
2015-11-04,0.018943127897891543
2015-11-05,0.011844222254817405
2015-11-06,-0.003703974437444968
2015-11-09,-0.008031352264187386
2015-11-10,0.0004499186567519242
2015-11-11,-0.046027329805937156
2015-11-12,-0.020744072650175527
2015-11-13,-0.00016070995384820375
2015-11-16,0.019101052898426785
2015-11-17,-0.040321160994788996
2015-11-18,-0.004431603936167372
2015-11-19,-0.01813379902455836
2015-11-20,-0.012592349257257052
2015-11-23,0.0032308354937495842
2015-11-24,0.00881343224179676
2015-11-25,-0.022345497417299853
2015-11-27,-0.013404239435273024
2015-11-30,-0.003309358668931117
2015-12-01,0.0022717013302833156
2015-12-02,-0.05074102943255754
2015-12-03,-0.013409242397457999
2015-12-04,0.016942950771213106
2015-12-07,-0.02819492109353705
2015-12-08,-0.013187770719761183
2015-12-09,-0.012027292878272755
2015-12-10,0.01120765257718781
2015-12-11,-0.040512044356024735
2015-12-14,-0.0426209171546037
2015-12-15,0.004784692388038803
2015-12-16,-0.0018633451244037813
2015-12-17,-0.00954190977089675
2015-12-18,0.02450290490343643
2015-12-21,0.013082186202345358
2015-12-22,-0.01755425011208933
2015-12-23,0.06572187181516398
2015-12-24,0.0009635967427188419
2015-12-28,0.0019253382357853344
2015-12-29,0.018063357592283946
2015-12-30,-0.029634011518702263
2015-12-31,0.014005138345919432
2016-01-04,0.019566156189816386
2016-01-05,-0.010347929783406595
2016-01-06,-0.05836508326698209
2016-01-07,0.047243954199350124
2016-01-08,0.049740023526027244
2016-01-11,-0.03489455808408659
2016-01-12,-0.028353915293064524
2016-01-13,0.0019585206626748786
2016-01-14,0.017200907787439768
2016-01-15,0.008839434896819931
2016-01-19,0.014857145330535726
2016-01-20,0.04072829779178799
2016-01-21,0.003606722020053965
2016-01-22,0.04294701822020497
2016-01-25,-0.03032392564983566
2016-01-26,0.0884860663269822
2016-01-27,-0.021057628319091748
2016-01-28,-0.00033370901912410655
2016-01-29,0.029858353754879552
2016-02-01,-0.030126318483446934
2016-02-02,-0.02955904313555835
2016-02-03,0.04818429191066964
2016-02-04,-0.018880208009479205
2016-02-05,0.000334564824263861
2016-02-08,-0.00016713143100421934
2016-02-09,-0.04684625463212999
2016-02-10,0.03177100195784477
2016-02-11,-0.028070836048387005
2016-02-12,0.035201517233853785
2016-02-16,0.02047039429256592
2016-02-17,0.03448254005946927
2016-02-18,-0.023717680904704497
2016-02-19,-0.03332277209364631
2016-02-22,0.022754408725345288
2016-02-23,-0.07853238812644336
2016-02-24,0.029910213159342502
2016-02-25,-0.01714493356554303
2016-02-26,0.010679959343060874
2016-02-29,-0.018316494285008145
2016-03-01,0.03731629221998811
2016-03-02,0.01954342332275516
2016-03-03,0.012383279666782654
2016-03-04,-0.05596485063294998
2016-03-07,0.0908767183260204
2016-03-08,-0.0569478172456771
2016-03-09,-0.00103504023973644
2016-03-10,0.03609670576584145
2016-03-11,0.020336506947734367
2016-03-14,-0.008331888274391797
2016-03-15,0.030972134819660768
2016-03-16,0.034196116432620105
2016-03-17,-0.002471970125798806
2016-03-18,0.01827742314144265
2016-03-21,-0.03665935921696817
2016-03-22,0.006315802812392413
2016-03-23,-0.010669906120079342
2016-03-24,0.02394938655002976
2016-03-28,0.011926803998585811
2016-03-29,0.01744954729980841
2016-03-30,-0.0021060851406928816
2016-03-31,0.014020969019915563
2016-04-01,-0.007731185928014694
2016-04-04,-0.00913984892228581
2016-04-05,-0.025707361431298925
2016-04-06,0.0003106808893651447
2016-04-07,0.010550707014132854
2016-04-08,0.03147544253604817
2016-04-11,-0.027835555416816593
2016-04-12,0.056499691998379786
2016-04-13,-0.011884054568055191
2016-04-14,-0.016573566019437047
2016-04-15,-0.01014180689466726
2016-04-18,0.018080690439498115
2016-04-19,0.018203165545782385
2016-04-20,-0.005668737739422003
2016-04-21,-0.022219231730338684
2016-04-22,0.023621230902681978
2016-04-25,-0.00029190713991600337
2016-04-26,0.01256385674146232
2016-04-27,0.04515918533912777
2016-04-28,-0.03285455023355632
2016-04-29,0.0005708888197535344
2016-05-02,-0.012696135787751861
2016-05-03,-0.01704964176860868
2016-05-04,0.002351918916109641
2016-05-05,0.020090845019444803
2016-05-06,-0.00043132600039230695
2016-05-09,0.002301397988214937
2016-05-10,0.021380494918099346
2016-05-11,-0.012790141257182475
2016-05-12,0.005694768305339659
2016-05-13,-0.008493728771034492
2016-05-16,-0.0027127309054569837
2016-05-17,0.030207444262504213
2016-05-18,-0.023206951842583035
2016-05-19,-0.01380006883938878
2016-05-20,0.0018750870622923355
2016-05-23,-0.004031367014467491
2016-05-24,0.015468879697103644
2016-05-25,0.018080676584630195
2016-05-26,0.022514534108485806
2016-05-27,0.0005469742183159543
2016-05-31,0.0012303036597138828
2016-06-01,0.0
2016-06-02,0.0073718214282540995
2016-06-03,-0.0010843233993256263
2016-06-06,0.005019913332446224
2016-06-07,0.015523996427456055
2016-06-08,-0.002259817329504532
2016-06-09,0.03796925454428868
2016-06-10,-0.03080443460771931
2016-06-13,-0.007416365572974648
2016-06-14,-0.003335296499912599
2016-06-15,0.0009367812936313946
2016-06-16,0.00040130437585728096
2016-06-17,0.02967935035206537
2016-06-20,0.011685068509248442
2016-06-21,0.009753674296097747
2016-06-22,-0.0029232586182170728
2016-06-23,0.003951549625980322
2016-06-24,-0.026409340160441497
2016-06-27,-0.008476834446662362
2016-06-28,0.04182573502896103
2016-06-29,-0.02840547836317875
2016-06-30,0.006106783156787143
2016-07-01,0.024538157049717402
2016-07-05,-0.025967179911413396
2016-07-06,0.0014237112313648659
2016-07-07,-0.007107946807756393
2016-07-08,0.011063684345572256
2016-07-11,-0.009397632827232494
2016-07-12,0.01897317894321926
2016-07-13,-0.02907787454831834
2016-07-14,-0.005517000205566669
2016-07-15,-0.0019809095811432753
2016-07-18,-0.0011914256214797803
2016-07-19,-0.0031798552479995745
2016-07-20,-0.0019941517355930305
2016-07-21,-0.0034627710534312905
2016-07-22,0.0032076820921442817
2016-07-25,-0.0158539447688405
2016-07-26,0.0013537055050245606
2016-07-27,-0.0066245376138834855
2016-07-28,0.005852118531173067
2016-07-29,-0.014206318652064565
2016-08-01,-0.029920360552444958
2016-08-02,-0.004103076054340238
2016-08-03,0.016195667365478617
2016-08-04,-0.01412039427245293
2016-08-05,-0.008366209963733051
2016-08-08,-0.0014298678651887275
2016-08-09,-0.013890868177635518
2016-08-10,-0.008426780761601749
2016-08-11,0.000879010534050817
2016-08-12,0.00014639154800311083
2016-08-15,-0.0008779992865286523
2016-08-16,0.01450337589849604
2016-08-17,-0.004331913393190834
2016-08-18,0.03350232600797698
2016-08-19,0.0011226499293885972
2016-08-22,0.003784164466156037
2016-08-23,0.0068428375149323095
2016-08-24,-0.00318970147025488
2016-08-25,-0.0041742051801823
2016-08-26,0.0015368517843270535
2016-08-29,0.012974548260458851
2016-08-30,-0.004820795081674323
2016-08-31,-0.010517270184838612
2016-09-01,0.0033567509266267948
2016-09-02,0.001114927587699155
2016-09-06,0.01155688740060401
2016-09-07,-0.0030283228620102687
2016-09-08,0.016429664799037402
2016-09-09,-0.014669728691087291
2016-09-12,0.019575412796011493
2016-09-13,-0.03501904217117058
2016-09-14,-0.01050883349531695
2016-09-15,0.011611663205854272
2016-09-16,-0.0130180285300312
2016-09-19,0.010211108461299467
2016-09-20,0.021479941962060822
2016-09-21,0.019241143473550437
2016-09-22,0.002427492198293635
2016-09-23,-0.00914736891803447
2016-09-26,-0.013304174249623602
2016-09-27,-0.055586362279581025
2016-09-28,0.02389312029862234
2016-09-29,-0.010387134320014368
2016-09-30,0.044140816265713534
2016-10-03,0.014183532094997675
2016-10-04,-0.01656494318404733
2016-10-05,0.006074938479355252
2016-10-06,-0.00013723074176230643
2016-10-07,-0.006999832227446379
2016-10-10,0.008293024376703206
2016-10-11,-0.026045561041415977
2016-10-12,-0.009852225140059345
2016-10-13,0.00028472316156258337
2016-10-14,-0.041352974499377027
2016-10-17,-0.02282835552034168
2016-10-18,-0.004702557851352984
2016-10-19,0.005639040965278896
2016-10-20,-0.009851134112287552
2016-10-21,-0.015000888078695596
2016-10-24,0.0017096378128060863
2016-10-25,0.007136328362401967
2016-10-26,-0.008626352794118053
2016-10-27,0.03200747685783445
2016-10-28,-0.0061725013634987835
2016-10-31,-0.000152065198956719
2016-11-01,-0.01469640843474751
2016-11-02,-0.013686226905219145
2016-11-03,-0.0059245428634236985
2016-11-04,-0.006587383089091237
2016-11-07,0.03804871116376374
2016-11-08,-0.026780386199263817
2016-11-09,0.027361388548503562
2016-11-10,0.0007605721251351394
2016-11-11,-0.0009125677958423672
2016-11-14,0.026027622536120898
2016-11-15,0.020323439662275344
2016-11-16,-0.004361833304513896
2016-11-17,-0.023072403078042814
2016-11-18,0.003587504053078394
2016-11-21,0.0473635229724112
2016-11-22,-0.011234183986266633
2016-11-23,0.023874577563560484
2016-11-25,-0.014749655094040692
2016-11-28,0.0008559047673355469
2016-11-29,0.010968399210182112
2016-11-30,-0.01254054887913092
2016-12-01,0.02696929774828427
2016-12-02,-0.010976836087680186
2016-12-05,0.023180727672815538
2016-12-06,-0.0056296817986080105
2016-12-07,0.012565711116642175
2016-12-08,0.014455213645286236
2016-12-09,0.004167360345861848
2016-12-12,-0.06425749232477762
2016-12-13,0.01416345501725802
2016-12-14,-0.03230345871785956
2016-12-15,-0.01997088963189475
2016-12-16,-0.032128602129206096
2016-12-19,0.010911350174572343
2016-12-20,-0.0019764183804725777
2016-12-21,0.021477881893186224
2016-12-22,-0.006561002713155961
2016-12-23,-0.003302961327331211
2016-12-27,0.010241194541475984
2016-12-28,-0.012373168680864133
2016-12-29,-0.00950943508199098
2016-12-30,-0.0033529513634240615
2017-01-03,-0.020336374590873008
2017-01-04,0.017480822028542953
2017-01-05,0.010277838925934812
2017-01-06,-0.00804737917738052
2017-01-09,-0.03306294589103209
2017-01-10,0.0026910615069764
2017-01-11,-0.01026217671069607
2017-01-12,0.003987989958263993
2017-01-13,-0.012551383206672484
2017-01-17,-0.0006436149004057645
2017-01-18,0.006762156610470971
2017-01-19,-0.0006398850044907478
2017-01-20,0.005920790267907483
2017-01-23,-0.006999500473846232
2017-01-24,0.02579337440886187
2017-01-25,0.0014053043775212881
2017-01-26,0.01793543775394202
2017-01-27,-0.016853262927605694
2017-01-30,-0.03521903660631143
2017-01-31,-0.020675459445834155
2017-02-01,0.0024743299876910374
2017-02-02,0.05083893327096889
2017-02-03,0.018788244470558713
2017-02-06,-0.01613655123948199
2017-02-07,-0.027022834428251152
2017-02-08,-0.009952975007621268
2017-02-09,0.0337274814399422
2017-02-10,0.009411864331196229
2017-02-13,-0.028282744967688123
2017-02-14,0.010874840814699915
2017-02-15,0.013453369119671876
2017-02-16,-0.027799284898719967
2017-02-17,-0.0028916079512086856
2017-02-21,0.005477704803943384
2017-02-22,-0.029803286009539076
2017-02-23,0.003963912353223131
2017-02-24,-0.013982487020164691
2017-02-27,0.010844303223163987
2017-02-28,-0.011553227635223262
2017-03-01,0.019034732484448647
2017-03-02,-0.004751552687353944
2017-03-03,-0.02387230842581045
2017-03-06,0.013493005805286673
2017-03-07,-0.021634215866890072
2017-03-08,-0.013947896291343964
2017-03-09,-0.007935188766602153
2017-03-10,-0.007476839380280986
2017-03-13,0.012788689848089563
2017-03-14,-0.008129776805177236
2017-03-15,0.014998143963704136
2017-03-16,-0.011168320791460795
2017-03-17,0.004691542289210426
2017-03-20,0.004323859091455606
2017-03-21,-0.005338429462826144
2017-03-22,-0.017312943732295083
2017-03-23,0.004932922992038513
2017-03-24,0.004558469935508791
2017-03-27,0.025130656173199206
2017-03-28,0.015662146440905245
2017-03-29,0.02514252518939397
2017-03-30,-0.007848134143609409
2017-03-31,0.006921655697555096
2017-04-03,-0.0032733693867791347
2017-04-04,0.024794699097279826
2017-04-05,-0.003044337055979174
2017-04-06,0.02041140303283928
2017-04-07,-0.0077179514861758225
2017-04-10,0.007301634179838645
2017-04-11,0.002206324901258938
2017-04-12,-0.0037736985739474926
2017-04-13,-0.011679223634616487
2017-04-17,0.0
2017-04-18,-0.0006389637937010972
2017-04-19,-0.005273055579623986
2017-04-20,0.016385292783120287
2017-04-21,-0.006638314492933617
2017-04-24,-0.0027047424437445233
2017-04-25,0.012125558814467308
2017-04-26,0.007093149042971758
2017-04-27,-0.07074690065427247
2017-04-28,-0.02071729705372438
2017-05-01,-0.0005159708209694358
2017-05-02,0.01634805271484585
2017-05-03,-0.014730774152271309
2017-05-04,-0.0333388355842994
2017-05-05,0.03502202151931422
2017-05-08,-0.018722069967882282
2017-05-09,-0.013302988762525891
2017-05-10,0.013134578840218403
2017-05-11,-0.0059565784039561365
2017-05-12,0.0014099424002287364
2017-05-15,-0.002287772692435297
2017-05-16,-0.009349080504205576
2017-05-17,-0.009081369729108335
2017-05-18,-0.00323432007274993
2017-05-19,0.01712618706988356
2017-05-22,0.0015951230868731514
2017-05-23,0.012387326276158017
2017-05-24,-0.010837332802410615
2017-05-25,-0.004947912148048239
2017-05-26,0.006748553117374545
2017-05-30,-0.012171385352967357
2017-05-31,-0.013035876056500695
2017-06-01,0.016283672691537188
2017-06-02,-0.0245683311268875
2017-06-05,-0.018616411731632088
2017-06-06,0.003719587048437001
2017-06-07,-0.007782130301401735
2017-06-08,0.025023292677259112
2017-06-09,0.0291492533832185
2017-06-12,0.005487496409069648
2017-06-13,0.01954267793198672
2017-06-14,-0.00673484970220084
2017-06-15,0.0031293020023632767
2017-06-16,0.0185442486929428
2017-06-19,-0.08950144192055065
2017-06-20,-0.020369888480690324
2017-06-21,-0.030331968529714537
2017-06-22,0.023607991274918305
2017-06-23,0.07995392568066251
2017-06-26,0.038440994981512544
2017-06-27,-0.001371038943059233
2017-06-28,0.008237398004711016
2017-06-29,0.004425683841339456
2017-06-30,-0.007117464369958415
2017-07-03,0.019798469447609435
2017-07-05,0.0006692991548526983
2017-07-06,-0.013212612028993154
2017-07-07,-0.004406930313506141
2017-07-10,0.019747978473396932
2017-07-11,0.01903176799272477
2017-07-12,0.0031128651191187906
2017-07-13,0.007675671381467852
2017-07-14,0.002917607429695268
2017-07-17,0.004686596450112157
2017-07-18,-0.016406939332023862
2017-07-19,0.022403972102543523
2017-07-20,-0.008956907511353696
2017-07-21,0.01581639000210222
2017-07-24,0.002224389548447281
2017-07-25,0.01553568938607608
2017-07-26,-0.0014047659698096515
2017-07-27,0.0476785685188732
2017-07-28,-0.013727353523842023
2017-07-31,-0.03630823208353673
2017-08-01,0.0036104948496882283
2017-08-02,-0.014390496884481019
2017-08-03,-0.014125128159883649
2017-08-04,0.005473119822992478
2017-08-07,-0.012807979589077534
2017-08-08,0.018164033669856305
2017-08-09,-0.0006371767870817502
2017-08-10,-0.01020596364067139
2017-08-11,0.013855949718755811
2017-08-14,-0.017638927420479567
2017-08-15,-0.012455786987650819
2017-08-16,-0.004749898256214746
2017-08-17,0.004772567466099664
2017-08-18,-0.013103894656877668
2017-08-21,-0.0011618910511458358
2017-08-22,0.017946114361959697
2017-08-23,-0.0035912502672749147
2017-08-24,0.003931954631226198
2017-08-25,-0.003590201005179927
2017-08-28,-0.003766530966620385
2017-08-29,0.005753504207121285
2017-08-30,0.009807238253942696
2017-08-31,0.00906413744724155
2017-09-01,0.004331349607386459
2017-09-05,0.0012776852144653628
2017-09-06,0.0036690790999236444
2017-09-07,-0.012873723533031511
2017-09-08,-0.023184753759119436
2017-09-11,0.005109844197878299
2017-09-12,0.02049826929901677
2017-09-13,0.01414145396809019
2017-09-14,0.027887626463891868
2017-09-15,-0.00015408831564833747
2017-09-18,-0.008325659739888192
2017-09-19,-0.0031094095232371277
2017-09-20,0.005925963952289504
2017-09-21,-0.010232267641353432
2017-09-22,0.006579081187373159
2017-09-25,0.002956644148973231
2017-09-26,0.0077576687307006065
2017-09-27,0.005080977497681438
2017-09-28,-0.0033701558996347414
2017-09-29,0.002767114894565159
2017-10-02,0.001839035554764612
2017-10-03,-0.01759493463263362
2017-10-04,0.0
2017-10-05,0.013082342118543089
2017-10-06,-0.022136833854089377
2017-10-09,-0.011162020893517144
2017-10-10,-0.00031788865759230234
2017-10-11,0.003498727620804054
2017-10-12,0.006180945487663347
2017-10-13,-0.007560210928208244
2017-10-16,-0.007141832713143947
2017-10-17,0.012148192110771117
2017-10-18,-0.00600125203189894
2017-10-19,0.0019066592793690607
2017-10-20,0.004598317783224948
2017-10-23,-0.005997935679038502
2017-10-24,0.017151157127172745
2017-10-25,-0.04980491196108561
2017-10-26,-0.012980746090840656
2017-10-27,0.053936741470879346
2017-10-30,-0.021481331714016227
2017-10-31,0.009523988841659614
2017-11-01,-0.007675354875687934
2017-11-02,-0.00048319580743694246
2017-11-03,0.012090785898953627
2017-11-06,0.01672505163313054
2017-11-07,-0.009243122095483058
2017-11-08,0.0191333661470785
2017-11-09,0.023129979080088514
2017-11-10,-0.011076216754633994
2017-11-13,-0.009205380641771788
2017-11-14,-0.06162902859239461
2017-11-15,-0.017986591572432542
2017-11-16,-0.003528832568123197
2017-11-17,-0.0045531195263228685
2017-11-20,0.005082090364564973
2017-11-21,-0.01702340281470227
2017-11-22,-0.00240053671614604
2017-11-24,-0.009109683586518758
2017-11-27,-0.01335642763108591
2017-11-28,-0.0001757841482100675
2017-11-29,0.02180398585332366
2017-11-30,0.02564101565185961
2017-12-01,-0.0005033487155080563
2017-12-04,0.0013428336443768174
2017-12-05,-0.01056133746790533
2017-12-06,-0.03117592490247878
2017-12-07,-0.02413443698235107
2017-12-08,0.010394369082832533
2017-12-11,0.0133026045741933
2017-12-12,-0.0199544089429059
2017-12-13,0.014645446167893983
2017-12-14,-0.01408225079042591
2017-12-15,-0.02321000016032637
2017-12-18,0.01133241417207631
2017-12-19,-0.0164466591355531
2017-12-20,-0.003675091081690285
2017-12-21,0.022131952764550933
2017-12-22,-0.01172881750110566
2017-12-26,0.012415683991712667
2017-12-27,-0.0021640818213997104
2017-12-28,0.03488165772875407
2017-12-29,-0.00593778869558681
2018-01-02,0.029866415730494866
2018-01-03,0.0052882668971780955
2018-01-04,0.0006789327438492254
2018-01-05,-0.019671212314614217
2018-01-08,0.01591426431991727
2018-01-09,-0.0005106766037776822
2018-01-10,-0.012095380575825154
2018-01-11,0.012243470005105506
2018-01-12,-0.004088785760083091
2018-01-16,-0.0058157760169169626
2018-01-17,0.000688135052086869
2018-01-18,-0.01736586198769441
2018-01-19,-0.019597519381236994
2018-01-22,0.020167642815416054
2018-01-23,0.02239352216886159
2018-01-24,0.005475710589210259
2018-01-25,-0.00476525047744325
2018-01-26,0.004446052825644697
2018-01-29,-0.03217575072694301
2018-01-30,-0.038698362207675974
2018-01-31,-0.006587489300464822
2018-02-01,-0.017866878812281106
2018-02-02,-0.026443953431186107
2018-02-05,-0.05085747824459452
2018-02-06,0.0075096639137459675
2018-02-07,-0.04008851027915006
2018-02-08,-0.02938106975238608
2018-02-09,-0.011243222976217382
2018-02-12,0.04460962218020037
2018-02-13,-0.007750289120339593
2018-02-14,0.02406593872826468
2018-02-15,0.09956715206016686
2018-02-16,-0.014810801105050508
2018-02-20,-0.02188362643649422
2018-02-21,-0.030934161378228797
2018-02-22,0.020277235313902464
2018-02-23,0.024793200178042873
2018-02-26,0.008064552913845224
2018-02-27,-0.021523664086390615
2018-02-28,-0.020634771849161626
2018-03-01,-0.0035778444807981202
2018-03-02,0.003790395748546782
2018-03-05,0.031200117256995563
2018-03-06,-0.0013491347145819788
2018-03-07,-0.009069881953862935
2018-03-08,-0.005452629168860135
2018-03-09,0.026826081557029147
2018-03-12,-0.004576740651674682
2018-03-13,0.00881214150020071
2018-03-14,-0.003987721561070745
2018-03-15,-0.051858931261182684
2018-03-16,0.014478365894599277
2018-03-19,-0.03587721326089133
2018-03-20,-0.0026727386318682322
2018-03-21,0.021232603805075856
2018-03-22,-0.015542787344126063
2018-03-23,-0.011277657766596172
2018-03-26,0.013687318263872372
2018-03-27,-0.029255312173352976
2018-03-28,-0.018124415871093813
2018-03-29,0.019746867734453888
2018-04-02,-0.030940833926066613
2018-04-03,0.023892108524728117
2018-04-04,-0.0067882795092985004
2018-04-05,0.04100829277681983
2018-04-06,-0.03775144141396003
2018-04-09,-0.005330418835047035
2018-04-10,0.041371764230225594
2018-04-11,0.0026761178640608563
2018-04-12,-0.007801245170910298
2018-04-13,0.010759451550167887
2018-04-16,0.0032752109655462824
2018-04-17,0.007549378051855182
2018-04-18,-0.004860049645110109
2018-04-19,-0.018722224843952695
2018-04-20,-0.01783484117870382
2018-04-23,0.012246695691518816
2018-04-24,-0.026908665031705525
2018-04-25,0.006430862189470865
2018-04-26,0.08498392297419666
2018-04-27,-0.019238283902942466
2018-04-30,0.004603621098646871
2018-05-01,0.0005978708944458511
2018-05-02,-0.008562435296884274
2018-05-03,-0.0542277869981298
