Date,CPRT
2015-06-04,0.0292330581341107
2015-06-05,0.005343043289410376
2015-06-08,-0.006713333663406873
2015-06-09,0.0025345017415365767
2015-06-10,0.0028090531770965654
2015-06-11,0.005042025247311566
2015-06-12,-0.003065791724552458
2015-06-15,-0.0019569386057702864
2015-06-16,0.008403339794098352
2015-06-17,-0.008888880411783817
2015-06-18,0.007567277338966338
2015-06-19,-0.0033379396199755273
2015-06-22,0.0011163019476994052
2015-06-23,0.0008364258401878377
2015-06-24,-0.006685283238603512
2015-06-25,0.00028037918048196
2015-06-26,0.001401823782579914
2015-06-29,-0.010078404200694946
2015-06-30,0.0033936348929144433
2015-07-01,0.004509578621094468
2015-07-02,-0.0030864369314077544
2015-07-06,0.006754902524979567
2015-07-07,0.007548237470180741
2015-07-08,-0.021087739093342606
2015-07-09,-0.00028339914623443097
2015-07-10,0.005103495969367433
2015-07-13,0.01241180866684144
2015-07-14,0.006687146351304074
2015-07-15,0.008026490236835437
2015-07-16,0.005766142496651305
2015-07-17,-0.000273058584188135
2015-07-20,-0.0002730289957626475
2015-07-21,-0.019120479411888547
2015-07-22,0.004734112625033315
2015-07-23,-0.004988921730620599
2015-07-24,-0.013370566477206913
2015-07-27,-0.004799496830419359
2015-07-28,0.013333367963209275
2015-07-29,0.007838711358570505
2015-07-30,-0.0036111407809786833
2015-07-31,0.004460547872218834
2015-08-03,0.002775528509754599
2015-08-04,0.001383870345486038
2015-08-05,0.004698677930110362
2015-08-06,-0.010178788099487357
2015-08-07,0.005280673405399838
2015-08-10,0.00940005998893878
2015-08-11,-0.0076690986625364
2015-08-12,-0.005796276211040063
2015-08-13,0.0005552597864935116
2015-08-14,0.00943396625834736
2015-08-17,0.00989556349043319
2015-08-18,-0.006532435152485583
2015-08-19,-0.010684914784888644
2015-08-20,-0.021877621217787357
2015-08-21,-0.020668163888554636
2015-08-24,-0.0323792693536884
2015-08-25,0.0029877045256645474
2015-08-26,0.01638365332321845
2015-08-27,0.01758506177025887
2015-08-28,0.007776510606879672
2015-08-31,0.0008573528967659172
2015-09-01,-0.0334095365033954
2015-09-02,0.03456431422107942
2015-09-03,-0.004283310220392966
2015-09-04,0.00028684073808005195
2015-09-08,0.013474695860473895
2015-09-09,-0.011032515034871793
2015-09-10,0.004290661607755375
2015-09-11,-0.0019937252522741478
2015-09-14,-0.009988649534060423
2015-09-15,0.014989924426324519
2015-09-16,0.0031241298838906584
2015-09-17,-0.0008493425695377255
2015-09-18,-0.015018491930980482
2015-09-21,0.009493724021564676
2015-09-22,-0.02051870098524422
2015-09-23,-0.008146604247843636
2015-09-24,-0.007626820779391141
2015-09-25,0.010937005966849211
2015-09-28,-0.021637475495868808
2015-09-29,-0.0020920411458320576
2015-09-30,-0.014674988701001257
2015-10-01,0.01641328497827943
2015-10-02,0.01614835340023113
2015-10-05,0.024131833604205344
2015-10-06,-0.00459769686551359
2015-10-07,0.005773694181969935
2015-10-08,0.00028697822874312884
2015-10-09,-0.0017215942961461561
2015-10-12,0.004311517885436267
2015-10-13,-0.006296434306030219
2015-10-14,-0.008928610667967574
2015-10-15,0.009880853068747086
2015-10-16,0.00028772148296996036
2015-10-19,0.008630698108289758
2015-10-20,0.0062748829831322794
2015-10-21,0.0005669064188122963
2015-10-22,0.0033994032430113563
2015-10-23,0.00818749098021132
2015-10-26,0.005040613547762529
2015-10-27,-0.010587937435987738
2015-10-28,0.013798977798589851
2015-10-29,0.0019444359673395084
2015-10-30,0.003881324946851228
2015-11-02,0.014360686852009863
2015-11-03,-0.003267055087947335
2015-11-04,0.0010926226402747652
2015-11-05,0.011459703996158144
2015-11-06,0.0008092468180156409
2015-11-09,-0.0016171849342689892
2015-11-10,-0.0035097479725152425
2015-11-11,-0.010295341904258404
2015-11-12,-0.019436055521442896
2015-11-13,-0.003908414038000907
2015-11-16,0.003643527662648971
2015-11-17,0.003071678062998906
2015-11-18,0.013363123090261775
2015-11-19,0.0054944214246803735
2015-11-20,0.002732303087090715
2015-11-23,0.013623977918412189
2015-11-24,0.05188172756970877
2015-11-25,0.011500146962841074
2015-11-27,0.002273783065366519
2015-11-30,-0.0050415164475291485
2015-12-01,-0.0027869421573228914
2015-12-02,-0.0027947309107163587
2015-12-03,-0.010445855985021901
2015-12-04,0.005149350209931125
2015-12-07,-0.0012807181323774008
2015-12-08,-0.0007694945550800192
2015-12-09,-0.003850044011972864
2015-12-10,0.0012883080466716823
2015-12-11,-0.014925420019169633
2015-12-14,0.0010449560293344096
2015-12-15,0.010177437180437066
2015-12-16,-0.0005166741988298362
2015-12-17,-0.008012343489196883
2015-12-18,-0.007034925749076604
2015-12-21,0.01180794425957643
2015-12-22,0.005964718206562081
2015-12-23,0.002835798085983887
2015-12-24,-0.015681249008325793
2015-12-28,0.002089266504169185
2015-12-29,0.011727932641809602
2015-12-30,-0.018031962092796783
2015-12-31,-0.0028856404363525323
2016-01-04,-0.00894501887928989
2016-01-05,0.0018583358886168355
2016-01-06,-0.0182830527482446
2016-01-07,-0.03751685339464306
2016-01-08,-0.015984287640584016
2016-01-11,0.0011399519906925004
2016-01-12,0.00113854539180136
2016-01-13,-0.018765990383101006
2016-01-14,0.007823832828041555
2016-01-15,-0.030764799665868536
2016-01-19,-0.012162558841508853
2016-01-20,-0.004504435874421953
2016-01-21,-0.0042233242202540655
2016-01-22,0.03211152460433642
2016-01-25,-0.01761075666262024
2016-01-26,0.020914159626896023
2016-01-27,-0.030435971804507078
2016-01-28,0.0030183661604930023
2016-01-29,0.008426084356124797
2016-02-01,0.0008953326021166053
2016-02-02,-0.012820521569416932
2016-02-03,0.006946527876668718
2016-02-04,0.023095394548278136
2016-02-05,-0.02726474020916758
2016-02-08,0.010548477121818944
2016-02-09,0.01729799738056692
2016-02-10,0.004983821926221932
2016-02-11,0.0005834439462042429
2016-02-12,0.01720117101199259
2016-02-16,0.018343347688286826
2016-02-17,0.011258135086455123
2016-02-18,-0.005009749614442671
2016-02-19,0.006713333663406873
2016-02-22,0.006112736753149051
2016-02-23,-0.006627944485987136
2016-02-24,0.02224073422049533
2016-02-25,0.03589882182189408
2016-02-26,0.011026468030002734
2016-02-29,-0.019735091006437222
2016-03-01,0.0434436924410182
2016-03-02,0.0030464314228018097
2016-03-03,0.009617845716488604
2016-03-04,-0.006267234991857995
2016-03-07,0.006811313368339178
2016-03-08,-0.005011294505239738
2016-03-09,0.010828514608148598
2016-03-10,-0.0012456212710716397
2016-03-11,0.007732635872065519
2016-03-14,0.0024752096619857777
2016-03-15,-0.0004938384633005333
2016-03-16,0.011610702223766811
2016-03-17,-0.00512818267546189
2016-03-18,0.022582182892534775
2016-03-21,-0.00672104609511337
2016-03-22,-0.006283280075379483
2016-03-23,-0.010700355985851062
2016-03-24,-0.00024587355347671647
2016-03-28,-0.006147037404857669
2016-03-29,0.02177142770855789
2016-03-30,0.0075060866590244135
2016-03-31,-0.020187458309695816
2016-04-01,0.010301647393416546
2016-04-04,-0.012138869062155888
2016-04-05,-0.004177885836391337
2016-04-06,0.009624861432441456
2016-04-07,-0.010999774251231664
2016-04-08,0.0019773067934989452
2016-04-11,0.009373390351168576
2016-04-12,0.016862230505423126
2016-04-13,0.012016342049166129
2016-04-14,0.0014247817080059733
2016-04-15,0.0
2016-04-18,0.00047428168442276153
2016-04-19,0.006636705454095004
2016-04-20,0.008712006622321411
2016-04-21,-0.015873022940096848
2016-04-22,0.003083516807062203
2016-04-25,-0.0014188075666128341
2016-04-26,0.004025621252317313
2016-04-27,0.008254680696355043
2016-04-28,0.0016374197619699604
2016-04-29,0.00046708215567980993
2016-05-02,0.0039682112124139746
2016-05-03,-0.01209013400044856
2016-05-04,0.00470691787107036
2016-05-05,0.007261686185603855
2016-05-06,-0.0032557997592660426
2016-05-09,0.007932807926880336
2016-05-10,0.011342542942496703
2016-05-11,-0.007553170673612386
2016-05-12,-0.0025369144096668572
2016-05-13,-0.012023131971414358
2016-05-16,0.017084005383963596
2016-05-17,-0.007132939832585117
2016-05-18,0.0034761924884678663
2016-05-19,-0.014780586626446435
2016-05-20,0.018049706059958703
2016-05-23,-0.0018420868176958205
2016-05-24,0.01614765369270632
2016-05-25,-0.002951216126375389
2016-05-26,0.09585617201019625
2016-05-27,0.015374981245528385
2016-05-31,0.0130959566940132
2016-06-01,-0.0030296448448151603
2016-06-02,0.0020259009903682568
2016-06-03,-0.01314188684216333
2016-06-06,0.004302378171773036
2016-06-07,0.006527941489921751
2016-06-08,0.0072963236570375845
2016-06-09,0.005835028391862673
2016-06-10,-0.019403904543594974
2016-06-13,-0.002855964674440603
2016-06-14,-0.0030687709206445035
2016-06-15,0.0022573488894910287
2016-06-16,0.0
2016-06-17,-0.00511875510276294
2016-06-20,0.01131918574466706
2016-06-21,-0.003256000191278252
2016-06-22,-0.003062427778348531
2016-06-23,0.012287496449355118
2016-06-24,-0.03621284451701523
2016-06-27,-0.024769108318506428
2016-06-28,0.005811460677662916
2016-06-29,0.029103373072416616
2016-06-30,0.019130758287090766
2016-07-01,0.006733357322105782
2016-07-05,0.0012160797143383473
2016-07-06,-0.0016194702142423578
2016-07-07,-0.00790753025266877
2016-07-08,0.018802333194508414
2016-07-11,0.00320962592396401
2016-07-12,0.0
2016-07-13,-0.008998139638977554
2016-07-14,0.007062115908449407
2016-07-15,-0.00020032701991123947
2016-07-18,-0.006813630104030355
2016-07-19,-0.0020178023819074076
2016-07-20,0.006065492167684372
2016-07-21,-0.00020093090575679096
2016-07-22,0.01246229008813593
2016-07-25,0.009132477842455078
2016-07-26,-0.004524952757193779
2016-07-27,0.01383400758989084
2016-07-28,-0.016959043758742465
2016-07-29,0.0001982613815725287
2016-08-01,0.01724827062388834
2016-08-02,-0.009160031341331809
2016-08-03,-0.016522426240495047
2016-08-04,0.004599990844726509
2016-08-05,0.015329493624944401
2016-08-08,-0.011764675963158666
2016-08-09,0.0003967587789881488
2016-08-10,0.010115076452830829
2016-08-11,-0.00490869818382067
2016-08-12,-0.0011839260641220983
2016-08-15,0.004346132464347896
2016-08-16,-0.0019669251341652982
2016-08-17,0.008868682170997122
2016-08-18,0.017190878916259367
2016-08-19,0.0019204623527400155
2016-08-22,0.012075926590510155
2016-08-23,0.0028409380311813504
2016-08-24,-0.0047214352483064825
2016-08-25,-0.009677459750420336
2016-08-26,-0.011688001757143573
2016-08-29,0.002132547339074975
2016-08-30,-0.010640341491058858
2016-08-31,-0.002346478946361752
2016-09-01,0.004116014946853985
2016-09-02,0.008783930645333227
2016-09-06,-0.0067724162549209765
2016-09-07,-0.003506727035939461
2016-09-08,-0.01055720233466928
2016-09-09,-0.011855409634111691
2016-09-12,0.008798289465584697
2016-09-13,-0.013875138797890263
2016-09-14,-0.00040201925153104945
2016-09-15,0.011663017019778676
2016-09-16,-0.004969190880060759
2016-09-19,0.013583705284087033
2016-09-20,0.013204535805714235
2016-09-21,0.04065357243320622
2016-09-22,-0.011775720899350195
2016-09-23,0.022318901626913856
2016-09-26,-0.0074005127997739395
2016-09-27,0.007455688719574249
2016-09-28,-0.0024052001840935144
2016-09-29,-0.016691352777159163
2016-09-30,0.010184853090627888
2016-10-03,0.005601180533392425
2016-10-04,-0.008169373123283696
2016-10-05,0.0013104363893854387
2016-10-06,0.003738959468432723
2016-10-07,-0.0040975491084557225
2016-10-10,0.013652506556399269
2016-10-11,-0.010147587256799873
2016-10-12,0.008946869125526336
2016-10-13,-0.004618510900921802
2016-10-14,0.0018559478867619106
2016-10-17,-0.0005557387838324157
2016-10-18,0.003151031817261618
2016-10-19,0.00628233849405313
2016-10-20,-0.007712048769847657
2016-10-21,-0.009992614847868841
2016-10-24,-0.0009345651787018294
2016-10-25,-0.00898034677988524
2016-10-26,-0.009061724205675858
2016-10-27,-0.01409795494006183
2016-10-28,0.015265718174441334
2016-10-31,-0.0013323124020641064
2016-11-01,-0.010291612406410189
2016-11-02,-0.0023107824220983675
2016-11-03,0.004632269009999579
2016-11-04,-0.024207460903016953
2016-11-07,0.021263988912968212
2016-11-08,0.011953012518782113
2016-11-09,0.016193531090508362
2016-11-10,-0.0014998468471284498
2016-11-11,0.015208437829851151
2016-11-14,0.020528955365572532
2016-11-15,-0.0001812637944028639
2016-11-16,0.011419269331603088
2016-11-17,0.015053766381236677
2016-11-18,-0.010240078082758952
2016-11-21,0.0032108508877337627
2016-11-22,-0.044630193124469586
2016-11-23,0.014517006996877635
2016-11-25,0.0022014813846475967
2016-11-28,-0.005674562826833762
2016-11-29,0.00405009613289975
2016-11-30,0.0033003355730516493
2016-12-01,-0.0005482930066673664
2016-12-02,-0.005485449709154655
2016-12-05,0.003493334133819026
2016-12-06,0.00439717581015131
2016-12-07,0.020248095887099415
2016-12-08,-0.0035759120659426546
2016-12-09,-0.006818608850467367
2016-12-12,0.0075881119281140386
2016-12-13,0.007172273765437165
2016-12-14,-0.002670423999845739
2016-12-15,0.001963595313329236
2016-12-16,-0.00498846585900381
2016-12-19,0.0008953098142157057
2016-12-20,0.01162786571447083
2016-12-21,-0.005128221387088683
2016-12-22,-0.015819399505879406
2016-12-23,0.0032508634395536085
2016-12-27,0.008280811715398961
2016-12-28,-0.00821280303977101
2016-12-29,-0.0003600442491155098
2016-12-30,-0.002160974869848231
2017-01-03,0.0055946828035498
2017-01-04,0.013280650530470117
2017-01-05,-0.0010626560319986211
2017-01-06,0.004964517229106846
2017-01-09,-0.0026464630393661093
2017-01-10,0.0031841554760780877
2017-01-11,0.010580185126164876
2017-01-12,-0.008201033143268588
2017-01-13,0.009852240882964214
2017-01-17,-0.014808401850566755
2017-01-18,0.0019451920749005147
2017-01-19,-0.002470868161409512
2017-01-20,0.007607931735547524
2017-01-23,-0.010008774138509757
2017-01-24,0.01773678575833748
2017-01-25,0.0040083572317000105
2017-01-26,-0.009373388470860666
2017-01-27,-0.000876103685437446
2017-01-30,-0.0015783962094941817
2017-01-31,-0.0033374077936147994
2017-02-01,-0.013746961066625318
2017-02-02,-0.005360958576995145
2017-02-03,0.015630595297696726
2017-02-06,-0.00017686753492140994
2017-02-07,0.005484808400217034
2017-02-08,0.006334625797206561
2017-02-09,0.011015930813836672
2017-02-10,0.006053242406924841
2017-02-13,0.009111270597857546
2017-02-14,-0.0017036164824293376
2017-02-15,0.011604101073075634
2017-02-16,0.009278054370505329
2017-02-17,-0.013705557152362657
2017-02-21,0.02186071771258824
2017-02-22,-0.030679908748391438
2017-02-23,0.016253220710679805
2017-02-24,-0.0069023541562281965
2017-02-27,0.008984552707519855
2017-02-28,-0.00638442649853288
2017-03-01,0.014710837687919254
2017-03-02,0.001833038050795821
2017-03-03,0.006154403745103787
2017-03-06,0.002479710812027358
2017-03-07,-0.00016487997417280464
2017-03-08,-0.000989631737324359
2017-03-09,-0.0019811611769748882
2017-03-10,0.0018196957644871503
2017-03-13,0.0004953563179757037
2017-03-14,-0.002970792287877111
2017-03-15,0.011090911857886354
2017-03-16,0.0031106519484809247
2017-03-17,0.0035906841694048897
2017-03-20,0.005041430316016893
2017-03-21,-0.016828493986512427
2017-03-22,0.0074062010429643
2017-03-23,0.0032674524739568778
2017-03-24,-0.0014655618435355233
2017-03-27,0.012394033594468779
2017-03-28,0.0051546341073744895
2017-03-29,-0.001602600743156768
2017-03-30,-0.0035312585666130714
2017-03-31,-0.002416261621369209
2017-04-03,-0.018246424391197613
2017-04-04,-0.013815792156718798
2017-04-05,-0.004669759565913423
2017-04-06,0.005529457350368139
2017-04-07,-0.0054990505846924664
2017-04-10,0.007205098910471941
2017-04-11,0.002162719460908624
2017-04-12,-0.009628184178188892
2017-04-13,-0.0060342040105985095
2017-04-17,0.00910625501643958
2017-04-18,-0.0033422587304389184
2017-04-19,0.0053655214302326115
2017-04-20,0.008338892722389746
2017-04-21,0.0003308047976602335
2017-04-24,0.01455028232102884
2017-04-25,0.005867024230290285
2017-04-26,0.004212545631739006
2017-04-27,0.006131027281732759
2017-04-28,-0.0089801373927193
2017-05-01,-0.008414246993256214
2017-05-02,0.00032637823371550745
2017-05-03,-0.012398015187473743
2017-05-04,0.008259002187622322
2017-05-05,0.0042594744042192545
2017-05-08,-0.004893951725845613
2017-05-09,-0.002950824675012842
2017-05-10,-0.007892133256244938
2017-05-11,-0.0082863771749353
2017-05-12,-0.0010026967436165268
2017-05-15,0.0030110456482330683
2017-05-16,-0.00033356334337986127
2017-05-17,-0.026359660536484975
2017-05-18,0.005483202389950925
2017-05-19,-0.0010225182852584558
2017-05-22,0.013306083388034295
2017-05-23,0.010774400222357094
2017-05-24,-0.001332475513570408
2017-05-25,0.047698476551381264
2017-05-26,-0.011461337539013794
2017-05-30,-0.005152974278374134
2017-05-31,0.009711918107376594
2017-06-01,0.01923694681616195
2017-06-02,-0.0022020006340629505
2017-06-05,-0.01355606579871882
2017-06-06,-0.00990736223140154
2017-06-07,0.0058102100657031475
2017-06-08,-0.0028883232679273174
2017-06-09,0.009011930781967603
2017-06-12,0.0028708182294341356
2017-06-13,0.004134833287479767
2017-06-14,-0.0022172852550168543
2017-06-15,-0.0015872773670014828
2017-06-16,-0.006677296875259642
2017-06-19,0.010883487678582604
2017-06-20,-0.01266623240964626
2017-06-21,-0.006093666844065981
2017-06-22,0.009035194860067763
2017-06-23,0.00863448844934811
2017-06-26,-0.0028535240956059083
2017-06-27,-0.005405407700157294
2017-06-28,0.007352926380673752
2017-06-29,-0.0031736077671642438
2017-06-30,0.012098092007680972
2017-07-03,0.0006290830399211522
2017-07-05,-0.005658607613888811
2017-07-06,-0.03793863064907321
2017-07-07,0.01774561297282884
2017-07-10,-0.004520484105663747
2017-07-11,0.008433351590179994
2017-07-12,0.0035381347639653615
2017-07-13,-0.0003205201486313758
2017-07-14,-0.003206167994788345
2017-07-17,0.0009649625763352709
2017-07-18,-0.00032134410707429506
2017-07-19,0.009643176829791766
2017-07-20,0.0031837116190869263
2017-07-21,0.0012694067879457371
2017-07-24,0.008240894934045562
2017-07-25,0.0025149300549880405
2017-07-26,-0.0053308272043782745
2017-07-27,0.005044131490404835
2017-07-28,0.002195784316675775
2017-07-31,-0.014397526786755765
2017-08-01,0.005080973279614209
2017-08-02,-0.012954181748933258
2017-08-03,-0.0073623413547193595
2017-08-04,0.009351789939963107
2017-08-07,-0.007028732227379875
2017-08-08,-0.0122264852541637
2017-08-09,0.024429966819589977
2017-08-10,-0.008903042284674867
2017-08-11,-0.003208225255853625
2017-08-14,0.023817179864389804
2017-08-15,0.008487971381495374
2017-08-16,0.0046757388597289395
2017-08-17,-0.0068259765382503446
2017-08-18,-0.004061204860456025
2017-08-21,0.0006273669476217769
2017-08-22,0.007210076875717508
2017-08-23,-0.010582014979305332
2017-08-24,-0.00031457151915181836
2017-08-25,-0.0022026935387156055
2017-08-28,-0.010091444467461796
2017-08-29,0.0019114805497830734
2017-08-30,0.013672444750267188
2017-08-31,0.02540776308862691
2017-09-01,-0.0015294964564389613
2017-09-05,-0.004595518198116544
2017-09-06,-0.002770087655844633
2017-09-07,-0.00833334706938249
2017-09-08,0.006847102355815871
2017-09-11,0.007727975634990836
2017-09-12,-0.007055201012322376
2017-09-13,0.013283914716235135
2017-09-14,-0.010365858551719898
2017-09-15,0.0018484711948041355
2017-09-18,0.010455109096000115
2017-09-19,-0.009738274159478033
2017-09-20,0.04056544737816359
2017-09-21,-0.0017720428886428552
2017-09-22,-0.0017750757381073123
2017-09-25,0.008595052946163806
2017-09-26,0.006171110981575634
2017-09-27,0.010806043041681646
2017-09-28,-0.009245873712250385
2017-09-29,0.002332983791820009
2017-10-02,0.005237134441944846
2017-10-03,0.002894422316255474
2017-10-04,0.003751724320152805
2017-10-05,0.01150090684065841
2017-10-06,0.0017055535182068926
2017-10-09,0.0042564615220577195
2017-10-10,0.004803672974696527
2017-10-11,0.007873981115962048
2017-10-12,0.0075334948832073145
2017-10-13,0.00581553810365909
2017-10-16,-0.0013766309879036376
2017-10-17,0.0033084899467952233
2017-10-18,0.0010992282549673327
2017-10-19,-0.0005490106394764327
2017-10-20,0.0019225403767528793
2017-10-23,-0.009045998368924058
2017-10-24,0.00027657873059960814
2017-10-25,-0.01133849140326948
2017-10-26,0.0044755202073316624
2017-10-27,-0.00083538789819948
2017-10-30,0.004459304421657206
2017-10-31,0.006936736782719999
2017-11-01,-0.012400130933777787
2017-11-02,0.018415174235551834
2017-11-03,-0.002465757605147667
2017-11-06,-0.0052183089125305004
2017-11-07,-0.012976289477165337
2017-11-08,0.004195846877731668
2017-11-09,-0.007799514821532738
2017-11-10,0.006457033945344914
2017-11-13,0.0008368924761823493
2017-11-14,0.0
2017-11-15,0.0019509390395873183
2017-11-16,-0.00027822353319062465
2017-11-17,-0.010851402463844528
2017-11-20,0.0213784009153557
2017-11-21,0.010740825527352227
2017-11-22,0.11743862313338393
2017-11-24,0.03535724999476764
2017-11-27,-0.016250556796674864
2017-11-28,0.0004788234987906925
2017-11-29,0.008135921156717796
2017-11-30,0.024448107125171648
2017-12-01,-0.0034754755887215216
2017-12-04,-0.0004649301057143562
2017-12-05,0.01232841960000064
2017-12-06,-0.00298715686460993
2017-12-07,0.011292963479130558
2017-12-08,0.0018231088060649547
2017-12-11,-0.0013648216524859702
2017-12-12,-0.004555825876715547
2017-12-13,0.004805470956667612
2017-12-14,-0.002505138026276832
2017-12-15,0.007077657047735997
2017-12-18,0.006121071276981693
2017-12-19,-0.0076611118613100215
2017-12-20,-0.005449629279689172
2017-12-21,-0.00890409580917173
2017-12-22,-0.00138220164713021
2017-12-26,-0.00023064179665821527
2017-12-27,-0.0011536510587105697
2017-12-28,-0.0020790055598176593
2017-12-29,-0.00023153092717187462
2018-01-02,0.009492934949031584
2018-01-03,-0.004816492931698169
2018-01-04,0.008066427604095816
2018-01-05,-0.00480116349134263
2018-01-08,0.0004594637795667378
2018-01-09,-0.0016073408966824632
2018-01-10,0.0009199842674443293
2018-01-11,0.022518371597615605
2018-01-12,0.007865134249912309
2018-01-16,-0.011817141523487229
2018-01-17,0.00022567997065303658
2018-01-18,0.006090607532464931
2018-01-19,0.023991025368421903
2018-01-22,-0.005474053208305074
2018-01-23,-0.00946711818171131
2018-01-24,-0.006001343580587126
2018-01-25,0.005813915796872404
2018-01-26,0.008003570787356695
2018-01-29,-0.012130552166069064
2018-01-30,-0.008707286931830316
2018-01-31,-0.007432473416973728
2018-02-01,-0.010211045292843557
2018-02-02,-0.004126554552577155
2018-02-05,-0.03982503676168725
2018-02-06,0.00119873503135981
2018-02-07,-0.0004788468359706588
2018-02-08,-0.02371829512832835
2018-02-09,0.019386525534413446
2018-02-12,0.03105442674762071
2018-02-13,0.008405248196680537
2018-02-14,0.03959256664834543
2018-02-15,0.018708243297135274
2018-02-16,0.015959762034289504
2018-02-20,0.007746946436299584
2018-02-21,-0.015374785234914645
2018-02-22,0.0019518575449266606
2018-02-23,0.01233765552838384
2018-02-26,0.0032071351232314527
2018-02-27,0.015984655355259614
2018-02-28,-0.018040629928417817
2018-03-01,-0.01837215520447011
2018-03-02,0.004570164983370928
2018-03-05,0.029029466139892435
2018-03-06,0.03242107190583887
2018-03-07,0.00999179964563135
2018-03-08,-0.008681613482201755
2018-03-09,0.020570308912795765
2018-03-12,0.019956096344437624
2018-03-13,-0.006456697850006465
2018-03-14,-0.0013784894940319647
2018-03-15,-0.008085187434713426
2018-03-16,0.01471176321453238
2018-03-19,-0.01155956391075219
2018-03-20,0.016055451860147008
2018-03-21,-0.00019505114827522707
2018-03-22,-0.026926850109565525
2018-03-23,-0.002807286798615305
2018-03-26,0.024130319203407025
2018-03-27,-0.018456678206881127
2018-03-28,-0.003200636968192616
2018-03-29,0.022075023754776657
2018-04-02,-0.02218733676309048
2018-04-03,0.010441776420283544
2018-04-04,0.006756759830085279
2018-04-05,0.0017765525633433032
2018-04-06,-0.0214778355189732
2018-04-09,0.0046314849565654015
2018-04-10,0.014231290702720889
2018-04-11,-0.003557318391379849
2018-04-12,0.008330067411649988
2018-04-13,-0.008851313170512354
2018-04-16,-0.001190664007153619
2018-04-17,0.019272747282265135
2018-04-18,0.010331434734432765
2018-04-19,0.0005787917853961044
2018-04-20,-0.006941777981385178
2018-04-23,0.008543662654543427
2018-04-24,-0.014824807048949729
2018-04-25,0.0033222980208302832
2018-04-26,0.0015582005477143834
2018-04-27,0.004084070529912109
2018-04-30,-0.010652706288635128
2018-05-01,0.011354698425339649
2018-05-02,0.002710015293495127
