Date,LRCX
2015-04-23,-0.01633464936455087
2015-04-24,-0.00493027633075227
2015-04-27,-0.004823779925064109
2015-04-28,0.0007860183593813019
2015-04-29,-0.00013123835087525126
2015-04-30,-0.010473629696490905
2015-05-01,0.02183110099107166
2015-05-04,-0.0044023898114115
2015-05-05,-0.01677725147827791
2015-05-06,-0.005290844119379301
2015-05-07,0.003324265059013509
2015-05-08,0.020808739035008905
2015-05-11,0.014152030668590942
2015-05-12,-0.016771266048694722
2015-05-13,0.0057290280243831315
2015-05-14,0.013076240118157889
2015-05-15,0.006133856939162685
2015-05-18,0.009272593434167087
2015-05-19,0.016611938196004594
2015-05-20,-0.00519957731248033
2015-05-21,0.010826602011811959
2015-05-22,-0.001846441541731636
2015-05-26,-0.008263728706910611
2015-05-27,0.02798189198431089
2015-05-28,-0.0033875678143084897
2015-05-29,-0.001578080618792499
2015-06-01,0.013859980744231004
2015-06-02,-0.0013187230459216215
2015-06-03,0.002881623509783049
2015-06-04,-0.006585008146917759
2015-06-05,0.00566441670379092
2015-06-08,-0.010704811014825344
2015-06-09,-0.003282701931268228
2015-06-10,0.008050840814834759
2015-06-11,-0.0012100356669842993
2015-06-12,-0.013084471514909657
2015-06-15,-0.002455127297517512
2015-06-16,0.015874945586209277
2015-06-17,-0.0036343981971268535
2015-06-18,0.01969641277465306
2015-06-19,-0.007631205114039918
2015-06-22,0.005286707032051918
2015-06-23,0.001314594337454622
2015-06-24,-0.0068035303987871165
2015-06-25,0.006249295268893507
2015-06-26,-0.010390376957821967
2015-06-29,-0.032102321840548065
2015-06-30,0.014339284312964162
2015-07-01,0.011309003089025937
2015-07-02,0.011668623404949896
2015-07-06,-0.025110996856950174
2015-07-07,-0.012077895009619866
2015-07-08,-0.027569684226345537
2015-07-09,-0.0041053828867301245
2015-07-10,0.011593574127231276
2015-07-13,0.009423137490795153
2015-07-14,0.007316834550555873
2015-07-15,-0.004508305037842941
2015-07-16,-0.02692196933897617
2015-07-17,-0.0011635043015287838
2015-07-20,-0.0023297906351169573
2015-07-21,0.0037623607210570675
2015-07-22,-0.01150320946766048
2015-07-23,0.007060726866851885
2015-07-24,-0.020384252235570166
2015-07-27,0.0
2015-07-28,0.030483461289000147
2015-07-29,-0.001028684695370985
2015-07-30,0.011587318383344591
2015-07-31,-0.021636674739350714
2015-08-03,-0.01470006062657414
2015-08-04,-0.03498816679096928
2015-08-05,0.01313441360203682
2015-08-06,-0.020661561171380183
2015-08-07,-0.001378893115969837
2015-08-10,0.033830252213871814
2015-08-11,-0.02497675072749983
2015-08-12,-0.005342392470599644
2015-08-13,-0.008263333367771186
2015-08-14,0.009720614392649374
2015-08-17,0.0231058519298597
2015-08-18,-0.02849830371388562
2015-08-19,0.0019372350202206956
2015-08-20,-0.019196406704946933
2015-08-21,-0.01788217505740919
2015-08-24,-0.0348387497789695
2015-08-25,0.001187978240309251
2015-08-26,0.04970355016356143
2015-08-27,0.033356906724138824
2015-08-28,-0.0025987469128327945
2015-08-31,-0.0020570316837644764
2015-09-01,-0.04411185291157482
2015-09-02,0.022139795950571584
2015-09-03,0.009141767134199785
2015-09-04,-0.023792914862699632
2015-09-08,0.041290366274202794
2015-09-09,-0.02808784145364207
2015-09-10,0.01855822905233029
2015-09-11,-0.0009738856847054667
2015-09-14,0.009327691096883584
2015-09-15,0.02096565491050395
2015-09-16,0.00999718754893042
2015-09-17,-0.02835720336710379
2015-09-18,-0.019548560957140748
2015-09-21,-0.044229333675149474
2015-09-22,-0.035698291086728395
2015-09-23,-0.029707800589464872
2015-09-24,-0.004709987315383968
2015-09-25,-0.004890674479129387
2015-09-28,-0.020767506779376776
2015-09-29,0.017646460419445953
2015-09-30,0.03929363075619352
2015-10-01,-0.013623406837944163
2015-10-02,0.019242925655711174
2015-10-05,-0.003958706880402452
2015-10-06,-0.0025983820124492185
2015-10-07,0.0200765929770943
2015-10-08,0.011268108915507558
2015-10-09,-0.012479728367261744
2015-10-12,0.00015023224020227488
2015-10-13,-0.027827705372895917
2015-10-14,0.041157354647572975
2015-10-15,0.0025263355522813224
2015-10-16,0.012155519452470731
2015-10-19,-0.009373099225334691
2015-10-20,0.03533404167132259
2015-10-21,0.010852523474661702
2015-10-22,0.02570968954389863
2015-10-23,0.026993465812467532
2015-10-26,0.006705403399269505
2015-10-27,0.0003996502803953472
2015-10-28,0.00852183276234153
2015-10-29,0.0013203349789776553
2015-10-30,0.009889165243670117
2015-11-02,0.00013066859289279087
2015-11-03,-0.003394573186148886
2015-11-04,0.008776848437796136
2015-11-05,0.0007790223447887712
2015-11-06,-0.0022059632134681095
2015-11-09,0.0013004186325147327
2015-11-10,-0.0075322900836927165
2015-11-11,0.005233986186600648
2015-11-12,-0.017963694220788917
2015-11-13,0.0017231298842097509
2015-11-16,0.0243481308587834
2015-11-17,0.0045215493100561055
2015-11-18,0.008616003795805405
2015-11-19,-0.006502153949675793
2015-11-20,0.005903222593336421
2015-11-23,-0.017734332673209896
2015-11-24,0.003896766751623648
2015-11-25,-0.00012941408819810984
2015-11-27,0.004529084267933969
2015-11-30,0.007342596704976723
2015-12-01,0.017774800825804515
2015-12-02,-0.01181048237937754
2015-12-03,-0.028099253089035714
2015-12-04,0.0162221264277167
2015-12-07,0.0065905271884347805
2015-12-08,0.03222512735927263
2015-12-09,-0.025870802851901686
2015-12-10,0.021833659962045227
2015-12-11,-0.014244484625882459
2015-12-14,-0.016859171400477768
2015-12-15,0.030557086026747005
2015-12-16,0.0040033113006658905
2015-12-17,-0.01931458320577628
2015-12-18,-0.021092779585963117
2015-12-21,0.022196562450794488
2015-12-22,0.018285426437380625
2015-12-23,0.002868104385243875
2015-12-24,-0.00037291531257221955
2015-12-28,-0.004478082490699475
2015-12-29,0.00899679368168571
2015-12-30,-0.0071831432175473164
2015-12-31,-0.009354822527822937
2016-01-04,-0.021279235723062895
2016-01-05,0.005403108710980931
2016-01-06,-0.05873328535967437
2016-01-07,-0.025149435136671006
2016-01-08,-0.01715218514599437
2016-01-11,0.006668629238374635
2016-01-12,0.0069060921540806675
2016-01-13,-0.033034713416481676
2016-01-14,0.0415461470282823
2016-01-15,-0.05545540976620178
2016-01-19,-0.0073572752132664565
2016-01-20,0.03127799775393436
2016-01-21,-0.020842338626715584
2016-01-22,0.008808136459728111
2016-01-25,-0.010477731496366327
2016-01-26,0.010882775428386227
2016-01-27,-0.01803932531367969
2016-01-28,0.028889003815044
2016-01-29,0.033693245727837606
2016-02-01,0.011561549648400726
2016-02-02,-0.028504541007097095
2016-02-03,0.012190153615107446
2016-02-04,0.000840087144099888
2016-02-05,-0.03497988935989926
2016-02-08,-0.041902299104075835
2016-02-09,-0.0075662616124565485
2016-02-10,-0.0015252565073285984
2016-02-11,-0.019394858164503037
2016-02-12,0.0286559829149049
2016-02-16,0.02316412903433185
2016-02-17,0.024711508263226545
2016-02-18,-0.021371716447038835
2016-02-19,0.02951168009362992
2016-02-22,0.00816928534104644
2016-02-23,-0.015780444554799544
2016-02-24,0.018055968404288025
2016-02-25,0.027667370180306516
2016-02-26,0.019052999888271582
2016-02-29,-0.00690973883989332
2016-03-01,0.030968661389744634
2016-03-02,-0.013497555193147437
2016-03-03,0.004292362723916421
2016-03-04,-0.007212399275617565
2016-03-07,0.013643226308439838
2016-03-08,-0.022654636384571103
2016-03-09,0.0064084206997228055
2016-03-10,0.019238545695800635
2016-03-11,0.012495135782300881
2016-03-14,0.009846476301076601
2016-03-15,0.003120011074732254
2016-03-16,0.008424150965463673
2016-03-17,0.01863530128276203
2016-03-18,0.002018369666645814
2016-03-21,0.004280910743192923
2016-03-22,0.0052658631633972774
2016-03-23,-0.01022685095161635
2016-03-24,-0.006048441782219971
2016-03-28,0.0031693971478603533
2016-03-29,0.03551118197771119
2016-03-30,0.003051303870427402
2016-03-31,0.004988106742606746
2016-04-01,0.003995103087580443
2016-04-04,-0.002049959583676042
2016-04-05,-0.012928710813071898
2016-04-06,0.011384145809819612
2016-04-07,-0.016944888695468285
2016-04-08,-0.0012311400535370831
2016-04-11,0.003205017317600145
2016-04-12,0.0002458912325042917
2016-04-13,0.017322166331572797
2016-04-14,-0.014491130372660366
2016-04-15,0.0003675301532983788
2016-04-18,0.005144533001680829
2016-04-19,0.008652153173247523
2016-04-20,-0.001208150665012897
2016-04-21,-0.022378218598058996
2016-04-22,-0.0021034785207305617
2016-04-25,-0.00533154011669057
2016-04-26,0.00037383058212681064
2016-04-27,0.00897197657895954
2016-04-28,-0.03470414344351469
2016-04-29,-0.02251802258955793
2016-05-02,0.002487091277276976
2016-05-03,-0.011228892640328114
2016-05-04,-0.010959698033524923
2016-05-05,0.002002715445246217
2016-05-06,-0.001465959766523972
2016-05-09,-0.0040030029794186905
2016-05-10,0.01755096217842822
2016-05-11,-0.004476782944298652
2016-05-12,-0.009390164374904808
2016-05-13,-0.007476823730846571
2016-05-16,-0.01183719621817858
2016-05-17,-0.0043562742909045715
2016-05-18,0.011347943958643913
2016-05-19,-0.008787300775272455
2016-05-20,0.04582655952850523
2016-05-23,0.0018256023819818168
2016-05-24,0.03189294485360361
2016-05-25,0.017030238183822544
2016-05-26,0.00496168371302641
2016-05-27,0.02406800448202917
2016-05-31,-0.0019279876830525788
2016-06-01,0.00386401626707622
2016-06-02,0.006014986727906457
2016-06-03,-0.006338131877870357
2016-06-06,-0.005796753411506983
2016-06-07,0.00789576547403148
2016-06-08,0.005062248848407558
2016-06-09,0.0028782925794434977
2016-06-10,-0.015066498202821466
2016-06-13,-0.004734715208775442
2016-06-14,-0.00012213504241143092
2016-06-15,0.006221897725506853
2016-06-16,0.002303601846594505
2016-06-17,0.002661063294291832
2016-06-20,0.016769105923685412
2016-06-21,0.004508871269454318
2016-06-22,0.011693854796759995
2016-06-23,0.017863901294375983
2016-06-24,-0.056205957279518715
2016-06-27,-0.028196515199239602
2016-06-28,0.021385885569496388
2016-06-29,0.006489417224311067
2016-06-30,0.02262778414085309
2016-07-01,-0.012848045963632204
2016-07-05,-0.013135537295104083
2016-07-06,0.0008547576969799575
2016-07-07,0.0009763250613241681
2016-07-08,0.034616831782446233
2016-07-11,0.017083027232895454
2016-07-12,0.02212449104255021
2016-07-13,0.004306215355442067
2016-07-14,-0.008349841298667893
2016-07-15,0.007624146165325252
2016-07-18,0.008808178255295784
2016-07-19,0.0019029679053859105
2016-07-20,0.019106560665588468
2016-07-21,-0.02072138736307072
2016-07-22,0.00817254447674065
2016-07-25,0.006552051639773682
2016-07-26,0.010591189133221102
2016-07-27,0.00393035336072356
2016-07-28,0.012178884383439392
2016-07-29,-0.035560522347764856
2016-08-01,0.011362507059491156
2016-08-02,-0.011675745309965735
2016-08-03,0.011813678814983186
2016-08-04,0.012556517245833954
2016-08-05,0.014358100924531936
2016-08-08,-0.005683024446473173
2016-08-09,0.006147222734311786
2016-08-10,-0.044806540071593126
2016-08-11,-0.0024686868455442434
2016-08-12,0.0032621815640683227
2016-08-15,0.017492768528871494
2016-08-16,-0.009698021930728995
2016-08-17,0.003894852458526943
2016-08-18,0.00798176882069157
2016-08-19,0.02485420249662873
2016-08-22,0.00010732664590840102
2016-08-23,0.0072957974300531525
2016-08-24,-0.012675343544078177
2016-08-25,0.008091278990547401
2016-08-26,0.003959415641016761
2016-08-29,0.00565002556038352
2016-08-30,-0.014415963762673178
2016-08-31,0.0036565306862077485
2016-09-01,0.014037881834668253
2016-09-02,-0.002853034796558407
2016-09-06,-0.006994921635563367
2016-09-07,0.003629013985356755
2016-09-08,-0.004997718703891207
2016-09-09,-0.025542946468850247
2016-09-12,0.02629860122236427
2016-09-13,-0.01854822724763938
2016-09-14,0.00032753288749454157
2016-09-15,0.01954813842563352
2016-09-16,-0.0042844826946549786
2016-09-19,-0.008713308028532096
2016-09-20,-0.0018449469338431834
2016-09-21,0.014242128301892087
2016-09-22,-0.0064314889560594946
2016-09-23,-0.00981781560901196
2016-09-26,-0.004031564728284254
2016-09-27,0.012033884998886357
2016-09-28,0.004648299751684348
2016-09-29,0.0031203600904627926
2016-09-30,0.015874515952186474
2016-10-03,-0.0012667379349611263
2016-10-04,0.002537032481018997
2016-10-05,0.014130725965318724
2016-10-06,0.04180092970990623
2016-10-07,0.0015968549056213366
2016-10-10,0.017937028191150173
2016-10-11,-0.02506093576438506
2016-10-12,-0.009137488592132481
2016-10-13,-0.009627047343512718
2016-10-14,0.005013818735667197
2016-10-17,-0.0016287729014506924
2016-10-18,0.014378330192627908
2016-10-19,0.002514092531097356
2016-10-20,-0.02787862368216043
2016-10-21,0.006911522904385015
2016-10-24,0.01403543906503013
2016-10-25,-0.009092540468732757
2016-10-26,-0.0021410641334842495
2016-10-27,-0.01195468116997811
2016-10-28,-0.005067447125758351
2016-10-31,0.006756283177975497
2016-11-01,-0.00836269617302865
2016-11-02,-0.002082301742403536
2016-11-03,-0.006364058090945202
2016-11-04,-0.0025198317990681174
2016-11-07,0.03694740286581899
2016-11-08,0.006192322276329154
2016-11-09,-0.011198731177380239
2016-11-10,-0.020814223083731154
2016-11-11,0.015838256671812934
2016-11-14,0.010462788857219296
2016-11-15,0.026494463476923524
2016-11-16,0.0011867606027591293
2016-11-17,0.02528672958546818
2016-11-18,0.0087666738965404
2016-11-21,0.014611877243857263
2016-11-22,0.004423619739253093
2016-11-23,0.0022494888770143717
2016-11-25,0.0055165233070275654
2016-11-28,-0.007160176939578156
2016-11-29,0.0074924246494658675
2016-11-30,-0.014408837390750384
2016-12-01,-0.07017531500958663
2016-12-02,0.019374966580024466
2016-12-05,0.019006927590543565
2016-12-06,0.006347658056442551
2016-12-07,0.033963797675953256
2016-12-08,0.005631607706821251
2016-12-09,-0.02855826752086499
2016-12-12,-9.660346782536244e-05
2016-12-13,0.004149254609881359
2016-12-14,0.0036522843062798405
2016-12-15,0.016085146569976283
2016-12-16,-0.015736773928846537
2016-12-19,0.024318214108870917
2016-12-20,-0.0013088926127849954
2016-12-21,-0.0034627124241084495
2016-12-22,0.011363692720890661
2016-12-23,0.003435602125049453
2016-12-27,0.008976781722822347
2016-12-28,-0.013391040850611935
2016-12-29,-0.003904405142020728
2016-12-30,-0.013252240246968583
2017-01-03,0.01447052823992423
2017-01-04,0.0005595564944573805
2017-01-05,-0.002236170897764178
2017-01-06,0.0048562645923952985
2017-01-09,0.011709845587128287
2017-01-10,-0.003582718484298919
2017-01-11,0.004793835943088798
2017-01-12,-0.007523250406479831
2017-01-13,0.021909509307892483
2017-01-17,-0.01302677980448419
2017-01-18,0.01961493222981492
2017-01-19,-0.0035957791956150453
2017-01-20,0.013623623186616252
2017-01-23,0.0037380966815363514
2017-01-24,0.016582323446191927
2017-01-25,0.01988830443645173
2017-01-26,-0.02215190252620891
2017-01-27,0.034199704351455695
2017-01-30,-0.018944795403957104
2017-01-31,-0.009827378656814378
2017-02-01,0.02507383377539152
2017-02-02,-0.0043319175531539855
2017-02-03,0.003583042185300034
2017-02-06,-0.004165031924308282
2017-02-07,-0.001365266828164624
2017-02-08,-0.009658545509042549
2017-02-09,0.001122082564405158
2017-02-10,-8.631020705995862e-05
2017-02-13,0.0023278822199748195
2017-02-14,-0.005418986531420367
2017-02-15,0.005189125568729969
2017-02-16,-0.014282359047785853
2017-02-17,0.002880589531747857
2017-02-21,0.025413187889470334
2017-02-22,0.006450840412155712
2017-02-23,-0.007168475720530698
2017-02-24,0.00900391732972361
2017-02-27,0.004209072049943474
2017-02-28,-0.006287325716953673
2017-03-01,0.00953270802022299
2017-03-02,-0.009943862748991728
2017-03-03,0.0011816855924955405
2017-03-06,0.001607670446001963
2017-03-07,-0.007857276069310082
2017-03-08,0.00255438011871445
2017-03-09,-0.0015286866536161625
2017-03-10,0.025946539269525726
2017-03-13,0.014925205716328716
2017-03-14,-0.0004083996295632941
2017-03-15,0.014875382833643869
2017-03-16,0.014496352544874691
2017-03-17,0.004048284522494283
2017-03-20,0.0030045115633587915
2017-03-21,-0.020416279198091525
2017-03-22,0.009093223685682661
2017-03-23,-0.00039871490001086585
2017-03-24,0.016912357708981807
2017-03-27,0.002588937124152313
2017-03-28,-0.0003909753415027861
2017-03-29,0.0010175721977896401
2017-03-30,0.006412130348556255
2017-03-31,-0.0026417754052111553
2017-04-03,0.00046747478718356383
2017-04-04,0.0036597985806576805
2017-04-05,-0.00868923098452401
2017-04-06,0.008530704933082056
2017-04-07,0.003414429754571069
2017-04-10,-0.003866970437782835
2017-04-11,-0.012189178246997279
2017-04-12,-0.00841004121606248
2017-04-13,-0.007847371254451008
2017-04-17,0.017256615952462973
2017-04-18,0.0007853428083754999
2017-04-19,0.0685863961244586
2017-04-20,0.023427123299379238
2017-04-21,0.004448590216614479
2017-04-24,0.018073887815618805
2017-04-25,0.022805801313335428
2017-04-26,-0.0017151821016483382
2017-04-27,0.010239638636579063
2017-04-28,-0.014625953136943703
2017-05-01,0.0301693560240317
2017-05-02,0.0006702079644880232
2017-05-03,0.005089665750310557
2017-05-04,0.0035313542898220973
2017-05-05,-0.0019918539432570714
2017-05-08,-0.007916961156612445
2017-05-09,0.009522831728123293
2017-05-10,-0.009233667831011316
2017-05-11,0.005162339510994318
2017-05-12,-0.00226770994023362
2017-05-15,0.011298214833391995
2017-05-16,0.008527915251025364
2017-05-17,-0.034674746556329406
2017-05-18,0.01724722781036303
2017-05-19,0.017288552810574176
2017-05-22,0.0033461398432559353
2017-05-23,0.003401331885820591
2017-05-24,-0.0035850324736780292
2017-05-25,0.006671970196856947
2017-05-26,0.007926986061256969
2017-05-30,0.011281606687832735
2017-05-31,-0.010836887055258315
2017-06-01,0.008184327718507411
2017-06-02,0.014702404490406273
2017-06-05,0.012634977039826856
2017-06-06,0.004491658472590254
2017-06-07,0.0080121956603727
2017-06-08,0.01645091503288243
2017-06-09,-0.043583755880036934
2017-06-12,-0.02072501593696996
2017-06-13,0.003947948716438665
2017-06-14,-0.015278533796323823
2017-06-15,-0.027954203237082864
2017-06-16,-0.0018183640419754399
2017-06-19,0.018824616665273686
2017-06-20,-0.0058940280249221155
2017-06-21,0.005396284542233287
2017-06-22,-0.0058311792663064965
2017-06-23,0.011596975334958959
2017-06-26,-0.01838184467230164
2017-06-27,-0.02933080610567207
2017-06-28,0.022196006650918143
2017-06-29,-0.03706953751014064
2017-06-30,-0.006462914951080645
2017-07-03,-0.015131399216519736
2017-07-05,0.02326102256697582
2017-07-06,0.009541893851932937
2017-07-07,0.029466923565235392
2017-07-10,0.018294756377196908
2017-07-11,0.019093222741300542
2017-07-12,0.005594519656488162
2017-07-13,0.002328925894003353
2017-07-14,0.015231675694380442
2017-07-17,-0.0020343822926319755
2017-07-18,0.015097570957580908
2017-07-19,0.030624418308649037
2017-07-20,0.0034706144754219626
2017-07-21,-0.0077062581694580246
2017-07-24,0.0036078944737676366
2017-07-25,0.0020714357329481015
2017-07-26,0.023592437869189187
2017-07-27,-0.021266243037290078
2017-07-28,-0.0191798049205415
2017-07-31,-0.013242521791133055
2017-08-01,-0.012542005806507772
2017-08-02,-0.037533609584753935
2017-08-03,-0.01748581272478833
2017-08-04,0.007723018202161924
2017-08-07,0.038587493303049225
2017-08-08,-0.0005775411708470735
2017-08-09,-0.0035313814537413224
2017-08-10,-0.03711340661317608
2017-08-11,0.03225364596153857
2017-08-14,0.027810072516030404
2017-08-15,0.010470121338320482
2017-08-16,0.018787916249713987
2017-08-17,-0.029163286792019405
2017-08-18,0.012810867938887194
2017-08-21,-0.013022586135381764
2017-08-22,0.03415407412093474
2017-08-23,-0.012880931233861359
2017-08-24,-0.017810699078430026
2017-08-25,-0.006044669835053695
2017-08-28,0.017800688711511636
2017-08-29,0.010269601099862635
2017-08-30,0.016449153115847492
2017-08-31,0.006000241512462479
2017-09-01,0.005301514143348118
2017-09-05,-0.016540679744874165
2017-09-06,0.0055455100822829895
2017-09-07,0.021695666498281474
2017-09-08,-0.016845748286630102
2017-09-11,0.0253996897210389
2017-09-12,0.012742827915320776
2017-09-13,-0.0008743767313535988
2017-09-14,0.006180713261220383
2017-09-15,0.0023755542377279504
2017-09-18,0.024972346459041228
2017-09-19,-0.0010711825106993755
2017-09-20,-0.023148078095947877
2017-09-21,-0.0042769841722889446
2017-09-22,0.025829771172621863
2017-09-25,-0.0371186402789333
2017-09-26,-0.004289885285145734
2017-09-27,0.058722895940969355
2017-09-28,0.013545820622098192
2017-09-29,0.01770965967663063
2017-10-02,0.004918204952134797
2017-10-03,-0.005808052445425038
2017-10-04,0.0008113672739906708
2017-10-05,-0.011890906018640734
2017-10-06,0.01099451897694581
2017-10-09,-0.000919802701685013
2017-10-10,0.0012997336927886849
2017-10-11,0.006923107573632237
2017-10-12,0.004350255748285958
2017-10-13,0.015562343076642948
2017-10-16,0.012954239247692456
2017-10-17,0.011385000592269101
2017-10-18,0.030531656429515497
2017-10-19,0.0024442841053151643
2017-10-20,0.02169351961274124
2017-10-23,0.002678578485594274
2017-10-24,-0.00024280947888377646
2017-10-25,-0.013457049269719135
2017-10-26,0.018269682859354486
2017-10-27,0.005899835401945497
2017-10-30,-0.008653906372720677
2017-10-31,0.011493586251607901
2017-11-01,-0.027089118237293652
2017-11-02,0.019219286091490595
2017-11-03,0.0012090014385350845
2017-11-06,-0.0019317157907839944
2017-11-07,0.012193332596253548
2017-11-08,0.009799470897580376
2017-11-09,-0.02343307794746552
2017-11-10,0.00533259047872825
2017-11-13,0.008871913905365902
2017-11-14,-0.002819843747097539
2017-11-15,-0.0037386600188862307
2017-11-16,0.025786683606013883
2017-11-17,-0.012897330244426741
2017-11-20,0.021998578903958066
2017-11-21,0.017712631095927023
2017-11-22,-0.017084580447679354
2017-11-24,0.0077147726487774015
2017-11-27,-0.02721035707838315
2017-11-28,0.010477241079912991
2017-11-29,-0.08679734221732305
2017-11-30,-0.011868020320162542
2017-12-01,-0.023501044765993795
2017-12-04,-0.03764464024496672
2017-12-05,0.0016088911647806903
2017-12-06,0.02049554039595569
2017-12-07,0.02675982015858369
2017-12-08,-0.014273309411262813
2017-12-11,-0.004827271376459885
2017-12-12,-0.021502156734365063
2017-12-13,-0.0014324338779232448
2017-12-14,0.004357378314237881
2017-12-15,0.02317407936654403
2017-12-18,0.014759815674607601
2017-12-19,-0.01565548891062496
2017-12-20,0.014614780355488799
2017-12-21,-0.016893281426762274
2017-12-22,0.005655852562157504
2017-12-26,-0.012748007521387161
2017-12-27,0.00575097059833185
2017-12-28,0.0009171133137557685
2017-12-29,-0.007923012408996843
2018-01-02,0.028304355673204107
2018-01-03,0.01701209720381902
2018-01-04,0.004571265094655663
2018-01-05,0.015617117478742948
2018-01-08,0.007535327472402598
2018-01-09,-0.001566629932242214
2018-01-10,-0.02991324151054564
2018-01-11,-0.01325266973982997
2018-01-12,-0.0032255794247557645
2018-01-16,0.009973192286879762
2018-01-17,0.07715711886921706
2018-01-18,0.0018045666189649978
2018-01-19,0.010123980670007082
2018-01-22,0.007998718530340732
2018-01-23,0.028108495065005012
2018-01-24,-0.02482919549715179
2018-01-25,-0.04996879685421929
2018-01-26,0.01666200846385646
2018-01-29,-0.03258117592565046
2018-01-30,-0.024952859262839744
2018-01-31,0.0023027859229365344
2018-02-01,-0.012583517989892878
2018-02-02,-0.05314340314669708
2018-02-05,-0.04864289396071875
2018-02-06,0.04690313860001405
2018-02-07,-0.03762454139112126
2018-02-08,-0.05476907557332111
2018-02-09,0.022437242321285078
2018-02-12,0.042684145743827395
2018-02-13,-0.0022552490519962554
2018-02-14,0.06055891547293113
2018-02-15,0.014753073396956085
2018-02-16,0.011846292335831343
2018-02-20,0.02942919426026669
2018-02-21,-0.021764132958130067
2018-02-22,-0.004597254611828583
2018-02-23,0.02516470530774395
2018-02-26,0.02760219585028545
2018-02-27,-0.024996273241530753
2018-02-28,-0.008321665543917112
2018-03-01,-0.00932986681782999
2018-03-02,0.0234651744994836
2018-03-05,0.02143626195521109
2018-03-06,0.04914244546364266
2018-03-07,0.018274488563478686
2018-03-08,0.004722790856790837
2018-03-09,0.05739382007488625
2018-03-12,0.016448050252580115
2018-03-13,-0.020468074491691413
2018-03-14,-0.005938311780384842
2018-03-15,0.001976250644263544
2018-03-16,-0.005199839149407692
2018-03-19,-0.01955669076019828
2018-03-20,0.007123962949808327
2018-03-21,0.02350198817862781
2018-03-22,-0.04217949656583253
2018-03-23,-0.056745073705913085
2018-03-26,0.060849638724172816
2018-03-27,-0.05740608523318791
2018-03-28,-0.031635166078017085
2018-03-29,0.035421128239194966
2018-04-02,-0.045727678903311975
2018-04-03,0.021148431500187304
2018-04-04,0.018689643332331807
2018-04-05,-0.032974537012654626
2018-04-06,-0.02240824719001011
2018-04-09,0.012955984527247555
2018-04-10,0.03650573851897465
2018-04-11,0.0034471425583351145
2018-04-12,0.025689614146039652
2018-04-13,-0.011067413911464374
2018-04-16,-0.0009323106206257092
2018-04-17,0.04313429723733875
2018-04-18,-0.04031441012036585
2018-04-19,-0.06566232027888053
2018-04-20,0.007983585422578932
2018-04-23,-0.0002607833240354518
2018-04-24,-0.031480971359053256
2018-04-25,0.004574039433999699
2018-04-26,0.01998204068645948
2018-04-27,-0.016491588528964263
2018-04-30,-0.011748620428435719
2018-05-01,0.028801692958635883
2018-05-02,-0.004569348856072852
2018-05-03,-0.0004751277515293584
2018-05-04,0.03188536072374859
2018-05-07,-0.010180927615912827
2018-05-08,0.007132452108137732
