Date,EW
2015-08-05,0.0050210884796757504
2015-08-06,-0.03890221186877019
2015-08-07,-0.0024951260686301158
2015-08-10,0.004029923213582309
2015-08-11,-0.00477507725356352
2015-08-12,0.0021556846962780263
2015-08-13,0.0019428433850816607
2015-08-14,-0.0076177705182295385
2015-08-17,0.01025815491371218
2015-08-18,0.003453780751996316
2015-08-19,0.00413025609336648
2015-08-20,-0.02036055126520886
2015-08-21,-0.021203682963271686
2015-08-24,-0.042467996511544315
2015-08-25,0.013589186072404447
2015-08-26,0.032412534260618076
2015-08-27,0.03881551732275379
2015-08-28,-0.00611302697532623
2015-08-31,-0.026399471246581152
2015-09-01,-0.03840147609941025
2015-09-02,0.026278919732454664
2015-09-03,-0.010645235877272397
2015-09-04,-0.010614260295647826
2015-09-08,0.026379602086358256
2015-09-09,-0.015463943287513549
2015-09-10,0.005017442004160655
2015-09-11,0.006656551550082046
2015-09-14,-0.0009343307534157574
2015-09-15,0.010791366314161221
2015-09-16,0.0005693537175539554
2015-09-17,0.007326807373583488
2015-09-18,0.008050301311508523
2015-09-21,-0.008196214014045244
2015-09-22,0.0038847510909998384
2015-09-23,-0.0037289718941384553
2015-09-24,-0.008968983521397078
2015-09-25,-0.021164353410009995
2015-09-28,-0.025189249085622367
2015-09-29,0.029051496787150466
2015-09-30,0.03178748257722375
2015-10-01,0.04804103741735899
2015-10-02,0.03724837013850735
2015-10-05,-0.033516638732123516
2015-10-06,-0.03387564500867668
2015-10-07,0.00672164948453613
2015-10-08,0.0068143864082503836
2015-10-09,0.013331542170271549
2015-10-12,0.008838248623091571
2015-10-13,-0.03310375504424379
2015-10-14,-0.0011758333516047603
2015-10-15,0.018973767424286025
2015-10-16,0.028066606404040684
2015-10-19,0.0007932492566786742
2015-10-20,-0.0013209837927775636
2015-10-21,-0.015145558700998762
2015-10-22,-0.0022161160422178305
2015-10-23,0.00874951610237229
2015-10-26,-0.01974907598959552
2015-10-27,0.02763406886987485
2015-10-28,0.020333766042989643
2015-10-29,0.006166809324710254
2015-10-30,0.013871052101925407
2015-11-02,0.002354358735089601
2015-11-03,0.0026663892341256545
2015-11-04,-0.00949727730032468
2015-11-05,0.014126840096398308
2015-11-06,-0.009328755889126517
2015-11-09,6.363896638661437e-05
2015-11-10,0.0024812520905235225
2015-11-11,-0.0010788981395961628
2015-11-12,-0.028271923251587783
2015-11-13,0.0020921849835109363
2015-11-16,0.009395175979697301
2015-11-17,0.00032318038495526835
2015-11-18,0.015055606558686208
2015-11-19,-0.0073843494016857525
2015-11-20,0.011223033853536846
2015-11-23,0.021308959334500832
2015-11-24,-0.003912054457503533
2015-11-25,0.020322911583495307
2015-11-27,0.008859294588903222
2015-11-30,-0.012839117501961095
2015-12-01,0.01128829715994173
2015-12-02,-0.012011644870198346
2015-12-03,-0.03352572187160863
2015-12-04,0.02935191396253356
2015-12-07,-0.007591652861874243
2015-12-08,-0.0060326501468607185
2015-12-09,0.013702906886612132
2015-12-10,0.009629043594353126
2015-12-11,-0.02359846260030718
2015-12-14,0.008452763259786833
2015-12-15,-0.006208842817247651
2015-12-16,0.01924281952225093
2015-12-17,-0.007110432818012491
2015-12-18,-0.034078282586534225
2015-12-21,0.009331403505230318
2015-12-22,0.0043059555367461755
2015-12-23,-0.002522029697058392
2015-12-24,0.0010113770331257044
2015-12-28,0.008082841464785995
2015-12-29,-0.0007517085131598655
2015-12-30,-0.0068956537272573115
2015-12-31,-0.0029036438834465494
2016-01-04,-0.0017726170048938394
2016-01-05,0.014840159035711897
2016-01-06,0.005374332007820115
2016-01-07,-0.03580311979541195
2016-01-08,-0.019597712716103888
2016-01-11,-0.0014466150945074974
2016-01-12,0.0239695173880341
2016-01-13,-0.037813558900419375
2016-01-14,0.03061091885074152
2016-01-15,-0.03125810344835267
2016-01-19,-0.0022761009249657738
2016-01-20,0.013016656129154258
2016-01-21,0.0306000211933235
2016-01-22,0.013367670513112273
2016-01-25,0.01725010993745313
2016-01-26,-0.0004987883104168311
2016-01-27,-0.028193568765737642
2016-01-28,-0.025930710212390018
2016-01-29,0.030706377826513975
2016-02-01,0.008055274042177318
2016-02-02,-0.02447996264267649
2016-02-03,0.08334411502361028
2016-02-04,0.00336056890817904
2016-02-05,-0.0188995205322543
2016-02-08,-0.0615703157952604
2016-02-09,-0.008185045470451069
2016-02-10,0.03484406637933013
2016-02-11,0.0005063648709824342
2016-02-12,0.025303619910779895
2016-02-16,0.04207800933800643
2016-02-17,0.02569567916755844
2016-02-18,-0.004386923929289743
2016-02-19,-0.0003478743668610118
2016-02-22,0.004639828385090139
2016-02-23,0.003001943354984604
2016-02-24,0.010590494448126986
2016-02-25,0.02016175550992161
2016-02-26,-0.018200080451098666
2016-02-29,-0.010576576990477093
2016-03-01,0.010000031569908474
2016-03-02,0.004779767336033691
2016-03-03,-0.013251763017476104
2016-03-04,0.0027548182225876072
2016-03-07,-0.0011447366447445706
2016-03-08,-0.024524403286864893
2016-03-09,0.007401283615171339
2016-03-10,0.008629779810325644
2016-03-11,0.013180685458626717
2016-03-14,0.0035376388263843594
2016-03-15,-0.01876283173990345
2016-03-16,-0.005910305319467124
2016-03-17,-0.016437374580093644
2016-03-18,0.017067662023695807
2016-03-21,-0.0019810775717666873
2016-03-22,0.007122824541857087
2016-03-23,-0.004173942234205197
2016-03-24,0.01688206782446655
2016-03-28,-0.00709863899294616
2016-03-29,0.025022996724801905
2016-03-30,0.0
2016-03-31,-0.007649865111245213
2016-04-01,0.019385546596141667
2016-04-04,0.1685943678446984
2016-04-05,-0.014655581101828075
2016-04-06,0.038052987892849055
2016-04-07,-0.02074811222535189
2016-04-08,-0.007410878792112774
2016-04-11,0.014549672199675623
2016-04-12,-0.002358784946101866
2016-04-13,0.024399488208602493
2016-04-14,-0.0076624280280515045
2016-04-15,-0.008745057289659353
2016-04-18,0.013608641701755353
2016-04-19,-0.017777760823567745
2016-04-20,0.016779813002162358
2016-04-21,0.0022250513557047213
2016-04-22,0.002127690658466186
2016-04-25,-0.003230924929378931
2016-04-26,0.007964443826443235
2016-04-27,0.0008269734014230146
2016-04-28,-0.015422785792096994
2016-04-29,-0.009697013801628018
2016-05-02,0.006119965679575623
2016-05-03,-0.013381962692859406
2016-05-04,-0.015460541383802706
2016-05-05,0.005491400282816805
2016-05-06,0.01312633018237963
2016-05-09,0.006052576154512268
2016-05-10,0.001974046718316691
2016-05-11,-0.014166345285837156
2016-05-12,0.004853392457507599
2016-05-13,-0.024623493282191267
2016-05-16,0.009806760536586578
2016-05-17,-0.03038461280292315
2016-05-18,-0.010412602391365655
2016-05-19,-0.019741431638837792
2016-05-20,0.01318749662187546
2016-05-23,0.009181715687700986
2016-05-24,0.014697110864553053
2016-05-25,-0.01556809104575696
2016-05-26,-0.004804319317079475
2016-05-27,0.0061350138104854235
2016-05-31,-0.015393927150191389
2016-06-01,0.013604062989677868
2016-06-02,0.02263624017554955
2016-06-03,-0.005582721730122531
2016-06-06,-0.0007880000365201312
2016-06-07,0.0004928461169502185
2016-06-08,0.011527075989336222
2016-06-09,-0.001850538837629312
2016-06-10,-0.009367672606955812
2016-06-13,-0.00384163911137847
2016-06-14,-0.0017798148983452222
2016-06-15,-0.030708254913817346
2016-06-16,0.014920708881035694
2016-06-17,-0.0077534271201128435
2016-06-20,0.006291811319523166
2016-06-21,-0.005949981378537528
2016-06-22,-0.005376877152660775
2016-06-23,0.010607963285523603
2016-06-24,-0.03068236144223735
2016-06-27,-0.015722578714775115
2016-06-28,0.004654632796045277
2016-06-29,0.020427468205350907
2016-06-30,0.029099121706398945
2016-07-01,-0.011531073355564359
2016-07-05,0.010651201083996309
2016-07-06,0.03884375040920984
2016-07-07,0.00241542208021972
2016-07-08,0.009349409699935363
2016-07-11,-0.0022917690509653976
2016-07-12,0.01713240073335065
2016-07-13,0.00207021010306474
2016-07-14,0.005070907374964406
2016-07-15,-0.016443972172348054
2016-07-18,0.004559699250964888
2016-07-19,0.0015130009211548057
2016-07-20,0.0075535760382696715
2016-07-21,-0.0042170797628861
2016-07-22,-9.402119946499976e-05
2016-07-25,0.002541180687716027
2016-07-26,0.01717988882514354
2016-07-27,0.05620670045991827
2016-07-28,-0.012670401363210959
2016-07-29,0.013540976563160667
2016-08-01,-0.002532250215101395
2016-08-02,-0.005690287199308308
2016-08-03,-0.0019369714488151057
2016-08-04,-0.003352161839001777
2016-08-05,0.002212747267796411
2016-08-08,-0.0073301619091935555
2016-08-09,0.008807776117728316
2016-08-10,0.0056442315426796785
2016-08-11,-0.0009646638183726797
2016-08-12,-0.002808885767123348
2016-08-15,0.005193562295749077
2016-08-16,-0.012610549891692524
2016-08-17,-0.0003547414827788087
2016-08-18,0.019873994161695663
2016-08-19,0.027142260368974602
2016-08-22,-0.009147131649412832
2016-08-23,0.0014531326331037597
2016-08-24,-0.02441109959690735
2016-08-25,0.004112063595111071
2016-08-26,0.004269323134394654
2016-08-29,0.007287938764673374
2016-08-30,-0.0066322502780441495
2016-08-31,-0.0014740482664229448
2016-09-01,0.006165360573373357
2016-09-02,-0.0001725453400659438
2016-09-06,0.014587783538842825
2016-09-07,-0.009103281321166556
2016-09-08,0.007383880839169299
2016-09-09,-0.023267702204311735
2016-09-12,0.014136149338804138
2016-09-13,-0.016950686325453157
2016-09-14,0.0041138631579062945
2016-09-15,0.01961296985042571
2016-09-16,-0.003163194972700789
2016-09-19,0.001200648092821499
2016-09-20,0.005824879910070635
2016-09-21,0.01490373200981332
2016-09-22,0.01426540633442075
2016-09-23,-0.009100736977907697
2016-09-26,-0.006929900850992543
2016-09-27,0.019169286344371983
2016-09-28,-0.006269610233408662
2016-09-29,-0.009961756439201941
2016-09-30,0.010900578806571026
2016-10-03,-0.007050513284961091
2016-10-04,-0.0045109091710380245
2016-10-05,0.007048819516474847
2016-10-06,-0.0024165046667977697
2016-10-07,0.003090535749261658
2016-10-10,0.010575469446970853
2016-10-11,-0.025626240086966012
2016-10-12,-0.0007611651507721806
2016-10-13,0.004231582866326633
2016-10-14,-0.022416956313293435
2016-10-17,-0.0038793496796394322
2016-10-18,0.023106864444607966
2016-10-19,-0.0047368783300957285
2016-10-20,0.0016997870305743845
2016-10-21,-0.001527270651118906
2016-10-24,-0.0055234665641029634
2016-10-25,-0.02862509445067618
2016-10-26,-0.17091833601617157
2016-10-27,-0.021750694629023792
2016-10-28,0.04295009817466733
2016-10-31,-0.009775379945395346
2016-11-01,-0.033816378091546806
2016-11-02,-0.03576091949790794
2016-11-03,0.006650886694588687
2016-11-04,0.0036954292707063185
2016-11-07,0.019078423118316534
2016-11-08,0.0005473969452267635
2016-11-09,0.011598679152192926
2016-11-10,0.004326658809917339
2016-11-11,-0.019816951232393687
2016-11-14,-0.04856609337227247
2016-11-15,0.026792973282558474
2016-11-16,0.0024743616501554655
2016-11-17,0.017839135071616496
2016-11-18,-0.0186287538232911
2016-11-21,0.001909491025199328
2016-11-22,-0.046636790573763354
2016-11-23,0.02140168998178349
2016-11-25,-0.012203518010841297
2016-11-28,-0.017482517249333918
2016-11-29,-0.004744953892053427
2016-11-30,-0.01251491210146527
2016-12-01,-0.016656575100349902
2016-12-02,0.02307592087746002
2016-12-05,-0.010317875273539223
2016-12-06,0.00884950534375517
2016-12-07,0.006128337335854717
2016-12-08,0.06652334557836137
2016-12-09,0.011982079551688951
2016-12-12,-0.01593447652682134
2016-12-13,0.004947739119490757
2016-12-14,0.00503523376704873
2016-12-15,0.00734800632699506
2016-12-16,0.0100574696288247
2016-12-19,0.0009848130051166581
2016-12-20,-0.006668109896555974
2016-12-21,0.006162643876044704
2016-12-22,0.004046799988309369
2016-12-23,0.013071882795547163
2016-12-27,0.0037634449620400634
2016-12-28,-0.006855912019636978
2016-12-29,0.01078634340039386
2016-12-30,-0.00010673499008673204
2017-01-03,0.019423689220972484
2017-01-04,0.010678396700957826
2017-01-05,0.00673297617272306
2017-01-06,-0.0012347231563697436
2017-01-09,0.009065673076945835
2017-01-10,0.012148963161826565
2017-01-11,-0.004942522698584861
2017-01-12,-0.010745034203509696
2017-01-13,-0.00471354941117863
2017-01-17,-0.002573948591014674
2017-01-18,-0.011250955790813588
2017-01-19,0.005219791313481714
2017-01-20,-0.008100595808222755
2017-01-23,-0.005339697579294755
2017-01-24,-0.006315813312899432
2017-01-25,0.017478789030838104
2017-01-26,-0.009578365340450756
2017-01-27,0.022810951970902993
2017-01-30,-0.008530376358882985
2017-01-31,-0.002384077112325911
2017-02-01,0.018495335082132414
2017-02-02,-0.08457454993614799
2017-02-03,0.00824700311591009
2017-02-06,-0.006632057787917978
2017-02-07,0.00934685715024286
2017-02-08,0.0013228643005283036
2017-02-09,-0.0001101193024206637
2017-02-10,-0.005285174564301998
2017-02-13,-0.00420628020201852
2017-02-14,-0.005224578845095751
2017-02-15,0.009163010275704986
2017-02-16,-0.004207677514582953
2017-02-17,-0.002112760251118506
2017-02-21,0.032649837705335916
2017-02-22,-0.004963799275540914
2017-02-23,0.03784834450376451
2017-02-24,-0.009822367244497698
2017-02-27,-0.0010552815100500768
2017-02-28,-0.006549765901466387
2017-03-01,-0.001063361071626523
2017-03-02,-0.006174132563977808
2017-03-03,-0.009854348316541195
2017-03-06,-0.026936388541027534
2017-03-07,0.006559201196038034
2017-03-08,-0.011155335027237534
2017-03-09,0.039428176305999596
2017-03-10,-0.0034386384064256648
2017-03-13,0.009273243420171884
2017-03-14,0.002777759777515154
2017-03-15,0.0009588968607634474
2017-03-16,-0.01064397955216756
2017-03-17,0.015599792910572896
2017-03-20,-0.0033898272208872093
2017-03-21,-0.012967720071291988
2017-03-22,0.006569076389929984
2017-03-23,0.008879792167366007
2017-03-24,0.013679755589143472
2017-03-27,0.002929203882563014
2017-03-28,-0.015437586696873118
2017-03-29,0.0
2017-03-30,-0.005614988692912326
2017-03-31,0.002237365044822859
2017-04-03,0.004039556387243737
2017-04-04,-0.014293300983731494
2017-04-05,-0.00010737287162632114
2017-04-06,0.0033300843456223195
2017-04-07,0.01134907157354359
2017-04-10,-0.0004234895368220304
2017-04-11,-0.008684577280374972
2017-04-12,0.001602539610189302
2017-04-13,0.005866638183593675
2017-04-17,0.014634178309028023
2017-04-18,-0.00961540531676619
2017-04-19,0.020367247143958656
2017-04-20,0.018823039824942933
2017-04-21,-0.007511906165648341
2017-04-24,0.0019432833294688034
2017-04-25,0.00979990946129461
2017-04-26,0.10493337333135422
2017-04-27,0.0033851685412080723
2017-04-28,0.0
2017-05-01,0.0020971269142140425
2017-05-02,0.0019109239329191396
2017-05-03,-0.0022705260135077454
2017-05-04,0.005370473054767455
2017-05-05,0.0011770474097290151
2017-05-08,-0.005425956582412184
2017-05-09,9.094504702766848e-05
2017-05-10,0.005636831600384307
2017-05-11,-0.0032546497250096618
2017-05-12,0.0030839362112031754
2017-05-15,0.025680441728060943
2017-05-16,0.0019394319723275988
2017-05-17,-0.01592606824283993
2017-05-18,0.0009835534151774183
2017-05-19,0.00839666173942022
2017-05-22,0.01062975550964218
2017-05-23,-0.004820682139713206
2017-05-24,0.0057247670839146725
2017-05-25,-0.00017508388893483495
2017-05-26,0.0007006586692677175
2017-05-30,0.003063510855159768
2017-05-31,0.00410119892337657
2017-06-01,0.020074749104174394
2017-06-02,0.0015335160865144193
2017-06-05,-0.00518887715318983
2017-06-06,-0.0009405781071736286
2017-06-07,0.011554281813208833
2017-06-08,-0.0005076687710601213
2017-06-09,-0.01701510614290902
2017-06-12,-0.014898409052540251
2017-06-13,0.0057696669248148424
2017-06-14,-0.00034764973856138415
2017-06-15,-0.0005217057139960124
2017-06-16,0.00034805172669893913
2017-06-19,0.033481157406762385
2017-06-20,-0.008162244937068075
2017-06-21,0.0086536051072863
2017-06-22,-0.0030280783080417484
2017-06-23,0.013667449720772051
2017-06-26,-0.015230976828261578
2017-06-27,-0.010057492248494282
2017-06-28,0.010757329646628344
2017-06-29,-0.009798091381832297
2017-06-30,0.008615527532299216
2017-07-03,-0.0019452245743284413
2017-07-05,0.013303987220165903
2017-07-06,-0.0209064738837752
2017-07-07,0.009309809281111026
2017-07-10,-0.005415921126895817
2017-07-11,0.0005105196453178973
2017-07-12,0.0072284928396813
2017-07-13,-0.02034785440185438
2017-07-14,0.007670392004778481
2017-07-17,-0.007013274931790048
2017-07-18,0.003359200660267847
2017-07-19,0.021890250683462398
2017-07-20,0.003192213249266329
2017-07-21,-0.011807097962554969
2017-07-24,-0.007372279967427842
2017-07-25,-0.010841699599124621
2017-07-26,-0.002243879554068573
2017-07-27,0.006487328051556496
2017-07-28,-0.007304902626869447
2017-07-31,-0.0028569113059619955
2017-08-01,0.0007813538604981574
2017-08-02,-0.008935466122131586
2017-08-03,0.019345162367051527
2017-08-04,-0.0022327035495652847
2017-08-07,0.0024959526091081763
2017-08-08,-0.002747250048093064
2017-08-09,0.0008608683795496841
2017-08-10,-0.018321079118972294
2017-08-11,0.0032420082121114024
2017-08-14,0.009956259583177252
2017-08-15,-0.007004409894448949
2017-08-16,0.006444290058231106
2017-08-17,-0.017305561598710995
2017-08-18,-0.004050323773984732
2017-08-21,0.00981342721447609
2017-08-22,0.0
2017-08-23,-0.013220120119879386
2017-08-24,0.00035486736895551374
2017-08-25,-0.00878043532210171
2017-08-28,0.012079476225964614
2017-08-29,-0.011316406411645552
2017-08-30,0.007690146855433344
2017-08-31,0.008607696027684408
2017-09-01,-0.0030793126134114335
2017-09-05,-0.012708486534785401
2017-09-06,0.0032179921946529078
2017-09-07,0.0009801355323908467
2017-09-08,0.007566302946115044
2017-09-11,0.017139345038815756
2017-09-12,-0.003821787868706128
2017-09-13,-0.025372776152703613
2017-09-14,-0.0025048413179031837
2017-09-15,0.017937150692203252
2017-09-18,-0.007136576215990287
2017-09-19,-0.0125121331345317
2017-09-20,0.003954011782436817
2017-09-21,-0.012441812808798192
2017-09-22,0.0028097302885046194
2017-09-25,-0.0016269352373443624
2017-09-26,0.001176940828263806
2017-09-27,-0.011031715003525622
2017-09-28,-0.004571672165138985
2017-09-29,0.004041539729088273
2017-10-02,0.006220807411993823
2017-10-03,-0.01600143917333685
2017-10-04,0.018386783856080502
2017-10-05,0.012792525436418956
2017-10-06,-0.0015229059197828798
2017-10-09,-0.011124980145331587
2017-10-10,-0.0024496502034903056
2017-10-11,0.00472939173639797
2017-10-12,-0.0024441065880342894
2017-10-13,-0.017695141235357537
2017-10-16,0.0024942306446043006
2017-10-17,0.014098843125877947
2017-10-18,0.01044973979640429
2017-10-19,0.0074640797529723635
2017-10-20,0.009372448433912384
2017-10-23,0.00910861878371394
2017-10-24,0.0012268475523824485
2017-10-25,-0.09557985587355389
2017-10-26,0.0003871919644820032
2017-10-27,-0.014027397842638845
2017-10-30,-0.002845303200517013
2017-10-31,0.0059037910313137765
2017-11-01,-0.00401063741898855
2017-11-02,-0.0043213755569609935
2017-11-03,0.013217712402888049
2017-11-06,0.004283401243631246
2017-11-07,0.012117137095476904
2017-11-08,0.007949484215735492
2017-11-09,-0.004371025179175536
2017-11-10,-0.008875669847449918
2017-11-13,0.01338468279205407
2017-11-14,-0.0008552620418502688
2017-11-15,-0.0016167568934193355
2017-11-16,0.020194386050286006
2017-11-17,-9.339062573965329e-05
2017-11-20,0.0006536885742995935
2017-11-21,0.022023147906871765
2017-11-22,-0.006482860404238067
2017-11-24,0.004870864558475851
2017-11-27,0.00475577686428319
2017-11-28,0.03049341162595165
2017-11-29,0.027912726494906615
2017-11-30,0.007132372450550095
2017-12-01,-0.006740589773043704
2017-12-04,-0.02242072673374651
2017-12-05,-0.006590509489344143
2017-12-06,0.002742127821542928
2017-12-07,0.03607978074509366
2017-12-08,0.0049382545232175
2017-12-11,0.0012708439200632693
2017-12-12,-0.02208492798201478
2017-12-13,-0.0014709870942296588
2017-12-14,-0.009445441532691112
2017-12-15,-0.0007873006719687492
2017-12-18,0.006128530515306707
2017-12-19,-0.00522104314707339
2017-12-20,-0.0014870712394716712
2017-12-21,-0.007446329313748445
2017-12-22,-0.00714917368707324
2017-12-26,-0.0029336104304520383
2017-12-27,0.008915902859900626
2017-12-28,0.012283486608916316
2017-12-29,-0.016062888854344037
2018-01-02,-0.010025739307018666
2018-01-03,0.026976180227115787
2018-01-04,0.007155977907579825
2018-01-05,0.0038990825688074437
2018-01-08,0.019678978696268334
2018-01-09,0.011596369392489647
2018-01-10,-0.00845116170795912
2018-01-11,0.012573821635185833
2018-01-12,0.007000648361841888
2018-01-16,-0.0062898460706741766
2018-01-17,0.0034979441714766413
2018-01-18,0.010208312101436023
2018-01-19,0.017992101583519382
2018-01-22,0.004842242672562502
2018-01-23,-0.0008834680625192659
2018-01-24,0.003135073951462619
2018-01-25,0.011619526468278574
2018-01-26,0.015209110308928908
2018-01-29,-0.009831506826807779
2018-01-30,-0.0012608341237031473
2018-01-31,-0.001262425833272407
2018-02-01,0.0031600991218572183
2018-02-02,0.03819494826906533
2018-02-05,-0.038913732311377625
2018-02-06,0.002999219146227361
2018-02-07,0.020616925512543682
2018-02-08,-0.04564383780660264
2018-02-09,0.02011638063061949
2018-02-12,0.004910074561969235
2018-02-13,0.0036252402073375656
2018-02-14,0.022457737962743307
2018-02-15,0.03432920050522403
2018-02-16,-0.006385510902902181
2018-02-20,0.003736390792389299
2018-02-21,-0.0005211696522664511
2018-02-22,-0.004320283175846762
2018-02-23,0.014737767462941642
2018-02-26,0.007962266557906661
2018-02-27,-0.010898170351565928
2018-02-28,-0.011535911665797038
2018-03-01,-0.0056856596465336695
2018-03-02,0.012414398563508566
2018-03-05,0.012485167585868151
2018-03-06,0.011817385426574178
2018-03-07,-0.000580381896434945
2018-03-08,0.0034840644112077435
2018-03-09,0.007739600176118966
2018-03-12,0.0051679949518510515
2018-03-13,0.005641224619147289
2018-03-14,0.0012071432651930003
2018-03-15,0.00070920903631988
2018-03-16,0.008788105541292612
2018-03-19,-0.020654760598266986
2018-03-20,0.013916803588026383
2018-03-21,-0.016060592958426434
2018-03-22,-0.012727406785415729
2018-03-23,-0.01442097271113374
2018-03-26,0.036653822649728385
2018-03-27,-0.015469022185206516
2018-03-28,-0.009702412183520415
2018-03-29,0.0201067763800038
2018-04-02,-0.029171441873497517
2018-04-03,0.009006994202843233
2018-04-04,0.015292310838175283
2018-04-05,0.015494389541505615
2018-04-06,-0.02412891386142535
2018-04-09,-0.0010180756065738539
2018-04-10,0.02132923077743354
2018-04-11,-0.020171047981088486
2018-04-12,0.013166491180049311
2018-04-13,-0.010338875928558866
2018-04-16,0.002031359501481367
2018-04-17,0.007891634097294764
2018-04-18,0.002226916264775225
2018-04-19,-0.006880727172269285
2018-04-20,-0.010609158345555758
2018-04-23,0.000729436676707218
2018-04-24,-0.0183686892848548
2018-04-25,-0.03824163953294302
2018-04-26,0.0006949334798893592
2018-04-27,-0.002468942858568246
2018-04-30,-0.01492768376954512
2018-05-01,0.04106466351936189
2018-05-02,-0.006863261530770437
2018-05-03,0.008657375468588135
