Date,EIX
2015-04-13,-0.015363169081598627
2015-04-14,0.002865773519717063
2015-04-15,-0.007937885647392506
2015-04-16,-0.012961745827890558
2015-04-17,-0.009889925986506398
2015-04-20,0.009497288777730262
2015-04-21,-0.018653641484439376
2015-04-22,-0.008099170098933794
2015-04-23,0.007165377882648816
2015-04-24,0.018861885258860678
2015-04-27,-0.009256396869072758
2015-04-28,0.010653820470881259
2015-04-29,0.005676606233558035
2015-04-30,-0.017255451043333703
2015-05-01,0.009845895796992465
2015-05-04,0.0061746944823279915
2015-05-05,-0.025032347348330597
2015-05-06,-0.012754594288838295
2015-05-07,0.009060267826712654
2015-05-08,0.008812987303852271
2015-05-11,-0.006592952653647899
2015-05-12,-0.012443756589856414
2015-05-13,-0.011425029856776847
2015-05-14,0.015465536603173513
2015-05-15,0.011548067758291536
2015-05-18,0.005460031873695703
2015-05-19,-0.0031263723309458147
2015-05-20,0.0037965840943943174
2015-05-21,0.0003292368329730344
2015-05-22,-0.001479996391721028
2015-05-26,-0.004609635478659113
2015-05-27,0.005292889563561554
2015-05-28,0.004442230248681955
2015-05-29,-0.003931373326382714
2015-06-01,-0.0004931495403293074
2015-06-02,-0.020401855819893955
2015-06-03,-0.01545179633643301
2015-06-04,0.003753197333493441
2015-06-05,-0.019714457865536716
2015-06-08,-0.002774045080315757
2015-06-09,-0.004520014778233938
2015-06-10,0.002794092723787278
2015-06-11,0.007836857364791339
2015-06-12,-0.011577757851187087
2015-06-15,0.002797524861719358
2015-06-16,0.003835541554526589
2015-06-17,0.007120661505240378
2015-06-18,0.01500202372704007
2015-06-19,-0.004247284483194447
2015-06-22,-0.0039242937476942075
2015-06-23,-0.012846812481132841
2015-06-24,-0.027069121893754322
2015-06-25,-0.0012483660670978836
2015-06-26,0.011658350853215538
2015-06-29,-0.009781361136910749
2015-06-30,-0.0017959594991141525
2015-07-01,0.014753711750591814
2015-07-02,0.020390069047350856
2015-07-06,0.0008687023887588019
2015-07-07,0.02135421247313718
2015-07-08,-0.009858682721670231
2015-07-09,-0.011502068293664514
2015-07-10,0.006425618836172653
2015-07-13,-0.003968957867050982
2015-07-14,0.0038115051411240497
2015-07-15,0.002934177675999905
2015-07-16,0.017724884168586197
2015-07-17,-0.010145316524983294
2015-07-20,-0.005978757695487169
2015-07-21,-0.003437079447705438
2015-07-22,0.007070230855367399
2015-07-23,-0.011130510651573
2015-07-24,-0.0017314865323744266
2015-07-27,0.022202986234414412
2015-07-28,-0.0008482631469945989
2015-07-29,0.0033967048606271533
2015-07-30,0.00761681033318462
2015-07-31,0.008062946640325919
2015-08-03,0.0023331864878843867
2015-08-04,-0.007980214740014868
2015-08-05,0.003184128980113554
2015-08-06,0.012362132104419166
2015-08-07,0.006765816167165761
2015-08-10,-0.024094579897061763
2015-08-11,-0.009069425078782611
2015-08-12,0.02864434209727129
2015-08-13,-0.0016477947118600511
2015-08-14,0.009077032598339363
2015-08-17,0.009813725821679276
2015-08-18,-0.00826029153677943
2015-08-19,0.011595524810260383
2015-08-20,-0.003228990701328316
2015-08-21,0.0064789017160524764
2015-08-24,-0.03958819640895617
2015-08-25,-0.036695615135777904
2015-08-26,0.021046850025782993
2015-08-27,0.01993208975700078
2015-08-28,-0.0038414860765694225
2015-08-31,-0.01945014229848885
2015-09-01,-0.021716940067849078
2015-09-02,0.005768423635716058
2015-09-03,0.0012163748692846088
2015-09-04,-0.009720458328901338
2015-09-08,0.014373054345722558
2015-09-09,-0.010022033694712662
2015-09-10,-0.0008728429849148567
2015-09-11,0.011879546618090098
2015-09-14,0.005180095842068466
2015-09-15,0.01614517626376588
2015-09-16,0.009297018957962422
2015-09-17,0.023279120991165803
2015-09-18,0.003109699733097049
2015-09-21,0.00522097236197272
2015-09-22,-0.012335279796202081
2015-09-23,0.0037795235612638756
2015-09-24,0.011951382203413852
2015-09-25,0.008412832063473097
2015-09-28,-0.004554825281129937
2015-09-29,0.0025962034140569745
2015-09-30,0.020715388292450898
2015-10-01,-0.0141113219453054
2015-10-02,0.01511727996556922
2015-10-05,0.008872033923071454
2015-10-06,-0.010050414626664117
2015-10-07,-0.0015862002191651126
2015-10-08,0.012393201001522858
2015-10-09,-0.009102591750973166
2015-10-12,0.007127040943229579
2015-10-13,-0.00047185059466126056
2015-10-14,0.004090592285634687
2015-10-15,0.009558217078197595
2015-10-16,-0.002328056725785621
2015-10-19,0.010889733375819999
2015-10-20,0.007232980592742022
2015-10-21,-0.0065696128321501845
2015-10-22,0.01645616678964812
2015-10-23,-0.0233015025592338
2015-10-26,0.007745996068275085
2015-10-27,-0.010300091462904337
2015-10-28,-0.04892796395867194
2015-10-29,-0.009635372305313417
2015-10-30,-0.0019794985754010286
2015-11-02,0.006113672171270901
2015-11-03,-0.004434036195839486
2015-11-04,0.0031340549938758677
2015-11-05,-0.01035991228425781
2015-11-06,-0.018610924131781892
2015-11-09,0.003217219685300199
2015-11-10,0.013501874937757563
2015-11-11,0.011990403844173825
2015-11-12,-0.011848337492753713
2015-11-13,-0.005828317565196195
2015-11-16,0.009212747966016899
2015-11-17,-0.01991694811279421
2015-11-18,0.004233734065939965
2015-11-19,0.01686325513363296
2015-11-20,0.004643565620756629
2015-11-23,-0.00792341819371023
2015-11-24,-0.006655646040412022
2015-11-25,-0.008710246466685945
2015-11-27,0.004224434346353778
2015-11-30,-0.0011778620034379461
2015-12-01,-0.0010106643861541587
2015-12-02,-0.010624186536221991
2015-12-03,-0.00051151568925345
2015-12-04,0.026773850056704296
2015-12-07,-0.0028233578592735675
2015-12-08,-0.0064957138398279435
2015-12-09,-0.004191148447304283
2015-12-10,-0.0063974186960676915
2015-12-11,0.0035581334800414144
2015-12-14,0.0013507959962799632
2015-12-15,0.0053956098953786835
2015-12-16,0.020459485592509097
2015-12-17,0.0008213653632451745
2015-12-18,-0.02036120234791805
2015-12-21,-0.0122359554620185
2015-12-22,0.010181538315741312
2015-12-23,0.01394230618889547
2015-12-24,0.0
2015-12-28,0.0011599012303589173
2015-12-29,0.007673307531603335
2015-12-30,-0.0018211782492454365
2015-12-31,-0.018076100410570728
2016-01-04,-0.0043912084717242506
2016-01-05,0.0003391947670021711
2016-01-06,-0.00661333633978356
2016-01-07,-0.004950582542014859
2016-01-08,-0.00017185370430183866
2016-01-11,0.0157861795501959
2016-01-12,0.0033780960602523002
2016-01-13,-0.0003365309742751066
2016-01-14,0.0028627014458268984
2016-01-15,-0.007220668167655986
2016-01-19,0.01691494826794826
2016-01-20,-0.01846318277691772
2016-01-21,-0.004914319248381038
2016-01-22,0.01720009763003194
2016-01-25,0.003181160797170568
2016-01-26,0.013017062228141807
2016-01-27,-0.003294710650721955
2016-01-28,0.01752053975953549
2016-01-29,0.0038987650168407217
2016-02-01,0.006957868564598568
2016-02-02,0.007874280578564097
2016-02-03,0.021524017005141394
2016-02-04,-0.015607936053319116
2016-02-05,0.003488295845961664
2016-02-08,-0.006162281155503546
2016-02-09,0.007949307781997428
2016-02-10,0.0017349369429202621
2016-02-11,-0.018264724705617796
2016-02-12,-0.009462794258273566
2016-02-16,0.010038701001912953
2016-02-17,0.0024044836326093666
2016-02-18,0.01871127324902777
2016-02-19,-0.012715869944058267
2016-02-22,0.021466017085714828
2016-02-23,0.011519430196253344
2016-02-24,0.043859621926004344
2016-02-25,0.014153084623801382
2016-02-26,-0.022241636709032453
2016-02-29,0.013381081208135415
2016-03-01,-0.018779412107615467
2016-03-02,0.0013454347430261748
2016-03-03,0.00671963905661821
2016-03-04,0.004301138282214234
2016-03-07,0.012553337675807574
2016-03-08,0.007876596291054971
2016-03-09,0.009406621095668699
2016-03-10,0.0001432168067370121
2016-03-11,0.00917451064169117
2016-03-14,-0.0036932312752936403
2016-03-15,-0.001568300792049393
2016-03-16,0.009281941150042883
2016-03-17,0.008064336701952168
2016-03-18,0.002526144281623788
2016-03-21,-0.0006998689577052408
2016-03-22,-0.005883863319818272
2016-03-23,0.008878110972562192
2016-03-24,-0.003492383374203878
2016-03-28,-0.00028020666261152627
2016-03-29,0.017927895141320427
2016-03-30,-0.0070724242825552786
2016-03-31,0.004050341241948363
2016-04-01,0.0006954269607615249
2016-04-04,-0.0015289688129923595
2016-04-05,-0.01935116962440342
2016-04-06,-0.0011360294224991296
2016-04-07,-0.002273852880249172
2016-04-08,0.0069798715324829175
2016-04-11,-0.001839087256622518
2016-04-12,0.006094476117849856
2016-04-13,-0.012959754922656885
2016-04-14,-0.0004282209845576368
2016-04-15,0.014563211201561677
2016-04-18,0.0
2016-04-19,0.0050660436462153235
2016-04-20,-0.026742953616552767
2016-04-21,-0.02172364606863275
2016-04-22,0.009558868548963373
2016-04-25,0.0010195800337533534
2016-04-26,0.0016007732891685222
2016-04-27,0.016707766121154988
2016-04-28,0.0018576665382523672
2016-04-29,0.008558027032300464
2016-05-02,0.010323818244450056
2016-05-03,0.003219706032591585
2016-05-04,0.015208688729230202
2016-05-05,-0.006322434535322663
2016-05-06,-0.004287519931851169
2016-05-09,0.008334071368559792
2016-05-10,-0.017495459831956328
2016-05-11,0.009114053488889606
2016-05-12,-0.00041683874040709945
2016-05-13,-0.007367222024074027
2016-05-16,0.0
2016-05-17,-0.01820481805885077
2016-05-18,-0.015974994364868156
2016-05-19,0.008552012928169761
2016-05-20,0.006754949015733036
2016-05-23,-0.011848792148321352
2016-05-24,0.009968500870291441
2016-05-25,-0.0020030436849897137
2016-05-26,0.01533628837219081
2016-05-27,-0.0008468974504722837
2016-05-31,0.012008995889619456
2016-06-01,-0.0008373242686061655
2016-06-02,0.002654499679080269
2016-06-03,0.010730247719655805
2016-06-06,0.00013779680535197514
2016-06-07,-0.001378697740596957
2016-06-08,0.006350289640794982
2016-06-09,0.010425275763698671
2016-06-10,0.004072675321092234
2016-06-13,-0.0010814361478055368
2016-06-14,0.002706780629935901
2016-06-15,-0.00836922401835305
2016-06-16,0.006261811410158025
2016-06-17,0.0027057679284008262
2016-06-20,-0.0025632506989524684
2016-06-21,0.0025698378375857978
2016-06-22,-0.0037780180947695197
2016-06-23,0.0020317884940548314
2016-06-24,0.008109322520502671
2016-06-27,0.024936069147788675
2016-06-28,0.0009214444101013353
2016-06-29,0.0007890408889095202
2016-06-30,0.020630848268069935
2016-07-01,-0.0002573042986744323
2016-07-05,0.011590138654278048
2016-07-06,-0.0019094288147596394
2016-07-07,-0.017347021453034683
2016-07-08,0.014667833168114042
2016-07-11,-0.0023028341770016114
2016-07-12,-0.01820731812778753
2016-07-13,0.010970253134605423
2016-07-14,-0.0038756675240411154
2016-07-15,0.0009081083466311313
2016-07-18,0.0005181619707044227
2016-07-19,-0.0014247081751724844
2016-07-20,-0.007780920455239038
2016-07-21,0.0030060280836965436
2016-07-22,0.011727941189702218
2016-07-25,-0.003348738903020343
2016-07-26,-0.006720124037471131
2016-07-27,-0.010928791701911633
2016-07-28,0.005656110487797239
2016-07-29,0.012164979336073856
2016-08-01,-0.004264501912030205
2016-08-02,-0.006359484204164767
2016-08-03,-0.007575564085481434
2016-08-04,0.0032903137957123185
2016-08-05,-0.016266895605530296
2016-08-08,-0.0005334417207554232
2016-08-09,0.004669774641715252
2016-08-10,-0.0025232333771905147
2016-08-11,0.005192563603517275
2016-08-12,0.004503332596349496
2016-08-15,-0.016877793861925228
2016-08-16,-0.016496859383270834
2016-08-17,0.012409731995888906
2016-08-18,0.011045211857877657
2016-08-19,-0.011324072132777196
2016-08-22,0.002290695555656086
2016-08-23,-0.005512210818726548
2016-08-24,0.0002703240767498727
2016-08-25,-0.004595163223404919
2016-08-26,-0.023760927631222728
2016-08-29,0.012656465734338429
2016-08-30,-0.011674389204368696
2016-08-31,0.010561469905694398
2016-09-01,-0.00027497074258131526
2016-09-02,0.013755129861777071
2016-09-06,0.005562919684789724
2016-09-07,-0.004587797708776931
2016-09-08,0.0010847521894967738
2016-09-09,-0.03317531078503333
2016-09-12,0.015686128885268324
2016-09-13,-0.012272533043690914
2016-09-14,0.002792012712194536
2016-09-15,0.005151603609744537
2016-09-16,0.012187757800666166
2016-09-19,0.006020993774247474
2016-09-20,-0.0021766558598970143
2016-09-21,0.022356021762387046
2016-09-22,0.006799995050746022
2016-09-23,0.0014564598603392653
2016-09-26,-0.0009257092910518461
2016-09-27,-0.01733937153122278
2016-09-28,-0.0008134543701056041
2016-09-29,-0.01383975909356272
2016-09-30,-0.005916371161471701
2016-10-03,-0.011903165870228216
2016-10-04,-0.021011252530391378
2016-10-05,-0.001860221729949707
2016-10-06,0.0008603334138126417
2016-10-07,0.001002492712198766
2016-10-10,0.005294054412545712
2016-10-11,-0.012098064583051626
2016-10-12,0.009364244974689129
2016-10-13,0.013560618113207079
2016-10-14,-0.0022536298046714753
2016-10-17,0.005222476960822453
2016-10-18,0.011934682079321357
2016-10-19,-0.0006937110411003866
2016-10-20,-0.0037490973019529417
2016-10-21,-0.01184637339003436
2016-10-24,0.00507737393065133
2016-10-25,0.005051955478285075
2016-10-26,0.0019548250063428085
2016-10-27,-0.00487764251841416
2016-10-28,0.006581844996216946
2016-10-31,0.02225964539587566
2016-11-01,-0.013337469005796243
2016-11-02,-0.02482745131019215
2016-11-03,0.0049507736500760124
2016-11-04,-0.010415472642149814
2016-11-07,0.017920755841848823
2016-11-08,0.00964101205092005
2016-11-09,-0.02892345437328714
2016-11-10,-0.02009391477906408
2016-11-11,0.0013085497182647732
2016-11-14,-0.007407258025625585
2016-11-15,0.016095748640545526
2016-11-16,-0.008640295821422783
2016-11-17,-0.0021789401591060242
2016-11-18,-0.003493981207507213
2016-11-21,0.012125812247262058
2016-11-22,0.0064951453157464645
2016-11-23,-0.010612248624338183
2016-11-25,0.011160964648446958
2016-11-28,0.02164561422306721
2016-11-29,-0.0016836720236159675
2016-11-30,-0.033450392841878784
2016-12-01,-0.003053956205586461
2016-12-02,0.012252365183159197
2016-12-05,0.004899193444756866
2016-12-06,-0.012762017134638537
2016-12-07,0.01103867009875148
2016-12-08,-0.0024424435188877824
2016-12-09,0.007632553728792013
2016-12-12,0.006859972388183699
2016-12-13,0.010220318084897206
2016-12-14,-0.022200254081595316
2016-12-15,0.008621747493922971
2016-12-16,0.021798082410514175
2016-12-19,-0.0015336885795715904
2016-12-20,0.006982208079717722
2016-12-21,-0.005130994512905218
2016-12-22,0.005436294702802602
2016-12-23,-0.0031885682660459658
2016-12-27,0.000556128230071895
2016-12-28,-0.0034594133415355444
2016-12-29,0.015881826497315066
2016-12-30,-0.004012146758486934
2017-01-03,-0.0033338485610355795
2017-01-04,0.008501455054248819
2017-01-05,-0.0035929707720174786
2017-01-06,-0.005686431829937222
2017-01-09,-0.009345881017226665
2017-01-10,0.0012675466790477152
2017-01-11,0.014343870850627605
2017-01-12,0.0034658641191582795
2017-01-13,-0.003868595380817297
2017-01-17,0.005686658456247162
2017-01-18,-0.0028961320232384624
2017-01-19,-0.008022149144068846
2017-01-20,0.0034858296139304024
2017-01-23,-0.0020841870818997243
2017-01-24,0.002506475497763061
2017-01-25,-0.0037501240610695596
2017-01-26,0.0032064458156368936
2017-01-27,0.0005560117923546493
2017-01-30,-0.0009722908088297677
2017-01-31,0.013207114133608977
2017-02-01,-0.017562994073177074
2017-02-02,0.014106196524014347
2017-02-03,-0.0009640475956869121
2017-02-06,0.0028947834731394284
2017-02-07,0.004123981788117792
2017-02-08,0.024366544841149862
2017-02-09,-0.0009354471585901747
2017-02-10,0.006019292392732245
2017-02-13,0.004653458957944778
2017-02-14,-0.0022496359992506543
2017-02-15,-0.00543842079536172
2017-02-16,0.010802949930719175
2017-02-17,0.007256483099023825
2017-02-21,0.011527585598237744
2017-02-22,-0.00038828610302521493
2017-02-23,0.009198087662558807
2017-02-24,0.01245184247667308
2017-02-27,0.001648270258866491
2017-02-28,0.00936715997783577
2017-03-01,-0.004514640307221818
2017-03-02,0.006802672078394689
2017-03-03,-0.005380614481275914
2017-03-06,-0.0017607360050539977
2017-03-07,-0.0012607792230612258
2017-03-08,-0.014258508357158584
2017-03-09,-0.0015360874934018387
2017-03-10,0.010384332661750761
2017-03-13,0.003426145300075012
2017-03-14,-0.008345920698463294
2017-03-15,0.017724806888283817
2017-03-16,-0.007893557830141673
2017-03-17,0.005304745662422228
2017-03-20,-0.010050588220723689
2017-03-21,0.009644810078338839
2017-03-22,0.0037710545123952333
2017-03-23,0.004131927879498676
2017-03-24,0.006484484909959454
2017-03-27,-0.002601822321617764
2017-03-28,0.0049686381610707375
2017-03-29,-0.0066826042706485955
2017-03-30,-0.004134245695530225
2017-03-31,0.0015098939399043054
2017-04-03,0.004270597821174782
2017-04-04,0.0002503025927600433
2017-04-05,0.007752906071325949
2017-04-06,-0.0016130727838257197
2017-04-07,-0.0026100050529891394
2017-04-10,-0.0021183709812770957
2017-04-11,-0.0011239587235498671
2017-04-12,0.010126334516203261
2017-04-13,-0.0060644525685609185
2017-04-17,0.004482690303992953
2017-04-18,0.0024792771554753568
2017-04-19,-0.0030915489989744582
2017-04-20,-0.003845132555408637
2017-04-21,0.003610794105919801
2017-04-24,0.00421847977125922
2017-04-25,-0.0014823770381681145
2017-04-26,-0.007795137643075822
2017-04-27,0.001995213080782543
2017-04-28,-0.004729245812581717
2017-05-01,-0.00912817724917625
2017-05-02,-0.00164075887555859
2017-05-03,-0.003665838305517588
2017-05-04,0.012179767186272672
2017-05-05,-0.0010028010345911609
2017-05-08,-0.0012546238076729388
2017-05-09,-0.0008798768308366789
2017-05-10,-0.006160820495824781
2017-05-11,-0.005946648541982791
2017-05-12,0.002672858212094953
2017-05-15,-0.000761441817000108
2017-05-16,-0.010797649057506242
2017-05-17,-0.0035956838177068073
2017-05-18,0.004768757481143915
2017-05-19,0.003078079515990151
2017-05-22,0.009079437467830465
2017-05-23,-0.0011405551122044555
2017-05-24,0.005074800037668359
2017-05-25,0.009214733411731624
2017-05-26,0.00012491445964712966
2017-05-30,0.008879726932936594
2017-05-31,0.011156110094686644
2017-06-01,0.007110703382087413
2017-06-02,-0.0017039448225866227
2017-06-05,-0.0020731069359299914
2017-06-06,-0.0040324009364689495
2017-06-07,0.003926070509975066
2017-06-08,-0.005010572792539469
2017-06-09,-0.0015962973131653513
2017-06-12,-0.010579334057598477
2017-06-13,-0.0016165505503152877
2017-06-14,0.007222959429240117
2017-06-15,0.013600385872470921
2017-06-16,0.0024394617082184045
2017-06-19,-0.00340717229649512
2017-06-20,-0.0014651994810864766
2017-06-21,-0.004035095193476335
2017-06-22,-0.006875152105135118
2017-06-23,-0.010631915691069471
2017-06-26,0.005497907408425151
2017-06-27,-0.017521981472521153
2017-06-28,-0.005438356928355481
2017-06-29,0.0008967168384541591
2017-06-30,0.00038344243592769445
2017-07-03,-0.012917153344709886
2017-07-05,-0.0037575283182554875
2017-07-06,-0.0028610587846118474
2017-07-07,0.002086708458299613
2017-07-10,-0.005076009367802059
2017-07-11,0.0014390912399591116
2017-07-12,0.0005223369588562843
2017-07-13,0.012272859603155384
2017-07-14,-0.0010316773526966028
2017-07-17,0.005035583737287297
2017-07-18,0.0002570474060576977
2017-07-19,0.0026972690694100354
2017-07-20,0.004867240162718112
2017-07-21,0.006755845128193494
2017-07-24,-0.006330640253930375
2017-07-25,-0.001147074928125491
2017-07-26,0.00663394417107166
2017-07-27,0.003928234098321992
2017-07-28,-0.012244407978733718
2017-07-31,0.005495365666962515
2017-08-01,0.0025418019273772963
2017-08-02,-0.0017745868106915363
2017-08-03,0.00888979960643077
2017-08-04,-0.0018882827049834239
2017-08-07,0.0018918550621775942
2017-08-08,0.004405767530546445
2017-08-09,-0.004261261195136923
2017-08-10,0.002768736393262028
2017-08-11,-0.0017569234498093778
2017-08-14,0.012448266774380823
2017-08-15,-0.007451421628753896
2017-08-16,-0.0018770758357192774
2017-08-17,-0.009527298488544056
2017-08-18,-0.0008858674057712346
2017-08-21,0.0106410594804065
2017-08-22,0.0040107953059249635
2017-08-23,0.0028717022160442696
2017-08-24,-0.0016183486329348629
2017-08-25,0.006857777801299925
2017-08-28,0.0013618811152573684
2017-08-29,-0.005070340366041037
2017-08-30,-0.0018644429681943242
2017-08-31,-0.0014945679810639545
2017-09-01,-0.002743863397457358
2017-09-05,0.0037522748695553165
2017-09-06,-0.00884615585445292
2017-09-07,0.007793598079680608
2017-09-08,0.007109653802047866
2017-09-11,0.009289198505178398
2017-09-12,-0.009203703476601488
2017-09-13,0.00297271387775333
2017-09-14,0.0006173692202331438
2017-09-15,0.0020978928705392974
2017-09-18,-0.008004651900798798
2017-09-19,-0.010428570246987956
2017-09-20,-0.007777822639706278
2017-09-21,-0.005437134440750779
2017-09-22,-0.004830665772873055
2017-09-25,0.012646490997354931
2017-09-26,-0.0015137169542466244
2017-09-27,-0.0135183203026783
2017-09-28,0.0004255356629714324
2017-09-29,-0.00515666863111186
2017-10-02,-0.0022032032941435853
2017-10-03,0.00013006162856288306
2017-10-04,0.010907820883601538
2017-10-05,-0.0021838216673571997
2017-10-06,-0.0007723707096420895
2017-10-09,-0.0009019217029403448
2017-10-10,0.01276613457239062
2017-10-11,-0.001528098320565996
2017-10-12,0.0158124743200716
2017-10-13,-0.02096426089158654
2017-10-16,-0.004487530453054167
2017-10-17,-0.0005154080905050984
2017-10-18,0.0032218616019332735
2017-10-19,0.020809221616023832
2017-10-20,0.0016358320329146192
2017-10-23,0.005150504801753053
2017-10-24,-0.0017496271947695652
2017-10-25,-0.010767406242374045
2017-10-26,-0.00354421756487866
2017-10-27,0.009399586415215877
2017-10-30,0.0015097457387296398
2017-10-31,0.00452328101377697
2017-11-01,-0.010881695125143143
2017-11-02,-0.00012664065259404556
2017-11-03,0.005691116379213712
2017-11-06,-0.008425362763427202
2017-11-07,0.0069752679543471086
2017-11-08,0.01007543624810503
2017-11-09,0.0017456151888146643
2017-11-10,-0.0034852130642726298
2017-11-13,0.012990417881556082
2017-11-14,0.01898880662313185
2017-11-15,-0.009680417796442575
2017-11-16,-0.0010996329949616301
2017-11-17,-0.010519983602541916
2017-11-20,-0.005686610401458347
2017-11-21,-0.0026110339535246885
2017-11-22,-0.0008726896106239224
2017-11-24,0.0049906114409346
2017-11-27,0.0033523269825692648
2017-11-28,0.003958980658700373
2017-11-29,0.0033278853832847677
2017-11-30,-0.0017199317034474193
2017-12-01,-0.006275439585066156
2017-12-04,-0.006190997106697016
2017-12-05,-0.12783460333552155
2017-12-06,-0.018285386576798457
2017-12-07,0.04438235218531661
2017-12-08,0.0004183953290191056
2017-12-11,0.016434469411915176
2017-12-12,-0.06029047724185532
2017-12-13,0.01778952933967637
2017-12-14,-0.007306736632611721
2017-12-15,0.006061254281918282
2017-12-18,0.017788338745506227
2017-12-19,-0.015504172109019332
2017-12-20,-0.022190206638011523
2017-12-21,-0.07306009661561008
2017-12-22,0.030327010620108563
2017-12-26,-0.01824328955705079
2017-12-27,0.005621693948232975
2017-12-28,0.0022728920301722244
2017-12-29,-0.010947781937767576
2018-01-02,0.0001581268421317894
2018-01-03,-0.007905092099336763
2018-01-04,-0.007330718298031447
2018-01-05,0.011077324305618141
2018-01-08,0.01937128138257771
2018-01-09,-0.01059233061652154
2018-01-10,-0.010704980366616823
2018-01-11,-0.008275187692429853
2018-01-12,-0.014441424912588041
2018-01-16,-0.0014651400617448074
2018-01-17,0.006195779176066729
2018-01-18,0.003402994278666638
2018-01-19,0.0032302114869642296
2018-01-22,0.0003217853899053491
2018-01-23,-0.0016092599471104752
2018-01-24,-0.005480473438616684
2018-01-25,0.01150731297264862
2018-01-26,0.0008012337356579913
2018-01-29,-0.0008005922741195493
2018-01-30,0.0014421529737365102
2018-01-31,0.0004802508974788289
2018-02-01,-0.012633943348298815
2018-02-02,-0.0022676455206660506
2018-02-05,-0.017695042124311167
2018-02-06,-0.0024788274645592967
2018-02-07,-0.011100001147092309
2018-02-08,-0.02714032912099662
2018-02-09,0.014981922120399949
2018-02-12,0.019002174861832755
2018-02-13,0.0018315795179899563
2018-02-14,-0.015456031321927854
2018-02-15,0.014348507183175485
2018-02-16,0.015975852433649962
2018-02-20,-0.012120882088201057
2018-02-21,-0.02022904422699978
2018-02-22,0.011000193740656306
2018-02-23,0.04067619963947222
2018-02-26,-0.008846913781973775
2018-02-27,-0.012495614813823663
2018-02-28,-0.004273036941466191
2018-03-01,0.0031359001731903202
2018-03-02,-0.019578781706527715
2018-03-05,0.018123917578917403
2018-03-06,-0.009889595038937715
2018-03-07,-0.015981172886514017
2018-03-08,0.007612699934189893
2018-03-09,-0.003022144824772255
2018-03-12,0.013809460316115185
2018-03-13,0.03089664991148311
2018-03-14,0.028198614558665458
2018-03-15,0.0029776555317475584
2018-03-16,0.01796881129287864
2018-03-19,-0.017190997052517587
2018-03-20,-0.020147016628272008
2018-03-21,-0.012910350014607719
2018-03-22,0.01598595366957234
2018-03-23,-0.012079094227535947
2018-03-26,-0.0024128585797201785
2018-03-27,0.018383936670211876
2018-03-28,0.008394173810301497
2018-03-29,0.009354730355867202
2018-04-02,-0.008796936317680415
2018-04-03,0.0001585356384132819
2018-04-04,-0.00031668923222605283
2018-04-05,0.009034642323599185
2018-04-06,-0.0043983036993838764
2018-04-09,0.0012620209977829422
2018-04-10,-0.009297323301363902
2018-04-11,0.0038175260992092674
2018-04-12,-0.00427820775792398
2018-04-13,0.00954816169564432
2018-04-16,0.015920257611482747
2018-04-17,0.011947404325370448
2018-04-18,-0.006592953769622545
2018-04-19,-0.0026238359681979295
2018-04-20,-0.007737571289168077
2018-04-23,-0.0018716743002611391
2018-04-24,0.012031244887943826
2018-04-25,0.0010807321111436785
2018-04-26,0.005860670832180892
2018-04-27,0.008739584586604732
