Date,AOS
2015-06-08,-0.013152538558359739
2015-06-09,-0.001134376902519385
2015-06-10,0.00837482353554364
2015-06-11,0.026745626745891427
2015-06-12,0.003427224446703514
2015-06-15,-0.00560151184654234
2015-06-16,0.006182626895946619
2015-06-17,0.0017755277052275975
2015-06-18,0.004225549678546825
2015-06-19,-0.00027140037548678553
2015-06-22,0.003937741788229143
2015-06-23,0.00027016700390603
2015-06-24,-0.011762804037424468
2015-06-25,0.001915061643076088
2015-06-26,0.0025946821734474934
2015-06-29,-0.02506111291373203
2015-06-30,0.005588308175030088
2015-07-01,0.01944941960183666
2015-07-02,-0.00844904230477117
2015-07-06,-0.0035735008516483147
2015-07-07,-0.029930894970781496
2015-07-08,-0.07862931697864628
2015-07-09,0.008487519258484122
2015-07-10,0.015455418246084873
2015-07-13,0.017480146962714604
2015-07-14,0.006813163171049963
2015-07-15,-0.00029438030048400954
2015-07-16,0.002059885188844257
2015-07-17,0.0002939931756233971
2015-07-20,0.018350076684621186
2015-07-21,-0.014415948302851311
2015-07-22,0.0020481224616242244
2015-07-23,0.055903691915781595
2015-07-24,-0.0004144306292648281
2015-07-27,-0.032360418154596116
2015-07-28,0.007145717404620111
2015-07-29,0.00953314264167382
2015-07-30,0.010007413551680333
2015-07-31,0.0022324412438627927
2015-08-03,-0.002645577493700535
2015-08-04,0.0011169379478155328
2015-08-05,0.005438958549823569
2015-08-06,-0.014563226166063648
2015-08-07,-0.0009852592023681384
2015-08-10,0.016765107295629633
2015-08-11,-0.030067809359550446
2015-08-12,-0.015857192884117244
2015-08-13,0.010016174798547661
2015-08-14,0.01020413075258797
2015-08-17,0.010812269713198264
2015-08-18,0.0005625562909852277
2015-08-19,-0.01772387784277496
2015-08-20,-0.030216165786195903
2015-08-21,-0.03514474083185404
2015-08-24,-0.06764613491471361
2015-08-25,-0.007222308643385356
2015-08-26,0.045469269941669666
2015-08-27,0.010596208161324894
2015-08-28,0.011580539577664695
2015-08-31,-0.002011028322350672
2015-09-01,-0.02588757043142509
2015-09-02,0.01893707051693294
2015-09-03,0.028112102746366663
2015-09-04,-0.011393250653617404
2015-09-08,0.03196048669866758
2015-09-09,0.004318326658892868
2015-09-10,0.013046793090697006
2015-09-11,0.008341712168578486
2015-09-14,-0.0018868831964142796
2015-09-15,0.014105222704079656
2015-09-16,0.005161952828037331
2015-09-17,-0.0007132030090477581
2015-09-18,-0.01727380747613194
2015-09-21,0.0024697936663879982
2015-09-22,-0.021156276769156324
2015-09-23,0.009030201846554009
2015-09-24,-0.012764124822947087
2015-09-25,0.009362488655274559
2015-09-28,-0.020170961975902513
2015-09-29,-0.039969609187355815
2015-09-30,0.02034740061162088
2015-10-01,0.0036815599001052135
2015-10-02,0.005349159782421564
2015-10-05,0.03435679943938186
2015-10-06,-0.012198603867253799
2015-10-07,0.016218038650967603
2015-10-08,0.048169453406355034
2015-10-09,-0.011733372824894506
2015-10-12,-0.0045230697640714634
2015-10-13,-0.022859315786089685
2015-10-14,-0.005666840253274241
2015-10-15,0.014759331946645915
2015-10-16,0.005472505214642931
2015-10-19,0.015038734253565611
2015-10-20,-0.0011292306133411367
2015-10-21,-0.029947527305660637
2015-10-22,0.0595602339531176
2015-10-23,0.014843591663312283
2015-10-26,-0.0008129183435892084
2015-10-27,0.00027129412199089487
2015-10-28,0.0381736558199226
2015-10-29,-0.000522961824486301
2015-10-30,0.005760372157342042
2015-11-02,0.0098938126270951
2015-11-03,-0.009796884091563873
2015-11-04,0.002473627110860299
2015-11-05,0.008440133058855492
2015-11-06,0.007468636338920476
2015-11-09,-0.012780960926220275
2015-11-10,-0.003237097371164621
2015-11-11,0.011560108386357903
2015-11-12,-0.019517384565228557
2015-11-13,-0.009952597788207895
2015-11-16,0.019708761100458938
2015-11-17,-0.0010374110509874246
2015-11-18,0.028437715279268083
2015-11-19,-0.005050101129129958
2015-11-20,-0.007995615260350086
2015-11-23,0.005373297623796125
2015-11-24,0.01730504323001769
2015-11-25,0.0015009515497965698
2015-11-27,0.009866065880361763
2015-11-30,-0.0136033346073261
2015-12-01,0.01241173191364986
2015-12-02,-0.015603750310427822
2015-12-03,-0.027298894534807938
2015-12-04,0.02095242704016198
2015-12-07,0.0008861364338628164
2015-12-08,-0.005568741620897599
2015-12-09,-0.016163567552539226
2015-12-10,0.01009041415841172
2015-12-11,-0.02087615333025572
2015-12-14,0.013080562866233825
2015-12-15,0.003873041178740655
2015-12-16,0.0052736475972792185
2015-12-17,-0.021110561595353072
2015-12-18,-0.003921324333356235
2015-12-21,-0.00301794624181706
2015-12-22,0.0048696890349686495
2015-12-23,0.009823332175835198
2015-12-24,0.002464412305607455
2015-12-28,0.01358526389267345
2015-12-29,0.0
2015-12-30,-0.003957316162029878
2015-12-31,-0.01819795366641519
2016-01-04,-0.018665964291673998
2016-01-05,-0.005586642491259841
2016-01-06,-0.01979692158974533
2016-01-07,-0.04885361906880148
2016-01-08,-0.03558087787280606
2016-01-11,-0.02588505518014539
2016-01-12,0.013897088930308055
2016-01-13,-0.047446804028174694
2016-01-14,0.014547816334303132
2016-01-15,-0.010130944702748335
2016-01-19,-0.014958269351107667
2016-01-20,-0.007992186032019566
2016-01-21,0.03416014790330357
2016-01-22,0.02212547690469857
2016-01-25,-0.021951214046897483
2016-01-26,0.06733179253515909
2016-01-27,-0.0360691165641307
2016-01-28,0.02802604204975867
2016-01-29,0.029325217331714004
2016-02-01,-0.0017179825196872445
2016-02-02,-0.02222854070755509
2016-02-03,0.00044145299120179615
2016-02-04,-0.0032369165344807715
2016-02-05,-0.0323245779807636
2016-02-08,-0.03950574939414675
2016-02-09,0.012228039537379498
2016-02-10,0.010040634262459713
2016-02-11,0.0024852744712526853
2016-02-12,0.01967802545755659
2016-02-16,0.01793017376297046
2016-02-17,0.030004815718590372
2016-02-18,-0.0004350571537600212
2016-02-19,-0.0017398276171537441
2016-02-22,0.01597636611326969
2016-02-23,-0.014867472452901986
2016-02-24,0.015527604440455756
2016-02-25,0.017719483344587506
2016-02-26,0.011653993844525479
2016-02-29,-0.02317871492623924
2016-03-01,0.03708449898202426
2016-03-02,-0.0017809547306313345
2016-03-03,0.0021958362572871426
2016-03-04,0.015338634774457294
2016-03-07,-0.016455409209284122
2016-03-08,0.005485133723836189
2016-03-09,-0.009683240452699415
2016-03-10,0.011155259049748345
2016-03-11,-0.0025875309423055715
2016-03-14,0.003823599919142051
2016-03-15,-0.0042175822725322165
2016-03-16,0.003142323718707596
2016-03-17,0.02287887653598597
2016-03-18,0.005991038203934318
2016-03-21,0.002514599965012021
2016-03-22,-0.0027719780013725215
2016-03-23,-0.01456187113236751
2016-03-24,0.005507652797310136
2016-03-28,0.006278942007581945
2016-03-29,0.019118960706619115
2016-03-30,-0.004430028620263204
2016-03-31,-0.0014390652070322973
2016-04-01,0.019132552456509355
2016-04-04,-0.010801168571308195
2016-04-05,0.00038980740190952545
2016-04-06,0.013903250082245133
2016-04-07,-0.016019384449526664
2016-04-08,0.003907539900935619
2016-04-11,-0.008562988815941974
2016-04-12,0.007066381703566105
2016-04-13,0.02715742036516411
2016-04-14,-0.009614325313272443
2016-04-15,0.012006780347515011
2016-04-18,0.005174508860318339
2016-04-19,-0.012807701006578132
2016-04-20,0.006995673533578994
2016-04-21,0.009978759030887963
2016-04-22,0.005627649635538967
2016-04-25,-0.01293345951522129
2016-04-26,0.008315479535941028
2016-04-27,-0.008021057299811063
2016-04-28,-0.022994816672483376
2016-04-29,-0.001421986191030733
2016-05-02,0.017223267727270786
2016-05-03,-0.017695262085801855
2016-05-04,-0.0066099831220318706
2016-05-05,-0.006523138076052981
2016-05-06,0.023375369620504127
2016-05-09,-0.002951888119226753
2016-05-10,0.014157269684226259
2016-05-11,-0.00583792261787297
2016-05-12,0.003191434915368996
2016-05-13,-0.004326286829607118
2016-05-16,0.010223702593726625
2016-05-17,-0.00316243389063231
2016-05-18,0.0177662622749859
2016-05-19,-0.007481230983089393
2016-05-20,0.01155772362713603
2016-05-23,0.000993569880421985
2016-05-24,0.030149111566778908
2016-05-25,0.0032515407856079648
2016-05-26,-0.004201626206995379
2016-05-27,0.004701212648246633
2016-05-31,-0.012478401378063775
2016-06-01,0.0023085165829050958
2016-06-02,0.002424443228908668
2016-06-03,-0.00810260531406748
2016-06-06,0.010119376616358311
2016-06-07,0.011949042544667998
2016-06-08,0.015744670788448545
2016-06-09,0.0007046538855477458
2016-06-10,-0.018070992182083967
2016-06-13,-0.006333473231027509
2016-06-14,-0.0010826376890331613
2016-06-15,0.006983234121624493
2016-06-16,0.002390579227897094
2016-06-17,0.007156745316651225
2016-06-20,0.01077722672908199
2016-06-21,-0.006444013375623503
2016-06-22,0.0009434225164550725
2016-06-23,0.021206113129857096
2016-06-24,-0.03357182190887997
2016-06-27,-0.02291959509317576
2016-06-28,0.022357716763902635
2016-06-29,0.02294466735938583
2016-06-30,0.029322359739104575
2016-07-01,-0.010214414816039574
2016-07-05,-0.007797235543109959
2016-07-06,0.00797450221371876
2016-07-07,0.002980466381950597
2016-07-08,0.02011904447539714
2016-07-11,0.0116541930190881
2016-07-12,0.007531693651191551
2016-07-13,-0.0054967114116555305
2016-07-14,0.002099981957942809
2016-07-15,0.003419928496575908
2016-07-18,0.004287901961009366
2016-07-19,-0.010618614005203475
2016-07-20,0.0021022325264834496
2016-07-21,-0.010158123841003674
2016-07-22,-0.0010038459700638658
2016-07-25,-0.008932612673581586
2016-07-26,0.055881205621425734
2016-07-27,0.0022464106726181043
2016-07-28,-0.0012807322260477427
2016-07-29,-0.007267324062912195
2016-08-01,-0.0009692968867313079
2016-08-02,-0.0037710734569263993
2016-08-03,0.008653179555051294
2016-08-04,0.0015012063992649871
2016-08-05,0.010279056159573585
2016-08-08,-0.00593482027584924
2016-08-09,0.0059702526523421895
2016-08-10,-0.00010554451143274246
2016-08-11,0.00551219476589937
2016-08-12,-0.00801156906085887
2016-08-15,0.006907039742943155
2016-08-16,-0.013086769576626578
2016-08-17,0.0008553390385517279
2016-08-18,0.003312408012903223
2016-08-19,0.0033010961252453175
2016-08-22,0.004670630278799326
2016-08-23,0.01204429785526595
2016-08-24,-0.005428662905138326
2016-08-25,0.0024143666631144534
2016-08-26,-0.001884780551882348
2016-08-29,0.013743045030820689
2016-08-30,0.002173364088778662
2016-08-31,-0.003717400612772148
2016-09-01,-0.001243787581614142
2016-09-02,0.006434192856479282
2016-09-06,-0.01237375006281094
2016-09-07,0.0018792706192090058
2016-09-08,0.00906630299275668
2016-09-09,-0.05938235068870823
2016-09-12,0.02119039456401861
2016-09-13,-0.015159664966250319
2016-09-14,0.0012006625328717657
2016-09-15,0.017119100966116463
2016-09-16,-0.012221097465549668
2016-09-19,0.011070023727844047
2016-09-20,0.0012880184340531287
2016-09-21,0.01693838752039989
2016-09-22,0.021505394356611474
2016-09-23,-0.0002066271748808468
2016-09-26,-0.00691578648960367
2016-09-27,0.02411404746631285
2016-09-28,0.005683757272133327
2016-09-29,-0.011908381794138334
2016-09-30,0.008987801400074158
2016-10-03,0.008401502004400152
2016-10-04,0.007026694206761164
2016-10-05,0.014054944134333835
2016-10-06,0.010714889454539689
2016-10-07,-0.028010257857986942
2016-10-10,0.0024013651520178314
2016-10-11,-0.010980250054878349
2016-10-12,0.006459550359268373
2016-10-13,-0.01143220213241758
2016-10-14,-0.007303573186046353
2016-10-17,0.008787975642472245
2016-10-18,-0.003241329626571976
2016-10-19,-0.00813021332288788
2016-10-20,-0.006967340748532336
2016-10-21,-0.007634794858666694
2016-10-24,0.0060301609933752776
2016-10-25,-0.03389821075466837
2016-10-26,-0.028883191933584795
2016-10-27,-0.008173060699592005
2016-10-28,0.002004116675280221
2016-10-31,0.004000901418638403
2016-11-01,-0.009962151329576563
2016-11-02,-0.01565309482985977
2016-11-03,-0.004770423136532198
2016-11-04,0.02396704869951627
2016-11-07,0.015826916779220657
2016-11-08,0.009216714516219193
2016-11-09,0.03457259482943642
2016-11-10,0.015342766551897258
2016-11-11,-0.005175245828961117
2016-11-14,-0.01040296262803897
2016-11-15,-0.0006312002885804358
2016-11-16,-0.012202762252037869
2016-11-17,0.0031948504322030225
2016-11-18,-0.0006369912552269819
2016-11-21,0.012109706405370346
2016-11-22,0.012384540070850436
2016-11-23,0.007049665767963287
2016-11-25,0.012970869632803472
2016-11-28,-0.009959333370795354
2016-11-29,0.004311467949815739
2016-11-30,-0.005928376230376342
2016-12-01,0.007402587950034123
2016-12-02,0.004899154325697763
2016-12-05,0.013609851982922416
2016-12-06,0.0036070478459435673
2016-12-07,0.013378764920370712
2016-12-08,-0.000591351486675995
2016-12-09,0.0029574653758774883
2016-12-12,-0.0090427705131082
2016-12-13,-0.009918609483854812
2016-12-14,-0.009016388164688416
2016-12-15,-0.017185346535640522
2016-12-16,-0.0020570146163689795
2016-12-19,0.0028857383557898686
2016-12-20,0.000616877578712538
2016-12-21,-0.0014381017563254161
2016-12-22,-0.01481189994683807
2016-12-23,-0.0010440164582663503
2016-12-27,0.008361228634971907
2016-12-28,-0.013474288909955834
2016-12-29,0.0014708552801439012
2016-12-30,-0.006504379251421888
2017-01-03,0.0031679543929112874
2017-01-04,0.008842130667752635
2017-01-05,-0.004590998049884609
2017-01-06,0.00041928841135940864
2017-01-09,-0.006705802916297299
2017-01-10,0.007595051453629154
2017-01-11,0.01151580647700623
2017-01-12,-0.00993585961196819
2017-01-13,0.013171457675249076
2017-01-17,-0.012174981864893075
2017-01-18,0.0006269291498328666
2017-01-19,-0.00939455283759294
2017-01-20,0.009272759543142328
2017-01-23,0.0016706837292006504
2017-01-24,0.02105474720674949
2017-01-25,0.008778804173192434
2017-01-26,-0.012142972844525701
2017-01-27,-0.0018490758679409192
2017-01-30,-0.002676327155286873
2017-01-31,0.006192148783356055
2017-02-01,-0.00615404203942882
2017-02-02,-0.026006245695743946
2017-02-03,0.0459846126640453
2017-02-06,0.004254227725512427
2017-02-07,-0.004236205940748361
2017-02-08,0.0
2017-02-09,0.010737487220241482
2017-02-10,-0.0012027192065520165
2017-02-13,0.0024081587742703636
2017-02-14,-0.005605450231031539
2017-02-15,-0.006644298647348723
2017-02-16,0.006891235632286108
2017-02-17,-0.00181157243285468
2017-02-21,0.01411575624751138
2017-02-22,0.0037782161624273503
2017-02-23,0.0007918616174429349
2017-02-24,0.000792190876554022
2017-02-27,0.011273684944407725
2017-02-28,-0.015059470855425916
2017-03-01,0.014296886685911003
2017-03-02,-0.02368847671792873
2017-03-03,0.006216264201263311
2017-03-06,-0.011159865843663352
2017-03-07,0.00040332386995234337
2017-03-08,-0.002014833575489483
2017-03-09,-0.0016149261174623897
2017-03-10,0.012737592859790814
2017-03-13,0.007985794307539429
2017-03-14,0.0007923135241911794
2017-03-15,0.02552934082410596
2017-03-16,0.0001930580754947453
2017-03-17,0.006559658548810354
2017-03-20,-0.0005750363057931418
2017-03-21,-0.022631276787218435
2017-03-22,0.0007849199578906507
2017-03-23,0.00529414038066478
2017-03-24,-0.000780259611628864
2017-03-27,0.003122961444202099
2017-03-28,-0.001361775087750483
2017-03-29,-0.010132636354437285
2017-03-30,0.0066930063985120025
2017-03-31,0.0003910786009617695
2017-04-03,-0.013682657553532596
2017-04-04,-0.006539668592879022
2017-04-05,-0.009176031143233288
2017-04-06,0.004429178917405352
2017-04-07,-0.0004011410390424297
2017-04-10,0.009224136815556339
2017-04-11,0.009338254379819722
2017-04-12,-0.018700823633655883
2017-04-13,-0.005817295139602829
2017-04-17,0.01735258333463241
2017-04-18,-0.0027762945470207745
2017-04-19,0.0017892556481731159
2017-04-20,0.012706525707314675
2017-04-21,0.007057181968773474
2017-04-24,0.01226399253133481
2017-04-25,0.014615295066809253
2017-04-26,0.006651706857633055
2017-04-27,0.027374000893971795
2017-04-28,-0.009923001664761455
2017-05-01,-0.0038973999944420523
2017-05-02,-0.008570891110657564
2017-05-03,0.01522277205319833
2017-05-04,0.014624214034505867
2017-05-05,0.009487271797492536
2017-05-08,-0.00885600814884735
2017-05-09,0.0
2017-05-10,-0.00893553697367222
2017-05-11,-0.004415251988599378
2017-05-12,-0.010534255323745412
2017-05-15,0.008591784386763113
2017-05-16,0.009259144401319919
2017-05-17,-0.01963275247664742
2017-05-18,-0.007673785218904827
2017-05-19,0.014900205082708506
2017-05-22,0.000929077892429131
2017-05-23,0.005013046553027589
2017-05-24,0.002955813400296714
2017-05-25,0.0038679659453839665
2017-05-26,-0.00789000568753273
2017-05-30,0.005733412048181563
2017-05-31,0.009010720745751266
2017-06-01,0.006743429556638203
2017-06-02,0.018283855523516745
2017-06-05,-0.0014224783174406896
2017-06-06,-0.016022871265420124
2017-06-07,0.009951161875876968
2017-06-08,0.009853033531012523
2017-06-09,-0.005854030355399331
2017-06-12,0.0014279654032061107
2017-06-13,0.012829306332785784
2017-06-14,0.00035177425320576106
2017-06-15,-0.0010551826492368743
2017-06-16,-0.001056220156269383
2017-06-19,0.01374676907677963
2017-06-20,-0.012690900303126584
2017-06-21,-0.005987276103527006
2017-06-22,-0.003188694490431687
2017-06-23,0.0015993695888230075
2017-06-26,0.0069196900207564305
2017-06-27,-0.008281620138806733
2017-06-28,0.003909030443762562
2017-06-29,-0.009734601049197655
2017-06-30,0.006791907084751747
2017-07-03,0.0039055605155526862
2017-07-05,0.011494348981432312
2017-07-06,-0.01083958132988716
2017-07-07,0.011841958548115539
2017-07-10,-0.0008732521096964652
2017-07-11,-0.00104921642484479
2017-07-12,0.00577537222402702
2017-07-13,0.00017376855156414628
2017-07-14,-0.0006956389538620433
2017-07-17,0.0029594192108357564
2017-07-18,-0.005207228624315108
2017-07-19,0.004710808029053437
2017-07-20,-0.015803873180321837
2017-07-21,-0.012881407628457686
2017-07-24,-0.011619768382581164
2017-07-25,-0.0050642491723035254
2017-07-26,-0.014906204396292866
2017-07-27,-0.0025902698248229106
2017-07-28,0.007048852310663767
2017-07-31,-0.0136305558806461
2017-08-01,0.003547915864455131
2017-08-02,0.012839900143680305
2017-08-03,-0.003123511772958998
2017-08-04,0.012347931437794779
2017-08-07,-0.0069178828543747795
2017-08-08,-0.002749605686787837
2017-08-09,-0.006801376666900838
2017-08-10,-0.00906917830716425
2017-08-11,0.002614780708808828
2017-08-14,0.008383157445006395
2017-08-15,0.0038793800639651543
2017-08-16,0.008833496746955882
2017-08-17,-0.014593183931630005
2017-08-18,-0.00166596527284113
2017-08-21,-0.0033378145759873634
2017-08-22,0.012465172204382702
2017-08-23,-0.0038588673626482883
2017-08-24,-0.013835379015308069
2017-08-25,0.008230682935204792
2017-08-28,0.005009104258443475
2017-08-29,0.002953900752384886
2017-08-30,0.013620519425321387
2017-08-31,0.011258057116068754
2017-09-01,0.001795572864901951
2017-09-05,-0.004480768995952733
2017-09-06,-0.0001800500460503729
2017-09-07,0.006302886446757361
2017-09-08,0.011452856106640041
2017-09-11,0.017869903376338758
2017-09-12,0.011124609517173312
2017-09-13,-0.0037820111245777666
2017-09-14,0.0031063461831910555
2017-09-15,0.0015481004143842458
2017-09-18,0.0010304966710434904
2017-09-19,0.0034317025627998987
2017-09-20,0.010088975126465893
2017-09-21,-0.0011850324268636303
2017-09-22,0.009322015959409846
2017-09-25,-0.009403844371362102
2017-09-26,0.001525605356415216
2017-09-27,-0.0013540197252712716
2017-09-28,-0.0016948379789958334
2017-09-29,0.008998135916128414
2017-10-02,0.009422686146693948
2017-10-03,0.006668057968516328
2017-10-04,0.007782585672762243
2017-10-05,-0.0009857956879421037
2017-10-06,0.0032895393639376103
2017-10-09,-0.0039345617987566195
2017-10-10,-0.0004934575194236457
2017-10-11,-0.0013175909829147292
2017-10-12,0.013190485190485157
2017-10-13,-0.00471927525121385
2017-10-16,0.0008175262782934567
2017-10-17,-0.00800507037253595
2017-10-18,-0.001317592320639549
2017-10-19,0.0026384452853678297
2017-10-20,0.012993468611369297
2017-10-23,-0.0006495257384411257
2017-10-24,0.006174114805161723
2017-10-25,-0.04553539698208997
2017-10-26,0.0094737695177316
2017-10-27,-0.0011731897705989924
2017-10-30,-0.00470896825091538
2017-10-31,0.00033789367097170064
2017-11-01,0.012162197465623192
2017-11-02,0.0026701296072551006
2017-11-03,-0.00898784321855417
2017-11-06,0.0021834681004098133
2017-11-07,-0.00284894876703623
2017-11-08,0.0011761940778804991
2017-11-09,-0.015108082875165851
2017-11-10,-0.00187479241062527
2017-11-13,0.006147520098248371
2017-11-14,-0.0016975148096299852
2017-11-15,-0.0069703268202636615
2017-11-16,0.010614578849649448
2017-11-17,-0.0023717090009884867
2017-11-20,0.010188430819790595
2017-11-21,0.021516245328740302
2017-11-22,0.001481025220155363
2017-11-24,-0.004600573523706131
2017-11-27,0.013040800873840519
2017-11-28,0.014501680645424564
2017-11-29,0.00385511771529945
2017-11-30,0.014720037540183917
2017-12-01,-0.009618541877384201
2017-12-04,-0.009711887379283746
2017-12-05,-0.009967456875614955
2017-12-06,-0.0029232997624204504
2017-12-07,0.0030945669255972863
2017-12-08,0.010228864015292327
2017-12-11,-0.013821916269732282
2017-12-12,-0.004888973394396978
2017-12-13,-0.0014741333161335524
2017-12-14,-0.015253341328551495
2017-12-15,0.011492384643510212
2017-12-18,0.009056205677727247
2017-12-19,0.00016344159223824484
2017-12-20,0.00309983604490216
2017-12-21,0.0037411877016708672
2017-12-22,-0.0072923958756622165
2017-12-26,0.0065297708738041305
2017-12-27,0.0035679021635415253
2017-12-28,-0.004363375078402676
2017-12-29,-0.005356338764367252
2018-01-02,0.004079854760924206
2018-01-03,0.006013350019382413
2018-01-04,0.004685010843857196
2018-01-05,0.01286368292923501
2018-01-08,0.004762737346685864
2018-01-09,-0.0007899465602115852
2018-01-10,0.002688189635651872
2018-01-11,0.02113202709343809
2018-01-12,0.008803184349535753
2018-01-16,-0.003827317771553318
2018-01-17,0.007991420007734229
2018-01-18,0.00487887985158908
2018-01-19,0.017144272781755898
2018-01-22,-0.0005962958693254139
2018-01-23,-0.0029852739662340477
2018-01-24,0.0
2018-01-25,0.00898250709715942
2018-01-26,0.006527964812567122
2018-01-29,-0.015035667929533925
2018-01-30,-0.00330131295566638
2018-01-31,0.005420023886647085
2018-02-01,0.00014977170874885815
2018-02-02,-0.032190370756970954
2018-02-05,-0.047648603238214626
2018-02-06,0.012345798385813733
2018-02-07,0.006418495171592431
2018-02-08,-0.03954082171640372
2018-02-09,0.011952195257968423
2018-02-12,0.016732223696150683
2018-02-13,0.01210069697827465
2018-02-14,0.02120209332179157
2018-02-15,0.018264072748640947
2018-02-16,0.004752515001018365
2018-02-20,-0.001525787944246737
2018-02-21,-0.0009171638510497848
2018-02-22,0.002753419345706609
2018-02-23,0.012965241256235993
2018-02-26,-0.0027102558184205483
2018-02-27,-0.012683194740727766
2018-02-28,-0.01835172053526135
2018-03-01,-0.03318260402467965
2018-03-02,-0.0029004373374196257
2018-03-05,0.015028985178565879
2018-03-06,0.007482814098132451
2018-03-07,0.011694187922688837
2018-03-08,0.008122528812703589
2018-03-09,0.030213799127860375
2018-03-12,-0.0031582699565421146
2018-03-13,-0.006035011641769783
2018-03-14,-0.008804043601367217
2018-03-15,-0.0009189307587569306
2018-03-16,0.006131684400763282
2018-03-19,-0.006703409999838539
2018-03-20,0.007821923576529999
2018-03-21,-0.0009129325387353671
2018-03-22,-0.017821727529408915
2018-03-23,-0.031482685752562745
2018-03-26,0.028502786243991718
2018-03-27,-0.027246008903646812
2018-03-28,0.0006403866825717142
2018-03-29,0.01711432499468546
2018-04-02,-0.031136829693059864
2018-04-03,0.02483354004266669
2018-04-04,0.019638762809414567
2018-04-05,0.009319882551082959
2018-04-06,-0.02785492560566072
2018-04-09,-0.0026910728064981626
2018-04-10,0.02365073461435352
2018-04-11,-0.014110360753362805
2018-04-12,0.006448331006944752
2018-04-13,-0.0031254252129085947
2018-04-16,0.014892365660131412
2018-04-17,0.011739378718868654
2018-04-18,0.005496218489178695
2018-04-19,-0.008806652243778523
2018-04-20,-0.00015334626305008037
2018-04-23,-0.005668358083293135
2018-04-24,-0.042989314780661037
2018-04-25,-0.009821467545506168
2018-04-26,0.01869943063901358
2018-04-27,-0.001601026054781518
2018-04-30,-0.016353721901775975
2018-05-01,0.0026079406075087963
2018-05-02,-0.011868011869068384
2018-05-03,0.00279712364281548
2018-05-04,0.02461017237327745
2018-05-07,0.004163196295829286
