Date,EBAY
2015-10-06,-0.0023310312507728304
2015-10-07,0.0
2015-10-08,-0.05957947547432163
2015-10-09,0.006211213524977666
2015-10-12,0.010699429550078632
2015-10-13,0.002443200888758268
2015-10-14,-0.025182715639649356
2015-10-15,0.021250128957875702
2015-10-16,0.001631862092148495
2015-10-19,0.00040706238495547
2015-10-20,-0.005700021913826014
2015-10-21,-0.008599657900288937
2015-10-22,0.13919872483434537
2015-10-23,0.021029555081679252
2015-10-26,0.00035525670680280896
2015-10-27,0.007099890158175581
2015-10-28,-0.004229872236336085
2015-10-29,-0.002477743416172018
2015-10-30,-0.009936271451553402
2015-11-02,0.021505336959753985
2015-11-03,0.014035137257643937
2015-11-04,0.0138407312928428
2015-11-05,0.0
2015-11-06,0.003412890670441593
2015-11-09,-0.0074826765956790275
2015-11-10,-0.001371134814151187
2015-11-11,-0.006519951382924383
2015-11-12,-0.013471704309952592
2015-11-13,-0.012955032750423534
2015-11-16,0.010287323986209573
2015-11-17,-0.0010534958825227925
2015-11-18,0.010544946586064752
2015-11-19,0.0006956360500904868
2015-11-20,0.010079932914899947
2015-11-23,-0.007570441701774677
2015-11-24,0.005547499742183604
2015-11-25,0.0
2015-11-27,0.0034484905310765424
2015-11-30,0.01683831816985304
2015-12-01,-0.01824927752454142
2015-12-02,-0.002753809059662493
2015-12-03,-0.013117154891661431
2015-12-04,0.026582630825513043
2015-12-07,-0.010221303319720265
2015-12-08,-0.008949952730284094
2015-12-09,-0.015630581934732324
2015-12-10,0.00811570054850641
2015-12-11,-0.02100093907153089
2015-12-14,0.002502699650238638
2015-12-15,0.009629106076650684
2015-12-16,0.00918389638966377
2015-12-17,-0.018200863540432266
2015-12-18,-0.02103383816599269
2015-12-21,0.0047342819884232945
2015-12-22,0.010873483832952946
2015-12-23,-0.003944279786693983
2015-12-24,-0.00431955511433213
2015-12-28,-0.000723203041331999
2015-12-29,0.009768612424771561
2015-12-30,-0.005732656070384867
2015-12-31,-0.009729734457316508
2016-01-04,-0.038209496612669036
2016-01-05,-0.011729144884272014
2016-01-06,0.011102345460442198
2016-01-07,-0.027262419164047702
2016-01-08,0.002335734121607258
2016-01-11,0.013592166385353321
2016-01-12,0.004214462097126281
2016-01-13,-0.030522649442130345
2016-01-14,0.01770974161465877
2016-01-15,-0.02320181145138389
2016-01-19,0.02018997550589985
2016-01-20,0.00194003031942791
2016-01-21,0.010457016871712632
2016-01-22,0.013032084280754752
2016-01-25,-0.010972366095665875
2016-01-26,0.01951003742880486
2016-01-27,-0.008630435093470501
2016-01-28,-0.12452691466449917
2016-01-29,0.014267226660260368
2016-02-01,0.020460614288507983
2016-02-02,-0.027151381531095198
2016-02-03,0.009016720500312436
2016-02-04,-0.00042534093408674867
2016-02-05,-0.012345573833310919
2016-02-08,-0.031034677049183057
2016-02-09,-0.02090736899925183
2016-02-10,0.014084566985966829
2016-02-11,-0.010752914837044214
2016-02-12,0.01856879835197711
2016-02-16,0.020453632387448684
2016-02-17,0.011764619664960563
2016-02-18,0.013350894428508786
2016-02-19,0.011899334247110094
2016-02-22,0.018059670877931255
2016-02-23,-0.02557749615968674
2016-02-24,0.014394609254797519
2016-02-25,0.009182024390382626
2016-02-26,0.0
2016-02-29,-0.015715455603375728
2016-03-01,0.018907572233554326
2016-03-02,-0.021855514719341773
2016-03-03,0.009274746839396775
2016-03-04,0.019632047619187354
2016-03-07,-0.006144707678307326
2016-03-08,-0.007831991509397063
2016-03-09,-0.004985344428269034
2016-03-10,-0.010855965669814172
2016-03-11,0.013929965985018944
2016-03-14,0.010824239937141433
2016-03-15,-0.028830525002282004
2016-03-16,0.004241146378958893
2016-03-17,0.0033782104124762125
2016-03-18,0.0004210449728718757
2016-03-21,0.023979789748829194
2016-03-22,-0.008627661452237034
2016-03-23,0.0016572961439278444
2016-03-24,0.006620330227286253
2016-03-28,-0.008631467716152863
2016-03-29,-0.0008293446791263204
2016-03-30,-0.0024894808150260905
2016-03-31,-0.007487524187799188
2016-04-01,0.0008378466110754434
2016-04-04,0.006281798590885845
2016-04-05,0.0149812800446667
2016-04-06,0.04264030923210549
2016-04-07,-0.05230047986784481
2016-04-08,-0.0012448729159840743
2016-04-11,-0.000415180021756667
2016-04-12,0.014962510767619008
2016-04-13,0.027027010533253515
2016-04-14,0.005183377843899217
2016-04-15,0.0003965743609439798
2016-04-18,0.0035686829436878398
2016-04-19,-0.03990526212902645
2016-04-20,0.0148148239004946
2016-04-21,0.001216775968441608
2016-04-22,-0.011745717465555972
2016-04-25,-0.007377226975853524
2016-04-26,0.011147906595375234
2016-04-27,0.031849519686619976
2016-04-28,-0.02572203203968859
2016-04-29,-0.00771729777233876
2016-05-02,-0.006958583833636789
2016-05-03,-0.011541803705529707
2016-05-04,-0.007506082611654419
2016-05-05,0.0004199794277168767
2016-05-06,0.00042025019371738637
2016-05-09,0.008396199888564215
2016-05-10,0.005828518704483976
2016-05-11,-0.017384143673696673
2016-05-12,-0.006739972321606058
2016-05-13,0.008482112183711754
2016-05-16,0.0008410233913547227
2016-05-17,-0.022269017800060964
2016-05-18,0.018049031437842977
2016-05-19,-0.011397310255269577
2016-05-20,0.009820622042725491
2016-05-23,-0.00803382226119087
2016-05-24,0.025149338689939515
2016-05-25,-0.00041570228634491
2016-05-26,0.003327798367849466
2016-05-27,0.009950282569453961
2016-05-31,0.004104820087259764
2016-06-01,-0.015944380799723157
2016-06-02,0.007478370438757986
2016-06-03,-0.01113420152550082
2016-06-06,0.0004169158084867952
2016-06-07,0.012088537099583574
2016-06-08,-0.0020592605829641286
2016-06-09,0.0041273712351379555
2016-06-10,-0.010686758251700956
2016-06-13,-0.00747810509149216
2016-06-14,-0.0004188428672663447
2016-06-15,0.003350363904081499
2016-06-16,-0.004590967767617471
2016-06-17,-0.0025155758429021846
2016-06-20,0.03278692779036563
2016-06-21,0.005290881965007932
2016-06-22,-0.014574991818121608
2016-06-23,0.02095294207996279
2016-06-24,-0.0692152505861735
2016-06-27,-0.01772595106407071
2016-06-28,0.01188409333433782
2016-06-29,0.013919143433907877
2016-06-30,0.004289996100999893
2016-07-01,0.015805208689904537
2016-07-05,-0.0008412919745114378
2016-07-06,0.0029461499697858162
2016-07-07,0.004196562772710077
2016-07-08,0.028416446318791477
2016-07-11,0.01015832140023698
2016-07-12,0.010860568537518933
2016-07-13,-0.0003977521875946355
2016-07-14,0.03821660855365949
2016-07-15,0.009969094028927206
2016-07-18,0.005695034230825291
2016-07-19,0.0003773314381303461
2016-07-20,0.01849054139049988
2016-07-21,0.10892932712653414
2016-07-22,0.01871031833817205
2016-07-25,0.0062315469542122415
2016-07-26,0.023468070213519487
2016-07-27,-0.0028662435713093792
2016-07-28,-0.004471515499080092
2016-07-29,-0.00032081391795546477
2016-08-01,0.0028883885005857035
2016-08-02,-0.01472013692985863
2016-08-03,0.005196718800724254
2016-08-04,0.0035540371583882013
2016-08-05,0.010624352132900361
2016-08-08,-0.007645572298839776
2016-08-09,-0.0012840112272897164
2016-08-10,0.0003214326163432091
2016-08-11,0.002570839879754372
2016-08-12,-0.009936075659190524
2016-08-15,0.0051796191260709
2016-08-16,-0.007085320114387006
2016-08-17,-0.007135811054136854
2016-08-18,-0.0029402866214350842
2016-08-19,0.0036042502655107
2016-08-22,-0.00032640024733021633
2016-08-23,0.001632812211021406
2016-08-24,0.0189109672948109
2016-08-25,0.0028800697402671105
2016-08-26,-0.0009572888969772153
2016-08-29,0.0028744825384059425
2016-08-30,0.011783438259653112
2016-08-31,0.012275582042247768
2016-09-01,-0.0009327481932720483
2016-09-02,0.004668691473633135
2016-09-06,0.004027233920413487
2016-09-07,0.003085395902210575
2016-09-08,0.00584448242667146
2016-09-09,-0.024770782627899113
2016-09-12,0.01881470816730446
2016-09-13,-0.01785149584172785
2016-09-14,-0.003447448559813604
2016-09-15,0.005660447844130445
2016-09-16,-0.006566585579874218
2016-09-19,-0.006295436607576921
2016-09-20,-0.006651732183568293
2016-09-21,0.019451760513754968
2016-09-22,0.009696497736280785
2016-09-23,-0.006505688990591674
2016-09-26,-0.012472826099584111
2016-09-27,0.00852555849150649
2016-09-28,-0.00281771817019294
2016-09-29,0.014128534389569403
2016-09-30,0.01857588547172062
2016-10-03,-0.010638311640493336
2016-10-04,0.0003075396195992841
2016-10-05,-0.01259230135841416
2016-10-06,-0.0006222020030851594
2016-10-07,-0.01587284864259808
2016-10-10,0.010436526860998052
2016-10-11,-0.015336838524541263
2016-10-12,0.0012717650099298705
2016-10-13,0.0003172501776507186
2016-10-14,0.012059723573144554
2016-10-17,-0.002508765725850015
2016-10-18,-0.00534390790750594
2016-10-19,0.02781271855743639
2016-10-20,-0.10762594585124963
2016-10-21,0.0013782543349132315
2016-10-24,0.0055057225022669964
2016-10-25,-0.005817871831955701
2016-10-26,-0.007917347619291859
2016-10-27,-0.00034697324021515374
2016-10-28,-0.007288967121058643
2016-10-31,-0.0031470031449932767
2016-11-01,-0.004559772696876796
2016-11-02,-0.004228381829645689
2016-11-03,-0.007077278496227524
2016-11-04,-0.003919853324162892
2016-11-07,0.010375505173089827
2016-11-08,-0.007436239293429514
2016-11-09,0.009275712980620687
2016-11-10,-0.004595458198751956
2016-11-11,0.017045744498680904
2016-11-14,-0.026187138171881563
2016-11-15,0.021512740571029365
2016-11-16,-0.005615727744138654
2016-11-17,0.01906115086531357
2016-11-18,-0.00623506974715049
2016-11-21,0.010805058443516202
2016-11-22,0.002069211779046398
2016-11-23,-0.005505869024581944
2016-11-25,0.001730211120085423
2016-11-28,-0.013126289193713503
2016-11-29,-0.002099982130665534
2016-11-30,-0.024552892190894515
2016-12-01,-0.015102515889185764
2016-12-02,0.0376049551280222
2016-12-05,-0.0024630724536583992
2016-12-06,-0.004938158126644887
2016-12-07,0.024814001962032872
2016-12-08,0.017640766393540952
2016-12-09,0.0186949141798054
2016-12-12,0.008007964632259057
2016-12-13,-0.012909545583798088
2016-12-14,0.0
2016-12-15,-0.003018324198589828
2016-12-16,-0.004036234160015195
2016-12-19,-0.007767466788149546
2016-12-20,-0.0040843886210447655
2016-12-21,0.00341740990190309
2016-12-22,0.006130793846002236
2016-12-23,0.008463338123154251
2016-12-27,0.015105459715427205
2016-12-28,-0.007605715410141656
2016-12-29,-0.0009997855423476976
2016-12-30,-0.009673034875191111
2017-01-03,0.005052232890174535
2017-01-04,-0.0026809745200044865
2017-01-05,0.008400558139069148
2017-01-06,0.03465502290965339
2017-01-09,-0.009661613158224447
2017-01-10,-0.016260338221515402
2017-01-11,0.005289274857547266
2017-01-12,-0.001972919594057876
2017-01-13,-0.0019769599948820105
2017-01-17,0.0
2017-01-18,0.003301343035828408
2017-01-19,0.010858864326930062
2017-01-20,-0.0026042449927987654
2017-01-23,-0.012075647897364816
2017-01-24,-0.00925022021152122
2017-01-25,0.008002909426081839
2017-01-26,0.04995006465431784
2017-01-27,0.024259790644606927
2017-01-30,-0.010458406187173752
2017-01-31,-0.010568675744578426
2017-02-01,0.01099579436633169
2017-02-02,-0.006525575584201304
2017-02-03,0.0031277263471189976
2017-02-06,-0.0012473755490626237
2017-02-07,0.012488536765137503
2017-02-08,0.025284970351660663
2017-02-09,-0.003909556505862111
2017-02-10,0.015398643360711395
2017-02-13,0.004757419406055119
2017-02-14,-0.004734893531681772
2017-02-15,0.011298981874263703
2017-02-16,-0.013819023913946848
2017-02-17,0.006558925435624641
2017-02-21,0.004739669435819938
2017-02-22,-0.0029483585660941003
2017-02-23,-0.00650525484716713
2017-02-24,0.013691051843653268
2017-02-27,0.006459039069954375
2017-02-28,-0.01108498617753706
2017-03-01,0.010914136490889126
2017-03-02,-0.010504634717422356
2017-03-03,-0.00501340509673065
2017-03-06,-0.002964025087260014
2017-03-07,-0.005053202093275977
2017-03-08,-0.004481775719244241
2017-03-09,-0.004201839335010171
2017-03-10,-0.00150670487519311
2017-03-13,-0.009658695959090413
2017-03-14,0.001523630482913818
2017-03-15,0.0009128782435523508
2017-03-16,0.0063851610883649546
2017-03-17,0.01812666028233223
2017-03-20,0.00326427259301032
2017-03-21,-0.018337911677059116
2017-03-22,0.01024407009191064
2017-03-23,-0.000298297002223058
2017-03-24,-0.0035799969843831603
2017-03-27,0.0008980554985422717
2017-03-28,0.0029915753798346323
2017-03-29,0.0035792465543458274
2017-03-30,0.001485469709647358
2017-03-31,-0.0038574780592944835
2017-04-03,0.005659621238781165
2017-04-04,0.011256107939272564
2017-04-05,-0.009665982536214979
2017-04-06,0.010351852930481131
2017-04-07,-0.007318332408660866
2017-04-10,0.0044235594943891066
2017-04-11,-0.0020552738078383204
2017-04-12,0.008237525550447211
2017-04-13,0.0017509484692479482
2017-04-17,0.0032039962356997798
2017-04-18,-0.012194965147705017
2017-04-19,-0.004997007427737121
2017-04-20,-0.03899566998500725
2017-04-21,-0.010759312326542703
2017-04-24,-0.004039947615974371
2017-04-25,0.02371340148250689
2017-04-26,0.006095300585281516
2017-04-27,0.0015148512239768763
2017-04-28,0.010586889090938412
2017-05-01,-0.0029931738533022223
2017-05-02,0.006004127937822679
2017-05-03,-0.00746054163879184
2017-05-04,0.007516619692994331
2017-05-05,-0.00029847503273505716
2017-05-08,-0.007761015479070266
2017-05-09,0.014440354597619054
2017-05-10,0.0047449751083583624
2017-05-11,0.007083724293701188
2017-05-12,-0.0014651328518775486
2017-05-15,0.003228384185716582
2017-05-16,0.018431842705906476
2017-05-17,-0.03533465430147842
2017-05-18,0.004466841523652398
2017-05-19,0.002964904191633755
2017-05-22,0.0008868292700732194
2017-05-23,0.022149892881918154
2017-05-24,0.006067593579308861
2017-05-25,0.011487630546884064
2017-05-26,-0.009085718827930411
2017-05-30,-0.008022798639509277
2017-05-31,-0.009243366695997901
2017-06-01,0.014286068079478964
2017-06-02,0.015233845401620316
2017-06-05,0.006511802008235534
2017-06-06,-0.002250180363568166
2017-06-07,0.008457716788001557
2017-06-08,0.01034416221261436
2017-06-09,-0.03320437773543661
2017-06-12,-0.022610216518755943
2017-06-13,0.009077701715344721
2017-06-14,0.0011609246275663399
2017-06-15,-0.011883966623443487
2017-06-16,-0.003813658212264537
2017-06-19,0.027679546993454762
2017-06-20,0.000859640034580833
2017-06-21,0.0008587797891144167
2017-06-22,0.004576797277159983
2017-06-23,0.012813581950705588
2017-06-26,-0.013494918666462574
2017-06-27,-0.0051296086664400775
2017-06-28,0.011458013355241325
2017-06-29,-0.02265630845659017
2017-06-30,0.011880337266671814
2017-07-03,-0.009163713727499911
2017-07-05,0.0034680663224382346
2017-07-06,-0.01987324414430658
2017-07-07,0.00587753238983435
2017-07-10,0.023663459488983962
2017-07-11,0.004280235715236502
2017-07-12,0.023870478283175345
2017-07-13,0.013045036664016019
2017-07-14,0.015890392038285572
2017-07-17,-0.0008091001373380369
2017-07-18,-0.0067474246080571065
2017-07-19,0.007608517818890048
2017-07-20,0.002696694241448583
2017-07-21,-0.015330870951235975
2017-07-24,-0.006282350335936382
2017-07-25,-0.0016488686850717471
2017-07-26,0.01982355820994064
2017-07-27,-0.023488437697650966
2017-07-28,-0.0063586564782189825
2017-07-31,-0.00584299603445404
2017-08-01,0.005037547437044099
2017-08-02,-0.00027793399707864985
2017-08-03,-0.0052928885453547014
2017-08-04,-0.002520423142058359
2017-08-07,0.01375641933362659
2017-08-08,0.00692330722166945
2017-08-09,-0.007700592422625441
2017-08-10,-0.030210707746485155
2017-08-11,0.0017146750532273103
2017-08-14,0.004279684013565932
2017-08-15,0.0014203611590617449
2017-08-16,0.0031209785504369147
2017-08-17,-0.014423460751537887
2017-08-18,-0.002008561938927178
2017-08-21,-0.015526294912804106
2017-08-22,0.016647248524488623
2017-08-23,0.0022981983450915955
2017-08-24,-0.00028654744559974965
2017-08-25,-0.005733995421617455
2017-08-28,0.003748533110630614
2017-08-29,0.011203785736993543
2017-08-30,0.013920313529423911
2017-08-31,0.012328516994682515
2017-09-01,0.006089099453680413
2017-09-05,-0.007152282506900809
2017-09-06,0.018564675334971747
2017-09-07,0.03400384256799471
2017-09-08,-0.005788041341328043
2017-09-11,0.007938989440783528
2017-09-12,0.002362825710163996
2017-09-13,0.0023569213570711067
2017-09-14,0.0010452923681085746
2017-09-15,0.0023492574614794037
2017-09-18,-0.0002602443347237138
2017-09-19,0.005209568970001577
2017-09-20,-0.0012958080103311342
2017-09-21,-0.007524532038230447
2017-09-22,0.0010461727531998477
2017-09-25,-0.013319702894084906
2017-09-26,0.001852845521033375
2017-09-27,0.005283893103141368
2017-09-28,-0.008409792520329251
2017-09-29,0.01934760447831696
2017-10-02,0.007020507414416732
2017-10-03,-0.0005163836084869367
2017-10-04,-0.0012919009852766505
2017-10-05,0.008536254548566546
2017-10-06,-0.004616898041217343
2017-10-09,0.004638312657841981
2017-10-10,-0.003847214823522127
2017-10-11,-0.013645794107184028
2017-10-12,-0.005742382362908249
2017-10-13,0.006825667685225634
2017-10-16,-0.015123954875839729
2017-10-17,-0.007413233634947725
2017-10-18,0.012803346928678794
2017-10-19,-0.01790857687150571
2017-10-20,0.008581646448406977
2017-10-23,-0.020739357195290853
2017-10-24,-0.002443776549248322
2017-10-25,-0.0016331754821095057
2017-10-26,0.005997796505123887
2017-10-27,-0.002709733774974299
2017-10-30,0.00543488699456951
2017-10-31,0.017296891222596367
2017-11-01,-0.0026566868304125357
2017-11-02,-0.003729269062583196
2017-11-03,0.0026735069949725965
2017-11-06,-0.0034666439273779437
2017-11-07,0.0010705806133757267
2017-11-08,-0.010692422053321105
2017-11-09,-0.035666076353667364
2017-11-10,0.007845333139584687
2017-11-13,-0.003336036617565208
2017-11-14,-0.01757329088301096
2017-11-15,0.0022717470576305576
2017-11-16,0.009064763292138567
2017-11-17,-0.0011228193152654775
2017-11-20,-0.0014053112459844197
2017-11-21,0.012102469041261443
2017-11-22,-0.0005561606843772493
2017-11-24,-0.0027825878031026985
2017-11-27,0.0041853500984945224
2017-11-28,-0.01361469804125337
2017-11-29,-0.0315492232351251
2017-11-30,0.008435002231144573
2017-12-01,0.015287006176774032
2017-12-04,0.014204639785970752
2017-12-05,0.031092369822788735
2017-12-06,0.0005434336888863189
2017-12-07,0.000542907307941709
2017-12-08,0.021709477338928362
2017-12-11,-0.0034524930487590533
2017-12-12,-0.0021328272228374745
2017-12-13,-0.0010678968595871918
2017-12-14,0.00534724168717271
2017-12-15,0.020478877788299377
2017-12-18,-0.004951504771399606
2017-12-19,-0.009953069005134707
2017-12-20,0.0034390177002963096
2017-12-21,-0.0031633132447955736
2017-12-22,-0.0013225395010701968
2017-12-26,0.004766951183235557
2017-12-27,-0.008697685944180411
2017-12-28,0.008242125250596644
2017-12-29,-0.0047468379304173025
2018-01-02,0.008478871192732829
2018-01-03,0.030478388328547323
2018-01-04,-0.016573173684159115
2018-01-05,0.02903810330639911
2018-01-08,0.002771253968819387
2018-01-09,-0.006783710792186426
2018-01-10,-0.0462941230644448
2018-01-11,0.0029182132285707763
2018-01-12,0.005554012742956305
2018-01-16,-0.008942901411715831
2018-01-17,0.008227382072721223
2018-01-18,0.019741746364304813
2018-01-19,-0.008001826275639723
2018-01-22,0.029924785288784728
2018-01-23,0.004800022720473418
2018-01-24,0.001257360656088835
2018-01-25,0.00502259209422129
2018-01-26,0.021738998597178538
2018-01-29,-0.002201236707868759
2018-01-30,-0.009803384415043137
2018-01-31,0.004455235903434218
2018-02-01,0.13824564547637608
2018-02-02,-0.040918328075055466
2018-02-05,-0.0435665037243993
2018-02-06,0.009912746924274796
2018-02-07,-0.010750225086631482
2018-02-08,-0.03094725809063681
2018-02-09,0.01560230314819644
2018-02-12,0.01584237003809963
2018-02-13,-0.004016970581387724
2018-02-14,0.006880080798799426
2018-02-15,0.013430967615586376
2018-02-16,0.007672603887840745
2018-02-20,0.0011534944367792566
2018-02-21,-0.006222537203481315
2018-02-22,-0.0067256069857836165
2018-02-23,0.019846191272030245
2018-02-26,0.0034340346680752365
2018-02-27,-0.01551441826396005
2018-02-28,-0.006720930126996039
2018-03-01,-0.013765877361834544
2018-03-02,0.01608709202809444
2018-03-05,0.005587863238373236
2018-03-06,-0.0011576980313809937
2018-03-07,0.018312691441937146
2018-03-08,-0.00569078819834834
2018-03-09,0.0029760723974208148
2018-03-12,0.002054326472587187
2018-03-13,-0.02460166938340591
2018-03-14,0.00023367954698394477
2018-03-15,-0.0056036187809410665
2018-03-16,-0.0030523396621900956
2018-03-19,-0.008713733308196137
2018-03-20,-0.003089103998991649
2018-03-21,-0.00691133855076409
2018-03-22,-0.02615756543529746
2018-03-23,-0.021439107599926732
2018-03-26,0.03273712190827682
2018-03-27,-0.019263514621935318
2018-03-28,-0.0027347358135314526
2018-03-29,0.0032407460977130764
2018-04-02,-0.021868814203063303
2018-04-03,0.006351750796308231
2018-04-04,0.004544417203620865
2018-04-05,0.006031526507833451
2018-04-06,-0.02348259201796521
2018-04-09,-0.005371823047469304
2018-04-10,0.01826127619869511
2018-04-11,0.006062534154118504
2018-04-12,0.017574171268473826
2018-04-13,-0.015543840591509928
2018-04-16,0.0072681614127732
2018-04-17,0.01045022370860993
2018-04-18,0.028071778716367346
2018-04-19,0.008622964131426825
2018-04-20,0.0021369571748079963
2018-04-23,-0.014217885626296
2018-04-24,-0.010096126043182219
2018-04-25,-0.005099497008999587
2018-04-26,-0.05589456358831668
2018-04-27,-0.011633815518094726
2018-04-30,-0.009155068249525167
2018-05-01,-0.0013204328753726458
2018-05-02,-0.017181907795733253
2018-05-03,0.012372301911926842
