Date,PH
2015-10-07,0.015222586727737575
2015-10-08,0.026624420673843963
2015-10-09,-0.008894437016814027
2015-10-12,0.0044399103226369085
2015-10-13,-0.026051018151238114
2015-10-14,-0.012166752797580838
2015-10-15,0.0006837154082159902
2015-10-16,-0.017094694565430557
2015-10-19,-0.005664861339079064
2015-10-20,0.020889763179032128
2015-10-21,-0.003818336777163256
2015-10-22,-0.009631336580142369
2015-10-23,0.02282403539864908
2015-10-26,-0.012418671014303384
2015-10-27,-0.0029474578770375404
2015-10-28,0.014681644882772682
2015-10-29,0.014857004347807568
2015-10-30,0.0018180882277243349
2015-11-02,0.020057303891142908
2015-11-03,0.00309009471348487
2015-11-04,-0.01241520110990435
2015-11-05,0.0036863325021239124
2015-11-06,-0.00653662483976547
2015-11-09,-0.021645895087070488
2015-11-10,-0.003898547083656001
2015-11-11,0.00362060560288624
2015-11-12,-0.03178359671000597
2015-11-13,0.005437728189337632
2015-11-16,0.02053079704355798
2015-11-17,-0.01010799417927044
2015-11-18,0.016655022321004465
2015-11-19,0.011311803083264182
2015-11-20,0.00019267773059672422
2015-11-23,-0.004338108506328986
2015-11-24,0.0030017007595253276
2015-11-25,0.0015445839883461154
2015-11-27,-0.00048210991642194667
2015-11-30,0.009257502887651592
2015-12-01,-0.011083664031048657
2015-12-02,-0.014975570177032438
2015-12-03,-0.006277810032274234
2015-12-04,0.011153951522046679
2015-12-07,-0.021573725294553037
2015-12-08,-0.024742920761616105
2015-12-09,-0.0007163104323101299
2015-12-10,0.0032758925260523153
2015-12-11,-0.02489805243267207
2015-12-14,-0.0007320739125101783
2015-12-15,0.0020941321550838055
2015-12-16,0.03166526051812468
2015-12-17,-0.03575801546855739
2015-12-18,-0.016493127161441135
2015-12-21,0.005981471518726744
2015-12-22,0.024527371950888277
2015-12-23,0.030987791269137643
2015-12-24,0.003719331951967053
2015-12-28,-0.01221823655712806
2015-12-29,0.009023457881884855
2015-12-30,-0.011856814049919895
2015-12-31,-0.013829871696291018
2016-01-04,-0.0032994464804250168
2016-01-05,-0.016552766409267283
2016-01-06,-0.01325488725329338
2016-01-07,-0.016950759825277717
2016-01-08,-0.018002485661245293
2016-01-11,-0.001987796827182975
2016-01-12,0.0015493189170765476
2016-01-13,-0.008728308598234813
2016-01-14,0.010365308556701702
2016-01-15,-0.02934348326586511
2016-01-19,-0.001364124784345333
2016-01-20,-0.015477243318834932
2016-01-21,0.016645425969559646
2016-01-22,0.02126234346266953
2016-01-25,-0.018926953339817643
2016-01-26,0.041420582171385556
2016-01-27,-0.0008714724329464962
2016-01-28,0.02606617380456111
2016-01-29,0.03273823706151857
2016-02-01,-0.008131093354928676
2016-02-02,-0.01079178974590378
2016-02-03,0.025175692910287317
2016-02-04,0.034789573105207694
2016-02-05,0.0037578866574004
2016-02-08,0.002081625571507484
2016-02-09,-0.013453479418523817
2016-02-10,-0.036698773045420685
2016-02-11,0.00853520474616909
2016-02-12,0.003715337209292846
2016-02-16,0.02467877885689429
2016-02-17,0.013848330743626791
2016-02-18,-0.002672252680077425
2016-02-19,-0.008634337254553093
2016-02-22,0.028831541579686037
2016-02-23,-0.01946097888300602
2016-02-24,0.003969497802272848
2016-02-25,0.004546698565581986
2016-02-26,0.005707153468854198
2016-02-29,-0.009881857081984524
2016-03-01,0.03330057270273623
2016-03-02,0.011379861098405497
2016-03-03,0.008698826711566188
2016-03-04,-0.0029994235294791283
2016-03-07,0.01880418952392504
2016-03-08,-0.016980454081830354
2016-03-09,0.006665435437335665
2016-03-10,-0.005222582803234621
2016-03-11,0.016218414671472337
2016-03-14,0.0005534324167746352
2016-03-15,-0.0021205488665810845
2016-03-16,0.015799767852906266
2016-03-17,0.023466903168328335
2016-03-18,-0.0012440068750607658
2016-03-21,-0.0005339112038041938
2016-03-22,-0.0021364702297478333
2016-03-23,-0.013026610451998932
2016-03-24,0.0029833123318543375
2016-03-28,-0.005858745219267214
2016-03-29,0.007343643622245377
2016-03-30,-0.0010801074798220123
2016-03-31,0.0008112158957136462
2016-04-01,0.006661729158204288
2016-04-04,-0.018243573634015298
2016-04-05,-0.008471701034591939
2016-04-06,0.005879825088691337
2016-04-07,-0.00420128162024036
2016-04-08,0.008071136486695663
2016-04-11,0.0052769661796272516
2016-04-12,0.00941276442235428
2016-04-13,0.006097109162413128
2016-04-14,0.000534404225724483
2016-04-15,0.012915497279189392
2016-04-18,-0.002989846082044556
2016-04-19,0.0059095019047057384
2016-04-20,-0.004910203023505866
2016-04-21,-0.005639507050047232
2016-04-22,0.010279215268649056
2016-04-25,-0.005262623463401006
2016-04-26,0.00837673910433856
2016-04-27,0.02238533323760139
2016-04-28,-0.012658123322308867
2016-04-29,0.005023872910655092
2016-05-02,-0.004481751999797834
2016-05-03,-0.015757516730580234
2016-05-04,-0.02269540669664838
2016-05-05,0.007650885849245448
2016-05-06,0.011408615441922842
2016-05-09,-0.013677849356379279
2016-05-10,0.02044105218275183
2016-05-11,-0.004059293810188991
2016-05-12,-0.0028352236385073004
2016-05-13,-0.02461362864052785
2016-05-16,0.02259268132951253
2016-05-17,-0.003028825036215488
2016-05-18,-0.012778349032677272
2016-05-19,-0.013396011857536139
2016-05-20,0.00431196997305161
2016-05-23,0.0011876340272074515
2016-05-24,0.010948936785068364
2016-05-25,0.01949464062526962
2016-05-26,0.006019651996544306
2016-05-27,0.0029920100682332418
2016-05-31,0.007544876669571821
2016-06-01,0.004876748701260647
2016-06-02,0.004159228025297557
2016-06-03,0.0010356711408936459
2016-06-06,0.0022414806877770754
2016-06-07,-0.001204409176994936
2016-06-08,0.0041335913746540776
2016-06-09,-0.010634492060691225
2016-06-10,-0.023058338413125767
2016-06-13,-0.010026698160732539
2016-06-14,0.002868242267121568
2016-06-15,-0.0024129241991666106
2016-06-16,-0.000985637204076073
2016-06-17,0.006008358734457264
2016-06-20,0.014262913848737346
2016-06-21,-0.0034279387028856023
2016-06-22,-0.0033510238018154004
2016-06-23,0.008848995408326843
2016-06-24,-0.07104638115011341
2016-06-27,-0.05079783951797978
2016-06-28,0.01860101381701984
2016-06-29,0.016210794168070697
2016-06-30,0.03834350401881603
2016-07-01,0.011938840971690734
2016-07-05,-0.020760902557017236
2016-07-06,0.012328462081321101
2016-07-07,-0.0015683033062839913
2016-07-08,0.028737869387571058
2016-07-11,0.005029867259700227
2016-07-12,0.012154752409007985
2016-07-13,-0.0015009235824655631
2016-07-14,0.0065439998055891735
2016-07-15,-0.0012300738825893331
2016-07-18,-0.005102075207030654
2016-07-19,-0.005835658493115736
2016-07-20,0.00622577718816153
2016-07-21,-0.007601437878008932
2016-07-22,0.007659662325341543
2016-07-25,-0.0056567246860325104
2016-07-26,0.020177669465397674
2016-07-27,0.0013942501761230464
2016-07-28,-0.004002734958265974
2016-07-29,-0.002445717136570491
2016-08-01,-0.008232129261275034
2016-08-02,-0.0019425912867415684
2016-08-03,0.006635494683476795
2016-08-04,0.045526413427691814
2016-08-05,0.01807345727919274
2016-08-08,0.012880851937763893
2016-08-09,-0.00603276686603571
2016-08-10,0.001968709836990268
2016-08-11,0.01178652652420853
2016-08-12,-0.006471774528269192
2016-08-15,0.010666905726682607
2016-08-16,-8.061177525153784e-05
2016-08-17,0.0020141794486134845
2016-08-18,-0.0025729701093808455
2016-08-19,0.002660484148753417
2016-08-22,-0.002412146379701885
2016-08-23,0.0035460756275593752
2016-08-24,-0.009557309406635683
2016-08-25,0.007090860823018907
2016-08-26,-0.002589377750088051
2016-08-29,0.004056832918650777
2016-08-30,-0.004364209375827044
2016-08-31,-0.005438134410784445
2016-09-01,0.0026932428567740807
2016-09-02,0.00529056716651688
2016-09-06,-0.002347927961023899
2016-09-07,0.00746642324746305
2016-09-08,0.0016915511172219677
2016-09-09,-0.028709288095146945
2016-09-12,0.01722132525174791
2016-09-13,-0.0164416403254507
2016-09-14,8.273944876235895e-05
2016-09-15,0.014149885519394445
2016-09-16,-0.00848557108299497
2016-09-19,0.007159132158753634
2016-09-20,-0.002941398840881404
2016-09-21,0.01163651137746502
2016-09-22,0.004131420687994769
2016-09-23,-0.016376466669531964
2016-09-26,-0.004756706753139439
2016-09-27,0.011042438517264053
2016-09-28,0.017035008351306447
2016-09-29,-0.006331357572614937
2016-09-30,0.012420424434113952
2016-10-03,-0.006611983773834429
2016-10-04,-0.008419985856014667
2016-10-05,0.0304081344991316
2016-10-06,-0.0038457917163827737
2016-10-07,-0.017806384104092965
2016-10-10,0.003449194273025924
2016-10-11,-0.01614832343160799
2016-10-12,0.006987869076940267
2016-10-13,-0.004115065137580198
2016-10-14,0.009074732944486241
2016-10-17,-0.001204641510971327
2016-10-18,-0.012621477680877846
2016-10-19,0.007409191581279506
2016-10-20,-0.0075163837505828335
2016-10-21,0.0032571102692202647
2016-10-24,-0.019561579307976085
2016-10-25,0.004636197290986077
2016-10-26,0.004037915782965751
2016-10-27,-0.00106707229366243
2016-10-28,0.0020544202866570327
2016-10-31,0.006477393678360421
2016-11-01,-0.012790176303951184
2016-11-02,-0.010727826277418417
2016-11-03,-0.004921668270991719
2016-11-04,0.01056246439628028
2016-11-07,0.04230610824044967
2016-11-08,0.011118333736772845
2016-11-09,0.04390457110180157
2016-11-10,0.03796637278848891
2016-11-11,0.012922179649392351
2016-11-14,0.0018020066341495333
2016-11-15,0.007410661901073201
2016-11-16,-0.0157833045696949
2016-11-17,-0.005152107210900314
2016-11-18,-0.007439751387608218
2016-11-21,0.00845068383098102
2016-11-22,0.0042992759612410225
2016-11-23,0.003410197417698768
2016-11-25,0.005423233371594449
2016-11-28,-0.016397841354302445
2016-11-29,0.0013893527750492574
2016-11-30,0.014457793894055992
2016-12-01,0.03267855316195378
2016-12-02,-0.010943748925120289
2016-12-05,0.0039467296563917564
2016-12-06,0.0006317214114694991
2016-12-07,0.017046749737596123
2016-12-08,-0.021313028933312994
2016-12-09,0.004369271192095958
2016-12-12,-0.0066660483409947124
2016-12-13,-0.0038855627940871384
2016-12-14,-0.00574383341399165
2016-12-15,0.01997148680604033
2016-12-16,-0.0017483849875943314
2016-12-19,0.0004904491891586371
2016-12-20,0.0076319339205908054
2016-12-21,-0.010562352260203411
2016-12-22,0.0028800254331320385
2016-12-23,-0.00042067375205823154
2016-12-27,0.0037130156750733168
2016-12-28,-0.0167513713468026
2016-12-29,-0.004330474470049417
2016-12-30,-0.001853590874656308
2017-01-03,0.01821404474740329
2017-01-04,0.0006317507311861537
2017-01-05,-0.008903717891762697
2017-01-06,0.0008491183120060697
2017-01-09,-0.005018167719297084
2017-01-10,0.007458568565730461
2017-01-11,0.02383103945785492
2017-01-12,-0.010054221296501686
2017-01-13,0.01739159917035038
2017-01-17,-0.017983346554044433
2017-01-18,0.00543092044755733
2017-01-19,-0.004501149650425473
2017-01-20,-0.00855608719920975
2017-01-23,-0.00014082632999667943
2017-01-24,0.020912045608215246
2017-01-25,0.027770397943504443
2017-01-26,-0.0028089884364514983
2017-01-27,0.001140163107998804
2017-01-30,-0.012996771133654494
2017-01-31,-0.0013574348942552161
2017-02-01,-0.011418532975488782
2017-02-02,0.029563754565359535
2017-02-03,0.003071680223870832
2017-02-06,-0.0103857740724691
2017-02-07,-0.004574342717568958
2017-02-08,0.000950655141274348
2017-02-09,0.01302103630015039
2017-02-10,0.005891061216178883
2017-02-13,0.014709163322677243
2017-02-14,0.0011150723208601665
2017-02-15,0.01873812226155902
2017-02-16,-0.006945793492682539
2017-02-17,-0.003367391370092787
2017-02-21,0.011241919838389514
2017-02-22,0.0015417610768968526
2017-02-23,-0.013858833212949784
2017-02-24,0.008718725494326396
2017-02-27,0.007094829465555508
2017-02-28,-0.008325647974428474
2017-03-01,0.023249532961017616
2017-03-02,-0.008520340774186952
2017-03-03,-0.00019106870395191322
2017-03-06,0.0055390670351567195
2017-03-07,-0.002785934487835484
2017-03-08,0.0010158572270868582
2017-03-09,-0.008626574200309545
2017-03-10,0.006590458130919741
2017-03-13,0.004830755819406729
2017-03-14,-0.006515831976005582
2017-03-15,0.01610946375036293
2017-03-16,-0.008396815110699118
2017-03-17,0.005435010962283826
2017-03-20,-0.00540563129692706
2017-03-21,-0.008468138068279396
2017-03-22,0.004142880930897874
2017-03-23,0.002855789463593439
2017-03-24,-0.008290595952301083
2017-03-27,-0.006637558358796647
2017-03-28,0.01786051068301453
2017-03-29,0.0034083952414831753
2017-03-30,0.006793962693538935
2017-03-31,0.0016868392480808847
2017-04-03,-0.004428184367529231
2017-04-04,0.004009237495495865
2017-04-05,-0.002745817981744114
2017-04-06,0.002628456767713949
2017-04-07,0.004930238736187809
2017-04-10,-0.004160968402191378
2017-04-11,0.0028686062083667085
2017-04-12,-0.03351776191580902
2017-04-13,-0.011774621829197418
2017-04-17,0.013868126547191606
2017-04-18,0.0002570739940559452
2017-04-19,-0.006035005237121527
2017-04-20,0.014533314899403349
2017-04-21,-0.004838775634259718
2017-04-24,0.027509257100793993
2017-04-25,0.02870328767155872
2017-04-26,-0.004115818709806596
2017-04-27,-0.015558561735104393
2017-04-28,-0.007285024005480367
2017-05-01,-0.011629191181812937
2017-05-02,0.002894236344102241
2017-05-03,0.001631308044827584
2017-05-04,0.0008770664096722225
2017-05-05,-0.0036922710552392823
2017-05-08,0.004730745824149674
2017-05-09,-0.00025103019514471914
2017-05-10,-0.0005026206837855929
2017-05-11,-0.0008794311513042885
2017-05-12,-0.014777055440102105
2017-05-15,-0.0009574032249825004
2017-05-16,-0.000383681709846484
2017-05-17,-0.022751644973442398
2017-05-18,-0.004054727974039052
2017-05-19,0.03230674940365774
2017-05-22,0.004770548619689174
2017-05-23,0.0005700936676262813
2017-05-24,0.009300500180260851
2017-05-25,-0.00300888707591751
2017-05-26,0.001383108424221735
2017-05-30,0.00043963000738589386
2017-05-31,-0.01167361193844585
2017-06-01,0.012192446958168013
2017-06-02,0.005332863620212569
2017-06-05,-0.019720616507965305
2017-06-06,-0.00821213291819789
2017-06-07,-0.019962663566061134
2017-06-08,0.012116610229675473
2017-06-09,0.016242764038749247
2017-06-12,0.0005734335680678271
2017-06-13,0.008400734683333466
2017-06-14,-0.008583220381867096
2017-06-15,0.014450125963323401
2017-06-16,0.020394058326915765
2017-06-19,0.010700535856044358
2017-06-20,-0.004989312298109949
2017-06-21,-0.03314371724978482
2017-06-22,-0.004491036460231412
2017-06-23,0.014168288265213436
2017-06-26,-0.016037021790946793
2017-06-27,-0.005411961060207693
2017-06-28,0.011458599039777306
2017-06-29,-0.00607571780713112
2017-06-30,0.01763792622520799
2017-07-03,0.008759840379703343
2017-07-05,-0.0004965862510054597
2017-07-06,-0.010487349051178874
2017-07-07,0.009093395879364863
2017-07-10,0.015226774918831287
2017-07-11,-0.0014079981576644585
2017-07-12,0.004168586705713295
2017-07-13,0.0063496151148745295
2017-07-14,0.0013343377660586242
2017-07-17,0.005513317741592472
2017-07-18,-0.004278037546234903
2017-07-19,0.009076759226219977
2017-07-20,-0.004797365823609789
2017-07-21,-0.008556278633907954
2017-07-24,-0.0008512550075060465
2017-07-25,0.009611224855698541
2017-07-26,-0.007953018271308787
2017-07-27,-0.0035830180462236294
2017-07-28,0.0041447654371069564
2017-07-31,0.0074657961957682595
2017-08-01,-0.00879636713182963
2017-08-02,-0.0013371435356597239
2017-08-03,0.006207813060629341
2017-08-04,-0.006653261984843839
2017-08-07,-0.011143881108353959
2017-08-08,-0.004618907895014179
2017-08-09,-0.003834990078566136
2017-08-10,-0.0326670246900882
2017-08-11,0.008089268641678027
2017-08-14,0.007897192922693641
2017-08-15,-0.00044229860257016806
2017-08-16,0.003792621087602699
2017-08-17,-0.020277832455680378
2017-08-18,-0.00269978941753668
2017-08-21,0.0
2017-08-22,0.025652302537563232
2017-08-23,-0.00986596844919474
2017-08-24,-0.0021032572123705906
2017-08-25,0.004662559553326728
2017-08-28,0.007056213641057241
2017-08-29,0.004987247422179708
2017-08-30,0.007914303881239926
2017-08-31,0.0026801497047233003
2017-09-01,0.012057593366980868
2017-09-05,-0.018854002615237064
2017-09-06,0.0019409300796424667
2017-09-07,-0.007559609765393938
2017-09-08,0.015548327885850366
2017-09-11,0.023306299690351917
2017-09-12,0.008601628247652426
2017-09-13,0.008647996010828107
2017-09-14,-0.0001787649392752666
2017-09-15,0.010540815518915059
2017-09-18,0.023218861913989253
2017-09-19,0.01416798684403342
2017-09-20,0.0011356325133857759
2017-09-21,-0.002155312790855124
2017-09-22,0.006821745421847991
2017-09-25,-0.0012989030232762877
2017-09-26,-0.016451525025575342
2017-09-27,0.00890958869298819
2017-09-28,0.00170917654000724
2017-09-29,-0.004550386327045186
2017-10-02,0.00651364392053666
2017-10-03,0.005619909531447531
2017-10-04,0.0021454322613072563
2017-10-05,-0.001521288487129624
2017-10-06,-0.0004515072563111566
2017-10-09,0.0008468734957938207
2017-10-10,0.00095857656137599
2017-10-11,0.00033800284834084593
2017-10-12,0.014192292474080714
2017-10-13,0.0017769825692617314
2017-10-16,0.005598903026877489
2017-10-17,0.00027548737446014826
2017-10-18,0.0011023101076590436
2017-10-19,0.001926515867292311
2017-10-20,0.013680725131399285
2017-10-23,-0.00883478758729328
2017-10-24,0.008694755798896558
2017-10-25,-0.004228708647947221
2017-10-26,0.006261091733527513
2017-10-27,-0.005140015953283172
2017-10-30,-0.010550162000149244
2017-10-31,0.0036824612822567993
2017-11-01,-0.0033950849186035192
2017-11-02,0.028188278162359026
2017-11-03,-0.009298975865112302
2017-11-06,-0.004099813387356099
2017-11-07,0.004604189032470396
2017-11-08,-0.0032349678002265847
2017-11-09,-0.010151442389845111
2017-11-10,-0.0006034060550207387
2017-11-13,-0.005103525815654764
2017-11-14,-0.008990325316575953
2017-11-15,0.0003336831198064161
2017-11-16,0.014299398024567589
2017-11-17,0.00021943431489734877
2017-11-20,0.003071030130978869
2017-11-21,0.007600047344372696
2017-11-22,0.0017363321783847585
2017-11-24,-0.007204429664030565
2017-11-27,0.002891677405007842
2017-11-28,0.010445480465784085
2017-11-29,-0.00759147335170729
2017-11-30,0.01719846955128501
2017-12-01,-0.002347143148741848
2017-12-04,-0.0064150340202869804
2017-12-05,-0.008286108220593946
2017-12-06,0.010959277412898816
2017-12-07,0.026834480792940152
2017-12-08,0.00862374491639084
2017-12-11,-0.00538910211498278
2017-12-12,-0.00041664808492469785
2017-12-13,0.014854304167403853
2017-12-14,-0.015459029809148706
2017-12-15,0.013354266393624137
2017-12-18,0.019921686906041236
2017-12-19,-0.0003028532883607715
2017-12-20,0.004998506493095967
2017-12-21,0.003164843573948195
2017-12-22,-0.002203401725834775
2017-12-26,-0.001555859997050435
2017-12-27,-0.0001508962938059355
2017-12-28,0.0015083282746699567
2017-12-29,0.0018573837548583327
2018-01-02,0.0015031785578270007
2018-01-03,0.00815470563074605
2018-01-04,0.004565433021077148
2018-01-05,0.006817153961941047
2018-01-08,0.008537725816615271
2018-01-09,0.008610993209714035
2018-01-10,-0.003424903207368546
2018-01-11,0.008422021145592096
2018-01-12,0.008111108778368958
2018-01-16,-0.0006188108704252571
2018-01-17,0.004239807957505448
2018-01-18,-0.0012333224588947367
2018-01-19,0.0018999314056240557
2018-01-22,-0.003365964810700617
2018-01-23,-0.0042810881521311295
2018-01-24,-0.0023887447265285022
2018-01-25,-0.006320646970341182
2018-01-26,0.010360780575954465
2018-01-29,-0.015214895331884803
2018-01-30,-0.008815139621369927
2018-01-31,-0.015782755680608496
2018-02-01,-0.03946978456037609
2018-02-02,-0.014627753426610601
2018-02-05,-0.045321042950145496
2018-02-06,0.02703321455362606
2018-02-07,-0.019313082776319934
2018-02-08,-0.04456632741626665
2018-02-09,0.013638052717532156
2018-02-12,0.023121773786317412
2018-02-13,-0.0063541590129213565
2018-02-14,0.02257676084430149
2018-02-15,0.004024165628132348
2018-02-16,-0.007636885860615172
2018-02-20,-0.008787213422052242
2018-02-21,-0.0017069542503885815
2018-02-22,0.014451381752110137
2018-02-23,-0.0019030696500444977
2018-02-26,0.010786187601675712
2018-02-27,-0.019725262152957557
2018-02-28,-0.018802468505858205
2018-03-01,-0.006555668883749255
2018-03-02,-0.009870340853418536
2018-03-05,0.0089433054507575
2018-03-06,0.004064977101452483
2018-03-07,-0.008153456244671897
2018-03-08,0.027042172180014257
2018-03-09,0.02991840101579113
2018-03-12,-0.022617712221404407
2018-03-13,-0.0027417143325244586
2018-03-14,-0.0131970110860119
2018-03-15,0.0034549037203337463
2018-03-16,0.014604335447639505
2018-03-19,-0.004432953438506693
2018-03-20,-0.008301286767573135
2018-03-21,0.007538861402157204
2018-03-22,-0.032351672715762
2018-03-23,-0.03769850390683427
2018-03-26,0.031789301825264626
2018-03-27,-0.02439597357150991
2018-03-28,-0.01297260202505024
2018-03-29,0.017127607020225977
2018-04-02,-0.026018954546803696
2018-04-03,0.013087004684176229
2018-04-04,0.012977196651660305
2018-04-05,0.007194890538900323
2018-04-06,-0.027529467495469806
2018-04-09,-0.0012540423342642937
2018-04-10,0.03097546155548292
2018-04-11,-0.01189043431709813
2018-04-12,0.012913909278069235
2018-04-13,-0.0004637537608181974
2018-04-16,0.011827739297028517
2018-04-17,0.0076207459559716195
2018-04-18,0.014842208588909278
2018-04-19,-0.012775806448059979
2018-04-20,0.0011918309375444913
2018-04-23,-0.0251147412948991
2018-04-24,-0.050069616924029337
2018-04-25,0.030118866388763044
2018-04-26,-0.0339926946798742
2018-04-27,0.011257881779044965
2018-04-30,0.001460182498377094
2018-05-01,0.02034982900603377
