Date,F
2015-11-05,-0.005460604867000618
2015-11-06,-0.0034316443714026423
2015-11-09,-0.013085462681681537
2015-11-10,-0.003489230182902814
2015-11-11,0.002100755773724039
2015-11-12,-0.01886772922181934
2015-11-13,-0.008547236921292889
2015-11-16,0.00862092198396991
2015-11-17,0.007834632702639288
2015-11-18,0.02190808000548894
2015-11-19,0.007607294745509474
2015-11-20,0.0020589424205568196
2015-11-23,-0.0034244830522661696
2015-11-24,0.0
2015-11-25,0.0
2015-11-27,-0.0013745886995353285
2015-11-30,-0.013764697134887705
2015-12-01,0.0160500094154723
2015-12-02,-0.020604344111024853
2015-12-03,-0.019635045116919603
2015-12-04,0.01573651455746794
2015-12-07,-0.00563353867752836
2015-12-08,-0.010623598032159398
2015-12-09,-0.005726519535364405
2015-12-10,0.005039549264271637
2015-12-11,-0.022922371395770358
2015-12-14,-0.0014666493383670431
2015-12-15,0.018355611467945288
2015-12-16,0.03532817360785678
2015-12-17,-0.026462300130386418
2015-12-18,-0.012875822179850172
2015-12-21,-0.005072065731862474
2015-12-22,0.034231238341519976
2015-12-23,0.011267757665654798
2015-12-24,-0.0034820527292841463
2015-12-28,-0.00908445388357848
2015-12-29,0.0035262538775622243
2015-12-30,-0.00421661309579302
2015-12-31,-0.0056454652375804715
2016-01-04,-0.008517133224487106
2016-01-05,-0.01789538795449719
2016-01-06,-0.04446059598114249
2016-01-07,-0.031273950303908116
2016-01-08,-0.012598025599582563
2016-01-11,0.01834103561646061
2016-01-12,0.006264893053072207
2016-01-13,-0.05058363711097669
2016-01-14,-0.0008201448533254885
2016-01-15,-0.018047628579472286
2016-01-19,-0.001670597682550068
2016-01-20,-0.004184089425488535
2016-01-21,0.009243618970961931
2016-01-22,0.010824258544020804
2016-01-25,-0.013179352952695345
2016-01-26,0.023372196500628162
2016-01-27,-0.000842922006174085
2016-01-28,-0.011814543980052994
2016-01-29,0.019641266258044743
2016-02-01,0.0108879575405334
2016-02-02,-0.04639596573314653
2016-02-03,-0.004344053885104726
2016-02-04,0.006107897237063398
2016-02-05,-0.006938404989524138
2016-02-08,0.012227282972766762
2016-02-09,-0.020707654133709563
2016-02-10,-0.0008809350330483134
2016-02-11,-0.014991297568758277
2016-02-12,0.03401978630500557
2016-02-16,0.027705826889218743
2016-02-17,0.03369797898072768
2016-02-18,-0.0008149464220329472
2016-02-19,-0.013050603396588256
2016-02-22,0.03801660052065525
2016-02-23,-0.011146190843873582
2016-02-24,-0.027375471485751923
2016-02-25,0.025662366074974186
2016-02-26,0.006456740623505208
2016-02-29,0.0032075031592595504
2016-03-01,0.04636327049334166
2016-03-02,0.009930995980268698
2016-03-03,0.024206044565842744
2016-03-04,0.00369265165656274
2016-03-07,0.002207256313585093
2016-03-08,-0.02863422345132771
2016-03-09,-0.00302348302843225
2016-03-10,-0.0030326522008928825
2016-03-11,0.01064657004721048
2016-03-14,-0.0015050335767107237
2016-03-15,-0.0030142521154695734
2016-03-16,0.020408333850354232
2016-03-17,-0.0022223173409630093
2016-03-18,0.01262067880189166
2016-03-21,0.0014659578729518952
2016-03-22,-0.005124140104526109
2016-03-23,-0.024282570067408527
2016-03-24,-0.015083035187073102
2016-03-28,0.0022972486504371226
2016-03-29,0.00840308637502285
2016-03-30,0.011363771790041444
2016-03-31,0.011236087456374388
2016-04-01,-0.02962955185958993
2016-04-04,-0.02290085003484843
2016-04-05,-0.002343728658011801
2016-04-06,0.003915187763440464
2016-04-07,-0.023400910260498176
2016-04-08,0.0023964557807971687
2016-04-11,0.008764776823846576
2016-04-12,0.011848295606827763
2016-04-13,0.01951596937985811
2016-04-14,0.0022972486504371226
2016-04-15,-0.01145926254593932
2016-04-18,0.023956829007655944
2016-04-19,0.014339335553382515
2016-04-20,0.014881207610982772
2016-04-21,0.000733093125436346
2016-04-22,-0.0029303384797110255
2016-04-25,-0.0022043560006330676
2016-04-26,0.01251822049386786
2016-04-27,0.004411740051807778
2016-04-28,0.03147891453045526
2016-04-29,-0.03761535236963143
2016-05-02,0.004424640016577941
2016-05-03,-0.013949864144604196
2016-05-04,-0.008935282948332457
2016-05-05,0.0007516384653705188
2016-05-06,0.009008723514350558
2016-05-09,-0.008928291009193123
2016-05-10,0.01276235831199668
2016-05-11,-0.012601533032159717
2016-05-12,0.002252180878587584
2016-05-13,-0.009738096801445772
2016-05-16,0.007564642060108984
2016-05-17,-0.013513663554501898
2016-05-18,0.0015219047715073764
2016-05-19,-0.005318982059424826
2016-05-20,0.007639413829866992
2016-05-23,-0.004549107622035753
2016-05-24,0.01218603887151759
2016-05-25,0.01730604739109265
2016-05-26,-0.004437616815747614
2016-05-27,-0.0007432619424934117
2016-05-31,0.0029739992403787774
2016-06-01,-0.02816881785499059
2016-06-02,0.007627759866105199
2016-06-03,-0.01286909987438889
2016-06-06,0.010736213351479673
2016-06-07,0.015174614135832432
2016-06-08,-0.001494951430197844
2016-06-09,-0.007485025797232758
2016-06-10,-0.012066218862607392
2016-06-13,-0.009160487038362475
2016-06-14,-0.010785545734407376
2016-06-15,0.013239636783894282
2016-06-16,0.008455006100610785
2016-06-17,0.010670749427666992
2016-06-20,0.01206668358246965
2016-06-21,-0.0149034610394575
2016-06-22,-0.0030256237610517545
2016-06-23,0.016691783336549637
2016-06-24,-0.06567165757744231
2016-06-27,-0.028753710170043356
2016-06-28,0.018914447116892052
2016-06-29,0.012913419505688584
2016-06-30,0.0015936983671436256
2016-07-01,0.01193341261162062
2016-07-05,-0.025157345818538013
2016-07-06,0.013709556237606169
2016-07-07,0.014319727461788778
2016-07-08,0.026666919598215877
2016-07-11,0.01375087428049504
2016-07-12,0.013564236481155678
2016-07-13,0.0022305280649774772
2016-07-14,0.008160553280163851
2016-07-15,-0.00147162380117416
2016-07-18,0.005895284204034956
2016-07-19,0.0
2016-07-20,0.006593085375027119
2016-07-21,0.013100587481905013
2016-07-22,-0.005747167143512977
2016-07-25,-0.0007225206721501731
2016-07-26,0.013157802399041518
2016-07-27,-0.0014426982613408024
2016-07-28,-0.08164761594898229
2016-07-29,-0.0039340426511464965
2016-08-01,-0.014217851747436283
2016-08-02,-0.04326923223680723
2016-08-03,0.015912998831852265
2016-08-04,-0.004122275324123237
2016-08-05,0.009106255265786789
2016-08-08,-0.0008206095311837913
2016-08-09,0.010673182219841149
2016-08-10,-0.004873743352164728
2016-08-11,0.004897613061263462
2016-08-12,0.0016248493260484498
2016-08-15,0.008110387634991056
2016-08-16,-0.007240679766356339
2016-08-17,0.004051815172817053
2016-08-18,-0.004842520164407227
2016-08-19,0.00486608427563362
2016-08-22,-0.0024212908295346836
2016-08-23,0.004854705280418203
2016-08-24,-0.009662072538822009
2016-08-25,0.013820958874164013
2016-08-26,-0.007216966828298976
2016-08-29,0.007269430063931104
2016-08-30,0.006415638315441896
2016-08-31,0.003984136791307158
2016-09-01,-0.012698342246370897
2016-09-02,0.004823238860936607
2016-09-06,0.013599575714985823
2016-09-07,0.002368022210746945
2016-09-08,0.0023620079737491917
2016-09-09,-0.0274938388117274
2016-09-12,0.02584805914458066
2016-09-13,-0.02519677150448052
2016-09-14,-0.019386152060989925
2016-09-15,-0.002471152058068471
2016-09-16,0.0
2016-09-19,0.0
2016-09-20,-0.009083756630218098
2016-09-21,0.0075001395264051585
2016-09-22,0.007444117129548733
2016-09-23,-0.0008208455998309772
2016-09-26,-0.013147011124890029
2016-09-27,-0.0024980909210695623
2016-09-28,0.009181948502428927
2016-09-29,-0.009925552526646397
2016-09-30,0.008354436744983484
2016-10-03,0.0024853572110772326
2016-10-04,0.008264551798449427
2016-10-05,0.022950740019786142
2016-10-06,-0.007211670983697571
2016-10-07,-0.008071174413989746
2016-10-10,-0.013832022221004325
2016-10-11,-0.010726017367345797
2016-10-12,-0.0025023213418309265
2016-10-13,-0.004180551830548218
2016-10-14,0.0
2016-10-17,-0.0025188101502425786
2016-10-18,0.0008418945507033815
2016-10-19,0.010092442068391883
2016-10-20,-0.0033307456011884007
2016-10-21,0.004176995589209254
2016-10-24,0.014143420903086845
2016-10-25,-0.015781029450250394
2016-10-26,0.0025316574669034253
2016-10-27,-0.011784271413247227
2016-10-28,-0.0017038628540718692
2016-10-31,0.0017067709577072154
2016-11-01,-0.011073345779995636
2016-11-02,-0.018088067004220054
2016-11-03,-0.004385677699657031
2016-11-04,-0.0008811054043805777
2016-11-07,0.02116391758337799
2016-11-08,-0.008635531780039729
2016-11-09,0.008710753771057789
2016-11-10,0.03108809637025245
2016-11-11,0.02847563281862686
2016-11-14,-0.017915188978157026
2016-11-15,-0.0016584655468415699
2016-11-16,-0.003322191233632865
2016-11-17,-0.01083336202404539
2016-11-18,-0.009266743248142917
2016-11-21,0.0025507753785063425
2016-11-22,0.008481909026650802
2016-11-23,0.000840709026004749
2016-11-25,0.01176478251306734
2016-11-28,-0.009966573700898707
2016-11-29,0.0
2016-11-30,0.003355509155742009
2016-12-01,0.039297799068796824
2016-12-02,-0.015285708508230522
2016-12-05,0.016339965121094036
2016-12-06,0.009645982858952795
2016-12-07,0.03980930932208415
2016-12-08,-0.0022972734542526796
2016-12-09,0.010744331754821257
2016-12-12,-0.026575467016885956
2016-12-13,-0.003899841531516124
2016-12-14,-0.018794365862524032
2016-12-15,0.003990581737016496
2016-12-16,0.003974481008393482
2016-12-19,0.0023753673936524056
2016-12-20,0.009478715806986004
2016-12-21,-0.010954626356417863
2016-12-22,-0.018987129248936863
2016-12-23,0.0048385482643777955
2016-12-27,-0.005618223865281435
2016-12-28,-0.011299447381732275
2016-12-29,-0.0016327426267338518
2016-12-30,-0.008176448849137707
2017-01-03,0.03792259834773004
2017-01-04,0.04606807820424419
2017-01-05,-0.030371668438410215
2017-01-06,-0.0007831869734260533
2017-01-09,-0.010188231333656317
2017-01-10,0.017419082829095656
2017-01-11,-0.014008077334959679
2017-01-12,-0.006313998850099534
2017-01-13,0.0031770593742856956
2017-01-17,-0.001583379649799821
2017-01-18,0.0
2017-01-19,0.0016116717355412202
2017-01-20,-0.005631714920350417
2017-01-23,-0.004045179459524206
2017-01-24,0.02437013769523677
2017-01-25,0.014274523365203962
2017-01-26,-0.03283792726225798
2017-01-27,0.009700340775210536
2017-01-30,-0.009607148164140544
2017-01-31,-0.0008086211733736581
2017-02-01,-0.003236263407034534
2017-02-02,-0.0032465904698469883
2017-02-03,0.02280136225940277
2017-02-06,-0.0031848478322963336
2017-02-07,-0.014376955038260752
2017-02-08,0.0032413881721380378
2017-02-09,0.0
2017-02-10,0.010500774557078651
2017-02-13,0.003997031412655394
2017-02-14,0.0071653769326256445
2017-02-15,-0.001581094776111125
2017-02-16,-0.007125665931180136
2017-02-17,0.003189455072352132
2017-02-21,0.00874423423927273
2017-02-22,-0.0015759942759029366
2017-02-23,-0.008681767656621875
2017-02-24,-0.007165612794866161
2017-02-27,0.015236557856170174
2017-02-28,-0.010268937613240992
2017-03-01,0.012769543089361513
2017-03-02,-0.0023638746908298813
2017-03-03,-0.0007900982773213494
2017-03-06,-0.010276589130222225
2017-03-07,-0.004792653551840109
2017-03-08,0.0056180389704720834
2017-03-09,-0.0023940602905523356
2017-03-10,0.00239980556977204
2017-03-13,0.0007984141419312696
2017-03-14,0.0007971865892639762
2017-03-15,0.007968230468139659
2017-03-16,0.0039525613021111905
2017-03-17,-0.0173231035400927
2017-03-20,-0.016025198231276683
2017-03-21,-0.04560278482886082
2017-03-22,0.004266013617574949
2017-03-23,-0.00849590995115701
2017-03-24,-0.004284608315379246
2017-03-27,-0.013768992491245413
2017-03-28,0.016579006585718536
2017-03-29,0.002575089670741715
2017-03-30,0.0
2017-03-31,-0.0034246130182217227
2017-04-03,-0.0171822246021206
2017-04-04,-0.006118429647510859
2017-04-05,-0.0096748596819336
2017-04-06,0.0008882686903275427
2017-04-07,-0.003549527187522439
2017-04-10,0.0017810856055413549
2017-04-11,0.0026665822264322347
2017-04-12,-0.004432681097441327
2017-04-13,-0.01068578819385635
2017-04-17,0.01530171633682742
2017-04-18,0.0008987089725205344
2017-04-19,0.004488001351313775
2017-04-20,0.02502246153914478
2017-04-21,-0.011333965383680034
2017-04-24,0.00793640513802285
2017-04-25,0.004374453808633216
2017-04-26,0.010453294142232838
2017-04-27,-0.011207070823836873
2017-04-28,0.0
2017-05-01,-0.0043590067206265015
2017-05-02,-0.0437830201308097
2017-05-03,0.013736062794424075
2017-05-04,-0.006323014863128251
2017-05-05,0.012727296763807239
2017-05-08,-0.0008979020199187948
2017-05-09,0.0026952733804017637
2017-05-10,-0.010752375556811078
2017-05-11,-0.00271737763427371
2017-05-12,-0.008174544803855599
2017-05-15,0.0018312475135284778
2017-05-16,0.0
2017-05-17,-0.016453172290195606
2017-05-18,0.0027879547532418947
2017-05-19,0.0074146665885563845
2017-05-22,0.021158933955121695
2017-05-23,-0.004504438670350219
2017-05-24,-0.008144954558359285
2017-05-25,-0.009124021767822454
2017-05-26,0.0064457531118833344
2017-05-30,0.013723896089135268
2017-05-31,0.0036098699677800106
2017-06-01,0.02607909691843746
2017-06-02,-0.0052584556068631105
2017-06-05,-0.008810636504022917
2017-06-06,-0.011555542564282484
2017-06-07,-0.004496599965840953
2017-06-08,0.002710212436400239
2017-06-09,0.0027026895358719383
2017-06-12,0.0134770891257594
2017-06-13,-0.0008866284879576192
2017-06-14,-0.004436103861696017
2017-06-15,0.0017824133565527145
2017-06-16,-0.0017792420118262209
2017-06-19,0.0017824133565527145
2017-06-20,-0.010676362268938977
2017-06-21,-0.007194099935118881
2017-06-22,0.008152000518944824
2017-06-23,-0.008086082768023584
2017-06-26,0.012681183882527813
2017-06-27,-0.008944476828207981
2017-06-28,0.0009021707035712367
2017-06-29,0.00721389130388661
2017-06-30,0.001790326974443035
2017-07-03,0.03306538394375136
2017-07-05,-0.022491449771027794
2017-07-06,-0.010619223971280234
2017-07-07,0.007155555317343465
2017-07-10,0.007104652222299279
2017-07-11,0.003527427214230716
2017-07-12,0.007908572664422131
2017-07-13,0.011334092804622165
2017-07-14,0.0068967268108601765
2017-07-17,0.0051365214565000095
2017-07-18,0.0008518261883676548
2017-07-19,0.006808747392355929
2017-07-20,0.001712310997187716
2017-07-21,-0.014530010665766868
2017-07-24,-0.020815238639702915
2017-07-25,-0.0017714609587451413
2017-07-26,-0.01863360439159578
2017-07-27,0.010849994164775945
2017-07-28,-0.0008943160785872539
2017-07-31,0.0044762288992312715
2017-08-01,-0.024064241960784494
2017-08-02,0.004566162809598762
2017-08-03,-0.006363767603862369
2017-08-04,0.0018300055963595963
2017-08-07,-0.002739895355144961
2017-08-08,-0.0027470265817454154
2017-08-09,0.0027545935233759256
2017-08-10,-0.01373605790024024
2017-08-11,0.0
2017-08-14,0.01299900350865446
2017-08-15,-0.006416131928385527
2017-08-16,-0.0036901319487406825
2017-08-17,-0.014814863805103773
2017-08-18,-0.007518652706040907
2017-08-21,0.0009469599272657891
2017-08-22,0.007568375823053586
2017-08-23,0.005633949186131693
2017-08-24,0.0
2017-08-25,0.010270602440870524
2017-08-28,-0.0027727486986944827
2017-08-29,0.004634275329287618
2017-08-30,0.009224797404487894
2017-08-31,0.008227136174707494
2017-09-01,0.029011482403546784
2017-09-05,0.0008809847399382509
2017-09-06,0.012323946233750327
2017-09-07,-0.008695627078489254
2017-09-08,-0.0035087996881123518
2017-09-11,0.004401554538901786
2017-09-12,0.015775726738542772
2017-09-13,0.002588162555233975
2017-09-14,-0.0051630246148485215
2017-09-15,0.005189819782130289
2017-09-18,0.0008608249042159066
2017-09-19,0.007738341245358216
2017-09-20,-0.000852864393761088
2017-09-21,0.0008535923923191913
2017-09-22,0.010239112912683312
2017-09-25,0.008445798544435945
2017-09-26,-0.0008375729129850296
2017-09-27,0.00167685244508875
2017-09-28,0.0008365698390611076
2017-09-29,0.0008360515515455358
2017-10-02,0.010025021415756896
2017-10-03,0.02067857502836601
2017-10-04,-0.003241691222187315
2017-10-05,-0.004064999160604099
2017-10-06,0.004898026783481502
2017-10-09,0.002437135135984203
2017-10-10,0.00405182168850704
2017-10-11,-0.0008070941361757455
2017-10-12,-0.02100163076120798
2017-10-13,-0.005775636792202943
2017-10-16,0.005809188555356171
2017-10-17,0.012375871313226039
2017-10-18,-0.006519784622133207
2017-10-19,0.003281344773689021
2017-10-20,0.0016557182157084238
2017-10-23,-0.004958708448274174
2017-10-24,0.012458490245296439
2017-10-25,-0.012305186203019569
2017-10-26,0.019103010484157856
2017-10-27,-0.017114962707272308
2017-10-30,0.0033168097549307607
2017-10-31,0.014049575776408307
2017-11-01,0.006520201519773394
2017-11-02,0.0056680308656265055
2017-11-03,-0.004831061459873887
2017-11-06,-0.002427256957477364
2017-11-07,-0.013787499075238574
2017-11-08,-0.008223774046762111
2017-11-09,-0.001658345785896631
2017-11-10,-0.0024916506972786356
2017-11-13,0.01248960999073856
2017-11-14,-0.011513307107712145
2017-11-15,-0.0016637459314943204
2017-11-16,0.003333274738138936
2017-11-17,-0.0024916506972786356
2017-11-20,0.00999173546265042
2017-11-21,-0.0008246227803159201
2017-11-22,-0.004125223142361856
2017-11-24,0.0024854575111108446
2017-11-27,0.0008264317759718587
2017-11-28,0.008257728895048277
2017-11-29,0.028664873596992546
2017-11-30,-0.0031846577207863547
2017-12-01,0.004792248251573872
2017-12-04,0.003974606748345488
2017-12-05,-0.015835261460341976
2017-12-06,-0.004022684906538121
2017-12-07,0.012116221133440686
2017-12-08,0.006384907634907622
2017-12-11,-0.0023791355833753247
2017-12-12,0.0015900239761204027
2017-12-13,0.002380797247519162
2017-12-14,-0.013460118945584298
2017-12-15,0.00963087994538614
2017-12-18,0.006359529414537102
2017-12-19,0.002369401197624965
2017-12-20,0.0023642496697069415
2017-12-21,-0.0070755713283497945
2017-12-22,-0.0039588717898138
2017-12-26,0.0015900239761204027
2017-12-27,-0.007936707239876939
2017-12-28,0.006400002371680369
2017-12-29,-0.007154201508630664
2018-01-02,0.013611107529187372
2018-01-03,0.007898979702925413
2018-01-04,0.017240961399374033
2018-01-05,0.016949297710336042
2018-01-08,-0.0037877045532140885
2018-01-09,-0.005323316644994747
2018-01-10,-0.003822562906385718
2018-01-11,0.00997690988928146
2018-01-12,0.005319055609864343
2018-01-16,-0.009825981192222222
2018-01-17,-0.07022918420623725
2018-01-18,-0.009031041220215696
2018-01-19,-0.005799518944469395
2018-01-22,0.0016665185950266448
2018-01-23,-0.00499159352378209
2018-01-24,0.007525070957563829
2018-01-25,-0.03983391898304656
2018-01-26,0.006914188888293538
2018-01-29,-0.021987434947494333
2018-01-30,-0.005395692790204354
2018-01-31,-0.008137540674497346
2018-02-01,-0.00455788300286053
2018-02-02,-0.01923077290530628
2018-02-05,-0.043884160871183964
2018-02-06,0.0507811823438018
2018-02-07,0.0
2018-02-08,-0.030669104852325546
2018-02-09,0.009587722849472513
2018-02-12,0.016144367793801573
2018-02-13,-0.010280381486161061
2018-02-14,0.014164167339524525
2018-02-15,0.0018622873566962461
2018-02-16,-0.013940384680023676
2018-02-20,0.0018850392219396106
2018-02-21,-0.002822238802073662
2018-02-22,0.002830226376772771
2018-02-23,0.006585027582814096
2018-02-26,0.017757117114681087
2018-02-27,-0.025711684302804683
2018-02-28,0.0
2018-03-01,-0.030160234233625904
2018-03-02,0.010689659484283798
2018-03-05,0.017307928433490938
2018-03-06,0.00472602703704772
2018-03-07,0.0
2018-03-08,-0.0018814925347158118
2018-03-09,0.011309842014230798
2018-03-12,0.007455767779179778
2018-03-13,-0.002775116957423829
2018-03-14,0.0222635560525537
2018-03-15,0.0045368237058711625
2018-03-16,0.00722696357453545
2018-03-19,-0.012555973475312676
2018-03-20,-0.0018165547544448657
2018-03-21,0.010009043611217017
2018-03-22,-0.031531267064823676
2018-03-23,-0.01767471658199915
2018-03-26,0.025568461175858648
2018-03-27,0.0
2018-03-28,0.0027698628644940992
2018-03-29,0.020257843164002587
2018-04-02,-0.019855611304275267
2018-04-03,0.02670347395701045
2018-04-04,0.01614340337942366
2018-04-05,0.0017653717885386389
2018-04-06,-0.01497792945821852
2018-04-09,0.006261202214280059
2018-04-10,0.017777644238645696
2018-04-11,-0.0017466877018363913
2018-04-12,-0.010498342048382736
2018-04-13,-0.0026528621165398114
2018-04-16,0.008865305731856399
2018-04-17,0.0
2018-04-18,-0.0043938541536473474
2018-04-19,-0.01967795930436811
2018-04-20,-0.012773538654752947
2018-04-23,0.020332801137876277
2018-04-24,-0.007246643492990312
2018-04-25,0.013685965582637571
2018-04-26,0.028803211454173416
2018-04-27,0.005249387486397028
2018-04-30,-0.021758120970515105
2018-05-01,0.0017795167510508136
2018-05-02,-0.00444058448587592
2018-05-03,-0.0008922619145648181
2018-05-04,0.014285937511010705
2018-05-07,-0.001760598054775353
2018-05-08,-0.006172779732337319
2018-05-09,-0.018633663301219183
