Date,DASH
2021-12-13,-0.017405063291139222
2021-12-14,0.007600596945450899
2021-12-15,-0.0012145188999078682
2021-12-16,-0.07552485046650936
2021-12-17,0.03025474275355422
2021-12-20,-0.004972718543884369
2021-12-21,0.023907564739843234
2021-12-22,-0.01563218196455629
2021-12-23,0.029750650088394393
2021-12-27,0.015356589815373356
2021-12-28,-0.015893333980035895
2021-12-29,-0.02246676870990294
2021-12-30,0.015122272088675226
2021-12-31,-0.022837714101692108
2022-01-03,-0.023908648116323428
2022-01-04,-0.0648822960877069
2022-01-05,-0.05842103029550472
2022-01-06,0.07275140634356392
2022-01-07,-0.036494715554961754
2022-01-10,0.008921090479067306
2022-01-11,0.07635820662744841
2022-01-12,-0.020746280563920805
2022-01-13,-0.0631309871436081
2022-01-14,-0.0018971012468947945
2022-01-18,-0.022428320349886066
2022-01-19,0.02473162723982192
2022-01-20,-0.03779596186368006
2022-01-21,-0.07753590413080147
2022-01-24,0.0034202782070693605
2022-01-25,-0.06783126704708098
2022-01-26,-0.07240148288815862
2022-01-27,-0.053020644703755115
2022-01-28,0.07888440128981156
2022-01-31,0.09472364105593112
2022-02-01,0.009956867601398134
2022-02-02,-0.09117086308871458
2022-02-03,-0.11404432621905891
2022-02-04,0.06717950901221714
2022-02-07,-0.0058888639886295335
2022-02-08,0.026554982911590752
2022-02-09,0.07581330171358891
2022-02-10,-0.09544067286562341
2022-02-11,-0.028626883675014203
2022-02-14,0.0221029199758358
2022-02-15,0.0483986913675416
2022-02-16,-0.06796973121389882
2022-02-17,0.10686056965824586
2022-02-18,-0.0839760049255831
2022-02-22,-0.03159755684914012
2022-02-23,-0.028120587835975486
2022-02-24,0.1090004945835934
2022-02-25,-0.000796672301468182
2022-02-28,0.04594379886987032
2022-03-01,-0.024011402728379205
2022-03-02,0.011617713930106355
2022-03-03,-0.01872227745593491
2022-03-04,-0.11624704621703807
2022-03-07,-0.11128421914174835
2022-03-08,0.06448787235810971
2022-03-09,0.08034341877459239
2022-03-10,-0.02384576327675858
2022-03-11,-0.029894035243291706
2022-03-14,-0.12544559628581742
2022-03-15,0.04877727062263726
2022-03-16,0.1345117689417159
2022-03-17,0.061767915335807944
2022-03-18,0.11655744619089226
2022-03-21,-0.0017709240356502676
2022-03-22,0.03874884766577913
2022-03-23,0.027775247981039364
2022-03-24,0.004722764848894778
2022-03-25,-0.08347838237439809
2022-03-28,0.08680785744300001
2022-03-29,0.07969940332307712
2022-03-30,-0.04305948655133218
2022-03-31,-0.008796421263624676
2022-04-01,0.03165798282432508
2022-04-04,0.05219187327506436
2022-04-05,-0.07082778241549592
2022-04-06,-0.03891707777399822
2022-04-07,-0.023679532113942026
2022-04-08,-0.040483322918670184
2022-04-11,-0.01597441249287923
2022-04-12,-0.0028648113852246526
2022-04-13,0.06071637692453713
2022-04-14,-0.013091409802008402
2022-04-18,-0.056810897659602344
2022-04-19,0.03307472078154605
2022-04-20,-0.059806615517991935
2022-04-21,-0.08178552517799254
2022-04-22,-0.03208262149157781
2022-04-25,0.02528089887640439
2022-04-26,-0.07660271631528248
2022-04-27,-0.024210786420692187
2022-04-28,0.06288005463618873
2022-04-29,-0.06820001288589816
2022-05-02,0.010192826083066153
2022-05-03,-0.03744227754764595
2022-05-04,0.031068439946846604
2022-05-05,-0.10399311522834265
2022-05-06,-0.014217373804967237
2022-05-09,-0.10997088112681852
2022-05-10,0.06777809992890083
2022-05-11,-0.13162119682524553
2022-05-12,0.10216767245576319
2022-05-13,0.12379940844563198
2022-05-16,-0.10744808394135086
2022-05-17,0.054567507036519025
2022-05-18,-0.08287685807049328
2022-05-19,0.05217658061286112
2022-05-20,-0.010754199016098642
2022-05-23,0.0238561697354156
2022-05-24,-0.07594746934965735
2022-05-25,0.092882277748072
2022-05-26,0.07608059037785009
2022-05-27,0.05970950944102604
2022-05-31,-0.015110676541403523
2022-06-01,-0.06449104768812786
2022-06-02,0.014176571448567099
2022-06-03,-0.06756201483764035
2022-06-06,0.028071663830312676
2022-06-07,-0.00028587053522255435
2022-06-08,0.055198063685205856
2022-06-09,-0.06965712597744189
2022-06-10,-0.09424619194311501
2022-06-13,-0.06111288546816296
2022-06-14,0.0013702983023944348
2022-06-15,0.08826547944272267
2022-06-16,-0.0823640042713577
2022-06-17,0.056697456286987524
2022-06-21,0.022369931898778672
2022-06-22,0.03297925861929851
2022-06-23,0.07858779734876498
2022-06-24,0.054646423092778784
2022-06-27,-0.03926600510245992
2022-06-28,-0.05266854158330947
2022-06-29,-0.00044475582882375075
2022-06-30,-0.048205281641449216
2022-07-01,0.058906013513433164
2022-07-05,0.10228116099741058
2022-07-06,-0.07396529776589122
2022-07-07,0.09573240096911784
2022-07-08,-0.013684222572728166
2022-07-11,-0.0485592240408983
2022-07-12,-0.0026640835981388555
2022-07-13,0.008575855952563716
2022-07-14,-0.033593477899055646
2022-07-15,0.011106254474689825
2022-07-18,0.03338094177204609
2022-07-19,0.017945822453758087
2022-07-20,0.04651478715137092
2022-07-21,0.005701729322877158
2022-07-22,-0.05360138679801163
2022-07-25,-0.023008779880584695
2022-07-26,-0.04264221149518799
2022-07-27,0.03959245038616732
2022-07-28,-0.01890224739193702
2022-07-29,-0.004566857374310174
2022-08-01,0.03268815454189067
2022-08-02,0.05150630497496267
2022-08-03,0.04964354690098394
2022-08-04,0.02339623409247249
2022-08-05,-0.013151421912453665
2022-08-08,-0.05916054235691748
2022-08-09,-0.03322745705334684
2022-08-10,0.10365602932161377
2022-08-11,-0.03362281806174949
2022-08-12,-0.006676038607538071
2022-08-15,0.005040705387149069
2022-08-16,-0.053883774772351956
2022-08-17,-0.07326355052340217
2022-08-18,-0.021707294665723853
2022-08-19,-0.025637168856238235
2022-08-22,-0.02554233093213032
2022-08-23,0.0045791424671628445
2022-08-24,0.007859223877582977
2022-08-25,0.012944388117706263
2022-08-26,-0.050654307242721464
2022-08-29,-0.017839741758728822
2022-08-30,0.014200739368437132
2022-08-31,-0.024747585287863694
2022-09-01,-0.017028387842744852
2022-09-02,-0.011039427888714815
2022-09-06,0.0
2022-09-07,0.015284207395586336
2022-09-08,0.0035521465318677503
2022-09-09,0.083937225246004
2022-09-12,0.024257584313650993
2022-09-13,-0.05768943211339084
2022-09-14,0.03963265823372941
2022-09-15,-0.0018595245538111094
2022-09-16,-0.08197488423836596
2022-09-19,-0.004227972188128537
2022-09-20,-0.020720129051828073
2022-09-21,-0.008498121397216618
2022-09-22,-0.05544863163328295
2022-09-23,-0.03685188293457031
2022-09-26,-0.02461062912141898
2022-09-27,0.00827916395490802
2022-09-28,0.030303014483320068
2022-09-29,-0.05426946051133297
2022-09-30,-0.007825027858235023
2022-10-03,0.021638011694959047
2022-10-04,0.07205066026655316
2022-10-05,-0.021602625041388657
2022-10-06,0.0
2022-10-07,-0.06793738771065694
2022-10-10,-0.03401498938928693
2022-10-11,-0.059945518030461664
2022-10-12,0.04169460000452485
2022-10-13,-0.017337357708203105
2022-10-14,-0.06207794562390412
2022-10-17,0.06154197925375282
2022-10-18,0.02603374459069907
2022-10-19,-0.023880654800491286
2022-10-20,-0.005460900101925237
2022-10-21,-0.006589045576626762
2022-10-24,-0.017687358946654408
2022-10-25,0.06819713613515099
2022-10-26,-0.004846176710348371
2022-10-27,-0.018843942372951727
2022-10-28,0.015537359049035748
2022-10-31,-0.07501067766643965
2022-11-01,0.03606707417531374
2022-11-02,0.0004434691450188044
2022-11-03,0.055186208719238294
2022-11-04,0.08317578310662022
2022-11-07,0.01027726938982454
2022-11-08,0.046641082079547536
2022-11-09,-0.023473295579512166
2022-11-10,0.11661970111685749
2022-11-11,0.05936768665231895
2022-11-14,-0.015399288694331381
2022-11-15,0.021928419869615023
2022-11-16,-0.04102243996531507
2022-11-17,-0.034221751532280686
2022-11-18,-0.006984665112150457
2022-11-21,-0.05180992297701614
2022-11-22,-0.023882751653547363
2022-11-23,0.04874886062878225
2022-11-25,-0.019618249813175614
2022-11-28,-0.014782759631852493
2022-11-29,-0.023970747240888546
2022-11-30,0.09205099050180432
2022-12-01,-0.01939915996764352
2022-12-02,-0.033788521380704095
2022-12-05,-0.03551366430953529
2022-12-06,-0.009768935980378313
2022-12-07,0.01726427363342875
2022-12-08,0.007273394207707229
2022-12-09,0.0233290534232089
2022-12-12,0.04975574411477535
2022-12-13,0.00379181694187114
2022-12-14,0.0044642567657984245
2022-12-15,-0.05555555555555558
2022-12-16,-0.049411756420567055
2022-12-19,-0.020563629505738867
2022-12-20,-0.0021383514500559198
2022-12-21,0.030975964955619384
2022-12-22,-0.02947841293594744
2022-12-23,-0.013045209806861635
2022-12-27,-0.04458469881161908
2022-12-28,-0.03262444396238895
2022-12-29,0.0582711514588754
2022-12-30,-0.015328804117841655
2023-01-03,-0.009422349187794499
2023-01-04,0.011786594037019205
2023-01-05,-0.036787231265766884
2023-01-06,0.018459556803900545
2023-01-09,0.0010416507720947266
2023-01-10,-0.00020808161689811477
2023-01-11,0.07826807347786513
2023-01-12,0.0044401456684148854
2023-01-13,0.005958127629523746
2023-01-17,0.0406954730971647
2023-01-18,0.015421335299486305
2023-01-19,-0.0119327396677813
2023-01-20,0.06166512054512818
2023-01-23,0.044295065055972804
2023-01-24,-0.017494658699810928
2023-01-25,0.0
2023-01-26,-0.04333946025973523
2023-01-27,0.02949956598190351
2023-01-30,-0.035306151409059905
2023-01-31,0.024045204431280665
2023-02-01,0.01709257095587402
2023-02-02,0.08317775485606549
2023-02-03,-0.07475317904882939
2023-02-06,0.01084009789505469
2023-02-07,0.0056970534659732674
2023-02-08,0.03932023646038307
2023-02-09,-0.008496354359074254
2023-02-10,-0.06677441156520025
2023-02-13,0.027200271337850968
2023-02-14,0.0391296957159708
2023-02-15,0.10663852669594598
2023-02-16,-0.018920517890191557
2023-02-17,-0.07594555333698472
2023-02-21,-0.06066979318367127
2023-02-22,-0.002928039607673627
2023-02-23,-0.022801860575943467
2023-02-24,-0.02616226887432238
2023-02-27,-0.016336930901907576
2023-02-28,0.008673209681010707
2023-03-01,-0.013538267115488
2023-03-02,0.02522256410488599
2023-03-03,0.0372648592398761
2023-03-06,-0.024241356573936224
2023-03-07,0.03949953627054348
2023-03-08,0.0006877736525496836
2023-03-09,-0.050171854731348664
2023-03-10,-0.03708392334169697
2023-03-13,0.01070824158794026
2023-03-14,0.05929372651754217
2023-03-15,0.025969459530574612
2023-03-16,0.03865227081153155
2023-03-17,-0.017948298383072103
2023-03-20,-0.0053655214302326115
2023-03-21,0.017700594107591616
2023-03-22,-0.020705648867252235
2023-03-23,0.02012859375686582
2023-03-24,0.0059691060762223636
2023-03-27,-0.012691555403087862
2023-03-28,-0.014357271927280535
2023-03-29,0.013888883504548977
2023-03-30,0.032074810380360974
2023-03-31,0.028811955797426014
2023-04-03,0.0059785595532986235
2023-04-04,-0.009383773647290372
2023-04-05,-0.03915376596561315
2023-04-06,-0.0029576126087840215
2023-04-10,0.014831930147537253
2023-04-11,0.02176025167337481
2023-04-12,-0.044818814000157636
2023-04-13,0.022462601049809683
2023-04-14,0.004393823505475236
2023-04-17,-0.017822460581050303
2023-04-18,0.029198292460422604
2023-04-19,-0.010578616026106546
2023-04-20,-0.035153056618129064
2023-04-21,0.02904633146990032
2023-04-24,-0.02300538140561359
2023-04-25,-0.051102226431328446
2023-04-26,0.011967622471453776
2023-04-27,0.0159999681555707
2023-04-28,0.04741527806545087
2023-05-01,0.01650600030884153
2023-05-02,-0.009324788166245046
2023-05-03,0.012009115405613668
2023-05-04,0.007536902118392641
2023-05-05,0.0011141125701770171
2023-05-08,0.06152615299373676
2023-05-09,0.007937792950996725
2023-05-10,0.021693893287788146
2023-05-11,-0.02239675491103421
2023-05-12,-0.020083285474641
2023-05-15,0.005009779685750448
2023-05-16,-0.03051354586384225
2023-05-17,0.016204439242476498
2023-05-18,0.026832259540720216
2023-05-19,0.0001493524869069507
2023-05-22,-0.020155360344213502
2023-05-23,0.0060947972363061265
2023-05-24,-0.00045432045814730593
2023-05-25,0.007575757575757569
2023-05-26,0.014135375058740518
2023-05-30,-0.03706998679562723
2023-05-31,0.005389566691761161
2023-06-01,0.034921101965471824
2023-06-02,0.004587798727154535
2023-06-05,0.02165588214765446
2023-06-06,0.026532141424224776
2023-06-07,-0.014608805729193874
2023-06-08,-0.002565934444197837
2023-06-09,0.025868193897618408
2023-06-12,0.008219615175799166
2023-06-13,0.010916137702712048
2023-06-14,-0.02269004345292447
2023-06-15,0.003636393513712921
2023-06-16,0.02090300941118106
2023-06-20,-0.0035490326050903187
2023-06-21,-0.0012328265464469634
2023-06-22,-0.0019202717324197094
2023-06-23,-0.001786412799434367
2023-06-26,0.012940562352760754
2023-06-27,0.01603697031545548
2023-06-28,0.02314065915068597
2023-06-29,-0.013596560917410572
2023-06-30,0.012856212855363536
2023-07-03,0.02996599019100632
2023-07-05,0.004573759554554302
2023-07-06,-0.0263058282418438
2023-07-07,0.012469140292370673
2023-07-10,-0.004361723556145614
2023-07-11,0.028862232265860266
2023-07-12,0.009267349754669807
2023-07-13,0.033502974318504464
2023-07-14,0.008044160902637376
2023-07-17,0.01643636575114238
2023-07-18,-0.003163776126699047
2023-07-19,0.00035263641006810786
2023-07-20,-0.01715627627087024
2023-07-21,0.010282169017542975
2023-07-24,-0.002248549602440808
2023-07-25,0.012928525665388824
2023-07-26,0.00831380646120361
2023-07-27,-0.0008129101652312176
2023-07-28,0.04195723584307953
2023-07-31,0.012716111212997205
2023-08-01,-0.046260651341379355
2023-08-02,-0.007044612619877322
2023-08-03,-0.006047967575695701
2023-08-04,-0.021764575594168334
2023-08-07,0.00909093480983425
2023-08-08,0.0032005291739325425
2023-08-09,-0.026586317771729928
2023-08-10,0.00012141462204340314
2023-08-11,-0.038839628255225356
2023-08-14,0.008839461127181147
2023-08-15,-0.013268213377043758
2023-08-16,0.012178092885626102
2023-08-17,-0.02393788244383488
2023-08-18,-0.0007703847035140932
2023-08-21,-0.015677219551367694
2023-08-22,0.01618796199047523
2023-08-23,-0.006423432984626332
2023-08-24,-0.01564519190285829
2023-08-25,0.024825948480690085
2023-08-28,0.0061523119403550375
2023-08-29,0.0440764214582503
2023-08-30,0.00939487897830893
2023-08-31,0.016922444574844153
2023-09-01,-0.001069729476152692
2023-09-05,-0.004283681656707894
2023-09-06,-0.013025859982193855
2023-09-07,-0.006901558543388808
2023-09-08,0.0018288409170714726
2023-09-11,0.013630312419859791
2023-09-12,-0.005042600124008589
2023-09-13,-0.007722931922731657
2023-09-14,0.00912075847479299
2023-09-15,-0.024704783909683004
2023-09-18,-0.0001235899690195108
2023-09-19,-0.021379087576437694
2023-09-20,-0.003030754966091176
2023-09-21,-0.04230521174155655
2023-09-22,0.007538681262041713
2023-09-25,-0.009320019449047146
2023-09-26,-0.01179275705913585
2023-09-27,0.047868055875237125
2023-09-28,-0.004478547246159592
2023-09-29,0.021465271252422813
2023-10-02,-0.00037748557740124866
2023-10-03,-0.027568005716283372
2023-10-04,0.008802592947259269
2023-10-05,-0.05286799346141413
2023-10-06,0.009483872114763647
2023-10-09,0.02107099248170341
2023-10-10,0.07032069328811863
2023-10-11,-0.0077366726152146015
2023-10-12,-0.00866342266334219
2023-10-13,-0.059051133803295186
2023-10-16,0.013931211146345657
2023-10-17,-0.0070662251827530165
2023-10-18,-0.018186574899431873
2023-10-19,-0.015167748368026479
2023-10-20,-0.004088906099595113
2023-10-23,0.023812753127639308
2023-10-24,0.020719196662769557
2023-10-25,-0.0534311393195771
2023-10-26,-0.017293857513982602
2023-10-27,-0.005349813599162312
2023-10-30,0.036234925736782
2023-10-31,0.023767216029628058
2023-11-01,0.012675178336468251
2023-11-02,0.1566534802452464
2023-11-03,0.05353681397912946
2023-11-06,-0.03730129773949997
2023-11-07,-0.001459987107831462
2023-11-08,-0.017995793922090386
2023-11-09,-0.03184055499980076
2023-11-10,0.03478058066796419
2023-11-13,0.026294676920833204
2023-11-14,0.0436672156057456
2023-11-15,0.015690054246956242
2023-11-16,-0.000735680133718053
2023-11-17,0.001472363281469491
2023-11-20,0.005460428696168362
2023-11-21,-0.01201045980030191
2023-11-22,0.007928118521113525
2023-11-24,-0.016151032408724286
2023-11-27,0.0014923717438644069
2023-11-28,0.005215598819380496
2023-11-29,0.005506105777464798
2023-11-30,-0.010320089900878182
2023-12-01,0.02766544351191791
2023-12-04,0.018430303847069673
2023-12-05,-0.02160431056134382
2023-12-06,0.006390584089666307
2023-12-07,0.021889548580101614
2023-12-08,0.010407181636786778
2023-12-11,0.014999999999999902
2023-12-12,-0.0049261083743842304
2023-12-13,-0.005643561334893299
2023-12-14,0.013243073055991372
2023-12-15,-0.0018671623173895924
2023-12-18,0.011223780575698283
2023-12-19,-0.012170188016182859
2023-12-20,-0.027005695727320922
2023-12-21,0.01863853641752944
2023-12-22,-0.00029831722379858316
2023-12-26,-0.006664659077696977
2023-12-27,0.008311654576223182
2023-12-28,-0.004767140185669594
2023-12-29,-0.013172335164992055
2024-01-02,-0.02457276084714133
2024-01-03,-0.02788723270721305
2024-01-04,0.001386423029397843
2024-01-05,0.009691118401782495
2024-01-08,0.03913088471687631
2024-01-09,0.04598057818762835
2024-01-10,0.024648163133552448
2024-01-11,-0.015247590082350326
2024-01-12,0.0014425263670119204
2024-01-16,-0.0010563777321904722
2024-01-17,-0.01086326946630689
2024-01-18,0.02011857038685605
2024-01-19,0.013052617745160644
2024-01-22,-0.015705804008155022
2024-01-23,0.009841379163545438
2024-01-24,0.013530137876272219
2024-01-25,0.003734072873678551
2024-01-26,0.006696440133767023
2024-01-29,0.02041758248419545
2024-01-30,-0.045088237801153896
2024-01-31,-0.012041379138731267
2024-02-01,0.02975053929277416
2024-02-02,0.020503232858073428
2024-02-05,-0.012602714643086488
2024-02-06,0.039030646356897236
2024-02-07,0.017714131725433013
2024-02-08,0.034724054553673334
2024-02-09,0.00853756957549745
2024-02-12,-0.007291887813175468
2024-02-13,-0.017308367185925877
2024-02-14,0.031102352139920963
2024-02-15,0.052162273105618606
2024-02-16,-0.08125441339670236
2024-02-20,-0.0045685610683335875
2024-02-21,-0.006841019159702921
2024-02-22,0.05859273762014516
2024-02-23,0.002882781184120109
2024-02-26,-0.01535810375963853
2024-02-27,0.03177911066803052
2024-02-28,-0.01018588955473565
2024-02-29,0.01739625294794722
2024-03-01,0.02295898384328554
2024-03-04,0.039001754527240085
2024-03-05,-0.011329305658221989
2024-03-06,0.009396570234379231
2024-03-07,0.008098024868603337
2024-03-08,-0.010510464929127439
2024-03-11,-0.02298936805112972
2024-03-12,0.013046459734726623
2024-03-13,0.01510158119424676
2024-03-14,0.0009817617022365166
2024-03-15,-0.015088645446647342
2024-03-18,-0.00743011258543258
2024-03-19,0.009646550257266906
2024-03-20,0.0541160416721338
2024-03-21,-0.00833883782710243
2024-03-22,0.0035098786604890186
2024-03-25,0.004226186300200663
2024-03-26,0.017704157981048185
2024-03-27,-0.009838797077353245
2024-03-28,-0.008352560637423623
2024-04-01,0.0038483791359218422
2024-04-02,-0.005424954792043413
2024-04-03,0.009309082031250027
2024-04-04,-0.030047544355270572
2024-04-05,0.03677287664956386
2024-04-08,-0.015262288048681127
2024-04-09,-0.004802360754521229
2024-04-10,0.0029976485377858353
2024-04-11,0.027482172865916255
2024-04-12,-0.01823336020626809
2024-04-15,-0.039601176419735595
2024-04-16,0.007073005903509788
2024-04-17,-0.021966546038928114
2024-04-18,-0.006111442553628943
2024-04-19,-0.022444317151042337
