Date,VICI
2018-06-13,0.0
2018-06-14,-0.0033977861679945764
2018-06-15,-0.0004874038986170115
2018-06-18,0.003898674607672792
2018-06-19,0.002427378764876975
2018-06-20,0.014043619446992617
2018-06-21,0.001432712205901021
2018-06-22,0.00047664251250334466
2018-06-25,-0.00667295476270513
2018-06-26,-0.002399424030665287
2018-06-27,-0.0022893494873847953
2018-06-28,-0.0004884245872032178
2018-06-29,0.008304977776329991
2018-07-02,0.00290689179729986
2018-07-03,0.007729399317391472
2018-07-05,0.006232129223392002
2018-07-06,0.0052407454248595275
2018-07-09,0.0004739416036285693
2018-07-10,0.0014208236176769251
2018-07-11,-0.008514482380890476
2018-07-12,-0.0009544785914847864
2018-07-13,0.010983819667303107
2018-07-16,0.0
2018-07-17,-0.010391719401228405
2018-07-18,-0.010024166527507261
2018-07-19,0.0014466383284119644
2018-07-20,-0.0019262201919906241
2018-07-23,-0.006270879408557306
2018-07-24,-0.005825073468154862
2018-07-25,0.0039059106872649796
2018-07-26,-0.002918136354363554
2018-07-27,-0.008780165349040137
2018-07-30,0.004428867644690193
2018-07-31,-0.002939785435109754
2018-08-01,-0.017199038744690642
2018-08-02,-0.017499953139329505
2018-08-03,-0.005597778150579713
2018-08-06,0.010747012366809194
2018-08-07,0.005569574964880752
2018-08-08,0.02064458526906421
2018-08-09,-0.007400292664936581
2018-08-10,0.0014911480616244255
2018-08-13,-0.0034740047943916386
2018-08-14,0.0009961019133712945
2018-08-15,0.015422942342492973
2018-08-16,0.012738799108426457
2018-08-17,0.0
2018-08-20,-0.01015962427741024
2018-08-21,0.010263901661915487
2018-08-22,-0.006772882076454101
2018-08-23,0.0077934694873695864
2018-08-24,0.00048319970067955964
2018-08-27,0.00531389937940796
2018-08-28,0.00576668989739737
2018-08-29,-0.0014337699789597202
2018-08-30,-0.012439810597438594
2018-08-31,0.013081147132477211
2018-09-04,0.0009567611696010836
2018-09-05,-0.0014337699789597202
2018-09-06,-0.004306029732302319
2018-09-07,0.001441639236943626
2018-09-10,0.008157462416641836
2018-09-11,-0.0019039534902555166
2018-09-12,0.0
2018-09-13,0.006676516070963645
2018-09-14,0.007579276839965621
2018-09-17,0.011753581466593221
2018-09-18,0.003717342121917211
2018-09-19,-0.005092871478549199
2018-09-20,-0.0032568704227114997
2018-09-21,0.00046660295033862376
2018-09-24,-0.00746590933004343
2018-09-25,0.0014102008451710724
2018-09-26,-0.009859063548404268
2018-09-27,0.016729108308689122
2018-09-28,0.02222247453977877
2018-10-01,-0.017576600732561842
2018-10-02,0.013183069073880782
2018-10-03,-0.010223228285499153
2018-10-04,-0.0051643470376637746
2018-10-05,-0.010382505110892337
2018-10-08,0.01907504190625886
2018-10-09,0.006083327741237321
2018-10-10,-0.013488128395894083
2018-10-11,-0.02734554120213617
2018-10-12,0.00048453505765899685
2018-10-15,0.01162790313330997
2018-10-16,0.010057459809826419
2018-10-17,0.01706959885171422
2018-10-18,0.0023310150828030896
2018-10-19,0.006511346132171081
2018-10-22,-0.01755967027462091
2018-10-23,0.0042329394505784546
2018-10-24,0.007963021924640712
2018-10-25,0.02137500518326041
2018-10-26,-0.008189309227464747
2018-10-29,-0.01146795522524724
2018-10-30,-0.0018557792930741224
2018-10-31,0.0037190301253555713
2018-11-01,0.010653076177969512
2018-11-02,-0.0178732973527852
2018-11-05,0.0041998698201441975
2018-11-06,0.013010649428611298
2018-11-07,0.015137763486794187
2018-11-08,-0.0171710477355953
2018-11-09,-0.0022988000996205793
2018-11-12,-0.008755869492197088
2018-11-13,-0.0018599908123229092
2018-11-14,-0.0013971159824882617
2018-11-15,-0.014458781637554097
2018-11-16,0.008045476673813168
2018-11-19,0.005634025308048685
2018-11-20,-0.008870770118450388
2018-11-21,0.008950164974460995
2018-11-23,0.010737237888869045
2018-11-26,0.010623552477479148
2018-11-27,0.00914081855662241
2018-11-28,-0.001811665962092146
2018-11-29,0.0013610452926899885
2018-11-30,-0.013592881018751668
2018-12-03,-0.0004594755823607022
2018-12-04,-0.016084648586655925
2018-12-06,0.02241930241598844
2018-12-07,-0.016445400037698454
2018-12-10,-0.028332900169608766
2018-12-11,0.0009564197031068922
2018-12-12,-0.013849296060525762
2018-12-13,0.00048433023207805626
2018-12-14,-0.0009679934104857013
2018-12-17,-0.043604818544355384
2018-12-18,0.003039530485369646
2018-12-19,-0.010101065787170627
2018-12-20,-0.025509998078631302
2018-12-21,-0.02356054996619239
2018-12-24,-0.03377991466075991
2018-12-26,0.03163139010505667
2018-12-27,0.002622621616077181
2018-12-28,0.011989297134529009
2018-12-31,0.01130870243179194
2019-01-02,-0.015974677648154856
2019-01-03,0.015692760741333744
2019-01-04,0.011188204621364273
2019-01-07,0.002634178628720951
2019-01-08,0.03047814061939591
2019-01-09,0.0132585764224189
2019-01-10,0.010065170563070769
2019-01-11,0.011460185588570537
2019-01-14,0.0073890745482403375
2019-01-15,0.006357050702105349
2019-01-16,0.014091130839995358
2019-01-17,0.0057501734494482815
2019-01-18,0.005717042003542616
2019-01-22,-0.007105742672795512
2019-01-23,0.002862484425499412
2019-01-24,0.0052332285247604915
2019-01-25,0.015144265826443126
2019-01-28,0.0004661824231191325
2019-01-29,0.002330013779900497
2019-01-30,-0.005579021355907932
2019-01-31,0.0065453017679091285
2019-02-01,0.005108889672678085
2019-02-04,-0.005544886860098686
2019-02-05,0.0
2019-02-06,-0.0027883077714006
2019-02-07,0.0
2019-02-08,0.010717762926371721
2019-02-11,0.0009219861713840594
2019-02-12,-0.006909238284694252
2019-02-13,0.0004638662230995738
2019-02-14,0.004172113036718272
2019-02-15,-0.012926743471540214
2019-02-19,-0.0028065664443877036
2019-02-20,0.007973615134816425
2019-02-21,0.00791066455445577
2019-02-22,-0.008772026659846333
2019-02-25,-0.00512291870282966
2019-02-26,-0.0046817804311954925
2019-02-27,-0.0014112987429925061
2019-02-28,0.003768297089745909
2019-03-01,-0.01173163312442127
2019-03-04,0.011870898146331355
2019-03-05,-0.009854085181232985
2019-03-06,-0.0033182973713179464
2019-03-07,-0.004278925817665535
2019-03-08,0.010505927409988347
2019-03-11,0.014649971086418745
2019-03-12,-0.00046543548688127157
2019-03-13,0.0009318678005905134
2019-03-14,-0.0027928756187568515
2019-03-15,0.0056022105060495875
2019-03-18,-0.0027859056572556717
2019-03-19,-0.004189970075037186
2019-03-20,0.002805192130038048
2019-03-21,0.014452156118756943
2019-03-22,0.006433636627966255
2019-03-25,0.00045678745864186077
2019-03-26,0.008215722524612223
2019-03-27,-0.005885455724963795
2019-03-28,0.005906291257833818
2019-03-29,0.003669985424046285
2019-04-01,-0.004113591173637632
2019-04-02,0.0
2019-04-03,0.0059662349975639906
2019-04-04,0.0004563122867027314
2019-04-05,0.008663923714478328
2019-04-08,-0.001808745807386547
2019-04-09,-0.002264248594225915
2019-04-10,0.009532424547484153
2019-04-11,-0.0026978840744368293
2019-04-12,-0.001352292322266968
2019-04-15,0.004514483136299541
2019-04-16,-0.011235872712819228
2019-04-17,-0.006363695252959101
2019-04-18,0.0018298951894690774
2019-04-22,-0.006849361090914607
2019-04-23,0.017471191590354485
2019-04-24,0.015815423525898487
2019-04-25,0.004893512728322724
2019-04-26,0.007082812308173425
2019-04-29,-0.006593392761742756
2019-04-30,0.008849538834285076
2019-05-01,0.0013155773992803432
2019-05-02,0.0
2019-05-03,0.0013139650655316082
2019-05-06,-0.004811588360003949
2019-05-07,-0.015384466566158661
2019-05-08,-0.008036074983638897
2019-05-09,-0.006750602678046724
2019-05-10,0.0158587807753241
2019-05-13,0.0013381118254671698
2019-05-14,-0.00846330454007549
2019-05-15,0.0017967747149429947
2019-05-16,0.015246916897603047
2019-05-17,-0.00044197621690145183
2019-05-20,-0.014582408481072395
2019-05-21,0.003139221494946165
2019-05-22,0.004916981417875554
2019-05-23,0.005338398966240998
2019-05-24,0.0075220845455226115
2019-05-28,-0.008783701723496073
2019-05-29,-0.008418074231158701
2019-05-30,-0.0008935110625010179
2019-05-31,-0.008050332751672107
2019-06-03,-0.003606571094714295
2019-06-04,-0.011312611990431765
2019-06-05,0.024256515714611515
2019-06-06,0.00536189567458667
2019-06-07,-0.015555347634259586
2019-06-10,0.006320300331124296
2019-06-11,0.004486426825161649
2019-06-12,0.001786342326425272
2019-06-13,0.004904302331697918
2019-06-14,0.008429394236392884
2019-06-17,0.0030797175832952828
2019-06-18,-0.002192977865785317
2019-06-19,0.005713947402034902
2019-06-20,0.005681831350276001
2019-06-21,-0.009560789941357117
2019-06-24,-0.022378004103080107
2019-06-25,-0.02154437672375953
2019-06-26,-0.010091456523260711
2019-06-27,0.019631642470900212
2019-06-28,0.01520030028021746
2019-07-01,0.011343300659781619
2019-07-02,0.008972577024536577
2019-07-03,0.011115982273518288
2019-07-05,-0.018469865217104253
2019-07-08,-0.007616184256760361
2019-07-09,0.004063014638285178
2019-07-10,0.003147674637717479
2019-07-11,-0.01030958902117829
2019-07-12,0.008605329328128741
2019-07-15,0.009878793367730232
2019-07-16,-0.011560900728979973
2019-07-17,-0.015294860686273504
2019-07-18,0.004568628013365661
2019-07-19,-0.01591646582676154
2019-07-22,-0.003234646445255618
2019-07-23,-0.005099571597418806
2019-07-24,-0.00046621194596041526
2019-07-25,-0.007925336171871411
2019-07-26,0.004229310021387711
2019-07-29,-0.004679428942205521
2019-07-30,0.010343180575839606
2019-07-31,-0.006979826817809842
2019-08-01,-0.017338506173292023
2019-08-02,0.012398577577046987
2019-08-05,-0.01789905597092356
2019-08-06,0.000479600841613248
2019-08-07,0.005752639330463438
2019-08-08,0.010009459637311702
2019-08-09,-0.0009435641713758658
2019-08-12,0.0018892195793756006
2019-08-13,0.0023573643770828934
2019-08-14,-0.028222089453212584
2019-08-15,-0.004356104120290194
2019-08-16,0.007778448700365814
2019-08-19,0.018330643505501287
2019-08-20,-0.01800067946732886
2019-08-21,0.011094987708061055
2019-08-22,0.014789972665500084
2019-08-23,-0.012693772057934094
2019-08-26,0.03238090017950768
2019-08-27,0.0046126986256807
2019-08-28,0.000918063645406253
2019-08-29,0.012843862091442837
2019-08-30,0.0036234275091167056
2019-09-03,0.0
2019-09-04,0.0009023798320233478
2019-09-05,0.0004509010827051796
2019-09-06,0.0054080206771645045
2019-09-09,-0.016136676659309956
2019-09-10,-0.007289120183213371
2019-09-11,0.007801733010120548
2019-09-12,0.001821673290066883
2019-09-13,-0.010909273164599442
2019-09-16,0.015625038508228162
2019-09-17,0.010859852341330134
2019-09-18,0.005371123082070106
2019-09-19,0.01157658123028904
2019-09-20,0.009683130721573896
2019-09-23,-0.0008720394193291181
2019-09-24,0.0026177167894088083
2019-09-25,0.002611223754144687
2019-09-26,-0.01064125599997734
2019-09-27,0.00044436263112257457
2019-09-30,0.006219460770525709
2019-10-01,-0.002648861211984821
2019-10-02,0.0008850701592131305
2019-10-03,0.010614990380532596
2019-10-04,0.004376579036017958
2019-10-07,0.003921520974972781
2019-10-08,0.0008681197642157468
2019-10-09,-0.003469579119953048
2019-10-10,0.0034816590113615487
2019-10-11,-0.004770181394545769
2019-10-14,0.001742485664182114
2019-10-15,0.005655052892923118
2019-10-16,-0.00259512421325947
2019-10-17,0.003469131215596777
2019-10-18,0.0
2019-10-21,0.015124992481692967
2019-10-22,0.004683411599053278
2019-10-23,0.002118143823705232
2019-10-24,0.0025370770605630533
2019-10-25,-0.0021087534340891168
2019-10-28,0.00464910493352555
2019-10-29,-0.0012619714564369167
2019-10-30,0.010530550899348512
2019-10-31,-0.01834093830164718
2019-11-01,0.041613826305848534
2019-11-04,0.0020383659976466184
2019-11-05,-0.02115560980887954
2019-11-06,0.004987793723096434
2019-11-07,-0.007858100758397213
2019-11-08,0.012088837396187158
2019-11-11,0.012355696882361489
2019-11-12,-0.008136983106649454
2019-11-13,-0.0012305022637407736
2019-11-14,0.009856570295719402
2019-11-15,0.0020331821800330108
2019-11-18,-0.003246889004979381
2019-11-19,-0.0032571502227541904
2019-11-20,0.008987171641033687
2019-11-21,-0.014170459073990505
2019-11-22,-0.0012318061771643407
2019-11-25,0.0065789033617991155
2019-11-26,0.004902112800701852
2019-11-27,0.01178833439209237
2019-11-29,-0.006428346305734189
2019-12-02,-0.010513491496173533
2019-12-03,0.007764763634951599
2019-12-04,-0.007299286887869627
2019-12-05,0.008987171641033687
2019-12-06,0.009716480004817285
2019-12-09,-0.000802294506379253
2019-12-10,-0.0008024206078688367
2019-12-11,-0.008433634361724618
2019-12-12,-0.001620209064699507
2019-12-13,-0.01298165968433429
2019-12-16,0.011508429301473999
2019-12-17,0.00975191136644371
2019-12-18,0.007243791102996777
2019-12-19,0.011586025215915008
2019-12-20,0.00157979381401252
2019-12-23,-0.0007886000907628699
2019-12-24,-0.005524964905329943
2019-12-26,0.005140155936370849
2019-12-27,0.008389808919015529
2019-12-30,0.0015849651728216951
2019-12-31,0.010680323290380267
2020-01-02,-0.010567459407549551
2020-01-03,0.0007909257121307967
2020-01-06,-0.010276631447389883
2020-01-07,-0.00399334822398012
2020-01-08,0.006415199468883692
2020-01-09,0.009960318533381862
2020-01-10,0.0007889429613765486
2020-01-13,-0.000788321021055749
2020-01-14,0.004733557112102327
2020-01-15,0.020023564796026072
2020-01-16,0.008083219018885979
2020-01-17,0.003054361199110067
2020-01-21,0.0038067626956681533
2020-01-22,0.006826032357081013
2020-01-23,0.0022599498822597486
2020-01-24,0.001503076200066067
2020-01-27,-0.0105066041840286
2020-01-28,-0.0022752796105183215
2020-01-29,0.01596337517844959
2020-01-30,0.00374125148833393
2020-01-31,-0.001118420258014563
2020-02-03,0.0018658352399978373
2020-02-04,0.006704098238203393
2020-02-05,-0.0025898657942590164
2020-02-06,0.007047375025293956
2020-02-07,-0.0011047684173259853
2020-02-10,0.013274329622173786
2020-02-11,0.007641994991443468
2020-02-12,0.0010834076446355478
2020-02-13,0.006132665809249094
2020-02-14,0.007888199456718814
2020-02-18,-0.008182384358838668
2020-02-19,-0.014705669698791834
2020-02-20,0.024026229347393846
2020-02-21,0.0007108835574183292
2020-02-24,-0.023090430456594757
2020-02-25,-0.029454667629297493
2020-02-26,-0.03934057516832756
2020-02-27,-0.032761527807785185
2020-02-28,0.010484131507954242
2020-03-02,-0.015961559726459962
2020-03-03,0.0024328470777845723
2020-03-04,0.03762143100229376
2020-03-05,-0.029239835891632482
2020-03-06,-0.02730904450828886
2020-03-09,-0.10528523198269524
2020-03-10,0.06229874378797051
2020-03-11,-0.10425749193082035
2020-03-12,-0.21290008187008302
2020-03-13,0.08441168563491352
2020-03-16,-0.28636369929778605
2020-03-17,0.0366240744232007
2020-03-18,-0.1397846828251883
2020-03-19,0.025892587618425944
2020-03-20,0.07136669992970246
2020-03-23,-0.04630396090839395
2020-03-24,0.11669497770417503
2020-03-25,0.17696419381986828
2020-03-26,0.04666224196022384
2020-03-27,-0.0024767441842094007
2020-03-30,0.01441950481191312
2020-03-31,0.037406395987908736
2020-04-01,-0.09615387943902176
2020-04-02,-0.013962805649464949
2020-04-03,-0.07080229387978987
2020-04-06,0.03483326474006354
2020-04-07,0.01823275306044536
2020-04-08,0.09641855578670011
2020-04-09,0.07788964269255327
2020-04-13,-0.033799570115943145
2020-04-14,0.024125419281242566
2020-04-15,-0.05241465141203705
2020-04-16,-0.02113110620272418
2020-04-17,0.021587269078243265
2020-04-20,-0.025481724205746792
2020-04-21,-0.021045714793628933
2020-04-22,0.0097718607511883
2020-04-23,-0.014193679211862653
2020-04-24,0.01963358712314145
2020-04-27,0.046855025960198526
2020-04-28,0.02881680916042484
2020-04-29,0.06674592398908863
2020-04-30,-0.02681570616129325
2020-05-01,-0.04936834193495887
2020-05-04,-0.010869561107773484
2020-05-05,0.0030523362485475047
2020-05-06,-0.010955566715167508
2020-05-07,0.019692329079288307
2020-05-08,0.03138190741920921
2020-05-11,-0.02282002999606314
2020-05-12,-0.055688708782944185
2020-05-13,-0.05707044431231456
2020-05-14,0.02151985972474124
2020-05-15,0.007241672529993748
2020-05-18,0.0797385567422062
2020-05-19,0.043583290089400206
2020-05-20,0.039443390882303975
2020-05-21,0.022879583335982945
2020-05-22,0.027277559017464093
2020-05-26,0.05310670178814991
2020-05-27,0.011598447149842261
2020-05-28,-0.033898193991916736
2020-05-29,0.012384155383467155
2020-06-01,0.04994851359574226
2020-06-02,-0.006795893067444991
2020-06-03,0.07086985633165277
2020-06-04,0.014605162358452661
2020-06-05,0.03418817958699916
2020-06-08,-0.006959473046993403
2020-06-09,-0.036355650257705485
2020-06-10,-0.03863635846191327
2020-06-11,-0.03026037113935287
2020-06-12,0.0867870915983906
2020-06-15,0.024226274135237036
2020-06-16,-0.020149120782392616
2020-06-17,0.023692712039512065
2020-06-18,-0.013100485871110457
2020-06-19,-0.005310064998927833
2020-06-22,-0.030693698371794254
2020-06-23,0.012391030102862244
2020-06-24,-0.044424188474221804
2020-06-25,-0.0009490236034573885
2020-06-26,-0.048907705048492844
2020-06-29,0.013581959572708246
2020-06-30,0.009499914944178345
2020-07-01,0.025260062945323236
2020-07-02,0.007729644443268402
2020-07-06,-0.030680889067191908
2020-07-07,-0.011375051147800241
2020-07-08,0.010505423957831717
2020-07-09,-0.020297025772808674
2020-07-10,0.008590041817291283
2020-07-13,-0.010520780845876154
2020-07-14,-0.0035442981365280124
2020-07-15,0.0767275372008247
2020-07-16,-0.006135101470826965
2020-07-17,0.02326711754492483
2020-07-20,-0.01948987090670984
2020-07-21,0.01609127868411453
2020-07-22,0.03679524390543798
2020-07-23,-0.029649537133298765
2020-07-24,-0.02638871057718617
2020-07-27,-0.0123634373089202
2020-07-28,-0.0028889810928001136
2020-07-29,0.03428300289556452
2020-07-30,0.011204565032676195
2020-07-31,0.002308391068738702
2020-08-03,0.013357969466816444
2020-08-04,0.03181835768078911
2020-08-05,-0.014978243224619714
2020-08-06,0.015206002427452292
2020-08-07,0.00792930015307336
2020-08-10,0.010926518756992909
2020-08-11,0.006053056725380257
2020-08-12,0.0030077887191966024
2020-08-13,-0.013710047816038018
2020-08-14,-0.00390975203405175
2020-08-17,0.01133877804419714
2020-08-18,-0.009055667063641581
2020-08-19,0.005657000526072764
2020-08-20,0.0
2020-08-21,-0.025529863325373103
2020-08-24,0.02087029666231488
2020-08-25,-0.00391485449039608
2020-08-26,-0.005240105607983936
2020-08-27,0.015803235182118236
2020-08-28,-0.0069143784975846945
2020-08-31,-0.027850402069935498
2020-09-01,0.04610579053777886
2020-09-02,0.009413688814717602
2020-09-03,-0.028401683158769564
2020-09-04,-0.0017453209274248538
2020-09-08,0.01748264567325819
2020-09-09,0.02104781124170696
2020-09-10,-0.0008412473378232033
2020-09-11,0.013052649599569754
2020-09-14,0.03117211892312266
2020-09-15,0.024586914928739434
2020-09-16,-0.012588604005692505
2020-09-17,-0.025099613381047714
2020-09-18,-0.026971848807700538
2020-09-21,-0.033599368834460686
2020-09-22,0.010864895240519479
2020-09-23,-0.01934652765918632
2020-09-24,0.00964501787105898
2020-09-25,0.023013493823548448
2020-09-28,0.026740352366036335
2020-09-29,-0.0196984275567883
2020-09-30,-0.0008548000937200761
2020-10-01,0.014976277122199066
2020-10-02,0.014333946397590003
2020-10-05,0.007896892532937683
2020-10-06,-0.016494826945862462
2020-10-07,-0.005450770929874782
2020-10-08,0.012647412680406811
2020-10-09,-0.0158200891384499
2020-10-12,0.009729229048696775
2020-10-13,-0.006702927122234192
2020-10-14,-0.0012652029369294437
2020-10-15,0.010979702128525393
2020-10-16,-0.010860457539759394
2020-10-19,-0.022382083891784976
2020-10-20,0.0051839702368732254
2020-10-21,0.006875651386581527
2020-10-22,0.02005974008627498
2020-10-23,0.008786726886196972
2020-10-26,-0.029863215372880614
2020-10-27,-0.032492495529362175
2020-10-28,-0.00397696643585721
2020-10-29,0.0314995731089287
2020-10-30,-0.012903185290046415
2020-11-02,0.030065221422961308
2020-11-03,0.01184414457148697
2020-11-04,0.023411616219677356
2020-11-05,-0.014297208732507616
2020-11-06,-0.006216509526868141
2020-11-09,-0.006672382082010486
2020-11-10,0.06129316402374996
2020-11-11,0.004746801629301078
2020-11-12,-0.019685139326983125
2020-11-13,0.03654614925727895
2020-11-16,0.015110529388514982
2020-11-17,0.008778680088286528
2020-11-18,-0.023458346856707446
2020-11-19,0.0023248999061666886
2020-11-20,0.0
2020-11-23,0.008504138859639188
2020-11-24,0.0007663384886136271
2020-11-25,-0.023362695535330436
2020-11-27,0.007058917165084333
2020-11-30,-0.015186736878554097
2020-12-01,0.00909417284932812
2020-12-02,-0.008228854361721938
2020-12-03,0.029632662935081377
2020-12-04,-0.005756023958282452
2020-12-07,-0.008104617004696335
2020-12-08,-0.004669605192763826
2020-12-09,-0.0054729399654760424
2020-12-10,-0.00039295940714023647
2020-12-11,0.008651089225942599
2020-12-14,-0.010526549478995006
2020-12-15,0.02876296773297815
2020-12-16,-0.0022980006108491713
2020-12-17,0.02111349335257473
2020-12-18,-0.030451250809189978
2020-12-21,-0.0034894876130785457
2020-12-22,0.022073128583399937
2020-12-23,-0.0007715425319768654
2020-12-24,-0.0011577438245858884
2020-12-28,-0.003477442893654259
2020-12-29,-0.020550811718267004
2020-12-30,0.016231297294089453
2020-12-31,-0.00662257109458797
2021-01-04,-0.03333332705289005
2021-01-05,0.012981903552532703
2021-01-06,0.002402653983095915
2021-01-07,-0.0051937205456827895
2021-01-08,0.03092377010067726
2021-01-11,-0.012855463581380344
2021-01-12,-0.004340959574849479
2021-01-13,0.0015855168387848284
2021-01-14,0.0019784735010319743
2021-01-15,-0.006319050424225425
2021-01-19,0.008346835754857729
2021-01-20,0.039416429548758014
2021-01-21,-0.00455073784829374
2021-01-22,0.00533340434899543
2021-01-25,-0.005305110051972428
2021-01-26,-0.006857038059361553
2021-01-27,-0.050632961548303546
2021-01-28,0.044444409933728446
2021-01-29,-0.022050231500713058
2021-02-01,0.040348146598864654
2021-02-02,0.017870690689845814
2021-02-03,-0.004856227279620762
2021-02-04,0.005630814840037246
2021-02-05,0.005972225323322089
2021-02-08,-0.008163169619199717
2021-02-09,-0.0033671310634152407
2021-02-10,0.013138087025274414
2021-02-11,0.0018526580146394078
2021-02-12,0.008135998999291294
2021-02-16,-0.0029347166974381667
2021-02-17,0.004783061719853432
2021-02-18,-0.006957168534795222
2021-02-19,0.030973328257151822
2021-02-22,0.01609451813447116
2021-02-23,-0.003871957442713736
2021-02-24,0.006360496436195184
2021-02-25,-0.009831421935063367
2021-02-26,0.010638133842341801
2021-03-01,0.012982623330622944
2021-03-02,-0.01350887400060774
2021-03-03,0.024929616800094756
2021-03-04,-0.01849945136243414
2021-03-05,0.019895319741658257
2021-03-08,-0.023271512849346476
2021-03-09,0.007007487520448441
2021-03-10,0.001043908955491668
2021-03-11,-0.007299324926420603
2021-03-12,-0.0014006509342691098
2021-03-15,0.011921557978003205
2021-03-16,-0.025987627396858892
2021-03-17,0.0313057356901727
2021-03-18,-0.03449473124912372
2021-03-19,0.0014292602434609059
2021-03-22,0.006064893832647744
2021-03-23,-0.012411298127482318
2021-03-24,-0.021439108388137007
2021-03-25,0.013368142080616208
2021-03-26,0.012825066119013018
2021-03-29,0.004703379218870651
2021-03-30,0.01584448153745255
2021-03-31,0.0010632892730806365
2021-04-01,0.021246644185010766
2021-04-05,0.004854199118877522
2021-04-06,0.003450863145823435
2021-04-07,0.0024068643100756404
2021-04-08,-0.001029083058248892
2021-04-09,-0.01476641787096622
2021-04-12,-0.0017428308457893005
2021-04-13,0.027234600522833885
2021-04-14,-0.020054211825032975
2021-04-15,0.021505365719829195
2021-04-16,0.01663831266927973
2021-04-19,-0.002338046717327402
2021-04-20,0.009373865548729432
2021-04-21,0.012603682711985753
2021-04-22,0.0019653671777384307
2021-04-23,0.0068649430989220495
2021-04-26,0.0035714968348246057
2021-04-27,0.007440813092894238
2021-04-28,0.010597429628391275
2021-04-29,0.009215218899918609
2021-04-30,-0.0018894016518568035
2021-05-03,0.011040962809218957
2021-05-04,-0.011232207665930583
2021-05-05,-0.015147028673443419
2021-05-06,-0.010893871065195793
2021-05-07,0.017168906709470466
2021-05-10,-0.0038215984609883957
2021-05-11,-0.019821190605562977
2021-05-12,-0.03294169165575056
2021-05-13,0.014502543092954179
2021-05-14,0.026263050497871587
