Date,HUM
2015-07-07,-0.009843051272649728
2015-07-08,-0.00662717864480078
2015-07-09,0.0016137931621409418
2015-07-10,0.0058550457318962135
2015-07-13,-0.01148213317954605
2015-07-14,0.005618863172496935
2015-07-15,0.007198568571490815
2015-07-16,-0.005653522367046082
2015-07-17,0.0054715115225139055
2015-07-20,-0.006828937776560018
2015-07-21,-0.0016650056733396035
2015-07-22,0.0013448114692939939
2015-07-23,-0.00736142958314423
2015-07-24,-0.016077621257348684
2015-07-27,0.011828583352958999
2015-07-28,0.0033170875926140653
2015-07-29,-0.0005960393519913731
2015-07-30,-0.0038505215662624215
2015-07-31,-0.008764073040878229
2015-08-03,0.0017024022747438305
2015-08-04,-0.0003838212955509235
2015-08-05,0.017605447023483656
2015-08-06,-0.005497286212231778
2015-08-07,-0.0024930964355953655
2015-08-10,0.011952371339910783
2015-08-11,-0.0023619745190531782
2015-08-12,0.0014527625187270576
2015-08-13,-0.0001608789213020101
2015-08-14,0.002418088427862619
2015-08-17,0.017372108105013773
2015-08-18,0.004110505903609729
2015-08-19,-0.005930550494211095
2015-08-20,-0.017476572415227598
2015-08-21,-0.023429177149916103
2015-08-24,-0.03604257781383435
2015-08-25,0.0015985614827758177
2015-08-26,0.030034965543890957
2015-08-27,0.022574918412504363
2015-08-28,-0.004328436598121654
2015-08-31,-0.006630031542882775
2015-09-01,-0.01936654171241614
2015-09-02,0.013668164465437949
2015-09-03,0.002531426789434299
2015-09-04,-0.0035132138756797104
2015-09-08,0.019061168857008814
2015-09-09,0.0009186020432103703
2015-09-10,0.00032454833985995357
2015-09-11,0.011392425558247599
2015-09-14,-0.0017081744857136982
2015-09-15,0.0036895205949332155
2015-09-16,-0.00037317900758793154
2015-09-17,0.005170428025132123
2015-09-18,-0.0037118835402000228
2015-09-21,0.0050560115333466715
2015-09-22,-0.0010060979254105096
2015-09-23,0.00015921981417665876
2015-09-24,-0.014363218201298156
2015-09-25,-0.025917690240494173
2015-09-28,-0.037045246608885085
2015-09-29,0.009186649076711628
2015-09-30,0.018434416726575087
2015-10-01,0.005977673854548726
2015-10-02,0.019103414027374255
2015-10-05,-0.0008170871341182107
2015-10-06,-0.024323891750907878
2015-10-07,0.011291150000050543
2015-10-08,-0.0034267933450305987
2015-10-09,0.004104157632206729
2015-10-12,0.0025960143683079195
2015-10-13,0.016197533746447945
2015-10-14,-0.010463474027132325
2015-10-15,0.003999621100860606
2015-10-16,0.005184171391668491
2015-10-19,0.01340915074426019
2015-10-20,-0.0040175981196336474
2015-10-21,-0.0471709131474769
2015-10-22,-0.0679648479073135
2015-10-23,0.018714536686766703
2015-10-26,0.012128557308831889
2015-10-27,0.028900338841021833
2015-10-28,0.016213728729353782
2015-10-29,0.014438107109705944
2015-10-30,-0.010743789606404763
2015-11-02,0.011252595583980174
2015-11-03,-0.011680793165078085
2015-11-04,-0.009241988505955812
2015-11-05,0.012268180740203416
2015-11-06,-0.010109089525955683
2015-11-09,0.002313090036579535
2015-11-10,-0.006811118619860279
2015-11-11,-0.030265160340598785
2015-11-12,-0.011981058897322594
2015-11-13,-0.009997403777251113
2015-11-16,0.010038795997141747
2015-11-17,0.002839080555967044
2015-11-18,0.009202684978490083
2015-11-19,-0.039922710572343645
2015-11-20,0.020456341160291602
2015-11-23,0.002744547537822717
2015-11-24,0.0020229241903579886
2015-11-25,-0.00011887597055593169
2015-11-27,0.003028913448004378
2015-11-30,-0.0014208146620904305
2015-12-01,0.028993068306186087
2015-12-02,-0.002419711052680462
2015-12-03,-0.02616572847411547
2015-12-04,0.012870774840861854
2015-12-07,-0.00761263940699497
2015-12-08,0.0033634252307173096
2015-12-09,0.0040578918813913845
2015-12-10,0.007555841143399578
2015-12-11,0.004418279332566444
2015-12-14,0.012211881048981743
2015-12-15,0.004402962598426985
2015-12-16,0.0039844402023994085
2015-12-17,0.0029489307502634787
2015-12-18,-0.008480392840701456
2015-12-21,0.004105422761745414
2015-12-22,0.0
2015-12-23,0.01726290640459438
2015-12-24,-0.004689419508139392
2015-12-28,-0.0008422544741482074
2015-12-29,0.007027658726912245
2015-12-30,-0.0006139883153328807
2015-12-31,-0.002737486545844492
2016-01-04,0.0069464090914401755
2016-01-05,-0.0006674454291408782
2016-01-06,-0.016812389770521574
2016-01-07,-0.008266683876525738
2016-01-08,-0.012789379472142981
2016-01-11,-0.022554965523189252
2016-01-12,-0.0010648375068459393
2016-01-13,-0.02926045159961066
2016-01-14,0.020379552224656816
2016-01-15,-0.03031773483435618
2016-01-19,0.011347032308004934
2016-01-20,0.004512644055711501
2016-01-21,0.008315702604243524
2016-01-22,0.0006619409651484887
2016-01-25,-0.01762700711103471
2016-01-26,0.008390253185092789
2016-01-27,-0.02040583053367029
2016-01-28,-0.009361774311034687
2016-01-29,0.018774891753089662
2016-02-01,0.02942440233069976
2016-02-02,-0.004236698037310194
2016-02-03,-0.000539345075636799
2016-02-04,0.01121261456558642
2016-02-05,-0.022947251665351165
2016-02-08,-0.04745708079754707
2016-02-09,0.016373644379980234
2016-02-10,0.009653010485352942
2016-02-11,-0.01893555983467443
2016-02-12,0.014871318806586098
2016-02-16,0.03909718010620722
2016-02-17,0.010021617378898284
2016-02-18,-0.0033266492000995074
2016-02-19,-0.01436706155379186
2016-02-22,0.03876854119550477
2016-02-23,0.006288436733183689
2016-02-24,-0.003124664734269089
2016-02-25,0.02501571185398732
2016-02-26,0.011948482057979826
2016-02-29,-0.009736619247807887
2016-03-01,0.0240713911914745
2016-03-02,0.008111681315891905
2016-03-03,0.0028461918363142935
2016-03-04,0.00016358910003577698
2016-03-07,0.00545688787913412
2016-03-08,-0.009389224003611085
2016-03-09,0.010464326009996805
2016-03-10,0.0017894558086342105
2016-03-11,0.011637130941212437
2016-03-14,-0.0031031534931872384
2016-03-15,-0.012988035202040615
2016-03-16,-0.002827377111881746
2016-03-17,-0.004635265776193664
2016-03-18,0.011285435514451159
2016-03-21,-0.004712801324979421
2016-03-22,0.003428785349348429
2016-03-23,-0.004176417609690897
2016-03-24,0.002614566068090518
2016-03-28,-0.0061935686495645514
2016-03-29,0.01708279843161531
2016-03-30,-0.004683185841020454
2016-03-31,-0.010492872238085926
2016-04-01,0.0097841349021075
2016-04-04,0.00395148055147998
2016-04-05,-0.023939236114027374
2016-04-06,-0.0037562881822119643
2016-04-07,-0.04308269971207468
2016-04-08,-0.008981331861765751
2016-04-11,-0.020873600616051036
2016-04-12,0.017616204162197446
2016-04-13,-0.0026405598733624247
2016-04-14,-0.010120258935532478
2016-04-15,0.009688548534456665
2016-04-18,0.010890520446814378
2016-04-19,0.017761672345572688
2016-04-20,-0.0015447927022360641
2016-04-21,-0.006017709393311699
2016-04-22,0.010666217427437896
2016-04-25,0.004620928321966256
2016-04-26,0.013457124740807958
2016-04-27,-0.005154327092643629
2016-04-28,0.0017454803224590254
2016-04-29,-0.004497282722677687
2016-05-02,0.0030494538440204444
2016-05-03,-0.0038286178800239767
2016-05-04,-0.00695182581464604
2016-05-05,-0.009049562188103821
2016-05-06,-0.01970016020701182
2016-05-09,0.003515241391117252
2016-05-10,0.013194712235298667
2016-05-11,-0.02005296231617626
2016-05-12,-0.024990873718295004
2016-05-13,-0.0034984308683122523
2016-05-16,0.038068151256784866
2016-05-17,-0.004197632106436422
2016-05-18,-0.0033957436799623153
2016-05-19,-0.011103271930845371
2016-05-20,0.007544876394481648
2016-05-23,-5.9266592833173704e-05
2016-05-24,0.007017174407458526
2016-05-25,0.022953210913776
2016-05-26,-0.0025753427126192774
2016-05-27,-0.0029273494501291797
2016-05-31,-0.007079184980137931
2016-06-01,0.028346109266786268
2016-06-02,0.056144136043448256
2016-06-03,-0.006191390130918517
2016-06-06,0.017078589427486968
2016-06-07,-0.005174649619750227
2016-06-08,-0.0021233083748570802
2016-06-09,0.0018616300549287867
2016-06-10,-0.008441601122702869
2016-06-13,-0.011083707944089305
2016-06-14,0.00541436965396036
2016-06-15,-0.0007543041120700034
2016-06-16,0.008030715981888426
2016-06-17,0.0005882519510282957
2016-06-20,0.014693885347092817
2016-06-21,0.0008951658625686587
2016-06-22,-0.012627226196939234
2016-06-23,-0.0019181146016026274
2016-06-24,-0.023543614102602306
2016-06-27,-0.03258620655649114
2016-06-28,0.03566359072258818
2016-06-29,0.0038262956105739043
2016-06-30,-0.020528114632473504
2016-07-01,-0.03268865914193364
2016-07-05,0.01844847329159971
2016-07-06,0.015631043628630215
2016-07-07,-0.09578813727824775
2016-07-08,-0.02820482384622114
2016-07-11,-0.026240690968356684
2016-07-12,0.004610326429607792
2016-07-13,0.04259599452431839
2016-07-14,-0.00018613493646191248
2016-07-15,-0.014757746568373697
2016-07-18,0.004720142520217907
2016-07-19,-0.03921299995569982
2016-07-20,0.03279411676809052
2016-07-21,0.08282287998103444
2016-07-22,0.026351008740531423
2016-07-25,-0.017267877693212363
2016-07-26,0.005491195805749527
2016-07-27,-0.010864539794973038
2016-07-28,0.0008138176610801295
2016-07-29,0.001974046694959597
2016-08-01,-0.007939452048400297
2016-08-02,-0.00940536063860209
2016-08-03,0.023058256410692035
2016-08-04,0.002017535954462968
2016-08-05,0.02951170437534989
2016-08-08,-0.007320546579832832
2016-08-09,-0.0029267015161622556
2016-08-10,0.014508994277012022
2016-08-11,0.002170075981355657
2016-08-12,0.004276030883414883
2016-08-15,-0.006800842440949806
2016-08-16,0.0
2016-08-17,-0.004175339278783108
2016-08-18,0.0033540936323837034
2016-08-19,-0.008246017091472546
2016-08-22,0.013595366217273863
2016-08-23,-0.003103343929755975
2016-08-24,-0.0030583937307387954
2016-08-25,-0.011265281021245688
2016-08-26,0.0005076723343508949
2016-08-29,-0.002537073669642176
2016-08-30,0.008704154063147618
2016-08-31,0.001344719604406519
2016-09-01,-0.012198713495944369
2016-09-02,0.004531876006002911
2016-09-06,-0.003101475942882459
2016-09-07,-0.0035072850665073263
2016-09-08,0.001476192458696346
2016-09-09,0.0004532009264079928
2016-09-12,0.0015865049597179048
2016-09-13,-0.005600413977059793
2016-09-14,-0.004550487982657003
2016-09-15,-0.0012001693278106407
2016-09-16,-0.0009154688954128298
2016-09-19,-0.0002292175609338587
2016-09-20,-0.00034348320097088436
2016-09-21,0.00762085560925474
2016-09-22,0.000796044855186695
2016-09-23,-0.0024999981396054416
2016-09-26,-0.0013672733946240578
2016-09-27,0.010894987052789018
2016-09-28,-0.003611273817858418
2016-09-29,-0.004303826032089009
2016-09-30,0.006085460128308906
2016-10-03,-0.00146991536811647
2016-10-04,0.00334046959168921
2016-10-05,0.0032729997931744137
2016-10-06,-0.0032062498992954103
2016-10-07,0.0028778461636229657
2016-10-10,0.004331828847445429
2016-10-11,-0.0038710274991425875
2016-10-12,-0.05120257732162825
2016-10-13,0.006174194349677364
2016-10-14,0.007906483486185722
2016-10-17,-0.005444536700582425
2016-10-18,0.01989528483529157
2016-10-19,0.003636096435223779
2016-10-20,0.0037380544241099045
2016-10-21,0.007619618344912871
2016-10-24,0.0022172297897553594
2016-10-25,-0.007999509691020035
2016-10-26,-0.0012010736570337022
2016-10-27,-0.0026332804007070942
2016-10-28,-0.01796885878211696
2016-10-31,0.0027473986897330605
2016-11-01,-0.0167315561791741
2016-11-02,-0.002787074972520287
2016-11-03,-0.01712329432708881
2016-11-04,0.012763916970275124
2016-11-07,0.04473761537748144
2016-11-08,0.023554680688951946
2016-11-09,0.038932343731456376
2016-11-10,0.03698924840784934
2016-11-11,0.0016072789194963022
2016-11-14,0.029245753907690908
2016-11-15,-0.00010069067225448869
2016-11-16,0.008299144380138346
2016-11-17,0.007931382664102982
2016-11-18,-0.0094033085364712
2016-11-21,-0.0008492875162818825
2016-11-22,0.028601456236691858
2016-11-23,0.0107919619345207
2016-11-25,-0.0002404469121278785
2016-11-28,0.000577321448619994
2016-11-29,0.009615346082604281
2016-11-30,0.012571450274406981
2016-12-01,0.01937515161036729
2016-12-02,-0.014439768485359439
2016-12-05,-0.02246915762080559
2016-12-06,-0.02169168009618383
2016-12-07,-0.006363497600488488
2016-12-08,0.018226882975725722
2016-12-09,-0.016497577625229076
2016-12-12,-0.0017709091411939326
2016-12-13,0.00808193026909887
2016-12-14,0.003274940311094987
2016-12-15,-0.0028746041725479232
2016-12-16,0.0048377756677997485
2016-12-19,-0.025433012296184554
2016-12-20,-0.0007983993520161992
2016-12-21,-0.002247016954608494
2016-12-22,0.015665316641789495
2016-12-23,0.012812517693593817
2016-12-27,0.002578626354838409
2016-12-28,-0.007085178795511626
2016-12-29,-0.008211353544490763
2016-12-30,0.005470051159806477
2017-01-03,-0.03146564430545229
2017-01-04,0.0008600812623369425
2017-01-05,0.014915482595532215
2017-01-06,0.004981919717209848
2017-01-09,0.006245910063983118
2017-01-10,-0.0086335715238679
2017-01-11,0.012590211003129292
2017-01-12,0.008698571025242963
2017-01-13,-0.011351742439705825
2017-01-17,0.005519259862772463
2017-01-18,0.010145022477616061
2017-01-19,-0.00053346209695182
2017-01-20,-0.02655360772689841
2017-01-23,0.022391033982703812
2017-01-24,-0.024778372054738873
2017-01-25,0.009002857533036535
2017-01-26,-0.007980458648034428
2017-01-27,0.0076449008197565504
2017-01-30,-0.011901263555275654
2017-01-31,-0.0038140362858465338
2017-02-01,-0.00010088347448933277
2017-02-02,0.004584781915121017
2017-02-03,-0.005767582540406324
2017-02-06,-0.008928414124298345
2017-02-07,-0.0062604231010642275
2017-02-08,0.022536279131975867
2017-02-09,0.03701678420018584
2017-02-10,-0.007728612262430823
2017-02-13,0.006182410300272556
2017-02-14,-0.003531627880057564
2017-02-15,-0.0031559589177807545
2017-02-16,0.01665699025724421
2017-02-17,-0.019833344487902083
2017-02-21,0.0036166150353038606
2017-02-22,0.001753506516277259
2017-02-23,-0.003354647429578028
2017-02-24,0.011072626456164025
2017-02-27,0.0070917591064803
2017-02-28,0.011976309136759511
2017-03-01,0.01297025619044967
2017-03-02,-0.006635776587437192
2017-03-03,0.0065859750364059
2017-03-06,-0.0057480965341556445
2017-03-07,0.02448970918216231
2017-03-08,-0.0022940190314844067
2017-03-09,0.0015633845872795593
2017-03-10,0.0006429621460908308
2017-03-13,0.00573583581959114
2017-03-14,-0.005383830325388805
2017-03-15,0.004954423985886525
2017-03-16,0.0007758762167904276
2017-03-17,-0.0015965522570133839
2017-03-20,-0.01598904007455737
2017-03-21,-0.008588770747671948
2017-03-22,-0.0010301350616430671
2017-03-23,-0.016031335423881465
2017-03-24,-0.012577066233420475
2017-03-27,-0.018285337949851876
2017-03-28,0.015480827226877825
2017-03-29,-0.0009696154001085366
2017-03-30,0.004077191021736093
2017-03-31,-0.0035289808239128417
2017-04-03,0.017609251431391693
2017-04-04,0.006102183147184137
2017-04-05,-0.00464381159313576
2017-04-06,0.012044030789916338
2017-04-07,-0.008702124733417027
2017-04-10,0.00868337169911948
2017-04-11,0.001505226916558966
2017-04-12,0.00042287138160723714
2017-04-13,-0.005587083516402025
2017-04-17,0.004579685356204566
2017-04-18,-0.005028789969949932
2017-04-19,0.006660254171488189
2017-04-20,0.005302734581761781
2017-04-21,-0.002660875699309617
2017-04-24,0.00042096628610455156
2017-04-25,0.019695248679376
2017-04-26,0.006331165701223718
2017-04-27,-0.003100145535373078
2017-04-28,0.01513699500051957
2017-05-01,0.006261924330036139
2017-05-02,0.009983420762951223
2017-05-03,-0.0070036925344320045
2017-05-04,0.021560787785094737
2017-05-05,0.0039764803504558355
2017-05-08,-0.0022197446535063836
2017-05-09,0.005845068280924792
2017-05-10,0.0009105564432323465
2017-05-11,-0.0003029839151746927
2017-05-12,0.005460587587124532
2017-05-15,-0.003793114004624565
2017-05-16,-0.021245477372519583
2017-05-17,-0.005658664435654104
2017-05-18,0.017294934874767964
2017-05-19,-0.004020673886813042
2017-05-22,0.010575235727359411
2017-05-23,-0.004428939595807813
2017-05-24,0.010162296800420245
2017-05-25,0.00267694939311669
2017-05-26,8.606383172726773e-05
2017-05-30,-0.008094774565479912
2017-05-31,0.008204249395322938
2017-06-01,0.011797077447658122
2017-06-02,-0.0033616341459627996
2017-06-05,-0.006191016616992617
2017-06-06,0.003179210431342838
2017-06-07,0.0010707489578178908
2017-06-08,-0.014930549627443557
2017-06-09,-0.0024755376710916543
2017-06-12,-0.006922099082152466
2017-06-13,0.016878286765914075
2017-06-14,-0.0010345043834937284
2017-06-15,0.0030206810040227516
2017-06-16,0.008820564922381369
2017-06-19,0.004393362734040673
2017-06-20,-0.01070118651905183
2017-06-21,0.013907425161624465
2017-06-22,0.0033445517183547935
2017-06-23,0.005991740308526117
2017-06-26,-0.015393177532306401
2017-06-27,0.009882756669191917
2017-06-28,0.013056142946897387
2017-06-29,-0.001751626473962875
2017-06-30,0.005347874075505965
2017-07-03,-0.006940442103533062
2017-07-05,0.014103660907273774
2017-07-06,-0.01592946615028712
2017-07-07,-0.0009646026624670068
2017-07-10,0.0034001541577963756
2017-07-11,0.0
2017-07-12,0.0007530067206649171
2017-07-13,-0.004849156793255038
2017-07-14,0.004326795983734311
2017-07-17,-0.006399524118243516
2017-07-18,-0.01052350852617423
2017-07-19,0.004977313710300413
2017-07-20,-0.0016931997965434764
2017-07-21,0.00038159369635337725
2017-07-24,-0.0017800683353241809
2017-07-25,-0.0025051710583692266
2017-07-26,-0.006002520461879324
2017-07-27,-0.0038544321930957803
2017-07-28,0.0020635907835926393
2017-07-31,-0.008066084220404002
2017-08-01,-0.0018596653221371051
2017-08-02,0.04471991460606639
2017-08-03,0.032145718949398994
2017-08-04,-0.011694385437669652
2017-08-07,0.01500433036570925
2017-08-08,0.0024037235370057974
2017-08-09,0.018943347183112413
2017-08-10,-0.012903974714796873
2017-08-11,-0.006675511521820554
2017-08-14,0.00104019331424543
2017-08-15,-0.013666365695968463
2017-08-16,0.0021471419775316303
2017-08-17,0.0012127767822140978
2017-08-18,-0.0015342924910279887
2017-08-21,0.008411296940101787
2017-08-22,0.01572031698747134
2017-08-23,-0.005093217062960953
2017-08-24,-0.0005553658303009135
2017-08-25,0.004566202674856301
2017-08-28,0.008181792179753344
2017-08-29,0.0023524275510775627
2017-08-30,-0.005593421563301004
2017-08-31,0.01329480219842627
2017-09-01,0.004386165075768833
2017-09-05,-0.004637878806923124
2017-09-06,-0.002601401199381015
2017-09-07,-0.00136242766099115
2017-09-08,0.00011689174455220552
2017-09-11,0.0025333514523939726
2017-09-12,-0.008202961188885971
2017-09-13,-0.01395564297491747
2017-09-14,-0.003538112072086985
2017-09-15,-0.005465790475869148
2017-09-18,-0.003329605865627694
2017-09-19,-0.03384968099737662
2017-09-20,-0.001499807062174785
2017-09-21,-0.004339208660939953
2017-09-22,0.0018858427011618772
2017-09-25,-0.007863257722400263
2017-09-26,0.0084314330371833
2017-09-27,-0.001421531508326468
2017-09-28,0.017947918482049463
2017-09-29,0.0036249771114968965
2017-10-02,0.005623261909042387
2017-10-03,0.009755283018305416
2017-10-04,-0.0035573158064214905
2017-10-05,-0.004665011648699258
2017-10-06,0.006276626518523676
2017-10-09,-0.026286126459745818
2017-10-10,0.00033284306115399787
2017-10-11,-0.0004572791015889921
2017-10-12,0.0044095550895877356
2017-10-13,-0.01536622488574002
2017-10-16,-0.0023556208274713164
2017-10-17,0.013745308351181151
2017-10-18,0.003660361899798792
2017-10-19,0.005718564060639197
2017-10-20,0.012855852106828491
2017-10-23,0.0013020585668122031
2017-10-24,0.0014626225247298397
2017-10-25,0.007586625777877831
2017-10-26,0.01272321813763555
2017-10-27,0.029619894851487194
2017-10-30,-0.012781312783901821
2017-10-31,-0.0012123962997306892
2017-11-01,0.0005089306683210282
2017-11-02,0.003405336815389237
2017-11-03,0.0013264175965364
2017-11-06,-0.008609566218417686
2017-11-07,0.007191045727696688
2017-11-08,-0.05005671961130442
2017-11-09,0.016346571533252918
2017-11-10,-0.012406113763722693
2017-11-13,-0.014116767554969933
2017-11-14,-0.005727615582030499
2017-11-15,-0.02621441524141721
2017-11-16,0.011273597747242903
2017-11-17,-0.010384962029961087
2017-11-20,8.532281403406117e-05
2017-11-21,0.012592002756797394
2017-11-22,0.007952068677044233
2017-11-24,0.00927404941368204
2017-11-27,0.012681116988586094
2017-11-28,0.002710025474559341
2017-11-29,0.02419947154476132
2017-11-30,0.04289770841017626
2017-12-01,-0.008932032067789919
2017-12-04,-0.02417497941592983
2017-12-05,0.004201621999966321
2017-12-06,-0.011999748289741596
2017-12-07,0.014382748459023764
2017-12-08,0.010200810269328064
2017-12-11,-0.013489605473060884
2017-12-12,0.006362636058295346
2017-12-13,0.0062835827565892455
2017-12-14,-0.02197165855110772
2017-12-15,0.012090562976251773
2017-12-18,-0.028623201485126093
2017-12-19,-0.00495172708531455
2017-12-20,0.0
2017-12-21,-0.006444844452223042
2017-12-22,0.005829627166590523
2017-12-26,0.0051022047819586636
2017-12-27,0.007715719040393809
2017-12-28,0.005085783299535684
2017-12-29,-0.003774972678378119
2018-01-02,0.01439090291241718
2018-01-03,-0.0014304162216207672
2018-01-04,0.02817560057853319
2018-01-05,0.023107485941639583
2018-01-08,-0.021866639327133508
2018-01-09,0.017520814469312862
2018-01-10,7.590238509691538e-05
2018-01-11,0.008019784377197414
2018-01-12,0.010595199302221525
2018-01-16,0.00802223975283245
2018-01-17,0.02065354147614129
2018-01-18,0.013381702386434213
2018-01-19,-0.0005011384078159598
2018-01-22,0.009201545069418726
2018-01-23,0.0035123435166493078
2018-01-24,0.012232584124801216
2018-01-25,-0.0014325315888895629
2018-01-26,0.008324412282048277
2018-01-29,0.010197694173297078
2018-01-30,-0.03069731719737423
2018-01-31,-0.0016291376674726354
2018-02-01,-0.00730943889425717
2018-02-02,-0.011688128407082221
2018-02-05,-0.03399642213884535
2018-02-06,0.007562776720531739
2018-02-07,-0.015680954987606355
2018-02-08,-0.009550614733786711
2018-02-09,0.011243690219556068
2018-02-12,0.006520572066130548
2018-02-13,0.003819422000611139
2018-02-14,-0.0022385544201080076
2018-02-15,-7.453542162594307e-05
2018-02-16,0.005795470102371469
2018-02-20,-0.0062081307870963665
2018-02-21,-0.0035535021245831633
2018-02-22,0.005367941472145477
2018-02-23,0.012620860366030717
2018-02-26,0.012500614849492386
2018-02-27,0.008522218485045752
2018-02-28,-0.01841703624432467
2018-03-01,-0.0077257783379112155
2018-03-02,0.00029667613362183154
2018-03-05,0.002928154601180344
2018-03-06,0.00931306369240903
2018-03-07,0.0006588645832097395
2018-03-08,-0.013794960792470223
2018-03-09,0.011056846833676248
2018-03-12,-0.015743228188541347
2018-03-13,0.006599335576440657
2018-03-14,0.0019263276769407867
2018-03-15,0.0021806357056701753
2018-03-16,0.006049841192191874
2018-03-19,-0.01008317114118884
2018-03-20,0.013408770311104323
2018-03-21,-0.010197545868785074
2018-03-22,-0.018795215191017345
2018-03-23,-0.015505122860386633
2018-03-26,0.02484674162382494
2018-03-27,-0.0016784865231388446
2018-03-28,0.0014972754129269905
2018-03-29,0.004784239112064714
2018-04-02,0.04415449677818284
2018-04-03,0.006305494966312386
2018-04-04,0.016001897790553832
2018-04-05,0.0010452261261209017
2018-04-06,-0.012391653138677405
2018-04-09,0.004475832454774453
2018-04-10,0.006456378179598765
2018-04-11,-0.015897078175439394
2018-04-12,0.011619292955077132
2018-04-13,0.007213970456350305
2018-04-16,0.00810095619226714
2018-04-17,0.02186572020033184
2018-04-18,0.0067840021036815745
2018-04-19,-0.011062756564905185
2018-04-20,-0.002983193692068231
2018-04-23,0.001292379241802033
2018-04-24,-0.0018679495260306433
2018-04-25,0.011703082359112882
2018-04-26,-0.0039007628862098853
2018-04-27,0.0022278591951920834
2018-04-30,-0.009127791588830814
2018-05-01,0.003433102348112671
2018-05-02,-0.025474604424153502
