Date,AIZ
2015-10-08,0.02098958656980532
2015-10-09,-0.014194678522811532
2015-10-12,-0.0017381588648582857
2015-10-13,0.0007460901650080398
2015-10-14,-0.010064592532901262
2015-10-15,0.0041420087272039385
2015-10-16,0.0008749308997495486
2015-10-19,0.012239369866640093
2015-10-20,0.01418883151845085
2015-10-21,-0.027858956947695357
2015-10-22,0.011012533200241537
2015-10-23,0.01312025264236416
2015-10-26,0.0023214932520634335
2015-10-27,-0.011701719471944982
2015-10-28,0.003946604120291353
2015-10-29,0.012776840879495044
2015-10-30,-0.011038921643165334
2015-11-02,0.017171838340199308
2015-11-03,0.0069940668699606245
2015-11-04,-0.0074242931608913265
2015-11-05,0.011340586939359465
2015-11-06,0.01276389614505824
2015-11-09,-0.00977647972707063
2015-11-10,0.0095158223270837
2015-11-11,-0.005655762629728112
2015-11-12,-0.019315086239945378
2015-11-13,-0.007370706253288506
2015-11-16,0.016068208775018578
2015-11-17,0.006110149307724244
2015-11-18,0.018456468708667018
2015-11-19,0.001636723474818913
2015-11-20,0.007237541325986641
2015-11-23,-0.004635933754952304
2015-11-24,-0.0032595103417528692
2015-11-25,-0.003525254441534953
2015-11-27,0.0040093790110409255
2015-11-30,0.004344718482800269
2015-12-01,-0.0030399696186761416
2015-12-02,-0.007506403304786025
2015-12-03,-0.019262582192165367
2015-12-04,0.04301686230888846
2015-12-07,0.0028883428230483954
2015-12-08,-0.011173761893501832
2015-12-09,-0.020386796355343018
2015-12-10,0.00023784579415209173
2015-12-11,-0.02163794149241971
2015-12-14,-0.010451301611261954
2015-12-15,0.005157921331825133
2015-12-16,0.008552084074358923
2015-12-17,-0.020108810107631214
2015-12-18,-0.022252713948342273
2015-12-21,0.011000493961735636
2015-12-22,0.006503166279796302
2015-12-23,0.005964119277791946
2015-12-24,-0.0009881646280444079
2015-12-28,0.00074185654743264
2015-12-29,0.012972865574803816
2015-12-30,-0.007562517472427421
2015-12-31,-0.010200326395905845
2016-01-04,-0.02508047758217935
2016-01-05,0.016684026488313908
2016-01-06,-0.013153359692306021
2016-01-07,-0.022467614803816427
2016-01-08,-0.012205764499986005
2016-01-11,0.017483374977773414
2016-01-12,0.0050389940210082695
2016-01-13,0.00848433493079459
2016-01-14,0.011217236181768842
2016-01-15,-0.013361626999184861
2016-01-19,0.0031937892153435232
2016-01-20,-0.02394278215340495
2016-01-21,0.0073068129428151
2016-01-22,0.029403972368236886
2016-01-25,-0.017112952113041646
2016-01-26,0.014082190542463735
2016-01-27,-0.003282255540804413
2016-01-28,0.0063329148617052855
2016-01-29,0.023411254130123238
2016-02-01,-0.004058292184533796
2016-02-02,-0.02037574299462208
2016-02-03,0.0015124699547761633
2016-02-04,-0.010194859574935378
2016-02-05,-0.0020342815638899614
2016-02-08,-0.028669777441644673
2016-02-09,0.0034105647000370887
2016-02-10,-0.13413525154751116
2016-02-11,0.01026734376943872
2016-02-12,0.0023911877321336483
2016-02-16,0.002684099672176865
2016-02-17,0.029739410379262754
2016-02-18,-0.011840756578420542
2016-02-19,0.027765273209839902
2016-02-22,0.0036970726459728542
2016-02-23,-0.005949919000134418
2016-02-24,0.0062705609232920345
2016-02-25,0.03366121580438097
2016-02-26,0.003725656727487703
2016-02-29,-0.022545806785246092
2016-03-01,0.03150465989245088
2016-03-02,-0.000954540904427037
2016-03-03,0.012010576175624399
2016-03-04,-0.000539723314141205
2016-03-07,-0.00890566210628052
2016-03-08,0.02409834696344615
2016-03-09,0.018745005208521626
2016-03-10,0.0019575919935905794
2016-03-11,0.010679594650503388
2016-03-14,-0.00219063153788035
2016-03-15,0.01601448772945968
2016-03-16,-0.009406590083973265
2016-03-17,0.007314205611702818
2016-03-18,-0.006114626003030144
2016-03-21,0.003973523176042715
2016-03-22,0.0035748106421173986
2016-03-23,-0.008268786036070175
2016-03-24,-0.010005368889562716
2016-03-28,0.006089956280681985
2016-03-29,-0.006954474399745947
2016-03-30,0.0162104316585292
2016-03-31,-0.015441236404451053
2016-04-01,0.012443359525079911
2016-04-04,-0.004737073059835506
2016-04-05,-0.004630713358630634
2016-04-06,0.007495460468211812
2016-04-07,-0.011159897914584826
2016-04-08,0.010637189773431865
2016-04-11,0.00911294625662129
2016-04-12,0.013736995831872711
2016-04-13,0.019699029711990113
2016-04-14,-0.004799045881927477
2016-04-15,-0.0004944728083638994
2016-04-18,0.006308612181378015
2016-04-19,0.002089537287574661
2016-04-20,-0.001349068715936319
2016-04-21,-0.029848900614247387
2016-04-22,0.008229935306178549
2016-04-25,-0.00816275634950192
2016-04-26,0.004178641301935571
2016-04-27,0.07590459491973767
2016-04-28,-0.008672620487327642
2016-04-29,-0.00023628448825963044
2016-05-02,0.019864849790418804
2016-05-03,-0.00023141771599966
2016-05-04,-0.002087392062546378
2016-05-05,0.002323713846941411
2016-05-06,0.0012755106112205539
2016-05-09,-0.0033580300123998708
2016-05-10,0.010921341519585903
2016-05-11,-0.007125524724336807
2016-05-12,0.01041795134337753
2016-05-13,-0.0032078697045391236
2016-05-16,0.004137571565064224
2016-05-17,-0.012017893340540153
2016-05-18,0.0189992386951654
2016-05-19,-0.00909490210152808
2016-05-20,0.0061952528576223465
2016-05-23,-0.006385327329383017
2016-05-24,0.0175579677902602
2016-05-25,-0.010488395203708256
2016-05-26,-0.007336086475034476
2016-05-27,0.009815278264798222
2016-05-31,-0.0006863543305796194
2016-06-01,-0.010755954151615121
2016-06-02,-0.00902254385221446
2016-06-03,-0.0077043136914073385
2016-06-06,-0.0037641571820331565
2016-06-07,0.003306257226747489
2016-06-08,0.001294541266872118
2016-06-09,-0.00047017267048421463
2016-06-10,-0.0031746219091508543
2016-06-13,-0.006842325131161564
2016-06-14,-0.002731963857918407
2016-06-15,-0.0042876756142402606
2016-06-16,0.01973687944469993
2016-06-17,0.0030498136225007855
2016-06-20,0.0028067430981202346
2016-06-21,0.001282340088168743
2016-06-22,0.0033784236162757164
2016-06-23,0.004990836205757132
2016-06-24,-0.038923658591207944
2016-06-27,-0.02643878204154637
2016-06-28,0.026663205000118317
2016-06-29,0.014067498848864268
2016-06-30,0.023357767683799935
2016-07-01,0.019001623210150198
2016-07-05,-0.02797068215439502
2016-07-06,-0.0010528149351148874
2016-07-07,-0.011475425950476681
2016-07-08,0.02380969880571593
2016-07-11,0.0050906934164201
2016-07-12,0.007597364272346807
2016-07-13,0.0046846900941828196
2016-07-14,0.004207030823613511
2016-07-15,-0.0043028564544189685
2016-07-18,-0.0038668290756324053
2016-07-19,0.0
2016-07-20,-0.002283704618506688
2016-07-21,-0.0008005310004507438
2016-07-22,0.0066423009394416255
2016-07-25,-0.003413163787951645
2016-07-26,-0.012443008950346002
2016-07-27,-0.03190396577221721
2016-07-28,-0.004776175732063459
2016-07-29,-0.004079090188058965
2016-08-01,0.0028914937431394616
2016-08-02,0.0004803983130050593
2016-08-03,0.009844806049739807
2016-08-04,-0.004993205629986619
2016-08-05,0.013382506719709752
2016-08-08,-0.0005894794011431781
2016-08-09,0.0002358662454302607
2016-08-10,0.0
2016-08-11,0.005426012182939033
2016-08-12,-0.0005865056179402695
2016-08-15,0.007043268793064383
2016-08-16,-0.0069940081139768795
2016-08-17,0.007160660176579681
2016-08-18,0.003962398108547482
2016-08-19,0.00847463821194916
2016-08-22,-0.0018415179098960621
2016-08-23,0.00023035134104154587
2016-08-24,0.0012683765201371155
2016-08-25,0.01505665579503046
2016-08-26,0.0005703688122746797
2016-08-29,0.011745693066551599
2016-08-30,0.00879199963924382
2016-08-31,0.0005587181109003581
2016-09-01,-0.003238492092758616
2016-09-02,0.010979384560500849
2016-09-06,-0.003989238576291965
2016-09-07,0.0027810721960406237
2016-09-08,-0.0019973058565461166
2016-09-09,-0.008004002001000488
2016-09-12,0.01199124005661023
2016-09-13,-0.020265688208774613
2016-09-14,-0.012885379830915089
2016-09-15,0.006297469169711745
2016-09-16,-0.00022721479974596726
2016-09-19,0.020031662417338447
2016-09-20,-0.0035705218557805507
2016-09-21,0.01567731299238595
2016-09-22,0.006394861865422374
2016-09-23,-0.012489405314119462
2016-09-26,-0.0022182000293076154
2016-09-27,0.008560972303252923
2016-09-28,0.011685282368904204
2016-09-29,-0.0032687944311273753
2016-09-30,0.008527471611956772
2016-10-03,-0.018536826568222087
2016-10-04,-0.0015460804106101067
2016-10-05,0.005973518778288778
2016-10-06,-0.010996022613343537
2016-10-07,-0.00011166090911951532
2016-10-10,0.009674626950892051
2016-10-11,-0.0033042121186083184
2016-10-12,0.006961237386685637
2016-10-13,-0.011412117654835519
2016-10-14,0.009878881938791162
2016-10-17,0.003077505105908429
2016-10-18,0.0004384935504866405
2016-10-19,-0.08378948736527525
2016-10-20,-0.0031084721428860096
2016-10-21,-0.006955220032321741
2016-10-24,0.0009661467397121815
2016-10-25,-0.007721275820765872
2016-10-26,-0.0038906789154189436
2016-10-27,-0.021481650446627754
2016-10-28,-0.0023701458264895336
2016-10-31,0.006751879296702068
2016-11-01,-0.014406480516391595
2016-11-02,-0.008064155666566042
2016-11-03,0.02108715043366627
2016-11-04,-0.008086651286201785
2016-11-07,0.0031354582598093206
2016-11-08,0.0013755571647393605
2016-11-09,0.02409791541664652
2016-11-10,0.01792248852220113
2016-11-11,-0.00598872016071339
2016-11-14,0.036390283447899296
2016-11-15,-0.00011665747435307683
2016-11-16,0.0040697743722573065
2016-11-17,-0.00034775406034381895
2016-11-18,-0.0061395214311515955
2016-11-21,-0.0005828798707004923
2016-11-22,-0.0020994643731201412
2016-11-23,0.013642253216472167
2016-11-25,0.0025525633271483716
2016-11-28,-0.005902107258985767
2016-11-29,0.0019789796777522906
2016-11-30,0.003137173319791131
2016-12-01,0.0050961521091186235
2016-12-02,-0.00783595719755259
2016-12-05,0.0065039962529140904
2016-12-06,0.025732909290982375
2016-12-07,0.015187119216461653
2016-12-08,0.03623665077764926
2016-12-09,-0.014436973368790018
2016-12-12,-0.00021727716397446084
2016-12-13,-0.0008678297875505114
2016-12-14,0.0007602677027644944
2016-12-15,0.0036907063953715014
2016-12-16,-0.012220229527958981
2016-12-19,0.011714320148841884
2016-12-20,-0.001190376652109859
2016-12-21,0.0002166545413058163
2016-12-22,0.009423603042038042
2016-12-23,0.0009662149826885624
2016-12-27,0.004930701100191781
2016-12-28,-0.00586705471948723
2016-12-29,-0.005579608539262315
2016-12-30,0.002050291787634828
2017-01-03,0.013568279423368468
2017-01-04,0.010306284131046839
2017-01-05,0.00042069034175762354
2017-01-06,0.008935128623374311
2017-01-09,-0.019483517469317313
2017-01-10,0.0009566737719446383
2017-01-11,0.006369591957915199
2017-01-12,0.0003163164408370722
2017-01-13,0.0
2017-01-17,-0.0012655311841581751
2017-01-18,0.004329162986603574
2017-01-19,0.005571795779049982
2017-01-20,0.0052275116096491825
2017-01-23,-0.001872001389279343
2017-01-24,0.008023254699725424
2017-01-25,0.013334623179467098
2017-01-26,0.008670894493003845
2017-01-27,-0.010113499914883528
2017-01-30,-0.009399245772287568
2017-01-31,0.0017534282139124446
2017-02-01,0.0023677233673355946
2017-02-02,-0.00020520939229318191
2017-02-03,0.006882594468027081
2017-02-06,-0.006325558941378651
2017-02-07,-0.004004423603140683
2017-02-08,-0.067525851865608
2017-02-09,0.010061101635606917
2017-02-10,0.01718473573646806
2017-02-13,0.014957543987440536
2017-02-14,0.009859822834997534
2017-02-15,0.010498645678020502
2017-02-16,0.00280527269118358
2017-02-17,0.0023829675778723747
2017-02-21,0.013333246358471218
2017-02-22,0.003569750279332151
2017-02-23,0.010014599144797298
2017-02-24,-0.0008094530911409992
2017-02-27,-0.006480325895834471
2017-02-28,0.0089685901938088
2017-03-01,0.018686879528888367
2017-03-02,-0.010907575434778938
2017-03-03,0.0012031033107320344
2017-03-06,-0.002903714031532001
2017-03-07,0.0002011746836518835
2017-03-08,-0.0012050046587691599
2017-03-09,0.004925530667292177
2017-03-10,-0.003300781493521532
2017-03-13,-0.002308605224276783
2017-03-14,0.0008046315748073685
2017-03-15,-0.004723770428488705
2017-03-16,-0.0043427428812577995
2017-03-17,0.0038544252079426577
2017-03-20,-0.013337165378259352
2017-03-21,-0.022529756498750997
2017-03-22,0.0013623362549515239
2017-03-23,-0.0025111842739782286
2017-03-24,-0.0029368083935684686
2017-03-27,-0.005259828430618785
2017-03-28,0.009940855202215992
2017-03-29,-0.012461086101759333
2017-03-30,0.011981836033289062
2017-03-31,0.002410106078116314
2017-04-03,-0.006898839423658876
2017-04-04,-0.0005262785827740979
2017-04-05,-0.006423488463604743
2017-04-06,0.004663095773617343
2017-04-07,-0.0010550002109621648
2017-04-10,0.0016900482240478354
2017-04-11,0.0037952000641372496
2017-04-12,-0.016595037735516738
2017-04-13,-0.010146195083464149
2017-04-17,0.016616716568387035
2017-04-18,-0.006580531517207389
2017-04-19,0.003952706250062166
2017-04-20,0.012131876856659396
2017-04-21,-0.004311021881141963
2017-04-24,0.014994823200018104
2017-04-25,0.008323030689997957
2017-04-26,0.0010312592002366117
2017-04-27,0.0010315832126537305
2017-04-28,-0.009061301498653807
2017-05-01,0.010494473932231685
2017-05-02,0.009151821424635997
2017-05-03,0.06490709778954984
2017-05-04,-0.0003827688957928066
2017-05-05,-0.005264765743031585
2017-05-08,0.013279855059507684
2017-05-09,-0.008262442907918666
2017-05-10,-0.0076605559338567275
2017-05-11,-0.009456736507800212
2017-05-12,-0.005845044854903447
2017-05-15,0.0020578682860608044
2017-05-16,-0.0028358484070264423
2017-05-17,-0.017750384454622292
2017-05-18,-0.008785923184455369
2017-05-19,0.0025179463630546906
2017-05-22,0.0006029262827116355
2017-05-23,-0.0010043316642794897
2017-05-24,-0.0009042123478524289
2017-05-25,0.015980214903289713
2017-05-26,-0.011647294319411139
2017-05-30,-0.007352834819601695
2017-05-31,-0.005783869804869002
2017-06-01,0.02214716785529558
2017-06-02,0.00010010499446444499
2017-06-05,-0.010683090316568222
2017-06-06,-0.0010094180849662404
2017-06-07,-0.002828307438793698
2017-06-08,0.005875518489228293
2017-06-09,0.024071059185354793
2017-06-12,-0.003737013415650914
2017-06-13,0.004244641082300271
2017-06-14,0.005897933347250861
2017-06-15,0.011629166801407687
2017-06-16,0.00927362279420807
2017-06-19,0.0024882901732046214
2017-06-20,-0.007255672043828043
2017-06-21,-0.01663822887897015
2017-06-22,-0.01946195317040844
2017-06-23,0.009874344159855664
2017-06-26,0.025975337084308547
2017-06-27,-0.002310242386550976
2017-06-28,0.011192658955542889
2017-06-29,-0.005725498793825556
2017-06-30,-0.004894339046377261
2017-07-03,0.01408083116740122
2017-07-05,-0.005706524827917003
2017-07-06,-0.003825956597923841
2017-07-07,0.011233599450939158
2017-07-10,-0.0037027947029760755
2017-07-11,-0.004574249352862547
2017-07-12,9.547147537758427e-05
2017-07-13,0.006988562106292395
2017-07-14,-0.005323884779011245
2017-07-17,0.0036320758175154566
2017-07-18,-0.004476055899692577
2017-07-19,0.013200583495891927
2017-07-20,-0.001982382137693528
2017-07-21,-0.0028381059515679707
2017-07-24,0.005597342343371503
2017-07-25,0.0025469369565787048
2017-07-26,-0.010633146743166066
2017-07-27,-0.0019023283671228963
2017-07-28,0.005050727414222633
2017-07-31,-0.0018965451773281794
2017-08-01,0.009404660965429246
2017-08-02,-0.02277434606520201
2017-08-03,0.0
2017-08-04,0.010593018518520125
2017-08-07,-0.010005494152433458
2017-08-08,0.008277900212053657
2017-08-09,0.0025773301216900357
2017-08-10,-0.019329289691260687
2017-08-11,-0.004369504938113056
2017-08-14,0.01648149765434792
2017-08-15,-0.008538943273786126
2017-08-16,-0.0070642175307734645
2017-08-17,-0.02231752232482409
2017-08-18,-0.0030898167368451634
2017-08-21,-0.0062994776284397425
2017-08-22,0.005232418503010816
2017-08-23,0.0016015809741680709
2017-08-24,-0.013161562439913066
2017-08-25,0.002748392051540982
2017-08-28,-0.030967581994935767
2017-08-29,-0.0096390942901039
2017-08-30,0.00275047257027361
2017-08-31,-0.0009492879357588802
2017-09-01,-0.0009504710331678101
2017-09-05,-0.04376354460073417
2017-09-06,0.0067431475920749495
2017-09-07,-0.03656494992880377
2017-09-08,0.03453362536731763
2017-09-11,0.02831350361439
2017-09-12,0.007499495505939313
2017-09-13,-0.0028709337440758764
2017-09-14,-0.005439066605644971
2017-09-15,0.006326259886386465
2017-09-18,-0.0005324297154015722
2017-09-19,-0.008849076217167684
2017-09-20,0.0033345628074381573
2017-09-21,0.003430674159002667
2017-09-22,0.009080976925889939
2017-09-25,0.005188178194302395
2017-09-26,-0.006003675059544689
2017-09-27,0.013563533613154988
2017-09-28,0.001359082309630999
2017-09-29,-0.0027146606868667655
2017-10-02,0.001465797894326215
2017-10-03,0.0004180141757539335
2017-10-04,-0.004284361528801295
2017-10-05,0.0020987456035603813
2017-10-06,0.005760136381298242
2017-10-09,-0.004581717785732131
2017-10-10,0.002301496079178289
2017-10-11,-0.005218443320736954
2017-10-12,0.006609606365833409
2017-10-13,-0.002501522014281443
2017-10-16,0.005328636319435587
2017-10-17,-0.003740970762134199
2017-10-18,0.061964880292656455
2017-10-19,-0.006483107464171356
2017-10-20,-0.012359045319715989
2017-10-23,-0.004004459485457357
2017-10-24,0.0019099107486588718
2017-10-25,0.0012040021254950961
2017-10-26,0.006312454121893074
2017-10-27,-0.0037838033146685435
2017-10-30,0.007995756217315408
2017-10-31,-0.0019830388202656257
2017-11-01,0.005166445308447232
2017-11-02,-0.009488933888872952
2017-11-03,-0.0006987307836860968
2017-11-06,-0.008687702962547728
2017-11-07,-0.002216052172097527
2017-11-08,-0.006764498203648994
2017-11-09,0.003354555917471913
2017-11-10,-0.005673171636227048
2017-11-13,0.005603845974099464
2017-11-14,0.001519428968695724
2017-11-15,0.00010106379970986623
2017-11-16,-0.013756749657149236
2017-11-17,0.011487156117163666
2017-11-20,-0.000405557870130302
2017-11-21,-0.0018256608626820992
2017-11-22,0.00010134562464614305
2017-11-24,0.00010214675883735147
2017-11-27,0.0011244010533832949
2017-11-28,0.020312476081649766
2017-11-29,0.01750681974429602
2017-11-30,-0.008258856608919674
2017-12-01,-0.010905334084412077
2017-12-04,0.00030089675722067
2017-12-05,-0.016032186179884444
2017-12-06,-0.0018330765708558516
2017-12-07,0.005713177947133108
2017-12-08,0.0055791536438687395
2017-12-11,0.007566090494607103
2017-12-12,0.004204999488164551
2017-12-13,-0.014755653844881866
2017-12-14,-0.010423107199690862
2017-12-15,0.0053175059386108
2017-12-18,0.004170305012666464
2017-12-19,-0.00030356097487305167
2017-12-20,0.010335112584076711
2017-12-21,0.014140924941469901
2017-12-22,-0.0008896793272216152
2017-12-26,0.0013856533837264262
2017-12-27,0.0011860594330701524
2017-12-28,0.003850257319608419
2017-12-29,-0.008261294991392498
2018-01-02,-0.015965699042710724
2018-01-03,0.002821844370139992
2018-01-04,0.005426567842115704
2018-01-05,0.01259365132829049
2018-01-08,-0.015892149300711256
2018-01-09,-0.005917396939952968
2018-01-10,-0.026435205521457394
2018-01-11,-0.0072548006564071565
2018-01-12,-0.004176040386164703
2018-01-16,-0.01572464398729423
2018-01-17,0.009798368805174817
2018-01-18,-0.005695580649243359
2018-01-19,-0.002015334358718257
2018-01-22,-0.000531575131473172
2018-01-23,0.007869882556891916
2018-01-24,0.008547069013167707
2018-01-25,-0.005754452924094933
2018-01-26,0.004840599694454717
2018-01-29,-0.01193834685699291
2018-01-30,-0.02374144213940954
2018-01-31,-0.006839526415495456
2018-02-01,0.017271198972169888
2018-02-02,-0.011927777155280372
2018-02-05,-0.04100054484849536
2018-02-06,0.0035158015988627778
2018-02-07,0.0
2018-02-08,-0.037631324574772806
2018-02-09,0.0334663538648623
2018-02-12,-0.005567505350845381
2018-02-13,0.009140888891621568
2018-02-14,0.014945558668277181
2018-02-15,0.004797056105007691
2018-02-16,-0.001665527911133169
2018-02-20,-0.014902132067284413
2018-02-21,-0.0036123625819309835
2018-02-22,-0.004758814817124812
2018-02-23,0.014665180169788794
2018-02-26,-0.0013546183071427853
2018-02-27,-0.012324955902302315
2018-02-28,-0.02152234942965381
2018-03-01,0.0025736608502648917
2018-03-02,0.00875273903498619
2018-03-05,0.02568235503371641
2018-03-06,0.012406886068440537
2018-03-07,-0.007575500121287715
2018-03-08,-0.008082525021790854
2018-03-09,0.02772736367782125
2018-03-12,-0.019931937606383676
2018-03-13,0.0011238585488446695
2018-03-14,-0.012009160217628989
2018-03-15,0.009655918053545598
2018-03-16,0.01181343675494162
2018-03-19,0.002224375238193632
2018-03-20,0.0088756139050572
2018-03-21,0.0008802157555245493
2018-03-22,-0.01681148415386946
2018-03-23,-0.022239626573799964
2018-03-26,0.03829008063099759
2018-03-27,-0.012659446849506262
2018-03-28,0.013824975317954236
2018-03-29,0.00527936656084349
2018-04-02,-0.035335664988134785
2018-04-03,0.02029947516199515
2018-04-04,0.013449043050733467
2018-04-05,0.006799672912766397
2018-04-06,-0.02461861142082733
2018-04-09,0.002009980986825033
2018-04-10,0.011257426808553683
2018-04-11,-0.001543168727380917
2018-04-12,0.013356998345493976
2018-04-13,-0.003159121266810949
2018-04-16,0.010818539576181951
2018-04-17,0.0042162641301422
2018-04-18,-0.0019378703808553555
2018-04-19,-0.0011864799713785512
2018-04-20,0.008747443586140546
2018-04-23,-0.0006422356858577505
2018-04-24,0.00010713936944584113
2018-04-25,0.0003211958965416706
2018-04-26,0.00021418698768060906
2018-04-27,0.006208872611744631
2018-04-30,-0.01244809021319182
2018-05-01,-0.01055800941562035
