Date,D
2015-10-08,0.013327595423155314
2015-10-09,0.004384184267432811
2015-10-12,0.01379906789732166
2015-10-13,-0.001389093238363781
2015-10-14,0.0026424565273281964
2015-10-15,0.009849053778055117
2015-10-16,0.004670491414706435
2015-10-19,0.0031448231117268133
2015-10-20,0.004361163618672892
2015-10-21,0.003121115424617571
2015-10-22,0.007711287779097686
2015-10-23,-0.01892909195469228
2015-10-26,-0.003284111855301086
2015-10-27,-0.006589467550579875
2015-10-28,-0.01160868015898986
2015-10-29,-0.008948597733056451
2015-10-30,0.007759467787582297
2015-11-02,-0.009799786446235803
2015-11-03,-0.00028282349002384244
2015-11-04,-0.001979668504336729
2015-11-05,-0.004676427546554174
2015-11-06,-0.03402608224113879
2015-11-09,-0.0017687137382491613
2015-11-10,0.0010334707727326364
2015-11-11,0.007522300119070291
2015-11-12,-0.005855246617069487
2015-11-13,0.004269439143885334
2015-11-16,0.01554282783803318
2015-11-17,-0.013860395782399837
2015-11-18,0.0026350381719308924
2015-11-19,0.004964871987553243
2015-11-20,0.0026159717422140627
2015-11-23,-0.011294647985417905
2015-11-24,-0.0014798157416493485
2015-11-25,-0.0038530867977449867
2015-11-27,0.0022316545808518384
2015-11-30,0.0
2015-12-01,0.0005937372992097512
2015-12-02,-0.018839973255071918
2015-12-03,-0.014666064550866498
2015-12-04,0.02194292632224837
2015-12-07,-0.006907006851293307
2015-12-08,-0.0034773924333149075
2015-12-09,0.004248051487645954
2015-12-10,-0.014956887806593322
2015-12-11,-0.004754699375296045
2015-12-14,0.007859560370225838
2015-12-15,0.011467650601838297
2015-12-16,0.021466848802363936
2015-12-17,-0.00044406985259581866
2015-12-18,-0.009475969731664868
2015-12-21,-0.005082394443468585
2015-12-22,0.00871413445034408
2015-12-23,0.014000453415803582
2015-12-24,-0.0045534764984389575
2015-12-28,0.0013281089296806048
2015-12-29,0.01149419255364692
2015-12-30,0.0005827518506387186
2015-12-31,-0.015142723666368374
2016-01-04,-0.0025131414497400195
2016-01-05,0.008596260521110066
2016-01-06,0.006172114759604108
2016-01-07,0.0005841147465441843
2016-01-08,0.01474223659713969
2016-01-11,-0.0015819515252113447
2016-01-12,-0.007347906673293436
2016-01-13,0.0017417417117002731
2016-01-14,0.009417579720709002
2016-01-15,-0.011339523519558359
2016-01-19,0.014808731736438263
2016-01-20,-0.016738067465846163
2016-01-21,-0.0034919316355601637
2016-01-22,0.01854272101023091
2016-01-25,-0.0028670607156363603
2016-01-26,0.0023001774512256823
2016-01-27,-0.00014343117355042345
2016-01-28,0.01764456512738244
2016-01-29,0.01733847056198279
2016-02-01,-0.027573686392483587
2016-02-02,-0.004132485731253244
2016-02-03,0.0005726580439224804
2016-02-04,0.007149939695048513
2016-02-05,0.008945070791595011
2016-02-08,-0.022094132329738003
2016-02-09,0.01352723905128883
2016-02-10,-0.0019876304015458146
2016-02-11,-0.015365110339437105
2016-02-12,-0.003900929794633523
2016-02-16,0.003046049587787758
2016-02-17,0.008965867654523452
2016-02-18,-0.00028673909483800664
2016-02-19,-0.0041574682907193905
2016-02-22,0.018427577958154417
2016-02-23,0.001979245207337721
2016-02-24,0.0047968498357642275
2016-02-25,0.00856518908693471
2016-02-26,-0.025198513399499523
2016-02-29,-0.0014283303735044273
2016-03-01,0.00042930918270656093
2016-03-02,-0.00693169005682337
2016-03-03,0.01774033176352785
2016-03-04,0.009001167007517852
2016-03-07,0.008496445099416272
2016-03-08,0.007020200782245523
2016-03-09,0.005298732485723212
2016-03-10,-0.00707356064567366
2016-03-11,0.008800073647031725
2016-03-14,0.0016616574434600295
2016-03-15,0.008985058258047074
2016-03-16,0.007809453753476303
2016-03-17,0.013458565146874824
2016-03-18,-0.014621070444777673
2016-03-21,0.002314020850029186
2016-03-22,-0.009099331947487799
2016-03-23,0.007538086356873475
2016-03-24,-0.001224296029782912
2016-03-28,-0.003677390303697403
2016-03-29,0.020368978183585185
2016-03-30,0.0014741565500928644
2016-03-31,0.004949450382260023
2016-04-01,0.0035944720902507665
2016-04-04,-0.010744191000062742
2016-04-05,-0.020514957720961458
2016-04-06,-0.00410686617052769
2016-04-07,0.0030241267316233333
2016-04-08,0.0009592856119782223
2016-04-11,-0.002327327467602447
2016-04-12,0.004802853432438914
2016-04-13,-0.0057359842751445456
2016-04-14,-0.0013737865620897516
2016-04-15,0.004814398267091846
2016-04-18,-0.002463932881512365
2016-04-19,-0.0006862333964526846
2016-04-20,-0.023894728819605193
2016-04-21,-0.02208776096812104
2016-04-22,0.007912554909439873
2016-04-25,0.001998179650952059
2016-04-26,-0.004273193764801619
2016-04-27,0.012160100821804853
2016-04-28,0.003957544644141775
2016-04-29,0.00619463245533014
2016-05-02,0.008815008930534107
2016-05-03,-0.0022193356662384423
2016-05-04,0.011676321778026466
2016-05-05,-0.0108545547634743
2016-05-06,-0.01000132463168013
2016-05-09,0.002946661767797565
2016-05-10,0.0005595668631090955
2016-05-11,0.002796110601248847
2016-05-12,0.0078083579495140665
2016-05-13,-0.0026287213175421043
2016-05-16,0.0018034015451844354
2016-05-17,-0.015785273293202895
2016-05-18,-0.020680891097584087
2016-05-19,0.018244463111247944
2016-05-20,0.0014110000563181124
2016-05-23,-0.011834162146607374
2016-05-24,0.009124844160247392
2016-05-25,0.0022601617904034477
2016-05-26,0.00888046560482847
2016-05-27,0.0005594195575175931
2016-05-31,0.008937211935139189
2016-06-01,0.0018167222185057064
2016-06-02,-0.0026508113445172787
2016-06-03,0.020702248591612404
2016-06-06,-0.0027408529550447813
2016-06-07,-0.0037101971182962323
2016-06-08,0.006206819361206373
2016-06-09,0.010829398587775874
2016-06-10,-0.005288837937163837
2016-06-13,0.0005451617489764526
2016-06-14,0.0038153573889707637
2016-06-15,0.00013598508582224333
2016-06-16,0.002849719231653447
2016-06-17,0.0031130105045338308
2016-06-20,0.003237977397293479
2016-06-21,-0.00013487470662287837
2016-06-22,-0.007531356161413094
2016-06-23,0.00216794888134042
2016-06-24,0.0029748619368905604
2016-06-27,0.010516506437121764
2016-06-28,0.019880134801765204
2016-06-29,-0.00039258255449758916
2016-06-30,0.019892642623720258
2016-07-01,-0.0008980542903734845
2016-07-05,0.007577327368214037
2016-07-06,0.005991323326882014
2016-07-07,-0.018373038083394633
2016-07-08,0.009294023073577629
2016-07-11,-0.0005115599734388798
2016-07-12,-0.009468883461065447
2016-07-13,0.004650576086120628
2016-07-14,-0.00810099752374982
2016-07-15,0.005055655647471458
2016-07-18,0.0037406189453270677
2016-07-19,0.00012837142324761963
2016-07-20,-0.006809830426040775
2016-07-21,0.0038809114638160835
2016-07-22,0.011726968027974571
2016-07-25,0.0012739385286106852
2016-07-26,-0.013738896143174695
2016-07-27,-0.01302744996922156
2016-07-28,0.005489087175429397
2016-07-29,0.01403666426504735
2016-08-01,-0.005639567031958004
2016-08-02,-0.002706753426013786
2016-08-03,-0.008013545316005177
2016-08-04,-0.004299572808826535
2016-08-05,-0.0137397139313995
2016-08-08,-0.0050421377319114224
2016-08-09,-0.0034668449488195474
2016-08-10,0.003746942855127555
2016-08-11,0.005199216592809419
2016-08-12,0.007426996509437123
2016-08-15,-0.012637802353403393
2016-08-16,-0.004267145919691906
2016-08-17,0.026379479148632257
2016-08-18,0.002739446650584121
2016-08-19,-0.013791106556211963
2016-08-22,0.006332201236144419
2016-08-23,-0.0058988768399708125
2016-08-24,0.0038241798130893567
2016-08-25,0.001576265832383239
2016-08-26,-0.019674640772298857
2016-08-29,0.0127106563370043
2016-08-30,-0.00977678195447551
2016-08-31,-0.001211755288544003
2016-09-01,-0.0013487052685186018
2016-09-02,0.00931712038383914
2016-09-06,0.010033172749730479
2016-09-07,-0.0014568830018838463
2016-09-08,0.0015915381200684031
2016-09-09,-0.039862128263063346
2016-09-12,0.021379315333128313
2016-09-13,-0.007157574675468958
2016-09-14,0.00367280325724062
2016-09-15,0.008944169064194707
2016-09-16,0.008193341396493192
2016-09-19,0.011191012288165991
2016-09-20,-0.003557193664745162
2016-09-21,0.014808595801236502
2016-09-22,0.00377903336090335
2016-09-23,-0.0003895800515317793
2016-09-26,-0.005324041777519328
2016-09-27,-0.010705005008059598
2016-09-28,0.0007917473934910824
2016-09-29,-0.014371995183687591
2016-09-30,-0.006422000752131618
2016-10-03,-0.013329476509819083
2016-10-04,-0.015420140299638896
2016-10-05,-0.0037424647349130202
2016-10-06,0.00041715865517666373
2016-10-07,-0.005701170062965111
2016-10-10,0.010069852766771303
2016-10-11,-0.007338865451738785
2016-10-12,0.006556204952451239
2016-10-13,0.015936709290366835
2016-10-14,-0.007229596868455701
2016-10-17,0.0006871777536836543
2016-10-18,0.007414508375283901
2016-10-19,-0.002180981467512222
2016-10-20,-0.0013658261369774438
2016-10-21,-0.0036930947392228575
2016-10-24,0.0038439534130307873
2016-10-25,0.00382953919490725
2016-10-26,0.005858213271553447
2016-10-27,-0.0071786773975445195
2016-10-28,0.0025920657884532794
2016-10-31,0.023268203275012445
2016-11-01,-0.0098399795962969
2016-11-02,-0.004834998393678291
2016-11-03,0.0033736287645687035
2016-11-04,-0.007531471859662631
2016-11-07,0.01260353220058863
2016-11-08,0.010438652775141888
2016-11-09,-0.030198789864226194
2016-11-10,-0.028544256843835325
2016-11-11,-0.005201585149388954
2016-11-14,-0.010881958419813542
2016-11-15,0.017859803068628777
2016-11-16,-0.0026668621237919687
2016-11-17,-0.00028164241102868193
2016-11-18,0.0016893880590345134
2016-11-21,0.015460488221239466
2016-11-22,0.013010155961113101
2016-11-23,-0.004371929071971592
2016-11-25,0.01482064615049894
2016-11-28,0.016497556322714102
2016-11-29,0.012505221888613471
2016-11-30,-0.028113103589209265
2016-12-01,-0.0073680840545465864
2016-12-02,0.014158182763618354
2016-12-05,-0.004066111108405823
2016-12-06,-0.01047889777686839
2016-12-07,0.010864905730372465
2016-12-08,0.0
2016-12-09,0.01401363476593076
2016-12-12,0.012478433417701051
2016-12-13,0.006492929539460013
2016-12-14,-0.024094438116538663
2016-12-15,0.006071151159225074
2016-12-16,0.017433396634511933
2016-12-19,0.00843551281831778
2016-12-20,0.0
2016-12-21,-0.0035287421083722847
2016-12-22,0.005115057436281267
2016-12-23,0.001565882133918839
2016-12-27,-0.0010423853440937325
2016-12-28,-0.0044343639305813864
2016-12-29,0.008646453446426783
2016-12-30,-0.005195105421254231
2017-01-03,-0.004439282653838417
2017-01-04,-0.0009180859303784539
2017-01-05,0.001312549247805439
2017-01-06,0.008128152528580568
2017-01-09,-0.015344721282187224
2017-01-10,-0.0038297358873568
2017-01-11,0.0026514926407230632
2017-01-12,-0.0046279876022786715
2017-01-13,-0.0009299157759898868
2017-01-17,0.013162857408269613
2017-01-18,-0.0003935165019059994
2017-01-19,-0.007220478054251633
2017-01-20,0.002247784632526839
2017-01-23,-0.002770537854390631
2017-01-24,-0.0014554853815573754
2017-01-25,0.0045051639873685545
2017-01-26,-0.0015829651340828477
2017-01-27,-0.002245633006562331
2017-01-30,-0.0034428905408192545
2017-01-31,0.013552686719597862
2017-02-01,-0.05807536431835825
2017-02-02,-0.0023662653142000334
2017-02-03,0.0002789900160438119
2017-02-06,0.0071133404215166784
2017-02-07,0.0019385955263497845
2017-02-08,0.013683414463723897
2017-02-09,-0.016225986132149872
2017-02-10,0.016909446822228613
2017-02-13,0.004906599455369642
2017-02-14,-0.008273578502999701
2017-02-15,-0.010120021374694588
2017-02-16,0.012434428430348143
2017-02-17,0.006686313645095865
2017-02-21,0.013420099796767948
2017-02-22,0.00789194697130946
2017-02-23,0.010750082066874889
2017-02-24,0.011029542507643209
2017-02-27,-0.0016887886785260653
2017-02-28,0.010017279577173577
2017-03-01,-0.008258865690275008
2017-03-02,0.012720817161053999
2017-03-03,-0.008546904948226741
2017-03-06,-0.004179779043594678
2017-03-07,-0.0015738076366392795
2017-03-08,-0.013005943386071195
2017-03-09,-0.0030615228245626236
2017-03-10,0.010280457360356765
2017-03-13,0.005550506951316869
2017-03-14,0.0031544677034474056
2017-03-15,0.019913178024633327
2017-03-16,-0.013487590117767456
2017-03-17,0.004166860583252108
2017-03-20,-0.0037604124288508345
2017-03-21,0.01796176093208879
2017-03-22,0.005625973638051063
2017-03-23,-0.004958683092471161
2017-03-24,0.0
2017-03-27,-0.004344549484759264
2017-03-28,0.0017967670836878114
2017-03-29,-0.004996162300000329
2017-03-30,-0.003347452535765738
2017-03-31,0.002066905923643114
2017-04-03,0.0021913505196933247
2017-04-04,-0.0015435818068433305
2017-04-05,0.004380442850798305
2017-04-06,0.0032067259449566343
2017-04-07,-0.00792746695273261
2017-04-10,0.004124716575203413
2017-04-11,-0.005519769707847844
2017-04-12,0.005808333472858251
2017-04-13,-0.005133241701414937
2017-04-17,0.005289066967102407
2017-04-18,0.0006409757157497253
2017-04-19,-0.008334435214841673
2017-04-20,0.00025860597367066696
2017-04-21,0.0023269935353900095
2017-04-24,0.006834745314639568
2017-04-25,-0.0047388453791665786
2017-04-26,-0.002702781144679589
2017-04-27,0.0025810533028476357
2017-04-28,-0.003346660747546526
2017-05-01,-0.00632855107963004
2017-05-02,0.003639163759239006
2017-05-03,-0.008417188368321393
2017-05-04,0.009533893685815809
2017-05-05,0.012030616538295291
2017-05-08,0.003835028360220427
2017-05-09,-0.013371006215718961
2017-05-10,0.0032270167689154583
2017-05-11,-0.0015442024700197399
2017-05-12,0.0041235836641821955
2017-05-15,0.0005130853624437659
2017-05-16,-0.009747132653248891
2017-05-17,0.0034965617473650124
2017-05-18,0.010841756222227827
2017-05-19,0.0034474261226393743
2017-05-22,0.014124067922117733
2017-05-23,0.00012547415943120477
2017-05-24,0.007276244877801208
2017-05-25,0.008469273217436957
2017-05-26,0.000741172032018067
2017-05-30,-0.00012381996968202635
2017-05-31,0.006292225102179305
2017-06-01,0.007923434992351597
2017-06-02,-0.002579751316768908
2017-06-05,-0.006403618989678672
2017-06-06,-0.004710032056419844
2017-06-07,0.0019925208549187445
2017-06-08,-0.009818583958371985
2017-06-09,-0.004895183810507242
2017-06-12,0.0022705455266744945
2017-06-13,-0.0011327009143431432
2017-06-14,0.007811299585642306
2017-06-15,0.002375737956611834
2017-06-16,0.006609653792567061
2017-06-19,-0.004212716448278697
2017-06-20,-0.002115134312614453
2017-06-21,-0.012967199578740485
2017-06-22,-0.0029055740495300686
2017-06-23,-0.006841703323474224
2017-06-26,0.003316928315472145
2017-06-27,-0.009535995900744165
2017-06-28,-0.010911342471017105
2017-06-29,0.0001297062045382269
2017-06-30,-0.005580161901326597
2017-07-03,-0.006916141501243422
2017-07-05,-0.0039421846175705655
2017-07-06,-0.0010554766209496247
2017-07-07,0.0009243925259412311
2017-07-10,-0.0025068913038174268
2017-07-11,0.005687855118857943
2017-07-12,0.00723411202378621
2017-07-13,-0.0061374294186765654
2017-07-14,0.0057811919003323275
2017-07-17,0.0009145112606725458
2017-07-18,0.003132046308000014
2017-07-19,0.001561098335366884
2017-07-20,-0.0003894021198183051
2017-07-21,0.008057168008611892
2017-07-24,-0.010313507301328961
2017-07-25,0.0002607824207219167
2017-07-26,0.0033858274166505
2017-07-27,0.0009085064538161269
2017-07-28,-0.0016858454793522437
2017-07-31,0.0024679587952303184
2017-08-01,0.001554906735104833
2017-08-02,0.007244334832511967
2017-08-03,0.006935796781927461
2017-08-04,-0.004081962955444385
2017-08-07,-0.0020491037627808906
2017-08-08,0.0005133799966081654
2017-08-09,-0.0015394192747367752
2017-08-10,-0.00025664036033312687
2017-08-11,-0.005525594880480433
2017-08-14,0.0037469863512049617
2017-08-15,0.00283227920117346
2017-08-16,0.004364745817927895
2017-08-17,-0.001533909859439242
2017-08-18,0.007296293386058306
2017-08-21,0.0006355662545260987
2017-08-22,0.0029212106420273276
2017-08-23,0.003165875970174037
2017-08-24,0.002903030724101141
2017-08-25,0.007929631837449325
2017-08-28,0.000749129457804365
2017-08-29,0.001247794909367661
2017-08-30,-0.00836658712068783
2017-08-31,-0.0006342041293598832
2017-09-01,-0.005585847386318954
2017-09-05,-0.0017873734655274864
2017-09-06,-0.0025580117704951943
2017-09-07,0.003333909130881718
2017-09-08,0.0126518828312292
2017-09-11,0.00858138267706332
2017-09-12,-0.02177151785971132
2017-09-13,-0.0014072063172233529
2017-09-14,0.01408996684163255
2017-09-15,0.004168557949937091
2017-09-18,-0.011950114691722913
2017-09-19,-0.0028006777701750085
2017-09-20,-0.00906428214880639
2017-09-21,-0.004122459111565391
2017-09-22,-0.0033636673751643587
2017-09-25,0.012720348946579696
2017-09-26,0.00243566507109505
2017-09-27,-0.018284400937585543
2017-09-28,0.0032563224216040076
2017-09-29,-0.0012980920800902407
2017-10-02,-0.0024700345532522316
2017-10-03,-0.010294277302422938
2017-10-04,0.012113044425364317
2017-10-05,-0.0007806162319121679
2017-10-06,0.0
2017-10-09,-0.0022132524082617566
2017-10-10,0.014352939197500358
2017-10-11,0.0034732190873241198
2017-10-12,0.007947685278493655
2017-10-13,-0.00012699700050711193
2017-10-16,0.005214848962325158
2017-10-17,-0.000885906835824124
2017-10-18,-0.0010132946709884294
2017-10-19,0.013565022429159024
2017-10-20,0.0006255090659510465
2017-10-23,0.00474962142085511
2017-10-24,-0.0003727631869822057
2017-10-25,-0.008338488760722629
2017-10-26,0.00916128609504252
2017-10-27,0.0012439952113332264
2017-10-30,0.01204793152022332
2017-10-31,-0.004172998506333014
2017-11-01,-0.008010970903801984
2017-11-02,0.004348588909226292
2017-11-03,-0.002102719002719189
2017-11-06,-0.0013637710209745135
2017-11-07,0.010302961119487364
2017-11-08,-0.0062659245137624
2017-11-09,0.004450949202208898
2017-11-10,-0.005292834959145454
2017-11-13,0.012869398540891641
2017-11-14,0.012095220575906174
2017-11-15,-0.0073636235660076155
2017-11-16,-0.003283375782988762
2017-11-17,-0.007808459616804653
2017-11-20,-0.00209057116010547
2017-11-21,0.002710879181660575
2017-11-22,0.009708989103017318
2017-11-24,0.0006081605177641336
2017-11-27,0.009123070531838584
2017-11-28,0.011813213620024188
2017-11-29,0.0007146752953299806
2017-11-30,0.010813318587056031
2017-12-01,-0.006655999623456532
2017-12-04,-0.00023946404380514874
2017-12-05,-0.005146588689710296
2017-12-06,0.004932388561827317
2017-12-07,0.001795885234108674
2017-12-08,0.0023899666685642806
2017-12-11,0.003099624992964678
2017-12-12,-0.008438200419879527
2017-12-13,0.008150402065705054
2017-12-14,0.003209986038256618
2017-12-15,0.006281604187029721
2017-12-18,-0.025438806531482117
2017-12-19,-0.017039475131373494
2017-12-20,-0.009220402783846726
2017-12-21,0.0007442960145160882
2017-12-22,-0.0026036265198627895
2017-12-26,-0.0013674400915411056
2017-12-27,0.004107805121256636
2017-12-28,0.0050833475530871475
2017-12-29,-0.00012362122613873705
2018-01-02,-0.009622242858218777
2018-01-03,-0.03849046191352046
2018-01-04,-0.00466358459318128
2018-01-05,0.0001300971066140466
2018-01-08,0.015356526717797747
2018-01-09,-0.010381708655221367
2018-01-10,-0.012951952777909947
2018-01-11,0.0
2018-01-12,-0.003542805271278593
2018-01-16,-0.008822797629685741
2018-01-17,0.0030557340001760025
2018-01-18,-0.008079458714121746
2018-01-19,0.001334956639849283
2018-01-22,-0.0013331769064859333
2018-01-23,0.01094928820671992
2018-01-24,-0.001981239281585445
2018-01-25,0.014954969981866295
2018-01-26,-0.015516899640393045
2018-01-29,-0.0054306939208260685
2018-01-30,0.003062988594843441
2018-01-31,0.014870060799240692
2018-02-01,-0.007064708465541858
2018-02-02,-0.002898259256306268
2018-02-05,-0.013081236499860927
2018-02-06,-0.007765533561191473
2018-02-07,-0.004722817264417145
2018-02-08,-0.00610092510373017
2018-02-09,0.014595755889137196
2018-02-12,0.011831302737751237
2018-02-13,-0.002524753739094443
2018-02-14,-0.009724568171944004
2018-02-15,0.014528199195763092
2018-02-16,0.005038584169068994
2018-02-20,-0.013852415781996807
2018-02-21,-0.01618733055721777
2018-02-22,0.0005439589150351143
2018-02-23,0.026365856100253993
2018-02-26,0.00622330855422315
2018-02-27,-0.022766105171751927
2018-02-28,-0.0025583951030414553
2018-03-01,-0.012084458202714865
2018-03-02,0.0020732256551636574
2018-03-05,0.01655170801926209
2018-03-06,-0.010583525518410575
2018-03-07,-0.00041098542758977175
2018-03-08,-0.0008233195516590408
2018-03-09,0.0005489225308963341
2018-03-12,0.0013723117137127705
2018-03-13,0.00041120864475674423
2018-03-14,0.007123413240723853
2018-03-15,-0.03101197276436074
2018-03-16,-0.00884338334776713
2018-03-19,-0.020676968123277684
2018-03-20,-0.010123107667651121
2018-03-21,-0.011833243679976513
2018-03-22,0.0034004518272177098
2018-03-23,-0.008398505919148591
2018-03-26,0.011887112775878172
2018-03-27,0.01644633335909118
2018-03-28,-0.020658770767332246
2018-03-29,-0.0053103960615086265
2018-04-02,-0.005042579099635791
2018-04-03,0.0035772813806689285
2018-04-04,-0.005643676423486843
2018-04-05,0.0058251290139135214
2018-04-06,-0.0166317940542684
2018-04-09,0.0022652239059199886
2018-04-10,-0.013108446153541231
2018-04-11,-0.009465873613904385
2018-04-12,-0.012484364230257783
2018-04-13,-0.002029127944791931
2018-04-16,0.012355483027989944
2018-04-17,0.014830901351893244
2018-04-18,0.005784813462756944
2018-04-19,-0.00015149050890461702
2018-04-20,-0.01105068451902047
2018-04-23,-0.006734883565074901
2018-04-24,-0.0016954010078333859
2018-04-25,0.00030901454902876324
2018-04-26,0.0030862673608629265
2018-04-27,0.020769179951793726
2018-04-30,0.0031651796609051264
2018-05-01,-0.004357167394495209
