Date,CVX
2015-10-06,0.03522493708219976
2015-10-07,0.012990608193568898
2015-10-08,0.020313304594910875
2015-10-09,-0.003781719271871764
2015-10-12,-0.009266344840432095
2015-10-13,-0.004057385305571315
2015-10-14,0.01561482697054406
2015-10-15,0.010695368012433759
2015-10-16,0.006282902512969368
2015-10-19,-0.013802116549175736
2015-10-20,-0.0004441751381990544
2015-10-21,-0.007334045565338676
2015-10-22,0.02563537043780184
2015-10-23,-0.00414804559612858
2015-10-26,-0.027071364975206125
2015-10-27,-0.012053907218783633
2015-10-28,0.0238311079921516
2015-10-29,0.0011142129572578874
2015-10-30,0.0110134046529613
2015-11-02,0.04489429588864535
2015-11-03,0.03348752869658922
2015-11-04,-0.013959402698498269
2015-11-05,-0.02294093412859355
2015-11-06,-0.005499522161616088
2015-11-09,-0.01818600416544014
2015-11-10,0.00985732786855098
2015-11-11,-0.011155580244520125
2015-11-12,-0.025273489858977816
2015-11-13,-0.013131853481576417
2015-11-16,0.043830514840975
2015-11-17,-0.004592690146020817
2015-11-18,0.012962773536356664
2015-11-19,-0.014965600234311482
2015-11-20,-0.020037668015751464
2015-11-23,0.011234993486037848
2015-11-24,0.014887062969588083
2015-11-25,-0.005254605470109919
2015-11-27,-0.005501977768253563
2015-11-30,0.01051221927063728
2015-12-01,0.012702694809561432
2015-12-02,-0.024113706564865445
2015-12-03,-0.015512372940728492
2015-12-04,0.009679357358176377
2015-12-07,-0.027087167316286687
2015-12-08,-0.009624294808526557
2015-12-09,0.013419499456192696
2015-12-10,0.019406617255017355
2015-12-11,-0.03202688487179284
2015-12-14,0.03343374365461482
2015-12-15,0.03839674703783147
2015-12-16,0.007330768013895428
2015-12-17,-0.031035955901966172
2015-12-18,-0.008062787518172354
2015-12-21,-0.0063467127964618175
2015-12-22,0.011542020595606939
2015-12-23,0.03921546251037622
2015-12-24,-0.018761118980727298
2015-12-28,-0.018360001668746295
2015-12-29,0.009849746304777529
2015-12-30,-0.012712316195839679
2015-12-31,-0.0014431319794603326
2016-01-04,-0.012338711627013388
2016-01-05,0.008553802753286766
2016-01-06,-0.03950461843194608
2016-01-07,-0.03543637093857055
2016-01-08,-0.010720516339630892
2016-01-11,-0.016558961515053205
2016-01-12,0.01708591821974781
2016-01-13,-0.009981817041820773
2016-01-14,0.05090360725137599
2016-01-15,-0.02105998030560985
2016-01-19,-0.02581553039982798
2016-01-20,-0.031039357271132162
2016-01-21,0.026209471426577702
2016-01-22,0.030721517694873857
2016-01-25,-0.03172123425863704
2016-01-26,0.039930765231122045
2016-01-27,-0.009866911302368053
2016-01-28,0.03157636303706157
2016-01-29,0.006401390916876304
2016-02-01,-0.01364682644056825
2016-02-02,-0.047484741904930905
2016-02-03,0.0416054365832923
2016-02-04,0.002008564364789356
2016-02-05,-0.022526113567229444
2016-02-08,0.037524177148322124
2016-02-09,-0.03570168296144138
2016-02-10,0.0014471335546837327
2016-02-11,-0.0006024283631625993
2016-02-12,0.029401481345806335
2016-02-16,0.005333948764052687
2016-02-17,0.04126932552604701
2016-02-18,-0.017891921993877236
2016-02-19,-0.002651992209858456
2016-02-22,0.026821004768299073
2016-02-23,-0.04402179736372125
2016-02-24,0.004239533051678457
2016-02-25,0.0003523276323549318
2016-02-26,-0.011137211304567574
2016-02-29,-0.010788221054715663
2016-03-01,0.0322383680882683
2016-03-02,0.011726720946494407
2016-03-03,0.004475220938254143
2016-03-04,0.00456988645046974
2016-03-07,0.03116137312960876
2016-03-08,-0.021285862959569246
2016-03-09,0.04597693756089094
2016-03-10,0.01206604919100096
2016-03-11,0.006813112796631993
2016-03-14,-0.0033834444497027327
2016-03-15,0.00010612157191358662
2016-03-16,0.01198686821950612
2016-03-17,0.015618305966386137
2016-03-18,0.008257179973906181
2016-03-21,-0.012795734978695905
2016-03-22,-0.009746887293265116
2016-03-23,-0.020000115987298672
2016-03-24,0.013463054586981826
2016-03-28,-0.0017922485963202117
2016-03-29,0.006759262918017539
2016-03-30,-0.0007344716576825894
2016-03-31,0.0015750416010102963
2016-04-01,-0.011949738589101533
2016-04-04,-0.008805272551373644
2016-04-05,-0.008134467440687132
2016-04-06,0.023416234079036036
2016-04-07,-0.0005271841584706394
2016-04-08,0.01624663554279815
2016-04-11,-0.011315399830076012
2016-04-12,0.023834242640451198
2016-04-13,0.0009232611740683794
2016-04-14,0.003893575825712814
2016-04-15,-0.0076547415769118166
2016-04-18,0.015118588631031438
2016-04-19,0.01823709459762779
2016-04-20,0.011841336349825538
2016-04-21,-0.0028522198653484487
2016-04-22,0.006016035106152673
2016-04-25,-0.0049018510692661055
2016-04-26,0.007684066290743807
2016-04-27,0.015250501329733712
2016-04-28,-0.013962094691872484
2016-04-29,-0.002148313431015403
2016-05-02,0.01105871306857975
2016-05-03,-0.019262103843744827
2016-05-04,-0.007205060710950173
2016-05-05,0.00825111081721297
2016-05-06,0.004338256272177654
2016-05-09,-0.014823865412426973
2016-05-10,0.009167637573696652
2016-05-11,-0.0012837499158732113
2016-05-12,0.009689560578025391
2016-05-13,-0.013513389370165108
2016-05-16,0.015386075687334522
2016-05-17,-0.0046431288102496415
2016-05-18,-0.0068489789864731865
2016-05-19,-0.0020985406457276756
2016-05-20,-0.0006006199087466024
2016-05-23,-0.004108794797984872
2016-05-24,0.008150316327125484
2016-05-25,0.0157702062360785
2016-05-26,-0.0026533370084188546
2016-05-27,0.00512332554450623
2016-05-31,-0.009997961948850498
2016-06-01,0.001287116443895453
2016-06-02,-0.005932943635874155
2016-06-03,0.0012932452523246596
2016-06-06,0.005066520442251088
2016-06-07,0.021251427373037757
2016-06-08,-0.0022264219244374495
2016-06-09,-0.002716031300432631
2016-06-10,-0.008073135916517815
2016-06-13,0.001176808385982664
2016-06-14,-0.00803145100262781
2016-06-15,-0.006418012177625165
2016-06-16,0.004372481641190085
2016-06-17,0.004947701653700953
2016-06-20,0.010239142741582663
2016-06-21,0.006139600203308948
2016-06-22,-0.009201954512082167
2016-06-23,0.02101874125262415
2016-06-24,-0.024320321136743872
2016-06-27,-0.015112839476090323
2016-06-28,0.01265446129132819
2016-06-29,0.01761287787828003
2016-06-30,0.013633722379534863
2016-07-01,-0.006486393404161017
2016-07-05,-0.005569216686344025
2016-07-06,0.009751899613414272
2016-07-07,-0.014629727566202066
2016-07-08,0.016690739901397356
2016-07-11,0.005917799655462241
2016-07-12,0.013189331753613365
2016-07-13,-0.0012175492589489023
2016-07-14,0.00046856862039579283
2016-07-15,0.003092697809649936
2016-07-18,-0.008782582388959792
2016-07-19,-0.000471252987896853
2016-07-20,-0.004243698449542865
2016-07-21,-0.0018939379896314446
2016-07-22,0.0025618801780835643
2016-07-25,-0.024512784978194424
2016-07-26,-0.0037840178823628223
2016-07-27,-0.004089988460280747
2016-07-28,-0.004596125657038597
2016-07-29,0.006778783100037655
2016-08-01,-0.032884591898643456
2016-08-02,0.004842979248711243
2016-08-03,0.010242474446878758
2016-08-04,-0.002186785085749987
2016-08-05,0.0011951122393887292
2016-08-08,0.006865000017248102
2016-08-09,0.001185878431435361
2016-08-10,-0.011646368892384573
2016-08-11,0.01258218691237234
2016-08-12,0.0074952363356597385
2016-08-15,0.005971002554528093
2016-08-16,-0.0014594304455691764
2016-08-17,0.006597743938871137
2016-08-18,0.013011116391379973
2016-08-19,-0.01187829120459627
2016-08-22,-0.0037139213964880735
2016-08-23,-0.0025503938941681126
2016-08-24,0.005113830069320757
2016-08-25,-0.0030331935863679993
2016-08-26,-0.005594176034649401
2016-08-29,0.007204900415923587
2016-08-30,-0.0034297219358064845
2016-08-31,-0.011012816017311744
2016-09-01,-0.0036782535063408783
2016-09-02,0.00718452836352923
2016-09-06,0.01486168353677475
2016-09-07,0.004393268524572447
2016-09-08,0.012052903029938555
2016-09-09,-0.02737234230501273
2016-09-12,0.009677254359272691
2016-09-13,-0.027579597267954004
2016-09-14,-0.010157998593208206
2016-09-15,0.010973756413690694
2016-09-16,-0.016683856350601878
2016-09-19,0.0020445928020469406
2016-09-20,-0.0034682866605192375
2016-09-21,0.019754501229940713
2016-09-22,0.0035129185463258494
2016-09-23,-0.007601579674389791
2016-09-26,-0.004434337019653012
2016-09-27,0.0020246872911375835
2016-09-28,0.03202628228746707
2016-09-29,-0.008614617361010546
2016-09-30,0.016293241627199473
2016-10-03,-0.004566891130830086
2016-10-04,-0.011517737042802456
2016-10-05,0.00947965454130939
2016-10-06,-0.0004892523100904489
2016-10-07,0.0008808469302072908
2016-10-10,0.01672049692667521
2016-10-11,-0.00904003297193634
2016-10-12,-0.00863773893286679
2016-10-13,-0.013313558658157976
2016-10-14,0.0028773050450681126
2016-10-17,0.002770064296851782
2016-10-18,0.004242112143585164
2016-10-19,0.004715668635143944
2016-10-20,-0.0039110811549069036
2016-10-21,-0.005595274324243449
2016-10-24,-0.006317933491089556
2016-10-25,0.0010925052665329282
2016-10-26,0.004168319214324923
2016-10-27,-0.012550614815511563
2016-10-28,0.03903095260380818
2016-10-31,0.00895769813010383
2016-11-01,0.01651587953583089
2016-11-02,-0.01023685273220254
2016-11-03,0.0
2016-11-04,-0.005788143751803032
2016-11-07,0.01975570554189865
2016-11-08,0.0041181019771985294
2016-11-09,0.0032622157979012023
2016-11-10,0.0013932673414742691
2016-11-11,-0.010668257812927573
2016-11-14,-0.0004693308579123423
2016-11-15,0.022234631905892144
2016-11-16,0.004356702282123814
2016-11-17,-0.002122580731291568
2016-11-18,0.009988643395001606
2016-11-21,0.008974257851785739
2016-11-22,0.00399383877069015
2016-11-23,0.0034350892844847714
2016-11-25,0.0
2016-11-28,-0.004504448917049597
2016-11-29,-0.01049803980526176
2016-11-30,0.020303907672136745
2016-12-01,0.015507608623689606
2016-12-02,-0.0025599963475605447
2016-12-05,0.00221241040630038
2016-12-06,-0.00432680603221558
2016-12-07,0.014898840885961606
2016-12-08,0.006379057219428885
2016-12-09,0.005556689940697579
2016-12-12,0.011570974732439288
2016-12-13,0.0023045610703071873
2016-12-14,-0.012434046813603383
2016-12-15,0.009400258534751238
2016-12-16,0.008799395136375177
2016-12-19,-0.0036418117331263877
2016-12-20,0.00255035224871758
2016-12-21,-0.0003392005143286747
2016-12-22,0.00729338039947236
2016-12-23,-0.0029469375930144537
2016-12-27,-0.00168843919777395
2016-12-28,-0.0026223134496037304
2016-12-29,-0.0007634833577356837
2016-12-30,-0.0010185385929025736
2017-01-03,0.0012744946152625225
2017-01-04,-0.0002545930662721796
2017-01-05,-0.004328812272018201
2017-01-06,-0.004006020660921927
2017-01-09,-0.008558792270150772
2017-01-10,-0.0075968243673538716
2017-01-11,0.008437576555974768
2017-01-12,0.001984269897003621
2017-01-13,0.0018937382113051182
2017-01-17,-0.0008594883445546264
2017-01-18,-0.002923624446148354
2017-01-19,-0.003105257491856639
2017-01-20,0.00017303060593798492
2017-01-23,-0.0018165544484776142
2017-01-24,0.008492744822875764
2017-01-25,0.007476347202566069
2017-01-26,-0.005885453358060233
2017-01-27,-0.023680811870568252
2017-01-30,-0.017312537076556778
2017-01-31,-0.004203290661797587
2017-02-01,-0.0031431150693265186
2017-02-02,0.01090073281333126
2017-02-03,0.012120527326095143
2017-02-06,-0.005195175112098771
2017-02-07,-0.014073514028363765
2017-02-08,0.0017058690256586129
2017-02-09,0.006094136196067579
2017-02-10,0.007037475184978437
2017-02-13,0.007607213102486465
2017-02-14,-0.002747508579230229
2017-02-15,0.0004445168156235191
2017-02-16,-0.016789927990959352
2017-02-17,-0.0031619745541563438
2017-02-21,0.012598392196566222
2017-02-22,-0.011994044658069192
2017-02-23,0.005797825149338909
2017-02-24,-0.008106379698237687
2017-02-27,0.014801969482328703
2017-02-28,0.00671126728482796
2017-03-01,0.012266717404115779
2017-03-02,-0.004566317111031393
2017-03-03,0.0016764176827019917
2017-03-06,-0.003346554880957364
2017-03-07,-0.012017517029459523
2017-03-08,-0.019676338960673334
2017-03-09,0.003923168211097838
2017-03-10,0.005179903831519006
2017-03-13,-0.01139136983179967
2017-03-14,-0.018198550286154913
2017-03-15,0.0141580258351921
2017-03-16,-0.009368093571873404
2017-03-17,-0.0016688148687248328
2017-03-20,-0.00018577863069957345
2017-03-21,0.0035297441182526867
2017-03-22,0.003239639703358943
2017-03-23,-0.004797602040172544
2017-03-24,0.0011123058621758108
2017-03-27,-0.015834406141420954
2017-03-28,0.008373749621097382
2017-03-29,0.00839789807445701
2017-03-30,-0.002683416062872146
2017-03-31,-0.003803870882496785
2017-04-03,0.004004508357434933
2017-04-04,0.007977777292227817
2017-04-05,-0.00018390333377482637
2017-04-06,0.005982903335676859
2017-04-07,-0.003934357195814586
2017-04-10,0.005236151802336497
2017-04-11,-0.004203584041675756
2017-04-12,0.0
2017-04-13,-0.026337310254863522
2017-04-17,0.0006595498303860747
2017-04-18,-0.004615134845116664
2017-04-19,-0.01372102372250894
2017-04-20,0.006236355206796773
2017-04-21,9.521395662726029e-05
2017-04-24,0.009915382513075999
2017-04-25,0.007552065054612589
2017-04-26,-0.00609007303755249
2017-04-27,-0.00575053484066923
2017-04-28,0.011662065016439627
2017-05-01,-0.00730998048650866
2017-05-02,-0.005287005967454905
2017-05-03,0.012908028621962275
2017-05-04,-0.017897336097378647
2017-05-05,0.009350041425020716
2017-05-08,0.008413257811900499
2017-05-09,-0.01499804340168509
2017-05-10,0.01351334181810171
2017-05-11,-0.0027230760669559873
2017-05-12,-0.002353913855725809
2017-05-15,0.008399349023304525
2017-05-16,0.003743521014601736
2017-05-17,-0.0138454488263694
2017-05-18,0.004489127039154717
2017-05-19,0.012836377791377585
2017-05-22,-0.00375563544542723
2017-05-23,0.0014138117551618645
2017-05-24,-0.000470773756506615
2017-05-25,-0.010449706614118037
2017-05-26,-0.0037102291981973012
2017-05-30,-0.006302989856914465
2017-05-31,-0.005573486412148609
2017-06-01,0.007634121240685854
2017-06-02,-0.011124934781826856
2017-06-05,0.000775843212351468
2017-06-06,0.009497518393378312
2017-06-07,-0.0038399470224087517
2017-06-08,0.0022162192498673683
2017-06-09,0.02307693658775878
2017-06-12,0.01541364700911374
2017-06-13,0.0008330326485943562
2017-06-14,-0.014149767807549174
2017-06-15,-0.0025328571895123497
2017-06-16,0.018997575104459763
2017-06-19,-0.008214264676043803
2017-06-20,-0.009119626655659574
2017-06-21,-0.01868906693318151
2017-06-22,-0.0003825412296150077
2017-06-23,0.0052653496314367665
2017-06-26,-0.008190317036442796
2017-06-27,-0.0006720065374380413
2017-06-28,0.002017581798998247
2017-06-29,-0.0015341737749330342
2017-06-30,0.0020170259903782295
2017-07-03,0.018882226722257256
2017-07-05,-0.015804478609490524
2017-07-06,-0.007646556168823815
2017-07-07,-0.0031784016893241507
2017-07-10,-0.004348494644432543
2017-07-11,0.0007761616693764406
2017-07-12,0.007467380227447418
2017-07-13,0.0023099508470922903
2017-07-14,0.002977317572354643
2017-07-17,-0.0022023107286978094
2017-07-18,-0.004702019975490801
2017-07-19,0.007134315564744309
2017-07-20,0.0016276045349918888
2017-07-21,-0.013189562958435208
2017-07-24,-0.000484127497036857
2017-07-25,0.011531188820275595
2017-07-26,0.006992901901434756
2017-07-27,0.00941789870954679
2017-07-28,0.018942584512126937
2017-07-31,0.009896373304160377
2017-08-01,0.014562109347784347
2017-08-02,-0.0028887964205035477
2017-08-03,-0.009324957366440012
2017-08-04,0.0062144387386482425
2017-08-07,-0.002997323730967838
2017-08-08,0.005192350608216323
2017-08-09,0.0048935671539753756
2017-08-10,-0.007033870426203737
2017-08-11,-0.007992115130800559
2017-08-14,-0.0047605762821506525
2017-08-15,-0.001287809194299383
2017-08-16,-0.006047216426750435
2017-08-17,-0.008611028660513664
2017-08-18,0.005287262581390895
2017-08-21,-0.006574143241831254
2017-08-22,0.005482927337510324
2017-08-23,0.0023504865507160133
2017-08-24,0.0077856154261417565
2017-08-25,0.007352873467503684
2017-08-28,-0.004342564017679629
2017-08-29,0.0009278808805894823
2017-08-30,-0.0012053537788793145
2017-08-31,-0.0010210620210253651
2017-09-01,0.010592929025635689
2017-09-05,0.006252339577717425
2017-09-06,0.021472951422188524
2017-09-07,8.945262227499917e-05
2017-09-08,-0.009123541672058755
2017-09-11,0.015706760530216135
2017-09-12,-0.0002667114179620844
2017-09-13,0.015023802377003292
2017-09-14,0.002364665744527761
2017-09-15,0.001572631910438771
2017-09-18,0.004885424716507103
2017-09-19,0.009983506586975333
2017-09-20,0.000257679639650954
2017-09-21,0.0008595031409985854
2017-09-22,0.007040557968923
2017-09-25,0.005967967310279709
2017-09-26,-0.00398344231050296
2017-09-27,-0.0005956379028476677
2017-09-28,0.0014475924785333216
2017-09-29,-0.0010204061328561442
2017-10-02,-0.0005956487492191354
2017-10-03,0.0033211876844732036
2017-10-04,-0.002037167425329889
2017-10-05,0.008504861290806964
2017-10-06,-0.013071405226749877
2017-10-09,0.005810605459416696
2017-10-10,0.00926014210235837
2017-10-11,0.0044611487661792015
2017-10-12,-0.001592208767988823
2017-10-13,0.00016804678736859202
2017-10-16,0.008140150684608605
2017-10-17,0.000749181545728117
2017-10-18,-0.017218629894937387
2017-10-19,0.000423187086779242
2017-10-20,0.003722381060254465
2017-10-23,0.0024442583735060364
2017-10-24,0.0025229175822174543
2017-10-25,-0.006625878122244688
2017-10-26,0.0
2017-10-27,-0.04137105254152329
2017-10-30,0.007486373378152278
2017-10-31,0.013112820625850619
2017-11-01,8.628794581255761e-05
2017-11-02,-0.004917988548191032
2017-11-03,-0.002948312157473043
2017-11-06,0.01782785055816105
2017-11-07,0.001708802121532349
2017-11-08,-0.004861596752063546
2017-11-09,0.00488534734082835
2017-11-10,-0.0005119476067628748
2017-11-13,0.00042696257300378626
2017-11-14,-0.0026444410565785725
2017-11-15,-0.004020170365910625
2017-11-16,-0.006933789617495023
2017-11-17,0.001221931475981597
2017-11-20,8.701022751478327e-05
2017-11-21,0.003922928691354244
2017-11-22,0.006425118451968359
2017-11-24,0.0051764765788280265
2017-11-27,-0.007896286095046334
2017-11-28,0.007439770356790554
2017-11-29,0.006268877499486791
2017-11-30,0.01544638973525414
2017-12-01,0.004370290633184615
2017-12-04,0.011128644181202407
2017-12-05,-0.003723726269574401
2017-12-06,-0.0064792019892314645
2017-12-07,0.00016733204431562676
2017-12-08,0.002423926434850232
2017-12-11,0.00416967500299914
2017-12-12,-0.006145175706233075
2017-12-13,0.0020888857890246637
2017-12-14,-0.003335426066977787
2017-12-15,0.0016733823573757967
2017-12-18,-0.000250614432292684
2017-12-19,0.0011695630440970994
2017-12-20,0.008761607652634229
2017-12-21,0.03250919343617431
2017-12-22,0.0012818515539736453
2017-12-26,0.008001125971331513
2017-12-27,-0.003413261095357445
2017-12-28,0.00023882905430583357
2017-12-29,-0.003105379202293257
2018-01-02,0.019090968022744237
2018-01-03,0.007289117336416462
2018-01-04,-0.003112408636044117
2018-01-05,-0.001638972161578156
2018-01-08,0.004925482830730354
2018-01-09,-0.005368334917448703
2018-01-10,0.006414246450119121
2018-01-11,0.030390180877706285
2018-01-12,0.007769621257099901
2018-01-16,-0.01190115837888961
2018-01-17,0.0026511317129276346
2018-01-18,-0.005817609424368042
2018-01-19,-0.002203540257499914
2018-01-22,0.00959635815197979
2018-01-23,-0.011617503488995817
2018-01-24,0.002824085011981392
2018-01-25,-0.005632023384476215
2018-01-26,0.0041332091122594505
2018-01-29,-0.020657220796446496
2018-01-30,-0.025295879030237667
2018-01-31,0.0009582624763906367
2018-02-01,0.0017551887162090551
2018-02-02,-0.05566609141390555
2018-02-05,-0.050261279763774924
2018-02-06,0.04048980864592022
2018-02-07,-0.016128878484263365
2018-02-08,-0.025934541868314898
2018-02-09,0.010685571137845962
2018-02-12,0.004229094476241535
2018-02-13,-0.006053623301645938
2018-02-14,0.0030010099499044873
2018-02-15,0.00017780777208242782
2018-02-16,-0.0034656614260875074
2018-02-20,-0.010344363573963289
2018-02-21,-0.017300452396698196
2018-02-22,0.007610489164944667
2018-02-23,0.024570278197758588
2018-02-26,0.017852207262710973
2018-02-27,-0.008638920024357177
2018-02-28,-0.01487529017025524
2018-03-01,0.0010723774097138872
2018-03-02,-0.0035704206395703597
2018-03-05,0.013525972344013537
2018-03-06,0.004418759015911045
2018-03-07,0.0016717248755526715
2018-03-08,-0.004304249596241649
2018-03-09,0.034142039072713626
2018-03-12,-0.0036683259969780835
2018-03-13,-0.002825552638941242
2018-03-14,-0.01142016934507084
2018-03-15,0.003908317070584033
2018-03-16,-0.0015571322906945406
2018-03-19,-0.013084810406572722
2018-03-20,0.005356003872984738
2018-03-21,0.02218346700692675
2018-03-22,-0.02853737589494154
2018-03-23,-0.006332432611780181
2018-03-26,0.020976977918217177
2018-03-27,-0.00598157190574633
2018-03-28,-0.022326894281523457
2018-03-29,0.017305871456753108
2018-04-02,-0.015783791955266135
2018-04-03,0.023075403272856843
2018-04-04,-0.003048087534094468
2018-04-05,0.024546035712954106
2018-04-06,-0.02157036975349025
2018-04-09,0.010630616802019821
2018-04-10,0.02474558702588303
2018-04-11,0.003365839429799511
2018-04-12,-0.00016793307809959135
2018-04-13,0.005787093361266704
2018-04-16,0.00650444581416787
2018-04-17,0.006296582188869637
2018-04-18,0.01943028675370262
2018-04-19,-0.0008884887608531233
2018-04-20,-0.011316752750357706
2018-04-23,0.010383524649427267
2018-04-24,-0.008415742048301755
2018-04-25,0.0014690311624516728
2018-04-26,0.012222863490452873
2018-04-27,0.019320665825451888
2018-04-30,-0.011925427015440526
2018-05-01,-0.001998380809405065
