Date,CAG
2015-01-05,-0.010887740597996354
2015-01-06,-0.009878781626314392
2015-01-07,0.02366003882371448
2015-01-08,0.021721007887092636
2015-01-09,-0.012264868068016854
2015-01-12,-0.015452829981012162
2015-01-13,0.00392425153719933
2015-01-14,-0.008654323451523172
2015-01-15,0.023373432166170716
2015-01-16,-0.0030269350858205257
2015-01-20,0.0011044510602047364
2015-01-21,-0.0008275429501806153
2015-01-22,0.02566217468150822
2015-01-23,-0.011030056262695043
2015-01-26,0.004896453835960823
2015-01-27,-0.007579768666677866
2015-01-28,0.0032958742902389204
2015-01-29,-0.0016428507990819963
2015-01-30,-0.02851622850926161
2015-02-02,0.00903171703832939
2015-02-03,0.006433740118931164
2015-02-04,0.007781711530430169
2015-02-05,0.005240080489113064
2015-02-06,-0.00027423771378498607
2015-02-09,-0.00768394875680567
2015-02-10,0.007466823065636952
2015-02-11,-0.007136813342675241
2015-02-12,0.006911752973095098
2015-02-13,-0.04365733631183033
2015-02-17,-0.030720694415002137
2015-02-18,-0.00562771368529924
2015-02-19,0.026809505561038227
2015-02-20,0.001450248299787571
2015-02-23,0.0002899659895911899
2015-02-24,0.005212929703482638
2015-02-25,0.0008639552384406279
2015-02-26,-0.0020146469374004994
2015-02-27,0.008941580818297323
2015-03-02,0.00343051297679553
2015-03-03,-0.003988841712249003
2015-03-04,-0.012586007281093381
2015-03-05,0.009849742018317675
2015-03-06,-0.017212003083179606
2015-03-09,0.0023351392301595997
2015-03-10,-0.012521759504567465
2015-03-11,-0.009731843558540176
2015-03-12,0.017570419430493756
2015-03-13,-0.0067311305668825705
2015-03-16,0.014437047323518026
2015-03-17,0.0017426572621961345
2015-03-18,0.0017394276573057255
2015-03-19,-0.00549903497782811
2015-03-20,0.01746217387073723
2015-03-23,0.0025743084543754513
2015-03-24,-0.011982917346964328
2015-03-25,0.008951615106190802
2015-03-26,-0.005437557087165423
2015-03-27,0.05784156801975904
2015-03-30,0.00380834403877528
2015-03-31,-0.010026757084158122
2015-04-01,0.009033762907078469
2015-04-02,0.02604407315995938
2015-04-06,0.005817390080999463
2015-04-07,-0.0021032774967083556
2015-04-08,-0.0010534954366824278
2015-04-09,-0.0007914501766442816
2015-04-10,-0.0010556220526946047
2015-04-13,-0.006604970708736002
2015-04-14,0.005053059210729405
2015-04-15,-0.005821465771664536
2015-04-16,-0.00505727567406411
2015-04-17,-0.002140323039220293
2015-04-20,0.009383711967194674
2015-04-21,-0.0010625322063634313
2015-04-22,-0.0023931041552841537
2015-04-23,-0.0002665989959712567
2015-04-24,0.00026667008994940566
2015-04-27,-0.004530726603776403
2015-04-28,-0.0029648631802413616
2015-04-29,-0.015680277614361637
2015-04-30,-0.007140639755409128
2015-05-01,0.01134177540176795
2015-05-04,0.015316803640893273
2015-05-05,-0.002963175383519867
2015-05-06,0.0051337148957839585
2015-05-07,0.004301383938594139
2015-05-08,0.004014651958776039
2015-05-11,-0.003732357306809986
2015-05-12,0.008295305015671328
2015-05-13,-0.005838093379244902
2015-05-14,0.012546355627259809
2015-05-15,0.01476429324462436
2015-05-18,0.0007795340281364638
2015-05-19,0.000259260665022909
2015-05-20,0.009603100320109137
2015-05-21,-0.0005144154038243531
2015-05-22,-0.0007716276256301002
2015-05-26,-0.010553371828668667
2015-05-27,0.0067638982369846445
2015-05-28,0.0
2015-05-29,-0.0023254741714588967
2015-06-01,0.00673376386500113
2015-06-02,-0.018265592149225962
2015-06-03,0.004454700147796586
2015-06-04,-0.010957617577075696
2015-06-05,-0.012925281462909166
2015-06-08,0.007215150846792806
2015-06-09,0.00716382537744753
2015-06-10,0.0018441005805127642
2015-06-11,0.004470107926070277
2015-06-12,-0.0023559125902259392
2015-06-15,-0.001836664011452549
2015-06-16,0.015247017865829493
2015-06-17,0.004660846003761376
2015-06-18,0.008247138943089816
2015-06-19,0.10864042324489365
2015-06-22,-0.007147850119001764
2015-06-23,0.007663555127312094
2015-06-24,0.01083222917120752
2015-06-25,-0.00022808216619429889
2015-06-26,0.003420543155888911
2015-06-29,-0.012954464398467369
2015-06-30,0.006677686141487227
2015-07-01,0.020127819993992935
2015-07-02,-0.0008966591403785085
2015-07-06,0.0013465383618411764
2015-07-07,0.019498094551047673
2015-07-08,-0.018465834202270326
2015-07-09,-0.002911695290423122
2015-07-10,0.006963443616367027
2015-07-13,-0.002453785513509499
2015-07-14,0.0
2015-07-15,-0.006484831948489034
2015-07-16,0.004276514877060045
2015-07-17,-0.004034258928339973
2015-07-20,-0.0033752838053550116
2015-07-21,-0.006096362601684557
2015-07-22,0.0031806203018729384
2015-07-23,-0.003623447801611168
2015-07-24,-0.007500066688161056
2015-07-27,-0.003205568384630264
2015-07-28,0.015249446532020094
2015-07-29,0.004324009740900303
2015-07-30,0.007024838265929256
2015-07-31,-0.008550643045697082
2015-08-03,0.00022696762752683064
2015-08-04,0.002269084717547276
2015-08-05,0.013130728257485735
2015-08-06,0.004916524301534109
2015-08-07,0.0040025211976049135
2015-08-10,-0.0035441112392564644
2015-08-11,-0.00044402733013326756
2015-08-12,-0.006226644084688093
2015-08-13,-0.005593976418991731
2015-08-14,0.018226951894028343
2015-08-17,-0.002652134363677061
2015-08-18,-0.006426156557964968
2015-08-19,-0.006913156615051208
2015-08-20,-0.013024879560423419
2015-08-21,-0.021842893671360164
2015-08-24,-0.03489204346332386
2015-08-25,-0.027717579819051985
2015-08-26,0.03594467957808711
2015-08-27,0.002632017951182508
2015-08-28,-0.004057359251169457
2015-08-31,-0.0011977175555860642
2015-09-01,-0.01943423795713839
2015-09-02,0.0056278762126358295
2015-09-03,0.015085370713328716
2015-09-04,-0.011745274213906365
2015-09-08,0.012369713005610405
2015-09-09,-0.01461432223294934
2015-09-10,0.0004862725983505456
2015-09-11,0.01263677863368251
2015-09-14,-0.007919439989626853
2015-09-15,0.012578454720418408
2015-09-16,0.014811406913649572
2015-09-17,0.006355898056327192
2015-09-18,-0.012397352105217752
2015-09-21,0.004263225048626085
2015-09-22,-0.07075458452967087
2015-09-23,0.0025376921545292586
2015-09-24,0.03974693632824233
2015-09-25,0.011200198800757066
2015-09-28,-0.026727465466283462
2015-09-29,-0.008906489701730469
2015-09-30,0.011233118056179325
2015-10-01,0.009874132658128865
2015-10-02,0.022488253300176897
2015-10-05,0.0126705019613218
2015-10-06,-0.010623437536575908
2015-10-07,-0.023144648561021164
2015-10-08,0.020273721437096937
2015-10-09,-0.00023941093122048507
2015-10-12,0.0067048690560886914
2015-10-13,-0.012606966793040408
2015-10-14,-0.019031686028206485
2015-10-15,0.014980316390550641
2015-10-16,0.008710551175344916
2015-10-19,-0.0023986226183260184
2015-10-20,-0.012503167778954105
2015-10-21,0.00560046894904298
2015-10-22,0.02639194597921657
2015-10-23,-0.026185219616071675
2015-10-26,0.0021801932498981547
2015-10-27,-0.02054636381675934
2015-10-28,0.0042215109191861
2015-10-29,0.006429438305026736
2015-10-30,-0.003685731230117395
2015-11-02,0.008877966134759552
2015-11-03,0.0012223800006538887
2015-11-04,0.0014645904948673572
2015-11-05,0.005850938432441666
2015-11-06,-0.013815005032375094
2015-11-09,0.015483007014275296
2015-11-10,-0.00411431764368797
2015-11-11,-0.0063182616382321255
2015-11-12,-0.041085877166750606
2015-11-13,-0.009436377670191676
2015-11-16,0.023944266687954352
2015-11-17,-0.010309340042268023
2015-11-18,0.03988841517580188
2015-11-19,0.004153520907029806
2015-11-20,-0.00608274817818899
2015-11-23,0.01811515388678364
2015-11-24,-0.0009618989682897983
2015-11-25,0.0014442779993535382
2015-11-27,0.0009610337468650698
2015-11-30,-0.017286908060957118
2015-12-01,-0.0009772460464447796
2015-12-02,-0.001956485955468823
2015-12-03,-0.01984805805645895
2015-12-04,0.028749909707162846
2015-12-07,-0.009234570371078776
2015-12-08,-0.005150738585772863
2015-12-09,-0.003944643100787681
2015-12-10,-0.0019804643413122713
2015-12-11,-0.02504925862045604
2015-12-14,-0.0005093137566302142
2015-12-15,0.008144811975731692
2015-12-16,0.030042966759363354
2015-12-17,-0.004166508859921092
2015-12-18,-0.0009845441257101406
2015-12-21,0.009854483438171968
2015-12-22,0.01073454477418112
2015-12-23,0.023895684907800252
2015-12-24,-0.006836389151952504
2015-12-28,0.005696703468766495
2015-12-29,0.007788568270003626
2015-12-30,-0.00257596809771643
2015-12-31,-0.010096501007194614
2016-01-04,-0.014705992257150302
2016-01-05,0.0007222725335755964
2016-01-06,0.005292304814308979
2016-01-07,-0.0342186438984059
2016-01-08,0.004955237178671634
2016-01-11,-0.009122214434640119
2016-01-12,0.012440786456935582
2016-01-13,-0.028508200345919388
2016-01-14,0.012648925107197506
2016-01-15,-0.024731654506438328
2016-01-19,-0.004354600367665662
2016-01-20,-0.0043734733783046265
2016-01-21,0.014211871421730304
2016-01-22,0.025477719517153607
2016-01-25,-0.029068174508647515
2016-01-26,0.010746957181655192
2016-01-27,0.002293150182286041
2016-01-28,0.019572781845510256
2016-01-29,0.03814513152995391
2016-02-01,0.008165152056649916
2016-02-02,-0.0254883679746859
2016-02-03,0.0053777636114134
2016-02-04,-0.026744180020063735
2016-02-05,-0.015988217412731598
2016-02-08,-0.0066003960677339935
2016-02-09,0.014566484301172133
2016-02-10,0.013602020650150592
2016-02-11,0.0004968770742010964
2016-02-12,0.03328399295071205
2016-02-16,0.004086540828858398
2016-02-17,-0.001675966828647013
2016-02-18,0.00143908015166061
2016-02-19,0.0019156440274306075
2016-02-22,0.001672685159608056
2016-02-23,0.000238658173625117
2016-02-24,0.0014312895597938802
2016-02-25,0.01191047160367531
2016-02-26,-0.009416037418892964
2016-02-29,-0.0004753087587492377
2016-03-01,0.010699017919702847
2016-03-02,0.005880516750223386
2016-03-03,0.007717918465324214
2016-03-04,0.004873569331064864
2016-03-07,-0.010623699056474645
2016-03-08,-0.001400396670209414
2016-03-09,0.010986325349823245
2016-03-10,0.0034680339498136536
2016-03-11,0.010599376832281848
2016-03-14,-0.0020521992492279484
2016-03-15,0.007310927208961537
2016-03-16,-0.004082308538339574
2016-03-17,-0.005466072137800704
2016-03-18,-0.009388264120702927
2016-03-21,-0.00277398565202136
2016-03-22,-0.0046358355243479865
2016-03-23,0.008616828696151657
2016-03-24,0.017547467401645367
2016-03-28,0.004765043049240525
2016-03-29,0.0036134741765108114
2016-03-30,0.011476005863092498
2016-03-31,-0.007341300642099813
2016-04-01,0.025548856454190583
2016-04-04,-0.007648509635698408
2016-04-05,-0.007046816580769111
2016-04-06,0.0075404798487177516
2016-04-07,0.014527833497560039
2016-04-08,0.0010852131131784404
2016-04-11,-0.009753009705149474
2016-04-12,0.013569358520660657
2016-04-13,-0.012956090117539842
2016-04-14,-0.01050092299872063
2016-04-15,0.009064750935113608
2016-04-18,0.00021893447510090702
2016-04-19,-0.007886190666239634
2016-04-20,0.0022081031096268244
2016-04-21,-0.020709337745141942
2016-04-22,0.0029247423597362765
2016-04-25,-0.0006730182515107819
2016-04-26,0.0011223528319335152
2016-04-27,0.011950351312891128
2016-04-28,-0.004233642640355972
2016-04-29,-0.0029086636481446826
2016-05-02,0.00762976301799978
2016-05-03,-0.01269483122575299
2016-05-04,0.010151561779597307
2016-05-05,0.002232935975756689
2016-05-06,0.0024506095934719863
2016-05-09,0.01533682285542981
2016-05-10,0.014448619798486773
2016-05-11,-0.011005466246215456
2016-05-12,0.013091751239165283
2016-05-13,-0.011845922964335509
2016-05-16,-0.003922993449814394
2016-05-17,-0.022538773304042303
2016-05-18,0.0011198110312398146
2016-05-19,0.0
2016-05-20,-0.007602983217549708
2016-05-23,-0.0009012993950614501
2016-05-24,0.005638483040778519
2016-05-25,0.0029153340898291358
2016-05-26,0.01632371021018786
2016-05-27,-0.0035206140874408653
2016-05-31,0.009053118208515842
2016-06-01,0.0
2016-06-02,0.010503121120613246
2016-06-03,0.007145514900223748
2016-06-06,-0.004514819932032732
2016-06-07,0.007775600422397666
2016-06-08,0.0017144452428421442
2016-06-09,0.008771626488829565
2016-06-10,-0.004241466525633286
2016-06-13,-0.010223627432604299
2016-06-14,0.003227808531255816
2016-06-15,-0.002788461948328602
2016-06-16,0.01183042059300643
2016-06-17,-0.003613827795324931
2016-06-20,0.00448063480618055
2016-06-21,0.008071264003939538
2016-06-22,-0.00126438633750936
2016-06-23,0.010759701923569454
2016-06-24,-0.02003767762533759
2016-06-27,0.00021290258817741048
2016-06-28,0.00298120078160502
2016-06-29,0.010615729765672599
2016-06-30,0.004411502344739082
2016-07-01,0.01213184567751946
2016-07-05,-0.013639306148536257
2016-07-06,-0.004818749566303571
2016-07-07,0.00484208234852046
2016-07-08,0.01194212754146129
2016-07-11,-0.003933526333019244
2016-07-12,-0.008106715426104083
2016-07-13,0.009639589285908912
2016-07-14,-0.0016600826597289453
2016-07-15,-0.0024951253956129182
2016-07-18,0.0016673476464021952
2016-07-19,-0.006034057089851719
2016-07-20,-0.006908303963155671
2016-07-21,-0.009274868226469057
2016-07-22,0.006808807808554862
2016-07-25,0.0010564693137100623
2016-07-26,-0.01519950805132464
2016-07-27,-0.009051739531017455
2016-07-28,0.009352083880234563
2016-07-29,0.007541477808524988
2016-08-01,0.0032074370663677243
2016-08-02,-0.003623595004566771
2016-08-03,0.004278859358955556
2016-08-04,-0.0027695595626197056
2016-08-05,-0.010681329851781607
2016-08-08,0.007341794807334878
2016-08-09,0.00021453581102659491
2016-08-10,-0.006429751697349939
2016-08-11,-0.004529810540551571
2016-08-12,0.009317706361762212
2016-08-15,-0.00644058276499293
2016-08-16,-0.0103717893707026
2016-08-17,0.011135467543766708
2016-08-18,0.011876424407640584
2016-08-19,0.0017071890910869136
2016-08-22,0.002343700215231559
2016-08-23,-0.01700336593071483
2016-08-24,-0.00043242634915985345
2016-08-25,-0.003461121157839142
2016-08-26,-0.0006508521465142802
2016-08-29,0.011511600791691778
2016-08-30,-0.005153459588330134
2016-08-31,0.006043159001657639
2016-09-01,-0.012658018497864854
2016-09-02,0.013472215242764207
2016-09-06,-0.0049310035968243016
2016-09-07,-0.012281768361696255
2016-09-08,-0.02094261343750925
2016-09-09,-0.03475931138182764
2016-09-12,0.026315647388119645
2016-09-13,-0.010571263930309494
2016-09-14,-0.003864498132341465
2016-09-15,-0.0036512497193037508
2016-09-16,-0.009390878973263739
2016-09-19,-0.0011561675471789545
2016-09-20,-0.011573838065553788
2016-09-21,0.012880419776099883
2016-09-22,0.007861390904825516
2016-09-23,-0.0009177043711687816
2016-09-26,-0.011710476121892133
2016-09-27,0.00464662126844928
2016-09-28,-0.0025437910478577352
2016-09-29,0.07233941243002762
2016-09-30,0.018594760383022546
2016-10-03,0.008915107810638645
2016-10-04,-0.0008414233111961877
2016-10-05,-0.007159785995832113
2016-10-06,-0.0006360837808417896
2016-10-07,-0.006154448051648442
2016-10-10,0.011744619198018835
2016-10-11,-0.008442192649196767
2016-10-12,0.005108273750012549
2016-10-13,-0.006353081740673505
2016-10-14,0.013427025801938663
2016-10-17,-0.00105147531818095
2016-10-18,0.0185261936684451
2016-10-19,-0.010954821184922636
2016-10-20,-0.007732560637220942
2016-10-21,0.011162611786392551
2016-10-24,-0.006665184538660163
2016-10-25,0.003145303589872306
2016-10-26,0.004389604571314543
2016-10-27,-0.0071130223176911755
2016-10-28,0.013274447498189845
2016-10-31,0.0018713701358330503
2016-11-01,-0.012245560660319343
2016-11-02,0.0008401905974539936
2016-11-03,-0.011546999134300129
2016-11-04,-0.011045321121978757
2016-11-07,0.03221679117333531
2016-11-08,0.012900540479649614
2016-11-09,-0.01725566519077626
2016-11-10,-0.07868919479251557
2016-11-11,0.018367073045147064
2016-11-14,0.016031983507381442
2016-11-15,0.009298292714054579
2016-11-16,0.01256307990113692
2016-11-17,0.006892267848632283
2016-11-18,0.007667380319522188
2016-11-21,0.006521686852444253
2016-11-22,0.013768849078888756
2016-11-23,-0.010119652574759441
2016-11-25,0.014527641525033497
2016-11-28,-0.001325816047419326
2016-11-29,0.0015935112649281269
2016-11-30,-0.027306695499994205
2016-12-01,-0.00599628065860458
2016-12-02,0.01151659006725314
2016-12-05,0.007048123996100442
2016-12-06,0.012651035313746561
2016-12-07,0.004518720904243212
2016-12-08,-0.002910161763611252
2016-12-09,0.0201692619859839
2016-12-12,0.004682999699322066
2016-12-13,-0.005437824225795529
2016-12-14,-0.01744357868945312
2016-12-15,0.01801822500791994
2016-12-16,-0.00026027623134350364
2016-12-19,-0.001301786360829893
2016-12-20,-0.0033887505395998607
2016-12-21,-0.006016237470369057
2016-12-22,0.03394746646008162
2016-12-23,0.01221655260539456
2016-12-27,0.002011657223356389
2016-12-28,-0.007779410012288879
2016-12-29,0.006069883870022386
2016-12-30,-0.005781307739670671
2017-01-03,0.005309826616208824
2017-01-04,-0.01685142488596203
2017-01-05,-0.003581541594775084
2017-01-06,-0.005391688189986477
2017-01-09,-0.007743987141214492
2017-01-10,-0.00390211273380503
2017-01-11,0.009140730564416444
2017-01-12,-0.0033643266139203876
2017-01-13,0.0
2017-01-17,0.0025969445272808755
2017-01-18,0.002848750867528782
2017-01-19,-0.0007749106777948933
2017-01-20,0.011372698431113326
2017-01-23,-0.006133416705983885
2017-01-24,0.00822831316432393
2017-01-25,0.00025529237350951917
2017-01-26,-0.0017943936367075253
2017-01-27,0.0010271086458419898
2017-01-30,0.0007695898891533215
2017-01-31,0.001793938687717045
2017-02-01,-0.003837520868438582
2017-02-02,0.007704217374184363
2017-02-03,0.003312996216332742
2017-02-06,-0.003556110438310056
2017-02-07,0.007902096685428184
2017-02-08,-0.000505666642859226
2017-02-09,0.005313726825877829
2017-02-10,0.002768951595108815
2017-02-13,-0.0020080080857847182
2017-02-14,0.000754302732318024
2017-02-15,0.00376937238747721
2017-02-16,-0.0002502377226600849
2017-02-17,-0.008013805345116753
2017-02-21,0.014895350253177675
2017-02-22,0.006965123258671824
2017-02-23,0.0004941750154288105
2017-02-24,0.01629608690678319
2017-02-27,-0.006559667017222437
2017-02-28,0.007825595934336294
2017-03-01,0.0
2017-03-02,-0.0033967789922682012
2017-03-03,0.0019476851978272869
2017-03-06,0.0024300280183895406
2017-03-07,-0.01212087101633541
2017-03-08,-0.010797758967669102
2017-03-09,0.006449857750385091
2017-03-10,0.008380713888574531
2017-03-13,0.0026889603216009306
2017-03-14,0.005363127275241908
2017-03-15,0.006304530543810749
2017-03-16,-0.0004820901816174894
2017-03-17,-0.0014464175871068408
2017-03-20,-0.014485801254936703
2017-03-21,-0.0007349020152401797
2017-03-22,-0.007599759045078036
2017-03-23,-0.003211385431314384
2017-03-24,0.002973848096050613
2017-03-27,-0.008154210177856669
2017-03-28,0.0014948930335101362
2017-03-29,0.009701511849331323
2017-03-30,-0.007637641449612209
2017-03-31,0.001489697503029186
2017-04-03,0.0002480708466185977
2017-04-04,-0.003221731653409776
2017-04-05,0.004475505435042493
2017-04-06,0.001979922922118682
2017-04-07,0.00024696214621888757
2017-04-10,0.001975710689980925
2017-04-11,-0.0017251504597127765
2017-04-12,0.002962708465602759
2017-04-13,-0.0073855789942629535
2017-04-17,0.0034723236086289244
2017-04-18,0.008156163265746308
