Date,AFL
2015-10-07,0.014470421646190168
2015-10-08,0.008625235287841093
2015-10-09,-0.0008223758928593838
2015-10-12,0.0011519891957030293
2015-10-13,-0.005260481294745767
2015-10-14,-0.012725109061020867
2015-10-15,0.019417325035783417
2015-10-16,0.007225015480091024
2015-10-19,-0.005053830639144885
2015-10-20,0.004096191944308103
2015-10-21,0.000979298241982951
2015-10-22,0.014346299832316944
2015-10-23,0.019768568673068865
2015-10-26,0.0009456544380754828
2015-10-27,-0.005668263533934237
2015-10-28,0.013143201540197769
2015-10-29,0.006876976602315121
2015-10-30,-0.010400619004558687
2015-11-02,0.011921923961014214
2015-11-03,-0.00728594397663096
2015-11-04,0.0020300790800575896
2015-11-05,0.0
2015-11-06,0.002337572688837497
2015-11-09,-0.011815971123586122
2015-11-10,0.011800034800691916
2015-11-11,0.0009327095447599909
2015-11-12,-0.016311722671755513
2015-11-13,-0.0015794023355214515
2015-11-16,0.013692150828039429
2015-11-17,-0.002670134985867767
2015-11-18,0.022362087792685337
2015-11-19,0.006931673129596305
2015-11-20,0.00443645201252596
2015-11-23,-0.003959599695724125
2015-11-24,-0.00015319526345647372
2015-11-25,-0.004435094784292604
2015-11-27,0.003072380317907797
2015-11-30,-0.0009188982226837616
2015-12-01,0.011496170272293327
2015-12-02,-0.006061595917909113
2015-12-03,-0.03796315769939751
2015-12-04,0.00665632445379627
2015-12-07,-0.011335250332854874
2015-12-08,-0.01082774425339006
2015-12-09,-0.013844233946061935
2015-12-10,-0.002775490906042233
2015-12-11,-0.022589357116319486
2015-12-14,-0.0028470601495915737
2015-12-15,0.023177657454276135
2015-12-16,0.012803758520893327
2015-12-17,-0.021393892423713368
2015-12-18,-0.03461408997260185
2015-12-21,0.003259606898253775
2015-12-22,0.013679888551049402
2015-12-23,0.017543808794530547
2015-12-24,-0.0023207687277363442
2015-12-28,0.0034893301514038466
2015-12-29,0.00910735870631485
2015-12-30,-0.006891942888750946
2015-12-31,-0.010244424443012212
2016-01-04,-0.012020047171126924
2016-01-05,-0.0013519530002354951
2016-01-06,-0.015228486662222429
2016-01-07,-0.017009860949418254
2016-01-08,-0.008740290362394432
2016-01-11,0.006524429787848396
2016-01-12,0.01261414465027566
2016-01-13,-0.015397820805688522
2016-01-14,0.007204270141468516
2016-01-15,-0.012386451972051904
2016-01-19,-0.00211999386168904
2016-01-20,-0.016640336120678723
2016-01-21,0.004860686610650644
2016-01-22,0.025976554650376293
2016-01-25,-0.012571957602679262
2016-01-26,0.017152667638471675
2016-01-27,-0.0012170364523412802
2016-01-28,0.014969776297911075
2016-01-29,-0.006002246381064724
2016-02-01,-0.025017687481331485
2016-02-02,0.013625914721574484
2016-02-03,0.0006985657527618372
2016-02-04,0.012212078175087404
2016-02-05,0.003274611248919923
2016-02-08,-0.0036076666606533747
2016-02-09,-0.001206882249111696
2016-02-10,-0.007595283607379044
2016-02-11,-0.025928449634138095
2016-02-12,0.030755346334971234
2016-02-16,0.014308312090030917
2016-02-17,0.01617057557893009
2016-02-18,0.0015235628746479435
2016-02-19,0.0027043557358512604
2016-02-22,0.006406111263171477
2016-02-23,-0.005527604323489643
2016-02-24,0.0043792432125562275
2016-02-25,0.011739205211610315
2016-02-26,-0.0026522231801462404
2016-02-29,-0.010802743347832044
2016-03-01,0.026041875262806213
2016-03-02,0.00556741964925167
2016-03-03,-0.007002257453408545
2016-03-04,0.0008200677861565087
2016-03-07,-0.007865174908627481
2016-03-08,-0.00809228195995848
2016-03-09,0.006160132513707728
2016-03-10,-0.0009927714879855998
2016-03-11,0.03147266874869925
2016-03-14,-0.009956597806236367
2016-03-15,-0.0016220802785602562
2016-03-16,0.014784828153648899
2016-03-17,0.014889387861668046
2016-03-18,0.002050799969736339
2016-03-21,-0.0037784297122765986
2016-03-22,0.0009482837128265142
2016-03-23,0.0009472356804676174
2016-03-24,-0.011041073367007881
2016-03-28,0.007336645966488753
2016-03-29,0.00031657002864426964
2016-03-30,0.00870535854930643
2016-03-31,-0.00925770658172198
2016-04-01,0.015521196943092175
2016-04-04,-0.008266052811590985
2016-04-05,0.002044499024702384
2016-04-06,-0.0009417354200956796
2016-04-07,-0.010367737662818732
2016-04-08,0.014444695779376016
2016-04-11,0.002034187731234871
2016-04-12,0.023266485916101143
2016-04-13,0.014039533789324654
2016-04-14,0.007825230504142189
2016-04-15,-0.0013438386272720537
2016-04-18,0.004934180573633817
2016-04-19,0.005207729933915939
2016-04-20,0.007252699244047589
2016-04-21,-0.009551746111337467
2016-04-22,0.007715075402042082
2016-04-25,-0.0007357856778079652
2016-04-26,0.0019152194870299954
2016-04-27,0.01941178249827047
2016-04-28,-0.004472404244415418
2016-04-29,-0.0005792627108506254
2016-05-02,0.0023197680726665393
2016-05-03,-0.002314399203287243
2016-05-04,-0.007829560812795622
2016-05-05,0.0033613278931554635
2016-05-06,0.002766747592400254
2016-05-09,-0.003050003328089801
2016-05-10,0.007867481043830171
2016-05-11,-0.006071316908411339
2016-05-12,0.00698055933523678
2016-05-13,-0.0053432730925481176
2016-05-16,0.008179558604136439
2016-05-17,-0.008403552917333856
2016-05-18,0.008182779722168965
2016-05-19,-0.0057974135341303246
2016-05-20,0.0018955085950622674
2016-05-23,-0.003346677959802702
2016-05-24,0.015328494411531501
2016-05-25,0.004313693030600252
2016-05-26,-0.009592006872264025
2016-05-27,0.005492711398057182
2016-05-31,-0.001437532910164352
2016-06-01,-0.0007200724833629213
2016-06-02,0.002449277616831891
2016-06-03,-0.006610913783032801
2016-06-06,0.0033274544057095845
2016-06-07,-0.0005770668537554702
2016-06-08,0.008512555613412687
2016-06-09,-0.0028610144507142943
2016-06-10,-0.010760719642389005
2016-06-13,-0.008411402366138243
2016-06-14,-0.0008776284669408385
2016-06-15,-0.002195963955901936
2016-06-16,0.009536233318468756
2016-06-17,-0.00029055816058332073
2016-06-20,0.01439160297616926
2016-06-21,0.011034767517803079
2016-06-22,0.004110786229767571
2016-06-23,0.013127767869813844
2016-06-24,-0.03497281074011871
2016-06-27,-0.02786586923642209
2016-06-28,0.022575233461078925
2016-06-29,0.017865103198723586
2016-06-30,0.02968037619361219
2016-07-01,0.004711806073074198
2016-07-05,-0.013792837707722327
2016-07-06,0.009929508946434629
2016-07-07,-0.010940566571531973
2016-07-08,0.01498232928394394
2016-07-11,0.0023451455597391924
2016-07-12,0.00743139563177686
2016-07-13,0.001093238640473837
2016-07-14,0.005731836824197201
2016-07-15,-0.004613604767922164
2016-07-18,-0.002044925426750721
2016-07-19,0.0
2016-07-20,0.003278688102632321
2016-07-21,-0.001633986718502345
2016-07-22,0.002181443748804357
2016-07-25,-0.003265235425544688
2016-07-26,0.006006679462033704
2016-07-27,-0.004478127001389942
2016-07-28,-0.000545266354683438
2016-07-29,-0.014184274127353236
2016-08-01,-0.009684509926542795
2016-08-02,0.0005582990432111412
2016-08-03,0.004887176081272759
2016-08-04,-0.00013916210015119113
2016-08-05,0.015425444231766061
2016-08-08,0.00013700267545280198
2016-08-09,0.00041037155773127054
2016-08-10,0.0008209219365742371
2016-08-11,-0.0013669307321967361
2016-08-12,-0.0052004281446433875
2016-08-15,-0.0001377836814347999
2016-08-16,-0.00660415723297425
2016-08-17,0.00650986528095765
2016-08-18,-0.005641998374146029
2016-08-19,0.008580188109715614
2016-08-22,0.0023453947323768265
2016-08-23,0.0019274372249598049
2016-08-24,-0.0010992187488434446
2016-08-25,0.003989133350486007
2016-08-26,-0.0032883606780427233
2016-08-29,0.013058526474069687
2016-08-30,0.007869886275770233
2016-08-31,-0.0013463079547640922
2016-09-01,-0.0041788148554459115
2016-09-02,0.0016241176299740534
2016-09-06,-0.004459888637955212
2016-09-07,-0.0017647156835648437
2016-09-08,-0.008024032215390386
2016-09-09,-0.007403545915593668
2016-09-12,0.014088502189756769
2016-09-13,-0.02165638834202166
2016-09-14,-0.0004173816229088301
2016-09-15,0.007521029974707272
2016-09-16,-0.01382380363470681
2016-09-19,0.009531691681401
2016-09-20,0.005970762801437379
2016-09-21,0.01449258588782154
2016-09-22,0.0002720808525633611
2016-09-23,-0.010609095261524759
2016-09-26,-0.00989853524810802
2016-09-27,0.005554157113355052
2016-09-28,0.0006907016792951914
2016-09-29,-0.012557013207032175
2016-09-30,0.004331745794628361
2016-10-03,-0.004174165033375199
2016-10-04,-0.0009779300413157443
2016-10-05,0.005594222147212724
2016-10-06,0.0023645100925593354
2016-10-07,-0.009574241696060137
2016-10-10,0.004203279158887296
2016-10-11,-0.00976605502338801
2016-10-12,0.009016753828708257
2016-10-13,-0.014102292243856951
2016-10-14,0.0049567266630019535
2016-10-17,-0.004791071647365475
2016-10-18,-0.004531490489170009
2016-10-19,0.003414122095312555
2016-10-20,-0.01105767810010616
2016-10-21,-0.005447291312235203
2016-10-24,0.009224556460420308
2016-10-25,-0.005426930750803471
2016-10-26,0.002297293543086276
2016-10-27,0.0058741608665198175
2016-10-28,-0.024212983461023296
2016-10-31,0.005254781087711269
2016-11-01,-0.006969886309298623
2016-11-02,0.0
2016-11-03,0.006580019874860232
2016-11-04,-0.004067459966416775
2016-11-07,0.015023054340162378
2016-11-08,0.007185212275767627
2016-11-09,0.021543817170290858
2016-11-10,0.023044771549393328
2016-11-11,-0.008737259641902972
2016-11-14,0.001385723876372813
2016-11-15,0.0030434847875047133
2016-11-16,-0.009241488218740379
2016-11-17,0.007796089488514069
2016-11-18,0.0015197523418015724
2016-11-21,-0.011724255007781181
2016-11-22,-0.006559694618366252
2016-11-23,0.006181300303942594
2016-11-25,0.0015362217579377724
2016-11-28,-0.010316505890063943
2016-11-29,0.004085300180909357
2016-11-30,0.0014025014542426995
2016-12-01,-0.012608292422355283
2016-12-02,-0.031072724208215052
2016-12-05,0.005857271356834337
2016-12-06,-0.0016014106406151418
2016-12-07,0.01283169835683462
2016-12-08,0.0023034846179936785
2016-12-09,-0.008043768029550424
2016-12-12,-0.0014477891664022025
2016-12-13,0.014791210615200168
2016-12-14,-0.00371525614652235
2016-12-15,-0.0064546771312243845
2016-12-16,0.0020211363875473065
2016-12-19,0.005474741972015362
2016-12-20,0.0010028049045027743
2016-12-21,0.006298496892946037
2016-12-22,0.001138344681893333
2016-12-23,-0.003268630968248809
2016-12-27,0.0035639306953290095
2016-12-28,-0.008522581825556541
2016-12-29,0.00042997883129825
2016-12-30,-0.0032939761149221036
2017-01-03,0.002442500281008675
2017-01-04,0.009173267294352083
2017-01-05,-0.006533419805390239
2017-01-06,0.003431322946318982
2017-01-09,-0.00954589715304921
2017-01-10,-0.0012945962346119222
2017-01-11,0.006193303505675374
2017-01-12,-0.004151248714170719
2017-01-13,0.0010065118377424742
2017-01-17,0.003446262432168723
2017-01-18,0.0012879265961140973
2017-01-19,-0.007288885374890142
2017-01-20,0.008926061556183251
2017-01-23,-0.010416672896217505
2017-01-24,0.006777314934064638
2017-01-25,0.00916609547116276
2017-01-26,0.0014196834306203776
2017-01-27,-0.004110393927160616
2017-01-30,0.0011387646034266563
2017-01-31,-0.0051172217577276635
2017-02-01,-0.040720392678228245
2017-02-02,0.010277231966674627
2017-02-03,0.011499261365422786
2017-02-06,0.004663908565238684
2017-02-07,0.0005806537519454924
2017-02-08,0.009714212717735204
2017-02-09,0.003733462112912367
2017-02-10,0.001144592299367364
2017-02-13,0.02056087378523186
2017-02-14,0.0008450290967774166
2017-02-15,-0.0005630073792924906
2017-02-16,0.0026763456103577887
2017-02-17,-0.0012644546013990121
2017-02-21,0.004500648194364132
2017-02-22,-0.003640465433171869
2017-02-23,0.007869656669228453
2017-02-24,-0.00013938505379229582
2017-02-27,0.008645659615553303
2017-02-28,0.0002767390731257535
2017-03-01,0.008707736603217775
2017-03-02,-0.010824667378320996
2017-03-03,0.0011076920551975622
2017-03-06,-0.0011064664311225547
2017-03-07,-0.0033248712447424555
2017-03-08,-0.0008340872087159168
2017-03-09,0.002782268289641454
2017-03-10,-0.0009711370019632737
2017-03-13,0.0004167989378889292
2017-03-14,-0.0029150280968343045
2017-03-15,0.007099342151248855
2017-03-16,0.0006909846082889803
2017-03-17,0.0017956902028801736
2017-03-20,-0.003998364435977342
2017-03-21,-0.011489591547746425
2017-03-22,0.003220940246496662
2017-03-23,0.005025403514901106
2017-03-24,-0.00013903580245833158
2017-03-27,-0.002083962686936114
2017-03-28,0.006542346577385949
2017-03-29,-0.010095097201960668
2017-03-30,0.010337963760390867
2017-03-31,0.0013828624503984255
2017-04-03,0.0033137370835636393
2017-04-04,-0.0006879729575225424
2017-04-05,-0.005784073166428483
2017-04-06,0.01052717756243382
2017-04-07,-0.0006852381581665679
2017-04-10,0.008916299434178265
2017-04-11,0.0027191586635026965
2017-04-12,-0.005423507026336094
2017-04-13,-0.004771328317107915
2017-04-17,0.007260218841864674
2017-04-18,0.004759646955295738
2017-04-19,-0.004196048286346898
2017-04-20,0.008155635531885475
2017-04-21,-0.0024271161608172553
2017-04-24,0.008920119311060404
2017-04-25,0.0048228968565799946
2017-04-26,-0.0027998736635599375
2017-04-27,0.003342503324745838
2017-04-28,-0.002265209519393019
2017-05-01,-0.005876289685660674
2017-05-02,0.007791796648071392
2017-05-03,-0.003465769030081889
2017-05-04,-0.00494945398517066
2017-05-05,-0.0005372802569787449
2017-05-08,-0.0002694070157371886
2017-05-09,-0.006322746420678094
2017-05-10,0.007717069645242436
2017-05-11,-0.006314747850946212
2017-05-12,-0.007166171515419428
2017-05-15,0.004085876325521154
2017-05-16,0.00013533408499410982
2017-05-17,-0.0016273667236925693
2017-05-18,0.0013586323603822503
2017-05-19,0.0020346812390272806
2017-05-22,0.006263503453218799
2017-05-23,0.0031124137422633424
2017-05-24,-0.004046947093867881
2017-05-25,0.011919514175409596
2017-05-26,0.0017397686894107256
2017-05-30,0.0040083698806028245
2017-05-31,0.0031938691037833866
2017-06-01,0.007296911807801676
2017-06-02,0.0
2017-06-05,-0.0022392547977214683
2017-06-06,-0.01280344518558052
2017-06-07,0.0018718395865588988
2017-06-08,0.0036033720306460904
2017-06-09,0.037234213417337125
2017-06-12,-0.004872037635122228
2017-06-13,0.0036074234581400244
2017-06-14,0.002567080952178946
2017-06-15,-0.003840938622748147
2017-06-16,0.007454825244636254
2017-06-19,0.011227583576991051
2017-06-20,-0.006939240774982536
2017-06-21,-0.009401775553185554
2017-06-22,-0.008336144268607182
2017-06-23,0.0036213001046982995
2017-06-26,-0.0011596580817103685
2017-06-27,0.0033540788131944943
2017-06-28,0.006943450165835863
2017-06-29,-0.009066242372038902
2017-06-30,0.001030873065171134
2017-07-03,0.00952620024922557
2017-07-05,-0.0015301994363843274
2017-07-06,-0.009834023311365736
2017-07-07,0.00580435724417061
2017-07-10,-0.00423202774809206
2017-07-11,-0.00012882062172836495
2017-07-12,0.00012883721861900455
2017-07-13,0.003219567461356876
2017-07-14,-0.0003852216181977619
2017-07-17,-0.0015408894071800017
2017-07-18,0.001543267411586946
2017-07-19,0.00025703155614831275
2017-07-20,-0.0026960702944209824
2017-07-21,-0.0014163609592824367
2017-07-24,0.0006446488745632806
2017-07-25,0.005668876037676629
2017-07-26,-0.009095747847516877
2017-07-27,-0.002973295188417935
2017-07-28,0.029304705914219742
2017-07-31,0.004661558516986464
2017-08-01,0.014294572906348835
2017-08-02,0.0033374754569788223
2017-08-03,-0.0023407185475299297
2017-08-04,0.002346210365649304
2017-08-07,-0.0007394965300808742
2017-08-08,0.00172654190540511
2017-08-09,0.006524087334598416
2017-08-10,-0.011618307133490657
2017-08-11,-0.0008662616369748966
2017-08-14,0.006192166389856313
2017-08-15,0.0001233394198902893
2017-08-16,-0.005415053911025147
2017-08-17,-0.012249039745331869
2017-08-18,0.0001250722191201703
2017-08-21,0.0037777459917638367
2017-08-22,0.0057709118621760425
2017-08-23,-0.001372286010434598
2017-08-24,0.00412217233005685
2017-08-25,0.006468298823291585
2017-08-28,-0.00135916966102545
2017-08-29,0.011262309070710907
2017-08-30,0.004283683291058882
2017-08-31,0.00597137549876714
2017-09-01,0.004239538058105952
2017-09-05,-0.01664653575316477
2017-09-06,0.0019624759420142635
2017-09-07,-0.01383435948895606
2017-09-08,0.007821375433974875
2017-09-11,0.01589025892109097
2017-09-12,-0.0027887783412873235
2017-09-13,-0.002431758025274511
2017-09-14,0.0008533574074802708
2017-09-15,0.008524737522890291
2017-09-18,0.004105976163254921
2017-09-19,0.005892989449395758
2017-09-20,0.0033478040438688073
2017-09-21,-0.0034557329174892404
2017-09-22,0.003706850406204998
2017-09-25,0.0038120132282093433
2017-09-26,-0.008544566801075848
2017-09-27,0.0028724795684509363
2017-09-28,-0.0176652183355831
2017-09-29,-0.01105693226903326
2017-10-02,0.007125857881159936
2017-10-03,0.0031720335796958654
2017-10-04,-0.0013376851324278238
2017-10-05,0.004505604503888039
2017-10-06,-0.002667159607056102
2017-10-09,0.003768128905387025
2017-10-10,0.012593965962110376
2017-10-11,0.0031093326608322425
2017-10-12,0.0007153729121363028
2017-10-13,0.0008337143347507681
2017-10-16,0.002023608475012706
2017-10-17,-0.004989547392926119
2017-10-18,0.0
2017-10-19,0.00823814050340399
2017-10-20,-0.007104902962881687
2017-10-23,0.0056055054964583295
2017-10-24,0.0028461252479641264
2017-10-25,-0.005794834688044759
2017-10-26,-0.005233523290925968
2017-10-27,0.003706850406204998
2017-10-30,-0.0013107611846768785
2017-10-31,0.0007157997621134449
2017-11-01,0.004768185012953952
2017-11-02,0.0014236780539556015
2017-11-03,-0.005094034539547154
2017-11-06,0.007025433396360636
2017-11-07,-0.008986629419260428
2017-11-08,0.0021475836053259645
2017-11-09,0.0010719810715844602
2017-11-10,-0.0076118744152300355
2017-11-13,0.011505224661543245
2017-11-14,0.0038117325755486764
2017-11-15,0.0020170876089717904
2017-11-16,-0.0015395005501835923
2017-11-17,-0.005455896014245898
2017-11-20,0.009898395065253807
2017-11-21,0.004723780641465725
2017-11-22,-0.0003527944164104513
2017-11-24,-0.0005875559524213259
2017-11-27,0.0051765096501938945
2017-11-28,0.009714189694095765
2017-11-29,0.010664410604449115
2017-11-30,0.005160822812202648
2017-12-01,-0.00045623674698214156
2017-12-04,0.006164293800506204
2017-12-05,-0.003403810338126201
2017-12-06,-0.0026182175164369825
2017-12-07,0.0037668002627375685
2017-12-08,0.0025016729582041375
2017-12-11,0.0036297072782400797
2017-12-12,0.003164571940095895
2017-12-13,-0.0030418665123492783
2017-12-14,-0.0007910535333055524
2017-12-15,0.009500054570203087
2017-12-18,-0.010867428892796127
2017-12-19,-0.0035108353010117055
2017-12-20,-0.0070473406830700025
2017-12-21,-0.0028616614894145798
2017-12-22,0.0011485767054848495
2017-12-26,0.004930081924104712
2017-12-27,0.0007988298233816415
2017-12-28,0.005928730881662014
2017-12-29,-0.005100403554082589
2018-01-02,0.0021644976747465794
2018-01-03,0.0029556558482348727
2018-01-04,0.010313690812153942
2018-01-05,0.006619009606852799
2018-01-08,0.0025630689783326943
2018-01-09,0.0004449767568712737
2018-01-10,0.008222187514793866
2018-01-11,0.010469148733909028
2018-01-12,-0.07361746212707176
2018-01-16,0.017070724912561674
2018-01-17,0.016553103407867198
2018-01-18,-0.015714122069942493
2018-01-19,0.004395998597543915
2018-01-22,0.010020856686565605
2018-01-23,0.004447640248611107
2018-01-24,0.003973472012257728
2018-01-25,0.011195305598260319
2018-01-26,0.01755775062789522
2018-01-29,-0.015825817157442246
2018-01-30,-0.010943758493340505
2018-01-31,-0.004177521108600368
2018-02-01,0.0168933125545645
2018-02-02,-0.008250507168365284
2018-02-05,-0.030803719286552678
2018-02-06,-0.006843755045800148
2018-02-07,-0.0002335002214849391
2018-02-08,-0.027453532069003694
2018-02-09,0.018258439560761675
2018-02-12,0.004246544212344938
2018-02-13,0.011041745068403719
2018-02-14,0.018357591346086277
2018-02-15,0.008784876775115746
2018-02-16,0.013910871414068327
2018-02-20,-0.0023564677092331454
2018-02-21,-0.0004496058238459
2018-02-22,-0.003937882698367701
2018-02-23,0.011747686220584086
2018-02-26,0.01328549572654758
2018-02-27,-0.008483809398059483
2018-02-28,-0.012334871060073915
2018-03-01,-0.013726223412748872
2018-03-02,-0.0017114171711259951
2018-03-05,0.008456534760059586
2018-03-06,0.006005348434925395
2018-03-07,-0.0001128590500570903
2018-03-08,0.013743848130651548
2018-03-09,0.01877960432419523
2018-03-12,-0.009271409807943387
2018-03-13,-0.0008807012526426128
2018-03-14,-0.005950422422044688
2018-03-15,-0.0021064173186553514
2018-03-16,0.005221155048839243
2018-03-19,-0.012045066725880793
2018-03-20,0.01633084605573365
2018-03-21,-0.0013206154982701168
2018-03-22,-0.022041059549273823
2018-03-23,-0.02298833458091809
2018-03-26,0.017070135348625337
2018-03-27,-0.013835288736683715
2018-03-28,0.0016097644192103466
2018-03-29,0.004822051311414333
2018-04-02,-0.018053079553556395
2018-04-03,0.016755903839968278
2018-04-04,0.01258885160562162
2018-04-05,-0.012205859291205212
2018-04-06,-0.007551703397350007
2018-04-09,0.005072255298820938
2018-04-10,0.018123800862133388
2018-04-11,-0.004281349682103253
2018-04-12,0.010409849882769162
2018-04-13,-0.0020157814361003723
2018-04-16,0.004712753399488401
2018-04-17,0.009157998290450386
2018-04-18,-0.0035414279963230655
2018-04-19,0.004664398718685181
2018-04-20,0.0011057294917997673
2018-04-23,0.00044136351742740665
2018-04-24,-0.0028694953552398372
2018-04-25,0.005313167921895179
2018-04-26,0.005945636083101613
2018-04-27,0.0045973044087419535
2018-04-30,-0.00697356891839318
