Date,PKG
2015-10-07,0.018939841306417682
2015-10-08,0.015776564663569026
2015-10-09,0.07212095117323813
2015-10-12,-0.017212187877669427
2015-10-13,-0.006567249598699143
2015-10-14,0.009842593483714523
2015-10-15,0.002327598604333625
2015-10-16,0.006386143379674136
2015-10-19,-0.004182055065236945
2015-10-20,-0.01202041898861661
2015-10-21,-0.057461282884406994
2015-10-22,0.008242657158559652
2015-10-23,0.0277650467003967
2015-10-26,0.012456848273167287
2015-10-27,-0.00696708082171571
2015-10-28,0.009553381823572904
2015-10-29,0.006062715588427192
2015-10-30,0.0060257295925190135
2015-11-02,0.0102263673459142
2015-11-03,-0.026608749981141155
2015-11-04,0.00029707404103218593
2015-11-05,-0.0019305597035671473
2015-11-06,-0.0026787273704842463
2015-11-09,-0.008057156217369355
2015-11-10,-0.00345985013008665
2015-11-11,0.00981170072232418
2015-11-12,-0.0343801370114335
2015-11-13,0.005108618405735177
2015-11-16,-0.006468487487951258
2015-11-17,-0.017671756487690482
2015-11-18,0.03566354439060815
2015-11-19,0.012799147959845936
2015-11-20,0.0121860807795251
2015-11-23,-0.00014875522961665943
2015-11-24,0.01650052687864112
2015-11-25,-0.014185252199005793
2015-11-27,0.00875219886051859
2015-11-30,-0.00014718021657222913
2015-12-01,0.01264935782144816
2015-12-02,-0.020189059719660896
2015-12-03,-0.010228235330149271
2015-12-04,0.0044929145450869346
2015-12-07,-0.0020871882418399546
2015-12-08,-0.019124730656967737
2015-12-09,0.002132801417016994
2015-12-10,-0.008208178702203917
2015-12-11,-0.0024521721792143403
2015-12-14,-0.019972335722235224
2015-12-15,0.006741062284115751
2015-12-16,0.013079923860574327
2015-12-17,-0.047648120461509236
2015-12-18,-0.033892660297618615
2015-12-21,0.017707645589761123
2015-12-22,0.029218673174946197
2015-12-23,0.027192468028844452
2015-12-24,0.007205373308166063
2015-12-28,0.0010885024982263403
2015-12-29,-0.006679998733679415
2015-12-30,0.0009383684724684205
2015-12-31,-0.014844100117716752
2016-01-04,-0.01110187582892419
2016-01-05,-0.0009624605428170119
2016-01-06,-0.021833371351803632
2016-01-07,-0.023633812802937415
2016-01-08,-0.021011744503785623
2016-01-11,0.021634704935560745
2016-01-12,0.0
2016-01-13,-0.031092545368233138
2016-01-14,0.008846557753624307
2016-01-15,0.005158035266112693
2016-01-19,-0.01915802734326566
2016-01-20,-0.00627888179094227
2016-01-21,-0.018076158594553582
2016-01-22,0.030562996802722564
2016-01-25,-0.1295527473523529
2016-01-26,-0.00976251627245961
2016-01-27,0.0020118778822253436
2016-01-28,-0.01847394512906053
2016-01-29,0.039893865808798834
2016-02-01,0.0035408734274129383
2016-02-02,-0.02156420965681949
2016-02-03,-0.009817790470518228
2016-02-04,0.02063968382511705
2016-02-05,0.0039648242074672435
2016-02-08,-0.017970203918975414
2016-02-09,0.0022120885373630994
2016-02-10,-0.020465349123723664
2016-02-11,-0.056329183191124566
2016-02-12,0.01150416595787096
2016-02-16,0.01695283820772442
2016-02-17,0.012027600766362223
2016-02-18,-0.016680121872668763
2016-02-19,-0.04262098322826391
2016-02-22,0.012624093393074132
2016-02-23,0.002187459599797714
2016-02-24,0.032081786356630726
2016-02-25,0.0035950840671679085
2016-02-26,0.01833122062448167
2016-02-29,0.0035175118302765984
2016-03-01,0.040824671065146534
2016-03-02,0.0047543015061044525
2016-03-03,0.03391170282217226
2016-03-04,0.004767328703819684
2016-03-07,0.014044404404651045
2016-03-08,-0.015159842669170587
2016-03-09,0.04541979868206081
2016-03-10,-0.011815586179136917
2016-03-11,0.029919761631131747
2016-03-14,-0.005593607037199133
2016-03-15,-0.014879241885539796
2016-03-16,0.02965560402184897
2016-03-17,0.024865770387268338
2016-03-18,-0.0015707197449010835
2016-03-21,0.018531157564185108
2016-03-22,0.01235835393633189
2016-03-23,-0.010003275522488364
2016-03-24,0.005480105184881845
2016-03-28,0.003917849518646932
2016-03-29,0.021207946956720125
2016-03-30,-0.012460706498531926
2016-03-31,0.016150916126940862
2016-04-01,0.00546347894081145
2016-04-04,-0.0046104146720882255
2016-04-05,-0.02580651909166587
2016-04-06,0.015961772047599077
2016-04-07,-0.014039471314888252
2016-04-08,0.020172518436573528
2016-04-11,-0.001993664632422787
2016-04-12,0.010322848539737306
2016-04-13,0.01796316518277452
2016-04-14,-0.009389711025887593
2016-04-15,0.017649927576646407
2016-04-18,0.004978524918693328
2016-04-19,0.008149363978677382
2016-04-20,-0.006181463277444177
2016-04-21,0.018341051767583494
2016-04-22,0.028660674647206452
2016-04-25,-0.008678011817198739
2016-04-26,0.01259399369780101
2016-04-27,0.003488652460893915
2016-04-28,-0.00468580260439333
2016-04-29,-0.01473069296971563
2016-05-02,0.019112302517550805
2016-05-03,-0.011191838348545091
2016-05-04,-0.009635840771776039
2016-05-05,0.003089030493132805
2016-05-06,0.005080586251799746
2016-05-09,0.004901937422526759
2016-05-10,0.017530478767993962
2016-05-11,-0.008838625214671603
2016-05-12,0.0025690342632203045
2016-05-13,-0.015226658389436709
2016-05-16,0.017299416054827876
2016-05-17,-0.02061708845226473
2016-05-18,-0.010602114748091807
2016-05-19,-0.004038112890415113
2016-05-20,0.015593301715071561
2016-05-23,0.0033779546316747844
2016-05-24,0.007038924708460792
2016-05-25,0.02735165306566567
2016-05-26,-0.0010354259511246022
2016-05-27,0.011697187707540468
2016-05-31,-0.0014638869216015982
2016-06-01,0.010699011078573406
2016-06-02,0.007540649718778214
2016-06-03,-0.00316632318249499
2016-06-06,0.007075021615646104
2016-06-07,0.01906798881019678
2016-06-08,-0.0037983218454406
2016-06-09,-0.01652323770307962
2016-06-10,-0.0076108392185085805
2016-06-13,-0.037047667369898285
2016-06-14,-0.004998429767239854
2016-06-15,-0.004110540756288583
2016-06-16,0.001987470391302315
2016-06-17,0.003051044391875646
2016-06-20,0.02768061116315823
2016-06-21,0.0026644103483677295
2016-06-22,0.006936714675588096
2016-06-23,0.012166684215891621
2016-06-24,-0.04373650290947795
2016-06-27,-0.047553996894237116
2016-06-28,0.012402403115501448
2016-06-29,0.034396022544294746
2016-06-30,0.01624674174023677
2016-07-01,0.00298798750778162
2016-07-05,-0.02517473784873414
2016-07-06,0.0464545703915471
2016-07-07,0.00335869363653174
2016-07-08,0.020812312451228054
2016-07-11,-0.005703118734479262
2016-07-12,0.012905101932217722
2016-07-13,0.0048133783504664684
2016-07-14,0.011975030355038774
2016-07-15,0.030627668231377525
2016-07-18,-0.004863011285252461
2016-07-19,-0.006786955768462999
2016-07-20,0.008336937397724675
2016-07-21,0.00040657907831498363
2016-07-22,0.007180360000650143
2016-07-25,-0.0041698931464880795
2016-07-26,0.017155496130705217
2016-07-27,-0.0029215477850201843
2016-07-28,-0.00213136151341653
2016-07-29,-0.0030699194537333607
2016-08-01,-0.003480931688415123
2016-08-02,-0.008195601319198942
2016-08-03,0.0029802561988587772
2016-08-04,0.002836193361099637
2016-08-05,0.005117983196297082
2016-08-08,-0.00013393828793384355
2016-08-09,0.011792818011455708
2016-08-10,0.01099359157155999
2016-08-11,0.008253767800425305
2016-08-12,-0.010394991837343714
2016-08-15,-0.0024950759294489755
2016-08-16,0.0117151637414743
2016-08-17,0.005334150089106426
2016-08-18,0.004788721161100629
2016-08-19,0.0019320829314573018
2016-08-22,-0.016454644858538647
2016-08-23,0.007580659013483704
2016-08-24,-0.014009548659989934
2016-08-25,0.03525876080721457
2016-08-26,0.00851427458399523
2016-08-29,-0.00567031031740306
2016-08-30,0.0064627507701982
2016-08-31,-0.009947092334875896
2016-09-01,0.003942765514660218
2016-09-02,0.009247631605665108
2016-09-06,0.011045499444935158
2016-09-07,0.009434829797072108
2016-09-08,-0.005534324634788312
2016-09-09,-0.02411551610479623
2016-09-12,0.01913528361890826
2016-09-13,-0.007895095862035295
2016-09-14,-0.006695909654541032
2016-09-15,0.017804959690587374
2016-09-16,0.0003749146953353488
2016-09-19,0.004247008947263264
2016-09-20,-0.007836114202421807
2016-09-21,0.023693516263934233
2016-09-22,-0.012491019866191055
2016-09-23,0.02046144484707879
2016-09-26,-0.0037674792316289007
2016-09-27,-0.014881101921125128
2016-09-28,0.011143933112427895
2016-09-29,-0.023757088393548287
2016-09-30,0.01931760416456929
2016-10-03,-0.0020920541510165425
2016-10-04,-0.0032064812521191977
2016-10-05,-0.01905226699020579
2016-10-06,0.021818614226197575
2016-10-07,-0.004937231066266534
2016-10-10,0.010295259926351275
2016-10-11,-0.01031301917859917
2016-10-12,0.02071714441165806
2016-10-13,-0.011303091910456642
2016-10-14,0.015365966229262229
2016-10-17,0.008837817756692568
2016-10-18,0.005279802881037021
2016-10-19,0.02112939379121026
2016-10-20,-0.05155486689528255
2016-10-21,0.005053815193369893
2016-10-24,0.013490057614387041
2016-10-25,-0.02129692864584909
2016-10-26,0.002102066782984746
2016-10-27,-0.0009873730447463869
2016-10-28,0.006669387986147024
2016-10-31,0.012145718813627138
2016-11-01,-0.02630307096155593
2016-11-02,-0.007469305718060815
2016-11-03,-0.013294785226934391
2016-11-04,0.005084588596832695
2016-11-07,0.0034148237919942037
2016-11-08,0.010083113239571118
2016-11-09,0.026578331688438483
2016-11-10,-0.0018233533672873392
2016-11-11,0.005845304783846927
2016-11-14,0.040798998423706045
2016-11-15,-0.000581741319639284
2016-11-16,-0.002327629953973953
2016-11-17,0.012365704403107136
2016-11-18,0.00841212132249991
2016-11-21,-0.013940947831840855
2016-11-22,-0.0187741440806779
2016-11-23,0.0005905565779917854
2016-11-25,0.008380674150019418
2016-11-28,-0.00035127417828373364
2016-11-29,0.002810255582196275
2016-11-30,-0.010275124850443018
2016-12-01,0.00507278552191015
2016-12-02,0.0220684356541081
2016-12-05,0.0009184823123518093
2016-12-06,-0.002409483695180903
2016-12-07,0.004026073641414607
2016-12-08,0.00045819681165637505
2016-12-09,0.0005720029820617256
2016-12-12,-0.010299437480782103
2016-12-13,0.0012718719716653393
2016-12-14,-0.004965692811056188
2016-12-15,0.004293878142505925
2016-12-16,-0.0008086877078441468
2016-12-19,0.003354017411825616
2016-12-20,-0.00034604306192198564
2016-12-21,0.004878743334314928
2016-12-22,-0.006126319664980562
2016-12-23,0.005815424235477318
2016-12-27,0.0020811035053320825
2016-12-28,-0.01696266432747262
2016-12-29,-0.0015260156487684196
2016-12-30,-0.0028215122032650974
2017-01-03,0.002121832714075289
2017-01-04,0.01611822678739183
2017-01-05,-0.012041332644085023
2017-01-06,0.02191468771228111
2017-01-09,0.006536891467899153
2017-01-10,0.002392734738495106
2017-01-11,0.006137422808510706
2017-01-12,-0.01852683111426412
2017-01-13,0.003913464928934074
2017-01-17,-0.017771076887099002
2017-01-18,0.01155572201342503
2017-01-19,-0.01038515227392467
2017-01-20,0.003381413159016633
2017-01-23,0.02649632570972993
2017-01-24,0.0424543498808887
2017-01-25,0.028453633850599624
2017-01-26,-0.007181022170064999
2017-01-27,-0.004679710293516548
2017-01-30,-0.018807166161666666
2017-01-31,0.003920358244788424
2017-02-01,0.009980491775759104
2017-02-02,0.0029003715627078375
2017-02-03,0.009103510248183788
2017-02-06,-0.0002123192853249467
2017-02-07,0.009342054569108083
2017-02-08,-0.009465987174748225
2017-02-09,-0.004565554408012207
2017-02-10,0.0036266860580844718
2017-02-13,0.008290120339784046
2017-02-14,0.002845947545588645
2017-02-15,0.003362917982504765
2017-02-16,0.012152094720101037
2017-02-17,-0.014075835839021833
2017-02-21,0.005773697255962551
2017-02-22,-0.01889130880453882
2017-02-23,-0.00010672103632280994
2017-02-24,-0.005745292818274406
2017-02-27,0.00224740701362669
2017-02-28,-0.013132774917480439
2017-03-01,0.014281161352116989
2017-03-02,-0.002666773219048957
2017-03-03,0.0025667170228305114
2017-03-06,-0.014934898983923528
2017-03-07,0.0011914250107922797
2017-03-08,0.005624717188990713
2017-03-09,-0.0020436250395804434
2017-03-10,-0.0064672746222596
2017-03-13,0.0051340735636009605
2017-03-14,-0.0018476146064534404
2017-03-15,0.011431625812140522
2017-03-16,-0.005274483991775436
2017-03-17,-0.0005408686210938152
2017-03-20,0.022195944474655338
2017-03-21,-0.030399327405145504
2017-03-22,0.0063358092756604645
2017-03-23,0.0034739571098081345
2017-03-24,-0.021960222408938468
2017-03-27,-0.013272952569990393
2017-03-28,0.017935179246441724
2017-03-29,-0.008368797657783422
2017-03-30,0.011770766289496137
2017-03-31,0.005597564757351847
2017-04-03,-0.00905910988946279
2017-04-04,0.004075582078895579
2017-04-05,-0.0037296622032869653
2017-04-06,0.010459951098031661
2017-04-07,-0.00795438433540685
2017-04-10,-0.000439569797136774
2017-04-11,0.00011002104420021475
2017-04-12,-0.009119826810826903
2017-04-13,-0.001774183044758626
2017-04-17,0.014329801488578653
2017-04-18,0.012813615407654133
2017-04-19,0.012218778532862018
2017-04-20,0.002457225108475125
2017-04-21,-0.001172255316481463
2017-04-24,0.0037342146875232185
2017-04-25,0.0029760093151949274
2017-04-26,0.0019078997888666294
2017-04-27,0.06029164690889166
2017-04-28,-0.014565006112757461
2017-05-01,-0.0015187577027360177
2017-05-02,0.00152106783622874
2017-05-03,0.0013159477446389456
2017-05-04,0.016277815134473794
2017-05-05,0.016712943755751608
2017-05-08,-0.008708592493809841
2017-05-09,-0.007008467571609778
2017-05-10,0.020775807237033872
2017-05-11,-0.001947463626369994
2017-05-12,-0.001659153753664322
2017-05-15,0.005473265361231938
2017-05-16,9.712709231490813e-05
2017-05-17,-0.02274247586611966
2017-05-18,-0.013227314896338105
2017-05-19,0.0013101118213372231
2017-05-22,0.005636491306218572
2017-05-23,0.000900909243775283
2017-05-24,0.016200114396830445
2017-05-25,0.003443898308106208
2017-05-26,0.0020594954747068517
2017-05-30,0.0013700480279323912
2017-05-31,-0.0015637765055073194
2017-06-01,0.01801126225839278
2017-06-02,0.0019231205046261746
2017-06-05,-0.0010558916924494621
2017-06-06,-0.006916912189946611
2017-06-07,0.0036761605725983415
2017-06-08,0.00019253137834351897
2017-06-09,0.011371148940483522
2017-06-12,0.0023824199254307565
2017-06-13,0.011379884871729695
2017-06-14,-0.007658944074266039
2017-06-15,0.004001958501392178
2017-06-16,0.020878828796672577
2017-06-19,0.006786344227044605
2017-06-20,-0.0036934881298680278
2017-06-21,-0.0017609533821528744
2017-06-22,0.00018569050623584715
2017-06-23,0.01578040324202523
2017-06-26,0.015077967308438245
2017-06-27,-0.004231076309014314
2017-06-28,0.019527988068198665
2017-06-29,-0.010818441854555716
2017-06-30,-0.0014342993772552548
2017-07-03,0.006463661415803568
2017-07-05,-0.0019623430470969705
2017-07-06,-0.00938403690177192
2017-07-07,0.0007214377048150311
2017-07-10,0.013884209809716053
2017-07-11,-0.010403901280053751
2017-07-12,0.004942222147992448
2017-07-13,0.013143384516945744
2017-07-14,-0.0017648772091615195
2017-07-17,-0.002386972091367179
2017-07-18,-0.011786597249765385
2017-07-19,0.0069051992318140964
2017-07-20,-0.016209630797444974
2017-07-21,-0.009052941147600357
2017-07-24,-0.004293784391334432
2017-07-25,-0.0037617713572078992
2017-07-26,0.0020261398340517545
2017-07-27,0.01608460601172701
2017-07-28,-0.007055885495940495
2017-07-31,-0.0026418071919066533
2017-08-01,0.005206353877494685
2017-08-02,0.0016357675642466596
2017-08-03,-0.0013607524871672716
2017-08-04,-0.009084454789803353
2017-08-07,0.003117091507429892
2017-08-08,0.0018279740277458156
2017-08-09,-0.004105414852051625
2017-08-10,-0.01685408453122239
2017-08-11,0.00177012462579329
2017-08-14,0.014973778667553894
2017-08-15,0.001466194494319062
2017-08-16,0.01967261238303908
2017-08-17,-0.00780717305035894
2017-08-18,-0.005245386187727519
2017-08-21,-0.03163941629121925
2017-08-22,0.02140649184340826
2017-08-23,0.003401260358195657
2017-08-24,0.008794392887222946
2017-08-25,0.002179431445404001
2017-08-28,-0.01177970514508353
2017-08-29,-0.0051347966222508035
2017-08-30,0.024331964862552846
2017-08-31,0.011427092628202518
2017-09-01,0.009251920611702102
2017-09-05,-0.013750788892260446
2017-09-06,-0.002323794826688319
2017-09-07,0.005822931844102097
2017-09-08,0.013448317634648044
2017-09-11,0.02645234675959318
2017-09-12,0.012585740757793396
2017-09-13,-0.014120415655426766
2017-09-14,-0.001465584299616851
2017-09-15,0.0006907136800970992
2017-09-18,0.0029342755187828917
2017-09-19,0.008948318817276535
2017-09-20,0.017226676813659303
2017-09-21,-0.004024099554145177
2017-09-22,-0.02180136878273453
2017-09-25,-0.01987791971859776
2017-09-26,0.003687520177551473
2017-09-27,0.008485064406745346
2017-09-28,0.002775410789108701
2017-09-29,-0.008044254350915825
2017-10-02,0.018922337244323684
2017-10-03,0.0035941771989183025
2017-10-04,0.0005120138516332418
2017-10-05,-0.0023013240060353324
2017-10-06,-0.00478410495666437
2017-10-09,0.0018883599732482104
2017-10-10,0.006425794713120547
2017-10-11,-0.0065550935477659555
2017-10-12,-0.010282704235373807
2017-10-13,0.0016451128045196217
2017-10-16,0.011323346702993842
2017-10-17,-0.0021366408266692005
2017-10-18,-0.0028265566514593665
2017-10-19,0.0015461810238472928
2017-10-20,0.015094251124050606
2017-10-23,-0.0018589286986832043
2017-10-24,0.0041478557811418515
2017-10-25,-0.003961818111868798
2017-10-26,0.003554411033953153
2017-10-27,-0.013914596286783043
2017-10-30,-0.011630881924142411
2017-10-31,0.006056835224238943
2017-11-01,0.0025801825878544182
2017-11-02,-0.003088217814675387
2017-11-03,-0.004044569054750702
2017-11-06,-0.04129968114354399
2017-11-07,0.003515181123939781
2017-11-08,0.0005389759232632407
2017-11-09,-0.019567345507299105
2017-11-10,0.009521040786125479
2017-11-13,0.01895347665520064
2017-11-14,0.003115064844696702
2017-11-15,-0.007630595199581425
2017-11-16,0.00017922860936248064
2017-11-17,0.005363070426028793
2017-11-20,-0.006223780785665989
2017-11-21,0.0024157180007171597
2017-11-22,0.0002676994221044726
2017-11-24,-0.005353844303351618
2017-11-27,-0.00044856238476598254
2017-11-28,0.013731840323434774
2017-11-29,0.018946449374606544
2017-11-30,0.030498080431866637
2017-12-01,-0.010118050827071845
2017-12-04,0.012862115555806408
2017-12-05,-0.009671256472228329
2017-12-06,-0.003566566213563438
2017-12-07,0.005283740846834473
2017-12-08,0.003221282273429882
2017-12-11,-0.0017744619700148512
2017-12-12,-0.009904327907564903
2017-12-13,0.0001709040892179381
2017-12-14,-0.017866302748155483
2017-12-15,0.003307610731251298
2017-12-18,0.015355032662595747
2017-12-19,0.015379578082953538
2017-12-20,0.007573071593114378
2017-12-21,0.004677029043206105
2017-12-22,0.0035096708841144686
2017-12-26,8.33472976613514e-05
2017-12-27,0.003663546148702901
2017-12-28,0.0031522745427627896
2017-12-29,-0.0030596729293839164
2018-01-02,0.025383434272808758
2018-01-03,0.01917321579906206
2018-01-04,0.016669331490993144
2018-01-05,0.0030450746428043463
2018-01-08,0.008640101753510931
2018-01-09,-0.012964962690778736
2018-01-10,0.0007818295620540816
2018-01-11,0.009687561874548
2018-01-12,-0.0071186989353745345
2018-01-16,-0.0190148018137003
2018-01-17,0.006990809439799239
2018-01-18,-0.005127973019147136
2018-01-19,0.01149797184638568
2018-01-22,-0.0024304321826223996
2018-01-23,-0.0060507647928241814
2018-01-24,-0.0022137000559104836
2018-01-25,-0.004516838396792178
2018-01-26,0.010347738416394359
2018-01-29,-0.007563299783731048
2018-01-30,-0.010002211866049215
2018-01-31,0.007377127494692104
2018-02-01,-0.016636251575902206
2018-02-02,-0.0035613024874225907
2018-02-05,-0.04849746610607586
2018-02-06,0.015623698008129683
2018-02-07,-0.015383353144251544
2018-02-08,-0.044224485702222927
2018-02-09,0.016168060284509567
2018-02-12,0.025756214712835623
2018-02-13,-0.005656277589846215
2018-02-14,-0.00034439451696188783
2018-02-15,0.01672556916927581
2018-02-16,0.012210468385250417
2018-02-20,-0.0042724200146901925
2018-02-21,0.0030289746226273007
2018-02-22,-0.0037744631908493975
2018-02-23,0.004967303858432581
2018-02-26,0.019939764150617822
2018-02-27,-0.012485833189419648
2018-02-28,-0.008484266541571084
2018-03-01,-0.005117727006026085
2018-03-02,-0.010708902014071597
2018-03-05,-0.0033242716899379854
2018-03-06,0.018301553573973672
2018-03-07,-0.009070253925441252
2018-03-08,-0.011102435015398204
2018-03-09,0.027253752745265425
2018-03-12,0.0016684668005553238
2018-03-13,0.001416061875282315
2018-03-14,-0.009030144003834173
2018-03-15,-0.007846670057034433
2018-03-16,0.00782397292529402
2018-03-19,-0.015610643927102763
2018-03-20,-0.0012857779789837709
2018-03-21,0.009784755016394087
2018-03-22,-0.039694178487342247
2018-03-23,-0.03345719640153355
2018-03-26,0.047069485782731624
2018-03-27,-0.017666580142169597
2018-03-28,-0.010149597300679436
2018-03-29,0.01367141436994368
2018-04-02,-0.024578450599404222
2018-04-03,0.017920440521158376
2018-04-04,0.0037534593182808607
2018-04-05,0.007478677430650782
2018-04-06,-0.02668783432309385
2018-04-09,0.008171614899379787
2018-04-10,0.024855694686252372
2018-04-11,-0.009841942011495353
2018-04-12,0.006123590854939298
2018-04-13,0.0014994137990445022
2018-04-16,0.0033469584292893373
2018-04-17,0.017468338020512064
2018-04-18,0.0023294251741827754
2018-04-19,8.627497227853276e-05
2018-04-20,-0.0005167031403923161
2018-04-23,0.010161037754007562
2018-04-24,-0.028215501932722153
2018-04-25,0.03429784799946911
2018-04-26,-0.006021426828302534
2018-04-27,-0.007679285213498144
2018-04-30,-0.005244972949732585
2018-05-01,0.005532301835021958
2018-05-02,-0.036448148573749006
