Date,TTWO
2015-04-29,-0.010146104147430668
2015-04-30,-0.02829022730528774
2015-05-01,0.02784809393104215
2015-05-04,0.003694587452089282
2015-05-05,-0.015541965491110643
2015-05-06,0.0020773221870846736
2015-05-07,0.008706429401572624
2015-05-08,0.030004091431379276
2015-05-11,0.0019952572017063464
2015-05-12,-0.007964984391796603
2015-05-13,-0.006021662763914359
2015-05-14,0.00040388646160716135
2015-05-15,-0.0032297102231574337
2015-05-18,-0.01984608183552905
2015-05-19,0.182644625493684
2015-05-20,-0.03389242460724917
2015-05-21,-0.0007233438712335172
2015-05-22,-0.013391203153207076
2015-05-26,0.010638261399259274
2015-05-27,0.01597098171479172
2015-05-28,-0.011789922343856896
2015-05-29,-0.010484418285557018
2015-06-01,-0.003288277304649534
2015-06-02,0.00989730731741556
2015-06-03,0.026134346302796763
2015-06-04,-0.009550776561431662
2015-06-05,0.006785733359200519
2015-06-08,-0.00851364904474583
2015-06-09,0.004651132637498057
2015-06-10,0.004273534172344773
2015-06-11,0.010283652494074813
2015-06-12,-0.007370975295182158
2015-06-15,-0.013083480560455607
2015-06-16,-0.007524152118264071
2015-06-17,-0.0050541983083401965
2015-06-18,0.021044990382630413
2015-06-19,-0.004975102796197506
2015-06-22,-0.002142838069370767
2015-06-23,0.0025053576766718155
2015-06-24,0.021063911023446735
2015-06-25,-0.007342691923785782
2015-06-26,0.008101495404357895
2015-06-29,-0.02375961863158338
2015-06-30,-0.013242692632821629
2015-07-01,-0.004352518433552777
2015-07-02,-0.0018215352648254246
2015-07-06,0.0021897615612302967
2015-07-07,0.005462546645302879
2015-07-08,-0.013038775892550758
2015-07-09,0.017981642976813372
2015-07-10,0.018745510528268783
2015-07-13,0.020877570693892178
2015-07-14,0.01663776554209795
2015-07-15,0.001022866918634291
2015-07-16,0.020095372626793173
2015-07-17,0.03973284128197774
2015-07-20,0.006743769940184885
2015-07-21,-0.0028708182294341356
2015-07-22,0.007357630855799657
2015-07-23,-0.010479514960451741
2015-07-24,0.008023106586143358
2015-07-27,-0.021649166140693454
2015-07-28,0.025707807591781373
2015-07-29,-0.002855334748757099
2015-07-30,0.012090332710051666
2015-07-31,-0.007230416413008034
2015-08-03,-0.006016483043592147
2015-08-04,0.0012743203665219749
2015-08-05,0.013363031250902768
2015-08-06,-0.00973310713436415
2015-08-07,-0.002536519617388544
2015-08-10,-0.016528880023766068
2015-08-11,-0.011312229328647172
2015-08-12,-0.010787836615232527
2015-08-13,-0.003965658900387692
2015-08-14,0.019243528050808534
2015-08-17,0.028320340451804427
2015-08-18,-0.015194667297176556
2015-08-19,-0.024429450786605078
2015-08-20,-0.031960501104156935
2015-08-21,-0.017018380336364602
2015-08-24,-0.03635731535916964
2015-08-25,-0.0071865168339109164
2015-08-26,0.024249008202841926
2015-08-27,0.02190815745399277
2015-08-28,0.02973722711212967
2015-08-31,-0.02182678008366845
2015-09-01,-0.026776477918592168
2015-09-02,0.01269836677809133
2015-09-03,-0.00034825224145029754
2015-09-04,-0.008710801162166715
2015-09-08,0.03971877435724358
2015-09-09,-0.01555101709462825
2015-09-10,0.0010301778307799658
2015-09-11,0.0010291830887858566
2015-09-14,-0.004797785749974914
2015-09-15,0.015495827872037404
2015-09-16,-0.0003391057632909922
2015-09-17,0.0020353247701057064
2015-09-18,-0.000338531772914763
2015-09-21,0.013545533668448906
2015-09-22,-0.008352823169091916
2015-09-23,0.0060647002467986155
2015-09-24,-0.001674519202516267
2015-09-25,0.008386447651085094
2015-09-28,-0.0528942175926963
2015-09-29,-0.017562346753042024
2015-09-30,0.027171978817996267
2015-10-01,-0.006613248511531111
2015-10-02,0.029782706617176302
2015-10-05,0.03776796983338904
2015-10-06,-0.027540988609438988
2015-10-07,0.00404588131661332
2015-10-08,-0.0013432140565826645
2015-10-09,0.006388720091455191
2015-10-12,0.02338786663726733
2015-10-13,0.0029383008505978747
2015-10-14,0.0019531697471404375
2015-10-15,0.036062335225500064
2015-10-16,-0.009407313979376442
2015-10-19,-0.006647704678915178
2015-10-20,0.011790976709011414
2015-10-21,0.00031496783879791934
2015-10-22,0.03148608581375223
2015-10-23,0.021367545751042938
2015-10-26,-0.0038851541235783715
2015-10-27,-0.005700642993341165
2015-10-28,0.010561324540268036
2015-10-29,-0.009853741848776076
2015-10-30,0.001206300232551527
2015-11-02,0.013554239536096135
2015-11-03,0.008023674021493399
2015-11-04,0.0032429426972160336
2015-11-05,-0.02879810688775397
2015-11-06,0.034795810965990936
2015-11-09,-0.03596489809348802
2015-11-10,-0.001516622684454516
2015-11-11,0.0
2015-11-12,0.003341452505162268
2015-11-13,0.002724800360704327
2015-11-16,0.009661826846140142
2015-11-17,0.027212915214813505
2015-11-18,0.00844253066694689
2015-11-19,-0.0002886351532728204
2015-11-20,0.028010319840820364
2015-11-23,-0.01938198472706587
2015-11-24,-0.005729039353011611
2015-11-25,0.02621722475985866
2015-11-27,0.0019651795879633838
2015-11-30,-0.008966088740186784
2015-12-01,0.017529057543259396
2015-12-02,-0.0030564213731998358
2015-12-03,-0.0027871317124130712
2015-12-04,0.019843569686781137
2015-12-07,-0.010413840795723495
2015-12-08,0.0038770254024393935
2015-12-09,-0.018206892342403025
2015-12-10,-0.004776678362284792
2015-12-11,-0.011575377431034983
2015-12-14,0.005141397138116233
2015-12-15,0.023017942736611285
2015-12-16,0.0063888761732313615
2015-12-17,-0.01048857501839695
2015-12-18,-0.030404468590834788
2015-12-21,0.006904536537854833
2015-12-22,0.007714298793247698
2015-12-23,0.00793872343812918
2015-12-24,0.005344653881403483
2015-12-28,0.0005595031373055726
2015-12-29,0.0019575926400234867
2015-12-30,-0.008931160847559072
2015-12-31,-0.018867873855657913
2016-01-04,-0.019230826082324515
2016-01-05,0.01697400825680484
2016-01-06,-0.021295012329979768
2016-01-07,-0.046750962395114004
2016-01-08,-0.0024675515384220414
2016-01-11,0.01329623695568749
2016-01-12,0.02593831132888247
2016-01-13,-0.03331347315488975
2016-01-14,0.005846111591045755
2016-01-15,-0.0033648455269259525
2016-01-19,-0.002455550231996284
2016-01-20,0.003692274827223452
2016-01-21,0.010729684251345795
2016-01-22,0.020018192992897754
2016-01-25,-0.0005947206996266274
2016-01-26,0.019637007897251646
2016-01-27,-0.015465385824843358
2016-01-28,-0.0038530249451114162
2016-01-29,0.03243082811049347
2016-02-01,-0.002305528221778319
2016-02-02,-0.034084354176250664
2016-02-03,-0.018241531719653925
2016-02-04,0.06853487281477011
2016-02-05,-0.0484606805645752
2016-02-08,0.007489514439794398
2016-02-09,0.026464447260819535
2016-02-10,-0.0017381625867713968
2016-02-11,0.017701701293034056
2016-02-12,-0.02680349686024419
2016-02-16,0.014649867692711815
2016-02-17,-0.008085549678251258
2016-02-18,-0.01018918456094775
2016-02-19,0.01970582849839153
2016-02-22,0.01817136144759135
2016-02-23,-0.01161472680661313
2016-02-24,0.013184267484084078
2016-02-25,0.009901055273724868
2016-02-26,0.003081249523830598
2016-02-29,0.005026537231859418
2016-03-01,0.0419560503226275
2016-03-02,-0.004800008138020839
2016-03-03,-0.020096463186842328
2016-03-04,-0.015586538134559791
2016-03-07,-0.03749995761447478
2016-03-08,-0.004040496339982491
2016-03-09,0.00985222164950783
2016-03-10,0.01922530883724738
2016-03-11,0.008727516027474014
2016-03-14,-0.01395478577862197
2016-03-15,-0.0016983122043960908
2016-03-16,0.009356337172510054
2016-03-17,-0.014044944422215822
2016-03-18,-0.006552693795867426
2016-03-21,-0.0008603034188636727
2016-03-22,0.017221540513584932
2016-03-23,-0.006207601990144029
2016-03-24,-0.000851862378031476
2016-03-28,0.005967687052153892
2016-03-29,0.045197695060872345
2016-03-30,0.006486531850453892
2016-03-31,0.011546629191672375
2016-04-01,0.008494917044760797
2016-04-04,-0.008686544260979479
2016-04-05,-0.019383949686513136
2016-04-06,0.0043325168180321505
2016-04-07,-0.013480722511269971
2016-04-08,-0.003826165320158781
2016-04-11,-0.02139924767264223
2016-04-12,-0.0053265667637291125
2016-04-13,0.016629091324692258
2016-04-14,-0.014693617515414759
2016-04-15,0.006190135068616209
2016-04-18,0.02796420712911063
2016-04-19,0.007617045886264995
2016-04-20,-0.007559465093770035
2016-04-21,-0.004352553175128504
2016-04-22,-0.0010928170081306865
2016-04-25,-0.01422320673498545
2016-04-26,-0.021087739093342606
2016-04-27,-0.007936473610684613
2016-04-28,-0.018857138497488823
2016-04-29,-0.004659284994209645
2016-05-02,0.03657109388061408
2016-05-03,-0.03189390511944645
2016-05-04,-0.011078748587978082
2016-05-05,0.002948180843650894
2016-05-06,0.026454958820444574
2016-05-09,-0.00658647062704798
2016-05-10,0.002306192972665322
2016-05-11,0.026747204283344317
2016-05-12,0.016526614565240516
2016-05-13,0.018462335410375896
2016-05-16,-0.0018939311839329953
2016-05-17,-0.024125763197984096
2016-05-18,-0.008888880411783817
2016-05-19,0.04512333510597011
2016-05-20,-0.024671546287345247
2016-05-23,0.0016497491078673043
2016-05-24,0.05215485890646465
2016-05-25,-0.003652574945411935
2016-05-26,0.012045114315563543
2016-05-27,0.003880923810085868
2016-05-31,0.002835067332849217
2016-06-01,-0.010537133102543006
2016-06-02,0.010389650022828656
2016-06-03,-0.002827779075493919
2016-06-06,0.007733932198502824
2016-06-07,0.019953921111592443
2016-06-08,-0.005267095312227799
2016-06-09,-0.0020170957303380366
2016-06-10,-0.013643276668664939
2016-06-13,-0.020747985509622646
2016-06-14,0.003400498814330577
2016-06-15,-0.02215855775010034
2016-06-16,0.006931542198475915
2016-06-17,-0.018003714507130897
2016-06-20,0.01860336003964247
2016-06-21,-0.012440376421171684
2016-06-22,-0.0034843490573628344
2016-06-23,0.021248007236228217
2016-06-24,-0.05214641766081207
2016-06-27,-0.013614939027912554
2016-06-28,0.018309902137433998
2016-06-29,0.013001310820675904
2016-06-30,0.03549970712666095
2016-07-01,0.0
2016-07-05,0.002900860117700299
2016-07-06,0.014988159692882252
2016-07-07,0.016321271839883966
2016-07-08,0.015549340236285625
2016-07-11,0.02133530298357389
2016-07-12,0.01597447893380477
2016-07-13,-0.034591202222970074
2016-07-14,0.0012527997306868155
2016-07-15,0.0122623045468786
2016-07-18,0.0051915718297108615
2016-07-19,-0.01795375172099989
2016-07-20,0.01477586145952059
2016-07-21,-0.010365300565096769
2016-07-22,0.011720729141833974
2016-07-25,0.0027113781409664472
2016-07-26,-0.012291052021855209
2016-07-27,0.006719772416947656
2016-07-28,-0.0032138705973607795
2016-07-29,-0.0034722071108153063
2016-08-01,0.0027376956076676784
2016-08-02,-0.0029784746551292374
2016-08-03,0.015434472861423743
2016-08-04,-0.005393508599294439
2016-08-05,0.0197189855331108
2016-08-08,-0.009427106592160395
2016-08-09,0.010004876817764297
2016-08-10,-0.0012080028460462744
2016-08-11,0.0024189277637154394
2016-08-12,-0.002413090671693263
2016-08-15,0.024189646741871185
2016-08-16,-0.02645250183864989
2016-08-17,-0.0038816070517666557
2016-08-18,0.000730608336423133
2016-08-19,-0.002677065221296515
2016-08-22,0.007564699286331411
2016-08-23,0.023250158953414868
2016-08-24,-0.0007100302792160118
2016-08-25,0.002131694694119446
2016-08-26,-0.0016544479449818184
2016-08-29,0.045691202977920176
2016-08-30,-0.008150256069229367
2016-08-31,-0.007760788448529343
2016-09-01,0.006671200659915444
2016-09-02,0.021480861002311835
2016-09-06,-0.0011185511455740205
2016-09-07,-0.024412096648107173
2016-09-08,-0.006427974866084929
2016-09-09,-0.01247682800509664
2016-09-12,0.018717810146076763
2016-09-13,0.005512123535209801
2016-09-14,0.007537730476382398
2016-09-15,0.025391043218936815
2016-09-16,-0.011054609884156519
2016-09-19,-0.00044713744619617746
2016-09-20,0.01185422958727389
2016-09-21,0.024314731063431072
2016-09-22,-0.010142451859203927
2016-09-23,0.009810350412427171
2016-09-26,-0.009067318042151107
2016-09-27,0.004575143300469264
2016-09-28,-0.016265451964267097
2016-09-29,-0.004188766288572121
2016-09-30,-0.00199239188706668
2016-10-03,0.0017745788178364919
2016-10-04,0.007528789941025016
2016-10-05,0.002417595831902375
2016-10-06,-0.0026309785195997026
2016-10-07,-0.01758634913694679
2016-10-10,-0.020586220568721947
2016-10-11,-0.03541236510966539
2016-10-12,0.006631898891551247
2016-10-13,-0.003529447667738994
2016-10-14,0.008028339193345113
2016-10-17,0.05059732763872016
2016-10-18,0.00535120817462853
2016-10-19,-0.019294720091830198
2016-10-20,0.017186754874565224
2016-10-21,0.00022236852672885554
2016-10-24,0.020448947202099
2016-10-25,-0.0006534258200082688
2016-10-26,-0.012423707095777448
2016-10-27,-0.004634802313065345
2016-10-28,-0.008647436870141467
2016-10-31,-0.007157228838668206
2016-11-01,-0.01036267381837197
2016-11-02,0.019804209557045205
2016-11-03,0.07790182450672267
2016-11-04,0.00020704744965094335
2016-11-07,0.026294005752058203
2016-11-08,-0.007060691472177694
2016-11-09,-0.0044697524430492575
2016-11-10,-0.042040844352877915
2016-11-11,0.021516876135053264
2016-11-14,-0.030448364155211682
2016-11-15,0.00043012781984197446
2016-11-16,-0.0008599677977533249
2016-11-17,0.046481596528338276
2016-11-18,-0.020357837892705732
2016-11-21,0.008186385278022845
2016-11-22,-0.0156152408715714
2016-11-23,0.025380727451814522
2016-11-25,0.00680696852662277
2016-11-28,-0.006760946973364934
2016-11-29,0.03320958386043116
2016-11-30,-0.017169107760666047
2016-12-01,-0.040625635153299644
2016-12-02,0.004869776507845369
2016-12-05,0.020016872761598137
2016-12-06,-0.008469321394431462
2016-12-07,0.021250009536743164
2016-12-08,0.013055882979843503
2016-12-09,0.0024164102346653227
2016-12-12,0.005022097350954047
2016-12-13,0.016390160200514536
2016-12-14,-0.01848571592755066
2016-12-15,0.011019820451653839
2016-12-16,-0.023979371906984293
2016-12-19,-0.0032487278662357566
2016-12-20,0.01690768005250587
2016-12-21,-0.003405412163077104
2016-12-22,-0.01005025125628145
2016-12-23,0.0127918998602079
2016-12-27,-0.0030072478481719678
2016-12-28,-0.009652112339728847
2016-12-29,0.00670054479298865
2016-12-30,-0.005849150964445937
2017-01-03,-0.0014201601445328338
2017-01-04,0.018691551120042282
2017-01-05,-0.015556417805978384
2017-01-06,0.011953001322778656
2017-01-09,0.010210176451320496
2017-01-10,0.006936232563786504
2017-01-11,0.0059043343623730316
2017-01-12,-0.00469578703973228
2017-01-13,0.014546917515324997
2017-01-17,-0.004068961092601464
2017-01-18,0.007587536538341988
2017-01-19,0.0
2017-01-20,0.010812850911262606
2017-01-23,-0.0036293912559121067
2017-01-24,0.019555223557276902
2017-01-25,0.013162857444950493
2017-01-26,-0.002412788892689255
2017-01-27,-0.0011163046193677362
2017-01-30,-0.0037250317257914167
2017-01-31,0.0029912103643945365
2017-02-01,0.013233906137545492
2017-02-02,0.008094161548357182
2017-02-03,-0.015875893138633357
2017-02-06,0.005006498354085176
2017-02-07,-0.009225092121066703
2017-02-08,0.00018618848028206791
2017-02-09,0.04300877699993899
2017-02-10,0.03320243832832359
2017-02-13,0.009329597285158808
2017-02-14,-0.002738785560201573
2017-02-15,0.020254039463980744
2017-02-16,0.008916598355303229
2017-02-17,-0.004669044327073935
2017-02-21,-0.01189477468265443
2017-02-22,-0.009155661575423468
2017-02-23,-0.010095827625811071
2017-02-24,-0.005012914580452499
2017-02-27,-0.0015635884371200115
2017-02-28,-0.008526216600988623
2017-03-01,0.031941026841798115
2017-03-02,-0.015646227566027848
2017-03-03,0.004146473036292786
2017-03-06,0.01049553719136287
2017-03-07,0.007832438073523962
2017-03-08,0.002027415937933208
2017-03-09,-0.0025291101400387594
2017-03-10,-0.0027045275156319937
2017-03-13,0.008644039348020494
2017-03-14,-0.004368985529598413
2017-03-15,-0.0038818488141152407
2017-03-16,-0.008641174725090739
2017-03-17,-0.00854554801475682
2017-03-20,-0.0020685905077887368
2017-03-21,-0.022283657438732285
2017-03-22,0.017314547409072345
2017-03-23,0.002431389114213811
2017-03-24,0.006929967129629455
2017-03-27,0.0077426147833699055
2017-03-28,0.004097689597359011
2017-03-29,-0.00034008599382140403
2017-03-30,0.001871076860665788
2017-03-31,0.006281815319176154
2017-04-03,-0.008942108574380048
2017-04-04,-0.015151569269906351
2017-04-05,0.0001728977786394914
2017-04-06,0.003283764685529489
2017-04-07,0.007235176385229636
2017-04-10,-0.0006841271539631544
2017-04-11,-0.00017118151939465864
2017-04-12,-0.009414571282080453
2017-04-13,-0.005875240346696509
2017-04-17,0.017729888395734417
2017-04-18,0.01434671500484308
2017-04-19,0.017848145886254496
2017-04-20,0.026137270412179836
2017-04-21,0.004191554753298687
2017-04-24,0.004173997715713584
2017-04-25,0.0012790061076017878
2017-04-26,0.0023949817758825986
2017-04-27,0.0058936405507552525
2017-04-28,-0.004750642034978769
2017-05-01,0.017979333262522212
2017-05-02,0.0017192372060221839
2017-05-03,-0.0015602225797711755
2017-05-04,-0.00515708426939665
2017-05-05,0.027646847718375334
2017-05-08,-0.005502913794370179
2017-05-09,0.0007685683005564936
2017-05-10,0.05483028200519846
2017-05-11,-0.0013104829191209477
2017-05-12,-0.008893322838975815
2017-05-15,0.0189760697621566
2017-05-16,0.01587997916592543
2017-05-17,-0.05471089886667124
2017-05-18,0.03126882044531021
2017-05-19,-0.014868756060558708
2017-05-22,0.021604010726761436
2017-05-23,0.05489572516322139
2017-05-24,0.06727998630626897
2017-05-25,0.010291977200743485
2017-05-26,-0.018591609667228948
2017-05-30,-0.012975217386268612
2017-05-31,0.008807653104156543
2017-06-01,0.01798286319035758
2017-06-02,-0.006016400463115579
2017-06-05,-0.0042498625186080385
2017-06-06,0.004397361208317685
2017-06-07,0.027169622475649025
2017-06-08,-0.0056411804836311585
2017-06-09,-0.05068074456042537
2017-06-12,-0.019521927770609904
2017-06-13,0.010700269483063352
2017-06-14,-0.0032163693960070017
2017-06-15,-0.004974390035628828
2017-06-16,0.002026773700165574
2017-06-19,-0.0008091314054092802
2017-06-20,-0.013495276931068223
2017-06-21,-0.0006839319207507799
2017-06-22,0.0
2017-06-23,-0.0023272524467848887
2017-06-26,0.009467651857984816
2017-06-27,-0.03262201353587546
2017-06-28,0.02950679398833289
2017-06-29,-0.010236113475664665
2017-06-30,0.011858806538345146
2017-07-03,-0.017852243221946007
2017-07-05,0.016789220058225585
2017-07-06,-0.0010917280620545977
2017-07-07,0.0189890634917822
2017-07-10,-0.0014746344866242156
2017-07-11,0.01906549550139247
2017-07-12,0.018577022455448677
2017-07-13,-0.012676183656535667
2017-07-14,-0.0015721569986024697
2017-07-17,-0.0014433881599924536
2017-07-18,0.01800266457361266
2017-07-19,0.01239188162315541
2017-07-20,-0.005100108687013605
2017-07-21,0.01563502806342254
2017-07-24,0.005299661437795811
2017-07-25,0.014811099940952976
2017-07-26,0.007544843807842705
2017-07-27,-0.021482936651954554
2017-07-28,0.004892728567656102
2017-07-31,-0.007740263782749168
2017-08-01,0.005661763075440751
2017-08-02,-0.0067559228508145
2017-08-03,0.1221815974658762
2017-08-04,-0.01548992378655023
2017-08-07,0.03203736846340033
2017-08-08,0.011047282778225753
2017-08-09,-0.0060095655871612585
2017-08-10,-0.029130498959208717
2017-08-11,0.011096052539853352
2017-08-14,0.015789428718133713
2017-08-15,-0.0005511566846861937
2017-08-16,0.015001024994723444
2017-08-17,-0.011736516420983056
2017-08-18,0.012425744700700125
2017-08-21,-0.0009774773345164744
2017-08-22,0.03228955732675254
2017-08-23,-0.005792474355350241
2017-08-24,0.009004220978620081
2017-08-25,-0.006404205882955982
2017-08-28,0.012362618094789335
2017-08-29,-0.00020871144531842134
2017-08-30,0.019417481914336898
2017-08-31,0.00143368548346956
2017-09-01,-0.019531686718760377
2017-09-05,0.012619932406490841
2017-09-06,-0.013080612740437148
2017-09-07,0.03840534665932127
2017-09-08,0.0012060577545933704
2017-09-11,0.00491866944649666
2017-09-12,-0.001598278504983175
2017-09-13,-0.011705834964168993
2017-09-14,0.006175345392689158
2017-09-15,0.010061374445527571
2017-09-18,0.004283298214863063
2017-09-19,0.015473096243957096
2017-09-20,0.005665187015184481
2017-09-21,-0.012043491402444428
2017-09-22,0.011010569246429958
2017-09-25,-0.05075839923367764
2017-09-26,-0.0014341260572576786
2017-09-27,0.027185000053612463
2017-09-28,0.0075901543700933605
2017-09-29,0.0132818314539771
2017-10-02,-0.01760738523575256
2017-10-03,0.006372591732586752
2017-10-04,0.018897829898847585
2017-10-05,0.014468807683032603
2017-10-06,0.026419087814498088
2017-10-09,-0.029096359683926876
2017-10-10,-0.01383154771841455
2017-10-11,0.009058150596686021
2017-10-12,-0.0015443632728895373
2017-10-13,0.01102087550988018
2017-10-16,0.0019123823363980108
2017-10-17,-0.008398523226475163
2017-10-18,0.006833484832007519
2017-10-19,-0.00047799494757738703
2017-10-20,0.0035386644531498757
2017-10-23,0.000762430485295118
2017-10-24,0.0019998007827886077
2017-10-25,-0.003326349268775952
2017-10-26,0.005339921273264325
2017-10-27,0.02285873115563808
2017-10-30,0.017340530508948016
2017-10-31,0.00856806534728416
2017-11-01,-0.0008134113515047003
2017-11-02,-0.018632395116524925
2017-11-03,0.003963136453233096
2017-11-06,-0.017717803174228774
2017-11-07,-0.005700940283659417
2017-11-08,0.10583703544344636
2017-11-09,-0.021164452456227334
2017-11-10,0.004515427462056465
2017-11-13,0.022302920334097198
2017-11-14,0.005242644224488391
2017-11-15,-0.012701838338850746
2017-11-16,0.013035688365794496
2017-11-17,-0.0090832785298125
2017-11-20,-0.003564744271203457
2017-11-21,0.013798936082896063
2017-11-22,-0.009074056730979385
2017-11-24,-0.000508777232034463
2017-11-27,-0.0007634572445497367
2017-11-28,-0.013583482992487017
2017-11-29,-0.04079529558108419
2017-11-30,0.0008973181359714921
2017-12-01,-0.007082034010889249
2017-12-04,-0.07809679811345382
2017-12-05,0.02037020682226709
2017-12-06,0.006718465609364399
2017-12-07,0.01573078020288121
2017-12-08,0.0025342279026305814
2017-12-11,0.013294689924141734
2017-12-12,-0.005636150710813803
2017-12-13,0.0011149889809058955
2017-12-14,0.011880441847746726
2017-12-15,0.01990465845861733
2017-12-18,-0.00782446917420021
2017-12-19,-0.009427129427159842
2017-12-20,-0.004849915677316852
2017-12-21,0.015724129512392215
2017-12-22,-0.01195002449542637
2017-12-26,-0.008154658187883856
2017-12-27,-0.0041570156881495235
2017-12-28,0.01660476099683761
2017-12-29,0.001733757165393257
2018-01-02,0.0282382811859323
2018-01-03,0.008858965488411474
2018-01-04,0.0012293589131100457
2018-01-05,0.02534649275679235
2018-01-08,0.00393464263162735
2018-01-09,-0.020959351000307436
2018-01-10,0.005569570701001281
2018-01-11,0.012375597294750795
2018-01-12,0.002735507656362657
2018-01-16,-0.028474031375867903
2018-01-17,0.01869074473964427
2018-01-18,0.010164530471181044
2018-01-19,0.006651372311926584
2018-01-22,0.0029648324021442907
2018-01-23,-0.013429087388462824
2018-01-24,-0.004879716691529756
2018-01-25,0.00825876722397867
2018-01-26,0.018515408317784754
2018-01-29,-0.0006702004625444014
2018-01-30,-0.008215301780637563
2018-01-31,0.07066182725776171
2018-02-01,-0.016025884650202493
2018-02-02,-0.023828636354677246
2018-02-05,-0.03567022604754466
2018-02-06,0.008011546896293797
2018-02-07,-0.009131599157134795
2018-02-08,-0.11673350985734154
2018-02-09,0.047724806396102215
2018-02-12,0.013646873200373832
2018-02-13,-0.019557914308289903
2018-02-14,-0.011319365694198447
2018-02-15,0.015015072636763493
2018-02-16,-0.010355054628889526
2018-02-20,0.004110635628203019
2018-02-21,0.009862276939772485
2018-02-22,0.0008291536496360941
2018-02-23,0.02780083171148129
2018-02-26,0.02624272516912285
2018-02-27,-0.020509673909641868
2018-02-28,-0.0032077038187963147
2018-03-01,-0.038705655892968927
2018-03-02,0.030035295704304632
2018-03-05,0.010472182876805958
2018-03-06,-0.010899680312488225
2018-03-07,0.00207753011322942
2018-03-08,0.023796640810809233
2018-03-09,0.02667722072943679
2018-03-12,-0.007460790172612364
2018-03-13,-0.019440124775605527
2018-03-14,-0.03753629911906009
2018-03-15,-0.003021164706699997
2018-03-16,-0.014784211090841604
2018-03-19,-0.026004295756544837
2018-03-20,0.007081319270521913
2018-03-21,-0.004846014036375301
2018-03-22,-0.02234320531156786
2018-03-23,-0.0262721208852571
2018-03-26,0.03410232326931739
2018-03-27,-0.04907854154686386
2018-03-28,-0.005915971293741884
2018-03-29,0.003283395216809426
2018-04-02,-0.019022301427409904
2018-04-03,-0.0006254958271378896
2018-04-04,0.01147505181637043
2018-04-05,0.01722357863772661
2018-04-06,-0.04055561301215982
2018-04-09,0.01986690201182051
2018-04-10,0.011708602511715904
2018-04-11,-0.010446503988554401
2018-04-12,0.012626718656885583
2018-04-13,-0.006643437457209411
2018-04-16,0.013170066335460362
2018-04-17,0.037981088833207055
2018-04-18,0.0028373047463552403
2018-04-19,-0.016878081531059408
2018-04-20,-0.0237173709364501
2018-04-23,-0.0026427578175898248
2018-04-24,-0.01773344317629133
2018-04-25,-0.001660054339845618
2018-04-26,0.03086677596158749
2018-04-27,-0.005645782580952052
2018-04-30,0.010950034078169413
2018-05-01,0.04603353735262372
2018-05-02,0.005560826315339051
2018-05-03,0.002097647086808596
2018-05-04,0.03482401251423983
2018-05-07,0.013240113862888814
2018-05-08,0.009981906841905586
