Date,USB
2015-07-22,0.004591124846971439
2015-07-23,-0.006311470495403926
2015-07-24,-0.00832238462801771
2015-07-27,-0.010600225840055377
2015-07-28,-0.0015629703860413624
2015-07-29,0.006259724634314789
2015-07-30,0.001111104404095009
2015-07-31,0.0033290709985349665
2015-08-03,-0.0028754774859331977
2015-08-04,0.003105440511672608
2015-08-05,0.004643920157883175
2015-08-06,-0.004842416916846282
2015-08-07,-0.002211956608943799
2015-08-10,0.020173084581465384
2015-08-11,-0.013472427626393668
2015-08-12,-0.01123378451356416
2015-08-13,0.004009808357658073
2015-08-14,0.011759420856163771
2015-08-17,0.0010965493729040432
2015-08-18,0.0021904584714571573
2015-08-19,-0.008524555778018361
2015-08-20,-0.02777794582318549
2015-08-21,-0.02993186566535222
2015-08-24,-0.047452035250932556
2015-08-25,-0.024294487755546212
2015-08-26,0.04149894178549207
2015-08-27,0.028254194517649767
2015-08-28,0.00023481344072129318
2015-08-31,-0.005635284072873059
2015-09-01,-0.04911396471974505
2015-09-02,0.018624186181950053
2015-09-03,0.010238745315060083
2015-09-04,-0.02147697261859083
2015-09-08,0.02170152027628003
2015-09-09,-0.01327486294773772
2015-09-10,0.005381182907182591
2015-09-11,-0.0009730760049703191
2015-09-14,-0.003409480335140991
2015-09-15,0.026392730754799754
2015-09-16,0.008571506383234118
2015-09-17,-0.016525318442393133
2015-09-18,-0.011761971367209578
2015-09-21,0.008501523917828324
2015-09-22,-0.010115580080764963
2015-09-23,-0.0009730760049703191
2015-09-24,-0.007306634273317014
2015-09-25,0.022326207352348693
2015-09-28,-0.024025619990655334
2015-09-29,0.005690510998254128
2015-09-30,0.008855781224943904
2015-10-01,0.002926563638404822
2015-10-02,-0.009239380309582601
2015-10-05,0.019877460528794577
2015-10-06,-0.0016844502597594957
2015-10-07,0.0072309185125298825
2015-10-08,0.0026317600432412824
2015-10-09,-0.007637069879105618
2015-10-12,0.0012028692737882096
2015-10-13,-0.004804528905789418
2015-10-14,-0.02244725384181101
2015-10-15,0.012592215856880307
2015-10-16,-0.005851942060018711
2015-10-19,-0.0009811751993827889
2015-10-20,0.012767075767430969
2015-10-21,-0.003636297459972737
2015-10-22,0.01800441906043382
2015-10-23,0.0186425281544087
2015-10-26,-0.0023459574825855922
2015-10-27,-0.009877689315339833
2015-10-28,0.022802484831236924
2015-10-29,-0.0013930534830569608
2015-10-30,-0.0190693938370331
2015-11-02,0.009719540275213268
2015-11-03,0.002583023865010192
2015-11-04,-0.001873843669417341
2015-11-05,0.00023486818775331209
2015-11-06,0.025568967129215192
2015-11-09,-0.008691478545133857
2015-11-10,0.00046137172261739856
2015-11-11,-0.0006920809572177333
2015-11-12,-0.014078111798907389
2015-11-13,-0.00795848083317463
2015-11-16,0.017225070008824783
2015-11-17,-0.0020877195487970512
2015-11-18,0.020222819531018343
2015-11-19,0.0059242125316321115
2015-11-20,-0.0024918154068822584
2015-11-23,-0.005903544174430286
2015-11-24,0.0018273715800698476
2015-11-25,-0.0020517738276134567
2015-11-27,0.0029695472418296287
2015-11-30,-0.00022771254262454743
2015-12-01,0.009569673544450374
2015-12-02,-0.01218671574001351
2015-12-03,-0.013022785509838375
2015-12-04,0.026388982302666175
2015-12-07,-0.005187240907438273
2015-12-08,-0.01269590160191103
2015-12-09,-0.012399578985876847
2015-12-10,0.003952975649790469
2015-12-11,-0.022232596301227425
2015-12-14,0.004973970583673548
2015-12-15,0.029224530775988633
2015-12-16,0.015800417111669907
2015-12-17,-0.011947628684365053
2015-12-18,-0.03353871068482417
2015-12-21,0.005429321856854852
2015-12-22,0.002583023865010192
2015-12-23,0.018266861241341914
2015-12-24,-0.00137996951273478
2015-12-28,-0.008521426392534392
2015-12-29,0.016941440536164754
2015-12-30,-0.011719179352128295
2015-12-31,-0.007904495228787
2016-01-04,-0.027888770033022148
2016-01-05,0.004821427785619559
2016-01-06,-0.015115164445745122
2016-01-07,-0.0190006311593951
2016-01-08,-0.014154650153230364
2016-01-11,0.0040300676598075125
2016-01-12,0.01906643874837277
2016-01-13,-0.03963560864698579
2016-01-14,0.023584203267099424
2016-01-15,-0.022038939549434478
2016-01-19,0.0020485409550430322
2016-01-20,-0.00664454174689455
2016-01-21,-0.009004052313860256
2016-01-22,0.02206608270794952
2016-01-25,-0.027431650136517383
2016-01-26,0.01906493165983192
2016-01-27,0.004100506506043988
2016-01-28,0.0010205634351496684
2016-01-29,0.02141785280774333
2016-02-01,-0.006490152633873425
2016-02-02,-0.02638183795065019
2016-02-03,0.013677439287542503
2016-02-04,0.02113050039318365
2016-02-05,-0.0004986508786655186
2016-02-08,-0.013968855564632787
2016-02-09,-0.003288482793032621
2016-02-10,-0.009137121685057092
2016-02-11,-0.040727382790518796
2016-02-12,0.044058590058888125
2016-02-16,0.02787714312488876
2016-02-17,-0.001741437332000162
2016-02-18,-0.015703220959769837
2016-02-19,-0.0007596180388993456
2016-02-22,0.0195133170605013
2016-02-23,-0.033805664436847516
2016-02-24,-0.011062632450871912
2016-02-25,0.018210527830031076
2016-02-26,0.0038323275922373945
2016-02-29,-0.019597679416349267
2016-03-01,0.035825677054620364
2016-03-02,0.015789064715386214
2016-03-03,0.005921871145175617
2016-03-04,0.006376863388838805
2016-03-07,-0.006336456670283042
2016-03-08,-0.02256575965480545
2016-03-09,-0.002258671088221975
2016-03-10,-0.006287704419763451
2016-03-11,0.02404456996501958
2016-03-14,0.0007418048182217252
2016-03-15,0.007408969536284449
2016-03-16,-0.006128799487484349
2016-03-17,0.003699916252298374
2016-03-18,0.015482984925435872
2016-03-21,0.001452341016374925
2016-03-22,-0.0014502347809192129
2016-03-23,-0.0031461541904643786
2016-03-24,-0.009953957894119458
2016-03-28,-0.002206964101288067
2016-03-29,-0.001112783673085982
2016-03-30,0.014855251595051966
2016-03-31,-0.009758730792971293
2016-04-01,0.0027101523032122543
2016-04-04,-0.0004914886732473311
2016-04-05,-0.015486588134944634
2016-04-06,0.0009987309223744578
2016-04-07,-0.02469444340756355
2016-04-08,0.007161045755825546
2016-04-11,0.0038092158298912437
2016-04-12,0.018466891007533848
2016-04-13,0.020864215927365093
2016-04-14,0.004379569718422127
2016-04-15,-0.004360472724121656
2016-04-18,0.002676587607814751
2016-04-19,0.016986432318431666
2016-04-20,0.019565485821069428
2016-04-21,-0.003978340368843036
2016-04-22,0.017387012933615997
2016-04-25,-0.005773938109790433
2016-04-26,0.0074334377800140405
2016-04-27,0.003689110230035597
2016-04-28,-0.009188876795699241
2016-04-29,-0.010201814086024164
2016-05-02,0.006559340524276092
2016-05-03,-0.010938052980879909
2016-05-04,-0.018353281110162212
2016-05-05,-0.0016773544678887475
2016-05-06,0.003120366499761662
2016-05-09,-0.005743749182766211
2016-05-10,0.012518116721452976
2016-05-11,-0.004517056210944337
2016-05-12,0.001671662839767718
2016-05-13,-0.012160658558331261
2016-05-16,0.006275613855270867
2016-05-17,-0.02326708707699565
2016-05-18,0.022102400096428276
2016-05-19,-0.0024026096133353825
2016-05-20,0.005298445608970415
2016-05-23,-0.0019164597872568523
2016-05-24,0.014882106831427544
2016-05-25,0.016083432486624583
2016-05-26,-0.006750342751549843
2016-05-27,0.006562227162548062
2016-05-31,-0.0030273488022675155
2016-06-01,0.0042039628411147945
2016-06-02,0.0013953511166313604
2016-06-03,-0.01602420946015015
2016-06-06,0.01203674440215119
2016-06-07,-0.005130585321813097
2016-06-08,0.0035165869990891885
2016-06-09,-0.006307164166344803
2016-06-10,-0.013634415199060501
2016-06-13,-0.006672948899105857
2016-06-14,-0.01175639648255944
2016-06-15,-0.004126758841287659
2016-06-16,0.0009751787865708295
2016-06-17,0.0012172661969587217
2016-06-20,0.0026759366719211197
2016-06-21,0.0036389837197023933
2016-06-22,-0.0004833354375017862
2016-06-23,0.021281687940226224
2016-06-24,-0.05612123528974067
2016-06-27,-0.029353082208144587
2016-06-28,0.01678202629195602
2016-06-29,0.015352784429322863
2016-06-30,0.016381289345189787
2016-07-01,-0.006694841802815321
2016-07-05,-0.024962496952195212
2016-07-06,0.0035844472641206604
2016-07-07,0.0007649613625559937
2016-07-08,0.021922262706174367
2016-07-11,0.005237903802042698
2016-07-12,0.009181217391761809
2016-07-13,-0.0009833438159486674
2016-07-14,0.01525911458511664
2016-07-15,0.015515817233698437
2016-07-18,-0.00023899247654468603
2016-07-19,0.0021489155038096897
2016-07-20,0.0
2016-07-21,-0.0021443075680318557
2016-07-22,0.0074021856524550955
2016-07-25,-0.005214670191769688
2016-07-26,0.0
2016-07-27,0.0009533903856451253
2016-07-28,0.001665897847345832
2016-07-29,0.0021390801338285748
2016-08-01,-0.011619931541965944
2016-08-02,-0.005998242075431759
2016-08-03,0.016896618552771026
2016-08-04,-0.0023737940682697634
2016-08-05,0.022365182112772164
2016-08-08,-0.0006983403009079847
2016-08-09,-0.0025615476813327653
2016-08-10,-0.007704996882339055
2016-08-11,0.007528576730191583
2016-08-12,-0.0021009384942813902
2016-08-15,0.005850039255765216
2016-08-16,0.0009309249839328793
2016-08-17,0.00464918708984996
2016-08-18,0.0
2016-08-19,0.0030077999118083287
2016-08-22,0.00046133669050973936
2016-08-23,0.0016141477009301575
2016-08-24,-0.004604174355439361
2016-08-25,0.0037008179084581094
2016-08-26,0.0
2016-08-29,0.010137892235262402
2016-08-30,0.005474223458448391
2016-08-31,0.001588148557116087
2016-09-01,-0.0027183434826559827
2016-09-02,0.0029531298072316137
2016-09-06,-0.006793837978092521
2016-09-07,-0.00455948161136166
2016-09-08,0.0041224869396212505
2016-09-09,-0.009808510073713528
2016-09-12,0.008984210848885121
2016-09-13,-0.013014129757966786
2016-09-14,-0.007170539404436571
2016-09-15,0.0025627414146496275
2016-09-16,-0.009992840350910304
2016-09-19,0.006103088089296049
2016-09-20,0.003733011468416203
2016-09-21,0.005578938271457501
2016-09-22,-0.0020804259865622177
2016-09-23,-0.0048645088081751275
2016-09-26,-0.011405820114729903
2016-09-27,0.010124601747736328
2016-09-28,0.004458166102174088
2016-09-29,-0.0077085273773837
2016-09-30,0.009651529924626256
2016-10-03,-0.005362537356381147
2016-10-04,0.004453738786276196
2016-10-05,0.018669762166181103
2016-10-06,0.005498536465800674
2016-10-07,-0.004328923833254006
2016-10-10,0.002288033128888367
2016-10-11,-0.01164401387477243
2016-10-12,0.0025411003289776968
2016-10-13,-0.011981353980713538
2016-10-14,-0.0006997819428384844
2016-10-17,-0.0030338156166304087
2016-10-18,0.006788375015629677
2016-10-19,0.013252733360187952
2016-10-20,0.008490546262334586
2016-10-21,-0.002275377321725225
2016-10-24,0.003876770882138336
2016-10-25,-0.00408905923529157
2016-10-26,0.008895674354040262
2016-10-27,0.010626565855138104
2016-10-28,-0.0013424614903666532
2016-10-31,0.0026880604352417237
2016-11-01,-0.006702017710341179
2016-11-02,-0.010346637063171626
2016-11-03,0.0011364560365805243
2016-11-04,-0.002724242941295474
2016-11-07,0.022535814596136294
2016-11-08,0.0013356524495184985
2016-11-09,0.03757254934736909
2016-11-10,0.020141517485596783
2016-11-11,0.006090810192217466
2016-11-14,0.017328054454323505
2016-11-15,-0.0006159896255288899
2016-11-16,-0.01704308152216516
2016-11-17,0.016920620241257733
2016-11-18,0.011298655295399751
2016-11-21,0.0010155094333286208
2016-11-22,-0.0050728234746324485
2016-11-23,0.006526308034909389
2016-11-25,0.001418683216157124
2016-11-28,-0.010522504992236947
2016-11-29,0.004090098013331822
2016-11-30,0.010590872523697392
2016-12-01,0.015517839079284057
2016-12-02,-0.007739675399867418
2016-12-05,0.0072003333534464975
2016-12-06,0.007346671890093193
2016-12-07,0.01241895195067988
2016-12-08,0.010513786113236057
2016-12-09,0.0026975526126744587
2016-12-12,-0.008839021687585213
2016-12-13,0.002326385922210905
2016-12-14,0.000580195681865403
2016-12-15,0.0048328728997786286
2016-12-16,-0.004617271795370526
2016-12-19,0.002512441362545248
2016-12-20,0.012917065679895146
2016-12-21,-0.0070424447747723384
2016-12-22,-0.00038331256131818314
2016-12-23,0.0009587498289929108
2016-12-27,0.002107511745186974
2016-12-28,-0.00480505447684465
2016-12-29,-0.009269949268838729
2016-12-30,0.0013646995073177681
2017-01-03,0.0017516689637229188
2017-01-04,0.0073846087461033605
2017-01-05,-0.016782347132318187
2017-01-06,0.006474252590687346
2017-01-09,-0.004483560567167033
2017-01-10,0.0029373508712993157
2017-01-11,0.011127995412814062
2017-01-12,-0.0069507680306939434
2017-01-13,0.005055300270274454
2017-01-17,-0.026697585853580397
2017-01-18,0.004969330741344979
2017-01-19,0.003362141677723196
2017-01-20,0.009264847282703048
2017-01-23,-0.004492010816176117
2017-01-24,0.015695369518703872
2017-01-25,0.01313504849823599
2017-01-26,0.009533055514284738
2017-01-27,0.000755146045838595
2017-01-30,-0.0026420545346621527
2017-01-31,-0.0037842630190132454
2017-02-01,0.007217501845157903
2017-02-02,0.0018858570596194113
2017-02-03,0.009975164110463952
2017-02-06,-0.004845116147517814
2017-02-07,-0.0037451883235015693
2017-02-08,-0.005827120553490772
2017-02-09,0.012289626234557094
2017-02-10,0.0013074078062791372
2017-02-13,0.009699463173935108
2017-02-14,0.007759236969181016
2017-02-15,0.010815908929009854
2017-02-16,-0.002357724025097596
2017-02-17,-0.0023630104187234435
2017-02-21,0.005830814761460301
2017-02-22,0.0019927411623343882
2017-02-23,0.0016270787412751009
2017-02-24,-0.00541488005370927
2017-02-27,0.003447908130299604
2017-02-28,-0.005245022513984954
2017-03-01,0.02563638918978217
2017-03-02,-0.01648668373238915
2017-03-03,0.0012620689472890856
2017-03-06,-0.004680644618135443
2017-03-07,-0.0047023719201571
2017-03-08,-0.0029074611576379583
2017-03-09,0.0012758128522754042
2017-03-10,0.0
2017-03-13,-0.00036403987604527455
2017-03-14,0.0014564990812251377
2017-03-15,-0.0007271903884797926
2017-03-16,0.0012736283743743915
2017-03-17,-0.006178652358302061
2017-03-20,-0.008227911314409808
2017-03-21,-0.02857686039880869
2017-03-22,-0.001707885824607347
2017-03-23,-0.00038033436368767326
2017-03-24,-0.00019004033277381094
2017-03-27,-0.00703830797685534
2017-03-28,0.009770236315032488
2017-03-29,-0.012969757269867044
2017-03-30,0.0071497014221793
2017-03-31,-0.0118957095487906
2017-04-03,0.0009707404250016705
2017-04-04,-0.0017457796766628952
2017-04-05,-0.008161793146774343
2017-04-06,0.00607381412583563
2017-04-07,-0.0038949130268984833
2017-04-10,-0.007233672323035623
2017-04-11,0.0021661766028922003
2017-04-12,-0.0037331739748127646
2017-04-13,-0.014201202400526802
2017-04-17,0.011204670685157403
2017-04-18,-0.014642262860874666
2017-04-19,-0.0022089085426925115
2017-04-20,0.01992345374809945
2017-04-21,-0.003354043549219643
2017-04-24,0.020787888232356
2017-04-25,0.011054693337005483
2017-04-26,-0.0001914620707242909
2017-04-27,-0.003837370798321804
2017-04-28,-0.01232680913432005
2017-05-01,0.00819054464866742
2017-05-02,-0.0025145440721305867
2017-05-03,0.012410267537237951
2017-05-04,0.0019152783658951122
2017-05-05,-0.010322792020522331
2017-05-08,0.0044426998679123475
2017-05-09,-0.008077134490580451
2017-05-10,0.0075612841326548885
2017-05-11,-0.006349825900762385
2017-05-12,-0.004453985087477297
2017-05-15,0.007002640188582543
2017-05-16,0.0036700170384664776
2017-05-17,-0.02886860130567981
2017-05-18,0.005549509416182374
2017-05-19,0.007094591195536681
2017-05-22,0.006653664281151661
2017-05-23,0.01010891312601192
2017-05-24,-0.0032721196915276307
2017-05-25,-0.0003857397593386436
2017-05-26,-0.00637445725295005
2017-05-30,-0.006609685651820518
2017-05-31,-0.004109799069920261
2017-06-01,0.012576404927871598
2017-06-02,-0.004463493229093118
2017-06-05,0.000584593122881838
2017-06-06,-0.008766716678682562
2017-06-07,0.005110139519340473
2017-06-08,0.012514719124471885
2017-06-09,0.021436779949816964
2017-06-12,-0.000756419147214249
2017-06-13,0.001702935738201461
2017-06-14,-0.001888573290281803
2017-06-15,-0.008705669292813467
2017-06-16,-0.0021000081649303892
2017-06-19,0.005739438272535757
2017-06-20,-0.004374993125520366
2017-06-21,-0.006496029568285544
2017-06-22,-0.013461690462063025
2017-06-23,-0.010331467448561282
2017-06-26,0.004727208701872598
2017-06-27,0.008037618497326982
2017-06-28,0.016425739876060108
2017-06-29,-0.0038477842274634577
2017-06-30,0.0027038027735815096
2017-07-03,0.012711814091053597
2017-07-05,0.0015216493366345674
2017-07-06,-0.009115139174870834
2017-07-07,0.005365952947133712
2017-07-10,-0.0028591620485469704
2017-07-11,-0.010323130934401292
2017-07-12,0.0025109799707041525
2017-07-13,0.0061658456453259625
2017-07-14,-0.002681218897488735
2017-07-17,-0.000959775956776654
2017-07-18,-0.00768807346392375
2017-07-19,0.008715779024993209
2017-07-20,0.007680495677327537
2017-07-21,-0.0068595326960626535
2017-07-24,0.012855080815052045
2017-07-25,0.007198074232495966
2017-07-26,-0.013917633660263662
2017-07-27,0.0
2017-07-28,0.002670282511601174
2017-07-31,0.0039946088105895505
2017-08-01,0.0032209209381848236
2017-08-02,0.0007551658116340398
2017-08-03,-0.0058498297319414805
2017-08-04,0.008352250230572844
2017-08-07,0.0
2017-08-08,0.0013178472625556825
2017-08-09,0.0007520505577456316
2017-08-10,-0.015968359165056012
2017-08-11,-0.006300336272461626
2017-08-14,0.014217409428664007
2017-08-15,0.0035989389749653267
2017-08-16,-0.0024539258168074785
2017-08-17,-0.021380909990021513
2017-08-18,-0.0007737259341332736
2017-08-21,-0.00019308001622830862
2017-08-22,0.005225397271671595
2017-08-23,-0.0025031602460448
2017-08-24,0.0007720820876955248
2017-08-25,0.004243225362868808
2017-08-28,-0.0021124492421659147
2017-08-29,-0.008853358816287016
2017-08-30,0.0017478176925749267
2017-08-31,-0.006590431391767404
2017-09-01,0.008389991087877302
2017-09-05,-0.015673365554104035
2017-09-06,0.000786654574211898
2017-09-07,-0.02062500464304806
2017-09-08,0.002407041591579784
2017-09-11,0.01800692276530813
2017-09-12,0.013561320574601243
2017-09-13,0.00911421012874647
2017-09-14,-0.0076864959372815456
2017-09-15,0.0032918244348261183
2017-09-18,0.011001944754881698
2017-09-19,0.014891218361081648
2017-09-20,0.00677188385164218
2017-09-21,0.004110628807914685
2017-09-22,-0.001302546661413162
2017-09-25,-0.0011180350384574211
2017-09-26,-0.0001866121667654097
2017-09-27,0.010261428552235108
2017-09-28,-0.006870907141719229
2017-09-29,0.0020566313499865707
2017-10-02,-0.002798942337634558
2017-10-03,0.0005613982450978217
2017-10-04,-0.005984695329287804
2017-10-05,0.011477090651839106
2017-10-06,0.0078121203972196795
2017-10-09,-0.006090752497493801
2017-10-10,0.007056521441285435
2017-10-11,0.0005535052195371204
2017-10-12,-0.004976037537772537
2017-10-13,0.0025932652210354235
2017-10-16,0.002401429550166423
2017-10-17,-0.00700329450621906
2017-10-18,-0.011321400263556547
2017-10-19,0.006006970863947414
2017-10-20,0.009330256448416785
2017-10-23,0.0007396310912526349
2017-10-24,0.0014776929752808865
2017-10-25,-0.0012912279848051877
2017-10-26,0.0029549357781333274
2017-10-27,0.002578650892209211
2017-10-30,-0.003306421320620867
2017-10-31,0.0022116566421104267
2017-11-01,0.0018391694972998973
2017-11-02,0.00734184866981602
2017-11-03,-0.004190930930987324
2017-11-06,0.003659411856264283
2017-11-07,-0.025523894688936677
2017-11-08,-0.014406235125442257
2017-11-09,-0.010820256310047571
2017-11-10,-0.009594658740624151
2017-11-13,0.001356177275180892
2017-11-14,0.002902685272989647
2017-11-15,0.0034726239852211904
2017-11-16,-0.003845459655215211
2017-11-17,0.0013513401975329131
2017-11-20,0.000963997135120076
2017-11-21,-0.0007705938910665955
2017-11-22,0.0003856437271532176
2017-11-24,-0.001541186236992509
2017-11-27,-0.002122501498037499
2017-11-28,0.025135289460272547
2017-11-29,0.032818063831019595
2017-11-30,0.007121781772062352
2017-12-01,-0.0045332613865903815
2017-12-04,0.013297028469956285
2017-12-05,-0.01456038679020033
2017-12-06,-0.0041956120225215
2017-12-07,0.005678530986958474
2017-12-08,0.00837918599163312
2017-12-11,-0.001625783214944665
2017-12-12,0.004161358660624392
2017-12-13,-0.016216173061878947
2017-12-14,-0.008241783128491886
2017-12-15,0.006463673780380486
2017-12-18,0.0051373333625761575
2017-12-19,-0.004015744706345248
2017-12-20,-0.005498738302550876
2017-12-21,0.004976037537772537
2017-12-22,-0.001283745077536369
2017-12-26,-0.008263065630176647
2017-12-27,0.0011109471411046012
2017-12-28,0.0033478192055660383
2017-12-29,-0.006858297465831775
2018-01-02,0.008398939288708274
2018-01-03,0.009809069273517323
2018-01-04,0.007697874959044615
2018-01-05,0.006184093646337763
2018-01-08,0.0014464047621605136
2018-01-09,0.006858950461460678
2018-01-10,0.007529601869109337
2018-01-11,0.008540988402543803
2018-01-12,0.005292809365213591
2018-01-16,0.0033343799916338845
2018-01-17,-0.014517946010957017
2018-01-18,-0.0033723480374485693
2018-01-19,0.005520976013295931
2018-01-22,0.01416918444904347
2018-01-23,-0.0013970418290233377
2018-01-24,0.009968240553168473
2018-01-25,0.003982649523914139
2018-01-26,0.0022426979322978102
2018-01-29,-0.0020651297958147463
2018-01-30,-0.0101741984927336
2018-01-31,-0.004529556325740258
2018-02-01,0.005600170511316005
2018-02-02,-0.009746144244825228
2018-02-05,-0.040070350771460594
2018-02-06,0.0
2018-02-07,0.0032952512885897622
2018-02-08,-0.039233065569544756
2018-02-09,0.02089246991946969
2018-02-12,0.004093153071914157
2018-02-13,0.0031499112841442134
2018-02-14,0.021610874048080708
2018-02-15,-0.0037970692072600842
2018-02-16,0.009255844565712046
2018-02-20,-0.012587761409294185
2018-02-21,0.003460360006206864
2018-02-22,-0.015063447899039795
2018-02-23,0.02248016296546229
2018-02-26,0.00630730625392828
2018-02-27,-0.014863734420371366
2018-02-28,-0.01181638939579921
2018-03-01,-0.02189062979364731
2018-03-02,0.004513807817323023
2018-03-05,0.01048479552600634
2018-03-06,0.003705750059571189
2018-03-07,-0.009414844790788357
2018-03-08,0.005217926836545983
2018-03-09,0.024842480931152267
2018-03-12,-0.004884094060147892
2018-03-13,-0.015633794381896826
2018-03-14,-0.016250725368986085
2018-03-15,0.0016892358177240663
2018-03-16,-0.001873912821381385
2018-03-19,-0.008637182906951146
2018-03-20,-0.003787769988021661
2018-03-21,-0.0009504942316747034
2018-03-22,-0.03615597163939288
2018-03-23,-0.027640578305092256
2018-03-26,0.041421176517586256
2018-03-27,-0.02788046102120767
2018-03-28,0.010290131182782547
2018-03-29,0.008588125755345066
2018-04-02,-0.016237743460514875
2018-04-03,0.011876142937292
2018-04-04,0.008156017842802399
2018-04-05,0.007892575279524028
2018-04-06,-0.015661540670314444
2018-04-09,0.006165300426341558
2018-04-10,0.009685711423884635
2018-04-11,-0.010375855440521997
2018-04-12,0.013650013484989953
2018-04-13,-0.005659783454269873
2018-04-16,0.009028532862660255
2018-04-17,-0.00758604573341759
2018-04-18,-0.019992134268437045
2018-04-19,0.013999797919219903
2018-04-20,-0.005325201520717027
2018-04-23,0.0021810106551110042
2018-04-24,-0.002374271291077812
2018-04-25,0.007338344953322196
2018-04-26,-0.0001969321698024329
2018-04-27,0.009255629292630463
2018-04-30,-0.015609788477955688
2018-05-01,0.005351993672658928
2018-05-02,-0.016955723397574896
2018-05-03,0.0024064470719025177
