Date,MSCI
2015-10-07,0.01211397024380223
2015-10-08,0.010283304444166363
2015-10-09,0.0011679541897067214
2015-10-12,0.008166706994688022
2015-10-13,-0.0056209829843824055
2015-10-14,-0.015959962774561243
2015-10-15,0.01115061402233164
2015-10-16,0.0055136827918291775
2015-10-19,0.01013621079293947
2015-10-20,0.0018094517944171606
2015-10-21,-0.007224943240844217
2015-10-22,0.01025498786389889
2015-10-23,0.011787645092926402
2015-10-26,0.015695558918053854
2015-10-27,-0.019913797080730156
2015-10-28,0.02487003850340863
2015-10-29,0.03917519006624559
2015-10-30,0.0225886071362007
2015-11-02,0.060448007249930935
2015-11-03,-0.011822971598049015
2015-11-04,-0.010682372837730658
2015-11-05,-0.012093126831387857
2015-11-06,-0.012095643020253344
2015-11-09,-0.01917688093673664
2015-11-10,0.014788044931117739
2015-11-11,0.0005947913620836243
2015-11-12,-0.007727816950589994
2015-11-13,-0.008386941890347499
2015-11-16,0.02748819800229163
2015-11-17,0.017051431539020223
2015-11-18,0.003035206205348473
2015-11-19,0.00028809104334626134
2015-11-20,-0.0011523975439139411
2015-11-23,0.002595672651847014
2015-11-24,0.00805542421704386
2015-11-25,-0.0017123770924999393
2015-11-27,0.009291125018122015
2015-11-30,-0.006939642663076562
2015-12-01,0.006274973993898314
2015-12-02,-0.0024091455535021344
2015-12-03,-0.01065486193930032
2015-12-04,0.0320216730912295
2015-12-07,-0.01669681421501301
2015-12-08,-0.0026886681258665446
2015-12-09,-0.01503959389462839
2015-12-10,0.007634192371737125
2015-12-11,-0.01643955752367976
2015-12-14,0.01191873251949227
2015-12-15,0.010197976138698994
2015-12-16,0.01635108276935715
2015-12-17,-0.0082539566171832
2015-12-18,0.008887319307170571
2015-12-21,0.00629182708915188
2015-12-22,-0.005974742722000048
2015-12-23,0.008945744728109384
2015-12-24,0.0023555437833011617
2015-12-28,0.0004146042567905184
2015-12-29,0.006493708953060118
2015-12-30,-0.003568922517451889
2015-12-31,-0.0063372932246607006
2016-01-04,-0.02107297449946921
2016-01-05,0.00750583141496497
2016-01-06,-0.007731255396195902
2016-01-07,-0.015582867107936216
2016-01-08,-0.014246449212850232
2016-01-11,-0.005401591024403296
2016-01-12,0.01570511297610233
2016-01-13,-0.020809106222200002
2016-01-14,0.0035417631554097717
2016-01-15,-0.008088257685693656
2016-01-19,-0.012749691190074963
2016-01-20,-0.017270003745643026
2016-01-21,0.002139187519466512
2016-01-22,0.021500484341514747
2016-01-25,-0.01015113912647414
2016-01-26,-0.0034681672745423553
2016-01-27,0.001967282520342062
2016-01-28,0.005135235724961884
2016-01-29,0.03441002241307434
2016-02-01,-0.015978879978037264
2016-02-02,-0.014024188895053413
2016-02-03,-0.007036947422397022
2016-02-04,0.008594423963374398
2016-02-05,-0.0239196409138136
2016-02-08,-0.03262381940062742
2016-02-09,0.0303991766262377
2016-02-10,0.014443690820546973
2016-02-11,-0.011511837754390575
2016-02-12,0.03064662710508448
2016-02-16,0.01962538799423741
2016-02-17,0.024868289740079597
2016-02-18,0.008279031476217336
2016-02-19,0.012881664651651636
2016-02-22,0.017890011963412666
2016-02-23,-0.0010985029542510683
2016-02-24,-0.017869261317550067
2016-02-25,0.015535047540325309
2016-02-26,-0.0013780062172835672
2016-02-29,-0.02677355874461884
2016-03-01,0.0140385531856837
2016-03-02,-0.009229349276503984
2016-03-03,-0.010726945326088644
2016-03-04,-0.008417446292456665
2016-03-07,0.006618365663172421
2016-03-08,-0.018010044390916358
2016-03-09,0.011062035351715682
2016-03-10,-0.007342237948282815
2016-03-11,0.009717794181689055
2016-03-14,0.001292311743494201
2016-03-15,-0.005738222527590375
2016-03-16,0.006636876623223431
2016-03-17,0.006593179283578721
2016-03-18,0.014808684692226182
2016-03-21,0.0015432666113353033
2016-03-22,0.0035023200081583106
2016-03-23,-0.00041860458004461254
2016-03-24,-0.012011534273468127
2016-03-28,0.008905940604672091
2016-03-29,0.01821513750832815
2016-03-30,0.006605414178888269
2016-03-31,0.012713425607329798
2016-04-01,0.007154555759395276
2016-04-04,-0.005495175573705158
2016-04-05,-0.005525880016859164
2016-04-06,0.015178278955480407
2016-04-07,-0.015885844427886542
2016-04-08,-0.003797887299477165
2016-04-11,-0.004085055047117647
2016-04-12,0.008476623339373601
2016-04-13,0.00420291551849683
2016-04-14,0.003780282496922416
2016-04-15,0.003900211515000862
2016-04-18,0.0128619279685529
2016-04-19,0.004365185367702473
2016-04-20,-0.004873151486228577
2016-04-21,-0.0052935131800951885
2016-04-22,0.0030599540480049647
2016-04-25,-0.0006631392367775213
2016-04-26,0.008362060665281223
2016-04-27,0.00513341739499773
2016-04-28,-0.014012389723637053
2016-04-29,0.008633155030427053
2016-05-02,0.0007902478336136998
2016-05-03,-0.01460532498901701
2016-05-04,-0.0018695016312295643
2016-05-05,0.0006690424285158425
2016-05-06,0.007753946186653815
2016-05-09,0.01366422417839841
2016-05-10,0.012563984274180484
2016-05-11,-0.007258886830577516
2016-05-12,-0.011750739274933086
2016-05-13,-0.007662625595546979
2016-05-16,-0.001598225968056921
2016-05-17,-0.0064005608626871435
2016-05-18,0.0063079567343578
2016-05-19,0.004134313016536995
2016-05-20,0.009297407118821432
2016-05-23,0.004211034169850247
2016-05-24,0.03446516679815237
2016-05-25,-0.00456098558240281
2016-05-26,-0.0016542334552867022
2016-05-27,0.011089938599955662
2016-05-31,0.005925439194345294
2016-06-01,-0.013535617227451668
2016-06-02,-0.0007626170969466939
2016-06-03,-0.019579769423070603
2016-06-06,0.0032417783793701194
2016-06-07,0.006721827417892845
2016-06-08,0.0021827876166526927
2016-06-09,0.00025628354841522594
2016-06-10,-0.017291963130451005
2016-06-13,-0.011861680343576264
2016-06-14,-0.01701600546196602
2016-06-15,-0.0029520962464997247
2016-06-16,-0.0006733286439658537
2016-06-17,-0.00781157538792554
2016-06-20,0.011945774299513934
2016-06-21,0.004292485361532927
2016-06-22,-0.0005347863003594133
2016-06-23,0.02445537068025261
2016-06-24,-0.03822056991787648
2016-06-27,-0.025362483150586757
2016-06-28,0.027136033347978206
2016-06-29,0.014903261457841932
2016-06-30,0.02950206420917434
2016-07-01,-0.002464216517277018
2016-07-05,-0.0019495099633914936
2016-07-06,0.010940200043307424
2016-07-07,0.010693118001166013
2016-07-08,0.01274680598973843
2016-07-11,-0.0008807107014967563
2016-07-12,0.020659647367085254
2016-07-13,0.005924710818056678
2016-07-14,0.002576704026830523
2016-07-15,-0.0026921238105519496
2016-07-18,-0.003927230260394765
2016-07-19,0.009856061020059093
2016-07-20,0.007197527954002636
2016-07-21,-0.0010898182181177107
2016-07-22,0.0055775833976206
2016-07-25,0.00048240517780206993
2016-07-26,0.0071110835699643715
2016-07-27,-0.0007180514845528396
2016-07-28,0.016167465857481744
2016-07-29,0.014024874672175391
2016-08-01,-0.00046477285398460744
2016-08-02,-0.014418760859104207
2016-08-03,0.002595547714387747
2016-08-04,0.004707185202108333
2016-08-05,0.016865685945943953
2016-08-08,-0.008177826925354625
2016-08-09,0.0012778667488788642
2016-08-10,-0.0015082344887110688
2016-08-11,0.003729197149669572
2016-08-12,0.0018575251204848708
2016-08-15,0.014022446744659245
2016-08-16,-0.009714399022942466
2016-08-17,0.004039399583970482
2016-08-18,0.0019540649401750265
2016-08-19,0.0017206654494950069
2016-08-22,0.0006870072204803179
2016-08-23,0.0030899850330647904
2016-08-24,0.0052482763852115255
2016-08-25,0.0062423370211937
2016-08-26,0.002819643319936782
2016-08-29,0.009785247639841232
2016-08-30,0.002116192383330384
2016-08-31,0.0016673020420867601
2016-09-01,-0.009431977683410642
2016-09-02,0.003136845776392505
2016-09-06,-0.010608510260282533
2016-09-07,0.005191432968382648
2016-09-08,-0.020323478721993915
2016-09-09,-0.028882351772550607
2016-09-12,0.01451682051300307
2016-09-13,-0.012680037566873748
2016-09-14,-0.0020036977834118064
2016-09-15,0.01369586195803385
2016-09-16,-0.005823580390122984
2016-09-19,-0.0014059562238676326
2016-09-20,0.004927382070647912
2016-09-21,0.012608019863924236
2016-09-22,0.0003457039216301361
2016-09-23,-0.0042637844865489605
2016-09-26,-0.010648311383610776
2016-09-27,-0.001989007754132577
2016-09-28,-0.004805845736484238
2016-09-29,-0.01625442358297402
2016-09-30,0.005029055932105342
2016-10-03,-0.005122803328226011
2016-10-04,-0.005867832926745975
2016-10-05,0.002288707817615032
2016-10-06,-0.001081712734976148
2016-10-07,-0.005534102940983887
2016-10-10,0.003750454472377873
2016-10-11,-0.03459109626528467
2016-10-12,0.022721689283431656
2016-10-13,0.0004882977706657243
2016-10-14,0.011590824523163734
2016-10-17,0.00012069256321711741
2016-10-18,0.0009649190573786104
2016-10-19,-0.0008435281085236168
2016-10-20,-0.006028931561004369
2016-10-21,0.005701517218175578
2016-10-24,0.0038605066103056807
2016-10-25,-0.00036042689758675195
2016-10-26,-0.0031258326301535355
2016-10-27,-0.04015427150124218
2016-10-28,-0.008165763859696473
2016-10-31,0.015705931672621354
2016-11-01,-0.012594862455639455
2016-11-02,-0.004546967813876646
2016-11-03,0.0032990334287819056
2016-11-04,0.0036670581047268946
2016-11-07,0.018772812955210716
2016-11-08,0.002720999530051449
2016-11-09,0.012252530375714166
2016-11-10,-0.007580736821377609
2016-11-11,-0.014414224175641643
2016-11-14,-0.030499702611366364
2016-11-15,-0.0006451204748499917
2016-11-16,0.005419237258720289
2016-11-17,0.02014567722713423
2016-11-18,0.002390083703313506
2016-11-21,0.009035425759293503
2016-11-22,-0.0049745130666325466
2016-11-23,0.0022493779714276574
2016-11-25,0.0073577839380840615
2016-11-28,-0.006189712338186104
2016-11-29,0.004359514187547209
2016-11-30,-0.02269589014102058
2016-12-01,-0.02106601048990442
2016-12-02,0.02838980456418594
2016-12-05,0.017899657023960902
2016-12-06,-0.015603630922990108
2016-12-07,0.01597683395818894
2016-12-08,-0.0007429330687568347
2016-12-09,0.009417861249901405
2016-12-12,-0.012030739589155348
2016-12-13,0.006958304814769889
2016-12-14,-0.01468386004876121
2016-12-15,0.008640886379811086
2016-12-16,-0.007946335349359956
2016-12-19,0.004380875253882532
2016-12-20,0.006105496194398485
2016-12-21,-0.013376211570302554
2016-12-22,-0.014687453089181846
2016-12-23,0.0012739968138917313
2016-12-27,0.0033085168905950813
2016-12-28,-0.006214113828654888
2016-12-29,0.0026796923662473215
2016-12-30,0.002672955640852903
2017-01-03,-0.0008888218497430378
2017-01-04,0.025410095379697406
2017-01-05,0.011522281784420274
2017-01-06,0.02155855006551466
2017-01-09,-0.008633185664721377
2017-01-10,-0.014030157420162781
2017-01-11,0.0
2017-01-12,-0.003312132450903338
2017-01-13,0.014153639415577013
2017-01-17,-0.015776374933730075
2017-01-18,0.01467319943000045
2017-01-19,-0.013731890399612423
2017-01-20,0.007269330120433404
2017-01-23,0.004648602311051464
2017-01-24,0.0009737825508204789
2017-01-25,0.006203550138012881
2017-01-26,0.009550949223685157
2017-01-27,-0.008981446544399918
2017-01-30,0.010271008084979272
2017-01-31,-0.010286254951648699
2017-02-01,0.01208491691682645
2017-02-02,0.061611675215415884
2017-02-03,0.03081783856621856
2017-02-06,0.015493414283711093
2017-02-07,-0.004512678267827308
2017-02-08,-0.00043133683254470423
2017-02-09,-0.02461960606431679
2017-02-10,0.00985313464780524
2017-02-13,0.0172110741470346
2017-02-14,0.012500951034194685
2017-02-15,0.009715167538631775
2017-02-16,-0.004017732103573479
2017-02-17,0.0007427896192810923
2017-02-21,0.0026520235966467354
2017-02-22,0.004549390782668805
2017-02-23,0.0004212988658052197
2017-02-24,0.005789981969205327
2017-02-27,-0.00010476138309056804
2017-02-28,-0.009839805414301073
2017-03-01,0.013637808947181584
2017-03-02,-0.00969949594345898
2017-03-03,0.005160735857002274
2017-03-06,-0.007229831311781787
2017-03-07,0.0073878538537006655
2017-03-08,-0.010372090566403536
2017-03-09,-0.0002112137223035937
2017-03-10,0.004552538002935647
2017-03-13,0.004532871010366257
2017-03-14,0.010808079414764249
2017-03-15,0.03093522184893427
2017-03-16,-0.01651423615625791
2017-03-17,-0.003480887361779872
2017-03-20,0.0009246575488839337
2017-03-21,-0.019195159499340808
2017-03-22,0.0058608855354052025
2017-03-23,0.010508536757760867
2017-03-24,0.0032950851368822587
2017-03-27,-0.008415412163335079
2017-03-28,-0.00010315981616881853
2017-03-29,-0.0021741581079536276
2017-03-30,0.0032157823624781035
2017-03-31,0.00496349536062235
2017-04-03,-0.004424323463646962
2017-04-04,-0.0017572842773831976
2017-04-05,0.013045245937788552
2017-04-06,-0.0006132190018304229
2017-04-07,0.001431467057625202
2017-04-10,-0.006943629672177876
2017-04-11,0.002570757866673823
2017-04-12,-0.0019490870241202218
2017-04-13,-0.01079003305323989
2017-04-17,0.01797216697051862
2017-04-18,-0.0029594030691697526
2017-04-19,0.004605948568908946
2017-04-20,0.005909241757082073
2017-04-21,-0.007090118732690942
2017-04-24,0.006426808526529104
2017-04-25,0.008007256386358685
2017-04-26,0.0017091663183637085
2017-04-27,0.00782987542787783
2017-04-28,-0.0007966933661976983
2017-05-01,0.0030900422333692834
2017-05-02,0.013018164578934677
2017-05-03,-0.0051994380238837845
2017-05-04,-0.037668765975768514
2017-05-05,0.019981438469190316
2017-05-08,-0.013361488885291095
2017-05-09,-0.00570197576209186
2017-05-10,0.006349320222032384
2017-05-11,0.00010176636609737777
2017-05-12,-0.0051893025819106375
2017-05-15,0.010534860441904437
2017-05-16,-0.006578824931459337
2017-05-17,-0.008684960385930474
2017-05-18,0.0024737292924899013
2017-05-19,0.01665640515419642
2017-05-22,0.004854393369471577
2017-05-23,-0.004528935137058765
2017-05-24,0.011121171619078662
2017-05-25,0.009199250594882802
2017-05-26,-0.0041617515868881405
2017-05-30,-0.004377655763522781
2017-05-31,0.01658870361471987
2017-06-01,0.02251044447991024
2017-06-02,0.004229777894788622
2017-06-05,0.0012443531361105986
2017-06-06,-0.004015404520157917
2017-06-07,-0.0023040973686014876
2017-06-08,-0.0031750413254278964
2017-06-09,0.004054094851213108
2017-06-12,-0.0019226770696094686
2017-06-13,0.020034776660641462
2017-06-14,-0.004816113113048304
2017-06-15,0.0028467224591626206
2017-06-16,-0.0006623470981378388
2017-06-19,0.005207481580940421
2017-06-20,-0.02439502764740631
2017-06-21,-0.01689535057880487
2017-06-22,0.014730572935184316
2017-06-23,0.013452267449212574
2017-06-26,-0.004774839209343518
2017-06-27,-0.014680609595988936
2017-06-28,0.022495037538586837
2017-06-29,-0.008857277583181
2017-06-30,-0.01037764569977806
2017-07-03,-0.0019418256238011855
2017-07-05,0.0028212302113359566
2017-07-06,-0.007760842305878368
2017-07-07,0.002542155939013524
2017-07-10,0.004388239892497037
2017-07-11,0.021943853964015547
2017-07-12,0.001425609450798948
2017-07-13,0.006641143082932954
2017-07-14,0.012723861973797268
2017-07-17,-0.004374101661497765
2017-07-18,0.0
2017-07-19,0.005701961592042171
2017-07-20,-0.0017660399228504042
2017-07-21,0.006983344225014454
2017-07-24,0.007674479045208793
2017-07-25,0.011745258812940751
2017-07-26,0.0008164542275490572
2017-07-27,-0.004893676510179801
2017-07-28,0.005099592744267412
2017-07-31,-0.012865638267501533
2017-08-01,0.014134786583569037
2017-08-02,-0.01665310243886542
2017-08-03,0.028163918581471492
2017-08-04,-0.004833877019793653
2017-08-07,0.00026969976162849463
2017-08-08,-0.007284033513134447
2017-08-09,-0.006431878029773963
2017-08-10,-0.02206416951149448
2017-08-11,-0.0012120241770591234
2017-08-14,0.029403362395518107
2017-08-15,-0.009158188144502866
2017-08-16,0.030305519689902027
2017-08-17,-0.016489781817865645
2017-08-18,0.007069219594840526
2017-08-21,-0.007199496518101811
2017-08-22,0.024021071888755685
2017-08-23,-0.006638773611057802
2017-08-24,-0.0017825443263874696
2017-08-25,0.019996590320347618
2017-08-28,-0.002363210241055236
2017-08-29,-0.007982914931636609
2017-08-30,-0.0007956643567079702
2017-08-31,0.014337167753408764
2017-09-01,0.007329252862001034
2017-09-05,-0.020095246920308063
2017-09-06,-0.009193049508821494
2017-09-07,0.017218232487552942
2017-09-08,0.007630383041820732
2017-09-11,0.007659383700288069
2017-09-12,0.017016762750307057
2017-09-13,-0.02930195545552272
2017-09-14,-0.00726217347562641
2017-09-15,-0.0014103922210704223
2017-09-18,-0.0013237271357714464
2017-09-19,0.005832894026856605
2017-09-20,0.004217583735672159
2017-09-21,0.008837161055410325
2017-09-22,0.018386819884668393
2017-09-25,-0.012008238074755928
2017-09-26,-0.007068344265031112
2017-09-27,0.00494828967314298
2017-09-28,0.010452689686261563
2017-09-29,-0.0005983715050202898
2017-10-02,0.000684232282538888
2017-10-03,0.013079229745554866
2017-10-04,0.013754060433594839
2017-10-05,0.007990662707726637
2017-10-06,0.0014864190939964939
2017-10-09,0.002143802529944727
2017-10-10,0.0031266204059716696
2017-10-11,-0.00032806356648629187
2017-10-12,0.006973808164585371
2017-10-13,-0.005214712396280685
2017-10-16,0.011385319895087287
2017-10-17,-0.008341615427485904
2017-10-18,0.0011433878592397306
2017-10-19,-0.004812794987274938
2017-10-20,0.0
2017-10-23,-0.0024589313535567925
2017-10-24,-0.010271232742894987
2017-10-25,-0.015857280494584014
2017-10-26,0.014425556497167147
2017-10-27,-0.0020789073134457325
2017-10-30,-0.019583251779223043
2017-10-31,-0.0024650307708977692
2017-11-01,0.0019596247422171142
2017-11-02,0.06658748724724117
2017-11-03,0.004943412188384455
2017-11-06,0.013170323781719784
2017-11-07,-0.01346900789996297
2017-11-08,0.008890206335657513
2017-11-09,0.006137039229333174
2017-11-10,-0.02236481148980074
2017-11-13,0.0035194826330109397
2017-11-14,-0.002710056208988121
2017-11-15,-0.007113158570271727
2017-11-16,0.012353797973494007
2017-11-17,0.009571075508664428
2017-11-20,0.00481885896957146
2017-11-21,0.002437306049744681
2017-11-22,0.0
2017-11-24,0.010980448891243721
2017-11-27,-0.0011638014957864318
2017-11-28,0.004660437982969556
2017-11-29,-0.0125245756861041
2017-11-30,0.0075943522054735535
2017-12-01,0.00194242740216799
2017-12-04,-0.010701660540344049
2017-12-05,0.006192442927327679
2017-12-06,-0.0028044637179087673
2017-12-07,0.0016407526354682567
2017-12-08,-0.0039000230721525364
2017-12-11,0.004932854603216796
2017-12-12,-0.0026489732788159692
2017-12-13,-0.005546852724662932
2017-12-14,0.0020424859613084045
2017-12-15,0.0029792311948670935
2017-12-18,-0.005080928003822316
2017-12-19,-0.0024355828737313567
2017-12-20,0.00937241684538459
2017-12-21,0.003589187317570186
2017-12-22,-0.00225468400429063
2017-12-26,-0.02127326557699738
2017-12-27,-0.0010350498878559655
2017-12-28,0.007252724903840324
2017-12-29,0.0012659850008298612
2018-01-02,0.009009031307189774
2018-01-03,0.015194262667899805
2018-01-04,0.015738346828498395
2018-01-05,0.010405573861889561
2018-01-08,0.0013530065114444323
2018-01-09,0.006681335059254723
2018-01-10,-0.002610174912696106
2018-01-11,0.007551591087489484
2018-01-12,0.008385131212970354
2018-01-16,-0.011480195422551187
2018-01-17,0.010943871152367057
2018-01-18,0.0075110296911298224
2018-01-19,0.010451385770199773
2018-01-22,0.007377746310500921
2018-01-23,0.0059599567697776745
2018-01-24,-0.014489580216571873
2018-01-25,-0.001521264815527834
2018-01-26,0.019658185167058972
2018-01-29,-0.017927226315342604
2018-01-30,0.001811047353031281
2018-01-31,0.006724292448079483
2018-02-01,0.05092291945758465
2018-02-02,-0.025902152954940694
2018-02-05,-0.048060501334241335
2018-02-06,0.023658983960808788
2018-02-07,0.0062639543832014866
2018-02-08,-0.04257307294284829
2018-02-09,0.019953698756112193
2018-02-12,0.007693732440369194
2018-02-13,0.02224952600430541
2018-02-14,0.03599123815571659
2018-02-15,0.020375723197551876
2018-02-16,-0.02179042447171875
2018-02-20,-0.0042759450058433845
2018-02-21,-0.01101253913569078
2018-02-22,0.0005601664863157385
2018-02-23,0.014838460292966982
2018-02-26,-0.003931180082020869
2018-02-27,-0.01094016000349729
2018-02-28,-0.009241065709449159
2018-03-01,0.0079848525844326
2018-03-02,0.004696646214261024
2018-03-05,0.018211104220482888
2018-03-06,0.020969021405484067
2018-03-07,-0.004631306346420283
2018-03-08,0.015374410771200608
2018-03-09,0.016867839005207053
2018-03-12,0.006073410278444102
2018-03-13,-0.015643800464087643
2018-03-14,0.018398597537102823
2018-03-15,0.0033675446457039904
2018-03-16,0.00019353754373696574
2018-03-19,0.002580637769520999
2018-03-20,0.017377060143198175
2018-03-21,0.0011385450274432607
2018-03-22,-0.01345896726003415
2018-03-23,-0.013193986371107247
2018-03-26,0.029856679147011178
2018-03-27,-0.029180412088586793
2018-03-28,-0.02265631712504035
2018-03-29,-0.007173603654685001
2018-04-02,-0.02361675269842889
2018-04-03,-0.0015759570398774514
2018-04-04,0.006794454219690493
2018-04-05,-0.0012951181576775772
2018-04-06,-0.016790814058112558
2018-04-09,0.017910517264285053
2018-04-10,0.01650393340569245
2018-04-11,-0.005367170876504401
2018-04-12,0.0070825006019177295
2018-04-13,-0.01131928241284208
2018-04-16,0.010635784661030767
2018-04-17,0.00630126424245514
2018-04-18,0.0020647808707081605
2018-04-19,-0.002858375072844699
2018-04-20,-0.002733066687156005
2018-04-23,0.002740556811682282
2018-04-24,-0.015400203278342794
2018-04-25,0.010292389536263657
2018-04-26,0.0026137679380444645
2018-04-27,0.0040102757133240186
2018-04-30,-0.0024633262237955256
2018-05-01,0.005539710862733971
2018-05-02,-0.0014601256384639827
2018-05-03,-0.008242866424450157
