Date,IT
2015-05-04,0.007135285166438576
2015-05-05,-0.012516296580834974
2015-05-06,0.0056200076065877624
2015-05-07,0.010463791899868902
2015-05-08,0.0074134764477691295
2015-05-11,-0.013316194153964234
2015-05-12,-0.008523750565859523
2015-05-13,0.02925369490438423
2015-05-14,0.021345754436510767
2015-05-15,-0.00647432631641065
2015-05-18,0.003315432851036748
2015-05-19,-0.003874247481869486
2015-05-20,0.008121700976251756
2015-05-21,-0.0046521734425555294
2015-05-22,-0.005813977760297906
2015-05-26,-0.0027519535178193166
2015-05-27,0.01655746143721415
2015-05-28,-0.002149105684153274
2015-05-29,-0.008388096276696344
2015-06-01,-0.0068587800696291445
2015-06-02,-0.002417116610399006
2015-06-03,0.007384324485629756
2015-06-04,-0.008246492278503714
2015-06-05,0.005427892834977133
2015-06-08,-0.012175483440375001
2015-06-09,-0.0015115959699764092
2015-06-10,0.009782185990719006
2015-06-11,0.008072939511333255
2015-06-12,-0.004805008359951679
2015-06-15,-0.004598247335346861
2015-06-16,0.010855785669954043
2015-06-17,0.0020564413079640076
2015-06-18,0.003876456171863607
2015-06-19,-0.003066487939838214
2015-06-22,0.006607448611533506
2015-06-23,0.008035299678228913
2015-06-24,-0.014932096504003622
2015-06-25,0.0005699003074453035
2015-06-26,-0.0019364183525739653
2015-06-29,-0.02408126619733386
2015-06-30,0.0031574860989509457
2015-07-01,0.004196789641811582
2015-07-02,0.004179250207828833
2015-07-06,-0.001849753319183578
2015-07-07,-0.0033587363728616593
2015-07-08,-0.008948335213861514
2015-07-09,0.0005863397335079679
2015-07-10,0.00925818467801598
2015-07-13,0.0017416847619682319
2015-07-14,0.0077663825711264955
2015-07-15,-0.00057514435649475
2015-07-16,0.01392564268583496
2015-07-17,-0.007831950328743731
2015-07-20,0.0016016403590328743
2015-07-21,-0.012678475975555936
2015-07-22,0.006941213063104801
2015-07-23,-0.004250950628333805
2015-07-24,-0.005192072894302013
2015-07-27,-0.009278624918016343
2015-07-28,0.004916859961933362
2015-07-29,0.01316408353938514
2015-07-30,0.0065539805314907
2015-07-31,0.011766035738230984
2015-08-03,0.0018065221029770484
2015-08-04,0.005522346954033308
2015-08-05,0.03003811105702936
2015-08-06,-0.022306888114474455
2015-08-07,-0.0005564320891745522
2015-08-10,0.012138043439290147
2015-08-11,-0.00814168631025225
2015-08-12,0.003327736187305197
2015-08-13,0.001105650711882733
2015-08-14,0.00596348169998584
2015-08-17,0.0075749530041338
2015-08-18,-0.002614925549810243
2015-08-19,-0.0077561620862101055
2015-08-20,-0.019487000294827417
2015-08-21,-0.02795865632189498
2015-08-24,-0.0380039381670928
2015-08-25,-0.006604171835074668
2015-08-26,0.026108980358621192
2015-08-27,0.017905575254913764
2015-08-28,0.004513359253790261
2015-08-31,-0.01486176117710658
2015-09-01,-0.025026304948970624
2015-09-02,0.01991119081236814
2015-09-03,0.004939411677935546
2015-09-04,-0.014979506436637813
2015-09-08,0.027325687320810754
2015-09-09,-0.01364635467234454
2015-09-10,0.0025794491539636866
2015-09-11,0.012045360233484015
2015-09-14,-0.005315450422997636
2015-09-15,0.01486987397850048
2015-09-16,0.009500936644411428
2015-09-17,-0.0031749492181146755
2015-09-18,-0.005915188838572005
2015-09-21,0.01029867870654222
2015-09-22,-0.006909056563893179
2015-09-23,-0.0003421393612279555
2015-09-24,-0.018368517767523462
2015-09-25,0.003138036264451971
2015-09-28,-0.02421499706881325
2015-09-29,-0.006530551457919143
2015-09-30,0.0031074715181118595
2015-10-01,-0.009889215155924447
2015-10-02,0.01022862201839625
2015-10-05,0.003573592169905382
2015-10-06,-0.0029673590504450953
2015-10-07,0.0
2015-10-08,0.004523776826404369
2015-10-09,0.012088223579784785
2015-10-12,0.010304417303216296
2015-10-13,-0.001506690487450002
2015-10-14,-0.015206095934830133
2015-10-15,0.01779823434004646
2015-10-16,-0.00359001232277556
2015-10-19,0.010692679674057182
2015-10-20,-0.00011501996706275719
2015-10-21,-0.010695806070348368
2015-10-22,0.01953034609088422
2015-10-23,0.004446971530439159
2015-10-26,0.004313825617098477
2015-10-27,-0.0010173388272102235
2015-10-28,0.014709245215636546
2015-10-29,0.01639162818578055
2015-10-30,-0.005266081721318594
2015-11-02,-0.005955673612358048
2015-11-03,0.0006657626741024547
2015-11-04,0.0028827419868941995
2015-11-05,-0.04411274735645054
2015-11-06,0.0002313702599208156
2015-11-09,0.0
2015-11-10,0.011794595322302648
2015-11-11,-0.0055999755859375
2015-11-12,-0.0063211474342533824
2015-11-13,-0.015382857334468092
2015-11-16,0.010337189136666813
2015-11-17,0.00151142018589967
2015-11-18,0.02008362397482788
2015-11-19,-0.004552196578763268
2015-11-20,0.014633574499069768
2015-11-23,0.016901408450704203
2015-11-24,0.007423802425986947
2015-11-25,0.01429831805915982
2015-11-27,0.007156755844486717
2015-11-30,0.00452202638630439
2015-12-01,0.006109321288103375
2015-12-02,-0.01565996780325707
2015-12-03,-0.016450262417314176
2015-12-04,0.00616202910335395
2015-12-07,-0.0068898169946594034
2015-12-08,0.004955451929688159
2015-12-09,-0.01687487266577614
2015-12-10,0.002452086688696564
2015-12-11,-0.021681171055194293
2015-12-14,0.005341530084258084
2015-12-15,0.014356819868923898
2015-12-16,0.012481835231102245
2015-12-17,-0.003962582458976183
2015-12-18,-0.017128914343624624
2015-12-21,-0.010906242344013495
2015-12-22,0.021825601253867566
2015-12-23,0.010457252728766742
2015-12-24,0.003523061635729352
2015-12-28,0.0038398076605816733
2015-12-29,0.006775986301442938
2015-12-30,-0.005644857326930874
2015-12-31,-0.009825344332654917
2016-01-04,-0.028335168481767314
2016-01-05,0.010325697157264724
2016-01-06,-0.007075440778753439
2016-01-07,-0.024431665791629253
2016-01-08,-0.0062608801800271285
2016-01-11,0.00011669742547315565
2016-01-12,0.010849280120532434
2016-01-13,-0.029659545869213377
2016-01-14,0.015818289748935843
2016-01-15,0.007376152984494677
2016-01-19,-0.015225447985291019
2016-01-20,-0.019945737925761042
2016-01-21,-0.005539487950398603
2016-01-22,0.01864859386510953
2016-01-25,-0.009985781500931878
2016-01-26,0.020293017125096124
2016-01-27,-0.016241083476367657
2016-01-28,0.0198588794692518
2016-01-29,0.03096773477593473
2016-02-01,0.005916535169781634
2016-02-02,-0.02431853225677838
2016-02-03,0.0009273614616172043
2016-02-04,-0.02721795892745238
2016-02-05,-0.013930208342700867
2016-02-08,-0.03332530966433889
2016-02-09,0.010991817507469248
2016-02-10,0.0023473536728548794
2016-02-11,-0.01565384797314162
2016-02-12,0.0017530602126027972
2016-02-16,0.018750000000000044
2016-02-17,0.015705506494440247
2016-02-18,-0.01183855692184621
2016-02-19,0.011980387420266858
2016-02-22,0.00048321957136043814
2016-02-23,-0.0055542029240239765
2016-02-24,-0.013234627965121204
2016-02-25,0.019933589436418986
2016-02-26,-0.0022922239450514637
2016-02-29,-0.003627514309958557
2016-03-01,0.019538841996816103
2016-03-02,-0.00023811774731896662
2016-03-03,0.002619374048085543
2016-03-04,0.01615010836168418
2016-03-07,-0.0030384730297736695
2016-03-08,-0.013597421942464827
2016-03-09,-0.00510992629089313
2016-03-10,-0.012183519560301947
2016-03-11,0.011850101488479314
2016-03-14,0.003585122498371396
2016-03-15,-0.003096000545813271
2016-03-16,0.008480638725756329
2016-03-17,0.008646255528780733
2016-03-18,0.00692809197415678
2016-03-21,0.009446035668731811
2016-03-22,0.003234736450949516
2016-03-23,-0.006448613337278641
2016-03-24,-0.0012749259609163843
2016-03-28,0.009051860228285191
2016-03-29,0.01092587246670318
2016-03-30,0.0045506429912989255
2016-03-31,0.011891227475358201
2016-04-01,0.013766126222037434
2016-04-04,-0.0018767737415416041
2016-04-05,-0.01283047909659063
2016-04-06,-0.00358543075433293
2016-04-07,-0.008770929681999329
2016-04-08,-0.002836074823284074
2016-04-11,-0.008191140025078925
2016-04-12,0.0030970020890259686
2016-04-13,0.008119002157168875
2016-04-14,-0.01066245919191422
2016-04-15,0.014560841840081773
2016-04-18,0.004520302130583298
2016-04-19,0.0015749734571912644
2016-04-20,0.00348194499431842
2016-04-21,-0.012760235464269298
2016-04-22,-0.0005668415430061247
2016-04-25,-0.0035167916349641004
2016-04-26,0.0035292031069285024
2016-04-27,-0.0011344126192865955
2016-04-28,-0.008972184987466325
2016-04-29,-0.0010314458524152137
2016-05-02,0.013192629918955312
2016-05-03,-0.013700170840733938
2016-05-04,0.005510225280402903
2016-05-05,0.08642547825914271
2016-05-06,0.023644387488563234
2016-05-09,-0.015398829110027767
2016-05-10,0.021478443123108537
2016-05-11,-0.007349200895497954
2016-05-12,0.00853472319850579
2016-05-13,-0.004893998246048303
2016-05-16,0.005122950899764334
2016-05-17,-0.009378167005660187
2016-05-18,0.006174094178194256
2016-05-19,0.00357944854254999
2016-05-20,0.010496346046270144
2016-05-23,-0.0032271814481692473
2016-05-24,0.024281683678683663
2016-05-25,0.0027656932556798797
2016-05-26,0.004925138066719459
2016-05-27,0.003234677925046947
2016-05-31,-0.007132347224447111
2016-06-01,-0.0011808969035485006
2016-06-02,0.010147771224599644
2016-06-03,-0.0028284494194873444
2016-06-06,-9.775535059430851e-05
2016-06-07,-0.0014672945412628202
2016-06-08,-0.0037226182993356227
2016-06-09,-0.005309668656210742
2016-06-10,-0.006326680465341794
2016-06-13,0.0
2016-06-14,0.002885007214605162
2016-06-15,-0.0021823353440243443
2016-06-16,-0.0044735755505010966
2016-06-17,-0.014879147921420421
2016-06-20,0.008312211679075476
2016-06-21,-0.008746383189959683
2016-06-22,-0.0019269251009328414
2016-06-23,0.014327771367188102
2016-06-24,-0.03736729481403711
2016-06-27,-0.03871364068146721
2016-06-28,0.015264652926158195
2016-06-29,0.013862263474936132
2016-06-30,0.02450569821396109
2016-07-01,-0.00010268079103215033
2016-07-05,-0.002669426408185238
2016-07-06,0.004632457803887435
2016-07-07,-0.0027666426191018667
2016-07-08,0.010378155974081649
2016-07-11,0.0019322160934986954
2016-07-12,0.005481130064221906
2016-07-13,-0.003230362433987999
2016-07-14,0.002937015614760785
2016-07-15,-0.005149976194254835
2016-07-18,-0.0076126677380756735
2016-07-19,0.00122739849342679
2016-07-20,0.011747895934715036
2016-07-21,-0.005351360807729799
2016-07-22,0.010049719239681343
2016-07-25,-0.004623106376609565
2016-07-26,0.011005617203298401
2016-07-27,-0.0074902628640030056
2016-07-28,-0.004829902805441599
2016-07-29,0.013650136029248028
2016-08-01,-0.002094753959826945
2016-08-02,-0.009996001507880714
2016-08-03,0.0035339102472304873
2016-08-04,-0.04074859720926438
2016-08-05,-0.004090616788637758
2016-08-08,-0.007477610398025414
2016-08-09,0.0001061347247155453
2016-08-10,0.002440353919719751
2016-08-11,-0.00010586511298782408
2016-08-12,-0.012173192664539534
2016-08-15,0.0
2016-08-16,-0.01714529017738342
2016-08-17,-0.008395162038954851
2016-08-18,0.0004398121700883717
2016-08-19,0.002527787255011793
2016-08-22,-0.0025214136577033086
2016-08-23,-0.0008791537920456172
2016-08-24,-0.008799945215393845
2016-08-25,0.007879248470353373
2016-08-26,0.0017617668206013626
2016-08-29,0.008463361339365427
2016-08-30,0.002288818359375
2016-08-31,-0.01043931159232414
2016-09-01,-0.002307682246952214
2016-09-02,0.007049227703432859
2016-09-06,-0.000984403007598611
2016-09-07,-0.00010942092442134399
2016-09-08,-0.012482200446653269
2016-09-09,-0.016742455874878992
2016-09-12,0.01262971067577534
2016-09-13,-0.006792879617164127
2016-09-14,-0.005830297771351134
2016-09-15,0.01872114239752798
2016-09-16,-0.007085125392175207
2016-09-19,-0.0028988976380096565
2016-09-20,-0.006038252417361223
2016-09-21,0.007874867285955878
2016-09-22,0.010269068377567692
2016-09-23,-0.005082301111652754
2016-09-26,-0.004553066609822576
2016-09-27,-0.0032351731091246894
2016-09-28,0.0010073191809982784
2016-09-29,-0.014982154860326835
2016-09-30,0.003972740978240852
2016-10-03,0.0023742987124135695
2016-10-04,-0.006316322635429916
2016-10-05,0.0020431363029893568
2016-10-06,-0.0007929281353891149
2016-10-07,-0.006915322714915906
2016-10-10,0.007762560696581211
2016-10-11,-0.00940192390724559
2016-10-12,0.015437463128953999
2016-10-13,-0.005630630437124751
2016-10-14,-0.004416753977005361
2016-10-17,-0.00511892343181275
2016-10-18,0.007660624010505712
2016-10-19,-0.0019289478525283954
2016-10-20,-0.007958128189268665
2016-10-21,0.005730002151723479
2016-10-24,0.00683681015856985
2016-10-25,-0.024219096591967748
2016-10-26,-0.007886804634056332
2016-10-27,-0.004325493834719696
2016-10-28,0.00011743731883884223
2016-10-31,0.01009627385853995
2016-11-01,0.0006973216870680421
2016-11-02,0.001277591315923532
2016-11-03,0.09082475251371336
2016-11-04,-0.006911968519255796
2016-11-07,0.018417402633517765
2016-11-08,0.028493313711299706
2016-11-09,0.026170492400126255
2016-11-10,0.0002989281680856326
2016-11-11,0.006672623687973722
2016-11-14,0.004748671535852678
2016-11-15,0.0008862147444739232
2016-11-16,0.009345764230021425
2016-11-17,0.018908406142867262
2016-11-18,-0.012244105300239783
2016-11-21,0.00687583836707617
2016-11-22,0.0008655990846782036
2016-11-23,-0.00432439898904291
2016-11-25,0.0005790711151463235
2016-11-28,-0.00279734658676023
2016-11-29,0.006771180075781702
2016-11-30,-0.012106092564023396
2016-12-01,-0.017992593655047684
2016-12-02,-0.00881449320479899
2016-12-05,0.006095129888000095
2016-12-06,0.008640332665537098
2016-12-07,0.019988172785507352
2016-12-08,0.012935650300771595
2016-12-09,-0.006003976475609463
2016-12-12,-0.01361462854066442
2016-12-13,0.010206095254565506
2016-12-14,-0.007793683789236061
2016-12-15,0.003975911770701002
2016-12-16,-0.0002897592934472115
2016-12-19,0.008599027919308666
2016-12-20,-0.006897224110670175
2016-12-21,0.005015957187666897
2016-12-22,-0.008638079516170905
2016-12-23,-0.005228007655542211
2016-12-27,-0.003698270106257562
2016-12-28,-0.008791652844895137
2016-12-29,-0.000887000750984468
2016-12-30,-0.0030577783289819083
2017-01-03,-0.011971891640706334
2017-01-04,0.01932706081894131
2017-01-05,-0.1103252112774128
2017-01-06,0.0565371343265475
2017-01-09,0.0014632043185818233
2017-01-10,0.01878525420048649
2017-01-11,0.013726657449183
2017-01-12,0.008892454138634376
2017-01-13,0.02103371575063484
2017-01-17,-0.024818508129338945
2017-01-18,0.0027159906761911046
2017-01-19,-0.006721490438343469
2017-01-20,0.004342998645572527
2017-01-23,0.009352376129754925
2017-01-24,0.0057785611815170945
2017-01-25,0.002278388943899756
2017-01-26,0.0033603116907010566
2017-01-27,-0.0094562560699043
2017-01-30,-0.007358769706993562
2017-01-31,-0.00460828577318162
2017-02-01,-0.005535457411224187
2017-02-02,0.00344098750820776
2017-02-03,0.004538547063206444
2017-02-06,-0.0053212729660290226
2017-02-07,-0.003936604328755311
2017-02-08,0.0017227216094404252
2017-02-09,0.014365181495850754
2017-02-10,0.00747980477819099
2017-02-13,0.003959627194328963
2017-02-14,-0.0016761799646468623
2017-02-15,0.015703667534722188
2017-02-16,0.0057371060705471155
2017-02-17,-0.0029005419208415484
2017-02-21,0.0024241249554741717
2017-02-22,-0.008899189334374835
2017-02-23,0.0007808103822910528
2017-02-24,0.011410163433772214
2017-02-27,0.008099546569284577
2017-02-28,-0.01281687162287104
2017-03-01,0.0095920731765462
2017-03-02,-0.0015354706084522718
2017-03-03,-0.00605533686922477
2017-03-06,-0.002901102805663469
2017-03-07,0.0033944183110203863
2017-03-08,0.008119118255542457
2017-03-09,0.0026845519760716474
2017-03-10,0.013099972205017574
2017-03-13,0.030486110901083663
2017-03-14,-0.0010075161205723715
2017-03-15,0.02622169816039044
2017-03-16,-0.0039310501224567584
2017-03-17,-0.0001793581796534216
2017-03-20,-0.0012559378138988775
2017-03-21,-0.019940727424688443
2017-03-22,0.01218955021184831
2017-03-23,-0.01340097178754418
2017-03-24,0.0009177539919358324
2017-03-27,0.002934161947439007
2017-03-28,0.002102791760002498
2017-03-29,-0.009214507167287445
2017-03-30,0.0013812295394703966
2017-03-31,-0.006988525390625
2017-04-03,0.008889703708335084
2017-04-04,-0.002294630628753125
2017-04-05,0.004875864062294122
2017-04-06,0.011352172715014541
2017-04-07,-0.0035303646722087967
2017-04-10,-0.00263445594752465
2017-04-11,-0.0008197829177031268
2017-04-12,-0.004284353731845103
2017-04-13,-0.0027465260691925675
2017-04-17,0.017534159803211713
2017-04-18,-0.0032478617182520875
2017-04-19,0.014391711527684592
2017-04-20,0.007941459731167777
2017-04-21,-0.003363998375511712
2017-04-24,0.007461328159784397
2017-04-25,-0.0018515172620603426
2017-04-26,0.005829906081148417
2017-04-27,0.001053790412691491
2017-04-28,0.0008772565663226484
2017-05-01,0.0018407110229474721
2017-05-02,0.0002624565047761873
2017-05-03,-0.0077844780494589205
2017-05-04,-0.004583958579598257
2017-05-05,0.0026567752091968266
2017-05-08,0.0008832226907167229
2017-05-09,0.003265114256781443
2017-05-10,-0.005189585316345058
2017-05-11,-0.0038903166927309885
2017-05-12,0.005236963595883992
2017-05-15,0.006710835640004076
2017-05-16,-0.001578811523577528
2017-05-17,-0.022138313554638245
2017-05-18,0.009882365714154018
2017-05-19,0.008896005403628227
2017-05-22,0.0037914880689216
2017-05-23,-0.0018446863249130807
2017-05-24,0.02182525228265808
2017-05-25,0.015244136024133326
2017-05-26,-0.0013572788975459993
2017-05-30,0.006456015361447465
2017-05-31,0.009453030768520554
2017-06-01,0.008110378202998092
2017-06-02,0.0024882064569722306
2017-06-05,-0.0023992794650246063
2017-06-06,-0.0024880000597291563
2017-06-07,-0.004738939978459089
2017-06-08,0.005346248388130359
2017-06-09,-0.013626916580319559
2017-06-12,0.00614946813717121
2017-06-13,0.011135249283945825
2017-06-14,0.007866230057490542
2017-06-15,0.007640488792712841
2017-06-16,-0.002772148088505455
2017-06-19,0.01128284613162056
2017-06-20,-0.005659346461475923
2017-06-21,0.0018700980643024945
2017-06-22,-0.0017854343330923061
2017-06-23,0.007967506966939819
2017-06-26,-0.00314572518537648
2017-06-27,-0.005744794121779417
2017-06-28,0.014078803675148022
2017-06-29,-0.00842631447407749
2017-06-30,-0.00040462466292601196
2017-07-03,0.004776911405441231
2017-07-05,0.008863807313829186
2017-07-06,-0.006709236089182058
2017-07-07,0.008121599640346089
2017-07-10,0.006779919083508723
2017-07-11,-0.0011091696109528648
2017-07-12,0.007296939685788484
2017-07-13,-0.006614144392839583
2017-07-14,0.005310701882505819
2017-07-17,0.00015766492768043427
2017-07-18,0.0023650221156212847
2017-07-19,0.013370071232682745
2017-07-20,-0.010942984829791946
2017-07-21,0.006434338117709215
2017-07-24,0.0015594278465418387
2017-07-25,7.780247791977501e-05
2017-07-26,0.008250934447900704
2017-07-27,-0.010036308685317463
2017-07-28,-0.0015596736715731696
2017-07-31,0.002265160881722794
2017-08-01,-0.0007793492659562418
2017-08-02,-0.010996752836418655
2017-08-03,0.005914360180106826
2017-08-04,-0.004860419638238911
2017-08-07,-0.0054356580127272736
2017-08-08,-0.031287104540532185
2017-08-09,-0.017988589719868386
2017-08-10,-0.02489590259581731
2017-08-11,-0.001622427123354142
2017-08-14,0.007697584159883641
2017-08-15,-0.005432009771737856
2017-08-16,0.016214384032519735
2017-08-17,0.010413149518831766
2017-08-18,-0.006732027598472468
2017-08-21,-0.00635931823818503
2017-08-22,0.004378919099506495
2017-08-23,-0.004611347680416489
2017-08-24,0.00016843533407007172
2017-08-25,8.42356106653952e-05
2017-08-28,0.0007578638980263452
2017-08-29,-0.00639510712096536
2017-08-30,0.018716116617568
2017-08-31,0.0024939348248400606
2017-09-01,0.0016585503251556055
2017-09-05,-0.004718931124297665
2017-09-06,0.009316212824947323
2017-09-07,0.010301632089382728
2017-09-08,0.014519997241742688
2017-09-11,0.008281729971459484
2017-09-12,0.004864438619848643
2017-09-13,-0.0017459028408338684
2017-09-14,-0.028221663295334376
2017-09-15,-0.008016980895493964
2017-09-18,0.011297996808942612
2017-09-19,0.006605277714508917
2017-09-20,0.007939044946181362
2017-09-21,-0.008358792242668
2017-09-22,0.006484057947534483
2017-09-25,-0.0038653837635205246
2017-09-26,0.003233642164488293
2017-09-27,-0.005882318585936908
2017-09-28,0.0
2017-09-29,0.008429933471458595
2017-10-02,0.0012860383249355678
2017-10-03,-8.029329898828763e-05
2017-10-04,-0.013166340894290474
2017-10-05,-0.0013829984663005224
2017-10-06,-0.0029327951963467047
2017-10-09,0.00898764996818957
2017-10-10,0.002105450973586498
2017-10-11,0.0019393766769255638
2017-10-12,-0.003306686343888088
2017-10-13,0.005340637829226669
2017-10-16,-0.002334199295828454
2017-10-17,-0.014279924862003024
2017-10-18,0.0007365881295289256
2017-10-19,0.007933272653427581
2017-10-20,0.01655307490172442
2017-10-23,-0.00399106006443084
2017-10-24,-0.014104841749064678
2017-10-25,0.008535222568769152
2017-10-26,0.005480779453924223
2017-10-27,0.0032064250571455233
2017-10-30,-0.006152650923473724
2017-10-31,0.007477088966973966
2017-11-01,0.002314267984816931
2017-11-02,-0.04187899840870024
2017-11-03,-0.013960384966808292
2017-11-06,-0.0009270234869096505
2017-11-07,-0.006748233076034116
2017-11-08,0.00900210240843946
2017-11-09,-0.012372706429677027
2017-11-10,0.0011931738828405702
2017-11-13,-0.009874052000024114
2017-11-14,0.011348002908247556
2017-11-15,-0.0028901422956020273
2017-11-16,0.014236983167071449
2017-11-17,-0.01739934162885426
2017-11-20,-0.0023951991072890255
2017-11-21,0.004887666621504305
2017-11-22,-0.010239820399668531
2017-11-24,0.0034485863716344767
2017-11-27,0.016582183308675447
2017-11-28,0.009888422683933529
2017-11-29,-0.0015064047903071698
2017-11-30,0.013242828458518208
2017-12-01,-0.007775684061147703
2017-12-04,0.010837874821445492
2017-12-05,0.0022267764376611154
2017-12-06,-0.016787305320002277
2017-12-07,0.0062772010288572044
2017-12-08,0.00399231235246722
2017-12-11,-0.005798997212752233
2017-12-12,0.0053328837451560585
2017-12-13,0.005636140046213933
2017-12-14,-0.01054973015725491
2017-12-15,0.020491453743754384
2017-12-18,0.01567217480586014
2017-12-19,-0.007875941127783115
2017-12-20,0.0017011479875146396
2017-12-21,-0.005175537765563454
2017-12-22,0.004633390589970698
2017-12-26,-0.004045634879970561
2017-12-27,0.007149280274546532
2017-12-28,-0.0006453321792927458
2017-12-29,-0.0059730233869979
2018-01-02,0.013804278742822085
2018-01-03,0.0027232997312021112
2018-01-04,0.016854385887076884
2018-01-05,0.01602508434586114
2018-01-08,0.007499623072271255
2018-01-09,-0.010436655942227646
2018-01-10,-0.006126353662884498
2018-01-11,0.011313958386464096
2018-01-12,0.004012069053407563
2018-01-16,-0.0006917051663891671
2018-01-17,0.016072067860546158
2018-01-18,0.014152690895955278
2018-01-19,0.025000045548624117
2018-01-22,0.008008669791376155
2018-01-23,0.00548941699080796
2018-01-24,0.007039693127472768
2018-01-25,-0.0004993745844894537
2018-01-26,0.014416245666948102
2018-01-29,-0.017377242375892443
2018-01-30,-0.0045106672232532175
2018-01-31,-0.0021575647831871825
2018-02-01,0.0006486689803040235
2018-02-02,-0.026219112163363922
2018-02-05,-0.05133517505789065
2018-02-06,-0.03298248231527168
2018-02-07,-0.03684889387617729
2018-02-08,-0.04344909957813181
2018-02-09,0.010764884513764894
2018-02-12,0.023811585859096374
2018-02-13,0.005159003901999082
2018-02-14,0.01354649247809725
2018-02-15,-0.02100281253964409
2018-02-16,0.0009327618932155612
2018-02-20,-0.017536425608006945
2018-02-21,-0.016124883391379963
2018-02-22,0.012620529891881338
2018-02-23,0.012549739802255155
2018-02-26,0.008291317534962817
2018-02-27,-0.017209213250698352
2018-02-28,-0.021737226226453354
2018-03-01,0.003174261258553468
2018-03-02,0.02531427413018217
2018-03-05,0.02340330640230137
2018-03-06,0.013235063389226642
2018-03-07,0.01653439165953774
2018-03-08,-0.019599837757474203
2018-03-09,0.018747361672530216
2018-03-12,0.010341212423320867
2018-03-13,0.002014829112755745
2018-03-14,-0.009008306362803253
2018-03-15,-0.0004869536485639925
2018-03-16,0.007064515683377293
2018-03-19,-0.004999154442584475
2018-03-20,0.006239843059523187
2018-03-21,-0.01063058479736978
2018-03-22,-0.027920230751149133
2018-03-23,-0.014486650092655373
2018-03-26,0.01580423631376493
2018-03-27,-0.016227539873556962
2018-03-28,-0.0068021685877569515
2018-03-29,0.006934382372381975
2018-04-02,-0.013263094299949874
2018-04-03,0.0062898791339802695
2018-04-04,0.010103607294508432
2018-04-05,0.006696625475568041
2018-04-06,-0.02079825847316652
2018-04-09,-0.00017202057187593045
2018-04-10,0.008944705818819454
2018-04-11,-0.008439160211175079
2018-04-12,0.0027510290204930676
2018-04-13,-0.013545969129993951
2018-04-16,0.014166564552397398
2018-04-17,0.009855119311200866
2018-04-18,0.0025458508238374034
2018-04-19,0.00626373681727288
2018-04-20,-0.00975770574962298
2018-04-23,0.001274222938527414
2018-04-24,0.001102886658087776
2018-04-25,-0.005254260564254487
2018-04-26,0.016527538650540796
2018-04-27,0.015588339047173605
2018-04-30,0.0009077455856951744
2018-05-01,0.005936196020021267
2018-05-02,-0.011064654130681473
2018-05-03,0.004475329601721034
