Date,WFC
2015-10-07,0.003074940776963908
2015-10-08,0.006706410215820524
2015-10-09,-0.007613163614558549
2015-10-12,0.0007669442950910543
2015-10-13,-0.006132590108439695
2015-10-14,-0.006941418985386583
2015-10-15,0.02310654220892605
2015-10-16,0.0036060582390309293
2015-10-19,-0.0060515039449140495
2015-10-20,0.009893385148296296
2015-10-21,0.0007534574195482424
2015-10-22,0.01769609545042483
2015-10-23,0.012763412891580117
2015-10-26,-0.008401983499301213
2015-10-27,-0.003130662547258245
2015-10-28,0.02457486414911436
2015-10-29,-0.006492553164621162
2015-10-30,-0.017244524638020176
2015-11-02,0.013114232116167468
2015-11-03,0.001458470332803108
2015-11-04,0.0004584556126192574
2015-11-05,0.005129984886789396
2015-11-06,0.018045935772508903
2015-11-09,-0.006804275078866606
2015-11-10,0.007932078276305043
2015-11-11,-0.00196710068401984
2015-11-12,-0.011290397782089623
2015-11-13,-0.010875566341281173
2015-11-16,0.012827638334148128
2015-11-17,-0.005608900301233621
2015-11-18,0.012918497733170442
2015-11-19,0.0053890340082620725
2015-11-20,-0.0026801186896935336
2015-11-23,-0.003941081503752497
2015-11-24,-0.005755221020392054
2015-11-25,-0.001085356029269513
2015-11-27,0.0030783052912330966
2015-11-30,-0.005235531156839057
2015-12-01,0.011070441744385873
2015-12-02,-0.01130792265866587
2015-12-03,-0.0159771116845443
2015-12-04,0.027121644929934297
2015-12-07,-0.004490756822120856
2015-12-08,-0.018404719665371716
2015-12-09,-0.005147327973276994
2015-12-10,0.004065155269184606
2015-12-11,-0.01895447078388357
2015-12-14,-0.002063600916025532
2015-12-15,0.03214308654622666
2015-12-16,0.01711888412126661
2015-12-17,-0.006804275078866606
2015-12-18,-0.030286338446884997
2015-12-21,0.004275469884520655
2015-12-22,0.005923924696202176
2015-12-23,0.012881840076618856
2015-12-24,-0.003997023525998178
2015-12-28,-0.0025536268483106195
2015-12-29,0.011155656266341296
2015-12-30,-0.007234792082639441
2015-12-31,-0.009655404625705244
2016-01-04,-0.026674121780667748
2016-01-05,-0.00037786483672663795
2016-01-06,-0.019096387605056497
2016-01-07,-0.0285271717337513
2016-01-08,-0.016666842043715713
2016-01-11,0.010694109618358816
2016-01-12,0.025354559703511192
2016-01-13,-0.031736868596883294
2016-01-14,0.018298689315958683
2016-01-15,-0.035939827501869526
2016-01-19,-0.012494804122595626
2016-01-20,-0.007052750597640212
2016-01-21,0.002924793182506047
2016-01-22,0.021037241137826346
2016-01-25,-0.02774403406510295
2016-01-26,0.012589490400993775
2016-01-27,0.006423619462464947
2016-01-28,0.007205878096192775
2016-01-29,0.026778425486018165
2016-02-01,-0.005773563247929103
2016-02-02,-0.022226619205958142
2016-02-03,-0.01764546222729657
2016-02-04,0.01365577618733016
2016-02-05,-0.008082982016769602
2016-02-08,-0.028416198568261497
2016-02-09,-0.001074956544764194
2016-02-10,-0.006028179889207785
2016-02-11,-0.02187581624073487
2016-02-12,0.04760886005686649
2016-02-16,0.019657340579059213
2016-02-17,-0.00228005576946011
2016-02-18,-0.008311090824223544
2016-02-19,0.007542461517177745
2016-02-22,0.022873638167887123
2016-02-23,-0.022158658225484573
2016-02-24,-0.010187204435236463
2016-02-25,0.0029404968081876426
2016-02-26,0.006701578563100163
2016-02-29,-0.023923208266561247
2016-03-01,0.038363127514467577
2016-03-02,0.01744655518045657
2016-03-03,0.004034827820470932
2016-03-04,0.006831094142191407
2016-03-07,-0.0007981705487154489
2016-03-08,-0.02037139223750062
2016-03-09,-0.005300529506368612
2016-03-10,-0.005739064141487948
2016-03-11,0.032158224704535776
2016-03-14,-0.0037946361065044343
2016-03-15,0.0020047266998421964
2016-03-16,-0.00880330850708022
2016-03-17,0.0038353322593334127
2016-03-18,0.016287751914457527
2016-03-21,0.0025722782182406867
2016-03-22,-0.005920608292653395
2016-03-23,-0.01211064819980423
2016-03-24,-0.0172825690460664
2016-03-28,-0.0040905162645968884
2016-03-29,-0.013346920745566426
2016-03-30,0.012487190227727263
2016-03-31,-0.005960703585290439
2016-04-01,0.001860562622310269
2016-04-04,0.0010318970972129637
2016-04-05,-0.020412138856430118
2016-04-06,0.01199752168188728
2016-04-07,-0.023918439536886993
2016-04-08,0.0029832095416157944
2016-04-11,-0.0008499309655228826
2016-04-12,0.015734670282385954
2016-04-13,0.026376561798140408
2016-04-14,-0.004894815489282611
2016-04-15,-0.011068144250882095
2016-04-18,0.012227781754752254
2016-04-19,0.021294305192960827
2016-04-20,0.011427469722565142
2016-04-21,-0.007928798369148837
2016-04-22,0.011388656438312328
2016-04-25,-0.0021728544239517644
2016-04-26,0.008117144965951839
2016-04-27,0.00019607590779924244
2016-04-28,-0.010209935561089734
2016-04-29,-0.008530057644122402
2016-05-02,0.01220485319359077
2016-05-03,-0.011662195839314049
2016-05-04,-0.013704299514831209
2016-05-05,0.0004085408186440542
2016-05-06,0.0012257257493983875
2016-05-09,-0.002855922365227137
2016-05-10,0.0106382228092754
2016-05-11,-0.006477779634011638
2016-05-12,0.0024451561523881615
2016-05-13,-0.019512233713784632
2016-05-16,0.0006217034879842931
2016-05-17,-0.01346616000444223
2016-05-18,0.02162989946922922
2016-05-19,-0.005549797479333263
2016-05-20,0.007647525194121041
2016-05-23,-0.0010256360499953932
2016-05-24,0.010267295279334787
2016-05-25,0.026422526488921516
2016-05-26,0.0009902892142088504
2016-05-27,0.005934687443011066
2016-05-31,-0.002556351301948534
2016-06-01,0.0055202033458496835
2016-06-02,0.002156793944398938
2016-06-03,-0.01800037924151121
2016-06-06,0.005977256621018112
2016-06-07,-0.004357062273036116
2016-06-08,-0.005371047232675674
2016-06-09,-0.01719995128129026
2016-06-10,-0.016280132583266105
2016-06-13,-0.00765405759333071
2016-06-14,-0.022722685740538706
2016-06-15,-0.0021328850217955386
2016-06-16,0.0014962318255651308
2016-06-17,-0.005336257525194732
2016-06-20,0.007081636750668752
2016-06-21,0.0063922571441499265
2016-06-22,-0.00550488652698089
2016-06-23,0.020013158394382113
2016-06-24,-0.045919600899436586
2016-06-27,-0.015314073018057206
2016-06-28,0.024216895495756896
2016-06-29,0.018871901179318806
2016-06-30,0.0076645759113687095
2016-07-01,-0.0063385468364260955
2016-07-05,-0.01743578171187865
2016-07-06,0.009522299537031653
2016-07-07,0.003215099911439756
2016-07-08,0.021153697143656114
2016-07-11,0.006068350285055812
2016-07-12,0.005615694266847493
2016-07-13,-0.0016547157156008296
2016-07-14,0.013880269406899792
2016-07-15,-0.025132911677864467
2016-07-18,0.01194741156111645
2016-07-19,0.0018637694065257726
2016-07-20,0.0049621980637699625
2016-07-21,-0.006377397301442378
2016-07-22,0.000414158170473522
2016-07-25,-0.004139255341907178
2016-07-26,-0.0031170890158628284
2016-07-27,0.0006251000791799299
2016-07-28,0.002708340796624853
2016-07-29,-0.003324047715762668
2016-08-01,-0.003335441993311261
2016-08-02,-0.002300700350706064
2016-08-03,0.005283413016635707
2016-08-04,0.005675583145438479
2016-08-05,0.017558491438529167
2016-08-08,0.004724641886603598
2016-08-09,0.0004093322966780555
2016-08-10,-0.015328696398510533
2016-08-11,0.001245690200022631
2016-08-12,-0.0070480010821255545
2016-08-15,0.007724360593291513
2016-08-16,0.0035216077438511295
2016-08-17,0.0035097540649546843
2016-08-18,-0.0016458250462234592
2016-08-19,0.0024729080947982762
2016-08-22,-0.00041121837484048296
2016-08-23,-0.004524358404286666
2016-08-24,0.004544921256972589
2016-08-25,-0.005140786406541364
2016-08-26,0.002686977886382058
2016-08-29,0.02164487508696733
2016-08-30,0.02138818350841709
2016-08-31,0.003556065385718288
2016-09-01,-0.007283692115377494
2016-09-02,0.002379933078859864
2016-09-06,-0.011078340974613243
2016-09-07,-0.004400880410743602
2016-09-08,0.002611738642683603
2016-09-09,-0.023646883858226997
2016-09-12,-0.003694544462246485
2016-09-13,-0.03255090906674196
2016-09-14,-0.009369575250224194
2016-09-15,-0.007953503243003146
2016-09-16,-0.015601148459060354
2016-09-19,0.012766815875729476
2016-09-20,0.011953711516783816
2016-09-21,-0.015678345537096794
2016-09-22,-0.002400174395253085
2016-09-23,0.0004368232833866781
2016-09-26,-0.01880138059665204
2016-09-27,0.004679243392535781
2016-09-28,0.004878696542711891
2016-09-29,-0.020746037949685325
2016-09-30,-0.0020279377088566752
2016-10-03,-0.010162942200963698
2016-10-04,-0.0018249809277505191
2016-10-05,0.028342776754659793
2016-10-06,0.00422334881554165
2016-10-07,0.003319984014571231
2016-10-10,0.007059117072847787
2016-10-11,-0.004380928335802947
2016-10-12,-0.0028604130682527984
2016-10-13,-0.012577249562367943
2016-10-14,-0.0008937853573863785
2016-10-17,-0.004697144794959862
2016-10-18,0.0101125919387699
2016-10-19,0.006896532226170704
2016-10-20,-0.007291530774367949
2016-10-21,0.003561581007338166
2016-10-24,0.009536146592874495
2016-10-25,0.00439397674814157
2016-10-26,0.009404850192385128
2016-10-27,0.0056339481092144705
2016-10-28,-0.003878541524311996
2016-10-31,-0.0047588149884593145
2016-11-01,-0.0004349199270345938
2016-11-02,-0.008112012020661252
2016-11-03,0.002210803481825341
2016-11-04,-0.016321590379752338
2016-11-07,0.017937182689807818
2016-11-08,0.0030838756959887803
2016-11-09,0.05379908554774793
2016-11-10,0.07584897194690843
2016-11-11,0.0019369009678402715
2016-11-14,0.028803190504949283
2016-11-15,-0.011837552690157072
2016-11-16,-0.017303498048405586
2016-11-17,0.01567296677503638
2016-11-18,0.006286959366099243
2016-11-21,-0.013252574857817057
2016-11-22,0.001918598914055769
2016-11-23,-0.0011490106607915385
2016-11-25,0.008819400972160052
2016-11-28,-0.019764136638542706
2016-11-29,0.005427826661778434
2016-11-30,0.02043991487014174
2016-12-01,0.026832998157487076
2016-12-02,-0.013985965328572103
2016-12-05,0.014370897552778539
2016-12-06,0.022079070066535866
2016-12-07,0.03114319375069763
2016-12-08,0.00017433098158581295
2016-12-09,-0.0026181472472817102
2016-12-12,-0.02380129490690308
2016-12-13,0.0010757652824238129
2016-12-14,-0.020415318811452088
2016-12-15,0.008957884278959272
2016-12-16,0.0027178559994800455
2016-12-19,-0.0021681987185264706
2016-12-20,0.015935902446321037
2016-12-21,-0.006951940228659859
2016-12-22,0.0007183680515554514
2016-12-23,0.003766464260585911
2016-12-27,-0.0001786164415481517
2016-12-28,-0.011259784506076342
2016-12-29,-0.008676892799106883
2016-12-30,0.004923345580338578
2017-01-03,0.016149613231346782
2017-01-04,0.0008927037289185868
2017-01-05,-0.015521941028766473
2017-01-06,-0.0025371199063898286
2017-01-09,-0.014534767231913936
2017-01-10,0.007005965611936338
2017-01-11,0.003295568979975627
2017-01-12,-0.00547457313322941
2017-01-13,0.014862447646783572
2017-01-17,-0.027662177029133872
2017-01-18,0.009111123729896642
2017-01-19,0.005711948582905579
2017-01-20,0.008977758807304337
2017-01-23,-0.01489002999730038
2017-01-24,0.008294935240299672
2017-01-25,0.035100525408572114
2017-01-26,0.009890630907307685
2017-01-27,-0.010318519664546555
2017-01-30,-0.009012221590442793
2017-01-31,0.0044580162912295496
2017-02-01,-0.0007150219669824764
2017-02-02,-0.00286170377942796
2017-02-03,0.02726468298609519
2017-02-06,-0.012572151385372154
2017-02-07,-0.003713334398729562
2017-02-08,-0.012602010404537789
2017-02-09,0.019773482470947013
2017-02-10,0.0022915093552566823
2017-02-13,0.003869216191163316
2017-02-14,0.01576701297248717
2017-02-15,0.009830891983255041
2017-02-16,-0.0073438629413113965
2017-02-17,-0.0005162648272881709
2017-02-21,0.002754558357283887
2017-02-22,0.0018883604227559747
2017-02-23,0.0022275898733223887
2017-02-24,-0.011626028045534142
2017-02-27,0.0043244164332321144
2017-02-28,-0.003099961099145232
2017-03-01,0.031962290164130325
2017-03-02,-0.0170767290844146
2017-03-03,0.0030660502692174685
2017-03-06,-0.004754705794198788
2017-03-07,-0.005289205415713871
2017-03-08,-0.0015436823198905492
2017-03-09,0.0084176887427041
2017-03-10,0.002555244772566967
2017-03-13,-0.0025487321380944783
2017-03-14,0.0010220815045407505
2017-03-15,-0.0008508512773585108
2017-03-16,0.010390225772568984
2017-03-17,-0.010957699085293315
2017-03-20,-0.01772623259866024
2017-03-21,-0.030886703194906495
2017-03-22,-0.009310549824256387
2017-03-23,-0.0014458071201932654
2017-03-24,0.010497474736031576
2017-03-27,-0.007880940662730374
2017-03-28,0.0102904893399971
2017-03-29,-0.005182187920755421
2017-03-30,0.01023899227033409
2017-03-31,-0.010312944584360051
2017-04-03,-0.0030543087214185416
2017-04-04,-0.0052262539412955
2017-04-05,-0.003985399544764956
2017-04-06,0.007093431423478291
2017-04-07,-0.00957186932317533
2017-04-10,-0.00547046249635319
2017-04-11,-0.006967567314661194
2017-04-12,-0.01920215261249536
2017-04-13,-0.03332088262669608
2017-04-17,0.026679719690654302
2017-04-18,-0.005121572505411565
2017-04-19,-0.005719461978052953
2017-04-20,0.025887015647873435
2017-04-21,-0.009345857472906172
2017-04-24,0.012264261755559724
2017-04-25,0.01696152795814876
2017-04-26,-0.0003665749964436582
2017-04-27,-0.0018335471147454818
2017-04-28,-0.011021137348545151
2017-05-01,0.011515165281392514
2017-05-02,0.0014692580799249289
2017-05-03,0.012740106834796316
2017-05-04,0.0060162549325157855
2017-05-05,-0.0012684226277793753
2017-05-08,-0.0012701203239465775
2017-05-09,-0.006540664657312845
2017-05-10,0.0007313405847158005
2017-05-11,-0.017909468115743454
2017-05-12,-0.013397777422694324
2017-05-15,0.005658410144378401
2017-05-16,-0.0011254400747771065
2017-05-17,-0.019151434651961563
2017-05-18,0.002679981947966592
2017-05-19,0.01298227598529511
2017-05-22,-0.0009425374730732683
2017-05-23,0.00716841934179846
2017-05-24,-0.005618749283585522
2017-05-25,-0.005839349270986394
2017-05-26,-0.007010330608271276
2017-05-30,-0.0047700417150584595
2017-05-31,-0.01955513659199115
2017-06-01,0.01838114270354918
2017-06-02,-0.005184466119243503
2017-06-05,-0.0017371308677653907
2017-06-06,0.0017401537425461022
2017-06-07,0.005404171310412487
2017-06-08,0.00902309537927204
2017-06-09,0.023591926772414507
2017-06-12,0.005390192414574724
2017-06-13,0.006655542715997109
2017-06-14,0.0014692992584925957
2017-06-15,-0.011553109098473402
2017-06-16,-0.00018548103099425006
2017-06-19,0.006494637397162384
2017-06-20,-0.014380357991915393
2017-06-21,-0.00897904763676416
2017-06-22,-0.009248652148197145
2017-06-23,-0.0007621272230532439
2017-06-26,0.008579855361589228
2017-06-27,0.004914934486670797
2017-06-28,0.02200894229920869
2017-06-29,0.02668892892802699
2017-06-30,-0.006633380193597049
2017-07-03,0.006677675755694112
2017-07-05,0.0
2017-07-06,-0.003944250771925728
2017-07-07,0.0032396819953557365
2017-07-10,-0.002690630963597229
2017-07-11,-0.009894069458454169
2017-07-12,0.0023615712779561093
2017-07-13,0.007794254153279834
2017-07-14,-0.010971066951782626
2017-07-17,-0.005092089472131578
2017-07-18,0.0016451388702576342
2017-07-19,0.0025548726585786774
2017-07-20,-0.0010922545653690996
2017-07-21,-0.01293730114755065
2017-07-24,0.0018461832850376059
2017-07-25,0.01455706384179134
2017-07-26,-0.0027249016412973504
2017-07-27,-0.003642171555866991
2017-07-28,-0.025772181868376154
2017-07-31,0.012007645926402022
2017-08-01,0.0025953404243683753
2017-08-02,-0.0013035055936957418
2017-08-03,-0.004103027426785033
2017-08-04,-0.010486896645885535
2017-08-07,-0.0056775231187803366
2017-08-08,0.0032355913238739653
2017-08-09,0.0015173920596178725
2017-08-10,-0.015911894056060638
2017-08-11,-0.0001925173873261743
2017-08-14,0.0173278906312615
2017-08-15,0.0001889154001264437
2017-08-16,-0.0030271949071632998
2017-08-17,-0.016891516630308967
2017-08-18,-0.002316257429420654
2017-08-21,0.002708956788033623
2017-08-22,0.007719097047928614
2017-08-23,-0.0036389170419993677
2017-08-24,0.0024990610161168547
2017-08-25,-0.007477128798557775
2017-08-28,-0.002703972458374948
2017-08-29,-0.0040679209583843745
2017-08-30,-0.0011667335006768642
2017-08-31,-0.005646307372833115
2017-09-01,-0.0019581609013785695
2017-09-05,-0.017068996136806347
2017-09-06,-0.004391021268209894
2017-09-07,-0.004009469019659928
2017-09-08,-0.0020132347420626084
2017-09-11,0.021783082515650865
2017-09-12,0.01796274943786469
2017-09-13,-0.0021328357575639556
2017-09-14,-0.0033035898025289834
2017-09-15,0.007213878365879722
2017-09-18,0.020325320160453852
2017-09-19,0.012331219400573357
2017-09-20,0.00730907016778537
2017-09-21,0.005767472880054747
2017-09-22,0.003514623689940377
2017-09-25,-0.0040552929587801545
2017-09-26,-0.004256911342211067
2017-09-27,0.007620998056238726
2017-09-28,0.0007377027577124551
2017-09-29,0.01658962006696285
2017-10-02,0.005802669973543395
2017-10-03,0.0019831361121940283
2017-10-04,-0.0111552349684364
2017-10-05,0.007823749208884845
2017-10-06,0.0034304895459664753
2017-10-09,-0.007916588060459362
2017-10-10,0.00852389968281364
2017-10-11,0.0008989775282932655
2017-10-12,-0.008084724763569473
2017-10-13,-0.027531406308275108
2017-10-16,0.0020487953491796773
2017-10-17,-0.011338063143521815
2017-10-18,0.004135840473373342
2017-10-19,0.0063658633521648245
2017-10-20,0.021767487716225054
2017-10-23,-0.00018184701773915624
2017-10-24,0.009287814094341318
2017-10-25,-0.003067533792762478
2017-10-26,0.006696828987168724
2017-10-27,0.004494848236039406
2017-10-30,-0.00035818949821697643
2017-10-31,0.005192804066601608
2017-11-01,0.001246450022909018
2017-11-02,0.011824085109092497
2017-11-03,-0.002301878884331976
2017-11-06,-0.0030168047333318793
2017-11-07,-0.020114016203309437
2017-11-08,-0.014350459186779574
2017-11-09,-0.0047917693945993545
2017-11-10,-0.003518645091625805
2017-11-13,-0.0016722846026914207
2017-11-14,0.005956513929668006
2017-11-15,-0.005366304516781328
2017-11-16,0.015814107999680527
2017-11-17,-0.008241563282010977
2017-11-20,-0.0018469391707881533
2017-11-21,0.008695464101406314
2017-11-22,-0.008437124766905946
2017-11-24,0.0005549084239790947
2017-11-27,-0.0025884269550218164
2017-11-28,0.030028078968505678
2017-11-29,0.01997463885304307
2017-11-30,-0.003704973346646323
2017-12-01,-0.004781120396720184
2017-12-04,0.02117441141581189
2017-12-05,0.020212313687946182
2017-12-06,0.0003415964574442487
2017-12-07,0.013488090298110267
2017-12-08,-0.0008420600581627857
2017-12-11,-0.0074188214226277305
2017-12-12,0.024800431996986783
2017-12-13,-0.015415462248220657
2017-12-14,-0.0030302164599040893
2017-12-15,0.010976242167118677
2017-12-18,0.017537978140828914
2017-12-19,-0.00919252230407075
2017-12-20,-0.0036448841244223207
2017-12-21,0.02444319420040042
2017-12-22,-0.000974120319314431
2017-12-26,-0.006823499895309393
2017-12-27,-0.0029445366684494045
2017-12-28,0.005742431036458884
2017-12-29,-0.010277451117072012
2018-01-02,0.006922938028268044
2018-01-03,0.007693322654271473
2018-01-04,0.012508226678443313
2018-01-05,0.006738486990620407
2018-01-08,-0.011314968238296919
2018-01-09,0.003546107104256846
2018-01-10,0.013813065526905532
2018-01-11,-0.0017428654386602016
2018-01-12,-0.007300377474685482
2018-01-16,-0.000799115697544206
2018-01-17,0.022079914539970602
2018-01-18,0.0010958673235328398
2018-01-19,0.004221963319823274
2018-01-22,0.007941308072723752
2018-01-23,-0.003707578365038988
2018-01-24,0.015351250190863697
2018-01-25,0.00259602174173601
2018-01-26,0.0042651430997082684
2018-01-29,-0.0016682969036555528
2018-01-30,-0.008204242739135226
2018-01-31,0.007659205191833607
2018-02-01,0.0018351264075973095
2018-02-02,-0.021981393234264957
2018-02-05,-0.09224296150241407
2018-02-06,-0.015130351510751039
2018-02-07,0.004539132480627206
2018-02-08,-0.03719151449933866
2018-02-09,0.013176766404202178
2018-02-12,0.006591856775336247
2018-02-13,0.026548637337478143
2018-02-14,0.026724224571159416
2018-02-15,0.007892618712880939
2018-02-16,-0.0011663776876164045
2018-02-20,0.0
2018-02-21,-0.0036697041186742885
2018-02-22,-0.015402608159396314
2018-02-23,0.0061213513870983505
2018-02-26,0.013520425718909879
2018-02-27,-0.01267309443753728
2018-02-28,-0.013511213140400269
2018-03-01,-0.018832526626927026
2018-03-02,0.0017449758154626238
2018-03-05,0.003135354529964607
2018-03-06,-0.009029398636225094
2018-03-07,-0.008235514549083334
2018-03-08,0.0021201221522837432
2018-03-09,0.026622127235611526
2018-03-12,-0.0036064560367159437
2018-03-13,-0.007928403535953255
2018-03-14,-0.016156765924551286
2018-03-15,0.003531526319386691
2018-03-16,-0.016364550243871512
2018-03-19,-0.0075133899737921395
2018-03-20,-0.010454389242975703
2018-03-21,-0.0020035467061355616
2018-03-22,-0.04124838393435115
2018-03-23,-0.029506954319909906
2018-03-26,0.025696216865680244
2018-03-27,-0.022757679702043787
2018-03-28,0.00743659208983849
2018-03-29,0.018065397808664896
2018-04-02,-0.020225242482343253
2018-04-03,0.014216116100030485
2018-04-04,0.015937151128517124
2018-04-05,0.006614686747777432
2018-04-06,-0.019339130036960417
2018-04-09,0.00038290331323520554
2018-04-10,0.007081448359450571
2018-04-11,-0.013112699525399174
2018-04-12,0.014827658673480126
2018-04-13,-0.034345471120787785
2018-04-16,-0.0017686193268805495
2018-04-17,-0.00452715699245132
2018-04-18,-0.0035596207284157577
2018-04-19,0.022821816957720342
2018-04-20,0.01979050227903656
2018-04-23,0.0009516937206222043
2018-04-24,-0.0019012214541788142
2018-04-25,0.011426380799225644
2018-04-26,-0.012615337677876148
2018-04-27,-0.0015254796745380883
