Date,CHTR
2015-06-15,-0.00621149483078165
2015-06-16,-0.0071265915258147405
2015-06-17,0.00023529614547035393
2015-06-18,0.002646975010714092
2015-06-19,-0.004634568308142684
2015-06-22,0.0037720244978796114
2015-06-23,-0.0012917692669652814
2015-06-24,-0.009465580839646992
2015-06-25,-0.0037986669389725725
2015-06-26,0.02180650465900369
2015-06-29,-0.01725951436657247
2015-06-30,0.01607930949223646
2015-07-01,0.013664212192062042
2015-07-02,-0.010311615438072907
2015-07-06,0.013213063050860674
2015-07-07,0.00488304020774466
2015-07-08,-0.015149748023235765
2015-07-09,0.0022057793846830265
2015-07-10,0.027454420276469937
2015-07-13,0.006482856420549021
2015-07-14,-0.008177391676823409
2015-07-15,0.022136876713414688
2015-07-16,0.011767982777969532
2015-07-17,0.013869891434547865
2015-07-20,0.009910035848744725
2015-07-21,-0.011945977814496356
2015-07-22,0.004264010729826628
2015-07-23,-0.012361620347939084
2015-07-24,0.003101911957216208
2015-07-27,-0.013291362902972836
2015-07-28,0.01533974714774411
2015-07-29,-0.0017327777581767068
2015-07-30,0.019582318908763607
2015-07-31,-0.01117262198608282
2015-08-03,0.0078015546297238725
2015-08-04,0.022369347584319632
2015-08-05,-0.01540468380283122
2015-08-06,-0.0068947389589856245
2015-08-07,-0.018157510795644205
2015-08-10,0.00527604671471682
2015-08-11,-0.018883266718206282
2015-08-12,-0.0014890215062839385
2015-08-13,-0.0023196629548688508
2015-08-14,-0.004539371502437439
2015-08-17,0.03981752926086091
2015-08-18,0.009787153026366013
2015-08-19,-0.00323076435696823
2015-08-20,-0.0290116447588451
2015-08-21,-0.028510487891290404
2015-08-24,-0.033966083595783125
2015-08-25,-0.0012245289438319595
2015-08-26,0.03683818707869402
2015-08-27,0.02280398453707355
2015-08-28,-0.000330292103549068
2015-08-31,0.00011016175375488935
2015-09-01,-0.021199306704347776
2015-09-02,0.010801070141074343
2015-09-03,0.017809507666251
2015-09-04,0.0007655259509542489
2015-09-08,0.01797614036351458
2015-09-09,-0.006762892616321792
2015-09-10,-0.004107050813786928
2015-09-11,0.0008682167667179996
2015-09-14,0.000650639078135784
2015-09-15,0.021346844158141698
2015-09-16,-0.003448060662167185
2015-09-17,0.023208775663717818
2015-09-18,-0.004317978492267782
2015-09-21,0.01624954605919582
2015-09-22,-0.005552708642954651
2015-09-23,-0.010546961562635127
2015-09-24,-0.03370264417633795
2015-09-25,-0.007570399350736112
2015-09-28,-0.06227860704955557
2015-09-29,-0.027542157612202578
2015-09-30,0.050729000132657465
2015-10-01,0.03366504386391922
2015-10-02,0.007536970264543585
2015-10-05,0.02391615647815759
2015-10-06,-0.010665528767235255
2015-10-07,-0.002802955263504825
2015-10-08,0.014918889226140264
2015-10-09,-0.006018266175344955
2015-10-12,-0.0038043545801383916
2015-10-13,0.00516354735005331
2015-10-14,-0.02209976870132424
2015-10-15,0.0168536351904498
2015-10-16,0.007749030981097471
2015-10-19,-0.005126323981231251
2015-10-20,-0.003918177967392689
2015-10-21,-0.05512445105400998
2015-10-22,0.017279718698772983
2015-10-23,0.02589973646554511
2015-10-26,0.005573793838584251
2015-10-27,-0.015922225119787137
2015-10-28,0.016621623648435557
2015-10-29,0.05013577089372401
2015-10-30,-0.012362278834182172
2015-11-02,-0.018854122014690722
2015-11-03,0.010355516597252423
2015-11-04,0.004332244978376698
2015-11-05,-0.004576593098596815
2015-11-06,0.005443105229362866
2015-11-09,-0.000525548447458668
2015-11-10,0.0032078281373797424
2015-11-11,0.00225398472585403
2015-11-12,0.004184116446269481
2015-11-13,-0.028750022252400753
2015-11-16,-0.00423634333028966
2015-11-17,-0.0056546019600012265
2015-11-18,0.017168534333969587
2015-11-19,-0.008945171703423904
2015-11-20,0.0018803569308822876
2015-11-23,0.003002989979750792
2015-11-24,-0.0049721594801308555
2015-11-25,-0.00010748628443035813
2015-11-27,0.006179854790180794
2015-11-30,0.0006408626023666208
2015-12-01,0.008112746944434868
2015-12-02,-0.01117111687740946
2015-12-03,-0.03201804813156428
2015-12-04,0.020687016052071128
2015-12-07,0.01777488105454239
2015-12-08,-0.006495933318579117
2015-12-09,-0.006859953933323171
2015-12-10,-0.009011916199595627
2015-12-11,-0.030603327901689625
2015-12-14,-0.018031719114860012
2015-12-15,0.019678522335389914
2015-12-16,0.028387083077664688
2015-12-17,-0.0015274604932956626
2015-12-18,-0.025897424054947993
2015-12-21,0.009871612720296685
2015-12-22,0.005276295096585448
2015-12-23,0.0
2015-12-24,0.004917123699715198
2015-12-28,0.0010446008139195495
2015-12-29,0.016970542106857556
2015-12-30,-0.00513040426438538
2015-12-31,-0.006079660784746754
2016-01-04,-0.030420574213797402
2016-01-05,-0.013293531383873236
2016-01-06,-0.004909520005372814
2016-01-07,-0.003901053785240749
2016-01-08,0.0072567786177644145
2016-01-11,0.0042312624835416646
2016-01-12,-0.001765060354012915
2016-01-13,-0.04180927175926552
2016-01-14,0.025715768344358292
2016-01-15,-0.04195923527351053
2016-01-19,0.013932657052619035
2016-01-20,0.018699901617369674
2016-01-21,-0.006216630067108819
2016-01-22,0.031100645425627516
2016-01-25,-0.0136218227231244
2016-01-26,-0.0009864115849927968
2016-01-27,-0.03996053293827273
2016-01-28,0.012160504853705678
2016-01-29,0.024267767391120243
2016-02-01,0.025618577112582308
2016-02-02,-0.02133712660028453
2016-02-03,0.025872075280477747
2016-02-04,-0.033720584024648614
2016-02-05,-0.011495640550540642
2016-02-08,-0.035303175419858945
2016-02-09,0.015068558973029722
2016-02-10,-0.023994132429541626
2016-02-11,-0.009622566638554542
2016-02-12,0.051526366724763406
2016-02-16,0.007034233536698853
2016-02-17,0.017640508586580728
2016-02-18,0.0001745028134363391
2016-02-19,0.009480079444386336
2016-02-22,0.02004952227165968
2016-02-23,-0.015024024943573466
2016-02-24,0.008027948284788478
2016-02-25,0.04124239306499766
2016-02-26,-0.00999774169246681
2016-02-29,-0.009105507941836954
2016-03-01,0.026564960666723092
2016-03-02,-0.013291362902972836
2016-03-03,0.009841616659765018
2016-03-04,0.0060434508706781465
2016-03-07,0.0028141805168102607
2016-03-08,-0.012844062836565251
2016-03-09,0.019844767762679627
2016-03-10,-0.008255205144620636
2016-03-11,0.014053327823970951
2016-03-14,-0.008581635334543702
2016-03-15,0.00499996062247976
2016-03-16,0.06007602539099177
2016-03-17,0.014432784404002419
2016-03-18,-9.951383959694304e-05
2016-03-21,0.008358172516324647
2016-03-22,0.007006184522642567
2016-03-23,-0.008721208848931128
2016-03-24,-0.019671860627951343
2016-03-28,-0.0011092125883088721
2016-03-29,0.02478297891742387
2016-03-30,0.002413463508398772
2016-03-31,-0.0053557958618183354
2016-04-01,0.005137620819794186
2016-04-04,0.00923971529726031
2016-04-05,-0.009934299899136745
2016-04-06,0.008164889489170157
2016-04-07,-0.005171476568673006
2016-04-08,-0.006669612014745252
2016-04-11,-0.010713394896324946
2016-04-12,-0.0006487916940042249
2016-04-13,0.012284677722183224
2016-04-14,-0.009373040759430129
2016-04-15,0.011204621420024097
2016-04-18,-0.007288465208968642
2016-04-19,0.015130484294340052
2016-04-20,-0.031276005485796676
2016-04-21,0.007415634628392009
2016-04-22,-0.008963411684962286
2016-04-25,0.04598044907453458
2016-04-26,0.014781956903446858
2016-04-27,-0.017327626607921975
2016-04-28,0.016082969733149044
2016-04-29,0.011871301516872768
2016-05-02,0.020212934296550467
2016-05-03,-0.017826632023796196
2016-05-04,-0.001128534796776548
2016-05-05,-0.0019299930210233684
2016-05-06,0.004244853685257954
2016-05-09,0.0026300843669433416
2016-05-10,0.01409972749609123
2016-05-11,0.0033719604093322975
2016-05-12,-0.015007800794198833
2016-05-13,0.0028977149828595117
2016-05-16,-0.05116970656093078
2016-05-17,-0.0011788088701826238
2016-05-18,0.11826319325125723
2016-05-19,0.0007035911328998612
2016-05-20,0.024344127555613992
2016-05-23,-0.034790444807675125
2016-05-24,0.015022243923611178
2016-05-25,-0.012172689026446748
2016-05-26,-0.02907807021234199
2016-05-27,0.004245836208346843
2016-05-31,-0.00468245112324861
2016-06-01,0.03909745803937592
2016-06-02,0.0014066256009614975
2016-06-03,-0.01259770996272569
2016-06-06,-0.014536582870962711
2016-06-07,-0.003969639358976651
2016-06-08,0.010326081285254363
2016-06-09,-0.0004930993789163951
2016-06-10,0.0025115376755973084
2016-06-13,-0.0011184181155337036
2016-06-14,-0.004657798691412585
2016-06-15,-0.0047246356452691485
2016-06-16,0.0013110596452461376
2016-06-17,-0.0019414515264404297
2016-06-20,0.00031663453726937796
2016-06-21,0.007642920037650214
2016-06-22,-0.0018850059402512054
2016-06-23,0.011151561375715824
2016-06-24,-0.035887367103931034
2016-06-27,-0.0023985436584001985
2016-06-28,0.009709663932717882
2016-06-29,0.04116672787510578
2016-06-30,0.005585628269932252
2016-07-01,0.015963934159499704
2016-07-05,-0.0022385338529471444
2016-07-06,0.004357744696110943
2016-07-07,0.008978418888438089
2016-07-08,0.009792664450860356
2016-07-11,0.0113842263738555
2016-07-12,-0.005919865751660924
2016-07-13,-0.004277644309143569
2016-07-14,0.00707580333738389
2016-07-15,-0.017272405471415953
2016-07-18,-0.0027236335061922023
2016-07-19,-0.009942826096553725
2016-07-20,0.018016499433377353
2016-07-21,0.01816331445780417
2016-07-22,0.012433489463929082
2016-07-25,-0.011418239476562175
2016-07-26,-0.01125932397016327
2016-07-27,-0.0010925057210842137
2016-07-28,0.0003365380727069489
2016-07-29,-0.012321311593644468
2016-08-01,0.004811193027226324
2016-08-02,-0.0008898589570643933
2016-08-03,0.005598233011597342
2016-08-04,-0.0005060736235443786
2016-08-05,-0.009283143407052719
2016-08-08,0.008646084143850263
2016-08-09,0.07997629675218865
2016-08-10,-0.006607707299477683
2016-08-11,0.015704294561944776
2016-08-12,0.0021700285355796822
2016-08-15,0.007308076266806296
2016-08-16,-0.012936144450723441
2016-08-17,0.0011277047943714091
2016-08-18,-0.010099797687525558
2016-08-19,-0.00863319441366528
2016-08-22,7.912367211160287e-05
2016-08-23,-0.0016227524766467827
2016-08-24,-0.0019822390941612866
2016-08-25,0.0013108835459354484
2016-08-26,-0.004522611240182939
2016-08-29,0.005499561324243674
2016-08-30,0.01474377256826398
2016-08-31,0.004608806317256686
2016-09-01,0.04513827710759166
2016-09-02,0.011048289337783679
2016-09-06,0.010596433983100173
2016-09-07,0.010521658679787826
2016-09-08,-0.03206511736117723
2016-09-09,-0.01689871392480058
2016-09-12,0.01965016862545177
2016-09-13,-0.01611524405790532
2016-09-14,0.006491305479032317
2016-09-15,-0.001574912534738404
2016-09-16,-0.0012392931456074452
2016-09-19,-0.011318379100519804
2016-09-20,0.006199387396714551
2016-09-21,0.036702417389944175
2016-09-22,0.008969344336589469
2016-09-23,-0.002348948029690212
2016-09-26,-0.008185958265595983
2016-09-27,0.005770164816316203
2016-09-28,0.004248414864432171
2016-09-29,-0.017138592856876467
2016-09-30,-0.006842458313803479
2016-10-03,-0.0067044395688765634
2016-10-04,-0.0027968376706357656
2016-10-05,-0.0012341239494568779
2016-10-06,0.004081274937363544
2016-10-07,-0.004474818760281107
2016-10-10,0.0032962687897095666
2016-10-11,-0.0372970712126558
2016-10-12,-0.003761617770211778
2016-10-13,-0.0019075118689363402
2016-10-14,0.004641195279773136
2016-10-17,-0.00027177811721745826
2016-10-18,0.009436250765102239
2016-10-19,0.0009617233631860067
2016-10-20,-0.007993916188554051
2016-10-21,-0.011854941951337405
2016-10-24,0.01779976706805586
2016-10-25,-0.009784316198779508
2016-10-26,-0.032754992020981644
2016-10-27,-0.018259303801791416
2016-10-28,0.021097885160643592
2016-10-31,0.002567700660575545
2016-11-01,-0.0012805316987924975
2016-11-02,0.013383003725890852
2016-11-03,-0.021707348122531278
2016-11-04,0.01135719658632861
2016-11-07,0.02769455322261205
2016-11-08,0.019832034651145358
2016-11-09,0.02886439611363434
2016-11-10,0.0038543104794741545
2016-11-11,0.005796165513051843
2016-11-14,-0.034135911428678334
2016-11-15,-0.011172768403673539
2016-11-16,0.006879238829241574
2016-11-17,0.013321198832180414
2016-11-18,-0.010471593582388583
2016-11-21,0.005329249453483342
2016-11-22,0.033775019704694875
2016-11-23,-0.002600510891686336
2016-11-25,0.01171459905991834
2016-11-28,-0.016987269240585245
2016-11-29,0.035706309167105266
2016-11-30,-0.018467656088022588
2016-12-01,-0.010025098216920325
2016-12-02,-0.02157393002600627
2016-12-05,0.015974721691763394
2016-12-06,0.01989449228268958
2016-12-07,0.028698583039904912
2016-12-08,-0.01846965699208447
2016-12-09,-0.0006810123347894548
2016-12-12,-0.0031920811256861414
2016-12-13,0.021372954939686828
2016-12-14,0.015500685694086247
2016-12-15,0.010060340658568201
2016-12-16,-0.009341946649580657
2016-12-19,0.0016294592176013811
2016-12-20,0.005088093877228195
2016-12-21,0.0029615859807894385
2016-12-22,-0.0007553949597584042
2016-12-23,-0.0020273395648534587
2016-12-27,0.004717126852380238
2016-12-28,-0.0023303382598620637
2016-12-29,0.003675485511697829
2016-12-30,-0.014613740983585366
2017-01-03,-0.007467436488579282
2017-01-04,0.020226052425051266
2017-01-05,0.01584642712469031
2017-01-06,0.0067190807446837475
2017-01-09,-0.006372396945089731
2017-01-10,0.006548310191919038
2017-01-11,0.004493615972625431
2017-01-12,-0.007845383042256238
2017-01-13,0.004172382059250079
2017-01-17,0.02583527849706635
2017-01-18,-0.008002913992947835
2017-01-19,0.00803451684872969
2017-01-20,0.007545805774504366
2017-01-23,0.0008429832822167693
2017-01-24,-0.0011338065749115778
2017-01-25,0.0063563853292745165
2017-01-26,0.0736038043169327
2017-01-27,-0.028815867565342157
2017-01-30,0.0038633906572724808
2017-01-31,-0.0026169200057953867
2017-02-01,0.008951979586995673
2017-02-02,-0.007465205433202504
2017-02-03,0.01325479407055341
2017-02-06,-0.01858776888562419
2017-02-07,0.0023868226878607235
2017-02-08,0.007298190632329282
2017-02-09,-0.0020262292077750654
2017-02-10,-0.001568922860103572
2017-02-13,-0.004744911746691338
2017-02-14,-0.003157665309773461
2017-02-15,0.009875753651494623
2017-02-16,-0.002214162116120688
2017-02-17,0.006441460867078863
2017-02-21,-0.00428722691415917
2017-02-22,-3.0691214006450807e-05
2017-02-23,-0.002183742205412509
2017-02-24,0.007151026035183028
2017-02-27,-6.117525224746956e-05
2017-02-28,-0.011232556864474663
2017-03-01,0.006531343667078193
2017-03-02,-0.003751887229214823
2017-03-03,-0.005031655568423887
2017-03-06,0.0044985779861770325
2017-03-07,-0.0016369607971123967
2017-03-08,-0.001979903941945249
2017-03-09,0.001673926022024208
2017-03-10,0.0010521641470511156
2017-03-13,0.0026585424828580173
2017-03-14,0.0009250117590626772
2017-03-15,0.002279417819692764
2017-03-16,-0.005101738389570842
2017-03-17,0.0064561853762805654
2017-03-20,-0.002516826771318703
2017-03-21,-0.013323445959498414
2017-03-22,0.0016840533236284205
2017-03-23,0.007534193082771257
2017-03-24,0.005345809938912094
2017-03-27,-0.006792658409771057
2017-03-28,0.0029088688531835327
2017-03-29,0.005739372828336808
2017-03-30,0.006688325027466302
2017-03-31,-0.002438095223922687
2017-04-03,0.0029023025424539384
2017-04-04,0.00990038720799613
2017-04-05,0.0014177160843347192
2017-04-06,0.014488381276791085
2017-04-07,-0.01826007755162029
2017-04-10,0.002177532841354024
2017-04-11,0.002806508402948049
2017-04-12,0.006831235674508385
2017-04-13,-0.013659345500716458
2017-04-17,0.001090864701704497
2017-04-18,-0.006598839969862991
2017-04-19,0.016545776089238018
2017-04-20,0.00593510708092726
2017-04-21,0.008611742542908418
2017-04-24,0.005554166580638453
2017-04-25,0.012163635052931498
2017-04-26,0.0026124641407383464
2017-04-27,0.009843642028272148
2017-04-28,-0.010435734685346088
2017-05-01,-0.0029551193731889303
2017-05-02,-0.018742406963690006
2017-05-03,-0.03908914125854712
2017-05-04,-0.005824475909085081
2017-05-05,0.03775571123787569
2017-05-08,-0.03276779156670906
2017-05-09,0.005280848238074176
2017-05-10,0.00018431297806187352
2017-05-11,-0.002979302354900182
2017-05-12,-0.008040372968612819
2017-05-15,-0.00288817601174296
2017-05-16,-0.00330145306136731
2017-05-17,-0.0215619018264962
2017-05-18,0.00884679397285848
2017-05-19,-0.00031659523227101083
2017-05-22,0.002026773864435949
2017-05-23,0.007490029127783959
2017-05-24,0.0321528270185909
2017-05-25,0.014344763852808917
2017-05-26,0.011025864597635326
2017-05-30,0.004385997438419054
2017-05-31,0.01956206214611167
2017-06-01,0.0024309850532306942
2017-06-02,0.01916909798222255
2017-06-05,-0.024360553304967336
2017-06-06,-0.0046453739149880935
2017-06-07,0.008896591401009069
2017-06-08,-0.024372593260016284
2017-06-09,-0.013661329685512924
2017-06-12,0.01745582749224517
2017-06-13,0.009331178854458555
2017-06-14,-0.010181126974589394
2017-06-15,2.958580682244083e-05
2017-06-16,0.005556555249634165
2017-06-19,0.00011759609893102763
2017-06-20,-0.01954394940105686
2017-06-21,0.0008093868382430536
2017-06-22,0.0007487720029468736
2017-06-23,-0.009966231829469097
2017-06-26,0.005592521680120033
2017-06-27,-0.00835712860455351
2017-06-28,0.03161849464991784
2017-06-29,-0.013399934534725766
2017-06-30,0.0033061771055802325
2017-07-03,-0.02428378366502837
2017-07-05,0.01959403553936956
2017-07-06,-0.008743376216341026
2017-07-07,0.0007526040264682621
2017-07-10,0.012544034893390066
2017-07-11,0.0037136065874447954
2017-07-12,0.014207452142232846
2017-07-13,-0.010535489321074065
2017-07-14,0.01109007536952289
2017-07-17,-0.0014293764638957374
2017-07-18,0.0067775038437831725
2017-07-19,0.005745235297847318
2017-07-20,-0.003779457066896197
2017-07-21,0.013814131769126936
2017-07-24,-0.005684636530744136
2017-07-25,-0.00022979365476683
2017-07-26,0.0022126121082524097
2017-07-27,0.05198269763429053
2017-07-28,0.009157852071506545
2017-07-31,0.058634448448322996
2017-08-01,-0.01160800004795981
2017-08-02,-0.004852627168583701
2017-08-03,-0.0032163218459042575
2017-08-04,0.0008587486347293449
2017-08-07,-0.009385684484600976
2017-08-08,0.02291221258214593
2017-08-09,0.02860806644383418
2017-08-10,-0.00553754366301229
2017-08-11,-0.01050968826723564
2017-08-14,0.01670510406100645
2017-08-15,-0.008352387798172822
2017-08-16,0.007668487940865054
2017-08-17,-0.018513931459489985
2017-08-18,-0.000991417900605307
2017-08-21,0.008855665764607945
2017-08-22,0.0015133700781024828
2017-08-23,-0.016924824146341777
2017-08-24,-0.002818065800163305
2017-08-25,-0.0011304432571662693
2017-08-28,0.001131722605354435
2017-08-29,-0.0010533711444048466
2017-08-30,0.011702041323132573
2017-08-31,0.013142876914631563
2017-09-01,-0.015205493623385302
2017-09-05,0.002140227054569399
2017-09-06,0.02333975517348663
2017-09-07,-0.017043441867236053
2017-09-08,-0.006925540012397091
2017-09-11,-0.030262113299986404
2017-09-12,0.0014697712507296679
2017-09-13,0.009329867364467281
2017-09-14,-0.023706293373819576
2017-09-15,-0.017367018030044923
2017-09-18,-0.003518520552883042
2017-09-19,-0.01127203265530774
2017-09-20,0.00821389166033093
2017-09-21,-0.016157660651125894
2017-09-22,-0.0021601828079739205
2017-09-25,-0.007549268145593313
2017-09-26,0.004083064006606962
2017-09-27,0.010611623963675987
2017-09-28,-0.005236306640552524
2017-09-29,0.006843056204930642
2017-10-02,0.0018985523590744346
2017-10-03,0.014830750683336946
2017-10-04,0.004275896540036239
2017-10-05,-0.003691813658970422
2017-10-06,-0.00627503872270585
2017-10-09,-0.003674485917100956
2017-10-10,-0.0030869400434824223
2017-10-11,0.0005480151323427052
2017-10-12,-0.025772359191364447
2017-10-13,0.004751068235370859
2017-10-16,0.014549558746040026
2017-10-17,-0.013127439838669264
2017-10-18,-0.016124494390569954
2017-10-19,-0.0011361203401686337
2017-10-20,-0.0025876635122783487
2017-10-23,-0.016221924629344908
2017-10-24,-0.01393919337091043
2017-10-25,0.013666001772254521
2017-10-26,-0.08297815317999602
2017-10-27,0.01097094794953124
2017-10-30,0.013197401463041825
2017-10-31,0.03145256526902296
2017-11-01,0.012119542838168407
2017-11-02,-0.0016557198171976983
2017-11-03,-0.0066043089561761414
2017-11-06,0.03866679040010479
2017-11-07,-0.015470678028946305
2017-11-08,-0.014897570693730655
2017-11-09,0.009766257384301147
2017-11-10,-0.008089125635641237
2017-11-13,0.015600989071056892
2017-11-14,-0.02010358325837558
2017-11-15,-0.007689784616443984
2017-11-16,0.01917899478995122
2017-11-17,0.002671531130742366
2017-11-20,-0.009281528806067918
2017-11-21,0.00014782135315982714
2017-11-22,-0.012262940279531342
2017-11-24,-0.015825465046840903
2017-11-27,-0.021703490820097926
2017-11-28,0.012583949653960591
2017-11-29,0.01773604136209017
2017-11-30,-0.016462211691157025
2017-12-01,0.030839023396311616
2017-12-04,-0.006750495399039602
2017-12-05,-0.00913169997894836
2017-12-06,-0.025109524858984766
2017-12-07,0.00799648665735675
2017-12-08,-0.0022138897300307825
2017-12-11,0.021540801954930577
2017-12-12,-0.004525023512593651
2017-12-13,-0.003000061406928878
2017-12-14,-0.0009726666389627825
2017-12-15,-0.01938053808912865
2017-12-18,0.0028544365198202026
2017-12-19,-0.019367043754763835
2017-12-20,-0.0018613633328656842
2017-12-21,0.05234211171065506
2017-12-22,0.015798671613666215
2017-12-26,0.006504972235501949
2017-12-27,-0.02100468279872736
2017-12-28,0.014343582233449004
2017-12-29,-0.006123738519344446
2018-01-02,0.03872487824897619
2018-01-03,0.011634230863374562
2018-01-04,-0.009177662650704521
2018-01-05,0.003116144861955439
2018-01-08,0.016159321794497528
2018-01-09,-0.005020272300172102
2018-01-10,-0.011077976900372155
2018-01-11,0.012655709635275736
2018-01-12,-0.003574715154515906
2018-01-16,-0.0030226195599399874
2018-01-17,0.01391211788174651
2018-01-18,0.020707589252019876
2018-01-19,0.0021902472086756664
2018-01-22,0.01147387610188022
2018-01-23,-0.0027008777852801646
2018-01-24,0.018767752676455585
2018-01-25,-0.0027645755957044216
2018-01-26,0.004958109716196368
2018-01-29,-0.006631299734747964
2018-01-30,0.005527389383761738
2018-01-31,0.0018057536780824446
2018-02-01,-0.01609014532596087
2018-02-02,0.04396790680060714
2018-02-05,-0.03852901335685488
2018-02-06,-0.007569066937169522
2018-02-07,-0.016768119559246064
2018-02-08,-0.04098471846179652
2018-02-09,0.0022371971689421066
2018-02-12,0.024182275088422633
2018-02-13,-0.006147345973552376
2018-02-14,0.009165569705228416
2018-02-15,0.013177720382671065
2018-02-16,0.005471966785544291
2018-02-20,-0.018842680576036552
2018-02-21,0.006132096536501042
2018-02-22,-0.011690725562878423
2018-02-23,0.023293616141818463
2018-02-26,-0.019284524713754525
2018-02-27,-0.018993318813573468
2018-02-28,-0.026450681944745313
2018-03-01,-0.007369897545259629
2018-03-02,-0.019622296309037335
2018-03-05,0.041622858312593936
2018-03-06,-0.024927912568637023
2018-03-07,0.0021009054048062303
2018-03-08,0.007440838910320657
2018-03-09,0.01875785881968639
2018-03-12,0.03345897466941783
2018-03-13,-0.02563886037464702
2018-03-14,-0.025856455695672742
2018-03-15,-0.004135393293776324
2018-03-16,0.007716170605086559
2018-03-19,-0.026828836055495464
2018-03-20,-0.016156656477949283
2018-03-21,-0.006532108991009311
2018-03-22,-0.007681199467304278
2018-03-23,-0.0327584188385216
2018-03-26,-0.0006723069330260012
2018-03-27,-0.006278401886932294
2018-03-28,-0.012765106825787242
2018-03-29,0.016195361121009277
2018-04-02,-0.02361675366199656
2018-04-03,0.008227202554289326
2018-04-04,0.017364648656875925
2018-04-05,0.017100280825553815
2018-04-06,-0.02003020568417102
2018-04-09,0.01879806896538172
2018-04-10,-0.026128777214262322
2018-04-11,-0.015929158505280205
2018-04-12,0.0099232186030771
2018-04-13,-0.0014036452337975458
2018-04-16,0.022653697469258605
2018-04-17,-0.007543745618170727
2018-04-18,0.02248125554548941
2018-04-19,-0.006016517714105829
2018-04-20,-0.014609366280778024
2018-04-23,-0.0031195768093104093
2018-04-24,-0.028034978892098827
2018-04-25,-0.00308680522951843
2018-04-26,-0.007324828241465076
2018-04-27,-0.11678687921190434
2018-04-30,0.03022831572002449
2018-05-01,0.029894154211800306
