Date,SLB
2015-10-07,0.019069473286637884
2015-10-08,0.01712007295207263
2015-10-09,-0.0036535144210827486
2015-10-12,-0.018595892627578547
2015-10-13,-0.004003149060818001
2015-10-14,0.004957175428156546
2015-10-15,0.01533151796089749
2015-10-16,-0.021665113973565187
2015-10-19,-0.004966026254119127
2015-10-20,0.019018167667610886
2015-10-21,0.0010589404611922593
2015-10-22,0.03477464668815511
2015-10-23,0.001149862528017298
2015-10-26,-0.015315814714990661
2015-10-27,-0.0025924480854457865
2015-10-28,0.028329956196986972
2015-10-29,-0.0055599780096722284
2015-10-30,-0.0067356005506233885
2015-11-02,0.016248741572083558
2015-11-03,0.026312497905327747
2015-11-04,-0.014843037297395667
2015-11-05,-0.018802022448874856
2015-11-06,0.0032990400677490594
2015-11-09,-0.014545375997601084
2015-11-10,0.011038137844174623
2015-11-11,-0.014472475356014036
2015-11-12,-0.01326790877821793
2015-11-13,-0.006005311301268801
2015-11-16,0.028762742665768393
2015-11-17,-0.02029852269917498
2015-11-18,0.023585821370782023
2015-11-19,-0.008020090126261592
2015-11-20,-0.009882099253782362
2015-11-23,0.0009072917257351154
2015-11-24,0.012432275796664838
2015-11-25,-0.008314322815679343
2015-11-27,-0.0025794823737638195
2015-11-30,0.004164826613216821
2015-12-01,0.013221120882589643
2015-12-02,-0.030190640433524263
2015-12-03,-0.013190980368485095
2015-12-04,-0.001336730826944743
2015-12-07,-0.025565205612018693
2015-12-08,-0.01785735462211946
2015-12-09,0.008671134867003438
2015-12-10,-0.008873855219396876
2015-12-11,-0.023223301702904875
2015-12-14,0.002864389292776215
2015-12-15,0.025992519095492383
2015-12-16,-0.00863016733170574
2015-12-17,-0.02836285734986077
2015-12-18,-0.02687859043635865
2015-12-21,0.00905836906671631
2015-12-22,0.022663943281278964
2015-12-23,0.021873557224864948
2015-12-24,-0.006759793826604521
2015-12-28,-0.0015592865319544735
2015-12-29,0.001277978455497042
2015-12-30,-0.012338684569595193
2015-12-31,0.0015794288015553715
2016-01-04,-0.008172304298621369
2016-01-05,0.004625740675030965
2016-01-06,-0.025898997392616252
2016-01-07,-0.022304547182089296
2016-01-08,-0.01676952633586004
2016-01-11,-0.003841418585113887
2016-01-12,-0.001388557574335647
2016-01-13,-0.012202674140570413
2016-01-14,0.011415209234486356
2016-01-15,-0.025819456764413107
2016-01-19,-0.0030151741563831935
2016-01-20,-0.028016513937398013
2016-01-21,0.006386876973423883
2016-01-22,0.06102512761634005
2016-01-25,-0.029140816101132505
2016-01-26,0.03206956034739172
2016-01-27,0.0033672559300890192
2016-01-28,0.06041199641824324
2016-01-29,0.03970653154897841
2016-02-01,-0.011208070119834379
2016-02-02,-0.03666398063262144
2016-02-03,0.028908068516020347
2016-02-04,-0.004094477271265329
2016-02-05,-0.024525457160939457
2016-02-08,0.0140969605801613
2016-02-09,-0.028374545951769248
2016-02-10,-0.0010326554658020015
2016-02-11,0.01624079688176705
2016-02-12,0.028977083357047517
2016-02-16,0.020481032101688168
2016-02-17,0.016445609789357496
2016-02-18,-0.003427764121789023
2016-02-19,0.002614104741548884
2016-02-22,0.020584944824812323
2016-02-23,-0.03079216636629456
2016-02-24,0.0018034067404208987
2016-02-25,0.0019389508342662065
2016-02-26,0.001658360144139559
2016-02-29,-0.010348975161680318
2016-03-01,0.03192957720016332
2016-03-02,0.005404885824004335
2016-03-03,0.005913246639182468
2016-03-04,-0.0002670624971912172
2016-03-07,0.017773635750465422
2016-03-08,-0.04543104241749718
2016-03-09,0.0006879124749095133
2016-03-10,0.005910482224392499
2016-03-11,0.024870153933305827
2016-03-14,-0.020799985626619555
2016-03-15,-0.0028595127266192177
2016-03-16,0.0016387704513127765
2016-03-17,0.016223854078991184
2016-03-18,-0.013684473784795093
2016-03-21,0.018634871727073232
2016-03-22,-0.017092065918025368
2016-03-23,-0.008830423061034764
2016-03-24,-0.005207943255900571
2016-03-28,0.003031136173696991
2016-03-29,0.0027470530832893747
2016-03-30,0.01931527015101331
2016-03-31,-0.008869836669838871
2016-04-01,-0.022101621566139817
2016-04-04,0.007210313070851182
2016-04-05,0.00027498299258832404
2016-04-06,0.006881684887804385
2016-04-07,-0.015719114886560748
2016-04-08,0.02555189846909167
2016-04-11,0.00040632013290431424
2016-04-12,0.027341272613961243
2016-04-13,0.01936816071105607
2016-04-14,-0.0027144552859875715
2016-04-15,-0.011664062617876447
2016-04-18,0.015604378385696283
2016-04-19,0.028276266545969708
2016-04-20,0.018333009656436694
2016-04-21,-0.010234619543618262
2016-04-22,-0.004235730293016604
2016-04-25,-0.014512798308095265
2016-04-26,0.0054589002615017534
2016-04-27,0.017677176155506347
2016-04-28,-0.010174197849729616
2016-04-29,0.0070198261793994465
2016-05-02,-0.01170049442538934
2016-05-03,-0.027329624651999174
2016-05-04,-0.019422946890101933
2016-05-05,-0.004357257001166737
2016-05-06,-0.003713638345199999
2016-05-09,-0.03128357608133947
2016-05-10,0.020475784502389294
2016-05-11,-0.006060016161733128
2016-05-12,0.0037937723015759595
2016-05-13,-0.022405264073598996
2016-05-16,0.021676317380984633
2016-05-17,0.011891547098130228
2016-05-18,-0.022836641200364438
2016-05-19,0.014076857198821235
2016-05-20,0.010242953250097164
2016-05-23,0.0006669738059454922
2016-05-24,0.008131960638845692
2016-05-25,0.03028331300696907
2016-05-26,-0.00038520967793220784
2016-05-27,-0.0027140458264468537
2016-05-31,-0.011273537777297005
2016-06-01,-0.005767099893736138
2016-06-02,-0.005404552767791837
2016-06-03,0.0023857112278868886
2016-06-06,0.04574891154599525
2016-06-07,0.012770540408667319
2016-06-08,0.008863865898401935
2016-06-09,-0.01051867493007519
2016-06-10,-0.017883862743464873
2016-06-13,-0.011333532195822338
2016-06-14,-0.0023181642193492724
2016-06-15,-0.007874844344669119
2016-06-16,-0.006636427313849835
2016-06-17,0.015195218566066204
2016-06-20,0.0011613343309100355
2016-06-21,0.01198583654679708
2016-06-22,-0.0031838563082751126
2016-06-23,0.016865152110683068
2016-06-24,-0.036813734957954924
2016-06-27,-0.020741008991169374
2016-06-28,0.020780405616732
2016-06-29,0.015659807820763483
2016-06-30,0.01606072503532796
2016-07-01,0.005563739254045963
2016-07-05,-0.023767269981182504
2016-07-06,0.005538881387538774
2016-07-07,-0.004612263763676294
2016-07-08,0.013384924315727353
2016-07-11,-0.009143742037827307
2016-07-12,0.02089219728155567
2016-07-13,-0.009667577041449604
2016-07-14,0.0027892359628851615
2016-07-15,0.0031608211015954346
2016-07-18,0.004410300838011194
2016-07-19,0.0013803312127904643
2016-07-20,0.009898658674947214
2016-07-21,-0.007195833746065694
2016-07-22,0.01986954985256917
2016-07-25,-0.011028058239544558
2016-07-26,-0.0013626308832791478
2016-07-27,-0.00893291286133524
2016-07-28,-0.01039064929680733
2016-07-29,0.018595905606810792
2016-08-01,-0.02558367240047188
2016-08-02,0.005480350638048526
2016-08-03,0.009253761664848481
2016-08-04,0.009670598615537873
2016-08-05,0.010075587417571752
2016-08-08,0.01600999726911856
2016-08-09,-0.008121003204297872
2016-08-10,-0.011976660231786784
2016-08-11,0.008040111059734123
2016-08-12,-0.0036812416302817175
2016-08-15,0.010345100371260463
2016-08-16,-0.0014625764444734513
2016-08-17,0.0035400923859743028
2016-08-18,0.020070348514759306
2016-08-19,-0.006558817701236008
2016-08-22,-0.015124220318023407
2016-08-23,-0.0036563264321781697
2016-08-24,-0.005137509436579757
2016-08-25,0.00012316227213382547
2016-08-26,-0.005409637498493214
2016-08-29,0.0029671642423092504
2016-08-30,-0.006162642389057504
2016-08-31,-0.0203370157051892
2016-09-01,-0.0005066804938352876
2016-09-02,0.0011473416023384253
2016-09-06,0.002928112275126127
2016-09-07,-0.0021581487639428243
2016-09-08,0.009795173611113261
2016-09-09,-0.022927592225725824
2016-09-12,0.015987590418216735
2016-09-13,-0.02182702368936007
2016-09-14,-0.009211581332460916
2016-09-15,0.005630351084697338
2016-09-16,-0.006119397120258996
2016-09-19,-0.004847638240542906
2016-09-20,-0.007767397637830298
2016-09-21,0.0157890487971577
2016-09-22,0.005877733634226168
2016-09-23,-0.01415397521088635
2016-09-26,-0.004478382530429759
2016-09-27,-0.0033079205788434374
2016-09-28,0.03557707266283039
2016-09-29,-0.008204492799492757
2016-09-30,0.016414942559617396
2016-10-03,0.003305897487759335
2016-10-04,-0.0045625333317546035
2016-10-05,0.02049883704412858
2016-10-06,0.015845347717132308
2016-10-07,-0.0013509055175912055
2016-10-10,0.012544540692790873
2016-10-11,-0.007773456682381719
2016-10-12,-0.003060205781191039
2016-10-13,0.0011046978365543136
2016-10-14,-0.0025755438160701694
2016-10-17,-0.004180878950526767
2016-10-18,0.005062857797923925
2016-10-19,0.025187432983457603
2016-10-20,-0.005393440366639024
2016-10-21,-0.03036469148675225
2016-10-24,-0.001988586944167259
2016-10-25,-0.0011203027296103896
2016-10-26,-0.002493099011698696
2016-10-27,-0.005248959926613006
2016-10-28,-0.005025343621733791
2016-10-31,-0.012247290820247447
2016-11-01,0.006007787597251957
2016-11-02,-0.011943819265258337
2016-11-03,0.009002211303385854
2016-11-04,-0.007902098041596806
2016-11-07,0.024537164598083194
2016-11-08,0.0011287213336428348
2016-11-09,0.0012526051270616012
2016-11-10,-0.0007506106053299932
2016-11-11,-0.015273247664259526
2016-11-14,0.0006357913534862369
2016-11-15,0.03112708400069719
2016-11-16,-0.0014785344032247627
2016-11-17,-0.011599243765060163
2016-11-18,-0.0012482949901255758
2016-11-21,0.021374217082780644
2016-11-22,-0.002569451818752899
2016-11-23,-0.0012270319348174352
2016-11-25,-0.0013513572788556028
2016-11-28,-0.0028295965887440433
2016-11-29,-0.014063227745788387
2016-11-30,0.05167626390771707
2016-12-01,0.006662932255824261
2016-12-02,0.004727373375207566
2016-12-05,-0.0009464574357090916
2016-12-06,-0.005566640973886927
2016-12-07,0.00464479728729561
2016-12-08,0.0014225520207409303
2016-12-09,0.0036701949888944263
2016-12-12,0.0027127573119132276
2016-12-13,0.01317475731598261
2016-12-14,-0.011261744673946916
2016-12-15,0.0014090211841921718
2016-12-16,0.002579855913952489
2016-12-19,-0.004444441411420641
2016-12-20,0.0018795777005220504
2016-12-21,0.010319081560347554
2016-12-22,0.002553280342213249
2016-12-23,-0.01007182921841443
2016-12-27,-0.0008184796022078222
2016-12-28,-0.009480720096299411
2016-12-29,-0.005080527872062701
2016-12-30,-0.0029693622107946904
2017-01-03,0.010125435624829482
2017-01-04,0.0074290219463597484
2017-01-05,-0.0015217007988815867
2017-01-06,0.013833376332249125
2017-01-09,-0.008209602312142072
2017-01-10,-0.013641467812684827
2017-01-11,0.012529834855939725
2017-01-12,-0.0038525025656861445
2017-01-13,-0.0059770075644258736
2017-01-17,0.018981724635552588
2017-01-18,0.012148418816434914
2017-01-19,-0.0032007468446358933
2017-01-20,-0.008142372185767188
2017-01-23,-0.02566745687047811
2017-01-24,0.0036785579434326365
2017-01-25,0.010995342225312843
2017-01-26,-0.007367794846273812
2017-01-27,-0.004476563546339296
2017-01-30,-0.010532640586543796
2017-01-31,0.0011961264763014068
2017-02-01,-0.0064509481081459485
2017-02-02,-0.008777192465320383
2017-02-03,0.0007280499773516524
2017-02-06,-0.00981787002988821
2017-02-07,-0.007590186136934518
2017-02-08,0.0006167411238278131
2017-02-09,0.00110936586386301
2017-02-10,0.011698121047571064
2017-02-13,0.0019597220714748786
2017-02-14,0.007821666199656852
2017-02-15,-0.008610294000433227
2017-02-16,-0.007584218318416824
2017-02-17,-0.005916144645143895
2017-02-21,0.00037187721412546004
2017-02-22,-0.012146747643386968
2017-02-23,0.009661329566110988
2017-02-24,-0.003976444019353043
2017-02-27,0.011353677929840211
2017-02-28,-0.008635947522065757
2017-03-01,0.02376810415837638
2017-03-02,-0.016044570346102405
2017-03-03,-0.0030885267624658486
2017-03-06,0.0002476847375718627
2017-03-07,-0.009538889417410212
2017-03-08,-0.023139480460462436
2017-03-09,0.007682549897435997
2017-03-10,-0.00012692813945269776
2017-03-13,-0.0012710393055517244
2017-03-14,-0.0026722351350464413
2017-03-15,0.023858553390535997
2017-03-16,-0.0074766623038651225
2017-03-17,-0.0012557197866392977
2017-03-20,-0.007919535319544369
2017-03-21,-0.002914148626662505
2017-03-22,-0.003939877924707735
2017-03-23,-0.009058187933276063
2017-03-24,-0.009141050948329954
2017-03-27,0.0007791010767319584
2017-03-28,0.016749272298657747
2017-03-29,0.004597415000864524
2017-03-30,-0.010550598230081532
2017-03-31,0.0033399445974986453
2017-04-03,-0.0051217618103232
2017-04-04,0.006563987700118901
2017-04-05,0.0011506842746531465
2017-04-06,0.004086770329358558
2017-04-07,-0.003688780292901872
2017-04-10,0.004851359555386736
2017-04-11,0.011942870306833608
2017-04-12,-0.001004709313247032
2017-04-13,-0.017845862315572725
2017-04-17,0.001151815262337541
2017-04-18,-0.003962662006562034
2017-04-19,-0.018606095649441046
2017-04-20,0.0003922798714677267
2017-04-21,-0.021827297278791735
2017-04-24,-0.009887846390068233
2017-04-25,-0.00013493808565834264
2017-04-26,0.00027010827617357513
2017-04-27,-0.01713671248116244
2017-04-28,-0.003432137947927849
2017-05-01,-0.0039950046962459185
2017-05-02,-0.011756758680741997
2017-05-03,0.0011195422484482354
2017-05-04,-0.008248066402336107
2017-05-05,0.014519092981613024
2017-05-08,0.0034738962888789526
2017-05-09,0.0008307712032684655
2017-05-10,0.005395764384130697
2017-05-11,-0.012247339274121471
2017-05-12,-0.01058790008522248
2017-05-15,0.0137994018224592
2017-05-16,-0.008750184918838388
2017-05-17,-0.0053244622991882595
2017-05-18,0.006197993223972187
2017-05-19,0.004480301955072319
2017-05-22,0.00195046736991622
2017-05-23,0.002782532750152278
2017-05-24,-0.010126601456266648
2017-05-25,-0.027606345907477015
2017-05-26,0.01008792512010781
2017-05-30,-0.012214614705720162
2017-05-31,0.012365656434652816
2017-06-01,0.0027304319046830283
2017-06-02,-0.011751382127238252
2017-06-05,0.004495160069975412
2017-06-06,0.010105561553467313
2017-06-07,-0.018579184009211103
2017-06-08,-0.005242719369210724
2017-06-09,0.020055652977729377
2017-06-12,-0.005309959622519123
2017-06-13,0.0005769532314123804
2017-06-14,-0.01687068291342686
2017-06-15,-0.012467218754081855
2017-06-16,0.018565451601185945
2017-06-19,-0.006999024047718905
2017-06-20,-0.01982389221705394
2017-06-21,-0.01917604068859613
2017-06-22,-0.00152720272132012
2017-06-23,0.008566238462399012
2017-06-26,-0.0006065316780710095
2017-06-27,-0.008043570365055985
2017-06-28,-0.0016830583650372377
2017-06-29,0.001991954380950345
2017-06-30,0.007035920771730542
2017-07-03,0.017163298646818648
2017-07-05,-0.018366686317256797
2017-07-06,-0.009278930283395326
2017-07-07,-0.0007677348895982483
2017-07-10,0.004148629294915773
2017-07-11,0.006733118230683788
2017-07-12,-0.003191832456364674
2017-07-13,0.013875855113619329
2017-07-14,0.0054144689412598535
2017-07-17,-0.0002990921938229585
2017-07-18,-0.009726240509041029
2017-07-19,0.019039008448416883
2017-07-20,-0.006227836814780896
2017-07-21,-0.0073112122150224
2017-07-24,-0.0016533881149918273
2017-07-25,0.008882833161508064
2017-07-26,-0.0002983064556781878
2017-07-27,0.011792780892490473
2017-07-28,0.010032294394279662
2017-07-31,0.0020450392239195203
2017-08-01,0.005976830601092997
2017-08-02,0.00173866186447591
2017-08-03,-0.013163298601246876
2017-08-04,-0.00996793922047634
2017-08-07,-0.014658039002947043
2017-08-08,-0.01592788736488826
2017-08-09,0.0
2017-08-10,-0.016643609562858708
2017-08-11,-0.008851058871108708
2017-08-14,0.001879985383487659
2017-08-15,-0.007975076404368231
2017-08-16,0.004256028182014759
2017-08-17,-0.010673191465453535
2017-08-18,0.004601007137845281
2017-08-21,-0.005053773446789922
2017-08-22,0.0055554607752876795
2017-08-23,-0.002525614785916175
2017-08-24,-0.004905925343036244
2017-08-25,0.01590328958769449
2017-08-28,-0.006731148120712294
2017-08-29,0.0007879113422404327
2017-08-30,-0.0017322064973913642
2017-08-31,0.0018931858932784706
2017-09-01,0.005395708319875903
2017-09-05,0.027624587140492984
2017-09-06,0.0095236549154607
2017-09-07,0.002282232155895514
2017-09-08,-0.015333185274597483
2017-09-11,0.014030266234353439
2017-09-12,0.010034926561862445
2017-09-13,0.007376337087848572
2017-09-14,0.011655694999509247
2017-09-15,-0.006794963234293627
2017-09-18,0.009369798981014421
2017-09-19,0.00029459252277885817
2017-09-20,-0.003977160096348298
2017-09-21,0.006950492035530775
2017-09-22,0.01042753399766072
2017-09-25,0.012354403305154138
2017-09-26,-0.011916502396607909
2017-09-27,0.003777944622702867
2017-09-28,0.0011582125032922885
2017-09-29,0.00867520225308982
2017-10-02,-0.006306813009477108
2017-10-03,-0.003750899456336221
2017-10-04,-0.003475367504758964
2017-10-05,0.0007267300096329699
2017-10-06,-0.007695836136255574
2017-10-09,-0.00014635293501374935
2017-10-10,0.0
2017-10-11,-0.008634693704516194
2017-10-12,-0.006642951894590965
2017-10-13,-0.0017832153213045432
2017-10-16,-0.005508388238500084
2017-10-17,-0.00449116646755332
2017-10-18,-0.00887202415658861
2017-10-19,-0.021392670529168933
2017-10-20,-0.020930441789026255
2017-10-23,-0.019635699602600143
2017-10-24,0.008560781680651441
2017-10-25,0.016015218273211396
2017-10-26,-0.001103373919944417
2017-10-27,0.0028405100057138366
2017-10-30,0.008811936561547773
2017-10-31,-0.0017157316463828343
2017-11-01,0.004374951418975037
2017-11-02,-0.01602372595063617
2017-11-03,0.005217632412362505
2017-11-06,0.05504862677740996
2017-11-07,-0.009689994960623505
2017-11-08,0.009483759596465191
2017-11-09,-0.002534992263694802
2017-11-10,-0.017192368607252484
2017-11-13,-0.010648069096551027
2017-11-14,-0.0347478108144329
2017-11-15,-0.01959225976149548
2017-11-16,-0.0038991812523739844
2017-11-17,0.01060170431370766
2017-11-20,-0.0038734567830094324
2017-11-21,0.0025921916012776602
2017-11-22,0.004201651257560446
2017-11-24,-0.003379218229239034
2017-11-27,-0.009203790700507808
2017-11-28,0.01515632410360368
2017-11-29,-0.0022474884652667892
2017-11-30,0.011262908431900254
2017-12-01,0.029912526921115123
2017-12-04,-0.0020084750144163666
2017-12-05,-0.010140256451126928
2017-12-06,-0.021749467167870185
2017-12-07,0.0
2017-12-08,0.02368306459554481
2017-12-11,0.016052831497642472
2017-12-12,-0.00588609906627835
2017-12-13,-0.013711333650499036
2017-12-14,-0.014691905922610715
2017-12-15,-0.004489454953600536
2017-12-18,0.02431950514555381
2017-12-19,0.012421364741413532
2017-12-20,0.013821991986921356
2017-12-21,0.03952234314063108
2017-12-22,-0.006189374089913047
2017-12-26,0.0025208101669547123
2017-12-27,0.004584945895193204
2017-12-28,-0.006772414693856699
2017-12-29,-0.0010379240342958118
2018-01-02,0.03160710889913343
2018-01-03,0.026036022165186523
2018-01-04,0.024813784863581212
2018-01-05,0.006840088749978657
2018-01-08,0.016304353755738354
2018-01-09,0.0013370146493787427
2018-01-10,0.009345660009292045
2018-01-11,0.019180000299912958
2018-01-12,0.011940207737936914
2018-01-16,-0.01026009772104386
2018-01-17,0.0005183321115680428
2018-01-18,-0.010879579950033857
2018-01-19,0.0006546405130440913
2018-01-22,0.04409825644773635
2018-01-23,-0.007268790743459985
2018-01-24,-0.013003487530417912
2018-01-25,-0.01087244435808421
2018-01-26,0.0036209406895804097
2018-01-29,-0.015848717742405705
2018-01-30,-0.024089836803441456
2018-01-31,-0.012878829837674188
2018-02-01,0.02622975004119854
2018-02-02,-0.024102898185540678
2018-02-05,-0.03175460403329711
2018-02-06,0.0026817111365391444
2018-02-07,-0.018158564819782064
2018-02-08,-0.033691772566110556
2018-02-09,-0.03278936205068195
2018-02-12,0.02531042997367372
2018-02-13,-0.013763866410320347
2018-02-14,-0.0007587240457388456
2018-02-15,0.0051617171163684805
2018-02-16,0.0010571929857869922
2018-02-20,-0.010108696690622976
2018-02-21,-0.018441976747818778
2018-02-22,0.008695464704841616
2018-02-23,0.023706732842387668
2018-02-26,0.003458929697583546
2018-02-27,0.002697351837895212
2018-02-28,-0.018980758391915264
2018-03-01,-0.006398597243521764
2018-03-02,0.0038332588496856612
2018-03-05,0.010539107623357635
2018-03-06,0.00710392369469548
2018-03-07,-0.006003214451473227
2018-03-08,0.007700383556707546
2018-03-09,0.03056665501179845
2018-03-12,-0.01003239450508664
2018-03-13,-0.013951929278757325
2018-03-14,-0.010574716112682792
2018-03-15,-0.016257904275687518
2018-03-16,0.01147661260489441
2018-03-19,-0.021179969387385866
2018-03-20,0.01329210018706295
2018-03-21,0.03325173560619321
2018-03-22,-0.03277221478551118
2018-03-23,-0.021062204193183276
2018-03-26,0.004989042637220331
2018-03-27,0.00031020355771382846
2018-03-28,-0.019695927474886576
2018-03-29,0.024837833215037408
2018-04-02,-0.02006804523875927
2018-04-03,0.020636700090500337
2018-04-04,0.0003084063312779328
2018-04-05,0.01481254603861304
2018-04-06,-0.021438218600452363
2018-04-09,-0.0015536462732677059
2018-04-10,0.0381262649679357
2018-04-11,0.012592003532485574
2018-04-12,0.00014783318833555548
2018-04-13,0.005772556884800828
2018-04-16,0.008388763137016975
2018-04-17,0.0020432407463057967
2018-04-18,0.0244680733328988
2018-04-19,-0.0008532173997934933
2018-04-20,-0.014940083958342343
2018-04-23,-0.004622233905822171
2018-04-24,-0.009142208440528266
2018-04-25,0.01200927636379956
2018-04-26,0.0053548048658766945
2018-04-27,-0.0056141160628307984
2018-04-30,-0.007527455511448511
