Date,PPG
2015-08-03,-0.004705479393462331
2015-08-04,-0.012329954901815432
2015-08-05,0.00046940926695104856
2015-08-06,-0.009601660905272147
2015-08-07,-0.012261299315603158
2015-08-10,0.025885273909463047
2015-08-11,-0.020635905906964847
2015-08-12,-0.0036393419581093323
2015-08-13,-0.004902399596508622
2015-08-14,0.011398765045548931
2015-08-17,-0.004202903253019086
2015-08-18,0.002973460505203196
2015-08-19,-0.01979543064153444
2015-08-20,-0.02565828226850253
2015-08-21,-0.026634659298864438
2015-08-24,-0.05092065817344471
2015-08-25,-0.013115439808689344
2015-08-26,0.022515371989663358
2015-08-27,0.022449183927429228
2015-08-28,0.00966460936249458
2015-08-31,-0.008531520062102893
2015-09-01,-0.04134760013484218
2015-09-02,0.023864362984964638
2015-09-03,0.004811286663481518
2015-09-04,-0.00712940639399684
2015-09-08,0.0331158238331295
2015-09-09,-0.0031124374488969986
2015-09-10,0.0056191436617361035
2015-09-11,0.0008278974442041953
2015-09-14,-0.02646836792228402
2015-09-15,0.0012742656448938572
2015-09-16,0.008379560559740318
2015-09-17,-0.006416109804999293
2015-09-18,-0.013445037095743073
2015-09-21,0.002789986649358367
2015-09-22,-0.01958258977668048
2015-09-23,-0.018336662765739975
2015-09-24,-0.020346618411741235
2015-09-25,0.002610222741817436
2015-09-28,-0.04335504120742906
2015-09-29,0.01703906743003758
2015-09-30,0.020244247164555418
2015-10-01,0.02782570589315747
2015-10-02,0.028070150046852316
2015-10-05,0.020829066310777078
2015-10-06,-0.012580719676466234
2015-10-07,0.009742755031653783
2015-10-08,0.01548107014854505
2015-10-09,0.0020883566502258866
2015-10-12,0.014275402545226745
2015-10-13,-0.0016437944131836302
2015-10-14,0.001440397002199445
2015-10-15,0.019934469261522647
2015-10-16,0.014910551566653885
2015-10-19,0.004367306216354727
2015-10-20,0.001976873445719063
2015-10-21,-0.007299285726540261
2015-10-22,0.029610666288373277
2015-10-23,0.0035708337759174924
2015-10-26,-0.0005772974950671861
2015-10-27,-0.009621865707033939
2015-10-28,0.013601694863044855
2015-10-29,-0.00047947009264048823
2015-10-30,-0.00019198428265509992
2015-11-02,-0.0024934076359598434
2015-11-03,0.0018271057620380393
2015-11-04,-0.003167519720159939
2015-11-05,-0.006258353142177042
2015-11-06,0.0014582324877592256
2015-11-09,-0.012330038434304913
2015-11-10,-0.005996623532778522
2015-11-11,0.004846362099407697
2015-11-12,-0.02361964430162533
2015-11-13,0.016328716267706378
2015-11-16,0.011107591599177624
2015-11-17,-0.0023540883180691585
2015-11-18,0.024776696602579085
2015-11-19,-0.008250913120914416
2015-11-20,0.012092290092001967
2015-11-23,0.008124637543351243
2015-11-24,0.00018949839927784318
2015-11-25,0.009195263608738458
2015-11-27,-0.0023483137616494565
2015-11-30,-0.0044251604847379555
2015-12-01,0.00964640025065333
2015-12-02,-0.01330086128659691
2015-12-03,-0.009872504044021957
2015-12-04,0.015915009624910992
2015-12-07,-0.009154392667830025
2015-12-08,-0.021335475324327335
2015-12-09,-0.011678448112190987
2015-12-10,-0.006597869704407455
2015-12-11,-0.021312273736341814
2015-12-14,-0.0101287838702383
2015-12-15,0.008390761045971029
2015-12-16,0.016945174885977465
2015-12-17,-0.019756344453409902
2015-12-18,-0.019848989700869346
2015-12-21,0.009761721702055581
2015-12-22,0.015735953655686696
2015-12-23,0.01498587042324373
2015-12-24,0.0014964715799181683
2015-12-28,-0.004881241234281464
2015-12-29,0.006807329610731605
2015-12-30,-0.008053375997943646
2015-12-31,-0.009522117962102672
2016-01-04,-0.008702710805760128
2016-01-05,0.003572945141856243
2016-01-06,-0.018716339385311254
2016-01-07,-0.012646333031301138
2016-01-08,-0.007979072255384856
2016-01-11,-0.0004232283784276758
2016-01-12,0.00709374951016617
2016-01-13,-0.02176189091494385
2016-01-14,0.005587695660542513
2016-01-15,-0.01784743321044835
2016-01-19,-0.0032642613625145644
2016-01-20,0.02096093237226304
2016-01-21,-0.017108874948345565
2016-01-22,0.013490246176074416
2016-01-25,-0.022005493887884975
2016-01-26,0.01613466869598046
2016-01-27,0.0023762668954332433
2016-01-28,-0.007650716657042755
2016-01-29,0.03290256156492943
2016-02-01,0.004940897519510434
2016-02-02,-0.02667642143073945
2016-02-03,0.022248501121181707
2016-02-04,0.006203206160456887
2016-02-05,-0.029571280528860933
2016-02-08,-0.03467225495438386
2016-02-09,0.014946920297826738
2016-02-10,0.0038468380259353285
2016-02-11,-0.022662976031063153
2016-02-12,0.028117248894519387
2016-02-16,0.020047976971683035
2016-02-17,0.018657502207161114
2016-02-18,-0.003263071097787007
2016-02-19,0.009926960688460662
2016-02-22,0.011398076683287739
2016-02-23,-0.01912742901361897
2016-02-24,0.008538342302046198
2016-02-25,0.013900317305584053
2016-02-26,0.011854410709728702
2016-02-29,-0.016605833698709827
2016-03-01,0.03159696222002917
2016-03-02,-0.002510657561642371
2016-03-03,0.009765258096952945
2016-03-04,0.021834723968535474
2016-03-07,0.008586236979579054
2016-03-08,-0.017994002984936475
2016-03-09,0.007585790838405826
2016-03-10,0.00615948527498178
2016-03-11,0.020406073210900155
2016-03-14,-0.0025712867103715453
2016-03-15,0.00019111567941876295
2016-03-16,0.0176592854257418
2016-03-17,0.026170387604039558
2016-03-18,-0.004570508412857444
2016-03-21,-9.190749927212583e-05
2016-03-22,0.008724252076305339
2016-03-23,-0.006372738042315196
2016-03-24,-0.001740754686821555
2016-03-28,0.0041303899785753995
2016-03-29,0.010694494848386027
2016-03-30,0.012028422921490423
2016-03-31,-0.0036638087602888225
2016-04-01,0.014530468864496715
2016-04-04,-0.00813361820793268
2016-04-05,-0.006774282494353079
2016-04-06,0.005833345774812981
2016-04-07,-0.0131159241915757
2016-04-08,0.011029941408873256
2016-04-11,-0.0013413664681380943
2016-04-12,0.011282419200355553
2016-04-13,0.01142208742662687
2016-04-14,0.0024508931790649946
2016-04-15,0.007335959457348773
2016-04-18,0.003467613982217843
2016-04-19,0.006911340063941562
2016-04-20,-0.004118371647221397
2016-04-21,-0.05005606117703065
2016-04-22,0.026573662463774017
2016-04-25,-0.005212573797988118
2016-04-26,0.008437119877381605
2016-04-27,-0.004931853700668176
2016-04-28,-0.0019471822245327175
2016-04-29,-0.021104821816476216
2016-05-02,0.007699930635291841
2016-05-03,-0.015642166988663164
2016-05-04,-0.00831011963812911
2016-05-05,-9.225267959256378e-05
2016-05-06,0.0012017972546249922
2016-05-09,-0.008032309236378099
2016-05-10,0.012006512770158073
2016-05-11,-0.012048314883108313
2016-05-12,0.0006518989099626449
2016-05-13,-0.007349756051412748
2016-05-16,0.013683339817101459
2016-05-17,-0.010632458001596179
2016-05-18,-0.005794206011674019
2016-05-19,-0.0070493185341546916
2016-05-20,0.005396188506150645
2016-05-23,0.0020711050727311164
2016-05-24,0.01249649278779108
2016-05-25,0.005196573862984444
2016-05-26,-0.005723801455776556
2016-05-27,0.008356653249136148
2016-05-31,-0.008471537075865232
2016-06-01,0.002786096128096105
2016-06-02,0.0020373223109610983
2016-06-03,-0.004898296282213388
2016-06-06,0.004179490680793485
2016-06-07,-0.0032370654937303733
2016-06-08,0.02950720346479274
2016-06-09,-0.004686525423810983
2016-06-10,-0.010776393625210434
2016-06-13,-0.014188704462914647
2016-06-14,-0.005664770450712342
2016-06-15,-0.004295645141222937
2016-06-16,0.003188995503390357
2016-06-17,0.01140594403752182
2016-06-20,0.0022185752089376454
2016-06-21,-0.0033204960432036135
2016-06-22,-0.00231331971701898
2016-06-23,0.03162969939386473
2016-06-24,-0.07633518544997575
2016-06-27,-0.03932663888685628
2016-06-28,0.018948548990998626
2016-06-29,0.019191959599851094
2016-06-30,0.016197017866783847
2016-07-01,0.0035524629598358004
2016-07-05,-0.01789102210398219
2016-07-06,0.0031173432373308163
2016-07-07,0.0005827071790707183
2016-07-08,0.0319325750754047
2016-07-11,0.0027275216260602697
2016-07-12,0.019604033352202954
2016-07-13,0.007083726493629872
2016-07-14,-0.007673345746852744
2016-07-15,0.0058917198634218515
2016-07-18,0.0002741865048747627
2016-07-19,-0.008416956147594523
2016-07-20,0.015224184367027771
2016-07-21,-0.013087392677883725
2016-07-22,-0.00865647352703891
2016-07-25,-0.009846561788925068
2016-07-26,0.001594526194148349
2016-07-27,-0.006275469600713235
2016-07-28,-0.005749951672739728
2016-07-29,-0.007299803271146987
2016-08-01,-0.000382044637873058
2016-08-02,-0.009362429811521356
2016-08-03,0.006171719962019484
2016-08-04,-0.002204264601063155
2016-08-05,0.0031700575400772646
2016-08-08,0.0043256334900927396
2016-08-09,-0.0010527678979939115
2016-08-10,0.003065941734023303
2016-08-11,0.00047724545992333667
2016-08-12,-0.007160209386786742
2016-08-15,0.004519635136875921
2016-08-16,-0.007754243554983553
2016-08-17,-0.0005787336522381503
2016-08-18,0.0017374648108665625
2016-08-19,0.00925126682200994
2016-08-22,0.004583147482072558
2016-08-23,0.011690798683482884
2016-08-24,-0.0004699860454812077
2016-08-25,0.003383980629315664
2016-08-26,-0.009367408158390433
2016-08-29,0.017494165334087652
2016-08-30,-0.002973989412617617
2016-08-31,-0.013049993485860112
2016-09-01,0.0009442689944361149
2016-09-02,0.010001981582650421
2016-09-06,0.005418525997501478
2016-09-07,-0.008269960298053602
2016-09-08,-0.01339813698829917
2016-09-09,-0.04216547683413996
2016-09-12,0.018838240233953973
2016-09-13,-0.015570410877808638
2016-09-14,-0.004744713788185195
2016-09-15,0.005561888990933017
2016-09-16,-0.010173970254232834
2016-09-19,0.00868215701039965
2016-09-20,0.0017807858609417693
2016-09-21,0.01185033191559115
2016-09-22,0.006636612536654152
2016-09-23,0.0012608880421240976
2016-09-26,-0.010942282549250226
2016-09-27,0.003035100526017631
2016-09-28,0.010931944667560423
2016-09-29,-0.01457948167932599
2016-09-30,0.012737582418120619
2016-10-03,0.0007743856573552144
2016-10-04,-0.013438154591798757
2016-10-05,-0.004605643371497825
2016-10-06,0.006005436083840632
2016-10-07,-0.08278702377048142
2016-10-10,0.0012801593019418078
2016-10-11,-0.016515613210588587
2016-10-12,-0.0039004617855890045
2016-10-13,0.001957916017838235
2016-10-14,0.0052106162054319505
2016-10-17,0.0006478905629756504
2016-10-18,0.0016189666450296958
2016-10-19,-0.00269359582926354
2016-10-20,0.0010801555030508503
2016-10-21,-0.0030216922073552643
2016-10-24,0.009309158151829422
2016-10-25,-0.02166438608909904
2016-10-26,0.014251233466094693
2016-10-27,0.008971040140378639
2016-10-28,-0.005141864500492921
2016-10-31,0.0027994915362230532
2016-11-01,-0.0041875143932330605
2016-11-02,-0.0038818596586858156
2016-11-03,-0.00681972762826355
2016-11-04,0.01155324158470461
2016-11-07,0.016593069601996913
2016-11-08,0.008408532320476336
2016-11-09,0.005805533211227676
2016-11-10,0.016580950886037504
2016-11-11,-0.011355299089115478
2016-11-14,0.0029233281063214545
2016-11-15,0.0018741482826492017
2016-11-16,0.0013505936692215226
2016-11-17,0.0025947075639234374
2016-11-18,-0.014698192958835343
2016-11-21,0.010505274577739643
2016-11-22,0.004470528016793374
2016-11-23,0.010039169529446834
2016-11-25,0.005533173679764136
2016-11-28,-0.00794865390199151
2016-11-29,0.00667710317795045
2016-11-30,-0.021122260721690878
2016-12-01,-0.007193018912131199
2016-12-02,-0.006929636581568421
2016-12-05,0.014907480370082382
2016-12-06,0.0023962065109488506
2016-12-07,0.020370190260137422
2016-12-08,0.012528010377247822
2016-12-09,-0.0011061498912221523
2016-12-12,-0.006546157651939333
2016-12-13,-0.01621899923694592
2016-12-14,-0.009067410298644774
2016-12-15,-0.0007277462138713942
2016-12-16,-0.0018731726624992007
2016-12-19,0.003127319222270053
2016-12-20,-0.006027412038549507
2016-12-21,0.0024048812771071404
2016-12-22,-0.009074908832828465
2016-12-23,-0.0032632229663840384
2016-12-27,0.012250728561975954
2016-12-28,-0.01231117889201705
2016-12-29,0.006760136943208206
2016-12-30,-0.005770254683051923
2017-01-03,0.005170867273382784
2017-01-04,0.021207248439523818
2017-01-05,-0.01696286071296349
2017-01-06,-0.0003140569239560298
2017-01-09,0.007950860450675279
2017-01-10,0.00041507803236418006
2017-01-11,0.002489803689619041
2017-01-12,0.0024838039080685714
2017-01-13,-0.005677603672345821
2017-01-17,-0.0036338942014917386
2017-01-18,0.0075022854865307576
2017-01-19,0.008377337748940894
2017-01-20,0.015384388206730382
2017-01-23,0.012525416288508229
2017-01-24,0.015562676139815768
2017-01-25,-0.007072723556861948
2017-01-26,0.007618111278145712
2017-01-27,0.0016689064474360027
2017-01-30,9.782805173652598e-05
2017-01-31,-0.019798182091848693
2017-02-01,0.005499523866904443
2017-02-02,0.00019893870487286414
2017-02-03,0.0035797426487285122
2017-02-06,-0.010105295855088903
2017-02-07,0.0009003798174389566
2017-02-08,0.0009001030466475601
2017-02-09,0.0002998237192790576
2017-02-10,0.004094380394122021
2017-02-13,0.0026858091265180573
2017-02-14,0.0075387175514158855
2017-02-15,0.0032620539416201577
2017-02-16,0.0026599581195485555
2017-02-17,0.005895636303633767
2017-02-21,0.00615413989738034
2017-02-22,-0.0018445408397946839
2017-02-23,-0.0020426290650022993
2017-02-24,0.006920051895428214
2017-02-27,-0.00832436765858624
2017-02-28,-0.00019536368535577608
2017-03-01,0.008396057531976808
2017-03-02,-0.00881028801671413
2017-03-03,-0.0031255358126242028
2017-03-06,-0.008426409085984798
2017-03-07,-0.004149988816557371
2017-03-08,0.06003151967265352
2017-03-09,-0.03650673972555518
2017-03-10,-0.008160734712952644
2017-03-13,0.005779173471279542
2017-03-14,-0.009252222575788616
2017-03-15,0.022707551409038684
2017-03-16,-0.0040370454888503104
2017-03-17,0.008395914554367945
2017-03-20,0.010336052162481124
2017-03-21,-0.010324812630028601
2017-03-22,-0.0022014629650435324
2017-03-23,0.003549319698864517
2017-03-24,-0.007933546458232743
2017-03-27,0.0002889636032090692
2017-03-28,0.011077120421062459
2017-03-29,0.0076209560817412925
2017-03-30,-0.005105399666731625
2017-03-31,-0.0014253832799613342
2017-04-03,0.0
2017-04-04,-0.002950283415407373
2017-04-05,0.002195538726143198
2017-04-06,0.0025711240770336374
2017-04-07,0.007409614958014066
2017-04-10,-0.0024516776349837732
2017-04-11,0.002552426495463944
2017-04-12,-0.009428689805570323
2017-04-13,-0.006091863197273062
2017-04-17,0.009289386831461632
2017-04-18,-0.006167535865858498
2017-04-19,0.0024825101065113486
2017-04-20,0.013047504124530818
2017-04-21,-0.004042406402737675
2017-04-24,0.019539276923838056
2017-04-25,0.026016252433230358
2017-04-26,-0.003068263613297928
2017-04-27,0.007331658386480644
2017-04-28,-0.013029138480124436
2017-05-01,-0.003459515185930573
2017-05-02,9.154746020101356e-05
2017-05-03,-0.002466703266125747
2017-05-04,0.006318925916351192
2017-05-05,0.006096949930029183
2017-05-08,-0.015704314542996922
2017-05-09,-0.005349257025943244
2017-05-10,0.0
2017-05-11,-0.0036162641434872578
2017-05-12,-0.0031638343512006006
2017-05-15,0.008028557473125142
2017-05-16,-0.0052787565581141616
2017-05-17,-0.017968569148751445
2017-05-18,-0.0008532601578848942
2017-05-19,0.012714591475477377
2017-05-22,-0.002904411995614087
2017-05-23,0.002630826252002505
2017-05-24,0.002249702884637328
2017-05-25,-0.000280839380658815
2017-05-26,0.0030867184397807
2017-05-30,-0.00708696563694311
2017-05-31,-0.0011268027041607676
2017-06-01,0.026325426616405467
2017-06-02,0.011542772592496364
2017-06-05,-0.01865593729805548
2017-06-06,0.0001844472094341132
2017-06-07,-0.004890123591021367
2017-06-08,0.0006489451349804831
2017-06-09,0.018624947090308153
2017-06-12,0.0019103201417018933
2017-06-13,0.012983411366791486
2017-06-14,-0.0006273078862680803
2017-06-15,-0.0016142255625108959
2017-06-16,-0.0014373719886379144
2017-06-19,-0.000449661658761924
2017-06-20,-0.0029702769088416625
2017-06-21,-0.0009026471519081314
2017-06-22,-0.0009933546842829655
2017-06-23,0.0009943424189826633
2017-06-26,0.0012649433536802146
2017-06-27,-0.002977493065449699
2017-06-28,0.005249044632206434
2017-06-29,-0.012784646226892682
2017-06-30,0.0028271472092962213
2017-07-03,0.005911239641353427
2017-07-05,0.0006327522618201353
2017-07-06,-0.005692045862783379
2017-07-07,0.00863263028291672
2017-07-10,-0.00018029871420555121
2017-07-11,-9.020535188752898e-05
2017-07-12,0.007839830439970719
2017-07-13,0.005007373085375688
2017-07-14,0.003558706294515712
2017-07-17,0.0014185129189767665
2017-07-18,-8.862419795097054e-05
2017-07-19,0.005754680065230167
2017-07-20,-0.060563328665430016
2017-07-21,-0.003279660797019912
2017-07-24,-0.009212968107106811
2017-07-25,0.016320275606399814
2017-07-26,-0.0033611835793208034
2017-07-27,-0.005620424724084971
2017-07-28,-0.0011305548185723824
2017-07-31,-0.00735642460777397
2017-08-01,-0.0013302035740264673
2017-08-02,0.010465149161857479
2017-08-03,-0.014499569367822374
2017-08-04,0.0032486725163334285
2017-08-07,0.001237657755166932
2017-08-08,-0.012321933832471155
2017-08-09,-0.0002900604727247291
2017-08-10,-0.019734847738214212
2017-08-11,-0.005921537483208339
2017-08-14,0.018167484379294052
2017-08-15,0.003705076366516069
2017-08-16,0.007771416656336294
2017-08-17,-0.01021772725264003
2017-08-18,-0.005843513515247256
2017-08-21,0.003037053950983415
2017-08-22,0.020997982056895292
2017-08-23,-0.008704879499301432
2017-08-24,0.0007719757791646575
2017-08-25,9.662365939955286e-05
2017-08-28,0.004145863751110035
2017-08-29,-0.0027845132793734573
2017-08-30,-0.00048123659285503884
2017-08-31,0.004912736304189869
2017-09-01,0.002588110854187642
2017-09-05,-0.010995470280052655
2017-09-06,0.007347282551477541
2017-09-07,-0.001823423430712956
2017-09-08,-0.004038044182225531
2017-09-11,0.022299712421492535
2017-09-12,0.007459571045638658
2017-09-13,-0.015277723585106151
2017-09-14,0.013515994255342889
2017-09-15,-0.001690599156853212
2017-09-18,0.00470388703136182
2017-09-19,0.014419342034207139
2017-09-20,0.0043382365339244
2017-09-21,0.001654236152118349
2017-09-22,-0.002110250856997342
2017-09-25,0.0036777344044931493
2017-09-26,-0.005954741454737178
2017-09-27,-0.0047918122526454665
2017-09-28,0.007963459449295884
2017-09-29,-0.0017453667137944384
2017-10-02,0.021535079299969784
2017-10-03,0.008918830986954118
2017-10-04,0.002410777660675878
2017-10-05,0.006859367553136986
2017-10-06,0.0022115934646298463
2017-10-09,-0.005649706563674806
2017-10-10,-0.0023083705840015734
2017-10-11,0.00026727329890507967
2017-10-12,0.008806880307854037
2017-10-13,0.0008821229003983522
2017-10-16,-0.002907743559891207
2017-10-17,-0.0018556796236490758
2017-10-18,-0.0007081361720667756
2017-10-19,0.01266818773304701
2017-10-20,0.030181135059978104
2017-10-23,-0.007387939895322937
2017-10-24,0.004705391590147601
2017-10-25,0.0023843783285406595
2017-10-26,0.008069950864385111
2017-10-27,-0.0062359699741535435
2017-10-30,-0.015008753089013394
2017-10-31,0.0006883257413867749
2017-11-01,-0.0027527690889583845
2017-11-02,0.002070616743766074
2017-11-03,0.0031850943000217846
2017-11-06,-0.0016303369285106672
2017-11-07,0.0
2017-11-08,-0.0018909485323652664
2017-11-09,-0.004668673764773201
2017-11-10,-0.0039953604912578156
2017-11-13,-0.001046505284977517
2017-11-14,-0.0017458753884878053
2017-11-15,-0.00839539378363685
2017-11-16,0.0054678132442689265
2017-11-17,-0.0015786535166688598
2017-11-20,0.009224128436721601
2017-11-21,0.004004207307684027
2017-11-22,-0.000606795242027447
2017-11-24,0.007200278020242701
2017-11-27,-0.002153209016124813
2017-11-28,0.012861497404343503
2017-11-29,-0.0028124236027965432
2017-11-30,-0.0013671868720751545
2017-12-01,-0.007873547078479315
2017-12-04,0.014060338563474328
2017-12-05,-0.006890052292123583
2017-12-06,-0.004796708807186856
2017-12-07,-0.0006886436814080854
2017-12-08,-0.00163614722778338
2017-12-11,-0.002070440875456714
2017-12-12,0.001815337713013232
2017-12-13,0.0031064654581514084
2017-12-14,-0.020903385367848526
2017-12-15,0.011158181603246886
2017-12-18,0.00903618235643111
2017-12-19,0.001550060568074274
2017-12-20,-0.0012894422039856357
2017-12-21,0.0001720170574042168
2017-12-22,8.599373631268392e-05
2017-12-26,0.0007746300234339198
2017-12-27,0.001805820230377897
2017-12-28,0.005837721525242534
2017-12-29,-0.00298726196971133
2018-01-02,0.010101180302058088
2018-01-03,0.0016099406327441113
2018-01-04,-0.00609180453582181
2018-01-05,0.012343482486787849
2018-01-08,-0.0016817191318651004
2018-01-09,-0.0042116749480651805
2018-01-10,-0.013618664805180813
2018-01-11,0.008232760182597776
2018-01-12,0.005103236323327431
2018-01-16,-0.012947838997653505
2018-01-17,-0.01834659255065696
2018-01-18,0.034148446164900426
2018-01-19,0.0002533443261176771
2018-01-22,-0.01401564797174959
2018-01-23,0.004024611085236662
2018-01-24,0.014413525636041813
2018-01-25,0.010677784449094396
2018-01-26,0.010481717544399416
2018-01-29,-0.01564195097154686
2018-01-30,-0.01020301475123997
2018-01-31,0.003210803248561822
2018-02-01,-0.009348993093254543
2018-02-02,-0.01708874952722772
2018-02-05,-0.03139868888737041
2018-02-06,0.01768154929943888
2018-02-07,0.0014916772836688352
2018-02-08,-0.03355793595548329
2018-02-09,0.018766933800341334
2018-02-12,0.014327731053182857
2018-02-13,0.005088357773860741
2018-02-14,0.015363204750810988
2018-02-15,0.0027618001693436867
2018-02-16,-0.00025808611705946394
2018-02-20,-0.0065426453176373744
2018-02-21,0.0019062673475953584
2018-02-22,0.0020758475391322584
2018-02-23,0.013809588388563832
2018-02-26,0.000595986642420554
2018-02-27,-0.018888782527564763
2018-02-28,-0.02488939695864023
2018-03-01,-0.011828530523819936
2018-03-02,-0.007740024161888903
2018-03-05,0.022766552313398858
2018-03-06,0.020485780772646178
2018-03-07,-0.0004346331507631973
2018-03-08,0.0033040875857104357
2018-03-09,0.01949727192247086
2018-03-12,-0.010114890831266377
2018-03-13,-0.0033486883162946457
2018-03-14,-0.008874021894604733
2018-03-15,-0.006606192535662192
2018-03-16,0.005687611530298842
2018-03-19,-0.014878632932807778
2018-03-20,0.005564521790105026
2018-03-21,0.0008784280393985266
2018-03-22,-0.023168280879633296
2018-03-23,-0.016440665227147155
2018-03-26,0.022378633021478356
2018-03-27,-0.00017868369676710127
2018-03-28,-0.017335260399186092
2018-03-29,0.014822232191302964
2018-04-02,-0.029928176966856124
2018-04-03,0.017734814470525384
2018-04-04,0.005536452928958324
2018-04-05,0.007943059727866686
2018-04-06,-0.020417443545746372
2018-04-09,0.002011159405314933
2018-04-10,0.006842265195258879
2018-04-11,-0.009785872543759844
2018-04-12,0.006954394952407794
2018-04-13,-0.0003632678329303918
2018-04-16,0.016090841246476417
2018-04-17,0.011720418420520406
2018-04-18,0.000972804402504357
2018-04-19,-0.03136302778378741
2018-04-20,-0.0070230458246626215
2018-04-23,9.18129356661801e-05
2018-04-24,-0.028563527598179594
2018-04-25,0.019948803125367398
2018-04-26,-0.0016686068853137836
2018-04-27,0.002507174597502715
