Date,O
2015-10-07,0.009363328601931009
2015-10-08,0.0046382024425779544
2015-10-09,0.0025180541196041517
2015-10-12,0.008164364587244677
2015-10-13,-0.0016611181760246563
2015-10-14,-0.008319474604371435
2015-10-15,0.017408577840692496
2015-10-16,0.0020609534179603095
2015-10-19,0.005554316944873516
2015-10-20,0.0016367126817131705
2015-10-21,-0.0016340382306186951
2015-10-22,0.026800396579814922
2015-10-23,-0.005778178630173381
2015-10-26,0.0070146666647696865
2015-10-27,0.0011934217326226015
2015-10-28,0.005764397080522343
2015-10-29,-0.014461933817661032
2015-10-30,-0.004428137150621625
2015-11-02,0.022846847985014795
2015-11-03,-0.008895186464052296
2015-11-04,-0.013761302185451574
2015-11-05,0.011121673766350426
2015-11-06,-0.05059955934977034
2015-11-09,-0.022750842317284525
2015-11-10,0.011855947863659066
2015-11-11,0.010651554859330004
2015-11-12,0.0
2015-11-13,0.0
2015-11-16,0.01580942862774859
2015-11-17,0.005187410619234223
2015-11-18,0.016102274276107664
2015-11-19,0.003047990195150563
2015-11-20,0.00607677120711303
2015-11-23,0.0010066675317650375
2015-11-24,-0.005430352380087711
2015-11-25,0.003235107687365346
2015-11-27,0.012363518613585978
2015-11-30,-0.008195077173718479
2015-12-01,0.02015328674436989
2015-12-02,-0.01995249457922499
2015-12-03,-0.016731007989496116
2015-12-04,0.02521561866490063
2015-12-07,0.005199220665115023
2015-12-08,-0.0025860119531300185
2015-12-09,-0.010371294658122476
2015-12-10,-0.013703637396286106
2015-12-11,-0.005925418975198604
2015-12-14,0.014182688614533534
2015-12-15,0.012160487718322788
2015-12-16,0.025831217090535707
2015-12-17,-0.0044897767841820535
2015-12-18,0.0015686315023561992
2015-12-21,0.0
2015-12-22,0.001957418589467519
2015-12-23,0.006447879634632336
2015-12-24,-0.004076978996386149
2015-12-28,0.00877228391082352
2015-12-29,0.00830840102703112
2015-12-30,-0.0013267501478211319
2015-12-31,-0.005585396799718589
2016-01-04,-0.008715934418538906
2016-01-05,0.021688712744226013
2016-01-06,0.005927947093588681
2016-01-07,-0.01730026146686725
2016-01-08,-0.010060256913201227
2016-01-11,0.02149785461636533
2016-01-12,0.0030603413694834103
2016-01-13,-0.011252717478938634
2016-01-14,0.007908485572818869
2016-01-15,-0.0011478053144612366
2016-01-19,0.015712417875625384
2016-01-20,-0.02150597685716682
2016-01-21,0.012531119208855745
2016-01-22,0.02894160644598842
2016-01-25,-0.0027759880646971435
2016-01-26,0.024308579226703264
2016-01-27,-0.0021737024576539143
2016-01-28,-0.00020003459878215057
2016-01-29,0.016766807432001762
2016-02-01,0.015414321624420024
2016-02-02,0.010061634314234569
2016-02-03,0.0022726381320425926
2016-02-04,0.0022664244452716975
2016-02-05,-0.027662005207834572
2016-02-08,0.005010482805391625
2016-02-09,0.003382319963765479
2016-02-10,0.007452236599042594
2016-02-11,0.05882319546179371
2016-02-12,0.005987966403047107
2016-02-16,-0.010912594158395739
2016-02-17,-0.0001669462660769394
2016-02-18,0.010700276534397757
2016-02-19,-0.0038044757247726047
2016-02-22,-0.008302672283454493
2016-02-23,-0.00016742941765424124
2016-02-24,-0.003014947207611307
2016-02-25,0.009910787080269046
2016-02-26,-0.021545146221607414
2016-02-29,-0.0015345556772717872
2016-03-01,0.004953705664474173
2016-03-02,0.003569142895650801
2016-03-03,-0.00033851878676594005
2016-03-04,-0.014571405329722342
2016-03-07,-0.007049586203173086
2016-03-08,0.015411865154367321
2016-03-09,0.00494474084380947
2016-03-10,0.005430525391399099
2016-03-11,0.006413764491691509
2016-03-14,0.0020119298667944374
2016-03-15,0.0018417073204137768
2016-03-16,0.017039083854932136
2016-03-17,0.011333836169879152
2016-03-18,-0.005359732066562706
2016-03-21,-0.007674503111286368
2016-03-22,0.0018097968634442907
2016-03-23,0.008705743538425903
2016-03-24,0.0008136849107596156
2016-03-28,0.010576701154980439
2016-03-29,0.012236073353586008
2016-03-30,-0.007355680635723338
2016-03-31,0.00482243058194376
2016-04-01,-0.004159246173606634
2016-04-04,-0.0014457896351812716
2016-04-05,0.0112612903812217
2016-04-06,0.001750045781889753
2016-04-07,-0.005082148282423926
2016-04-08,0.005586800709502349
2016-04-11,0.0
2016-04-12,0.011745530514678304
2016-04-13,-0.010354269620558298
2016-04-14,-0.00649928776634523
2016-04-15,0.005424473905675242
2016-04-18,0.0022221258948298406
2016-04-19,0.0022170076224528046
2016-04-20,-0.02733483410227211
2016-04-21,-0.04109794370403408
2016-04-22,0.00576030061540056
2016-04-25,0.016001067477439346
2016-04-26,-0.011936495635299638
2016-04-27,-0.0025163513665595882
2016-04-28,0.0036956696964334235
2016-04-29,-0.004540322017128728
2016-05-02,0.010304588213224442
2016-05-03,0.015047595993510576
2016-05-04,0.027507688834125466
2016-05-05,0.0004812789256116723
2016-05-06,0.018747146042711993
2016-05-09,0.0072343888369859055
2016-05-10,0.0028111287671330754
2016-05-11,-0.014793296998886762
2016-05-12,0.013751146174748596
2016-05-13,-0.008108122573194598
2016-05-16,0.004559004796516053
2016-05-17,-0.022062748795711684
2016-05-18,-0.026079565285010986
2016-05-19,-0.02989998609887412
2016-05-20,0.0023707550913609765
2016-05-23,-0.0023651479049235924
2016-05-24,0.0064350523764002965
2016-05-25,-0.000841407589875498
2016-05-26,0.008757784858238304
2016-05-27,0.0033332884243106875
2016-05-31,0.003171500844708186
2016-06-01,0.01264789474125827
2016-06-02,0.01150367962284804
2016-06-03,0.024370225676243695
2016-06-06,-0.007612649852950737
2016-06-07,0.009909151006413097
2016-06-08,0.00506369443087662
2016-06-09,0.007400524790605045
2016-06-10,0.005001171321288966
2016-06-13,-0.0027991422871657123
2016-06-14,0.0034312140027008553
2016-06-15,0.000932373705531564
2016-06-16,0.01040398282317101
2016-06-17,-0.014599886813286611
2016-06-20,-0.005770427041182913
2016-06-21,0.00909827557505305
2016-06-22,0.0004660726627341294
2016-06-23,0.0021753914865296764
2016-06-24,0.019379960026180143
2016-06-27,0.018554962893634563
2016-06-28,0.018366091758486247
2016-06-29,0.006765394533450708
2016-06-30,0.013146301008488015
2016-07-01,0.004036521981485297
2016-07-05,0.026277837721237596
2016-07-06,-0.003637495495838028
2016-07-07,-0.029069038883302145
2016-07-08,0.01113679788214128
2016-07-11,0.008725391830207485
2016-07-12,-0.0063809715045453075
2016-07-13,0.01041765692402885
2016-07-14,-0.00649792139044314
2016-07-15,-0.007107258676444017
2016-07-18,0.0020045618521562503
2016-07-19,0.004429915054381839
2016-07-20,-0.006971304959320412
2016-07-21,0.0040115074573654486
2016-07-22,0.004709089205731765
2016-07-25,-0.001278578898909144
2016-07-26,-0.002985978565024694
2016-07-27,-0.00741713387974452
2016-07-28,0.018590664805579138
2016-07-29,0.011177095140696203
2016-08-01,0.009374378452381205
2016-08-02,-0.029526101129981996
2016-08-03,-0.011855092004866563
2016-08-04,0.005203744757027007
2016-08-05,-0.014092387673462325
2016-08-08,-0.00175009335398002
2016-08-09,0.007158960987141638
2016-08-10,0.004062239243476817
2016-08-11,-0.01488198221556869
2016-08-12,0.006746957116475993
2016-08-15,-0.0094697962612732
2016-08-16,-0.015443584034289026
2016-08-17,0.010008587806420444
2016-08-18,0.0029585145958270775
2016-08-19,-0.014894236059749821
2016-08-22,0.009879743006970587
2016-08-23,-0.00251977118948965
2016-08-24,-0.009065321522347514
2016-08-25,-0.0001502662684267353
2016-08-26,-0.014099045634462404
2016-08-29,0.009888955347898465
2016-08-30,-0.01115188864239769
2016-08-31,0.004431601874430147
2016-09-01,0.0001520647267130304
2016-09-02,0.008062458691969754
2016-09-06,0.01373141231817665
2016-09-07,0.012057234535555628
2016-09-08,-0.008383860746478566
2016-09-09,-0.04687018095070927
2016-09-12,0.019919267457585876
2016-09-13,-0.030516084159087242
2016-09-14,0.007082042231200569
2016-09-15,0.005314043169127869
2016-09-16,0.0021760685362168797
2016-09-19,0.011633100618411607
2016-09-20,0.005672763310596407
2016-09-21,0.017838353353182734
2016-09-22,0.016776862840541806
2016-09-23,0.002504096876031703
2016-09-26,0.009258102446145333
2016-09-27,-0.0072802064768118235
2016-09-28,0.009386961729011878
2016-09-29,-0.014835704486536483
2016-09-30,-0.009911380515156276
2016-10-03,-0.02315820242616573
2016-10-04,-0.025849495524773336
2016-10-05,-0.027790853564374607
2016-10-06,-0.005329475188002197
2016-10-07,-0.002110657636383184
2016-10-10,0.010576285307691613
2016-10-11,-0.02093100529320857
2016-10-12,0.014142639144431701
2016-10-13,0.016863738614167678
2016-10-14,-0.010683592918595997
2016-10-17,0.009832182903519726
2016-10-18,0.00015973504623834067
2016-10-19,-0.0019151890300093122
2016-10-20,-0.0014391954391931305
2016-10-21,-0.00880672500074331
2016-10-24,0.006461928870770128
2016-10-25,0.0
2016-10-26,-0.015890801951850442
2016-10-27,-0.03588393232933573
2016-10-28,-0.006415991526700249
2016-10-31,0.012130342319538912
2016-11-01,-0.02532053335504847
2016-11-02,-0.01783859261994114
2016-11-03,-0.0028217331412703217
2016-11-04,0.014677462553909226
2016-11-07,0.018647401915739437
2016-11-08,0.008382919445102166
2016-11-09,-0.05632789766708579
2016-11-10,-0.02409221721907917
2016-11-11,0.0020264351437830896
2016-11-14,0.0226147189309156
2016-11-15,0.0008987800994610939
2016-11-16,0.00862238875265442
2016-11-17,-0.022796160733058568
2016-11-18,0.0051026553847990375
2016-11-21,-0.0010881354326096604
2016-11-22,0.02741040521852356
2016-11-23,-0.0084813379960621
2016-11-25,0.008019169739672094
2016-11-28,-0.0038889108928067406
2016-11-29,0.010543140375522286
2016-11-30,-0.022911386031455705
2016-12-01,-0.03517309922780365
2016-12-02,0.023182378269360315
2016-12-05,0.0
2016-12-06,-0.002558370564423651
2016-12-07,0.015753671511659295
2016-12-08,-0.0021635359524518893
2016-12-09,0.00505997703804395
2016-12-12,0.010249822678057185
2016-12-13,-0.0012455412840997049
2016-12-14,-0.02602069847375532
2016-12-15,-0.01116143126735658
2016-12-16,0.0264608400278441
2016-12-19,0.0335323984536382
2016-12-20,-0.009942822196429946
2016-12-21,-0.00916167826245784
2016-12-22,0.0016006450341825573
2016-12-23,0.0014203126883951533
2016-12-27,0.0003545223529215491
2016-12-28,-0.006024535317537327
2016-12-29,0.013294024845968977
2016-12-30,0.01501005541568401
2017-01-03,0.00017368916501259157
2017-01-04,0.014958972167393059
2017-01-05,0.026906884638682182
2017-01-06,-0.0013353800083240053
2017-01-09,-0.007352498360542525
2017-01-10,-0.011953084457225538
2017-01-11,-0.0027264327772762442
2017-01-12,0.017769209556519394
2017-01-13,-0.008393953208691407
2017-01-17,0.017945193161341688
2017-01-18,-0.005820577343174982
2017-01-19,-0.010037280457808051
2017-01-20,0.008617675875535857
2017-01-23,0.009549563421980212
2017-01-24,-0.007965125571649079
2017-01-25,-0.0026769157571223667
2017-01-26,0.0031869575438543407
2017-01-27,-0.006186154589391868
2017-01-30,0.0010300871960122748
2017-01-31,0.0057348144012514535
2017-02-01,-0.022137203031659447
2017-02-02,0.019036204032834014
2017-02-03,0.006731920242945888
2017-02-06,0.0
2017-02-07,0.005516627804093455
2017-02-08,0.005818697461179578
2017-02-09,0.00132223319947955
2017-02-10,0.011555083663358667
2017-02-13,0.0055484883597416434
2017-02-14,-0.013632145249591776
2017-02-15,-0.007568634137554597
2017-02-16,0.004310616056736993
2017-02-17,0.0036318707957621044
2017-02-21,0.011841667085100038
2017-02-22,-0.006176619254468774
2017-02-23,0.028132156615650716
2017-02-24,0.005249742606771468
2017-02-27,0.0025563254663234503
2017-02-28,-0.02945849089994812
2017-03-01,-0.011096546201302737
2017-03-02,-0.0006596493874052589
2017-03-03,-0.0036328727241367043
2017-03-06,-0.011103930416167973
2017-03-07,0.002849011476539154
2017-03-08,-0.03576185930926301
2017-03-09,-0.00953255891857252
2017-03-10,0.00419968108697244
2017-03-13,0.007492283456889348
2017-03-14,-0.0013831346488637486
2017-03-15,0.025805345708872718
2017-03-16,-0.0028701756519943222
2017-03-17,0.013545087884863305
2017-03-20,-0.006681548308793972
2017-03-21,0.009754079557998008
2017-03-22,-0.0016656699377497475
2017-03-23,-0.004337559027085214
2017-03-24,-0.003685953517663876
2017-03-27,-0.0065593489176403175
2017-03-28,-0.0030472819628359904
2017-03-29,0.003056596273528056
2017-03-30,0.0012061438240906774
2017-03-31,0.010181573898017993
2017-04-03,0.003023276507013728
2017-04-04,0.00016808581481209117
2017-04-05,0.0005020330783584992
2017-04-06,0.007029310649687925
2017-04-07,0.0014963802887082434
2017-04-10,0.008131434594601306
2017-04-11,0.010863582532795624
2017-04-12,-0.0004882172890396941
2017-04-13,0.0011404240291847945
2017-04-17,0.005858950963469001
2017-04-18,0.004044055843057892
2017-04-19,-0.0012893684612069745
2017-04-20,0.0014524942089992887
2017-04-21,-0.005155519440386169
2017-04-24,-0.027044585425307632
2017-04-25,-0.0041611833058089465
2017-04-26,-0.010362650540537865
2017-04-27,0.007644406497617995
2017-04-28,-0.018503429412969563
2017-05-01,0.008054956840439997
2017-05-02,0.003740363386412815
2017-05-03,-0.020494897498065434
2017-05-04,-0.03544828323319715
2017-05-05,0.015059178734563305
2017-05-08,-0.016602445100936114
2017-05-09,-0.0129300914021373
2017-05-10,0.011280481255604657
2017-05-11,-0.02051123030000046
2017-05-12,0.005326665699264321
2017-05-15,-0.00785661783483338
2017-05-16,-0.02007291704303449
2017-05-17,0.010335638794837232
2017-05-18,0.0011165730465596546
2017-05-19,0.007059835094519462
2017-05-22,-0.001291275046817142
2017-05-23,0.00018507294236780325
2017-05-24,0.009604267328002791
2017-05-25,0.008964973382803443
2017-05-26,0.0005440054098315716
2017-05-30,0.000563742140254675
2017-05-31,-0.0012725532281551155
2017-06-01,0.011104946652594094
2017-06-02,0.0187254094833873
2017-06-05,-0.02138561573632103
2017-06-06,0.0009032642042070549
2017-06-07,0.0036083398151889323
2017-06-08,-0.013124963915211674
2017-06-09,0.007652092078445083
2017-06-12,0.015006281759943452
2017-06-13,0.0024935266483143703
2017-06-14,0.01190537288098259
2017-06-15,-0.0007027657303813051
2017-06-16,-0.004217331032221883
2017-06-19,-0.007940146143126547
2017-06-20,-0.0008902225648705908
2017-06-21,-0.01335158541993986
2017-06-22,-0.010826579876207942
2017-06-23,0.00839098430083407
2017-06-26,0.02170737799507627
2017-06-27,-0.008675063810501316
2017-06-28,0.014644756234271972
2017-06-29,-0.014628941477840662
2017-06-30,-0.01057934809744343
2017-07-03,0.015766502375884173
2017-07-05,-0.014986035646351703
2017-07-06,-0.01956237181625231
2017-07-07,0.01034534606390114
2017-07-10,-0.019930081350507223
2017-07-11,0.005409955346570516
2017-07-12,0.01447429776426068
2017-07-13,0.008413917903022927
2017-07-14,0.020316114105467076
2017-07-17,0.004088737927644415
2017-07-18,0.001770212270895355
2017-07-19,0.010251260546087604
2017-07-20,0.0027989263714753854
2017-07-21,-0.0001740563455562283
2017-07-24,-0.0024434268510361568
2017-07-25,0.0045477881449673685
2017-07-26,0.008532129653966214
2017-07-27,0.0005183466141265303
2017-07-28,-0.009318070695900627
2017-07-31,-0.0024472744470070973
2017-08-01,0.011916567877609863
2017-08-02,-0.011083539148448285
2017-08-03,-0.0010511409961124762
2017-08-04,0.007188147652896104
2017-08-07,0.0
2017-08-08,-0.0026111460364082184
2017-08-09,0.0031414185661093885
2017-08-10,-0.008002785308988458
2017-08-11,-0.009470332797490766
2017-08-14,0.014872656224748315
2017-08-15,-0.006106225622545813
2017-08-16,0.011234142406687742
2017-08-17,-0.007290366813995197
2017-08-18,-0.005945491324071628
2017-08-21,0.018118008193847457
2017-08-22,-0.008638006000381226
2017-08-23,0.012547350019582737
2017-08-24,-0.010326948120097268
2017-08-25,0.009391176400627366
2017-08-28,-0.014300163419733947
2017-08-29,-0.0012236732203322331
2017-08-30,-0.0001407150548182745
2017-08-31,0.01124376359268342
2017-09-01,0.005212092204475605
2017-09-05,0.007950094701700827
2017-09-06,-0.002400267478487317
2017-09-07,0.009109387917338507
2017-09-08,0.010560379005566833
2017-09-11,0.0020227741556173573
2017-09-12,-0.008915268980551061
2017-09-13,-0.0022059986868709913
2017-09-14,0.010375512374872775
2017-09-15,0.008417989797359082
2017-09-18,-0.0056766696008674344
2017-09-19,-0.012760252509370518
2017-09-20,-0.007823100195315735
2017-09-21,-0.007370826320048929
2017-09-22,-0.005870563848621391
2017-09-25,0.006252748873240455
2017-09-26,0.007077635794853654
2017-09-27,-0.017654566142907058
2017-09-28,0.008898676932771465
2017-09-29,-0.00725557593673154
2017-10-02,-0.002098715620606595
2017-10-03,-0.00035017320036312416
2017-10-04,0.0017525746198399084
2017-10-05,-0.002099688485906359
2017-10-06,-0.009643788045041624
2017-10-09,0.0008847788073096385
2017-10-10,0.0014153794518256824
2017-10-11,0.0010597582856020082
2017-10-12,0.0014115820093361098
2017-10-13,0.0021147887768748763
2017-10-16,0.0005278062180047449
2017-10-17,0.0033387796617072585
2017-10-18,-0.014013265901006489
2017-10-19,-0.0014207079844636983
2017-10-20,-0.011919677948585727
2017-10-23,-0.0012598802101232431
2017-10-24,-0.009194861298774892
2017-10-25,-0.008915437452506558
2017-10-26,-0.01890901627624597
2017-10-27,0.009168483047203635
2017-10-30,0.004450531758070753
2017-10-31,-0.005337486599393482
2017-11-01,0.004844465253797781
2017-11-02,0.018357043504664494
2017-11-03,0.004734203575081031
2017-11-06,0.0014498695230227288
2017-11-07,0.017372528568609713
2017-11-08,-0.0008895185367692182
2017-11-09,0.0016025185773487216
2017-11-10,0.00017751570938595584
2017-11-13,0.007108418312065989
2017-11-14,0.004059214974143854
2017-11-15,-0.0075579578179596485
2017-11-16,0.0003542123564701516
2017-11-17,-0.0001767930521632266
2017-11-20,-0.00637379016854811
2017-11-21,0.007483939867945599
2017-11-22,-0.004422020875349153
2017-11-24,0.0017770266779171262
2017-11-27,-0.003014723619562787
2017-11-28,-0.006047679320817623
2017-11-29,-0.007336650322045446
2017-11-30,0.000759142195840834
2017-12-01,0.004520818884693467
2017-12-04,-0.0037802268988501586
2017-12-05,-0.0021685301358463915
2017-12-06,-0.009416807364322932
2017-12-07,0.0023762982693313894
2017-12-08,0.01367892130430981
2017-12-11,-0.002878820870021337
2017-12-12,0.005774671653020036
2017-12-13,0.020272074818501906
2017-12-14,0.0017587225711286347
2017-12-15,0.007547528244360224
2017-12-18,0.006968951800554679
2017-12-19,-0.025087055141570724
2017-12-20,-0.013132088019000343
2017-12-21,-0.006473600661368373
2017-12-22,0.010859907438892646
2017-12-26,0.006804070209817326
2017-12-27,0.008714360425129186
2017-12-28,0.007051802259748996
2017-12-29,0.001985593713835998
2018-01-02,-0.00701464522878259
2018-01-03,-0.0026491734598641514
2018-01-04,-0.021604605556262757
2018-01-05,-0.0007240991983376022
2018-01-08,0.001267888389610894
2018-01-09,-0.018632491691193187
2018-01-10,-0.02193572950402045
2018-01-11,0.004146499780757651
2018-01-12,-0.010510529026799054
2018-01-16,0.004173027241742622
2018-01-17,0.0056666509318628044
2018-01-18,-0.009202990768951702
2018-01-19,0.007393070091989307
2018-01-22,0.01354898564373963
2018-01-23,0.01243927714478854
2018-01-24,-0.00953562820184728
2018-01-25,0.007961323495558448
2018-01-26,-0.004224591819987911
2018-01-29,-0.02139841796073172
2018-01-30,-0.011121587462591287
2018-01-31,0.018165924485616047
2018-02-01,-0.030080819571646766
2018-02-02,-0.006590424795034244
2018-02-05,-0.022439211540652315
2018-02-06,-0.0005985201973218723
2018-02-07,-0.02296803448969109
2018-02-08,-0.027800380394610857
2018-02-09,0.028174979396364375
2018-02-12,-0.004499334014395617
2018-02-13,0.006368066500935132
2018-02-14,-0.018166442986422893
2018-02-15,0.024531776638651026
2018-02-16,0.013798591963737339
2018-02-20,-0.011208425241606923
2018-02-21,-0.020446040472998916
2018-02-22,0.018805657842077883
2018-02-23,0.018255826589498314
2018-02-26,0.007968234008166153
2018-02-27,-0.024308556468643605
2018-02-28,0.0005907190392993034
2018-03-01,0.008742914282874326
2018-03-02,0.0024191225148191275
2018-03-05,0.011662827570958045
2018-03-06,0.004571289451551497
2018-03-07,0.0061342576782597025
2018-03-08,-0.0053101842874822
2018-03-09,0.005733694386934385
2018-03-12,0.007469861769470398
2018-03-13,0.0039026705999358757
2018-03-14,-0.0011664120088820118
2018-03-15,-0.004864587929794051
2018-03-16,0.006453446793574846
2018-03-19,-0.01107492603645499
2018-03-20,-0.008251359712774797
2018-03-21,-0.011489659956754994
2018-03-22,-0.0006013773214252893
2018-03-23,-0.01082817956924631
2018-03-26,0.012568652552820359
2018-03-27,0.007407370253707857
2018-03-28,0.028616658831401853
2018-03-29,0.0036867365685544495
2018-04-02,-0.010826144571147167
2018-04-03,0.011139538650468905
2018-04-04,0.013722616537557242
2018-04-05,-0.0015248939169765219
2018-04-06,-0.005537783652227235
2018-04-09,-0.0036479777089082344
2018-04-10,-0.0032768246414307534
2018-04-11,0.002127382479187867
2018-04-12,-0.021802405180705198
2018-04-13,0.0021701815070838126
2018-04-16,0.005313379519081174
2018-04-17,0.010376212452909206
2018-04-18,-0.003487846996197863
2018-04-19,-0.024498981243716966
2018-04-20,-0.012757409869320835
2018-04-23,-0.008075310014136527
2018-04-24,0.007123800922194334
2018-04-25,0.0026271518292755314
2018-04-26,0.015722837153048896
2018-04-27,0.021035817317794914
2018-04-30,-0.01405382515471787
2018-05-01,0.013264224287683257
2018-05-02,-0.007228998569494438
2018-05-03,0.00944676872446304
2018-05-04,0.01910697503819625
2018-05-07,0.007652860785416937
