Date,PSX
2015-10-08,0.016097866925944615
2015-10-09,-0.012532442098214247
2015-10-12,0.00419055284637726
2015-10-13,-0.020388494994802553
2015-10-14,0.003772895217105665
2015-10-15,0.012368158907873905
2015-10-16,0.007545929536295626
2015-10-19,-0.029719560741258144
2015-10-20,-0.00024532468793081463
2015-10-21,-0.013480289746598872
2015-10-22,0.026211127705008108
2015-10-23,0.008958001372428193
2015-10-26,-0.0041989683231331565
2015-10-27,0.0067465461077376165
2015-10-28,0.0159170345918076
2015-10-29,0.018141328434142956
2015-10-30,0.030312926563273335
2015-11-02,0.017405884414756878
2015-11-03,0.022848092996580416
2015-11-04,0.007122143710039053
2015-11-05,0.0037500210308492044
2015-11-06,-0.00992757017342738
2015-11-09,-0.00797788742614336
2015-11-10,0.007107351754240376
2015-11-11,-0.016395467820231935
2015-11-12,-0.0149025815901207
2015-11-13,-0.0017924690982069613
2015-11-16,0.022339476211470588
2015-11-17,0.0005488717898416429
2015-11-18,0.015584138856897356
2015-11-19,-0.0017291968315905626
2015-11-20,-0.007685701759329255
2015-11-23,0.005454222486369176
2015-11-24,0.010415650307347146
2015-11-25,-0.003865518171626947
2015-11-27,-0.00010729218638771965
2015-11-30,-0.013260713515477418
2015-12-01,0.01245496501236798
2015-12-02,-0.024063627923673003
2015-12-03,-0.02067707575966926
2015-12-04,0.018403893080754186
2015-12-07,-0.0389133897529782
2015-12-08,-0.0027685775823649283
2015-12-09,-0.004164522071935406
2015-12-10,0.007666621936782025
2015-12-11,-0.04576404959662839
2015-12-14,-0.016670301125697895
2015-12-15,0.004668248335928826
2015-12-16,0.01565176078388597
2015-12-17,-0.015410558410104858
2015-12-18,-0.014917960426027221
2015-12-21,0.0007448452017804197
2015-12-22,0.013395881017707278
2015-12-23,0.03794377967556528
2015-12-24,-0.005188488438643835
2015-12-28,-0.022522830803592297
2015-12-29,0.0037599164686539233
2015-12-30,-0.009182352867490917
2015-12-31,-0.0025605991384111126
2016-01-04,-0.021026973124540382
2016-01-05,0.011488577351830287
2016-01-06,-0.036666659929679324
2016-01-07,-0.020249006043776996
2016-01-08,-0.016219632399920414
2016-01-11,0.01289724950581883
2016-01-12,0.021527990635631378
2016-01-13,-0.03302450057623463
2016-01-14,0.05355433640375784
2016-01-15,-0.010217002989971302
2016-01-19,0.002549131775008151
2016-01-20,-0.022117782916659
2016-01-21,-0.01156920819254692
2016-01-22,0.05247258314904246
2016-01-25,-0.04748243773300587
2016-01-26,0.020071208942057384
2016-01-27,-0.0003857626697106875
2016-01-28,0.01247876591428776
2016-01-29,0.018424211377285005
2016-02-01,-0.008358989791430349
2016-02-02,-0.012330065611224184
2016-02-03,0.00764321911951793
2016-02-04,0.009861023438712646
2016-02-05,-0.01940410930642511
2016-02-08,-0.0261716004441086
2016-02-09,-0.011011786978780802
2016-02-10,-0.0019883471054532587
2016-02-11,-0.024488260542463447
2016-02-12,0.03155010619506626
2016-02-16,0.04055832420340977
2016-02-17,0.029904399119038194
2016-02-18,-0.014269742552657338
2016-02-19,0.008181829710760091
2016-02-22,0.00973973408168427
2016-02-23,-0.028564905083926617
2016-02-24,0.0067465420808952015
2016-02-25,-0.004172435273356645
2016-02-26,0.0043170054971088945
2016-02-29,0.003665877104373383
2016-03-01,0.05063637445310931
2016-03-02,0.013907109052010869
2016-03-03,0.017973237725418034
2016-03-04,-0.003600765049325494
2016-03-07,0.019002134725097264
2016-03-08,-0.029859262312533774
2016-03-09,0.015212085459110458
2016-03-10,-0.007666284980873739
2016-03-11,0.011705463714203779
2016-03-14,-0.0028924294489738323
2016-03-15,0.004873540783277397
2016-03-16,0.011200757141261342
2016-03-17,0.009249831422583066
2016-03-18,0.011654148378698048
2016-03-21,0.0031318762900687247
2016-03-22,0.0052403953462081265
2016-03-23,-0.02262662509149438
2016-03-24,-0.0006808573725813893
2016-03-28,-0.006473259263250375
2016-03-29,-0.0006855127258166283
2016-03-30,0.002173177712522678
2016-03-31,-0.01175504867162569
2016-04-01,-0.010625194575572428
2016-04-04,0.0007008345589771814
2016-04-05,-0.010731591005324614
2016-04-06,0.002476292915294831
2016-04-07,-0.005998270864033484
2016-04-08,0.01834047600598443
2016-04-11,-0.01719726470061045
2016-04-12,0.01655227372030521
2016-04-13,0.011979267098913837
2016-04-14,-0.001033786009221882
2016-04-15,-0.02381508166369073
2016-04-18,0.009428443576860346
2016-04-19,0.00899010072046913
2016-04-20,0.003124159176119967
2016-04-21,0.008189973496080638
2016-04-22,0.006636295320440411
2016-04-25,-0.0005682942068527819
2016-04-26,0.005345040037905369
2016-04-27,0.006221352661693436
2016-04-28,-0.013040765109856522
2016-04-29,-0.06469958382343821
2016-05-02,0.0010961373181621603
2016-05-03,-0.026642481451566224
2016-05-04,-0.008623951910799232
2016-05-05,-0.0030257113767703236
2016-05-06,-0.007081282559530111
2016-05-09,-0.002547391174543945
2016-05-10,0.011874386361751865
2016-05-11,0.0017662498850943287
2016-05-12,-0.014359291902087956
2016-05-13,0.0011503475684604414
2016-05-16,0.012482406644506616
2016-05-17,-0.0047028505752181315
2016-05-18,-0.002298626134699222
2016-05-19,-0.006143356444988424
2016-05-20,0.0032193983140504923
2016-05-23,-0.0010269731851714203
2016-05-24,0.024158334960412864
2016-05-25,0.005395600278226942
2016-05-26,-0.0011233087675613929
2016-05-27,0.007370971086356093
2016-05-31,-0.0033485639730179706
2016-06-01,0.006097569944542913
2016-06-02,-0.0002471428387256225
2016-06-03,-0.008659981192825739
2016-06-06,0.007862088553716395
2016-06-07,0.006934162611166084
2016-06-08,0.012911731787471181
2016-06-09,-0.015053664547089118
2016-06-10,-0.013065874601219551
2016-06-13,-0.01586090885050284
2016-06-14,0.0012685431104539902
2016-06-15,0.0030421443978754237
2016-06-16,0.0036647021563900317
2016-06-17,-0.011708578846012063
2016-06-20,0.007133796202946963
2016-06-21,0.003668205862890739
2016-06-22,0.002394168788256268
2016-06-23,0.016721517243904138
2016-06-24,-0.02782262503515387
2016-06-27,-0.021877574886066897
2016-06-28,0.02405728412533792
2016-06-29,0.012063417902681284
2016-06-30,-0.004516804640817607
2016-07-01,0.005545632485980834
2016-07-05,-0.023188429416786338
2016-07-06,-0.02001798475466965
2016-07-07,-0.027498009730581252
2016-07-08,0.007809136678339046
2016-07-11,0.0048097646419633655
2016-07-12,0.015822407502538383
2016-07-13,-0.0019631870776776195
2016-07-14,0.004721241160136058
2016-07-15,-0.012400182848204433
2016-07-18,-0.00013243848001809333
2016-07-19,0.0011896894527718693
2016-07-20,-0.005281233542476338
2016-07-21,-0.0029199611166296213
2016-07-22,0.0035939629376013915
2016-07-25,-0.012203252466495451
2016-07-26,0.02363367660573723
2016-07-27,-0.01088772113348846
2016-07-28,0.01127307379131115
2016-07-29,-0.0024921400139051864
2016-08-01,-0.023665182749546432
2016-08-02,0.02545090104964487
2016-08-03,0.0329614955094133
2016-08-04,-0.014238365768524774
2016-08-05,0.009543152230829355
2016-08-08,0.0038324200761239435
2016-08-09,-0.02367046774937054
2016-08-10,0.0029983283482581946
2016-08-11,0.01572450528218483
2016-08-12,0.00831617552438546
2016-08-15,-0.0027916001115331213
2016-08-16,0.00025671102788193956
2016-08-17,-0.0034624198035184683
2016-08-18,0.0030880416623972895
2016-08-19,0.0012833098001752141
2016-08-22,-0.01383739345293078
2016-08-23,0.01104331003904413
2016-08-24,-0.001798702931297469
2016-08-25,0.017893401589893276
2016-08-26,-0.005690835568777253
2016-08-29,0.0033070574693008226
2016-08-30,0.005704811559326117
2016-08-31,-0.01109316240889624
2016-09-01,-0.002039230318278462
2016-09-02,0.007408063971623413
2016-09-06,0.003043299800609356
2016-09-07,0.006066987142929525
2016-09-08,0.0061567637681752
2016-09-09,-0.027721993383076682
2016-09-12,0.012586435482042635
2016-09-13,-0.02016710682351963
2016-09-14,-0.0036248459980324776
2016-09-15,0.027672984021015923
2016-09-16,-0.00012606766714040596
2016-09-19,0.015931072522308076
2016-09-20,-0.009583257162551928
2016-09-21,0.006157402133250667
2016-09-22,-0.0004994929520838465
2016-09-23,-0.005623036267764836
2016-09-26,-0.0013821974072312226
2016-09-27,-0.0007550303443999429
2016-09-28,0.022415263539789176
2016-09-29,-0.023524924713006823
2016-09-30,0.016019551178819258
2016-10-03,-0.0017384685358633467
2016-10-04,-0.00733749549613083
2016-10-05,0.015910977371153878
2016-10-06,-0.003946468576431328
2016-10-07,-0.004704719124018708
2016-10-10,0.011320023180645178
2016-10-11,-0.009102258710099731
2016-10-12,-0.00931005076357061
2016-10-13,-0.008269153445198962
2016-10-14,0.002021329613084877
2016-10-17,-0.002143456339475769
2016-10-18,0.005685801148285652
2016-10-19,0.0010056136774709845
2016-10-20,0.000878501185461511
2016-10-21,0.007649927122067135
2016-10-24,0.0029870443782249456
2016-10-25,0.0021093455083474044
2016-10-26,0.0037147177542429244
2016-10-27,-0.013200353185915614
2016-10-28,0.001750440408567977
2016-10-31,0.012729194610739736
2016-11-01,-0.01109066272793191
2016-11-02,-0.02380054839587631
2016-11-03,0.009446179412096578
2016-11-04,-0.006070030592107645
2016-11-07,0.01692139704679252
2016-11-08,-0.000500434421086382
2016-11-09,0.032043638648877826
2016-11-10,0.007762358900726518
2016-11-11,-0.010470649391168485
2016-11-14,0.013865376153492592
2016-11-15,0.011724798990110585
2016-11-16,-0.008362853014925675
2016-11-17,0.00999995347821403
2016-11-18,-0.0022666515569181866
2016-11-21,0.014586121859420098
2016-11-22,0.00023605003213500453
2016-11-23,0.0021206461321483516
2016-11-25,-0.001998504324288719
2016-11-28,-0.009424079724402068
2016-11-29,-0.02021664596548345
2016-11-30,0.008374868268957059
2016-12-01,0.02286942115253532
2016-12-02,-0.0011764671465278598
2016-12-05,0.00659743418643588
2016-12-06,-0.0062030481899031376
2016-12-07,0.024731776674132844
2016-12-08,0.007125731754400899
2016-12-09,-0.005363769131149776
2016-12-12,0.0016063809553978903
2016-12-13,0.009966249212942202
2016-12-14,-0.019848410749732204
2016-12-15,0.0017357546046095074
2016-12-16,0.010280513277794778
2016-12-19,-0.0033159852272370838
2016-12-20,-0.0026381794820061755
2016-12-21,-0.0018402394483284512
2016-12-22,0.008988064939592144
2016-12-23,0.0018271486893444155
2016-12-27,0.0002281730113415925
2016-12-28,-0.007066444630539626
2016-12-29,-0.005394562087614352
2016-12-30,-0.0027701160764036503
2017-01-03,0.004398317973316468
2017-01-04,0.005415436049652778
2017-01-05,-0.005959585023998959
2017-01-06,-0.01544859911850005
2017-01-09,-0.016159126899012
2017-01-10,-0.0030946697481788465
2017-01-11,0.01349116515480775
2017-01-12,-0.006479078176631292
2017-01-13,-0.012449744137720264
2017-01-17,0.003241567149714797
2017-01-18,0.006821738637509567
2017-01-19,-0.013550532671537385
2017-01-20,0.0006023067008182892
2017-01-23,-0.01011514586380613
2017-01-24,0.02420907095163738
2017-01-25,0.009621055418483015
2017-01-26,-0.008941371152125455
2017-01-27,-0.01745008381892299
2017-01-30,-0.005315857119412959
2017-01-31,-0.008623952410888425
2017-02-01,-0.01065922331066027
2017-02-02,0.0037154641349728124
2017-02-03,-0.013572547157473136
2017-02-06,-0.01013083408507276
2017-02-07,-0.007455243741101514
2017-02-08,0.003946661186184253
2017-02-09,0.0049454409159961354
2017-02-10,0.00769718822096066
2017-02-13,0.0005009955664143639
2017-02-14,0.0010010259837773816
2017-02-15,0.0012502130368570175
2017-02-16,-0.011956714367628574
2017-02-17,0.0020380374834174653
2017-02-21,0.0047035177944563245
2017-02-22,-0.008224777789693438
2017-02-23,0.0029345925321950794
2017-02-24,-0.007378167870359054
2017-02-27,0.01063693633098195
2017-02-28,-0.008495982226248144
2017-03-01,0.01509171523506958
2017-03-02,-0.01310349027270108
2017-03-03,0.0001274947055864839
2017-03-06,0.004850679055544704
2017-03-07,-0.01575188807996364
2017-03-08,-0.0029686797177945756
2017-03-09,-0.005307293481407238
2017-03-10,0.026288359714643716
2017-03-13,0.0019021630449993499
2017-03-14,-0.00632843921370041
2017-03-15,0.020889002492445297
2017-03-16,-0.005739113604762869
2017-03-17,0.0031372522161783323
2017-03-20,-0.006630252946532855
2017-03-21,-0.010200037602667966
2017-03-22,0.002926177757003101
2017-03-23,-0.004439736785939674
2017-03-24,-0.015418301744034246
2017-03-27,-0.00025875911489170456
2017-03-28,0.008673323365698371
2017-03-29,0.005133289821250386
2017-03-30,0.003447286494782098
2017-03-31,0.008016747186265771
2017-04-03,-0.011739497311354596
2017-04-04,0.0017880495948316977
2017-04-05,-0.010965151605887291
2017-04-06,-0.008895097037883493
2017-04-07,0.003511718378834683
2017-04-10,0.011665875577688833
2017-04-11,-0.0021782780421948367
2017-04-12,-0.006420127274540555
2017-04-13,-0.009175736752380481
2017-04-17,0.004434698769715029
2017-04-18,-0.014024050848215341
2017-04-19,-0.007902048956584418
2017-04-20,0.005575415449680099
2017-04-21,0.007920688229944961
2017-04-24,0.015193546083394072
2017-04-25,0.007353625698610422
2017-04-26,0.0003844481579389214
2017-04-27,-0.0007680633456078612
2017-04-28,0.019346244949742575
2017-05-01,0.0
2017-05-02,-0.0037705907771180547
2017-05-03,0.004163321652682406
2017-05-04,-0.01696179103473805
2017-05-05,0.01418737552367011
2017-05-08,0.0036543156902844043
2017-05-09,-0.000502117426551929
2017-05-10,0.0018845455594904692
2017-05-11,-0.0028841791815563678
2017-05-12,0.0033957268023452336
2017-05-15,0.004135600118466254
2017-05-16,-0.011080353819907574
2017-05-17,-0.011076871190398574
2017-05-18,-0.0015449945505253693
2017-05-19,0.00902625745343233
2017-05-22,0.003833857743734459
2017-05-23,-0.005219947602510211
2017-05-24,0.0017918747706149318
2017-05-25,-0.010986203864884914
2017-05-26,0.00025835306873056574
2017-05-30,-0.005681963599561746
2017-05-31,-0.011558307617203445
2017-06-01,0.0067007461191062045
2017-06-02,-0.0032627589238225507
2017-06-05,0.00641602834814714
2017-06-06,0.0023418482550554565
2017-06-07,-0.0010382396436169339
2017-06-08,0.005717334377338457
2017-06-09,0.02803649815029896
2017-06-12,0.008042799042863535
2017-06-13,0.005236049965672285
2017-06-14,-0.02294397199035003
2017-06-15,0.003808329196429039
2017-06-16,0.023520232540149122
2017-06-19,0.00370605574161309
2017-06-20,-0.020802310908267452
2017-06-21,-0.008296717697502065
2017-06-22,0.00025353904570546426
2017-06-23,0.017234900649093277
2017-06-26,-0.0003736082606244917
2017-06-27,0.0037390348915216087
2017-06-28,0.01551977037315
2017-06-29,0.0009780067729687758
2017-06-30,0.010016029815915095
2017-07-03,0.007860375246149909
2017-07-05,-0.012118781183381278
2017-07-06,-0.005344483000487621
2017-07-07,0.008670109343047239
2017-07-10,-0.0016944924461068656
2017-07-11,-0.0012131271332632698
2017-07-12,-0.0014570154237854016
2017-07-13,-0.006322988302389421
2017-07-14,0.005874086968035153
2017-07-17,-0.004744768777719122
2017-07-18,0.0018332589584626469
2017-07-19,0.011713329511168435
2017-07-20,-0.006753631018484474
2017-07-21,0.00594971124023469
2017-07-24,-0.0024138918108068674
2017-07-25,0.021778350337025465
2017-07-26,-0.008880978259697803
2017-07-27,0.009677774214479129
2017-07-28,-0.010176862457238589
2017-07-31,0.0011957454892914665
2017-08-01,0.022447800323648348
2017-08-02,0.012145454585217985
2017-08-03,-0.011768872736099056
2017-08-04,-0.0005839116725182558
2017-08-07,-0.006191536355821814
2017-08-08,-0.000587770484798189
2017-08-09,-0.0062337131532559376
2017-08-10,-0.010060443935251628
2017-08-11,-0.002391278550365694
2017-08-14,0.005273260939228086
2017-08-15,-0.002384560747475728
2017-08-16,0.0006030045916001203
2017-08-17,-0.025773845657873884
2017-08-18,0.008282591335914136
2017-08-21,0.00416878520250763
2017-08-22,0.004029539289299278
2017-08-23,0.001580667985761508
2017-08-24,0.018334169906587316
2017-08-25,-0.0053653292696907995
2017-08-28,0.0027569634444482016
2017-08-29,-0.0017932290203027668
2017-08-30,0.0011978189797687833
2017-08-31,0.0025117995713892505
2017-09-01,0.007397789230957796
2017-09-05,-0.01409427924420581
2017-09-06,0.0014416363772025154
2017-09-07,0.008157100090490088
2017-09-08,0.007853615887054355
2017-09-11,0.005784567081976499
2017-09-12,0.006339204768261109
2017-09-13,0.0072318672457631905
2017-09-14,-0.0012738800993511434
2017-09-15,0.016581624031699826
2017-09-18,0.007300019099400368
2017-09-19,0.00883245428977375
2017-09-20,-0.00022431222594276878
2017-09-21,0.0007855585110203567
2017-09-22,0.008414225248925655
2017-09-25,0.01245944199531035
2017-09-26,0.003736147161438552
2017-09-27,0.004925943138651245
2017-09-28,-0.0001090137392151247
2017-09-29,-0.0019607752778438847
2017-10-02,0.00840527207134234
2017-10-03,0.013530774059626438
2017-10-04,-0.002135898409513781
2017-10-05,-0.0010703455428329178
2017-10-06,-0.005464799213730442
2017-10-09,0.005387011529067287
2017-10-10,0.0016074662495657588
2017-10-11,0.0022462891415966357
2017-10-12,0.00704534336426299
2017-10-13,0.0009544895072317594
2017-10-16,-0.03770014322263271
2017-10-17,-0.0026412898177505806
2017-10-18,-0.004303007301224349
2017-10-19,0.001662216634879643
2017-10-20,0.004536088451784437
2017-10-23,0.00484556645894485
2017-10-24,0.0064663119350414355
2017-10-25,-0.001306501939642546
2017-10-26,-0.005779123024943211
2017-10-27,0.008883366188172648
2017-10-30,-0.010544530647877526
2017-10-31,0.0006590075645318549
2017-11-01,0.013394960292454794
2017-11-02,0.012567814805110933
2017-11-03,0.0012838258584606521
2017-11-06,0.009083521498450375
2017-11-07,0.0014823744605934053
2017-11-08,-0.00021153224950420935
2017-11-09,-0.001374868623664871
2017-11-10,-0.00804935624381009
2017-11-13,-0.0036299967669962685
2017-11-14,-0.005250909008897575
2017-11-15,-0.0028007973064512193
2017-11-16,0.006422334499922799
2017-11-17,0.002054656703231572
2017-11-20,-0.0003234692703640851
2017-11-21,0.010796668437645263
2017-11-22,-0.0035247947970971083
2017-11-24,0.003751722315257
2017-11-27,-0.008863956070030321
2017-11-28,0.01336084021005246
2017-11-29,0.009144077823458385
2017-11-30,0.027921028327199116
2017-12-01,0.00010264144289950927
2017-12-04,-0.00040989399738255994
2017-12-05,0.0075874082596329995
2017-12-06,-0.006919915896166362
2017-12-07,0.002766689975968406
2017-12-08,0.01726978958662806
2017-12-11,0.0017075551137017975
2017-12-12,-0.006518144317723906
2017-12-13,0.009286267285792515
2017-12-14,-0.004400323788136928
2017-12-15,0.003716467683321234
2017-12-18,0.0006003807637553482
2017-12-19,-0.008401311422223778
2017-12-20,0.01593699232543222
2017-12-21,-0.006354312142940355
2017-12-22,0.008093460133501429
2017-12-26,0.0074341779972768585
2017-12-27,0.004131947092299804
2017-12-28,-0.0009797534344039294
2017-12-29,-0.007944428466301834
2018-01-02,0.005931812299238226
2018-01-03,0.0066830442996086425
2018-01-04,-0.0027337201805286426
2018-01-05,9.792913458905872e-05
2018-01-08,-0.0009786943305585272
2018-01-09,-0.0033313221936123183
2018-01-10,0.003539143164984493
2018-01-11,0.0028407882711012356
2018-01-12,0.025397951008642616
2018-01-16,-0.014003872992456756
2018-01-17,0.025700470685277033
2018-01-18,-0.008195118846053506
2018-01-19,0.0032291265935096014
2018-01-22,0.00975119231536481
2018-01-23,0.0022499587216380235
2018-01-24,-0.02123477015220887
2018-01-25,-0.004396595456851338
2018-01-26,0.023231433253442457
2018-01-29,-0.021953284083117364
2018-01-30,-0.018897035201282164
2018-01-31,0.0011734557149605251
2018-02-01,-0.015039064511513378
2018-02-02,-0.038171423814655214
2018-02-05,-0.018555183789758845
2018-02-06,0.017540327784230314
2018-02-07,-0.013109095167315177
2018-02-08,-0.03315553755477563
2018-02-09,0.0017306758275261735
2018-02-12,0.010691306506381615
2018-02-13,0.001816405324781778
2018-02-14,-0.004585907632739472
2018-02-15,-0.006000423468956795
2018-02-16,-0.0008690474416684912
2018-02-20,-0.010870774331544375
2018-02-21,-0.015496059284725416
2018-02-22,0.006139670354015747
2018-02-23,0.018861770358712615
2018-02-26,0.007513768307347846
2018-02-27,-0.004323334407494661
2018-02-28,-0.01899692402388642
2018-03-01,0.005532766608195017
2018-03-02,0.005502435363018643
2018-03-05,0.018496244665443085
2018-03-06,0.009348738578192517
2018-03-07,0.0030875633618523413
2018-03-08,0.010295106543033894
2018-03-09,0.007563678458744505
2018-03-12,-0.009592213074588463
2018-03-13,-0.004632081173745806
2018-03-14,-0.0035961975592586626
2018-03-15,0.002653409971579368
2018-03-16,0.014080397913484477
2018-03-19,-0.01451110137975864
2018-03-20,0.007415348426756063
2018-03-21,0.011041202102050063
2018-03-22,-0.015080631967604341
2018-03-23,-0.013833211489561847
2018-03-26,0.027947220984517074
2018-03-27,-0.003020987820676946
2018-03-28,-0.014418336456375469
2018-03-29,0.01685529488148041
2018-04-02,-0.010112332768147048
2018-04-03,0.012954318593145775
2018-04-04,-0.0019754980345918494
2018-04-05,0.01854332356191457
2018-04-06,-0.008182262455591283
2018-04-09,0.007940836851468625
2018-04-10,0.025680165065685046
2018-04-11,0.022942932922256798
2018-04-12,0.0007798394363118799
2018-04-13,0.010815677430131343
2018-04-16,0.02968960691849465
2018-04-17,0.009736087956411899
2018-04-18,0.009549411830432453
2018-04-19,0.016071230598152297
2018-04-20,0.003163498132384479
2018-04-23,0.004144056003854812
2018-04-24,-0.01991893617358831
2018-04-25,0.005126804903439197
2018-04-26,0.024865565086638286
2018-04-27,-0.010486993804905143
2018-04-30,-0.0002697860111390282
2018-05-01,0.004851524702306209
