Date,SWKS
2015-10-08,-0.04999381821166993
2015-10-09,0.0008813374184839518
2015-10-12,0.0011317851039882587
2015-10-13,-0.026636348842926316
2015-10-14,0.004517759721101244
2015-10-15,0.031097296632530913
2015-10-16,-0.00797573007339647
2015-10-19,-0.022236125458252598
2015-10-20,0.005909961630115257
2015-10-21,-0.007919277762811983
2015-10-22,0.051757694723954195
2015-10-23,0.010527493059153015
2015-10-26,-0.056208374295758645
2015-10-27,-0.020535870439679638
2015-10-28,0.015593554456746705
2015-10-29,-0.037032271307077536
2015-10-30,0.0349726060318285
2015-11-02,0.02666982808445284
2015-11-03,-0.0027739270428763785
2015-11-04,0.013909500575206124
2015-11-05,0.001247655533241021
2015-11-06,0.07112601762791382
2015-11-09,-0.012792618292158275
2015-11-10,-0.053244543457764526
2015-11-11,-0.015802315709764536
2015-11-12,-0.04121383841048709
2015-11-13,-0.013317028996209568
2015-11-16,0.006013630525503411
2015-11-17,0.028392045929711784
2015-11-18,0.042255593359242116
2015-11-19,-0.029971667684273062
2015-11-20,0.0073080082523286904
2015-11-23,-0.010818450231110055
2015-11-24,0.025733483828608295
2015-11-25,0.007400920920347609
2015-11-27,0.019798165615066088
2015-11-30,0.013675306865698511
2015-12-01,0.008913224250756357
2015-12-02,0.010386834403828038
2015-12-03,-0.014061326375824024
2015-12-04,0.053691215929953406
2015-12-07,-0.013989688303638004
2015-12-08,0.004729462952788088
2015-12-09,-0.027784383670233836
2015-12-10,0.002480220691154722
2015-12-11,-0.04075862668035546
2015-12-14,-0.03585885730190774
2015-12-15,-0.009298369332102263
2015-12-16,0.015299571634719067
2015-12-17,-0.014815936530674256
2015-12-18,-0.018251906423296105
2015-12-21,0.026708349466585624
2015-12-22,-0.00012725422823889332
2015-12-23,0.009692629011293086
2015-12-24,0.0018949163311181572
2015-12-28,-0.00012639058660557367
2015-12-29,0.014121899803588134
2015-12-30,-0.015416998599016574
2015-12-31,-0.029801816455797714
2016-01-04,0.0143170051056416
2016-01-05,-0.05954049276120754
2016-01-06,-0.05648785904975495
2016-01-07,-0.028777816947722856
2016-01-08,-0.004020141556191459
2016-01-11,-0.012558117930411616
2016-01-12,0.00878121441048818
2016-01-13,-0.0670869801270253
2016-01-14,0.038288462240518406
2016-01-15,-0.05996312048745711
2016-01-19,-0.004779913952141057
2016-01-20,0.02053665427361917
2016-01-21,0.027101744749984613
2016-01-22,0.0590932023522428
2016-01-25,-0.021482886378645594
2016-01-26,0.0032016676574651015
2016-01-27,-0.055623018591513085
2016-01-28,0.04264523920705998
2016-01-29,0.06374450788894626
2016-02-01,0.010156824110564067
2016-02-02,-0.04510185345210027
2016-02-03,-0.00436251912890584
2016-02-04,-0.0028704859839796537
2016-02-05,-0.058181814884913474
2016-02-08,-0.046010164039141044
2016-02-09,-0.022696289194169328
2016-02-10,-0.008665786429629563
2016-02-11,-0.02360144153227184
2016-02-12,0.0318712915491528
2016-02-16,0.06611117437459813
2016-02-17,0.03694654841877587
2016-02-18,-0.025741681015355566
2016-02-19,0.015466578933553965
2016-02-22,0.0199905653710144
2016-02-23,-0.025976135774739006
2016-02-24,0.01740645923635209
2016-02-25,0.013184824852483068
2016-02-26,0.005421979371061703
2016-02-29,0.023882911235089344
2016-03-01,0.05944315435473735
2016-03-02,-0.02017007154774486
2016-03-03,0.016236132501882494
2016-03-04,0.04151256901420708
2016-03-07,-0.0012329191548509089
2016-03-08,-0.04127798404867278
2016-03-09,0.01587743913363182
2016-03-10,-0.014784674332765424
2016-03-11,0.040017312090915746
2016-03-14,0.000274829705085855
2016-03-15,0.0112653626881285
2016-03-16,0.018883007385218642
2016-03-17,-0.0010667548520603143
2016-03-18,0.028030108029917233
2016-03-21,0.0024669317497685306
2016-03-22,-0.004144764153244829
2016-03-23,-0.007673234102987148
2016-03-24,-0.0013100336226546938
2016-03-28,0.009448391749030893
2016-03-29,-0.005850284804738037
2016-03-30,0.018046434293834457
2016-03-31,0.0006420046462629614
2016-04-01,0.0035945901013052506
2016-04-04,-0.008697949004608851
2016-04-05,-0.0055483275365291185
2016-04-06,0.014791748502457125
2016-04-07,-0.01150757911797573
2016-04-08,0.0006468447173142433
2016-04-11,-0.01667557833319333
2016-04-12,-0.01879823859289853
2016-04-13,0.03255633184072915
2016-04-14,-0.0038926185990141304
2016-04-15,-0.02227462669424829
2016-04-18,-0.004262998598416057
2016-04-19,-0.03358299420128652
2016-04-20,0.008444909781631926
2016-04-21,-0.01578771567704007
2016-04-22,-0.0026501509276199986
2016-04-25,-0.010909123772425589
2016-04-26,0.013857408573485053
2016-04-27,0.008647118525183295
2016-04-28,-0.007466510898639589
2016-04-29,-0.06910040436945797
2016-05-02,0.004489667119803364
2016-05-03,-0.0014898894603208035
2016-05-04,-0.02670854784032417
2016-05-05,-0.013490505590980195
2016-05-06,0.0043512070294449146
2016-05-09,0.006498534077010287
2016-05-10,0.001080428671488498
2016-05-11,-0.004162930369686846
2016-05-12,-0.04536304883740194
2016-05-13,-0.014758188761618829
2016-05-16,0.027489630725885617
2016-05-17,-0.0017622488691158011
2016-05-18,0.020221461498797
2016-05-19,-0.012112656740444927
2016-05-20,0.028025515483605545
2016-05-23,0.019361881032470496
2016-05-24,0.009876728337292917
2016-05-25,-0.0028586082969007665
2016-05-26,-0.0015091665111192087
2016-05-27,0.004987066365936155
2016-05-31,0.003910153033891417
2016-06-01,0.007639018889834315
2016-06-02,-0.010257170560651008
2016-06-03,0.0054072516116416836
2016-06-06,-0.012399460607814494
2016-06-07,0.03872344030501362
2016-06-08,-0.004222832061299031
2016-06-09,-0.005996244812386142
2016-06-10,-0.03560387661122821
2016-06-13,-0.009000709427870235
2016-06-14,0.0007698355983616345
2016-06-15,-0.0003075990660671435
2016-06-16,-0.0032314511997140194
2016-06-17,-0.012504003086207693
2016-06-20,0.030951965063009457
2016-06-21,-0.007429629887505951
2016-06-22,-0.0016802694790488681
2016-06-23,0.028462068491040826
2016-06-24,-0.08332119940116334
2016-06-27,-0.0584317409783206
2016-06-28,0.03878609374719688
2016-06-29,0.024394406268179125
2016-06-30,0.025109411265461734
2016-07-01,-0.010746091622118148
2016-07-05,-0.060383141348986924
2016-07-06,0.005780337849603745
2016-07-07,0.029242418677916104
2016-07-08,0.03317465946813414
2016-07-11,0.027499604752087903
2016-07-12,0.017945695308308363
2016-07-13,-0.006838752910033774
2016-07-14,0.031216475734709315
2016-07-15,0.0
2016-07-18,0.019438995561021688
2016-07-19,-0.005385828696868877
2016-07-20,0.016976044892162978
2016-07-21,0.020578823713640393
2016-07-22,-0.08615322274255288
2016-07-25,0.002005669654418174
2016-07-26,0.014321062003157747
2016-07-27,0.009108670127370377
2016-07-28,0.0
2016-07-29,-0.006770027213191088
2016-08-01,0.0018177751612902249
2016-08-02,-0.01245033946217311
2016-08-03,-0.0099941857702317
2016-08-04,0.01195853150337145
2016-08-05,0.021331854178944898
2016-08-08,-0.009165796733833331
2016-08-09,0.016075016560137323
2016-08-10,-0.008805746606967202
2016-08-11,0.015057623510066342
2016-08-12,0.001780374894832848
2016-08-15,0.02917243898405597
2016-08-16,0.0014387565167495175
2016-08-17,0.008476925003895408
2016-08-18,0.022937696034051935
2016-08-19,0.006824455588465339
2016-08-22,0.004565094964626093
2016-08-23,0.01597347607474142
2016-08-24,-0.0066414339652350884
2016-08-25,0.014190350274058794
2016-08-26,0.006861404868198306
2016-08-29,0.005077172721711376
2016-08-30,-0.013560324063804585
2016-08-31,0.008894556528219466
2016-09-01,0.0030729961819024876
2016-09-02,-0.006259360137348846
2016-09-06,-0.021575765003184366
2016-09-07,-0.013148788453429927
2016-09-08,-0.008605403337632045
2016-09-09,-0.0653783971650087
2016-09-12,0.023666368171932906
2016-09-13,0.014925685821759016
2016-09-14,0.04382917707966305
2016-09-15,0.06381234549424208
2016-09-16,-0.012334848348403815
2016-09-19,0.0002631379886290919
2016-09-20,-0.0048626505074108595
2016-09-21,0.013470720698413707
2016-09-22,0.0020850657550279816
2016-09-23,-0.027698721751130306
2016-09-26,-0.026079473706702272
2016-09-27,0.01510539509961295
2016-09-28,0.004734976700498272
2016-09-29,-0.01359895645436826
2016-09-30,0.03931181782220272
2016-10-03,-0.010637738392056395
2016-10-04,0.016725749346840457
2016-10-05,0.015146039309296366
2016-10-06,0.02045001729792495
2016-10-07,0.0003782098426448055
2016-10-10,0.009826989460856694
2016-10-11,-0.008983264493319876
2016-10-12,-0.007679572654893829
2016-10-13,-0.01788841176769773
2016-10-14,0.002841710089673821
2016-10-17,-0.011980075518926214
2016-10-18,0.012386433104064176
2016-10-19,0.0033479086809264924
2016-10-20,0.002310210652707978
2016-10-21,-0.007938934958797828
2016-10-24,0.013165892379569444
2016-10-25,-0.005223609468627433
2016-10-26,-0.006915891636943838
2016-10-27,-0.003610925979006918
2016-10-28,-0.0199327720532797
2016-10-31,0.016112102039291143
2016-11-01,-0.014686596387357143
2016-11-02,-0.010289058796394634
2016-11-03,-0.004798379321789836
2016-11-04,0.00535692752942496
2016-11-07,0.028906388072547973
2016-11-08,0.0011652427426243062
2016-11-09,0.004267623135868481
2016-11-10,-0.022534201974986456
2016-11-11,-0.018442970916938806
2016-11-14,-0.006307597268558229
2016-11-15,0.02941955555746545
2016-11-16,0.002502044685204874
2016-11-17,0.02404122242987672
2016-11-18,0.003335075979367108
2016-11-21,0.009206365637534741
2016-11-22,0.005447797429408707
2016-11-23,-0.013230977652477383
2016-11-25,-0.016600690778019733
2016-11-28,0.0037661990834920722
2016-11-29,-0.0010351663681991141
2016-11-30,-0.004791726036971977
2016-12-01,-0.06597246731166417
2016-12-02,0.021733145939835552
2016-12-05,0.020180049670663003
2016-12-06,0.018043513098325636
2016-12-07,0.015359800034407067
2016-12-08,0.028187384451418662
2016-12-09,-0.03257044839941303
2016-12-12,-0.0087089224371234
2016-12-13,0.00812992875891938
2016-12-14,-0.022632807841642455
2016-12-15,0.02754870074696525
2016-12-16,-0.0051806932440804365
2016-12-19,0.008202113817534107
2016-12-20,-0.010718039536518731
2016-12-21,0.0060043990098386235
2016-12-22,0.014013634570114286
2016-12-23,-0.0015358608561514275
2016-12-27,0.003844745981922415
2016-12-28,-0.016596562924226732
2016-12-29,-0.006101686466590817
2016-12-30,-0.024816810951551638
2017-01-03,0.006562773522179599
2017-01-04,-0.002128901929942084
2017-01-05,-0.005600886297280283
2017-01-06,0.005230337475385927
2017-01-09,0.009204605969580948
2017-01-10,0.021943234806217404
2017-01-11,0.014228420340431702
2017-01-12,-0.02117055181705152
2017-01-13,0.02058620720577431
2017-01-17,-0.01838393666638838
2017-01-18,0.030953357668626502
2017-01-19,-0.010218133379639394
2017-01-20,0.13013005549337553
2017-01-23,0.016916558927045022
2017-01-24,0.023289470340883245
2017-01-25,-0.004335019288671749
2017-01-26,-0.009361427967454539
2017-01-27,0.010988041088409783
2017-01-30,0.010650903414912927
2017-01-31,-0.010462793276372784
2017-02-01,0.0
2017-02-02,-0.006867369684921187
2017-02-03,0.004939070004858603
2017-02-06,-0.0018564222190053936
2017-02-07,0.004267161263387109
2017-02-08,-0.0009805832128836345
2017-02-09,0.00850718892617941
2017-02-10,-0.0028120043293149433
2017-02-13,0.004555074632784484
2017-02-14,-0.008960355478411008
2017-02-15,0.003594556314535202
2017-02-16,0.003256127779446505
2017-02-17,0.04241079081729082
2017-02-21,0.0022832680475723954
2017-02-22,0.0014498062437311443
2017-02-23,-0.014476139902659058
2017-02-24,-0.0064001233758722575
2017-02-27,0.00982028730272888
2017-02-28,-0.008574652089352153
2017-03-01,0.020356387723468483
2017-03-02,-0.020467130283410517
2017-03-03,0.0016883521140274027
2017-03-06,0.005583667937740122
2017-03-07,-0.004190746701882131
2017-03-08,0.017254237188316868
2017-03-09,0.004654127421608534
2017-03-10,0.01070596779677313
2017-03-13,0.008759239273173458
2017-03-14,-0.002524184824771125
2017-03-15,0.0032394142349430055
2017-03-16,-0.010089878710837774
2017-03-17,-0.0018344488587334062
2017-03-20,0.0026549468056418224
2017-03-21,-0.02719224829895006
2017-03-22,0.012772106967577468
2017-03-23,-0.002480694587018051
2017-03-24,0.008290013595416479
2017-03-27,-0.0011305803614924947
2017-03-28,0.007614136805311977
2017-03-29,-0.007147990443039709
2017-03-30,0.009359352676113097
2017-03-31,-0.0016304800316104817
2017-04-03,-0.0026536843344898697
2017-04-04,0.016680149943399725
2017-04-05,-0.004630120200097787
2017-04-06,0.005359691602264238
2017-04-07,0.02414023863802206
2017-04-10,-0.002848441506216659
2017-04-11,-0.013690375830838097
2017-04-12,-0.025464507380546175
2017-04-13,-0.0012294515114186222
2017-04-17,0.013234748688261355
2017-04-18,0.0027335625365625393
2017-04-19,0.0021207336657191878
2017-04-20,0.024083314265803013
2017-04-21,-0.000295566502463096
2017-04-24,0.022736557101145083
2017-04-25,0.0008660270792686386
2017-04-26,-0.009903770733958095
2017-04-27,0.011945182561850176
2017-04-28,-0.042802367941002006
2017-05-01,0.0007019995899344433
2017-05-02,0.008616190115217304
2017-05-03,0.007549493184765499
2017-05-04,-0.005028129736375453
2017-05-05,0.0053506487464785035
2017-05-08,-0.004336633765569919
2017-05-09,0.009008216709857297
2017-05-10,0.0055918840530415626
2017-05-11,0.001073576643312979
2017-05-12,0.0018565065367086575
2017-05-15,0.01209512424608028
2017-05-16,0.016769602284264717
2017-05-17,-0.0469194388030475
2017-05-18,0.026355032679176604
2017-05-19,0.00649250993433248
2017-05-22,0.010493476511514555
2017-05-23,0.002000861114897612
2017-05-24,0.0023769927240768762
2017-05-25,0.005881243098242672
2017-05-26,-0.0014144606653331282
2017-05-30,0.004438588947242694
2017-05-31,0.0006581181849549811
2017-06-01,0.0117450218024302
2017-06-02,0.0068720220826516965
2017-06-05,-0.002490023049094403
2017-06-06,-0.0026816479288495065
2017-06-07,0.015019374223071313
2017-06-08,0.013975186567885434
2017-06-09,-0.036032889544187374
2017-06-12,-0.03037100692094019
2017-06-13,0.010505212384763762
2017-06-14,-0.02269938076047373
2017-06-15,-0.0018541465627245346
2017-06-16,-0.003715181616673613
2017-06-19,0.021197237640091737
2017-06-20,-0.02162225631211212
2017-06-21,0.014635356886950612
2017-06-22,-0.0004841090380210966
2017-06-23,0.010750612100669521
2017-06-26,-0.029130019069318558
2017-06-27,-0.034149168747571124
2017-06-28,0.005109193143308044
2017-06-29,-0.022671596617239276
2017-06-30,-0.0018727438957625298
2017-07-03,-0.006357354730090248
2017-07-05,0.022970611809542296
2017-07-06,0.00266585449009904
2017-07-07,0.019531382717925094
2017-07-10,0.003510584812385753
2017-07-11,0.006796727512900613
2017-07-12,0.009927243596562274
2017-07-13,0.010026595264470917
2017-07-14,0.012068227455815483
2017-07-17,-0.006635061733868186
2017-07-18,0.005130562133050409
2017-07-19,0.015217036698575548
2017-07-20,0.02115545302204036
2017-07-21,-0.001579137913496953
2017-07-24,-0.014980965580199124
2017-07-25,0.00500666117373938
2017-07-26,0.008835203710286121
2017-07-27,-0.0030745302404868724
2017-07-28,-0.011588628512061994
2017-07-31,-0.008415751221369394
2017-08-01,-0.005625663369274503
2017-08-02,0.0014385923709101522
2017-08-03,-0.02527987076527305
2017-08-04,0.010643151717455446
2017-08-07,0.0190152646219659
2017-08-08,0.0022011603010214653
2017-08-09,9.513098207825088e-05
2017-08-10,-0.0299789197799033
2017-08-11,0.015551263220442202
2017-08-14,0.022194205298747827
2017-08-15,0.003128785722218419
2017-08-16,0.0012286073266805086
2017-08-17,-0.03511757347092126
2017-08-18,0.0
2017-08-21,-0.011740296983647092
2017-08-22,0.01980011853910768
2017-08-23,-0.0029122134338239736
2017-08-24,-0.0020449928131187622
2017-08-25,-0.005073088357799405
2017-08-28,-0.012551688834929964
2017-08-29,0.00814332378208693
2017-08-30,0.023837605620976587
2017-08-31,0.013661620512076533
2017-09-01,0.001993047038806539
2017-09-05,0.012882828277503755
2017-09-06,-0.007107645980388044
2017-09-07,0.0024489049885396685
2017-09-08,-0.016818526708664794
2017-09-11,0.02436916569459524
2017-09-12,-0.0029853818281754263
2017-09-13,-0.0006548502465746342
2017-09-14,0.0026217057231765484
2017-09-15,0.023066844359697747
2017-09-18,-0.01880423491020944
2017-09-19,0.004093317963210996
2017-09-20,-0.040952344915251016
2017-09-21,-0.013332150557942235
2017-09-22,0.009301794998597845
2017-09-25,-0.03385721136066844
2017-09-26,-0.0024095434323020415
2017-09-27,0.022647046706721907
2017-09-28,-0.0035431200340795277
2017-09-29,0.006519023882341601
2017-10-02,0.0037292917199647224
2017-10-03,0.003226368659547063
2017-10-04,0.006919217220470841
2017-10-05,0.005032999221876722
2017-10-06,0.010785840460736162
2017-10-09,-0.0020961633762323073
2017-10-10,-0.003723295267135329
2017-10-11,0.010733038672227302
2017-10-12,-0.004077250753474426
2017-10-13,0.015422995892812263
2017-10-16,0.003000131699141928
2017-10-17,0.0034584030131903365
2017-10-18,-9.314368810209306e-05
2017-10-19,-0.03745101347933111
2017-10-20,0.01771188309924332
2017-10-23,-0.0036136851573178586
2017-10-24,0.004199586775053943
2017-10-25,-0.006083215452638457
2017-10-26,0.009084836671904961
2017-10-27,0.022649794792216182
2017-10-30,0.03790231024452928
2017-10-31,0.016606876504437595
2017-11-01,-0.022308015273734827
2017-11-02,0.003952566301697269
2017-11-03,0.012795165951174914
2017-11-06,0.02774105399717386
2017-11-07,-0.044184584645043934
2017-11-08,0.01762712608712458
2017-11-09,-0.017940377120751916
2017-11-10,-0.0063895588067923725
2017-11-13,-0.0009962654880465438
2017-11-14,0.00824994834678372
2017-11-15,-0.02086147416187678
2017-11-16,0.010744841421845175
2017-11-17,-0.0005450197485047381
2017-11-20,0.0010029164624685283
2017-11-21,0.004189589949875172
2017-11-22,-0.015509932059928788
2017-11-24,0.011147786022601247
2017-11-27,-0.023052369070799328
2017-11-28,0.0030781982382035444
2017-11-29,-0.02064197147054203
2017-11-30,-0.005601228902246014
2017-12-01,-0.023964390840483074
2017-12-04,-0.038833934075292675
2017-12-05,-0.006716593683379846
2017-12-06,-0.01157802914368855
2017-12-07,0.002176873853291239
2017-12-08,-0.004137397705977541
2017-12-11,0.0072705038088438645
2017-12-12,-0.005258852153498417
2017-12-13,-0.006322999838856647
2017-12-14,-0.018464648976917464
2017-12-15,0.005738928818259215
2017-12-18,0.012787010239916796
2017-12-19,-0.0016695574286107462
2017-12-20,0.01829033480382991
2017-12-21,0.0006157173920551262
2017-12-22,-0.004308471227576938
2017-12-26,-0.019264155434989605
2017-12-27,0.006512546306332689
2017-12-28,0.007514437369881444
2017-12-29,-0.01647022112823493
2018-01-02,0.036650967035865234
2018-01-03,0.015239098170677146
2018-01-04,0.008406185086530904
2018-01-05,0.004564691312938685
2018-01-08,0.0001975053675222771
2018-01-09,-0.00562982445734983
2018-01-10,-0.020659440530783835
2018-01-11,0.013387501887954345
2018-01-12,0.012910323054546202
2018-01-16,-0.013338669567521833
2018-01-17,0.02333293660765845
2018-01-18,0.0009782496652537276
2018-01-19,-0.03020825978476971
2018-01-22,-0.004838483986793207
2018-01-23,0.006584213806179351
2018-01-24,-0.022541950314745596
2018-01-25,-0.02141470095959952
2018-01-26,0.024197894798688502
2018-01-29,-0.002568042224961209
2018-01-30,0.0011328514666837375
2018-01-31,0.0
2018-02-01,0.061104940717575884
2018-02-02,-0.04062072148830176
2018-02-05,-0.043249789892616186
2018-02-06,0.10435156352426733
2018-02-07,-0.030699812020132167
2018-02-08,-0.02279236292655873
2018-02-09,0.036348913642334724
2018-02-12,0.01422444904946829
2018-02-13,-0.00499519892460043
2018-02-14,0.010330261820239217
2018-02-15,-0.002675651926649869
2018-02-16,-0.0024911811398756756
2018-02-20,0.022092024283569822
2018-02-21,-0.000848452633668284
2018-02-22,0.01188707681077239
2018-02-23,0.009043251614174075
2018-02-26,0.019957431818071303
2018-02-27,-0.0008153222713438435
2018-02-28,-0.009519639195489815
2018-03-01,-0.024347541156591546
2018-03-02,0.023923320411484594
2018-03-05,0.021440350538269204
2018-03-06,0.0033189650514988678
2018-03-07,-0.0027714264426039747
2018-03-08,-0.0008966711493557655
2018-03-09,0.019023782590649185
2018-03-12,0.014089418388475883
2018-03-13,-0.027440059517823245
2018-03-14,-0.0005357612039418314
2018-03-15,-0.005806540013641559
2018-03-16,-0.005930569919190498
2018-03-19,-0.011750835350145428
2018-03-20,-0.0023781118710702875
2018-03-21,-0.005501045128220139
2018-03-22,-0.029777861682713458
2018-03-23,-0.03639295790613628
2018-03-26,0.034710686210469355
2018-03-27,-0.03249796171320174
2018-03-28,-0.026103157543912237
2018-03-29,0.014058665915812174
2018-04-02,-0.03720307676151535
2018-04-03,0.011394969597330773
2018-04-04,0.020485875456303315
2018-04-05,-0.008330732404999708
2018-04-06,-0.03279359045739294
2018-04-09,0.004813652910162336
2018-04-10,0.02072510019468843
2018-04-11,0.0036727781617591493
2018-04-12,0.015655251753090793
2018-04-13,-0.014412894577381152
2018-04-16,-0.00751494217044768
2018-04-17,0.017599465933640035
2018-04-18,-0.004927186347538859
2018-04-19,-0.05133383134392078
2018-04-20,-0.028760071556595435
2018-04-23,-0.02785720604560349
2018-04-24,-0.009814685538183987
2018-04-25,0.0004555392289320448
2018-04-26,0.006719014751795482
2018-04-27,-0.014932123773807926
2018-04-30,-0.0036746258284737765
2018-05-01,0.04771769915336033
2018-05-02,0.005060720598083046
2018-05-03,0.009741442506610465
2018-05-04,0.04281829743757992
2018-05-07,-0.008939597290536394
