Date,FDX
2015-04-10,0.008385487884280396
2015-04-13,-0.007111758024066939
2015-04-14,-0.00941481199707872
2015-04-15,-0.011545260636564803
2015-04-16,-0.00165188673730976
2015-04-17,-0.007326602078008615
2015-04-20,0.006309548622978056
2015-04-21,0.0050278589373622395
2015-04-22,0.0005884862677338898
2015-04-23,0.0005296487790602544
2015-04-24,-0.000882315340251516
2015-04-27,-0.005412884163550125
2015-04-28,0.0130741847136846
2015-04-29,-0.009752352996305835
2015-04-30,0.0
2015-05-01,0.012738190864898913
2015-05-04,0.0034940122885456226
2015-05-05,-0.014623119437269683
2015-05-06,-0.0014723424687338449
2015-05-07,0.01285685991036889
2015-05-08,0.009374484534197203
2015-05-11,0.004903227676672062
2015-05-12,-0.0044775787392916655
2015-05-13,-0.008591495679356687
2015-05-14,0.008840698643972633
2015-05-15,0.009743366832033251
2015-05-18,0.011647595820645895
2015-05-19,0.004515417732314564
2015-05-20,-0.0025844332534521453
2015-05-21,-0.00546433762673193
2015-05-22,-0.00775987493118524
2015-05-26,-0.0061078093498875274
2015-05-27,0.014645776359074159
2015-05-28,-0.00883045455146414
2015-05-29,-0.010736647022207113
2015-06-01,0.012412163799988774
2015-06-02,0.0019953220513961867
2015-06-03,0.023902024356562634
2015-06-04,-0.0016119660970810301
2015-06-05,0.014529936503743013
2015-06-08,-0.012895065015160023
2015-06-09,0.0026683369674440627
2015-06-10,0.010810633171665751
2015-06-11,0.014590020284432459
2015-06-12,-0.007297956744289569
2015-06-15,-0.005282520207889774
2015-06-16,-0.001535089142598367
2015-06-17,-0.029649088629336906
2015-06-18,0.009393075937170536
2015-06-19,-0.013733998595042096
2015-06-22,0.0019322042273282047
2015-06-23,-0.005729501263048387
2015-06-24,-0.010555088555395442
2015-06-25,-0.003575051162041931
2015-06-26,0.0049769319291999015
2015-06-29,-0.015202397967681858
2015-06-30,-0.003625118560780627
2015-07-01,-0.003462645385583274
2015-07-02,0.007773382634232107
2015-07-06,-0.01390745606132493
2015-07-07,0.00942229590138921
2015-07-08,-0.019666397582265294
2015-07-09,0.0043115124344585976
2015-07-10,0.004472115287562417
2015-07-13,0.014899770330608186
2015-07-14,0.0015789983912364303
2015-07-15,-0.01232221707657144
2015-07-16,0.002128793912251181
2015-07-17,0.0043659331277661195
2015-07-20,-0.00011729449148734084
2015-07-21,0.0020563202104157963
2015-07-22,-0.012077845965868694
2015-07-23,-0.00973294056072127
2015-07-24,-0.01648093423023711
2015-07-27,0.003839021861805625
2015-07-28,0.028468836320494573
2015-07-29,0.014519433865037845
2015-07-30,-0.003606666983284379
2015-07-31,0.0008751917544824739
2015-08-03,-0.003558316813067508
2015-08-04,-0.004215297553579855
2015-08-05,0.007054785668902497
2015-08-06,-0.009865938810527108
2015-08-07,-0.015388898230900727
2015-08-10,0.014431704864244388
2015-08-11,-0.005725939117539491
2015-08-12,-0.018523909712594544
2015-08-13,-0.010344254436057798
2015-08-14,0.0073961026757651815
2015-08-17,0.0009710374179088266
2015-08-18,0.004182217702179525
2015-08-19,-0.004286183149851852
2015-08-20,-0.02728071183711034
2015-08-21,-0.02754760533413214
2015-08-24,-0.04909296421719578
2015-08-25,-0.022309302272404685
2015-08-26,0.023231791630552223
2015-08-27,0.031058537371647876
2015-08-28,-0.0035289089039484134
2015-08-31,-0.012393183685245446
2015-09-01,-0.017130030101445315
2015-09-02,0.01884738208986625
2015-09-03,0.0025858199683037597
2015-09-04,-0.01719468889629505
2015-09-08,0.03322998813957834
2015-09-09,-0.011285875394140277
2015-09-10,-0.013129721983749953
2015-09-11,0.010095152437438637
2015-09-14,-0.005625769672708891
2015-09-15,0.025094949881609763
2015-09-16,-0.028376806919363173
2015-09-17,-0.0009355929821566189
2015-09-18,-0.02802858260510943
2015-09-21,0.004886085231508019
2015-09-22,-0.013971308329263854
2015-09-23,-0.00222306929247007
2015-09-24,-0.008422854043384387
2015-09-25,0.014111430715860962
2015-09-28,-0.02568363764278636
2015-09-29,0.008454931504419783
2015-09-30,0.014444025455211618
2015-10-01,0.005069815947793321
2015-10-02,0.005597548922326556
2015-10-05,0.030236148846494393
2015-10-06,0.010605783738543373
2015-10-07,0.00963639676582373
2015-10-08,0.01686608828458591
2015-10-09,-0.0014143928305978548
2015-10-12,-0.005858192759344627
2015-10-13,-0.019039367995520196
2015-10-14,-0.004950860548859182
2015-10-15,0.009155638362115415
2015-10-16,0.0024325888980427646
2015-10-19,-0.0006561861976924765
2015-10-20,0.010631361846010767
2015-10-21,0.012857082638224826
2015-10-22,0.0239775985759354
2015-10-23,-0.0012525523750451795
2015-10-26,-0.010343503257944753
2015-10-27,-0.012034949692354857
2015-10-28,-0.004488375520217858
2015-10-29,0.007213438151411289
2015-10-30,-0.0021744875691117604
2015-11-02,0.018584013875243777
2015-11-03,0.0010698441778613788
2015-11-04,-0.0007542988047622989
2015-11-05,0.007987135732269834
2015-11-06,0.013165613815265376
2015-11-09,-0.011269837096862134
2015-11-10,0.005916916610942513
2015-11-11,-0.002910035745750994
2015-11-12,-0.01391060945786482
2015-11-13,-0.004282133330252402
2015-11-16,0.019985848554542107
2015-11-17,0.0008682834371160908
2015-11-18,0.008673443849989138
2015-11-19,0.0033164392738613824
2015-11-20,0.004836780133575358
2015-11-23,-0.004265291043673347
2015-11-24,-0.001529057103758391
2015-11-25,-0.004841520178315517
2015-11-27,0.010406756032951936
2015-11-30,-0.033823018138605776
2015-12-01,0.012047513105826413
2015-12-02,-0.01607970191599517
2015-12-03,-0.026857784876922364
2015-12-04,0.011977279326973234
2015-12-07,-0.018653107591817153
2015-12-08,-0.027397543781716882
2015-12-09,-0.009030048171510652
2015-12-10,0.011512026357759941
2015-12-11,-0.028486378724933425
2015-12-14,-0.003951252906553737
2015-12-15,0.006958912987421684
2015-12-16,0.028612949102661878
2015-12-17,0.020224731332418866
2015-12-18,-0.030888066263818015
2015-12-21,-0.009513415431447125
2015-12-22,0.01824956577061143
2015-12-23,0.015565616551082462
2015-12-24,-0.007099589375164195
2015-12-28,-0.008286281518224303
2015-12-29,0.005592890405619277
2015-12-30,-0.00040190597359013314
2015-12-31,-0.0012736074514948514
2016-01-04,-0.037317869648140545
2016-01-05,0.008506084755250054
2016-01-06,-0.026823724946443472
2016-01-07,-0.04390135218596658
2016-01-08,0.0008915677500553887
2016-01-11,-0.012916608874452562
2016-01-12,0.013085630850017793
2016-01-13,-0.03281116188691835
2016-01-14,0.010822066134390518
2016-01-15,-0.036294519227741406
2016-01-19,0.002206203927862971
2016-01-20,-0.03160412325689754
2016-01-21,0.0031662103155951637
2016-01-22,0.03228905401774229
2016-01-25,-0.01191569286458305
2016-01-26,0.00983813021384683
2016-01-27,0.007620976595743789
2016-01-28,-0.0002338418925347252
2016-01-29,0.03634386259406419
2016-02-01,-0.004289776247529242
2016-02-02,-0.01632523412650133
2016-02-03,0.006377230615063789
2016-02-04,0.024660440387527238
2016-02-05,-0.017137332284758777
2016-02-08,-0.0119777850269277
2016-02-09,-0.004296824936880217
2016-02-10,-0.016414001684214585
2016-02-11,-0.025226962503131056
2016-02-12,0.03359573640536184
2016-02-16,0.02729407840222886
2016-02-17,0.007417730731855476
2016-02-18,-0.013223752659100474
2016-02-19,-0.011954854632818757
2016-02-22,0.04338765710831605
2016-02-23,-0.011669788139996862
2016-02-24,-0.002391416956990078
2016-02-25,0.018653203263796048
2016-02-26,0.010295598776893344
2016-02-29,-0.003639592531765823
2016-03-01,0.032875537695450374
2016-03-02,0.006295177359408655
2016-03-03,0.011175630920722712
2016-03-04,0.0003478345387271098
2016-03-07,0.008130061403295752
2016-03-08,-0.017576726726107106
2016-03-09,-0.003858547319545491
2016-03-10,-0.0008465262747802127
2016-03-11,0.019843001126368387
2016-03-14,-0.004015638226903984
2016-03-15,-0.005353508201117019
2016-03-16,0.008387573911786017
2016-03-17,0.11831933080292689
2016-03-18,0.014689777452938646
2016-03-21,0.005069850848840929
2016-03-22,-0.006806686471691914
2016-03-23,-0.004834016120988771
2016-03-24,0.00012279400462600343
2016-03-28,-0.00282813046817465
2016-03-29,0.004932672970068497
2016-03-30,-0.008712491553639623
2016-03-31,0.007117750965214276
2016-04-01,0.0058383489708291325
2016-04-04,0.0007939486334997969
2016-04-05,-0.011354911632744935
2016-04-06,0.005125045931861916
2016-04-07,-0.009153679891420796
2016-04-08,0.013268666934584061
2016-04-11,-0.0022643651107484564
2016-04-12,0.012634291570792211
2016-04-13,0.012779351341556167
2016-04-14,-0.00908974601169199
2016-04-15,0.0012069932405407435
2016-04-18,0.007414319318099993
2016-04-19,0.00682100502248284
2016-04-20,-0.005170652748158977
2016-04-21,-0.01093177759657149
2016-04-22,0.004529699296257794
2016-04-25,-0.004569519897594021
2016-04-26,0.00936256096877286
2016-04-27,0.0026926886617788526
2016-04-28,-0.011339414579274343
2016-04-29,-0.0033199538394195205
2016-05-02,0.01502032667262121
2016-05-03,-0.016707444289375872
2016-05-04,0.0027917239519461567
2016-05-05,-0.02953127270537792
2016-05-06,0.004115446924009225
2016-05-09,0.007824461501966029
2016-05-10,0.005915670205583368
2016-05-11,-0.012006524716325795
2016-05-12,-0.011903932791537009
2016-05-13,-0.010102234592010206
2016-05-16,0.00526128645451629
2016-05-17,0.0006306083713620847
2016-05-18,0.005041466086253665
2016-05-19,-0.0023827668356066756
2016-05-20,0.015838311405069083
2016-05-23,0.0025362229387708712
2016-05-24,0.014440912592078359
2016-05-25,-0.0009733914017306944
2016-05-26,-0.004993197176962227
2016-05-27,0.0065485287085136346
2016-05-31,0.0030398889090068604
2016-06-01,-0.0016364435564435453
2016-06-02,0.0006070006483069879
2016-06-03,-0.005946427114239872
2016-06-06,-0.0033574565571111714
2016-06-07,0.009554386670242776
2016-06-08,-0.00048504710065444545
2016-06-09,-0.0038842872296120934
2016-06-10,-0.019743541238148143
2016-06-13,-0.0027348496247955323
2016-06-14,-0.0017495942414056387
2016-06-15,-0.000563437546411194
2016-06-16,0.013841930645701161
2016-06-17,0.002347512692763898
2016-06-20,0.013683007920808565
2016-06-21,-0.003162062247143216
2016-06-22,-0.04537981257936119
2016-06-23,0.008817329641388927
2016-06-24,-0.04636089255577136
2016-06-27,-0.029488254950510884
2016-06-28,0.013481117148104849
2016-06-29,0.014584802015871201
2016-06-30,0.010115582314675908
2016-07-01,0.013572425279338107
2016-07-05,-0.010855436084510894
2016-07-06,-0.004731224676994827
2016-07-07,0.00759260667956263
2016-07-08,0.023722653948641037
2016-07-11,0.005697036079769235
2016-07-12,0.018076371068922015
2016-07-13,0.0029383151160427
2016-07-14,0.006732138539427224
2016-07-15,-0.00563434479080438
2016-07-18,0.0010584128589792297
2016-07-19,-0.006718118795843497
2016-07-20,0.0024427433971856427
2016-07-21,-0.010370602774922522
2016-07-22,0.014897829601320911
2016-07-25,-0.003358741491757189
2016-07-26,0.007925891497267079
2016-07-27,-0.003652790939879802
2016-07-28,0.003356036015379704
2016-07-29,0.002787197442668754
2016-08-01,-0.0014824386207374918
2016-08-02,-0.015341130285008053
2016-08-03,0.008983720662260053
2016-08-04,-0.004918555597638319
2016-08-05,0.019333907751941215
2016-08-08,0.004849222661566843
2016-08-09,0.003848681032190715
2016-08-10,0.0019472145644137129
2016-08-11,0.0069236301548216694
2016-08-12,-0.0017486738984956451
2016-08-15,0.00543766409622326
2016-08-16,0.0019829533665052246
2016-08-17,-0.001679077360399961
2016-08-18,0.00444563465730341
2016-08-19,0.008613098294685928
2016-08-22,-0.004388266772927918
2016-08-23,0.004169263447880045
2016-08-24,-0.0021354713217466292
2016-08-25,-0.016049006956619594
2016-08-26,-0.0035040048645252897
2016-08-29,0.001333518591496441
2016-08-30,-0.0014529839306517411
2016-08-31,0.0
2016-09-01,0.004304798304745727
2016-09-02,-0.0009053529309636099
2016-09-06,-0.003988243481740095
2016-09-07,0.002244716909814093
2016-09-08,0.0036410344647870296
2016-09-09,-0.027509475951510987
2016-09-12,0.014982802875692425
2016-09-13,-0.01782402082265655
2016-09-14,-0.005613010157244358
2016-09-15,0.003888598589440795
2016-09-16,-0.007372121950211974
2016-09-19,0.0149163913842143
2016-09-20,0.008619546910793918
2016-09-21,0.06892096206921838
2016-09-22,-0.0011503317479085728
2016-09-23,0.004203702485605865
2016-09-26,0.005447594388741095
2016-09-27,0.011178154810320917
2016-09-28,-0.010434488679074594
2016-09-29,-0.0018807022777405091
2016-09-30,-0.0025125610571915535
2016-10-03,-0.002175400380622472
2016-10-04,-0.004016148092763738
2016-10-05,0.003801992098353857
2016-10-06,-0.006714189159141792
2016-10-07,-0.0004622604840859301
2016-10-10,0.006936102921252019
2016-10-11,-0.0007464694825121132
2016-10-12,-0.0031015593110790274
2016-10-13,-0.014924629918348531
2016-10-14,0.0001751851109028646
2016-10-17,-0.0008187855577809211
2016-10-18,-0.0005852822005300018
2016-10-19,-0.0016398728222584147
2016-10-20,-0.004458409235069571
2016-10-21,0.0029462753665525643
2016-10-24,0.01104583065937459
2016-10-25,-0.0008715969192596429
2016-10-26,0.009655043443880018
2016-10-27,0.0046664275693995005
2016-10-28,-0.0008603029325526812
2016-10-31,0.00040196093489841545
2016-11-01,-0.016005144317142173
2016-11-02,0.004955292735014716
2016-11-03,0.007367163889510975
2016-11-04,0.0066228361119045065
2016-11-07,0.029862771574470592
2016-11-08,0.007165570435416768
2016-11-09,-0.0007717498827999325
2016-11-10,0.013247002585171863
2016-11-11,0.0006539003315624292
2016-11-14,0.013446669287415336
2016-11-15,-0.0041365278781269055
2016-11-16,-0.008468770888383048
2016-11-17,0.006854713308902971
2016-11-18,0.011940899456772236
2016-11-21,0.004591461370650141
2016-11-22,-0.00037189334247700323
2016-11-23,0.010846491164433258
2016-11-25,0.0074161851556500125
2016-11-28,-0.007831587799900896
2016-11-29,0.0015260633447924388
2016-11-30,0.007093222012894973
2016-12-01,0.0027130611346395384
2016-12-02,0.0031743769274970024
2016-12-05,0.008816960225099812
2016-12-06,-0.006015320391381196
2016-12-07,0.016500521675336444
2016-12-08,0.004843934911571868
2016-12-09,-0.002384957027278589
2016-12-12,0.0052898528203875195
2016-12-13,0.01710171152258444
2016-12-14,-0.015421274124209239
2016-12-15,0.0
2016-12-16,-0.007275502008315504
2016-12-19,0.005801840393280244
2016-12-20,0.0056674913888263845
2016-12-21,-0.03330954918483142
2016-12-22,-0.006402561860718414
2016-12-23,0.0050814542558002
2016-12-27,-0.0068278832042535376
2016-12-28,-0.011020697855071537
2016-12-29,-0.007959594978960483
2016-12-30,-0.004011869298764736
2017-01-03,0.008055777183782808
2017-01-04,0.005380985912021519
2017-01-05,-0.0015896702516580152
2017-01-06,0.009765575595511944
2017-01-09,-0.002942833277405632
2017-01-10,-0.006695515248119621
2017-01-11,0.004352008681039798
2017-01-12,-0.009828647189259132
2017-01-13,-0.0019749189577965565
2017-01-17,-0.005133206757360842
2017-01-18,0.0063421552950255755
2017-01-19,-0.005661347230571101
2017-01-20,-0.0023632138320306417
2017-01-23,-0.001453977873481449
2017-01-24,0.0331609187828632
2017-01-25,0.006993680432299421
2017-01-26,-0.00191808839691332
2017-01-27,0.017343833836847233
2017-01-30,-0.013628240156488558
2017-01-31,-0.021423140977855915
2017-02-01,-0.015017491944068206
2017-02-02,-0.008911791270138969
2017-02-03,0.019500645488784274
2017-02-06,-5.333382802386044e-05
2017-02-07,-0.000956349730881656
2017-02-08,-0.0003190265049188845
2017-02-09,0.0032452451877893473
2017-02-10,0.012143843092382145
2017-02-13,0.008959891410777132
2017-02-14,-0.000571757362021974
2017-02-15,0.01148314187658217
2017-02-16,-0.006780799148575434
2017-02-17,0.0018103793941608437
2017-02-21,0.008570130763192463
2017-02-22,-0.007831756327407291
2017-02-23,-0.013671974564170353
2017-02-24,0.010095352350232734
2017-02-27,0.006524686593561313
2017-02-28,-0.0071515120923649755
2017-03-01,0.02300770445463085
2017-03-02,-0.013726929307649294
2017-03-03,-0.001848659692583965
2017-03-06,-0.002058589220548468
2017-03-07,-0.005362130825263045
2017-03-08,5.167244987869246e-05
2017-03-09,-0.006284981730524941
2017-03-10,0.004390751274963467
2017-03-13,0.005048093290584532
2017-03-14,-0.009009788380884842
2017-03-15,0.009823484770075774
2017-03-16,-0.000776315560556684
2017-03-17,0.007664268641380145
2017-03-20,-0.011922893323158212
2017-03-21,-0.0022360155250767955
2017-03-22,0.02126777551376602
2017-03-23,-0.034350878618815694
2017-03-24,-0.005655903702857179
2017-03-27,-0.005741138416953451
2017-03-28,0.015237715931599283
2017-03-29,0.005424228145656018
2017-03-30,0.017022827040303
2017-03-31,0.00504680609847985
2017-04-03,0.001076512556382081
2017-04-04,0.004657850046352996
2017-04-05,-0.0021401172799536683
2017-04-06,0.0007151692558342582
2017-04-07,-0.0017348237807656153
2017-04-10,0.0005620350155293163
2017-04-11,-0.014149773483484673
2017-04-12,-0.03461323862971133
2017-04-13,-0.01384797735954768
2017-04-17,0.009851428768652415
2017-04-18,-0.01040197418172617
2017-04-19,-0.0002724986436740684
2017-04-20,0.01590745807720295
2017-04-21,-0.006434552435805596
2017-04-24,0.017702732130277843
2017-04-25,0.002174499722320755
2017-04-26,0.003228213797601631
2017-04-27,0.011235052643805643
2017-04-28,-0.010484754627535398
2017-05-01,-0.007748959392785859
2017-05-02,0.00424991133484931
2017-05-03,0.004708488873672145
2017-05-04,0.006686843938631615
2017-05-05,0.006433581242073272
2017-05-08,-0.00680801965811606
2017-05-09,-0.0016743827012785095
2017-05-10,-0.0054511445540830206
2017-05-11,0.005744336227887947
2017-05-12,0.0042969504897205635
2017-05-15,0.01617430726339042
2017-05-16,-0.0031832294872582434
2017-05-17,-0.034253773799930776
2017-05-18,0.006613878291630959
2017-05-19,0.003390995142982911
2017-05-22,0.012039685987311755
2017-05-23,0.007357508271742752
2017-05-24,0.0010876247648541337
2017-05-25,0.007968180998737973
2017-05-26,-0.00282336554079321
2017-05-30,-0.0019560881000126873
2017-05-31,-0.00020630756630302116
2017-06-01,0.0233182845724782
2017-06-02,0.023946408692998356
2017-06-05,-0.004234386065912421
2017-06-06,0.004548788423928141
2017-06-07,0.014667551113959343
2017-06-08,-0.0015036340993080932
2017-06-09,0.002720400882295859
2017-06-12,0.013178443950339291
2017-06-13,0.0014343773208767008
2017-06-14,-0.0024829812878810475
2017-06-15,0.007419867177430817
2017-06-16,0.00023782801516336605
2017-06-19,0.0021376258986673946
2017-06-20,-0.00712767345563492
2017-06-21,0.01603261936400857
2017-06-22,-0.0031557132629925766
2017-06-23,0.017577750791939017
2017-06-26,4.632470372967212e-05
2017-06-27,-0.004782925150090378
2017-06-28,0.013157446612516388
2017-06-29,-0.00884174727435083
2017-06-30,0.009757191822828526
2017-07-03,0.0002297531900545824
2017-07-05,0.004278440077533752
2017-07-06,-0.01502470840751402
2017-07-07,0.016183787406499395
2017-07-10,0.0016474696511004083
2017-07-11,-0.0060765514942953125
2017-07-12,0.0035858996902005114
2017-07-13,-0.0016033674457897051
2017-07-14,0.005000579673351213
2017-07-17,-0.01634256859644523
2017-07-18,-0.020605124503207062
2017-07-19,0.008718906592190656
2017-07-20,-0.004697567794861746
2017-07-21,0.002973142790583916
2017-07-24,0.0008001710259248895
2017-07-25,0.007946281697484014
2017-07-26,-0.003452131070720066
2017-07-27,-0.028507227971750315
2017-07-28,0.0024090929189015675
2017-07-31,-4.8035988061023716e-05
2017-08-01,-0.0063449816314089524
2017-08-02,0.013497095513832047
2017-08-03,-0.0006683147782515775
2017-08-04,-0.0001909324676843127
2017-08-07,-0.00453875025282624
2017-08-08,-0.006574594759608199
2017-08-09,-0.003961678391477097
2017-08-10,-0.01275578005239919
2017-08-11,0.006484801244415195
2017-08-14,0.014594670623753636
2017-08-15,0.005821401382209768
2017-08-16,0.0026784249132421056
2017-08-17,-0.020321550616755002
2017-08-18,0.0030678963753090205
2017-08-21,0.0016017288040699462
2017-08-22,0.014297575524122141
2017-08-23,-0.010560193251013317
2017-08-24,-0.0019316154092785531
2017-08-25,0.005274078688688899
2017-08-28,0.005198475299065253
2017-08-29,0.011779073710753485
2017-08-30,0.011737025678650648
2017-08-31,0.0028066427754211976
2017-09-01,0.0031252573979827503
2017-09-05,-0.008323733542898948
2017-09-06,-0.006330202256787376
2017-09-07,0.008258190343286786
2017-09-08,-0.01257284710786688
2017-09-11,0.009122010223090227
2017-09-12,0.014783681230996049
2017-09-13,-0.0025054664539801985
2017-09-14,-0.002232639341969822
2017-09-15,0.0014452808319438404
2017-09-18,0.0011634503700643783
2017-09-19,0.004277553742311424
2017-09-20,0.020833651084267935
2017-09-21,-0.007573792875892993
2017-09-22,0.005346671142959281
2017-09-25,-0.0036365739990910084
2017-09-26,0.0027832050562019983
2017-09-27,0.0008642365338720204
2017-09-28,0.019363430493328337
2017-09-29,0.005886007318077313
2017-10-02,0.003324787758939296
2017-10-03,-0.014713047651180089
2017-10-04,-0.007533595411325811
2017-10-05,0.0013104654616318268
2017-10-06,-0.003655299856175964
2017-10-09,-0.0007248211427264284
2017-10-10,0.000634973225033697
2017-10-11,0.008605652733293612
2017-10-12,0.010687787412550831
2017-10-13,-0.012618779199561558
2017-10-16,-0.003914616265780713
2017-10-17,-0.0056472316368425535
2017-10-18,0.009995266196300978
2017-10-19,0.007512545934550863
2017-10-20,0.004911433402934096
2017-10-23,0.0011994967198347695
2017-10-24,0.002218603334837921
2017-10-25,-0.0015055839043637276
2017-10-26,0.015698752740915145
2017-10-27,0.0062433555854113365
2017-10-30,-0.01193217750935649
2017-10-31,-0.008387475079517537
2017-11-01,-0.001550089617555539
2017-11-02,-0.000709763052653245
2017-11-03,-0.004704432962984728
2017-11-06,-0.014671866559588187
2017-11-07,0.0009502599462019035
2017-11-08,-0.0029839423758860617
2017-11-09,-0.0138776985986655
2017-11-10,0.0032649684057051154
2017-11-13,0.01503583759473659
2017-11-14,-0.00672901759929434
2017-11-15,-0.024961411805626388
2017-11-16,0.01613427734288142
2017-11-17,-0.008765146804830426
2017-11-20,0.005786946914696056
2017-11-21,0.00032252050291803336
2017-11-22,0.0023466752282705894
2017-11-24,-0.003810508872600926
2017-11-27,0.0040094229189282515
2017-11-28,0.0029373994643617785
2017-11-29,0.033957184137094476
2017-11-30,0.02447659972109051
2017-12-01,-0.0026784842094160766
2017-12-04,0.03556586978665477
2017-12-05,-0.015268908627867561
2017-12-06,0.004205668434048571
2017-12-07,0.012310080803632495
2017-12-08,0.008082167214629177
2017-12-11,-0.008806722046411197
2017-12-12,0.00372983804446414
2017-12-13,0.01052228293623747
2017-12-14,-0.014544345221349508
2017-12-15,0.006499301933546864
2017-12-18,0.007748151801295844
2017-12-19,0.0026042735836249165
2017-12-20,0.035169244010034406
2017-12-21,-0.00358449987053977
2017-12-22,-0.0005996580081906178
2017-12-26,-0.0015199067155695634
2017-12-27,0.0015623517382541419
2017-12-28,-0.006839167759504217
2017-12-29,0.004913066203025229
2018-01-02,0.03229929456951108
2018-01-03,0.012500027707534889
2018-01-04,0.015566339428767062
2018-01-05,0.003926279360867868
2018-01-08,0.010303744199739562
2018-01-09,-0.00338735933715828
2018-01-10,0.0009712264549963656
2018-01-11,0.0118656273068376
2018-01-12,0.0024333461706411708
2018-01-16,-0.008350409255661218
2018-01-17,0.007085489220771457
2018-01-18,0.0025413623856569423
2018-01-19,0.0078622895285132
2018-01-22,-0.0015671169476081381
2018-01-23,-0.0068279901288189615
2018-01-24,-0.005918633310747823
2018-01-25,-0.00876421592782839
2018-01-26,0.003021880943364863
2018-01-29,-0.004314631918261869
2018-01-30,-0.02327341351628809
2018-01-31,0.0039012680262657806
2018-02-01,-0.002476519114214648
2018-02-02,-0.022762719623190764
2018-02-05,-0.028803604734568222
2018-02-06,0.006760399603808143
2018-02-07,0.0038774959166780754
2018-02-08,-0.04730242344407942
2018-02-09,-0.01650861990104202
2018-02-12,0.01959036044472051
2018-02-13,0.0016253638101908496
2018-02-14,0.002080787548567331
2018-02-15,0.01748169547758449
2018-02-16,-0.0034281041551622593
2018-02-20,-0.013145526200140978
2018-02-21,0.009627334187494396
2018-02-22,0.008754588958536091
2018-02-23,0.027665875862582512
2018-02-26,0.009079341453954282
2018-02-27,-0.02267125748645482
2018-02-28,-0.009366918593682994
2018-03-01,-0.01099808249976808
2018-03-02,-0.009806867412924802
2018-03-05,0.0026106052900034538
2018-03-06,0.004546508127709403
2018-03-07,-0.005595973450700509
2018-03-08,-0.005006526189346161
2018-03-09,0.029795418502709836
2018-03-12,-0.0023471662327800846
2018-03-13,0.017157704221013814
2018-03-14,-0.015392566635502591
2018-03-15,0.0019843958900571668
2018-03-16,0.018714760291464128
2018-03-19,-0.009602163210055026
2018-03-20,0.009534909267697067
2018-03-21,-0.011786058268159372
2018-03-22,-0.05120087589833833
2018-03-23,-0.028738048072702638
2018-03-26,0.04518896549129514
2018-03-27,-0.021722027959442225
2018-03-28,0.0006820979209738454
2018-03-29,0.022615007088791828
2018-04-02,-0.006705427128675057
2018-04-03,0.010649913154795243
2018-04-04,-0.009459075823685326
2018-04-05,0.009674950699920748
2018-04-06,-0.02812465417909238
2018-04-09,0.00012823643142478858
2018-04-10,0.015705032715624956
2018-04-11,0.0
2018-04-12,0.01642871274608404
2018-04-13,0.010664955888284533
2018-04-16,0.02265941391779447
2018-04-17,0.007879003804973861
2018-04-18,0.014007752453741196
2018-04-19,-0.015418769964904544
2018-04-20,-0.017767007842229177
2018-04-23,0.006879254116519462
2018-04-24,-0.013101918227253262
2018-04-25,0.005457136048480304
2018-04-26,0.00012133726675878087
2018-04-27,0.013769025088383735
2018-04-30,-0.012503354858922067
2018-05-01,-0.01027502800991309
