Date,ED
2015-10-08,0.013147448101522574
2015-10-09,-0.012675239695923546
2015-10-12,0.005196362263959031
2015-10-13,-0.0034971603289537523
2015-10-14,-0.0009152807936503304
2015-10-15,0.015119620974317183
2015-10-16,0.008273798055771442
2015-10-19,-0.0013425218177030018
2015-10-20,0.003436304436172266
2015-10-21,-0.002829419029844127
2015-10-22,0.012095208821726766
2015-10-23,-0.01091759070719267
2015-10-26,0.0
2015-10-27,0.003132615713850928
2015-10-28,-0.012490847349346246
2015-10-29,-0.016112299336995317
2015-10-30,0.006275004766774117
2015-11-02,-0.0024333386408124102
2015-11-03,0.0007621799623160896
2015-11-04,0.00426568584820286
2015-11-05,-0.008646691590366351
2015-11-06,-0.05202739418614233
2015-11-09,-0.0003229783429026245
2015-11-10,0.011948617827494123
2015-11-11,0.003989330676265945
2015-11-12,-0.006039221811450335
2015-11-13,-0.010073711120098028
2015-11-16,0.023832788381278558
2015-11-17,-0.004145222570530183
2015-11-18,0.005443477570476807
2015-11-19,0.006210083221058982
2015-11-20,0.001898877475631
2015-11-23,-0.007739726743120623
2015-11-24,-0.0074815967429372465
2015-11-25,-0.005132267049034023
2015-11-27,0.0029018851197899487
2015-11-30,-0.000964438544168944
2015-12-01,0.007079780807881519
2015-12-02,-0.017894437795136997
2015-12-03,-0.01577996717220831
2015-12-04,0.02727271272518572
2015-12-07,0.010136596983512103
2015-12-08,0.010990988058041662
2015-12-09,-0.007089905750395364
2015-12-10,-0.02967316908930384
2015-12-11,-0.0055600037188071605
2015-12-14,0.020226739302870778
2015-12-15,0.010154570015989961
2015-12-16,0.024733007788127592
2015-12-17,0.0
2015-12-18,-0.014481546643586918
2015-12-21,0.0018959620766791918
2015-12-22,0.004573675912722841
2015-12-23,0.017111383406578362
2015-12-24,-0.0006174663788809376
2015-12-28,0.005250710176182283
2015-12-29,0.0007683998038965356
2015-12-30,0.0016885375629835941
2015-12-31,-0.015019055317214147
2016-01-04,0.0020228769541492664
2016-01-05,0.007919161414090548
2016-01-06,0.004775647957336204
2016-01-07,0.0076667845406510615
2016-01-08,0.010803254070677726
2016-01-11,-0.0018067487307620311
2016-01-12,-0.012215012247943857
2016-01-13,0.018015100337444467
2016-01-14,0.01409747887338253
2016-01-15,0.000887197957774255
2016-01-19,0.020537902556717835
2016-01-20,-0.01187228692651432
2016-01-21,-0.008205105815973668
2016-01-22,0.0041364535437204974
2016-01-25,-0.002353995949272103
2016-01-26,0.0026546130882387775
2016-01-27,0.005000887986706726
2016-01-28,0.012000625621301886
2016-01-29,0.003470272028538668
2016-02-01,0.01484383871479067
2016-02-02,0.009940234858240915
2016-02-03,0.0077336322895729115
2016-02-04,-0.001953673334381456
2016-02-05,0.007130245139491231
2016-02-08,0.014436146832883079
2016-02-09,0.007252652383971547
2016-02-10,-0.002988926737391262
2016-02-11,-0.016896003156627315
2016-02-12,-0.01063238171403591
2016-02-16,0.0035350971622400973
2016-02-17,-0.014090577089875489
2016-02-18,0.01915113982005967
2016-02-19,-0.006170150347162506
2016-02-22,0.010018404619215104
2016-02-23,0.00656598749691617
2016-02-24,-0.006662047804630422
2016-02-25,0.01229561900541487
2016-02-26,-0.028985467807220666
2016-02-29,-0.004833084450591496
2016-03-01,-0.0032854520145219057
2016-03-02,0.007452486418663806
2016-03-03,0.004694096560937
2016-03-04,0.010759883734922537
2016-03-07,0.004202573852562397
2016-03-08,0.016599092242136848
2016-03-09,-0.0020581073703406227
2016-03-10,0.004536895797341733
2016-03-11,0.0028751568824345597
2016-03-14,0.002729317307045509
2016-03-15,0.00585254238984545
2016-03-16,0.007307181689099718
2016-03-17,0.013971264479715195
2016-03-18,-0.00304742689144033
2016-03-21,-0.006644574263317882
2016-03-22,-0.002541904570723341
2016-03-23,0.01059596183815703
2016-03-24,0.0027868554168122284
2016-03-28,-0.00013236881576872417
2016-03-29,0.014427289782906083
2016-03-30,-0.002087222105531583
2016-03-31,0.0018303831054335973
2016-04-01,0.004828359460780529
2016-04-04,-0.0015577469968884872
2016-04-05,-0.01483045384129289
2016-04-06,-0.0042255192995261925
2016-04-07,0.0074260553049732
2016-04-08,0.0009212303187320359
2016-04-11,-0.006049268560853083
2016-04-12,0.00621848920788759
2016-04-13,-0.010519524443364126
2016-04-14,0.0003986008113072703
2016-04-15,0.007571530388864156
2016-04-18,-0.0010544807563935832
2016-04-19,0.0031677661439755145
2016-04-20,-0.03354818329775788
2016-04-21,-0.03212655408803389
2016-04-22,0.006751288289220669
2016-04-25,0.009360042152386061
2016-04-26,-0.002906504000582344
2016-04-27,0.02054418908639466
2016-04-28,0.010065057219056595
2016-04-29,0.004578896448068859
2016-05-02,0.010723631940494416
2016-05-03,-0.0023874118898935537
2016-05-04,0.01342727316970227
2016-05-05,-0.008526674333480644
2016-05-06,-0.01878801291414145
2016-05-09,0.002561982906940985
2016-05-10,-0.007263383697886927
2016-05-11,0.008400440236202789
2016-05-12,0.007120625228423716
2016-05-13,-0.004535710599399612
2016-05-16,0.0008112873268222298
2016-05-17,-0.02337511775749912
2016-05-18,-0.015771918581051203
2016-05-19,0.009698957454861823
2016-05-20,0.004594400130978782
2016-05-23,-0.006374744277318878
2016-05-24,0.0061365060501137325
2016-05-25,-0.004851431986803267
2016-05-26,0.01309368986600612
2016-05-27,0.00013751898328306922
2016-05-31,0.007148479317418799
2016-06-01,0.005323864584493521
2016-06-02,-0.00013601624967563009
2016-06-03,0.023221067731538314
2016-06-06,-0.004114015890493206
2016-06-07,-0.005197225828621255
2016-06-08,0.010046739483828393
2016-06-09,0.015119428843210603
2016-06-10,0.00783875955300517
2016-06-13,0.0010376001882836938
2016-06-14,0.013338527924311672
2016-06-15,-0.012013064424359343
2016-06-16,0.008278379791395452
2016-06-17,-0.0014113411453331448
2016-06-20,-0.008735572889134402
2016-06-21,0.0001295551413167395
2016-06-22,-0.00012953835895634924
2016-06-23,-0.0038880914597702043
2016-06-24,0.02016657405071398
2016-06-27,0.0168344451705309
2016-06-28,-0.006647477194149265
2016-06-29,-0.001641169224056438
2016-06-30,0.017326121351238122
2016-07-01,0.0008703011647737124
2016-07-05,0.01440831855615099
2016-07-06,-0.0014693917455294025
2016-07-07,-0.01912936064036852
2016-07-08,0.00487521130624935
2016-07-11,-0.0022392972791470678
2016-07-12,-0.01783020289180215
2016-07-13,0.008251780571701728
2016-07-14,-0.0037772522285309806
2016-07-15,0.0003789705137180466
2016-07-18,-0.0011370145954457955
2016-07-19,0.0006327426310497319
2016-07-20,-0.0025281685463498516
2016-07-21,0.01241918335833847
2016-07-22,0.016147261032315896
2016-07-25,0.00012294446930072311
2016-07-26,-0.009114203582980984
2016-07-27,-0.012678872951728981
2016-07-28,0.005665297489947596
2016-07-29,0.002503997424935678
2016-08-01,0.004745032638750146
2016-08-02,-0.00422532918765961
2016-08-03,-0.015227523052725789
2016-08-04,-0.001394013292520424
2016-08-05,-0.013199683704098963
2016-08-08,-0.0012862636980495168
2016-08-09,0.0056664276893751975
2016-08-10,0.0019207924019284395
2016-08-11,0.0019172450202824542
2016-08-12,0.005102847480376038
2016-08-15,-0.024065619469329058
2016-08-16,-0.01521494673975432
2016-08-17,0.017314854429291815
2016-08-18,0.013092372621853254
2016-08-19,-0.011372721045779355
2016-08-22,0.003268267980179207
2016-08-23,-0.003778614104301914
2016-08-24,-0.0018310420484333179
2016-08-25,0.0017034359806156196
2016-08-26,-0.021975103366143056
2016-08-29,0.006419713975538643
2016-08-30,-0.008637869177166801
2016-08-31,0.008713132072129204
2016-09-01,-0.004917108977326334
2016-09-02,0.008947729151437933
2016-09-06,0.00966245278116662
2016-09-07,-0.003539691924829391
2016-09-08,-0.0018416758092617558
2016-09-09,-0.03848720784001791
2016-09-12,0.02056215777197079
2016-09-13,-0.0163867096665391
2016-09-14,0.012289847321585556
2016-09-15,0.0058006876463865265
2016-09-16,0.010059004474351374
2016-09-19,0.014473787673239036
2016-09-20,0.0018323426676105647
2016-09-21,0.019858958958685058
2016-09-22,0.01012030051888324
2016-09-23,-0.0021560293521194485
2016-09-26,-0.00025407330820148566
2016-09-27,-0.010297709410975853
2016-09-28,-0.008734628296410585
2016-09-29,-0.008293368988971483
2016-09-30,-0.016072009982671
2016-10-03,-0.014077211928676725
2016-10-04,-0.01980046912514344
2016-10-05,-0.0037104257646830563
2016-10-06,-0.0023447955908483253
2016-10-07,-0.004147710557587558
2016-10-10,0.002360022882779589
2016-10-11,-0.007478931308571135
2016-10-12,0.005721151338050401
2016-10-13,0.012071959681236866
2016-10-14,-0.006169748849228829
2016-10-17,0.007035791093126242
2016-10-18,0.0032873976991658616
2016-10-19,0.002730950705557067
2016-10-20,0.002450883585703112
2016-10-21,-0.00611261976337385
2016-10-24,0.0
2016-10-25,0.006560165910078464
2016-10-26,0.0031228859310605817
2016-10-27,-0.005549522182355604
2016-10-28,0.007077416363540312
2016-10-31,0.021084238662967048
2016-11-01,-0.019854381611823513
2016-11-02,-0.003106016719516602
2016-11-03,0.0006772137915282972
2016-11-04,-0.0016244116221342253
2016-11-07,0.010711880771640425
2016-11-08,0.010598282241270907
2016-11-09,-0.04075423254055299
2016-11-10,-0.021726911719046393
2016-11-11,-0.0028291680807446262
2016-11-14,-0.003866761692928211
2016-11-15,0.014665547476464535
2016-11-16,-0.010344392990222717
2016-11-17,0.0028637828889306327
2016-11-18,-0.007281918768750395
2016-11-21,0.00819801620404359
2016-11-22,0.0031385073613212633
2016-11-23,-0.010949707205901604
2016-11-25,0.015959496191415123
2016-11-28,0.028162885090391
2016-11-29,0.0
2016-11-30,-0.03964204935027571
2016-12-01,-0.004299984598578943
2016-12-02,0.00316711899670441
2016-12-05,0.000430573870283002
2016-12-06,-0.00817559734078488
2016-12-07,0.01822104739279773
2016-12-08,0.002414649615801734
2016-12-09,0.01218480275607603
2016-12-12,0.01931671584034733
2016-12-13,0.0063168838301719266
2016-12-14,-0.028247823885368284
2016-12-15,0.0075831496245348795
2016-12-16,0.012961820136531133
2016-12-19,0.004952969162766774
2016-12-20,0.0054767043209467126
2016-12-21,-0.0043573998613654075
2016-12-22,0.005196796456665931
2016-12-23,0.0017687027598594085
2016-12-27,0.0016297119492230117
2016-12-28,-0.009220055300923513
2016-12-29,0.013685461988585557
2016-12-30,-0.005265484637575368
2017-01-03,-0.0006785975772074515
2017-01-04,-0.0009506535646409686
2017-01-05,0.00217518145665041
2017-01-06,0.0029842510251700816
2017-01-09,-0.015959105524171457
2017-01-10,-0.0016487711230981361
2017-01-11,0.0053687835781004445
2017-01-12,0.0080790176900718
2017-01-13,-0.0002719137472687594
2017-01-17,0.013586983711318723
2017-01-18,-0.0022789583501626742
2017-01-19,-0.012629164442796936
2017-01-20,-0.005578941990350694
2017-01-23,-0.0016421187419326522
2017-01-24,-0.0023300428172022825
2017-01-25,-0.0006869659084084434
2017-01-26,0.003849496816231701
2017-01-27,0.0013693909551872885
2017-01-30,0.0019147809357127343
2017-01-31,0.014878106448557471
2017-02-01,-0.013718615622073882
2017-02-02,0.015546024980912065
2017-02-03,-0.0036254559937123343
2017-02-06,0.0013478932362318563
2017-02-07,0.0028263119225941935
2017-02-08,0.009931448449916447
2017-02-09,-0.01142841153859775
2017-02-10,0.004838905778466351
2017-02-13,0.003915825942261808
2017-02-14,-0.008876639486529503
2017-02-15,0.00013582903614794972
2017-02-16,0.008005295218616704
2017-02-17,-0.010634146543895495
2017-02-21,0.01387744538846225
2017-02-22,0.006575564695217695
2017-02-23,0.011998598481825606
2017-02-24,0.009221168331436269
2017-02-27,-0.0018273830594897067
2017-02-28,0.007453872307258136
2017-03-01,-0.01116307944231687
2017-03-02,0.013258187774729757
2017-03-03,-0.006736859426387798
2017-03-06,-0.0003910459262161936
2017-03-07,0.0
2017-03-08,-0.01474441068282073
2017-03-09,-0.005032198736465765
2017-03-10,0.011313646442290937
2017-03-13,0.003948202088057462
2017-03-14,0.0018354235121200713
2017-03-15,0.015964372170855112
2017-03-16,-0.017001378661872013
2017-03-17,0.004716762644640271
2017-03-20,-0.007694190117203292
2017-03-21,0.016427702630976926
2017-03-22,0.0099561411318001
2017-03-23,-0.0028164474214359414
2017-03-24,0.006676381493189609
2017-03-27,0.0017853015632136593
2017-03-28,-0.000254588563099456
2017-03-29,-0.00445702328109121
2017-03-30,-0.005627982175953283
2017-03-31,-0.0010290309805146558
2017-04-03,0.002188935053720087
2017-04-04,0.0016702005237507755
2017-04-05,0.0073116757582856184
2017-04-06,-0.0025465993793706287
2017-04-07,-0.0065112245006394565
2017-04-10,0.0024416095858414977
2017-04-11,-0.0014101932801293682
2017-04-12,0.008729227659613592
2017-04-13,-0.0006362284430208032
2017-04-17,0.004329434863790116
2017-04-18,0.0027893075090517083
2017-04-19,-0.003919570455825139
2017-04-20,-0.006346459350081601
2017-04-21,0.010347120873921645
2017-04-24,0.003919830322592688
2017-04-25,0.0
2017-04-26,-0.003274608633403897
2017-04-27,0.005559906655117741
2017-04-28,-0.0037698529533302105
2017-05-01,-0.00542377143501549
2017-05-02,0.005199859583720601
2017-05-03,-0.006308411442151773
2017-05-04,0.001523327725399648
2017-05-05,0.01179008045658203
2017-05-08,-0.0052625984612652
2017-05-09,-0.007305469607606363
2017-05-10,0.0029184353931632767
2017-05-11,0.005313475279104418
2017-05-12,0.005537775779798304
2017-05-15,0.0050500474239767446
2017-05-16,-0.005904081470731959
2017-05-17,0.002779728929603875
2017-05-18,0.007056538187067085
2017-05-19,0.005630378267497127
2017-05-22,0.007216753592214964
2017-05-23,0.004447154448523172
2017-05-24,0.0017220459469524663
2017-05-25,0.007243511777687672
2017-05-26,0.000731293027029789
2017-05-30,0.0012179930916071946
2017-05-31,0.007177981112872045
2017-06-01,0.0077303457339463755
2017-06-02,0.0011985150624280738
2017-06-05,-0.005746412524619271
2017-06-06,-0.0018059371933267787
2017-06-07,0.010373862119495092
2017-06-08,-0.008596161398874869
2017-06-09,0.0025290706019787113
2017-06-12,0.0006006755688046095
2017-06-13,-0.005042352261182326
2017-06-14,0.008566665912751681
2017-06-15,0.008015534909213029
2017-06-16,0.007001643861056728
2017-06-19,-0.001178337842450694
2017-06-20,0.002478101885749595
2017-06-21,-0.0036490875572368076
2017-06-22,-0.005315890185045857
2017-06-23,-0.004275318923243954
2017-06-26,0.0023854294262057874
2017-06-27,-0.016302233319895665
2017-06-28,-0.01028134570405681
2017-06-29,-0.012099835063373865
2017-06-30,-0.00012389575388582763
2017-07-03,-0.003093113649741075
2017-07-05,-0.0012409957630132862
2017-07-06,-0.0009942707419423602
2017-07-07,0.0017411827712185968
2017-07-10,-0.001986807748360464
2017-07-11,0.0004981027223573964
2017-07-12,0.008705267903686975
2017-07-13,-0.009616628571184505
2017-07-14,0.004979257795534986
2017-07-17,0.004707309390692194
2017-07-18,0.0012329220327538248
2017-07-19,0.006649593107350249
2017-07-20,0.008073192794000095
2017-07-21,0.006309540189430862
2017-07-24,-0.009525850536189595
2017-07-25,-0.007669910565047511
2017-07-26,0.00736091874404865
2017-07-27,0.002192567516848376
2017-07-28,0.0010935448848921059
2017-07-31,0.005826569316851993
2017-08-01,-0.0014481120537255254
2017-08-02,-0.00048334247667980446
2017-08-03,0.00507875128808899
2017-08-04,-0.003849919213714914
2017-08-07,0.008453931156733319
2017-08-08,0.006706790689627651
2017-08-09,-0.009517047976579707
2017-08-10,0.004563656132542171
2017-08-11,-0.009206068129118616
2017-08-14,0.004502583494891299
2017-08-15,0.0060571863351843724
2017-08-16,0.004695668368946082
2017-08-17,-0.005033630385290144
2017-08-18,0.006143188005660161
2017-08-21,0.002633782285407227
2017-08-22,0.002148983438369889
2017-08-23,0.003931725702938982
2017-08-24,-0.0003555665438200739
2017-08-25,0.0029677067803748347
2017-08-28,0.0013020229160816132
2017-08-29,-0.002009524684799202
2017-08-30,-0.004027261684647621
2017-08-31,0.0022596251705337966
2017-09-01,-0.003322602068154823
2017-09-05,0.004524273743550911
2017-09-06,-0.0037927930824455114
2017-09-07,0.008209459124441043
2017-09-08,0.009322372316547645
2017-09-11,0.006080143218946565
2017-09-12,-0.021383597070136373
2017-09-13,-0.005343264316694074
2017-09-14,0.008954285410331497
2017-09-15,-0.0008283960217145836
2017-09-18,-0.01030326401038717
2017-09-19,-0.0019141272711182822
2017-09-20,-0.00971126439204062
2017-09-21,-0.002058304123011223
2017-09-22,-0.010190736035460835
2017-09-25,0.007967008134047715
2017-09-26,-0.004864027254129488
2017-09-27,-0.014906841422441697
2017-09-28,0.0011159884916154272
2017-09-29,-0.0003715188957977844
2017-10-02,0.005329608582471224
2017-10-03,-0.0025891769488890493
2017-10-04,0.010877933591611821
2017-10-05,-0.00012230165034954332
2017-10-06,-0.0025683399270016727
2017-10-09,-0.0008586067914105877
2017-10-10,0.01116763691880407
2017-10-11,0.005339555908338234
2017-10-12,0.008329431748320237
2017-10-13,-0.0053874853614087614
2017-10-16,-0.0027685581681768934
2017-10-17,0.008569689684240878
2017-10-18,0.0026333212589064736
2017-10-19,0.01265208549587693
2017-10-20,0.00023566189674606441
2017-10-23,0.002828109852334615
2017-10-24,0.007755576813902376
2017-10-25,-0.0050138502001370044
2017-10-26,0.0019921561662892273
2017-10-27,0.00491235267697987
2017-10-30,-0.00023293484738240444
2017-10-31,0.0017465363009632195
2017-11-01,-0.0029058187170651895
2017-11-02,0.011655264444767166
2017-11-03,0.002765017615406151
2017-11-06,-0.008271947979561656
2017-11-07,0.015870920306920056
2017-11-08,0.0019390026406382876
2017-11-09,-0.00227641995963912
2017-11-10,-0.005361798359363235
2017-11-13,0.012845775836797024
2017-11-14,0.015293169320263367
2017-11-15,-0.010566469827784863
2017-11-16,-0.007498579887748491
2017-11-17,-0.009500810714581975
2017-11-20,-0.006125446720765537
2017-11-21,0.005581927934268149
2017-11-22,0.0020811689504660613
2017-11-24,0.002769475917484998
2017-11-27,0.006904625434624778
2017-11-28,0.005485776972452783
2017-11-29,0.004773951934629261
2017-11-30,0.007239673492380971
2017-12-01,-0.0024708558788988366
2017-12-04,-0.003827982201163649
2017-12-05,-0.005198776238729774
2017-12-06,0.005112517987708953
2017-12-07,0.00022592624946904394
2017-12-08,0.004859262407532983
2017-12-11,0.008321928849548854
2017-12-12,-0.017510896516133467
2017-12-13,-0.0012481830283066486
2017-12-14,-0.004432833295640148
2017-12-15,0.0074208368915065215
2017-12-18,-0.010425946234792871
2017-12-19,-0.020156091672260068
2017-12-20,-0.007596788970403834
2017-12-21,-0.0014131001824280176
2017-12-22,-0.00047193639451237335
2017-12-26,-0.006489705521436129
2017-12-27,0.005463394471319161
2017-12-28,0.0050790937694698
2017-12-29,-0.0016457182169933304
2018-01-02,-0.01612677697506404
2018-01-03,-0.009452084448951181
2018-01-04,-0.011716146382906967
2018-01-05,-0.0009780120040774332
2018-01-08,0.014068930216205366
2018-01-09,-0.010616420402967952
2018-01-10,-0.013291382226747972
2018-01-11,-0.006549554476071862
2018-01-12,-0.011195521492144311
2018-01-16,-0.005912526412264918
2018-01-17,0.0031635230700857164
2018-01-18,-0.01248874568795455
2018-01-19,-0.00012779605082036127
2018-01-22,0.0033221614892833262
2018-01-23,0.014389233036098403
2018-01-24,-0.0030129648466252767
2018-01-25,0.01208771298864808
2018-01-26,0.00024897687526737045
2018-01-29,-0.01579609100747703
2018-01-30,0.005813317159261366
2018-01-31,0.009674298775807166
2018-02-01,-0.0200347494349693
2018-02-02,-0.010031750694928343
2018-02-05,-0.010646560361570967
2018-02-06,-0.01620625239128992
2018-02-07,-0.008170856874236576
2018-02-08,-0.007041985264061634
2018-02-09,0.02890404541547853
2018-02-12,0.006632878143865817
2018-02-13,0.004498654767989274
2018-02-14,-0.014799000601707024
2018-02-15,0.01607561203441943
2018-02-16,0.008559148778383596
2018-02-20,-0.018130634376820387
2018-02-21,-0.011655000892531686
2018-02-22,0.004239991646477481
2018-02-23,0.024277558144563116
2018-02-26,-0.008630708016521549
2018-02-27,-0.016891767860204188
2018-02-28,-0.01017737439636468
2018-03-01,-0.0040058821454421745
2018-03-02,-0.0032173953045028236
2018-03-05,0.023402593017164186
2018-03-06,-0.012484834301590864
2018-03-07,-0.008783748106569123
2018-03-08,0.011144003656775148
2018-03-09,-0.0009297015717297796
2018-03-12,0.005981036106186721
2018-03-13,-0.002642513961781834
2018-03-14,0.006358665797769003
2018-03-15,0.008029442312506685
2018-03-16,0.01136084738644283
2018-03-19,-0.005164928215268483
2018-03-20,-0.0020764265999405618
2018-03-21,-0.0028612129595174673
2018-03-22,0.0011738313079281415
2018-03-23,-0.015372655558920867
2018-03-26,0.01111419977584216
2018-03-27,0.015702457482420273
2018-03-28,-0.0007728059811088483
2018-03-29,0.004899397020436735
2018-04-02,-0.011162098585136837
2018-04-03,0.007654860676742148
2018-04-04,0.007855030792733642
2018-04-05,0.007921266580435349
2018-04-06,-0.004182825207531438
2018-04-09,-0.0012732721070478625
2018-04-10,-0.010960720766516885
2018-04-11,-0.0011598272692444622
2018-04-12,-0.015482149567927928
2018-04-13,0.0049797176359673845
2018-04-16,0.014343633903614927
2018-04-17,0.008612763210675611
2018-04-18,-0.005735257186602616
2018-04-19,0.0012822494260305017
2018-04-20,-0.006529482831444278
2018-04-23,0.0012886400854092983
2018-04-24,0.007850472904077366
2018-04-25,0.0010216669874172357
2018-04-26,0.013521877700304108
2018-04-27,0.01233496828319769
2018-04-30,-0.003729895413643658
2018-05-01,-0.0022466008333859033
2018-05-02,-0.008755093763761157
