Date,POOL
2015-09-09,-0.004348647527983807
2015-09-10,0.0009863266080885058
2015-09-11,0.016045356754011753
2015-09-14,-0.0038789402673862217
2015-09-15,0.004033278752769043
2015-09-16,0.004847118543975348
2015-09-17,0.0034459122390790853
2015-09-18,-0.01469751536850794
2015-09-21,0.008922041188877516
2015-09-22,-0.006494743277822512
2015-09-23,0.001391228852113624
2015-09-24,0.0038890592317355477
2015-09-25,0.006640407364697731
2015-09-28,-0.010720138449684113
2015-09-29,-0.002083636428153235
2015-09-30,0.006543212773891138
2015-10-01,0.004564393140963352
2015-10-02,0.01721022849090681
2015-10-05,0.00974541855735489
2015-10-06,-0.0030827934089028286
2015-10-07,0.0038994084946935015
2015-10-08,0.012724373956080282
2015-10-09,0.0007936207663801209
2015-10-12,-0.0066078868893583165
2015-10-13,-0.008779796523645467
2015-10-14,-0.009932108538583062
2015-10-15,0.015860340826808095
2015-10-16,0.0037364866346387693
2015-10-19,0.005716689786811724
2015-10-20,-0.007402834838498351
2015-10-21,-0.0161139725594992
2015-10-22,0.08013041830843859
2015-10-23,0.017668917077076074
2015-10-26,0.00640295339960395
2015-10-27,-0.007463403322748863
2015-10-28,0.020586595544330732
2015-10-29,-0.004831273083648946
2015-10-30,-0.010316657822823094
2015-11-02,0.004046744139206249
2015-11-03,0.0207647893332068
2015-11-04,-0.009572868616822605
2015-11-05,-0.003624227084766285
2015-11-06,-0.002919611424609503
2015-11-09,-0.019153302833775254
2015-11-10,0.014552171610001663
2015-11-11,0.005394359114740732
2015-11-12,-0.007559662907894893
2015-11-13,-0.023590430313073618
2015-11-16,0.016106851584685833
2015-11-17,0.0026002316245130608
2015-11-18,0.01247526411068689
2015-11-19,0.0007320142443552058
2015-11-20,-0.0008533574359216312
2015-11-23,-0.0008543969289344089
2015-11-24,0.0013434757478427706
2015-11-25,0.003049012732182055
2015-11-27,0.007781019525294752
2015-11-30,-0.010254453840674471
2015-12-01,0.005972670030231164
2015-12-02,0.00024207482600746566
2015-12-03,-0.011386792123060263
2015-12-04,0.031245966951491067
2015-12-07,-0.018654799632363717
2015-12-08,-0.00932318124902698
2015-12-09,-0.019554783266781506
2015-12-10,0.013836731101106947
2015-12-11,-0.014385663424146045
2015-12-14,0.0008730528623661638
2015-12-15,0.015704628581197033
2015-12-16,0.02233463490514831
2015-12-17,-0.027488303743566145
2015-12-18,-0.01641539248791024
2015-12-21,0.008281895425574337
2015-12-22,0.012943994561549266
2015-12-23,0.011794641639349956
2015-12-24,-0.004614627677171468
2015-12-28,0.002805985577973402
2015-12-29,0.004257653001435324
2015-12-30,-0.01041749343554077
2015-12-31,-0.01114012840959755
2016-01-04,-0.019930414435033295
2016-01-05,0.004420923833721391
2016-01-06,-0.009431558869011258
2016-01-07,-0.01574219039983571
2016-01-08,-0.02025028653122618
2016-01-11,-0.002106223801390361
2016-01-12,0.01715049001879909
2016-01-13,-0.025551309234907116
2016-01-14,0.010515404617035928
2016-01-15,-0.01870395974168715
2016-01-19,0.007113826347951324
2016-01-20,-0.006397443239757439
2016-01-21,-0.0024145019937372725
2016-01-22,0.024606869245059615
2016-01-25,0.02322846932345124
2016-01-26,-0.007824010008950721
2016-01-27,0.000387708393261299
2016-01-28,0.032433593109141734
2016-01-29,0.057571702529172875
2016-02-01,-0.006508889171008225
2016-02-02,-0.03645029777348996
2016-02-03,-0.01310404292170797
2016-02-04,0.00200454320601251
2016-02-05,-0.037380100643098935
2016-02-08,-0.0007786011654107305
2016-02-09,0.00441845270983765
2016-02-10,0.0018117276998634857
2016-02-11,0.0019373679727521242
2016-02-12,0.0039962393227104265
2016-02-16,0.019902427627139563
2016-02-17,0.009694304947109655
2016-02-18,0.0003740848017970144
2016-02-19,0.010843662040962876
2016-02-22,-0.0019728390338321633
2016-02-23,0.00024714478049525646
2016-02-24,-0.007904791945972378
2016-02-25,0.00572651508035138
2016-02-26,0.012998649095310011
2016-02-29,-0.01906399518429569
2016-03-01,0.017814803313647376
2016-03-02,-0.005752576567794487
2016-03-03,0.0012309985109326682
2016-03-04,0.0028280659852149004
2016-03-07,-0.0003679510092378102
2016-03-08,-0.005887717602745424
2016-03-09,0.017026812591028673
2016-03-10,-0.011282284869893688
2016-03-11,0.015214564260977781
2016-03-14,-0.0027884888390695695
2016-03-15,0.00036454068336766454
2016-03-16,0.005226332332754158
2016-03-17,0.017410250102417146
2016-03-18,0.01770700779105927
2016-03-21,-0.0005842417531914945
2016-03-22,-0.005141051229819338
2016-03-23,0.003288357865858238
2016-03-24,0.0021071147531308565
2016-03-28,0.010279306067781047
2016-03-29,0.01699610886720282
2016-03-30,-0.004774863038772392
2016-03-31,0.0022846992320066928
2016-04-01,0.007408153809734808
2016-04-04,-0.010860906031387452
2016-04-05,-0.008578401607185038
2016-04-06,0.028380422398524008
2016-04-07,-0.012003838570841308
2016-04-08,0.014079893269167698
2016-04-11,-0.005374512637280504
2016-04-12,0.0003377280843188668
2016-04-13,0.021269114682812784
2016-04-14,0.0005510646567303823
2016-04-15,-0.0025329795144058975
2016-04-18,0.011814126453085771
2016-04-19,-0.005128831020924873
2016-04-20,-0.0038389391985304
2016-04-21,-0.005725592082188924
2016-04-22,-0.010520248522437492
2016-04-25,0.000671240965375075
2016-04-26,-0.002907800579572961
2016-04-27,0.00549614017506217
2016-04-28,-0.011155407439706777
2016-04-29,-0.013876625387809538
2016-05-02,0.010982867531936558
2016-05-03,-0.011882012790564112
2016-05-04,0.0024049785439328453
2016-05-05,-0.002285153788278871
2016-05-06,0.015115473631284626
2016-05-09,0.016807599250870497
2016-05-10,0.0024403976906841596
2016-05-11,-0.004315938373912864
2016-05-12,0.009447622207201745
2016-05-13,-0.00506512240347623
2016-05-16,-0.004315938373912864
2016-05-17,-0.02208360180382074
2016-05-18,-0.0003418442782480158
2016-05-19,0.00079858275128597
2016-05-20,0.005699707013087751
2016-05-23,0.0004532891417037277
2016-05-24,0.025606062820546338
2016-05-25,0.0027623074362392863
2016-05-26,0.006940665175486638
2016-05-27,0.011268835740590122
2016-05-31,-0.009304327266544399
2016-06-01,0.0005461817275143055
2016-06-02,0.01593516242981141
2016-06-03,-0.005586257184135746
2016-06-06,-0.013937067361566191
2016-06-07,0.0016431918160402237
2016-06-08,0.007657155115146974
2016-06-09,-0.004559271351283312
2016-06-10,-0.012759058181051497
2016-06-13,-0.014911848211995649
2016-06-14,0.000448125841299607
2016-06-15,0.010648332858633536
2016-06-16,-0.0022181791388867778
2016-06-17,-0.005891059812568211
2016-06-20,0.013975764645174804
2016-06-21,-0.0027566641463252495
2016-06-22,-0.005528102578702954
2016-06-23,0.010228611539618182
2016-06-24,-0.017168891756820015
2016-06-27,-0.007166987407685288
2016-06-28,0.015677877735110313
2016-06-29,0.013992039565667413
2016-06-30,0.029788783322203694
2016-07-01,0.010847307841048037
2016-07-05,-0.003366358853268303
2016-07-06,0.0038001348208123176
2016-07-07,0.0008417010607313369
2016-07-08,0.015760848573031394
2016-07-11,0.00010361293417360251
2016-07-12,0.004757939739449268
2016-07-13,-0.0039116444677284035
2016-07-14,-0.004134212828746597
2016-07-15,-0.002698140333221244
2016-07-18,-0.0009366435558906261
2016-07-19,0.0008331964870160746
2016-07-20,0.01082315123035471
2016-07-21,0.007104149723761832
2016-07-22,0.02555698507974946
2016-07-25,0.006678647280405459
2016-07-26,0.0015842200462943268
2016-07-27,0.0034605000704335254
2016-07-28,0.008965142699839612
2016-07-29,-0.0012692488750307707
2016-08-01,0.002248676278241657
2016-08-02,-0.016290937898489455
2016-08-03,-0.0009917774940252366
2016-08-04,0.0031763867577487837
2016-08-05,-0.011082444446576467
2016-08-08,-0.0028103707938080813
2016-08-09,0.00020117961642718285
2016-08-10,0.0022142223311656384
2016-08-11,0.005623251358213288
2016-08-12,0.0003994807421747737
2016-08-15,0.0030937327708833173
2016-08-16,-0.007960454645129067
2016-08-17,0.0046141763535454405
2016-08-18,0.0034940174067303875
2016-08-19,0.0037811419891737863
2016-08-22,-0.00029757967420862563
2016-08-23,0.005453195750377393
2016-08-24,-0.0026621636428344475
2016-08-25,0.010282671669691323
2016-08-26,-0.008319001384224478
2016-08-29,0.004638576412753448
2016-08-30,-0.0057956818223851014
2016-08-31,-0.0033591106814886418
2016-09-01,-0.004461662821612422
2016-09-02,0.0
2016-09-06,-0.005377153175545213
2016-09-07,-0.006407709211768919
2016-09-08,-0.012192732957703734
2016-09-09,-0.03111289449282295
2016-09-12,0.007159684675476674
2016-09-13,-0.016726260217998612
2016-09-14,0.005421905782547087
2016-09-15,0.005393200507484597
2016-09-16,-0.010938312310266651
2016-09-19,-0.0007443343713020578
2016-09-20,-0.010109397047921909
2016-09-21,0.005589867759292044
2016-09-22,0.014966981402064539
2016-09-23,-0.003580952192088316
2016-09-26,-0.0026429678858123085
2016-09-27,0.010916846370682576
2016-09-28,-0.0023066723334762562
2016-09-29,-0.008196507737789793
2016-09-30,0.001483127487871938
2016-10-03,0.006347800229564715
2016-10-04,0.005572053332447258
2016-10-05,-0.011082091572004127
2016-10-06,0.007188760362244251
2016-10-07,-0.002938898490047359
2016-10-10,0.000842008620589807
2016-10-11,-0.023140530646854285
2016-10-12,0.006998983376260481
2016-10-13,-0.006843477548908905
2016-10-14,0.004091486110864739
2016-10-17,0.0021447006463122253
2016-10-18,-0.0010704600685029764
2016-10-19,-0.012853254276458115
2016-10-20,-0.009548515318865358
2016-10-21,0.03461840483205192
2016-10-24,-0.0035999116776100903
2016-10-25,-0.008820471504136451
2016-10-26,-0.021014410409241013
2016-10-27,0.004928425030334971
2016-10-28,0.00501307334123835
2016-10-31,0.0039036695642282737
2016-11-01,-0.02149495928892131
2016-11-02,0.004857092914378303
2016-11-03,0.004394019723367615
2016-11-04,0.008093682004333358
2016-11-07,0.027541862445438436
2016-11-08,-0.010064288800759713
2016-11-09,0.005992745270270161
2016-11-10,0.01414926577112996
2016-11-11,0.015210086714058102
2016-11-14,0.020975434704257667
2016-11-15,0.008399918987489485
2016-11-16,0.0006021122521520095
2016-11-17,0.011434424969210877
2016-11-18,-0.003570097671997563
2016-11-21,0.0038815116444932407
2016-11-22,0.0127886362209495
2016-11-23,-0.007047527867372727
2016-11-25,0.004830435168573954
2016-11-28,-0.009320300423153238
2016-11-29,0.002871811871145713
2016-11-30,-0.006516877874113924
2016-12-01,0.0026833812452058403
2016-12-02,-0.01011100222190442
2016-12-05,0.02553565510172473
2016-12-06,0.015135206673870805
2016-12-07,0.00856113498694322
2016-12-08,0.025178816357470435
2016-12-09,-0.006698223935347469
2016-12-12,-0.007961425888897478
2016-12-13,0.010574494075755725
2016-12-14,-0.011678178859589772
2016-12-15,0.0
2016-12-16,0.0049156047229523825
2016-12-19,-0.0014111526206984637
2016-12-20,-0.0015068094832099144
2016-12-21,-0.00443431539921757
2016-12-22,-0.004169654261371725
2016-12-23,0.006566312204682623
2016-12-27,0.0021742547677638946
2016-12-28,-0.008206724950338695
2016-12-29,0.005135772795533899
2016-12-30,-0.012679462966935007
2017-01-03,0.002874628127199852
2017-01-04,0.011086180735686568
2017-01-05,0.0031188037715743633
2017-01-06,-0.016300652730159237
2017-01-09,-0.004501874022308505
2017-01-10,0.00750500224672912
2017-01-11,0.0005732782113718748
2017-01-12,-0.0053451590503234
2017-01-13,0.014873614508656985
2017-01-17,-0.005389538616050071
2017-01-18,0.00038025569109390034
2017-01-19,-0.004180983855027631
2017-01-20,0.001335694934279541
2017-01-23,0.0002857188019258494
2017-01-24,0.016482678486731128
2017-01-25,-0.00224961403950108
2017-01-26,-0.008924314326173244
2017-01-27,-0.004455173420265468
2017-01-30,-0.000951888212034957
2017-01-31,0.006004086441473211
2017-02-01,0.00018926301774446763
2017-02-02,0.010986999575369305
2017-02-03,0.01330356389605547
2017-02-06,-0.006841908708358324
2017-02-07,-0.0001862198554659633
2017-02-08,-0.00027930381360075085
2017-02-09,0.018534071517227524
2017-02-10,0.004572373573790367
2017-02-13,0.0032767465370140414
2017-02-14,0.006259931362448512
2017-02-15,0.012533063185928173
2017-02-16,0.018610606097111404
2017-02-17,0.019407254817889852
2017-02-21,0.0012863639175029196
2017-02-22,-0.0033403068040124273
2017-02-23,-0.012202291379465602
2017-02-24,0.010004177820212679
2017-02-27,0.009043886725510042
2017-02-28,-0.020827817043788444
2017-03-01,0.020311942266494576
2017-03-02,-0.011705369409769406
2017-03-03,0.006570557653350129
2017-03-06,-0.0048958403631417236
2017-03-07,0.0011219644311681876
2017-03-08,0.007155827821035743
2017-03-09,0.0014554307062391025
2017-03-10,0.01196663582270574
2017-03-13,0.007113785113169957
2017-03-14,-0.009081429003904296
2017-03-15,0.01620827428261573
2017-03-16,-0.0015031037795343316
2017-03-17,0.011541445966573027
2017-03-20,-0.0030592043457597917
2017-03-21,-0.01476211120944726
2017-03-22,0.004798266806504747
2017-03-23,-0.0043562466259911
2017-03-24,0.0006731673430324658
2017-03-27,-0.0009251229288089746
2017-03-28,0.011025056364585506
2017-03-29,-0.0060767155607636125
2017-03-30,-0.004103738007322999
2017-03-31,0.0035319940951921147
2017-04-03,0.0005865821674679861
2017-04-04,-0.002596088185409129
2017-04-05,-0.0020994083351667525
2017-04-06,0.000672942826364098
2017-04-07,-0.003363294466083633
2017-04-10,0.006580951319528072
2017-04-11,0.0054484346999159605
2017-04-12,-0.02017504279809923
2017-04-13,-0.00935929824172299
2017-04-17,0.012711728795403276
2017-04-18,0.00025437936395245053
2017-04-19,-0.0038157118295992776
2017-04-20,0.016937734995455367
2017-04-21,-0.004770607969837526
2017-04-24,0.0015138623162389564
2017-04-25,0.005961618115203571
2017-04-26,0.002838274626398185
2017-04-27,0.005576684505946616
2017-04-28,-0.00985014953787311
2017-05-01,-0.0018392241635207807
2017-05-02,0.016331543573535834
2017-05-03,0.003873382880376086
2017-05-04,0.002626815644603653
2017-05-05,-0.002783760639268995
2017-05-08,0.002134599756886457
2017-05-09,-0.005980493782947738
2017-05-10,0.007005517925614768
2017-05-11,-0.005729062349411285
2017-05-12,-0.010042862218483273
2017-05-15,0.0031695726582656736
2017-05-16,-0.0010807720976030444
2017-05-17,-0.022058058366462574
2017-05-18,0.003830381945035155
2017-05-19,0.010428932053713424
2017-05-22,0.011580272537519809
2017-05-23,-0.00895912153791667
2017-05-24,-0.0029295242360614093
2017-05-25,0.011500876195302823
2017-05-26,-0.0016598130510344644
2017-05-30,-0.008978418338194571
2017-05-31,-0.0006709562310579509
2017-06-01,0.01233946681511311
2017-06-02,0.015339904325452292
2017-06-05,0.0003268394873252589
2017-06-06,-0.029308637010580063
2017-06-07,0.018419016710948588
2017-06-08,-0.006854459312399697
2017-06-09,-0.01089304716093309
2017-06-12,0.00849088490271499
2017-06-13,0.01333772425079971
2017-06-14,0.0005758997894624862
2017-06-15,0.002630836848260376
2017-06-16,-0.004756042055063636
2017-06-19,0.014501218488579992
2017-06-20,0.005116535837769387
2017-06-21,-0.0032321833012567414
2017-06-22,-0.02602125590478377
2017-06-23,0.020391092880139627
2017-06-26,-0.0062804801494842355
2017-06-27,-0.02733334194755699
2017-06-28,0.008354649945417902
2017-06-29,-0.012720731798274487
2017-06-30,-0.0033908900445637213
2017-07-03,0.02092372001268683
2017-07-05,0.008664645968387674
2017-07-06,-0.005947071783485192
2017-07-07,-0.0007477189174823762
2017-07-10,-0.014385659539136952
2017-07-11,0.011305362345492398
2017-07-12,-0.008425786808506253
2017-07-13,-0.011610613079164223
2017-07-14,-0.009363046541068898
2017-07-17,0.014692998982797967
2017-07-18,-0.0016936873979092049
2017-07-19,-0.00016935228157155535
2017-07-20,-0.09434131190469786
2017-07-21,-0.008524508762445038
2017-07-24,0.022959340462255895
2017-07-25,-0.014777883632465127
2017-07-26,0.02146795602823648
2017-07-27,0.0027533689574028575
2017-07-28,-0.009335856416897603
2017-07-31,-0.001108396891348451
2017-08-01,0.00027717559150763904
2017-08-02,-0.0041604095455372025
2017-08-03,-0.007335282314289371
2017-08-04,0.01973601843425543
2017-08-07,-0.009572087816680175
2017-08-08,0.0023234098585243057
2017-08-09,-0.0023180241383887745
2017-08-10,-0.016076345458339247
2017-08-11,0.02502819221129804
2017-08-14,-0.005804717535717097
2017-08-15,-0.006394897806263455
2017-08-16,0.011752682954513816
2017-08-17,-0.010048892231921291
2017-08-18,-0.008567641354950584
2017-08-21,-0.007044975941055909
2017-08-22,0.005013971541793172
2017-08-23,-0.022778778446224113
2017-08-24,-0.007801870437252223
2017-08-25,-0.03290949309201385
2017-08-28,0.00010015700151599916
2017-08-29,-0.02338615072369099
2017-08-30,0.006371787776674465
2017-08-31,0.018076001247503637
2017-09-01,0.011034181849671754
2017-09-05,0.0055561201656451065
2017-09-06,0.0018748409546642808
2017-09-07,0.0017725788598532688
2017-09-08,0.004030555217121368
2017-09-11,0.004895829117065098
2017-09-12,0.009159099530321235
2017-09-13,0.006565434622122224
2017-09-14,0.00757795569812969
2017-09-15,-0.00047581420060016644
2017-09-18,0.020096887448037615
2017-09-19,-0.0018671915357497681
2017-09-20,0.009822277599293106
2017-09-21,-0.000648613301670875
2017-09-22,-0.0018536911313986604
2017-09-25,0.0035287158842938204
2017-09-26,-0.0026833019970323724
2017-09-27,0.001670031968765251
2017-09-28,0.00046314142453618423
2017-09-29,0.0015740133690065328
2017-10-02,0.024498492805979266
2017-10-03,0.000812259515866609
2017-10-04,0.023712888690038625
2017-10-05,-0.01770298209011767
2017-10-06,-0.0003588879623529495
2017-10-09,-0.008789955510803749
2017-10-10,-0.0022621383938050688
2017-10-11,0.008615931806117416
2017-10-12,0.010250723349522595
2017-10-13,0.0006231377074488176
2017-10-16,0.004536827918264041
2017-10-17,-0.02293465904121006
2017-10-18,0.014138254030121589
2017-10-19,0.05201044499534624
2017-10-20,0.02607898050798174
2017-10-23,0.0014074843449063401
2017-10-24,0.004381355307019108
2017-10-25,-0.00460937617434487
2017-10-26,-0.0028942863705023747
2017-10-27,0.004561346527613974
2017-10-30,-0.012713559037233813
2017-10-31,0.009950627926976763
2017-11-01,-0.0024837309062198942
2017-11-02,0.005228897677707511
2017-11-03,0.0015688097402324352
2017-11-06,-0.0048639112851487365
2017-11-07,0.001822532269782684
2017-11-08,0.00033078539118824857
2017-11-09,-0.01975698229699674
2017-11-10,0.00818032299738447
2017-11-13,0.004600366626758223
2017-11-14,-0.0028396430060391165
2017-11-15,-0.0048580872781105455
2017-11-16,0.005386776831183049
2017-11-17,0.0071996787149262165
2017-11-20,0.0010807199140872026
2017-11-21,0.004981596682022804
2017-11-22,-0.0008261619594669423
2017-11-24,0.0029768201471023215
2017-11-27,-0.006595196250972046
2017-11-28,0.011950208152776254
2017-11-29,0.024438034799386887
2017-11-30,0.005763690288063339
2017-12-01,0.009551166757769014
2017-12-04,0.024045911043601542
2017-12-05,-0.016475601389107752
2017-12-06,-0.011898028154270435
2017-12-07,0.012833686468456396
2017-12-08,0.008994729508583488
2017-12-11,-0.002790378179701958
2017-12-12,-0.00551937044992401
2017-12-13,-0.002110513490577892
2017-12-14,0.0004700957641856629
2017-12-15,0.01902565625685182
2017-12-18,0.007837209846475623
2017-12-19,0.0
2017-12-20,-0.003049373671833222
2017-12-21,-0.006270415728284351
2017-12-22,-0.00500223741740069
2017-12-26,0.003171300330416571
2017-12-27,0.006630122087187829
2017-12-28,0.0009954180727385076
2017-12-29,-0.008033556538333708
2018-01-02,0.011723725338398161
2018-01-03,-0.0010671388364345002
2018-01-04,0.007708028120206212
2018-01-05,0.001211775259215564
2018-01-08,-0.005446294972026755
2018-01-09,0.0
2018-01-10,-0.008442461092965647
2018-01-11,0.008821310384672598
2018-01-12,-0.0023570615010519713
2018-01-16,-0.018748541921978168
2018-01-17,0.016698864784167933
2018-01-18,-0.010236835234417097
2018-01-19,0.007641233445420781
2018-01-22,-0.004289397576996534
2018-01-23,0.008538912718613512
2018-01-24,0.03424848240508971
2018-01-25,0.0019913441102799023
2018-01-26,-0.0013977123614309361
2018-01-29,-0.006634321045095759
2018-01-30,0.0006678813424703112
2018-01-31,0.0028179317731977793
2018-02-01,-0.013753541581778772
2018-02-02,-0.006672536760157555
2018-02-05,-0.022416928690517035
2018-02-06,-0.007643465198564514
2018-02-07,0.015171476182572308
2018-02-08,-0.0357910217132571
2018-02-09,0.024243170103753986
2018-02-12,0.007837508879112942
2018-02-13,0.004311921344233749
2018-02-14,0.029441793448158338
2018-02-15,0.09480849578374362
2018-02-16,0.016326647796745197
2018-02-20,-0.02791144351126762
2018-02-21,-0.011017538853354547
2018-02-22,-0.010025419900809407
2018-02-23,0.014557857035023103
2018-02-26,-0.011992005329780175
2018-02-27,-0.013821995705650236
2018-02-28,-0.017998942391915684
2018-03-01,0.006592714039282521
2018-03-02,0.02533439763398393
2018-03-05,0.007791648029927156
2018-03-06,0.028139225051664996
2018-03-07,-0.00995838637722879
2018-03-08,-0.008758425069009812
2018-03-09,0.00883581287399049
2018-03-12,-0.0008209607857304624
2018-03-13,-0.011436927843326838
2018-03-14,-0.0012468835078300877
2018-03-15,-0.010361536792536263
2018-03-16,0.006394209599040135
2018-03-19,0.0015362388934470061
2018-03-20,0.0070416116262030926
2018-03-21,0.0018690900953994838
2018-03-22,-0.0009676497233477299
2018-03-23,-0.014386422472679405
2018-03-26,0.007017510528408932
2018-03-27,0.0
2018-03-28,0.0018117507144215228
2018-03-29,0.01711200827334758
2018-04-02,-0.018465554196375633
2018-04-03,0.01937011748572881
2018-04-04,0.011551729915984632
2018-04-05,-0.002432433758959074
2018-04-06,-0.010228250905357283
2018-04-09,-0.004380433033930875
2018-04-10,0.015328899926072115
2018-04-11,-0.010899868044641048
2018-04-12,-0.0012318374037902924
2018-04-13,-0.003015739269615736
2018-04-16,0.008455019412468623
2018-04-17,0.007156853280006814
2018-04-18,-0.006023182414881423
2018-04-19,-0.01477491216542326
2018-04-20,-0.024671583277317555
2018-04-23,-0.009991072777914778
2018-04-24,-0.007443538105066594
2018-04-25,-0.012042126880360327
2018-04-26,0.0014597169040819757
2018-04-27,0.01253580884081118
2018-04-30,-0.0008634883909113267
2018-05-01,-0.0050429346349853965
2018-05-02,0.003765153847772096
2018-05-03,0.02084656117418926
