Date,SO
2015-10-13,-0.0008767718216070586
2015-10-14,-0.0010971644246956513
2015-10-15,0.0065902170999272425
2015-10-16,0.008729932049143407
2015-10-19,-0.005625209334005898
2015-10-20,0.000217633769917569
2015-10-21,0.002393010369690529
2015-10-22,0.009114491598096519
2015-10-23,-0.014838672696608435
2015-10-26,-0.0037112570105114484
2015-10-27,0.0004382560891404985
2015-10-28,-0.00722707637573905
2015-10-29,-0.008382915578892924
2015-10-30,0.0033367640161228174
2015-11-02,0.0028826763790015253
2015-11-03,0.0046426020302507975
2015-11-04,0.007922758496433646
2015-11-05,-0.0037115628038817405
2015-11-06,-0.044707655542405966
2015-11-09,0.009864807713313217
2015-11-10,0.009541087508237789
2015-11-11,0.01327612807277223
2015-11-12,-0.01341945329927019
2015-11-13,0.0013668423248305306
2015-11-16,0.01797512720828265
2015-11-17,-0.014305062963636539
2015-11-18,0.007936371215917726
2015-11-19,0.016423055630802263
2015-11-20,0.0013282584907843287
2015-11-23,-0.007073448844340691
2015-11-24,-0.002448916997818573
2015-11-25,-0.005132616003151069
2015-11-27,0.0
2015-11-30,-0.0008974875026674933
2015-12-01,0.014369108494310057
2015-12-02,-0.02146984583933076
2015-12-03,-0.0006782486391421205
2015-12-04,0.014712450485888873
2015-12-07,0.010037802302311105
2015-12-08,0.00044202733870979394
2015-12-09,-0.003532323563032458
2015-12-10,-0.014399497785666071
2015-12-11,-0.0020230308653755857
2015-12-14,0.012387348778018614
2015-12-15,0.01023351516563209
2015-12-16,0.02026026840690487
2015-12-17,0.00388469321637519
2015-12-18,-0.0066647671553200505
2015-12-21,0.000649466458914949
2015-12-22,0.004758488999195176
2015-12-23,0.013993703595807316
2015-12-24,0.0
2015-12-28,0.0002121701887483063
2015-12-29,0.003184060214209472
2015-12-30,0.00021163320279593556
2015-12-31,-0.010154310917769305
2016-01-04,0.005128812076174771
2016-01-05,0.007017141778619562
2016-01-06,0.00021088481648612323
2016-01-07,-0.0084438034490395
2016-01-08,-0.007451678102099235
2016-01-11,0.004718928214141549
2016-01-12,-0.008326179561412905
2016-01-13,0.00753509954509024
2016-01-14,0.00726472797379496
2016-01-15,0.0006365764968105925
2016-01-19,0.01632394214913968
2016-01-20,-0.016270620660862045
2016-01-21,-0.007420993091286077
2016-01-22,0.011535795034283591
2016-01-25,0.0008443205180139746
2016-01-26,0.004009459404894056
2016-01-27,0.0012608992361673454
2016-01-28,0.01343439318079831
2016-01-29,0.013255652087906356
2016-02-01,0.020033254090206398
2016-02-02,-0.005410985341918861
2016-02-03,-0.022567111023538478
2016-02-04,-0.0018550302240166738
2016-02-05,-0.004130435551969347
2016-02-08,0.012442818886028828
2016-02-09,0.0077836800124302385
2016-02-10,0.00020317220307042305
2016-02-11,-0.012677923834721994
2016-02-12,-0.0029136208925769624
2016-02-16,0.003757165320461997
2016-02-17,-0.005406559126737265
2016-02-18,0.021743795623627715
2016-02-19,-0.0061390086845894976
2016-02-22,0.010912004495949201
2016-02-23,0.0
2016-02-24,-0.0024439174332815394
2016-02-25,0.007758570082305072
2016-02-26,-0.02370364571817296
2016-02-29,-0.0002073688260298967
2016-03-01,-0.01432126557567337
2016-03-02,0.010317981438791035
2016-03-03,0.0043766301396088725
2016-03-04,0.00913044120443196
2016-03-07,-0.002878871005832173
2016-03-08,0.013610988140450697
2016-03-09,0.008341920830137184
2016-03-10,0.006255176267215168
2016-03-11,-0.0016038573227374897
2016-03-14,0.0032134349103856152
2016-03-15,0.007607447692082214
2016-03-16,0.00695390763343906
2016-03-17,0.002762532242454041
2016-03-18,-0.0011810459520803507
2016-03-21,-0.005515801994249059
2016-03-22,-0.00416021575467973
2016-03-23,0.007956714645261265
2016-03-24,0.0045395026926748905
2016-03-28,-0.006286608297967788
2016-03-29,0.012257395704919238
2016-03-30,0.00019561918934885014
2016-03-31,0.01015421330190791
2016-04-01,-0.000579752749484741
2016-04-04,-0.003288446087939101
2016-04-05,-0.017077056027622217
2016-04-06,-0.005725855551940717
2016-04-07,0.006155247793788954
2016-04-08,0.0011843198856595905
2016-04-11,-0.005124979844834177
2016-04-12,0.005943831774696706
2016-04-13,-0.008075298239492379
2016-04-14,0.0017870218978888186
2016-04-15,0.004559072948190357
2016-04-18,0.004538382132979413
2016-04-19,0.0017673829738482638
2016-04-20,-0.024117526976537684
2016-04-21,-0.016676452464573943
2016-04-22,0.006538610839247783
2016-04-25,0.00020286445993566993
2016-04-26,-0.0014204511253712582
2016-04-27,0.006910394732732916
2016-04-28,0.008276476411779976
2016-04-29,0.0030025142904706037
2016-05-02,0.006187643092840478
2016-05-03,0.0017851375698954008
2016-05-04,0.01703004559929444
2016-05-05,-0.014408062425991464
2016-05-06,-0.022323197175984744
2016-05-09,0.006465716748300876
2016-05-10,0.006625484776355384
2016-05-11,0.003589837997054479
2016-05-12,0.008038392631316338
2016-05-13,-0.005382680604564594
2016-05-16,0.0010023488913137868
2016-05-17,-0.017220743595003696
2016-05-18,-0.021189683020334193
2016-05-19,0.013113952711722332
2016-05-20,-0.00041101270730548034
2016-05-23,-0.01151079136690647
2016-05-24,0.007693874068583462
2016-05-25,0.001857284215205146
2016-05-26,0.013800139544345447
2016-05-27,-0.001218919399578966
2016-05-31,0.005695346192756245
2016-06-01,0.0026299186121767626
2016-06-02,-0.004236545132041303
2016-06-03,0.01661267253845744
2016-06-06,-0.0009965559152250725
2016-06-07,-0.0007976388641569576
2016-06-08,0.005589825075266397
2016-06-09,0.009727789360283845
2016-06-10,0.004915721235682957
2016-06-13,-0.0023479078787709273
2016-06-14,0.006667769507687327
2016-06-15,-0.008766539014929409
2016-06-16,0.0035377820698576645
2016-06-17,0.0017622722327688134
2016-06-20,-0.004105572167774407
2016-06-21,-0.0007851749322594914
2016-06-22,-0.000982349642942082
2016-06-23,0.004130123270930985
2016-06-24,0.002545820390894571
2016-06-27,0.019730476916526074
2016-06-28,0.002107218252527465
2016-06-29,-0.0017206952663954
2016-06-30,0.027001136591562558
2016-07-01,0.0037293754983447336
2016-07-05,0.007802548249911112
2016-07-06,0.0035020239350618265
2016-07-07,-0.014327686611830592
2016-07-08,0.008945017783850817
2016-07-11,-0.006464413174352757
2016-07-12,-0.017661214938469838
2016-07-13,0.005488356417238105
2016-07-14,0.00903403637313338
2016-07-15,0.0003731392273007561
2016-07-18,-0.0001865521036067408
2016-07-19,0.0
2016-07-20,-0.005408103393527375
2016-07-21,0.010688256513966543
2016-07-22,0.0118735122613296
2016-07-25,0.0
2016-07-26,-0.0016500335230273944
2016-07-27,-0.016712682696221948
2016-07-28,-0.005229526573532262
2016-07-29,0.004506150528900799
2016-08-01,0.00280382760631559
2016-08-02,-0.00540549376840227
2016-08-03,-0.0059968365412669256
2016-08-04,0.0022623676660782355
2016-08-05,-0.00978184925162362
2016-08-08,0.0009496660038779137
2016-08-09,0.002847037115805362
2016-08-10,0.0007570474873128674
2016-08-11,0.0
2016-08-12,0.0005731926078225147
2016-08-15,-0.016427774392841488
2016-08-16,-0.010293466023994613
2016-08-17,0.010008233002093636
2016-08-18,0.016319700634213063
2016-08-19,-0.006690606039602476
2016-08-22,0.0007700129165173486
2016-08-23,-0.005577368261060922
2016-08-24,0.0015474717253465275
2016-08-25,0.001351492105339469
2016-08-26,-0.015619125043376147
2016-08-29,0.0056808357890814065
2016-08-30,-0.007401794215156854
2016-08-31,0.007260789858451133
2016-09-01,-0.002922638849033987
2016-09-02,0.012114455143254599
2016-09-06,0.006370654805193832
2016-09-07,0.0017263755686951487
2016-09-08,0.004787376026414325
2016-09-09,-0.03049345577892215
2016-09-12,0.02142715821192409
2016-09-13,-0.013471875381935061
2016-09-14,0.0017556760533463667
2016-09-15,0.002142125310778731
2016-09-16,0.009910989267695403
2016-09-19,0.008850942889962354
2016-09-20,-0.005531310924167809
2016-09-21,0.019946453711144452
2016-09-22,0.005641207598185538
2016-09-23,0.0009350821684852573
2016-09-26,-0.004109980967874405
2016-09-27,-0.008816226019520035
2016-09-28,-0.0026497953372263128
2016-09-29,-0.012333786539483693
2016-09-30,-0.014409140502844475
2016-10-03,-0.011306192122846115
2016-10-04,-0.0173501902136336
2016-10-05,-0.006420689037221594
2016-10-06,-0.0018171430216897821
2016-10-07,-0.005462247640379725
2016-10-10,0.012001411653018046
2016-10-11,-0.0068342472029545576
2016-10-12,0.012547978040143626
2016-10-13,0.014591452906851154
2016-10-14,-0.003939994059248941
2016-10-17,0.0025712083476763237
2016-10-18,0.007891087036164812
2016-10-19,-0.007046829137841715
2016-10-20,-0.00019676218348496644
2016-10-21,-0.003746191341261418
2016-10-24,0.006333013541616861
2016-10-25,0.0023597036099225477
2016-10-26,0.0
2016-10-27,-0.0041199225592489785
2016-10-28,-0.0011819437754082562
2016-10-31,0.01715982775418179
2016-11-01,-0.0211364160787878
2016-11-02,-0.005744980710283731
2016-11-03,0.003985290873926184
2016-11-04,-0.005557040557818804
2016-11-07,0.010177557423719286
2016-11-08,0.002765787651141993
2016-11-09,-0.030338662006980766
2016-11-10,-0.026615108395553144
2016-11-11,-0.0027137727659451993
2016-11-14,-0.003139441038370716
2016-11-15,0.014907322837816261
2016-11-16,0.001861270145656846
2016-11-17,-0.007729453051809609
2016-11-18,-0.007789317848700961
2016-11-21,0.008699545914096163
2016-11-22,0.001261771216516383
2016-11-23,-0.007773068230087055
2016-11-25,0.011645163282826498
2016-11-28,0.01109240791943078
2016-11-29,0.0
2016-11-30,-0.030842148973040384
2016-12-01,-0.004912803685396261
2016-12-02,0.003648854881272756
2016-12-05,0.0023527699139869185
2016-12-06,0.0012798081360130276
2016-12-07,0.004688145161262147
2016-12-08,0.005514291832007467
2016-12-09,0.011178743747591646
2016-12-12,0.01627061418523068
2016-12-13,0.009646843081226208
2016-12-14,-0.014433904282037502
2016-12-15,-0.0004125482273498182
2016-12-16,0.009492299885924593
2016-12-19,0.0034752878223993644
2016-12-20,0.0022409866974175685
2016-12-21,0.0008127995046809389
2016-12-22,0.0024367510385565616
2016-12-23,-0.0006075132421063945
2016-12-27,-0.000608104029976575
2016-12-28,-0.008113504400494076
2016-12-29,0.009611220918878782
2016-12-30,-0.003645889698668525
2017-01-03,-0.0030492850017513895
2017-01-04,-0.001019871394829841
2017-01-05,0.003062403240513767
2017-01-06,-0.002645712934476796
2017-01-09,-0.009794194288323288
2017-01-10,-0.0030904174207999624
2017-01-11,0.007440875275934511
2017-01-12,0.005334516664297961
2017-01-13,-0.004082034932265111
2017-01-17,0.018238071227832053
2017-01-18,-0.0014089225310295328
2017-01-19,-0.011487221764947098
2017-01-20,0.00020404408243202
2017-01-23,-0.0046884931478782255
2017-01-24,-0.005324238267745751
2017-01-25,-0.001647359551237959
2017-01-26,0.0028870165373939827
2017-01-27,-0.003084399718251918
2017-01-30,0.003713159420760226
2017-01-31,0.015823843207610988
2017-02-01,-0.01780292216773882
2017-02-02,0.008856941341259805
2017-02-03,-0.0030626930216575143
2017-02-06,-0.0014331776715170719
2017-02-07,0.00020469739629835892
2017-02-08,0.00922719639770464
2017-02-09,-0.007314333536450723
2017-02-10,0.003888895286957572
2017-02-13,0.0034658535792138068
2017-02-14,-0.012799611968162705
2017-02-15,-0.004939257954379772
2017-02-16,0.009416156703938361
2017-02-17,-0.009121237710518537
2017-02-21,0.010041718584256731
2017-02-22,0.014705972814635704
2017-02-23,0.013880554834209802
2017-02-24,0.016710260825701706
2017-02-27,-0.004554548673043279
2017-02-28,0.01094075638529457
2017-03-01,-0.01495465947429131
2017-03-02,0.005194104481612616
2017-03-03,0.0009933622753695026
2017-03-06,-0.002580693437139958
2017-03-07,0.0031847455513949186
2017-03-08,-0.012500226331097375
2017-03-09,-0.005424651280167336
2017-03-10,0.0026259411613331896
2017-03-13,0.0020147815200208807
2017-03-14,0.0030167470014135223
2017-03-15,0.015035769913780639
2017-03-16,-0.008690455888449411
2017-03-17,0.009563540994358188
2017-03-20,-0.0057230273443119595
2017-03-21,0.012504653017529455
2017-03-22,-0.005489044511617136
2017-03-23,-0.007096386057707349
2017-03-24,0.0009926980944592323
2017-03-27,-0.002380005596863244
2017-03-28,-0.004174811999806738
2017-03-29,-0.0027951994882420284
2017-03-30,-0.00560542043247747
2017-03-31,0.002214605021699345
2017-04-03,0.003615743437007435
2017-04-04,0.0012009056456292466
2017-04-05,0.008196867313412737
2017-04-06,-0.0059488876218315445
2017-04-07,-0.008776919723639365
2017-04-10,-0.00040262176863425925
2017-04-11,-0.00744927422791597
2017-04-12,0.007302333701863617
2017-04-13,-0.004832749568646211
2017-04-17,0.007284382316218974
2017-04-18,0.0038166361512947944
2017-04-19,-0.004402511509572715
2017-04-20,0.00040191918309351315
2017-04-21,0.00421916116288612
2017-04-24,0.003401619250712473
2017-04-25,0.00019941057593153566
2017-04-26,-0.0037879379147212067
2017-04-27,0.0020011808901543304
2017-04-28,-0.005392149197281704
2017-05-01,-0.004217052192472481
2017-05-02,-0.0016134083302699054
2017-05-03,-0.0008078442142179787
2017-05-04,0.006468852058191699
2017-05-05,0.005623323338434849
2017-05-08,-0.0007989168034052696
2017-05-09,-0.0009995524086126029
2017-05-10,-0.0022008698032798257
2017-05-11,0.009738601474850173
2017-05-12,0.0020091242723143665
2017-05-15,0.002205755189961911
2017-05-16,-0.012805074490088053
2017-05-17,0.006080442744237136
2017-05-18,0.0026187227982412686
2017-05-19,0.0022104012929768935
2017-05-22,0.00260601542744876
2017-05-23,0.0014000432210918845
2017-05-24,0.005990167467643248
2017-05-25,0.0023817360475426597
2017-05-26,-0.0009902521983176094
2017-05-30,0.002378643683301984
2017-05-31,0.0007912107952519065
2017-06-01,0.006322889494801531
2017-06-02,0.0015706070551357865
2017-06-05,-0.003920778798875646
2017-06-06,-0.00039368420455565545
2017-06-07,0.004331601302275612
2017-06-08,-0.005292957214503957
2017-06-09,-0.0011823663019397967
2017-06-12,0.0033543720938313815
2017-06-13,0.004129696851892017
2017-06-14,0.0031335301523491843
2017-06-15,0.00956659606232857
2017-06-16,-0.0034811800156796524
2017-06-19,-0.0021346986456144412
2017-06-20,0.005640079480074833
2017-06-21,-0.009862672510846382
2017-06-22,-0.016015599062563557
2017-06-23,-0.010718500791281338
2017-06-26,0.005216535759799745
2017-06-27,-0.013971873452694794
2017-06-28,-0.005060970405558307
2017-06-29,-0.017497558170911254
2017-06-30,-0.008490027513926912
2017-07-03,-0.0048040835880894805
2017-07-05,-0.0048264901866854615
2017-07-06,-0.0004216030482373512
2017-07-07,-0.0008438995296794483
2017-07-10,-0.0016892245952002671
2017-07-11,0.0
2017-07-12,0.00486448436510889
2017-07-13,-0.008209168323785265
2017-07-14,0.0029713713568590983
2017-07-17,-0.004655029150255285
2017-07-18,0.0017003759842513233
2017-07-19,0.002334713645609998
2017-07-20,0.0019056372805208444
2017-07-21,0.011834457672039722
2017-07-24,-0.013158144069226774
2017-07-25,-0.009947160826270007
2017-07-26,0.013253981790520841
2017-07-27,0.008860438384131086
2017-07-28,-0.006482529958989236
2017-07-31,0.008839813264392982
2017-08-01,0.012518525859371632
2017-08-02,0.025757399966898076
2017-08-03,-0.00843735559908354
2017-08-04,-0.011547653750305975
2017-08-07,0.004304388879603049
2017-08-08,0.0024487043171566025
2017-08-09,-0.005496506608672402
2017-08-10,-0.0008190689119155214
2017-08-11,-0.007990090075215561
2017-08-14,0.0045436183281244436
2017-08-15,0.006578867240592201
2017-08-16,0.0006125128560661164
2017-08-17,-0.01012168242821021
2017-08-18,0.007929768398772907
2017-08-21,-0.00020680362074487757
2017-08-22,-0.007040859153002232
2017-08-23,0.0018770176207145717
2017-08-24,-0.00041628477039956646
2017-08-25,0.006039082267724316
2017-08-28,0.0008278072496177291
2017-08-29,-0.0035158434926626514
2017-08-30,0.000622393808024535
2017-08-31,0.001037261219065222
2017-09-01,0.0
2017-09-05,0.018649060749789337
2017-09-06,0.00244112600544244
2017-09-07,0.013595600214163284
2017-09-08,0.0050052189168261485
2017-09-11,0.008167169535399754
2017-09-12,-0.020746710688450687
2017-09-13,-0.0028250469333640504
2017-09-14,0.019830072465391924
2017-09-15,0.004761923696628978
2017-09-18,-0.011255916643668318
2017-09-19,-0.00399449382556627
2017-09-20,-0.008421825172943098
2017-09-21,-0.003640054873312648
2017-09-22,-0.009133222640578809
2017-09-25,0.004301586358505194
2017-09-26,-0.004895195910021299
2017-09-27,-0.005533997163660209
2017-09-28,0.008656368370864698
2017-09-29,0.004086401403133211
2017-10-02,0.0
2017-10-03,-0.007122340176635378
2017-10-04,0.006354092803652733
2017-10-05,0.005294977177581872
2017-10-06,0.004659893683821581
2017-10-09,0.0012097132261801313
2017-10-10,0.01188303487306186
2017-10-11,0.004777404705414545
2017-10-12,0.005150434928053782
2017-10-13,0.003941540229445373
2017-10-16,0.003926376074460558
2017-10-17,0.0
2017-10-18,0.002542034054181297
2017-10-19,0.014238178062911278
2017-10-20,0.004038731334102819
2017-10-23,-0.00019161908429110586
2017-10-24,0.0032565322604110047
2017-10-25,-0.003054927979690203
2017-10-26,-0.0028729731130242575
2017-10-27,0.0005761083501065745
2017-10-30,0.0
2017-10-31,0.002111754732717852
2017-11-01,-0.0022988594004093033
2017-11-02,0.022465473603668462
2017-11-03,-0.015211474164382066
2017-11-06,-0.015064879843611712
2017-11-07,0.0013554686036203467
2017-11-08,0.0009665608096147693
2017-11-09,0.004635908322946802
2017-11-10,-0.01249746119494144
2017-11-13,0.00895614741801598
2017-11-14,0.009455932513017906
2017-11-15,-0.007455432144669039
2017-11-16,0.0003852772294656859
2017-11-17,-0.007593628041685285
2017-11-20,0.004120171498174008
2017-11-21,0.002344475595658757
2017-11-22,0.0011698517374554296
2017-11-24,0.0005840393182741099
2017-11-27,0.0033078611349808273
2017-11-28,-0.001357438924098453
2017-11-29,-0.007768509497061871
2017-11-30,0.0021531351266326215
2017-12-01,-0.0017578988571059773
2017-12-04,-0.015261442229911437
2017-12-05,0.0005960954453148037
2017-12-06,0.010524297051266673
2017-12-07,0.008646389556453471
2017-12-08,-0.0052600351522417155
2017-12-11,0.012142423659954993
2017-12-12,-0.009481116777433463
2017-12-13,0.009571868783144755
2017-12-14,-0.0030958583913200943
2017-12-15,-0.004076084480998388
2017-12-18,-0.014812078180192922
2017-12-19,-0.014639244643325777
2017-12-20,0.0026102911345688984
2017-12-21,-0.009010942261237775
2017-12-22,-0.0200037618288178
2017-12-26,-0.009278589729198039
2017-12-27,0.0
2017-12-28,0.004786662810189135
2017-12-29,-0.003935174608791336
2018-01-02,-0.019131155773608688
2018-01-03,-0.005723928095682229
2018-01-04,-0.00426434324766356
2018-01-05,0.001713332638009657
2018-01-08,0.008978078470258666
2018-01-09,-0.01250013534502814
2018-01-10,-0.013945371816164287
2018-01-11,-0.015448256204951605
2018-01-12,-0.009060834860836309
2018-01-16,-0.004014586910067175
2018-01-17,0.008732962589949045
2018-01-18,-0.003329566160874653
2018-01-19,-0.010245066725513619
2018-01-22,-0.009001147776890761
2018-01-23,0.009763900141456672
2018-01-24,-0.008769687322411568
2018-01-25,0.012250464617110435
2018-01-26,-0.006947470187728011
2018-01-29,-0.0072220435921251935
2018-01-30,0.018413234701377457
2018-01-31,0.0069197901038131615
2018-02-01,-0.01618268960987934
2018-02-02,-0.004732093987134922
2018-02-05,-0.010187587478740934
2018-02-06,-0.005260670590425787
2018-02-07,-0.0034492977926137147
2018-02-08,0.0013842299342610165
2018-02-09,0.021428789432488493
2018-02-12,0.007895209254690005
2018-02-13,-0.0013427155347892628
2018-02-14,-0.02330804720969848
2018-02-15,0.022487550377510823
2018-02-16,-0.0011370787258492276
2018-02-20,-0.010471017706295327
2018-02-21,-0.012652420776362416
2018-02-22,0.002329723024150132
2018-02-23,0.024407148608134088
2018-02-26,-0.0009077121193116211
2018-02-27,-0.014308402656219354
2018-02-28,-0.007833893539550552
2018-03-01,0.0213656928850412
2018-03-02,0.005001812233848213
2018-03-05,0.014479864900397654
2018-03-06,-0.016503158307245136
2018-03-07,-0.009750683209588273
2018-03-08,-0.005953818452558823
2018-03-09,0.008063001514354573
2018-03-12,0.0013708605275559727
2018-03-13,-0.005248417417092255
2018-03-14,0.010552807668405828
2018-03-15,-0.0027242553487829557
2018-03-16,0.005918579606506658
2018-03-19,-0.0004526235041352189
2018-03-20,-0.007244556270054492
2018-03-21,0.001140214985810184
2018-03-22,-0.0020502605180345856
2018-03-23,-0.015978174913439447
2018-03-26,0.016469365084974763
2018-03-27,0.016202872246733335
2018-03-28,0.0024703062187982905
2018-03-29,0.0004478301510757454
2018-04-02,-0.010076162739438344
2018-04-03,-0.0009046048227429049
2018-04-04,0.014036400603336219
2018-04-05,0.004912278927625469
2018-04-06,-0.004888266399598051
2018-04-09,-0.000445985788900094
2018-04-10,-0.01049816111167956
2018-04-11,0.003837397429380607
2018-04-12,-0.014616946509700357
2018-04-13,0.0027390248136689443
2018-04-16,0.025716495607966072
2018-04-17,0.016640832444752673
2018-04-18,-0.008511390682829911
2018-04-19,0.003742061615481962
2018-04-20,-0.008333477247507659
2018-04-23,0.00044220001850758806
2018-04-24,0.010168039099371029
2018-04-25,0.007220735422081681
2018-04-26,0.0013038150792139547
2018-04-27,0.00672611736968709
2018-04-30,-0.006034470135806602
2018-05-01,-0.006721517919360487
2018-05-02,0.00960467618430405
2018-05-03,0.0002161204006529971
2018-05-04,-0.004972142959346337
2018-05-07,-0.012599930269375337
