Date,LEN
2015-01-05,-0.007676407102793381
2015-01-06,-0.008419196424815922
2015-01-07,0.0493351922310894
2015-01-08,0.02470998642307376
2015-01-09,-0.0014937422597184336
2015-01-12,0.0059840955920091865
2015-01-13,-0.01678351274335088
2015-01-14,-0.011235951850376957
2015-01-15,-0.0716785525588951
2015-01-16,0.016949335182342873
2015-01-20,-0.02013881785159588
2015-01-21,0.02220663443557891
2015-01-22,0.012941595083687085
2015-01-23,-0.002281480392464008
2015-01-26,0.026526757299158543
2015-01-27,0.0020064046499406185
2015-01-28,-0.006230464054153173
2015-01-29,0.034706850346684526
2015-01-30,-0.028132387751850896
2015-02-02,-0.006012151402146615
2015-02-03,0.017697024505262338
2015-02-04,0.02289218892490541
2015-02-05,-0.0004301035787834806
2015-02-06,0.033799575618945754
2015-02-09,0.008746584495843424
2015-02-10,0.01940545615100442
2015-02-11,-0.004252576998253432
2015-02-12,0.0221677379287597
2015-02-13,-0.005571146408639205
2015-02-17,0.00860374999791036
2015-02-18,-0.005356280780076883
2015-02-19,0.0019946888985209466
2015-02-20,0.0015921017607651855
2015-02-23,-0.010333828262710454
2015-02-24,0.028313483827003605
2015-02-25,-0.010350020240276203
2015-02-26,-0.011641648092584056
2015-02-27,0.0023958759678979202
2015-03-02,-0.003385796924353257
2015-03-03,-0.011790627643567086
2015-03-04,0.012133530732941988
2015-03-05,0.0013988721159738926
2015-03-06,-0.029928229071038537
2015-03-09,0.002056957703298501
2015-03-10,-0.009031241075358132
2015-03-11,-0.0016572819301163833
2015-03-12,0.028215726749158954
2015-03-13,-0.007263693060986287
2015-03-16,0.0022354256237875347
2015-03-17,-0.009125985148001003
2015-03-18,0.01760158175367077
2015-03-19,-0.0014076257850509366
2015-03-20,0.012285616832133917
2015-03-23,-0.014325230075668438
2015-03-24,0.018166780910868097
2015-03-25,-0.015067484324538194
2015-03-26,-0.0052333446606509515
2015-03-27,0.020437173670060815
2015-03-30,0.02101899025307974
2015-03-31,0.006215002179990714
2015-04-01,0.0007718858366079218
2015-04-02,0.02584399865350706
2015-04-06,-0.02124445220500515
2015-04-07,-0.025355819166918647
2015-04-08,0.010248378973697347
2015-04-09,-0.015020937311772897
2015-04-10,0.0001976244650900849
2015-04-13,-0.001781926133009537
2015-04-14,0.011108699524686738
2015-04-15,0.0092210711185583
2015-04-16,-0.02507788913019615
2015-04-17,-0.03130598340063395
2015-04-20,-0.006386510045455651
2015-04-21,0.01886824768917328
2015-04-22,-0.014855873650589824
2015-04-23,-0.03490999004488149
2015-04-24,0.010059787475186432
2015-04-27,-0.017376312560214102
2015-04-28,0.003019186169091359
2015-04-29,-0.006450142781739943
2015-04-30,-0.008872502772241164
2015-05-01,0.022270357267438756
2015-05-04,-0.009183821518591317
2015-05-05,-0.02306509725057293
2015-05-06,-0.0006621930982221302
2015-05-07,0.02605423957315245
2015-05-08,0.02195002559112269
2015-05-11,-0.0166356173509159
2015-05-12,-0.00021405164863985693
2015-05-13,-0.0012845848593464604
2015-05-14,0.013939135635449684
2015-05-15,0.006768412488971087
2015-05-18,0.017646828592496222
2015-05-19,0.004748247458926658
2015-05-20,0.001643280479683984
2015-05-21,-0.006974241867335307
2015-05-22,0.002479067747812369
2015-05-26,-0.02328470484784595
2015-05-27,-0.004641353066260345
2015-05-28,0.007206320864840521
2015-05-29,-0.018728335436605237
2015-06-01,0.008577741162161034
2015-06-02,0.0004253796066868709
2015-06-03,0.0048883379370847635
2015-06-04,-0.01818958580809904
2015-06-05,0.006247685065331243
2015-06-08,-0.010062219693662389
2015-06-09,0.0019463890174360454
2015-06-10,0.018130280395441067
2015-06-11,0.0006364086876493591
2015-06-12,0.005720497870429497
2015-06-15,0.007162016238778435
2015-06-16,-0.005228980662164151
2015-06-17,-0.01177438915609852
2015-06-18,0.006595674962639908
2015-06-19,0.02811228941184374
2015-06-22,0.017681178168265754
2015-06-23,-0.010101086314605379
2015-06-24,0.042040842642579124
2015-06-25,0.007441985344073476
2015-06-26,0.010497790431138299
2015-06-29,-0.02212387846997954
2015-06-30,0.004131322316185626
2015-07-01,0.000980027463840516
2015-07-02,0.0021528486413755488
2015-07-06,-0.004495548005190697
2015-07-07,0.036127828257040306
2015-07-08,-0.0072011113628397405
2015-07-09,0.006298729041180229
2015-07-10,0.011001583480502397
2015-07-13,0.0020639498246679544
2015-07-14,0.005991424827162417
2015-07-15,-0.007072448078984328
2015-07-16,-0.008809814981540987
2015-07-17,-0.00832070620059333
2015-07-20,-0.013157703052104841
2015-07-21,0.004637561054532169
2015-07-22,0.023081189052600815
2015-07-23,-0.013724232292862903
2015-07-24,-0.03602716991490984
2015-07-27,-0.00019829764424306173
2015-07-28,0.008702512340701851
2015-07-29,0.011961118015876515
2015-07-30,0.01104432011437595
2015-07-31,0.0164813084615425
2015-08-03,-0.009803973507302444
2015-08-04,-0.023228971589946745
2015-08-05,-0.01773900972287179
2015-08-06,-0.006747386106710329
2015-08-07,-0.00259754796595002
2015-08-10,0.02103371103535223
2015-08-11,0.009417580407987236
2015-08-12,0.0054420078254249216
2015-08-13,0.01353189091956275
2015-08-14,0.0020979465446937517
2015-08-17,0.026646460645472825
2015-08-18,0.03058930531766424
2015-08-19,-0.010793190552489063
2015-08-20,-0.012002073973201188
2015-08-21,-0.01619743424120823
2015-08-24,-0.06304972196883607
2015-08-25,-0.03793922163888641
2015-08-26,0.03154840442269258
2015-08-27,0.03239451587777564
2015-08-28,-0.017150610602022942
2015-08-31,0.009319572643537777
2015-09-01,-0.028880045578462243
2015-09-02,0.031964448180524574
2015-09-03,0.012350568084645408
2015-09-04,-0.023818833654161597
2015-09-08,0.0380879236955991
2015-09-09,-0.012994569466214245
2015-09-10,-0.008325554672165225
2015-09-11,0.019914317398330716
2015-09-14,0.0021054089536904907
2015-09-15,0.0001913036593765849
2015-09-16,-0.0011460930745305076
2015-09-17,0.013002027776040537
2015-09-18,-0.023216064777284995
2015-09-21,-0.0030921032928448167
2015-09-22,-0.041480796364160244
2015-09-23,0.007077815124453712
2015-09-24,0.006425919996163154
2015-09-25,0.006783382971795593
2015-09-28,-0.05667834249066317
2015-09-29,-0.012605178435312392
2015-09-30,0.024042598746220945
2015-10-01,0.01454395021478172
2015-10-02,0.005119889225817076
2015-10-05,0.027098490365622396
2015-10-06,-0.02638353635976609
2015-10-07,0.028728648952509372
2015-10-08,0.011487228272802685
2015-10-09,0.005090992747884382
2015-10-12,-0.0027271948127529644
2015-10-13,-0.007618586101164282
2015-10-14,-0.03326784163379337
2015-10-15,0.013846497697912463
2015-10-16,0.005422922335935887
2015-10-19,0.008189966600238963
2015-10-20,0.027562841341808753
2015-10-21,0.005210334723687149
2015-10-22,-0.0047996209420425595
2015-10-23,0.005401443064650069
2015-10-26,-0.00920922076912023
2015-10-27,-0.021301284827535683
2015-10-28,0.012860910728724528
2015-10-29,-0.03770254215260116
2015-10-30,0.016443151907656883
2015-11-02,0.00539244127719507
2015-11-03,0.0011919221197371765
2015-11-04,-0.008333521929038135
2015-11-05,-0.018207040116369422
2015-11-06,-0.011208596604064591
2015-11-09,-0.014839126236688038
2015-11-10,0.03347273307314658
2015-11-11,0.012955226133888775
2015-11-12,-0.026778313180974456
2015-11-13,-0.0071868856924753866
2015-11-16,0.026266809410611325
2015-11-17,-0.0018136931979785276
2015-11-18,0.020593512427559357
2015-11-19,0.0007914004220570536
2015-11-20,0.007906618702777646
2015-11-23,0.0007847433705918672
2015-11-24,0.01195363250899728
2015-11-25,0.005615630315466635
2015-11-27,0.0005776715662586529
2015-11-30,-0.014434042377862721
2015-12-01,0.02148023435506219
2015-12-02,-0.019308279065804346
2015-12-03,-0.02358663980175768
2015-12-04,0.025953083429608892
2015-12-07,0.0015570147488284114
2015-12-08,-0.026617237406201477
2015-12-09,-0.01636754337112656
2015-12-10,0.010146333316775058
2015-12-11,-0.017477245501646754
2015-12-14,-0.00613358536686659
2015-12-15,0.012548826084692433
2015-12-16,0.025802256706993987
2015-12-17,-0.035848504448544816
2015-12-18,-0.02444514657697472
2015-12-21,0.011791851938208087
2015-12-22,0.019771107712674985
2015-12-23,-0.0036734627368703032
2015-12-24,0.0012292119492449682
2015-12-28,0.0059328948522192615
2015-12-29,0.00874496377648537
2015-12-30,-0.004838818810965595
2015-12-31,-0.009116766981973834
2016-01-04,-0.044980522982736804
2016-01-05,0.0017126402808298469
2016-01-06,-0.029706799600732747
2016-01-07,-0.04339231433825641
2016-01-08,-0.030393716138305993
2016-01-11,0.006886620123145004
2016-01-12,0.016037788851800405
2016-01-13,-0.036675762515651966
2016-01-14,-0.01084356364722694
2016-01-15,-0.003410552117656507
2016-01-19,0.0017110582771049376
2016-01-20,-0.007564783845807943
2016-01-21,0.012786021057082486
2016-01-22,0.024763426494358143
2016-01-25,-0.03814301080085514
2016-01-26,0.04758422822570241
2016-01-27,-0.015768759111077557
2016-01-28,-0.012912212174069015
2016-01-29,0.02107573085144332
2016-02-01,-0.01257445916505917
2016-02-02,-0.03435842500209818
2016-02-03,0.004229598750814745
2016-02-04,0.003964958768794213
2016-02-05,-0.024432812038285734
2016-02-08,-0.02757367778238018
2016-02-09,-0.0005204745450893
2016-02-10,0.014835944609096874
2016-02-11,-0.030520327869921204
2016-02-12,0.05026450425481643
2016-02-16,0.015112930233543986
2016-02-17,0.00545956742373277
2016-02-18,-0.01283335907576455
2016-02-19,-0.0007499901937001452
2016-02-22,0.021766039933810877
2016-02-23,0.004897275790405331
2016-02-24,0.0014621829947860654
2016-02-25,0.027736755837446614
2016-02-26,0.0
2016-02-29,-0.007101871552276706
2016-03-01,0.04029569143841827
2016-03-02,0.026128970626140946
2016-03-03,0.01943259413438292
2016-03-04,-0.005696842148930514
2016-03-07,0.00749212479908179
2016-03-08,-0.026027435998088544
2016-03-09,0.015270069610455295
2016-03-10,-0.00774180802204516
2016-03-11,0.030316867806052805
2016-03-14,-0.009952397126418155
2016-03-15,-0.0063372973047522985
2016-03-16,0.021992359233980352
2016-03-17,0.016354643062878926
2016-03-18,0.009104201540154344
2016-03-21,-0.007972917350985265
2016-03-22,-0.0048645412779658725
2016-03-23,-0.01806595832994884
2016-03-24,0.003246330980049228
2016-03-28,0.007551396319473103
2016-03-29,0.031691458352904656
2016-03-30,-0.007679285668153346
2016-03-31,0.01150375064512188
2016-04-01,-0.018817264231601127
2016-04-04,-0.012644819767375859
2016-04-05,-0.0012805729902282126
2016-04-06,0.018807599097681926
2016-04-07,-0.0006293183466387076
2016-04-08,-0.0010498617157694845
2016-04-11,-0.0037819823953217924
2016-04-12,0.0046405258726489595
2016-04-13,0.021624769052358106
2016-04-14,-0.0071928223090976795
2016-04-15,-0.00807275778778227
2016-04-18,-0.003130175994088158
2016-04-19,-0.009420473014537634
2016-04-20,0.010144035580303301
2016-04-21,0.007322232318129229
2016-04-22,-0.017030283888126885
2016-04-25,-0.0019030917740820996
2016-04-26,0.005932060374161496
2016-04-27,0.004633458385707501
2016-04-28,-0.039832198893664295
2016-04-29,-0.01069852896182888
2016-05-02,0.011035253121837174
2016-05-03,-0.023794090502179732
2016-05-04,-0.006261225348297872
2016-05-05,-0.009675973716541164
2016-05-06,-0.0036356345719107397
2016-05-09,0.0009124498524570868
2016-05-10,0.01321481999409757
2016-05-11,-0.007870480876564057
2016-05-12,-0.009519460394520896
2016-05-13,-0.002517573866052114
2016-05-16,0.004588256863222728
2016-05-17,0.0013703002740601544
2016-05-18,-0.0036490005044088614
2016-05-19,-0.00457755467712706
2016-05-20,0.01885497543671688
2016-05-23,-0.0072219408962452825
2016-05-24,0.03864520349113554
2016-05-25,-0.0008755125606102476
2016-05-26,-0.004162017076087987
2016-05-27,0.006159209313996827
2016-05-31,-0.003716406201981992
2016-06-01,0.005266714886589474
2016-06-02,-0.0006554637834035315
2016-06-03,-0.0015288244093082382
2016-06-06,0.0021880632718156434
2016-06-07,0.025103393031168597
2016-06-08,0.01703576559629516
2016-06-09,-0.0020938699589120313
2016-06-10,-0.015526340983935571
2016-06-13,-0.01790312574867403
2016-06-14,-0.010850285409536808
2016-06-15,0.00504603232734846
2016-06-16,-0.0037111084239570546
2016-06-17,0.012269929820871717
2016-06-20,0.009956631791062875
2016-06-21,-0.011144395222666859
2016-06-22,-0.0036848513470074673
2016-06-23,0.013269889092285547
2016-06-24,-0.039716626624545004
2016-06-27,-0.022133186798857007
2016-06-28,0.029492886775274618
2016-06-29,0.017543909125298907
2016-06-30,0.006110816597421742
2016-07-01,0.006941332230445907
2016-07-05,-0.0017232998191705207
2016-07-06,0.015550363459825745
2016-07-07,0.00999638592916785
2016-07-08,0.03516491231044183
2016-07-11,-0.008340241927624614
2016-07-12,0.0006159413851403173
2016-07-13,-0.001435175771585251
2016-07-14,0.0012319058495182666
2016-07-15,-0.0024610493832754043
2016-07-18,0.004933432786800918
2016-07-19,-0.004909213511903876
2016-07-20,0.006166768500350361
2016-07-21,-0.0020430802299140627
2016-07-22,-0.0032752803791009644
2016-07-25,0.009447474979292103
2016-07-26,-0.0010172054330360725
2016-07-27,-0.009979601314954234
2016-07-28,-0.00678856678731754
2016-07-29,-0.030654629073732176
2016-08-01,-0.001068282880409277
2016-08-02,-0.02609652361430015
2016-08-03,0.004612480170726796
2016-08-04,0.001530561831263988
2016-08-05,0.02161087155593533
2016-08-08,-0.0038464540851980145
2016-08-09,0.004504732362119235
2016-08-10,-0.0006405404756461008
2016-08-11,0.007692440732363304
