Date,DD
2015-10-07,0.008708641445400955
2015-10-08,0.006317106095588221
2015-10-09,-0.014856710454043576
2015-10-12,-0.010195377008726414
2015-10-13,-0.0019313910270065682
2015-10-14,0.012900569230716252
2015-10-15,0.009976820703242462
2015-10-16,0.0008405749948965369
2015-10-19,-0.004829984096411
2015-10-20,0.006330506659950164
2015-10-21,-0.004403366239162265
2015-10-22,0.051389831224594396
2015-10-23,0.008013072211483951
2015-10-26,0.0025831476608051407
2015-10-27,0.0047572688135557595
2015-10-28,0.013414702277298352
2015-10-29,-0.009149207232723278
2015-10-30,0.01512791460636631
2015-11-02,-0.0015484003055775686
2015-11-03,0.00755938803966405
2015-11-04,-0.01154275108838021
2015-11-05,0.004476460530575599
2015-11-06,0.004456575917724193
2015-11-09,-0.002700508447094463
2015-11-10,0.0001938176627840349
2015-11-11,-0.00019378010477699714
2015-11-12,-0.024565046843795457
2015-11-13,0.01407903315609782
2015-11-16,0.00997293712775793
2015-11-17,0.0
2015-11-18,0.029235239303898597
2015-11-19,0.0030098124098487666
2015-11-20,0.0
2015-11-23,-0.006002000185985068
2015-11-24,0.007170037472085111
2015-11-25,-0.027351110127877276
2015-11-27,0.0017332972283408132
2015-11-30,0.002307578424141754
2015-12-01,0.02474576529909034
2015-12-02,-0.021152910578883688
2015-12-03,-0.008223688627493009
2015-12-04,0.027959929958661256
2015-12-07,-0.024010628854223448
2015-12-08,-0.021718279332750834
2015-12-09,0.11925351184083821
2015-12-10,-0.03615946108242696
2015-12-11,-0.028045680148357177
2015-12-14,-0.03897329661052418
2015-12-15,-0.014037677608306098
2015-12-16,0.002966278049972182
2015-12-17,-0.009266849836650048
2015-12-18,-0.012337897505958817
2015-12-21,0.02699962469363615
2015-12-22,0.010398072714286943
2015-12-23,0.020000107770044906
2015-12-24,-0.004188341181646349
2015-12-28,-0.0015292646516286146
2015-12-29,0.01970252284319396
2015-12-30,-0.021405606089664464
2015-12-31,-0.0034842137142649943
2016-01-04,-0.03010867261714245
2016-01-05,-0.007610700127330672
2016-01-06,-0.021997946309908922
2016-01-07,-0.037557039669369296
2016-01-08,-0.007718531495860437
2016-01-11,-0.01901452247616431
2016-01-12,-0.01343609329743578
2016-01-13,-0.025898790430373575
2016-01-14,0.013981403955694693
2016-01-15,-0.028933036549666613
2016-01-19,-0.02071718157031055
2016-01-20,-0.017827183421919912
2016-01-21,0.016456615601980085
2016-01-22,0.029047479911307406
2016-01-25,-0.02406277656788447
2016-01-26,0.006638414461391351
2016-01-27,-0.024729418688237748
2016-01-28,0.003381246733295429
2016-01-29,0.010829947994204003
2016-02-01,0.013809765522700523
2016-02-02,0.05753865838965666
2016-02-03,0.037974650938545906
2016-02-04,0.0139065526796458
2016-02-05,-0.014770999266075946
2016-02-08,-0.00985213458065659
2016-02-09,0.008003544705490473
2016-02-10,-0.00944190247006238
2016-02-11,-0.029462979316088322
2016-02-12,0.02700905341855009
2016-02-16,0.01782181298635299
2016-02-17,0.02477081373085177
2016-02-18,-0.008752082139663053
2016-02-19,-0.010300220305487717
2016-02-22,0.017204399623040656
2016-02-23,-0.019001961078891627
2016-02-24,0.004470050247151525
2016-02-25,0.019284040620822562
2016-02-26,0.013305622329749855
2016-02-29,-0.0026672633808358936
2016-03-01,0.030034603944469218
2016-03-02,-0.008987374547672733
2016-03-03,-0.00040299899644302695
2016-03-04,0.01391134242747305
2016-03-07,-0.010538905819241773
2016-03-08,-0.01868985842679327
2016-03-09,0.00471041836903674
2016-03-10,0.0014268667463985807
2016-03-11,0.030327649018326408
2016-03-14,-0.006716491782508993
2016-03-15,-0.0017898877668658386
2016-03-16,0.009364304252069022
2016-03-17,0.0146071403222372
2016-03-18,0.005058137863028778
2016-03-21,-0.0023225739238297294
2016-03-22,-0.005626762783993766
2016-03-23,-0.0013658940718529466
2016-03-24,0.002735718837336698
2016-03-28,0.004676049331119314
2016-03-29,0.0003917564921345207
2016-03-30,0.007042173434996357
2016-03-31,-0.01204351072982457
2016-04-01,0.005505045602967051
2016-04-04,-0.0013686301617700236
2016-04-05,-0.006461893408857167
2016-04-06,0.0037448230501200275
2016-04-07,-0.009621330679457807
2016-04-08,0.006542864913997581
2016-04-11,-0.00019731308741477438
2016-04-12,0.016942703918188418
2016-04-13,0.011429673094322856
2016-04-14,0.002872655383139966
2016-04-15,0.00019100779223979458
2016-04-18,0.0032462614934785083
2016-04-19,0.009706521975594296
2016-04-20,-0.020923319238959515
2016-04-21,0.0007700195113344854
2016-04-22,0.01212057680552503
2016-04-25,-0.0013309499139181336
2016-04-26,0.021507493734279404
2016-04-27,-0.0013044188680838564
2016-04-28,-0.0033584171375050653
2016-04-29,-0.015162174179722099
2016-05-02,0.0007595260871864351
2016-05-03,-0.016713361262963078
2016-05-04,-0.007340503978744528
2016-05-05,-0.010508147193439843
2016-05-06,0.006096622041987354
2016-05-09,-0.0062549738694501755
2016-05-10,0.01376912965936894
2016-05-11,-0.005627288013476339
2016-05-12,0.005659133588083121
2016-05-13,-0.019208511591751964
2016-05-16,0.020771396514930762
2016-05-17,-0.0017441346066324748
2016-05-18,-0.013589582431744907
2016-05-19,-0.000787144330608669
2016-05-20,0.01162064107086791
2016-05-23,0.01752374691402836
2016-05-24,0.010715516419474769
2016-05-25,0.0007573149228099485
2016-05-26,-0.0164586222091766
2016-05-27,0.003654342938147259
2016-05-31,-0.01571484178592808
2016-06-01,0.004283669266327728
2016-06-02,0.012795237986077623
2016-06-03,0.017611262214543455
2016-06-06,0.008841586248684141
2016-06-07,0.0013052689985293409
2016-06-08,-0.00037236047919519955
2016-06-09,-0.0016771641113434432
2016-06-10,-0.00391830254613057
2016-06-13,-0.012926279988262568
2016-06-14,-0.010628194886809772
2016-06-15,-0.005179206936103742
2016-06-16,0.0063630764990374455
2016-06-17,0.01417860111030822
2016-06-20,0.0026455604301502955
2016-06-21,0.0037684892140295023
2016-06-22,-0.0009388472962745809
2016-06-23,0.008643882673465386
2016-06-24,-0.039307474580357105
2016-06-27,-0.031025845615172076
2016-06-28,-0.020400039752629273
2016-06-29,0.018557111915682878
2016-06-30,0.00627517656118548
2016-07-01,-0.0034201062102580115
2016-07-05,-0.015744215858514266
2016-07-06,-0.013126061742331219
2016-07-07,0.0016628851791613553
2016-07-08,0.024896197484947313
2016-07-11,0.009109509765623747
2016-07-12,0.022065629472715287
2016-07-13,0.004514521010930306
2016-07-14,0.01211424410503259
2016-07-15,0.005019099693142071
2016-07-18,0.010372686353178118
2016-07-19,-0.004562775421630305
2016-07-20,0.01126807938109664
2016-07-21,-0.008498585658641256
2016-07-22,0.01180978294287649
2016-07-25,0.0028236726343287
2016-07-26,0.00506838504796181
2016-07-27,0.0016811446249351825
2016-07-28,0.0007460494874436119
2016-07-29,0.0
2016-08-01,-0.00037314077636196874
2016-08-02,-0.00969217981908721
2016-08-03,0.005646466758047808
2016-08-04,0.0011232328055605922
2016-08-05,0.0028042013680984468
2016-08-08,-0.0007457283060373632
2016-08-09,-0.003917934653692501
2016-08-10,0.001123525582195306
2016-08-11,0.003555045703990567
2016-08-12,-0.02442242001939554
2016-08-15,0.00879050013820959
2016-08-16,-0.008145475419448545
2016-08-17,0.005348083478082799
2016-08-18,0.011207766405459507
2016-08-19,0.003569187970915877
2016-08-22,0.0014980259026715625
2016-08-23,0.00523351456597676
2016-08-24,-0.0031612160906582254
2016-08-25,0.007647994487310683
2016-08-26,-0.007219584836974269
2016-08-29,0.009323221768747114
2016-08-30,-0.0025866026427654454
2016-08-31,-0.00648240228613961
2016-09-01,0.002982973891925811
2016-09-02,0.007063167659304259
2016-09-06,-0.005168310343678151
2016-09-07,0.0
2016-09-08,0.007235780098504563
2016-09-09,-0.01620929962403539
2016-09-12,-0.009361807910843734
2016-09-13,-0.016442825965176988
2016-09-14,0.006533453746986995
2016-09-15,0.008973086642152905
2016-09-16,-0.0024598451779639374
2016-09-19,0.005500631338382966
2016-09-20,-0.0083001951488485
2016-09-21,0.0032336061793651893
2016-09-22,-0.0034127972306671195
2016-09-23,-0.006088598114199484
2016-09-26,-0.0021055257092786883
2016-09-27,0.008440622308307777
2016-09-28,0.004221633597265351
2016-09-29,-0.011465357481361793
2016-09-30,0.0019332639504234805
2016-10-03,0.011382960244312512
2016-10-04,-0.010683172405050678
2016-10-05,0.0161978336250459
2016-10-06,0.016887843374988165
2016-10-07,-0.011196146489638181
2016-10-10,0.010379241468363665
2016-10-11,-0.0003734851678972584
2016-10-12,-0.00579199669228514
2016-10-13,-0.005638414597218144
2016-10-14,0.008883085405320568
2016-10-17,-0.007118455137452795
2016-10-18,0.0130188001253293
2016-10-19,0.0044702007345613914
2016-10-20,-0.002039701597416288
2016-10-21,0.005201947361869186
2016-10-24,0.002588169453399347
2016-10-25,-0.002396769021428824
2016-10-26,-0.006468122681328015
2016-10-27,0.014880666653866115
2016-10-28,-0.011729805982291563
2016-10-31,-0.002040079751019497
2016-11-01,-0.0005573865345532836
2016-11-02,-0.003347203991524994
2016-11-03,-0.006343583076372061
2016-11-04,-0.0024406283553567443
2016-11-07,0.009787126953061609
2016-11-08,-0.004100514586050874
2016-11-09,0.008235218686547752
2016-11-10,0.005197538374352995
2016-11-11,-0.009233732177982512
2016-11-14,-0.003541525684358615
2016-11-15,-0.005424453745699331
2016-11-16,0.0001879510628335357
2016-11-17,0.003384727702929524
2016-11-18,-0.0024361753081399984
2016-11-21,0.014465615302842405
2016-11-22,0.006111233238074387
2016-11-23,-0.004785833846317589
2016-11-25,0.0020347192086298538
2016-11-28,0.002583691332595617
2016-11-29,-0.006074995011734252
2016-11-30,0.03204307525383543
2016-12-01,0.006999263381687104
2016-12-02,-0.012297267045308868
2016-12-05,0.011547955738268945
2016-12-06,0.0028542608779711376
2016-12-07,0.01209533745064273
2016-12-08,0.009314635277128946
2016-12-09,0.004875294616685677
2016-12-12,0.00970373003682412
2016-12-13,-0.002059339536595428
2016-12-14,-0.008426322433366606
2016-12-15,0.011966359167334906
2016-12-16,0.0010287004552309575
2016-12-19,0.006334519769487068
2016-12-20,0.00034013545710731563
2016-12-21,0.004761703610036028
2016-12-22,-0.005585649649131996
2016-12-23,0.0024018212200334066
2016-12-27,-0.00017111629280164298
2016-12-28,-0.008900775337681077
2016-12-29,-0.008290090827503316
2016-12-30,-0.003483191033731625
2017-01-03,0.006640591440190136
2017-01-04,0.00798633035754559
2017-01-05,-0.004478257629244364
2017-01-06,-0.00622821674548657
2017-01-09,0.0060932964489741614
2017-01-10,-0.0020764681234396454
2017-01-11,0.010230572755795864
2017-01-12,0.0005147369123059686
2017-01-13,-0.008406155568015605
2017-01-17,-0.008131233753922551
2017-01-18,0.006628185637877815
2017-01-19,-0.010743235246782556
2017-01-20,0.005079743656038582
2017-01-23,-0.004182832715695417
2017-01-24,0.043751912787209246
2017-01-25,0.009557462134794692
2017-01-26,0.020096047606852352
2017-01-27,-0.0017904397603519806
2017-01-30,-0.018920305509536828
2017-01-31,-0.008645307733687435
2017-02-01,0.011236221609282726
2017-02-02,-0.007296793705686144
2017-02-03,0.005846744442187024
2017-02-06,-0.003155518857047679
2017-02-07,-0.003831627241794644
2017-02-08,-0.0010038790176438717
2017-02-09,0.0088733832794472
2017-02-10,0.015432871502182088
2017-02-13,0.0060467730511255535
2017-02-14,0.0025988629012996256
2017-02-15,-0.010045241388522697
2017-02-16,0.005073952759323985
2017-02-17,-0.002442814673690452
2017-02-21,-0.0006528452527920781
2017-02-22,0.04001958560531205
2017-02-23,-0.004711809815318713
2017-02-24,0.0028405908534026025
2017-02-27,-0.010070733040060231
2017-02-28,-0.010332115035208367
2017-03-01,0.019273654996147194
2017-03-02,-0.001733488411923445
2017-03-03,-0.001420642993527177
2017-03-06,0.003951889669262965
2017-03-07,-0.0056681552557906745
2017-03-08,0.00205875233790187
2017-03-09,0.004108842863060236
2017-03-10,0.004720944652331083
2017-03-13,0.004229517526383564
2017-03-14,-0.006707495391467422
2017-03-15,0.01193498786397651
2017-03-16,-0.009000700888905144
2017-03-17,0.0026619278463895224
2017-03-20,0.007340579642775014
2017-03-21,-0.02201578113230762
2017-03-22,-0.004597175817621313
2017-03-23,0.016563225512725488
2017-03-24,-0.011750196902942878
2017-03-27,0.014901956884530554
2017-03-28,0.015307949197333581
2017-03-29,-0.0018596305850342443
2017-03-30,-0.003725401227981484
2017-03-31,-0.009971914410103033
2017-04-03,-0.007554491363923499
2017-04-04,0.0022198505740720353
2017-04-05,0.005063725730762192
2017-04-06,0.001416619230901306
2017-04-07,-0.006602570347334136
2017-04-10,0.0012659050315753095
2017-04-11,-0.012328124497733794
2017-04-12,-0.00912160152072461
2017-04-13,-0.013888367118400136
2017-04-17,0.010972542050134981
2017-04-18,-0.004050109044169359
2017-04-19,0.0011388116971344786
2017-04-20,0.006335953289963392
2017-04-21,0.003552161300014234
2017-04-24,0.010617844112932318
2017-04-25,0.03167761002314928
2017-04-26,-0.007406163055031945
2017-04-27,-0.017721103285320505
2017-04-28,-0.006172016236896671
2017-05-01,-0.0044584872071757875
2017-05-02,0.0
2017-05-03,-0.012955942516709618
2017-05-04,-0.004699657961383941
2017-05-05,0.027190031580747842
2017-05-08,-0.011412415058673964
2017-05-09,-0.008657968514477088
2017-05-10,-0.0019406250356562849
2017-05-11,0.0024309356985940944
2017-05-12,0.002909781565520131
2017-05-15,0.005802473714199952
2017-05-16,-0.001602363985962918
2017-05-17,-0.03370803596149541
2017-05-18,0.006312496390619593
2017-05-19,0.0117199163459627
2017-05-22,-0.005057890682779509
2017-05-23,-0.0032798749876622457
2017-05-24,0.011023408299229986
2017-05-25,-0.013018846106985116
2017-05-26,0.00676059655971839
2017-05-30,-0.00278458895721867
2017-05-31,0.017572628147163982
2017-06-01,0.012911688086818085
2017-06-02,0.004620929356694337
2017-06-05,0.0025378349191609306
2017-06-06,0.008226179567868419
2017-06-07,0.003922608538168282
2017-06-08,-0.00015606080669428035
2017-06-09,0.012037037589003763
2017-06-12,-0.011275875890950582
2017-06-13,0.019528138982474186
2017-06-14,-0.011186321135778665
2017-06-15,-0.006663366533617321
2017-06-16,0.004524131344571636
2017-06-19,0.01289030806131608
2017-06-20,-0.0018400472514623623
2017-06-21,-0.021812664511724367
2017-06-22,0.0023555330924402984
2017-06-23,-0.005639854828079605
2017-06-26,0.0015757512155594178
2017-06-27,-0.0075510263661052734
2017-06-28,0.009899806156373536
2017-06-29,-0.00853760198802389
2017-06-30,0.005740579185070649
2017-07-03,0.013794206615288962
2017-07-05,-0.00813256985832811
2017-07-06,0.0022073719937141245
2017-07-07,0.005191999968234828
2017-07-10,0.009860694921641322
2017-07-11,0.00046488813543676955
2017-07-12,0.026801142033864078
2017-07-13,-0.010108929317836912
2017-07-14,0.009602385796769974
2017-07-17,-0.001811362290746077
2017-07-18,-0.005596242110111671
2017-07-19,0.015513579035691505
2017-07-20,-0.00569153598522576
2017-07-21,-0.0037653599429793294
2017-07-24,0.0012095913727516727
2017-07-25,0.00951354758712708
2017-07-26,-0.00643231422213153
2017-07-27,0.0021223954276403667
2017-07-28,-0.006353890797176298
2017-07-31,-0.021924398677881207
2017-08-01,0.007005246595447989
2017-08-02,-0.006029114828738136
2017-08-03,-0.013530372618508535
2017-08-04,0.010720439027503081
2017-08-07,-0.003587570516558114
2017-08-08,-0.007357419889937322
2017-08-09,0.0014196254548419773
2017-08-10,-0.0061420028452904285
2017-08-11,0.0023767932055880348
2017-08-14,0.002371157454660544
2017-08-15,0.004100382647704626
2017-08-16,0.004240697390179626
2017-08-17,-0.01188648747435661
2017-08-18,0.003482498501274023
2017-08-21,0.007255194624674832
2017-08-22,0.014406754882755113
2017-08-23,-0.003087457124427484
2017-08-24,-0.003561363297670872
2017-08-25,0.0029523964292770266
2017-08-28,0.0020144412624363284
2017-08-29,-0.00695857033749292
2017-08-30,0.010588756522114995
2017-08-31,0.026964550673044485
2017-09-01,0.007952050607940908
2017-09-05,-0.03274808335146584
2017-09-06,-0.0016928221966826529
2017-09-07,-0.0029286339966683173
2017-09-08,0.0026281196206130453
2017-09-11,0.030840378353832243
2017-09-12,0.02498120542292326
2017-09-13,0.014302614167571948
2017-09-14,0.007482074862399379
2017-09-15,-0.0022853206603135057
2017-09-18,-0.001288375703090816
2017-09-19,0.004013351015187405
2017-09-20,0.00513907708418837
2017-09-21,-0.0012780447712555931
2017-09-22,-0.005119344752384292
2017-09-25,0.005431653352184096
2017-09-26,-0.01407488427407444
2017-09-27,-0.007930666859409352
2017-09-28,0.0037792377975507385
2017-09-29,0.0024615272392471965
2017-10-02,0.017189014539579883
2017-10-03,-0.0008516715878905678
2017-10-04,0.0012790415817192091
2017-10-05,0.007381002884684129
2017-10-06,0.003522689791412459
2017-10-09,0.006458658349078883
2017-10-10,-0.001534330212371815
2017-10-11,0.0006984388342496928
2017-10-12,-0.0030719308074574903
2017-10-13,0.00042034202677876387
2017-10-16,-0.006999832986441024
2017-10-17,-0.0007048292686029356
2017-10-18,-0.0014107412044365164
2017-10-19,0.0015539279570175868
2017-10-20,0.004090829061962342
2017-10-23,0.005198245268728918
2017-10-24,0.004332704638569496
2017-10-25,-0.010715410183519736
2017-10-26,0.027570840107741912
2017-10-27,-0.006981662307738001
2017-10-30,-0.011855740004474202
2017-10-31,0.008789204287243502
2017-11-01,0.013967671517230107
2017-11-02,-0.017457480047287977
2017-11-03,-0.012215645795586427
2017-11-06,-0.012928648403155663
2017-11-07,0.01281298314735646
2017-11-08,-0.0046384591279221565
2017-11-09,-0.00819098935425333
2017-11-10,-0.0037022854997594834
2017-11-13,0.007003154043061954
2017-11-14,-0.021546739750975097
2017-11-15,0.005833416718492801
2017-11-16,0.024793575115544808
2017-11-17,0.0008487232384584154
2017-11-20,0.0015549667670011758
2017-11-21,0.005786866923170875
2017-11-22,-0.00926189416352352
2017-11-24,0.007932101451667561
2017-11-27,-0.014474246074268615
2017-11-28,0.013688736094753295
2017-11-29,0.00970578035634695
2017-11-30,0.0025078460262759616
2017-12-01,-0.013201887186408245
2017-12-04,0.015772342440467657
2017-12-05,-0.008179506971152106
2017-12-06,-0.006430110226354424
2017-12-07,0.004079721723577956
2017-12-08,-0.008967157967311512
2017-12-11,0.001131213147905763
2017-12-12,-0.000282241715607201
2017-12-13,-0.0032492930520765517
2017-12-14,-0.0034013737621532147
2017-12-15,-0.004550525293752994
2017-12-18,0.019856980879979558
2017-12-19,0.00042022858549528586
2017-12-20,-0.0020999985689958978
2017-12-21,0.005191398669705638
2017-12-22,0.006560402818841071
2017-12-26,-0.009291253590269943
2017-12-27,0.0
2017-12-28,0.0009797888882938643
2017-12-29,-0.004055276696337762
2018-01-02,0.009547712399084585
2018-01-03,0.01599478986231606
2018-01-04,0.019164656138983327
2018-01-05,0.013029041669763819
2018-01-08,-0.0034473470028548725
2018-01-09,0.002394817053074094
2018-01-10,-0.015131462709164767
2018-01-11,0.0137465166319799
2018-01-12,0.0025261274534902345
2018-01-16,-0.006100285560930341
2018-01-17,0.01094086627448565
2018-01-18,0.003431505434217552
2018-01-19,-0.00026294577628593885
2018-01-22,0.0022363648318861618
2018-01-23,-0.000525019708690122
2018-01-24,-0.0017072512959485087
2018-01-25,0.008419757406436634
2018-01-26,0.004826938364948408
2018-01-29,-0.014930870326072543
2018-01-30,-0.00975369951768279
2018-01-31,0.005989641677421442
2018-02-01,-0.027520313904417892
2018-02-02,-0.035510421344084775
2018-02-05,-0.043024456994487315
2018-02-06,0.05969934820042044
2018-02-07,-0.017944065583769264
2018-02-08,-0.03385270699667098
2018-02-09,0.01861880090500212
2018-02-12,0.03396671934020601
2018-02-13,-0.015172435449747557
2018-02-14,0.008197764585540668
2018-02-15,0.007289943545550459
2018-02-16,0.001391909767332944
2018-02-20,-0.004586536556872134
2018-02-21,-0.009215339605729844
2018-02-22,0.013669669329985812
2018-02-23,0.01849056182027864
2018-02-26,0.010919682248976992
2018-02-27,-0.017915176512106834
2018-02-28,-0.02846886114959135
2018-03-01,-0.021906012042393397
2018-03-02,-0.0047992205256528475
2018-03-05,0.01797464512461122
2018-03-06,0.016221661688346156
2018-03-07,-0.008758380095111429
2018-03-08,0.005842917496909239
2018-03-09,0.023377681128408323
2018-03-12,-0.012321806246051614
2018-03-13,-0.010793375122363669
2018-03-14,-0.02238912181972097
2018-03-15,-0.016089473714481217
2018-03-16,0.0011786884362490202
2018-03-19,-0.020600345846354284
2018-03-20,-0.0025542805576607153
2018-03-21,0.01566507120376537
2018-03-22,-0.026842703972442927
2018-03-23,-0.03901224914461199
2018-03-26,0.022518239531177153
2018-03-27,-0.013027231939650497
2018-03-28,-0.01932793543092426
2018-03-29,0.020830129584440416
2018-04-02,-0.026212398483264177
2018-04-03,0.020631967362523485
2018-04-04,0.005843370184976937
2018-04-05,0.027476658731141468
2018-04-06,-0.026436529836796674
2018-04-09,-0.0003136429831992471
2018-04-10,0.03454211863727008
2018-04-11,-0.017604949962531702
2018-04-12,0.026880705465628818
2018-04-13,-0.0045130268237114635
2018-04-16,0.012694230877161594
2018-04-17,0.008058541022793353
2018-04-18,0.007550262345068504
2018-04-19,-0.022480138273724637
2018-04-20,-0.007365108522918051
2018-04-23,-0.00666279691016558
2018-04-24,-0.03689037811853135
2018-04-25,0.007281073702741558
2018-04-26,0.006285212818108787
2018-04-27,0.004372149597782871
2018-04-30,-0.01679074607170239
2018-05-01,-0.0028464117065813976
2018-05-02,0.0068189748344757994
2018-05-03,-0.00031512028571945017
