Date,EQIX
2015-04-21,0.01630067927172174
2015-04-22,0.004102141592648767
2015-04-23,0.008783311699853247
2015-04-24,-0.003482624860832395
2015-04-27,-0.004957845476229794
2015-04-28,0.006248526356288364
2015-04-29,-0.0064127381356714475
2015-04-30,0.04546562129361509
2015-05-01,0.011526751452874295
2015-05-04,0.0009653058088052724
2015-05-05,-0.007524966054302973
2015-05-06,0.0042770043592905704
2015-05-07,0.014403080668716761
2015-05-08,0.022633608031330743
2015-05-11,-0.016832728807972708
2015-05-12,-0.015640496568495754
2015-05-13,0.0014656808267183852
2015-05-14,0.0066619944370567286
2015-05-15,-0.003863960364770991
2015-05-18,0.007258153282355684
2015-05-19,0.005299748433918339
2015-05-20,0.02358904744878143
2015-05-21,-0.00622476996468968
2015-05-22,0.005515299837981713
2015-05-26,-0.0045894362344289785
2015-05-27,0.01214527933268994
2015-05-28,-0.003036918807978184
2015-05-29,-0.004160520935737377
2015-06-01,0.007759055428084638
2015-06-02,-0.004441850022835814
2015-06-03,-0.010448030610170633
2015-06-04,-0.011572876983542701
2015-06-05,-3.799353158295826e-05
2015-06-08,-0.006082563593449053
2015-06-09,-0.01392224792409591
2015-06-10,0.009929637863341778
2015-06-11,0.0021509508649510956
2015-06-12,-0.0008049675806263146
2015-06-15,-0.018640849528688386
2015-06-16,-0.000625003104693933
2015-06-17,0.005553158111557321
2015-06-18,0.016451607708793503
2015-06-19,0.005509812788238921
2015-06-22,-0.010464598970013506
2015-06-23,-0.002999763689092494
2015-06-24,-0.012149917291161105
2015-06-25,0.001874231586479258
2015-06-26,0.008886133343560365
2015-06-29,-0.03298964102597679
2015-06-30,0.01466062156555159
2015-07-01,0.00645652776488892
2015-07-02,-0.001173642431678612
2015-07-06,0.0006657952301065695
2015-07-07,0.007788495164363418
2015-07-08,-0.004466141006329916
2015-07-09,0.0012872808895578736
2015-07-10,0.008181685592436816
2015-07-13,0.004482224955274061
2015-07-14,0.004347616397177623
2015-07-15,-0.0048649077671671925
2015-07-16,0.008930071774872816
2015-07-17,0.005264628023787132
2015-07-20,0.02557906060096027
2015-07-21,-0.005180692146627641
2015-07-22,0.002640833342048454
2015-07-23,-0.0005936173242240272
2015-07-24,0.024759802826864963
2015-07-27,0.0021008996889981812
2015-07-28,0.009253829547710701
2015-07-29,7.180132841422271e-05
2015-07-30,0.012033342115318035
2015-07-31,-0.012987043078520055
2015-08-03,0.014269275632615486
2015-08-04,-0.010074437275220505
2015-08-05,0.0014641081026289804
2015-08-06,-0.0016047242202118506
2015-08-07,0.001392996365857213
2015-08-10,-0.001070182458485669
2015-08-11,-0.002356002439951377
2015-08-12,0.003292561104071945
2015-08-13,0.006705975472969916
2015-08-14,0.0076886194417224996
2015-08-17,0.00038677256777641666
2015-08-18,0.010228115034701668
2015-08-19,-0.006366953269344888
2015-08-20,-0.01971374018520633
2015-08-21,-0.030897234424506648
2015-08-24,-0.05225853078099585
2015-08-25,-0.017297744064596166
2015-08-26,0.03858868531745552
2015-08-27,0.02047564861959228
2015-08-28,0.009919545752699488
2015-08-31,0.0036831595612163426
2015-09-01,-0.025577478153386513
2015-09-02,0.02693370487522051
2015-09-03,0.016632719808652663
2015-09-04,-0.016615959426769966
2015-09-08,0.03483035884661767
2015-09-09,0.006158951098010457
2015-09-10,0.014733430704895856
2015-09-11,0.015711150540930197
2015-09-14,0.00027627085750814295
2015-09-15,0.0012081612484706739
2015-09-16,0.00179280133389903
2015-09-17,-0.001720899240819307
2015-09-18,-0.015719909439809943
2015-09-21,0.022801281753089375
2015-09-22,-0.012225546792922981
2015-09-23,0.001525487173315243
2015-09-24,-0.03191535521549227
2015-09-25,-0.0013229983354745567
2015-09-28,-0.03154317455529809
2015-09-29,-0.005582320639622496
2015-09-30,0.01643244112404063
2015-10-01,0.011192381766222947
2015-10-02,0.011285582583796971
2015-10-05,0.01380635076528458
2015-10-06,-0.0034497188937889778
2015-10-07,-0.022610993098156174
2015-10-08,0.007271757807528534
2015-10-09,0.009500889486850461
2015-10-12,0.00993046107187534
2015-10-13,-0.003155068572672559
2015-10-14,0.011041700495820761
2015-10-15,0.019657761999011925
2015-10-16,0.022134856642007206
2015-10-19,0.015403568600602213
2015-10-20,0.009115570787973981
2015-10-21,-0.003681311868808157
2015-10-22,0.008005762401525951
2015-10-23,0.0007466146775727545
2015-10-26,0.021570651055116796
2015-10-27,-0.016965164486798856
2015-10-28,-0.0050660788024391445
2015-10-29,-0.005702792177932237
2015-10-30,0.012870691104167165
2015-11-02,0.023257398897577497
2015-11-03,-0.014065171017544342
2015-11-04,-0.011092641235690981
2015-11-05,-0.0006415311915560773
2015-11-06,-0.018356920691208645
2015-11-09,0.006990794236670483
2015-11-10,0.01757899385047934
2015-11-11,-0.0020841773676616437
2015-11-12,-0.007341704886575817
2015-11-13,-0.012451578909718486
2015-11-16,0.014841352077514358
2015-11-17,0.012458627005478062
2015-11-18,-0.01999558303071758
2015-11-19,-0.023815331793473282
2015-11-20,0.04365470064650889
2015-11-23,-0.0029136275303544013
2015-11-24,-0.01518156603750731
2015-11-25,0.0065485455394480585
2015-11-27,0.00887712733189705
2015-11-30,-0.004197855637686709
2015-12-01,0.013928875522297934
2015-12-02,-0.00322662828788034
2015-12-03,-0.014816713106014179
2015-12-04,0.02025572993024838
2015-12-07,-0.006443428612336488
2015-12-08,0.0017475352836133773
2015-12-09,0.00046967658596863693
2015-12-10,-0.008684477657864953
2015-12-11,-0.01931366126223999
2015-12-14,0.012451353176271551
2015-12-15,-0.012025249715060138
2015-12-16,0.01886051425081048
2015-12-17,-0.007039211903471121
2015-12-18,-0.013836847004862873
2015-12-21,0.022083955043517234
2015-12-22,0.004023397181413424
2015-12-23,0.0014145821927151747
2015-12-24,-0.0005381711765805042
2015-12-28,0.01251750906125082
2015-12-29,0.013525346207690303
2015-12-30,-0.007508466580701145
2015-12-31,-0.0009581700420910888
2016-01-04,-0.020899283432915472
2016-01-05,0.02475658032382788
2016-01-06,0.018852800092713506
2016-01-07,-0.018891944509281333
2016-01-08,0.02143127253266508
2016-01-11,0.009974510372014356
2016-01-12,0.006520383331553914
2016-01-13,-0.029658570614097934
2016-01-14,0.017704198109039337
2016-01-15,-0.025081244170897632
2016-01-19,-0.026650080060785397
2016-01-20,-0.002541233043568014
2016-01-21,-0.015559337118763783
2016-01-22,0.025088175610537
2016-01-25,0.00969507777273293
2016-01-26,0.012370218686313272
2016-01-27,-0.013404761447135094
2016-01-28,0.002170321305021483
2016-01-29,0.03447455928285992
2016-02-01,0.0028011636799250006
2016-02-02,0.0036926918161954703
2016-02-03,-0.009757221844789998
2016-02-04,-0.0035217348595720788
2016-02-05,-0.0648725652013925
2016-02-08,-0.06795156972175231
2016-02-09,-0.014097743465492751
2016-02-10,0.031277010036810715
2016-02-11,0.0062562241475541125
2016-02-12,0.035738805877822966
2016-02-16,0.02253605462412578
2016-02-17,-0.002231558694006819
2016-02-18,-0.001170015354091114
2016-02-19,0.031208472848178737
2016-02-22,0.0015362746034479624
2016-02-23,-0.025914789108382297
2016-02-24,0.010100701958946523
2016-02-25,0.04230355713978917
2016-02-26,-0.0023414030116655216
2016-02-29,-0.010040498945288356
2016-03-01,0.01550982964723957
2016-03-02,-0.014234638157367918
2016-03-03,0.02164415570004019
2016-03-04,-0.0028015715472200498
2016-03-07,-0.033250207420987166
2016-03-08,0.0034260975848496855
2016-03-09,0.008401701396747674
2016-03-10,0.018090534068931907
2016-03-11,0.03681004446481606
2016-03-14,-0.012515980488644218
2016-03-15,-0.004935260907487415
2016-03-16,0.013729286489754244
2016-03-17,0.0006944422110599646
2016-03-18,-0.0038491496059485097
2016-03-21,0.005162246901321055
2016-03-22,0.005198782472473074
2016-03-23,0.0010028586146113572
2016-03-24,0.004352835306907998
2016-03-28,0.009415677406877432
2016-03-29,0.017203054340273916
2016-03-30,-0.0037347415475331713
2016-03-31,0.007924286652861268
2016-04-01,-0.0023283527443406227
2016-04-04,0.009607847980553474
2016-04-05,-0.01341903193578875
2016-04-06,-0.0037425854882315868
2016-04-07,-0.004886772255588312
2016-04-08,0.0005520931241738136
2016-04-11,-0.006135075455178107
2016-04-12,-0.005740941730951854
2016-04-13,-0.0018002313566667372
2016-04-14,-0.0024879148641597792
2016-04-15,0.010444155951694345
2016-04-18,0.0045969863078285655
2016-04-19,-0.002241713003522161
2016-04-20,0.000769299775929877
2016-04-21,-0.01605569884983582
2016-04-22,0.006627050175050941
2016-04-25,0.014937577431497262
2016-04-26,0.010066715493470824
2016-04-27,0.005179981744033446
2016-04-28,-0.0107892406271487
2016-04-29,0.006428431054256611
2016-05-02,0.00989835340959866
2016-05-03,-0.0021881926368544358
2016-05-04,0.005828231017236396
2016-05-05,-0.011767340593413222
2016-05-06,0.0183443315757037
2016-05-09,0.012108337013454706
2016-05-10,0.00020547044250074364
2016-05-11,-0.0012609411066267784
2016-05-12,0.01623233940802349
2016-05-13,-0.005314369605631142
2016-05-16,0.012282966760132519
2016-05-17,-0.018014903876260258
2016-05-18,-0.0007887303704875448
2016-05-19,0.0029235097732023263
2016-05-20,0.005684358738748285
2016-05-23,0.004107692387191442
2016-05-24,0.029217434739666537
2016-05-25,0.008457186240860004
2016-05-26,0.01498339686669481
2016-05-27,0.009556808727741117
2016-05-31,-0.012440347783838401
2016-06-01,0.010884333062111562
2016-06-02,0.004345117855609315
2016-06-03,-0.007727413703833119
2016-06-06,0.012613321726753446
2016-06-07,0.004495275892411721
2016-06-08,0.005364433182492689
2016-06-09,0.0007236970202046944
2016-06-10,-0.007797007015444057
2016-06-13,-0.002646308472507908
2016-06-14,-2.7443847682384614e-05
2016-06-15,0.0075549105203094324
2016-06-16,0.014404857692275064
2016-06-17,-0.007629999953008948
2016-06-20,-0.0017884682789198747
2016-06-21,0.014976783864858678
2016-06-22,0.00036865151567755383
2016-06-23,0.01522479789085085
2016-06-24,-0.024596300102022073
2016-06-27,-0.012740851575780643
2016-06-28,0.015815116836906506
2016-06-29,0.023844331808287267
2016-06-30,0.0044302346353313204
2016-07-01,-0.002192370089025175
2016-07-05,-0.001913030200165533
2016-07-06,0.003366734443828845
2016-07-07,-0.01228545716692464
2016-07-08,0.017690860436276656
2016-07-11,-0.0017975131504552877
2016-07-12,-0.003987089053462345
2016-07-13,-0.0012656364011164323
2016-07-14,-0.007498883512462751
2016-07-15,-0.010005143853415888
2016-07-18,0.00113167154145688
2016-07-19,-0.001025241748749961
2016-07-20,-0.001473428140896238
2016-07-21,-0.01815826550520061
2016-07-22,0.011542092010856875
2016-07-25,-0.0014065962100665574
2016-07-26,0.0029498945009687194
2016-07-27,-0.009803229547370007
2016-07-28,0.0172045745593552
2016-07-29,-0.019201920477697088
2016-08-01,0.01635963152482245
2016-08-02,-0.014539454976518318
2016-08-03,-0.0083542534569091
2016-08-04,0.0028621336550538334
2016-08-05,-0.01588559811877277
2016-08-08,-0.0032833114937789176
2016-08-09,0.008043047818798277
2016-08-10,0.0016333304287585726
2016-08-11,-0.00021748787529696223
2016-08-12,0.0035080255719008857
2016-08-15,0.006205250362558257
2016-08-16,-0.01144530845977798
2016-08-17,-0.00021793219034971223
2016-08-18,-0.008256202878535346
2016-08-19,0.006429034815327528
2016-08-22,0.006610704722843863
2016-08-23,0.003188567336838366
2016-08-24,-0.00915423843705665
2016-08-25,-0.0021658559767995245
2016-08-26,0.002032979600821383
2016-08-29,0.009925585273792281
2016-08-30,-0.0007329508961043674
2016-08-31,0.0015756202279568754
2016-09-01,-0.005126733272569295
2016-09-02,0.012814907620549487
2016-09-06,0.017525507640945293
2016-09-07,0.0006087649572510401
2016-09-08,-0.013670160593500458
2016-09-09,-0.027477905976178718
2016-09-12,0.008876189450994776
2016-09-13,-0.024836135661000514
2016-09-14,-0.004539045491291138
2016-09-15,0.018295042272600925
2016-09-16,-0.009895436534470226
2016-09-19,0.023785020425449055
2016-09-20,-0.03195810734918092
2016-09-21,0.005352021146272756
2016-09-22,0.009722070395832283
2016-09-23,-0.0016646228752491554
2016-09-26,0.007282301714810924
2016-09-27,-0.000386498709384564
2016-09-28,0.00033125642548959
2016-09-29,-0.006705746156297043
2016-09-30,0.0008332055584669984
2016-10-03,-0.011269861159014627
2016-10-04,-0.008618754020365826
2016-10-05,-0.011582497147249904
2016-10-06,0.0118043056376409
2016-10-07,-0.005833243817901068
2016-10-10,0.015181214655192399
2016-10-11,-0.01015672134574186
2016-10-12,0.02012465765300564
2016-10-13,0.00555727780873605
2016-10-14,-0.000497329145389247
2016-10-17,-0.001575991231656415
2016-10-18,0.013263352506039716
2016-10-19,0.007022974650820135
2016-10-20,-0.001438243794054328
2016-10-21,0.005244932903744948
2016-10-24,0.005947309720564897
2016-10-25,0.002982940092095321
2016-10-26,-0.014227478652749093
2016-10-27,-0.04444010552963251
2016-10-28,0.0096992993800471
2016-10-31,0.0065075692953473485
2016-11-01,-0.026785707083377353
2016-11-02,-0.004428720905210071
2016-11-03,-0.021550259100141855
2016-11-04,0.005343998356085455
2016-11-07,0.028250692722842308
2016-11-08,0.017450261461203098
2016-11-09,-0.023354337172649453
2016-11-10,-0.04923430400874729
2016-11-11,-0.01738187513674283
2016-11-14,0.02134210609730447
2016-11-15,0.018595192211594114
2016-11-16,-0.0010698115418624754
2016-11-17,-0.014405985586762315
2016-11-18,0.006341557686360577
2016-11-21,0.008102420339210603
2016-11-22,0.02387297667611188
2016-11-23,-0.016716947796519777
2016-11-25,0.004582849166130609
2016-11-28,0.004326869078673745
2016-11-29,0.0063300330677600325
2016-11-30,-0.013483654903163833
2016-12-01,-0.02757081879179013
2016-12-02,0.0038249542560924166
2016-12-05,0.004233731173890698
2016-12-06,-0.007799360604138328
2016-12-07,0.028862616698029697
2016-12-08,0.02200607022456036
2016-12-09,-0.001241062668183357
2016-12-12,0.03233796200176586
2016-12-13,0.01167369231425086
2016-12-14,-0.018816445489477585
2016-12-15,-0.013480057550374291
2016-12-16,0.0005428866635999174
2016-12-19,0.012828515200820068
2016-12-20,0.0007053304606632338
2016-12-21,-0.013305269290670774
2016-12-22,0.0029138593403605917
2016-12-23,0.015866975769606606
2016-12-27,0.00030876974398141854
2016-12-28,-0.008017599967374722
2016-12-29,0.009127901807819416
2016-12-30,0.0008961650637511198
2017-01-03,0.00366526248482546
2017-01-04,0.020043672697891424
2017-01-05,0.010494075961187344
2017-01-06,0.0020015278439036166
2017-01-09,0.007287588864395511
2017-01-10,-0.008467686843448674
2017-01-11,0.004189047065386697
2017-01-12,0.006916073194794592
2017-01-13,0.0021386887765382223
2017-01-17,0.0031470023061388464
2017-01-18,0.0015951910871259134
2017-01-19,0.011732160792549351
2017-01-20,0.005562516927508865
2017-01-23,0.005426851791170639
2017-01-24,0.011184817800269364
2017-01-25,-0.01342188565539193
2017-01-26,-0.0005727565837646553
2017-01-27,-0.003253200625105479
2017-01-30,0.008904461802573094
2017-01-31,-0.003597807169220868
2017-02-01,-0.009558772475694255
2017-02-02,0.004667968054386407
2017-02-03,0.0045422679631301754
2017-02-06,-0.008185426460355472
2017-02-07,-0.0026987018517454775
2017-02-08,0.008748059171751477
2017-02-09,0.004766249411042756
2017-02-10,0.001684677174282223
2017-02-13,0.0006209442636460061
2017-02-14,-0.01047324081689538
2017-02-15,-0.004913259451525653
2017-02-16,-0.019907889697253767
2017-02-17,0.0029478126454354214
2017-02-21,-0.007854929883006512
2017-02-22,0.005331696562153265
2017-02-23,-0.0012656031223713393
2017-02-24,0.023702516019797892
2017-02-27,-0.0063217926813240455
2017-02-28,-0.0031016001252355263
2017-03-01,0.005105558371759633
2017-03-02,-0.0139155524993958
2017-03-03,0.007940762164769133
2017-03-06,0.004951162387634378
2017-03-07,-0.006118248312299346
2017-03-08,-0.031473088757715706
2017-03-09,0.034614418679955516
2017-03-10,0.008377356380288914
2017-03-13,0.0030594820114320243
2017-03-14,0.0027872950175227285
2017-03-15,0.0062928568878748425
2017-03-16,-0.014617914962368417
2017-03-17,-0.006689881048362212
2017-03-20,0.021110316779989313
2017-03-21,-0.0004166331009424207
2017-03-22,0.010588973788116185
2017-03-23,0.001496978586721598
2017-03-24,0.00010268021065784616
2017-03-27,-0.010538426189691696
2017-03-28,0.00223916835026583
2017-03-29,0.02374923856307376
2017-03-30,0.007969518563431421
2017-03-31,0.008133012827703512
2017-04-03,0.005245216824074861
2017-04-04,-0.006186785926368121
2017-04-05,0.00015031749335636668
2017-04-06,0.005349144321324939
2017-04-07,-0.0010940534129530999
2017-04-10,-0.0020161821527914237
2017-04-11,-0.0027184154982662356
2017-04-12,-0.00020001805867142508
2017-04-13,-0.0016261404937244484
2017-04-17,0.009771841825644056
2017-04-18,-0.00014918730063218089
2017-04-19,0.002506667553492159
2017-04-20,0.002896356082493279
2017-04-21,-0.00812084294267057
2017-04-24,0.005449972386061486
2017-04-25,0.006237081609999251
2017-04-26,0.0019182522286904646
2017-04-27,0.008862870796676692
2017-04-28,0.016450028429107144
2017-05-01,0.00593731527480279
2017-05-02,0.006378365247354134
2017-05-03,0.0007565173132140224
2017-05-04,0.002599488810432815
2017-05-05,0.004643108933341633
2017-05-08,0.00091496548415404
2017-05-09,-0.0017109743189287485
2017-05-10,-0.0020194176382110074
2017-05-11,0.008751971057009866
2017-05-12,0.00536451639099611
2017-05-15,-0.0029232112414284694
2017-05-16,-0.005048630988159664
2017-05-17,-0.0015669616936120345
2017-05-18,-0.002833838958649748
2017-05-19,0.0023018910094494416
2017-05-22,0.02340266602882779
2017-05-23,0.0025532108664758635
2017-05-24,0.010647711499031987
2017-05-25,0.010308085185347204
2017-05-26,-0.008427730564214975
2017-05-30,-0.0029690440377648786
2017-05-31,0.002500520706625764
2017-06-01,-0.009251290998933626
2017-06-02,0.016913538080364443
2017-06-05,-0.0002479693418561135
2017-06-06,-0.004277054767063415
2017-06-07,-0.0036626611306243007
2017-06-08,-0.0006804897143344313
2017-06-09,-0.002679591511912438
2017-06-12,-0.03233081765527068
2017-06-13,0.01301161177243837
2017-06-14,0.003623219451619697
2017-06-15,0.004304567151083294
2017-06-16,-0.015393156746010161
2017-06-19,0.011561539672345411
2017-06-20,0.003979521415133469
2017-06-21,0.005876260512444942
2017-06-22,0.008705725840826517
2017-06-23,-0.014126827073743797
2017-06-26,0.010182658271760126
2017-06-27,-0.011037999939812582
2017-06-28,-0.006664243751484111
2017-06-29,-0.02200778969904249
2017-06-30,0.018705190926878945
2017-07-03,-0.01491291925382665
2017-07-05,0.003122182033533205
2017-07-06,-0.013323037079312261
2017-07-07,0.011638811456001763
2017-07-10,0.008953531870162124
2017-07-11,0.009248495765618925
2017-07-12,0.014082205092366573
2017-07-13,-0.0019901834711545385
2017-07-14,0.003346734474129809
2017-07-17,-0.00507200029564514
2017-07-18,0.006429584511326247
2017-07-19,0.005065612666135921
2017-07-20,0.0016115247696237844
2017-07-21,0.0005213029518658097
2017-07-24,0.0003624880258819019
2017-07-25,-0.010507299346296017
2017-07-26,0.00704888858437247
2017-07-27,0.006430992325404672
2017-07-28,0.011357915798982487
2017-07-31,0.006318375646835683
2017-08-01,0.005213732906998336
2017-08-02,0.0052748477200301735
2017-08-03,-0.013414340192203111
2017-08-04,-0.00841225770108589
2017-08-07,-0.003029712228686643
2017-08-08,-0.006077838559179982
2017-08-09,0.014223246433221925
2017-08-10,-0.018601604578408093
2017-08-11,-0.0024801245784971115
2017-08-14,0.025319434206384717
2017-08-15,-0.002580361160596678
2017-08-16,0.014408900855580553
2017-08-17,-0.007124229071041488
2017-08-18,-0.003432405385356274
2017-08-21,0.005111595079373421
2017-08-22,0.013324670808501748
2017-08-23,0.012075747519002311
2017-08-24,0.0037463004623361496
2017-08-25,0.005738546657937604
2017-08-28,-0.0070358599327547955
2017-08-29,0.007193739121678089
2017-08-30,-0.0012225086103917482
2017-08-31,0.0058837175563795086
2017-09-01,-0.005230399572370037
2017-09-05,-0.005300873171482201
2017-09-06,6.45358508462035e-05
2017-09-07,0.0028048807897094186
2017-09-08,-0.006067093901832132
2017-09-11,0.026883434969432685
2017-09-12,-0.012731734002203843
2017-09-13,-0.020303547784569553
2017-09-14,-0.008630049651876637
2017-09-15,0.0008793208758088866
2017-09-18,-0.011332862633493423
2017-09-19,0.006419834520904333
2017-09-20,-0.008387679445064022
2017-09-21,-0.005943333278830232
2017-09-22,-0.01099501153426019
2017-09-25,-0.01007561367898746
2017-09-26,-0.006381415158211556
2017-09-27,0.01728724766329992
2017-09-28,-0.00047482902718865017
2017-09-29,0.010368374379478906
2017-10-02,-0.004077870350705504
2017-10-03,-0.004769434179003662
2017-10-04,0.0013786347931050713
2017-10-05,0.005530864008557845
2017-10-06,0.007655791078986729
2017-10-09,0.00554779837168895
2017-10-10,0.0012630796467101302
2017-10-11,0.015667297097213817
2017-10-12,0.012484595847988667
2017-10-13,-0.004045672416350676
2017-10-16,-0.0031761435413912853
2017-10-17,0.0004983966874800849
2017-10-18,0.020906549010504705
2017-10-19,-0.0014431573828438404
2017-10-20,-0.0038039981081327
2017-10-23,-0.021226158522602123
2017-10-24,0.00906691104333257
2017-10-25,-0.010886390547258595
2017-10-26,-0.008145032272194652
2017-10-27,0.00508574942067086
2017-10-30,0.0070536197637813824
2017-10-31,0.008200172391820804
2017-11-01,0.007680973280367764
2017-11-02,0.04628931207553855
2017-11-03,-0.004154061383965901
2017-11-06,0.010212767501433184
2017-11-07,-0.00724134376502894
2017-11-08,0.010080730940184246
2017-11-09,-0.016471094403786468
2017-11-10,-0.005465629521930637
2017-11-13,0.0039608699676942916
2017-11-14,-0.002219327053118225
2017-11-15,-0.01378218653340968
2017-11-16,0.0014118899428601228
2017-11-17,-0.004820055362569797
2017-11-20,-0.0019245513105701217
2017-11-21,0.005022365845914978
2017-11-22,-0.003985267073775667
2017-11-24,0.003598947453610002
2017-11-27,0.010230444653119397
2017-11-28,-0.002025309762977101
2017-11-29,-0.020148578854150334
2017-11-30,-0.008178041461914032
2017-12-01,0.010054160677585466
2017-12-04,-0.05729400336142976
2017-12-05,0.007483949787552957
2017-12-06,0.01043546851715349
2017-12-07,0.012282517508736879
2017-12-08,-0.00741599375219093
2017-12-11,-0.006211617595338503
2017-12-12,0.001401190636554528
2017-12-13,0.002376628796110669
2017-12-14,0.020098583591481978
2017-12-15,-0.005430626487339274
2017-12-18,-0.0044338220072642764
2017-12-19,-0.016015393443157944
2017-12-20,-0.002942853087874675
2017-12-21,-0.002928968579804958
2017-12-22,0.0015921448089855073
2017-12-26,0.00022388151966334924
2017-12-27,0.011170785489993174
2017-12-28,0.007571353713694329
2017-12-29,-0.004152495562047442
2018-01-02,-0.013900455314522109
2018-01-03,0.004609222915533229
2018-01-04,-0.0022940768919554877
2018-01-05,0.003437682832501121
2018-01-08,0.01937773485245975
2018-01-09,-0.004845063728660448
2018-01-10,-0.0284662386657899
2018-01-11,-0.017178353229888255
2018-01-12,0.0012864365835876246
2018-01-16,0.027869708112224556
2018-01-17,-0.013836154768470332
2018-01-18,-0.010069925773403932
2018-01-19,0.0010057475538265415
2018-01-22,-0.004201824766310258
2018-01-23,0.013645138015253577
2018-01-24,-0.0015835601283398226
2018-01-25,-0.004826911610169682
2018-01-26,0.005510508420718763
2018-01-29,-0.01456122245649294
2018-01-30,0.010111374471931445
2018-01-31,0.03555817560245611
2018-02-01,-0.02339679244140125
2018-02-02,-0.016173995390069917
2018-02-05,-0.01724017310213588
2018-02-06,0.0024196337680426616
2018-02-07,-0.011070912513605147
2018-02-08,-0.03778629085709917
2018-02-09,0.03861144292157137
2018-02-12,0.0132454706924241
2018-02-13,0.011125208419856536
2018-02-14,-0.0009628044527468793
2018-02-15,-0.06543833763232354
2018-02-16,-0.00984518072954943
2018-02-20,-0.01700966262689574
2018-02-21,-0.0290585237035087
2018-02-22,0.014366555856701435
2018-02-23,0.017183409559125007
2018-02-26,-0.0016718504657272648
2018-02-27,-0.007534418142422616
2018-02-28,0.002275080831237508
2018-03-01,-0.014817857830423109
2018-03-02,-0.011571608895965646
2018-03-05,0.017521379769968037
2018-03-06,0.00800489280387584
2018-03-07,-0.0006129038536429876
2018-03-08,-0.005008078944333416
2018-03-09,0.01473991441618061
2018-03-12,0.00048124123608306313
2018-03-13,0.025470877065881137
2018-03-14,0.02044780575593541
2018-03-15,0.0036743478343177483
2018-03-16,0.011222499596456936
2018-03-19,-0.019481350003480613
2018-03-20,0.008622740984702393
2018-03-21,-0.00823589637372013
2018-03-22,0.013937320980486279
2018-03-23,-0.038076532190284396
2018-03-26,0.019742257129387708
2018-03-27,0.0006593080355599135
2018-03-28,0.017419462209323333
2018-03-29,0.002685951140774634
2018-04-02,-0.022934821672404793
2018-04-03,0.00012212240002096308
2018-04-04,0.00829654920131695
2018-04-05,0.0038839443548550623
2018-04-06,-0.01583715073985037
2018-04-09,0.006215615306488509
2018-04-10,-0.009717462672768296
2018-04-11,0.008358205455582857
2018-04-12,-0.019023201517957777
2018-04-13,0.0006233673427147313
2018-04-16,0.010138105725797875
2018-04-17,0.010455726697965906
2018-04-18,0.010786885083640119
2018-04-19,-0.011613351995016008
2018-04-20,-0.008085700171363452
2018-04-23,0.0037433988959836295
2018-04-24,0.004784403734259257
2018-04-25,0.001660629939746583
2018-04-26,0.014309511479077441
2018-04-27,0.012185007481285037
2018-04-30,-0.0008545193471880541
2018-05-01,0.005323190757016372
2018-05-02,0.0025057152822431927
