Date,MPC
2015-10-08,0.01570877090548728
2015-10-09,-0.028191005727229324
2015-10-12,0.002618739409008697
2015-10-13,-0.019891447958335973
2015-10-14,-0.003895046692976467
2015-10-15,0.03107635880211923
2015-10-16,0.0205592566568924
2015-10-19,-0.04048499671076711
2015-10-20,-0.03505922251978022
2015-10-21,-0.01182950187885301
2015-10-22,0.018597814106855237
2015-10-23,0.01972693611026699
2015-10-26,0.0026756502651659186
2015-10-27,0.005336486421960496
2015-10-28,0.017558355009265503
2015-10-29,0.02809000848734744
2015-10-30,0.010928824659505842
2015-11-02,0.02162155427954149
2015-11-03,0.032312984711489134
2015-11-04,0.0031118438501238632
2015-11-05,0.015510666681735286
2015-11-06,0.005750595788133417
2015-11-09,-0.02948020683492536
2015-11-10,0.008284322207410044
2015-11-11,0.0014604861527953705
2015-11-12,-0.002552455517999652
2015-11-13,-0.01882631134658419
2015-11-16,0.007683490341174659
2015-11-17,0.009112824456036117
2015-11-18,0.02617029066341736
2015-11-19,0.002334871486833645
2015-11-20,0.0021500671809091543
2015-11-23,0.008582187225690374
2015-11-24,0.013827201615845386
2015-11-25,0.015037649756404203
2015-11-27,0.008957916853221226
2015-11-30,-0.002731960251700749
2015-12-01,0.015922078973405362
2015-12-02,-0.022413292112964722
2015-12-03,-0.06154107107885887
2015-12-04,0.021859101221356925
2015-12-07,-0.03487366879681497
2015-12-08,-0.017880204508723407
2015-12-09,-0.014223453869603553
2015-12-10,0.007118148566781057
2015-12-11,-0.05214879252527216
2015-12-14,-0.032849457640311774
2015-12-15,0.024379834628316832
2015-12-16,0.010984157485402601
2015-12-17,0.03259590716035121
2015-12-18,-0.018900878325980086
2015-12-21,0.020853887061472287
2015-12-22,0.0038907623456494456
2015-12-23,0.02151191037875355
2015-12-24,-0.001328222234457832
2015-12-28,-0.01975691268854285
2015-12-29,0.010852854783350852
2015-12-30,0.002684158111323942
2015-12-31,-0.008795343493887109
2016-01-04,-0.01157401470585151
2016-01-05,-0.012490486799241363
2016-01-06,-0.03715408246893137
2016-01-07,-0.014983208994448827
2016-01-08,-0.03750793542822528
2016-01-11,-0.010175284821174246
2016-01-12,0.01465446628497391
2016-01-13,-0.0885970783608363
2016-01-14,0.03263929862050374
2016-01-15,-0.051305269481583204
2016-01-19,-0.005311587884628599
2016-01-20,-0.016989601867419712
2016-01-21,-0.021975759220072555
2016-01-22,0.08129256303005028
2016-01-25,-0.04809723916852615
2016-01-26,0.019377064190847282
2016-01-27,-0.040904428059484244
2016-01-28,0.00903164052803973
2016-01-29,0.039035112287921336
2016-02-01,-0.00047858505202846846
2016-02-02,-0.035911127327546644
2016-02-03,-0.07623536893018357
2016-02-04,-0.0607526992376578
2016-02-05,-0.07555807756359212
2016-02-08,-0.048606746063048045
2016-02-09,0.021802875647633613
2016-02-10,0.00859859110956096
2016-02-11,-0.02652337413132011
2016-02-12,0.03998712290469286
2016-02-16,0.02552761955871352
2016-02-17,0.012907077428383262
2016-02-18,-0.04824022113809823
2016-02-19,0.007013008292751977
2016-02-22,0.056663858353400265
2016-02-23,-0.05302616599750842
2016-02-24,0.07466000267399742
2016-02-25,0.007359559130269089
2016-02-26,0.0
2016-02-29,0.0008764107493917095
2016-03-01,0.011095094521421878
2016-03-02,0.002310115485076869
2016-03-03,0.07519443817581362
2016-03-04,-0.006966781750831763
2016-03-07,-0.005396745251203372
2016-03-08,-0.04584928500557972
2016-03-09,0.05373921786422975
2016-03-10,-0.019427923729150143
2016-03-11,0.03797477449301212
2016-03-14,-0.018027616126771284
2016-03-15,-0.011069328310827742
2016-03-16,0.04804819578868269
2016-03-17,-0.022662321139755304
2016-03-18,0.018923523022261968
2016-03-21,0.0049699755890333375
2016-03-22,0.0039041486434787664
2016-03-23,-0.034482953147578654
2016-03-24,-0.00993536469206513
2016-03-28,0.002983186182810238
2016-03-29,-0.00865311400241997
2016-03-30,-0.0021822657271093338
2016-03-31,0.01640233333550256
2016-04-01,-0.021247765498442206
2016-04-04,0.007144686586035176
2016-04-05,-0.010095514933633032
2016-04-06,0.005237105589856128
2016-04-07,0.027145958519364966
2016-04-08,0.03310160625868108
2016-04-11,-0.01834619226371348
2016-04-12,0.026322889329532417
2016-04-13,0.017183575177361687
2016-04-14,-0.006051320334133803
2016-04-15,-0.03855902877212447
2016-04-18,0.013720330309151096
2016-04-19,-0.002342475860665716
2016-04-20,0.0292199387888723
2016-04-21,0.032192394142472214
2016-04-22,0.018173044681200734
2016-04-25,-0.0067533142361938525
2016-04-26,0.0067992315836429285
2016-04-27,-0.002171025676424243
2016-04-28,-0.00942700937528096
2016-04-29,-0.0463641147316356
2016-05-02,-0.012794092043524219
2016-05-03,-0.01529292879697386
2016-05-04,-0.0465911691212757
2016-05-05,-0.003589392901556465
2016-05-06,-0.0058185589005496086
2016-05-09,-0.025919681498698055
2016-05-10,0.014305731367250107
2016-05-11,0.012694368985880278
2016-05-12,-0.02534821305062729
2016-05-13,0.014289450591175035
2016-05-16,0.01307957632440826
2016-05-17,0.012349111388840983
2016-05-18,0.01857504534225396
2016-05-19,-0.017419772720070004
2016-05-20,0.014681148483690842
2016-05-23,-0.0289378080585303
2016-05-24,0.006747267788011602
2016-05-25,-0.0036303405456079574
2016-05-26,-0.03167027530238531
2016-05-27,0.01620843823819018
2016-05-31,-0.00797499363829901
2016-06-01,0.04622440115659865
2016-06-02,0.006586317289911214
2016-06-03,-0.033260661608692454
2016-06-06,-0.0047941104301501
2016-06-07,0.038537780894282836
2016-06-08,0.006275593576479999
2016-06-09,0.0018979412087380965
2016-06-10,-0.014884754048097526
2016-06-13,-0.06703308979538669
2016-06-14,-0.03386321870178732
2016-06-15,0.011886613853250294
2016-06-16,0.005722624185666714
2016-06-17,0.00329448639242802
2016-06-20,0.03253734941839137
2016-06-21,0.017635244204364575
2016-06-22,0.001704367295259912
2016-06-23,0.038570502656627204
2016-06-24,-0.03522623616919163
2016-06-27,-0.06793107899943174
2016-06-28,0.08411776510224533
2016-06-29,0.04369767544314662
2016-06-30,0.01878672977134621
2016-07-01,0.034509724253932506
2016-07-05,-0.012477860911552341
2016-07-06,-0.05879302750099524
2016-07-07,-0.027945142339589668
2016-07-08,0.02593037625160055
2016-07-11,0.0010986700482333855
2016-07-12,0.030186846690259284
2016-07-13,-0.014917866355140919
2016-07-14,0.011087543313288428
2016-07-15,-0.022466060940064647
2016-07-18,0.013406304256936341
2016-07-19,0.013229226834744923
2016-07-20,0.007194505247311467
2016-07-21,-0.017725915411141102
2016-07-22,0.018583816318300084
2016-07-25,-0.024325674684160914
2016-07-26,0.04634157391149585
2016-07-27,-0.020202076612349518
2016-07-28,0.008987464060436823
2016-07-29,0.03196217270360857
2016-08-01,-0.014978318947562852
2016-08-02,-0.00025772685307867693
2016-08-03,0.06264520900450665
2016-08-04,-0.014313584584739858
2016-08-05,0.031503813777950196
2016-08-08,0.000477203601422449
2016-08-09,-0.021464221900554525
2016-08-10,-0.0009751242538417193
2016-08-11,0.02220065541662497
2016-08-12,-0.004534213444466806
2016-08-15,-0.003386120591166164
2016-08-16,0.02232488111270947
2016-08-17,0.001898514562332032
2016-08-18,0.006634026787769809
2016-08-19,-0.011297177913180856
2016-08-22,-0.02166155338120368
2016-08-23,0.020194827178882768
2016-08-24,0.0009542950203265121
2016-08-25,-0.0016683492168950709
2016-08-26,-0.0011933179237948455
2016-08-29,0.010513707913484938
2016-08-30,0.009222423060446294
2016-08-31,-0.00398331910733396
2016-09-01,-0.014114388873612826
2016-09-02,0.009783147246696045
2016-09-06,0.01535905012347194
2016-09-07,0.002792365567660493
2016-09-08,0.008355170622669217
2016-09-09,-0.02784842216390604
2016-09-12,0.026041553174477095
2016-09-13,-0.019381663103108626
2016-09-14,-0.014823167804103421
2016-09-15,0.04466206067599576
2016-09-16,-0.00274401311717154
2016-09-19,0.002521757218544529
2016-09-20,-0.026983479239611197
2016-09-21,0.015510788744258264
2016-09-22,-0.012034212054535587
2016-09-23,-0.009603868975770702
2016-09-26,-0.01892142224694504
2016-09-27,0.008919793940901144
2016-09-28,0.018877153709879746
2016-09-29,-0.0680115663678389
2016-09-30,0.021389230173890272
2016-10-03,0.009115437340871058
2016-10-04,0.010254230175399615
2016-10-05,0.021508062826703256
2016-10-06,0.00212883655530427
2016-10-07,-0.013928085117902889
2016-10-10,0.01675838269839547
2016-10-11,-0.012008219441221546
2016-10-12,-0.007149786388639279
2016-10-13,-0.0024006258722854
2016-10-14,0.0021658713903354165
2016-10-17,0.00480155877670807
2016-10-18,0.021027956652475144
2016-10-19,-0.0018726210420737521
2016-10-20,0.009378666858498086
2016-10-21,0.024157987699314765
2016-10-24,-0.00703128039095724
2016-10-25,-0.0020554126191144606
2016-10-26,0.013046190132578905
2016-10-27,-0.032760973611920985
2016-10-28,0.00023415434213558406
2016-10-31,0.01798196811101649
2016-11-01,-0.028676538632043447
2016-11-02,-0.03164835974191127
2016-11-03,0.004390171374566432
2016-11-04,0.0012146095130263213
2016-11-07,0.033227630467628666
2016-11-08,-0.018309678894056547
2016-11-09,0.04184589850444698
2016-11-10,0.005737779858758119
2016-11-11,0.0031952570897564314
2016-11-14,-0.0002295161419869629
2016-11-15,0.005505989846786186
2016-11-16,-0.007757250206914645
2016-11-17,-0.0029889625863507296
2016-11-18,-0.0011534722032872091
2016-11-21,0.08912517877523718
2016-11-22,0.014839608598977927
2016-11-23,-0.0033426096761234314
2016-11-25,0.01027068223097416
2016-11-28,-0.023858629999975123
2016-11-29,-0.02274187528891869
2016-11-30,0.02261841280862731
2016-12-01,0.015312702372151765
2016-12-02,0.0012563169818464726
2016-12-05,0.004393731619296792
2016-12-06,-0.016246611003286393
2016-12-07,0.051238402666046845
2016-12-08,0.008257780935758019
2016-12-09,-0.012384823078582685
2016-12-12,-0.007079432967315946
2016-12-13,0.0030555880454754547
2016-12-14,-0.01665307766559876
2016-12-15,0.009500172567443066
2016-12-16,0.025163488275116386
2016-12-19,-0.0133702626785841
2016-12-20,-0.0012134210462058093
2016-12-21,-0.00789782919053994
2016-12-22,0.027556313416967626
2016-12-23,0.00874065290508974
2016-12-27,0.006695456066791783
2016-12-28,-0.015454159643475407
2016-12-29,0.002384424022886078
2016-12-30,-0.0019820461915147636
2017-01-03,0.05124141987692554
2017-01-04,-0.03192923417922722
2017-01-05,-0.003707875560401641
2017-01-06,-0.01332028607042468
2017-01-09,-0.018066206145237573
2017-01-10,-0.009907380166137014
2017-01-11,0.014090620572232648
2017-01-12,-0.008256216547330442
2017-01-13,-0.01766481479849602
2017-01-17,0.007234232934670404
2017-01-18,0.0034885626677523263
2017-01-19,-0.010838279059646738
2017-01-20,0.008062742927013256
2017-01-23,-0.0008202971259829717
2017-01-24,0.028119726546561363
2017-01-25,-0.008384821613525162
2017-01-26,-0.0046304447145189
2017-01-27,-0.007281535275277862
2017-01-30,-0.01466988987113682
2017-01-31,-0.00641065844302291
2017-02-01,-0.0070760742872560956
2017-02-02,0.003982739892089304
2017-02-03,0.005427765355739522
2017-02-06,0.004360783689798975
2017-02-07,-0.009096639470116963
2017-02-08,0.024828155839787147
2017-02-09,0.01648972709166019
2017-02-10,0.004205895767278589
2017-02-13,0.002792220028331016
2017-02-14,0.020833484221526533
2017-02-15,-0.0062794046412973925
2017-02-16,-0.013428324013636916
2017-02-17,0.001200918027183251
2017-02-21,0.0071974594126758
2017-02-22,-0.011314197371689816
2017-02-23,0.01084100842020641
2017-02-24,-0.006355384099942296
2017-02-27,0.01459112122586359
2017-02-28,-0.02285270638302528
2017-03-01,0.028024598099074316
2017-03-02,0.0009804521502634334
2017-03-03,0.0045063997863632466
2017-03-06,-0.0023406593491518413
2017-03-07,-0.01955032140233781
2017-03-08,0.001395762660894695
2017-03-09,-0.018717664485817243
2017-03-10,0.01197257845663513
2017-03-13,0.02245838114455756
2017-03-14,-0.01921954299312789
2017-03-15,0.030993683509979775
2017-03-16,-0.00736998377093534
2017-03-17,-0.007620279106693717
2017-03-20,-0.005709679677920687
2017-03-21,-0.024554657692966275
2017-03-22,0.006293216724360118
2017-03-23,-0.005446848935693804
2017-03-24,-0.008722000268434171
2017-03-27,-0.0008186715488327501
2017-03-28,0.004096305889963681
2017-03-29,0.031001019949163267
2017-03-30,-0.00811059091504085
2017-03-31,0.007977673616612613
2017-04-03,-0.011872046063307495
2017-04-04,0.007208890313474603
2017-04-05,-0.017097592116844362
2017-04-06,0.008091028402197553
2017-04-07,0.003611128943110442
2017-04-10,0.002399252153371112
2017-04-11,0.00578379608575097
2017-04-12,-0.009716680542213862
2017-04-13,-0.014016719222504137
2017-04-17,0.013403863040401642
2017-04-18,-0.019238682821232755
2017-04-19,-0.0153247480578792
2017-04-20,0.007262966926306014
2017-04-21,0.00041232270429825135
2017-04-24,0.03356622701325307
2017-04-25,-0.0031877727835609715
2017-04-26,-0.00859503176633536
2017-04-27,0.02862931551400738
2017-04-28,-0.0015679565290070974
2017-05-01,-0.0015704188775393924
2017-05-02,0.011010514945853478
2017-05-03,-0.0035005546582285163
2017-05-04,-0.032786679252862494
2017-05-05,0.022194920034169785
2017-05-08,0.013422927711250976
2017-05-09,0.002337468295131817
2017-05-10,0.01710052967494402
2017-05-11,0.003248161896731272
2017-05-12,0.0030469294479826825
2017-05-15,0.012999446233858958
2017-05-16,-0.009624518284421901
2017-05-17,-0.008193822615081614
2017-05-18,-0.0021131978899585624
2017-05-19,0.016172388294906304
2017-05-22,0.0037894687791240056
2017-05-23,0.0018875350361504672
2017-05-24,0.0009420821498229426
2017-05-25,-0.0127987214703017
2017-05-26,0.007054167921795473
2017-05-30,-0.007572730979144016
2017-05-31,-0.007249162672118725
2017-06-01,0.020945381114004347
2017-06-02,-0.008093484799822859
2017-06-05,0.0018974703320167041
2017-06-06,0.005492326440667883
2017-06-07,-0.0022598860634213125
2017-06-08,0.008684205076764151
2017-06-09,0.02395621934077874
2017-06-12,-0.004386657368883107
2017-06-13,0.010280962587146725
2017-06-14,-0.03052902004849911
2017-06-15,-0.006747723559545227
2017-06-16,0.01471971498311242
2017-06-19,0.009670700539168964
2017-06-20,-0.026524015312523463
2017-06-21,-0.021192017969824506
2017-06-22,-0.010825611688709103
2017-06-23,0.006449194795117519
2017-06-26,-0.0033012145523932945
2017-06-27,0.01013078785114252
2017-06-28,0.014850577325336456
2017-06-29,-0.015393444210578311
2017-06-30,0.010036642660715689
2017-07-03,0.01471417215121762
2017-07-05,-0.0037664464176934143
2017-07-06,-0.0009450088182535454
2017-07-07,0.023084381818192057
2017-07-10,0.00018485737871154484
2017-07-11,0.002218606203765683
2017-07-12,-0.008118121568441716
2017-07-13,0.0014882108356937263
2017-07-14,-0.0005572154975891364
2017-07-17,0.009291919837994822
2017-07-18,0.009574727754483314
2017-07-19,0.013131887651658403
2017-07-20,-0.0027004894476627683
2017-07-21,-0.0010832272821268418
2017-07-24,0.003975399719886585
2017-07-25,0.008279293991783732
2017-07-26,-0.006426204542369307
2017-07-27,0.008803414362039463
2017-07-28,-0.02083685388604628
2017-07-31,0.018370161692637277
2017-08-01,0.009644383032886061
2017-08-02,-0.005837355279967649
2017-08-03,-0.005515752484600567
2017-08-04,-0.0017894330510713763
2017-08-07,-0.015952846103915674
2017-08-08,-0.008378826609467427
2017-08-09,-0.026634713576015656
2017-08-10,-0.01471990063767703
2017-08-11,-0.0009575921588238501
2017-08-14,0.010625937975235367
2017-08-15,-0.008028919525578715
2017-08-16,-0.01599544032919331
2017-08-17,-0.02663540381381435
2017-08-18,0.00824951654548789
2017-08-21,-0.013171047599602748
2017-08-22,0.0044488477760646905
2017-08-23,0.010066547213123611
2017-08-24,0.019135320928199917
2017-08-25,0.01153882688084229
2017-08-28,0.015467786510513726
2017-08-29,-0.020753730416660177
2017-08-30,0.01749941369656094
2017-08-31,0.002293220062471457
2017-09-01,0.03489035875904278
2017-09-05,-0.04587352810995027
2017-09-06,0.011199326830222844
2017-09-07,0.004964801702462829
2017-09-08,0.015010116214741132
2017-09-11,0.00617761069338485
2017-09-12,0.00037206066850137276
2017-09-13,-0.010414641156265225
2017-09-14,-0.01635030933352366
2017-09-15,0.011845526655302807
2017-09-18,0.011707313656225349
2017-09-19,0.01157092750259836
2017-09-20,0.00424384984896653
2017-09-21,-0.0011025063680638603
2017-09-22,0.006621531383212753
2017-09-25,0.014617098168931753
2017-09-26,-0.0027013152770977156
2017-09-27,-0.0025279450259876324
2017-09-28,0.004163596773603562
2017-09-29,0.010996991644767862
2017-10-02,-0.0033876790007683066
2017-10-03,0.00447255063857277
2017-10-04,0.003028272425748879
2017-10-05,-0.0010650907680633814
2017-10-06,-0.004089356141397271
2017-10-09,0.0021419931558688265
2017-10-10,0.001959956272681751
2017-10-11,-0.0005335904703119843
2017-10-12,0.005869850412453248
2017-10-13,-0.003183264413962661
2017-10-16,-0.011530863414994874
2017-10-17,0.01417789471701636
2017-10-18,0.004247271699536537
2017-10-19,0.006167250833243765
2017-10-20,0.0068303409006977844
2017-10-23,-0.02000364582577152
2017-10-24,0.01153726226586782
2017-10-25,-0.009651131149982728
2017-10-26,0.014706032429343319
2017-10-27,0.020953260864006618
2017-10-30,0.010090895278421108
2017-10-31,0.011513538374948729
2017-11-01,0.019250166866808804
2017-11-02,0.021021368399062323
2017-11-03,0.0004827022153659488
2017-11-06,0.0024116403494087724
2017-11-07,0.012189210326683853
2017-11-08,0.0017430300647163222
2017-11-09,-0.0246759027451513
2017-11-10,0.000973151915798276
2017-11-13,0.007777092891880777
2017-11-14,0.010771433766527672
2017-11-15,-0.015527284587769419
2017-11-16,0.008292320729145652
2017-11-17,0.00419313217979056
2017-11-20,-0.005299481992167232
2017-11-21,0.0056505629303433835
2017-11-22,-0.004495315514183917
2017-11-24,0.0003228735243083758
2017-11-27,-0.0024181113616673633
2017-11-28,0.005494578706379594
2017-11-29,-0.013179253437035854
2017-11-30,0.02003250384338129
2017-12-01,0.003353203191877707
2017-12-04,0.00731997635749515
2017-12-05,0.019589590692509873
2017-12-06,-0.01673380886346132
2017-12-07,0.008509220959482366
2017-12-08,0.011718620635300159
2017-12-11,-0.004478758555723217
2017-12-12,0.00046560147162577614
2017-12-13,-0.00527205456102664
2017-12-14,0.007949919040853404
2017-12-15,0.016857350591711784
2017-12-18,0.003954321486351553
2017-12-19,-0.019087997176176152
2017-12-20,0.014054172364489581
2017-12-21,0.010203909023897895
2017-12-22,0.0004524750891916618
2017-12-26,0.0072332574603610755
2017-12-27,-0.006283630885756453
2017-12-28,-0.0003012169163419953
2017-12-29,-0.006325269852980098
2018-01-02,0.018187291279671003
2018-01-03,0.021286326870449956
2018-01-04,0.001020148119766917
2018-01-05,0.00960960468957972
2018-01-08,0.0007212258783484415
2018-01-09,-0.00562047300155033
2018-01-10,0.007391332953569751
2018-01-11,0.010645887142376242
2018-01-12,0.016654796191911236
2018-01-16,-0.008961147670146441
2018-01-17,0.0169539771088143
2018-01-18,-0.006807379599194308
2018-01-19,0.005595131378835383
2018-01-22,0.01766600887179748
2018-01-23,-0.0005465357561935669
2018-01-24,-0.020924582988853135
2018-01-25,-0.007123926180862328
2018-01-26,0.009285001523003933
2018-01-29,-0.022163130516663743
2018-01-30,-0.014540394786877298
2018-01-31,0.002025089813196379
2018-02-01,-0.008372882369411916
2018-02-02,-0.018634522760390015
2018-02-05,-0.041981813087767494
2018-02-06,0.01718803170450589
2018-02-07,-0.009133679648143711
2018-02-08,-0.03533604818932723
2018-02-09,0.016722443161080847
2018-02-12,0.014567820834090472
2018-02-13,0.020225316983286223
2018-02-14,0.031477031523052146
2018-02-15,-0.005281714820701722
2018-02-16,0.0019174508919681532
2018-02-20,-0.018081963303721804
2018-02-21,0.00030183541527772917
2018-02-22,0.00286704371018609
2018-02-23,0.005266118299927847
2018-02-26,-0.0077829529535852204
2018-02-27,-0.010408963644058744
2018-02-28,-0.023475582621190982
2018-03-01,0.011395696242606501
2018-03-02,0.006173633517018606
2018-03-05,0.01487982326381121
2018-03-06,0.018591003671440287
2018-03-07,0.004303256525600263
2018-03-08,0.01994701257821352
2018-03-09,0.01723856502774157
2018-03-12,-0.013528634897061687
2018-03-13,-0.00043339672247211247
2018-03-14,0.0017330862160647165
2018-03-15,-0.010524504148564429
2018-03-16,0.015299320959837326
2018-03-19,-0.006745114588134538
2018-03-20,0.03250996834546549
2018-03-21,0.024489067313251178
2018-03-22,-0.003278472783359132
2018-03-23,-0.023160197566647334
2018-03-26,0.03367005983843541
2018-03-27,-0.010857553526728791
2018-03-28,-0.01454449478766251
2018-03-29,0.017961568407762085
2018-04-02,-0.01791822271198329
2018-04-03,0.01114197848936005
2018-04-04,-0.00041305338952279946
2018-04-05,0.011575053506709176
2018-04-06,-0.013077768790507482
2018-04-09,-0.01076561609431348
2018-04-10,0.02832425415916151
2018-04-11,0.0043419075554824715
2018-04-12,0.0031074885280060194
2018-04-13,0.004578669558212178
2018-04-16,0.03928161483534098
2018-04-17,0.013287027954430375
2018-04-18,0.0029279105517254767
2018-04-19,0.007870209118890692
2018-04-20,0.004533961757946736
2018-04-23,0.0011281026446572362
2018-04-24,-0.0008764043615219208
2018-04-25,0.005640427856631991
2018-04-26,0.03365305144228614
2018-04-27,-0.018087319439903826
2018-04-30,-0.08006852949684895
2018-05-01,-0.026832164024967353
2018-05-02,0.04032876027260213
2018-05-03,0.021361069551895984
2018-05-04,-0.0067130572424281
2018-05-07,-0.005719020542442332
2018-05-08,-0.015555650991916137
