Date,DTE
2015-04-01,0.0085513246346538
2015-04-02,0.008601340414489567
2015-04-06,0.01583829623101507
2015-04-07,-0.014751633834665379
2015-04-08,-0.0041387955116269914
2015-04-09,-0.005134172570362527
2015-04-10,0.004177521535587259
2015-04-13,-0.008319744753851444
2015-04-14,0.004564881567600265
2015-04-15,0.000736778402354199
2015-04-16,-0.006627207246939548
2015-04-17,-0.0029649024645108657
2015-04-20,0.016480806608452525
2015-04-21,-0.010484211293514734
2015-04-22,0.009239726543066817
2015-04-23,0.010986609225576816
2015-04-24,-0.00012107596785959629
2015-04-27,-0.016181668234371394
2015-04-28,0.004909668037731407
2015-04-29,-0.007084175775129209
2015-04-30,-0.020420733076822573
2015-05-01,0.005651241534720519
2015-05-04,0.006618713942527332
2015-05-05,-0.02381866066564664
2015-05-06,-0.009404217118961111
2015-05-07,0.005644641470040401
2015-05-08,0.01046073998401753
2015-05-11,-0.0054287341695757885
2015-05-12,-0.006600409073260982
2015-05-13,-0.01367235599394001
2015-05-14,0.011659346264486947
2015-05-15,0.013446110970856573
2015-05-18,0.007455094079203972
2015-05-19,-0.002508486004154098
2015-05-20,0.0023891854565858406
2015-05-21,-0.0007529644514233658
2015-05-22,-0.0006278904156656884
2015-05-26,-0.005652187621353444
2015-05-27,0.000505261950277669
2015-05-28,0.0041667439731039035
2015-05-29,-0.0037720725480061557
2015-06-01,0.00037849221754737705
2015-06-02,-0.017915681241869597
2015-06-03,-0.015030948501049357
2015-06-04,0.00013062347208370184
2015-06-05,-0.022691959349494528
2015-06-08,-0.005470865196009922
2015-06-09,-0.00013403560997837793
2015-06-10,0.006843756746580665
2015-06-11,0.006322414032803758
2015-06-12,-0.00975806063619089
2015-06-15,-0.004049874192669556
2015-06-16,0.004337104381085144
2015-06-17,0.011876079751897084
2015-06-18,0.014270474315471349
2015-06-19,-0.004733992681932198
2015-06-22,-0.003963400564497066
2015-06-23,-0.013662328138227764
2015-06-24,-0.006858350804273883
2015-06-25,0.0005415183378838506
2015-06-26,0.014480819949495238
2015-06-29,-0.004268664801029165
2015-06-30,0.0
2015-07-01,0.008038560578529141
2015-07-02,0.013024922203757727
2015-07-06,0.0032798257799044883
2015-07-07,0.02733089005141487
2015-07-08,-0.0076372945656130176
2015-07-09,-0.014109558352933704
2015-07-10,0.008456684369987144
2015-07-13,-0.0032251591760277254
2015-07-14,-0.0020711169206483193
2015-07-15,0.005187727915382023
2015-07-16,0.013419448678498203
2015-07-17,-0.013114137967439876
2015-07-20,-0.0012901120405431898
2015-07-21,-0.00968878331296208
2015-07-22,0.00626157554768314
2015-07-23,-0.012574506058539492
2015-07-24,0.01562325803576936
2015-07-27,0.01706252384322937
2015-07-28,-0.0007626519575885116
2015-07-29,0.008776436406780386
2015-07-30,0.00302598143095123
2015-07-31,0.01143964197744407
2015-08-03,-0.0012428111031189681
2015-08-04,-0.015803722591066216
2015-08-05,0.0015171592344851437
2015-08-06,0.008584606478915902
2015-08-07,0.016648112709404694
2015-08-10,-0.007141437702775089
2015-08-11,0.006448534388076466
2015-08-12,0.022917619754985852
2015-08-13,0.0014455662565124872
2015-08-14,0.006134299821823452
2015-08-17,0.00561852392565676
2015-08-18,-0.0061816125958175094
2015-08-19,0.009330243408215866
2015-08-20,-0.0013037076839294004
2015-08-21,-0.013290411397912316
2015-08-24,-0.047264016583211554
2015-08-25,-0.0335775041071108
2015-08-26,0.01711080582642488
2015-08-27,0.01412594468463757
2015-08-28,-0.001772590599778412
2015-08-31,-0.009767987217094265
2015-09-01,-0.024852772120323996
2015-09-02,-0.0014448486233550328
2015-09-03,0.004867934014770148
2015-09-04,-0.017936905699695305
2015-09-08,0.01693098808831306
2015-09-09,-0.014814001714519076
2015-09-10,-0.0010644681737569384
2015-09-11,0.011589196845210648
2015-09-14,-0.0007900047164951518
2015-09-15,0.008170797013807629
2015-09-16,0.014771317435930964
2015-09-17,0.0162548494577317
2015-09-18,-0.0044786355737124195
2015-09-21,0.0023136376047898644
2015-09-22,-0.009104676031938985
2015-09-23,0.013717812977962263
2015-09-24,0.005489635171469498
2015-09-25,0.006475299833920811
2015-09-28,-0.006307297362045161
2015-09-29,-0.00685551761472214
2015-09-30,0.02735539510829721
2015-10-01,-0.012442554961241248
2015-10-02,0.01549694235035437
2015-10-05,0.006451887886813168
2015-10-06,-0.0049312809449783
2015-10-07,-0.004459579634238708
2015-10-08,0.012568346628759386
2015-10-09,-0.0028266268584778986
2015-10-12,0.005669354938373727
2015-10-13,-0.0030636744082070955
2015-10-14,0.0050396900127258615
2015-10-15,0.018346456114674004
2015-10-16,0.0010810314918352493
2015-10-19,0.003479463161750962
2015-10-20,0.002151869581472843
2015-10-21,-0.0004771992612642162
2015-10-22,0.013010294530844346
2015-10-23,-0.01814552919208945
2015-10-26,0.0020402084331487824
2015-10-27,-0.00011957168281617747
2015-10-28,-0.015810482686240745
2015-10-29,-0.012413231298533112
2015-10-30,0.005421976828205777
2015-11-02,0.00698606186395434
2015-11-03,0.0036513818573498114
2015-11-04,0.0030318732525349557
2015-11-05,0.0035063122526275414
2015-11-06,-0.04349387006779526
2015-11-09,-0.0011339618775489946
2015-11-10,0.0113494478773557
2015-11-11,0.009975005180723251
2015-11-12,-0.01197523018619695
2015-11-13,-0.006247862883618449
2015-11-16,0.019238209522851824
2015-11-17,-0.01862836297504611
2015-11-18,0.004148720882387824
2015-11-19,0.013144140367408186
2015-11-20,0.005560852078627221
2015-11-23,-0.01044509371909308
2015-11-24,-0.003973560022616507
2015-11-25,-0.004113965566470923
2015-11-27,0.003630301147075743
2015-11-30,0.003991556720246425
2015-12-01,0.0022360839208592775
2015-12-02,-0.024668497049018745
2015-12-03,-0.005210792220574745
2015-12-04,0.028874286233072644
2015-12-07,0.008071639683824738
2015-12-08,-0.0068983564478192205
2015-12-09,-0.005085478668875432
2015-12-10,-0.016082896676261504
2015-12-11,-0.007475984308260464
2015-12-14,0.0017876538722161328
2015-12-15,0.008283219074374237
2015-12-16,0.022371257541245804
2015-12-17,-0.002619649791527623
2015-12-18,-0.013383612380767906
2015-12-21,-0.0027890699191351898
2015-12-22,0.005339444765120049
2015-12-23,0.011760080154581631
2015-12-24,-0.0016244622595994462
2015-12-28,0.009764552338289212
2015-12-29,0.009670127868598444
2015-12-30,0.001227853335472373
2015-12-31,-0.01655621865486634
2016-01-04,-0.013093732999373997
2016-01-05,0.010235103073793939
2016-01-06,-0.0045030180854961355
2016-01-07,-0.010931056112826631
2016-01-08,-0.004319276263499927
2016-01-11,0.00982409645852167
2016-01-12,0.005685511242258912
2016-01-13,0.00816576331538954
2016-01-14,0.013333124408098307
2016-01-15,-0.00959142025146209
2016-01-19,0.020983222606910656
2016-01-20,-0.024808473997586566
2016-01-21,-0.011722132436138843
2016-01-22,0.02624583159311089
2016-01-25,-0.007008125488587091
2016-01-26,0.011639244340050814
2016-01-27,0.003672212863564006
2016-01-28,0.015243495573950216
2016-01-29,0.021141320986258094
2016-02-01,0.003529085024691403
2016-02-02,0.010667080249259664
2016-02-03,0.010090140954491122
2016-02-04,-0.005511298305914458
2016-02-05,-0.001847563640978711
2016-02-08,-0.0026602166417653006
2016-02-09,0.007306580197902646
2016-02-10,-0.012204636848082928
2016-02-11,-0.019932724133483237
2016-02-12,-0.0042815401550876375
2016-02-16,0.009794388831206646
2016-02-17,-0.0037848797522138655
2016-02-18,0.010923490121371726
2016-02-19,-0.004932916542507382
2016-02-22,0.007908812584824787
2016-02-23,0.0043329443706778825
2016-02-24,0.0034980780490470043
2016-02-25,0.010573903245848726
2016-02-26,-0.03081518919847248
2016-02-29,-0.002017253484637993
2016-03-01,-0.0034472006752936935
2016-03-02,0.0027435776721143057
2016-03-03,-0.000594937651949734
2016-03-04,0.010118427512543215
2016-03-07,0.015436972112383263
2016-03-08,0.012649394626758514
2016-03-09,0.007677895473687801
2016-03-10,0.0007963799591848009
2016-03-11,0.0028408754268178793
2016-03-14,-0.0021531186613951148
2016-03-15,0.0035202553123729885
2016-03-16,0.012560564263679685
2016-03-17,0.008000176588904173
2016-03-18,-0.006147947913855645
2016-03-21,0.0
2016-03-22,-0.006073277721723613
2016-03-23,0.011542157262796282
2016-03-24,0.000782971086696449
2016-03-28,-0.002012002511381783
2016-03-29,0.01780953044875755
2016-03-30,-0.0016507744365634736
2016-03-31,-0.0006613747742996168
2016-04-01,0.004301445585820796
2016-04-04,-0.003624044475330046
2016-04-05,-0.01840857751175551
2016-04-06,-0.0006740513526563019
2016-04-07,-0.0024720720262478846
2016-04-08,0.0025916256237987767
2016-04-11,-0.004606916725637733
2016-04-12,0.005643466504244854
2016-04-13,-0.0044897240327220755
2016-04-14,-0.004622747603290289
2016-04-15,0.009515720034830366
2016-04-18,0.0013461555922118507
2016-04-19,0.0034740695795638654
2016-04-20,-0.027806127267111846
2016-04-21,-0.022857727073054557
2016-04-22,0.008228460205329524
2016-04-25,0.005829726669052349
2016-04-26,-0.002318558531772874
2016-04-27,0.01603358550833267
2016-04-28,0.006860916208996315
2016-04-29,0.012606736914838379
2016-05-02,0.0108793949566941
2016-05-03,-0.004771037453589089
2016-05-04,0.0168336893269998
2016-05-05,-0.0012057845373691922
2016-05-06,-0.011635639852002999
2016-05-09,0.0033317810382880175
2016-05-10,-0.0006640222060878553
2016-05-11,0.0045413312086677315
2016-05-12,0.007057088786516896
2016-05-13,-0.005036496379539401
2016-05-16,0.00010960081735289506
2016-05-17,-0.019365553781292455
2016-05-18,-0.015709381125463606
2016-05-19,0.0106017617654941
2016-05-20,0.0004509604372977538
2016-05-23,-0.010598658470948874
2016-05-24,0.016752119330051052
2016-05-25,-0.005940411498029041
2016-05-26,0.011614045403888884
2016-05-27,0.005460975113582345
2016-05-31,0.005210509394920848
2016-06-01,0.004852197870322428
2016-06-02,-0.00011010132593647359
2016-06-03,0.01887827983159651
2016-06-06,-0.002585433710125873
2016-06-07,0.0011879443785240973
2016-06-08,0.0073357242545271095
2016-06-09,0.007174996928054123
2016-06-10,-0.001488417140272591
2016-06-13,-0.0008519862565307124
2016-06-14,0.012256603061077342
2016-06-15,-0.010318627746136011
2016-06-16,0.007183529937771604
2016-06-17,0.004684004487750526
2016-06-20,-0.004979928504913023
2016-06-21,0.0012776650382158028
2016-06-22,-0.002977457084217039
2016-06-23,0.0033064389371255665
2016-06-24,0.016159832106974026
2016-06-27,0.009520662418110115
2016-06-28,0.0031094444879604666
2016-06-29,0.0032027148014619478
2016-06-30,0.0208036886189662
2016-07-01,0.0016138676537169605
2016-07-05,0.008259546161235809
2016-07-06,-0.0014987427856569813
2016-07-07,-0.017608817418276135
2016-07-08,0.009675511893396882
2016-07-11,-0.0018158211416480219
2016-07-12,-0.012934443201912615
2016-07-13,0.0042999151413041226
2016-07-14,-0.01029586980020547
2016-07-15,0.0058708795718285245
2016-07-18,0.00327667036537882
2016-07-19,0.0007142631820464818
2016-07-20,-0.0053031266190358695
2016-07-21,0.008510370960444158
2016-07-22,0.01067476224655417
2016-07-25,-0.005935110382839115
2016-07-26,-0.008297566888022634
2016-07-27,-0.00785707602222463
2016-07-28,-0.0013374122720940518
2016-07-29,0.004325289202269822
2016-08-01,0.006768079844957198
2016-08-02,-0.0004074067857148256
2016-08-03,-0.014978762970316528
2016-08-04,0.002586347293543012
2016-08-05,-0.018778307556822527
2016-08-08,-0.00010543599689039063
2016-08-09,0.002208675840713825
2016-08-10,0.002832816328464549
2016-08-11,0.0032440420620076793
2016-08-12,0.005214872753881217
2016-08-15,-0.016808691198596182
2016-08-16,-0.011396923051833041
2016-08-17,0.014837413069357819
2016-08-18,0.016935092695828935
2016-08-19,-0.02047983423917188
2016-08-22,0.004434713475271801
2016-08-23,-0.005361700599120112
2016-08-24,0.003382494525268065
2016-08-25,0.0024226940385689844
2016-08-26,-0.027006958513894674
2016-08-29,0.010044308061349705
2016-08-30,-0.011013433537102157
2016-08-31,0.004432462561874795
2016-09-01,-0.0074272910122435976
2016-09-02,0.010736181358020902
2016-09-06,0.010301067726069535
2016-09-07,0.004035088776568996
2016-09-08,-0.00042309295766052024
2016-09-09,-0.037037006279770246
2016-09-12,0.017142981478128982
2016-09-13,-0.013072503712612149
2016-09-14,0.010946886194293626
2016-09-15,0.008080227563137976
2016-09-16,0.01343153178483103
2016-09-19,0.00897853345800037
2016-09-20,-0.0054027618597494165
2016-09-21,0.020875467675255388
2016-09-22,0.003234139239802758
2016-09-23,0.007175241373844843
2016-09-26,-0.002270927736409245
2016-09-27,-0.016144116439005374
2016-09-28,-0.001998542038427198
2016-09-29,-0.019287556363552838
2016-09-30,0.006662916794988094
2016-10-03,-0.008860813452418292
2016-10-04,-0.01755714037187972
2016-10-05,0.006688117227595436
2016-10-06,0.004356188851113885
2016-10-07,-0.004445960835817275
2016-10-10,0.0058818489533207785
2016-10-11,-0.008121627481061933
2016-10-12,0.0016378217421768593
2016-10-13,0.010681250922423002
2016-10-14,-0.007872402839784742
2016-10-17,0.004239066235483202
2016-10-18,0.00487073805560545
2016-10-19,-0.0008616530662224342
2016-10-20,0.003773362316934481
2016-10-21,-0.003866483455863934
2016-10-24,0.004204529245433353
2016-10-25,0.009126163908708573
2016-10-26,-0.0009573480459170725
2016-10-27,-0.0022362502042474475
2016-10-28,0.002668148019789207
2016-10-31,0.022035182319191327
2016-11-01,-0.017914656583009836
2016-11-02,-0.011772369368374114
2016-11-03,0.000965991397819721
2016-11-04,-0.0019296048520474063
2016-11-07,0.023632813404321773
2016-11-08,0.009025101794679857
2016-11-09,-0.03931354794942388
2016-11-10,-0.011800349085019257
2016-11-11,-0.003396123759933478
2016-11-14,0.0045067881497649065
2016-11-15,0.021996408177469062
2016-11-16,-0.01531225846036921
2016-11-17,-0.0030449373514311873
2016-11-18,-0.005017437719840645
2016-11-21,0.011620462282716737
2016-11-22,0.016796345382620315
2016-11-23,-0.012469107950932035
2016-11-25,0.014785286632499783
2016-11-28,0.01882386271395231
2016-11-29,0.0
2016-11-30,-0.028288092818463118
2016-12-01,0.0055857985760814355
2016-12-02,0.01623757313414842
2016-12-05,-0.000525703099578001
2016-12-06,0.0011569158857616113
2016-12-07,0.017963891851643154
2016-12-08,-0.0073269113793329455
2016-12-09,0.01309925394726097
2016-12-12,0.009953775030948409
2016-12-13,0.004978625582564122
2016-12-14,-0.02022056665158023
2016-12-15,0.0062964069605475625
2016-12-16,0.015617142596164868
2016-12-19,0.0008144564293612877
2016-12-20,0.0034599062751310417
2016-12-21,-0.004157854134400174
2016-12-22,0.003054853374350852
2016-12-23,0.002334939486668741
2016-12-27,-0.0009116507292094012
2016-12-28,-0.0072984769314159426
2016-12-29,0.01021141157259775
2016-12-30,-0.004245499712108969
2017-01-03,-0.003045549666674807
2017-01-04,0.0026472736731495417
2017-01-05,0.001320533855406758
2017-01-06,0.0026366215415110084
2017-01-09,-0.009912723175260707
2017-01-10,-0.004597394605570071
2017-01-11,0.010058332455581853
2017-01-12,-0.00040651007182990195
2017-01-13,-0.000711319906006147
2017-01-17,0.009155502002037741
2017-01-18,-0.003124585658234369
2017-01-19,-0.007584343204629418
2017-01-20,0.0026489792267412327
2017-01-23,-0.0037602985221013574
2017-01-24,-0.0007138475712017422
2017-01-25,-0.0002046734250098492
2017-01-26,0.0028594088720761413
2017-01-27,-0.011403331829438756
2017-01-30,0.0005152376224077937
2017-01-31,0.015336936611975993
2017-02-01,-0.007197706900527234
2017-02-02,0.01041542040061616
2017-02-03,0.0006063775029567786
2017-02-06,-0.00908985074372759
2017-02-07,0.0029558467555075296
2017-02-08,0.003353566200405389
2017-02-09,-0.015395332037839493
2017-02-10,0.001542986281398262
2017-02-13,0.007292578325322374
2017-02-14,0.0014272940651849364
2017-02-15,-0.002545318311950373
2017-02-16,0.007247426601280305
2017-02-17,-0.005573643576393228
2017-02-21,0.008458742413406162
2017-02-22,0.0034364790923329114
2017-02-23,0.00795633874155377
2017-02-24,0.010091972728437204
2017-02-27,-0.004847200682304709
2017-02-28,0.007753318311913393
2017-03-01,-0.004537326742910186
2017-03-02,0.006143488912160544
2017-03-03,-0.004038111939208
2017-03-06,0.005241331677624084
2017-03-07,-0.0010825724518415125
2017-03-08,-0.014179989923538083
2017-03-09,-0.0038957530907880455
2017-03-10,0.005415197694594864
2017-03-13,0.0034915074991219708
2017-03-14,-0.00119333445894243
2017-03-15,0.020599513519726553
2017-03-16,-0.014990141993717843
2017-03-17,0.0068852929812901476
2017-03-20,-0.006640048277680166
2017-03-21,0.012371552841644817
2017-03-22,0.004040769296559166
2017-03-23,-0.002748615896618456
2017-03-24,0.005610201884284294
2017-03-27,-0.0027405845781350857
2017-03-28,-0.0018647063385106577
2017-03-29,0.0007869902191832701
2017-03-30,-0.005010933650828164
2017-03-31,0.008294587082815719
2017-04-03,-0.0044070694856105375
2017-04-04,0.005704998757138924
2017-04-05,0.008705152478664324
2017-04-06,-0.0015514706201383843
2017-04-07,0.0
2017-04-10,0.002233733132644522
2017-04-11,-0.0006783364884442866
2017-04-12,0.008048282386835082
2017-04-13,-0.004328644421614625
2017-04-17,0.00898455977158763
2017-04-18,-0.00019110667337740583
2017-04-19,-0.005554429746528311
2017-04-20,-0.003852607977690381
2017-04-21,0.004930406713303581
2017-04-24,0.0048102699444561026
2017-04-25,-0.0016275766064131059
2017-04-26,0.0015341347811819173
2017-04-27,0.006032431535329508
2017-04-28,-0.004568808153765369
2017-05-01,-0.006214501050367582
2017-05-02,0.003078759763727623
2017-05-03,-0.0040280742033047545
2017-05-04,0.0033700964410721124
2017-05-05,0.003359568163373128
2017-05-08,-0.00047837959640617544
2017-05-09,-0.004976762636302534
2017-05-10,0.006251898470102102
2017-05-11,0.0013381462627968244
2017-05-12,0.006300069869639602
2017-05-15,0.005027468504460675
2017-05-16,-0.010854196429146978
2017-05-17,0.0035305760787347484
2017-05-18,0.0016165464128412577
2017-05-19,0.0065500953293962105
2017-05-22,0.009525655178234782
2017-05-23,0.0030829928473465884
2017-05-24,0.005122382465521325
2017-05-25,0.009822338971677391
2017-05-26,-0.0009178875814078724
2017-05-30,0.002479978534466909
2017-05-31,0.003390193650450568
2017-06-01,0.00812585402535504
2017-06-02,0.004709918023835247
2017-06-05,-0.006490494287698434
2017-06-06,-0.00045408884029130014
2017-06-07,0.00426673986697379
2017-06-08,-0.014914421055813532
2017-06-09,0.0
2017-06-12,-9.184278330742757e-05
2017-06-13,0.004037779595111202
2017-06-14,0.009870890070905913
2017-06-15,0.008161201691069042
2017-06-16,0.005698456249659811
2017-06-19,-0.002608039113439098
2017-06-20,0.0010821122772635139
2017-06-21,-0.008016850408306353
2017-06-22,-0.004993863926467279
2017-06-23,-0.006297097443479283
2017-06-26,0.004683871164402387
2017-06-27,-0.015813249391993245
2017-06-28,-0.013281324202970235
2017-06-29,-0.0030122778208586665
2017-06-30,-0.001227331795242259
2017-07-03,-0.0023631113349137367
2017-07-05,-0.0009480372384509383
2017-07-06,-0.0025601675963721204
2017-07-07,0.0008558018833642045
2017-07-10,-0.0031352570800882162
2017-07-11,-0.002382813535512507
2017-07-12,0.008693541524291026
2017-07-13,-0.006629797684745364
2017-07-14,0.004767334360898046
2017-07-17,0.006546896766940202
2017-07-18,-0.0031108018365795242
2017-07-19,0.0017968208715033462
2017-07-20,0.007834332344747175
2017-07-21,0.01095816035838304
2017-07-24,-0.01454537304250314
2017-07-25,-0.0006577119972996925
2017-07-26,0.01015990523417587
2017-07-27,-0.0002793962211742329
2017-07-28,-0.00586863379415925
2017-07-31,0.0031856718034151132
2017-08-01,-0.0006531454745904997
2017-08-02,0.005701034180206399
2017-08-03,0.011803082889434657
2017-08-04,0.0006429305868993485
2017-08-07,-9.204875751878117e-05
2017-08-08,0.004314887660672229
2017-08-09,-0.007952455556617943
2017-08-10,0.0048830150464147515
2017-08-11,-0.010911212774918244
2017-08-14,0.010939052242065372
2017-08-15,0.001100791849917515
2017-08-16,0.006503599734798637
2017-08-17,0.00018177803381047575
2017-08-18,0.0066427849416454965
2017-08-21,0.0023499461056910587
2017-08-22,0.004328628825927661
2017-08-23,0.004668769636636982
2017-08-24,-0.0013403593566944094
2017-08-25,-0.002147955384113276
2017-08-28,0.005740350500577307
2017-08-29,-0.0002681619535613855
2017-08-30,-0.0012484916404956747
2017-08-31,0.0031256526998511003
2017-09-01,-0.0017804773689682474
2017-09-05,0.005797524150617406
2017-09-06,-0.009665504179254492
2017-09-07,0.0016118315678919082
2017-09-08,0.008760639311018004
2017-09-11,0.005937747900301549
2017-09-12,-0.019557633224387527
2017-09-13,-0.009524669667367536
2017-09-14,0.012246801259266249
2017-09-15,0.006275040509980512
2017-09-18,-0.00825465928894309
2017-09-19,-0.0031667876480587775
2017-09-20,-0.01179862329565029
2017-09-21,0.0012858259636476799
2017-09-22,-0.005870513089952345
2017-09-25,0.012548292407860373
2017-09-26,-0.0019135186003289562
2017-09-27,-0.020907624645234102
2017-09-28,0.003916470269810679
2017-09-29,-0.002786565264138563
2017-10-02,9.314506360347252e-05
2017-10-03,-0.007171285813750594
2017-10-04,0.00891186644018993
2017-10-05,0.0018597176801649073
2017-10-06,-0.0006499782568976098
2017-10-09,0.0023217064143523647
2017-10-10,0.012600612499618524
2017-10-11,0.0037515075770007122
2017-10-12,0.008842451550789221
2017-10-13,-0.007047703686372642
2017-10-16,-0.0023661199243703024
2017-10-17,0.00483446819421296
2017-10-18,0.0035404285899480747
2017-10-19,0.014382599800490281
2017-10-20,0.0008917469851037474
2017-10-23,0.007216405019142558
2017-10-24,-0.0030959917527787484
2017-10-25,-0.017125202579846066
2017-10-26,-0.005867732571230855
2017-10-27,0.006447123693479773
2017-10-30,-0.0044206867582359255
2017-10-31,0.0010872376530555172
2017-11-01,-0.0016295578863260163
2017-11-02,0.0047152955186073875
2017-11-03,0.0009026365972075734
2017-11-06,0.0061315775984802645
2017-11-07,0.011023643332472188
2017-11-08,0.0033684101844353442
2017-11-09,0.0002647349928928122
2017-11-10,-0.006800443874743767
2017-11-13,0.01591795683153685
2017-11-14,0.01172965226684397
2017-11-15,-0.009603487644162967
2017-11-16,-0.00419346234173934
2017-11-17,-0.009386736219003544
2017-11-20,-0.006110552739038488
2017-11-21,0.0036529213085354506
2017-11-22,-0.00017735182214062561
2017-11-24,0.0002662809421545287
2017-11-27,0.008788433240027649
2017-11-28,0.006159733499827791
2017-11-29,0.0019240964057121168
2017-11-30,0.008816286834486098
2017-12-01,-0.003115012125981753
2017-12-04,0.002777652469306391
2017-12-05,-0.010213851640079485
2017-12-06,0.005684231692323349
2017-12-07,0.0006086989679960908
2017-12-08,0.0036499720737415142
2017-12-11,0.004329402650920411
2017-12-12,-0.01707042928566538
2017-12-13,-0.0016664277140044925
2017-12-14,-0.001756965893783824
2017-12-15,0.004372884034848257
2017-12-18,-0.018281615749476843
2017-12-19,-0.019341225303249332
2017-12-20,-0.0069718615561997765
2017-12-21,0.0
2017-12-22,0.004341577250811524
2017-12-26,-0.00542667216515802
2017-12-27,0.005641404506821601
2017-12-28,0.008000631751393206
2017-12-29,-0.0013682569840545167
2018-01-02,-0.009227488233892966
2018-01-03,-0.003227173255208937
2018-01-04,-0.016650990565269197
2018-01-05,-0.0009410076968798808
2018-01-08,0.007344714028942434
2018-01-09,-0.012151901676096921
2018-01-10,-0.00984073920292916
2018-01-11,-0.006785493845324786
2018-01-12,-9.646816855013451e-05
2018-01-16,0.002117519977261839
2018-01-17,-0.0004802627484890021
2018-01-18,-0.005956239592532664
2018-01-19,-0.003092694621436909
2018-01-22,0.0020357934969101876
2018-01-23,0.01267394319956594
2018-01-24,-0.002292709298801321
2018-01-25,0.01465093177889143
2018-01-26,-0.004341222099321196
2018-01-29,-0.010521337045894974
2018-01-30,-0.001436896788114983
2018-01-31,0.013430481928855098
2018-02-01,-0.013441871929019023
2018-02-02,-0.009019359228104928
2018-02-05,-0.012393314711820147
2018-02-06,-0.025882553418152376
2018-02-07,-0.000906061016449633
2018-02-08,-0.007857099125607836
2018-02-09,0.026094025820542655
2018-02-12,0.0018800495150324004
2018-02-13,0.009481743080028249
2018-02-14,-0.009588529217529396
2018-02-15,0.018967008603163693
2018-02-16,0.02006768123421998
2018-02-20,-0.019198105580664815
2018-02-21,-0.01259666955367067
2018-02-22,-0.00039254314868175655
2018-02-23,0.0278816212578632
2018-02-26,-0.008978228477576566
2018-02-27,-0.016672847712094208
2018-02-28,-0.012251368652769101
2018-03-01,-0.0004961604672497621
2018-03-02,0.0005955966983008931
2018-03-05,0.017660716529048326
2018-03-06,-0.013356804637639996
2018-03-07,-0.012648491990190802
2018-03-08,0.004804206384918519
2018-03-09,0.0012946243852340888
2018-03-12,0.0037799222374776953
2018-03-13,0.00019825415429708393
2018-03-14,0.008322514961059069
2018-03-15,-0.000491107748836539
2018-03-16,0.014210873841999927
2018-03-19,-0.0007824847489114051
2018-03-20,-0.0003909346050487983
2018-03-21,0.0037197436405274065
2018-03-22,0.0001949860104215606
2018-03-23,-0.014236656187840868
2018-03-26,0.010188657564052628
2018-03-27,0.01654928542687384
2018-03-28,0.0018299665598013881
2018-03-29,0.003846575003384922
2018-04-02,-0.0069925697934450914
2018-04-03,0.00723454194112505
2018-04-04,-0.005075680608587763
2018-04-05,0.007122895148786723
2018-04-06,-0.005447747667377656
2018-04-09,0.0026908739687578898
2018-04-10,-0.007475600349567069
2018-04-11,-0.002124615380377448
2018-04-12,-0.011999015485781417
2018-04-13,0.003330063546812756
2018-04-16,0.011421381288267751
2018-04-17,0.00849314866330686
2018-04-18,-0.004593413755386022
2018-04-19,-0.002596061289120044
2018-04-20,-0.009735792431862622
2018-04-23,0.00584041299206417
2018-04-24,0.008419205050529177
2018-04-25,-0.001822789789354684
2018-04-26,0.007883741040280778
2018-04-27,0.007822182687331924
2018-04-30,-0.002366319270246109
2018-05-01,-0.003794831398927778
