Date,CI
2015-12-01,0.034153358228618425
2015-12-02,0.0010744182286290815
2015-12-03,-0.01774706557712391
2015-12-04,0.023094753136000623
2015-12-07,-0.018799510208749592
2015-12-08,-0.003555911991477978
2015-12-09,-0.0013111788967047344
2015-12-10,0.015388245194908778
2015-12-11,0.006105140137561138
2015-12-14,0.004354589923909691
2015-12-15,-0.0003556132220002839
2015-12-16,0.0039107873373105395
2015-12-17,0.012819467090549486
2015-12-18,0.006783502970014066
2015-12-21,0.003472704398820081
2015-12-22,0.008167650067060217
2015-12-23,0.00830783151008907
2015-12-24,-0.0027238085165988135
2015-12-28,0.004165237678360301
2015-12-29,0.008839005860127314
2015-12-30,-0.010244689202072665
2015-12-31,-0.0035407428460263457
2016-01-04,0.0015033512062829768
2016-01-05,-0.016444618022514845
2016-01-06,-0.007701114851635826
2016-01-07,-0.011606089766175387
2016-01-08,-0.018603855857313167
2016-01-11,-0.028902694070762514
2016-01-12,0.03228642132223247
2016-01-13,-0.027465825649272246
2016-01-14,0.02558008216844554
2016-01-15,-0.017949561182790563
2016-01-19,0.027086555764693987
2016-01-20,-0.004931351943833651
2016-01-21,0.006464007739388045
2016-01-22,-0.015913972155324085
2016-01-25,-0.01486548840290014
2016-01-26,-0.0031653107724008978
2016-01-27,-0.02939006272208844
2016-01-28,-0.01224928152448801
2016-01-29,0.02903783085268663
2016-02-01,-0.002769188605848183
2016-02-02,-0.009982797517316233
2016-02-03,0.004549237643175275
2016-02-04,0.0171320876217953
2016-02-05,-0.012762705926597229
2016-02-08,-0.0608040817251585
2016-02-09,0.025768116110663986
2016-02-10,0.010297980679797591
2016-02-11,-0.011582975375124871
2016-02-12,0.017968680263908965
2016-02-16,0.029777362303847976
2016-02-17,0.012446331927756793
2016-02-18,-0.0014725232477025285
2016-02-19,-0.012606039744162967
2016-02-22,0.018067707736449723
2016-02-23,0.010853947337171599
2016-02-24,-0.004352834823685536
2016-02-25,0.022442572546222728
2016-02-26,0.006627513577901256
2016-02-29,-0.011610689737459046
2016-03-01,-0.007735839610921502
2016-03-02,0.014220541906569073
2016-03-03,-0.00049803807104154
2016-03-04,-0.010610143554676377
2016-03-07,0.011011833338605559
2016-03-08,-0.003915285115000167
2016-03-09,0.0015010156742831793
2016-03-10,0.014562355256947379
2016-03-11,0.017519013351184443
2016-03-14,0.00449457478062798
2016-03-15,-0.012941276398524382
2016-03-16,-0.010042438680484156
2016-03-17,-0.02923582291160476
2016-03-18,0.01255456575241709
2016-03-21,-0.009890579914143105
2016-03-22,0.005790914998048402
2016-03-23,-0.007772738922800948
2016-03-24,0.0005804173685508562
2016-03-28,-0.0024647292207454763
2016-03-29,0.0033428199711662554
2016-03-30,-0.004418156962174291
2016-03-31,-0.001600502970585893
2016-04-01,-0.00058290124259186
2016-04-04,0.02967340539286778
2016-04-05,-0.04064284029238385
2016-04-06,-0.0021403238550407044
2016-04-07,-0.0247040265775893
2016-04-08,-0.010996600164855708
2016-04-11,0.012575622641136652
2016-04-12,0.028246896734786864
2016-04-13,0.008985282151752427
2016-04-14,-0.014598658076109605
2016-04-15,0.012222322418676601
2016-04-18,0.0034394354265898652
2016-04-19,0.02005528733724815
2016-04-20,0.010009494949017705
2016-04-21,-0.00658328516956086
2016-04-22,0.010545527049189873
2016-04-25,-0.011070255109944305
2016-04-26,0.003066073513213974
2016-04-27,-0.010022782306333022
2016-04-28,0.004811218530491601
2016-04-29,-0.010004838347379197
2016-05-02,-0.0018764439515205344
2016-05-03,-0.003905438550742324
2016-05-04,-0.017714432773706323
2016-05-05,-0.0027348330822140055
2016-05-06,-0.030237461349675643
2016-05-09,0.004050068199649148
2016-05-10,0.012711477633366552
2016-05-11,-0.019090835616759838
2016-05-12,-0.018772287107398977
2016-05-13,0.00234260669701869
2016-05-16,0.012854449641931165
2016-05-17,0.0033075034876008935
2016-05-18,-0.007359778947665041
2016-05-19,-0.0032436691299296827
2016-05-20,0.017201277116193125
2016-05-23,-0.039076828670399744
2016-05-24,-0.010622219356080542
2016-05-25,0.035974568336016643
2016-05-26,-0.0033254739081369777
2016-05-27,-0.0003879270040967331
2016-05-31,-0.00551168855215467
2016-06-01,-0.00304407781874394
2016-06-02,0.0144846695066001
2016-06-03,0.0010033652031340434
2016-06-06,-0.0005396732426568018
2016-06-07,-0.005939993394273202
2016-06-08,0.01792652734950062
2016-06-09,-0.014637637038559803
2016-06-10,-0.009052196749779418
2016-06-13,-0.012336115524840152
2016-06-14,0.006877618786493844
2016-06-15,-0.006359490058056694
2016-06-16,0.016829943618925425
2016-06-17,0.006294195797019508
2016-06-20,-0.012818587257651282
2016-06-21,-0.000390923317461489
2016-06-22,0.0008607424902511429
2016-06-23,0.01446428472260708
2016-06-24,-0.015722469764481217
2016-06-27,-0.04400601435685181
2016-06-28,0.025554886222153295
2016-06-29,0.02891143124401019
2016-06-30,-0.006520197604824585
2016-07-01,0.0021875986689210425
2016-07-05,-0.011849870985413347
2016-07-06,0.012228636603781817
2016-07-07,-0.010132393623095592
2016-07-08,0.0204723499000099
2016-07-11,-0.009490794481232467
2016-07-12,0.00490783289022656
2016-07-13,0.009224869585114925
2016-07-14,-0.0013827075031864755
2016-07-15,0.012768303869775899
2016-07-18,0.011088305502434004
2016-07-19,-0.021257506631668366
2016-07-20,0.02156568414775517
2016-07-21,0.05416556921105742
2016-07-22,0.040479341666253665
2016-07-25,-0.03965767178664814
2016-07-26,-0.0014265612534229977
2016-07-27,-0.013427228329893293
2016-07-28,-0.015492822330251732
2016-07-29,-0.051695067807085104
2016-08-01,-0.01682708641903674
2016-08-02,-0.020979500189068134
2016-08-03,0.0037864109710372684
2016-08-04,0.02953452781848398
2016-08-05,0.0017149738781478963
2016-08-08,-0.000855986752579807
2016-08-09,-0.009502336842682202
2016-08-10,0.003381302444397827
2016-08-11,-0.007680352752914454
2016-08-12,0.05283535565991615
2016-08-15,-0.005100785934390117
2016-08-16,-0.006032115904702207
2016-08-17,0.0035653779808120234
2016-08-18,0.0024187277510756555
2016-08-19,0.002865203711387876
2016-08-22,0.002631787303447375
2016-08-23,-0.0026248791797489623
2016-08-24,-0.012255654902457613
2016-08-25,-0.014919453147229977
2016-08-26,-0.013600309148701917
2016-08-29,0.006580664496425692
2016-08-30,-0.0021015021555920166
2016-08-31,0.0003118891004292301
2016-09-01,-0.004833932844722
2016-09-02,0.0042307358325284206
2016-09-06,-0.0046809561862036775
2016-09-07,-0.0065840163995448675
2016-09-08,0.007337826144160564
2016-09-09,0.006109460921470911
2016-09-12,0.004359593449248411
2016-09-13,-0.011394330490896554
2016-09-14,-0.010114544252661006
2016-09-15,0.01893064100922781
2016-09-16,0.026042012760855826
2016-09-19,-0.0007578895254624074
2016-09-20,-0.002426246824415834
2016-09-21,0.007524561271795127
2016-09-22,-0.004224486959161333
2016-09-23,-0.00757581967046439
2016-09-26,-0.00503803301976391
2016-09-27,0.010433966129451244
2016-09-28,-0.001518490224131308
2016-09-29,-0.00532311243490724
2016-09-30,-0.003669855922163734
2016-10-03,-0.017725505535390207
2016-10-04,0.0007811308919751792
2016-10-05,-0.007961870697930529
2016-10-06,-0.0014948729296273555
2016-10-07,0.002600402852548589
2016-10-10,0.003929922994541535
2016-10-11,-0.021373293273213023
2016-10-12,-0.024319989428389754
2016-10-13,-0.00655944637952921
2016-10-14,-0.002146022071130127
2016-10-17,-0.01869309806071695
2016-10-18,0.042228395176463485
2016-10-19,-0.0008085407552632651
2016-10-20,0.0006472891699356165
2016-10-21,0.004448862762587824
2016-10-24,-0.0009661743214715024
2016-10-25,0.0019344171537272192
2016-10-26,-0.004022493111184078
2016-10-27,-0.005977418980385063
2016-10-28,-0.01170162565979116
2016-10-31,-0.022940143737173346
2016-11-01,-0.023563126558653558
2016-11-02,0.01568547114745833
2016-11-03,-0.004581979919068835
2016-11-04,0.036995931645791735
2016-11-07,0.03781337283746766
2016-11-08,0.019960457203849424
2016-11-09,0.05459343688353213
2016-11-10,-0.007584782583310745
2016-11-11,-0.008161999630465266
2016-11-14,0.018328934200468883
2016-11-15,0.012341944883393685
2016-11-16,0.0006529939698598497
2016-11-17,0.01530225181727718
2016-11-18,-0.009286025854899238
2016-11-21,-0.011679769036565868
2016-11-22,0.01933193826446722
2016-11-23,-0.0014312253485412318
2016-11-25,-0.006163669851278697
2016-11-28,-0.013701586882593264
2016-11-29,0.011186670801938359
2016-11-30,-0.025741245550149894
2016-12-01,-0.0017811494586551513
2016-12-02,-0.007881056615711812
2016-12-05,0.009442412480406004
2016-12-06,0.01893080781130263
2016-12-07,-0.003060159139828933
2016-12-08,0.0021929427455491535
2016-12-09,-0.01699116822306923
2016-12-12,-0.017952568316068396
2016-12-13,0.01654315600625167
2016-12-14,-0.009883265836492128
2016-12-15,0.005628800076962426
2016-12-16,0.02067325695177491
2016-12-19,0.009725242190465222
2016-12-20,-0.0070969735708010795
2016-12-21,-0.00029202808505413014
2016-12-22,-0.0007293194053250573
2016-12-23,0.011973390803325934
2016-12-27,0.005627203153712568
2016-12-28,-0.017145853577607673
2016-12-29,-0.01094923469778375
2016-12-30,-0.015571916035167721
2017-01-03,0.01746763582021016
2017-01-04,0.022104211925375594
2017-01-05,0.021554439263075542
2017-01-06,0.000705555729752394
2017-01-09,0.0038081067374124977
2017-01-10,-0.014892897826927709
2017-01-11,0.017185908871653055
2017-01-12,0.014231842724687471
2017-01-13,0.011335824926689053
2017-01-17,-0.01052561700870891
2017-01-18,-0.019340958355839377
2017-01-19,0.015425736888106112
2017-01-20,0.0042313992996518834
2017-01-23,0.0037301316180113897
2017-01-24,0.008395936157282735
2017-01-25,0.013921998256537504
2017-01-26,-0.011913586224601147
2017-01-27,6.807544965248269e-05
2017-01-30,-0.007560811147591773
2017-01-31,0.003569143337576408
2017-02-01,0.009711270315267972
2017-02-02,0.004402749547971929
2017-02-03,0.006810878379861052
2017-02-06,-0.01520432432336749
2017-02-07,0.00591723155799917
2017-02-08,-0.00040574987670027873
2017-02-09,0.0020290142331549355
2017-02-10,-0.01748320950670912
2017-02-13,0.002061050960083577
2017-02-14,0.00569091649362341
2017-02-15,-0.0006137433003443604
2017-02-16,-0.0085953166403816
2017-02-17,-0.012179075163627151
2017-02-21,0.02375305357200186
2017-02-22,0.003538188860004343
2017-02-23,0.00013528994550426887
2017-02-24,-0.0031858263983286506
2017-02-27,0.018226122138744083
2017-02-28,-0.005476847735534918
2017-03-01,0.022162709578780637
2017-03-02,-0.004073642248581089
2017-03-03,0.002704493984576839
2017-03-06,0.006382183746900916
2017-03-07,-0.007322258532042936
2017-03-08,0.002898942986729436
2017-03-09,-0.00026293626919471347
2017-03-10,-0.001839844453558448
2017-03-13,0.00974218070536459
2017-03-14,0.0009123491380911286
2017-03-15,0.0029961231197195293
2017-03-16,-0.014350591424259762
2017-03-17,0.0006586368241303653
2017-03-20,-0.005003388866383407
2017-03-21,-0.010057643645267289
2017-03-22,0.005080079353612321
2017-03-23,-0.007914032106174917
2017-03-24,-0.022523202661334896
2017-03-27,0.00150868695425177
2017-03-28,0.015475404185913755
2017-03-29,-0.0072150669894148756
2017-03-30,0.002513128702787748
2017-03-31,-0.007520374276710706
2017-04-03,0.019796367146974525
2017-04-04,0.007698108568976458
2017-04-05,-0.004184941275894749
2017-04-06,0.008671749798520922
2017-04-07,0.005489271168554133
2017-04-10,0.0015782810454647578
2017-04-11,-0.00466231583700627
2017-04-12,-0.006465730917949664
2017-04-13,-0.0011953006043944336
2017-04-17,0.005053169443393735
2017-04-18,-0.008930793288741579
2017-04-19,0.014217050893609917
2017-04-20,0.022573415194798052
2017-04-21,-0.001930789173806735
2017-04-24,0.005674618906586382
2017-04-25,0.007822237262565368
2017-04-26,-0.0015904428024741124
2017-04-27,-0.004587830788829517
2017-04-28,0.0010240641869521117
2017-05-01,0.007354693789401345
2017-05-02,0.005459341039976362
2017-05-03,-0.008523714253659609
2017-05-04,-0.0019106063788046912
2017-05-05,0.022458988152279202
2017-05-08,0.00936046026333437
2017-05-09,0.005564151915028015
2017-05-10,0.0015368536219264595
2017-05-11,0.005647838948648287
2017-05-12,-0.010926600830588606
2017-05-15,0.00043192890193433087
2017-05-16,-0.004688245909398425
2017-05-17,-0.018160457841531086
2017-05-18,0.010668443037803232
2017-05-19,-0.003872540363373478
2017-05-22,-0.0008150240272106757
2017-05-23,0.007342235820605669
2017-05-24,0.008347837251328816
2017-05-25,-0.0012974536770166134
2017-05-26,-0.0020415191296900836
2017-05-30,0.0011160013942339564
2017-05-31,-0.0016719314801557639
2017-06-01,0.016870223722252886
2017-06-02,0.0031109785128342615
2017-06-05,0.001823786277913575
2017-06-06,0.004491578978492283
2017-06-07,0.018006016407222214
2017-06-08,-0.011692954479360362
2017-06-09,0.0013812238256001308
2017-06-12,0.0003600074239771267
2017-06-13,-0.0014987155775831873
2017-06-14,0.009366406917805215
2017-06-15,-0.004936946806161413
2017-06-16,0.010760319290231024
2017-06-19,0.006978901751069078
2017-06-20,-0.003993919791056788
2017-06-21,0.003538126519501361
2017-06-22,0.002937898040498821
2017-06-23,-0.0062687198802043875
2017-06-26,-0.007959545944371316
2017-06-27,-0.007191634243822853
2017-06-28,0.006465439904070669
2017-06-29,-0.008505196053741448
2017-06-30,0.0041389476249418244
2017-07-03,0.0006571382119211489
2017-07-05,0.009910246802806721
2017-07-06,-0.007211655092073999
2017-07-07,0.009944065125327306
2017-07-10,-0.00023591124051336454
2017-07-11,0.009376543876551624
2017-07-12,0.0052582469815010136
2017-07-13,0.005753816690406532
2017-07-14,0.004334046720140039
2017-07-17,0.0022438989720974245
2017-07-18,-0.011998023540422342
2017-07-19,0.0128409302336292
2017-07-20,0.0010332132686334816
2017-07-21,-0.0014906789739403958
2017-07-24,0.0017218018923139677
2017-07-25,-0.004125278498167351
2017-07-26,-0.0013805989505889515
2017-07-27,-0.008642313943499569
2017-07-28,0.011042081043016738
2017-07-31,-0.0023565636696022407
2017-08-01,-0.0034571819899229528
2017-08-02,0.010291426023542938
2017-08-03,0.007496792266548535
2017-08-04,-0.019880616682484753
2017-08-07,0.019878277432247682
2017-08-08,-0.0019889179873257
2017-08-09,0.013949983606561966
2017-08-10,-0.015274233854081443
2017-08-11,-0.005588566082898705
2017-08-14,0.011297146176514339
2017-08-15,0.01593442877166229
2017-08-16,0.003907046795982971
2017-08-17,-0.010174353346824594
2017-08-18,-0.0056171734478195345
2017-08-21,0.005366445114668439
2017-08-22,0.010338142942146744
2017-08-23,-0.0023912943258210806
2017-08-24,0.002118375118279392
2017-08-25,-0.0026143538683205403
2017-08-28,0.006692273933592174
2017-08-29,-0.00227121832542454
2017-08-30,-0.0023322322306901233
2017-08-31,0.013302116415830234
2017-09-01,0.006096841417813081
2017-09-05,0.011683076929457137
2017-09-06,-0.017322238350941266
2017-09-07,0.01581569557384155
2017-09-08,-0.0022708466480840794
2017-09-11,0.009536500707938433
2017-09-12,-0.004132612666142732
2017-09-13,0.011155683848777631
2017-09-14,-0.01273829344451205
2017-09-15,0.004426886477263636
2017-09-18,-0.0040312996001719
2017-09-19,-0.020453395816601216
2017-09-20,0.0017080598699821259
2017-09-21,0.0017050565512390925
2017-09-22,0.0033491809974917075
2017-09-25,-0.007114015006276508
2017-09-26,0.012125404334870193
2017-09-27,0.004301822128045085
2017-09-28,0.013934869964314922
2017-09-29,-0.0003207384048032891
2017-10-02,0.011072823733917936
2017-10-03,0.015766428714652836
2017-10-04,-0.006458690451891624
2017-10-05,-0.0003671558846405354
2017-10-06,0.0014160742396687187
2017-10-09,-0.00974067249661037
2017-10-10,-0.005394120570144545
2017-10-11,-0.005955658542945996
2017-10-12,5.397126961792509e-05
2017-10-13,-0.004332484295958894
2017-10-16,-0.006231592760334359
2017-10-17,0.011946630978292294
2017-10-18,0.011538303430615793
2017-10-19,-0.006020347473309817
2017-10-20,0.017001519423226252
2017-10-23,0.010239377476216394
2017-10-24,0.002637099318842484
2017-10-25,0.009335329512679236
2017-10-26,0.015584982595547192
2017-10-27,0.016050323562265767
2017-10-30,-0.02089713202723331
2017-10-31,-0.002528851102469809
2017-11-01,0.003143330161534008
2017-11-02,0.002780066722936958
2017-11-03,0.01769245739451497
2017-11-06,0.015354309584444614
2017-11-07,0.0023902300233900053
2017-11-08,-0.024283684546358986
2017-11-09,-0.014862579289890432
2017-11-10,0.002328835599757273
2017-11-13,-0.0018687491492036523
2017-11-14,-0.0023786674047354683
2017-11-15,-0.003246299600432212
2017-11-16,0.022748019059519065
2017-11-17,-0.01492740899871392
2017-11-20,0.007273924514212604
2017-11-21,0.012937911193574791
2017-11-22,-0.006287487445423068
2017-11-24,-0.0005976294416089045
2017-11-27,-0.003340131756318754
2017-11-28,0.0031013844970917415
2017-11-29,0.026327445269214156
2017-11-30,0.028664415406450372
2017-12-01,-0.01568018237000046
2017-12-04,-0.020632604524512543
2017-12-05,4.90292293495731e-05
2017-12-06,0.000440917821008302
2017-12-07,0.008765383878253541
2017-12-08,0.019271913418360098
2017-12-11,-0.0038577789760286807
2017-12-12,-0.003251122828775266
2017-12-13,-0.0026861841167244993
2017-12-14,-0.020632788295603888
2017-12-15,0.0025045197405186848
2017-12-18,0.010776999123913278
2017-12-19,0.004458418730736824
2017-12-20,-0.005934320426691064
2017-12-21,-0.007328890168120328
2017-12-22,-0.0055253195771204355
2017-12-26,0.0019173662638045652
2017-12-27,-0.005250571941352589
2017-12-28,0.0124809402244217
2017-12-29,-0.010475682193440305
2018-01-02,-0.0026096487073278274
2018-01-03,0.016785105436416536
2018-01-04,0.005243505031790718
2018-01-05,0.016953438025976375
2018-01-08,-0.011066239475448936
2018-01-09,-0.0016808027627566169
2018-01-10,-0.0037522453532478073
2018-01-11,0.018349289589807638
2018-01-12,0.011854628845344717
2018-01-16,0.0063731970667846305
2018-01-17,0.02612339334663827
2018-01-18,-0.003176484050995465
2018-01-19,0.002230631896344537
2018-01-22,0.002725394097477407
2018-01-23,-0.004348793382455085
2018-01-24,0.005505473052559662
2018-01-25,0.003981839916704866
2018-01-26,0.01955984669894706
2018-01-29,-0.010255530152779913
2018-01-30,-0.0715050871919356
2018-01-31,0.002212668458301925
2018-02-01,-0.016030623473108352
2018-02-02,-0.0026828363958744106
2018-02-05,-0.03937181365859943
2018-02-06,0.006007635304007275
2018-02-07,-0.010880932467964621
2018-02-08,-0.03156994460225848
2018-02-09,0.02377568746384573
2018-02-12,-0.001083959705913573
2018-02-13,0.009712986276387392
2018-02-14,0.0005627395920848599
2018-02-15,-0.01846065136870223
2018-02-16,0.009742308686687684
2018-02-20,-0.006243135584194315
2018-02-21,-0.004932359048232859
2018-02-22,0.0013042144929629185
2018-02-23,0.015059907892792657
2018-02-26,0.005596072567434884
2018-02-27,0.004951944522169516
2018-02-28,-0.004876790018003674
2018-03-01,-0.012609203952586245
2018-03-02,-0.001861152507527164
2018-03-05,-0.0037293312471409212
2018-03-06,0.009306241471689791
2018-03-07,0.0006181719412887698
2018-03-08,-0.11454305130301246
2018-03-09,0.008141490146740482
2018-03-12,-0.03489840706049785
2018-03-13,-0.017452723736617992
2018-03-14,0.015146790301964641
2018-03-15,0.00011990687628338215
2018-03-16,0.010605045614546116
2018-03-19,-0.013220783372550171
2018-03-20,-0.008651949629785993
2018-03-21,0.012424286875271084
2018-03-22,-0.01023646436272585
2018-03-23,-0.008104693083116565
2018-03-26,0.028536746168458027
2018-03-27,-0.018615192324067942
2018-03-28,0.016793393546678193
2018-03-29,-0.0034455893014099237
2018-04-02,-0.018421279269995372
2018-04-03,0.019435009870872433
2018-04-04,0.00559990722559367
2018-04-05,0.00142220949341465
2018-04-06,-0.00715838113613021
2018-04-09,0.0007150178641330829
2018-04-10,0.011373028187339651
2018-04-11,-0.005004502448352044
2018-04-12,0.009231016316422869
2018-04-13,0.006390441267432712
2018-04-16,0.019982667677237886
2018-04-17,-0.003998202652360838
2018-04-18,0.004759841683238397
2018-04-19,-0.019861972656489257
2018-04-20,-0.010423485524880927
2018-04-23,0.014181712056889006
2018-04-24,-0.006150302691950049
2018-04-25,0.0023933593170555323
2018-04-26,0.002621111122649733
2018-04-27,0.01045588458553981
2018-04-30,-0.012244982024134043
2018-05-01,-0.0043648266748226305
2018-05-02,0.007540510992862792
