Date,CMI
2015-05-26,-0.010290587346701519
2015-05-27,0.0004275172681158512
2015-05-28,-0.008755551636488335
2015-05-29,-0.026571337204243983
2015-06-01,-0.0024343363823388087
2015-06-02,0.003993309028957226
2015-06-03,-0.0013993340690330314
2015-06-04,0.004425736720708118
2015-06-05,0.0001465587126046053
2015-06-08,-0.005286515821136928
2015-06-09,0.003248169542590329
2015-06-10,0.009197094366348635
2015-06-11,0.0050307297126395145
2015-06-12,-0.0052958244666228005
2015-06-15,-0.009261849010544165
2015-06-16,-0.003165112242403345
2015-06-17,0.0026581747582063997
2015-06-18,0.005008221583611139
2015-06-19,-0.002345126376829265
2015-06-22,-0.0032317398296553
2015-06-23,-0.00029480109467838744
2015-06-24,-0.00353850774027209
2015-06-25,-0.008063097052428803
2015-06-26,-0.004101903397431328
2015-06-29,-0.017972135276522527
2015-06-30,0.00038152634672306007
2015-07-01,-0.0007626080210906272
2015-07-02,0.0020598288396798115
2015-07-06,-0.004034689598683361
2015-07-07,0.005044628941655693
2015-07-08,-0.01848045267600118
2015-07-09,-0.00999552267935111
2015-07-10,0.007591895110221181
2015-07-13,0.011263245350426443
2015-07-14,-0.002458223097681622
2015-07-15,0.00030819032673523594
2015-07-16,0.0036948944926573635
2015-07-17,-0.016872738808806576
2015-07-20,0.006084973402320948
2015-07-21,-0.002713978745045642
2015-07-22,-0.010807171732227228
2015-07-23,-0.0020434178361683486
2015-07-24,-0.02047705140239775
2015-07-27,-0.004744221313142782
2015-07-28,0.03409297626955898
2015-07-29,0.01773442723562524
2015-07-30,-0.0036078533442819305
2015-07-31,-0.0020805325194152013
2015-08-03,-0.007102238241528336
2015-08-04,-0.020294143647655805
2015-08-05,0.014603145348224711
2015-08-06,-0.005162932284410671
2015-08-07,-0.0023584550522482983
2015-08-10,0.03191961517755404
2015-08-11,-0.02253084454812715
2015-08-12,0.008438826208426287
2015-08-13,-0.005191442749220121
2015-08-14,-0.002648048654822488
2015-08-17,0.004373312779707872
2015-08-18,-0.00443217056450651
2015-08-19,0.0029512724769733545
2015-08-20,-0.026365325636291237
2015-08-21,-0.034896749343344635
2015-08-24,-0.024300748629011437
2015-08-25,-0.0168605855156142
2015-08-26,0.03360321570472102
2015-08-27,0.03259465867141342
2015-08-28,-0.002691454141542482
2015-08-31,-0.0042527156106771935
2015-09-01,-0.011827585167198507
2015-09-02,0.004903972429673331
2015-09-03,-0.007196167713894641
2015-09-04,-0.01691248731563455
2015-09-08,0.01542375943021046
2015-09-09,-0.006926947409861994
2015-09-10,0.00025201672220886984
2015-09-11,0.012351002610800244
2015-09-14,-0.012200316470223793
2015-09-15,0.022769411365662018
2015-09-16,0.009118676400792447
2015-09-17,-0.021735791928664705
2015-09-18,-0.04102528332348099
2015-09-21,-0.003644174424587643
2015-09-22,-0.013500136726234735
2015-09-23,-0.009269462767833025
2015-09-24,-0.009356278752039815
2015-09-25,-0.005847186589737041
2015-09-28,-0.03329720115768975
2015-09-29,0.011793559945392662
2015-09-30,0.00444032830004204
2015-10-01,-0.029287176573796203
2015-10-02,0.02428820989210223
2015-10-05,0.03519828486349419
2015-10-06,0.0036686841102866463
2015-10-07,0.003209321889635186
2015-10-08,0.01546248479026624
2015-10-09,-0.010326454836520504
2015-10-12,-0.009815515087232773
2015-10-13,-0.017859876807983732
2015-10-14,-0.005546662330253027
2015-10-15,-0.0019199262795134286
2015-10-16,-0.004122316652526381
2015-10-19,-0.0012878747380108413
2015-10-20,0.008473787705807867
2015-10-21,-0.008220058096486405
2015-10-22,0.02974495716494041
2015-10-23,0.009121839871747639
2015-10-26,-0.006558439894943646
2015-10-27,-0.08697541099018291
2015-10-28,0.008598037752636234
2015-10-29,0.0016467337116767844
2015-10-30,0.001063998045935044
2015-11-02,0.032363575361813446
2015-11-03,0.005053571281479874
2015-11-04,-0.00595930550672541
2015-11-05,-0.0024350395349608256
2015-11-06,-0.0001879341221870945
2015-11-09,-0.012021026651362288
2015-11-10,-0.013973538464288504
2015-11-11,-0.03518721624806875
2015-11-12,-0.02248211685003898
2015-11-13,0.008586315532142619
2015-11-16,0.004662051213325524
2015-11-17,-0.01240791235101324
2015-11-18,0.014702026919471978
2015-11-19,0.002237133536975744
2015-11-20,0.0013186081887126555
2015-11-23,-0.005673735667669488
2015-11-24,0.005502180418602842
2015-11-25,0.009019164595789997
2015-11-27,0.001707368378129237
2015-11-30,0.006316434106957036
2015-12-01,-0.07930657179165379
2015-12-02,0.026403845929217296
2015-12-03,-0.02498667783668118
2015-12-04,0.00021619709207953974
2015-12-07,-0.011783567005541284
2015-12-08,-0.01345571109649557
2015-12-09,-0.0028833415619350378
2015-12-10,0.002669327109969366
2015-12-11,-0.028283047734240063
2015-12-14,-0.008903090428677651
2015-12-15,0.0031094312457466966
2015-12-16,0.0029848465571937766
2015-12-17,-0.016025859020050603
2015-12-18,-0.008724578226225965
2015-12-21,0.0021123651342140892
2015-12-22,0.02365602895317953
2015-12-23,0.02459688067912813
2015-12-24,-0.0029031918856582406
2015-12-28,-0.0003357884257899624
2015-12-29,0.006496826521109389
2015-12-30,-0.007456530117916471
2015-12-31,-0.01311980822316039
2016-01-04,0.0222706132795758
2016-01-05,-0.009781356426019627
2016-01-06,-0.004601963657147712
2016-01-07,-0.016802055080884615
2016-01-08,-0.01341913931876304
2016-01-11,-0.0069748393027463385
2016-01-12,0.01416509743641714
2016-01-13,-0.019969903854199722
2016-01-14,0.020965634108253806
2016-01-15,-0.026880347016546957
2016-01-19,-0.009839830527577309
2016-01-20,0.00862102594109615
2016-01-21,0.021129533878539775
2016-01-22,0.004533887304988937
2016-01-25,-0.027311469457976578
2016-01-26,0.015823626337049923
2016-01-27,-0.0019907821358967626
2016-01-28,0.020419723326189354
2016-01-29,0.03381306009059393
2016-02-01,0.014239028842047974
2016-02-02,-0.02413045948183512
2016-02-03,0.018995556561759885
2016-02-04,0.07621847050547692
2016-02-05,0.014656093044196794
2016-02-08,-0.005757471969860095
2016-02-09,0.01290210872980202
2016-02-10,-0.033801198854285563
2016-02-11,-0.011211335807973177
2016-02-12,0.01847777877817336
2016-02-16,0.02195649411069356
2016-02-17,-0.006468733025319362
2016-02-18,-0.003383611116864138
2016-02-19,-0.006275611407814519
2016-02-22,0.020084542987693244
2016-02-23,-0.010148923391705478
2016-02-24,-0.014354534079111803
2016-02-25,0.016331900098503604
2016-02-26,-0.000409180825407196
2016-02-29,-0.000921611051219906
2016-03-01,0.02757002273441267
2016-03-02,-0.007979644966386479
2016-03-03,0.017997495883982584
2016-03-04,0.009777593214081781
2016-03-07,0.027680262124123
2016-03-08,-0.03131268703747203
2016-03-09,0.0028491592985830927
2016-03-10,0.00705434028488261
2016-03-11,0.011771349749258642
2016-03-14,0.010769157373140548
2016-03-15,-0.005136873376304418
2016-03-16,0.01721191746178019
2016-03-17,0.03008084039202763
2016-03-18,0.004653622516639144
2016-03-21,0.004723539388420406
2016-03-22,-0.010486933153812772
2016-03-23,-0.015624090114764955
2016-03-24,-0.0031554305514044367
2016-03-28,0.009683784055459332
2016-03-29,0.01374006250045201
2016-03-30,-0.00564004890522074
2016-03-31,0.005763447311147862
2016-04-01,0.0016373394010680276
2016-04-04,-0.009353498746710986
2016-04-05,-0.009808361151044775
2016-04-06,-0.014719754864707557
2016-04-07,-0.012590234110951504
2016-04-08,0.01132356691238079
2016-04-11,-0.0001880276572261419
2016-04-12,0.01449266401969651
2016-04-13,0.05473088719535579
2016-04-14,0.0076518147047790475
2016-04-15,0.006546061857314767
2016-04-18,0.011619824326023709
2016-04-19,0.009343537561627757
2016-04-20,-0.009681656914615644
2016-04-21,-0.012605780435477665
2016-04-22,0.008424335379193959
2016-04-25,-0.010334901512769057
2016-04-26,0.01105226721192576
2016-04-27,0.004647855917985666
2016-04-28,-0.0009427444465278656
2016-04-29,0.003601903816596863
2016-05-02,-0.004272419709267283
2016-05-03,0.01776372172550622
2016-05-04,-0.0350756890791708
2016-05-05,-0.004806262896257074
2016-05-06,0.009658518761373358
2016-05-09,-0.022349750079111552
2016-05-10,0.02099273677230018
2016-05-11,-0.0005229932951439364
2016-05-12,-0.0028765152369235603
2016-05-13,-0.022729199474126327
2016-05-16,0.02146891584965993
2016-05-17,0.0007881139569159146
2016-05-18,-0.023255592463882868
2016-05-19,-0.023403183421156548
2016-05-20,0.0012029052865676348
2016-05-23,-0.00046187886680926216
2016-05-24,0.014330523897254643
2016-05-25,0.031537405193144075
2016-05-26,0.0029162050007842666
2016-05-27,-0.002290839187200522
2016-05-31,0.01086210733227011
2016-06-01,-0.0029705624118755436
2016-06-02,0.00876216751205594
2016-06-03,-0.012942112785176985
2016-06-06,0.023407415366665907
2016-06-07,0.00730859035012954
2016-06-08,0.01468199332409581
2016-06-09,-0.0019348785536157376
2016-06-10,-0.022251956944035367
2016-06-13,-0.019483041909031384
2016-06-14,-0.006945543143285882
2016-06-15,0.004338284823465655
2016-06-16,-0.0007934978256582959
2016-06-17,0.007322547693563886
2016-06-20,0.015677020778553263
2016-06-21,-0.005260114405203908
2016-06-22,0.0036408819390327807
2016-06-23,0.027465966887681992
2016-06-24,-0.07111643439761284
2016-06-27,-0.04298648903553848
2016-06-28,0.011252866445343068
2016-06-29,0.026089483006708658
2016-06-30,0.02469696921370934
2016-07-01,0.004269165636467509
2016-07-05,-0.024265133444372644
2016-07-06,0.003902937019004238
2016-07-07,0.005876514272520339
2016-07-08,0.030918217919352786
2016-07-11,0.010375233764631009
2016-07-12,0.02666283352659815
2016-07-13,-0.007143722099176353
2016-07-14,0.011343254593651153
2016-07-15,-0.0038504034798396702
2016-07-18,-0.006889991238836712
2016-07-19,-0.014552798054088378
2016-07-20,0.009358394559049632
2016-07-21,0.007655484745098917
2016-07-22,-0.0021100621758860516
2016-07-25,-0.00016917178527142696
2016-07-26,0.03265938049289541
2016-07-27,0.01122458595021425
2016-07-28,-0.010208943688149064
2016-07-29,0.004993498488206516
2016-08-01,-0.007900914494723521
2016-08-02,-0.006239768336378404
2016-08-03,0.010244382982465883
2016-08-04,0.007932735251669154
2016-08-05,0.016957469589414798
2016-08-08,0.00853680925991962
2016-08-09,-0.0041927442613654
2016-08-10,0.001509169162254631
2016-08-11,0.008249712266415354
2016-08-12,-0.0029896659236288148
2016-08-15,0.002209331726249042
2016-08-16,-0.0011022306699357554
2016-08-17,-0.0028373145289630752
2016-08-18,0.005857070961944322
2016-08-19,-0.0007131830064266431
2016-08-22,-0.006183852563694803
2016-08-23,0.002473115599460618
2016-08-24,-0.0057300453314277355
2016-08-25,0.003121607147998029
2016-08-26,-0.006542707990944363
2016-08-29,0.007870892822166686
2016-08-30,0.004462517976517422
2016-08-31,-0.00349070326474743
2016-09-01,-0.0015922064488352872
2016-09-02,0.0059802960490678014
2016-09-06,-0.07308202776981154
2016-09-07,0.02402956480135443
2016-09-08,0.001085659693277341
2016-09-09,-0.025608889119123956
2016-09-12,0.018491378331802588
2016-09-13,-0.013953138140971433
2016-09-14,0.0063085567769698425
2016-09-15,0.012367537637739234
2016-09-16,0.00041836881991197394
2016-09-19,-0.0022584081565627523
2016-09-20,-0.0010059370820468816
2016-09-21,0.014684930407244279
2016-09-22,0.008269968018888019
2016-09-23,-0.010580868541268273
2016-09-26,-0.0033157163419778035
2016-09-27,0.0019959037654366796
2016-09-28,0.025981593896255317
2016-09-29,0.005339961975445062
2016-09-30,0.0313054091773739
2016-10-03,-0.0022631652769826704
2016-10-04,-0.004301667753201621
2016-10-05,0.02309350709375879
2016-10-06,0.0018425090461515747
2016-10-07,-0.015710006760265904
2016-10-10,-0.002102117929423941
2016-10-11,-0.0024187775200928963
2016-10-12,-0.000703733748358526
2016-10-13,-0.01283575139368498
2016-10-14,-0.002933438492364493
2016-10-17,0.0003182915343422632
2016-10-18,0.0099364891940259
2016-10-19,0.009838423192763512
2016-10-20,-0.010288535672480559
2016-10-21,-0.0026772442139735286
2016-10-24,0.00039473792417199505
2016-10-25,-0.008840726116437714
2016-10-26,0.007565544515009126
2016-10-27,-0.0020549047751593497
2016-10-28,0.0028513700270098585
2016-10-31,0.009477035058860883
2016-11-01,-0.04326385657959275
2016-11-02,-0.004661140208684023
2016-11-03,0.0002463844468827414
2016-11-04,0.021026623558689117
2016-11-07,0.048507831156837655
2016-11-08,0.003989655276501525
2016-11-09,0.045773877257103024
2016-11-10,0.0070150894711931144
2016-11-11,-0.005950064326721849
2016-11-14,-0.016424736097019887
2016-11-15,0.02256221434561656
2016-11-16,-0.006604704171991105
2016-11-17,-0.003055102887703831
2016-11-18,-0.0029536545140809167
2016-11-21,0.013330642751390842
2016-11-22,0.018416754759033704
2016-11-23,0.010405675390867897
2016-11-25,0.0034796947227406783
2016-11-28,-0.021020300098783862
2016-11-29,-0.0007230720028873483
2016-11-30,0.025756042747097085
2016-12-01,0.005995110349925836
2016-12-02,0.002243643017043606
2016-12-05,-0.0006296203430841141
2016-12-06,-0.0013999857033569763
2016-12-07,0.026636818545193952
2016-12-08,-0.018298310810545892
2016-12-09,-0.010641355654206208
2016-12-12,0.00042152082830959614
2016-12-13,0.0022486882707797307
2016-12-14,-0.02643185404054027
2016-12-15,-0.00014446557284075734
2016-12-16,-0.025136505569104628
2016-12-19,0.015219800271632389
2016-12-20,0.004293820553725736
2016-12-21,0.005072408636757508
2016-12-22,-0.003388713814427291
2016-12-23,7.263124514467201e-05
2016-12-27,-0.0011573768773449622
2016-12-28,-0.01173253043982625
2016-12-29,-0.00029317111198468027
2016-12-30,0.0018327866333700538
2017-01-03,0.02282814451069415
2017-01-04,-0.0011442021261264257
2017-01-05,-0.013463819801346144
2017-01-06,0.0070415685090901015
2017-01-09,-0.009371588463960467
2017-01-10,0.015572507089856469
2017-01-11,0.008240213713248457
2017-01-12,-0.01527934512583684
2017-01-13,0.010248248586079978
2017-01-17,-0.0075726445352588545
2017-01-18,0.0070543299771304024
2017-01-19,0.007648398733884454
2017-01-20,0.004327621491241773
2017-01-23,-0.0007771998483862008
2017-01-24,0.025023015485998945
2017-01-25,0.019653657070391573
2017-01-26,-0.0027728002900899718
2017-01-27,-0.0021023400630630906
2017-01-30,-0.0008837125710877691
2017-01-31,0.0
2017-02-01,0.0021087628402538527
2017-02-02,-0.006719990187481262
2017-02-03,0.0036219163087221062
2017-02-06,-0.0032683980991259354
2017-02-07,0.006626491529430956
2017-02-08,-0.01133347744268598
2017-02-09,0.030615004872471152
2017-02-10,0.0027972438978540737
2017-02-13,0.015209736021137177
2017-02-14,-0.005822718992053666
2017-02-15,-0.00013144483571381205
2017-02-16,0.001579687081110226
2017-02-17,0.004796553842066897
2017-02-21,0.010464214599301469
2017-02-22,-0.00804660655368894
2017-02-23,-0.02062436801080758
2017-02-24,0.005566691006248403
2017-02-27,-0.00019992454481176924
2017-02-28,-0.00947253443204521
2017-03-01,0.029362222952413308
2017-03-02,-0.013150005088005123
2017-03-03,0.007292437135276497
2017-03-06,0.003225141562201994
2017-03-07,-0.002164991689565521
2017-03-08,-0.00611427137333731
2017-03-09,-0.01541307827108973
2017-03-10,0.01787131541453646
2017-03-13,0.0085809036503528
2017-03-14,-0.01256544704591378
2017-03-15,0.022998366144348248
2017-03-16,-0.00233215025769018
2017-03-17,0.0033768722130926854
2017-03-20,-0.0014239797150268352
2017-03-21,-0.023203138874130946
2017-03-22,0.00763061081096561
2017-03-23,0.0023702017329099156
2017-03-24,-0.0095254060690807
2017-03-27,-0.0073619715464225965
2017-03-28,0.013563951703725374
2017-03-29,0.00013180803710621802
2017-03-30,0.0016477279991056193
2017-03-31,-0.005001245978879187
2017-04-03,-0.009788297907124766
2017-04-04,0.002604869806675403
2017-04-05,-0.0019321250658613787
2017-04-06,0.0010682606091370062
2017-04-07,-0.0036007239482374054
2017-04-10,-0.0020073342261746063
2017-04-11,0.008984747501515233
2017-04-12,-0.023657691311632534
2017-04-13,-0.015994770308298545
2017-04-17,0.01680841981545722
2017-04-18,-0.013129199080050613
2017-04-19,-0.005032138999863656
2017-04-20,0.012470478073415725
2017-04-21,-0.003968899886034105
2017-04-24,0.024320104400612497
2017-04-25,0.020187657634874512
2017-04-26,-0.00026301319997501516
2017-04-27,-0.006641580059855046
2017-04-28,-0.0007945870152082923
2017-05-01,0.0025838787432606036
2017-05-02,0.06099243621064421
2017-05-03,-0.012020442942258347
2017-05-04,-0.016327320519851973
2017-05-05,-0.003588288918765725
2017-05-08,0.005209352154394775
2017-05-09,0.009341403724115294
2017-05-10,0.009445337656914354
2017-05-11,-0.0024488421495073576
2017-05-12,-0.01177241681950647
2017-05-15,-0.002420384086683214
2017-05-16,0.005236146268713826
2017-05-17,-0.01972591382190969
2017-05-18,-0.009588200328554564
2017-05-19,0.02015269352328075
2017-05-22,0.0031632191186121705
2017-05-23,-0.0005791028895696382
2017-05-24,-0.0014168781350389903
2017-05-25,0.005030001245547311
2017-05-26,0.005004523949053041
2017-05-30,0.004468618187190465
2017-05-31,0.0022883034185396944
2017-06-01,0.01857956043511111
2017-06-02,-0.015501694806021149
2017-06-05,-0.012899722639209465
2017-06-06,0.0067906777486796965
2017-06-07,-0.005599413800568387
2017-06-08,0.013373151518363935
2017-06-09,0.0054306709000313536
2017-06-12,0.00766147067302736
2017-06-13,-0.0003738149184059347
2017-06-14,-0.005611087338977194
2017-06-15,0.013856360760719388
2017-06-16,-0.0008658035968175382
2017-06-19,0.015721796337742955
2017-06-20,-0.009811293647639774
2017-06-21,-0.020308792796043806
2017-06-22,-0.0014446747939018678
2017-06-23,0.0011321939534876257
2017-06-26,-0.0015083991133599817
2017-06-27,-0.004404766546956873
2017-06-28,0.021302228558194303
2017-06-29,-0.008974839698676407
2017-06-30,0.013115206289164183
2017-07-03,0.0070278987200025345
2017-07-05,0.004529604556386735
2017-07-06,0.0006702181397728602
2017-07-07,0.0029839358917398418
2017-07-10,0.0023072818623053326
2017-07-11,-0.0018773030004806124
2017-07-12,0.003337806595702153
2017-07-13,-0.0009072929440947508
2017-07-14,0.004177223239374195
2017-07-17,0.0016880619588557355
2017-07-18,-0.007945115201043573
2017-07-19,-0.0010920547856653195
2017-07-20,-0.001275227304046278
2017-07-21,0.004804464973498401
2017-07-24,0.007565732229561917
2017-07-25,0.007388520257861186
2017-07-26,-0.010316095233085076
2017-07-27,-0.0011446992242178933
2017-07-28,0.008685959353242678
2017-07-31,0.00406659284432398
2017-08-01,-0.062060250820246354
2017-08-02,0.0019045631182676992
2017-08-03,-0.0002535867316908469
2017-08-04,0.015341577431714715
2017-08-07,-0.0008117330216932395
2017-08-08,-0.0013119630752159717
2017-08-09,-0.00262820057443347
2017-08-10,-0.022396321086485038
2017-08-11,-0.0011549352205235675
2017-08-14,0.003790497159357198
2017-08-15,-0.004160494239148216
2017-08-16,-0.0008410389107070815
2017-08-17,-0.020080650698144353
2017-08-18,-0.0032391852000200894
2017-08-21,0.008422427426715062
2017-08-22,0.006839802838590314
2017-08-23,-0.004702929169703385
2017-08-24,-0.00380630684145411
2017-08-25,0.00197613987666867
2017-08-28,0.004010594273941459
2017-08-29,0.013948023738211912
2017-08-30,0.01905199450340289
2017-08-31,0.01007646337226853
2017-09-01,-0.0001251200587581991
2017-09-05,-0.0018198241107447721
2017-09-06,0.0025769761200133967
2017-09-07,0.014860897365997605
2017-09-08,0.005993274532240189
2017-09-11,0.011362553577738854
2017-09-12,0.0051006917541911445
2017-09-13,0.006042095064471953
2017-09-14,0.0010211911816582209
2017-09-15,-0.00869940741519415
2017-09-18,0.010349378082466387
2017-09-19,0.0033544847959277035
2017-09-20,-0.0016720269190846349
2017-09-21,-0.004425071140052639
2017-09-22,0.00900993891244073
2017-09-25,-0.00119049373996849
2017-09-26,0.00011930308215646335
2017-09-27,0.0032777043324658806
2017-09-28,-0.00011901056753660377
2017-09-29,-0.0017823619388326328
2017-10-02,0.007737024239996559
2017-10-03,0.00879957439604917
2017-10-04,0.005444196845060922
2017-10-05,-0.00023287230733204378
2017-10-06,0.002329265494750432
2017-10-09,-0.0021498906742878354
2017-10-10,0.007104004327396662
2017-10-11,-0.003642405618992539
2017-10-12,-0.002437256351927264
2017-10-13,0.004130182370555291
2017-10-16,0.008747275476199468
2017-10-17,0.0033881352457316716
2017-10-18,0.0017176057325534178
2017-10-19,0.0016564584138794025
2017-10-20,0.010210704187491926
2017-10-23,0.0007339718927641403
2017-10-24,0.0066017489569820675
2017-10-25,-0.008296253704370038
2017-10-26,0.00972206125470132
2017-10-27,0.004814383944730549
2017-10-30,0.004734880649758688
2017-10-31,-0.019240234932475175
2017-11-01,-0.02289650722311598
2017-11-02,0.0026611879142537376
2017-11-03,-0.001269415804584062
2017-11-06,-0.002773479951534874
2017-11-07,-0.00422956199924629
2017-11-08,-0.0027931158884391127
2017-11-09,-0.019955652160301596
2017-11-10,0.005894204107089296
2017-11-13,0.0014797955223944115
2017-11-14,-0.0004726530359725478
2017-11-15,-0.013481806732262291
2017-11-16,0.008265138389288662
2017-11-17,-0.04619145411427783
2017-11-20,0.002446097806965364
2017-11-21,0.0052566404318681315
2017-11-22,0.017119444525662386
2017-11-24,-0.016708559838792603
2017-11-27,0.0031122271885244412
2017-11-28,0.020848649872049485
2017-11-29,0.0
2017-11-30,0.01750566530693254
2017-12-01,-0.014277359009242652
2017-12-04,-0.0003029392220561533
2017-12-05,-0.0007276360111581059
2017-12-06,0.0032759548442193864
2017-12-07,0.02370307057997234
2017-12-08,0.009332375692359562
2017-12-11,-0.0006438557963709401
2017-12-12,-0.00907610633532041
2017-12-13,0.0021271836179215242
2017-12-14,-0.006073779127750756
2017-12-15,0.006407693212750587
2017-12-18,0.014207124427736417
2017-12-19,0.01139284924584838
2017-12-20,0.006609002099490224
2017-12-21,-0.002797186723546785
2017-12-22,0.006297718293635901
2017-12-26,0.0021621354504848256
2017-12-27,0.0005675939413474218
2017-12-28,0.0054472491011319235
2017-12-29,-0.0031604169011358874
2018-01-02,0.0023779067393334685
2018-01-03,0.011012993039101193
2018-01-04,0.015306526175502988
2018-01-05,-0.0015953590301299725
2018-01-08,0.003636969457118999
2018-01-09,-0.0008785968485953699
2018-01-10,-0.007694098657571091
2018-01-11,0.018498049354419566
2018-01-12,0.0015224851351958169
2018-01-16,-0.008849919321256228
2018-01-17,0.006244529999595683
2018-01-18,0.00016386800741474694
2018-01-19,0.02917468287858882
2018-01-22,0.0026442415270417907
2018-01-23,-0.006066060391617278
2018-01-24,-0.0004244392327847901
2018-01-25,0.005574676570297976
2018-01-26,0.016367387289760282
2018-01-29,-0.008779090443550741
2018-01-30,-0.01865747562516451
2018-01-31,0.004005375404904754
2018-02-01,0.00622351782870556
2018-02-02,-0.025691180878217423
2018-02-05,-0.028755978630689905
2018-02-06,-0.02335065178459872
2018-02-07,-0.011954523876052447
2018-02-08,-0.040581156918928274
2018-02-09,-0.010136989998751678
2018-02-12,0.010484729576028862
2018-02-13,-0.0008442735284326375
2018-02-14,0.002233605745685985
2018-02-15,-0.005903635114480332
2018-02-16,0.003514650268127806
2018-02-20,0.007367318651894772
2018-02-21,-0.0032372952501532604
2018-02-22,0.01101744367867008
2018-02-23,0.015027790869507784
2018-02-26,0.012445994013261297
2018-02-27,-0.009205451916409868
2018-02-28,-0.011113308203723582
2018-03-01,-0.0432895890248961
2018-03-02,-0.012120073051675284
2018-03-05,0.012583450935224949
2018-03-06,-0.0018022527008190181
2018-03-07,-0.00871447440264339
2018-03-08,-0.0003139506774183509
2018-03-09,0.01991223602268466
2018-03-12,-0.014226835162403861
2018-03-13,0.0018115830950224954
2018-03-14,-0.004614595795590537
2018-03-15,0.0034457835239085632
2018-03-16,0.015047366693486053
2018-03-19,-0.018207344969780825
2018-03-20,0.008708605583605644
2018-03-21,0.0029812812205851635
2018-03-22,-0.024337237350359864
2018-03-23,-0.013519548975397089
2018-03-26,0.03410123666129561
2018-03-27,-0.012257669367601531
2018-03-28,0.005795704084672559
2018-03-29,0.01515581842057312
2018-04-02,-0.020729207674326178
2018-04-03,0.008631130633082629
2018-04-04,0.0053090569258777975
2018-04-05,0.009133349946536251
2018-04-06,-0.027828929637083277
2018-04-09,-0.00886612714436541
2018-04-10,0.0346322635912617
2018-04-11,-0.018898325039708896
2018-04-12,0.018443842329218363
2018-04-13,0.003708606088074662
2018-04-16,0.026356474056883572
2018-04-17,0.004800136876950134
2018-04-18,0.020062936823238342
2018-04-19,-0.007668252968774714
2018-04-20,-0.00442417749316848
2018-04-23,0.0014810964085250067
2018-04-24,-0.04549758630137979
2018-04-25,0.005021001663719771
2018-04-26,-0.0009250640978055724
2018-04-27,-0.007222981121507099
2018-04-30,-0.00596946664558784
