Date,AZO
2015-08-31,-0.014317411038608507
2015-09-01,-0.002262594644175442
2015-09-02,0.022887265279465385
2015-09-03,-0.001245310352823159
2015-09-04,-0.016593339899526716
2015-09-08,0.021192644111468262
2015-09-09,-0.01625025389330126
2015-09-10,-9.70975370578886e-05
2015-09-11,0.009030016550515052
2015-09-14,-0.010323888898631117
2015-09-15,0.013209631300786562
2015-09-16,0.004496556606082613
2015-09-17,0.0025931112703796444
2015-09-18,-0.013108824898342641
2015-09-21,0.004703560360309389
2015-09-22,-0.0005491823183069178
2015-09-23,0.02504118196256866
2015-09-24,0.00040208626827964444
2015-09-25,0.009309673957015319
2015-09-28,-0.03010032550788111
2015-09-29,-0.008319673223046387
2015-09-30,-0.0012279965355691536
2015-10-01,0.017296821353762315
2015-10-02,0.0060162339347025195
2015-10-05,0.00877453460262645
2015-10-06,-0.003559621661762269
2015-10-07,-0.011576368045060237
2015-10-08,-0.0009375033171280522
2015-10-09,0.0021895327914867035
2015-10-12,0.00968899583946814
2015-10-13,-0.005456545939729884
2015-10-14,-0.014351344752956074
2015-10-15,0.011036754146094507
2015-10-16,0.003241005481436021
2015-10-19,0.005677073025129209
2015-10-20,0.002580552753628673
2015-10-21,-0.0008714164838123928
2015-10-22,0.021870747371738997
2015-10-23,0.0008534294777859941
2015-10-26,0.0076485321742973955
2015-10-27,-0.006262446798763421
2015-10-28,0.019390492890507094
2015-10-29,0.006644709824921824
2015-10-30,0.0015065724055596252
2015-11-02,0.001083663709279703
2015-11-03,0.007933653046472422
2015-11-04,-0.0034618128696278783
2015-11-05,0.008418402089936716
2015-11-06,0.002388719174134968
2015-11-09,-0.01732117289717161
2015-11-10,0.007875177540108913
2015-11-11,-0.0030013234267245448
2015-11-12,-0.01533127588032246
2015-11-13,-0.025747889484019515
2015-11-16,0.026865247305321027
2015-11-17,-0.003275109084388439
2015-11-18,0.013389360395779537
2015-11-19,-0.005476451344923916
2015-11-20,0.006109939902628536
2015-11-23,-0.0030236471320477243
2015-11-24,-0.00229066355433849
2015-11-25,0.008247253844523739
2015-11-27,-0.00016538167178192786
2015-11-30,-0.002786404371954765
2015-12-01,-0.005779794051811615
2015-12-02,-0.012974161334458278
2015-12-03,-0.015290015590299078
2015-12-04,0.004779691749773329
2015-12-07,-0.011590175215711152
2015-12-08,0.058391114964978064
2015-12-09,-0.015425427882045928
2015-12-10,-0.007808008492172891
2015-12-11,-0.028044590376789635
2015-12-14,0.00611207478348863
2015-12-15,0.00105192346215488
2015-12-16,0.004452928809660417
2015-12-17,-0.01226641495621128
2015-12-18,-0.017780769113597494
2015-12-21,0.0014422916336553904
2015-12-22,0.0025169864546235043
2015-12-23,-0.0006310675514341613
2015-12-24,-0.005091661384633461
2015-12-28,0.0017689283284438861
2015-12-29,0.009853475146193391
2015-12-30,0.001321431757459468
2015-12-31,-0.011010850812214201
2016-01-04,-0.008666809867143632
2016-01-05,0.004595644983645064
2016-01-06,-0.013074159294111598
2016-01-07,0.009270446588673042
2016-01-08,-0.03247462321390937
2016-01-11,0.00931102000610129
2016-01-12,0.014331614128455294
2016-01-13,-0.03400592375674949
2016-01-14,0.011942591591519003
2016-01-15,-0.011043902385545312
2016-01-19,0.015566069600552845
2016-01-20,-0.002864356743915053
2016-01-21,0.005703006301846392
2016-01-22,0.014754889921906766
2016-01-25,0.00027462132719113796
2016-01-26,0.02068578339674887
2016-01-27,0.0009413132863480556
2016-01-28,0.004380026416942018
2016-01-29,0.026540067125201183
2016-02-01,0.0015115822754907526
2016-02-02,-0.006440716005013725
2016-02-03,-0.015322094743255077
2016-02-04,-0.005359794076367441
2016-02-05,-0.027437949998294298
2016-02-08,-0.04384402926196762
2016-02-09,0.0030483349872134635
2016-02-10,-0.0005877951914363688
2016-02-11,0.022347515629988823
2016-02-12,0.02366888125876887
2016-02-16,0.038472091653286355
2016-02-17,-0.004632514292540635
2016-02-18,-0.007518076540375396
2016-02-19,0.015230208320762273
2016-02-22,0.006566634793437887
2016-02-23,-0.0008105570628821335
2016-02-24,0.01772908786513039
2016-02-25,0.009410805913103726
2016-02-26,-0.004470495646031969
2016-02-29,-0.009045093894532341
2016-03-01,0.020643699192036902
2016-03-02,-0.012231814081181791
2016-03-03,0.0020489128506244736
2016-03-04,-0.006223715546481046
2016-03-07,-0.00857743236032793
2016-03-08,-0.0076529273242661455
2016-03-09,0.014691837675601338
2016-03-10,0.015548323005393216
2016-03-11,0.010984872825357428
2016-03-14,-0.0005144590720929099
2016-03-15,-0.003439563004179247
2016-03-16,-0.0017004995707619042
2016-03-17,-0.0098546375689198
2016-03-18,-0.005734602431465841
2016-03-21,0.008164462052258514
2016-03-22,-0.0007501167619942128
2016-03-23,0.024555004558281635
2016-03-24,-0.0027691645613330262
2016-03-28,-0.0040719492207198504
2016-03-29,-0.0021880744296350896
2016-03-30,0.005613805858423637
2016-03-31,-0.007264637576579136
2016-04-01,0.010932761734131047
2016-04-04,-0.015458172125197955
2016-04-05,-0.006747003643020166
2016-04-06,0.0014474538900148826
2016-04-07,-0.0045769016358481185
2016-04-08,-0.0015284248462906769
2016-04-11,-0.012820006744052814
2016-04-12,0.0040832856833015185
2016-04-13,0.0005276873665218673
2016-04-14,0.0008875200084537127
2016-04-15,0.002107608679112083
2016-04-18,0.004411425372552458
2016-04-19,-0.007392531145682946
2016-04-20,-0.0004887962728381545
2016-04-21,-0.013512644186280509
2016-04-22,0.005896575048241592
2016-04-25,0.004642920948601192
2016-04-26,0.005344289011560699
2016-04-27,0.0019004372753423926
2016-04-28,-0.016404640070388332
2016-04-29,-0.0029186682474661163
2016-05-02,0.012741267656590782
2016-05-03,0.012387464015892524
2016-05-04,0.001070592931270431
2016-05-05,-0.014489069708472413
2016-05-06,0.0028035295422892403
2016-05-09,0.00967515043336209
2016-05-10,0.0064819288518145335
2016-05-11,-0.024733785582595202
2016-05-12,0.014974872753171997
2016-05-13,-0.014561794998448785
2016-05-16,0.012593577680729107
2016-05-17,-0.022781820606010084
2016-05-18,-0.0006829960439137528
2016-05-19,-0.005704026895706926
2016-05-20,0.006662055064275307
2016-05-23,-0.025579048966856033
2016-05-24,0.024714269887275542
2016-05-25,0.009481631380941824
2016-05-26,-0.00032567773329572614
2016-05-27,-0.0021241169595778153
2016-05-31,-0.0046359618582680895
2016-06-01,-0.0019024038097724683
2016-06-02,0.010305654755792037
2016-06-03,-0.009471927871169239
2016-06-06,-0.006817199902864557
2016-06-07,0.006242437402478318
2016-06-08,-0.0003417403875287661
2016-06-09,-0.0006705537276359141
2016-06-10,-0.0077887337391422395
2016-06-13,-0.003991261245351874
2016-06-14,-0.0036744278187825774
2016-06-15,-0.0009219947578827936
2016-06-16,0.004841572182812781
2016-06-17,-0.007293900635632955
2016-06-20,0.008353083579364151
2016-06-21,-0.00441455114618039
2016-06-22,0.010096959768673974
2016-06-23,0.00855484839707854
2016-06-24,0.009373681707233628
2016-06-27,-0.002948304429654769
2016-06-28,0.029714058272849453
2016-06-29,0.0029855847050594964
2016-06-30,0.001286571380422874
2016-07-01,0.006147263532410241
2016-07-05,0.0058093134247698686
2016-07-06,0.0027385135520143766
2016-07-07,-0.007324127851362605
2016-07-08,0.019208222122607754
2016-07-11,-0.006502967658602143
2016-07-12,-0.010670298283218416
2016-07-13,0.00028708801098975556
2016-07-14,0.004829585465024211
2016-07-15,-0.007501401031180133
2016-07-18,-0.0034537248980570645
2016-07-19,-0.0009041308594722741
2016-07-20,0.005504870209195323
2016-07-21,-0.00926200358487339
2016-07-22,0.0023971139148881715
2016-07-25,0.004946311065497477
2016-07-26,0.002479749034721035
2016-07-27,-0.012643040185798649
2016-07-28,0.03246782683815397
2016-07-29,-0.0024633076959441613
2016-08-01,-0.002690444961204519
2016-08-02,-0.011394712442004629
2016-08-03,0.002965551145470924
2016-08-04,0.0041371298666290635
2016-08-05,-0.002412664840384604
2016-08-08,-0.0062384109920663455
2016-08-09,-0.004068604105898932
2016-08-10,0.006829589231868827
2016-08-11,-0.0027506651802586823
2016-08-12,-0.0067145985577165
2016-08-15,-0.0018847536345697469
2016-08-16,-0.006067787165897509
2016-08-17,-0.004154277621145508
2016-08-18,0.0026708411465101722
2016-08-19,0.007027296115275972
2016-08-22,-0.0040685746373294585
2016-08-23,-0.0022638750250205675
2016-08-24,-0.014907222508918738
2016-08-25,-0.005237295848506629
2016-08-26,-0.025328267769260338
2016-08-29,-0.0034772389332816678
2016-08-30,-0.011973084539770418
2016-08-31,-8.087450432481269e-05
2016-09-01,0.004003817453701819
2016-09-02,-0.006767242142308727
2016-09-06,-0.0033390166254446685
2016-09-07,-0.006971780078064316
2016-09-08,-0.0037425425512882526
2016-09-09,-0.009514933772445944
2016-09-12,0.024832515337993355
2016-09-13,0.005092006140612559
2016-09-14,-0.0066384496127591675
2016-09-15,-0.00013532909203095578
2016-09-16,-0.004857146962511827
2016-09-19,0.014724216563934522
2016-09-20,-0.003068236219269549
2016-09-21,0.009932014451369042
2016-09-22,-0.004285091071891678
2016-09-23,-0.004517334203442358
2016-09-26,0.01883604719975751
2016-09-27,0.02731654587730392
2016-09-28,-0.015982300344551392
2016-09-29,-0.0018119202296827952
2016-09-30,0.00336922411322238
2016-10-03,-0.009930505526360878
2016-10-04,-0.002852655917014446
2016-10-05,0.001186522055703687
2016-10-06,0.003278718827518068
2016-10-07,-0.0020867610352609534
2016-10-10,0.00539229218655457
2016-10-11,-0.00501022588772404
2016-10-12,0.0021167028865896054
2016-10-13,0.007399457984857971
2016-10-14,-0.005665063512778179
2016-10-17,-0.0112113756848079
2016-10-18,-0.001523312001413868
2016-10-19,-0.004457396399541125
2016-10-20,-0.005556717254664001
2016-10-21,0.0009513459189287587
2016-10-24,0.007978824236917426
2016-10-25,-0.0033867078182862054
2016-10-26,0.0015591664165526264
2016-10-27,-0.03351695476506833
2016-10-28,0.012390379641917804
2016-10-31,0.009233417289838952
2016-11-01,-0.010388543193501687
2016-11-02,0.004874418994269991
2016-11-03,0.0011381187580032925
2016-11-04,-0.009771638787388959
2016-11-07,0.0016674238535043795
2016-11-08,-0.0013508401776179957
2016-11-09,0.012256067447232954
2016-11-10,0.007329491651319575
2016-11-11,0.005453644917842837
2016-11-14,-0.02797360020966777
2016-11-15,0.02116924804143716
2016-11-16,0.00959992552530764
2016-11-17,0.028153444466369137
2016-11-18,-0.023127075998212065
2016-11-21,0.0300037530754369
2016-11-22,0.02042672980406457
2016-11-23,0.005366671139148904
2016-11-25,-0.00011273206151074522
2016-11-28,-0.005087971134890901
2016-11-29,-0.004610195323257238
2016-11-30,-0.008933991756731818
2016-12-01,-0.003089944754446794
2016-12-02,0.00381676882970039
2016-12-05,-0.009339841548763772
2016-12-06,0.004366212517780799
2016-12-07,0.03854784838961378
2016-12-08,-0.0026670615747638182
2016-12-09,-0.00570755130097278
2016-12-12,-0.0009089534191772941
2016-12-13,0.0007851800125209252
2016-12-14,-0.017484406011636033
2016-12-15,0.0083780992286977
2016-12-16,-0.0010684623769977586
2016-12-19,0.004995510223266164
2016-12-20,0.010805199584861036
2016-12-21,-0.004583080034513909
2016-12-22,-0.004989932791605423
2016-12-23,-0.0047397832653095495
2016-12-27,0.009738382961817837
2016-12-28,-0.009557341122467533
2016-12-29,0.0032667523628699957
2016-12-30,-0.010895580800552751
2017-01-03,0.0021145418298214036
2017-01-04,0.0019962550360403952
2017-01-05,-0.00131138159003108
2017-01-06,0.0011489559905697444
2017-01-09,-0.0032411577305183625
2017-01-10,0.004225985913431707
2017-01-11,-0.0021167128959839188
2017-01-12,-0.0021843187736741987
2017-01-13,-0.013236010115707852
2017-01-17,0.0031802368224493893
2017-01-18,-0.005100397993639594
2017-01-19,-0.010792706553582332
2017-01-20,0.00015585805089290972
2017-01-23,-0.03983019034230162
2017-01-24,-0.0012443131676945773
2017-01-25,-0.00464498017388526
2017-01-26,-0.006952361022534048
2017-01-27,0.00015068756847624876
2017-01-30,-0.007657571034888733
2017-01-31,0.0007868573671681034
2017-02-01,-0.013779677375250765
2017-02-02,0.014601606433656489
2017-02-03,-0.0009787601558040038
2017-02-06,-0.005836710232568931
2017-02-07,0.0016238711515972337
2017-02-08,0.026882500257745523
2017-02-09,0.0065851684059179405
2017-02-10,-0.007091693715352454
2017-02-13,-0.006156750703142477
2017-02-14,-0.0004076251778696305
2017-02-15,0.005042229553877453
2017-02-16,-0.0028938670026200652
2017-02-17,0.0050043432173050295
2017-02-21,-0.0005263000537912843
2017-02-22,-0.007196225323286676
2017-02-23,-0.011029124608315621
2017-02-24,0.007604341904318357
2017-02-27,0.011054214378624971
2017-02-28,-0.0058041276029845434
2017-03-01,0.0032855650672232173
2017-03-02,-0.007361518900523056
2017-03-03,-0.01130156739519772
2017-03-06,-0.0018338992716244729
2017-03-07,-0.015457726591055154
2017-03-08,0.006945241343732533
2017-03-09,-0.00242449910935294
2017-03-10,0.0015365142295300505
2017-03-13,0.016066214838157178
2017-03-14,0.0006039426927164637
2017-03-15,-0.017421380783223306
2017-03-16,0.0077622160425947495
2017-03-17,0.012357199206209035
2017-03-20,-0.0013411079788616664
2017-03-21,-0.0062757179360934945
2017-03-22,0.0001929835620591014
2017-03-23,0.00020683038410718169
2017-03-24,-0.00598211833972262
2017-03-27,-0.009706584198617363
2017-03-28,0.003962721513756762
2017-03-29,0.007629160536108959
2017-03-30,-0.004678466323414732
2017-03-31,0.005520902554338347
2017-04-03,-0.030924535964399813
2017-04-04,-0.005737229755302775
2017-04-05,0.00912920973019582
2017-04-06,-0.0010526595432508445
2017-04-07,-0.0026342047356761045
2017-04-10,0.004568574318824625
2017-04-11,-0.004334585483306563
2017-04-12,-0.010348420220226306
2017-04-13,-0.007038400631426023
2017-04-17,-0.0012346927838425836
2017-04-18,0.002123328636523203
2017-04-19,0.012335466512331639
2017-04-20,0.012514844928951163
2017-04-21,0.0021095713721175358
2017-04-24,0.020712407119052312
2017-04-25,-0.014381638138113884
2017-04-26,0.004297387255407514
2017-04-27,-0.015689633599584085
2017-04-28,-0.01663591641782347
2017-05-01,-0.013291165972611707
2017-05-02,0.008711712165780705
2017-05-03,0.011960388720606785
2017-05-04,0.01061422371812637
2017-05-05,0.0010360504854580732
2017-05-08,0.006621177817301982
2017-05-09,-0.00412686661086803
2017-05-10,-0.012757172267620298
2017-05-11,-0.005988358001084992
2017-05-12,-0.018923406132175136
2017-05-15,0.00042607691118634605
2017-05-16,-0.016416781714602036
2017-05-17,-0.008629098651008582
2017-05-18,0.01466755577655654
2017-05-19,-0.00020771103436567628
2017-05-22,-0.021019867388862412
2017-05-23,-0.11840963013337058
2017-05-24,0.016494608561424373
2017-05-25,0.027665505154511383
2017-05-26,0.013633167411324143
2017-05-30,-0.004288383531036777
2017-05-31,-0.011517501033549093
2017-06-01,0.029805911783687744
2017-06-02,-0.0036539125181643817
2017-06-05,-0.007447329567158989
2017-06-06,-0.021375212350056794
2017-06-07,0.004785743235526274
2017-06-08,-0.012871429548591107
2017-06-09,0.012354686635903889
2017-06-12,0.00933444540606665
2017-06-13,9.803201967106823e-05
2017-06-14,-0.006044981217689593
2017-06-15,0.00761038305935835
2017-06-16,-0.03132087878038414
2017-06-19,0.005136302530285075
2017-06-20,-0.019535524965144546
2017-06-21,-0.01912167157892586
2017-06-22,0.009790761522577407
2017-06-23,-0.008022401143644387
2017-06-26,0.008052462764073898
2017-06-27,-0.0014491914244766368
2017-06-28,-0.01684606954571799
2017-06-29,-0.0164318236620149
2017-06-30,0.019279288494970404
2017-07-03,0.0021912140235129662
2017-07-05,-0.09599272843504092
2017-07-06,-0.018091066297123093
2017-07-07,-0.012000465448982367
2017-07-10,0.012265888264241909
2017-07-11,-0.01570319794798547
2017-07-12,-0.012851078594812049
2017-07-13,0.0276994906847281
2017-07-14,-0.0009865630165319939
2017-07-17,-0.00523393555186058
2017-07-18,-0.01582416940545861
2017-07-19,-0.004539127254772457
2017-07-20,0.018482480285473946
2017-07-21,0.017709316180595458
2017-07-24,-0.025828005466265958
2017-07-25,0.02560965331786247
2017-07-26,0.009706191351858129
2017-07-27,0.02527286431946818
2017-07-28,-0.003950826670358731
2017-07-31,0.024481941912349203
2017-08-01,0.014893812600974776
2017-08-02,-0.009071607410670368
2017-08-03,-0.025051182107117653
2017-08-04,0.014226661394457718
2017-08-07,0.00901599373025852
2017-08-08,-0.01973563300117398
2017-08-09,0.004124531635011586
2017-08-10,-0.014329570856982166
2017-08-11,0.016022192489767884
2017-08-14,-0.016144126826559413
2017-08-15,-0.01749410323855105
2017-08-16,0.016391261683337044
2017-08-17,-0.017213497845171344
2017-08-18,-0.010415849062411442
2017-08-21,0.014347610280856848
2017-08-22,0.0031303647980087668
2017-08-23,-0.011153233241932847
2017-08-24,-0.0033311681988470454
2017-08-25,0.033852602777247
2017-08-28,-0.006711386163234079
2017-08-29,-0.005748038429609914
2017-08-30,0.013687400641734904
2017-08-31,-0.0020584797748224304
2017-09-01,0.01954813610271522
2017-09-05,0.002282941559777374
2017-09-06,0.0012037489149305802
2017-09-07,0.0009432141079090961
2017-09-08,-0.0012010559005860566
2017-09-11,-0.00035152437137775383
2017-09-12,0.020783943434490304
2017-09-13,0.03225462688103198
2017-09-14,-0.010152156925974043
2017-09-15,0.011232197312204706
2017-09-18,-0.011388145199172639
2017-09-19,-0.05007103434543647
2017-09-20,0.015676702872184256
2017-09-21,0.01823093718121971
2017-09-22,0.03711004611628543
2017-09-25,0.016462468319732526
2017-09-26,0.006255612079664186
2017-09-27,0.001958721926146545
2017-09-28,-0.0016829591694870194
2017-09-29,0.013315410813727002
2017-10-02,0.0042177241642857854
2017-10-03,0.00322946469587726
2017-10-04,-0.007188720951291305
2017-10-05,0.007711220567793831
2017-10-06,0.002767405927073918
2017-10-09,-0.015711004938501083
2017-10-10,-0.007550116324946177
2017-10-11,0.0016848889869027772
2017-10-12,0.0020218880765638936
2017-10-13,0.015955867985640193
2017-10-16,-0.0010180675928018745
2017-10-17,0.015570975715135216
2017-10-18,-0.0025663342015967983
2017-10-19,-0.018208471032636786
2017-10-20,-0.008752367499977431
2017-10-23,-0.001796423351827836
2017-10-24,-0.005381974380570864
2017-10-25,0.00267997077380544
2017-10-26,0.00594141996820019
2017-10-27,-0.013065090874609608
2017-10-30,0.01196913714432668
2017-10-31,-0.0011014562182012355
2017-11-01,-0.007837141844253659
2017-11-02,0.030467800532502753
2017-11-03,0.006155568047716553
2017-11-06,0.0009729834296905437
2017-11-07,-0.005667219837572124
2017-11-08,-0.012475923341801254
2017-11-09,0.016676913775595992
2017-11-10,-0.013053407803942929
2017-11-13,-0.004681784109284881
2017-11-14,0.020780826721516155
2017-11-15,0.0024850809760723624
2017-11-16,0.015513694683947588
2017-11-17,0.017523667291269085
2017-11-20,0.008293268193481307
2017-11-21,-0.003545261031191682
2017-11-22,0.009234607202495582
2017-11-24,-0.008241429315160032
2017-11-27,0.007851799253746794
2017-11-28,0.04117870991993722
2017-11-29,0.037186494379090274
2017-11-30,-0.00313530337065715
2017-12-01,-0.012173081182195733
2017-12-04,0.046241146798722266
2017-12-05,0.004212618386374878
2017-12-06,-0.019796264041528122
2017-12-07,0.005281617852229914
2017-12-08,0.027835502812645352
2017-12-11,-0.018396194749060735
2017-12-12,0.0034433644626044035
2017-12-13,-0.00399404524163971
2017-12-14,-0.00985589201980508
2017-12-15,-0.005946669461235454
2017-12-18,0.010529978597504819
2017-12-19,-0.004812627102415812
2017-12-20,-0.00015689555074860362
2017-12-21,0.007147879235211763
2017-12-22,0.005921511056597106
2017-12-26,0.006182249358889891
2017-12-27,-0.010469125340422547
2017-12-28,0.016096187953058783
2017-12-29,-0.009758080288953086
2018-01-02,0.03538240730270026
2018-01-03,0.01750076714499671
2018-01-04,0.015785353142333758
2018-01-05,0.01870581674027405
2018-01-08,-0.011631230859123098
2018-01-09,0.005831896268898795
2018-01-10,-0.00411178787205857
2018-01-11,0.007202542461000272
2018-01-12,0.018905736591204203
2018-01-16,-0.008769780575384911
2018-01-17,0.009013825319828417
2018-01-18,-0.004149455043246042
2018-01-19,0.011480791062435047
2018-01-22,-0.006424761481941044
2018-01-23,-0.0029542500998873678
2018-01-24,0.00888893304395899
2018-01-25,-0.008898857629510037
2018-01-26,0.01354447994327912
2018-01-29,-0.012848974311471473
2018-01-30,-0.012762058168936052
2018-01-31,-0.014459140582041896
2018-02-01,-0.0013848212207525634
2018-02-02,-0.018053831477557347
2018-02-05,-0.025300420743951002
2018-02-06,0.018425593534523443
2018-02-07,-0.02246767427197016
2018-02-08,-0.013400532089316686
2018-02-09,0.006860838367216848
2018-02-12,0.009260555918495061
2018-02-13,-0.025089026318756757
2018-02-14,0.012586421744112952
2018-02-15,0.0052160654103392545
2018-02-16,-0.014559740751354133
2018-02-20,-0.0011483892419819064
2018-02-21,0.008776986297618583
2018-02-22,-0.0036275492181792046
2018-02-23,0.011326853953075311
2018-02-26,0.01503451643318976
2018-02-27,-0.11065369073166376
2018-02-28,0.015661528349403042
2018-03-01,-0.004091904595927676
2018-03-02,0.0012990715280400966
2018-03-05,-0.010726225007822054
2018-03-06,0.013678948841974847
2018-03-07,-0.0119598500455248
2018-03-08,-0.003304115414496711
2018-03-09,0.007332797138937419
2018-03-12,-0.009311517168798189
2018-03-13,-0.004852559260888456
2018-03-14,-0.001215276392289022
2018-03-15,-0.0005698369384622426
2018-03-16,-0.000678043003671247
2018-03-19,0.004610696046818408
2018-03-20,-0.0037913224921322097
2018-03-21,-0.00137134194395383
2018-03-22,-0.007328889766996194
2018-03-23,-0.00986986591561656
2018-03-26,0.0022605293354294176
2018-03-27,-0.006171102818987473
2018-03-28,0.00430243394174834
2018-03-29,0.017952141924529208
2018-04-02,-0.05478730656181796
2018-04-03,0.009915935436025869
2018-04-04,0.0152125127051852
2018-04-05,0.013886868893207893
2018-04-06,-0.026703096113564584
2018-04-09,-0.008478963649862337
2018-04-10,0.002568715904009977
2018-04-11,-0.0011674948298566745
2018-04-12,0.0008928952746112273
2018-04-13,-0.015701274143888222
2018-04-16,-0.004070384899756085
2018-04-17,0.0016546429681612018
2018-04-18,0.005236626176194248
2018-04-19,-0.007739999253773
2018-04-20,-0.013215826524385355
2018-04-23,0.006092145012165817
2018-04-24,0.005421455884083715
2018-04-25,0.01302435127864765
2018-04-26,0.01428168858365586
