Date,PNW
2015-04-06,0.011938337340658078
2015-04-07,-0.018938160794849113
2015-04-08,-0.0012658470159003787
2015-04-09,-0.008080081882116952
2015-04-10,0.01868712007493656
2015-04-13,-0.017246561089134804
2015-04-14,0.010529717009132522
2015-04-15,-0.004736141304372277
2015-04-16,-0.005234836666632603
2015-04-17,-0.0009568716167672742
2015-04-20,0.01197112152750579
2015-04-21,-0.00772846135373273
2015-04-22,-0.0001590169504993577
2015-04-23,0.008744057123110105
2015-04-24,0.004728109849722273
2015-04-27,-0.012078582939059834
2015-04-28,0.006986524222095003
2015-04-29,-0.009618610984211684
2015-04-30,-0.016314515771470806
2015-05-01,-0.011764411408593634
2015-05-04,0.009920352494350526
2015-05-05,-0.02390293162973267
2015-05-06,-0.0036899228481019897
2015-05-07,0.005723771408473244
2015-05-08,0.0020087799675341245
2015-05-11,-0.006348258150222219
2015-05-12,0.000840856263091494
2015-05-13,-0.015622722596260408
2015-05-14,0.01331079370208621
2015-05-15,0.009767806827983616
2015-05-18,0.010006573633986493
2015-05-19,0.00363274141676162
2015-05-20,0.002961425486989633
2015-05-21,0.002132703289509319
2015-05-22,-0.001800704792580321
2015-05-26,-0.006723783353575041
2015-05-27,0.00957599680013077
2015-05-28,0.000490384171859537
2015-05-29,-0.004249606914825121
2015-06-01,-0.0001642331855141732
2015-06-02,-0.020686479411937464
2015-06-03,-0.01609392116505004
2015-06-04,-0.003748201600986878
2015-06-05,-0.014366397913210704
2015-06-08,-0.007808383529547491
2015-06-09,-0.004896836259226323
2015-06-10,0.003339002481576925
2015-06-11,0.012786799251588432
2015-06-12,-0.014182023837281177
2015-06-15,-0.006140005006015525
2015-06-16,0.005471987346179041
2015-06-17,0.005969260259687692
2015-06-18,0.013263662105660323
2015-06-19,0.0013777093807201268
2015-06-22,-0.0013758139089915522
2015-06-23,-0.014123297931138312
2015-06-24,-0.012578692124521673
2015-06-25,-0.003715488268524081
2015-06-26,0.010299941657153644
2015-06-29,-0.005449201691902439
2015-06-30,0.005479058185034358
2015-07-01,0.01212897725748463
2015-07-02,0.012851346799743757
2015-07-06,0.002914884198921941
2015-07-07,0.03162938942050064
2015-07-08,-0.000994028056303664
2015-07-09,-0.009953640884992287
2015-07-10,0.010723915184242871
2015-07-13,-0.002321197944301412
2015-07-14,-0.0011632992199085423
2015-07-15,0.0016637109122679128
2015-07-16,0.015944139137311852
2015-07-17,-0.012260866801015458
2015-07-20,0.006455293537166007
2015-07-21,-0.013978097216353125
2015-07-22,0.006337198104704234
2015-07-23,-0.010772056560767851
2015-07-24,0.0050255877027507445
2015-07-27,0.01633654890698799
2015-07-28,0.0019681619282998497
2015-07-29,0.0070385803847072825
2015-07-30,0.0056627902190324875
2015-07-31,0.007181181410736315
2015-08-03,0.003403021154175123
2015-08-04,-0.018087741998009665
2015-08-05,0.000822286723121568
2015-08-06,0.010846628358545995
2015-08-07,0.018045760788350185
2015-08-10,-0.005908657708623366
2015-08-11,0.013333122305972722
2015-08-12,0.01093857656604258
2015-08-13,0.001411374866800319
2015-08-14,0.007986109863184154
2015-08-17,0.0074569670119195575
2015-08-18,-0.007247516499839679
2015-08-19,0.0032618889740432255
2015-08-20,-0.0038707037104188657
2015-08-21,-0.016630195489627186
2015-08-24,-0.024972282462564888
2015-08-25,-0.033717193319446115
2015-08-26,0.01207840095336521
2015-08-27,0.007459071283085983
2015-08-28,-0.004935528575787607
2015-08-31,-0.015707681951141694
2015-09-01,-0.025533586720789647
2015-09-02,0.0
2015-09-03,0.0044820040963931
2015-09-04,-0.01149826677712007
2015-09-08,0.03611125985989849
2015-09-09,-0.007540309392059963
2015-09-10,-0.002870127939393119
2015-09-11,0.012360448876316266
2015-09-14,0.0015050438396098098
2015-09-15,0.005010270802734196
2015-09-16,0.015120896195600197
2015-09-17,0.011131334740282162
2015-09-18,0.0
2015-09-21,0.008418360203265252
2015-09-22,-0.001444639309736484
2015-09-23,0.00048221310435270226
2015-09-24,0.0064275785786840345
2015-09-25,0.0142105692656318
2015-09-28,-0.005510144909655068
2015-09-29,0.0007916135926071544
2015-09-30,0.01455238018328986
2015-10-01,-0.010913501391974334
2015-10-02,0.007565927551233864
2015-10-05,0.0025032131998847795
2015-10-06,-0.017946368457986805
2015-10-07,-0.00031783525459239126
2015-10-08,0.018280047338963046
2015-10-09,-0.0012487402273406722
2015-10-12,0.01000293720240264
2015-10-13,0.0013927235155781759
2015-10-14,0.004018289141380249
2015-10-15,0.012467155191547619
2015-10-16,0.0010643538805175101
2015-10-19,-0.0048598615796352496
2015-10-20,0.0032046457710617204
2015-10-21,-0.002281830069099544
2015-10-22,0.016008999690787062
2015-10-23,-0.013955654461846212
2015-10-26,0.0010651468084612592
2015-10-27,-0.0041047449486592
2015-10-28,-0.015722717693235744
2015-10-29,-0.010727555290977797
2015-10-30,0.005382363046232186
2015-11-02,0.01039224875477096
2015-11-03,-0.0031168728398124346
2015-11-04,0.01907151253910011
2015-11-05,-0.00736314517342207
2015-11-06,-0.04898802694231397
2015-11-09,0.007475116575461405
2015-11-10,0.019999919527501353
2015-11-11,0.0014233464762991588
2015-11-12,-0.019737986985134626
2015-11-13,-0.008054114275141355
2015-11-16,0.021922757304232432
2015-11-17,-0.017162179602094985
2015-11-18,0.0046889431951659954
2015-11-19,0.011747761815987134
2015-11-20,0.007475609039931719
2015-11-23,-0.007420138981881319
2015-11-24,0.0030218990022117254
2015-11-25,-0.006026028836710995
2015-11-27,0.004307570282364059
2015-11-30,0.006513252390291324
2015-12-01,0.0025251831481800657
2015-12-02,-0.02298498769127355
2015-12-03,-0.015307689325529394
2015-12-04,0.020782517190703453
2015-12-07,0.012023023518163978
2015-12-08,0.006652919185411221
2015-12-09,-0.006766580494951602
2015-12-10,-0.030259417374496445
2015-12-11,0.005227577591081056
2015-12-14,-0.001300098034419328
2015-12-15,0.009926535894008381
2015-12-16,0.025137104250325448
2015-12-17,-0.00047141162948960424
2015-12-18,-0.011637241124389353
2015-12-21,0.0017505092935936606
2015-12-22,0.008576647702348339
2015-12-23,0.0146455671139194
2015-12-24,-0.0021728951336751345
2015-12-28,0.008554950457996702
2015-12-29,0.005398059547341738
2015-12-30,0.0006138080274149527
2015-12-31,-0.01149797371287109
2016-01-04,-0.006203346263097043
2016-01-05,0.004993619773080216
2016-01-06,0.0013974501914113535
2016-01-07,-0.0003100633657081575
2016-01-08,-0.006979922350911272
2016-01-11,0.011871157776460306
2016-01-12,-0.01667180412373781
2016-01-13,0.002668789909248348
2016-01-14,0.014717478555092978
2016-01-15,-0.012343861612574836
2016-01-19,0.01359162643016032
2016-01-20,-0.01942050113910787
2016-01-21,-0.005658246610149575
2016-01-22,0.013278142111699642
2016-01-25,-0.005460030935533933
2016-01-26,0.003921520203011841
2016-01-27,0.000468699192132771
2016-01-28,0.01995085942330177
2016-01-29,0.02535956682549334
2016-02-01,0.014477394991139425
2016-02-02,0.015014210240398507
2016-02-03,0.02094342113451031
2016-02-04,-0.012623835744765888
2016-02-05,-0.0045039347219774095
2016-02-08,-0.00043775393774247995
2016-02-09,-0.0001460353174632667
2016-02-10,0.003942968326389629
2016-02-11,-0.01701831848307367
2016-02-12,-0.00532700711131362
2016-02-16,0.00044613814880523073
2016-02-17,-0.006245107872308364
2016-02-18,0.009576604912599596
2016-02-19,0.011560352200038038
2016-02-22,0.019048054917699675
2016-02-23,0.0048882626445869715
2016-02-24,0.0037199963806204828
2016-02-25,0.015110700709963565
2016-02-26,-0.03749482921651859
2016-02-29,0.004231133898712658
2016-03-01,-0.013220617991014816
2016-03-02,0.008391846341170739
2016-03-03,-0.0001460353174632667
2016-03-04,0.007593823358994944
2016-03-07,0.0026084897681994956
2016-03-08,0.01358762475768982
2016-03-09,0.00884175990628
2016-03-10,0.00890604681669327
2016-03-11,-0.0026620122794537293
2016-03-14,0.004495290849667599
2016-03-15,0.004475711081045164
2016-03-16,0.009607322945789143
2016-03-17,0.01213643941955378
2016-03-18,-0.009401945883777296
2016-03-21,0.0022005768028714456
2016-03-22,-0.0031566046127444736
2016-03-23,0.009087272203143204
2016-03-24,0.002728520930881828
2016-03-28,-0.0008159255399036169
2016-03-29,0.01647784055534518
2016-03-30,0.000670013498087485
2016-03-31,0.005087884616699068
2016-04-01,0.005594923201889257
2016-04-04,-0.001589707427949949
2016-04-05,-0.014329492081633699
2016-04-06,-0.0017495030291171387
2016-04-07,-0.0006745718323141192
2016-04-08,0.003373284108372676
2016-04-11,-0.003496598228653003
2016-04-12,0.007287396784782851
2016-04-13,-0.0053587841380519086
2016-04-14,-0.006465452700368024
2016-04-15,0.007863168528035036
2016-04-18,0.005246086757336066
2016-04-19,0.0016058752659287023
2016-04-20,-0.025918448979603825
2016-04-21,-0.025236567883387573
2016-04-22,0.005487463791142844
2016-04-25,0.0020992572975635504
2016-04-26,-0.004748103227127931
2016-04-27,0.012487627909126164
2016-04-28,0.0006291377503571116
2016-04-29,0.014948402466463673
2016-05-02,0.00963530342816199
2016-05-03,-0.005044183345395803
2016-05-04,0.010276867235519127
2016-05-05,-0.006917312656730679
2016-05-06,-0.003277687709496102
2016-05-09,0.008084258111941578
2016-05-10,-0.0001363274480263854
2016-05-11,0.0024474224384885
2016-05-12,0.00949258163741229
2016-05-13,-0.003089601664943098
2016-05-16,0.004851236282794602
2016-05-17,-0.022663526064029216
2016-05-18,-0.029225827980872587
2016-05-19,0.009328552371401289
2016-05-20,0.002100440565160344
2016-05-23,-0.006707747347803217
2016-05-24,0.013928174593057507
2016-05-25,-0.0013875708207811144
2016-05-26,0.012505414024683192
2016-05-27,0.004391314754454534
2016-05-31,0.00546460520469183
2016-06-01,0.010056209646229108
2016-06-02,-0.0009417526395137932
2016-06-03,0.020199091099160515
2016-06-06,-0.006599434652286407
2016-06-07,0.003720098910507952
2016-06-08,0.0060897989599824065
2016-06-09,0.015394491405575916
2016-06-10,-0.005701444687086998
2016-06-13,-0.0009123668259336526
2016-06-14,0.009783393276280972
2016-06-15,-0.00878425347062095
2016-06-16,0.010165187758624405
2016-06-17,0.0034835560721164782
2016-06-20,-0.003857118958549899
2016-06-21,0.000258193118759964
2016-06-22,-0.005419181310744592
2016-06-23,0.002984063859220676
2016-06-24,0.008277880909790536
2016-06-27,0.015138334051603364
2016-06-28,-0.0010113745595352608
2016-06-29,0.0011389310721585666
2016-06-30,0.024260294606580857
2016-07-01,0.0002469243716569647
2016-07-05,0.018253529264221413
2016-07-06,-0.0002421744018229477
2016-07-07,-0.019263396546668976
2016-07-08,0.0027176399335826495
2016-07-11,-0.0011087150892523656
2016-07-12,-0.02022682573047041
2016-07-13,0.007175030308128605
2016-07-14,-0.008248841491338754
2016-07-15,0.002268289688725611
2016-07-18,0.0035207769152321156
2016-07-19,-0.0016288505100761075
2016-07-20,-0.006651769002563812
2016-07-21,0.00644363459549302
2016-07-22,0.011674345542155518
2016-07-25,-0.0014887685992251987
2016-07-26,-0.012302496626053094
2016-07-27,-0.010317138997191444
2016-07-28,0.005830330754159396
2016-07-29,0.004841416725355652
2016-08-01,0.007988075762035418
2016-08-02,-0.009056542834901649
2016-08-03,-0.007996924939663086
2016-08-04,0.0
2016-08-05,-0.012540187617167464
2016-08-08,0.0015551263938089477
2016-08-09,0.0019409420515603681
2016-08-10,0.0019366940855050085
2016-08-11,0.0014174970711764434
2016-08-12,0.002831745538532937
2016-08-15,-0.01886545899386527
2016-08-16,-0.01190340502634979
2016-08-17,0.01350291100102674
2016-08-18,0.014759578783710259
2016-08-19,-0.013386138223060007
2016-08-22,0.006001041154333198
2016-08-23,-0.0033719333267240303
2016-08-24,-0.00247205025057351
2016-08-25,0.0009131976962093447
2016-08-26,-0.024762461212898157
2016-08-29,0.007617067217369877
2016-08-30,-0.010211968772234514
2016-08-31,0.005493962146741138
2016-09-01,-0.0030652214812275647
2016-09-02,0.01684289681371265
2016-09-06,0.01327710540678062
2016-09-07,-0.0016864476512024051
2016-09-08,-0.001299842071328161
2016-09-09,-0.037735700602392286
2016-09-12,0.017444096897372807
2016-09-13,-0.011031371015174707
2016-09-14,0.002150508300642784
2016-09-15,0.010191908330671406
2016-09-16,0.012743955635132753
2016-09-19,0.007732915566899479
2016-09-20,-0.000649986489044907
2016-09-21,0.01926296321280807
2016-09-22,0.0099607919161524
2016-09-23,0.003793126868858021
2016-09-26,-0.0001260096497686103
2016-09-27,-0.010959868383914717
2016-09-28,-0.00815184858601059
2016-09-29,-0.014254478937652304
2016-09-30,-0.010031456438371555
2016-10-03,-0.013291087664924595
2016-10-04,-0.026407060469087473
2016-10-05,-0.0026024991979509693
2016-10-06,0.0021973942989204076
2016-10-07,-0.0038372860499392702
2016-10-10,0.01499532315255614
2016-10-11,-0.011927618256506012
2016-10-12,0.009739471561110324
2016-10-13,0.009509625029896274
2016-10-14,-0.00874706949523718
2016-10-17,0.007873719113418609
2016-10-18,0.011853717372716455
2016-10-19,-0.0021301104431972195
2016-10-20,-0.002801508398151298
2016-10-21,-0.008963173938023594
2016-10-24,0.00904423902554674
2016-10-25,0.006020035729336737
2016-10-26,-0.0005316919945463905
2016-10-27,-0.003725475984956206
2016-10-28,0.005052038789760127
2016-10-31,0.02050930432369147
2016-11-01,-0.01760138171345549
2016-11-02,-0.0037435723761023443
2016-11-03,-0.003892451273254216
2016-11-04,-0.0014819479659105017
2016-11-07,0.012683961380250519
2016-11-08,0.009194162552828233
2016-11-09,-0.02323756481512751
2016-11-10,-0.015679974328826285
2016-11-11,0.008514176760203496
2016-11-14,-0.004902005077547789
2016-11-15,0.013409892245023425
2016-11-16,-0.004185775387305468
2016-11-17,0.0
2016-11-18,-0.006644106277255646
2016-11-21,0.011465775688459079
2016-11-22,0.012955635524512843
2016-11-23,-0.014654701731956266
2016-11-25,0.01865874538876744
2016-11-28,0.017122289576955163
2016-11-29,0.0006524084711141409
2016-11-30,-0.03586360753380369
2016-12-01,-0.010820489482339712
2016-12-02,0.005606270217819231
2016-12-05,0.0038074942769696918
2016-12-06,0.010024163835035127
2016-12-07,0.007376882862538903
2016-12-08,0.0003995662056193172
2016-12-09,0.013973533898888668
2016-12-12,0.012468542418506035
2016-12-13,0.013352624959901638
2016-12-14,-0.028143804319787136
2016-12-15,-0.001579608900276197
2016-12-16,0.01081074216345379
2016-12-19,0.005608471052099162
2016-12-20,0.0005186341818794737
2016-12-21,-0.0010368000541675082
2016-12-22,0.007007278466574007
2016-12-23,0.0007732146634105153
2016-12-27,0.002446644307257273
2016-12-28,-0.011817448532083552
2016-12-29,0.017158311819010175
2016-12-30,-0.002811182055377892
2017-01-03,-0.009099053018690628
2017-01-04,0.005560974921003936
2017-01-05,0.008231457933946862
2017-01-06,0.0012755900534149323
2017-01-09,-0.016052708946622918
2017-01-10,-0.0012949571093963108
2017-01-11,0.007649376472575131
2017-01-12,-0.0028305590760429045
2017-01-13,-0.003096503491481495
2017-01-17,0.009577768195899727
2017-01-18,-0.001410198892657033
2017-01-19,-0.010784355151378988
2017-01-20,-0.0003896447023739036
2017-01-23,0.0023373203756889005
2017-01-24,0.003108952103116014
2017-01-25,-0.0038744738473360796
2017-01-26,-0.0020737388570877258
2017-01-27,-0.0027279074947381687
2017-01-30,0.004269588074570452
2017-01-31,0.015568145873634531
2017-02-01,-0.012108923100392799
2017-02-02,0.014343513299392097
2017-02-03,0.0030851029653371498
2017-02-06,-0.002306625786311023
2017-02-07,0.0008988981222441961
2017-02-08,0.008341778682882328
2017-02-09,-0.00559990778020758
2017-02-10,0.00691149586860651
2017-02-13,0.0006353295856531549
2017-02-14,-0.008002631371420321
2017-02-15,-0.0011525625032273723
2017-02-16,0.007051171860996686
2017-02-17,0.001909440843471888
2017-02-21,0.013596198428299955
2017-02-22,-0.0006267015709243706
2017-02-23,0.009784059697912406
2017-02-24,0.011676953589907946
2017-02-27,-0.003192387887897885
2017-02-28,0.012441689588217342
2017-03-01,0.0025550067558102185
2017-03-02,0.011164557666258679
2017-03-03,-0.0034803439499118127
2017-03-06,-0.0008430104008773087
2017-03-07,-0.005062713744527825
2017-03-08,-0.019384199229509735
2017-03-09,-0.0008653679308319173
2017-03-10,0.009151018575368264
2017-03-13,0.0008576133059248203
2017-03-14,0.002448576737975383
2017-03-15,0.02100623362851972
2017-03-16,-0.01255988946510278
2017-03-17,0.008237448833301242
2017-03-20,-0.008410419870747754
2017-03-21,0.014055595422684863
2017-03-22,-0.00035839560242956203
2017-03-23,-0.0008367887707690924
2017-03-24,0.006340330524647886
2017-03-27,0.000237982408728854
2017-03-28,0.0007127053378994663
2017-03-29,-0.008075964567311189
2017-03-30,-0.002873382674029812
2017-03-31,0.0012005123154290587
2017-04-03,0.001559310100732736
2017-04-04,0.002754215508262048
2017-04-05,0.003343767889677718
2017-04-06,0.0054748678708815834
2017-04-07,-0.0026042641473125183
2017-04-10,0.006171405571071764
2017-04-11,0.00011790840994874152
2017-04-12,0.0068403220247217345
2017-04-13,-0.0016398690864259935
2017-04-17,0.005984008032215549
2017-04-18,0.005131614424438213
2017-04-19,-0.0066141246337277915
2017-04-20,-0.0033873709539029573
2017-04-21,0.005977571157511852
2017-04-24,0.004077731025163844
2017-04-25,0.0020888588795680008
2017-04-26,-0.0012739390410184681
2017-04-27,0.005899952717698831
2017-04-28,-0.011730756046814395
2017-05-01,-0.012104596845747717
2017-05-02,0.007613674232838319
2017-05-03,-0.004014215211942895
2017-05-04,0.0010666615733561091
2017-05-05,0.004973842604702128
2017-05-08,0.0004709057782683601
2017-05-09,-0.009068204176946426
2017-05-10,0.0005940209277852659
2017-05-11,0.0011880245375381904
2017-05-12,0.00557587144504379
2017-05-15,-0.002831338725111099
2017-05-16,-0.0074540524588411206
2017-05-17,0.0025033023668767918
2017-05-18,0.0060641874092179915
2017-05-19,-0.00047260190937647995
2017-05-22,0.006858084772096706
2017-05-23,0.007398532376850175
2017-05-24,0.007694212036607251
2017-05-25,0.011800416312566675
2017-05-26,-0.0006859225489708187
2017-05-30,0.0036610256655569273
2017-05-31,0.007181831502394376
2017-06-01,0.007696514475082905
2017-06-02,0.0021340317681046717
2017-06-05,-0.00963893733610699
2017-06-06,-0.004526877425932274
2017-06-07,0.001136925672047484
2017-06-08,-0.0023845813932212856
2017-06-09,0.0015934608705410191
2017-06-12,-0.00613737699573369
2017-06-13,0.0005721997047418714
2017-06-14,0.006399880702935512
2017-06-15,0.006586465068414871
2017-06-16,0.0031587564097079746
2017-06-19,-0.0024739720118666098
2017-06-20,0.0012401132284522998
2017-06-21,-0.002364976995902879
2017-06-22,-0.004853194160215679
2017-06-23,-0.003742644558892061
2017-06-26,0.004098272212027521
2017-06-27,-0.010204011575929317
2017-06-28,-0.009049387023801536
2017-06-29,-0.015258268113559348
2017-06-30,-0.00035213097962072393
2017-07-03,-0.003992347217964376
2017-07-05,-0.0021222502035276314
2017-07-06,-0.0033080364619351155
2017-07-07,0.0036746737753303726
2017-07-10,-0.0055509721897282205
2017-07-11,0.0017814811139049702
2017-07-12,0.008772769829842098
2017-07-13,-0.0043478675213554085
2017-07-14,0.004838966508728282
2017-07-17,0.005051387243414807
2017-07-18,0.0023376338682183917
2017-07-19,0.0029151048023707826
2017-07-20,0.00639449171321016
2017-07-21,0.007740579449097895
2017-07-24,-0.008597936975626164
2017-07-25,-0.004394399217274247
2017-07-26,0.009175571528440285
2017-07-27,0.0008051997712934522
2017-07-28,-0.0019116207528503404
2017-07-31,0.006849453856444976
2017-08-01,0.004611923285892328
2017-08-02,0.0012625465185414075
2017-08-03,0.016964300850446312
2017-08-04,-0.007438578303459398
2017-08-07,0.006018296304419968
2017-08-08,0.0015802239118529737
2017-08-09,-0.0046206991111747975
2017-08-10,0.007359960691966316
2017-08-11,-0.004945506388699505
2017-08-14,0.0035014207329253644
2017-08-15,0.004390034087323524
2017-08-16,0.004370611657221302
2017-08-17,-0.008257214770853616
2017-08-18,0.004613135836383009
2017-08-21,-0.0010079610309693399
2017-08-22,0.00313906883430759
2017-08-23,0.004917319692826938
2017-08-24,-0.00022235741635789896
2017-08-25,0.0013345574818286465
2017-08-28,0.004665596635345937
2017-08-29,-0.0003316762617796565
2017-08-30,-0.00464547072384669
2017-08-31,-0.00022218448815458647
2017-09-01,-0.0012226928540950421
2017-09-05,-0.0018919400515776674
2017-09-06,-0.007693044539623495
2017-09-07,0.0060674728915515175
2017-09-08,0.005249035007729663
2017-09-11,0.008221321347404498
2017-09-12,-0.020275313707972753
2017-09-13,-0.008885536733511334
2017-09-14,0.009646132918011308
2017-09-15,0.003371679862750332
2017-09-18,-0.01041777528004384
2017-09-19,-0.0006792398003998557
2017-09-20,-0.011101119950558513
2017-09-21,-0.0020618153097643477
2017-09-22,-0.01113393953321451
2017-09-25,0.008125202303554957
2017-09-26,-0.004259864554418846
2017-09-27,-0.01988913891826083
2017-09-28,0.0017694518706810047
2017-09-29,-0.004121777126641857
2017-10-02,0.008632845341624229
2017-10-03,-0.0034000052571715456
2017-10-04,0.009176042431534137
2017-10-05,-0.002681195117288482
2017-10-06,-0.002571484282034464
2017-10-09,0.00046875910999699677
2017-10-10,0.005037442144189441
2017-10-11,0.006992622377134605
2017-10-12,0.01053222933306519
2017-10-13,0.0008015755700452321
2017-10-16,-0.00125881493410962
2017-10-17,0.005614918823625192
2017-10-18,-0.004785863997619044
2017-10-19,0.014083306986318878
2017-10-20,0.002370752117274
2017-10-23,0.0003377601217962045
2017-10-24,-0.004279125622582813
2017-10-25,-0.002035410059896936
2017-10-26,-0.0012465236498402366
2017-10-27,0.008736674454761229
2017-10-30,-0.007761002502400194
2017-10-31,0.0021137090398528624
2017-11-01,-0.0028500480111377513
2017-11-02,0.005259091189869336
2017-11-03,0.013649137887111085
2017-11-06,-0.0023564096331682993
2017-11-07,0.009110376631978445
2017-11-08,0.0007799088634654616
2017-11-09,-0.0044545348613085345
2017-11-10,-0.011746228656468682
2017-11-13,0.016413491812798053
2017-11-14,0.02138319936353228
2017-11-15,-0.010140545231965059
2017-11-16,0.0
2017-11-17,-0.008041565756819802
2017-11-20,-0.007773389432704336
2017-11-21,0.00033609509262877424
2017-11-22,-0.0011188577534324562
2017-11-24,0.002687848270721105
2017-11-27,0.005473645729070276
2017-11-28,0.008554700626951517
2017-11-29,0.0025341212544751635
2017-11-30,0.008789751135364288
2017-12-01,-0.008713164587042632
2017-12-04,-0.008790662639792002
2017-12-05,-0.009644181431996524
2017-12-06,0.006380368924164159
2017-12-07,0.0026692448761143073
2017-12-08,0.0066554624632537696
2017-12-11,0.005179268483030963
2017-12-12,-0.023021390711711498
2017-12-13,0.002019679953216169
2017-12-14,-0.003695399411202449
2017-12-15,0.006406552940483978
2017-12-18,-0.014630223535029185
2017-12-19,-0.018587718640500572
2017-12-20,-0.0091236438674267
2017-12-21,-0.006876385320258249
2017-12-22,-0.0008214314008033741
2017-12-26,-0.009983602929525492
2017-12-27,0.003915106847804717
2017-12-28,0.006854204159419286
2017-12-29,-0.0002347135141128609
2018-01-02,-0.015144493175519136
2018-01-03,-0.009178848580611243
2018-01-04,-0.007338560129204641
2018-01-05,-0.0010909282850225521
2018-01-08,0.007643705648166854
2018-01-09,-0.012402268481228607
2018-01-10,-0.017678103616325158
2018-01-11,-0.00806792932135092
2018-01-12,-0.008758484341777284
2018-01-16,-0.004544479377421307
2018-01-17,0.008495934347320988
2018-01-18,-0.00402367684789906
2018-01-19,-0.0016410424648456434
2018-01-22,-0.0015172681201328642
2018-01-23,0.011778108091976325
2018-01-24,0.004130733640853368
2018-01-25,0.010346624792241466
2018-01-26,-0.0013573750583564248
2018-01-29,-0.01915021171714415
2018-01-30,-0.0007557371565500848
2018-01-31,0.016722906180987263
2018-02-01,-0.01863664586271685
2018-02-02,-0.009303982948374867
2018-02-05,-0.02251374256671612
2018-02-06,-0.010792388814146125
2018-02-07,0.0
2018-02-08,-0.010910408749715828
2018-02-09,0.026231054504568085
2018-02-12,0.0057675831592716165
2018-02-13,0.0011728763944609533
2018-02-14,-0.00950281027435207
2018-02-15,0.025890568527898283
2018-02-16,0.008070643860051518
2018-02-20,-0.01893518879543743
2018-02-21,-0.014248594888988775
2018-02-22,0.008409727124527144
2018-02-23,0.04443613114818645
2018-02-26,0.0016216941654469963
2018-02-27,-0.029147970866881256
2018-02-28,-0.012573821010170683
2018-03-01,0.007276734756350267
2018-03-02,-0.007740088325937533
2018-03-05,0.014690588830881701
2018-03-06,-0.02242131029297678
2018-03-07,-0.011402306865268885
2018-03-08,0.00715908660427611
2018-03-09,0.005396396692591399
2018-03-12,-0.0007853662422782071
2018-03-13,0.0013104214735655262
2018-03-14,0.004710401943718301
2018-03-15,0.003516874451042762
2018-03-16,0.01194045421003831
2018-03-19,-0.00307825839692355
2018-03-20,0.0033447628820446607
2018-03-21,-0.000512944602510057
2018-03-22,0.0005132078497065429
2018-03-23,-0.002949101977920754
2018-03-26,0.005144155382797777
2018-03-27,0.0154809166208143
2018-03-28,0.0012598709695801347
2018-03-29,0.004152659666863734
2018-04-02,-0.010777072533145637
2018-04-03,0.012161347127104927
2018-04-04,0.0020024733105401538
2018-04-05,0.002997642943794787
2018-04-06,-0.0068493260276757395
2018-04-09,-0.0006268372301488911
2018-04-10,-0.015182238578661189
2018-04-11,0.000255231425758895
2018-04-12,-0.015411900463933925
2018-04-13,0.01086652206071781
2018-04-16,0.014717135929223302
2018-04-17,0.010846326254055905
2018-04-18,-0.011353911042723541
2018-04-19,-0.006940820515813906
2018-04-20,-0.008514542233877154
2018-04-23,0.00563962831084841
2018-04-24,0.013892633451630942
2018-04-25,0.00465091548868557
2018-04-26,0.01413959006120824
2018-04-27,0.006908893371648572
2018-04-30,-0.005128750905255219
2018-05-01,-0.005962694908450139
2018-05-02,-0.007498411696131524
