Date,SMCI
2015-09-22,-0.01106885662087398
2015-09-23,-0.0017488198947338551
2015-09-24,-0.026278922662161364
2015-09-25,0.00035981558293163296
2015-09-28,-0.03165469785376107
2015-09-29,-0.010029699587266627
2015-09-30,0.022889346938848476
2015-10-01,-0.023844481121683248
2015-10-02,0.0420894355482726
2015-10-05,0.03894700323838296
2015-10-06,0.02846234500930578
2015-10-07,0.0691866080375303
2015-10-08,0.004419172676989769
2015-10-09,-0.1546196972563506
2015-10-12,-0.021189650187659392
2015-10-13,0.02240790640589907
2015-10-14,-0.03677562419704217
2015-10-15,0.002313938338499133
2015-10-16,0.013851486598105422
2015-10-19,-0.000379479136383698
2015-10-20,-0.008731967106202276
2015-10-21,-0.027192683846196553
2015-10-22,0.0035433319203435065
2015-10-23,0.11887013352282105
2015-10-26,-0.03366057370097608
2015-10-27,-0.010885330527214743
2015-10-28,0.0414526460569582
2015-10-29,-0.01585067858597211
2015-10-30,0.009663632674951517
2015-11-02,0.05140020412213109
2015-11-03,0.008091681989172983
2015-11-04,0.005016757477033895
2015-11-05,0.0009982637098215896
2015-11-06,0.02327133446085461
2015-11-09,-0.015594573165687464
2015-11-10,-0.034653471968623784
2015-11-11,-0.10495723993280592
2015-11-12,0.007639412029555981
2015-11-13,-0.0337376748530942
2015-11-16,-0.0294233216767944
2015-11-17,-0.016168133477399538
2015-11-18,-0.02588330458727528
2015-11-19,-0.009700548885611893
2015-11-20,-0.0034072126289547144
2015-11-23,0.008974422066720278
2015-11-24,0.013129986492643742
2015-11-25,0.009197355666802132
2015-11-27,0.012427494185213828
2015-11-30,0.004910017960410906
2015-12-01,0.06514651529805571
2015-12-02,0.01529050566339829
2015-12-03,-0.006024019056970142
2015-12-04,0.005303006972930291
2015-12-07,-0.062170293566570334
2015-12-08,0.01446364490365215
2015-12-09,-0.0518812027777793
2015-12-10,0.03675858695266809
2015-12-11,-0.02538283614928849
2015-12-14,-0.059528656603411334
2015-12-15,0.004835128581492265
2015-12-16,0.01618545085568379
2015-12-17,-0.016788650495393354
2015-12-18,-0.022766991760779676
2015-12-21,0.03673825027476352
2015-12-22,0.03889375834761277
2015-12-23,0.03036603697649931
2015-12-24,-0.0044408227664428646
2015-12-28,-0.011759952525119521
2015-12-29,0.011489486053883002
2015-12-30,-0.01906690992777904
2015-12-31,0.013647639621539698
2016-01-04,-0.03508770564575392
2016-01-05,-0.022832938942968006
2016-01-06,-0.007788890107403912
2016-01-07,-0.039249853834749215
2016-01-08,-0.0031774712956160744
2016-01-11,-0.020036496714904817
2016-01-12,0.26719333686529634
2016-01-13,-0.08324165685787399
2016-01-14,-0.022000026702880815
2016-01-15,-0.000817936644624595
2016-01-19,0.01432658464664427
2016-01-20,0.017756315615022222
2016-01-21,-0.010309287121851973
2016-01-22,0.04126599498728778
2016-01-25,0.0046171927776141874
2016-01-26,0.014553760055401543
2016-01-27,0.029822573910886607
2016-01-28,-0.009530800438837028
2016-01-29,0.1021465702533193
2016-02-01,0.054398987017235445
2016-02-02,-0.017197495997567258
2016-02-03,0.040829529786948315
2016-02-04,0.0056040244344908174
2016-02-05,-0.010216715843881397
2016-02-08,-0.007507015710866982
2016-02-09,-0.028994643809942322
2016-02-10,-0.026939364067016913
2016-02-11,-0.008672456203706491
2016-02-12,0.00572012080409956
2016-02-16,0.04516560279657256
2016-02-17,0.030729818791199515
2016-02-18,0.01055898123890131
2016-02-19,-0.01905348408753782
2016-02-22,0.012531391406981784
2016-02-23,-0.01608912251417105
2016-02-24,0.017924503333998754
2016-02-25,-0.004942858350785673
2016-02-26,-0.004346457359676648
2016-02-29,0.012472703972222998
2016-03-01,0.0230982593681357
2016-03-02,-0.0009030767479590862
2016-03-03,0.012654430623893154
2016-03-04,-0.029158002919191017
2016-03-07,0.006129322971611728
2016-03-08,-0.04416691479240953
2016-03-09,0.0066921314119439135
2016-03-10,0.0044318384737105365
2016-03-11,0.014497321904971106
2016-03-14,0.003417184727731337
2016-03-15,-0.018575833568184263
2016-03-16,0.022712941630921524
2016-03-17,0.0197408665169283
2016-03-18,-0.004839695236727115
2016-03-21,0.002735581473209514
2016-03-22,0.0
2016-03-23,-0.024856021991457866
2016-03-24,0.010568828041878753
2016-03-28,0.004921572679679631
2016-03-29,0.0324456528600634
2016-03-30,-0.010672995656371032
2016-03-31,0.02127662614765291
2016-04-01,0.012030483998111574
2016-04-04,-0.013337131624618359
2016-04-05,0.004407836019027833
2016-04-06,0.0014628772574691862
2016-04-07,-0.01665210592972688
2016-04-08,-0.008615580633186237
2016-04-11,-0.005693681628808345
2016-04-12,-0.0015069663420950175
2016-04-13,0.021128866286900028
2016-04-14,-0.015075341823750699
2016-04-15,-0.19597842526532827
2016-04-18,0.012691362287679198
2016-04-19,0.0280132596933671
2016-04-20,0.003226985597603038
2016-04-21,-0.011079391083401058
2016-04-22,0.030357828638302387
2016-04-25,-0.0035075377817338493
2016-04-26,0.010207604587371355
2016-04-27,0.0003484898882273324
2016-04-28,-0.015674007484067887
2016-04-29,-0.0477706976814426
2016-05-02,0.00891859143968321
2016-05-03,-0.015837931562888707
2016-05-04,-0.007485022994187629
2016-05-05,0.0033936889558074945
2016-05-06,0.013528753540327676
2016-05-09,-0.0033370644617707335
2016-05-10,0.0007440823984554701
2016-05-11,-0.021933090707720315
2016-05-12,-0.046750339413444975
2016-05-13,-0.001993571063664379
2016-05-16,0.002397140196314762
2016-05-17,-0.008768463066834431
2016-05-18,0.004020904909237011
2016-05-19,-0.019623558352923842
2016-05-20,0.02941177616390722
2016-05-23,-0.001984077801659545
2016-05-24,0.03180911346685722
2016-05-25,-0.0023121548730322683
2016-05-26,-0.0038624915082373645
2016-05-27,0.010081435799395688
2016-05-31,0.0072936864747199515
2016-06-01,0.004192041798846358
2016-06-02,0.002656534917554687
2016-06-03,0.005677556824975616
2016-06-06,-0.004140066290592825
2016-06-07,-0.024943305753907352
2016-06-08,0.00038766122825872884
2016-06-09,0.003099533795162701
2016-06-10,-0.004635026645509521
2016-06-13,-0.03764062371486876
2016-06-14,0.05927422308710906
2016-06-15,0.001141995003465457
2016-06-16,-0.0007604917768256891
2016-06-17,-0.006468782271673579
2016-06-20,0.02489469770241559
2016-06-21,0.009342248073273218
2016-06-22,-0.022213973835745415
2016-06-23,0.015145763484258667
2016-06-24,-0.05967925631188953
2016-06-27,-0.05672347983324888
2016-06-28,0.008830911800666863
2016-06-29,0.01583997829486483
2016-06-30,0.01969628975889015
2016-07-01,-0.011267556986600091
2016-07-05,-0.03052504971905523
2016-07-06,0.014273686115430673
2016-07-07,0.011175575357543988
2016-07-08,0.035202604549666505
2016-07-11,-0.0019771112511601796
2016-07-12,0.029318590424735502
2016-07-13,0.0034642273944227586
2016-07-14,0.003068621656252768
2016-07-15,-0.0057361777627037425
2016-07-18,0.013076984445021145
2016-07-19,-0.27790436410082475
2016-07-20,0.028391178462202626
2016-07-21,0.02300611337669034
2016-07-22,0.0019990939855365486
2016-07-25,0.014463742541244606
2016-07-26,0.03146515841707864
2016-07-27,0.015252652094117414
2016-07-28,0.004694830951162521
2016-07-29,0.00700928306088433
2016-08-01,0.0004640034960683437
2016-08-02,-0.02272717470984753
2016-08-03,-0.025154346884190715
2016-08-04,-0.005842184072152423
2016-08-05,0.05190986470271408
2016-08-08,0.0055866312442662824
2016-08-09,-0.006944492735242669
2016-08-10,-0.006992944810711221
2016-08-11,0.015962402847232493
2016-08-12,0.00046207370835849026
2016-08-15,0.004618933320764462
2016-08-16,-0.006436753688171093
2016-08-17,-0.007866709782807457
2016-08-18,0.006063438022513745
2016-08-19,-0.005099747831186829
2016-08-22,-0.009785605472117709
2016-08-23,0.017411736881031814
2016-08-24,0.0018501149912026893
2016-08-25,0.006463609463743136
2016-08-26,-0.01972476216380381
2016-08-29,0.016378028094342856
2016-08-30,0.015653848703867768
2016-08-31,-0.01949228517065682
2016-09-01,0.02357830666602001
2016-09-02,0.00045163844931428443
2016-09-06,-0.008577794908993575
2016-09-07,-0.0009107893304868275
2016-09-08,-0.02187789295788234
2016-09-09,-0.017241352493329587
2016-09-12,0.016595583863821206
2016-09-13,-0.003731406353766009
2016-09-14,0.004213512775318451
2016-09-15,0.022377667926154032
2016-09-16,-0.025079828908311508
2016-09-19,0.015902675261630472
2016-09-20,0.018416189280647588
2016-09-21,0.028028950828860255
2016-09-22,0.0017590972050609555
2016-09-23,0.031167628242866785
2016-09-26,-0.003405660741218952
2016-09-27,0.004271674549790161
2016-09-28,0.0034027634040980637
2016-09-29,-0.014836831840513653
2016-09-30,0.005593808995521199
2016-10-03,0.00513482433538659
2016-10-04,-0.0200084852249498
2016-10-05,0.005647268108418979
2016-10-06,-0.008639300402664807
2016-10-07,-0.02178657475933754
2016-10-10,0.011581302545014882
2016-10-11,-0.024218331376432145
2016-10-12,0.002707492475720885
2016-10-13,-0.03150312192085125
2016-10-14,-0.006970198341661349
2016-10-17,0.014506269393124827
2016-10-18,0.007841310000130886
2016-10-19,0.005949662143951651
2016-10-20,-0.004094660204705947
2016-10-21,-0.019643666043626995
2016-10-24,0.011183676081349292
2016-10-25,0.011520670999951577
2016-10-26,0.009111608899671664
2016-10-27,-0.0022572804587280837
2016-10-28,0.10407240502418058
2016-10-31,-0.028688594270410817
2016-11-01,-0.03797464916251703
2016-11-02,-0.008771921569070362
2016-11-03,-0.011061989147312823
2016-11-04,-0.013422806620974947
2016-11-07,0.03628125391958004
2016-11-08,-0.004376363276862416
2016-11-09,0.030769200135568386
2016-11-10,0.01918979775902807
2016-11-11,0.06694553991181706
2016-11-14,0.007843129921766057
2016-11-15,0.0
2016-11-16,-0.0077820939478694395
2016-11-17,0.009803959150949337
2016-11-18,0.007766982740254447
2016-11-21,0.019267804148372925
2016-11-22,0.005671117206934806
2016-11-23,0.005639047369019767
2016-11-25,0.0037383142585096785
2016-11-28,-0.018621956566793663
2016-11-29,-0.009487702261067765
2016-11-30,0.04789272223147378
2016-12-01,-0.042047537092396836
2016-12-02,0.03053441435840476
2016-12-05,0.02222220063700142
2016-12-06,0.012681190562183309
2016-12-07,0.017889070107855565
2016-12-08,0.018629164416215982
2016-12-09,-0.01656318055320516
2016-12-12,-0.015789417326723676
2016-12-13,0.016042722568413215
2016-12-14,-0.01403507480404087
2016-12-15,0.00533811573296239
2016-12-16,0.0017698675886530513
2016-12-19,0.024735043656717748
2016-12-20,-0.005172449796859158
2016-12-21,-0.0034662012118936714
2016-12-22,-0.02782606041949731
2016-12-23,0.026833562510875986
2016-12-27,0.0
2016-12-28,-0.008710751897463065
2016-12-29,0.0017574256492296492
2016-12-30,-0.015789417326723676
2017-01-03,0.014260235615348948
2017-01-04,0.014059740404490206
2017-01-05,-0.010398603635680903
2017-01-06,-0.003502623606462252
2017-01-09,-0.007029870202245103
2017-01-10,0.01238932630843892
2017-01-11,-0.0017482084635430661
2017-01-12,-0.035026236064622074
2017-01-13,0.023593399673985216
2017-01-17,-0.03900705592192455
2017-01-18,0.007380066658666529
2017-01-19,-0.005494543882554881
2017-01-20,0.01841627709596505
2017-01-23,0.007233265883440865
2017-01-24,-0.0035906607379059263
2017-01-25,0.025225200301670414
2017-01-26,0.0035149351011225516
2017-01-27,-0.06479857847411774
2017-01-30,-0.04494386537405104
2017-01-31,0.03725491387713031
2017-02-01,-0.032136120514147604
2017-02-02,-0.003906246362021082
2017-02-03,0.011764694882648863
2017-02-06,-0.0058139019105275525
2017-02-07,0.01754379605126788
2017-02-08,0.0057471668609487825
2017-02-09,0.0076190403529576844
2017-02-10,0.005671117206934806
2017-02-13,0.003759394789693671
2017-02-14,0.013108556708616437
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,0.0
2017-02-21,0.0
2017-02-22,0.0018484711948041355
2017-02-23,0.011070099987999793
2017-02-24,-0.014598526172921567
2017-02-27,-0.029629689152511185
2017-02-28,-0.007633580839735754
2017-03-01,0.023076993614966845
2017-03-02,0.0
2017-03-03,-0.05075187447638663
2017-03-06,-0.007920784226189581
2017-03-07,0.005987970379371932
2017-03-08,-0.02182542348154326
2017-03-09,-0.0020283473413522657
2017-03-10,0.014227580028199238
2017-03-13,0.0020040539760575182
2017-03-14,0.002000045776367143
2017-03-15,0.005987970379371932
2017-03-16,0.0
2017-03-17,0.003968250213867153
2017-03-20,0.011857696335581869
2017-03-21,-0.03515621725818996
2017-03-22,0.0283400536161873
2017-03-23,0.005905553200572289
2017-03-24,-0.0019569919022601745
2017-03-27,-0.009803865653465582
2017-03-28,-0.011881270762480578
2017-03-29,0.028056182313487943
2017-03-30,-0.009746625656812946
2017-03-31,-0.001968455156468263
2017-04-03,-0.01183430783985151
2017-04-04,-0.001996053577839385
2017-04-05,-0.018000030517578147
2017-04-06,0.010183338551673637
2017-04-07,0.0
2017-04-10,-0.010080683538370105
2017-04-11,0.012219947992700098
2017-04-12,-0.008048282402741247
2017-04-13,-0.008113582808481956
2017-04-17,0.028629927841566705
2017-04-18,-0.029821091274496614
2017-04-19,0.0020491294692979167
2017-04-20,0.014314963920783352
2017-04-21,-0.008064508376086854
2017-04-24,0.008130073421291018
2017-04-25,0.004032254188043316
2017-04-26,-0.008032120823258437
2017-04-27,-0.016194316352106997
2017-04-28,0.004115222299809096
2017-05-01,0.0020491294692979167
2017-05-02,-0.0286298303288528
2017-05-03,-0.006315833643863122
2017-05-04,0.02330511406864666
2017-05-05,0.0020704407949891923
2017-05-08,-0.014462844928620266
2017-05-09,-0.008385736271063426
2017-05-10,0.021141628801125467
2017-05-11,-0.002070342070938369
2017-05-12,0.0020746372797806334
2017-05-15,0.012422348597782795
2017-05-16,-0.002044939124275391
2017-05-17,-0.028688594270410817
2017-05-18,-0.0042194054625018795
2017-05-19,0.025423806722535414
2017-05-22,0.006198291740786566
2017-05-23,-0.01232031708203063
2017-05-24,0.008316000484173136
2017-05-25,0.010309317880007551
2017-05-26,-0.008163257362146625
2017-05-30,-0.004115222299809096
2017-05-31,0.01652890933552542
2017-06-01,0.002032469896262823
2017-06-02,-0.0020283473413522657
2017-06-05,-0.010162640235673814
2017-06-06,-0.014373654305780859
2017-06-07,-0.006250043461718424
2017-06-08,0.029350076948722048
2017-06-09,0.008146631995133324
2017-06-12,0.00606064867966194
2017-06-13,0.014056259315918584
2017-06-14,-0.011881270762480578
2017-06-15,-0.010019983204628713
2017-06-16,0.010121399457197144
2017-06-19,-0.010019983204628713
2017-06-20,-0.004048579088026694
2017-06-21,-0.02235775036761045
2017-06-22,0.008316000484173136
2017-06-23,0.012371122465844042
2017-06-26,-0.006109925438593122
2017-06-27,-0.01639342660450327
2017-06-28,0.012499987582366145
2017-06-29,-0.004115222299809096
2017-06-30,0.018594973742430687
2017-07-03,-0.008113582808481956
2017-07-05,-0.004089975761264686
2017-07-06,-0.016427089442707543
2017-07-07,0.02087680697890515
2017-07-10,-0.004089975761264686
2017-07-11,0.0102669798582804
2017-07-12,0.04471540381710071
2017-07-13,0.027237421587420707
2017-07-14,0.018939375124797264
2017-07-17,-0.018587342473125656
2017-07-18,0.003787875024959364
2017-07-19,0.0
2017-07-20,0.022641487026521023
2017-07-21,-0.05166055458800034
2017-07-24,-0.017509664997767516
2017-07-25,0.04752470535713771
2017-07-26,0.017013261481454656
2017-07-27,0.0055761584262175035
2017-07-28,-0.009242091554147236
2017-07-31,0.0018656253349980112
2017-08-01,0.009311022681643522
2017-08-02,-0.00553509398266705
2017-08-03,0.0037105716923799825
2017-08-04,0.0018484711948041355
2017-08-07,-0.0036900333293332643
2017-08-08,-0.009259294417005237
2017-08-09,0.0018692016934760414
2017-08-10,-0.009328393561453097
2017-08-11,0.011299424374030087
2017-08-14,0.018621956566793774
2017-08-15,-0.0018281083049780378
2017-08-16,-0.005494543882554881
2017-08-17,-0.009208050732665174
2017-08-18,-0.005576247057657802
2017-08-21,-0.014953257034038936
2017-08-22,0.01138518842442049
2017-08-23,0.016885582340742555
2017-08-24,0.007380066658666529
2017-08-25,0.007326000288198298
2017-08-28,-0.00545458360151807
2017-08-29,-0.005484412088092694
2017-08-30,-0.04963234891296464
2017-08-31,0.030174107355319224
2017-09-01,0.004506137823302003
2017-09-05,-0.007476628517019468
2017-09-06,0.0018832822955929807
2017-09-07,-0.015037668789816938
2017-09-08,-0.017175511389674658
2017-09-11,0.007766982740254447
2017-09-12,-0.00770712165934917
2017-09-13,-0.007766982740254447
2017-09-14,-0.011741671470031023
2017-09-15,-0.07524754457199756
2017-09-18,-0.0920771516382981
2017-09-19,-0.00943395377648304
2017-09-20,-0.0071427938889455644
2017-09-21,0.016786497252640364
2017-09-22,0.035377382892611386
2017-09-25,-0.029612674614459822
2017-09-26,0.016431852362269073
2017-09-27,0.03002312164699772
2017-09-28,-0.01793720247125663
2017-09-29,0.0091324111433575
2017-10-02,0.0520362025120904
2017-10-03,-0.021505355393904968
2017-10-04,0.010988947648731706
2017-10-05,-0.002173859185215843
2017-10-06,-0.008714588349299945
2017-10-09,-0.0021978524093689833
2017-10-10,-0.00660787075402236
2017-10-11,-0.004434691075089092
2017-10-12,0.002227222581649535
2017-10-13,0.004444440205891853
2017-10-16,-0.006637214587377094
2017-10-17,-0.015590133272275541
2017-10-18,-0.0022624951830817475
2017-10-19,-0.011337803997214624
2017-10-20,0.027522908689077363
2017-10-23,0.004464281437804418
2017-10-24,-0.0022222730848524552
2017-10-25,-0.02672603378088767
2017-10-26,-0.006864927633139617
2017-10-27,-0.05622118651144192
2017-10-30,-0.03076175780142687
2017-10-31,0.002518889267302482
2017-11-01,0.020100483246901613
2017-11-02,0.0
2017-11-03,0.0
2017-11-06,0.00985220749181659
2017-11-07,-0.03414630969318089
2017-11-08,-0.002525250092658138
2017-11-09,-0.010126572498773356
2017-11-10,0.023017880356437592
2017-11-13,-0.002499997615814209
2017-11-14,-0.006015019892415263
2017-11-15,0.0035299895819620453
2017-11-16,0.017587982745204123
2017-11-17,0.009876533325735348
2017-11-20,0.04400973633820793
2017-11-21,0.007025810290949952
2017-11-22,-0.009302316297383983
2017-11-24,-0.014084604787086619
2017-11-27,0.014285814843214784
2017-11-28,0.025821514264594114
2017-11-29,0.016018346337421274
2017-11-30,-0.006756803923811283
2017-12-01,-0.002267517548905529
2017-12-04,0.00227267086998606
2017-12-05,-0.022675716120772793
2017-12-06,-0.004640366865901968
2017-12-07,0.004662000257425358
2017-12-08,0.00232023875048748
2017-12-11,0.01157400738678116
2017-12-12,0.006865036749196918
2017-12-13,0.004545450112051208
2017-12-14,-0.018099529937821268
2017-12-15,0.01382487112212738
2017-12-18,0.0
2017-12-19,0.00681812098203749
2017-12-20,-0.022573342778225647
2017-12-21,-0.014780630676069162
2017-12-22,-0.015471164540124871
2017-12-26,-0.01190469432579655
2017-12-27,0.00963854480333115
2017-12-28,0.0
2017-12-29,-0.0009546985359278892
2018-01-02,0.024844743137862002
2018-01-03,0.0023310557041396063
2018-01-04,0.006976681776859284
2018-01-05,0.0023095217224107234
2018-01-08,0.004608290374042534
2018-01-09,-0.025229387648146195
2018-01-10,0.0023529950310201553
2018-01-11,0.01877932380464986
2018-01-12,-0.009216580748084957
2018-01-16,0.0
2018-01-17,0.006976681776859284
2018-01-18,-0.006928344919118312
2018-01-19,0.060465055932996226
2018-01-22,0.024122836599720143
2018-01-23,-0.019271980967356606
2018-01-24,-0.004366808135300104
2018-01-25,-0.006578888892025958
2018-01-26,0.052980079470750674
2018-01-29,0.027253692863886902
2018-01-30,0.006122394364758144
2018-01-31,-0.07383364224580058
2018-02-01,-0.010950545532622757
2018-02-02,-0.08768820339027439
2018-02-05,-0.06310679555467391
2018-02-06,0.012953417640862996
2018-02-07,0.012787711309131922
2018-02-08,-0.06060606243050637
2018-02-09,0.013440847293478164
2018-02-12,-0.002652517377678909
2018-02-13,-0.02127657550770312
2018-02-14,0.048912995943839244
2018-02-15,0.010362746465985007
2018-02-16,-0.020512861581634567
2018-02-20,-0.013088992981693415
2018-02-21,-0.03713524328750506
2018-02-22,0.011019272890350207
2018-02-23,0.008174378955344563
2018-02-26,0.021621600722988132
2018-02-27,-0.01587300085546861
2018-02-28,-0.0268817586779716
2018-03-01,-0.0027624283920971715
2018-03-02,0.012188407216567443
2018-03-05,0.034482738371107935
2018-03-06,0.023809501283202916
2018-03-07,0.012919946308380892
2018-03-08,-0.012755150449418995
2018-03-09,0.02067187712928753
2018-03-12,-0.012658215623466695
2018-03-13,0.0025641000560834293
2018-03-14,0.002557542261826473
2018-03-15,0.0025510179256709176
2018-03-16,0.00254452679221151
2018-03-19,-0.05076143268505673
2018-03-20,0.0
2018-03-21,-0.02139035387755628
2018-03-22,-0.03278691835069325
2018-03-23,-0.02542370484156753
2018-03-26,-0.008695643760907257
2018-03-27,-0.029239807257405603
2018-03-28,0.003012045380823114
2018-03-29,0.021021073052599926
2018-04-02,-0.038235326704268546
2018-04-03,0.015290505384687236
2018-04-04,0.00903613614246912
2018-04-05,0.0
2018-04-06,-0.011940287460221466
2018-04-09,-0.012084580829157865
2018-04-10,0.04281348798800533
2018-04-11,0.011730193796544386
2018-04-12,0.017391287521814514
2018-04-13,-0.011396000558891228
2018-04-16,0.02017289125811139
2018-04-17,0.03389834047197171
2018-04-18,-0.01639349174618998
2018-04-19,-0.01388887601134181
2018-04-20,-0.016901392559285133
2018-04-23,-0.002865326772473087
2018-04-24,0.00862068138659322
2018-04-25,0.0028490001397227793
2018-04-26,0.005681812794001706
2018-04-27,0.022598848748059952
2018-04-30,-0.02209942713677715
2018-05-01,0.031073484378464356
2018-05-02,-0.016438405378200405
2018-05-03,0.00557102546091337
2018-05-04,0.17728535277067814
2018-05-07,0.08470591376809522
2018-05-08,0.04121476176088823
2018-05-09,0.0
2018-05-10,-0.0083333250549108
2018-05-11,-0.016806806028663912
2018-05-14,0.008547000709448138
2018-05-15,0.006355976936840424
2018-05-16,0.006315833643863122
2018-05-17,0.002091998243882731
