Date,COP
2015-05-11,-0.028137630528179858
2015-05-12,0.0018380713539121185
2015-05-13,-0.00015254764686145617
2015-05-14,0.0004582793399547924
2015-05-15,0.005197736803766118
2015-05-18,0.004257526809847256
2015-05-19,-0.01393059211628278
2015-05-20,0.00605686198908062
2015-05-21,0.012349153797427626
2015-05-22,-0.007167024092187835
2015-05-26,-0.019505251389104306
2015-05-27,-0.0003132276332844519
2015-05-28,0.000626815553127491
2015-05-29,-0.0028187391575529297
2015-06-01,-0.0010994210083099532
2015-06-02,0.00723184869901683
2015-06-03,-0.00421449532527296
2015-06-04,-0.012538849903413585
2015-06-05,0.0006349740623396993
2015-06-08,0.006186238323961923
2015-06-09,-0.005833034252028635
2015-06-10,0.015223800060266912
2015-06-11,0.00015605082368508327
2015-06-12,-0.00812138647300309
2015-06-15,-0.003778509702377364
2015-06-16,0.00252839523164905
2015-06-17,-0.005359949506825279
2015-06-18,-0.002535941108964046
2015-06-19,-0.009216781859461287
2015-06-22,0.003688995929354899
2015-06-23,0.009427804723402211
2015-06-24,-0.005382340531520313
2015-06-25,-0.009708722499338185
2015-06-26,-0.0006429342293591267
2015-06-29,-0.01881615745762122
2015-06-30,0.006556338716203536
2015-07-01,-0.022472179174764295
2015-07-02,0.008162663243239443
2015-07-06,-0.024124040006232916
2015-07-07,0.009989616689430658
2015-07-08,-0.02162630706460822
2015-07-09,0.0053119469710998235
2015-07-10,0.007840678511576105
2015-07-13,-0.003382662201174891
2015-07-14,0.010181897493138248
2015-07-15,-0.018646221301781507
2015-07-16,-0.00804532997131091
2015-07-17,-0.012942199492094075
2015-07-20,-0.011013725711569222
2015-07-21,-0.0014140185157329732
2015-07-22,-0.011683815943050901
2015-07-23,-0.019059985110909894
2015-07-24,-0.03608403270444238
2015-07-27,-0.027644565230429685
2015-07-28,0.031391852192073966
2015-07-29,0.012634054574647724
2015-07-30,-0.01568997783020676
2015-07-31,-0.033224246332259955
2015-08-03,-0.012515007627937225
2015-08-04,0.003218864837490676
2015-08-05,-0.015039408799153331
2015-08-06,0.023615555733106808
2015-08-07,-0.028639113199326993
2015-08-10,0.027845393196080925
2015-08-11,0.0039842567749184266
2015-08-12,0.022619278517925112
2015-08-13,-0.02793936371760175
2015-08-14,-0.006586956515016951
2015-08-17,-0.0042193423009661
2015-08-18,-0.001009134937439371
2015-08-19,-0.03696267821375099
2015-08-20,-0.01426094513324061
2015-08-21,-0.03425568560373671
2015-08-24,-0.05419660713670149
2015-08-25,-0.017237780022206217
2015-08-26,0.028916648169387438
2015-08-27,0.05666938642860608
2015-08-28,0.020710687008549167
2015-08-31,0.04976526805434167
2015-09-01,-0.028484440896988872
2015-09-02,0.00921430286303826
2015-09-03,-0.00020713622330337245
2015-09-04,-0.020340532620800045
2015-09-08,0.02669449650017386
2015-09-09,-0.012586970993169744
2015-09-10,0.012121166991341692
2015-09-11,-0.022093502332568127
2015-09-14,-0.01245821203100983
2015-09-15,0.010904222371939998
2015-09-16,0.046319918233268975
2015-09-17,0.013341373780806354
2015-09-18,-0.03530782294933299
2015-09-21,0.008064219036323594
2015-09-22,-0.0026666045228680435
2015-09-23,-0.015631266398847155
2015-09-24,-0.0020895277285378766
2015-09-25,-0.011935009212589276
2015-09-28,-0.028395536054393933
2015-09-29,0.01570332487731574
2015-09-30,0.029847381638603787
2015-10-01,0.0041703432091679815
2015-10-02,0.06291532783335407
2015-10-05,0.0349677932334973
2015-10-06,0.04076985742348582
2015-10-07,0.0023579549418766277
2015-10-08,0.018273533540594578
2015-10-09,-0.003198558941844065
2015-10-12,-0.014794365653705954
2015-10-13,-0.004161888055535412
2015-10-14,0.007630977254837301
2015-10-15,0.009320415107638702
2015-10-16,0.0
2015-10-19,-0.027883392612430002
2015-10-20,-0.0027939656718585226
2015-10-21,-0.010646283478875862
2015-10-22,0.030394673383867588
2015-10-23,0.0005494572685886823
2015-10-26,-0.030397335392122304
2015-10-27,-0.02379598378364023
2015-10-28,0.03192140022507273
2015-10-29,0.005248916875385756
2015-10-30,-0.005035458108576529
2015-11-02,0.02980333732054552
2015-11-03,0.03258096391139986
2015-11-04,-0.006874840752060685
2015-11-05,-0.001064676400954312
2015-11-06,-0.009062065370534778
2015-11-09,-0.02026165483900111
2015-11-10,0.00018276482903467617
2015-11-11,-0.02214052345469808
2015-11-12,-0.027507660190899785
2015-11-13,-0.002693692743343079
2015-11-16,0.049006020851207976
2015-11-17,-0.008644226326094184
2015-11-18,0.010760545140456212
2015-11-19,-0.016887033843460464
2015-11-20,-0.011762057976305806
2015-11-23,0.0066123786716638655
2015-11-24,0.03828802229728123
2015-11-25,-0.016991928069727158
2015-11-27,-0.016550340321783596
2015-11-30,0.010658324830491006
2015-12-01,0.010360691774840003
2015-12-02,-0.037721648306280664
2015-12-03,-0.017888175681047613
2015-12-04,-0.008137941328792642
2015-12-07,-0.042976966433772024
2015-12-08,-0.014084616903037861
2015-12-09,0.0035197944263680725
2015-12-10,0.015473266463313706
2015-12-11,-0.022144983500652415
2015-12-14,0.02908753158460642
2015-12-15,0.020795625901956605
2015-12-16,-0.023931649942872335
2015-12-17,-0.04194590839904133
2015-12-18,-0.02855321969576552
2015-12-21,-0.01807079493660102
2015-12-22,0.026163967051050063
2015-12-23,0.05942080186045873
2015-12-24,-0.0089741435470162
2015-12-28,-0.028812280768716114
2015-12-29,0.012290707028763004
2015-12-30,-0.024492328275592223
2015-12-31,0.001931084068304889
2016-01-04,0.00406937281614006
2016-01-05,0.011092356129602132
2016-01-06,-0.04324900762352801
2016-01-07,-0.028445356719942638
2016-01-08,-0.017476458586991428
2016-01-11,-0.0501269169209968
2016-01-12,-0.0211571643469608
2016-01-13,-0.03105616519101595
2016-01-14,0.05769272348541743
2016-01-15,-0.045818311218004615
2016-01-19,-0.07520347290806662
2016-01-20,-0.04532965091026875
2016-01-21,0.062158628032270125
2016-01-22,0.020590093547914634
2016-01-25,-0.09211561012623304
2016-01-26,0.03362522525421552
2016-01-27,0.02432862780961287
2016-01-28,0.04998650962249096
2016-01-29,0.027880170205238697
2016-02-01,-0.012282968897608382
2016-02-02,-0.05207239280987419
2016-02-03,0.05575318138597907
2016-02-04,-0.08568487918319068
2016-02-05,-0.06851654050852407
2016-02-08,0.046504669817277966
2016-02-09,-0.024687836590685852
2016-02-10,-0.0369267193356001
2016-02-11,-0.006544064417383311
2016-02-12,0.03199489994754834
2016-02-16,-0.004255274029643763
2016-02-17,0.03510389081279275
2016-02-18,-0.0061930577937722164
2016-02-19,-0.024628964821979626
2016-02-22,0.04806819450729183
2016-02-23,-0.04441259084025029
2016-02-24,0.001215460186710482
2016-02-25,0.003034386389014987
2016-02-26,0.03206252731115966
2016-02-29,-0.008499624345438272
2016-03-01,0.018622664928248378
2016-03-02,0.05890894953336834
2016-03-03,0.05672794083519217
2016-03-04,0.06638967236945836
2016-03-07,0.006809943696875376
2016-03-08,-0.06714998572756592
2016-03-09,0.011133815566095606
2016-03-10,-0.0005122972375242174
2016-03-11,0.03817586216298818
2016-03-14,-0.012586285737813618
2016-03-15,-0.004498719566040532
2016-03-16,0.05121811564806489
2016-03-17,0.02722677727509093
2016-03-18,0.00023227067150211056
2016-03-21,-0.01022752539224181
2016-03-22,-0.01550052521513512
2016-03-23,-0.049379600489090736
2016-03-24,0.004768041498694808
2016-03-28,-0.008991010567743984
2016-03-29,-0.0015124898907741269
2016-03-30,0.011610577384719267
2016-03-31,0.004739986018759801
2016-04-01,-0.012167522969976141
2016-04-04,-0.017093700454665295
2016-04-05,-0.0015349257676358086
2016-04-06,0.043801885081474756
2016-04-07,-0.010798055257041472
2016-04-08,0.02282291487225696
2016-04-11,-0.0009698682373394663
2016-04-12,0.055352912282097044
2016-04-13,0.0025308491213378304
2016-04-14,0.014685510926198742
2016-04-15,-0.011759357953118332
2016-04-18,0.02974838832383364
2016-04-19,0.04577755033600406
2016-04-20,0.0004251000010957462
2016-04-21,-0.01805450930511132
2016-04-22,0.030067392261236003
2016-04-25,-0.028349425342026002
2016-04-26,0.0391177363982631
2016-04-27,0.0006242803084830495
2016-04-28,-0.009145880113761051
2016-04-29,0.0025175375475061657
2016-05-02,-0.019669636265175816
2016-05-03,-0.037780003151013375
2016-05-04,-0.03704563923345239
2016-05-05,-0.004606803455358799
2016-05-06,-0.01041433272394876
2016-05-09,-0.025958619580709774
2016-05-10,0.029291260629227267
2016-05-11,0.01889459446359698
2016-05-12,0.0011445813811366001
2016-05-13,-0.016235999994913097
2016-05-16,0.024640240339619313
2016-05-17,-0.006806199315216754
2016-05-18,-0.0043646256995110155
2016-05-19,0.0004612713040768046
2016-05-20,0.005073731703293394
2016-05-23,0.00022965394115459503
2016-05-24,-0.0029826246889688157
2016-05-25,0.03313395467546676
2016-05-26,-0.0037858708068227998
2016-05-27,-0.008942788561870474
2016-05-31,-0.012180954548407952
2016-06-01,0.0061654077337760516
2016-06-02,0.007262818088420442
2016-06-03,-0.004506432080595202
2016-06-06,0.030330320148259204
2016-06-07,0.044376019477226025
2016-06-08,-0.0010517749905735174
2016-06-09,-0.019372210277135538
2016-06-10,-0.04423457495599814
2016-06-13,-0.014154376223096343
2016-06-14,0.010027556793285042
2016-06-15,-0.01376364472373015
2016-06-16,-0.0125825908261894
2016-06-17,0.02293764651731367
2016-06-20,0.012231413126259527
2016-06-21,0.0024609727338078535
2016-06-22,-0.018080250297735745
2016-06-23,0.03728112826572105
2016-06-24,-0.053912130171452466
2016-06-27,-0.055362476087275736
2016-06-28,0.028690862599518585
2016-06-29,0.04672244414343685
2016-06-30,-0.0070600421260285096
2016-07-01,-0.002064438235526711
2016-07-05,-0.04159958131345576
2016-07-06,0.004796295468098677
2016-07-07,-0.009307759703633622
2016-07-08,0.019031340590777823
2016-07-11,0.0035465535661021175
2016-07-12,0.031801561533795875
2016-07-13,-0.021232981967516218
2016-07-14,0.003499281980591462
2016-07-15,-0.0018593941410798287
2016-07-18,-0.0053566676980107975
2016-07-19,-0.018730728078043546
2016-07-20,0.002863440680624052
2016-07-21,-0.017712006416287784
2016-07-22,-0.0068229189686218605
2016-07-25,-0.012757491504782448
2016-07-26,0.013667720287238616
2016-07-27,-0.017651399739216478
2016-07-28,0.004741924244438422
2016-07-29,0.0139096583696654
2016-08-01,-0.029642440328173314
2016-08-02,0.004544499230851429
2016-08-03,0.013068679148609208
2016-08-04,-0.005209906414816223
2016-08-05,0.012468338033848392
2016-08-08,0.023645717071450134
2016-08-09,-0.007699236346513039
2016-08-10,-0.015519766537695712
2016-08-11,0.01945873544034815
2016-08-12,-0.00048314841819596666
2016-08-15,0.01957926443566116
2016-08-16,0.016121395046502007
2016-08-17,0.007933101031647016
2016-08-18,0.009027578490611754
2016-08-19,-0.006193883975182279
2016-08-22,-0.015927839166024138
2016-08-23,0.013839699263666683
2016-08-24,-0.006015794394014451
2016-08-25,-0.004189772098776801
2016-08-26,-0.011220434548594227
2016-08-29,0.0011822405916306344
2016-08-30,-0.0028336493500517035
2016-08-31,-0.027942414362615575
2016-09-01,-0.010962645121041947
2016-09-02,0.007882521070137871
2016-09-06,0.001954607651880158
2016-09-07,0.011707570811291257
2016-09-08,0.04339431261579674
2016-09-09,-0.023798104787630225
2016-09-12,0.00994053537440931
2016-09-13,-0.03890340798439784
2016-09-14,-0.024871940461453024
2016-09-15,0.0010005006876803169
2016-09-16,-0.003997316190238465
2016-09-19,-0.014798262058014378
2016-09-20,-0.006873574630902768
2016-09-21,0.026916292957356758
2016-09-22,0.023963883257107854
2016-09-23,-0.02632839900449746
2016-09-26,0.0020031934242359384
2016-09-27,-0.014742916062294387
2016-09-28,0.06974393236380583
2016-09-29,0.03508750522877668
2016-09-30,-0.00435126953516185
2016-10-03,-0.000920519974237366
2016-10-04,-0.012894321217595817
2016-10-05,0.02425928855008075
2016-10-06,0.013892261742328493
2016-10-07,-0.006738492136536434
2016-10-10,0.003844048995635063
2016-10-11,-0.02387887892902163
2016-10-12,0.003231192336380806
2016-10-13,-0.024757251365060573
2016-10-14,-0.011387948006478466
2016-10-17,-0.013678784744953765
2016-10-18,-0.010949373186129652
2016-10-19,0.026322485709711296
2016-10-20,-0.005512828573823847
2016-10-21,0.0012053343168234587
2016-10-24,0.01685101651948817
2016-10-25,-0.010179869332213043
2016-10-26,-0.00023931686087097503
2016-10-27,0.052631766613296715
2016-10-28,0.02204511298570644
2016-10-31,-0.03380027842372968
2016-11-01,0.002071298401664201
2016-11-02,-0.007119256097528948
2016-11-03,0.008558463565534247
2016-11-04,-0.019266023056738413
2016-11-07,0.027128194218574375
2016-11-08,0.00933517504499548
2016-11-09,0.03158115459259503
2016-11-10,-0.02077396341217652
2016-11-11,-0.018758452664523917
2016-11-14,0.004324228615052883
2016-11-15,0.026059045569668315
2016-11-16,-0.019875974166971955
2016-11-17,-0.017350545476853108
2016-11-18,0.02637012132819061
2016-11-21,0.03574643466902683
2016-11-22,-0.00625561541521491
2016-11-23,0.004992299216161289
2016-11-25,-0.011879014217260897
2016-11-28,-0.005464197819641914
2016-11-29,-0.027912114765613394
2016-11-30,0.09699301022922868
2016-12-01,-0.006183453055458643
2016-12-02,-0.002073288475790358
2016-12-05,0.01579356978742097
2016-12-06,0.020867522350037415
2016-12-07,0.0
2016-12-08,-0.002404819994434537
2016-12-09,0.019887740733610437
2016-12-12,0.012014643540980474
2016-12-13,0.024523462438014176
2016-12-14,-0.02184651594434661
2016-12-15,0.004855251371183922
2016-12-16,0.003865337424608928
2016-12-19,0.0007698995208909043
2016-12-20,-0.008272466084150665
2016-12-21,-0.0013574453928197894
2016-12-22,0.0011656990145649804
2016-12-23,-0.0032990807300719016
2016-12-27,0.004477616126381312
2016-12-28,-0.016085036117723828
2016-12-29,-0.004530628049616459
2016-12-30,-0.007914427610688612
2017-01-03,0.0093739763237366
2017-01-04,0.009286528285769258
2017-01-05,-0.002936631474682483
2017-01-06,-0.0037304482400550842
2017-01-09,-0.021285072573161923
2017-01-10,0.0
2017-01-11,0.031413748749835824
2017-01-12,-0.0208901548824606
2017-01-13,0.008773252437658474
2017-01-17,-0.008696951883347737
2017-01-18,0.002392633162537683
2017-01-19,-0.00815597615054453
2017-01-20,0.017448782097628346
2017-01-23,-0.015572527785805534
2017-01-24,0.006607907822157921
2017-01-25,0.008354721613050176
2017-01-26,-0.0011833766261259981
2017-01-27,-0.02370116651733456
2017-01-30,-0.0394502339639512
2017-01-31,0.02695908396978508
2017-02-01,-0.005332397306647696
2017-02-02,0.003917662002417499
2017-02-03,0.03573643849845598
2017-02-06,-0.00674230824778399
2017-02-07,-0.01337599713714388
2017-02-08,0.003642064909761711
2017-02-09,0.004234040439087705
2017-02-10,0.01200922133610427
2017-02-13,-0.008775037003702413
2017-02-14,0.008852719948836851
2017-02-15,-0.015556338765273847
2017-02-16,-0.020664481941780166
2017-02-17,-0.017170145645533763
2017-02-21,0.01305013335652161
2017-02-22,-0.021400593436468274
2017-02-23,0.004246514388511535
2017-02-24,-0.005496790761404746
2017-02-27,0.0068024152187862175
2017-02-28,0.004434288800470476
2017-03-01,0.03111189738943243
2017-03-02,-0.01712542305533582
2017-03-03,-0.008089503101203377
2017-03-06,0.01045592504141335
2017-03-07,-0.012416969131692657
2017-03-08,-0.03792969289221226
2017-03-09,0.012415522158258252
2017-03-10,-0.01742697208592703
2017-03-13,0.003722568200916321
2017-03-14,-0.019633272068632857
2017-03-15,0.020026456946433013
2017-03-16,0.0
2017-03-17,-0.0032724815200630974
2017-03-20,0.003720830627145233
2017-03-21,-0.014827610693620707
2017-03-22,-0.01173081920822383
2017-03-23,-0.0038074962143070934
2017-03-24,-0.008543115312947602
2017-03-27,0.004308700682068123
2017-03-28,0.024610133325716488
2017-03-29,0.01256074367408222
2017-03-30,0.08813891764831383
2017-03-31,-0.00259983443289713
2017-04-03,-0.008421618393905428
2017-04-04,0.00566212958790735
2017-04-05,-0.012467657287586476
2017-04-06,0.014254086295509394
2017-04-07,-0.005420701627569691
2017-04-10,0.012313278108671444
2017-04-11,0.0
2017-04-12,-0.014157631006075144
2017-04-13,-0.01658571749565596
2017-04-17,0.006787381826335093
2017-04-18,-0.005311909764668554
2017-04-19,-0.01417080928786163
2017-04-20,-0.0010419801349437208
2017-04-21,-0.004379624030053875
2017-04-24,0.0035611586005868112
2017-04-25,0.018367774888208066
2017-04-26,-0.009223243887253596
2017-04-27,-0.009929629176417931
2017-04-28,0.0010447185594488761
2017-05-01,-0.008975223679201227
2017-05-02,-0.01642785892767784
2017-05-03,0.008136891520140965
2017-05-04,-0.024638860408621177
2017-05-05,0.018510431401044025
2017-05-08,0.007697108713313527
2017-05-09,-0.01824690125939732
2017-05-10,0.028960210749430004
2017-05-11,0.0015838176783904423
2017-05-12,-0.009489329840951521
2017-05-15,0.01000616551128286
2017-05-16,-0.006534422331210377
2017-05-17,-0.015276889317782594
2017-05-18,0.00021526779133229645
2017-05-19,0.022834859397820262
2017-05-22,-0.011583264539964833
2017-05-23,-0.003622562780704164
2017-05-24,-0.001924800063560994
2017-05-25,-0.034711953584300015
2017-05-26,0.006659430076529693
2017-05-30,-0.012348252937957493
2017-05-31,-0.002232841320478074
2017-06-01,0.0038041377626787387
2017-06-02,-0.013375267290636983
2017-06-05,-0.0054221697961326365
2017-06-06,0.01044966083396126
2017-06-07,-0.02068329983542716
2017-06-08,-0.011249194926817752
2017-06-09,0.0406317064730255
2017-06-12,0.02008037060252943
2017-06-13,0.015529294871836186
2017-06-14,-0.021753425892830913
2017-06-15,-0.0006602044101914339
2017-06-16,0.025115493006542478
2017-06-19,-0.00365360017548777
2017-06-20,-0.011648023744219582
2017-06-21,-0.018987152387245465
2017-06-22,-0.003114370435706837
2017-06-23,0.00044623733860493786
2017-06-26,-0.013384218312124885
2017-06-27,-0.005878159027167262
2017-06-28,-0.0002276605691559075
2017-06-29,0.0027300895847675033
2017-06-30,-0.0027226564886448923
2017-07-03,0.038671313177338185
2017-07-05,-0.03285113978174292
2017-07-06,-0.019248082113517695
2017-07-07,-0.007157877585588168
2017-07-10,0.00558139449835271
2017-07-11,0.0025438172897520595
2017-07-12,-0.0025373627026387124
2017-07-13,0.0002312767807999272
2017-07-14,0.0046241252146344
2017-07-17,-0.005983682121326495
2017-07-18,-0.0027785341059372026
2017-07-19,0.013698619196071515
2017-07-20,-0.003802037425627014
2017-07-21,-0.013416614429554885
2017-07-24,-0.0009377087885118485
2017-07-25,0.024407094484999226
2017-07-26,0.0011453950051780737
2017-07-27,0.021968189843823982
2017-07-28,0.013434771472174978
2017-07-31,0.002430101924418837
2017-08-01,-0.013665064880313826
2017-08-02,0.019217814191522686
2017-08-03,-0.015347504560697889
2017-08-04,0.014473462255812475
2017-08-07,-0.008560310533176518
2017-08-08,0.010183987609661882
2017-08-09,0.00043791334025766737
2017-08-10,-0.014895482853744091
2017-08-11,-0.0040030815994991364
2017-08-14,-0.0055814302450444275
2017-08-15,-0.0008980280339589974
2017-08-16,-0.018202593000742007
2017-08-17,-0.01579267694163855
2017-08-18,0.0025580505383093755
2017-08-21,-0.014149512712241297
2017-08-22,0.016234975947034602
2017-08-23,0.011576392952292291
2017-08-24,-0.008926261637712596
2017-08-25,0.006466329716036112
2017-08-28,-0.012161520285862815
2017-08-29,-0.004645435522627972
2017-08-30,0.01306870078648159
2017-08-31,0.005759087547379638
2017-09-01,0.013284365751944138
2017-09-05,0.0033904693684136955
2017-09-06,0.015093819351932325
2017-09-07,0.0011095535640344156
2017-09-08,-0.01418764931404326
2017-09-11,0.01034418334507281
2017-09-12,0.0
2017-09-13,0.014021848266649428
2017-09-14,0.005926113181825343
2017-09-15,0.014837509975513141
2017-09-18,0.012470337724617364
2017-09-19,0.009768548526539078
2017-09-20,0.016404011086048387
2017-09-21,0.007448548300149849
2017-09-22,0.00801001874301055
2017-09-25,0.018337213898700355
2017-09-26,-0.006202515229965955
2017-09-27,0.011073093093772357
2017-09-28,-0.004380767921130957
2017-09-29,0.0009999299580130128
2017-10-02,0.005195398085655389
2017-10-03,-0.02126824844978592
2017-10-04,0.0014211710342191264
2017-10-05,0.007909701895408405
2017-10-06,-0.016901611372320935
2017-10-09,0.0010231600039307676
2017-10-10,0.005724838264281384
2017-10-11,0.008334918761848442
2017-10-12,0.004234145269282896
2017-10-13,-0.0029268017157783044
2017-10-16,0.006477691622736259
2017-10-17,0.0
2017-10-18,-0.000201097554886287
2017-10-19,0.0
2017-10-20,0.010862820461071232
2017-10-23,0.0001990732410661611
2017-10-24,0.014524717578158208
2017-10-25,-0.020200197346531445
2017-10-26,0.030023714320333683
2017-10-27,-0.004857638029682643
2017-10-30,0.0035146250277617863
2017-10-31,-0.004670069400608212
2017-11-01,0.018573019540423674
2017-11-02,0.0072933680165876424
2017-11-03,0.009146701324680206
2017-11-06,0.013405984131886983
2017-11-07,-0.0035401902295528753
2017-11-08,0.0007481997239038307
2017-11-09,0.000186546976432167
2017-11-10,-0.010087722443006486
2017-11-13,-0.007925808433193682
2017-11-14,-0.025490150413282064
2017-11-15,-0.014444211888145264
2017-11-16,-0.005347982598705059
2017-11-17,-0.0017919555388384856
2017-11-20,-0.0009971672464335057
2017-11-21,-0.001398145507249704
2017-11-22,0.0041991433840757875
2017-11-24,0.00497854645250273
2017-11-27,-0.025956531122674265
2017-11-28,0.01973173684982421
2017-11-29,0.011968914432893385
2017-11-30,0.0029565032680896053
2017-12-01,0.016902873575401323
2017-12-04,-0.008697497515168351
2017-12-05,-0.0011699357487313655
2017-12-06,-0.01659136932046701
2017-12-07,0.0031756015055031117
2017-12-08,0.020379867800599083
2017-12-11,0.002326978546482561
2017-12-12,0.005223546648597921
2017-12-13,-0.005388831197829069
2017-12-14,0.012190633588615052
2017-12-15,-0.00267661935517427
2017-12-18,0.003258484421995167
2017-12-19,0.00649617366794053
2017-12-20,0.029802284310890936
2017-12-21,0.03133658909835746
2017-12-22,-0.008042614219536448
2017-12-26,0.013152845143570291
2017-12-27,-0.011381753320520493
2017-12-28,-0.007375508846398038
2017-12-29,-0.005255480725046779
2018-01-02,0.00783379183724664
2018-01-03,0.018438265792870334
2018-01-04,0.011537085120161938
2018-01-05,-0.0019303987419160284
2018-01-08,0.010197244091966207
2018-01-09,0.008179447634895087
2018-01-10,-0.004833399839546448
2018-01-11,0.026539377077457793
2018-01-12,0.014700946984250285
2018-01-16,-0.02014982780013297
2018-01-17,0.017335310708782803
2018-01-18,-0.0016706502606820273
2018-01-19,-0.00016714948423901532
2018-01-22,0.015397154942658364
2018-01-23,-0.003296211382908143
2018-01-24,0.0003306148198354286
2018-01-25,-0.016697156439480998
2018-01-26,0.015299198308090123
2018-01-29,-0.01208781598960651
2018-01-30,-0.02011427724508208
2018-01-31,0.005987225236117277
2018-02-01,0.009181955399782948
2018-02-02,-0.02746395600842344
2018-02-05,-0.030838663366686614
2018-02-06,0.0
2018-02-07,-0.005541641212364223
2018-02-08,-0.04296231423288721
2018-02-09,-0.017656474143941225
2018-02-12,0.02672033132947038
2018-02-13,-0.001685317776089823
2018-02-14,0.04107301071027725
2018-02-15,-0.01747458427870674
2018-02-16,0.0020169494994439763
2018-02-20,0.003477018316641045
2018-02-21,-0.01987595296162814
2018-02-22,0.021581198963289694
2018-02-23,0.03897290142209031
2018-02-26,-0.00806317793668132
2018-02-27,-0.01342982731420106
2018-02-28,-0.027225718288032552
2018-03-01,-0.00791715667488846
2018-03-02,0.0033403355654255673
2018-03-05,-0.001294714536183128
2018-03-06,0.0012963929950384756
2018-03-07,0.00018521461743792322
2018-03-08,-0.009247397510468658
2018-03-09,0.027814311580475648
2018-03-12,-0.005812025192639347
2018-03-13,-0.01424917819007343
2018-03-14,0.0
2018-03-15,0.0012972032888156626
2018-03-16,0.016657193594563635
2018-03-19,-0.024758565454414905
2018-03-20,0.021094166643212953
2018-03-21,0.04277878479426511
2018-03-22,-0.009467117045258489
2018-03-23,0.021946720273911424
2018-03-26,0.023207414588813702
2018-03-27,0.0010157169478728356
2018-03-28,-0.006932518620899275
2018-03-29,0.009535009190414945
2018-04-02,-0.020239694078866388
2018-04-03,0.03339678074472974
2018-04-04,-0.007829620603551302
2018-04-05,0.015110694547372905
2018-04-06,-0.019847787061740396
2018-04-09,0.022949751025352905
2018-04-10,0.028373639476836576
2018-04-11,0.014276539644113573
2018-04-12,0.00015812434718287527
2018-04-13,0.02624915295733654
2018-04-16,0.012788767543174817
2018-04-17,0.011866876136185756
2018-04-18,-0.001353372773223338
2018-04-19,-0.0016561214396899615
2018-04-20,-0.007841931519905088
2018-04-23,-0.004711704045607612
2018-04-24,-0.002596483842952524
2018-04-25,-0.0038277285384864523
2018-04-26,0.029357589238860893
2018-04-27,-0.03016289398686045
2018-04-30,0.00846824267633317
2018-05-01,0.003205751761403919
2018-05-02,-0.003956511030907217
2018-05-03,0.008250271577038504
2018-05-04,0.013184306338831941
2018-05-07,-0.001346432373412143
2018-05-08,0.014527624060283184
