Date,CDW
2015-06-10,0.014215697381480652
2015-06-11,-0.006200101361984012
2015-06-12,-0.004067375605874002
2015-06-15,-0.003540983209824322
2015-06-16,-0.00437242552094419
2015-06-17,0.007411362642984143
2015-06-18,0.020163320509660965
2015-06-19,-0.017093659152457086
2015-06-22,0.0046197189508436765
2015-06-23,0.0035161140202764063
2015-06-24,-0.015903190898748698
2015-06-25,-0.0010955306981462742
2015-06-26,-0.03208140840938922
2015-06-29,-0.02039634307776328
2015-06-30,-0.00867543348596489
2015-07-01,0.01079312631380791
2015-07-02,-0.00577200123497712
2015-07-06,-0.009578953053587025
2015-07-07,0.007913380798425296
2015-07-08,-0.015992957503263017
2015-07-09,-0.0029553003250729626
2015-07-10,0.005927676834392104
2015-07-13,0.012963916502189088
2015-07-14,0.012798501318802114
2015-07-15,-0.014646937500072843
2015-07-16,0.0026231861463494877
2015-07-17,-0.0072672328204598236
2015-07-20,-0.004685331762673606
2015-07-21,-0.0076493317510900605
2015-07-22,0.013934374266341365
2015-07-23,0.0008772075019853887
2015-07-24,-0.01811283729924329
2015-07-27,-0.00892625383730461
2015-07-28,0.03572531383276756
2015-07-29,0.015941840448966627
2015-07-30,0.011127026986011535
2015-07-31,0.013826155865027001
2015-08-03,0.0751460723430577
2015-08-04,0.012166546134455114
2015-08-05,0.01585701078393864
2015-08-06,-0.009818788310860804
2015-08-07,-0.010678833638380292
2015-08-10,0.009766254425943144
2015-08-11,0.0025452555727145665
2015-08-12,-0.012439948098280085
2015-08-13,-0.0020565532935604702
2015-08-14,0.009273616422058817
2015-08-17,0.014037828368070215
2015-08-18,-0.007047617388510341
2015-08-19,0.0
2015-08-20,-0.02002528759905886
2015-08-21,-0.008862104931159354
2015-08-24,-0.021960771458523265
2015-08-25,0.0037424836534247774
2015-08-26,0.051398579119892984
2015-08-27,0.01570375725228379
2015-08-28,-0.003241812909500763
2015-08-31,-0.0055041766014288784
2015-09-01,-0.03371050285562116
2015-09-02,0.009892858181824726
2015-09-03,0.01185822421734506
2015-09-04,-0.014012057834577152
2015-09-08,0.04134374528194806
2015-09-09,0.002481334432385962
2015-09-10,0.00866322706342948
2015-09-11,0.00858882016414042
2015-09-14,-0.0009730279192705638
2015-09-15,0.012177343957980646
2015-09-16,0.006255753716165602
2015-09-17,-0.0129124238329551
2015-09-18,-0.010900975231875054
2015-09-21,-0.006612857704221042
2015-09-22,-0.005670580978775375
2015-09-23,0.003471305733777408
2015-09-24,0.002965157268097096
2015-09-25,0.004680821241465738
2015-09-28,-0.03555665110768824
2015-09-29,0.012458594518465649
2015-09-30,0.026117730498428804
2015-10-01,0.0036709389911233625
2015-10-02,-0.01024124295107287
2015-10-05,0.02907123172035231
2015-10-06,0.0014365897259023264
2015-10-07,0.01840744250312354
2015-10-08,-0.0009387664386742989
2015-10-09,0.003994082528940179
2015-10-12,0.007255227279918008
2015-10-13,0.009525544074741044
2015-10-14,-0.0023012498500678547
2015-10-15,0.005075214248181581
2015-10-16,0.008721639328729047
2015-10-19,0.004778177199147748
2015-10-20,-0.0036235715648140765
2015-10-21,-0.006590833200460833
2015-10-22,0.026767534648569402
2015-10-23,-0.0011143899895526
2015-10-26,-0.011153002720158733
2015-10-27,-0.0018046457071982935
2015-10-28,0.013785421577662715
2015-10-29,-0.002675081762640974
2015-10-30,-0.0011174005537815113
2015-11-02,-0.0011186505345082143
2015-11-03,-0.004032779289145139
2015-11-04,0.0330638660021465
2015-11-05,0.007184491459960807
2015-11-06,-0.057068707694974186
2015-11-09,-0.019715860860090584
2015-11-10,0.004209489658848264
2015-11-11,0.0013975462341884182
2015-11-12,-0.009069637166905786
2015-11-13,-0.015489559190742686
2015-11-16,0.017401887226734747
2015-11-17,0.03303644972355957
2015-11-18,0.0013609002119363556
2015-11-19,0.02378275899942417
2015-11-20,-0.002212623180365081
2015-11-23,-0.0029336641818354936
2015-11-24,-0.0158271106441914
2015-11-25,0.0015851510596247564
2015-11-27,-0.0015826423324544203
2015-11-30,-0.0221971259512328
2015-12-01,0.023164134633987032
2015-12-02,-0.012451996931502451
2015-12-03,-0.003438624253781275
2015-12-04,0.026454761829724394
2015-12-07,-0.011653706502655181
2015-12-08,0.004535282372436278
2015-12-09,-0.017832952449461814
2015-12-10,0.008043706036422016
2015-12-11,-0.023711475012911376
2015-12-14,-0.003269368804355355
2015-12-15,0.010543567892255412
2015-12-16,0.015302463966595958
2015-12-17,-0.025120101745817136
2015-12-18,-0.006558850107302616
2015-12-21,-0.0016504879984984289
2015-12-22,0.010864382477069556
2015-12-23,-0.0007013183193887995
2015-12-24,0.004442644573214194
2015-12-28,-0.011405503152299823
2015-12-29,0.020484735275769994
2015-12-30,-0.0023071606109509313
2015-12-31,-0.027752312422113623
2016-01-04,-0.025927646774915547
2016-01-05,-0.0004882176326462817
2016-01-06,0.007818104310066465
2016-01-07,-0.037818047845362024
2016-01-08,-0.0010080761867191645
2016-01-11,0.004791906134996138
2016-01-12,0.007529864918651041
2016-01-13,-0.054558615249561626
2016-01-14,-0.0034254542168660196
2016-01-15,-0.019302319380988364
2016-01-19,0.004044595975157161
2016-01-20,-0.005102471581434842
2016-01-21,0.015655093914257012
2016-01-22,0.01913317036168194
2016-01-25,-0.010430005149934973
2016-01-26,0.012384843290009995
2016-01-27,-0.019781815652919588
2016-01-28,-0.009293422639184756
2016-01-29,0.03055488781959914
2016-02-01,-0.006762483827977062
2016-02-02,-0.02199496930626199
2016-02-03,0.004551828984553419
2016-02-04,0.0023982188612559074
2016-02-05,-0.03695783275980835
2016-02-08,-0.02512446144625946
2016-02-09,0.002832203594771876
2016-02-10,-0.01835643051503799
2016-02-11,-0.030782425510453182
2016-02-12,0.018403013273525115
2016-02-16,0.05683466257993941
2016-02-17,0.023993373758195657
2016-02-18,0.01050388560233051
2016-02-19,0.018123227331961367
2016-02-22,0.01989552762447855
2016-02-23,-0.0028826871794624953
2016-02-24,0.004130030126987094
2016-02-25,0.008226413480921568
2016-02-26,-0.010454123010007699
2016-02-29,0.019840210880270215
2016-03-01,0.019454234760115208
2016-03-02,-0.013878126989651629
2016-03-03,0.026639121823657907
2016-03-04,-0.0004891987817184917
2016-03-07,-0.0009797077461546344
2016-03-08,-0.008580433437176627
2016-03-09,0.002472784835824582
2016-03-10,-0.009619748050430088
2016-03-11,0.01220404243384654
2016-03-14,0.004428773234720795
2016-03-15,0.009799270755811218
2016-03-16,-0.0016981640518288765
2016-03-17,-0.006075556517883829
2016-03-18,0.00978010378872951
2016-03-21,-0.004115860063634291
2016-03-22,0.006564170848553763
2016-03-23,-0.0176328822739803
2016-03-24,-0.0014752387626104646
2016-03-28,0.002216179699869203
2016-03-29,0.01965590695698105
2016-03-30,0.00024066601303118773
2016-03-31,-0.0002406081068373478
2016-04-01,0.0062653930656699774
2016-04-04,-0.0076630131472039675
2016-04-05,-0.004343788554374117
2016-04-06,0.021812977036438586
2016-04-07,-0.011859514990167352
2016-04-08,-0.0024005739134579374
2016-04-11,0.0014436469783409844
2016-04-12,0.00024037991035608108
2016-04-13,0.014653229825628777
2016-04-14,-0.004498470961835088
2016-04-15,0.0004755408735099831
2016-04-18,0.011172268802897456
2016-04-19,0.007522407042589441
2016-04-20,-0.011199661365068558
2016-04-21,-0.004719180809959478
2016-04-22,-0.0021333888583768834
2016-04-25,-0.04561658772545174
2016-04-26,0.016180976143894465
2016-04-27,0.0009798439234500744
2016-04-28,-0.01811025085596607
2016-04-29,-0.040379067589162765
2016-05-02,-0.001817807727187093
2016-05-03,-0.002342226248787993
2016-05-04,0.060511218673528155
2016-05-05,-0.004427430430155366
2016-05-06,0.0009885982092452394
2016-05-09,0.007156698268750761
2016-05-10,0.018868309005025896
2016-05-11,-0.0019242762892589527
2016-05-12,0.0028914682160350313
2016-05-13,-0.006486995426461251
2016-05-16,0.017896152183116465
2016-05-17,-0.013067108886660184
2016-05-18,0.012999276246187463
2016-05-19,0.0030893658562358706
2016-05-20,0.011371525831999518
2016-05-23,-0.016955447623320352
2016-05-24,0.0
2016-05-25,0.0026279278577034937
2016-05-26,-0.0023828644307343216
2016-05-27,0.002149609462850366
2016-05-31,0.014299385195223335
2016-06-01,0.0011747665631247628
2016-06-02,0.0009385912986130673
2016-06-03,0.0016409449350200944
2016-06-06,-0.006085632567476185
2016-06-07,0.003297173072780879
2016-06-08,0.00938950718548548
2016-06-09,-0.0025578639331342856
2016-06-10,-0.001865026214566079
2016-06-13,-0.00887693500525577
2016-06-14,0.0
2016-06-15,-0.0007064810937759125
2016-06-16,-0.037736272794084424
2016-06-17,-0.006862749979358096
2016-06-20,0.015054569799680007
2016-06-21,0.007537113984006361
2016-06-22,-0.0016894707257810726
2016-06-23,0.008701949335267134
2016-06-24,-0.04888571343091952
2016-06-27,-0.010077823148401444
2016-06-28,0.008907988343568762
2016-06-29,0.002018149358212984
2016-06-30,0.009063434129906955
2016-07-01,0.0054889573050711515
2016-07-05,-0.01116634665105165
2016-07-06,0.0035131239286325666
2016-07-07,-0.0007497988454261417
2016-07-08,0.011761558532007
2016-07-11,0.011872289512277145
2016-07-12,0.0022000523866332333
2016-07-13,-0.0007316377051472811
2016-07-14,0.005857903614455262
2016-07-15,0.0009704773598415706
2016-07-18,0.0026668921052648287
2016-07-19,0.006527936379301158
2016-07-20,0.01897685986086617
2016-07-21,-0.0011790425731341703
2016-07-22,-0.0025959966914277377
2016-07-25,0.008518584650925032
2016-07-26,0.0009383711584622922
2016-07-27,-0.001171814701691254
2016-07-28,0.0018774805627177482
2016-07-29,0.005621787569433323
2016-08-01,0.002096532780172744
2016-08-02,-0.009065476404793715
2016-08-03,0.03729780365463897
2016-08-04,0.001808931956843951
2016-08-05,0.009706706632498951
2016-08-08,0.005812731202149868
2016-08-09,0.019115105849595304
2016-08-10,-0.00327159600422966
2016-08-11,-0.003938542074519824
2016-08-12,-0.005052677223495006
2016-08-15,0.0006623348274490404
2016-08-16,-0.016107484957918028
2016-08-17,-0.0017943961424184973
2016-08-18,0.00876200375593239
2016-08-19,-0.0006678994750023426
2016-08-22,0.004457148192914762
2016-08-23,-0.0002668657110520556
2016-08-24,0.0
2016-08-25,-0.0026698391023930457
2016-08-26,-0.013160789445827548
2016-08-29,0.007685327124325347
2016-08-30,0.0056078802394528005
2016-08-31,-0.004014773008520045
2016-09-01,-0.006495106591043909
2016-09-02,0.009242631839225801
2016-09-06,0.00536058021462682
2016-09-07,0.0008885724684173368
2016-09-08,-0.006880908697552202
2016-09-09,-0.023469253619737174
2016-09-12,0.013504288833648292
2016-09-13,-0.009033168720026463
2016-09-14,0.003418172175581935
2016-09-15,0.01362726296409944
2016-09-16,0.0060497122482101595
2016-09-19,0.01648125923906707
2016-09-20,0.005696779404305685
2016-09-21,0.014160860934133268
2016-09-22,0.016971018292841755
2016-09-23,-0.0223912037639854
2016-09-26,-0.014477005815141553
2016-09-27,0.0013158339300021193
2016-09-28,0.0
2016-09-29,-0.00832087637800738
2016-09-30,0.009715079581040564
2016-10-03,-0.0024051242598295275
2016-10-04,0.006575875075864879
2016-10-05,-0.004355368901704293
2016-10-06,-0.004593091386256853
2016-10-07,-0.008789675742073899
2016-10-10,-0.002659714857003559
2016-10-11,-0.01600375594044623
2016-10-12,0.008583828923479864
2016-10-13,0.00044772644793411587
2016-10-14,-0.00783543969886169
2016-10-17,-0.0029328924151085234
2016-10-18,0.0020364586771817184
2016-10-19,-0.002709855269071859
2016-10-20,-0.0013590394960875107
2016-10-21,0.004535594595044712
2016-10-24,0.014220956671623153
2016-10-25,-0.0035609005136360006
2016-10-26,0.004690554839478667
2016-10-27,-0.004446200727157401
2016-10-28,0.0011161137293302925
2016-10-31,0.0017847516604376779
2016-11-01,0.005343963915434902
2016-11-02,-0.02857122819354263
2016-11-03,0.0034199233251033245
2016-11-04,-0.006362201310141535
2016-11-07,0.03544449105476133
2016-11-08,-0.015680190062909882
2016-11-09,-0.002019096494340733
2016-11-10,0.00022486122246867524
2016-11-11,0.04495397312293048
2016-11-14,0.049258000975346716
2016-11-15,0.008609840180864081
2016-11-16,0.029471696979838313
2016-11-17,0.025863743263408567
2016-11-18,-0.010200229526493576
2016-11-21,0.006610904154080277
2016-11-22,-0.0075564716958113065
2016-11-23,0.0027329171314247613
2016-11-25,0.009346067812033398
2016-11-28,-0.002700800432322903
2016-11-29,0.0015473660747213902
2016-11-30,-0.010428563845884198
2016-12-01,0.031225881300761094
2016-12-02,0.0
2016-12-05,-0.0017034783185666535
2016-12-06,0.01213260078830758
2016-12-07,0.0181681742759785
2016-12-08,0.019131742014039554
2016-12-09,-0.0355595446533048
2016-12-12,-0.007111984351003353
2016-12-13,0.006974656473772045
2016-12-14,-0.0061777725776988035
2016-12-15,0.005085737688828251
2016-12-16,-0.009557767496333747
2016-12-19,0.0005678250722882527
2016-12-20,0.010400822552769418
2016-12-21,-0.008796494982704295
2016-12-22,-0.017938266784531032
2016-12-23,0.01961179101224908
2016-12-27,0.005280070911020562
2016-12-28,-0.010317324094515246
2016-12-29,-0.0013262547626506915
2016-12-30,-0.011387787556413675
2017-01-03,-0.010558322264969444
2017-01-04,0.01629789955332761
2017-01-05,-0.009736828022265609
2017-01-06,-0.003470102629512528
2017-01-09,-0.010059866080160074
2017-01-10,0.020910987526086666
2017-01-11,0.013782334460597845
2017-01-12,-0.00415399694551799
2017-01-13,0.009101195222684488
2017-01-17,-0.009958484237731602
2017-01-18,-0.005124584281050892
2017-01-19,-0.007821577401491364
2017-01-20,0.0001926017149482817
2017-01-23,-0.0109573318051146
2017-01-24,0.004858778507304429
2017-01-25,0.0009670732678284111
2017-01-26,-0.0005797321634152253
2017-01-27,-0.00464005930890643
2017-01-30,-0.008547003655491436
2017-01-31,0.00920864605030558
2017-02-01,0.026596549182375417
2017-02-02,-0.0013238814264522336
2017-02-03,0.01022540441554165
2017-02-06,0.0009374003242954565
2017-02-07,0.06610459557277593
2017-02-08,0.0040400542478902235
2017-02-09,0.019943888025817813
2017-02-10,0.0070328571075852775
2017-02-13,0.009367931825790654
2017-02-14,0.0020251223699350174
2017-02-15,-0.0021894427592096255
2017-02-16,-0.007088520804499954
2017-02-17,0.019718003531394857
2017-02-21,-0.005834525121854339
2017-02-22,0.007229394531856448
2017-02-23,-0.009848120508103464
2017-02-24,0.001011547563751991
2017-02-27,0.0005050859575712607
2017-02-28,-0.008584458186712163
2017-03-01,0.014940541289421017
2017-03-02,-0.0018399881584642008
2017-03-03,-0.005530421256357276
2017-03-06,0.0023593407625721596
2017-03-07,0.0
2017-03-08,-0.005379984613896105
2017-03-09,0.006423297793800797
2017-03-10,-0.005710499616369491
2017-03-13,0.001182282859578665
2017-03-14,0.002530896469648658
2017-03-15,0.010602421622373015
2017-03-16,0.009159134829863191
2017-03-17,-0.0039605185268203336
2017-03-20,-0.010437308656469413
2017-03-21,-0.029800797428719328
2017-03-22,0.0018983103393699352
2017-03-23,0.0005165691824586816
2017-03-24,-0.007918540837430377
2017-03-27,-0.01197301751798574
2017-03-28,-0.0014051048506047437
2017-03-29,0.002110401450962751
2017-03-30,0.007020225128995028
2017-03-31,0.005750990186578431
2017-04-03,-0.0010394769956343364
2017-04-04,0.004336474037476057
2017-04-05,-0.010708284451705796
2017-04-06,0.012046252108979028
2017-04-07,-0.0005178780151079421
2017-04-10,-0.005177478890535103
2017-04-11,-0.0020818427006059625
2017-04-12,-0.014082173842541623
2017-04-13,0.0012344162078099519
2017-04-17,0.006339976167148542
2017-04-18,0.004550534781868398
2017-04-19,0.004355507842751516
2017-04-20,0.009193263797231621
2017-04-21,-0.007219000494147698
2017-04-24,0.017832480582364862
2017-04-25,0.00918521586085519
2017-04-26,0.006741877180969746
2017-04-27,0.001339612782894184
2017-04-28,-0.012038420478944323
2017-05-01,0.0028770299844065317
2017-05-02,-0.0037123383665839116
2017-05-03,-0.004065237181257286
2017-05-04,0.006122603411067962
2017-05-05,-0.006761321285865818
2017-05-08,0.004594881287529828
2017-05-09,0.007623345235247436
2017-05-10,0.004707433608171163
2017-05-11,0.00251007383557611
2017-05-12,-0.01969631108166492
2017-05-15,0.004767620917494497
2017-05-16,0.009489925992107073
2017-05-17,-0.01225470213620683
2017-05-18,-0.039768480133844486
2017-05-19,0.010442195229496631
2017-05-22,0.006305991732544536
2017-05-23,0.006632753489213439
2017-05-24,0.014045553853858861
2017-05-25,0.015560884362433303
2017-05-26,-0.0010104312080023714
2017-05-30,0.0006741375167158559
2017-05-31,0.013643374801816988
2017-06-01,0.015619826708830997
2017-06-02,0.0019634566534874054
2017-06-05,0.0
2017-06-06,0.002449152454904402
2017-06-07,0.010262386138080615
2017-06-08,0.009996898010137034
2017-06-09,-0.0295338681176468
2017-06-12,0.003125573250144509
2017-06-13,0.009511220154906797
2017-06-14,0.0016244622666110597
2017-06-15,0.0064870391258287086
2017-06-16,-0.0019335820925220348
2017-06-19,0.009525596221551247
2017-06-20,0.00575714399708227
2017-06-21,-0.0019081961246759649
2017-06-22,0.0063725253523263525
2017-06-23,0.032452198249993236
2017-06-26,-0.008739943689539231
2017-06-27,-0.027068703479257383
2017-06-28,0.00810812933184013
2017-06-29,-0.008516168844933114
2017-06-30,-0.0054076223646088994
2017-07-03,0.0036779019818804493
2017-07-05,0.0036649581670260556
2017-07-06,-0.027941139920943825
2017-07-07,0.018455222252613757
2017-07-10,0.004329646232440476
2017-07-11,0.009580054782698744
2017-07-12,0.0034793609685568327
2017-07-13,-0.0015760081019047245
2017-07-14,0.003314781762000285
2017-07-17,0.0025175521334883655
2017-07-18,-0.0020404113117091782
2017-07-19,0.007390977016476619
2017-07-20,-0.006088094074350958
2017-07-21,-0.0023556800019985946
2017-07-24,-0.00015749962816247187
2017-07-25,0.004566429143102013
2017-07-26,0.002037524836742133
2017-07-27,-0.008916171176500787
2017-07-28,0.00015802950421406337
2017-07-31,0.0009467061008643363
2017-08-01,0.008513286158946087
2017-08-02,-0.0023449593875622954
2017-08-03,0.00830463512306756
2017-08-04,-0.016316939137132058
2017-08-07,0.008056959885349047
2017-08-08,0.0003134364594825634
2017-08-09,-0.014413165924931137
2017-08-10,-0.033857933190785894
2017-08-11,0.004606796924559564
2017-08-14,0.01867017098424495
2017-08-15,-0.008360219415465053
2017-08-16,0.003080609310901261
2017-08-17,-0.006950187291130505
2017-08-18,-0.017089826783936335
2017-08-21,-0.0026495647227837704
2017-08-22,0.009297799734555134
2017-08-23,0.007422160549152235
2017-08-24,0.005730184677712913
2017-08-25,0.011720476131769964
2017-08-28,-0.012550201410214123
2017-08-29,0.0034219054055846243
2017-08-30,0.013478367398630287
2017-08-31,0.01618315890252675
2017-09-01,-0.021286533215550962
2017-09-05,-0.027388429684248816
2017-09-06,-0.008447889891266214
2017-09-07,-0.009188157835729238
2017-09-08,-0.00590126296952731
2017-09-11,0.01662141246636728
2017-09-12,0.009676481755018562
2017-09-13,0.013053503740452221
2017-09-14,0.005871640772463271
2017-09-15,0.0035676665159265486
2017-09-18,0.014703398348383079
2017-09-19,0.0007960922275671578
2017-09-20,-0.0006363007484554428
2017-09-21,-0.002069908963488132
2017-09-22,0.024250203916719615
2017-09-25,-0.007788165640301159
2017-09-26,0.014128708865544848
2017-09-27,0.009597649432844912
2017-09-28,0.015332853664219659
2017-09-29,-0.0033224667066126257
2017-10-02,0.035151826755745796
2017-10-03,0.007757748001242293
2017-10-04,0.012345430472250118
2017-10-05,-0.005882434684771343
2017-10-06,0.005051109099606377
2017-10-09,0.009189786711891301
2017-10-10,0.0002847829323184836
2017-10-11,-0.01792309225409039
2017-10-12,-0.0013037536070164002
2017-10-13,-0.012617506898297437
2017-10-16,0.0030847017448107916
2017-10-17,0.003660767194830772
2017-10-18,0.001604789443109489
2017-10-19,-0.0037874040203113024
2017-10-20,0.017984912559691146
2017-10-23,-0.000861668374431912
2017-10-24,0.005750830361397785
2017-10-25,-0.011435238398788572
2017-10-26,0.00202419300606671
2017-10-27,0.004329138378564856
2017-10-30,-0.004167055065543157
2017-10-31,0.009955584232953951
2017-11-01,-0.015428809824644674
2017-11-02,0.01567058835217061
2017-11-03,0.0005713667145490486
2017-11-06,0.002284102156631329
2017-11-07,-0.026353050072692286
2017-11-08,-0.007315231044989767
2017-11-09,-0.010169437502834278
2017-11-10,0.0014889447160273406
2017-11-13,0.007136644252110358
2017-11-14,-0.0084147854289498
2017-11-15,-0.020991420573394648
2017-11-16,0.010036362888369732
2017-11-17,-0.004667267447002299
2017-11-20,0.00968098881368018
2017-11-21,-0.005093582172775113
2017-11-22,0.0015104749713599208
2017-11-24,0.0010558068624182404
2017-11-27,0.0012052473312245127
2017-11-28,0.044695225804997074
2017-11-29,-0.007346423843747396
2017-11-30,0.015962710674963132
2017-12-01,-0.012426762836840965
2017-12-04,0.014462943485102464
2017-12-05,-0.010407192942150423
2017-12-06,-0.014118821820033323
2017-12-07,0.008621364934199516
2017-12-08,0.010721748570880818
2017-12-11,0.0073106781694429745
2017-12-12,-0.0011384153651368134
2017-12-13,-0.008405426603134036
2017-12-14,-0.028736019474896013
2017-12-15,0.01257403739914853
2017-12-18,0.023812840267140034
2017-12-19,-0.0008558592210160532
2017-12-20,0.005427224539765962
2017-12-21,-0.018608347376153356
2017-12-22,0.0015921006844208385
2017-12-26,-0.00303474284702554
2017-12-27,0.008842328853534642
2017-12-28,0.004454047739733236
2017-12-29,-0.006008139595382378
2018-01-02,0.0038855631317618045
2018-01-03,0.029243070623236722
2018-01-04,0.017548632917919527
2018-01-05,-0.0016420140504816993
2018-01-08,0.0015080069864714662
2018-01-09,-0.0026007137064847363
2018-01-10,-0.007137510778407852
2018-01-11,0.00539147197494283
2018-01-12,0.002062487818996317
2018-01-16,-0.010016773616028263
2018-01-17,0.018434051589780065
2018-01-18,0.004218802283345813
2018-01-19,0.019243814846624074
2018-01-22,-0.0026594894059226437
2018-01-23,0.007865698673999777
2018-01-24,-0.007407518321169482
2018-01-25,0.004397750633962527
2018-01-26,0.004113121725211943
2018-01-29,0.00158549805986552
2018-01-30,-0.01068571962550735
2018-01-31,-0.002667402481421277
2018-02-01,0.022864549725880146
2018-02-02,-0.00758193049213407
2018-02-05,-0.027792474843897463
2018-02-06,-0.007722482741946535
2018-02-07,-0.06608422773589107
2018-02-08,0.009502820746819296
2018-02-09,0.0013036016447958154
2018-02-12,-0.012004559705403262
2018-02-13,0.015517623519259782
2018-02-14,0.01455939101868231
2018-02-15,0.013356033726072525
2018-02-16,0.0019629838661865406
2018-02-20,-0.0076964309675207065
2018-02-21,0.0031022388964578873
2018-02-22,0.004780265301155273
2018-02-23,0.010945761954279654
2018-02-26,0.02054386114873652
2018-02-27,-0.0004079498982438867
2018-02-28,-0.007619828855364497
2018-03-01,-0.011655308738517278
2018-03-02,0.014705916216333215
2018-03-05,0.010938208990822096
2018-03-06,0.002298995582601604
2018-03-07,0.006341862834441825
2018-03-08,-0.019308176709497915
2018-03-09,0.01695399700197764
2018-03-12,0.012637459315479216
2018-03-13,0.004381530053741756
2018-03-14,-0.0029079847922093283
2018-03-15,-0.010606130453424178
2018-03-16,0.01607951709184019
2018-03-19,-0.024396973235254582
2018-03-20,0.01662643382435003
2018-03-21,-0.0055843963960345855
2018-03-22,-0.02059118300960816
2018-03-23,-0.04559697462056145
2018-03-26,0.023887634527311352
2018-03-27,-0.019139221404151252
2018-03-28,-0.0039883741175772425
2018-03-29,0.005434383369210982
2018-04-02,-0.020907707014722
2018-04-03,0.005665517300409428
2018-04-04,0.005055741119202706
2018-04-05,0.0020121833074482343
2018-04-06,-0.025387430876175343
2018-04-09,0.007357745690338424
2018-04-10,0.024397825923939687
2018-04-11,-0.00413587347410882
2018-04-12,0.0034371257114973464
2018-04-13,-0.006850290155922756
2018-04-16,0.015231807310354117
2018-04-17,0.01146491203855704
2018-04-18,0.009096233329040304
2018-04-19,0.005824699460192928
2018-04-20,-0.013787519696170647
2018-04-23,0.00111820836057408
2018-04-24,-0.012148990187839881
2018-04-25,0.005513287733201588
2018-04-26,0.0004210736573215801
2018-04-27,0.0063241758523706615
2018-04-30,-0.004468648707471212
2018-05-01,0.015149663151973636
2018-05-02,0.050987785714883715
2018-05-03,-0.020509994822692224
2018-05-04,0.013691067448767358
2018-05-07,0.011255146470421806
