Date,HD
2015-05-12,0.005540647288483358
2015-05-13,-0.011820310982172622
2015-05-14,0.006745535991004248
2015-05-15,0.012595762481988793
2015-05-18,0.00864595467326712
2015-05-19,-0.017405787670837447
2015-05-20,-0.002136377512872545
2015-05-21,-0.0008029000695090049
2015-05-22,0.001339473163088467
2015-05-26,-0.010966719723296547
2015-05-27,0.01108832224556533
2015-05-28,0.00026717277458354616
2015-05-29,-0.006863303605791238
2015-06-01,0.002243841002759428
2015-06-02,0.004590814494045858
2015-06-03,0.014069644558852845
2015-06-04,-0.015022717748770842
2015-06-05,-0.00977909410877198
2015-06-08,-0.003986767117683754
2015-06-09,-0.0036389048361561427
2015-06-10,0.013238192429797513
2015-06-11,0.002793496591676714
2015-06-12,-0.006200204275911947
2015-06-15,-0.005334234551441552
2015-06-16,0.0019996439927998377
2015-06-17,0.0021774188603349565
2015-06-18,0.012491841603291087
2015-06-19,0.0051857016249377
2015-06-22,0.005692544374612307
2015-06-23,0.0009727638919880821
2015-06-24,-0.00733338656964011
2015-06-25,-0.0009792557467246388
2015-06-26,0.0032072510836012036
2015-06-29,-0.01829451618153588
2015-06-30,0.005337390199457337
2015-07-01,0.008458496766753143
2015-07-02,-0.0051752624076714104
2015-07-06,-0.0015248172098737411
2015-07-07,0.00970170433846107
2015-07-08,-0.012455517542822703
2015-07-09,0.0034234971691231575
2015-07-10,0.01544259989891561
2015-07-13,0.01591474253607461
2015-07-14,0.004003714793852975
2015-07-15,0.0019073262269451163
2015-07-16,-0.007354460922659345
2015-07-17,-0.0022663145103883897
2015-07-20,-0.00925978568556951
2015-07-21,0.003967597161856906
2015-07-22,0.009133933029753738
2015-07-23,-0.0026980240849807657
2015-07-24,-0.00872638393224301
2015-07-27,-0.004577778325598469
2015-07-28,0.01565388973617532
2015-07-29,0.013322947600733492
2015-07-30,0.0007733353955610145
2015-07-31,0.004894282502993841
2015-08-03,-0.0011962829831777544
2015-08-04,0.005475425596356942
2015-08-05,0.003998906984046702
2015-08-06,-0.01220318317581115
2015-08-07,0.0031739559657308902
2015-08-10,0.005730206855091513
2015-08-11,0.0007653289954017151
2015-08-12,0.0
2015-08-13,0.011300583661657981
2015-08-14,0.006133310422660632
2015-08-17,-0.0004173610252695692
2015-08-18,0.025898239325645056
2015-08-19,-0.0003260047527813281
2015-08-20,-0.01808398343173301
2015-08-21,-0.03633653888517285
2015-08-24,-0.03116399323986707
2015-08-25,-0.013950188073142633
2015-08-26,0.044696648669343864
2015-08-27,0.014922801063857127
2015-08-28,-0.0011898774005277835
2015-08-31,-0.009019792470332688
2015-09-01,-0.024164970567975508
2015-09-02,0.030158141877545397
2015-09-03,0.0010303100184041458
2015-09-04,-0.01869646843478101
2015-09-08,0.017566969958805467
2015-09-09,-0.02112836026956333
2015-09-10,0.004562159315303571
2015-09-11,0.008297808139450913
2015-09-14,-0.006150337060174871
2015-09-15,0.012638385684289322
2015-09-16,0.014115856078747768
2015-09-17,0.0007638625187713632
2015-09-18,-0.023661908255729558
2015-09-21,0.012682442645146397
2015-09-22,-0.006690692651626695
2015-09-23,0.003194945695629725
2015-09-24,0.001463500922120442
2015-09-25,0.0034382516040136757
2015-09-28,-0.022614113022916937
2015-09-29,-0.010429599822308622
2015-09-30,0.022849756962194157
2015-10-01,0.013334825110604243
2015-10-02,0.00666488312566349
2015-10-05,0.01179846707345833
2015-10-06,-0.004362395309403522
2015-10-07,0.00817330723763754
2015-10-08,0.011784358634145509
2015-10-09,0.0022301768166839153
2015-10-12,0.004698105507601191
2015-10-13,-0.0023790496726215915
2015-10-14,-0.011018926186553202
2015-10-15,0.012804766511089971
2015-10-16,0.00763471964135598
2015-10-19,0.0029329727438291986
2015-10-20,-0.0020308129151647147
2015-10-21,0.0036628549952351097
2015-10-22,0.008597126239977548
2015-10-23,0.0020103912445081917
2015-10-26,0.0032100643539381135
2015-10-27,-0.004319877839646047
2015-10-28,-0.005222367403758144
2015-10-29,-0.0015342322565697897
2015-10-30,8.089359368579352e-05
2015-11-02,0.006227914377521682
2015-11-03,0.010047297479913064
2015-11-04,-0.002228429804078891
2015-11-05,0.002711993964560566
2015-11-06,0.002068039358388951
2015-11-09,-0.011747856443625415
2015-11-10,0.0061042568832909705
2015-11-11,-0.00439071470601049
2015-11-12,-0.007216757557250597
2015-11-13,-0.03077285622790593
2015-11-16,0.006999810822414965
2015-11-17,0.04419071733057356
2015-11-18,0.00285308822645991
2015-11-19,0.002528762125842521
2015-11-20,0.026407329967429005
2015-11-23,0.017586886747641417
2015-11-24,0.00830174205493095
2015-11-25,0.007859250138585905
2015-11-27,0.0006683867207939453
2015-11-30,-0.006382366148490082
2015-12-01,0.008552571339837334
2015-12-02,-0.004612135373925019
2015-12-03,-0.021523074784194907
2015-12-04,0.0274954697023424
2015-12-07,-0.004459902469405308
2015-12-08,-0.0006719466384814687
2015-12-09,-0.014494978307664108
2015-12-10,0.004852302622991633
2015-12-11,-0.01584431282485188
2015-12-14,0.012036106339214037
2015-12-15,-0.005454264464770375
2015-12-16,0.012263285936732204
2015-12-17,-0.011662971669851863
2015-12-18,-0.008070060283878244
2015-12-21,0.007828786802323462
2015-12-22,0.004340840392643708
2015-12-23,0.009326331827512524
2015-12-24,-0.0015772947731191866
2015-12-28,-0.001655641650200823
2015-12-29,0.00768776614035116
2015-12-30,-0.0026175811890127854
2015-12-31,-0.008249124728768487
2016-01-04,-0.00892235492196225
2016-01-05,-0.004883247348540731
2016-01-06,-0.01035032898065713
2016-01-07,-0.028509156072783814
2016-01-08,-0.011961990356331276
2016-01-11,0.015173753605754348
2016-01-12,0.013595065194064393
2016-01-13,-0.04776848937704026
2016-01-14,-0.014662201166682598
2016-01-15,-0.0032605528595284206
2016-01-19,0.004445241298315583
2016-01-20,-0.02755500054587845
2016-01-21,0.03228574967124076
2016-01-22,0.021127839660096015
2016-01-25,-0.008553024529173059
2016-01-26,0.004025703140483783
2016-01-27,-0.005155363378917754
2016-01-28,0.00584020431234622
2016-01-29,0.028459297900735647
2016-02-01,0.005963837159371543
2016-02-02,-0.009801593412903431
2016-02-03,-0.011814599854854335
2016-02-04,-0.021649460878611304
2016-02-05,-0.03864265829532665
2016-02-08,-0.03933698224431603
2016-02-09,0.017970429532841337
2016-02-10,0.004128022198462311
2016-02-11,-0.009271261899031269
2016-02-12,0.026926765702635747
2016-02-16,0.026736454409047372
2016-02-17,0.014904054762056251
2016-02-18,-0.010230098503847151
2016-02-19,0.01433685241081517
2016-02-22,0.009532584111406228
2016-02-23,0.013675075929390434
2016-02-24,0.008672780680831549
2016-02-25,0.009951241679854395
2016-02-26,-0.004729323206231872
2016-02-29,-0.01694918592531469
2016-03-01,0.01272956854583418
2016-03-02,-0.000875351911784894
2016-03-03,0.009634946174363668
2016-03-04,-0.00977924972120714
2016-03-07,0.004858043495996611
2016-03-08,0.009882133509247604
2016-03-09,-0.005445275915373471
2016-03-10,-0.0011107925150231068
2016-03-11,0.020414931350780208
2016-03-14,0.002957815511366757
2016-03-15,0.0067525538954726905
2016-03-16,0.005705133446734401
2016-03-17,0.0032963242757639843
2016-03-18,0.003591258499458405
2016-03-21,-0.0025887908477585375
2016-03-22,-0.0032059962403694353
2016-03-23,-0.002833162459777938
2016-03-24,0.001842934553141884
2016-03-28,0.0047524540808405735
2016-03-29,0.010604218232991292
2016-03-30,0.007171419105143073
2016-03-31,7.500365036783307e-05
2016-04-01,0.01064223404003517
2016-04-04,0.0
2016-04-05,-0.002002142305669752
2016-04-06,0.0063904745937426455
2016-04-07,-0.011591867705963543
2016-04-08,-0.0018678639224147808
2016-04-11,-0.004565029079502181
2016-04-12,0.010300093335544602
2016-04-13,-0.0040186430038335885
2016-04-14,0.003959876154723929
2016-04-15,0.004762898212235411
2016-04-18,0.013258524386405846
2016-04-19,-0.00994130369042101
2016-04-20,-0.0018462118909333691
2016-04-21,-0.004364111402029969
2016-04-22,0.007875316766023266
2016-04-25,-7.369506789978164e-05
2016-04-26,-0.00228527647048804
2016-04-27,0.0030292040318165014
2016-04-28,-0.022246764734096813
2016-04-29,0.008739704246556457
2016-05-02,0.016132689979024395
2016-05-03,-0.011098852156305905
2016-05-04,0.004608261371523703
2016-05-05,-0.0036254020101617046
2016-05-06,0.007648229610619062
2016-05-09,0.003979482776592436
2016-05-10,0.009321733729364512
2016-05-11,-0.023343808602587446
2016-05-12,-0.0008189257552645435
2016-05-13,-0.007899377710280597
2016-05-16,0.0166004810975644
2016-05-17,-0.024678816094935052
2016-05-18,-0.001742416643029876
2016-05-19,-0.00030333820007544254
2016-05-20,0.0009110128352725066
2016-05-23,-0.003261467350805014
2016-05-24,0.01476193950490634
2016-05-25,-0.001199670834118205
2016-05-26,0.006381053584767704
2016-05-27,-0.0008203821500568642
2016-05-31,-0.008480360142413823
2016-06-01,-0.002194861875837284
2016-06-02,0.004399595135887946
2016-06-03,-0.005059860037483155
2016-06-06,-0.019356527490803188
2016-06-07,0.005650461615273938
2016-06-08,-0.002540068058556777
2016-06-09,-0.0022375666118051862
2016-06-10,-0.003635005514426193
2016-06-13,-0.007762245174618543
2016-06-14,-0.020261380087156278
2016-06-15,0.010300186803519962
2016-06-16,0.006559869193026646
2016-06-17,-0.001727193357234369
2016-06-20,0.003775063723459704
2016-06-21,0.0009403277822035427
2016-06-22,-0.0010959814212110341
2016-06-23,0.005407676430866815
2016-06-24,-0.014732167719972433
2016-06-27,-0.01368702761917373
2016-06-28,0.022940576938214496
2016-06-29,-0.001254581035086133
2016-06-30,0.0025125368657594738
2016-07-01,0.015114960051498816
2016-07-05,-0.0020832192578412734
2016-07-06,0.017162628097112886
2016-07-07,-0.0031162061131009278
2016-07-08,0.02424530110429446
2016-07-11,0.0060295154198055645
2016-07-12,-0.0022938182372238547
2016-07-13,-0.00949267612294169
2016-07-14,0.007337489144190634
2016-07-15,0.001783713658214614
2016-07-18,0.011574442856142841
2016-07-19,0.0046941891588176965
2016-07-20,0.003139248034032205
2016-07-21,-0.009752039979493476
2016-07-22,0.003307127335112625
2016-07-25,-0.00014653899704941686
2016-07-26,0.001831451295333908
2016-07-27,-0.003217328788068685
2016-07-28,0.012104966639486792
2016-07-29,0.0020293084992726307
2016-08-01,0.0038342138242679624
2016-08-02,-0.011169971219914032
2016-08-03,-0.0011658489632151436
2016-08-04,-0.007368991148262394
2016-08-05,0.006321205025050958
2016-08-08,-0.005112802514451786
2016-08-09,-0.0007343623716333791
2016-08-10,-0.0037469575784914166
2016-08-11,0.010619390344474677
2016-08-12,-0.0034292875520453014
2016-08-15,0.0035877119203695518
2016-08-16,-0.006055681670519175
2016-08-17,-0.0005873341987858716
2016-08-18,-0.009915551413881452
2016-08-19,0.004896085427290586
2016-08-22,-0.0008859045605327243
2016-08-23,0.0065023240216306455
2016-08-24,-0.008515616560358708
2016-08-25,0.002739295639121231
2016-08-26,-0.007900419620918475
2016-08-29,0.0065496079750673175
2016-08-30,-0.0033444266087465646
2016-08-31,0.00014877332218410366
2016-09-01,0.0008204832146319063
2016-09-02,0.006853708983519002
2016-09-06,-0.007768903001219463
2016-09-07,-0.009769190722975885
2016-09-08,-0.011521907861464231
2016-09-09,-0.02681699295398432
2016-09-12,0.006654221847342878
2016-09-13,-0.022318863011900336
2016-09-14,0.004295188825349738
2016-09-15,0.005543892166353537
2016-09-16,-0.0066950295073409105
2016-09-19,0.001427600987539801
2016-09-20,0.00427580293196006
2016-09-21,0.010091845616223116
2016-09-22,0.004996133585538409
2016-09-23,-0.007456359474260266
2016-09-26,-0.0183113620417803
2016-09-27,0.010920491729458748
2016-09-28,0.011433781772393514
2016-09-29,-0.002650852129867709
2016-09-30,0.00586260946027628
2016-10-03,-0.0013988694027115
2016-10-04,-0.0023344218900648306
2016-10-05,-0.0048361963578562595
2016-10-06,0.020457640579769176
2016-10-07,-0.014440424858589762
2016-10-10,-0.008261198423735294
2016-10-11,-0.011001967136748725
2016-10-12,0.006674778753613886
2016-10-13,-0.0031573027144703447
2016-10-14,0.0010291777291158155
2016-10-17,-0.010125097691843554
2016-10-18,0.004794728529691872
2016-10-19,0.0011930183604125233
2016-10-20,0.002859592911117259
2016-10-21,0.002772538903766497
2016-10-24,0.009320384681629879
2016-10-25,-0.03474715173842968
2016-10-26,-0.00510774913320633
2016-10-27,-0.0036673531604776155
2016-10-28,0.010796668304380752
2016-10-31,-0.012704310699683363
2016-11-01,-0.017375455734446765
2016-11-02,0.003336459382537571
2016-11-03,-0.0009145808847976777
2016-11-04,0.006074192816275081
2016-11-07,0.0234885098293951
2016-11-08,0.0040402962970176315
2016-11-09,0.014245571872213203
2016-11-10,0.023885051118267997
2016-11-11,0.006355438278171643
2016-11-14,-0.016788817074567808
2016-11-15,-0.025613057277282136
2016-11-16,0.007476041361172303
2016-11-17,0.028723926514020892
2016-11-18,-0.004653491765528539
2016-11-21,-0.0008572816446426046
2016-11-22,0.021525474556577384
2016-11-23,0.0017562845234120328
2016-11-25,0.0027435766509464887
2016-11-28,-0.007068628164468738
2016-11-29,-0.0025394138491455776
2016-11-30,-0.0016972044246964524
2016-12-01,0.0005411482170734061
2016-12-02,0.0030893940088803085
2016-12-05,-0.0014630308868406328
2016-12-06,-0.007248526105100739
2016-12-07,0.02889561418274944
2016-12-08,0.0005280812078458652
2016-12-09,0.00648909447282886
2016-12-12,0.008921252647361433
2016-12-13,0.014563584462652157
2016-12-14,-0.004100951630116145
2016-12-15,-0.0010295113264842115
2016-12-16,-0.0053741022996764976
2016-12-19,0.0024423612111865722
2016-12-20,0.012330097785566485
2016-12-21,-0.0020419170167765843
2016-12-22,-0.010231843764694326
2016-12-23,-0.0028055194809685213
2016-12-27,0.0015545543372808002
2016-12-28,-0.0014044536357548099
2016-12-29,0.0002217392832772891
2016-12-30,-0.007549664861789207
2017-01-03,0.001715277607521326
2017-01-04,0.008860282863556002
2017-01-05,-0.01180826411916791
2017-01-06,-0.002763227358909437
2017-01-09,0.005841321007539424
2017-01-10,0.013327834022141882
2017-01-11,-0.002939377843617197
2017-01-12,-0.004642498684057195
2017-01-13,-0.00022201663072363154
2017-01-17,0.0065901984036358385
2017-01-18,0.0016924155338997604
2017-01-19,-0.0056553082697043955
2017-01-20,0.0015512735474381145
2017-01-23,0.018214944676524958
2017-01-24,-7.22392988840026e-05
2017-01-25,-0.004201035667559361
2017-01-26,0.0071284285419708215
2017-01-27,-0.0009390356645515574
2017-01-30,0.001012292598328024
2017-01-31,-0.006427495800751859
2017-02-01,-0.001017742801533994
2017-02-02,-0.0035650133171829523
2017-02-03,0.007521054212712874
2017-02-06,-0.010798704193506481
2017-02-07,0.0011719527821048015
2017-02-08,0.009001136724536396
2017-02-09,0.006020221456011665
2017-02-10,0.008218410974427437
2017-02-13,0.00014284052548441117
2017-02-14,0.010652787737690295
2017-02-15,0.005871352052687628
2017-02-16,-0.004571288561437847
2017-02-17,0.0103153630214039
2017-02-21,0.014125667263340747
2017-02-22,0.0015860099956279683
2017-02-23,-0.003717697909432438
2017-02-24,0.008568717814967597
2017-02-27,-0.004453457636326208
2017-02-28,-0.0026843629525298285
2017-03-01,0.012214615361796577
2017-03-02,0.008658526634307329
2017-03-03,-0.0009465345050535534
2017-03-06,-0.004600234117473789
2017-03-07,-0.0015043216545616023
2017-03-08,0.006163477011160934
2017-03-09,-0.002041928209255972
2017-03-10,0.0015684190096396655
2017-03-13,0.003950024838996535
2017-03-14,-0.0018313652602290897
2017-03-15,0.0053681133912744095
2017-03-16,0.005272128639083107
2017-03-17,0.005849765333438839
2017-03-20,-0.012032521377442595
2017-03-21,-0.00805137837113723
2017-03-22,0.005115805472533319
2017-03-23,0.004275194736200527
2017-03-24,-0.0018919280003079075
2017-03-27,-0.005686794609777279
2017-03-28,0.0022466445156446024
2017-03-29,-0.0010870665701481208
2017-03-30,-0.000611736800099294
2017-03-31,-0.0008167817935829103
2017-04-03,-0.0014301878878510976
2017-04-04,-0.0019102408987223818
2017-04-05,0.0020505947373559152
2017-04-06,0.00409165417066748
2017-04-07,-0.0007471472416180625
2017-04-10,0.007340588952832183
2017-04-11,-6.783193983705971e-05
2017-04-12,-0.011200817957940479
2017-04-13,-0.004299054413843928
2017-04-17,0.009594744932286181
2017-04-18,0.0030548468323823297
2017-04-19,-0.0036547399954854898
2017-04-20,0.01018902779616715
2017-04-21,0.008606834705672917
2017-04-24,0.012599916246721188
2017-04-25,0.007505225674940386
2017-04-26,0.007776334235104709
2017-04-27,0.012320148330452474
2017-04-28,-0.00012813445710846416
2017-05-01,-0.012107246481903644
2017-05-02,0.004798184455084842
2017-05-03,0.00032266486696852503
2017-05-04,-0.0009034224414266045
2017-05-05,0.005618209864558299
2017-05-08,0.007449036127517461
2017-05-09,0.005035194265916143
2017-05-10,0.002854000494715514
2017-05-11,-0.012204947038900738
2017-05-12,0.004608927127962348
2017-05-15,0.0026132171650379288
2017-05-16,0.005910741064929725
2017-05-17,-0.013711277009204048
2017-05-18,-0.002498952781165187
2017-05-19,0.003853866011539475
2017-05-22,-0.002175241153151819
2017-05-23,-0.007245501412238009
2017-05-24,0.0010978265019285782
2017-05-25,0.00941960378052542
2017-05-26,-0.009970804330230898
2017-05-30,-0.0008440911486231606
2017-05-31,-0.0024040773382615344
2017-06-01,0.010682870497371155
2017-06-02,0.0012893445758166422
2017-06-05,-0.0036050275332332182
2017-06-06,-0.0038113183652952465
2017-06-07,0.00492848052291972
2017-06-08,-0.009421473259109803
2017-06-09,-0.003518359799062898
2017-06-12,-0.005099313048544052
2017-06-13,0.011894246282352361
2017-06-14,0.017988032259923736
2017-06-15,6.376376987460297e-05
2017-06-16,-0.0008293484502082116
2017-06-19,0.013853248683125985
2017-06-20,-0.007178153051953462
2017-06-21,-0.006850263914194965
2017-06-22,-0.007087948914661135
2017-06-23,-0.026820415093131156
2017-06-26,0.0007272157417710368
2017-06-27,0.005415589761832429
2017-06-28,0.006502039285076533
2017-06-29,-0.0069823207156274325
2017-06-30,0.008149387184088086
2017-07-03,0.0039761730081426805
2017-07-05,-0.008570596001305941
2017-07-06,-0.004191658688313282
2017-07-07,0.0011837883809051597
2017-07-10,-0.00689746997518248
2017-07-11,-0.0038363327927632973
2017-07-12,0.013213417326570331
2017-07-13,0.004587566908209162
2017-07-14,-0.0026742801306173236
2017-07-17,0.006606371904606334
2017-07-18,-0.011177018973658082
2017-07-19,0.007426234565348189
2017-07-20,-0.04090040404680728
2017-07-21,-0.0025844420829279624
2017-07-24,-0.014115290874050612
2017-07-25,0.016530809017163417
2017-07-26,-0.0019053845612275744
2017-07-27,0.007089823847184373
2017-07-28,0.0023693999823453105
2017-07-31,0.010264526130450147
2017-08-01,0.0016710698955251235
2017-08-02,0.004337558112093465
2017-08-03,0.0019268026538858951
2017-08-04,0.012998644527029368
2017-08-07,0.003927837245295773
2017-08-08,0.0
2017-08-09,0.012455312831604282
2017-08-10,-0.008888585800426063
2017-08-11,0.006498665340417542
2017-08-14,-0.004003254137917023
2017-08-15,-0.026513502950731183
2017-08-16,0.013850928197330026
2017-08-17,-0.016946216102507128
2017-08-18,-0.014564925895337089
2017-08-21,0.01159418761996478
2017-08-22,0.004758732261914478
2017-08-23,-0.005403338339488473
2017-08-24,-0.005700975687333076
2017-08-25,0.009443419765923888
2017-08-28,0.01162722164111396
2017-08-29,-0.004385564586724899
2017-08-30,0.0010682466343661101
2017-08-31,-0.000867265715273069
2017-09-01,0.006072200551261453
2017-09-05,0.014258898058620906
2017-09-06,0.023736804889454843
2017-09-07,0.008750382435483095
2017-09-08,0.010954137755334381
2017-09-11,-0.008079588476000321
2017-09-12,0.009724005470392205
2017-09-13,0.0006880307957934928
2017-09-14,-0.003999426402745976
2017-09-15,-0.006148673315923947
2017-09-18,-0.003724806902631883
2017-09-19,-0.0009506873914107983
2017-09-20,0.006469612139574199
2017-09-21,0.003213548788340903
2017-09-22,0.004900768568498304
2017-09-25,0.0070633836419009555
2017-09-26,0.0009929537180537462
2017-09-27,-0.00210820458450911
2017-09-28,0.00894863821292069
2017-09-29,0.007391228608431888
2017-10-02,0.002812212581039919
2017-10-03,0.007011264312906995
2017-10-04,0.0007265037965700216
2017-10-05,0.005021605617928193
2017-10-06,-0.0016255899202126667
2017-10-09,-0.0008441311967168907
2017-10-10,-0.0033185237566391024
2017-10-11,0.0005446042343870694
2017-10-12,-0.003994003260278989
2017-10-13,-0.0007289521223798889
2017-10-16,-0.0015201683272867417
2017-10-17,-0.005297706616777087
2017-10-18,0.0006119211293145188
2017-10-19,-0.0012847889076739172
2017-10-20,0.0011641328056051226
2017-10-23,0.008015486007241224
2017-10-24,0.007830665325066821
2017-10-25,0.00024106133487022952
2017-10-26,0.009513921399702419
2017-10-27,-0.0018492671642242886
2017-10-30,-0.0121306984504147
2017-10-31,0.002843109469677252
2017-11-01,-0.002412916395410636
2017-11-02,-0.01614448959345527
2017-11-03,0.010324713967660992
2017-11-06,-0.0010338642017804212
2017-11-07,-0.003409814551134316
2017-11-08,0.002382556225347221
2017-11-09,-0.0047546836516750846
2017-11-10,0.005145272344296403
2017-11-13,0.007555619294923321
2017-11-14,0.016389250144063006
2017-11-15,-0.015410853534808311
2017-11-16,0.012268231643358884
2017-11-17,0.001432685532282152
2017-11-20,0.01615573076575827
2017-11-21,0.014139252784931555
2017-11-22,-0.004627963827918191
2017-11-24,0.0015691491921641099
2017-11-27,0.01061937037224503
2017-11-28,0.013837732338786601
2017-11-29,0.008937011131817885
2017-11-30,0.014498924299348515
2017-12-01,0.003336863684134439
2017-12-04,0.02483075612594776
2017-12-05,-0.01108718125430741
2017-12-06,-0.011211384890604137
2017-12-07,0.0066374528950463585
2017-12-08,0.007747142819203079
2017-12-11,-0.006324681841790358
2017-12-12,-0.0024693042278245425
2017-12-13,0.0067659042255405755
2017-12-14,-0.004917461785863164
2017-12-15,0.0024708310945331657
2017-12-18,0.011775885146813492
2017-12-19,0.006766421439102777
2017-12-20,0.007151543515633518
2017-12-21,0.004110514816737965
2017-12-22,0.0002661437244253495
2017-12-26,0.011853382731673356
2017-12-27,-0.0008932232278050511
2017-12-28,-0.002155683204192571
2017-12-29,-0.0013173512085334904
2018-01-02,-0.00791424366793847
2018-01-03,0.005212019768420673
2018-01-04,0.007936112780989157
2018-01-05,0.010445568009594952
2018-01-08,-0.002389562167231296
2018-01-09,0.005519625632189884
2018-01-10,-0.006732069566678378
2018-01-11,0.015015422645787702
2018-01-12,0.00893772744953325
2018-01-16,-0.0005601144799799451
2018-01-17,0.017880174274667704
2018-01-18,-0.007457117178151895
2018-01-19,0.015126633478215412
2018-01-22,0.015546533565434784
2018-01-23,0.002151818833151742
2018-01-24,0.00644213148270989
2018-01-25,-0.004121659996255134
2018-01-26,0.009056878760531184
2018-01-29,-0.011146883136503805
2018-01-30,-0.01517669587720194
2018-01-31,-0.00450938842785964
2018-02-01,-0.004977556431535524
2018-02-02,-0.029664773686884915
2018-02-05,-0.055987866739145575
2018-02-06,0.04330702914072049
2018-02-07,0.0013084710104620534
2018-02-08,-0.052642384371546225
2018-02-09,0.016002585582508333
2018-02-12,-0.0003256646841062194
2018-02-13,-0.0018470954327335365
2018-02-14,0.005279479460486014
2018-02-15,0.0031405238707076233
2018-02-16,0.009175555818862202
2018-02-20,-0.0013903226570889382
2018-02-21,-0.019548982037337348
2018-02-22,0.013165023464106529
2018-02-23,0.015527892981831437
2018-02-26,0.0005840158516365879
2018-02-27,-0.01846532729710304
2018-02-28,-0.014650022779620464
2018-03-01,-0.014429076327569734
2018-03-02,-0.006569116834251099
2018-03-05,0.018379814131523675
2018-03-06,-0.0005504531516918876
2018-03-07,-0.011239501081706016
2018-03-08,-0.0035838084644754797
2018-03-09,0.023715803230572874
2018-03-12,-0.013449868209680416
2018-03-13,-0.007567771595424655
2018-03-14,-0.005270313320902664
2018-03-15,0.003719909710789837
2018-03-16,0.004998272227436207
2018-03-19,-0.010393407302139224
2018-03-20,0.005985238638583024
2018-03-21,-0.0007859947426638314
2018-03-22,-0.015335272322828719
2018-03-23,-0.01990959296060979
2018-03-26,0.02665886896771541
2018-03-27,-0.009638180157177323
2018-03-28,0.00045752180966873723
2018-03-29,0.019913410623673355
2018-04-02,-0.029959897743996544
2018-04-03,0.0049741023641016735
2018-04-04,0.02117891803697436
2018-04-05,0.009523967817877788
2018-04-06,-0.026126147733964156
2018-04-09,-0.011120648137470934
2018-04-10,0.0056806843330357015
2018-04-11,-0.003631135634416749
2018-04-12,0.002892409709877475
2018-04-13,-0.0032299795193800884
2018-04-16,0.009432460487638794
2018-04-17,0.002752092979809495
2018-04-18,0.028242874230157033
2018-04-19,-0.01540172055183664
2018-04-20,-0.00039539426339052497
2018-04-23,0.003672162345675023
2018-04-24,-0.007879917109162027
2018-04-25,0.006410685439725006
2018-04-26,0.04695881415775904
2018-04-27,0.003984474586133491
2018-04-30,-0.008902834183602715
