Date,FI
2015-10-08,0.019988757399575174
2015-10-09,0.009196452824212553
2015-10-12,0.002820591618243551
2015-10-13,-0.00941153963224406
2015-10-14,-0.006989181956769341
2015-10-15,0.0010997302736772685
2015-10-16,0.010106538298169765
2015-10-19,0.008809192113885755
2015-10-20,0.0011858625249923094
2015-10-21,-0.003015036076347122
2015-10-22,0.020736644068254595
2015-10-23,0.013120281829876124
2015-10-26,-0.0021932019266073244
2015-10-27,-0.001151356597210218
2015-10-28,0.012155465042494873
2015-10-29,0.0012423931165939095
2015-10-30,-0.0020680069293299574
2015-11-02,0.0026939643672263536
2015-11-03,-0.011677144699983155
2015-11-04,0.0010455716725141784
2015-11-05,0.0020890388771608315
2015-11-06,-0.00041693677829302
2015-11-09,-0.006152283189755137
2015-11-10,0.011331464261036484
2015-11-11,0.0008299806158447165
2015-11-12,-0.01067688158249791
2015-11-13,-0.011106508391374503
2015-11-16,0.012502652463608266
2015-11-17,0.00010466865305569506
2015-11-18,0.004708558644753946
2015-11-19,0.0066653513998971015
2015-11-20,0.0013448918735032844
2015-11-23,-0.005475759626858867
2015-11-24,-0.010700174074785296
2015-11-25,0.0019951150405781437
2015-11-27,0.003353591500365072
2015-11-30,0.005222477659874825
2015-12-01,0.009975053052594163
2015-12-02,-0.013683068347917327
2015-12-03,-0.02190472560083967
2015-12-04,0.01791618177795895
2015-12-07,-0.00890517025979587
2015-12-08,0.0007399545026776089
2015-12-09,-0.015738860173109215
2015-12-10,0.004829329757119583
2015-12-11,-0.02018583194585577
2015-12-14,0.0184216533764896
2015-12-15,0.0053516001109581435
2015-12-16,-0.0030874152516250364
2015-12-17,-0.007795768179167273
2015-12-18,-0.015606549569301742
2015-12-21,0.010059022284655939
2015-12-22,0.006061974503550394
2015-12-23,0.005487351984496236
2015-12-24,-0.004173348340122951
2015-12-28,0.000859680132747842
2015-12-29,0.01116599658946238
2015-12-30,-0.01295393094871411
2015-12-31,-0.01613597262019062
2016-01-04,-0.021430123596025807
2016-01-05,0.0045810465040154735
2016-01-06,-0.007563121760413738
2016-01-07,-0.01143118047839542
2016-01-08,-0.0077088800842701755
2016-01-11,0.004684150209383509
2016-01-12,0.01557874777295254
2016-01-13,-0.027768399902956098
2016-01-14,0.025336829458125765
2016-01-15,-0.018982393177334744
2016-01-19,0.019464216268797907
2016-01-20,-0.0010108262169780113
2016-01-21,0.007757194660813038
2016-01-22,0.02063809110572934
2016-01-25,-0.014537044843312197
2016-01-26,0.013753303165521702
2016-01-27,-0.010393922995370342
2016-01-28,0.0063018210509215855
2016-01-29,0.03889256258060958
2016-02-01,-0.0020092514479390644
2016-02-02,-0.014093480898016209
2016-02-03,0.018916617787100076
2016-02-04,0.018248899492065762
2016-02-05,-0.020097404598976687
2016-02-08,-0.02938998717545427
2016-02-09,0.003049763497904312
2016-02-10,0.006732574342897868
2016-02-11,-0.011109899573598203
2016-02-12,0.01516142435669221
2016-02-16,0.013753076001869369
2016-02-17,0.0160042624340333
2016-02-18,0.0047986551381575815
2016-02-19,0.0034260987551937294
2016-02-22,0.013140161645277981
2016-02-23,-0.0074550218667239765
2016-02-24,0.01131802085079947
2016-02-25,0.012005293460012334
2016-02-26,-0.014979369111130625
2016-02-29,-0.023984548101664505
2016-03-01,0.028338378775555118
2016-03-02,-0.010778905817238948
2016-03-03,0.00010281801352785003
2016-03-04,-0.00133618308350969
2016-03-07,-0.006072498405177096
2016-03-08,-0.007662813152200854
2016-03-09,0.006574112922679731
2016-03-10,-0.00031099709290483
2016-03-11,0.017733061070838385
2016-03-14,0.0027512153468529643
2016-03-15,0.004064565405949461
2016-03-16,0.011233687256123392
2016-03-17,0.007105675515247656
2016-03-18,0.009440570441876295
2016-03-21,-0.011419606627283474
2016-03-22,-0.004979087921897829
2016-03-23,0.003903116461121403
2016-03-24,-0.005383320991628082
2016-03-28,-0.0026059388151137286
2016-03-29,0.021907348591866604
2016-03-30,0.0038351792731361467
2016-03-31,0.004898119034397297
2016-04-01,0.007701315085063554
2016-04-04,-0.009190331357209258
2016-04-05,-0.014157361591145223
2016-04-06,0.007824115142878396
2016-04-07,-0.014347474978607888
2016-04-08,0.0015951747542048977
2016-04-11,-0.0070674804991353035
2016-04-12,0.004611519643836104
2016-04-13,0.0007983418000756526
2016-04-14,-0.006182099321190071
2016-04-15,0.0011036481626607308
2016-04-18,0.010523181645655466
2016-04-19,-0.0008926308206952394
2016-04-20,-0.011713324699207273
2016-04-21,-0.011550762602294928
2016-04-22,-0.0037598082797805077
2016-04-25,0.008567894023322031
2016-04-26,0.00020230858633296656
2016-04-27,0.0030333207051040922
2016-04-28,-0.008669361258148767
2016-04-29,-0.006304607893793612
2016-05-02,0.014121952887630629
2016-05-03,-0.004137195146596384
2016-05-04,0.002735805414805892
2016-05-05,0.0029304862389882835
2016-05-06,0.03415616513499686
2016-05-09,0.00954796729112628
2016-05-10,0.018625750376555006
2016-05-11,-0.0018001178201111356
2016-05-12,-0.00113897822595721
2016-05-13,-0.013207900207749534
2016-05-16,0.0038517239456539176
2016-05-17,-0.010551544116269462
2016-05-18,-0.006689311015018573
2016-05-19,-0.006636739325120988
2016-05-20,0.006484610631019461
2016-05-23,-0.0056618685789903145
2016-05-24,0.024641685855000706
2016-05-25,-0.0036409396647730796
2016-05-26,0.002596444638980122
2016-05-27,0.00834447630310553
2016-05-31,0.0019024501366113888
2016-06-01,0.005506520658615344
2016-06-02,0.006987044076878668
2016-06-03,-0.005532151512834149
2016-06-06,0.0053743136709891726
2016-06-07,-0.0011253410886086224
2016-06-08,0.008356017010591188
2016-06-09,-0.000558707515230572
2016-06-10,-0.008943535655159929
2016-06-13,-0.007238171300494756
2016-06-14,0.0013256262554619536
2016-06-15,9.458284851504573e-05
2016-06-16,0.004916760897911043
2016-06-17,-0.01740683567340673
2016-06-20,0.008905489825318691
2016-06-21,0.0007593188173047327
2016-06-22,-0.00948406654823164
2016-06-23,0.011394051935984306
2016-06-24,-0.02253145238381571
2016-06-27,-0.007748213576346807
2016-06-28,0.02274281991664484
2016-06-29,0.015842753211000815
2016-06-30,0.021514476352891387
2016-07-01,0.00165547962492818
2016-07-05,0.0047745535357770486
2016-07-06,-0.006579559706617943
2016-07-07,-0.0025756488055832527
2016-07-08,0.01162041992699625
2016-07-11,0.00556113225248045
2016-07-12,-0.0009972856510253036
2016-07-13,0.0034485637988803663
2016-07-14,-0.00018085053017635744
2016-07-15,-0.0018996536234274775
2016-07-18,-0.0007249791944454742
2016-07-19,0.0011790064474817008
2016-07-20,0.004710610339125454
2016-07-21,-0.008836023123028669
2016-07-22,0.005003211591294132
2016-07-25,-0.0011767277232286322
2016-07-26,0.005165380178576928
2016-07-27,-0.008294249766791717
2016-07-28,0.0064545371315696265
2016-07-29,-0.003161398943324345
2016-08-01,-9.063189720148745e-05
2016-08-02,-0.008518303806158811
2016-08-03,-0.04533412437481643
2016-08-04,0.0108186205440719
2016-08-05,-0.003693875571933569
2016-08-08,-0.01140797176333519
2016-08-09,0.0019233059115812967
2016-08-10,0.0
2016-08-11,-0.007678309175659259
2016-08-12,-0.00029015165367995976
2016-08-15,-0.0037732138868561416
2016-08-16,-0.013887542859310598
2016-08-17,0.012211915034362697
2016-08-18,-0.002626937597520085
2016-08-19,0.000292642460947512
2016-08-22,0.0029256428680004554
2016-08-23,0.012446581624583342
2016-08-24,-0.013446038118980597
2016-08-25,0.0029205161487364517
2016-08-26,0.004368128443993813
2016-08-29,-0.0018363046212880318
2016-08-30,-0.003291986269453595
2016-08-31,0.001068589544809706
2016-09-01,0.007278020162923227
2016-09-02,0.005202247304978869
2016-09-06,-0.006133787733477503
2016-09-07,-0.005496622098346893
2016-09-08,-0.008338995765105217
2016-09-09,-0.019458276416247866
2016-09-12,0.008775477597973147
2016-09-13,-0.018090171656845566
2016-09-14,-0.009564125240353216
2016-09-15,0.015755266263782763
2016-09-16,-0.007205055724049947
2016-09-19,0.0009072066134032664
2016-09-20,0.000402752113833893
2016-09-21,0.021743544813132898
2016-09-22,0.00817735794142549
2016-09-23,-0.01114042186308728
2016-09-26,-0.009289479382615484
2016-09-27,0.003591028532185181
2016-09-28,-0.0037769332184942606
2016-09-29,-0.005088318059955355
2016-09-30,-0.002507019624344853
2016-10-03,0.0028149067644587245
2016-10-04,-0.008621560003524431
2016-10-05,0.008089827653912973
2016-10-06,0.011234778711594284
2016-10-07,-0.008233252869366825
2016-10-10,0.005601095617035812
2016-10-11,-0.01402430524437781
2016-10-12,0.0096842440338063
2016-10-13,-0.0035966929176592943
2016-10-14,0.003308875870374761
2016-10-17,-0.0020987316569709424
2016-10-18,0.0021031455952107425
2016-10-19,-0.0024985009604222563
2016-10-20,-0.0016030060778322586
2016-10-21,-0.004917188723196131
2016-10-24,0.013614344738441586
2016-10-25,-0.0078599233781389
2016-10-26,0.002707547530698795
2016-10-27,-0.03240321965186799
2016-10-28,0.016330768279634977
2016-10-31,0.001525490929377149
2016-11-01,0.000812288778770931
2016-11-02,0.001014672341648204
2016-11-03,-0.005574731718452575
2016-11-04,-0.0018346784635203672
2016-11-07,0.016644513921560966
2016-11-08,0.0061269648986537195
2016-11-09,0.003394269476891809
2016-11-10,-0.007063964475001461
2016-11-11,0.0074148080274683
2016-11-14,-0.004177423563962224
2016-11-15,0.014182961745811573
2016-11-16,0.01644670232310319
2016-11-17,0.017924605082177747
2016-11-18,-0.007329113468111048
2016-11-21,0.011026958632500028
2016-11-22,0.008251091588042714
2016-11-23,0.012134333036893707
2016-11-25,-0.0034386163795019353
2016-11-28,-0.005781989435533652
2016-11-29,-0.0006565959518193276
2016-11-30,-0.018021383071581076
2016-12-01,-0.012425951229486865
2016-12-02,0.000483962949143546
2016-12-05,0.0025151833213483688
2016-12-06,-0.0036668654201420514
2016-12-07,0.015205808182316982
2016-12-08,-0.001049423875899791
2016-12-09,0.0007640323918840508
2016-12-12,0.00028627520788981897
2016-12-13,0.012211398426097198
2016-12-14,-0.0006597520813470537
2016-12-15,0.011694783344764703
2016-12-16,-0.0022373251727424437
2016-12-19,0.0029898131222449997
2016-12-20,0.016022368375885554
2016-12-21,-0.004584211986788267
2016-12-22,-0.008842213200433657
2016-12-23,0.003624192802122561
2016-12-27,0.0012962906448930056
2016-12-28,-0.008692458356868049
2016-12-29,0.0007462857586957306
2016-12-30,-0.009321402044916716
2017-01-03,0.009973631640652902
2017-01-04,0.012204259667240702
2017-01-05,-0.0003681630461626062
2017-01-06,0.011232862663172138
2017-01-09,-0.015751646436232947
2017-01-10,0.0012026353806435797
2017-01-11,0.0028642478885583245
2017-01-12,0.008107584724481809
2017-01-13,0.00804245016942673
2017-01-17,0.0012692600704893309
2017-01-18,-0.003259693973137634
2017-01-19,-0.006631571082765464
2017-01-20,0.00201189962298165
2017-01-23,-0.008305156842651984
2017-01-24,-0.001288487155571394
2017-01-25,0.0001843372012508837
2017-01-26,-0.006357125811554565
2017-01-27,0.0023180343397035674
2017-01-30,0.00046256292750812555
2017-01-31,-0.006657431442854245
2017-02-01,-0.01908222140867899
2017-02-02,0.0007591747308770547
2017-02-03,0.011947678239796033
2017-02-06,0.0012181151792636236
2017-02-07,-0.004024336090935221
2017-02-08,0.012779558670847901
2017-02-09,0.015680111899675442
2017-02-10,-0.0036539830220012615
2017-02-13,0.009443465500859949
2017-02-14,0.0003633144058285964
2017-02-15,0.008534614550711472
2017-02-16,0.001530412010650295
2017-02-17,0.006561827927493047
2017-02-21,0.003661332563172026
2017-02-22,0.012723554701856266
2017-02-23,0.00948868242795986
2017-02-24,0.0121845213863081
2017-02-27,-0.006190895974290678
2017-02-28,-0.0015573654812610638
2017-03-01,0.014818016133987477
2017-03-02,-0.004013331212138871
2017-03-03,0.007373119125958061
2017-03-06,-0.0040851349526263014
2017-03-07,-0.0005981857531386359
2017-03-08,0.00427533144974146
2017-03-09,0.0
2017-03-10,-0.0014474088834606214
2017-03-13,0.005201233089194401
2017-03-14,-0.00441086305673577
2017-03-15,0.0023856076744024346
2017-03-16,-0.0033149118962200186
2017-03-17,0.004519859880960375
2017-03-20,-0.009253790294702968
2017-03-21,-0.004627191947334075
2017-03-22,-0.002410523414805521
2017-03-23,-0.0002588779772860761
2017-03-24,0.0007769008931428623
2017-03-27,-0.0038813573241396337
2017-03-28,0.0025976539726988435
2017-03-29,0.0010363826378201324
2017-03-30,0.00017251869928935903
2017-03-31,-0.005348078538341516
2017-04-03,0.00286186660343124
2017-04-04,-0.0022483754548838775
2017-04-05,0.0016467537348689998
2017-04-06,0.0007787831402856771
2017-04-07,0.0013833306903763276
2017-04-10,0.000949754883797338
2017-04-11,0.0028465611160699567
2017-04-12,-0.004042673422217757
2017-04-13,-0.005181781409249742
2017-04-17,0.010938401598496794
2017-04-18,-0.0008587245748536976
2017-04-19,0.0017189908058417025
2017-04-20,0.010639192031757227
2017-04-21,0.005178713011378733
2017-04-24,0.008783791403077279
2017-04-25,0.0015070353440764794
2017-04-26,0.0030930873490393473
2017-04-27,-0.000833390081685148
2017-04-28,-0.006255734455068773
2017-05-01,-0.00041969994975643576
2017-05-02,-0.0037786292894445017
2017-05-03,-0.0015171974553422896
2017-05-04,0.01511059369712564
2017-05-05,-0.0020790020790020236
2017-05-08,-0.0013333638509114287
2017-05-09,-0.0009178319786233846
2017-05-10,-0.0040090482207925104
2017-05-11,0.005115309101480614
2017-05-12,-0.0006674606261246607
2017-05-15,0.009350498897948034
2017-05-16,-0.009512005883910102
2017-05-17,-0.0051774759631066924
2017-05-18,0.007638744926465435
2017-05-19,0.005331551022719649
2017-05-22,0.013589653509290756
2017-05-23,0.00016347811573158566
2017-05-24,0.003433102917379749
2017-05-25,0.014336872566056424
2017-05-26,-0.003453263064312262
2017-05-30,0.003545833301567214
2017-05-31,0.006022645204784904
2017-06-01,-0.00039906946719692193
2017-06-02,0.003832913157168605
2017-06-05,-0.001988704174852529
2017-06-06,-0.008209778310323212
2017-06-07,0.005384538835506492
2017-06-08,-0.010791354840826495
2017-06-09,-0.007191914259785381
2017-06-12,0.0026045880940461785
2017-06-13,0.010797222176973875
2017-06-14,0.0008834680625191549
2017-06-15,0.006820722639924837
2017-06-16,-0.006535424299405457
2017-06-19,0.004332137255651958
2017-06-20,-0.004553076792941146
2017-06-21,0.006098495346540833
2017-06-22,-0.0037485532110728137
2017-06-23,-0.0008806389170328277
2017-06-26,-0.0037660353302091387
2017-06-27,-0.01190383121641625
2017-06-28,0.009849402519346073
2017-06-29,-0.01974848457565903
2017-06-30,0.006002760660104078
2017-07-03,-0.008419149992878183
2017-07-05,0.00857308495967124
2017-07-06,-0.004577013204558389
2017-07-07,0.008046602513935186
2017-07-10,0.0002444115786583989
2017-07-11,-0.006270392942387737
2017-07-12,0.011554565895387059
2017-07-13,-0.0013772342431744855
2017-07-14,0.0027582053747405855
2017-07-17,0.013267529985847348
2017-07-18,-0.001516985560129691
2017-07-19,0.005597350002415791
2017-07-20,0.003737286996814637
2017-07-21,0.0038025486395798502
2017-07-24,-0.001815134789684092
2017-07-25,-0.0007116063005719875
2017-07-26,0.00490547313534373
2017-07-27,-0.00031494303483625696
2017-07-28,-0.005828131500788425
2017-07-31,0.017983019747275675
2017-08-01,0.00599225114755586
2017-08-02,-0.04099948075028337
2017-08-03,0.0
2017-08-04,-0.007179151253406624
2017-08-07,0.008124796759205744
2017-08-08,-0.004029658225511601
2017-08-09,-0.0022657288812769627
2017-08-10,-0.006569384979238535
2017-08-11,0.002857363704996896
2017-08-14,0.009850266606479474
2017-08-15,0.005239773321191965
2017-08-16,0.001042541186800916
2017-08-17,-0.02996079018108
2017-08-18,-0.006028538687061102
2017-08-21,0.0034064143455942997
2017-08-22,0.015318424732454705
2017-08-23,-0.003832989807335707
2017-08-24,-0.005239454618531814
2017-08-25,0.006666097805558602
2017-08-28,0.004169409233999888
2017-08-29,0.0015468111143810415
2017-08-30,0.001544484202495422
2017-08-31,0.00405811219637453
2017-09-01,-0.005739221483526569
2017-09-05,-0.00926828772071897
2017-09-06,0.004513401025792341
2017-09-07,0.0034310771700052367
2017-09-08,-0.0013840117757153436
2017-09-11,0.013533311455685482
2017-09-12,0.0020913942798319596
2017-09-13,-0.00473594444223302
2017-09-14,-0.0035486314992533297
2017-09-15,0.004046944456897572
2017-09-18,0.011930638380730718
2017-09-19,-0.00286784524697159
2017-09-20,-0.0005592370044595896
2017-09-21,-0.0027177964991019765
2017-09-22,0.011782632218120481
2017-09-25,0.006971379466176986
2017-09-26,0.002910886199397167
2017-09-27,0.00690302188770775
2017-09-28,-0.001168540789741046
2017-09-29,0.005849777402116674
2017-10-02,-0.0006979807071458843
2017-10-03,-0.0003103382295968071
2017-10-04,-0.0019405417716895634
2017-10-05,0.0025665097710005913
2017-10-06,-0.011093012679791792
2017-10-09,0.00023532145047777675
2017-10-10,0.002823312715240389
2017-10-11,-0.008837138175808001
2017-10-12,0.0033927750704081383
2017-10-13,-0.0007076852967400349
2017-10-16,0.000944248626522981
2017-10-17,-0.004481129783801441
2017-10-18,0.003474709397060849
2017-10-19,0.0037774719295380343
2017-10-20,0.0069776508691048456
2017-10-23,-0.0035036170124802535
2017-10-24,-0.004687854395932778
2017-10-25,0.006436983500648141
2017-10-26,0.00569375001413297
2017-10-27,0.00961680014655264
2017-10-30,-0.005607587714013373
2017-10-31,-0.0001545328152378067
2017-11-01,-0.030209350644941124
2017-11-02,0.00844491090134869
2017-11-03,0.003555039830405393
2017-11-06,0.005825378815087712
2017-11-07,-0.006261215022163036
2017-11-08,0.014570418884220393
2017-11-09,0.00046574720681968884
2017-11-10,-0.006828094735197077
2017-11-13,0.0012500286102294922
2017-11-14,0.012250249848376527
2017-11-15,-0.009326998342151893
2017-11-16,0.00793642218926105
2017-11-17,-0.008877520118008797
2017-11-20,-0.0005451520037574875
2017-11-21,-0.0003896746329781209
2017-11-22,-0.004365831210224047
2017-11-24,0.003288746389090713
2017-11-27,0.00023412766841235388
2017-11-28,0.0019506865859579836
2017-11-29,0.0024141231193284263
2017-11-30,0.02120879196433667
2017-12-01,-0.007911702626682504
2017-12-04,0.014032679853274166
2017-12-05,-0.010284335706730374
2017-12-06,-0.0024450436451716184
2017-12-07,0.004901956201103674
2017-12-08,0.003963447290826316
2017-12-11,0.0008351093936542764
2017-12-12,-0.00477891886567583
2017-12-13,-0.002972556392682568
2017-12-14,-0.0069566828154840055
2017-12-15,0.01585845199518965
2017-12-18,0.002879581726965119
2017-12-19,-0.0013600776844643336
2017-12-20,-0.004313009294976022
2017-12-21,-0.007295322454551223
2017-12-22,-0.002373096126512819
2017-12-26,0.008287189315288712
2017-12-27,0.0006850197934604729
2017-12-28,0.0038025703788262533
2017-12-29,-0.0065156494776879015
2018-01-02,-0.005948286053935048
2018-01-03,0.008131933325357554
2018-01-04,0.014078006188047887
2018-01-05,0.009905503366586466
2018-01-08,0.0020062733599892635
2018-01-09,0.010678436169382133
2018-01-10,0.0052828619573817015
2018-01-11,0.005985018298630962
2018-01-12,-0.0044257462254064794
2018-01-16,0.002113345602339667
2018-01-17,0.005381466967677495
2018-01-18,-0.0022422969880199206
2018-01-19,0.0012324065966109465
2018-01-22,0.015060472245764345
2018-01-23,0.0014266134871192548
2018-01-24,-0.0017807536226717158
2018-01-25,0.004709602290451587
2018-01-26,0.012642036510770227
2018-01-29,0.0031561014340244498
2018-01-30,-0.0034258931507100687
2018-01-31,-0.011926455930369229
2018-02-01,-0.005254119948992941
2018-02-02,-0.018201305786337274
2018-02-05,-0.054089438577523685
2018-02-06,0.0049189100503126415
2018-02-07,-0.012084144023362775
2018-02-08,0.030037972732164464
2018-02-09,0.033145460811405236
2018-02-12,0.008584261735396836
2018-02-13,0.002813036579381034
2018-02-14,-0.004531431261914909
2018-02-15,0.014812161431821291
2018-02-16,0.01616236612164168
2018-02-20,-0.007076755172346738
2018-02-21,-0.013548890951724846
2018-02-22,0.016596376247547173
2018-02-23,0.02871016686743655
2018-02-26,-0.0056775553539466506
2018-02-27,-0.007911350382881599
2018-02-28,-0.005686202663077067
2018-03-01,-0.010600490124352935
2018-03-02,0.014872775660622617
2018-03-05,0.006598117630451261
2018-03-06,-0.0048988580070270515
2018-03-07,0.005824409449318724
2018-03-08,0.007169506152113314
2018-03-09,0.014578983812733703
2018-03-12,-0.003980276292897544
2018-03-13,-0.0009482483759631899
2018-03-14,0.0006101446636652685
2018-03-15,0.0005420545635865803
2018-03-16,0.005214358244793882
2018-03-19,-0.008084053681660763
2018-03-20,-0.002173372129041451
2018-03-21,-0.003947739166098696
2018-03-22,-0.025010275753039046
2018-03-23,-0.018643037145121943
2018-03-26,0.01814021717347125
2018-03-27,-0.014029180936103613
2018-03-28,0.006545234667934663
2018-03-29,0.008057671925887133
2018-04-02,-0.010797877849227477
2018-04-03,0.00609583639913347
2018-04-04,0.0022544177816383737
2018-04-05,0.00154647286094578
2018-04-06,-0.019651902973889634
2018-04-09,0.0041523615511704914
2018-04-10,0.014259233411723304
2018-04-11,-0.0039364373697261534
2018-04-12,0.0018349313424472768
2018-04-13,-0.001127103793619022
2018-04-16,0.009731943542481636
2018-04-17,0.009777966384197478
2018-04-18,-0.002351613871798941
2018-04-19,-0.0051303762131313935
2018-04-20,-0.005714336754137683
2018-04-23,-0.003504345568170697
2018-04-24,-0.0026725956083704094
2018-04-25,-0.010437205188203347
2018-04-26,0.01653357999097871
2018-04-27,0.002103218263050488
2018-04-30,-0.00853505806538113
2018-05-01,0.010866449850889914
