Date,SJM
2015-04-08,-0.0027619208745167656
2015-04-09,0.005106370011479067
2015-04-10,0.0052523192986033695
2015-04-13,0.0012847016269887934
2015-04-14,0.007613416960787767
2015-04-15,0.0024619316627347843
2015-04-16,-0.0008469081617776819
2015-04-17,-0.004746374114532714
2015-04-20,-0.0028957425701076067
2015-04-21,0.0030745760795114485
2015-04-22,0.00425770596913444
2015-04-23,-0.008224490269815088
2015-04-24,-0.0056423904131382985
2015-04-27,0.016249291174841307
2015-04-28,-0.017004853826007138
2015-04-29,-0.001463331857950334
2015-04-30,-0.0008615020147415553
2015-05-01,0.008108991726872627
2015-05-04,0.01292108865665198
2015-05-05,-0.017656089359429528
2015-05-06,-0.00025836844136628567
2015-05-07,-0.00412894092665228
2015-05-08,0.001900232924605838
2015-05-11,0.00241403656276562
2015-05-12,0.00163429048893593
2015-05-13,0.006561946632742233
2015-05-14,0.015268335462474525
2015-05-15,0.0011827506305421842
2015-05-18,0.0014343524119198037
2015-05-19,0.005056443326254989
2015-05-20,0.005114363640577935
2015-05-21,-0.005005234053049756
2015-05-22,0.00930610421549094
2015-05-26,-0.007641681195378114
2015-05-27,0.0035990182984022567
2015-05-28,-0.0033361523162842577
2015-05-29,-0.007949648144163879
2015-06-01,-0.001096557521075181
2015-06-02,0.0010977612794624836
2015-06-03,-0.0030367802804823762
2015-06-04,-0.03756658210091546
2015-06-05,-0.02136270941416918
2015-06-08,-0.007545938669093255
2015-06-09,0.010137812187728912
2015-06-10,-0.00026882489938795384
2015-06-11,0.00161347488766439
2015-06-12,-0.004116753813632301
2015-06-15,-0.002695461932177956
2015-06-16,0.012253277577854549
2015-06-17,0.0032932228781428208
2015-06-18,0.005323350170669983
2015-06-19,0.0014119107219918714
2015-06-22,0.0017619940199755657
2015-06-23,-0.007652831912592806
2015-06-24,-0.009839744383937421
2015-06-25,-0.0068932662526496324
2015-06-26,-0.0027943890322307263
2015-06-29,-0.020249770932391886
2015-06-30,0.00027709522202989945
2015-07-01,0.007379288237284287
2015-07-02,-0.0042121263034096135
2015-07-06,-0.0066209733106636914
2015-07-07,0.01647731769444949
2015-07-08,-0.012294032964423107
2015-07-09,-0.0014752718495436579
2015-07-10,-0.006555830544340724
2015-07-13,0.010316763320002087
2015-07-14,-0.0014719207058060402
2015-07-15,-0.0039615355407585096
2015-07-16,0.004624925213864373
2015-07-17,-0.0013810335606522228
2015-07-20,-0.0035958984289444773
2015-07-21,-0.00638483897062625
2015-07-22,0.0004659037326173454
2015-07-23,-0.004654294292496863
2015-07-24,-0.012531410397466414
2015-07-27,0.003693151790138627
2015-07-28,0.025759643453909797
2015-07-29,0.009750742156145575
2015-07-30,0.00901902344298744
2015-07-31,0.008396495560655914
2015-08-03,0.0018800745649234507
2015-08-04,0.0017872394470794806
2015-08-05,0.012399848083478826
2015-08-06,-0.015243678811548977
2015-08-07,-0.01539013500243791
2015-08-10,0.004271172461126627
2015-08-11,-0.014568740703322258
2015-08-12,0.010348080164007678
2015-08-13,-0.006584243267091949
2015-08-14,0.006904044646030449
2015-08-17,-0.0033825794275386123
2015-08-18,-0.0003666832084855409
2015-08-19,0.026704292252862194
2015-08-20,-0.0010721944896042723
2015-08-21,-0.016642953152865347
2015-08-24,-0.016196831302336512
2015-08-25,-0.011746215264235027
2015-08-26,0.021525844375176684
2015-08-27,0.06541476210525365
2015-08-28,0.011178595621161858
2015-08-31,0.001105631416270958
2015-09-01,-0.03143057100504454
2015-09-02,0.014207952647892874
2015-09-03,0.010723031558909524
2015-09-04,-0.010866023926618507
2015-09-08,0.006401301315090535
2015-09-09,-0.015041012236018947
2015-09-10,-0.00026195288808383843
2015-09-11,0.013441704251952125
2015-09-14,-0.0041341979352761404
2015-09-15,0.005102712091344497
2015-09-16,0.011271577150456347
2015-09-17,-0.006381492796393107
2015-09-18,-0.001798307724200976
2015-09-21,0.004118059716710976
2015-09-22,-0.032721210711747384
2015-09-23,0.0029146262051211735
2015-09-24,-0.0010567839444119986
2015-09-25,0.00819900900643078
2015-09-28,-0.011804877423722493
2015-09-29,-0.004158817950209226
2015-09-30,0.013772687807200867
2015-10-01,-0.004207217479847425
2015-10-02,0.017956376761992354
2015-10-05,0.009338437654892395
2015-10-06,-0.0163626533208705
2015-10-07,0.010189942838829902
2015-10-08,0.008362929487121473
2015-10-09,0.009661302785465953
2015-10-12,0.002794513828789036
2015-10-13,0.0032929584997858363
2015-10-14,0.004124700478070231
2015-10-15,0.002682150418618967
2015-10-16,-0.004346963170082763
2015-10-19,-0.0027710717268573104
2015-10-20,-0.03249951612252333
2015-10-21,0.006178782734371113
2015-10-22,0.022919693805586006
2015-10-23,0.0
2015-10-26,-0.008032637510421825
2015-10-27,-0.0018750347497709097
2015-10-28,-0.006404405019589388
2015-10-29,0.0029219299466245463
2015-10-30,0.00599898124583631
2015-11-02,0.0002555536763710897
2015-11-03,-0.001788505362612769
2015-11-04,0.0034979017277927404
2015-11-05,0.0029753415218816137
2015-11-06,-0.025175698522012957
2015-11-09,-0.0007824174984019105
2015-11-10,0.0042015474631222904
2015-11-11,0.004533014494323195
2015-11-12,-0.016574405691010985
2015-11-13,-0.014029895700610528
2015-11-16,0.014229534586730708
2015-11-17,-0.01076496603889332
2015-11-18,0.011327990308883651
2015-11-19,0.06967730940071482
2015-11-20,0.009152399149308543
2015-11-23,0.0012256963419148281
2015-11-24,-0.0032645773052681903
2015-11-25,0.006550042371761711
2015-11-27,0.0026029509437024423
2015-11-30,-0.01679387583710834
2015-12-01,-0.0031354041464903837
2015-12-02,-0.0015726747840021371
2015-12-03,-0.0026530155731200322
2015-12-04,0.023607462702131432
2015-12-07,0.004304312980595526
2015-12-08,-0.0015363867025040001
2015-12-09,-0.007207819846288821
2015-12-10,-0.004731055332831358
2015-12-11,-0.011720014829122216
2015-12-14,-0.0034004521798459697
2015-12-15,0.015561053966179905
2015-12-16,0.016633898468351616
2015-12-17,-0.0034656014935819934
2015-12-18,-0.01690394480201607
2015-12-21,0.011929250989526574
2015-12-22,-0.00024412090564907007
2015-12-23,0.015369880004363567
2015-12-24,-0.0006408323219974088
2015-12-28,-0.004408111560921024
2015-12-29,0.004588629294195012
2015-12-30,-0.0068108104602608854
2015-12-31,-0.0049214757032285394
2016-01-04,-0.0077834454714245105
2016-01-05,0.007517634672285389
2016-01-06,-0.007299326969577691
2016-01-07,-0.017075114717809092
2016-01-08,-0.0022441947605855717
2016-01-11,0.00583144435619487
2016-01-12,0.0077026139300113705
2016-01-13,-0.020629617375771958
2016-01-14,0.009566878065901507
2016-01-15,-0.016957490975548994
2016-01-19,0.012430165279853078
2016-01-20,-0.002923186730667271
2016-01-21,-0.0010051616546717934
2016-01-22,0.030437645818104597
2016-01-25,-0.008463133849020088
2016-01-26,0.008863576640608661
2016-01-27,0.012283196677801644
2016-01-28,0.014866860760393008
2016-01-29,0.01607428085423268
2016-02-01,0.006312163122530023
2016-02-02,-0.006195476780163411
2016-02-03,0.00810421963381236
2016-02-04,-0.026590472764524864
2016-02-05,-0.0036528552708839923
2016-02-08,0.0017534998638129018
2016-02-09,0.013207149728170942
2016-02-10,0.008999129639262637
2016-02-11,-0.01306525921561208
2016-02-12,0.006103682264850585
2016-02-16,0.006145627432110556
2016-02-17,-0.0021143901627505013
2016-02-18,0.0007846848719452737
2016-02-19,0.0017252530392166676
2016-02-22,-0.00696679989541682
2016-02-23,-0.023726914240614794
2016-02-24,0.03157043337382892
2016-02-25,0.014167244312811134
2016-02-26,-0.014663936218995866
2016-02-29,-0.0007829732599615724
2016-03-01,0.005173581868055832
2016-03-02,-0.0032756480859299497
2016-03-03,0.0039122317122104455
2016-03-04,-0.006001245190729199
2016-03-07,-0.005802101561395934
2016-03-08,-0.004653007780198504
2016-03-09,0.006814191328088803
2016-03-10,0.011175025370965708
2016-03-11,0.008016140051713139
2016-03-14,-0.0020073676258183237
2016-03-15,-0.0061893824273484555
2016-03-16,0.005293559861230479
2016-03-17,0.0059625974306920515
2016-03-18,-0.008159446692386996
2016-03-21,-0.0039580546337598665
2016-03-22,-0.004986891150085437
2016-03-23,0.00837914774709092
2016-03-24,-0.00046602091678182855
2016-03-28,0.0069146806780509
2016-03-29,0.0029321241220323646
2016-03-30,0.0015386585542229714
2016-03-31,-0.0026118479067452904
2016-04-01,0.02064094055108079
2016-04-04,-0.037352589839605876
2016-04-05,-0.012228939556925167
2016-04-06,0.01214194429878157
2016-04-07,0.0014112303000810567
2016-04-08,0.0014093991249386484
2016-04-11,-0.0009382245540227041
2016-04-12,0.001486864767763052
2016-04-13,0.001953748903159136
2016-04-14,-0.006395226086676642
2016-04-15,0.007849406161999806
2016-04-18,0.007632223662448423
2016-04-19,0.001159598312904242
2016-04-20,-0.0076431790826630985
2016-04-21,-0.030807640791600366
2016-04-22,0.012602499464626549
2016-04-25,0.010146451358651776
2016-04-26,-0.0009416060515503588
2016-04-27,0.0049486640235532064
2016-04-28,-0.0012507582736782652
2016-04-29,-0.006260599296521341
2016-05-02,0.005512338030044361
2016-05-03,-0.006735187961959932
2016-05-04,0.010486917064288503
2016-05-05,0.0017952008767743166
2016-05-06,0.006932375183735129
2016-05-09,0.0011603514638800494
2016-05-10,0.01429469996114352
2016-05-11,-0.0010720651813177495
2016-05-12,0.00804819708735205
2016-05-13,-0.007147693235112329
2016-05-16,0.001991567660198701
2016-05-17,-0.023618662496350473
2016-05-18,-0.007984978599473558
2016-05-19,0.0028410796829696494
2016-05-20,-0.0037772956350147213
2016-05-23,0.002685600686655798
2016-05-24,0.007799073528747202
2016-05-25,0.006722385754308613
2016-05-26,0.005279789178480598
2016-05-27,-0.0019307688631408082
2016-05-31,-0.000541602217423276
2016-06-01,0.004413542865307374
2016-06-02,0.005241472505752576
2016-06-03,0.010123156470887906
2016-06-06,0.001594196343906562
2016-06-07,0.0045479872303009206
2016-06-08,0.0013579621456814017
2016-06-09,0.07927077454138787
2016-06-10,0.007051586624466477
2016-06-13,-0.0001388280648429996
2016-06-14,-0.0009706817591874639
2016-06-15,-0.003886569082134139
2016-06-16,0.013098980508285063
2016-06-17,-0.004676988911569979
2016-06-20,0.00304062945111494
2016-06-21,0.005786858694262209
2016-06-22,0.007465594959516375
2016-06-23,-0.003603237011720939
2016-06-24,-0.008392527351031465
2016-06-27,0.009771224205954887
2016-06-28,0.0015669642695712582
2016-06-29,0.014491787108556808
2016-06-30,0.022131836457692122
2016-07-01,-0.005052517646465304
2016-07-05,0.0032313439571522995
2016-07-06,0.006047383035565623
2016-07-07,0.0010451892412692843
2016-07-08,0.005678789800475759
2016-07-11,-0.0053869290098927936
2016-07-12,-0.009070310191907849
2016-07-13,0.005400079249072265
2016-07-14,-0.007728760875516993
2016-07-15,0.00831640552897328
2016-07-18,-0.00013029865920843875
2016-07-19,0.0005889768701539122
2016-07-20,-0.002878948612814569
2016-07-21,0.0022969311790537184
2016-07-22,0.001505840474254505
2016-07-25,0.011439995706311823
2016-07-26,-0.01292679108806094
2016-07-27,-0.006417117908854242
2016-07-28,0.0040206836079299535
2016-07-29,0.011880140780443638
2016-08-01,0.0007785237340303119
2016-08-02,0.0019446330237691267
2016-08-03,-0.011709146202206089
2016-08-04,0.022451767776465292
2016-08-05,-0.006209794229656507
2016-08-08,-0.004895974648027046
2016-08-09,-0.0037549777826808572
2016-08-10,0.005550899335737158
2016-08-11,-0.007338516405873907
2016-08-12,-0.00019619320011310393
2016-08-15,-0.005038069601623563
2016-08-16,-0.004735242679876905
2016-08-17,0.012818952190739141
2016-08-18,0.007111138094104019
2016-08-19,0.0015545798823060064
2016-08-22,0.010477867766282456
2016-08-23,-0.08064978288296754
2016-08-24,-0.009399649436403923
2016-08-25,-0.009066506481518188
2016-08-26,-0.014256426426704438
2016-08-29,0.01806023442796656
2016-08-30,-0.012227011136090815
2016-08-31,0.014524831007141747
2016-09-01,-0.007969242840417778
2016-09-02,0.005758363365095942
2016-09-06,0.002474144555540292
2016-09-07,-0.011846302688278909
2016-09-08,-0.003995703770618864
2016-09-09,-0.026149969348617463
2016-09-12,0.013977611808470458
2016-09-13,-0.010084641563519181
2016-09-14,0.0037378400256169453
2016-09-15,0.005330373364764496
2016-09-16,-0.004720931959267816
2016-09-19,0.0
2016-09-20,-0.009778944890150076
2016-09-21,0.004716665944621834
2016-09-22,0.011296089699856626
2016-09-23,-0.005004939827045751
2016-09-26,0.003936586672852904
2016-09-27,-0.029552815910727448
2016-09-28,0.008006199502310185
2016-09-29,0.0003714119311091224
2016-09-30,0.005712829514023632
2016-10-03,-0.00110646604140896
2016-10-04,-0.016323218717074983
2016-10-05,-0.0006006669205791404
2016-10-06,-0.00015016341312601433
2016-10-07,-0.0010520504427191657
2016-10-10,0.010982241854398334
2016-10-11,-0.016592169100517418
2016-10-12,0.0031778066296939134
2016-10-13,0.010030964274984733
2016-10-14,-0.002987036311511204
2016-10-17,-0.0034450586388276028
2016-10-18,-0.006312952244913905
2016-10-19,0.004537823788749451
2016-10-20,-0.022887959853801876
2016-10-21,0.0017720536498799788
2016-10-24,-0.0009229309368243843
2016-10-25,0.0023096505807800316
2016-10-26,0.0022273388703542008
2016-10-27,-0.00919675273434617
2016-10-28,0.02042082932606437
2016-10-31,-0.004623972468395299
2016-11-01,-0.002741608622849334
2016-11-02,-0.0022145642331670157
2016-11-03,-0.0033674991531876808
2016-11-04,-0.00729540981160659
2016-11-07,0.017018467786042324
2016-11-08,0.014228983613713497
2016-11-09,-0.010333533737818645
2016-11-10,-0.028351164822059016
2016-11-11,-0.0033729526603952786
2016-11-14,0.013851917859197593
2016-11-15,-0.00015526715563640714
2016-11-16,0.00892836334618452
2016-11-17,-0.03924579583114285
2016-11-18,0.0
2016-11-21,0.012895382090641005
2016-11-22,0.0036376335695411655
2016-11-23,-0.010557852171804938
2016-11-25,0.0070073859653012605
2016-11-28,0.00419101450063275
2016-11-29,0.0022049876328784634
2016-11-30,-0.010371659970774383
2016-12-01,-0.009607047900424215
2016-12-02,0.0043290156744850705
2016-12-05,0.005826955520911392
2016-12-06,0.005872445693281714
2016-12-07,0.014990340725372864
2016-12-08,0.0008549054105917442
2016-12-09,0.013435909241079846
2016-12-12,-0.0022990495343708783
2016-12-13,0.0029958874366309285
2016-12-14,-0.01914543549745229
2016-12-15,-0.00491898022816839
2016-12-16,0.013260293351781138
2016-12-19,0.0019358384804186723
2016-12-20,-0.0014686549885803979
2016-12-21,-0.005030690671219862
2016-12-22,0.005211873886369345
2016-12-23,0.0018574385976937169
2016-12-27,-0.004480258145146521
2016-12-28,-0.0071385037137238205
2016-12-29,0.009299674581067618
2016-12-30,-0.008439635150027658
2017-01-03,0.007106157839803506
2017-01-04,-0.0034117510149951347
2017-01-05,0.0050572219971158905
2017-01-06,-0.0010838412936707842
2017-01-09,-0.007982128115566867
2017-01-10,0.005702919609117396
2017-01-11,0.014836112513753053
2017-01-12,-0.0006888018442055
2017-01-13,0.003369897975830316
2017-01-17,0.009618143409819258
2017-01-18,0.0055953909594235185
2017-01-19,-0.0010528602903182582
2017-01-20,0.005343892469561684
2017-01-23,-0.000598834105449142
2017-01-24,0.007640711633990271
2017-01-25,0.0037172582878060023
2017-01-26,0.00599990270190065
2017-01-27,-0.0016934368072797357
2017-01-30,-0.010841416807410797
2017-01-31,0.012898803018498217
2017-02-01,-0.0025763112522940723
2017-02-02,0.015350255101593158
2017-02-03,0.008722357802374514
2017-02-06,-0.005620119443688787
2017-02-07,0.012028890644008028
2017-02-08,-0.012382241555997209
2017-02-09,0.0037170019296779433
2017-02-10,0.0023245411508900915
2017-02-13,0.005578810913120513
2017-02-14,-0.00619661593575771
2017-02-15,0.0043502183288817164
2017-02-16,-0.004980993372023956
2017-02-17,-0.013711687348966328
2017-02-21,0.043913106439986915
2017-02-22,-0.008384803805852603
2017-02-23,0.000710809236571075
2017-02-24,0.002484945738891131
2017-02-27,-0.0015582795649994319
2017-02-28,0.0054630148331562545
2017-03-01,-0.007338252476430829
2017-03-02,0.0018480550913297922
2017-03-03,-0.0032634163975173713
2017-03-06,-0.0035592752090253255
2017-03-07,-0.0058575887976887175
2017-03-08,-0.005244976437608906
2017-03-09,0.009029025166066962
2017-03-10,-0.0014316380150962704
2017-03-13,-0.0027243369675721274
2017-03-14,-0.0013663500356462244
2017-03-15,0.0015839144483340561
2017-03-16,-0.0030183530196914443
2017-03-17,-0.0012255720212149823
2017-03-20,-0.0003606411176390045
2017-03-21,-0.028086797672652097
2017-03-22,-0.0072060961506267285
2017-03-23,-0.0035915237650252507
2017-03-24,-0.0007506998639046358
2017-03-27,-0.0012780741816204033
2017-03-28,0.0018812674932222606
2017-03-29,-0.0041309133257904085
2017-03-30,-0.010030909899052531
2017-03-31,-0.0013711197367750616
2017-04-03,0.0
2017-04-04,-0.0021362156584051606
2017-04-05,-0.005963367786740115
2017-04-06,-0.0044610293674645085
2017-04-07,-0.00030875757049808605
2017-04-10,-0.013214961030923011
2017-04-11,0.0006264411406537995
2017-04-12,0.003365379461784501
2017-04-13,-0.006396208775009127
2017-04-17,0.004945984349435495
2017-04-18,0.0007812093480947802
2017-04-19,-0.004761664863675796
2017-04-20,-0.00031384190405359114
2017-04-21,-0.006903906474973076
2017-04-24,0.0045821086262478605
2017-04-25,-0.0018088927722706982
2017-04-26,-0.00023622497125397324
2017-04-27,-0.0038612457968536518
2017-04-28,0.0024520195117054833
2017-05-01,-0.006549836343512694
2017-05-02,-0.009690957590026472
2017-05-03,0.0023264313104853773
2017-05-04,0.005121330378877298
2017-05-05,0.0038218977000439303
2017-05-08,0.0012688028612501956
2017-05-09,-0.005940947540310826
2017-05-10,0.004809885198608255
2017-05-11,-0.0023933132576442473
2017-05-12,-0.0023194702731266226
2017-05-15,0.0002404867961520729
2017-05-16,-8.006449744735189e-05
2017-05-17,0.008175161234941442
2017-05-18,0.0008744943684617645
2017-05-19,0.0008737302962382731
2017-05-22,0.007538798903594435
2017-05-23,0.00456847900692936
2017-05-24,0.0016466588882602107
2017-05-25,0.0019568409351220506
2017-05-26,0.0013282336344444534
2017-05-30,-0.003121006657424097
2017-05-31,0.0006260635779176127
2017-06-01,0.018615863980299574
2017-06-02,0.00214971776822237
2017-06-05,-7.647424750356624e-05
2017-06-06,0.00015326040879859448
2017-06-07,0.0027582646256087973
2017-06-08,-0.018108252885719378
2017-06-09,-0.010505044222980264
2017-06-12,0.0069992255861290875
2017-06-13,0.0014838310300513413
2017-06-14,-0.005926530150866971
2017-06-15,-0.002588473310911721
2017-06-16,-0.019111589664962292
2017-06-19,-0.004490088154939342
2017-06-20,-0.014416679525178555
2017-06-21,-0.0065374674355249685
2017-06-22,-0.0027966486300876614
2017-06-23,-0.004207141678139958
2017-06-26,0.011100010109357905
2017-06-27,-0.015484162123263423
2017-06-28,-0.0029955025079345665
2017-06-29,-0.01494059829101757
2017-06-30,0.0026267370980659344
2017-07-03,-0.001520958057067312
2017-07-05,-0.015658105322915228
2017-07-06,-0.010232151151112756
2017-07-07,0.0024321739239199225
2017-07-10,-0.008492633880237799
2017-07-11,0.0003494569505764211
2017-07-12,0.006203732063746692
2017-07-13,0.010246348857934295
2017-07-14,0.003524238791866585
2017-07-17,0.015588906169999861
2017-07-18,-0.017626730537378843
2017-07-19,0.0024040723421441257
2017-07-20,0.01276110525445584
2017-07-21,0.0019449127746253847
2017-07-24,0.009537539569244524
2017-07-25,0.011788186379385834
2017-07-26,-0.002561622060105462
2017-07-27,0.011763773235600405
2017-07-28,0.00237473686101497
2017-07-31,-0.004247693895293114
2017-08-01,-0.009516144985441177
2017-08-02,0.0005797721731422012
2017-08-03,0.002979876691235006
2017-08-04,0.0024758393676647117
2017-08-07,0.009055791717758055
2017-08-08,-0.0063636243771523215
2017-08-09,0.00975136837466195
2017-08-10,-0.0038467747709747258
2017-08-11,0.004600791178736019
2017-08-14,0.0059698568033415
2017-08-15,-0.0007316473640085475
2017-08-16,0.0021153978462511436
2017-08-17,-0.004221706759028665
2017-08-18,-0.006195650207664216
2017-08-21,-0.00041042913115962865
2017-08-22,-0.0163316593951508
2017-08-23,-0.008426402500493646
2017-08-24,-0.09541424176168267
2017-08-25,-0.02195141799427347
2017-08-28,0.0023773789986558658
2017-08-29,-0.006641279585701154
2017-08-30,-0.004393636110559873
2017-08-31,0.00498858862918472
2017-09-01,0.0007636083933753035
2017-09-05,0.011827641582118131
2017-09-06,0.0012254688349460086
2017-09-07,-0.0017890397332668284
2017-09-08,0.010564017333704934
2017-09-11,-0.00037323204142125643
2017-09-12,0.006068988929524455
2017-09-13,-0.006496345077700139
2017-09-14,0.013451556460364333
2017-09-15,0.01594632846661237
2017-09-18,0.0076209677312546464
2017-09-19,-0.01395657568673081
2017-09-20,-0.02611615436452208
2017-09-21,-0.006844763811802768
2017-09-22,-0.012556646863980503
2017-09-25,0.009369685831078778
2017-09-26,0.004831161025487862
2017-09-27,0.006787416660688272
2017-09-28,-0.01573038397062665
2017-09-29,-0.0018077755177369204
2017-10-02,-0.0020011786150919697
2017-10-03,-0.004106102567624448
2017-10-04,0.006999748515940762
2017-10-05,0.005522825265347864
2017-10-06,-0.01287900207501691
2017-10-09,-0.01285480699444308
2017-10-10,0.007677361114591941
2017-10-11,0.0055933832967360875
2017-10-12,0.01668756080642675
2017-10-13,-0.008489483824842159
2017-10-16,0.008086645179682383
2017-10-17,-0.012363073875540587
2017-10-18,-0.004873630883836633
2017-10-19,-0.0013442705339543615
2017-10-20,0.0021153621933140965
2017-10-23,0.00546913343228872
2017-10-24,-0.003531095876747603
2017-10-25,-0.004692378380091178
2017-10-26,0.002020620649564986
2017-10-27,-0.004129064549375894
2017-10-30,-0.01735607715121612
2017-10-31,0.04062405162194249
2017-11-01,-0.00782629793945877
2017-11-02,-0.019863301241986986
2017-11-03,-0.008823472792971132
2017-11-06,-0.021815964760554474
2017-11-07,0.017801874459342892
2017-11-08,0.015819834334247274
2017-11-09,9.413645662981196e-08
2017-11-10,0.014814723467595048
2017-11-13,0.022762081743350482
2017-11-14,0.015964252033034976
2017-11-15,-0.015528426615721846
2017-11-16,0.09520221159323627
2017-11-17,-0.021088351562168817
2017-11-20,-0.0015764359116803295
2017-11-21,-0.004122503840571112
2017-11-22,-0.007398279505095973
2017-11-24,-0.011801415765387402
2017-11-27,0.016880824678468187
2017-11-28,0.014834363775841464
2017-11-29,0.023753631039189482
2017-11-30,-0.008414037531330743
2017-12-01,-0.00908561769343974
2017-12-04,0.03269629044210087
2017-12-05,-0.016165421958164283
2017-12-06,0.01234451260525482
2017-12-07,-0.0037002612909505794
2017-12-08,0.0011815581060732328
2017-12-11,-0.01138178412931068
2017-12-12,0.005884409219020448
2017-12-13,0.0016957678354709849
2017-12-14,0.003131561212588174
2017-12-15,0.0077625761295732065
2017-12-18,0.009795381694327476
2017-12-19,0.0071306884747990296
2017-12-20,0.01605320157985224
2017-12-21,0.00397017994424087
2017-12-22,0.01057240537967652
2017-12-26,0.0003989237696939707
2017-12-27,-0.003831518062182515
2017-12-28,0.000801216065187127
2017-12-29,-0.005204508460168289
2018-01-02,-0.004185436307966195
2018-01-03,-0.00258665880796205
2018-01-04,0.008022813238835358
2018-01-05,0.009325609304613902
2018-01-08,0.009080049554398117
2018-01-09,0.000789276271853101
2018-01-10,-0.02074289771656046
2018-01-11,-0.008134572247099459
2018-01-12,0.0022735470227546184
2018-01-16,0.004698913498519142
2018-01-17,0.014756923891710017
2018-01-18,-0.0012715409607422234
2018-01-19,0.014720070061831292
2018-01-22,-0.0011763056655870185
2018-01-23,0.005181324756782679
2018-01-24,-0.008590802055359559
2018-01-25,0.02056057970476366
2018-01-26,0.011655837651780576
2018-01-29,-0.01251317749650227
2018-01-30,-0.015144700228071684
2018-01-31,-0.004472068308670529
2018-02-01,-0.0067775504013803944
2018-02-02,-0.04689332911223709
2018-02-05,-0.029054477164785486
2018-02-06,0.028208774495263045
2018-02-07,-0.0007502335872207055
2018-02-08,-0.005711778797754641
2018-02-09,0.009714774367249879
2018-02-12,-0.0010037095989223754
2018-02-13,0.0024288588582506154
2018-02-14,0.011028487158591727
2018-02-15,0.013552607195625344
2018-02-16,0.01475748068063254
2018-02-20,-0.0047405590880683635
2018-02-21,-0.024622720625566363
2018-02-22,0.01671919509984532
2018-02-23,0.01392070735097084
2018-02-26,0.01983127583493438
2018-02-27,-0.002991747933810629
2018-02-28,-0.002684991122390068
2018-03-01,0.004751042992019672
2018-03-02,0.012214149240206362
2018-03-05,0.012222817434868194
2018-03-06,-0.0026152653652652402
2018-03-07,-0.007402722769456638
2018-03-08,0.007380329622022286
2018-03-09,0.0019279123720055136
2018-03-12,0.0030020752407340368
2018-03-13,0.009362177410025652
2018-03-14,-0.0051697540208508475
2018-03-15,-0.045854313089857435
2018-03-16,0.007929591462412233
2018-03-19,0.0035761352164793703
2018-03-20,-0.006809870973585097
2018-03-21,-0.04201539370253726
2018-03-22,-0.01564576263390305
2018-03-23,0.004058062533525142
2018-03-26,0.024755841550591295
2018-03-27,0.005834114629306164
2018-03-28,0.0072706073639210445
2018-03-29,0.005758174567376262
2018-04-02,-0.03419068947856585
2018-04-03,0.016281077519586074
2018-04-04,0.016266918511289363
2018-04-05,0.0024250243398378224
2018-04-06,-0.00048372322797773926
2018-04-09,0.00944007120234791
2018-04-10,-0.005754864875643917
2018-04-11,-0.0062706129584336745
2018-04-12,-0.00784712791562947
2018-04-13,0.0017123138958907713
2018-04-16,-0.015466416971989694
2018-04-17,-0.003306750384892365
2018-04-18,-0.0030693757237939545
2018-04-19,-0.02612750287833998
2018-04-20,-0.018113615554337104
2018-04-23,-0.00304548793686521
2018-04-24,-0.00017437285237464906
2018-04-25,0.008642511004912867
