Date,FIS
2015-04-17,-0.011703805407396128
2015-04-20,0.009631941404962374
2015-04-21,0.0023457866730260957
2015-04-22,0.0029647530792402677
2015-04-23,0.003577965204737854
2015-04-24,-0.006200604768466178
2015-04-27,-0.0015598053678423929
2015-04-28,0.004218223737458393
2015-04-29,-0.002022355744133897
2015-04-30,-0.02587677439219982
2015-05-01,0.009921526671635261
2015-05-04,0.0022182428104922103
2015-05-05,0.001897316647053282
2015-05-06,0.0017359073902416533
2015-05-07,0.009136624856796338
2015-05-08,0.015922388005223498
2015-05-11,-0.008297323906592213
2015-05-12,-0.008366605082394507
2015-05-13,-0.002187961327277277
2015-05-14,0.010805273747887867
2015-05-15,-0.001549523538886266
2015-05-18,0.0031034347232159476
2015-05-19,0.0020109214975918555
2015-05-20,0.0
2015-05-21,-0.003705079141881118
2015-05-22,-0.0026338896232163123
2015-05-26,-0.017399562135259394
2015-05-27,0.005217531225878869
2015-05-28,-0.002831238715580442
2015-05-29,-0.011040840137354513
2015-06-01,-0.0012761657153722572
2015-06-02,-0.0028745715260969362
2015-06-03,0.0012812623849014493
2015-06-04,-0.011836094627294513
2015-06-05,0.006798359157885736
2015-06-08,-0.0036976143375496706
2015-06-09,-0.002904722059910325
2015-06-10,0.011975926263677161
2015-06-11,0.026067736184349766
2015-06-12,-0.010015991997150642
2015-06-15,-0.006323044050138282
2015-06-16,0.0027046683385372194
2015-06-17,-0.0014279493135632704
2015-06-18,0.00730842200538806
2015-06-19,0.008517127220325715
2015-06-22,0.010166000202995296
2015-06-23,-0.004954358082718047
2015-06-24,-0.015092474947928314
2015-06-25,-0.0026857964636692877
2015-06-26,0.003801738820114142
2015-06-29,-0.01514907649572883
2015-06-30,-0.009773950017355038
2015-07-01,0.008414199353013352
2015-07-02,0.0008023834554324871
2015-07-06,0.002405003379537307
2015-07-07,0.0028789787987968385
2015-07-08,-0.01786287670699449
2015-07-09,0.012179212304328724
2015-07-10,0.019894254414555723
2015-07-13,0.0070788140766104846
2015-07-14,0.002186803538390736
2015-07-15,-0.00015587449177245638
2015-07-16,0.005455894923088289
2015-07-17,-0.006356606699374212
2015-07-20,0.002652620009754303
2015-07-21,-0.007158506618991978
2015-07-22,0.005172317687826888
2015-07-23,-0.024169671375960267
2015-07-24,0.0009588599605077075
2015-07-27,-0.008141781671632264
2015-07-28,0.004667620703989961
2015-07-29,0.013136924513493797
2015-07-30,0.04127116863602143
2015-07-31,-0.006378026833329775
2015-08-03,0.0009168869216251707
2015-08-04,-0.00320654355127159
2015-08-05,0.007046794434435899
2015-08-06,-0.01612442053475116
2015-08-07,0.001391522506897891
2015-08-10,0.01157930331311352
2015-08-11,-0.006868068475421096
2015-08-12,0.08729064654395136
2015-08-13,-0.00833896055400174
2015-08-14,0.001567601176530653
2015-08-17,0.01679229379613245
2015-08-18,0.003779020797215482
2015-08-19,0.001952275991982777
2015-08-20,-0.007653962419642446
2015-08-21,-0.02790626409535535
2015-08-24,-0.0483265600766879
2015-08-25,-0.009095184129078171
2015-08-26,0.06241389175705425
2015-08-27,0.012095027260550006
2015-08-28,-0.00014228068228983037
2015-08-31,-0.017359107952978015
2015-09-01,-0.028670713333710185
2015-09-02,0.01132977613665953
2015-09-03,0.004569458523688619
2015-09-04,-0.015993797889444106
2015-09-08,0.03429758998984389
2015-09-09,-0.020617183586832066
2015-09-10,0.011629545491236737
2015-09-11,0.013096829257144282
2015-09-14,-0.008938771364116027
2015-09-15,0.016439088203551666
2015-09-16,0.0008580531999418106
2015-09-17,-0.009008907062826976
2015-09-18,-0.01616163346297672
2015-09-21,0.020534298921929706
2015-09-22,-0.019689858572940033
2015-09-23,0.015247102623360043
2015-09-24,-0.01371867210390798
2015-09-25,-0.001170918870140647
2015-09-28,-0.034740876250844654
2015-09-29,0.009871205455187715
2015-09-30,0.00872152694671513
2015-10-01,0.007454039045011074
2015-10-02,0.01139389679773184
2015-10-05,0.014337946023220027
2015-10-06,0.0015864748785012761
2015-10-07,0.010080817477958082
2015-10-08,0.01653814639784912
2015-10-09,-0.011219983116266485
2015-10-12,0.004538792299104255
2015-10-13,-0.01383813585201299
2015-10-14,-0.00658611031997125
2015-10-15,0.006197523517998738
2015-10-16,0.007735433041655249
2015-10-19,0.0036959519199661894
2015-10-20,0.00042453051554258714
2015-10-21,-0.012881805534109225
2015-10-22,0.012046409860486662
2015-10-23,0.009352546724983979
2015-10-26,0.0015440304642557745
2015-10-27,-0.004905914973846293
2015-10-28,0.025355432707130587
2015-10-29,-0.0006868751682829188
2015-10-30,0.00247451205605298
2015-11-02,0.007953855711975377
2015-11-03,-0.12285699132369643
2015-11-04,0.01659664107294856
2015-11-05,0.00976511892440457
2015-11-06,0.015261640892376471
2015-11-09,-0.01250187118197743
2015-11-10,0.0024111370529578124
2015-11-11,0.00857021038810224
2015-11-12,-0.011478827349337029
2015-11-13,-0.01824737636287621
2015-11-16,0.006144309746752619
2015-11-17,0.001679310000186618
2015-11-18,0.007772975871196186
2015-11-19,-0.0006045242897043668
2015-11-20,0.00499371023307793
2015-11-23,-0.012949788358785352
2015-11-24,-0.011746546815805337
2015-11-25,-0.003859449303517448
2015-11-27,0.0029445067773474776
2015-11-30,-0.01622400752959019
2015-12-01,0.01287907794391785
2015-12-02,0.007598067188802959
2015-12-03,-0.014004478477168347
2015-12-04,0.015139751062433149
2015-12-07,-0.023523983868738885
2015-12-08,-0.007242896056852355
2015-12-09,0.00634430011707221
2015-12-10,-0.008983522968163071
2015-12-11,-0.02671758345195896
2015-12-14,0.002789548442855949
2015-12-15,0.008345658578355897
2015-12-16,0.006653658258718886
2015-12-17,-0.03466052610818793
2015-12-18,-0.02271210508269228
2015-12-21,0.010936430001913466
2015-12-22,0.011663134917412554
2015-12-23,0.022389712672572726
2015-12-24,-0.001307786738132255
2015-12-28,-0.0018000669915041456
2015-12-29,0.009672202160129872
2015-12-30,-0.009741795001055875
2015-12-31,-0.006394625437413648
2016-01-04,-0.01138599326899814
2016-01-05,0.006342954155532432
2016-01-06,-0.01841101591078198
2016-01-07,0.0001688553941923132
2016-01-08,-0.017908433046713412
2016-01-11,0.013934045303245934
2016-01-12,0.017814930724355804
2016-01-13,-0.014502441539987476
2016-01-14,0.019959398734131772
2016-01-15,-0.030514076066421647
2016-01-19,0.0042763634024349795
2016-01-20,-0.013966903698491073
2016-01-21,0.0027636689861585406
2016-01-22,0.024117519576184243
2016-01-25,-0.010092465251540061
2016-01-26,0.020220844852865794
2016-01-27,-0.02048640990268824
2016-01-28,-0.010202601797062893
2016-01-29,0.0261126427000431
2016-02-01,0.01573734650810299
2016-02-02,-0.01895498071242918
2016-02-03,0.0021842359961761204
2016-02-04,0.008382326748847424
2016-02-05,-0.026766440368379163
2016-02-08,-0.042706027726288176
2016-02-09,0.03372621046795343
2016-02-10,-0.009149010840149296
2016-02-11,-0.016724733621031773
2016-02-12,0.02002116860101366
2016-02-16,0.018759912470850626
2016-02-17,0.01517469575646846
2016-02-18,-0.006214385470712069
2016-02-19,0.009126315423892972
2016-02-22,0.004689133638734022
2016-02-23,-0.01683621494507559
2016-02-24,0.003391217191539342
2016-02-25,0.014531928232523583
2016-02-26,-0.009160881398903808
2016-02-29,-0.02084379417636595
2016-03-01,0.030043080751410267
2016-03-02,-0.0013332772204796006
2016-03-03,0.006842429774256642
2016-03-04,0.007956202445768668
2016-03-07,-0.012169054484507114
2016-03-08,-0.01481590904331076
2016-03-09,0.014193839183847423
2016-03-10,0.02565807881542259
2016-03-11,0.02030559409291799
2016-03-14,-0.0001593105126548311
2016-03-15,-0.001759039781289884
2016-03-16,0.005286061279802912
2016-03-17,0.0047800866050586865
2016-03-18,-0.008245920416301344
2016-03-21,0.003357673818863205
2016-03-22,-0.0047806352547177244
2016-03-23,0.007045512504365803
2016-03-24,-0.004293368963947497
2016-03-28,-0.003193967808842957
2016-03-29,0.008010397674180325
2016-03-30,0.0041323110500135485
2016-03-31,0.0020572998188632674
2016-04-01,0.026852175216196983
2016-04-04,-0.010306042242345992
2016-04-05,-0.013988244081762136
2016-04-06,0.016708753756194517
2016-04-07,-0.00945752536450406
2016-04-08,0.0014086770627024237
2016-04-11,0.0020319941340534164
2016-04-12,-0.0012479917035153054
2016-04-13,0.003904699321927829
2016-04-14,-0.0014001299694608171
2016-04-15,-0.002025623726865655
2016-04-18,0.014830089107066735
2016-04-19,0.007383395374283008
2016-04-20,0.01465890119819302
2016-04-21,-0.018209349650364248
2016-04-22,0.0
2016-04-25,0.007050994406578415
2016-04-26,0.004566183396535806
2016-04-27,0.006060525814824302
2016-04-28,-0.010994029297536012
2016-04-29,0.0019801087501660763
2016-05-02,0.020972541687801938
2016-05-03,0.06117866929658011
2016-05-04,-0.0033662111799688255
2016-05-05,-0.00928991609136387
2016-05-06,0.012218303893080762
2016-05-09,0.006596279733773525
2016-05-10,0.029698491259600335
2016-05-11,-0.005686966705371832
2016-05-12,-0.022606501024380554
2016-05-13,0.007524189531947556
2016-05-16,0.006638008857543065
2016-05-17,-0.009067358147691995
2016-05-18,0.003605043450966461
2016-05-19,0.0030387627952404017
2016-05-20,0.0050954984574977935
2016-05-23,-0.006028762258122766
2016-05-24,0.01888621973942972
2016-05-25,-0.0031119986526013665
2016-05-26,0.00475004145099045
2016-05-27,0.0051334503771582884
2016-05-31,-0.0018815079602328977
2016-06-01,0.006058877148293673
2016-06-02,0.008832971334463036
2016-06-03,-0.0051738853469278645
2016-06-06,0.0038672110870356935
2016-06-07,0.0022582976001517263
2016-06-08,-0.0009277572561550151
2016-06-09,-0.003183802049230966
2016-06-10,-0.010646708521128811
2016-06-13,-0.012106763199465354
2016-06-14,0.007788990942652507
2016-06-15,-0.0017627702348095298
2016-06-16,0.001901785230429498
2016-06-17,-0.013150619253041507
2016-06-20,0.0013736020600674248
2016-06-21,0.005487602882649378
2016-06-22,-0.002182952264869753
2016-06-23,0.010666107913413825
2016-06-24,-0.04383733494028774
2016-06-27,-0.032687137897342455
2016-06-28,0.03920425299607455
2016-06-29,0.019848307957934797
2016-06-30,0.0169767681586086
2016-07-01,0.011129475255136745
2016-07-05,0.0014760725021623067
2016-07-06,-0.004824880656746355
2016-07-07,0.006868910302072928
2016-07-08,0.016987586753133943
2016-07-11,-0.0002631886189387034
2016-07-12,0.01236692587594912
2016-07-13,0.002469013203019843
2016-07-14,-0.003240791188457548
2016-07-15,-0.004551859289316451
2016-07-18,0.004441839898267963
2016-07-19,0.003642400944955382
2016-07-20,0.010886279296734358
2016-07-21,-0.002179463037812912
2016-07-22,0.001926893359958326
2016-07-25,-0.0010256316761916295
2016-07-26,0.037740727957190634
2016-07-27,-0.0006183824912241453
2016-07-28,-0.005322523897410836
2016-07-29,-0.010328498440220879
2016-08-01,-0.004149489318975408
2016-08-02,-0.009217176150988604
2016-08-03,-0.004077587164512009
2016-08-04,0.0008957165578971082
2016-08-05,0.012911744094759703
2016-08-08,0.002272468820983198
2016-08-09,0.004029317677962663
2016-08-10,0.001505069593727093
2016-08-11,0.00814042200132814
2016-08-12,-0.005714449075716499
2016-08-15,0.0006248962715484918
2016-08-16,-0.014983151983619325
2016-08-17,0.003295499124680523
2016-08-18,0.001137438800359103
2016-08-19,0.0005043808696791885
2016-08-22,0.002901137613560145
2016-08-23,0.007043167225938118
2016-08-24,-0.0063693567755314096
2016-08-25,0.0006287780430260792
2016-08-26,-0.0011308660467291842
2016-08-29,-0.0017605702656487976
2016-08-30,0.0017636753400107619
2016-08-31,-0.002389105918369938
2016-09-01,0.003907373572915374
2016-09-02,0.010045435187830964
2016-09-06,-0.00037280817787599396
2016-09-07,-0.004477024130955631
2016-09-08,-0.009868994673451259
2016-09-09,-0.0234670793968641
2016-09-12,0.008397981169088853
2016-09-13,-0.01742476067394383
2016-09-14,-0.004841337713111238
2016-09-15,0.0077573955995824395
2016-09-16,-0.020352083817839373
2016-09-19,0.010786879179240483
2016-09-20,0.008827411504499727
2016-09-21,0.007182633722572884
2016-09-22,0.005187284808058967
2016-09-23,-0.0056763959666299435
2016-09-26,-0.002724177384479498
2016-09-27,0.011317578678904372
2016-09-28,-0.006560228550338776
2016-09-29,-0.005049867455455437
2016-09-30,0.002472693311120322
2016-10-03,-0.00155783080423888
2016-10-04,-0.005850836428391015
2016-10-05,0.00536223800326785
2016-10-06,0.018342695816989885
2016-10-07,-0.008303928418225248
2016-10-10,-0.00283389268577805
2016-10-11,-0.011884856954332057
2016-10-12,0.009151792639944256
2016-10-13,-0.011141255029711972
2016-10-14,0.002227020853783346
2016-10-17,-0.009019557500171027
2016-10-18,0.001847009618771045
2016-10-19,0.004871583714765038
2016-10-20,-0.01349603217930262
2016-10-21,-0.003718826686539334
2016-10-24,0.011865024674972968
2016-10-25,-0.004479625491874972
2016-10-26,-0.00542610874906857
2016-10-27,-0.01410550019531398
2016-10-28,0.003779418501903553
2016-10-31,-0.00605084248484089
2016-11-01,0.03963750303910696
2016-11-02,-0.023422310365374233
2016-11-03,-0.0010659535452395286
2016-11-04,0.006002593666648348
2016-11-07,0.014319655505426132
2016-11-08,0.0013071285619745687
2016-11-09,0.003916266621965647
2016-11-10,0.001950955273699817
2016-11-11,-0.009474199947062889
2016-11-14,-0.014806127174243122
2016-11-15,-0.005985146604233993
2016-11-16,0.004816686757423083
2016-11-17,0.010253178781388872
2016-11-18,0.016475246803641763
2016-11-21,0.005316349736100179
2016-11-22,0.001419059578343651
2016-11-23,0.017516816047597583
2016-11-25,-0.0030378550978652497
2016-11-28,-0.00114279340804746
2016-11-29,0.002923625750689496
2016-11-30,-0.02167308936615331
2016-12-01,-0.01891460784136023
2016-12-02,-0.009639224544831237
2016-12-05,0.0037332060043007154
2016-12-06,0.003055047315531967
2016-12-07,0.001457138719019646
2016-12-08,-0.006611815101980167
2016-12-09,0.00585704334660031
2016-12-12,0.0029117620655005894
2016-12-13,-0.005806616644925433
2016-12-14,0.011188335770903501
2016-12-15,0.01883534037112966
2016-12-16,-0.00917921779273223
2016-12-19,-0.007306299074875566
2016-12-20,0.004994601042626945
2016-12-21,0.003007674828096496
2016-12-22,-0.01160476015183498
2016-12-23,0.0029024217001019093
2016-12-27,0.008549960304419013
2016-12-28,-0.0011736931139538775
2016-12-29,0.005484592574769298
2016-12-30,-0.017662541754733696
2017-01-03,0.017715394004558904
2017-01-04,0.016368054940170795
2017-01-05,-0.0024286395388878335
2017-01-06,0.010762706124834542
2017-01-09,-0.010774732351581107
2017-01-10,-0.004997283224803639
2017-01-11,-0.0033483300911136826
2017-01-12,-0.004393041331306469
2017-01-13,0.004152776546536563
2017-01-17,0.017190044260001258
2017-01-18,0.009657328766984996
2017-01-19,-0.00390165921859309
2017-01-20,0.00808586298541858
2017-01-23,0.003509148749395674
2017-01-24,-0.0004992705469943903
2017-01-25,-0.0018745781509976744
2017-01-26,-0.004005984727521561
2017-01-27,0.003142495667990186
2017-01-30,-0.002631090970067085
2017-01-31,-0.0022613127165885816
2017-02-01,-0.00503678780743777
2017-02-02,0.0005061280356515319
2017-02-03,0.004300693352716989
2017-02-06,-0.0006296321447827324
2017-02-07,-0.02583507457806422
2017-02-08,0.03285905167414205
2017-02-09,0.011398031827832167
2017-02-10,-0.003591468516428331
2017-02-13,0.0055929119523006054
2017-02-14,-0.005067391065816551
2017-02-15,0.011304032485979443
2017-02-16,0.003808096644354775
2017-02-17,0.0040380289390813395
2017-02-21,0.0014625273349995194
2017-02-22,0.007909934721639589
2017-02-23,0.003260466626381797
2017-02-24,0.009026438666991154
2017-02-27,-0.014432068409463095
2017-02-28,-0.004356890588806617
2017-03-01,0.009116405475163791
2017-03-02,-0.009034047435658388
2017-03-03,0.008265778381714606
2017-03-06,-0.003013854218353318
2017-03-07,-0.0007257292853695141
2017-03-08,-0.005082299442295768
2017-03-09,-0.002919006374351718
2017-03-10,0.00304919236662049
2017-03-13,0.0059594339943587205
2017-03-14,-0.00314342655791644
2017-03-15,0.00425970969376932
2017-03-16,-0.006907493467245396
2017-03-17,-0.0014642053565986357
2017-03-20,-0.00989919512352122
2017-03-21,-0.011972165851340533
2017-03-22,-0.001873781168900246
2017-03-23,-0.001001108637566639
2017-03-24,0.0037586906707858248
2017-03-27,0.0036191623528090133
2017-03-28,-0.001491919987943957
2017-03-29,-0.003238345373854923
2017-03-30,0.0002495408876206362
2017-03-31,-0.00537120574967509
2017-04-03,-0.002260967143025927
2017-04-04,-0.003902312019136489
2017-04-05,0.004675959537991714
2017-04-06,0.001258013573007366
2017-04-07,0.0033918055780188805
2017-04-10,0.008388422681903762
2017-04-11,-0.005711396347912068
2017-04-12,0.005494599016493629
2017-04-13,-0.004470845797703071
2017-04-17,0.005863312320031788
2017-04-18,0.0014883940275340901
2017-04-19,-0.0012386483552025984
2017-04-20,0.011407429505531308
2017-04-21,0.011768750547120455
2017-04-24,0.009572401750409965
2017-04-25,0.0064809551361195705
2017-04-26,0.0002386683897770414
2017-04-27,0.002503323366727761
2017-04-28,0.0011893460196907846
2017-05-01,0.0027320478001824355
2017-05-02,-0.013741146156632245
2017-05-03,-0.0033625851591035927
2017-05-04,0.006507508973974119
2017-05-05,-0.005627432329618265
2017-05-08,0.0034915849889904926
2017-05-09,-0.002279492376895509
2017-05-10,0.005171166390125936
2017-05-11,0.00023936274587676998
2017-05-12,-0.005860932704357946
2017-05-15,0.0036094745930572714
2017-05-16,0.004435811933129141
2017-05-17,-0.011100385036569738
2017-05-18,-0.00048283735566889696
2017-05-19,0.004709646322021088
2017-05-22,0.00997569756794947
2017-05-23,-0.004403188714441564
2017-05-24,0.003466652651495261
2017-05-25,0.016795928970678276
2017-05-26,-0.0009372789570056828
2017-05-30,0.00011703777092431089
2017-05-31,0.00680038755074186
2017-06-01,0.010480894927348938
2017-06-02,-0.0011523073662844663
2017-06-05,-0.0013846684420699695
2017-06-06,-0.003466521820148505
2017-06-07,0.0034785803949908267
2017-06-08,-0.014558111435498455
2017-06-09,-0.007972999710584516
2017-06-12,0.003782350624069064
2017-06-13,0.009537041197889229
2017-06-14,0.0032771181216877387
2017-06-15,0.003499290839014124
2017-06-16,-0.009764153422929356
2017-06-19,-0.0014084862039646096
2017-06-20,0.0009404869268299088
2017-06-21,-0.0018794123347293246
2017-06-22,-0.001529356456578701
2017-06-23,-0.00023598760347309788
2017-06-26,0.0007077167153886066
2017-06-27,0.0037689637894153805
2017-06-28,0.008917819997945164
2017-06-29,-0.013607965503097508
2017-06-30,0.00695711265151
2017-07-03,0.0005851609864899743
2017-07-05,0.0077238744623220335
2017-07-06,-0.006503084830576267
2017-07-07,0.014377588884920911
2017-07-10,0.0059920491127460895
2017-07-11,0.005956659492105221
2017-07-12,0.008881532824607241
2017-07-13,0.007336302699691322
2017-07-14,0.0036977035077316867
2017-07-17,0.0005582474356915501
2017-07-18,0.0024542924695267754
2017-07-19,0.00022278405942999235
2017-07-20,-0.0006677157159624691
2017-07-21,0.0021155368661500695
2017-07-24,0.0013332105064505217
2017-07-25,-0.004660558848891383
2017-07-26,0.011037069699226132
2017-07-27,0.003969877251743359
2017-07-28,-0.0024164965910601355
2017-07-31,0.004293653104786133
2017-08-01,0.00712559018431369
2017-08-02,-0.006857385218716039
2017-08-03,-0.009097000735014182
2017-08-04,-0.0004423235489645627
2017-08-07,0.0019916762151459544
2017-08-08,-0.0061842137865139035
2017-08-09,-0.006667376310824924
2017-08-10,-0.0014543713300017025
2017-08-11,-0.00044802225128093287
2017-08-14,0.013785879824156577
2017-08-15,0.002322067968910879
2017-08-16,0.008713513365112613
2017-08-17,-0.02055767307442402
2017-08-18,0.002902800081251433
2017-08-21,0.011466371194205793
2017-08-22,0.007924125476123312
2017-08-23,-0.0026210876159471486
2017-08-24,-0.0009848312574540774
2017-08-25,0.0009858021061819322
2017-08-28,0.0049272266886968286
2017-08-29,0.0016338468289602837
2017-08-30,0.004894593745954801
2017-08-31,0.005736441653170443
2017-09-01,-0.0062419982543532315
2017-09-05,-0.0014078138652344752
2017-09-06,0.002819692243237304
2017-09-07,0.0006489415059840464
2017-09-08,-0.0024856327622746477
2017-09-11,0.011809090936713229
2017-09-12,-0.0006425487384995598
2017-09-13,-0.009750445903965677
2017-09-14,-0.00021668379906913948
2017-09-15,-0.0010858353405827081
2017-09-18,0.016628927814962724
2017-09-19,-0.008232029316925904
2017-09-20,0.0003236779915352095
2017-09-21,-0.0008620774871811454
2017-09-22,0.0035587963204632977
2017-09-25,-0.002364180061887433
2017-09-26,-0.0019390243064597579
2017-09-27,0.003777519028096865
2017-09-28,0.0036559277566055037
2017-09-29,0.000535576176351249
2017-10-02,-0.0006424970646546901
2017-10-03,0.0007502802434784517
2017-10-04,0.0033189625739780126
2017-10-05,0.0011738577378770376
2017-10-06,0.000959328369571022
2017-10-09,0.004685337747980967
2017-10-10,0.0027555163106787184
2017-10-11,0.00031729069941177634
2017-10-12,-0.00031719005795638466
2017-10-13,0.003699539374427685
2017-10-16,0.0026326565892453857
2017-10-17,-0.008717579885379356
2017-10-18,0.0045561078680915745
2017-10-19,0.003585948500195446
2017-10-20,0.0013662663512379325
2017-10-23,0.0045131637764048715
2017-10-24,-0.004597130376322589
2017-10-25,0.002729090203309026
2017-10-26,0.004291739909660253
2017-10-27,0.007087516269524752
2017-10-30,-0.005692066696735054
2017-10-31,-0.03445394642671695
2017-11-01,0.0037728506204322
2017-11-02,0.0026852466442861544
2017-11-03,-0.0019282036347738618
2017-11-06,-0.0005365895873491455
2017-11-07,-0.028562117206127224
2017-11-08,0.013042960148592186
2017-11-09,0.009492790634316295
2017-11-10,0.0025940595648805687
2017-11-13,0.0009700082016035338
2017-11-14,0.006247050759169204
2017-11-15,0.0011771881893678504
2017-11-16,-0.003635008157496622
2017-11-17,-0.012231672574946839
2017-11-20,-0.0009774788864560513
2017-11-21,-0.0025012795653694964
2017-11-22,-0.001634846349489183
2017-11-24,0.005677581009573718
2017-11-27,-0.0015197711095523703
2017-11-28,0.008154830639501398
2017-11-29,0.0
2017-11-30,0.017364031441860384
2017-12-01,-0.0061485726775794
2017-12-04,-0.0012802456640275128
2017-12-05,0.016447956823798515
2017-12-06,0.0013655197585888956
2017-12-07,0.005981575449505172
2017-12-08,-0.0002089596388944459
2017-12-11,-0.0014604710294794376
2017-12-12,-0.015358880959042365
2017-12-13,0.00021229578235026914
2017-12-14,-0.0039374826155998965
2017-12-15,0.013141217561387863
2017-12-18,0.004428874006474626
2017-12-19,-0.0026246126357775124
2017-12-20,0.0008419064987792435
2017-12-21,-0.0023135472039294003
2017-12-22,-0.0056927015417974625
2017-12-26,-0.002014439881828145
2017-12-27,-0.0013812632674093939
2017-12-28,0.002978808569228608
2017-12-29,-0.002015294808114687
2018-01-02,-0.004144718864483088
2018-01-03,0.005869700948929024
2018-01-04,0.007427035406915028
2018-01-05,0.005687122843651249
2018-01-08,0.0025133976884512688
2018-01-09,0.0032384086143089075
2018-01-10,0.012910913824007775
2018-01-11,0.005139866817212235
2018-01-12,-0.0017386433914048371
2018-01-16,-0.004507519820113215
2018-01-17,0.004425478378858427
2018-01-18,-0.0006152112452834091
2018-01-19,0.009534679529347834
2018-01-22,0.007311827424385742
2018-01-23,-0.0006045594583569125
2018-01-24,0.014425158982857678
2018-01-25,0.009347852032877135
2018-01-26,0.013595874677205133
2018-01-29,-0.0018467466139028277
2018-01-30,-0.00029210427885273393
2018-01-31,-0.0029223204879057496
2018-02-01,-0.0024423903806714
2018-02-02,-0.012731542393935258
2018-02-05,-0.03580989033091486
2018-02-06,-0.015226108013135509
2018-02-07,0.010969373851063224
2018-02-08,-0.04164506943680035
2018-02-09,0.024692650807834893
2018-02-12,0.0012625070686647089
2018-02-13,0.010720204529133914
2018-02-14,-0.001767568980880596
2018-02-15,0.005833135701922343
2018-02-16,0.013048757695849122
2018-02-20,-0.005111225811828324
2018-02-21,-0.0017468611270909928
2018-02-22,0.009057992940261217
2018-02-23,0.01826006514991385
2018-02-26,0.001001501292144269
2018-02-27,-0.01481153863855389
2018-02-28,-0.012799815967475814
2018-03-01,-0.012553951618266224
2018-03-02,0.009795773293461485
2018-03-05,0.027760282988638307
2018-03-06,-0.008836069248336353
2018-03-07,-0.0014182922822100208
2018-03-08,0.007203148037239426
2018-03-09,0.015007991196261727
2018-03-12,0.004564788860580649
2018-03-13,-0.008100454619721531
2018-03-14,-0.0008963847261732605
2018-03-15,0.0010002432672193695
2018-03-16,0.005394407270463475
2018-03-19,-0.005862275560164165
2018-03-20,0.008695448439598907
2018-03-21,-0.0033689298655921185
2018-03-22,-0.030423638142581755
2018-03-23,-0.027276360383802545
2018-03-26,0.013704443755374607
2018-03-27,-0.015391163211010972
2018-03-28,0.006759476701056366
2018-03-29,0.010281219530300367
2018-04-02,-0.01651069272839656
2018-04-03,0.0030619989005293835
2018-04-04,0.01052622440092521
2018-04-05,0.015208540904154244
2018-04-06,-0.019803148845246143
2018-04-09,0.004919871573493717
2018-04-10,0.008645738252444968
2018-04-11,-0.005060310294805803
2018-04-12,0.0035290885081988854
2018-04-13,-0.004654450324781512
2018-04-16,0.01101528397379159
2018-04-17,0.0032890251485446775
2018-04-18,-0.0008195384950501206
2018-04-19,-0.0048191606344446525
2018-04-20,-0.01081786567309162
2018-04-23,-0.0032288830173521355
2018-04-24,-0.009717755265485128
2018-04-25,-0.006964218282529577
2018-04-26,0.009457020245248637
2018-04-27,-0.0031577485151645934
2018-04-30,0.002851095511378743
2018-05-01,0.04938386497429881
