Date,PEG
2015-04-09,-0.010311448252448785
2015-04-10,0.009692126383882949
2015-04-13,-0.016558597078244697
2015-04-14,0.006588553939391284
2015-04-15,0.00024230315103324074
2015-04-16,0.0014542609707450804
2015-04-17,-0.00822838264275949
2015-04-20,0.020497427192643913
2015-04-21,-0.014586485726174159
2015-04-22,0.01553054626156114
2015-04-23,0.0026285580347400472
2015-04-24,0.007864479831284354
2015-04-27,-0.016315839366359275
2015-04-28,0.010576630383871244
2015-04-29,-0.005233032982353336
2015-04-30,-0.00669508815729436
2015-05-01,0.010110749046905232
2015-05-04,0.017397683597706326
2015-05-05,-0.026469916551254302
2015-05-06,0.004331223651010907
2015-05-07,0.0052704449572957834
2015-05-08,0.002382812820329594
2015-05-11,-0.00023757201016050278
2015-05-12,-0.0038049129408929128
2015-05-13,-0.0050131690296341125
2015-05-14,0.014395741195741163
2015-05-15,0.006149636857516905
2015-05-18,0.0021149195069145588
2015-05-19,0.009383313784362635
2015-05-20,0.006972080137606307
2015-05-21,0.009923799553845702
2015-05-22,0.002285049147340734
2015-05-26,-0.0168719088905962
2015-05-27,0.0030153004442170506
2015-05-28,-0.004624618640391653
2015-05-29,-0.009756427422892844
2015-06-01,0.0065687104149356745
2015-06-02,-0.014449137683599012
2015-06-03,-0.022463830257669737
2015-06-04,-0.010401704320253669
2015-06-05,-0.0027144550673376955
2015-06-08,-0.0066816489428459525
2015-06-09,0.0
2015-06-10,0.002491163777593286
2015-06-11,0.0039760648317965774
2015-06-12,-0.01732666058434107
2015-06-15,0.007808478611883052
2015-06-16,0.004499057496467618
2015-06-17,0.007464934131805823
2015-06-18,0.017040767349245423
2015-06-19,-0.004613602270964301
2015-06-22,-0.006587038693820713
2015-06-23,-0.013507204896561098
2015-06-24,-0.013940411308492107
2015-06-25,-0.011865795317420824
2015-06-26,0.011497376185571229
2015-06-29,-0.009345743949667362
2015-06-30,0.0015295251527163156
2015-07-01,0.004327816708089793
2015-07-02,0.012420952773790406
2015-07-06,0.009764385490532934
2015-07-07,0.03248239320313817
2015-07-08,-0.006244131470647396
2015-07-09,-0.004349775981144277
2015-07-10,0.0014562159629789573
2015-07-13,-0.006786557734383303
2015-07-14,-0.0024399030480769524
2015-07-15,0.004158364009825277
2015-07-16,0.020462842381674173
2015-07-17,-0.011458227196188164
2015-07-20,-0.0016908362761522966
2015-07-21,-0.020560665357297725
2015-07-22,0.006668045029027514
2015-07-23,-0.0245340319028019
2015-07-24,0.0005032122725834309
2015-07-27,0.010306549436902568
2015-07-28,0.00273714700175387
2015-07-29,0.009429159551914479
2015-07-30,0.01425767040207071
2015-07-31,0.009937312038546864
2015-08-03,-0.0009602283828528124
2015-08-04,-0.02378103916745178
2015-08-05,0.01353339671698417
2015-08-06,0.009954332880030892
2015-08-07,0.020192095751383476
2015-08-10,-0.012252857339793088
2015-08-11,0.013120357947723926
2015-08-12,0.0007062396068648891
2015-08-13,-0.004470500317612203
2015-08-14,0.014181339898772016
2015-08-17,0.005592989726203257
2015-08-18,-0.0027810664574337007
2015-08-19,0.0104583038496322
2015-08-20,-0.006440295708528665
2015-08-21,-0.02685200930966658
2015-08-24,-0.033063292999392035
2015-08-25,-0.01869674281854594
2015-08-26,0.009526350046560106
2015-08-27,0.016638174135175765
2015-08-28,-0.010259237307413072
2015-08-31,-0.006663978290236683
2015-09-01,-0.03155225580283094
2015-09-02,-0.0007694714475715569
2015-09-03,0.010526036551685491
2015-09-04,-0.015652902709914263
2015-09-08,0.019290832902933763
2015-09-09,-0.01176468412603593
2015-09-10,0.006211337249899529
2015-09-11,0.01131678958815141
2015-09-14,-0.0005087052345013054
2015-09-15,0.007379264627557447
2015-09-16,0.014145048762804535
2015-09-17,0.011207684369773041
2015-09-18,-0.0064038835033427555
2015-09-21,0.006693377596477035
2015-09-22,-0.023147082336926528
2015-09-23,0.006806152972912427
2015-09-24,0.005257918341476042
2015-09-25,0.01843065738465932
2015-09-28,-0.007336746389867144
2015-09-29,0.007883826708089403
2015-09-30,0.03055493712363977
2015-10-01,-0.01945003481262697
2015-10-02,0.024431657849124377
2015-10-05,0.008973114929085702
2015-10-06,0.0035104082592709585
2015-10-07,-0.012826366711102932
2015-10-08,0.0134652990038866
2015-10-09,-0.013985930606891572
2015-10-12,0.009456650775900632
2015-10-13,-0.0039816247562795
2015-10-14,0.0032917299786519028
2015-10-15,0.015702472440244142
2015-10-16,0.0029988607517579258
2015-10-19,0.009661834260708657
2015-10-20,-0.007518468968094272
2015-10-21,-0.008723797422330537
2015-10-22,0.010189953004035912
2015-10-23,-0.022007947556563767
2015-10-26,-0.019222189390177058
2015-10-27,-0.0014341987170747306
2015-10-28,-0.009334174564101905
2015-10-29,0.0012078034702465157
2015-10-30,-0.0036196209434201654
2015-11-02,-0.016226697831999592
2015-11-03,0.009847240236440236
2015-11-04,0.0017066475230009814
2015-11-05,-0.009734995165643912
2015-11-06,-0.049889304537112156
2015-11-09,0.0028454017107184537
2015-11-10,0.003611107523044055
2015-11-11,0.006168097696809038
2015-11-12,-0.004342325463039476
2015-11-13,0.002052569438933949
2015-11-16,0.020992861918216033
2015-11-17,-0.02181529596995002
2015-11-18,-0.0007689500430299034
2015-11-19,0.013853400950780248
2015-11-20,0.0037954722272874886
2015-11-23,-0.004285675613294626
2015-11-24,-0.007847950684436333
2015-11-25,-0.005358406197038423
2015-11-27,0.003591378191552863
2015-11-30,-0.000511169152081492
2015-12-01,0.01329931832543374
2015-12-02,-0.029278317903503326
2015-12-03,-0.007800162102993946
2015-12-04,0.012316814534409692
2015-12-07,-0.0044459079809147095
2015-12-08,-0.002363690527007467
2015-12-09,0.005792072815347549
2015-12-10,-0.020156727122297546
2015-12-11,-0.010953893923018154
2015-12-14,0.011885621560927317
2015-12-15,-0.009343549628862968
2015-12-16,0.03206672330143556
2015-12-17,-0.004960701105593546
2015-12-18,-0.01653131774460259
2015-12-21,0.00667065826333002
2015-12-22,0.0055654918427006095
2015-12-23,0.01897753249035472
2015-12-24,-0.0015519277621238725
2015-12-28,0.0028494172701649667
2015-12-29,0.008783242854921935
2015-12-30,-0.0015361572295077286
2015-12-31,-0.007694302992969249
2016-01-04,0.00025831702007672597
2016-01-05,0.005943250693234203
2016-01-06,-0.008219679385789602
2016-01-07,0.005179653392079819
2016-01-08,-0.010049158683426818
2016-01-11,0.004685489493408301
2016-01-12,0.0
2016-01-13,0.0046634320296643494
2016-01-14,0.02475482148690933
2016-01-15,-0.003522886789921631
2016-01-19,0.00580790785110219
2016-01-20,-0.021592074914469683
2016-01-21,0.0030794381855232533
2016-01-22,0.01995388106028262
2016-01-25,-0.022322300378222026
2016-01-26,0.010261590476134064
2016-01-27,0.005586833999046581
2016-01-28,0.019444310741312476
2016-01-29,0.023036682426691435
2016-02-01,0.0019374160006953023
2016-02-02,0.0016916326359468492
2016-02-03,0.016887566606074156
2016-02-04,0.006405808234693167
2016-02-05,0.01155136683268676
2016-02-08,-0.021440139396707858
2016-02-09,0.009287792978029064
2016-02-10,0.006134903318114837
2016-02-11,-0.01758926248869097
2016-02-12,0.0
2016-02-16,0.004296981348294926
2016-02-17,-0.004516222577747975
2016-02-18,0.02292232450026077
2016-02-19,0.003034918080293547
2016-02-22,0.020246341636008136
2016-02-23,-0.005702139882234669
2016-02-24,-0.0043588608966779185
2016-02-25,0.007834144393957354
2016-02-26,-0.027206245556659292
2016-02-29,0.002585336315832132
2016-03-01,-0.0009376697852518934
2016-03-02,0.01079316760102822
2016-03-03,0.018105897491706546
2016-03-04,0.016871163419298618
2016-03-07,0.0004485310341155735
2016-03-08,0.01425054692569594
2016-03-09,0.002453253167174374
2016-03-10,0.0015570536939850665
2016-03-11,-0.01532637375511503
2016-03-14,0.006316152720091006
2016-03-15,0.002913626781154921
2016-03-16,0.009164259201245972
2016-03-17,0.019933884159052173
2016-03-18,-0.008686351349131427
2016-03-21,0.0013145308886564067
2016-03-22,0.0026252655519947155
2016-03-23,0.008291668854104373
2016-03-24,-0.0036790071387199363
2016-03-28,0.0008686640043460425
2016-03-29,0.010850643083407663
2016-03-30,-0.0008582554474972914
2016-03-31,0.012891662849548569
2016-04-01,0.003818609262194572
2016-04-04,-0.008030693773875441
2016-04-05,-0.01576434817565109
2016-04-06,-0.0019481511837181609
2016-04-07,-0.004554445135490082
2016-04-08,0.0017427415050936812
2016-04-11,-0.0076117866556375535
2016-04-12,0.013806145461649821
2016-04-13,-0.010591753921543767
2016-04-14,0.001966109686424522
2016-04-15,0.011774999264012376
2016-04-18,0.007327547166393389
2016-04-19,0.008130236641958444
2016-04-20,-0.023769239671076248
2016-04-21,-0.02413064613071758
2016-04-22,0.007128748002222185
2016-04-25,0.0006638364821895948
2016-04-26,0.004863008067583996
2016-04-27,0.013198280905798221
2016-04-28,0.0047763189109291115
2016-04-29,-0.0032410799074386043
2016-05-02,0.0008669692461080736
2016-05-03,-0.001732436523029679
2016-05-04,0.011932909270954362
2016-05-05,-0.00407389027066829
2016-05-06,-0.015930872350466974
2016-05-09,0.010719997149823302
2016-05-10,0.0010815860654600495
2016-05-11,0.0025949556588116263
2016-05-12,-0.00021559219880251668
2016-05-13,-0.010569468575845287
2016-05-16,0.0015259391328488192
2016-05-17,-0.016761242658086983
2016-05-18,-0.01859597677200886
2016-05-19,0.010376815942789941
2016-05-20,0.004018490074228609
2016-05-23,-0.010006483379768394
2016-05-24,0.010781514039862827
2016-05-25,-0.02688890494709295
2016-05-26,0.010733074455755443
2016-05-27,0.0063263802614941245
2016-05-31,0.004714986074184413
2016-06-01,0.006480268649056153
2016-06-02,-0.004218377274811891
2016-06-03,0.011371115392089237
2016-06-06,-0.0013225874071611798
2016-06-07,-0.015816805188811123
2016-06-08,0.002489519286410058
2016-06-09,0.007450951215146162
2016-06-10,-0.005826421409403593
2016-06-13,0.0036068190531579614
2016-06-14,-0.0006739869790953756
2016-06-15,-0.004045830198459499
2016-06-16,0.0060933394096374105
2016-06-17,0.005159384736684869
2016-06-20,-0.009819232577518933
2016-06-21,-0.0022542967325134278
2016-06-22,-0.004065585105476055
2016-06-23,0.004763214223853618
2016-06-24,-0.004740633570600061
2016-06-27,0.007484629241591989
2016-06-28,0.0027014319429239375
2016-06-29,0.016838841538380445
2016-06-30,0.029145845318479635
2016-07-01,-0.0023601748307435777
2016-07-05,0.0038709459294556936
2016-07-06,0.0014994949826692139
2016-07-07,-0.02566838131433058
2016-07-08,0.012952986822440504
2016-07-11,-0.004118222930562188
2016-07-12,-0.011099054378557627
2016-07-13,0.01166400632204656
2016-07-14,-0.005438455594118263
2016-07-15,0.0032809164750284836
2016-07-18,0.0006543779199317257
2016-07-19,-0.0010898032343191755
2016-07-20,-0.009596507734985993
2016-07-21,0.012332259206835339
2016-07-22,0.013704115401932837
2016-07-25,-0.004720583293713054
2016-07-26,-0.013152077397882711
2016-07-27,-0.013546076107792682
2016-07-28,-0.001550423527236
2016-07-29,0.020629892581319753
2016-08-01,-0.013474853521287744
2016-08-02,-0.00506754044513158
2016-08-03,-0.007750285733717499
2016-08-04,-0.004463509321370185
2016-08-05,-0.014570365650723893
2016-08-08,0.0018197598182301267
2016-08-09,-0.004314596127040882
2016-08-10,-0.0013678583211242934
2016-08-11,0.0029684261456881522
2016-08-12,0.0011386971536127
2016-08-15,-0.012508521339517853
2016-08-16,-0.0023036188600611407
2016-08-17,0.010618482041051092
2016-08-18,0.009822426752729818
2016-08-19,-0.012667111291975619
2016-08-22,0.003436506853693455
2016-08-23,0.00022843470053834913
2016-08-24,-0.004564917615339392
2016-08-25,-0.0011466718107340235
2016-08-26,-0.025023238215792665
2016-08-29,0.009183229511605662
2016-08-30,-0.004899422643523832
2016-08-31,0.002578703427379647
2016-09-01,-0.003975466776008352
2016-09-02,0.009156863424548689
2016-09-06,0.003955662760340095
2016-09-07,-0.008422866466142098
2016-09-08,0.01746047244180704
2016-09-09,-0.04615002695926407
2016-09-12,0.018964276123832002
2016-09-13,-0.016463860400784736
2016-09-14,0.006064695042422574
2016-09-15,0.011574961562580643
2016-09-16,0.008343154744363757
2016-09-19,0.008510604322083948
2016-09-20,-0.0014065548453349175
2016-09-21,0.024178779134421458
2016-09-22,0.0009167373887153385
2016-09-23,0.002976874319747802
2016-09-26,-0.006849492459707451
2016-09-27,-0.016092215617837913
2016-09-28,-0.0011679338106989068
2016-09-29,-0.014970338124693061
2016-09-30,-0.0056995783325901606
2016-10-03,-0.01361420088612375
2016-10-04,-0.015011584467356398
2016-10-05,0.0022122059824498663
2016-10-06,-0.0004905232327915288
2016-10-07,-0.0007363041139710758
2016-10-10,0.003438132327352239
2016-10-11,-0.006607698808616558
2016-10-12,0.005666444633737999
2016-10-13,0.003674259335950447
2016-10-14,-0.0017081675769972104
2016-10-17,0.01638152380401281
2016-10-18,0.005773183779342439
2016-10-19,-0.009327859035874408
2016-10-20,-0.0033797780235440555
2016-10-21,-0.007994354574938356
2016-10-24,-0.002198060672468194
2016-10-25,0.007586899918314627
2016-10-26,0.0012146753472190852
2016-10-27,-0.00024317823444719444
2016-10-28,-0.004367324735984557
2016-10-31,0.025591068213190127
2016-11-01,-0.0173480979205356
2016-11-02,-0.013300833596550987
2016-11-03,0.004166222759081739
2016-11-04,-0.0017081675769972104
2016-11-07,0.02396074974819018
2016-11-08,0.004059585318392234
2016-11-09,-0.03376957323983776
2016-11-10,-0.014521404523235804
2016-11-11,-0.011738070002164092
2016-11-14,0.010108756174471267
2016-11-15,0.03402518023430945
2016-11-16,-0.01572690354905648
2016-11-17,0.0009830266141575006
2016-11-18,-0.009332019190936292
2016-11-21,0.01636109250257145
2016-11-22,0.0060976150383271754
2016-11-23,-0.012363507817450659
2016-11-25,0.017427310583015165
2016-11-28,0.032569154796752375
2016-11-29,0.0009348771335317974
2016-11-30,-0.03571457802038347
2016-12-01,-0.00653578291844259
2016-12-02,0.005117143300114924
2016-12-05,0.011878755060419355
2016-12-06,-0.008624908955965793
2016-12-07,0.017085628950580523
2016-12-08,0.013919149188759139
2016-12-09,0.010651117084954809
2016-12-12,0.00632254269467869
2016-12-13,0.008611105104692651
2016-12-14,-0.0145364790754966
2016-12-15,0.005619415263814931
2016-12-16,0.02421429103767525
2016-12-19,-0.007274344002278332
2016-12-20,0.0022897949635733994
2016-12-21,-0.004112494733851335
2016-12-22,0.0020647971527114617
2016-12-23,0.0
2016-12-27,0.0027473121490546593
2016-12-28,-0.008904359866915401
2016-12-29,0.014743193960797818
2016-12-30,-0.003859199652128442
2017-01-03,-0.01116719684790557
2017-01-04,0.006914305951508215
2017-01-05,0.001602485453302105
2017-01-06,0.010054633461157536
2017-01-09,-0.015384526536884713
2017-01-10,-0.0013785890296126313
2017-01-11,0.013345384055691412
2017-01-12,0.0006812717164779158
2017-01-13,-0.0009078597111739084
2017-01-17,0.008630359320609404
2017-01-18,-0.00517853400631596
2017-01-19,-0.011317389688094592
2017-01-20,0.0013735391974682987
2017-01-23,-0.01074541031829701
2017-01-24,0.0041600167632429574
2017-01-25,-0.001381280059819412
2017-01-26,-0.0013822493672926983
2017-01-27,-0.0062315595205245655
2017-01-30,0.0034837653499557586
2017-01-31,0.024068234920490816
2017-02-01,-0.019887055865674297
2017-02-02,0.0034588643050241785
2017-02-03,0.004365453722600998
2017-02-06,-0.005947998288224787
2017-02-07,-0.00023052666530842814
2017-02-08,0.0023021549928874396
2017-02-09,-0.008038507731598199
2017-02-10,0.004630487696477115
2017-02-13,0.00852787147951739
2017-02-14,-0.007541120925093958
2017-02-15,-0.005065692727073912
2017-02-16,0.010414185551497646
2017-02-17,-0.003893555264502302
2017-02-21,0.019314613366721467
2017-02-22,-0.0013536297176656165
2017-02-23,-0.000451821504904637
2017-02-24,0.03073440453511722
2017-02-27,0.0
2017-02-28,0.008112452559272398
2017-03-01,-0.01435415676643148
2017-03-02,0.010370904737385223
2017-03-03,-0.0056782555257353096
2017-03-06,-0.009224327214803929
2017-03-07,-0.00288249079798486
2017-03-08,-0.01324319532819307
2017-03-09,-0.001592370424652434
2017-03-10,0.01230341125743406
2017-03-13,0.001125310518785394
2017-03-14,0.000224968272539261
2017-03-15,0.01438529795340826
2017-03-16,-0.015954111817264693
2017-03-17,0.007205663881574287
2017-03-20,-0.013413836094638643
2017-03-21,0.012009862531146887
2017-03-22,0.009852255232273288
2017-03-23,-0.0006648419576490427
2017-03-24,0.001774614928866658
2017-03-27,-0.009080666000619741
2017-03-28,-0.005140809724716311
2017-03-29,-0.008087945444197442
2017-03-30,-0.005436043655101197
2017-03-31,0.010020417847900642
2017-04-03,-0.002029394988329214
2017-04-04,0.0002259722547655052
2017-04-05,0.0033882469576878016
2017-04-06,0.010580960804468464
2017-04-07,-0.0037871641246004506
2017-04-10,-0.0013417740611679774
2017-04-11,0.01410659442955109
2017-04-12,0.007065544012614167
2017-04-13,0.0008770242592381905
2017-04-17,0.0006573856586473692
2017-04-18,-0.007443114830983588
2017-04-19,-0.01632139789106113
2017-04-20,-0.005156721361433414
2017-04-21,0.0031553125329770726
2017-04-24,0.011008630277198117
2017-04-25,-0.00622216459190017
2017-04-26,-0.005142996119178345
2017-04-27,-0.0017983185159298198
2017-04-28,-0.008106158385016826
2017-05-01,-0.0077186505223516555
2017-05-02,0.0036610506572203327
2017-05-03,-0.004787255561532366
2017-05-04,-0.0041227031720887375
2017-05-05,0.00758922985249022
2017-05-08,-0.0043369980314597045
2017-05-09,-0.015359619674288338
2017-05-10,-0.005820318975000349
2017-05-11,0.001639002795695177
2017-05-12,0.0
2017-05-15,0.006312857549881201
2017-05-16,0.0013939131636153679
2017-05-17,0.012529280997030323
2017-05-18,0.0034370444661835364
2017-05-19,0.0052524527053514625
2017-05-22,0.0049976894774910186
2017-05-23,-0.0038426933621903414
2017-05-24,0.007941864983820546
2017-05-25,0.002701672067961791
2017-05-26,-0.0024698410564870654
2017-05-30,0.002926399138354574
2017-05-31,0.007854189139168799
2017-06-01,0.014027952322481108
2017-06-02,-0.008124527004700677
2017-06-05,-0.003984883904071257
2017-06-06,-0.006668156945965897
2017-06-07,0.0072297594681347555
2017-06-08,-0.013458876422972277
2017-06-09,0.007958403241022038
2017-06-12,-0.0011279542998329228
2017-06-13,-0.005420068298786607
2017-06-14,0.005222415451290763
2017-06-15,0.0011294832339894256
2017-06-16,0.0029330042752169216
2017-06-19,-0.004274431070081408
2017-06-20,0.0011296254223649438
2017-06-21,-0.007898794707962398
2017-06-22,-0.0065968583643915
2017-06-23,-0.0022900034183777063
2017-06-26,0.014000508703998937
2017-06-27,-0.012675529986161282
2017-06-28,-0.008253119071468085
2017-06-29,-0.00785934260918042
2017-06-30,0.0020972513231642953
2017-07-03,-0.007207595732866778
2017-07-05,-0.008899690892716916
2017-07-06,-0.007325113564464636
2017-07-07,0.0021424425704876793
2017-07-10,-0.003088082830062011
2017-07-11,-0.0028591339171792907
2017-07-12,0.010036170563087143
2017-07-13,-0.000946339538997143
2017-07-14,0.0030782796591990458
2017-07-17,0.02053832902466457
2017-07-18,0.007633694782875455
2017-07-19,0.01492168749562417
2017-07-20,0.005880944376431163
2017-07-21,0.005621792958159011
2017-07-24,-0.015429577838580344
2017-07-25,-0.0038607219396485926
2017-07-26,0.009804129770877301
2017-07-27,0.001128520776213282
2017-07-28,0.013982920392821452
2017-07-31,0.0002226526270392437
2017-08-01,0.006448696062743009
2017-08-02,0.0015466883233274942
2017-08-03,0.009706695725441472
2017-08-04,-0.001529672651584324
2017-08-07,-0.00021860898282388685
2017-08-08,0.0017510079036480164
2017-08-09,-0.007210282341181484
2017-08-10,0.0037411437538372727
2017-08-11,-0.0017539699008883858
2017-08-14,0.008565833345707041
2017-08-15,0.008057523516014298
2017-08-16,0.007561257119848452
2017-08-17,-0.007289988452364504
2017-08-18,0.008207059304007114
2017-08-21,0.0036420868181239463
2017-08-22,0.0032017430548287873
2017-08-23,0.005106396761892729
2017-08-24,-0.00042328282384451743
2017-08-25,0.001482170263778837
2017-08-28,0.0002115765182679752
2017-08-29,-0.004016880192347805
2017-08-30,-0.005943481596339284
2017-08-31,0.0002134408721732317
2017-09-01,-0.0068319646524970246
2017-09-05,-0.0032240254158696358
2017-09-06,-0.010135988515368566
2017-09-07,0.012535480992814207
2017-09-08,0.008905342591378318
2017-09-11,0.006243372444255879
2017-09-12,-0.019255605175556134
2017-09-13,-0.007853227212443636
2017-09-14,0.0070357918628143334
2017-09-15,0.0004370505812123504
2017-09-18,-0.00480155853334685
2017-09-19,-0.00021899413480830354
2017-09-20,-0.007896723552325402
2017-09-21,0.021888373746893786
2017-09-22,-0.0006493500220939863
2017-09-25,0.006711231356512304
2017-09-26,0.00021507562799460977
2017-09-27,-0.0077398844195748495
2017-09-28,-0.001516946654687601
2017-09-29,0.003689287276076758
2017-10-02,0.007567369279704916
2017-10-03,-0.00751053429322035
2017-10-04,0.01600012013229568
2017-10-05,0.009789252261216408
2017-10-06,0.003161228949317252
2017-10-09,0.00021000109638280584
2017-10-10,0.012602421768092231
2017-10-11,0.003733837846314536
2017-10-12,0.013019100948624684
2017-10-13,-0.007752217264888062
2017-10-16,-0.0008221459876706083
2017-10-17,0.0
2017-10-18,0.0012342847390369727
2017-10-19,0.005754491934281125
2017-10-20,0.001225912551706454
2017-10-23,-0.00040810342966846047
2017-10-24,0.0020414515129438815
2017-10-25,0.0016300563510085464
2017-10-26,0.0040686603462281035
2017-10-27,0.002633274535830177
2017-10-30,0.0012122888844114943
2017-10-31,-0.0070631893590317185
2017-11-01,0.006300846515553182
2017-11-02,0.0056550942590858355
2017-11-03,0.010444128535394892
2017-11-06,-0.01311881080727173
2017-11-07,0.0060423099580912965
2017-11-08,0.00500521506921614
2017-11-09,0.0013943659118544893
2017-11-10,0.002187912157858074
2017-11-13,0.005557931918386494
2017-11-14,0.020923578293031264
2017-11-15,-0.007927243582488308
2017-11-16,0.0013643951080171135
2017-11-17,0.002335583017617715
2017-11-20,0.0013592648429918697
2017-11-21,0.0005816001565299711
2017-11-22,-0.003294427421265178
2017-11-24,0.0025276744420910102
2017-11-27,0.00038812936080279137
2017-11-28,0.008918125899016305
2017-11-29,0.012682310598022717
2017-11-30,0.006831059670861395
2017-12-01,0.0001883915290192828
2017-12-04,-0.0033913435675008152
2017-12-05,-0.003971000450685103
2017-12-06,0.0015187573310551095
2017-12-07,-0.00668845817377095
2017-12-08,-0.0009616438610318134
2017-12-11,0.009050749556354765
2017-12-12,-0.007443120916206469
2017-12-13,0.0032690655202847196
2017-12-14,-0.004599780440164514
2017-12-15,0.006931270091513175
2017-12-18,-0.006309763792165413
2017-12-19,-0.012507464136404467
2017-12-20,-0.006624981411912256
2017-12-21,0.0005884585301296763
2017-12-22,0.0011762249006830316
2017-12-26,-0.0021537182953040857
2017-12-27,0.0009809880461393305
2017-12-28,0.006469236953756896
2017-12-29,0.003116694325891123
2018-01-02,-0.009708835260788251
2018-01-03,-0.005098102437300467
2018-01-04,-0.02936534049844497
2018-01-05,0.008324799662716043
2018-01-08,0.003020600243978322
2018-01-09,-0.0036136858944154637
2018-01-10,-0.004634168104217462
2018-01-11,0.012145392110664455
2018-01-12,0.0020001387550132588
2018-01-16,-0.010978263858607007
2018-01-17,0.014531091210642666
2018-01-18,-0.010543160291644926
2018-01-19,0.0012062572244113667
2018-01-22,0.004819512092945288
2018-01-23,0.01358898509409312
2018-01-24,-0.0059149445869264294
2018-01-25,0.013883560851768229
2018-01-26,0.0015647646230945167
2018-01-29,-0.009960714721259367
2018-01-30,0.006312735809084646
2018-01-31,0.016859641566827177
2018-02-01,-0.02313493362170771
2018-02-02,-0.012433233167912339
2018-02-05,-0.02398089740654996
2018-02-06,-0.024774925438573514
2018-02-07,0.0014695055137190494
2018-02-08,-0.02033534577659235
2018-02-09,0.010914042791917655
2018-02-12,0.008043961029769564
2018-02-13,0.00881991664476156
2018-02-14,-0.008742805826133737
2018-02-15,0.0207896263893228
2018-02-16,0.016868806494387156
2018-02-20,-0.0028321855410019525
2018-02-21,-0.015418717244821578
2018-02-22,0.013393432432566632
2018-02-23,0.027450132529369453
2018-02-26,-0.004551531226754668
2018-02-27,-0.03001985078602476
2018-02-28,-0.007378969679251002
2018-03-01,-0.0028903613373303383
2018-03-02,-0.012218235395111132
2018-03-05,0.007757094027532663
2018-03-06,-0.018306673632526804
2018-03-07,-0.007702250012095013
2018-03-08,0.009702806626657567
2018-03-09,0.004697698262098315
2018-03-12,0.011264600336740704
2018-03-13,-0.003993519659344802
2018-03-14,0.022367467640633798
2018-03-15,0.004128317216346211
2018-03-16,0.013155159721047305
2018-03-19,0.00020278929707551185
2018-03-20,-0.006491006274517486
2018-03-21,-0.012045569828823655
2018-03-22,-0.002686299660236924
2018-03-23,-0.007459960763835816
2018-03-26,0.011064607966485118
2018-03-27,0.01837740102442509
2018-03-28,0.0008112566454370196
2018-03-29,0.017828044791669218
2018-04-02,-0.007364912580222094
2018-04-03,0.008622532922060833
2018-04-04,0.0013916999880827507
2018-04-05,0.007146786713126296
2018-04-06,-0.012418367209700465
2018-04-09,0.0041916695395165515
2018-04-10,-0.009143347686381142
2018-04-11,0.00020060898317630915
2018-04-12,-0.00842378964287227
2018-04-13,0.008899898006086593
2018-04-16,0.010625392647393594
2018-04-17,0.009125017486386167
2018-04-18,-0.008256253887183873
2018-04-19,-0.008324987094241454
2018-04-20,-0.010393844096527216
2018-04-23,-0.0026257280796985194
2018-04-24,0.011138117952566473
2018-04-25,0.00821140061929082
2018-04-26,0.016487992134293306
2018-04-27,0.007035243935854529
2018-04-30,0.012031975940020256
2018-05-01,-0.005560801271232485
2018-05-02,-0.007713067897494819
2018-05-03,0.007967449092328271
