Date,SHW
2015-10-06,-0.018618109679512274
2015-10-07,0.010309813541462098
2015-10-08,0.021285986724532524
2015-10-09,-0.005527939985240926
2015-10-12,0.0037470442118383573
2015-10-13,0.00463558958085275
2015-10-14,-0.009759291625838662
2015-10-15,-0.026514084233981605
2015-10-16,0.03003213009235406
2015-10-19,-0.0012338106817791905
2015-10-20,-0.01346396255154414
2015-10-21,-0.005175492447797692
2015-10-22,0.035954046030764575
2015-10-23,-0.004697516456895201
2015-10-26,0.005981154511882858
2015-10-27,-0.021558314742896156
2015-10-28,0.02004924670984609
2015-10-29,0.045995703383689523
2015-10-30,0.03378436668156293
2015-11-02,0.011243045398451113
2015-11-03,0.0005929859271549542
2015-11-04,0.0026296588817718014
2015-11-05,-0.0095676991039777
2015-11-06,-0.0032822986322181835
2015-11-09,-0.002507059373617948
2015-11-10,-0.0049644467384966084
2015-11-11,0.005858693098585999
2015-11-12,-0.015143916314036998
2015-11-13,0.0020603216445620465
2015-11-16,0.01629716048971197
2015-11-17,0.01056510105591979
2015-11-18,0.010677478573872135
2015-11-19,0.0007702500528026235
2015-11-20,0.005351478479898031
2015-11-23,0.004229230744538626
2015-11-24,0.0031949108084750044
2015-11-25,-0.0019543993401515136
2015-11-27,0.003807526587883414
2015-11-30,-0.0027450867717392358
2015-12-01,0.005396927100170146
2015-12-02,-0.015672400369110107
2015-12-03,-0.026353276614101362
2015-12-04,0.02409680470092379
2015-12-07,-0.0066810142992767
2015-12-08,0.0009612065929585079
2015-12-09,-0.011629875188993166
2015-12-10,-0.004370301384115649
2015-12-11,-0.01748342963874394
2015-12-14,0.005575036489741336
2015-12-15,0.00018986673900411866
2015-12-16,0.023273870141749198
2015-12-17,-0.023449633985181184
2015-12-18,-0.026481544237400567
2015-12-21,0.01896716544432997
2015-12-22,0.002911056015818314
2015-12-23,0.020240681250416115
2015-12-24,-0.007411173957218797
2015-12-28,-0.0035452172486680755
2015-12-29,0.002497722931663615
2015-12-30,-0.009211543124684196
2015-12-31,-0.010859104682100829
2016-01-04,-0.01868288493850656
2016-01-05,0.004043592328838885
2016-01-06,-0.028931115771694715
2016-01-07,-0.02741771372800028
2016-01-08,0.0008279091101581759
2016-01-11,0.000827120788912783
2016-01-12,0.018391045079747315
2016-01-13,-0.02134587877432048
2016-01-14,0.008625162873704628
2016-01-15,-0.00468707229347054
2016-01-19,-0.011358727786121459
2016-01-20,0.025151450329381042
2016-01-21,0.002445364119090465
2016-01-22,0.01642458089196852
2016-01-25,-0.02347906792847465
2016-01-26,0.02162708970788696
2016-01-27,0.011346269401494968
2016-01-28,-0.010267568172154906
2016-01-29,0.02407241712098185
2016-02-01,-0.0032071694711667265
2016-02-02,-0.02315084213833285
2016-02-03,0.031773758557493315
2016-02-04,0.013236745750736079
2016-02-05,-0.015907181916907764
2016-02-08,-0.03705313619500261
2016-02-09,0.02351708075715253
2016-02-10,0.0011091677060779404
2016-02-11,-0.019112488946840478
2016-02-12,0.035379599335805034
2016-02-16,0.008922355083847755
2016-02-17,0.0008113000506158041
2016-02-18,-0.016862693357606595
2016-02-19,0.0028653455467129163
2016-02-22,0.008962552884651531
2016-02-23,-0.01198637928644064
2016-02-24,0.01963026908678689
2016-02-25,0.02545681728242899
2016-02-26,0.028516849046760218
2016-02-29,-0.009266686098199362
2016-03-01,0.039408504680735756
2016-03-02,-0.026568531440503307
2016-03-03,-0.006211387206165653
2016-03-04,0.01772125606601338
2016-03-07,-0.001914547435193592
2016-03-08,-0.0003259448882420024
2016-03-09,-0.0035482887910615046
2016-03-10,0.015951685650168468
2016-03-11,0.01870520314506008
2016-03-14,-0.004002689291823569
2016-03-15,-0.0033485838626784448
2016-03-16,0.015102281271490492
2016-03-17,0.00027866554644506714
2016-03-18,0.005573060896122195
2016-03-21,-0.053344342547893886
2016-03-22,0.031871071775754434
2016-03-23,0.003510635655005645
2016-03-24,-0.005795467900580498
2016-03-28,0.009170328391278959
2016-03-29,0.005881650476315059
2016-03-30,-0.004096651612118696
2016-03-31,0.000843579765445579
2016-04-01,0.010468335145068952
2016-04-04,-0.0018077295802265692
2016-04-05,0.00038309186042684296
2016-04-06,0.012289397522764922
2016-04-07,0.006740993452613253
2016-04-08,0.014518321432464898
2016-04-11,-0.007643696986863402
2016-04-12,0.010010020425764488
2016-04-13,-0.0019485422033100885
2016-04-14,-0.008684517634310662
2016-04-15,0.006553518097963451
2016-04-18,0.0011466085307909601
2016-04-19,0.005156055204024401
2016-04-20,0.005765719684860393
2016-04-21,-0.008832923752274957
2016-04-22,0.005818044565240488
2016-04-25,0.0005014611223426169
2016-04-26,0.0029071167290595223
2016-04-27,-0.004464750023509212
2016-04-28,-0.030691567648016504
2016-04-29,-0.007941688808695058
2016-05-02,0.0076570356130254424
2016-05-03,-0.0017612386609281439
2016-05-04,0.0
2016-05-05,-0.000415378762456009
2016-05-06,0.005538872608691792
2016-05-09,0.004543826152066499
2016-05-10,0.014393545528994744
2016-05-11,-0.006756818789213748
2016-05-12,0.007415128653440295
2016-05-13,-0.010162864420504736
2016-05-16,0.015383847402438589
2016-05-17,-0.01679683570844759
2016-05-18,-0.0020901350175941413
2016-05-19,-0.009923348871385573
2016-05-20,0.004404393789102068
2016-05-23,0.010738617976554066
2016-05-24,-0.002732862770356337
2016-05-25,-0.0022952223828806018
2016-05-26,-0.00971653339394718
2016-05-27,0.011684242145551638
2016-05-31,-0.0023994191570484436
2016-06-01,0.0008588074003987867
2016-06-02,0.002368824053483598
2016-06-03,-0.0035275155234348876
2016-06-06,0.00848838679474162
2016-06-07,0.0012265986909616444
2016-06-08,0.00500258809988452
2016-06-09,-0.007686842147355599
2016-06-10,-0.003344107357570625
2016-06-13,-0.0020546680623223512
2016-06-14,0.0024017922600669817
2016-06-15,-0.004210467019681863
2016-06-16,-0.001305883517104367
2016-06-17,-0.007675102719741478
2016-06-20,0.004334922189724644
2016-06-21,-0.00711375639889511
2016-06-22,0.008417139687441066
2016-06-23,-0.0034147936778298194
2016-06-24,-0.017928006791039452
2016-06-27,-0.01208821651430414
2016-06-28,0.0347463509551631
2016-06-29,0.001206479283130113
2016-06-30,0.011225475010039121
2016-07-01,0.00044256155440347555
2016-07-05,0.002927246398247263
2016-07-06,0.017410046462168705
2016-07-07,0.007705302528487001
2016-07-08,0.014630993631743028
2016-07-11,0.002185816547777275
2016-07-12,-0.004915554447042836
2016-07-13,0.003958472875588148
2016-07-14,-0.0020856504301800527
2016-07-15,-0.0011428610392510974
2016-07-18,0.004413163945334864
2016-07-19,0.005695788146067748
2016-07-20,0.010032419114727187
2016-07-21,-0.06879203505001119
2016-07-22,0.01015015190200197
2016-07-25,0.005484010058407485
2016-07-26,-0.007757667956551417
2016-07-27,-0.002048451414017105
2016-07-28,0.019124359921673273
2016-07-29,0.006176603646610435
2016-08-01,-0.007906899435771275
2016-08-02,0.014695756712379993
2016-08-03,-0.0007289122761861
2016-08-04,-0.004908720149440771
2016-08-05,0.0011663881680497035
2016-08-08,-0.009354828511362823
2016-08-09,-0.0076620369519472264
2016-08-10,0.0039622131617473855
2016-08-11,0.0009443808167426404
2016-08-12,-0.003133991301999206
2016-08-15,0.0017579440911925648
2016-08-16,-0.016198009319595696
2016-08-17,-0.010458290824462368
2016-08-18,0.0032333648158617834
2016-08-19,-0.0028069443655861503
2016-08-22,0.00041699819358198553
2016-08-23,0.011254258221367941
2016-08-24,-0.014838423865857542
2016-08-25,-0.0010461142439033289
2016-08-26,-0.002408132521520834
2016-08-29,0.003008542561033778
2016-08-30,0.0001047972406851283
2016-08-31,-0.01046332299361552
2016-09-01,0.00549846361575268
2016-09-02,0.0040664524968085924
2016-09-06,-0.004538685009375487
2016-09-07,0.0047697646388698
2016-09-08,-0.010960301289315355
2016-09-09,-0.031621781572769514
2016-09-12,0.01807651387506315
2016-09-13,-0.020046786512997405
2016-09-14,0.006794723083205945
2016-09-15,0.00409970384781988
2016-09-16,-0.009973046860269563
2016-09-19,-0.001642110405913444
2016-09-20,0.005995541337779908
2016-09-21,0.011665583717440198
2016-09-22,0.004454266235703885
2016-09-23,0.012087713357174179
2016-09-26,-0.009505082626957928
2016-09-27,0.007384453269688729
2016-09-28,-0.0016290776758772774
2016-09-29,-0.016387348322771
2016-09-30,-0.0023080798527691515
2016-10-03,-0.0029637214263135148
2016-10-04,-0.01754654296546787
2016-10-05,0.004021903596150844
2016-10-06,0.007276840815246599
2016-10-07,-0.019447692163119923
2016-10-10,0.007442542772852612
2016-10-11,-0.012299508228421074
2016-10-12,0.006058135819448696
2016-10-13,0.0015980597726321655
2016-10-14,-0.003933763886774355
2016-10-17,0.004433703311945925
2016-10-18,0.004673700664322045
2016-10-19,0.0023999275162036593
2016-10-20,0.015948520209849493
2016-10-21,0.004749321589678335
2016-10-24,0.002670224819799616
2016-10-25,-0.10893191245890121
2016-10-26,0.006542571312415646
2016-10-27,-0.00654012629106504
2016-10-28,-0.011591672776943729
2016-10-31,0.0005315587159169244
2016-11-01,-0.01727518624788027
2016-11-02,0.00768801043898959
2016-11-03,-0.003959176797091457
2016-11-04,0.004223288590018637
2016-11-07,0.02238815580227671
2016-11-08,0.017018239804805546
2016-11-09,0.02200691108261954
2016-11-10,0.02820691656941765
2016-11-11,-0.012263603400435086
2016-11-14,0.006188804318232988
2016-11-15,0.00892225559771509
2016-11-16,-0.01098551132650849
2016-11-17,0.0027864803215615908
2016-11-18,-0.00921169844411207
2016-11-21,0.022475215661480474
2016-11-22,0.009919205215743743
2016-11-23,0.013505546379084743
2016-11-25,0.009397912605018544
2016-11-28,-0.0034554373758589607
2016-11-29,0.008393963416080341
2016-11-30,-0.02768541704336791
2016-12-01,-0.010384523802844936
2016-12-02,-0.0030841732267072874
2016-12-05,0.005055696374818064
2016-12-06,0.0002253935622034131
2016-12-07,0.012459415117736405
2016-12-08,0.00585669681493628
2016-12-09,-0.001621672516306849
2016-12-12,-0.0005905657419151833
2016-12-13,-0.004321115194329317
2016-12-14,-0.011498739853453288
2016-12-15,0.004615298311463789
2016-12-16,0.015090322080453689
2016-12-19,-0.010597599194112184
2016-12-20,-0.01000394798366111
2016-12-21,0.018858412315785777
2016-12-22,-0.003687293528736535
2016-12-23,0.007734837448892806
2016-12-27,0.00029383172081298703
2016-12-28,-0.0076364734548225455
2016-12-29,0.0030708550062241713
2016-12-30,-0.008815532193247377
2017-01-03,0.021582340888553375
2017-01-04,0.006775084824692135
2017-01-05,-0.0007960065929800697
2017-01-06,0.010174705350743274
2017-01-09,-0.0008244871533139575
2017-01-10,0.00043053373241108694
2017-01-11,0.017498887801326912
2017-01-12,-0.000775534085315166
2017-01-13,0.0055017985945367
2017-01-17,-0.002595700700082526
2017-01-18,0.009143310691645423
2017-01-19,-0.013486122727445315
2017-01-20,0.0018722864938751638
2017-01-23,0.0013397769477863086
2017-01-24,-0.011373040964003045
2017-01-25,0.009438079511608688
2017-01-26,0.07614158231934187
2017-01-27,0.00065566072664347
2017-01-30,-0.0012124164070260735
2017-01-31,-0.0033460350481728796
2017-02-01,0.0078009850091671495
2017-02-02,-0.007577176001862029
2017-02-03,0.0004606762597381131
2017-02-06,-0.006677664701477792
2017-02-07,0.0002648795276847249
2017-02-08,0.01095854371035987
2017-02-09,0.0037004030557759027
2017-02-10,-6.522314700962983e-05
2017-02-13,0.010278596793311223
2017-02-14,0.0009041322891825132
2017-02-15,3.22925948295083e-05
2017-02-16,0.004065705733863334
2017-02-17,0.0005784972760998208
2017-02-21,0.0037577804960644556
2017-02-22,-0.00019189402326413862
2017-02-23,-0.004524807438471168
2017-02-24,0.00789794249458331
2017-02-27,-0.007836053792346864
2017-02-28,-0.005351700299063511
2017-03-01,0.022104221085339715
2017-03-02,-0.00757859848048259
2017-03-03,-0.0033229748400184222
2017-03-06,-0.001987887026902113
2017-03-07,-0.002344652707618744
2017-03-08,0.0013520975046299455
2017-03-09,-0.0025399309151469263
2017-03-10,0.0054477280492377655
2017-03-13,-3.1919234854904666e-05
2017-03-14,-0.005611011729033999
2017-03-15,0.007931810552201934
2017-03-16,-0.004062796528058188
2017-03-17,0.006584631258987228
2017-03-20,-0.003988518677593977
2017-03-21,-0.013392250921343885
2017-03-22,0.012047628764508822
2017-03-23,-0.002919617417445175
2017-03-24,-0.004183491564025532
2017-03-27,6.458279000032263e-05
2017-03-28,0.004750231240826741
2017-03-29,-0.002572992800517926
2017-03-30,0.00022581497394824623
2017-03-31,-6.466287485895617e-05
2017-04-03,-0.005093444293740035
2017-04-04,-0.0007454022812742878
2017-04-05,0.0029183871254385707
2017-04-06,0.0038476171505403833
2017-04-07,0.008374530663949997
2017-04-10,-0.0038966737967283116
2017-04-11,0.0017632667768741062
2017-04-12,0.0017925045794688899
2017-04-13,-0.0147302061943827
2017-04-17,0.008107722559585584
2017-04-18,0.0007076868730941932
2017-04-19,0.0015109405547519827
2017-04-20,0.04005905237766183
2017-04-21,0.0017899764966715637
2017-04-24,0.009642726349026631
2017-04-25,0.01052714764782503
2017-04-26,-0.0007248871651591715
2017-04-27,0.013990671793355336
2017-04-28,-0.002652546579837045
2017-05-01,-0.006363943402129313
2017-05-02,0.006464947423209688
2017-05-03,-0.0015535806791432405
2017-05-04,0.01325625387552365
2017-05-05,-0.0010925096282323743
2017-05-08,-0.0014485829197334876
2017-05-09,0.0018648112187813481
2017-05-10,-0.0020093210474249057
2017-05-11,-0.0090612075543679
2017-05-12,-0.0017629941194009513
2017-05-15,-0.00035932963887486125
2017-05-16,0.008834008182613706
2017-05-17,-0.022497929138044492
2017-05-18,0.00837224965062311
2017-05-19,0.003471922798400584
2017-05-22,-0.002767987369670988
2017-05-23,0.001387909355391459
2017-05-24,0.0026211904369577432
2017-05-25,0.003936501005028736
2017-05-26,0.002574142052587547
2017-05-30,0.0012242876118209178
2017-05-31,-0.010705116172433193
2017-06-01,0.021611164697844965
2017-06-02,0.019059727368627044
2017-06-05,-0.009090982196847341
2017-06-06,-0.0056683049781630634
2017-06-07,-0.00017616256822061693
2017-06-08,0.016781086559028324
2017-06-09,0.02005943436113755
2017-06-12,-0.014082742231162237
2017-06-13,0.015261280172635061
2017-06-14,-0.0015853935598257873
2017-06-15,-0.0033741018430543113
2017-06-16,-0.0027025178604920264
2017-06-19,0.018399587921257288
2017-06-20,0.0026890428818167056
2017-06-21,-0.0071515730823927814
2017-06-22,-0.001828730637127407
2017-06-23,0.006623997330418074
2017-06-26,0.005265001544278336
2017-06-27,-0.002284462600424142
2017-06-28,0.008013206005073048
2017-06-29,-0.023238889501267956
2017-06-30,-0.004764337431161225
2017-07-03,0.006468049163645073
2017-07-05,-0.00608668621938413
2017-07-06,-0.003560198119249236
2017-07-07,0.0062884066772328495
2017-07-10,-0.0002839774437980447
2017-07-11,0.0038077196894734655
2017-07-12,0.007614453371518559
2017-07-13,-0.002275670694464549
2017-07-14,0.003717066627723753
2017-07-17,0.008219375879349622
2017-07-18,-0.0034225188499455994
2017-07-19,0.004327738131112424
2017-07-20,-0.024852720443743093
2017-07-21,0.003962662261559613
2017-07-24,-0.0014766257802696359
2017-07-25,0.001620846711364976
2017-07-26,-0.004599180796872604
2017-07-27,-0.014318547598929476
2017-07-28,-0.009259801281115254
2017-07-31,-0.01492507846235891
2017-08-01,-0.0005335585439660839
2017-08-02,-5.9283522535036326e-05
2017-08-03,-0.009018922044984223
2017-08-04,0.003113485631422108
2017-08-07,-0.0020293317407570344
2017-08-08,-0.005652195198471488
2017-08-09,0.009563816909940126
2017-08-10,-0.010843490478747109
2017-08-11,-0.00048192546323144736
2017-08-14,0.016964178784122375
2017-08-15,-0.014636821464075411
2017-08-16,0.00515518474155785
2017-08-17,-0.01160686586679649
2017-08-18,-0.0017901654945247092
2017-08-21,0.0019758958886504363
2017-08-22,0.028548023935633937
2017-08-23,-0.00961575941155457
2017-08-24,-0.00062533488347849
2017-08-25,0.010728383549977405
2017-08-28,-0.0007077832007501561
2017-08-29,-0.01705416868225007
2017-08-30,0.014588389342433228
2017-08-31,0.0037573581809275947
2017-09-01,0.012821821942264666
2017-09-05,0.003957620136535667
2017-09-06,-0.005855213540072013
2017-09-07,-0.009942722932938075
2017-09-08,0.01472514121534041
2017-09-11,0.008620118548333222
2017-09-12,0.00814325295952667
2017-09-13,-0.009790103889952939
2017-09-14,-0.0010953482294284722
2017-09-15,-0.016044471552578488
2017-09-18,-0.0037537854408835614
2017-09-19,0.008948958723901335
2017-09-20,0.012546080481876665
2017-09-21,0.007405509337796046
2017-09-22,0.00042911577535198475
2017-09-25,0.00640432411395353
2017-09-26,0.0003977840551490086
2017-09-27,-0.006531549988313512
2017-09-28,0.020580861810579387
2017-09-29,0.002800598217228112
2017-10-02,0.0038825239651596455
2017-10-03,0.041565789011455356
2017-10-04,-0.000534269652141206
2017-10-05,0.015313782555007593
2017-10-06,0.009397164619564524
2017-10-09,-0.00383329235025609
2017-10-10,-0.001387362155114591
2017-10-11,0.004115680468790073
2017-10-12,0.0013832751277325084
2017-10-13,0.005918242612599656
2017-10-16,-0.004587200560300597
2017-10-17,-0.0036191331839606766
2017-10-18,0.0036844944155971504
2017-10-19,0.009060448010237865
2017-10-20,0.005495883306452232
2017-10-23,-0.0080061227917968
2017-10-24,0.006027225065807995
2017-10-25,0.009333528931052326
2017-10-26,0.010088290577545678
2017-10-27,0.0019920775713127004
2017-10-30,-0.007651560140572777
2017-10-31,0.002282546041305622
2017-11-01,0.001569461499424829
2017-11-02,-0.009247945520486356
2017-11-03,0.012751199665103519
2017-11-06,-0.007982312702989769
2017-11-07,0.00017743731720254452
2017-11-08,0.0038073495797921186
2017-11-09,-0.021440788292207302
2017-11-10,0.006278741403591193
2017-11-13,0.00064161473377089
2017-11-14,-0.0014882560766786845
2017-11-15,-0.008146384535056561
2017-11-16,0.007582312544978764
2017-11-17,-0.002706044973607491
2017-11-20,0.0018348017204805611
2017-11-21,0.006293497442866336
2017-11-22,0.0011023765432331967
2017-11-24,0.00888477905090057
2017-11-27,-0.009694731830161785
2017-11-28,0.01878464046391115
2017-11-29,-0.009005330066925055
2017-11-30,0.013859353303039335
2017-12-01,-0.010891145747969233
2017-12-04,0.03001994823922649
2017-12-05,-0.0033910469195320703
2017-12-06,-0.010750714408986672
2017-12-07,0.013160610646675286
2017-12-08,0.005855689342602055
2017-12-11,-0.0026664332298504956
2017-12-12,-0.001814552114002721
2017-12-13,-0.0038573655860336675
2017-12-14,-0.01287438904349214
2017-12-15,0.008969618820081182
2017-12-18,0.010722560140042692
2017-12-19,0.009114078310742402
2017-12-20,0.005997495371236061
2017-12-21,-0.006781955862082301
2017-12-22,0.0037907195614159672
2017-12-26,-0.004115385234927271
2017-12-27,-0.0028924124837094167
2017-12-28,0.006996516889661963
2017-12-29,-0.0073355851032579356
2018-01-02,0.008926196687521593
2018-01-03,0.004012219381178017
2018-01-04,-0.005440938022898134
2018-01-05,0.02072140094549968
2018-01-08,0.005549477269317427
2018-01-09,0.0004955033703806233
2018-01-10,-0.011032349895256477
2018-01-11,0.013896313940187754
2018-01-12,0.017584970135376965
2018-01-16,-0.02072341834894953
2018-01-17,0.007242985853622708
2018-01-18,0.008947371919359348
2018-01-19,9.291124670185447e-05
2018-01-22,-0.008403370888477202
2018-01-23,0.004752415779857522
2018-01-24,0.0003960138256018375
2018-01-25,-0.010992724958536981
2018-01-26,-0.0023072959680273675
2018-01-29,-0.006821721325200647
2018-01-30,0.0013547160886691056
2018-01-31,-0.010086418019927379
2018-02-01,-0.011939079282585419
2018-02-02,-0.021837797897292677
2018-02-05,-0.024558207264038234
2018-02-06,0.029931668246746757
2018-02-07,-0.00375265709517425
2018-02-08,-0.0392338555140439
2018-02-09,0.028917663080691103
2018-02-12,0.012109626348860925
2018-02-13,0.005127848676045099
2018-02-14,-0.00024628797002346214
2018-02-15,-0.011265882250776293
2018-02-16,0.0030171309875948182
2018-02-20,-0.013994903204919473
2018-02-21,0.001159688430868222
2018-02-22,0.004406935187868166
2018-02-23,0.00045188470512558254
2018-02-26,0.01506791270352914
2018-02-27,-0.011850196814799818
2018-02-28,0.005432469452978372
2018-03-01,-0.012624861147194966
2018-03-02,-0.0158129095871844
2018-03-05,0.007328760593737105
2018-03-06,0.020173140086634733
2018-03-07,0.01688112318035584
2018-03-08,-0.00846011706557992
2018-03-09,0.041573326132325006
2018-03-12,-0.014032588685248704
2018-03-13,-0.003564542641479207
2018-03-14,-0.011479659110471663
2018-03-15,0.003055982459418738
2018-03-16,-0.00302221758919452
2018-03-19,-0.009046035257670781
2018-03-20,0.0014311788121939006
2018-03-21,-0.0016756415494635357
2018-03-22,-0.029933203396666164
2018-03-23,-0.011905616496099114
2018-03-26,0.016760297565889815
2018-03-27,-0.010660102546250383
2018-03-28,-0.013999694614366898
2018-03-29,0.017832629035529513
2018-04-02,-0.026114546745117706
2018-04-03,0.02917138284102405
2018-04-04,0.008752804000344838
2018-04-05,0.0009080646708536921
2018-04-06,-0.027997619569334997
2018-04-09,0.008840779517131914
2018-04-10,-0.00244127407468564
2018-04-11,0.0011849801641754532
2018-04-12,-0.005094917676248256
2018-04-13,-0.0031551343743161375
2018-04-16,0.0064342994082000615
2018-04-17,0.027093905435067178
2018-04-18,0.00617427668391235
2018-04-19,-0.011699042253720093
2018-04-20,-0.009591452904561426
2018-04-23,-0.011926786714655968
2018-04-24,-0.04805137215744759
2018-04-25,0.009862162145001685
2018-04-26,-0.003890595184959489
2018-04-27,0.010424012133173788
