Date,LH
2015-10-07,0.012512390643297122
2015-10-08,0.00035832691886472645
2015-10-09,0.005729107511888376
2015-10-12,0.0022251855878365756
2015-10-13,-0.01332147078222623
2015-10-14,0.004050298615881687
2015-10-15,0.0343344202475937
2015-10-16,0.01759400343887596
2015-10-19,-0.0001702862739102473
2015-10-20,0.0016185465615732308
2015-10-21,-0.013097410223843364
2015-10-22,-0.0562738392247063
2015-10-23,0.022281219433454957
2015-10-26,0.05171956191410021
2015-10-27,0.02488518258862693
2015-10-28,0.017734363283157695
2015-10-29,0.004396920739841104
2015-10-30,-0.00494504856021194
2015-11-02,0.0140132686538883
2015-11-03,-0.0032140720435991366
2015-11-04,-0.007818717797666519
2015-11-05,-0.009423927611926897
2015-11-06,-0.0013943071706327137
2015-11-09,0.009034258425011155
2015-11-10,0.00830206516674803
2015-11-11,-0.02252180292668482
2015-11-12,-0.011809267120241218
2015-11-13,0.00025062646957096923
2015-11-16,0.009691629751727993
2015-11-17,0.021183394416469437
2015-11-18,0.006320304441672642
2015-11-19,-0.03140334325433025
2015-11-20,0.009809419819843734
2015-11-23,-0.002963541218209076
2015-11-24,0.0005777936057405064
2015-11-25,0.00528161799287985
2015-11-27,0.0020520530057013264
2015-11-30,-0.004341531377486385
2015-12-01,0.03110058440803498
2015-12-02,-0.009096548804523263
2015-12-03,-0.025607986089132284
2015-12-04,0.030908915962021277
2015-12-07,-0.00024034569450559484
2015-12-08,0.0031272472942003304
2015-12-09,-0.017746002963519247
2015-12-10,-0.0023600649318884503
2015-12-11,-0.011583151094451627
2015-12-14,-0.012296705627374949
2015-12-15,0.025651734384650293
2015-12-16,-0.0059469410033287096
2015-12-17,-0.0027865571354483976
2015-12-18,0.0006573942911880515
2015-12-21,0.022339152248114003
2015-12-22,-0.0011248967464095871
2015-12-23,0.0024932972740847603
2015-12-24,0.00040121155800876274
2015-12-28,-0.002405933117239578
2015-12-29,0.0064308736648404086
2015-12-30,-0.008067054263250939
2015-12-31,-0.004428631743863987
2016-01-04,-0.00606613813837531
2016-01-05,-0.007242085320838809
2016-01-06,-0.009508275578158809
2016-01-07,-0.01861971073470059
2016-01-08,-0.019731645688465083
2016-01-11,-0.005419450790484781
2016-01-12,-0.00432450452318156
2016-01-13,-0.029100055620551513
2016-01-14,-0.000715929831761053
2016-01-15,-0.005551210091104042
2016-01-19,-0.010263448009317666
2016-01-20,-0.0021834865626743083
2016-01-21,-0.00629012261060069
2016-01-22,0.03633016607329331
2016-01-25,-0.01743986236009276
2016-01-26,0.015406806496865988
2016-01-27,0.0010647458354209327
2016-01-28,-0.02685689301947991
2016-01-29,0.023317276308574497
2016-02-01,-0.0007120692653833638
2016-02-02,-0.026186924897664388
2016-02-03,-0.004390431927116745
2016-02-04,-0.004777063164296935
2016-02-05,-0.019938977626837162
2016-02-08,-0.04926077137876661
2016-02-09,0.015751885089367867
2016-02-10,0.02009163539111447
2016-02-11,-0.0305000167551418
2016-02-12,0.015976460388944513
2016-02-16,0.01436609378889342
2016-02-17,0.012440100776709873
2016-02-18,0.02674872731868727
2016-02-19,0.0008284786205778882
2016-02-22,0.017016024663666585
2016-02-23,-0.010581422919446637
2016-02-24,0.007129865460951068
2016-02-25,0.004901026015146082
2016-02-26,0.002799837665876437
2016-02-29,-0.010717903737511136
2016-03-01,0.012199440361902347
2016-03-02,-0.011782498876904635
2016-03-03,0.018658401987522666
2016-03-04,0.0022336522730652675
2016-03-07,-0.003031089234109552
2016-03-08,-0.013502587930554477
2016-03-09,0.007432951129385801
2016-03-10,0.00260936405571055
2016-03-11,0.036435441002508506
2016-03-14,-0.003983217717659859
2016-03-15,-0.02129874485706218
2016-03-16,0.013234960595020384
2016-03-17,-0.01525371803094111
2016-03-18,0.02083159249637867
2016-03-21,-0.004796380637864139
2016-03-22,-0.0020155585268020193
2016-03-23,0.000263567579628754
2016-03-24,0.0008777588664157232
2016-03-28,0.0009647447631675465
2016-03-29,0.014106701564410518
2016-03-30,0.018230491671247684
2016-03-31,-0.00610945815655195
2016-04-01,0.011098935898333773
2016-04-04,-0.0012666937777552345
2016-04-05,-0.008285545989138998
2016-04-06,0.019522607782443524
2016-04-07,-0.009448961618706675
2016-04-08,0.00050656493004686
2016-04-11,-0.007424920987324057
2016-04-12,-0.0006800492220114807
2016-04-13,0.005869425864506228
2016-04-14,0.006426944901197995
2016-04-15,0.004621391524190388
2016-04-18,-0.006189225600788606
2016-04-19,0.0014308018864730432
2016-04-20,0.0001679474113986945
2016-04-21,0.016721443088830723
2016-04-22,0.006363571123247702
2016-04-25,0.02734668004177787
2016-04-26,0.013109488694975857
2016-04-27,0.0020513414710847666
2016-04-28,-0.011259791170245226
2016-04-29,-0.0019909920405978276
2016-05-02,0.004309004168725705
2016-05-03,-0.00421079562207749
2016-05-04,-0.009175878355823786
2016-05-05,0.002496360312324253
2016-05-06,-0.001606685905199523
2016-05-09,0.00522966735050856
2016-05-10,0.014086937071533301
2016-05-11,0.00023677357898810314
2016-05-12,-0.007654134380397304
2016-05-13,0.008428728622645876
2016-05-16,0.004888861082405382
2016-05-17,-0.009808449725935309
2016-05-18,0.0007131914923554916
2016-05-19,-0.0014255128873219558
2016-05-20,0.004044450083125817
2016-05-23,-7.89562869948357e-05
2016-05-24,0.012322243932248789
2016-05-25,-0.004525594731581095
2016-05-26,-0.0021163362281795273
2016-05-27,0.005498439544658673
2016-05-31,-0.00046877333165928903
2016-06-01,0.00226647514726408
2016-06-02,0.010293219750722837
2016-06-03,-0.0050941030416511435
2016-06-06,0.008378368450776552
2016-06-07,-0.003077150526312189
2016-06-08,0.014662847636912835
2016-06-09,-0.0022057646975662815
2016-06-10,-0.006784040245914724
2016-06-13,-0.02118189999916964
2016-06-14,0.001960166294377119
2016-06-15,-0.01095550015084612
2016-06-16,0.007595558166811012
2016-06-17,-0.012956370136650297
2016-06-20,0.014399328699332248
2016-06-21,0.005646540367175712
2016-06-22,0.011931733771806563
2016-06-23,0.010943397006317523
2016-06-24,-0.011892025719011712
2016-06-27,-0.0315538448235565
2016-06-28,0.007488175847153888
2016-06-29,0.023009391428665982
2016-06-30,0.006879090810388622
2016-07-01,0.00782968573639331
2016-07-05,-0.004265278862107702
2016-07-06,0.009485138654932168
2016-07-07,0.0
2016-07-08,0.02523311878461154
2016-07-11,0.0018477428202265944
2016-07-12,0.005164056030560582
2016-07-13,-0.002568694908057445
2016-07-14,0.003090562644625594
2016-07-15,-0.0009536586219612841
2016-07-18,0.0016885916040574322
2016-07-19,0.0027856686452094603
2016-07-20,0.009649140121954725
2016-07-21,-0.0017377077630021942
2016-07-22,0.006817523008670667
2016-07-25,-0.007059472288575175
2016-07-26,0.0011606462558859665
2016-07-27,-0.0028983188062231546
2016-07-28,0.006613175758548362
2016-07-29,0.007580749260629238
2016-08-01,0.0005016074298331841
2016-08-02,-0.0017905096432206946
2016-08-03,0.005380964911267938
2016-08-04,-0.0002852877823180666
2016-08-05,0.004782425957651881
2016-08-08,-0.010016854731659586
2016-08-09,0.004449266483223413
2016-08-10,0.0012858899428052073
2016-08-11,0.005922224882093818
2016-08-12,-0.006596638630657292
2016-08-15,-0.0019993435227945167
2016-08-16,-0.006296069283756589
2016-08-17,-0.004679928773039466
2016-08-18,0.003399884297971889
2016-08-19,-0.004758137034346577
2016-08-22,0.0027524420563018737
2016-08-23,-0.0026003242505805435
2016-08-24,-0.012674709427675013
2016-08-25,-0.006602345926945641
2016-08-26,0.004578320460306706
2016-08-29,0.012496497481245372
2016-08-30,-0.0007986075024390971
2016-08-31,-0.005086213389822736
2016-09-01,-0.005842406242849707
2016-09-02,0.01160667976624552
2016-09-06,0.004792688842819137
2016-09-07,0.01510445703953045
2016-09-08,-0.009540248947794261
2016-09-09,-0.02947074502346536
2016-09-12,0.01444219863817442
2016-09-13,-0.026502201579579387
2016-09-14,-0.002624892536699841
2016-09-15,0.012707853708371797
2016-09-16,0.005197345744030635
2016-09-19,-0.0027329535701182683
2016-09-20,-0.002518311631166781
2016-09-21,0.015222316633909383
2016-09-22,0.008118705855424624
2016-09-23,-0.003192277505054575
2016-09-26,-0.002693038022183347
2016-09-27,0.005619628021322098
2016-09-28,-0.006531709020124898
2016-09-29,-0.010446295856063048
2016-09-30,0.014912079191022665
2016-10-03,-0.00836481394248667
2016-10-04,-0.0024205337560472273
2016-10-05,0.004632231461435543
2016-10-06,0.006221199388709353
2016-10-07,0.010110678604241974
2016-10-10,0.001656270581019914
2016-10-11,-0.01883538489092551
2016-10-12,0.00029298519320319905
2016-10-13,-0.0010987113578914132
2016-10-14,-0.004253204262508192
2016-10-17,0.001325541622068327
2016-10-18,0.017209773633394487
2016-10-19,-0.0020244294165280285
2016-10-20,0.012968279921626857
2016-10-21,-0.007581285219185663
2016-10-24,0.006558025358791131
2016-10-25,-0.009021095083569741
2016-10-26,-0.08633780642485323
2016-10-27,-0.01984811734258518
2016-10-28,0.0004032535435951612
2016-10-31,0.010806567556745694
2016-11-01,-0.01204726029706682
2016-11-02,0.0015344459479149641
2016-11-03,-0.019271275443947355
2016-11-04,0.0021378282620927447
2016-11-07,0.02666319088231761
2016-11-08,0.007351820751723359
2016-11-09,-0.03442798242090239
2016-11-10,0.03688798658353454
2016-11-11,-0.01101329687732866
2016-11-14,0.021470772713108488
2016-11-15,0.004156923141419133
2016-11-16,-0.007966890372427704
2016-11-17,0.0008662207053469206
2016-11-18,-0.0088108252186484
2016-11-21,0.000952502855747106
2016-11-22,-0.01102122915055681
2016-11-23,0.010262069681360675
2016-11-25,0.011903872514189118
2016-11-28,-0.014116459704696216
2016-11-29,0.015989055009567155
2016-11-30,-0.014641502362837122
2016-12-01,-0.01748101523006762
2016-12-02,0.0067125683669859715
2016-12-05,0.006185594888145962
2016-12-06,-0.0011176122008964562
2016-12-07,0.010150849473021362
2016-12-08,0.005380555466325099
2016-12-09,0.005745507260342286
2016-12-12,0.010642446576640596
2016-12-13,0.003561775900045916
2016-12-14,-0.017436944406450827
2016-12-15,0.00023556508498456807
2016-12-16,0.00298314588999804
2016-12-19,0.00046969065705737556
2016-12-20,0.004224797270142133
2016-12-21,0.000545302859580099
2016-12-22,-0.01253613839759693
2016-12-23,0.011118121067290598
2016-12-27,0.0035874025515096886
2016-12-28,-0.008780800060706917
2016-12-29,0.004781986174998254
2016-12-30,0.0016384782131244613
2017-01-03,0.0053746722227181465
2017-01-04,0.00798029108409426
2017-01-05,-0.007609686223501777
2017-01-06,0.0017814039505896773
2017-01-09,0.010746921404906074
2017-01-10,0.010173703923018307
2017-01-11,0.02180811644552416
2017-01-12,-0.002148932972575901
2017-01-13,-0.0023766982204501685
2017-01-17,-0.002530922288624504
2017-01-18,0.002985195973322474
2017-01-19,-0.012277653156023138
2017-01-20,-0.0025613775119749382
2017-01-23,0.0010573275038068264
2017-01-24,0.0037724403791781214
2017-01-25,0.015409029408606001
2017-01-26,-0.009327280807463478
2017-01-27,-0.0014945554345391354
2017-01-30,-0.008455988218321497
2017-01-31,0.012905671270366126
2017-02-01,0.016094172413543717
2017-02-02,0.0008800715069967602
2017-02-03,0.008791689315910123
2017-02-06,-0.056866865449664794
2017-02-07,0.005698390364949013
2017-02-08,0.006814830319271659
2017-02-09,0.01779591492264654
2017-02-10,0.008817248257342314
2017-02-13,-0.0005924875050207223
2017-02-14,0.007040662707371803
2017-02-15,0.0036060737699545875
2017-02-16,0.02023899997077283
2017-02-17,0.003306351140021091
2017-02-21,0.0003581382851018944
2017-02-22,-0.004439960599025183
2017-02-23,0.008991564608473723
2017-02-24,0.018678212354072743
2017-02-27,-0.0004899176310612097
2017-02-28,-0.003921067893843833
2017-03-01,0.003374145591528599
2017-03-02,-0.005674763834407237
2017-03-03,0.0025367213100226937
2017-03-06,0.0009837068995379727
2017-03-07,-0.002387053540964912
2017-03-08,0.00014077386445676687
2017-03-09,0.0071774804452409136
2017-03-10,0.005659236690817915
2017-03-13,0.002084147118685875
2017-03-14,-0.007972785486960787
2017-03-15,0.0082465790536983
2017-03-16,-0.0006238139634461293
2017-03-17,-0.0029824759335037587
2017-03-20,-0.0007652188323217235
2017-03-21,-0.008145408023008005
2017-03-22,-0.00119309434578041
2017-03-23,-0.005621864678699184
2017-03-24,0.003533563131267181
2017-03-27,0.0037323179556398856
2017-03-28,0.0026661220057708768
2017-03-29,0.001959331527513708
2017-03-30,0.005516978505386794
2017-03-31,-0.0035420661136004172
2017-04-03,0.007527702191578722
2017-04-04,-0.0071948309659669585
2017-04-05,0.00027882633893994146
2017-04-06,0.0032740561441071403
2017-04-07,-0.0043743422434002754
2017-04-10,0.0006973589296026539
2017-04-11,-0.0010453416623820155
2017-04-12,-0.00537185299993459
2017-04-13,-0.0032966263870346513
2017-04-17,0.0028851731165693284
2017-04-18,-0.002245354671881472
2017-04-19,0.00429016067437038
2017-04-20,0.0200279811105486
2017-04-21,-0.01627084812725954
2017-04-24,0.00921203980863039
2017-04-25,-0.03955461110645708
2017-04-26,-0.0014399729623054691
2017-04-27,0.007138168236438203
2017-04-28,0.0033649003913347464
2017-05-01,0.006136275638252586
2017-05-02,0.0004255561659705087
2017-05-03,-0.003331679205913929
2017-05-04,0.0021336566178280503
2017-05-05,0.01050400009556074
2017-05-08,-0.001334595184376841
2017-05-09,-0.0011252688545131395
2017-05-10,-0.002323326917158197
2017-05-11,-0.004022803522258478
2017-05-12,-0.01282496098780872
2017-05-15,0.008685057877154012
2017-05-16,-0.017007016475968806
2017-05-17,-0.004560605117308714
2017-05-18,0.00545414048497217
2017-05-19,0.007883803162162861
2017-05-22,0.006817275669901868
2017-05-23,-0.004276570075056552
2017-05-24,0.007015069285509323
2017-05-25,0.007961363070445149
2017-05-26,-0.011988814969685402
2017-05-30,-0.01127765006129422
2017-05-31,0.0034651797337088563
2017-06-01,0.022086463601776796
2017-06-02,-0.003449021949362918
2017-06-05,-0.011725013045464139
2017-06-06,-0.004502323466449409
2017-06-07,0.00847142213719465
2017-06-08,-0.00427139451399472
2017-06-09,0.005290642879126395
2017-06-12,0.0007821098102693824
2017-06-13,0.006537854774534502
2017-06-14,-0.003741609322919448
2017-06-15,-0.005031556259951442
2017-06-16,0.0026353022881417942
2017-06-19,0.007956206964124801
2017-06-20,0.018042171896121673
2017-06-21,0.012183976333315583
2017-06-22,0.028247022074512573
2017-06-23,0.008514202547562189
2017-06-26,0.004484799158994246
2017-06-27,-0.0131318356268455
2017-06-28,0.017764250455011954
2017-06-29,-0.006014054153328785
2017-06-30,0.013745320322428256
2017-07-03,-0.016478295945664412
2017-07-05,0.011411756345295343
2017-07-06,-0.015261581314413353
2017-07-07,0.003046581964465167
2017-07-10,0.0004622884431979557
2017-07-11,-0.00032994010543430097
2017-07-12,0.006469778537486093
2017-07-13,-0.00019659871484734026
2017-07-14,0.005773409190907186
2017-07-17,0.002478815274453483
2017-07-18,-0.0024074569064130857
2017-07-19,0.011088552919414685
2017-07-20,0.007160878997419573
2017-07-21,0.002753903218889464
2017-07-24,0.008559895165090037
2017-07-25,-0.006080022865683987
2017-07-26,0.027018095427338906
2017-07-27,-0.0066388559667079905
2017-07-28,-0.00018726245624578475
2017-07-31,-0.007246831453829761
2017-08-01,0.009753769803397594
2017-08-02,-0.003801509584631435
2017-08-03,0.004441740582865394
2017-08-04,-0.01189597441451451
2017-08-07,-0.0027731725978185073
2017-08-08,-0.0049302598644651585
2017-08-09,0.0020326743412988346
2017-08-10,-0.008558088580214784
2017-08-11,-0.0012148415248514066
2017-08-14,0.0018566242330368965
2017-08-15,0.0016612589381155285
2017-08-16,-0.002041362424773263
2017-08-17,-0.012017270385332512
2017-08-18,-0.004205515939604831
2017-08-21,-0.0011045327300212016
2017-08-22,0.010797448206161686
2017-08-23,-0.011196856054024096
2017-08-24,0.004945894982993693
2017-08-25,0.002266386703481338
2017-08-28,-0.010014620376594952
2017-08-29,-0.002219134190020844
2017-08-30,0.0062793917391974485
2017-08-31,0.01969587511554982
2017-09-01,0.004717354857421752
2017-09-05,-0.0038702503300115376
2017-09-06,0.00942654284701172
2017-09-07,-0.002776264195691547
2017-09-08,-0.003100672680376171
2017-09-11,0.010536572194977278
2017-09-12,-0.003391773870899506
2017-09-13,-0.021806314338191357
2017-09-14,-0.007215940310110636
2017-09-15,-0.0031800962904997565
2017-09-18,0.0009765971888497926
2017-09-19,-0.005853625675789065
2017-09-20,0.008505190362917858
2017-09-21,-0.0016868244123650067
2017-09-22,0.007667894512096929
2017-09-25,-0.03063139868645559
2017-09-26,0.0033262938704257117
2017-09-27,-0.008951078039452498
2017-09-28,0.0018732158835985668
2017-09-29,0.00814684263146881
2017-10-02,0.0027162109888845265
2017-10-03,-0.003039037223624308
2017-10-04,0.008348943100789263
2017-10-05,-0.0032856989028549055
2017-10-06,-0.00019784059279259747
2017-10-09,-0.015693967302217393
2017-10-10,0.0014069336614981331
2017-10-11,-0.00133814264563481
2017-10-12,0.006564879462162443
2017-10-13,-0.004392333095773582
2017-10-16,0.00046781974425558204
2017-10-17,0.0004008714629255561
2017-10-18,-0.011620861099655988
2017-10-19,0.02250143113156211
2017-10-20,0.002643498692765034
2017-10-23,0.0003295051772114199
2017-10-24,-0.005995920624305984
2017-10-25,0.01226303176997634
2017-10-26,0.004452848894959782
2017-10-27,0.01310393286792877
2017-10-30,-0.007915029194804246
2017-10-31,-0.0029835610822949166
2017-11-01,-0.015613827611074771
2017-11-02,0.003304407518698982
2017-11-03,0.01271314905508003
2017-11-06,-0.013008956349330969
2017-11-07,0.004283794906835947
2017-11-08,-0.003937526552938442
2017-11-09,0.001976789673343804
2017-11-10,-0.010717581695825373
2017-11-13,-0.0039212871065621435
2017-11-14,0.0002668087013697473
2017-11-15,-0.0036021904555338935
2017-11-16,0.011046477721002868
2017-11-17,-0.004370228778589391
2017-11-20,0.0023941909134772565
2017-11-21,0.014065898843454772
2017-11-22,-0.006084755661961205
2017-11-24,-0.005398014131275719
2017-11-27,0.0030445039120976514
2017-11-28,-0.002177503149248583
2017-11-29,0.0383549130030294
2017-11-30,0.007960755600974867
2017-12-01,-0.011246696848103865
2017-12-04,0.00907409957198313
2017-12-05,-0.017035001145481843
2017-12-06,0.0018683461764259501
2017-12-07,-0.0016078487853837808
2017-12-08,0.006440799513020901
2017-12-11,-0.003007689487041665
2017-12-12,0.0014763867748701642
2017-12-13,0.001538105360039399
2017-12-14,-0.002687757777015576
2017-12-15,0.020662072141248933
2017-12-18,0.015088717903160687
2017-12-19,0.01542206081399966
2017-12-20,-0.005611506798380628
2017-12-21,-0.010120796789824693
2017-12-22,-0.004090076578913582
2017-12-26,0.001991065178442719
2017-12-27,-0.0018007096029308833
2017-12-28,0.0006221060620077434
2017-12-29,-0.008330716485771661
2018-01-02,0.01749095589258376
2018-01-03,0.004621179410407628
2018-01-04,-0.003618502731629225
2018-01-05,0.024744472871449652
2018-01-08,-0.0032435480656362037
2018-01-09,0.02772061883683774
2018-01-10,-0.0004103779196724666
2018-01-11,-0.0011142472294356498
2018-01-12,0.007986561982205487
2018-01-16,-0.0037285653557638243
2018-01-17,0.009649085520606837
2018-01-18,0.0026642084960077916
2018-01-19,0.0073944480206415975
2018-01-22,0.010722950152906918
2018-01-23,-0.002723388073566535
2018-01-24,-0.005347383709766174
2018-01-25,-0.0007437641915253312
2018-01-26,0.0097301210196572
2018-01-29,0.009636882300094518
2018-01-30,-0.0035930183233446877
2018-01-31,-0.016735199048216964
2018-02-01,-0.008367036280898854
2018-02-02,-0.01953304531666511
2018-02-05,-0.03795800588453957
2018-02-06,0.03339039097363683
2018-02-07,0.005869295184559364
2018-02-08,-0.02475529232469842
2018-02-09,0.015834488864148177
2018-02-12,0.0024396545596154784
2018-02-13,0.014956092432293344
2018-02-14,0.009824163097806204
2018-02-15,0.007354168108061998
2018-02-16,0.022016474293629296
2018-02-20,-0.01901097332671431
2018-02-21,-0.003726928989303935
2018-02-22,-0.014675560739471516
2018-02-23,0.0067753081021100225
2018-02-26,0.014329837339446483
2018-02-27,0.0028598584721786224
2018-02-28,-0.015056801999936753
2018-03-01,-0.013665244560220668
2018-03-02,0.011095491542468583
2018-03-05,0.010218804559120942
2018-03-06,-0.007299221190340877
2018-03-07,-0.007352677408346109
2018-03-08,0.007873699767259268
2018-03-09,0.01707177722187514
2018-03-12,-0.0007965301634891286
2018-03-13,-0.005466515904966163
2018-03-14,-0.001718099517610483
2018-03-15,-0.0029823583225979666
2018-03-16,0.0
2018-03-19,-0.01869629417148455
2018-03-20,-0.0004690481358752274
2018-03-21,-0.005454511136605444
2018-03-22,-0.022822380314833968
2018-03-23,-0.019372297295638052
2018-03-26,0.013846869008609985
2018-03-27,-0.012201285794734451
2018-03-28,-0.007373986716140313
2018-03-29,0.0013620931625464294
2018-04-02,-0.008778901820853724
2018-04-03,0.0195843985115709
2018-04-04,0.002263277663687502
2018-04-05,0.007446509363365994
2018-04-06,-0.02065913546988407
2018-04-09,0.006124182017929858
2018-04-10,0.01537146425959146
2018-04-11,-0.005873799657132084
2018-04-12,0.004446756704355126
2018-04-13,-0.00048509235485472146
2018-04-16,0.010192893387344526
2018-04-17,0.0016815633540490094
2018-04-18,0.004916675676949422
2018-04-19,0.003938064918811435
2018-04-20,-0.01836461171682713
2018-04-23,0.008778977484274364
2018-04-24,-0.003241044198327714
2018-04-25,0.039920477765947204
2018-04-26,-0.0013316416255215735
2018-04-27,0.011827470068348056
2018-04-30,-0.021602036973018768
2018-05-01,0.000761254774902298
