Date,RCL
2015-10-08,0.009112160759951804
2015-10-09,0.006309754706111725
2015-10-12,0.004324336813794849
2015-10-13,-0.011948598260706933
2015-10-14,-0.05109476950083791
2015-10-15,0.04431702563162321
2015-10-16,0.009454699661308963
2015-10-19,0.022761942217335962
2015-10-20,0.0005321872221173418
2015-10-21,-0.006278852797573786
2015-10-22,0.014244220195531954
2015-10-23,0.03474115991096727
2015-10-26,0.007551931360576969
2015-10-27,0.010432550541352725
2015-10-28,-0.021952767058149303
2015-10-29,0.003997205285843908
2015-10-30,0.003981116705941368
2015-11-02,0.0002033168373460903
2015-11-03,-0.017383228041139343
2015-11-04,0.013345650699197797
2015-11-05,0.013169977227863505
2015-11-06,0.0017129959493698
2015-11-09,-0.01649721943254856
2015-11-10,0.010023548558113049
2015-11-11,-0.006076182828121723
2015-11-12,-0.004380960377729282
2015-11-13,-0.02271777860655322
2015-11-16,-0.01193723696591209
2015-11-17,-0.0057227664178118864
2015-11-18,0.0037306153296479128
2015-11-19,0.0019111651371233052
2015-11-20,-0.0034976326352202936
2015-11-23,0.009678823458060037
2015-11-24,-0.030654170695935234
2015-11-25,0.006954993586359093
2015-11-27,-0.001726600544588619
2015-11-30,0.001189194934345661
2015-12-01,0.01911233964429493
2015-12-02,0.003920258931476406
2015-12-03,-0.03430065800116955
2015-12-04,0.030273140506176244
2015-12-07,-0.006576877681211513
2015-12-08,-0.002349184011380956
2015-12-09,-0.0062077786322042305
2015-12-10,0.014862720418677533
2015-12-11,-0.024620661755586637
2015-12-14,0.003916784354367708
2015-12-15,0.021892575016075222
2015-12-16,0.030225471101674728
2015-12-17,-0.029091042222195385
2015-12-18,0.020755936233839423
2015-12-21,0.032951035080666546
2015-12-22,-0.00403802627334815
2015-12-23,0.012872547613993923
2015-12-24,-0.00010004833681143133
2015-12-28,0.00400301572791073
2015-12-29,0.023026331985356308
2015-12-30,0.0009744116335272945
2015-12-31,-0.014796257485005126
2016-01-04,-0.03033270958647505
2016-01-05,-0.01630326125967274
2016-01-06,-0.012740980156144999
2016-01-07,-0.030217337305281866
2016-01-08,-0.007032115421628848
2016-01-11,0.01983018209833265
2016-01-12,0.004487024640559056
2016-01-13,-0.05296738090178732
2016-01-14,-0.012803039606471778
2016-01-15,-0.056655390424504626
2016-01-19,-0.022190074254479386
2016-01-20,0.01677359330430095
2016-01-21,0.0368751508823304
2016-01-22,0.0032758062268114507
2016-01-25,-0.027868577346900514
2016-01-26,0.013793798051474626
2016-01-27,-0.03667751491213933
2016-01-28,-0.03795138954623278
2016-01-29,0.046342234531261184
2016-02-01,0.03123472923594295
2016-02-02,-0.15168013461228436
2016-02-03,0.029707206150553445
2016-02-04,-0.003385999827902886
2016-02-05,-0.05436260664869097
2016-02-08,-0.0472837837258957
2016-02-09,0.026097442175491592
2016-02-10,0.020140772569587462
2016-02-11,-0.020463785002498458
2016-02-12,0.011769852401364966
2016-02-16,0.05438458786020184
2016-02-17,0.010894797042652948
2016-02-18,-0.04189235237537681
2016-02-19,0.01402577937922489
2016-02-22,0.04050823366665979
2016-02-23,0.003934091695562358
2016-02-24,-0.01648451407213225
2016-02-25,0.023080302145692455
2016-02-26,0.009668424531007691
2016-02-29,-0.010905587560037788
2016-03-01,0.029178128291668992
2016-03-02,-0.017768503147511217
2016-03-03,0.006783725325107737
2016-03-04,-0.02219566093902614
2016-03-07,-0.005134654020731877
2016-03-08,-0.04047248390972347
2016-03-09,-0.007218929504119953
2016-03-10,-0.0021385325540365097
2016-03-11,0.0404346031350209
2016-03-14,-0.003982480297897717
2016-03-15,0.0009651118265798786
2016-03-16,0.027961490632200325
2016-03-17,0.0046898868914306835
2016-03-18,0.03520911510367597
2016-03-21,0.00785881336917349
2016-03-22,-0.028633340235786675
2016-03-23,-0.03539940916806328
2016-03-24,0.01596176592191756
2016-03-28,0.012891308554852543
2016-03-29,0.008219295328190546
2016-03-30,0.05654152252045397
2016-03-31,0.02240212711283296
2016-04-01,-0.0032867830357070638
2016-04-04,0.007694450405712372
2016-04-05,-0.026300292269966108
2016-04-06,0.015185598774834164
2016-04-07,-0.015816392886778385
2016-04-08,0.004111265401280928
2016-04-11,-0.013275605600366558
2016-04-12,0.014711613136221047
2016-04-13,0.046096437509593136
2016-04-14,-0.01800495843399952
2016-04-15,-0.022316120045814736
2016-04-18,-0.020604987771626115
2016-04-19,-0.0023929565533228336
2016-04-20,0.0
2016-04-21,-0.030180887609726703
2016-04-22,-0.039062512066102895
2016-04-25,0.01626014486780525
2016-04-26,0.01653329676237436
2016-04-27,0.022822780507043783
2016-04-28,-0.025134602900393044
2016-04-29,0.01815306798885663
2016-05-02,0.017054517622961507
2016-05-03,-0.018038870686017172
2016-05-04,-0.018111252440768055
2016-05-05,-0.003820538076786728
2016-05-06,-0.010713007488179938
2016-05-09,0.012432898424471484
2016-05-10,-0.004621766100664115
2016-05-11,-0.0034490095421548794
2016-05-12,0.025292676443018802
2016-05-13,-0.01791726962367235
2016-05-16,0.013617226136615201
2016-05-17,-0.008086586077806879
2016-05-18,0.02827053844702987
2016-05-19,-0.017902598828653304
2016-05-20,0.027343802573734255
2016-05-23,-0.008111452634906646
2016-05-24,0.01980572858600671
2016-05-25,-0.02894366713768981
2016-05-26,-0.021588731591232868
2016-05-27,0.030612548177086474
2016-05-31,-0.0048860715304045454
2016-06-01,-0.005556341190726122
2016-06-02,0.00870569613249872
2016-06-03,-0.016230729002901567
2016-06-06,-0.002356993355727477
2016-06-07,0.003937640051981051
2016-06-08,-0.006144538351639417
2016-06-09,0.002893675129344686
2016-06-10,-0.03029890826521464
2016-06-13,-0.014202926120286952
2016-06-14,-0.012211877232670143
2016-06-15,0.025281553893828912
2016-06-16,-0.0025743363024941512
2016-06-17,0.01385513364442681
2016-06-20,0.019962401759856085
2016-06-21,0.0043349067365432425
2016-06-22,-0.004446759687843582
2016-06-23,0.013531565308045668
2016-06-24,-0.09163994605605974
2016-06-27,-0.058932680840440566
2016-06-28,-0.004852413377293807
2016-06-29,0.033521451771252764
2016-06-30,-0.010025103623688914
2016-07-01,0.02918847884860809
2016-07-05,-0.02604564757846084
2016-07-06,-0.013519425436945287
2016-07-07,0.005873717175889581
2016-07-08,0.02380581930827952
2016-07-11,0.017256782649605507
2016-07-12,0.049309515510863156
2016-07-13,-0.005616941782261131
2016-07-14,-0.009644733795751703
2016-07-15,-0.020728905150227073
2016-07-18,0.009234256922728168
2016-07-19,-0.013232159577077907
2016-07-20,0.0259632376753538
2016-07-21,0.006117743108013718
2016-07-22,0.008568505220209355
2016-07-25,0.0008221207318261925
2016-07-26,0.0
2016-07-27,0.0030118510468752913
2016-07-28,-0.00027276274130005884
2016-07-29,-0.010923271743510043
2016-08-01,-0.008006643686897075
2016-08-02,-0.06276093900789936
2016-08-03,0.02108376212118679
2016-08-04,0.06587207007064433
2016-08-05,0.01609848147174686
2016-08-08,-0.006713820880325905
2016-08-09,-0.06758551317478323
2016-08-10,0.012757037464572907
2016-08-11,0.016891136961125763
2016-08-12,-0.003378643417757732
2016-08-15,0.009887337348685854
2016-08-16,0.0011188509042727723
2016-08-17,-0.000838435938865123
2016-08-18,-0.019574891786017345
2016-08-19,-0.009840370686789002
2016-08-22,0.00590531339765854
2016-08-23,0.026203012683674975
2016-08-24,-0.008790403906124622
2016-08-25,-0.014639541937276457
2016-08-26,-0.0035714524462691077
2016-08-29,0.0032973415104744497
2016-08-30,0.0021434119720944445
2016-08-31,0.013974154450763221
2016-09-01,0.02250057595128596
2016-09-02,-0.03713408722998646
2016-09-06,-0.013283760922772836
2016-09-07,-0.03155749737721647
2016-09-08,-0.012855101064590313
2016-09-09,-0.0009083242952012682
2016-09-12,0.023340027951142206
2016-09-13,0.0011849896976012797
2016-09-14,0.0011835871590115676
2016-09-15,-0.005023940567072782
2016-09-16,-0.01514692231046022
2016-09-19,-0.012665776183074962
2016-09-20,0.04474631050506117
2016-09-21,-0.00803991449710606
2016-09-22,0.04612469754121018
2016-09-23,0.014086111272440194
2016-09-26,-0.007500491026196099
2016-09-27,0.04762561657737607
2016-09-28,-0.0018830138900575166
2016-09-29,0.0005387609986693409
2016-09-30,0.009427526713186696
2016-10-03,-0.005070044133541951
2016-10-04,0.008716927287623522
2016-10-05,-0.0049189065152798195
2016-10-06,-0.00013393020479679496
2016-10-07,-0.015365765718988178
2016-10-10,0.0002712814131544672
2016-10-11,-0.018721975947375458
2016-10-12,0.0006912451200351555
2016-10-13,-0.004282990720688162
2016-10-14,-0.02899956458296704
2016-10-17,-0.017004695795325597
2016-10-18,0.01831670602071256
2016-10-19,0.010991713459025165
2016-10-20,-0.004800571409312671
2016-10-21,-0.015749213671130913
2016-10-24,0.01412705396661007
2016-10-25,0.003980159439706421
2016-10-26,-0.010335562511857299
2016-10-27,-0.026466212995873484
2016-10-28,0.09434227442609777
2016-10-31,0.03222787104578129
2016-11-01,-0.008456107739110097
2016-11-02,-0.015612661141678363
2016-11-03,0.014127608010864545
2016-11-04,-0.011302340243058429
2016-11-07,0.016615858817410567
2016-11-08,0.014121252431800624
2016-11-09,0.018695445746656603
2016-11-10,0.016959644460235568
2016-11-11,0.017423928156744317
2016-11-14,0.028256531934133466
2016-11-15,-0.012966648507573564
2016-11-16,-0.006749528089202594
2016-11-17,0.005581799954167632
2016-11-18,0.0009653242239280324
2016-11-21,-0.0033753764510953133
2016-11-22,-0.002056276409420077
2016-11-23,0.0010908600323846773
2016-11-25,0.005206207577626909
2016-11-28,-0.018308628309545272
2016-11-29,0.017423249790860407
2016-11-30,-0.02351649696821323
2016-12-01,-0.02062513258600085
2016-12-02,0.0032785417100544834
2016-12-05,0.018728220795866335
2016-12-06,0.0012339576209643432
2016-12-07,0.024645744068007458
2016-12-08,0.03162936970599062
2016-12-09,0.0047796499928582925
2016-12-12,-0.0073093967311230745
2016-12-13,-0.0007012308343452567
2016-12-14,0.002572983981636856
2016-12-15,-0.0020996683479515
2016-12-16,-0.017652452262521767
2016-12-19,-0.01196894365491108
2016-12-20,0.03452439097953075
2016-12-21,-0.0022247896580677162
2016-12-22,-0.011383776227931186
2016-12-23,0.00011901356339460989
2016-12-27,-0.005341333572122853
2016-12-28,-0.009308148052755372
2016-12-29,-0.0007225690076471114
2016-12-30,-0.011089577625838842
2017-01-03,0.022306071834024443
2017-01-04,0.007511968007342329
2017-01-05,0.00591699299606363
2017-01-06,-0.007882527871426515
2017-01-09,0.002608888072174853
2017-01-10,0.016321696354953064
2017-01-11,0.008029788409265937
2017-01-12,-0.008427837155063456
2017-01-13,-0.00931403934057251
2017-01-17,-0.0011752130165336716
2017-01-18,0.00611831758464465
2017-01-19,-0.011109735884010652
2017-01-20,0.005676359008067511
2017-01-23,-0.0009407036506391409
2017-01-24,0.012594285129581495
2017-01-25,0.019063036589213933
2017-01-26,0.09090898729333174
2017-01-27,-0.011292289711163694
2017-01-30,-0.001692081200876605
2017-01-31,-0.008156838240100273
2017-02-01,0.0074763308073388934
2017-02-02,-0.003180553479863568
2017-02-03,0.005211390849265918
2017-02-06,0.003068090266658441
2017-02-07,0.0023204217933101567
2017-02-08,-0.0006313374162448815
2017-02-09,0.004211808847218501
2017-02-10,0.004928092906102632
2017-02-13,0.006886539652187995
2017-02-14,0.00020744139931472283
2017-02-15,0.0023826657058243494
2017-02-16,-0.008475547079281665
2017-02-17,-0.007505493968461563
2017-02-21,0.0029410800081686173
2017-02-22,0.004817256525232239
2017-02-23,-0.004377334780323983
2017-02-24,0.0064902270036608645
2017-02-27,0.0056161092127471335
2017-02-28,-0.006101898510045833
2017-03-01,0.01259100447205519
2017-03-02,-0.0013359473815405254
2017-03-03,-0.012616193836807232
2017-03-06,-0.007017470780787294
2017-03-07,-0.0028474855222376805
2017-03-08,0.008779211964738298
2017-03-09,0.0013631668494502591
2017-03-10,0.018324514888657495
2017-03-13,-0.003701673063184252
2017-03-14,-0.00980501066883066
2017-03-15,0.008442790265447364
2017-03-16,0.0024805352831394067
2017-03-17,0.00835139040907018
2017-03-20,0.001124776576044928
2017-03-21,-0.008783389408834719
2017-03-22,0.01751659734032751
2017-03-23,0.006076077076414554
2017-03-24,-0.007851179048799506
2017-03-27,0.007202910720036426
2017-03-28,0.010475677795999783
2017-03-29,-0.013955551693811574
2017-03-30,0.007380049073565376
2017-03-31,-0.015454360030828562
2017-04-03,-0.004179079065527391
2017-04-04,0.00419661706002894
2017-04-05,0.0005096849859640429
2017-04-06,0.006316198915443216
2017-04-07,-0.014071625837939306
2017-04-10,0.005750078294141536
2017-04-11,-0.02705472087846572
2017-04-12,-0.006086154737006355
2017-04-13,-0.003800546121839443
2017-04-17,0.01674436640663135
2017-04-18,-0.004064858441170882
2017-04-19,0.003767531365093113
2017-04-20,0.013554226365394495
2017-04-21,0.0012346545059944702
2017-04-24,0.0011301227121718327
2017-04-25,0.017549212413456194
2017-04-26,0.013313124124510356
2017-04-27,0.0002987100952549504
2017-04-28,0.06069638689329637
2017-05-01,0.01697926116355153
2017-05-02,-0.0031360332675874902
2017-05-03,0.0002775500002107911
2017-05-04,-0.0016652211754814017
2017-05-05,0.006486346211281857
2017-05-08,-0.005984100171240181
2017-05-09,0.007872453710205507
2017-05-10,-0.004410955464121513
2017-05-11,-0.0007383398855198564
2017-05-12,-0.006373594833771867
2017-05-15,0.0051130188294106205
2017-05-16,-0.0072142658491872735
2017-05-17,-0.03437684490565196
2017-05-18,0.012831780376351798
2017-05-19,0.01114495369687063
2017-05-22,0.00998581372501417
2017-05-23,-0.0006528374664248604
2017-05-24,0.009706928333148346
2017-05-25,0.01922721942528982
2017-05-26,0.007436912902983428
2017-05-30,-0.005851724340877218
2017-05-31,0.0020919128584735436
2017-06-01,0.02332548007752666
2017-06-02,0.005587654156943733
2017-06-05,-0.011642270019635803
2017-06-06,-0.01079790822230775
2017-06-07,0.01172781106660259
2017-06-08,0.005974096286722519
2017-06-09,-0.0265911724868364
2017-06-12,0.0007283786258733826
2017-06-13,0.008462364543690093
2017-06-14,0.007308668147714137
2017-06-15,0.0038515792982618535
2017-06-16,-0.001517023971157716
2017-06-19,0.012511313131253532
2017-06-20,-0.014386701332048335
2017-06-21,0.02005916812235231
2017-06-22,-0.015450704202910837
2017-06-23,-0.0025858841166703783
2017-06-26,-0.004738168352221517
2017-06-27,-0.021916825394567074
2017-06-28,0.01708140803387881
2017-06-29,-0.013363341183912691
2017-06-30,-0.00036602240029914856
2017-07-03,-0.003570704857909335
2017-07-05,0.016538282596953557
2017-07-06,-0.018709425101715693
2017-07-07,0.00580278171218751
2017-07-10,-9.148870941688703e-05
2017-07-11,0.0006410084474244293
2017-07-12,0.006955817098600825
2017-07-13,-0.004271970285545157
2017-07-14,-0.006024611737453722
2017-07-17,0.02387728673071332
2017-07-18,0.003228829320537585
2017-07-19,0.006347922722980348
2017-07-20,0.02398737602962786
2017-07-21,-0.003036682836636495
2017-07-24,0.0072229792500972945
2017-07-25,-0.007084934174056756
2017-07-26,-0.004089677278095061
2017-07-27,-0.010135456827916056
2017-07-28,0.0008827316941311114
2017-07-31,-0.0028220755162030597
2017-08-01,0.03360753543086359
2017-08-02,0.00444935562310067
2017-08-03,0.021552140954837595
2017-08-04,-0.0019179933991583242
2017-08-07,-0.016125011157525626
2017-08-08,0.017323491521521905
2017-08-09,0.005759399179698033
2017-08-10,-0.026392192050524788
2017-08-11,-0.0007672479231913831
2017-08-14,0.020389064649204647
2017-08-15,0.0176407859407286
2017-08-16,-0.004025765932180292
2017-08-17,-0.016580066954232975
2017-08-18,-0.0034390287902580363
2017-08-21,0.009931899336699912
2017-08-22,0.008500665096360382
2017-08-23,-0.0032227656294963047
2017-08-24,-0.0006635033812956159
2017-08-25,-0.0008294336923234669
2017-08-28,0.0026568842983329954
2017-08-29,-0.0035607022154835466
2017-08-30,0.010803579006922082
2017-08-31,0.023267314644618287
2017-09-01,-0.0017676258988513771
2017-09-05,-0.04185436998287484
2017-09-06,-0.0018481766027411695
2017-09-07,-0.01077264113666554
2017-09-08,-0.0007657465495432003
2017-09-11,0.03610055305246518
2017-09-12,-0.0002466344699535439
2017-09-13,0.004356430379842902
2017-09-14,0.011130308321146698
2017-09-15,-0.02128694561503708
2017-09-18,-0.017532155953791873
2017-09-19,-0.0023570397935704923
2017-09-20,-0.025143523144821156
2017-09-21,0.010875320883015238
2017-09-22,-0.007745835503574328
2017-09-25,-0.01223006981970709
2017-09-26,0.029065689782060256
2017-09-27,-0.012373258505936846
2017-09-28,0.021341058065895924
2017-09-29,0.0027917432826432
2017-10-02,0.004892702424494022
2017-10-03,-0.0010074115922608096
2017-10-04,0.022437132421730066
2017-10-05,0.01635566673009503
2017-10-06,-0.0021834249514787185
2017-10-09,0.009238952549343704
2017-10-10,0.00216830290574066
2017-10-11,0.0016825020900574916
2017-10-12,-7.989703851807306e-05
2017-10-13,0.022159838753974093
2017-10-16,-0.0029740369611497286
2017-10-17,-0.001334419956062649
2017-10-18,-0.018393386346653995
2017-10-19,-0.03010877045771554
2017-10-20,-0.0033851192844942535
2017-10-23,0.008532880686731525
2017-10-24,0.005421181790125296
2017-10-25,-0.009150278240390497
2017-10-26,0.014676861907477079
2017-10-27,0.009345024640029731
2017-10-30,-0.017872987553641084
2017-10-31,0.014591372543532044
2017-11-01,-0.02351128379033396
2017-11-02,0.018451030934835577
2017-11-03,0.0007312898023876802
2017-11-06,0.017535198252050188
2017-11-07,0.031035506472693042
2017-11-08,-0.0023987860511721637
2017-11-09,-0.017452624135453565
2017-11-10,-0.01934157213144616
2017-11-13,0.0020931106196508953
2017-11-14,-0.007792371162418266
2017-11-15,-0.008015636038693041
2017-11-16,0.0022036739152073714
2017-11-17,0.01311169577807303
2017-11-20,-0.0036171533343677398
2017-11-21,0.00677688885640082
2017-11-22,0.0052888798832564365
2017-11-24,-0.0019132238341699193
2017-11-27,0.0003195365009986961
2017-11-28,0.004391355206630587
2017-11-29,-0.008744180560406711
2017-11-30,-0.006575807347108165
2017-12-01,0.010897605386150477
2017-12-04,-0.0011976609076270739
2017-12-05,-0.018068538482812535
2017-12-06,0.0016284382381888118
2017-12-07,0.008372722233485508
2017-12-08,0.009512122718337901
2017-12-11,0.0017568751634291502
2017-12-12,-0.012913426768699998
2017-12-13,-0.017281836481937374
2017-12-14,-0.000246635103398285
2017-12-15,0.028193562348842294
2017-12-18,0.011911279827816257
2017-12-19,-0.00023691266617198448
2017-12-20,-0.019611081916951822
2017-12-21,-0.014010323103522127
2017-12-22,-0.005667350572813312
2017-12-26,-0.007269173857045064
2017-12-27,0.00857038462097881
2017-12-28,-0.0027224071311041653
2017-12-29,-0.013236329757020715
2018-01-02,0.009221978507798045
2018-01-03,0.026582548431325792
2018-01-04,-0.00906296506529325
2018-01-05,-0.010044170819805132
2018-01-08,-0.0011547720674388584
2018-01-09,0.017012090118748047
2018-01-10,-0.0007306517080276631
2018-01-11,0.01909639195974222
2018-01-12,0.01690433017838111
2018-01-16,-0.0061161135432794556
2018-01-17,0.027297811252975812
2018-01-18,-0.006835080473412081
2018-01-19,-0.0027064241334029404
2018-01-22,-0.0020935456966572064
2018-01-23,-0.011499626342904579
2018-01-24,0.04158140308921232
2018-01-25,-0.004377091799775079
2018-01-26,0.023118509610934757
2018-01-29,-0.001555738574921972
2018-01-30,-0.011055869910720606
2018-01-31,0.002025844718904324
2018-02-01,-0.0017972868833409095
2018-02-02,-0.027379700546798724
2018-02-05,-0.03308652443578175
2018-02-06,0.01826592813052219
2018-02-07,0.006736728282498605
2018-02-08,-0.04723011487767337
2018-02-09,0.016496487418128813
2018-02-12,0.03856363021296971
2018-02-13,-0.0018566670009223518
2018-02-14,0.011625184174667957
2018-02-15,0.009040161907668987
2018-02-16,-0.00022784592207891752
2018-02-20,-0.0009111571814061081
2018-02-21,-0.007677178174942179
2018-02-22,-0.007276769770922953
2018-02-23,0.0046294067063592514
2018-02-26,0.0015361919791418988
2018-02-27,-0.011809726950057886
2018-02-28,-0.01753858626528948
2018-03-01,-0.020774000108133683
2018-03-02,-0.010809138332051882
2018-03-05,-0.010356291682655283
2018-03-06,0.025173970828938685
2018-03-07,-0.0021810238646855495
2018-03-08,0.010119013468068427
2018-03-09,0.01474595749162777
2018-03-12,-0.010740816508489015
2018-03-13,0.005508495362025245
2018-03-14,-0.002540660833813768
2018-03-15,-0.007800742071985445
2018-03-16,0.0008023387473539145
2018-03-19,-0.0026453671706826443
2018-03-20,0.003536489824319977
2018-03-21,-0.011933274895728152
2018-03-22,-0.025857286929014456
2018-03-23,-0.026127441306721066
2018-03-26,0.024606957972693744
2018-03-27,-0.013509002737274622
2018-03-28,-0.014962000706417178
2018-03-29,0.010383567691831797
2018-04-02,-0.012569999195098158
2018-04-03,-0.005246940292695568
2018-04-04,0.010376135710125745
2018-04-05,0.008301327923111446
2018-04-06,-0.025377546843347032
2018-04-09,0.002612362630304066
2018-04-10,-0.01919574955798098
2018-04-11,0.0021254994797816895
2018-04-12,0.01387407000133245
2018-04-13,-0.00862885115366363
2018-04-16,0.01732016130230929
2018-04-17,0.010802884084516462
2018-04-18,0.01145690723962045
2018-04-19,-0.0027051613866415636
2018-04-20,0.009408529278339683
2018-04-23,0.005206063715296638
2018-04-24,-0.02038256406677119
2018-04-25,0.010403363197790894
2018-04-26,-0.0469238464960251
2018-04-27,-0.009828971095262262
2018-04-30,-0.03246302642698906
2018-05-01,0.012662977805607323
2018-05-02,-0.02163184111342853
2018-05-03,-0.007930112133471945
