Date,NUE
2015-10-08,0.016757053347314033
2015-10-09,0.005090101482263076
2015-10-12,-0.004582012540780722
2015-10-13,0.006056116354419716
2015-10-14,0.0
2015-10-15,0.01565171825104983
2015-10-16,-0.0004746474778509757
2015-10-19,-0.024193481393984584
2015-10-20,-0.006319874537784931
2015-10-21,-0.014187603327802223
2015-10-22,0.05707179191633638
2015-10-23,0.021126711390771824
2015-10-26,-0.025747114317443476
2015-10-27,0.00023603403056005057
2015-10-28,0.006133512578776923
2015-10-29,-0.007971877724345489
2015-10-30,-0.00023642452637417932
2015-11-02,0.02931438707276568
2015-11-03,-0.0034450818797838734
2015-11-04,-0.015440860124694922
2015-11-05,-0.010299916535120412
2015-11-06,-0.004257525846427246
2015-11-09,-0.007600816400022303
2015-11-10,-0.0014363123839340464
2015-11-11,-0.011984262935745393
2015-11-12,-0.026928986031851676
2015-11-13,0.012964508734080837
2015-11-16,0.011567756702554055
2015-11-17,-0.013625354805060885
2015-11-18,0.04020721064451016
2015-11-19,-0.008536581619784323
2015-11-20,-0.01171989704253762
2015-11-23,-0.015973119170994088
2015-11-24,0.03689125250458325
2015-11-25,-0.01233372194844673
2015-11-27,0.0026417086951597835
2015-11-30,-0.007185458229388875
2015-12-01,0.01712862703611151
2015-12-02,-0.021584127206301096
2015-12-03,-0.008969937224512559
2015-12-04,0.005381759664182528
2015-12-07,-0.019464609143616474
2015-12-08,-0.02084386665649196
2015-12-09,0.013684639777882701
2015-12-10,0.025750246239953034
2015-12-11,-0.025347207687106965
2015-12-14,0.0037504883588974636
2015-12-15,0.0007476176634264586
2015-12-16,-0.0375899740482043
2015-12-17,-0.004915056552127428
2015-12-18,0.010397842337033447
2015-12-21,0.022125213014212664
2015-12-22,0.03498620537002184
2015-12-23,-0.0019456655737368767
2015-12-24,0.0007311054140846096
2015-12-28,-0.010957167542168467
2015-12-29,0.005839398126243012
2015-12-30,-0.0034587566606458786
2015-12-31,-0.0009909727216199649
2016-01-04,-0.01861102373015222
2016-01-05,0.01036679309067945
2016-01-06,-0.01501492446056818
2016-01-07,-0.05106713185108991
2016-01-08,-0.024364292591171455
2016-01-11,-0.008232369338913137
2016-01-12,0.004150713597079081
2016-01-13,-0.018462620379776862
2016-01-14,0.016844098393656415
2016-01-15,-0.029541236797488435
2016-01-19,0.0034137024380922476
2016-01-20,-0.008222236642706382
2016-01-21,0.0008577262251219242
2016-01-22,0.009997076155789042
2016-01-25,-0.014140061715823604
2016-01-26,0.048192206767944556
2016-01-27,-0.02298815137285437
2016-01-28,0.026330532063700174
2016-01-29,0.06632064635431956
2016-02-01,0.0028157055134709896
2016-02-02,-0.01761075770552545
2016-02-03,0.03689268831698511
2016-02-04,0.014031426059053498
2016-02-05,-0.013590380883731767
2016-02-08,-0.013276567572668374
2016-02-09,-0.012185831486510756
2016-02-10,0.0010278808088275415
2016-02-11,-0.0154040888493161
2016-02-12,0.043806838999281617
2016-02-16,0.0037474784465663102
2016-02-17,0.014434715433833567
2016-02-18,-0.01790968156043915
2016-02-19,-0.015987966840652068
2016-02-22,0.009392820229390253
2016-02-23,-0.02162938988887797
2016-02-24,0.0030850461956555275
2016-02-25,0.01870813165731855
2016-02-26,0.0052829357474306615
2016-02-29,-0.015515241530266066
2016-03-01,0.04117927983579506
2016-03-02,0.03125003263879145
2016-03-03,0.01207382575258853
2016-03-04,0.0049123701218485305
2016-03-07,0.041899014826835
2016-03-08,-0.009829472317513188
2016-03-09,-0.017599682880093948
2016-03-10,0.033302837828691034
2016-03-11,0.008668689304488941
2016-03-14,-0.005068443044853432
2016-03-15,-0.002215080062931807
2016-03-16,0.009767250562596308
2016-03-17,0.025500161597783677
2016-03-18,0.0010713163057827213
2016-03-21,-0.00620991634374457
2016-03-22,0.003878897525390057
2016-03-23,-0.011590199062977424
2016-03-24,0.009337449821271271
2016-03-28,0.008175424637949513
2016-03-29,0.016241994540219684
2016-03-30,0.022650246197243318
2016-03-31,-0.020906641273581883
2016-04-01,0.004651028789025791
2016-04-04,-0.017676729839709582
2016-04-05,0.0021419998955516384
2016-04-06,0.009405763548863577
2016-04-07,-0.013976829774284272
2016-04-08,0.015678670601373623
2016-04-11,0.008035203534392688
2016-04-12,0.008810951357217878
2016-04-13,0.020794314700186334
2016-04-14,0.004481435350288221
2016-04-15,0.0040558908529879645
2016-04-18,0.007069184963212516
2016-04-19,0.012033927301638547
2016-04-20,-0.003567053922955643
2016-04-21,-0.015513318083228311
2016-04-22,0.001010414114514413
2016-04-25,-0.008678867898780473
2016-04-26,0.007940130648858235
2016-04-27,0.022217764992767508
2016-04-28,-0.013238420516463179
2016-04-29,-0.0032035723953636186
2016-05-02,0.010445332317899014
2016-05-03,-0.03121239687674482
2016-05-04,-0.00472007074638936
2016-05-05,-0.0008245508283425407
2016-05-06,0.008047683402323091
2016-05-09,-0.04851577623021852
2016-05-10,0.030981075681549175
2016-05-11,-0.006469211908214811
2016-05-12,-0.00357041906320521
2016-05-13,-0.008010194811468363
2016-05-16,0.01593703141665781
2016-05-17,-0.026144978879150127
2016-05-18,-0.015034363869644296
2016-05-19,0.01482758049860955
2016-05-20,-0.0002148950104641223
2016-05-23,0.0064474252912118946
2016-05-24,0.007047016458947564
2016-05-25,0.026081286024870032
2016-05-26,0.0024795673941273577
2016-05-27,-0.0024734343469690057
2016-05-31,0.0024795673941273577
2016-06-01,0.005978389769550452
2016-06-02,0.00737717146715533
2016-06-03,0.01464581511690688
2016-06-06,0.010826068514273146
2016-06-07,-0.000991696830310973
2016-06-08,0.027595678035756688
2016-06-09,-0.02337695985464827
2016-06-10,-0.0009886800379912408
2016-06-13,-0.010297434441777664
2016-06-14,-0.009203854682572898
2016-06-15,0.018780287330426138
2016-06-16,0.003964709329577376
2016-06-17,-0.005923439082055504
2016-06-20,0.018867970470325846
2016-06-21,-0.02553576444600658
2016-06-22,-0.008401755434135683
2016-06-23,0.01876172054622094
2016-06-24,-0.052079809482103
2016-06-27,-0.03258808393583412
2016-06-28,0.030369022637755982
2016-06-29,0.012465539026058625
2016-06-30,0.031093560314212176
2016-07-01,0.011333821715421522
2016-07-05,-0.020212067449373428
2016-07-06,0.04330047549074201
2016-07-07,0.008417948670053077
2016-07-08,0.03261527476041759
2016-07-11,0.02387657467897042
2016-07-12,0.03452097029762502
2016-07-13,0.001419913169786069
2016-07-14,0.0065578698209742825
2016-07-15,-0.0021130754377073346
2016-07-18,0.004058561807460226
2016-07-19,-0.0209138339650633
2016-07-20,-0.029078990804214055
2016-07-21,-0.03272341932312384
2016-07-22,0.007645239845464724
2016-07-25,-0.006259321357696246
2016-07-26,0.025195524616617337
2016-07-27,-0.00465450550472557
2016-07-28,0.006546954706310393
2016-07-29,-0.0031593552613634612
2016-08-01,-0.006711321615645471
2016-08-02,-0.005255468916378625
2016-08-03,0.009622921339033752
2016-08-04,-0.00392509644045691
2016-08-05,0.004690925594550643
2016-08-08,-0.0007468586040583203
2016-08-09,-0.013455687911042125
2016-08-10,-0.008334784143771534
2016-08-11,0.0
2016-08-12,-0.031709534106180826
2016-08-15,0.017360155736317884
2016-08-16,-0.01628857081910029
2016-08-17,-0.004139455144147486
2016-08-18,0.008313693236014386
2016-08-19,-0.01747162884871778
2016-08-22,0.005194669753739056
2016-08-23,-0.005565535514756248
2016-08-24,-0.02198670598225194
2016-08-25,-0.0008171863592105755
2016-08-26,-0.004091091162051086
2016-08-29,0.01540355687930095
2016-08-30,-0.016990416863006286
2016-08-31,-0.0018519001488699338
2016-09-01,0.01628545969197348
2016-09-02,-0.005476625934694113
2016-09-06,0.011217806697715993
2016-09-07,0.007865963076018723
2016-09-08,-0.018410846636493394
2016-09-09,-0.04526046407580464
2016-09-12,0.018791687840174376
2016-09-13,-0.035422203887903736
2016-09-14,-0.014559217117743994
2016-09-15,0.005953642507730672
2016-09-16,0.002630459816309605
2016-09-19,0.005684360034009961
2016-09-20,0.003695759708512103
2016-09-21,0.03660391537048979
2016-09-22,0.0002088395722159575
2016-09-23,0.019636591449311736
2016-09-26,0.0022537694581659107
2016-09-27,0.003065767823492216
2016-09-28,0.021255145625441507
2016-09-29,-0.017494346177721165
2016-09-30,0.012075150439475157
2016-10-03,-0.012740158582991379
2016-10-04,-0.02458013698128736
2016-10-05,0.009029683538554378
2016-10-06,-0.0018729827883603445
2016-10-07,-0.011884935383744688
2016-10-10,0.007174538819872955
2016-10-11,-0.006913678546280888
2016-10-12,-0.00316447701477518
2016-10-13,-0.015026454028555514
2016-10-14,0.006875638142952445
2016-10-17,-0.0012802982542242658
2016-10-18,0.007478311112618652
2016-10-19,0.018664055273954094
2016-10-20,0.006870687399233244
2016-10-21,-0.01013238652292392
2016-10-24,-0.003969287037976943
2016-10-25,-0.014261415610790973
2016-10-26,0.007233873075805253
2016-10-27,-0.01267395336301258
2016-10-28,0.0186131740943829
2016-10-31,0.026044993444906517
2016-11-01,-0.020879951254333395
2016-11-02,0.006690489879986217
2016-11-03,0.013083644230139857
2016-11-04,0.023985344657547092
2016-11-07,0.027627826528775712
2016-11-08,0.0007791733131197187
2016-11-09,0.12166610919232723
2016-11-10,0.026379800725724767
2016-11-11,-0.006594340611065785
2016-11-14,0.01446806244776444
2016-11-15,0.012248319730362445
2016-11-16,-0.007956317112528866
2016-11-17,-0.00668323302551177
2016-11-18,-0.010260974087154429
2016-11-21,0.013936280403896717
2016-11-22,0.04441828890158539
2016-11-23,0.003209950167670783
2016-11-25,0.005439001977440849
2016-11-28,-0.0140016028164196
2016-11-29,-0.005486472523148267
2016-11-30,0.00908639523710586
2016-12-01,-0.0038591786753678914
2016-12-02,0.017433396047846772
2016-12-05,0.03284174073177337
2016-12-06,0.007373270640890661
2016-12-07,0.01784052344941567
2016-12-08,-0.005093445190584411
2016-12-09,-0.01566027922221247
2016-12-12,-0.0194279309496721
2016-12-13,-0.010452208066063506
2016-12-14,-0.006148632140088872
2016-12-15,-0.0026969317928058345
2016-12-16,-0.03531076918624687
2016-12-19,-0.001978469706906738
2016-12-20,0.02626766913188283
2016-12-21,0.0003220291392287411
2016-12-22,-0.008207157471300075
2016-12-23,-0.0022715234985046795
2016-12-27,0.0061797302884003535
2016-12-28,-0.009301860814772911
2016-12-29,0.00016401602086690836
2016-12-30,-0.023141167001420992
2017-01-03,0.001511950360161718
2017-01-04,0.0275122797872287
2017-01-05,-0.005714376953059874
2017-01-06,-0.010016520612133761
2017-01-09,-0.010781015734780075
2017-01-10,0.026492291906139886
2017-01-11,-0.0004900136085588258
2017-01-12,-0.009478793750895664
2017-01-13,-0.003959714814680937
2017-01-17,-0.003809869777934183
2017-01-18,0.03724647041406959
2017-01-19,-0.03574881013302256
2017-01-20,0.013965144542885
2017-01-23,-0.015248541376617908
2017-01-24,0.014319339426456912
2017-01-25,-0.019862370416174335
2017-01-26,0.01674757589083331
2017-01-27,0.004941681547053767
2017-01-30,-0.014915540278710893
2017-01-31,-0.033444197383397545
2017-02-01,-0.01996911030483184
2017-02-02,0.009836653772880677
2017-02-03,-0.0024351489534749637
2017-02-06,0.008718213622858295
2017-02-07,-0.0034571931626439234
2017-02-08,0.01092799847005299
2017-02-09,0.04615650448236441
2017-02-10,0.0003280657444961754
2017-02-13,0.04263002167957697
2017-02-14,-0.007862997693332097
2017-02-15,0.012363241895965604
2017-02-16,-0.004070704778457501
2017-02-17,0.004559018237015655
2017-02-21,0.009233095134586256
2017-02-22,-0.01938287893738977
2017-02-23,-0.0371599008647201
2017-02-24,-0.0004926693930786818
2017-02-27,0.02924736402239425
2017-02-28,-0.0011173234550510003
2017-03-01,0.023014136179733136
2017-03-02,-0.021402991554255624
2017-03-03,0.0
2017-03-06,0.0027142152161456767
2017-03-07,-0.0299316930007818
2017-03-08,0.0006564107595945501
2017-03-09,-0.007052732558399111
2017-03-10,0.0013215075564354528
2017-03-13,0.0014845912306005182
2017-03-14,0.0003296227346984981
2017-03-15,0.04478816982024392
2017-03-16,0.018124729951367824
2017-03-17,0.0018575721397169342
2017-03-20,-0.0007727136912235588
2017-03-21,-0.051646505244513974
2017-03-22,0.013206938055823736
2017-03-23,-0.014161621874065333
2017-03-24,-0.024485744322906622
2017-03-27,-0.004350822177482949
2017-03-28,0.011933060427036235
2017-03-29,-0.0010363837584943525
2017-03-30,0.005521226684975344
2017-03-31,-0.006322833846290621
2017-04-03,0.008205144108149431
2017-04-04,0.004650017225528824
2017-04-05,-0.012729193883651568
2017-04-06,0.006530325696491923
2017-04-07,0.010980224142049133
2017-04-10,-0.011354453211223858
2017-04-11,0.006990653441184547
2017-04-12,-0.04330573916100633
2017-04-13,-0.01589508496278358
2017-04-17,0.004389165365656034
2017-04-18,0.0020974933364101833
2017-04-19,0.005058245788206683
2017-04-20,0.047379576647478494
2017-04-21,-0.005799342550269038
2017-04-24,0.019666486461212163
2017-04-25,-0.003922847102098337
2017-04-26,0.01739417393903131
2017-04-27,-0.006290326086683229
2017-04-28,-0.004544501824668257
2017-05-01,0.00619580131369557
2017-05-02,-0.00016223694438299852
2017-05-03,-0.023014563277028555
2017-05-04,0.013437652972381864
2017-05-05,-0.01014914294358682
2017-05-08,-0.009922000810989595
2017-05-09,-0.017872260795547934
2017-05-10,-0.010034000187729153
2017-05-11,-0.01168197398671722
2017-05-12,-0.0036503757268659953
2017-05-15,0.005059608710050956
2017-05-16,0.0029505716976350183
2017-05-17,-0.028729397398194134
2017-05-18,-0.004276627450089832
2017-05-19,0.013958243317617525
2017-05-22,0.0017650268378577305
2017-05-23,0.03312195605738921
2017-05-24,0.0001708087728948815
2017-05-25,-0.004774247342638094
2017-05-26,-0.003769049142064662
2017-05-30,0.0030954988229190405
2017-05-31,-0.003943114285399951
2017-06-01,0.01669514164348196
2017-06-02,-0.00626375293586745
2017-06-05,0.0045999385716910535
2017-06-06,-0.01967106221559356
2017-06-07,-0.010378935128503408
2017-06-08,0.03373521199890872
2017-06-09,0.010990953910715806
2017-06-12,0.001839767702876527
2017-06-13,0.00984958460457519
2017-06-14,-0.022813349640726344
2017-06-15,-0.07629867788209865
2017-06-16,0.005860745214499863
2017-06-19,0.016023517396239084
2017-06-20,0.005914126942516251
2017-06-21,-0.0028504952289343244
2017-06-22,0.013042485459844988
2017-06-23,0.014109442407073125
2017-06-26,-0.0015651261324881593
2017-06-27,-0.009580504777875976
2017-06-28,0.02988572356399044
2017-06-29,0.0
2017-06-30,-0.005157236170432955
2017-07-03,0.017279798863714113
2017-07-05,0.004926594957271213
2017-07-06,0.0005068546218560677
2017-07-07,-0.01672565306886742
2017-07-10,0.008762569763340666
2017-07-11,-0.0018734105309188287
2017-07-12,0.0058018904322036935
2017-07-13,0.026467730355443475
2017-07-14,-0.012892588979810604
2017-07-17,0.006697818590154281
2017-07-18,-0.012807599774228184
2017-07-19,0.022072390825168764
2017-07-20,-0.012199263495083379
2017-07-21,0.005173805547107557
2017-07-24,0.0046487199122815515
2017-07-25,0.006775857508322103
2017-07-26,-0.045961866128186535
2017-07-27,0.009463079050658463
2017-07-28,-0.020623890460010896
2017-07-31,0.003654776057198994
2017-08-01,-0.00901657563261593
2017-08-02,-0.004724519367103275
2017-08-03,0.004043410442625683
2017-08-04,0.006478709616204226
2017-08-07,0.006611212641356667
2017-08-08,-0.0053580077192583175
2017-08-09,-0.00712412669372775
2017-08-10,-0.010500479587487788
2017-08-11,-0.020693477665764792
2017-08-14,0.006321435444316403
2017-08-15,-0.0026921215522873743
2017-08-16,0.02087441443047844
2017-08-17,-0.04195310013569331
2017-08-18,-0.004415703866329834
2017-08-21,-0.0070229613547356795
2017-08-22,0.01712261257454384
2017-08-23,0.004757919930261867
2017-08-24,-0.00582789079795154
2017-08-25,0.002198145206542712
2017-08-28,-0.0023761841906054793
2017-08-29,0.006412598868755559
2017-08-30,0.013653869524827833
2017-08-31,-0.010237036358551
2017-09-01,0.007076397946372159
2017-09-05,-0.012792613664101116
2017-09-06,0.009490859076666691
2017-09-07,-0.018983970977420883
2017-09-08,0.005344744271857715
2017-09-11,-0.010632075365384464
2017-09-12,-0.009079627658739708
2017-09-13,0.002243768905085597
2017-09-14,0.006716576853194489
2017-09-15,-0.0085248554485986
2017-09-18,0.01439255938291506
2017-09-19,0.015478248684869023
2017-09-20,0.015786757843533783
2017-09-21,-0.026259555421935254
2017-09-22,0.0003671458051690557
2017-09-25,-0.004218080225694698
2017-09-26,-0.0038672143745821508
2017-09-27,0.028101217250779964
2017-09-28,0.004671114481486605
2017-09-29,0.009911703438833852
2017-10-02,0.0001785981762163491
2017-10-03,-0.0016061282851496106
2017-10-04,0.0026806210687375653
2017-10-05,0.00998015543565356
2017-10-06,-0.009175324522965989
2017-10-09,-0.013357261932866682
2017-10-10,-0.0005417392720562519
2017-10-11,0.03557928215598416
2017-10-12,0.0013946566870601806
2017-10-13,0.015500070848690095
2017-10-16,-0.018864858622147596
2017-10-17,-0.0017476388061351544
2017-10-18,0.002976432766117698
2017-10-19,0.023393862054333914
2017-10-20,0.023541432976044385
2017-10-23,-0.009166675272280989
2017-10-24,0.0055510405043832645
2017-10-25,-0.013215270121383238
2017-10-26,0.012544761785305614
2017-10-27,-0.004018448929141827
2017-10-30,-0.017145355938367746
2017-10-31,-0.010945882811581487
2017-11-01,0.01677324982800532
2017-11-02,-0.005952371795719835
2017-11-03,-0.007698964454461388
2017-11-06,-0.0003448916885703257
2017-11-07,-0.005001679811212134
2017-11-08,0.00017325489982100706
2017-11-09,-0.020450648072712463
2017-11-10,-0.012208058639010866
2017-11-13,-0.002328241838394862
2017-11-14,-0.015080993331556214
2017-11-15,0.0014584461559172812
2017-11-16,-0.0027302233735306825
2017-11-17,0.00018250769033412162
2017-11-20,0.013868713681015166
2017-11-21,0.007559252224677682
2017-11-22,0.0030370803826922366
2017-11-24,-0.003918481347443992
2017-11-27,-0.0014303827561613636
2017-11-28,0.007699289922342256
2017-11-29,0.019189796471539067
2017-11-30,0.0024407057522832787
2017-12-01,-0.0034781994503279012
2017-12-04,0.026526848920572554
2017-12-05,-0.0200610904943892
2017-12-06,0.0052047448366252524
2017-12-07,0.01121844033080821
2017-12-08,0.026967132569702068
2017-12-11,0.01828140043503801
2017-12-12,0.01109848788777068
2017-12-13,-0.0016142860813964655
2017-12-14,-0.037348094238607965
2017-12-15,0.009573236321297696
2017-12-18,0.03160864645522854
2017-12-19,0.006773047232349727
2017-12-20,0.02274557463335536
2017-12-21,0.010649885775436463
2017-12-22,0.00046474117154726713
2017-12-26,0.0026334541710881787
2017-12-27,-0.0018539893434914578
2017-12-28,0.001712674329029884
2017-12-29,-0.011812181313726744
2018-01-02,0.04624087670730703
2018-01-03,0.013078717996082734
2018-01-04,-0.0025225031445391677
2018-01-05,0.009520981850291932
2018-01-08,0.005599798744085227
2018-01-09,-0.006740990424134341
2018-01-10,0.017114075773773996
2018-01-11,0.01798703995042472
2018-01-12,-0.016529256532288095
2018-01-16,-0.0010143817205964245
2018-01-17,0.004496059541261088
2018-01-18,-0.006353036991999961
2018-01-19,-0.0014524325403163507
2018-01-22,0.003928619726791149
2018-01-23,-0.0001446116047717494
2018-01-24,0.000434875248096267
2018-01-25,-0.011157923416915128
2018-01-26,0.019050267035803703
2018-01-29,-0.0071900085860884255
2018-01-30,-0.03215541253060028
2018-01-31,0.0020951553653452137
2018-02-01,-0.008661896699015736
2018-02-02,-0.032238531442712715
2018-02-05,-0.026463406184320193
2018-02-06,0.01694936699669647
2018-02-07,-0.010691994273322458
2018-02-08,-0.040368493915957426
2018-02-09,0.023020591469165463
2018-02-12,0.027036040824246932
2018-02-13,0.010087924016051408
2018-02-14,0.01732245896854434
2018-02-15,0.005982536618147849
2018-02-16,0.04513554024098676
2018-02-20,-0.014298437406420894
2018-02-21,-0.01050890723589426
2018-02-22,0.0014957717210233312
2018-02-23,-0.0001490851510584923
2018-02-26,0.014042086834362255
2018-02-27,-0.0086915421231335
2018-02-28,-0.028087500277287014
2018-03-01,0.0325685129884532
2018-03-02,0.005183018862146005
2018-03-05,-0.0002944163687287338
2018-03-06,-0.0011789398697600317
2018-03-07,0.025081213288353332
2018-03-08,-0.026626590404513872
2018-03-09,-0.006949579120203109
2018-03-12,0.007891668272242747
2018-03-13,-0.0023639346074181278
2018-03-14,-0.022656333119349337
2018-03-15,0.002727200146271702
2018-03-16,0.006195362659666914
2018-03-19,-0.018921930427430733
2018-03-20,-0.017296717119840932
2018-03-21,0.017912732060883396
2018-03-22,-0.06518748737525926
2018-03-23,-0.0270092522845522
2018-03-26,0.01951557236854251
2018-03-27,-0.006105736161655662
2018-03-28,-0.008855511538851668
2018-03-29,0.029838192250420947
2018-04-02,-0.02029776085156021
2018-04-03,0.015705821786943908
2018-04-04,0.00559303048812354
2018-04-05,0.032226364442226485
2018-04-06,-0.03819338976928155
2018-04-09,-0.002471696331169615
2018-04-10,0.026759519511178054
2018-04-11,-0.018983592948435768
2018-04-12,0.015414933524564578
2018-04-13,-0.004683285156999117
2018-04-16,0.013467232163556275
2018-04-17,0.026737277106205104
2018-04-18,0.020115344911017408
2018-04-19,-0.004433000145804389
2018-04-20,-0.02425903209035707
2018-04-23,-0.010542770159188364
2018-04-24,-0.009860113919041957
2018-04-25,0.014776752442627883
2018-04-26,-0.0006330998578725211
2018-04-27,-0.017580022212510982
2018-04-30,-0.00660970712954545
2018-05-01,-0.020447994559304794
2018-05-02,0.010437643672482011
2018-05-03,0.0037709837382324807
2018-05-04,0.028095230588964792
2018-05-07,-0.0015888206312862918
