Date,KMB
2015-10-01,-0.002751079098757936
2015-10-02,0.0036783865366407653
2015-10-05,0.026387959409575057
2015-10-06,-0.004909535223495243
2015-10-07,0.005023258953730014
2015-10-08,0.01579962035101201
2015-10-09,0.008172143629352702
2015-10-12,0.006101257438999141
2015-10-13,-0.0032918791920438784
2015-10-14,-0.002955518862399864
2015-10-15,0.012379143682994753
2015-10-16,0.009902930062740678
2015-10-19,0.0014494805344722472
2015-10-20,-0.0019584881497294315
2015-10-21,0.0074221475577607166
2015-10-22,0.022948666787008465
2015-10-23,0.0036421241624011724
2015-10-26,0.0008248071156917725
2015-10-27,-0.0024721208127871375
2015-10-28,-0.0014872278101559777
2015-10-29,0.007529325184317814
2015-10-30,-0.016917228139781915
2015-11-02,0.015454130677450051
2015-11-03,-0.004359917312152906
2015-11-04,-0.009666950607781
2015-11-05,0.00016673720593951558
2015-11-06,-0.01084422226710513
2015-11-09,-0.004722513663890537
2015-11-10,0.007625795674560676
2015-11-11,0.003700147214936056
2015-11-12,-0.013991282011778017
2015-11-13,-0.0031440729304228476
2015-11-16,0.018837275880017268
2015-11-17,-0.0029278587073424678
2015-11-18,0.014767499954331242
2015-11-19,0.005953218928413495
2015-11-20,-0.011753970850402529
2015-11-23,0.011311677845552648
2015-11-24,-0.003947798901545507
2015-11-25,-0.0052841871524109685
2015-11-27,0.003154158740841906
2015-11-30,-0.014067056101104036
2015-12-01,0.016617766620560692
2015-12-02,-0.003991495953318602
2015-12-03,-0.012691033223866333
2015-12-04,0.025792620770431984
2015-12-07,0.006677452515667426
2015-12-08,-0.004503960340403901
2015-12-09,-0.010529658233837336
2015-12-10,0.0004159024415688606
2015-12-11,-0.00939105824006381
2015-12-14,0.028942930683305335
2015-12-15,0.014594377918169865
2015-12-16,0.011893199135837085
2015-12-17,-0.0006354052187215187
2015-12-18,-0.018277055407946774
2015-12-21,0.01117049708762985
2015-12-22,0.011607210797349055
2015-12-23,0.0054605025173357635
2015-12-24,-0.0014168756253380987
2015-12-28,0.01063978454167569
2015-12-29,0.01021611918219345
2015-12-30,-0.0008489634700300508
2015-12-31,-0.016456746203229344
2016-01-04,-0.006441516474917863
2016-01-05,0.020556581302986654
2016-01-06,-0.00046492804710140945
2016-01-07,-0.016741535654408835
2016-01-08,-0.01284873592634228
2016-01-11,0.003832766771182161
2016-01-12,0.0033410748142199687
2016-01-13,-0.005311931111842139
2016-01-14,0.013948549357891471
2016-01-15,-0.01454282491124348
2016-01-19,0.004148165605912135
2016-01-20,-0.017397264772447518
2016-01-21,0.010186232435899667
2016-01-22,0.014165779547370194
2016-01-25,-0.031802016867142124
2016-01-26,0.017931435044137745
2016-01-27,-0.005525209049816904
2016-01-28,0.016666537138663395
2016-01-29,0.01702712754342528
2016-02-01,0.004594254020727995
2016-02-02,-0.007751189666229896
2016-02-03,0.01843603738875399
2016-02-04,-0.012426350600795888
2016-02-05,0.003106786084597246
2016-02-08,0.0021682177940247627
2016-02-09,0.010507169104221337
2016-02-10,-0.006345600847877053
2016-02-11,-0.027239359789066664
2016-02-12,0.01748180102901009
2016-02-16,0.0006217735251721201
2016-02-17,0.013907236507143983
2016-02-18,-0.005747398122126435
2016-02-19,0.005240952495852547
2016-02-22,0.007206766599767489
2016-02-23,0.0012182497550961013
2016-02-24,0.006234277903490737
2016-02-25,0.008689022891792852
2016-02-26,-0.016479542505454692
2016-02-29,-0.00761592227172625
2016-03-01,0.010283945236355008
2016-03-02,0.006502680326261778
2016-03-03,0.0004557127573203701
2016-03-04,0.006913310122488525
2016-03-07,-0.007167612991660133
2016-03-08,0.005775550186710943
2016-03-09,-0.002871113658803881
2016-03-10,-0.0006819315763213485
2016-03-11,0.009629791373611862
2016-03-14,0.011791347237476879
2016-03-15,-0.0006680115057596803
2016-03-16,0.00445656752289092
2016-03-17,0.005767702070267999
2016-03-18,-0.0034552993436095525
2016-03-21,-0.002065855564442942
2016-03-22,-0.011976973130337742
2016-03-23,0.0025440367118381157
2016-03-24,-0.0032092821980912456
2016-03-28,0.005166783241932427
2016-03-29,0.005587028792352511
2016-03-30,0.0053336336124729655
2016-03-31,-0.008842509638459894
2016-04-01,0.01256409577191353
2016-04-04,0.0004406802738781135
2016-04-05,-7.34780767338572e-05
2016-04-06,0.00748621515747705
2016-04-07,-0.004516581430033972
2016-04-08,0.0061468429336504204
2016-04-11,-0.0017456521803375091
2016-04-12,0.006411765822184279
2016-04-13,-0.017881439110553066
2016-04-14,0.0028010602143084817
2016-04-15,0.0031609143906383697
2016-04-18,0.0013188905806356122
2016-04-19,0.0033660756300393224
2016-04-20,-0.010648454132629381
2016-04-21,-0.02875030039914206
2016-04-22,-0.036963925615714155
2016-04-25,-0.005280659541320842
2016-04-26,-0.019015951091014394
2016-04-27,0.015265238226509936
2016-04-28,0.004296096025408813
2016-04-29,-0.008317423831843196
2016-05-02,0.00023967661632551263
2016-05-03,0.007267117400338252
2016-05-04,0.014271029037084881
2016-05-05,-0.0044556699442455105
2016-05-06,0.0043969172006910195
2016-05-09,0.0016416869410429413
2016-05-10,0.008585113764161267
2016-05-11,-0.003095220205411753
2016-05-12,0.00954763835814787
2016-05-13,-0.006689478936139803
2016-05-16,0.00301884077933412
2016-05-17,-0.02438670034744761
2016-05-18,-0.0023727883567888908
2016-05-19,0.005391784117160459
2016-05-20,-0.005835888987714366
2016-05-23,-0.0008729143487713475
2016-05-24,0.00643147698892621
2016-05-25,0.0035497165380100615
2016-05-26,0.005581292041097807
2016-05-27,0.00414351456692752
2016-05-31,-0.010977120063680235
2016-06-01,0.007399111726070329
2016-06-02,0.00015646389640355807
2016-06-03,0.01625000223833717
2016-06-06,0.0006917595633737506
2016-06-07,0.00023050715816763656
2016-06-08,0.003867546862388327
2016-06-09,0.007011891687488392
2016-06-10,0.0022190438670792734
2016-06-13,-0.005573552946699478
2016-06-14,0.016583492404077527
2016-06-15,-0.002794376776710905
2016-06-16,0.007649484282467034
2016-06-17,-0.004885665004652595
2016-06-20,0.003625455682220613
2016-06-21,0.0012041975955285888
2016-06-22,0.0009019841785753435
2016-06-23,0.006007860700042222
2016-06-24,-0.021499181047564098
2016-06-27,-0.0025175464702380523
2016-06-28,0.021185573384701728
2016-06-29,0.00883765200646014
2016-06-30,0.020638580656081595
2016-07-01,-0.0034914912161165823
2016-07-05,0.006861337656916655
2016-07-06,-0.008626987304753087
2016-07-07,-0.018500860379347617
2016-07-08,0.012963864867387542
2016-07-11,0.00132353796039264
2016-07-12,-0.009769229173510197
2016-07-13,0.006750419786190953
2016-07-14,0.0012522482578170013
2016-07-15,0.0020606679399075567
2016-07-18,-0.007784335925098529
2016-07-19,0.00036973699977060903
2016-07-20,-0.010949630261887333
2016-07-21,-0.0023937500164442627
2016-07-22,0.009523119514153189
2016-07-25,-0.015152944821347991
2016-07-26,-0.0023379827716744073
2016-07-27,-0.013456253373526073
2016-07-28,-0.0026818073721759372
2016-07-29,-0.004610223422004789
2016-08-01,0.009725974268329995
2016-08-02,0.0
2016-08-03,-0.014677934707144735
2016-08-04,0.009620795281300554
2016-08-05,-0.005610039530228983
2016-08-08,0.0012367427888382299
2016-08-09,0.003319111724610968
2016-08-10,0.001999967689829907
2016-08-11,-0.010057713412789049
2016-08-12,-0.0009307457302309974
2016-08-15,0.0011646565640359707
2016-08-16,-0.011165386403783839
2016-08-17,0.0001570421436707381
2016-08-18,-0.0007842763858111335
2016-08-19,-0.005256665757858658
2016-08-22,0.004811346896438584
2016-08-23,0.009890884380677534
2016-08-24,-7.759624366632245e-05
2016-08-25,-0.0018659927090862727
2016-08-26,-0.0012456493715758965
2016-08-29,0.003742818862587427
2016-08-30,-0.004428214978505429
2016-08-31,-0.0007024632306673606
2016-09-01,0.00046861109439388926
2016-09-02,0.005463249870649278
2016-09-06,0.003415753082208317
2016-09-07,-0.009817502542790013
2016-09-08,-0.00920689835216304
2016-09-09,-0.02342944312337103
2016-09-12,0.005448930984244926
2016-09-13,-0.010029684536375427
2016-09-14,-0.00424879574234216
2016-09-15,0.0046769469657492735
2016-09-16,-0.005145078582554419
2016-09-19,0.0029552980809535168
2016-09-20,0.010640949748987438
2016-09-21,0.011905670038129035
2016-09-22,0.01832850451159085
2016-09-23,-0.003929422172148422
2016-09-26,-0.009626945624748862
2016-09-27,0.0014340885566870298
2016-09-28,0.006285541416076956
2016-09-29,-0.009962117253228375
2016-09-30,0.00734691533973808
2016-10-03,-0.010940119912606017
2016-10-04,-0.013866855954375312
2016-10-05,-0.0032510852673959256
2016-10-06,0.004892533946126321
2016-10-07,-0.0017851866515248282
2016-10-10,-0.006909867205869058
2016-10-11,-0.006303552046659666
2016-10-12,0.004036728236333609
2016-10-13,-0.0020509531703098993
2016-10-14,-0.009290606799459478
2016-10-17,0.0015768206763904224
2016-10-18,-0.0012426880801856832
2016-10-19,-0.002737792580812193
2016-10-20,-0.008651524547741762
2016-10-21,0.0034405104897732297
2016-10-24,-0.04741594119220438
2016-10-25,-0.0015803088788814978
2016-10-26,-0.0006155674071146588
2016-10-27,0.0014078391309515492
2016-10-28,0.006413677458432021
2016-10-31,-0.0012223216813164184
2016-11-01,-0.0035835626719478153
2016-11-02,-0.003947563554836164
2016-11-03,0.0008809441796717721
2016-11-04,-0.011438579373756141
2016-11-07,0.01450821311721806
2016-11-08,0.013160342043995188
2016-11-09,-0.0009526737882538105
2016-11-10,-0.027910375555247335
2016-11-11,0.006776701131123053
2016-11-14,0.0015940323533167877
2016-11-15,0.006897388550587413
2016-11-16,-0.004654556029391799
2016-11-17,-0.008646692173988724
2016-11-18,0.006675274143946419
2016-11-21,0.006100242554971658
2016-11-22,0.00650289493405265
2016-11-23,0.00017441480917135266
2016-11-25,0.011173153302889816
2016-11-28,0.011481147469250441
2016-11-29,-0.00571819187285838
2016-11-30,-0.007639479348102496
2016-12-01,-0.013839509171582276
2016-12-02,0.0008771193296703839
2016-12-05,-0.004206501196971191
2016-12-06,0.006688435976760276
2016-12-07,0.007667166892536104
2016-12-08,-0.008220999543946061
2016-12-09,0.010670075800763401
2016-12-12,0.0014832616786522035
2016-12-13,0.004879125666645612
2016-12-14,-0.006329309044319498
2016-12-15,0.006805668628762085
2016-12-16,0.007366264933008182
2016-12-19,-0.01178603609131168
2016-12-20,-0.003917201618715005
2016-12-21,0.001660431847629651
2016-12-22,0.0035772520197161484
2016-12-23,-0.001738668580961944
2016-12-27,0.0025256733457739156
2016-12-28,-0.00833975559954192
2016-12-29,0.008146943454717892
2016-12-30,-0.008341842270380706
2017-01-03,0.0038556291596485437
2017-01-04,0.005411798271639734
2017-01-05,0.0072064066226016354
2017-01-06,0.0036200620238289183
2017-01-09,-0.015373719928649221
2017-01-10,-0.0024426303157581986
2017-01-11,0.00043735384973397906
2017-01-12,0.00043698454836182954
2017-01-13,0.0011355567410296086
2017-01-17,0.012566491690950476
2017-01-18,0.00318890700115948
2017-01-19,-0.004295488730228558
2017-01-20,0.002760940866619155
2017-01-23,0.006539300809502935
2017-01-24,0.04111834111834112
2017-01-25,0.0017241712496074424
2017-01-26,0.001229562377512483
2017-01-27,-0.009578274974639034
2017-01-30,-0.003223831695773338
2017-01-31,0.004477943971458176
2017-02-01,-0.0009904288822015772
2017-02-02,0.0033054604465398985
2017-02-03,0.001070468929337265
2017-02-06,-0.002468180771460937
2017-02-07,0.009980179142366818
2017-02-08,0.003920006962688571
2017-02-09,0.005287408070211663
2017-02-10,-0.00024263654159084602
2017-02-13,-0.0009712765053837558
2017-02-14,-0.004455888184537349
2017-02-15,0.012450923676704306
2017-02-16,0.01776406887196469
2017-02-17,0.041936482166991196
2017-02-21,0.020541055583610524
2017-02-22,0.0014112227815201717
2017-02-23,-0.0036344318895403793
2017-02-24,-0.005061456918724949
2017-02-27,-0.007706159431530635
2017-02-28,-0.0006034183360664747
2017-03-01,0.005205905647869935
2017-03-02,0.009456637895602027
2017-03-03,-0.006319879421648689
2017-03-06,-0.0023943378727259157
2017-03-07,0.0003752806581220902
2017-03-08,-0.00045320807995219425
2017-03-09,0.0027200993123215333
2017-03-10,0.008891546590571675
2017-03-13,-0.0011203827084101947
2017-03-14,-0.001495771258473222
2017-03-15,0.010933184637962556
2017-03-16,-0.0034815591397164836
2017-03-17,-0.00944002095526919
2017-03-20,0.0036020075060987367
2017-03-21,-0.0004485498702601065
2017-03-22,-0.006283802458998955
2017-03-23,0.0014302978582916293
2017-03-24,-0.00435973231679998
2017-03-27,-0.0006797977132161348
2017-03-28,0.0027955467489724217
2017-03-29,-0.001506848448644904
2017-03-30,-0.0021878994082185077
2017-03-31,-0.004612862582204169
2017-04-03,-0.0009120177568758825
2017-04-04,0.005398883813823696
2017-04-05,-0.003932658059631167
2017-04-06,-0.0044798677820000465
2017-04-07,0.0016779828225659266
2017-04-10,0.004492334958290822
2017-04-11,0.005382027252244237
2017-04-12,0.0035438479691509706
2017-04-13,-0.00323071036644329
2017-04-17,0.005276278451920691
2017-04-18,0.004048906611687331
2017-04-19,-0.00537682245548865
2017-04-20,-0.014715794800699178
2017-04-21,-0.0096776349149571
2017-04-24,0.0033853510603134573
2017-04-25,0.0185585493206184
2017-04-26,-0.020252975044798283
2017-04-27,-0.0009990909158742456
2017-04-28,-0.001922998820027555
2017-05-01,-0.001464438375488375
2017-05-02,-0.021765914559220056
2017-05-03,0.00023702104291967174
2017-05-04,0.011201098368109896
2017-05-05,0.0031202727623054205
2017-05-08,-0.0020993534557686155
2017-05-09,-0.000857587775842994
2017-05-10,0.007331726710944064
2017-05-11,-0.008052437800752488
2017-05-12,-0.0009367610128040438
2017-05-15,7.807734382780929e-05
2017-05-16,-0.004531372196220906
2017-05-17,0.004237974967299829
2017-05-18,-0.009690580722655162
2017-05-19,0.0037879870254780013
2017-05-22,-0.0009436218731343482
2017-05-23,-0.002202935416616092
2017-05-24,0.00970034061430547
2017-05-25,0.010700284205931831
2017-05-26,0.0008502742013143383
2017-05-30,-0.004169661080513087
2017-05-31,0.005892710599820772
2017-06-01,0.002004421281341928
2017-06-02,0.005000367651206705
2017-06-05,0.0012245938582635674
2017-06-06,0.001223328046164207
2017-06-07,0.0016154922907105629
2017-06-08,-0.016512946235902493
2017-06-09,0.005622868501069744
2017-06-12,0.0003880326883041185
2017-06-13,0.00426943167350613
2017-06-14,0.0077300182725466016
2017-06-15,0.003451898706005707
2017-06-16,-0.004662930592017167
2017-06-19,0.01973719921367323
2017-06-20,0.001431006414274849
2017-06-21,-0.008573542858993699
2017-06-22,-0.0006067307743565786
2017-06-23,0.004174787547693626
2017-06-26,0.009221231780695005
2017-06-27,-0.01542818021762693
2017-06-28,0.00030410457164942173
2017-06-29,-0.01901144603342053
2017-06-30,0.0008526636048291625
2017-07-03,-0.005266909604067727
2017-07-05,0.001791067644228539
2017-07-06,-0.01772134237857581
2017-07-07,0.003323594566266852
2017-07-10,0.0016559757327305746
2017-07-11,-0.009448158400358064
2017-07-12,-0.008822954620484214
2017-07-13,-0.006414945077381606
2017-07-14,0.004923038028840088
2017-07-17,0.001445744351114886
2017-07-18,-0.0009624112891576386
2017-07-19,-0.0049772350551379185
2017-07-20,-0.0019361523313853324
2017-07-21,0.012690801471681334
2017-07-24,-0.011733677730638492
2017-07-25,0.007027137351343304
2017-07-26,-0.019570248487561392
2017-07-27,0.01611588747558579
2017-07-28,-0.014169698032700406
2017-07-31,0.005798522833215802
2017-08-01,-0.011935732364916962
2017-08-02,-0.0027121459737452502
2017-08-03,0.002637209731344514
2017-08-04,-0.0029587375744986044
2017-08-07,0.0008242185191971174
2017-08-08,0.00016462526378480113
2017-08-09,0.0014000351352190243
2017-08-10,-0.004440413900368645
2017-08-11,-0.0035516237172837917
2017-08-14,0.008703573927825392
2017-08-15,0.004437577040695251
2017-08-16,0.0008180821116243742
2017-08-17,-0.00040870670017190136
2017-08-18,-0.00727852853376787
2017-08-21,0.010626784260151956
2017-08-22,-0.002037540234422708
2017-08-23,-0.0013070391508206436
2017-08-24,-0.010468602035389574
2017-08-25,0.004380438830519973
2017-08-28,0.006994906021053682
2017-08-29,8.163257939020063e-05
2017-08-30,-0.0006536636172208565
2017-08-31,0.008094952891972929
2017-09-01,-0.0006490017140322601
2017-09-05,-0.002434888806445712
2017-09-06,-0.021153768084369973
2017-09-07,0.0022624307896201845
2017-09-08,-0.012373484505419086
2017-09-11,0.01244386624289584
2017-09-12,0.00836133921647697
2017-09-13,-0.00514116485946936
2017-09-14,0.007084923798763576
2017-09-15,0.002234036643607551
2017-09-18,0.006358724702515639
2017-09-19,-0.0009027079112742253
2017-09-20,-0.013140799751230503
2017-09-21,-0.016977252440968038
2017-09-22,-0.00507981408750513
2017-09-25,-0.0002549824537497747
2017-09-26,0.0016174197857008465
2017-09-27,-0.009942298668388472
2017-09-28,0.003862335480851131
2017-09-29,0.0061560285016457605
2017-10-02,-0.00603340051121759
2017-10-03,-0.011883269540590935
2017-10-04,0.013929503611619154
2017-10-05,0.002389341177644333
2017-10-06,-0.017706562575344642
2017-10-09,0.0008663207079906421
2017-10-10,0.00831251539733957
2017-10-11,0.011936677627007564
2017-10-12,-0.0023763303000240432
2017-10-13,0.008506516653519425
2017-10-16,-0.0028678944163289533
2017-10-17,0.0005076190451320794
2017-10-18,-0.008285501223232905
2017-10-19,-0.014919017126217016
2017-10-20,-0.018260539215813054
2017-10-23,-0.008021949727335831
2017-10-24,-0.004354170210257857
2017-10-25,0.0032130010459052727
2017-10-26,0.01058707296710315
2017-10-27,-0.010388050970955964
2017-10-30,-0.010141398234218557
2017-10-31,0.011143787453949061
2017-11-01,-0.004088253811627474
2017-11-02,-0.004462142754617204
2017-11-03,-0.00681338186443603
2017-11-06,-0.008303895184008647
2017-11-07,0.018749639138922136
2017-11-08,0.01161404287042389
2017-11-09,0.0005299017162043729
2017-11-10,0.007503038398714246
2017-11-13,0.01112663857414442
2017-11-14,-0.007451760040176225
2017-11-15,-0.009777196111273145
2017-11-16,0.012959390503294976
2017-11-17,-0.0050476142269951785
2017-11-20,0.009009372367587698
2017-11-21,0.014304519079095135
2017-11-22,-0.008119775282180441
2017-11-24,0.0037055041939106914
2017-11-27,0.0024039049326860518
2017-11-28,0.005309734664232568
2017-11-29,0.014993946171962369
2017-11-30,0.005204168316478297
2017-12-01,0.006262479993966341
2017-12-04,0.021575055668686227
2017-12-05,-0.002112013139473623
2017-12-06,-0.0056163936047496366
2017-12-07,-0.011799787816589635
2017-12-08,0.002922619788597647
2017-12-11,-0.01348788465061157
2017-12-12,-0.017638626280292447
2017-12-13,0.008505162536136979
2017-12-14,-0.001192633294928247
2017-12-15,0.01074643204687864
2017-12-18,0.009619292338270524
2017-12-19,0.007689376440080942
2017-12-20,-0.0009954940966028225
2017-12-21,-0.0014112716857117569
2017-12-22,0.003159273358092518
2017-12-26,0.0053870033631107095
2017-12-27,0.004698796063813626
2017-12-28,-0.013537943155424004
2017-12-29,0.0035764604414254553
2018-01-02,-0.013177573781852914
2018-01-03,-0.01671277320519915
2018-01-04,0.011530678184152876
2018-01-05,-0.002195725655170233
2018-01-08,0.010662850951337122
2018-01-09,-0.02202149314407731
2018-01-10,-0.01575332906459692
2018-01-11,-0.019659083057382953
2018-01-12,0.0024846169922099204
2018-01-16,0.011329311146157206
2018-01-17,0.02100474056258328
2018-01-18,-0.011314829838874996
2018-01-19,0.0013003430006923722
2018-01-22,0.012295341756693112
2018-01-23,0.007955196436429057
2018-01-24,0.015868660251159072
2018-01-25,0.03115894718277401
2018-01-26,-0.00980248250268434
2018-01-29,-0.02061702014328959
2018-01-30,-0.010107422362598761
2018-01-31,-0.012658337603358105
2018-02-01,0.007692375244835681
2018-02-02,-0.014334323188366693
2018-02-05,-0.03726007152116462
2018-02-06,0.020200197909044926
2018-02-07,-0.015594709286619657
2018-02-08,-0.00596316831972199
2018-02-09,-0.002238358017337516
2018-02-12,0.02001071467484028
2018-02-13,-0.008885344713323806
2018-02-14,0.0006214843645864221
2018-02-15,0.02741053339702937
2018-02-16,0.002417429307039809
2018-02-20,-0.014211758002378727
2018-02-21,-0.021931063737000267
2018-02-22,0.007772142822722428
2018-02-23,0.007446143671058225
2018-02-26,0.007127276861964127
2018-02-27,-0.01852196630265257
2018-02-28,-0.012640100382078745
2018-03-01,0.005228897187764314
2018-03-02,0.009417212405180564
2018-03-05,0.005597508192438871
2018-03-06,-0.001148483150284818
2018-03-07,-0.011410995346165853
2018-03-08,0.011646667254230358
2018-03-09,-0.0009816498585852873
2018-03-12,0.010005278688051344
2018-03-13,-0.0008846336408636635
2018-03-14,-0.016642804182530946
2018-03-15,-0.0012605629774213867
2018-03-16,0.009735027972848753
2018-03-19,-0.008302119389902995
2018-03-20,-0.008731661958672476
2018-03-21,-0.015619352600956704
2018-03-22,-0.008486875691658735
2018-03-23,-0.02549308333269562
2018-03-26,0.007828718882181507
2018-03-27,0.018378179332362743
2018-03-28,0.018232594758150533
2018-03-29,0.006120949876532666
2018-04-02,-0.027603812017226725
2018-04-03,0.007376878162652201
2018-04-04,0.013070218445971893
2018-04-05,0.0010980001901073067
2018-04-06,-0.007403193397889973
2018-04-09,-0.00221013283787308
2018-04-10,0.0010152589737155715
2018-04-11,-0.006268976743224575
2018-04-12,-0.015122110602563632
2018-04-13,-0.0030143597817280376
2018-04-16,0.009164780098562808
2018-04-17,-0.0019660236427015976
2018-04-18,-0.0006566321686019005
2018-04-19,-0.02994450941961213
2018-04-20,-0.03203046078695737
2018-04-23,-0.015095299607227997
2018-04-24,0.019082421830743712
2018-04-25,0.018924532993958465
2018-04-26,0.0038119466453807593
