Date,RF
2015-04-21,-0.0010428581636967582
2015-04-22,0.015657426879855496
2015-04-23,-0.011304987634426666
2015-04-24,-0.004158070486648291
2015-04-27,-0.0020873964515325527
2015-04-28,0.008368190114436569
2015-04-29,0.016597418689160426
2015-04-30,0.0030609083896138145
2015-05-01,0.0
2015-05-04,0.01525970829728207
2015-05-05,-0.007013917641905287
2015-05-06,0.0010090461183656085
2015-05-07,-0.0030241555133366793
2015-05-08,0.00404427780620753
2015-05-11,0.014098607327174939
2015-05-12,0.00993040928337563
2015-05-13,0.008849783730541017
2015-05-14,-0.006822703884848069
2015-05-15,-0.020608318138369275
2015-05-18,0.023045690429705168
2015-05-19,0.017630294440560856
2015-05-20,-0.012512178563697463
2015-05-21,-0.0019494481969180022
2015-05-22,-0.0019532559682433615
2015-05-26,-0.003913824349145334
2015-05-27,0.009823374065738966
2015-05-28,-0.00583683410319491
2015-05-29,-0.012719912487801133
2015-06-01,-0.010901837197549558
2015-06-02,0.015029804035805228
2015-06-03,0.016782190396560592
2015-06-04,-0.007767376963895289
2015-06-05,0.029354648140019535
2015-06-08,-0.008555607177193059
2015-06-09,0.011505394360675991
2015-06-10,0.015252557100976949
2015-06-11,-0.00845031961028686
2015-06-12,0.0018938667002601495
2015-06-15,-0.0075612749087458075
2015-06-16,0.009523765334061185
2015-06-17,-0.015094653259353996
2015-06-18,0.005747490734871574
2015-06-19,-0.005714645860733891
2015-06-22,0.016283811723774022
2015-06-23,0.014137382127364262
2015-06-24,-0.008364370302988977
2015-06-25,-0.009371650609462656
2015-06-26,-0.0037848535184932253
2015-06-29,-0.02279154276571027
2015-06-30,0.006802590913338236
2015-07-01,0.004825808533241105
2015-07-02,-0.013448227470266971
2015-07-06,-0.009737318586940047
2015-07-07,-0.012782606925256124
2015-07-08,-0.02091641293199653
2015-07-09,0.01729437218560581
2015-07-10,0.01399980025128289
2015-07-13,0.005917200433886993
2015-07-14,0.001960576582261453
2015-07-15,0.00880632422895844
2015-07-16,0.00775981726750663
2015-07-17,-0.025986437062278323
2015-07-20,0.007904833359220431
2015-07-21,0.020587845261058835
2015-07-22,0.02785833334254173
2015-07-23,-0.007477107382141579
2015-07-24,-0.005649248469129731
2015-07-27,-0.014205025487680656
2015-07-28,-0.0009603183883811761
2015-07-29,0.01153847630276883
2015-07-30,0.004753184687770418
2015-07-31,-0.017029376194069634
2015-08-03,-0.0019250491031123085
2015-08-04,0.0
2015-08-05,0.010607310464331832
2015-08-06,0.008588168790739426
2015-08-07,0.004729738553639562
2015-08-10,0.016949338288510418
2015-08-11,-0.020370158277304595
2015-08-12,-0.02173893717610631
2015-08-13,0.0057964859547565695
2015-08-14,0.013448877475944698
2015-08-17,0.0
2015-08-18,-0.004739027353888092
2015-08-19,-0.023809510000227463
2015-08-20,-0.03121989501871303
2015-08-21,-0.026183035183442893
2015-08-24,-0.07135504798376924
2015-08-25,-0.023385166076062114
2015-08-26,0.05473226961298683
2015-08-27,0.03351369192520881
2015-08-28,0.006275696629576055
2015-08-31,-0.00311831411136132
2015-09-01,-0.03962464590234538
2015-09-02,0.014114993852792246
2015-09-03,0.00963625912815158
2015-09-04,-0.018028099360592797
2015-09-08,0.028078006299769198
2015-09-09,-0.012684950208938783
2015-09-10,0.01927185226113104
2015-09-11,-0.0010501168032460706
2015-09-14,0.008412098880076657
2015-09-15,0.014598247408209586
2015-09-16,-0.016443939087574133
2015-09-17,-0.02925758878128293
2015-09-18,-0.037675238696939894
2015-09-21,0.01677856387196175
2015-09-22,-0.018701939112143462
2015-09-23,0.0033634630372221253
2015-09-24,-0.003352188076532925
2015-09-25,0.017937389082796074
2015-09-28,-0.030837197853562093
2015-09-29,0.003409022923264615
2015-09-30,0.02038502655716612
2015-10-01,0.002219861017267455
2015-10-02,-0.01328892027541373
2015-10-05,0.014590130507248444
2015-10-06,0.005531161128055295
2015-10-07,0.01320127740982846
2015-10-08,0.005428554032134381
2015-10-09,-0.018358170058793588
2015-10-12,-0.0011000139878047932
2015-10-13,-0.011013586444597934
2015-10-14,-0.017817394117100926
2015-10-15,0.029478867055825253
2015-10-16,-0.006608018573393659
2015-10-19,-0.00886922538540047
2015-10-20,0.03020133975800232
2015-10-21,-0.01954402102707775
2015-10-22,0.019933603798868216
2015-10-23,0.026058767709400854
2015-10-26,-0.013756336751332698
2015-10-27,-0.008584165038175162
2015-10-28,0.045454803455857506
2015-10-29,-0.002070490793882107
2015-10-30,-0.030082801744533816
2015-11-02,0.02459864736528483
2015-11-03,-0.004175211636492482
2015-11-04,0.00524098449878041
2015-11-05,0.014598247408209586
2015-11-06,0.04111005503380549
2015-11-09,-0.013820194103998928
2015-11-10,0.008007915234301999
2015-11-11,-0.011916346796780664
2015-11-12,-0.0150754787592704
2015-11-13,-0.009183695312995233
2015-11-16,0.010298732061579496
2015-11-17,0.0061164278284888685
2015-11-18,0.02228951883654995
2015-11-19,0.004955435268569008
2015-11-20,-0.0059173061178099395
2015-11-23,0.0
2015-11-24,0.0049602185271100385
2015-11-25,-0.003948456205131734
2015-11-27,0.007928483183793578
2015-11-30,-0.0029496615730448816
2015-12-01,0.010848372445734666
2015-12-02,-0.014634439137476751
2015-12-03,-0.01287089605959546
2015-12-04,0.029087004601594302
2015-12-07,-0.022417225790976825
2015-12-08,-0.038883372407540584
2015-12-09,-0.01356988290910388
2015-12-10,0.01693113716776562
2015-12-11,-0.0249740783346053
2015-12-14,-0.0010670616475380035
2015-12-15,0.04380339981197423
2015-12-16,0.01740009739256032
2015-12-17,-0.021127008155811144
2015-12-18,-0.03905387218636591
2015-12-21,0.004277946457062143
2015-12-22,0.011714666834607756
2015-12-23,0.019999682074696157
2015-12-24,0.0020641291616771973
2015-12-28,-0.008238889889018663
2015-12-29,0.013499563723287755
2015-12-30,-0.011270907706323774
2015-12-31,-0.005181263554977167
2016-01-04,-0.01666666086626656
2016-01-05,-0.0021184398123983428
2016-01-06,-0.016985554125036773
2016-01-07,-0.032397106161878964
2016-01-08,-0.022321138921375216
2016-01-11,-0.009132603997350719
2016-01-12,0.006912159477666213
2016-01-13,-0.046910517564647036
2016-01-14,0.003601413612599025
2016-01-15,-0.019138746419982477
2016-01-19,-0.01463428149317958
2016-01-20,-0.022277147070999703
2016-01-21,-0.008860496429707543
2016-01-22,0.012771094865943189
2016-01-25,-0.04539705889911838
2016-01-26,0.03302490819230175
2016-01-27,0.016623889801714586
2016-01-28,0.00754719930849479
2016-01-29,0.013733179203790247
2016-02-01,-0.02216756612502213
2016-02-02,-0.03904292036634516
2016-02-03,0.024901665120363736
2016-02-04,0.01023021749081443
2016-02-05,-0.012658190374602252
2016-02-08,-0.034615469294349666
2016-02-09,0.015936315082315744
2016-02-10,-0.01830063418428418
2016-02-11,-0.05725706863632318
2016-02-12,0.07344603868007038
2016-02-16,0.03157916300838415
2016-02-17,-0.002550944961892232
2016-02-18,-0.025575372830349052
2016-02-19,0.003936978528576995
2016-02-22,0.03267972885684789
2016-02-23,-0.041772011319579194
2016-02-24,-0.019815262688343327
2016-02-25,0.01212947095820649
2016-02-26,0.0319573301975995
2016-02-29,-0.029677228891780705
2016-03-01,0.06117007475375891
2016-03-02,0.017544008021821433
2016-03-03,0.019704338639508157
2016-03-04,0.013284789945663178
2016-03-07,-0.0011917006092542204
2016-03-08,-0.03937942003707351
2016-03-09,-0.015018862499319385
2016-03-10,0.01270628991520395
2016-03-11,0.033877186741310794
2016-03-14,-0.003640818896907705
2016-03-15,-0.012180248090015167
2016-03-16,-0.011097212358796682
2016-03-17,0.012468887529359263
2016-03-18,0.013546543439593384
2016-03-21,-0.002430161857676416
2016-03-22,-0.003654042113940048
2016-03-23,-0.012224999535823122
2016-03-24,-0.002474948045954939
2016-03-28,-0.0012407088777582898
2016-03-29,-0.018633669839932754
2016-03-30,0.0
2016-03-31,-0.00632901881319059
2016-04-01,0.005095346057969241
2016-04-04,-0.0025347995915404598
2016-04-05,-0.026683832439383326
2016-04-06,0.019582389434380953
2016-04-07,-0.02688891717670361
2016-04-08,0.009210810965532001
2016-04-11,0.011734079189837487
2016-04-12,0.027061742888614404
2016-04-13,0.05395245495453316
2016-04-14,0.009523920061414781
2016-04-15,0.03066018238546442
2016-04-18,0.0022887356808891646
2016-04-19,0.025113605743835032
2016-04-20,0.020044780295015885
2016-04-21,0.0010920053220235815
2016-04-22,0.01853834375906338
2016-04-25,-0.004282563101589698
2016-04-26,0.010752741082860506
2016-04-27,0.020212645637101234
2016-04-28,-0.01772658976015573
2016-04-29,-0.004246262527182076
2016-05-02,0.007462488694939928
2016-05-03,-0.022222339193229912
2016-05-04,-0.021645059553575874
2016-05-05,0.0
2016-05-06,0.004424977432717858
2016-05-09,-0.0033039298453413357
2016-05-10,0.019889365181742447
2016-05-11,-0.0010832206640132291
2016-05-12,-0.009761284131207248
2016-05-13,-0.015334673150440015
2016-05-16,0.006674530946605417
2016-05-17,0.013259894354396895
2016-05-18,0.051253799804287015
2016-05-19,-0.017634852202514373
2016-05-20,0.004223913645926114
2016-05-23,-0.004206147243188907
2016-05-24,0.019007191200375972
2016-05-25,0.020725563448056317
2016-05-26,-0.012182949540044619
2016-05-27,0.014388999695379656
2016-05-31,-0.004053133830826283
2016-06-01,0.010173059406942686
2016-06-02,0.0070495609219169975
2016-06-03,-0.027000374324471665
2016-06-06,0.022610749669358388
2016-06-07,-0.012060507236257734
2016-06-08,0.005632695746044636
2016-06-09,-0.012220206863676863
2016-06-10,-0.018556538299022818
2016-06-13,-0.016806718618141203
2016-06-14,-0.02884607195138489
2016-06-15,0.0010999510979832205
2016-06-16,-0.014285752554290432
2016-06-17,0.013378126625983588
2016-06-20,0.008801058376773474
2016-06-21,0.0
2016-06-22,-0.005453067359370567
2016-06-23,0.03618455818732835
2016-06-24,-0.09735458669748409
2016-06-27,-0.07268465420977543
2016-06-28,0.040455194337407185
2016-06-29,0.023085977739373487
2016-06-30,0.0106890951933305
2016-07-01,-0.01762648663843791
2016-07-05,-0.040669586473791486
2016-07-06,0.02119681972537224
2016-07-07,0.007326156722847532
2016-07-08,0.02302993074034676
2016-07-11,0.01540273168888695
2016-07-12,0.030338633909671175
2016-07-13,0.0033976900005752153
2016-07-14,0.024830683324164493
2016-07-15,0.004405013046918871
2016-07-18,0.004386127455091815
2016-07-19,-0.030567590735442463
2016-07-20,0.00450437349581545
2016-07-21,0.0022421244786798855
2016-07-22,0.010066988712240876
2016-07-25,-0.006644363381237972
2016-07-26,0.020066712518608476
2016-07-27,-0.005464269582729497
2016-07-28,0.006593396409669161
2016-07-29,0.0010920490228811808
2016-08-01,-0.01635798067379124
2016-08-02,-0.013304040515595639
2016-08-03,0.015730439884677816
2016-08-04,0.0
2016-08-05,0.03871720903643028
2016-08-08,0.0
2016-08-09,-0.0021302490737651336
2016-08-10,-0.011739588972352166
2016-08-11,0.004319885239441046
2016-08-12,-0.007526927958823815
2016-08-15,0.03575302736270336
2016-08-16,-0.0020920925970644433
2016-08-17,0.0010479975994466262
2016-08-18,0.00837720426873223
2016-08-19,0.0062301770747079654
2016-08-22,-0.0030956651644792332
2016-08-23,0.0010353200315398325
2016-08-24,-0.0041365882161128464
2016-08-25,0.002076611665955852
2016-08-26,0.014508069665279066
2016-08-29,0.007149860381786555
2016-08-30,0.011156515695162517
2016-08-31,0.0
2016-09-01,-0.01203635131142522
2016-09-02,0.00812172582392967
2016-09-06,-0.004027948357812727
2016-09-07,0.01374017802136418
2016-09-08,-0.003011994948706742
2016-09-09,-0.01007068840351888
2016-09-12,0.009155884948696125
2016-09-13,-0.03125008247354122
2016-09-14,-0.009365078911031444
2016-09-15,0.011554850994824228
2016-09-16,-0.007268933055879168
2016-09-19,0.010460107387533002
2016-09-20,-0.0010354265341431246
2016-09-21,0.003108753186836566
2016-09-22,0.009297829677001879
2016-09-23,0.0010234337317112097
2016-09-26,-0.0224946640372945
2016-09-27,0.015690161081299392
2016-09-28,0.012358037567522961
2016-09-29,-0.016276263219624165
2016-09-30,0.020682580033292597
2016-10-03,0.005065587921262882
2016-10-04,0.016128855605060277
2016-10-05,0.022817534975872356
2016-10-06,0.0009702112207534697
2016-10-07,0.0009688902943094657
2016-10-10,0.0038721899789644354
2016-10-11,-0.010607732407535209
2016-10-12,-0.0019491770970446742
2016-10-13,-0.02832002293853142
2016-10-14,0.010050245306342243
2016-10-17,-0.003980136244853605
2016-10-18,0.023975853882011844
2016-10-19,0.028292838109159613
2016-10-20,0.0066414744530325365
2016-10-21,0.00282728497795115
2016-10-24,-0.002819313973904669
2016-10-25,0.0009420376352393678
2016-10-26,0.012241064827563042
2016-10-27,0.00837212802485654
2016-10-28,-0.017527466177708173
2016-10-31,0.005633763519471424
2016-11-01,0.012138012747605398
2016-11-02,-0.03044287026583614
2016-11-03,-0.004757248668576297
2016-11-04,0.005736411407747166
2016-11-07,0.04182504727154002
2016-11-08,-0.00638684616640528
2016-11-09,0.05968757580354467
2016-11-10,0.05545957209564012
2016-11-11,0.022167356123100834
2016-11-14,0.06586346470950843
2016-11-15,0.019593175972117294
2016-11-16,-0.04730243743722773
2016-11-17,0.02172211366192278
2016-11-18,0.006833840226594612
2016-11-21,-0.011312064425103352
2016-11-22,0.003051084319641184
2016-11-23,0.01140678808861706
2016-11-25,0.004511295659939796
2016-11-28,-0.02095822992305585
2016-11-29,0.0076450570284365416
2016-11-30,0.027314127814604516
2016-12-01,0.022156762617011827
2016-12-02,-0.007225525511465936
2016-12-05,0.02037850878601155
2016-12-06,0.015692087860827764
2016-12-07,0.020105679445144853
2016-12-08,0.006223976276294563
2016-12-09,0.0034367249457603055
2016-12-12,-0.01643870973960615
2016-12-13,-0.004874622300707343
2016-12-14,0.0034990723213650377
2016-12-15,0.012552301255230214
2016-12-16,-0.022038597406904947
2016-12-19,0.005633741813414472
2016-12-20,0.021008587777639587
2016-12-21,-0.003429384765405885
2016-12-22,0.0013763129430901522
2016-12-23,0.0006873449891520167
2016-12-27,0.005494535490027541
2016-12-28,-0.014344351300873082
2016-12-29,-0.01801786914322856
2016-12-30,0.013408394348225272
2017-01-03,0.004874713042001044
2017-01-04,0.013167074556743597
2017-01-05,-0.012995955837297624
2017-01-06,0.0034651241793661747
2017-01-09,-0.007596714851425435
2017-01-10,0.013221960031436275
2017-01-11,-0.0027472229975955553
2017-01-12,-0.0061984368488141595
2017-01-13,0.017325079090219964
2017-01-17,-0.06130772619477809
2017-01-18,0.018142389865074326
2017-01-19,-0.0035641932321007763
2017-01-20,0.0042917526858057276
2017-01-23,-0.009259137231987125
2017-01-24,0.02372384741653799
2017-01-25,0.026685519336171692
2017-01-26,0.005471807840996545
2017-01-27,-0.010884148838588015
2017-01-30,-0.006189820998037332
2017-01-31,-0.0027680457719490015
2017-02-01,0.0034696613964948497
2017-02-02,-0.014522731463016525
2017-02-03,0.02596478798411761
2017-02-06,0.0006837865840751967
2017-02-07,-0.00341730923059147
2017-02-08,-0.006172928326555471
2017-02-09,0.03450640636705993
2017-02-10,0.0
2017-02-13,0.010673842019836233
2017-02-14,0.022442131475251426
2017-02-15,0.004519185634706657
2017-02-16,0.0019282719029194428
2017-02-17,-0.013470254142996185
2017-02-21,0.003250918443131079
2017-02-22,-0.007129166185660507
2017-02-23,0.0013057667309654963
2017-02-24,-0.0091270034416856
2017-02-27,0.007237216482631537
2017-02-28,-0.002612558049753022
2017-03-01,0.04191212887973661
2017-03-02,-0.03708370543685002
2017-03-03,0.0026111081861588392
2017-03-06,-0.008463767889719032
2017-03-07,0.0013135686862610907
2017-03-08,0.001646193913542815
2017-03-09,-0.0006576171584762314
2017-03-10,-0.004605068904884213
2017-03-13,-0.0006610085319668224
2017-03-14,-0.001983908195311135
2017-03-15,-0.005964415567754844
2017-03-16,0.003333427041007253
2017-03-17,0.0
2017-03-20,-0.011295928586109283
2017-03-21,-0.05241907531613044
2017-03-22,0.005673715139139723
2017-03-23,0.0035259173776558406
2017-03-24,0.0
2017-03-27,-0.010541042794316002
2017-03-28,0.022727285293364652
2017-03-29,-0.006250031536236378
2017-03-30,0.025855883849266625
2017-03-31,-0.010217919289158717
2017-04-03,0.0034413426897943467
2017-04-04,-0.0013717983880857654
2017-04-05,-0.01304940740045657
2017-04-06,0.011134132468483937
2017-04-07,-0.006193845338354986
2017-04-10,-0.01523563204241396
2017-04-11,-0.0035159997423266365
2017-04-12,-0.0148202375589227
2017-04-13,-0.020057295937709996
2017-04-17,0.022660945313221825
2017-04-18,-0.04646176390119039
2017-04-19,0.0014992146484573698
2017-04-20,0.020958167865210875
2017-04-21,-0.012463426028140101
2017-04-24,0.025241157989885243
2017-04-25,0.003620760946065449
2017-04-26,0.011543829584230947
2017-04-27,-0.016405302129384514
2017-04-28,-0.0029003021489145686
2017-05-01,0.008727347462740287
2017-05-02,-0.002163076895732585
2017-05-03,0.020231388365819614
2017-05-04,0.010622974681014474
2017-05-05,0.0007005723689892385
2017-05-08,0.0049022997304617455
2017-05-09,-0.009756316768219087
2017-05-10,0.009852440296693521
2017-05-11,-0.011846678364879515
2017-05-12,-0.003526374884971206
2017-05-15,0.014862195975702264
2017-05-16,0.013946850467617011
2017-05-17,-0.039202255385681006
2017-05-18,0.0028634895378285563
2017-05-19,0.005710348920387576
2017-05-22,-0.0014196886888004911
2017-05-23,0.028429622779625907
2017-05-24,-0.013821995594270886
2017-05-25,0.0007005723689892385
2017-05-26,-0.010504136207500459
2017-05-30,-0.01132343358939114
2017-05-31,-0.009305435447587551
2017-06-01,-0.0036130057331470455
2017-06-02,-0.01812893487262146
2017-06-05,-0.0007382474767680947
2017-06-06,-0.002217721228624847
2017-06-07,0.011913756241773488
2017-06-08,0.03237688312295184
2017-06-09,0.026371863608934953
2017-06-12,-0.00277774067829073
2017-06-13,0.004178172077805353
2017-06-14,0.005548313535212124
2017-06-15,-0.006896946473489041
2017-06-16,-0.00277774067829073
2017-06-19,0.00974966742170924
2017-06-20,-0.0158621401186273
2017-06-21,-0.021724254864805892
2017-06-22,-0.008595781626130727
2017-06-23,-0.01950889633316011
2017-06-26,0.013264710755797715
2017-06-27,0.018181831836173057
2017-06-28,0.006428646240154157
2017-06-29,0.04045420204776051
2017-06-30,-0.0013641940187831825
2017-07-03,0.01639313187084479
2017-07-05,-0.002016037215625377
2017-07-06,-0.009427266137149504
2017-07-07,-0.0013597322864729033
2017-07-10,0.004084487426922356
2017-07-11,0.0
2017-07-12,-0.008135832017046818
2017-07-13,0.012987037048963979
2017-07-14,-0.009446871375444088
2017-07-17,0.0013626874750398699
2017-07-18,-0.010884732924433593
2017-07-19,-0.0048137314519315355
2017-07-20,-0.01105765392480662
2017-07-21,-0.005590420895246639
2017-07-24,0.011946407297356076
2017-07-25,0.011111141985852058
2017-07-26,-0.007554777433308235
2017-07-27,-0.0041523268394401125
2017-07-28,0.0076444755559139654
2017-07-31,0.006896679419106766
2017-08-01,0.0061640990803581985
2017-08-02,0.009530207062468543
2017-08-03,0.0047201198120656596
2017-08-04,0.0026847008521981852
2017-08-07,-0.004685452539014645
2017-08-08,-0.0006726377407844097
2017-08-09,-0.012113196638664836
2017-08-10,-0.025885083012444965
2017-08-11,-0.016084168568210044
2017-08-14,0.024164976228674417
2017-08-15,0.0048577836192047474
2017-08-16,-0.00966859927522945
2017-08-17,-0.02440739436242556
2017-08-18,0.005003529993131917
2017-08-21,-0.001422502007981663
2017-08-22,0.01424519209023134
2017-08-23,0.004915686606691505
2017-08-24,0.009783462066895288
2017-08-25,0.0
2017-08-28,-0.011072871571840337
2017-08-29,-0.009097126827572799
2017-08-30,0.00564973244922129
2017-08-31,-0.00912924881118804
2017-09-01,0.008504675060195144
2017-09-05,-0.041461615534728824
2017-09-06,-0.0014663029945038986
2017-09-07,-0.02660781974958437
2017-09-08,0.006834006173611851
2017-09-11,0.019608023263549823
2017-09-12,0.013313320879608348
2017-09-13,0.0029196559719624204
2017-09-14,-0.003639155468816546
2017-09-15,0.004383011680507032
2017-09-18,0.019636362212130276
2017-09-19,0.009272507891179949
2017-09-20,0.011307308487961798
2017-09-21,0.008385774102817045
2017-09-22,-0.0006930994045831751
2017-09-25,0.004161036144683328
2017-09-26,0.015884114397927362
2017-09-27,0.023113416749127147
2017-09-28,-0.0006643760262662335
2017-09-29,0.012632730157753125
2017-10-02,0.0
2017-10-03,-0.00393922833759075
2017-10-04,-0.00527363979701323
2017-10-05,0.01192817180333372
2017-10-06,-0.00392924520419724
2017-10-09,-0.013149262652260019
2017-10-10,0.009993651190675079
2017-10-11,-0.007915677749669947
2017-10-12,-0.008643823866444467
2017-10-13,-0.00536534509422526
2017-10-16,0.008765965452836033
2017-10-17,-0.012032255722675411
2017-10-18,0.00811919605835354
2017-10-19,0.004697967229028155
2017-10-20,0.016700047289334385
2017-10-23,-0.00657031153313814
2017-10-24,0.02116406827726114
2017-10-25,0.008419642593916032
2017-10-26,0.015414148385019422
2017-10-27,-0.005692438030624691
2017-10-30,-0.0076336145601734184
2017-10-31,-0.007692334879712881
2017-11-01,0.0051680322844638305
2017-11-02,0.009640074653038733
2017-11-03,0.006365217916504573
2017-11-06,0.004427884349461175
2017-11-07,-0.02581884105130894
2017-11-08,-0.007110720777105062
2017-11-09,-0.005208158114835215
2017-11-10,-0.007198635998449943
2017-11-13,0.01779802716915113
2017-11-14,0.01619169064280701
2017-11-15,0.007011016342393983
2017-11-16,-0.00632920278257687
2017-11-17,0.00636951674568742
2017-11-20,0.0037972782074569
2017-11-21,-0.012610196524580175
2017-11-22,-0.006385785972428559
2017-11-24,0.0006426002251984642
2017-11-27,-0.0032111848352160965
2017-11-28,0.030927941518242408
2017-11-29,0.035624858503513046
2017-11-30,0.0012071724616102841
2017-12-01,0.003616377964440698
2017-12-04,0.01801796667731992
2017-12-05,-0.004719680196466958
2017-12-06,-0.005334837861638242
2017-12-07,0.016776401579730482
2017-12-08,0.006482073385689402
2017-12-11,-0.005854767798859295
2017-12-12,0.01943454086113161
2017-12-13,-0.013287064877562038
2017-12-14,-0.009953082857183992
2017-12-15,0.01241869885281277
2017-12-18,0.012266068560243149
2017-12-19,-0.0017308939699393067
2017-12-20,-0.0028901201444854197
2017-12-21,0.013912919398209267
2017-12-22,-0.0011433729107102053
2017-12-26,-0.00686903928718452
2017-12-27,-0.002881791421047164
2017-12-28,0.004624089023131495
2017-12-29,-0.005753561587955702
2018-01-02,0.005208444041368887
2018-01-03,0.0017269809178190876
2018-01-04,0.008046107512707845
2018-01-05,-0.0028507924587897193
2018-01-08,-0.0011433729107102053
2018-01-09,0.017744610560374907
2018-01-10,0.016872867247644807
2018-01-11,0.006637074348846861
2018-01-12,0.004395846345300658
2018-01-16,-0.006564806525359734
2018-01-17,0.011013646668450061
2018-01-18,-0.01143805582364743
2018-01-19,0.02864949383458293
2018-01-22,0.026245717272640023
2018-01-23,0.010438488401442791
2018-01-24,0.003615794079446788
2018-01-25,-0.014925674875595263
2018-01-26,0.01253914359452346
2018-01-29,-0.0061913380231546356
2018-01-30,-0.005711688460291575
2018-01-31,0.004177575461153049
2018-02-01,0.01612069290262408
2018-02-02,-0.014841325154168694
2018-02-05,-0.04103905048815015
2018-02-06,0.01137547624655233
2018-02-07,0.015533194945350326
2018-02-08,-0.055906775716855206
2018-02-09,0.020670391419687517
2018-02-12,0.010946494508219162
2018-02-13,0.02057384706392762
2018-02-14,0.027586680970510757
2018-02-15,0.005678660766536003
2018-02-16,-0.0015401175279110557
2018-02-20,-0.0025703192031020228
2018-02-21,0.011339889278040527
2018-02-22,-0.015799991835637295
2018-02-23,0.017607315195841577
2018-02-26,0.007633511982769958
2018-02-27,-0.009090909676472303
2018-02-28,-0.010703050429500038
2018-03-01,-0.00772789666683904
2018-03-02,0.010903036910369535
2018-03-05,0.012840424259471073
2018-03-06,0.009127594108629289
2018-03-07,-0.0015074844211014904
2018-03-08,-0.0010111068349615282
2018-03-09,0.01771256774278762
2018-03-12,-0.009448111523536973
2018-03-13,-0.010542294222875559
2018-03-14,-0.01572791486044567
2018-03-15,-0.0015462044662515328
2018-03-16,0.013422741811194072
2018-03-19,-0.004075461291460858
2018-03-20,-0.004603672209654852
2018-03-21,0.003597295729233174
2018-03-22,-0.046594815251755795
2018-03-23,-0.032760881565540356
2018-03-26,0.04386480501053458
2018-03-27,-0.027127543945863475
2018-03-28,-0.0005468424568261243
2018-03-29,0.01641154109135945
2018-04-02,-0.022605212819938547
2018-04-03,0.013216145141507818
2018-04-04,0.019564841947350198
2018-04-05,0.004264394777126368
2018-04-06,-0.03237786205554849
2018-04-09,0.008228034108034743
2018-04-10,0.011969695577751072
2018-04-11,-0.009677407244728209
2018-04-12,0.030401545661868923
2018-04-13,-0.024762766437919304
2018-04-16,-0.0021611666966743215
2018-04-17,-0.02815347361816467
2018-04-18,-0.002228448546582218
2018-04-19,0.013400270177370555
2018-04-20,0.040771563255824095
2018-04-23,-0.001588150768804808
2018-04-24,0.0005301134745756553
2018-04-25,0.007949036495206174
2018-04-26,-0.011040940081900597
2018-04-27,0.010100753074816504
2018-04-30,-0.015789301007238188
2018-05-01,0.002673925495752405
2018-05-02,-0.010666975609036067
2018-05-03,-0.007007877351572267
2018-05-04,0.016286670320557306
2018-05-07,0.0016026411602279023
2018-05-08,0.011733287217680965
2018-05-09,0.013178600304605492
2018-05-10,0.005723348480880075
2018-05-11,-0.0005172240535784578
2018-05-14,-0.006211346244012317
2018-05-15,0.009895780055336534
