Date,PCAR
2015-01-05,-0.033602112109675786
2015-01-06,0.0013660965840125439
2015-01-07,0.013343804805187931
2015-01-08,0.01316764868658793
2015-01-09,-0.03662683270694034
2015-01-12,0.00919860547535789
2015-01-13,-0.007139804966039165
2015-01-14,-0.009333056049468325
2015-01-15,-0.02146713642817888
2015-01-16,0.017992157215093396
2015-01-20,-0.00030989787817470305
2015-01-21,0.00961552736611293
2015-01-22,-0.006605200226374008
2015-01-23,-0.0018558742530081496
2015-01-26,0.010224548181090087
2015-01-27,-0.01671506048176774
2015-01-28,-0.0106052456730088
2015-01-29,0.009615455876859302
2015-01-30,-0.06151457683135486
2015-02-02,0.021627243691942244
2015-02-03,0.021820458983186075
2015-02-04,-0.004621435050625622
2015-02-05,-0.0033624074680139726
2015-02-06,0.008032307231703006
2015-02-09,0.006533892661257701
2015-02-10,0.0
2015-02-11,-0.00158873419129002
2015-02-12,0.006365183476773062
2015-02-13,0.015496404627482807
2015-02-17,0.003737424977748205
2015-02-18,0.0006202464497406801
2015-02-19,0.0
2015-02-20,0.0013955402003595907
2015-02-23,-0.010527869751079333
2015-02-24,-0.0018776772834797617
2015-02-25,0.012855020411090878
2015-02-26,0.0006185449820310662
2015-02-27,-0.009280274070376238
2015-03-02,0.013426721561532906
2015-03-03,-0.005700106607132049
2015-03-04,-0.028354312426268624
2015-03-05,-0.004146329117877379
2015-03-06,-0.012650222319401161
2015-03-09,0.00973111090620038
2015-03-10,-0.028268603461186315
2015-03-11,0.00809904069432199
2015-03-12,0.022462182156821164
2015-03-13,-0.010102325558728031
2015-03-16,0.012959760337667214
2015-03-17,0.0006399305742830208
2015-03-18,0.01869918529165715
2015-03-19,-0.018042185381731413
2015-03-20,0.016296513598130558
2015-03-23,0.002200600863637714
2015-03-24,0.005647369440708205
2015-03-25,-0.023085070472387836
2015-03-26,-0.004949923523054789
2015-03-27,-0.002407148187063224
2015-03-30,0.020588683994283485
2015-03-31,-0.004885555984120882
2015-04-01,-0.019638969514980897
2015-04-02,-0.01130880675661683
2015-04-06,0.013889291215153143
2015-04-07,0.0016111133899616714
2015-04-08,0.009815148345122093
2015-04-09,0.006851622036135652
2015-04-10,0.0007911575254484493
2015-04-13,-0.006957069515429959
2015-04-14,0.007642988366577619
2015-04-15,0.014380600480502936
2015-04-16,-0.003739235904134719
2015-04-17,-0.018451576681752346
2015-04-20,0.017683177358302826
2015-04-21,0.0444588902715064
2015-04-22,0.010341578869919932
2015-04-23,-0.013647696362252715
2015-04-24,-0.0052639985414179025
2015-04-27,0.005291854857670142
2015-04-28,0.006165772531780078
2015-04-29,-0.009565971828981112
2015-04-30,-0.013733904267058117
2015-05-01,0.0033661232426756005
2015-05-04,0.00747332502613407
2015-05-05,-0.014078161530592492
2015-05-06,-0.004759469506349312
2015-05-07,0.013421684245813692
2015-05-08,0.012178435770429763
2015-05-11,0.003910353571583647
2015-05-12,-0.009738090225922424
2015-05-13,0.0071104613546306705
2015-05-14,0.0037554451196046834
2015-05-15,-0.0022523033283743388
2015-05-18,-0.010232920872848994
2015-05-19,-0.0034975611806146167
2015-05-20,-0.002288666926298033
2015-05-21,0.0022939169381259727
2015-05-22,0.003509837050432507
2015-05-26,-0.005473806703038431
2015-05-27,0.01207748639887063
2015-05-28,-0.015558694412375895
2015-05-29,-0.024705046170054534
2015-06-01,0.007866697246765142
2015-06-02,0.008273551338785268
2015-06-03,-0.0015479368994091303
2015-06-04,-0.01038931098117235
2015-06-05,-0.004544396513279647
2015-06-08,-0.0028329748739366334
2015-06-09,0.006471994800887337
2015-06-10,0.0200752087917917
2015-06-11,0.006611530902658425
2015-06-12,-0.00702640537585808
2015-06-15,-0.01092151606290881
2015-06-16,-0.0038876559171303615
2015-06-17,-0.002341841768925046
2015-06-18,0.014866984240706982
2015-06-19,-0.0015419897850718067
2015-06-22,0.006331928375067353
2015-06-23,-0.0015347830019828423
2015-06-24,-0.0024591946981236124
2015-06-25,-0.008783070456831688
2015-06-26,0.007617476313185323
2015-06-29,-0.021753097495101237
2015-06-30,0.00630862983539715
2015-07-01,0.008462418086915502
2015-07-02,0.005283594392339497
2015-07-06,-0.007883672084817439
2015-07-07,0.003583555317153042
2015-07-08,-0.02297773291794225
2015-07-09,-0.000476530409365572
2015-07-10,0.007789983729509897
2015-07-13,0.019088085305939417
2015-07-14,0.004489396369447007
2015-07-15,0.0033902995110348666
2015-07-16,0.0066038402723958
2015-07-17,-0.01617305798548907
2015-07-20,0.006358704754736433
2015-07-21,0.00523949484978159
2015-07-22,0.0035258713096959493
2015-07-23,-0.00259680781269922
2015-07-24,-0.005973355513337997
2015-07-27,-0.0038524263174605222
2015-07-28,0.0023203038364210116
2015-07-29,0.013271777528079731
2015-07-30,-0.013707029057227982
2015-07-31,0.0012354234230746997
2015-08-03,-0.005552188796868918
2015-08-04,-0.02078152100645747
2015-08-05,0.007285028558026152
2015-08-06,-0.004716890645161009
2015-08-07,-0.005528953180920948
2015-08-10,0.013820402732682924
2015-08-11,-0.013005160098725987
2015-08-12,0.0003183861063702498
2015-08-13,-0.0015928259801561984
2015-08-14,0.003989220304443819
2015-08-17,0.0017480242057690276
2015-08-18,-0.001427802675316392
2015-08-19,-0.007308632735195442
2015-08-20,-0.02656848914482668
2015-08-21,-0.03913159694895474
2015-08-24,-0.03507887188229841
2015-08-25,-0.008689718649000255
2015-08-26,0.042575817702679375
2015-08-27,0.022306342070705476
2015-08-28,-0.002181976671511654
2015-08-31,-0.008073886551911547
2015-09-01,-0.03289771153214438
2015-09-02,0.019638618957557252
2015-09-03,-0.0013760909158395673
2015-09-04,-0.021181004202092124
2015-09-08,0.013370874823839918
2015-09-09,-0.0038196021443615003
2015-09-10,-0.0006971690990406065
2015-09-11,0.002267069681785694
2015-09-14,-0.007134264912702304
2015-09-15,0.02120593539671667
2015-09-16,0.00652104849742563
2015-09-17,-0.015344962421316888
2015-09-18,-0.024934893589073193
2015-09-21,0.00426227643832755
2015-09-22,-0.02670264569635694
2015-09-23,-0.0010900234490199834
2015-09-24,-0.008912118294643445
2015-09-25,-0.02440830558464835
2015-09-28,-0.026147469460363726
2015-09-29,0.008499242218972025
2015-09-30,-0.0007659642785470266
2015-10-01,-0.009775659590111063
2015-10-02,0.0077428120799876154
2015-10-05,0.04206707111443819
2015-10-06,-0.0029494935823272117
2015-10-07,0.017747918286865838
2015-10-08,0.013623919910060955
2015-10-09,-0.00931907825434497
2015-10-12,-0.007597189084769473
2015-10-13,-0.017316532571193033
2015-10-14,-0.011315750214197395
2015-10-15,0.003376901118821607
2015-10-16,-0.01776322177390377
2015-10-19,-0.005139919043263275
2015-10-20,0.01454260306323496
2015-10-21,-0.004715128011970826
2015-10-22,0.021982317696916498
2015-10-23,0.017058802592683664
2015-10-26,0.0007294795388514963
2015-10-27,-0.06722544773749017
2015-10-28,0.049414190352712106
2015-10-29,-0.010981047067981864
2015-10-30,-0.009220861458676177
2015-11-02,0.020133037362190853
2015-11-03,-0.008936899155836397
2015-11-04,-0.008829705224292828
2015-11-05,0.013646410138844711
2015-11-06,0.008788903088063016
2015-11-09,-0.03484753828147902
2015-11-10,-0.00829589733431646
2015-11-11,-0.0033076796214340787
2015-11-12,-0.02439962639257931
2015-11-13,0.00060013508464829
2015-11-16,0.006998766915702559
2015-11-17,-0.0069501246134976435
2015-11-18,0.029793725734757803
2015-11-19,-0.00854330518587787
2015-11-20,0.007441957900149898
2015-11-23,-0.0019439432300453197
2015-11-24,0.002337437920692631
2015-11-25,0.0027208677333039333
2015-11-27,0.004650914231634218
2015-11-30,0.002314651446711391
2015-12-01,-0.0071206083600369174
2015-12-02,-0.006590430472741549
2015-12-03,-0.04799982352557164
2015-12-04,0.020290567604230203
2015-12-07,-0.0152667156134354
2015-12-08,-0.011628423529924437
2015-12-09,0.008049765978254575
2015-12-10,0.0008188006748228727
2015-12-11,-0.03334680953316105
2015-12-14,0.005502625321929688
2015-12-15,0.007787994858697633
2015-12-16,0.005163345777663864
2015-12-17,-0.02739676274685865
2015-12-18,-0.006162411012895608
2015-12-21,0.013507123518592179
2015-12-22,0.037579799473063114
2015-12-23,0.02442599321016492
2015-12-24,-0.004110851819707828
2015-12-28,-0.00928809804460129
2015-12-29,0.007916843069921242
2015-12-30,-0.007441229430122709
2015-12-31,-0.0129112191026165
2016-01-04,-0.0050634708830560315
2016-01-05,0.00021193359608639994
2016-01-06,0.00021231796181631069
2016-01-07,-0.030309530443434873
2016-01-08,-0.01136612596506914
2016-01-11,0.0
2016-01-12,-0.0008845345328405418
2016-01-13,-0.019694396492353494
2016-01-14,0.03182830370356626
2016-01-15,-0.008750689171037607
2016-01-19,-0.006180004703110087
2016-01-20,0.006662441541417152
2016-01-21,0.010589301900658654
2016-01-22,0.015716940715130745
2016-01-25,-0.017623164056101537
2016-01-26,0.0402539675564455
2016-01-27,-0.013459482302970449
2016-01-28,0.009592756134021885
2016-01-29,0.03610615034616571
2016-02-01,-0.010800632840876179
2016-02-02,-0.020807412296476868
2016-02-03,0.005470273356040334
2016-02-04,0.04624333738082398
2016-02-05,0.00220023080352294
2016-02-08,-0.004390154293856474
2016-02-09,-0.0010026564063225774
2016-02-10,-0.017539802597286047
2016-02-11,-0.009029397086872892
2016-02-12,0.03541078295931177
2016-02-16,0.027200164434243446
2016-02-17,0.013434481946855703
2016-02-18,-0.014793304657769735
2016-02-19,-0.007410378805788431
2016-02-22,0.026326166191376954
2016-02-23,-0.014165589284471647
2016-02-24,-0.006407708031390569
2016-02-25,0.01270289087999199
2016-02-26,0.0025085236450947956
2016-02-29,-0.008662208022084728
2016-03-01,0.023495425078022603
2016-03-02,-0.008347686941554078
2016-03-03,0.03424533269305785
2016-03-04,-0.011838692475278134
2016-03-07,0.004305094924389463
2016-03-08,-0.024789617470124092
2016-03-09,-0.0019113641006489601
2016-03-10,-0.00842586043158855
2016-03-11,0.018345961784552056
2016-03-14,0.018775336688132027
2016-03-15,-0.005770716086005212
2016-03-16,0.011420981573278421
2016-03-17,0.01703105800443616
2016-03-18,0.004368500726384061
2016-03-21,-0.004530853870285068
2016-03-22,-0.0085560469352155
2016-03-23,-0.014322630576273143
2016-03-24,-0.00428484379626759
2016-03-28,0.006173937493482384
2016-03-29,0.018222461329483908
2016-03-30,-0.003469430847744426
2016-03-31,0.00219887544430053
2016-04-01,-0.008777162002069905
2016-04-04,-0.009960767304714402
2016-04-05,-0.01565099279548654
2016-04-06,0.005867625036522384
2016-04-07,-0.013549422708724168
2016-04-08,0.004387838450415238
2016-04-11,0.001329791407535863
2016-04-12,0.017639834646617336
2016-04-13,0.03560143490489609
2016-04-14,0.00450015642972601
2016-04-15,-0.0005380645462258471
2016-04-18,0.002509838999503522
2016-04-19,0.0035766313777079173
2016-04-20,0.00552385607352357
2016-04-21,-0.009215011044086285
2016-04-22,0.010373985066663094
2016-04-25,-0.007788963007883565
2016-04-26,0.05138248718696903
2016-04-27,0.02205996353830164
2016-04-28,-0.010792213685884566
2016-04-29,-0.011244660659935901
2016-05-02,-0.004074170816069755
2016-05-03,-0.01380609600196736
2016-05-04,-0.03404774265243815
2016-05-05,-0.005009942221541164
2016-05-06,-0.0012587920307282063
2016-05-09,0.005401581042582482
2016-05-10,0.031697588590811066
2016-05-11,-0.011629663235135146
2016-05-12,-0.0001756067812388462
2016-05-13,-0.015984722853952138
2016-05-16,0.017672238897026515
2016-05-17,-0.006517539614303347
2016-05-18,-0.020744410149681314
2016-05-19,-0.03422074147277243
2016-05-20,0.0009371100939208343
2016-05-23,-0.0037456074861335065
2016-05-24,0.01842420790845467
2016-05-25,0.02399873104043415
2016-05-26,0.0
2016-05-27,0.0028846155933188733
2016-05-31,0.0021568421067059695
2016-06-01,-0.00143477610481213
2016-06-02,0.010418460671156149
2016-06-03,-0.024000150114647956
2016-06-06,0.015664747917131017
2016-06-07,0.0075325381233257716
2016-06-08,0.012815790706897978
2016-06-09,-0.015465815351962231
2016-06-10,-0.020170874800777505
2016-06-13,-0.006194595733607811
2016-06-14,-0.008066149518269783
2016-06-15,-0.004435232324395022
2016-06-16,0.006311442471318873
2016-06-17,0.0029515148464127616
2016-06-20,0.010299606392555782
2016-06-21,-0.00637150086921634
2016-06-22,0.004763513674982178
2016-06-23,0.027535127582783536
2016-06-24,-0.07772856036393738
2016-06-27,-0.05945751719487502
2016-06-28,0.019435524440018392
2016-06-29,0.01625496354822853
2016-06-30,0.024289403432134593
2016-07-01,-0.0005786647938529343
2016-07-05,-0.026234522263585136
2016-07-06,0.006140928595029349
2016-07-07,-0.0007877226211274735
2016-07-08,0.026995292634115486
2016-07-11,0.01688405289342243
2016-07-12,0.02150953863055083
2016-07-13,-0.004432996132970324
2016-07-14,0.0031539648455662928
2016-07-15,-0.0048085187618628344
2016-07-18,0.013566182864940268
2016-07-19,-0.016318261245676702
2016-07-20,0.024603937850872448
2016-07-21,-0.004729863710420945
2016-07-22,0.005300747999574806
2016-07-25,0.01654545576602362
2016-07-26,0.043820235607252345
2016-07-27,0.012337411603384973
2016-07-28,-0.00930928315741364
2016-07-29,0.007517312212387273
2016-08-01,-0.007291763505207882
2016-08-02,-0.012299199557620155
2016-08-03,-0.001210301325258123
2016-08-04,-0.0069267509671314675
2016-08-05,0.010636285610017282
2016-08-08,0.0027606214579964927
2016-08-09,-0.003096967823367436
2016-08-10,0.00034640023932852593
2016-08-11,0.003118599856059223
2016-08-12,-0.0032815408083483044
2016-08-15,0.019407312842076863
2016-08-16,0.0008499441907798833
2016-08-17,0.0033968217184809912
2016-08-18,0.007786045298364019
2016-08-19,0.006382371736352033
2016-08-22,-0.00016701660781404115
2016-08-23,0.0018358885116673829
2016-08-24,-0.004498274250964052
2016-08-25,0.003012244026481925
2016-08-26,-0.0013345766797063785
2016-08-29,0.007184571891628799
2016-08-30,0.0036493722498929237
2016-08-31,-0.01090870463525484
2016-09-01,-0.004846283560852593
2016-09-02,-0.005709552043252741
2016-09-06,-0.023137967249259206
2016-09-07,-0.006051166780736805
2016-09-08,-0.00017372852134300842
2016-09-09,-0.023834702416136055
2016-09-12,0.018891787593358078
2016-09-13,-0.0141683202315811
2016-09-14,0.006742199458819931
2016-09-15,0.0033486289745159326
2016-09-16,-0.00632346968755082
2016-09-19,0.0019442119477155462
2016-09-20,0.01058593243189887
2016-09-21,0.008728738439829131
2016-09-22,0.01159598889622715
2016-09-23,-0.008896311941048785
2016-09-26,-0.012774200278365622
2016-09-27,0.0033223501477939177
2016-09-28,0.019693264395949317
2016-09-29,-0.010596783027223333
2016-09-30,0.015374060933162736
2016-10-03,-0.00016998385629318769
2016-10-04,0.005444556494184738
2016-10-05,0.012354614591703283
2016-10-06,-0.0010033070984929449
2016-10-07,-0.01221549543206335
2016-10-10,-0.008808901820955062
2016-10-11,-0.01845888372500959
2016-10-12,0.00034865530746275297
2016-10-13,-0.013229048684326727
2016-10-14,0.0022937264203020113
2016-10-17,-0.00017662106804472444
2016-10-18,0.0019364212234298517
2016-10-19,0.0005273176153364201
2016-10-20,-0.005618973036129682
2016-10-21,-0.00247216982816556
2016-10-24,-0.0026555249798274616
2016-10-25,-0.02733413205052415
2016-10-26,0.008394153556940065
2016-10-27,0.0003619848893547939
2016-10-28,0.0019898711272323677
2016-10-31,-0.008485200163474094
2016-11-01,-0.005826739851435114
2016-11-02,-0.0012821519774647294
2016-11-03,-0.007151772174081472
2016-11-04,0.007018514927272124
2016-11-07,0.022744019890058143
2016-11-08,-0.0035869597627462557
2016-11-09,0.043196885769440696
2016-11-10,0.04089032561468642
2016-11-11,-0.01922762251553578
2016-11-14,0.0064222141062704186
2016-11-15,0.01813590830515266
2016-11-16,-0.0014902274971659857
2016-11-17,-0.004643388110032287
2016-11-18,-0.003998746718891999
2016-11-21,0.006022134744682273
2016-11-22,0.010143130160064961
2016-11-23,0.02024670845269294
2016-11-25,0.0003230016273398917
2016-11-28,-0.01612926423197758
2016-11-29,0.004426301390102472
2016-11-30,0.014362530763462722
2016-12-01,0.014320196286437437
2016-12-02,0.0009518903839558224
2016-12-05,0.03660844905576832
2016-12-06,-0.014982525022960824
2016-12-07,0.04966627181615002
2016-12-08,0.006506374346793242
2016-12-09,-0.005729903960451477
2016-12-12,-0.008569393785324952
2016-12-13,0.001042730596762631
2016-12-14,-0.012918441658191782
2016-12-15,-0.00517419545187392
2016-12-16,-0.004130624566778152
2016-12-19,0.0016901076583064611
2016-12-20,0.007513819067203054
2016-12-21,-0.00517474383444716
2016-12-22,-0.003366284913329687
2016-12-23,0.004452038636623579
2016-12-27,0.003056914432082669
2016-12-28,-0.010208795672418947
2016-12-29,-0.009081918803141908
2016-12-30,-0.0073020433622643655
2017-01-03,0.022221990348696652
2017-01-04,0.013778223148639857
2017-01-05,-0.01630928765211559
2017-01-06,0.011360217815386209
2017-01-09,-0.012294569010380063
2017-01-10,0.018134095832628594
2017-01-11,0.008302059918469329
2017-01-12,-0.007036299167451632
2017-01-13,0.01794118325825811
2017-01-17,-0.008886926637454162
2017-01-18,-0.009115297243797893
2017-01-19,-0.008596321315666344
2017-01-20,0.0039554844463220995
2017-01-23,-0.008030557988146225
2017-01-24,0.018787541034660293
2017-01-25,0.0254869818182335
2017-01-26,-0.004678503432625214
2017-01-27,-0.007197241362684514
2017-01-30,0.0004440848804507791
2017-01-31,-0.004584272977434356
2017-02-01,0.019610458911419437
2017-02-02,-0.015153832021075786
2017-02-03,0.01331577540325446
2017-02-06,-0.006132378923851545
2017-02-07,-0.0064640700109647176
2017-02-08,-0.01168090207454231
2017-02-09,0.02019730649063467
2017-02-10,0.011479210008920493
2017-02-13,0.01658701680117569
2017-02-14,0.002861864804655889
2017-02-15,-0.0038529578599566516
2017-02-16,-0.015473244613005033
2017-02-17,0.0018918982931037664
2017-02-21,-0.001161774302187446
2017-02-22,-0.010615164582900016
2017-02-23,-0.008818134059859317
2017-02-24,-0.0002968365455454647
2017-02-27,0.0028181021427908792
2017-02-28,-0.011832213807412728
2017-03-01,0.03562309792871288
2017-03-02,-0.02615994043417058
2017-03-03,0.018551540543255918
2017-03-06,-0.005245602485846823
2017-03-07,-0.010253300022527667
2017-03-08,-0.003847728355451663
2017-03-09,-0.00876599892343688
2017-03-10,0.014838311884673328
2017-03-13,0.0023633664268889465
2017-03-14,-0.007661788153729754
2017-03-15,0.022568716813714973
2017-03-16,0.0002905590127066926
2017-03-17,0.009144643003276887
2017-03-20,-0.005897319548265001
2017-03-21,-0.02112565649339404
2017-03-22,-0.0017738636498354499
2017-03-23,0.0008880421807810901
2017-03-24,0.0004441506189432065
2017-03-27,-0.016710463173201906
2017-03-28,0.00902345957583539
2017-03-29,0.00834704936223396
2017-03-30,-0.00014807379700498835
2017-03-31,-0.00650516870358353
2017-04-03,-0.00535640969028206
2017-04-04,-0.0032918062809117465
2017-04-05,0.0019512981567768595
2017-04-06,0.006142045672733243
2017-04-07,0.0
2017-04-10,0.007296379931571728
2017-04-11,-0.0017738636498354499
2017-04-12,-0.027839546019144512
2017-04-13,-0.015537003046127151
2017-04-17,0.010985702813316678
2017-04-18,-0.01744735291822408
2017-04-19,0.005607688045148107
2017-04-20,0.020445746789833352
2017-04-21,-0.0018214630806864252
2017-04-24,0.02995805853869382
2017-04-25,-0.029086678132504096
2017-04-26,-0.006386604559067588
2017-04-27,0.016376297626416125
2017-04-28,0.004818072590999201
2017-05-01,-0.008241966062631279
2017-05-02,0.028407142709480082
2017-05-03,-0.010285166488157693
2017-05-04,-0.006828464749286556
2017-05-05,0.002092276910181212
2017-05-08,-0.01073979186126206
2017-05-09,-0.00045265574238506634
2017-05-10,-0.00482703519266392
2017-05-11,-0.024252897921277272
2017-05-12,-0.015535810576869147
2017-05-15,0.006469958359596406
2017-05-16,0.01034829706429341
2017-05-17,-0.012619079634036301
