Date,MDLZ
2015-10-09,-0.00684172460393595
2015-10-12,0.0011112177287835312
2015-10-13,-0.004661661081575952
2015-10-14,-0.002230049374767673
2015-10-15,0.005364059522106723
2015-10-16,0.019342086834881256
2015-10-19,0.012431675247124296
2015-10-20,-0.014648861455223372
2015-10-21,-0.006339925035543481
2015-10-22,0.03278315618159744
2015-10-23,-0.00873452729723656
2015-10-26,0.0058025333470077545
2015-10-27,-0.004273106954197581
2015-10-28,-0.004291850720565704
2015-10-29,-0.00258643430242822
2015-10-30,-0.0025927325209758045
2015-11-02,0.006065435266880526
2015-11-03,-0.0008608594316250606
2015-11-04,-0.011207236430368028
2015-11-05,0.0
2015-11-06,-0.02179581752200732
2015-11-09,-0.010918060904498428
2015-11-10,0.004505419245737885
2015-11-11,-0.002691317811286398
2015-11-12,-0.018664065433824928
2015-11-13,-0.008478494299696493
2015-11-16,0.018257415158714263
2015-11-17,-0.00544695423974495
2015-11-18,0.01506148540660579
2015-11-19,0.0022482048333214433
2015-11-20,-0.014131579514111037
2015-11-23,0.002957565860022271
2015-11-24,-0.002268820583457898
2015-11-25,-0.0011366673065125177
2015-11-27,0.011154061265784998
2015-11-30,-0.017109607491362477
2015-12-01,0.015116903577703011
2015-12-02,-0.010379249610900865
2015-12-03,-0.028499286318218298
2015-12-04,0.04435533550009629
2015-12-07,-0.010561625530618679
2015-12-08,-0.0006809035920430917
2015-12-09,-0.007954984812458377
2015-12-10,0.007560019724051736
2015-12-11,-0.02842195198145203
2015-12-14,0.013807807486062806
2015-12-15,0.016158842443098065
2015-12-16,0.018855072346986246
2015-12-17,-0.010925048533860893
2015-12-18,-0.023895600890754265
2015-12-21,0.026327916421226893
2015-12-22,0.006075531215212759
2015-12-23,0.0194587848607517
2015-12-24,-0.005046059521525481
2015-12-28,-0.0061742931068466955
2015-12-29,0.018930937818285143
2015-12-30,-0.005245937431449521
2015-12-31,-0.014721838126557363
2016-01-04,-0.023416984585135414
2016-01-05,0.008221328240153314
2016-01-06,-0.003624175942856689
2016-01-07,-0.05455812629345258
2016-01-08,-0.014425969577437248
2016-01-11,0.016833629741067835
2016-01-12,0.010556086607365733
2016-01-13,-0.036324506907892684
2016-01-14,0.018970073937599752
2016-01-15,-0.025386933349858976
2016-01-19,0.028528872339502964
2016-01-20,-0.01905476449230692
2016-01-21,-0.008359199875530132
2016-01-22,0.03148994842313679
2016-01-25,-0.0336539174862488
2016-01-26,0.028606931645331013
2016-01-27,-0.005561902313706679
2016-01-28,0.010456815962559984
2016-01-29,0.037304523561724645
2016-02-01,-0.008584916953218613
2016-02-02,-0.01825422448986791
2016-02-03,-0.06483866525837778
2016-02-04,-0.030843652132942267
2016-02-05,-0.008416697374326265
2016-02-08,-0.03607423346167238
2016-02-09,0.019537295895628137
2016-02-10,0.026450880651109454
2016-02-11,-0.009203559711634668
2016-02-12,0.011146824955203138
2016-02-16,0.02677152315935727
2016-02-17,0.017638006283996255
2016-02-18,0.0037683670910300116
2016-02-19,-0.003754219812635684
2016-02-22,-0.0027633113957716837
2016-02-23,0.0093201526002753
2016-02-24,0.01722001122704242
2016-02-25,0.020117645386099614
2016-02-26,-0.021404769591302997
2016-02-29,-0.003931657204975458
2016-03-01,0.019738205756525184
2016-03-02,-0.0026615703869485863
2016-03-03,0.01601181088231618
2016-03-04,0.005969091721979014
2016-03-07,-0.009494190073251363
2016-03-08,-0.008387355005230468
2016-03-09,0.013774665528038632
2016-03-10,-0.006674247226588825
2016-03-11,0.016558360353376544
2016-03-14,-0.0028325470399571673
2016-03-15,-0.014204750481007888
2016-03-16,0.0019212049130976627
2016-03-17,-0.022531181879105078
2016-03-18,-0.0009804560426178721
2016-03-21,-0.0012278715389855144
2016-03-22,-0.01916905790179846
2016-03-23,0.0007514307288298827
2016-03-24,-0.010765762327688555
2016-03-28,-0.001771724977052913
2016-03-29,0.021135605911819733
2016-03-30,0.008977526876600583
2016-03-31,-0.008403121649772416
2016-04-01,0.027915998494844718
2016-04-04,-0.00048483177293034974
2016-04-05,-0.004609501758168544
2016-04-06,0.020716300124115072
2016-04-07,-0.008596074558608002
2016-04-08,0.019268142764814034
2016-04-11,-0.0037805582376018165
2016-04-12,0.0056923576459926295
2016-04-13,0.007075615223023135
2016-04-14,-0.012646273175541234
2016-04-15,0.02039805999608757
2016-04-18,0.0053465071642082584
2016-04-19,0.000231475279600879
2016-04-20,-0.0020809518351123657
2016-04-21,-0.029418265799267762
2016-04-22,0.0069213400015204485
2016-04-25,0.0016592573483462658
2016-04-26,0.005678776727883417
2016-04-27,0.03247054366599822
2016-04-28,-0.011394553604800683
2016-04-29,-0.009681904235804728
2016-05-02,0.03142472719338674
2016-05-03,-0.014443609088628961
2016-05-04,0.0
2016-05-05,0.005724456892595375
2016-05-06,0.0002279441351009659
2016-05-09,0.007967149351719272
2016-05-10,0.017163095440655862
2016-05-11,-0.014209203328222952
2016-05-12,0.010134758540577105
2016-05-13,-0.010924795445775626
2016-05-16,0.0036066996794326123
2016-05-17,-0.028526613725837313
2016-05-18,-0.00023104139903917797
2016-05-19,0.0006938268505458645
2016-05-20,0.002079712105915066
2016-05-23,-0.003920769257568346
2016-05-24,0.022227843954424342
2016-05-25,0.0015854896194049672
2016-05-26,0.0029395620192631533
2016-05-27,0.009695669439013788
2016-05-31,-0.006476197979290443
2016-06-01,0.00764237127355849
2016-06-02,0.005353540004520818
2016-06-03,0.0037715942350005083
2016-06-06,-0.002652097121818686
2016-06-07,0.00465390143232236
2016-06-08,-0.006176871258019578
2016-06-09,0.003773581761927547
2016-06-10,-0.004422427521384331
2016-06-13,-0.018880682821159844
2016-06-14,-0.003395985336531737
2016-06-15,-0.004316196682581874
2016-06-16,0.009125996051916552
2016-06-17,-0.0042957044122612364
2016-06-20,0.0043142370996054336
2016-06-21,0.005652298472330841
2016-06-22,-0.006744740944634953
2016-06-23,0.015165071669736907
2016-06-24,-0.057524864335699144
2016-06-27,-0.021055287039810633
2016-06-28,0.015530380415299971
2016-06-29,0.02676236594479886
2016-06-30,0.05911085383552517
2016-07-01,-0.008788832717851913
2016-07-05,-0.004655797925133709
2016-07-06,0.006681775424751679
2016-07-07,-0.0006637012180638058
2016-07-08,0.020588919471669298
2016-07-11,-0.005423136058579692
2016-07-12,-0.002617066948939928
2016-07-13,-0.0028428760800880415
2016-07-14,0.0017543789546654587
2016-07-15,-0.006348396567058767
2016-07-18,0.0006607170905967852
2016-07-19,0.0035225606922961727
2016-07-20,-0.008994895993856389
2016-07-21,0.0002212427595746913
2016-07-22,-0.001106382749901491
2016-07-25,0.013959652170240089
2016-07-26,-0.011145249676932645
2016-07-27,-0.028950559387504904
2016-07-28,0.005462079483942395
2016-07-29,-0.004526865035717753
2016-08-01,-0.01136899863874985
2016-08-02,-0.010349346174696183
2016-08-03,0.0016269148877261497
2016-08-04,-0.013921327723393273
2016-08-05,0.018117920385672504
2016-08-08,0.0034663072409575335
2016-08-09,0.002303319379560742
2016-08-10,-0.001149120499841616
2016-08-11,-0.007591265321230778
2016-08-12,0.0006949607493922372
2016-08-15,-0.004864160643599513
2016-08-16,-0.00605192751302952
2016-08-17,0.007259745373868087
2016-08-18,0.005115259539405059
2016-08-19,-0.003932613838352417
2016-08-22,0.003251454376725471
2016-08-23,0.00023111552553412018
2016-08-24,-0.004859657061423883
2016-08-25,0.001860348883323537
2016-08-26,-0.00046427782836400144
2016-08-29,-0.00046460198355313675
2016-08-30,0.039498561094304385
2016-08-31,0.006258407669611721
2016-09-01,-0.023767308644066176
2016-09-02,0.005460728286325933
2016-09-06,0.005204498540761104
2016-09-07,-0.018459898636688066
2016-09-08,0.0009172667209096375
2016-09-09,-0.035517935454695615
2016-09-12,0.03468757967839031
2016-09-13,-0.019747313940688294
2016-09-14,-0.0035136211507625914
2016-09-15,0.01128323268746012
2016-09-16,-0.0025568184286410833
2016-09-19,-0.0009323433196670727
2016-09-20,-0.0006994468724437208
2016-09-21,0.00210057273079034
2016-09-22,0.010249258189301669
2016-09-23,-0.0048419438788250835
2016-09-26,-0.010194313747883044
2016-09-27,0.010299308126308748
2016-09-28,0.010006933397705753
2016-09-29,-0.005990886932499162
2016-09-30,0.017617557759006752
2016-10-03,-0.002733678087578184
2016-10-04,-0.014161763546540529
2016-10-05,-0.0030121536936630333
2016-10-06,-0.0004646087676365429
2016-10-07,-0.007440223842631877
2016-10-10,0.008198459308977224
2016-10-11,-0.016495940804995723
2016-10-12,0.0018893868085989585
2016-10-13,-0.012732874940183714
2016-10-14,0.004299438010204826
2016-10-17,-0.0014271950230694275
2016-10-18,0.003095973860356427
2016-10-19,0.0002375442234237024
2016-10-20,-0.0009493991977969074
2016-10-21,0.0028513462916472943
2016-10-24,0.009476435584558907
2016-10-25,0.0035198940494860498
2016-10-26,0.03648245731118238
2016-10-27,-0.009475845237481795
2016-10-28,0.029612302992402695
2016-10-31,-0.005752003383652449
2016-11-01,-0.012016147529513299
2016-11-02,-0.009234365353587348
2016-11-03,-0.015457993917424417
2016-11-04,-0.016162192866944647
2016-11-07,0.03778427887638913
2016-11-08,0.04047924047921936
2016-11-09,-0.04346846320866904
2016-11-10,-0.04748960548565284
2016-11-11,-0.017413918240900994
2016-11-14,0.005583936800229283
2016-11-15,0.0229354959740784
2016-11-16,0.004248591103516164
2016-11-17,0.010340742852607665
2016-11-18,-0.0016284010454226117
2016-11-21,0.0013978321571841423
2016-11-22,0.009772140670774032
2016-11-23,-0.020737405225834227
2016-11-25,0.018353040889032668
2016-11-28,-0.008317982404288604
2016-11-29,-0.0013977237812996535
2016-11-30,-0.03779744152751263
2016-12-01,-0.009699555818633798
2016-12-02,0.008080431190195636
2016-12-05,-0.0034005492986437513
2016-12-06,-0.009261378612544724
2016-12-07,0.031734272923214846
2016-12-08,-0.01454461849891897
2016-12-09,0.0150012588177737
2016-12-12,0.01692455557462713
2016-12-13,0.009845552099343458
2016-12-14,-0.005803244037927202
2016-12-15,0.04389486431988021
2016-12-16,-0.00760478703017442
2016-12-19,0.004958131855171688
2016-12-20,-0.00605549453014087
2016-12-21,0.012410316787538678
2016-12-22,0.002451596289919644
2016-12-23,0.0006663897281669051
2016-12-27,0.000666772697166973
2016-12-28,-0.00289861119272683
2016-12-29,0.00268341929016791
2016-12-30,-0.011373597552422066
2017-01-03,0.01173003001154882
2017-01-04,-0.0011148504587410457
2017-01-05,0.0044642755599135775
2017-01-06,0.001333361193178062
2017-01-09,-0.008211034028624442
2017-01-10,-0.011635745387926555
2017-01-11,0.020375822164728552
2017-01-12,-0.0039937671703932365
2017-01-13,-0.006460575814954739
2017-01-17,0.0067267023632304745
2017-01-18,0.0028951766552927083
2017-01-19,-0.009770953326008192
2017-01-20,0.013680063215302463
2017-01-23,-0.0075218697014022284
2017-01-24,0.0015600290591422095
2017-01-25,0.003561066103378474
2017-01-26,-0.010645187004711398
2017-01-27,-0.009190746643685577
2017-01-30,0.005203412954333242
2017-01-31,-0.003376063372912963
2017-02-01,-0.00880756220833101
2017-02-02,0.002734164839703901
2017-02-03,0.007952692409942674
2017-02-06,-0.007889946095514078
2017-02-07,-0.0018177011316665714
2017-02-08,0.01229201001951541
2017-02-09,0.005171926050050457
2017-02-10,0.006488246704040135
2017-02-13,0.000888692865810059
2017-02-14,-0.0008879037920445088
2017-02-15,0.008445876730722057
2017-02-16,-0.04782873777281027
2017-02-17,-0.016203717354297376
2017-02-21,0.058117651674666204
2017-02-22,-0.007116208330938623
2017-02-23,0.005375564382910314
2017-02-24,0.010915590290965893
2017-02-27,-0.03547840536308833
2017-02-28,0.0034271820639411033
2017-03-01,0.00273187506775896
2017-03-02,-0.005903217026102969
2017-03-03,-0.0011425206423930634
2017-03-06,-0.0018292342562722386
2017-03-07,-0.009622087134553148
2017-03-08,-0.0020819310754490727
2017-03-09,0.015299239370344608
2017-03-10,0.0011412589211083901
2017-03-13,0.008209978730362444
2017-03-14,-0.007917030741539266
2017-03-15,0.015732206420538963
2017-03-16,0.007407353496958091
2017-03-17,-0.00289657037233515
2017-03-20,-0.006927414917458519
2017-03-21,-0.007651028788055014
2017-03-22,-0.0022672014430433762
2017-03-23,0.0004544496112017793
2017-03-24,-0.004997621983812706
2017-03-27,-0.006164617081828805
2017-03-28,0.003905540901028237
2017-03-29,0.0055158472496124045
2017-03-30,-0.010743069699664987
2017-03-31,-0.004620896990630952
2017-04-03,-0.0006963630259815279
2017-04-04,0.009523950316699059
2017-04-05,0.01265552125938263
2017-04-06,0.002271704396548113
2017-04-07,0.0015871847560005037
2017-04-10,0.004979584891932731
2017-04-11,-0.007657552713708382
2017-04-12,0.007489720161253599
2017-04-13,-0.00788472145357133
2017-04-17,0.002270576530408741
2017-04-18,0.013593536469673762
2017-04-19,-0.0026825140879921383
2017-04-20,0.008068464484338067
2017-04-21,-0.0008896395796004208
2017-04-24,0.010013431901674696
2017-04-25,0.002643693961841498
2017-04-26,-0.008569249300969362
2017-04-27,-0.0026598199360265973
2017-04-28,0.0006666514991922057
2017-05-01,-0.02154108051768977
2017-05-02,-0.007262797005828547
2017-05-03,0.029492307823696162
2017-05-04,0.00044406997092560907
2017-05-05,-0.004883215678703201
2017-05-08,-0.005353743871041927
2017-05-09,-0.006503276822461657
2017-05-10,-0.0011289890556248627
2017-05-11,0.009265359985008992
2017-05-12,0.00470229438343428
2017-05-15,0.020949618034082462
2017-05-16,-0.006549040843468634
2017-05-17,-0.014282284837250248
2017-05-18,0.003120577233284294
2017-05-19,0.01622212643483789
2017-05-22,0.008309791445412662
2017-05-23,-0.0013012065014718077
2017-05-24,0.001302901845824378
2017-05-25,0.009108645542047489
2017-05-26,-0.001934290997013255
2017-05-30,-0.0017225475073459062
2017-05-31,0.0049607948094740895
2017-06-01,0.007727400328552569
2017-06-02,0.005111507640347401
2017-06-05,-0.00402625101196219
2017-06-06,-0.004042330997408916
2017-06-07,-0.0010681562924867993
2017-06-08,-0.007912828405901018
2017-06-09,-0.016598458295635443
2017-06-12,-0.005479995725908626
2017-06-13,0.005951136984608141
2017-06-14,0.0019718084142685832
2017-06-15,0.0032804515282502944
2017-06-16,-0.015039490208715978
2017-06-19,0.0064177474234152765
2017-06-20,-0.00989483875573327
2017-06-21,-0.0011100725126526045
2017-06-22,-0.0028905853022559436
2017-06-23,0.0011149390834837014
2017-06-26,0.0
2017-06-27,-0.020712840274452526
2017-06-28,0.005938825368453582
2017-06-29,-0.020890001042644157
2017-06-30,0.001623530824935937
2017-07-03,0.00023155703500687963
2017-07-05,-0.0018520274300738437
2017-07-06,-0.0013915978499451365
2017-07-07,0.0037157790030173388
2017-07-10,-0.0039329944973774955
2017-07-11,-0.001393753569180256
2017-07-12,0.0058151091581319925
2017-07-13,0.001156552697748614
2017-07-14,0.007622881117272939
2017-07-17,0.001605025930216497
2017-07-18,0.0025173461672585162
2017-07-19,0.007762560524279261
2017-07-20,-0.007476089900745664
2017-07-21,0.0050215320064233016
2017-07-24,-0.006359278922971057
2017-07-25,0.011200014273951675
2017-07-26,-0.0004520187072430959
2017-07-27,0.00045222312055348546
2017-07-28,-0.007007275996187445
2017-07-31,0.002048908518774706
2017-08-01,-0.009086805845672674
2017-08-02,0.011003591228412768
2017-08-03,-0.01564587657891492
2017-08-04,0.0016125790687342434
2017-08-07,0.01172937714415756
2017-08-08,-0.007956275245662559
2017-08-09,-0.003895037073770591
2017-08-10,-0.004601203502192064
2017-08-11,0.0073953828547754785
2017-08-14,0.0025235433979202693
2017-08-15,0.003660834024993509
2017-08-16,0.007524448017477647
2017-08-17,-0.01765116817712664
2017-08-18,-0.010827074827053695
2017-08-21,0.003959068135259924
2017-08-22,0.007654924670334795
2017-08-23,-0.007826784973976597
2017-08-24,-0.028306604632927335
2017-08-25,-0.009551020569269819
2017-08-28,-0.004339521236820576
2017-08-29,0.014286184425575277
2017-08-30,-0.006206771665385302
2017-08-31,-0.023300616413463038
2017-09-01,0.005410784617976727
2017-09-05,-0.003669174486286342
2017-09-06,-0.0034374825961307476
2017-09-07,0.009115505873922958
2017-09-08,-0.008056732996339466
2017-09-11,0.013782872851314076
2017-09-12,-0.00509814077053361
2017-09-13,0.00341628871309263
2017-09-14,-0.010700288082102216
2017-09-15,0.004424746796122037
2017-09-18,-0.0036714201462184626
2017-09-19,-0.003192833038981102
2017-09-20,-0.004189878864885421
2017-09-21,-0.005443920595505247
2017-09-22,-0.003483213463504886
2017-09-25,0.011235873898182147
2017-09-26,0.00320972764026739
2017-09-27,-0.0014765426367084888
2017-09-28,0.004212982727936687
2017-09-29,0.003455271105843316
2017-10-02,0.010821292328096366
2017-10-03,-0.003892869095859619
2017-10-04,0.0019538182729250675
2017-10-05,0.0019504536455245969
2017-10-06,0.0007301490788631515
2017-10-09,-0.007780279661469547
2017-10-10,0.015682238416084626
2017-10-11,0.006272689912154572
2017-10-12,0.002397432986076309
2017-10-13,-0.0031095582981012226
2017-10-16,-0.0031187099587685063
2017-10-17,-0.010108081200105423
2017-10-18,-0.007780279661469547
2017-10-19,-0.0019601539072203744
2017-10-20,0.007119569318531305
2017-10-23,0.000487863912020714
2017-10-24,0.0012183973662409642
2017-10-25,-0.00024373859663473496
2017-10-26,-0.0041381184151327854
2017-10-27,-0.0056222822956379925
2017-10-30,-0.03392296704239228
2017-10-31,0.05419822197545199
2017-11-01,-0.0038619721135519924
2017-11-02,-0.002665558599298068
2017-11-03,-0.004615503934628951
2017-11-06,-0.013424710031769926
2017-11-07,0.019544586348889004
2017-11-08,0.009464054159213475
2017-11-09,-0.006009649559332253
2017-11-10,0.014510383216767675
2017-11-13,0.002383498794207073
2017-11-14,0.011415088704378462
2017-11-15,-0.013637249527658879
2017-11-16,0.005720767248414305
2017-11-17,0.002607432937459242
2017-11-20,-0.004491868266313759
2017-11-21,0.004987154971516139
2017-11-22,0.00023589911934962515
2017-11-24,-0.0042520875546817605
2017-11-27,0.007591787460288879
2017-11-28,0.003296623533592946
2017-11-29,0.00774455176174671
2017-11-30,0.0
2017-12-01,-0.0004659433784670597
2017-12-04,0.0044270890692312825
2017-12-05,-0.0027835763065493513
2017-12-06,0.007908637270421126
2017-12-07,-0.01500101287692246
2017-12-08,-0.0007030122201072686
2017-12-11,0.005158407350564609
2017-12-12,0.00023329881434142052
2017-12-13,0.0013991468793230766
2017-12-14,-0.003958870206957177
2017-12-15,0.014262578499332657
2017-12-18,-0.0062243789438621855
2017-12-19,0.003247364442874323
2017-12-20,-0.006936098917152522
2017-12-21,0.0034921127079854397
2017-12-22,0.0060326587735857196
2017-12-26,0.0013840794733988027
2017-12-27,-0.0039157350725287365
2017-12-28,0.0006976541103358436
2017-12-29,-0.006038567821008423
2018-01-02,-0.009111978113077845
2018-01-03,0.004008417956264054
2018-01-04,0.0023485608302225014
2018-01-05,0.012886446480888436
2018-01-08,-0.0050888523264811525
2018-01-09,-0.0004650372193520935
2018-01-10,-0.008374035975452943
2018-01-11,-0.00281498860191276
2018-01-12,-0.0009409071208273945
2018-01-16,0.012243954303502003
2018-01-17,0.020236945340736945
2018-01-18,-0.004103603664733946
2018-01-19,0.010531065754589397
2018-01-22,0.0031716160181896047
2018-01-23,0.004968591903250497
2018-01-24,0.0020222919758321467
2018-01-25,-0.002691253116579362
2018-01-26,-0.0011243218588951054
2018-01-29,0.0027014506309130937
2018-01-30,-0.0044903214328304575
2018-01-31,0.001353572256410862
2018-02-01,0.033108022437146056
2018-02-02,-0.00806628235138196
2018-02-05,-0.03428585694420516
2018-02-06,0.01388250498496002
2018-02-07,-0.011223537434212338
2018-02-08,-0.031100809135127805
2018-02-09,-0.012652236492471158
2018-02-12,0.009254796573030744
2018-02-13,0.006348323183515969
2018-02-14,0.0037382338206706223
2018-02-15,0.02607123796735289
2018-02-16,0.0013609371757878908
2018-02-20,-0.008608995568116673
2018-02-21,-0.0031991575513710124
2018-02-22,-0.0025219366089863637
2018-02-23,0.005516005668784185
2018-02-26,0.023314291791310504
2018-02-27,-0.016975802932227557
2018-02-28,-0.0024991758717975987
2018-03-01,-0.006378116840923598
2018-03-02,0.018340003012449202
2018-03-05,0.014408214046540913
2018-03-06,0.011317637931380409
2018-03-07,-0.043668641708190736
2018-03-08,0.009637425690918855
2018-03-09,0.006136437846571363
2018-03-12,0.0027105007811587534
2018-03-13,-0.007884640836338996
2018-03-14,-0.0036327725170044456
2018-03-15,-0.011167100496966786
2018-03-16,-0.00460922676807185
2018-03-19,-0.01944942546571604
2018-03-20,0.0
2018-03-21,-0.007555483266828644
2018-03-22,-0.02331705192932587
2018-03-23,-0.013154740175977953
2018-03-26,0.020242177527238114
2018-03-27,-0.01016230578076649
2018-03-28,-0.0024573160045074927
2018-03-29,0.02808563862946034
2018-04-02,-0.02444298724638838
2018-04-03,0.011545209272667778
2018-04-04,0.021612674853023206
2018-04-05,0.0030900976260732627
2018-04-06,-0.017061623453860975
2018-04-09,0.004821465030705241
2018-04-10,0.001439260475569748
2018-04-11,0.002156329328958817
2018-04-12,0.004781124250241575
2018-04-13,0.0014275981813793859
2018-04-16,0.0033264569448714365
2018-04-17,-0.007577831394615875
2018-04-18,0.00190905813795883
2018-04-19,-0.023338819058984384
2018-04-20,-0.02194580285473513
2018-04-23,0.005983512384640344
2018-04-24,-0.014374091042219317
2018-04-25,-0.002263255333200931
2018-04-26,0.002268389277330529
2018-04-27,0.004022655962008015
2018-04-30,-0.010768535675626967
2018-05-01,-0.012911293634966792
2018-05-02,-0.02821249576937168
