Date,BSX
2015-10-05,0.008865225641484065
2015-10-06,-0.02929115459513476
2015-10-07,0.015087507821625934
2015-10-08,-0.0017835184209965549
2015-10-09,0.00536022872732711
2015-10-12,0.003554583902496411
2015-10-13,-0.012396752373123321
2015-10-14,-0.004184082291664004
2015-10-15,0.011404593985463451
2015-10-16,0.013056338775898846
2015-10-19,0.0005858365003292842
2015-10-20,0.006440316794081857
2015-10-21,0.0
2015-10-22,-0.04479350982206842
2015-10-23,0.018879382734591887
2015-10-26,-0.001793112977746425
2015-10-27,0.007185564455246318
2015-10-28,0.09393578789375634
2015-10-29,-0.011956484669322198
2015-10-30,0.0055005709456041885
2015-11-02,0.031728659842435114
2015-11-03,-0.010074259168015742
2015-11-04,0.0
2015-11-05,0.01446172772685217
2015-11-06,-0.008447721378064377
2015-11-09,-0.010117173967556181
2015-11-10,0.011296346570681681
2015-11-11,-0.042021225544593754
2015-11-12,-0.014991696520396669
2015-11-13,-0.012965025096042138
2015-11-16,0.013135324913186253
2015-11-17,-0.009019157242188824
2015-11-18,0.010807766489316473
2015-11-19,-0.008441171337434494
2015-11-20,0.01418842157165745
2015-11-23,0.01287070685141578
2015-11-24,0.012154657940213198
2015-11-25,0.0032750800732455065
2015-11-27,-0.0027203068195603697
2015-11-30,-0.002727727074121944
2015-12-01,0.013129089830587137
2015-12-02,-0.005939557647551275
2015-12-03,-0.020097715097850855
2015-12-04,0.026053175693020902
2015-12-07,0.0032414621934344634
2015-12-08,0.008616039312951962
2015-12-09,-0.01334757106834128
2015-12-10,-0.0021644485481340237
2015-12-11,-0.01843818561501287
2015-12-14,0.016022044313082073
2015-12-15,0.014681917712061177
2015-12-16,0.01178988827189098
2015-12-17,-0.01483044447791737
2015-12-18,-0.022043002096955422
2015-12-21,0.004398016567194185
2015-12-22,0.012041560363563297
2015-12-23,0.013520822233351604
2015-12-24,-0.0010672602992501945
2015-12-28,0.0005342002803760959
2015-12-29,0.0005339150627998723
2015-12-30,-0.006936988386037957
2015-12-31,-0.009134877523829021
2016-01-04,-0.024403511383219723
2016-01-05,0.010561452833515395
2016-01-06,-0.009901006719154726
2016-01-07,-0.02000003390842009
2016-01-08,-0.01190471041602692
2016-01-11,-0.01721176931477708
2016-01-12,0.03852900099798995
2016-01-13,-0.013490818781089597
2016-01-14,0.034757871046707356
2016-01-15,-0.01596910851406408
2016-01-19,-0.01678797595524062
2016-01-20,-0.0017073864438206243
2016-01-21,0.0011401681511507
2016-01-22,0.016514859017495942
2016-01-25,-0.017927153388546335
2016-01-26,-0.008556846548966712
2016-01-27,-0.009205975554549606
2016-01-28,-0.018583025992112034
2016-01-29,0.037278170552409895
2016-02-01,0.019965685134725852
2016-02-02,-0.002237081099336957
2016-02-03,-0.006165953442304528
2016-02-04,-0.02199658204837418
2016-02-05,-0.04152245138515964
2016-02-08,-0.0330927266327713
2016-02-09,0.0497822750218746
2016-02-10,0.002963795766047994
2016-02-11,-0.020094571575342557
2016-02-12,0.003618785658532797
2016-02-16,0.031250028656080175
2016-02-17,0.02389276521316175
2016-02-18,-0.020489505782838036
2016-02-19,-0.0029052434468551658
2016-02-22,0.00582752810949505
2016-02-23,-0.0011587750578475609
2016-02-24,0.005220426553523838
2016-02-25,-0.0005770472548102257
2016-02-26,-0.00635107461257256
2016-02-29,-0.013364297180227025
2016-03-01,0.014134262519924334
2016-03-02,0.008710890351927958
2016-03-03,0.002302763744741254
2016-03-04,0.001723187071134058
2016-03-07,-0.006307374253615938
2016-03-08,0.0011540945096204513
2016-03-09,0.0040345644544756976
2016-03-10,0.003444286204340008
2016-03-11,0.03260867904755638
2016-03-14,0.004986158248865724
2016-03-15,-0.012679137264336227
2016-03-16,-0.00111672015265607
2016-03-17,0.00223593722146731
2016-03-18,0.010596794803331422
2016-03-21,-0.0005518889855778975
2016-03-22,0.009939276593557533
2016-03-23,-0.007107767173749502
2016-03-24,-0.012665173137052843
2016-03-28,0.006135003261534155
2016-03-29,0.028270415501710833
2016-03-30,0.014555281340618453
2016-03-31,-0.000531361798299379
2016-04-01,0.006911274418195168
2016-04-04,0.02798303930054491
2016-04-05,-0.01540828185108245
2016-04-06,0.02034425603006218
2016-04-07,-0.013803607248822125
2016-04-08,0.0010367314393926463
2016-04-11,-0.007250098059057852
2016-04-12,0.007303045857655732
2016-04-13,0.013464538377663038
2016-04-14,-0.001021995813774157
2016-04-15,-0.004603588547322235
2016-04-18,0.0005138864004272659
2016-04-19,0.010272253209699489
2016-04-20,-0.0010168000857191384
2016-04-21,-0.0030534079952756477
2016-04-22,0.00867790071310881
2016-04-25,-0.0010121689034415793
2016-04-26,-0.002532889444796349
2016-04-27,0.11173178242354553
2016-04-28,-0.0027409532944416837
2016-04-29,0.00412277383886539
2016-05-02,0.0036496315432303916
2016-05-03,-0.009999968788840574
2016-05-04,0.0013773543779209696
2016-05-05,-0.0004585157783910665
2016-05-06,0.010550525579558379
2016-05-09,0.00499313207328278
2016-05-10,0.0036133661206629863
2016-05-11,-0.007200713427382821
2016-05-12,-0.00045331954324268064
2016-05-13,0.013605494548269759
2016-05-16,0.014317659479304856
2016-05-17,-0.015880044514336666
2016-05-18,-0.0008963940337859411
2016-05-19,-0.005383617510298366
2016-05-20,0.00902123420167733
2016-05-23,-0.0004470374835344737
2016-05-24,0.007602865458565589
2016-05-25,-0.006213994351098928
2016-05-26,0.007592678915951279
2016-05-27,0.0008865451346249387
2016-05-31,0.005757270203978981
2016-06-01,0.0
2016-06-02,0.012329401053871036
2016-06-03,-0.00826448612219255
2016-06-06,-0.002192949067264638
2016-06-07,-0.005274762164105384
2016-06-08,0.00751215566055663
2016-06-09,0.022807038384388578
2016-06-10,-0.012864461448819475
2016-06-13,-0.003040820739888872
2016-06-14,-0.0008714796121475077
2016-06-15,-0.005669475202139007
2016-06-16,0.0013158196337454964
2016-06-17,-0.01489269179693875
2016-06-20,0.01600714157471339
2016-06-21,-0.003938737465443376
2016-06-22,-0.004393689827069003
2016-06-23,0.013680470786842758
2016-06-24,-0.026120961778708485
2016-06-27,-0.017434120803119124
2016-06-28,0.016833523518615667
2016-06-29,0.030425069063513943
2016-06-30,0.014763358334811016
2016-07-01,0.0017115535619305344
2016-07-05,-0.004698872749617888
2016-07-06,0.015879864864754234
2016-07-07,-0.0004224853759865477
2016-07-08,0.010143692843024965
2016-07-11,-0.005439295516381892
2016-07-12,-0.005469123500701278
2016-07-13,-0.00042302153722617586
2016-07-14,0.006347927685412591
2016-07-15,-0.008410460772264372
2016-07-18,0.0
2016-07-19,0.007209502834774728
2016-07-20,0.021473693847656294
2016-07-21,-0.014014845399016762
2016-07-22,0.0
2016-07-25,-0.00919729567946459
2016-07-26,0.011814294104779854
2016-07-27,-0.01334444123990075
2016-07-28,0.028740503362689518
2016-07-29,-0.0024650561037898866
2016-08-01,0.006177908331476134
2016-08-02,-0.010642661712400914
2016-08-03,-0.013653286001836684
2016-08-04,0.01258386053441285
2016-08-05,0.0
2016-08-08,-0.010770515139007286
2016-08-09,0.01130655223000443
2016-08-10,-0.011180143355219774
2016-08-11,-0.0008374602645671025
2016-08-12,0.0012572832577322224
2016-08-15,0.0033486783486782468
2016-08-16,-0.0041718179802108235
2016-08-17,0.0012567565245984458
2016-08-18,0.002510437945608235
2016-08-19,0.00876464940924726
2016-08-22,-0.002068648609959478
2016-08-23,-0.000414603173046757
2016-08-24,-0.01990881117517984
2016-08-25,0.00592472712523473
2016-08-26,0.00841391887838605
2016-08-29,0.013767206222746964
2016-08-30,-0.0037037100993250194
2016-08-31,-0.01610902124728153
2016-09-01,0.02141058922820438
2016-09-02,-0.002877093918772
2016-09-06,0.0028853954725394093
2016-09-07,0.0032881185350150943
2016-09-08,0.0028676646973284647
2016-09-09,-0.03962415569824307
2016-09-12,0.010208412113213328
2016-09-13,-0.020631569310238462
2016-09-14,-0.006448822745238836
2016-09-15,0.02206837799274619
2016-09-16,-0.005080475654940408
2016-09-19,0.0004255416545462243
2016-09-20,-0.008507050658968285
2016-09-21,0.018018021703844145
2016-09-22,0.0
2016-09-23,-0.0008428343088702217
2016-09-26,0.0008435452777715291
2016-09-27,-0.00042141715443511085
2016-09-28,0.001264784465175639
2016-09-29,-0.018947400544819026
2016-09-30,0.021459228170475964
2016-10-03,-0.012605010364596936
2016-10-04,-0.009361672908701824
2016-10-05,0.0064432823928703975
2016-10-06,0.0021339836282248115
2016-10-07,0.0
2016-10-10,0.012350976200220298
2016-10-11,-0.025662625099038494
2016-10-12,0.0008635776293368647
2016-10-13,-0.0012942487597297214
2016-10-14,-0.008639259563128943
2016-10-17,-0.005664534370088736
2016-10-18,0.013146413164818016
2016-10-19,-0.010813148396420669
2016-10-20,0.006121529711895279
2016-10-21,-0.008257302571389458
2016-10-24,0.0065731647912463664
2016-10-25,-0.02307352177362665
2016-10-26,-0.015597164578428746
2016-10-27,-0.027161628670221427
2016-10-28,0.027919980821782264
2016-10-31,-0.004074248617755072
2016-11-01,-0.013181859796697393
2016-11-02,-0.005066729969675721
2016-11-03,-0.002777753003831207
2016-11-04,0.0009284377699640967
2016-11-07,0.022263518621287615
2016-11-08,0.009528088736362461
2016-11-09,-0.0184269594342521
2016-11-10,0.0018314564056434168
2016-11-11,-0.017367421176504583
2016-11-14,-0.03302321323128632
2016-11-15,0.016834942698809252
2016-11-16,0.010406869775542837
2016-11-17,0.01170411951574768
2016-11-18,-0.012494236470976139
2016-11-21,0.0056231926441767666
2016-11-22,-0.02889091138560973
2016-11-23,0.006717820951217757
2016-11-25,0.00810295900873137
2016-11-28,-0.01891251185554721
2016-11-29,0.0009638774825866392
2016-11-30,-0.014925438924347278
2016-12-01,-0.01808401507532631
2016-12-02,0.012941773365210407
2016-12-05,0.01769035362430449
2016-12-06,0.0048286038575782175
2016-12-07,-0.009610709309153864
2016-12-08,0.0
2016-12-09,0.0097039713570104
2016-12-12,0.013455103019284431
2016-12-13,0.0118539591366158
2016-12-14,-0.006091896306733124
2016-12-15,0.0023574326528748024
2016-12-16,0.006585107626586373
2016-12-19,0.0032710138351408347
2016-12-20,0.002794661164879253
2016-12-21,-0.0023223939997454313
2016-12-22,0.008379902654180427
2016-12-23,0.006925190193304509
2016-12-27,-0.002292491439012778
2016-12-28,-0.006433795412493448
2016-12-29,0.003700273848319169
2016-12-30,-0.0032258801710460805
2017-01-03,0.011558021715204703
2017-01-04,0.009140803044365597
2017-01-05,-0.001358726754944306
2017-01-06,0.004535164849423179
2017-01-09,0.0018059104386565217
2017-01-10,0.06399279144290704
2017-01-11,-0.012706528447849696
2017-01-12,0.009009051764591991
2017-01-13,0.01275506935466586
2017-01-17,0.003358519090302048
2017-01-18,0.0008368392503306232
2017-01-19,-0.0016722790718962655
2017-01-20,0.0008375401367908264
2017-01-23,-0.009204992337486062
2017-01-24,-0.005912136310988081
2017-01-25,0.0016991931445646813
2017-01-26,-0.0067854049164459695
2017-01-27,0.019214379226025313
2017-01-30,-0.0008378909535184942
2017-01-31,0.00880499291881831
2017-02-01,-0.004156291923916311
2017-02-02,0.04757935478118824
2017-02-03,0.004780833866973033
2017-02-06,-0.0031720827075396585
2017-02-07,0.003579958423743923
2017-02-08,0.0003963626263685516
2017-02-09,0.003961980284332478
2017-02-10,-0.0055248377586982755
2017-02-13,0.003968193297365197
2017-02-14,-0.0047430409289889175
2017-02-15,0.009134215228307596
2017-02-16,-0.001967699227107156
2017-02-17,0.001182917136233419
2017-02-21,-0.004332363357510638
2017-02-22,-0.004746868511629088
2017-02-23,-0.027027039320341006
2017-02-24,0.012254948938686727
2017-02-27,0.0012106044578539255
2017-02-28,-0.010479654755283119
2017-03-01,0.0167006053015748
2017-03-02,0.0016026008411285098
2017-03-03,-0.0008000183105468794
2017-03-06,-0.00880701831008912
2017-03-07,-0.011308589824603255
2017-03-08,0.001634024357652919
2017-03-09,0.006933118805881433
2017-03-10,-0.002025157688441803
2017-03-13,0.004058457140698524
2017-03-14,-0.012530293808016957
2017-03-15,0.009005293107093415
2017-03-16,-0.014604410084140818
2017-03-17,0.005763663415876641
2017-03-20,-0.0016373686053073877
2017-03-21,-0.010250102757530355
2017-03-22,0.005385297075483075
2017-03-23,-0.0008240814745132941
2017-03-24,0.002886585353575999
2017-03-27,0.010690799019095865
2017-03-28,0.004882052058823083
2017-03-29,0.00040479033297047273
2017-03-30,-0.010521988311063213
2017-03-31,0.017177916694815387
2017-04-03,0.002010423617745616
2017-04-04,-0.011637275868358388
2017-04-05,-0.008526150695415624
2017-04-06,0.007371019844939264
2017-04-07,0.00203248927988664
2017-04-10,-0.005273799707034343
2017-04-11,0.0020391205598333517
2017-04-12,-0.0016279612810551347
2017-04-13,-0.003668982880905003
2017-04-17,0.007364987775877907
2017-04-18,-0.006092669405594386
2017-04-19,0.013894571398795907
2017-04-20,0.008464369058514665
2017-04-21,-0.0063948778770890335
2017-04-24,0.028157636299467548
2017-04-25,0.00704226560785437
2017-04-26,0.008935491230827486
2017-04-27,0.008086291774112686
2017-04-28,0.007639375601965925
2017-05-01,0.0007581674905212665
2017-05-02,0.007196990030418515
2017-05-03,-0.004889096177857044
2017-05-04,-0.00415716956949852
2017-05-05,0.006072100383141876
2017-05-08,-0.004526625356368719
2017-05-09,-0.00037894009523009586
2017-05-10,0.0030325976592535664
2017-05-11,-0.0034012943444156063
2017-05-12,-0.005309112345145417
2017-05-15,0.007243634669214183
2017-05-16,0.002270986592320945
2017-05-17,-0.020392712141758085
2017-05-18,0.007710055955019612
2017-05-19,0.010329015457842594
2017-05-22,0.014767110636187741
2017-05-23,-0.004850715092067248
2017-05-24,0.014248187464550144
2017-05-25,0.007763437994244837
2017-05-26,0.002201007536265953
2017-05-30,0.0014641623709432672
2017-05-31,-0.012061400451182758
2017-06-01,0.021457636291981608
2017-06-02,-0.0003621958949934223
2017-06-05,-0.003260875048694434
2017-06-06,-0.0003635124972241055
2017-06-07,0.012363641912287004
2017-06-08,0.0025143568405372463
2017-06-09,-0.0032246561476150237
2017-06-12,-0.0025161644713188602
2017-06-13,0.006126128875457493
2017-06-14,-0.0035816755442860115
2017-06-15,-0.0025161644713188602
2017-06-16,0.0
2017-06-19,0.018018018018018056
2017-06-20,-0.008495567119227054
2017-06-21,-0.0035701671064827245
2017-06-22,-0.0017914452645610979
2017-06-23,0.008614492672659457
2017-06-26,-0.013523169500233245
2017-06-27,0.0032467588317914853
2017-06-28,0.011147118994758065
2017-06-29,-0.010668603679080069
2017-06-30,-0.003594550056315482
2017-07-03,-0.0032467588317915963
2017-07-05,0.0
2017-07-06,-0.011581603494168924
2017-07-07,0.010252680048371543
2017-07-10,-0.0010873753707715261
2017-07-11,-0.0010884898359285744
2017-07-12,0.010533926659848758
2017-07-13,-0.008267417137287736
2017-07-14,0.006886572417789338
2017-07-17,-0.003239746233381302
2017-07-18,0.0036114257689063844
2017-07-19,0.00503776124635591
2017-07-20,-0.007160786278344267
2017-07-21,-0.003966776228589097
2017-07-24,0.0
2017-07-25,-0.0014482590264994766
2017-07-26,-0.005801299777183244
2017-07-27,-0.013493830714949029
2017-07-28,-0.0014787064438770425
2017-07-31,-0.01443907391127719
2017-08-01,-0.005259252163160366
2017-08-02,0.0011329564639024348
2017-08-03,0.008675953989081941
2017-08-04,0.0033657499386032796
2017-08-07,-0.0026090083870022873
2017-08-08,-0.009342301863292879
2017-08-09,0.002263276704049799
2017-08-10,-0.011667273974518388
2017-08-11,0.0057120950960729555
2017-08-14,0.01022341761922152
2017-08-15,-0.007871101552444526
2017-08-16,0.007933547308984545
2017-08-17,-0.0014992846727810427
2017-08-18,0.009384384599390838
2017-08-21,0.0
2017-08-22,0.011900323617984432
2017-08-23,-0.013597903136127076
2017-08-24,-0.004843556906712565
2017-08-25,0.0003744001956049736
2017-08-28,0.009356287665585716
2017-08-29,0.002966256052755689
2017-08-30,0.0011090827168824813
2017-08-31,0.017355956967453734
2017-09-01,-0.0018148543900243785
2017-09-05,0.0025454434481533283
2017-09-06,0.023576337530837987
2017-09-07,0.011339532599542457
2017-09-08,0.00875963531816093
2017-09-11,0.005557479761169937
2017-09-12,0.002072520357899066
2017-09-13,0.00241295050920165
2017-09-14,-0.003782689499317704
2017-09-15,-0.0013807044917765188
2017-09-18,0.002073953173503673
2017-09-19,-0.010348369762990695
2017-09-20,0.005228289150856158
2017-09-21,-0.0027739224439247145
2017-09-22,0.0031293515949804007
2017-09-25,-0.0034662176827545688
2017-09-26,-0.0024347719938858647
2017-09-27,0.006276161201549835
2017-09-28,-0.004158033149533447
2017-09-29,0.014961736555332283
2017-10-02,0.010284512728004902
2017-10-03,-0.01526972738634913
2017-10-04,0.007580954854728095
2017-10-05,0.00649796633190447
2017-10-06,0.002378514920093666
2017-10-09,-0.005762714450642248
2017-10-10,0.00034095563954483765
2017-10-11,-0.0023858109904626446
2017-10-12,0.005466342497773002
2017-10-13,0.00033979710425202647
2017-10-16,-0.009510892716241282
2017-10-17,0.008230444868793985
2017-10-18,0.004081661251375213
2017-10-19,0.001693741066572274
2017-10-20,0.004058195484337501
2017-10-23,-0.002694507317852257
2017-10-24,0.006416704586036381
2017-10-25,-0.006375793005816366
2017-10-26,-0.02668020598591825
2017-10-27,-0.01110338994492377
2017-10-30,-0.01192982991536462
2017-10-31,-0.0007102435323880218
2017-11-01,-0.010305579760793826
2017-11-02,-0.014721717838284354
2017-11-03,0.015306124931472098
2017-11-06,-0.0017947287621594699
2017-11-07,0.005393729644402656
2017-11-08,0.005007199627371284
2017-11-09,0.01743771403794314
2017-11-10,-0.00804475484465883
2017-11-13,0.0031734890920644965
2017-11-14,-0.004569457456204407
2017-11-15,-0.010946308943606375
2017-11-16,0.009639430758921153
2017-11-17,-0.000707229748163174
2017-11-20,0.0031847187494327134
2017-11-21,0.01587297529226661
2017-11-22,-0.011458330987780152
2017-11-24,0.006673710524766063
2017-11-27,-0.005233762014266619
2017-11-28,-0.07435990256800307
2017-11-29,-0.01667293053752683
2017-11-30,0.012716759691866475
2017-12-01,-0.004946768063872065
2017-12-04,-0.0478011479248448
2017-12-05,0.001606462495588712
2017-12-06,0.012028838437708744
2017-12-07,-0.00792388500017649
2017-12-08,0.029153335285369453
2017-12-11,-0.01047731676241892
2017-12-12,0.004313749425551405
2017-12-13,0.00390466504247855
2017-12-14,-0.0035005153031534286
2017-12-15,0.00624511483883694
2017-12-18,0.0
2017-12-19,-0.011249065469481123
2017-12-20,-0.00470768665995569
2017-12-21,-0.009065882616340892
2017-12-22,-0.001591050483286005
2017-12-26,0.0011951704717512168
2017-12-27,0.0027855791687465548
2017-12-28,-0.0003968344674236679
2017-12-29,-0.01587930170900398
2018-01-02,0.019766024728593345
2018-01-03,0.01107590077894205
2018-01-04,-0.009389662603004112
2018-01-05,0.02567139124662554
2018-01-08,-0.006160949235367585
2018-01-09,0.08330103304989644
2018-01-10,-0.01573671820874034
2018-01-11,-0.003270354327428837
2018-01-12,0.0010936485221699765
2018-01-16,-0.01747995477930464
2018-01-17,0.010007430035015252
2018-01-18,0.0055045731570742
2018-01-19,0.00912408771826878
2018-01-22,0.002169962631832112
2018-01-23,0.003969708191480903
2018-01-24,0.0032350881946499044
2018-01-25,0.012540321869696447
2018-01-26,0.00566170722279713
2018-01-29,-0.00316678931549208
2018-01-30,-0.010589454213500105
2018-01-31,-0.002497381393436915
2018-02-01,-0.0118025727650799
2018-02-02,-0.008686202620626693
2018-02-05,-0.03614457076228772
2018-02-06,0.012121200736670001
2018-02-07,-0.014970045988375258
2018-02-08,-0.042553151400872236
2018-02-09,0.028571400458581087
2018-02-12,0.010030872998323392
2018-02-13,-0.0026737851034470683
2018-02-14,0.02680960701752344
2018-02-15,0.010443890049352644
2018-02-16,0.0040605614519000355
2018-02-20,-0.013602971649086526
2018-02-21,-0.0022362827474095015
2018-02-22,-0.010833056054104007
2018-02-23,0.027190378895388667
2018-02-26,0.015441178842399372
2018-02-27,-0.006154962749040371
2018-02-28,-0.006921695037405584
2018-03-01,-0.027879685344852634
2018-03-02,0.01018869651938381
2018-03-05,0.023907335775290584
2018-03-06,0.0
2018-03-07,0.006566957540234286
2018-03-08,0.009423712484374569
2018-03-09,0.024775602319801582
2018-03-12,0.0
2018-03-13,-0.0038542609258191973
2018-03-14,-0.014773129503536597
2018-03-15,-0.006069263652438428
2018-03-16,0.0032327640838580862
2018-03-19,-0.011099157270146431
2018-03-20,0.0018102547263330049
2018-03-21,-0.00036141051153826265
2018-03-22,-0.02603034408266114
2018-03-23,-0.02375654358981838
2018-03-26,0.03612170306076523
2018-03-27,-0.008073369297412536
2018-03-28,-0.01294858944057109
2018-03-29,0.02398798284587289
2018-04-02,-0.017569529560692687
2018-04-03,0.023099811041729312
2018-04-04,0.010196675017510648
2018-04-05,0.012617173192414066
2018-04-06,-0.026343886333157873
2018-04-09,0.005850085747000966
2018-04-10,0.014176640727141532
2018-04-11,0.0010752934428566174
2018-04-12,0.010741111127197334
2018-04-13,0.0028338620263299585
2018-04-16,0.018368084336746193
2018-04-17,0.0010406065461290304
2018-04-18,0.0027720000697906144
2018-04-19,-0.001727752020955764
2018-04-20,-0.0017306762934187203
2018-04-23,-0.0006934971448631089
2018-04-24,-0.01110338994492377
2018-04-25,0.032280704431366436
2018-04-26,0.0010197378167133841
2018-04-27,-0.007470329881280713
2018-04-30,-0.0174478356780301
2018-05-01,0.026462404145269014
2018-05-02,-0.007123442596116303
2018-05-03,0.005466342497773002
2018-05-04,0.004077435631683057
2018-05-07,0.01319801377551122
2018-05-08,-0.003674035016346555
2018-05-09,0.0
2018-05-10,0.015085510026496385
2018-05-11,-0.010237825834255587
