Date,CTRA
2015-10-06,0.026200727717865746
2015-10-07,-0.010638057244902965
2015-10-08,-0.0043011988998181705
2015-10-09,0.0038878680926974774
2015-10-12,-0.01333905356006393
2015-10-13,-0.02529422170448281
2015-10-14,0.026397877834642314
2015-10-15,0.034001734460995525
2015-10-16,-0.02150063670376945
2015-10-19,-0.004308166416713277
2015-10-20,0.014279066101043458
2015-10-21,-0.0469284671259651
2015-10-22,-0.011190666494183321
2015-10-23,-0.044816797849491774
2015-10-26,-0.012796066564199848
2015-10-27,0.014882551145124046
2015-10-28,0.03216648115786791
2015-10-29,-0.013290480157080231
2015-10-30,0.0083605112820071
2015-11-02,0.027662307856234802
2015-11-03,-0.011215959791030516
2015-11-04,0.01724134099370822
2015-11-05,0.00981262766827773
2015-11-06,-0.015017090262410493
2015-11-09,0.012106963553102368
2015-11-10,0.0031015278056982787
2015-11-11,-0.07773837608233203
2015-11-12,-0.026340825192430528
2015-11-13,0.020166853629855597
2015-11-16,0.08775312696857185
2015-11-17,-0.06914842499183826
2015-11-18,-0.006190560017441671
2015-11-19,-0.01772888210248935
2015-11-20,-0.030244109165183608
2015-11-23,-0.0251507020486349
2015-11-24,-0.009287976351565974
2015-11-25,0.007291617295257291
2015-11-27,-0.01344355927812535
2015-11-30,-0.013102988474717914
2015-12-01,-0.01221422203335254
2015-12-02,-0.03602168853575083
2015-12-03,-0.04461782497376943
2015-12-04,0.005253630508574858
2015-12-07,-0.024389935361285642
2015-12-08,0.045238213795691484
2015-12-09,-0.010819944230708867
2015-12-10,0.01784649816542383
2015-12-11,-0.08936662651510652
2015-12-14,-0.027950189971207906
2015-12-15,-0.039616477849498066
2015-12-16,0.023952312005502963
2015-12-17,-0.0025991318415552467
2015-12-18,0.009120373359931211
2015-12-21,0.048418056083149974
2015-12-22,0.017241662579764006
2015-12-23,0.06779661281440319
2015-12-24,0.0034013789362217217
2015-12-28,-0.025988719243925873
2015-12-29,0.026682154259807023
2015-12-30,-0.03898293321941837
2015-12-31,0.03997651814425751
2016-01-04,-0.005653256582842214
2016-01-05,-0.001136698469846431
2016-01-06,-0.08821881139256782
2016-01-07,0.03495623048740981
2016-01-08,0.03739455777235867
2016-01-11,-0.06976745231723713
2016-01-12,-0.03250004551680419
2016-01-13,0.014212159880761854
2016-01-14,0.0388533673796867
2016-01-15,0.006131188514546304
2016-01-19,0.0012187495139848181
2016-01-20,0.043822437955602034
2016-01-21,0.08746327089777406
2016-01-22,0.04772138863355191
2016-01-25,-0.05834217714502232
2016-01-26,0.055978429338957136
2016-01-27,0.005667427843137451
2016-01-28,-0.006660129496654399
2016-01-29,0.07013918583264034
2016-02-01,-0.009156302832222907
2016-02-02,-0.00826879401891667
2016-02-03,0.03825403950410955
2016-02-04,-0.01275376623948532
2016-02-05,-0.011483202767807565
2016-02-08,0.012584638013562133
2016-02-09,-0.06357560954772523
2016-02-10,0.008167375156132639
2016-02-11,0.006076249439304071
2016-02-12,-0.0060395516171765085
2016-02-16,-0.024809689348340824
2016-02-17,0.0638623432037353
2016-02-18,-0.04587585656828719
2016-02-19,0.018414571422756598
2016-02-22,0.08186831711080278
2016-02-23,-0.10584940333456894
2016-02-24,0.023364325714637646
2016-02-25,-0.015220663460294714
2016-02-26,0.05306508137136712
2016-02-29,-0.015165735140017511
2016-03-01,0.042721830115161286
2016-03-02,0.05050014781228307
2016-03-03,0.005441978083993826
2016-03-04,-0.03157378798451205
2016-03-07,0.04285025354361616
2016-03-08,-0.04555599799773824
2016-03-09,-0.0056151431837410115
2016-03-10,0.031058529165873594
2016-03-11,0.0022822637301078696
2016-03-14,0.006375130494213899
2016-03-15,0.021719710635362377
2016-03-16,0.015943067187092375
2016-03-17,-0.007846437316234245
2016-03-18,0.00043924744985845976
2016-03-21,-0.043038999742697315
2016-03-22,-0.0009180746056167699
2016-03-23,-0.013780165608751394
2016-03-24,0.023288252981898516
2016-03-28,0.004096081141416796
2016-03-29,0.026292008253536503
2016-03-30,0.003092167967601478
2016-03-31,0.0
2016-04-01,-0.00880667266395696
2016-04-04,0.008440678997698736
2016-04-05,-0.016739720171570993
2016-04-06,0.00134371894467189
2016-04-07,0.04116326100515555
2016-04-08,0.009024468900531879
2016-04-11,-0.024275831479556365
2016-04-12,0.03841126139812667
2016-04-13,-0.024800496308698627
2016-04-14,-0.016810311191507443
2016-04-15,0.00964474558604933
2016-04-18,0.016500303488304002
2016-04-19,0.002990129744634862
2016-04-20,0.0017037710879237444
2016-04-21,-0.029337051443147244
2016-04-22,0.018834809434201016
2016-04-25,-0.04170220238213207
2016-04-26,0.02332883784216877
2016-04-27,0.05523876576701281
2016-04-28,-0.02035719811069825
2016-04-29,-0.007633362686679801
2016-05-02,0.03589710291029635
2016-05-03,-0.014851261095046198
2016-05-04,-0.0016752319108060965
2016-05-05,0.014681526144156631
2016-05-06,-0.015709047534994247
2016-05-09,0.008399702992732294
2016-05-10,0.02540590836325407
2016-05-11,-0.005280285018237296
2016-05-12,-0.002860474824940229
2016-05-13,-0.024180144958959815
2016-05-16,-0.001679865455140428
2016-05-17,0.004206946885861207
2016-05-18,-0.02932590519639
2016-05-19,0.0008631335791391415
2016-05-20,-0.0008623892220432916
2016-05-23,0.007336857536315522
2016-05-24,-0.0017135837813809784
2016-05-25,0.029613842020267178
2016-05-26,-0.012505105613257128
2016-05-27,-0.0033766412070794782
2016-05-31,0.015247511307137751
2016-06-01,0.029202706385977217
2016-06-02,0.0028379112314134147
2016-06-03,-0.020614400625053264
2016-06-06,0.011555547626079576
2016-06-07,0.037536086030734994
2016-06-08,-0.015729926191155874
2016-06-09,0.03475868841275287
2016-06-10,-0.03281855372439868
2016-06-13,0.001596813481399506
2016-06-14,-0.017536842506859607
2016-06-15,-0.004462416034800798
2016-06-16,-0.005705048729051754
2016-06-17,0.010655943089561193
2016-06-20,0.019059207475552675
2016-06-21,0.013529344605653915
2016-06-22,-0.009423095069282073
2016-06-23,0.000793373803998465
2016-06-24,-0.02019823003582788
2016-06-27,-0.027485867500070982
2016-06-28,0.08021580537132755
2016-06-29,-0.023085909085823753
2016-06-30,0.013785045355585224
2016-07-01,0.003496394789606949
2016-07-05,-0.01780838593938161
2016-07-06,0.018525823092401472
2016-07-07,-0.016253990977517896
2016-07-08,0.0007868362189225042
2016-07-11,0.006289235019282691
2016-07-12,0.01210945490164339
2016-07-13,-0.008104791340032058
2016-07-14,-0.01906630408445653
2016-07-15,-0.005950173687504168
2016-07-18,0.011572561905874856
2016-07-19,-0.016173714691275598
2016-07-20,-0.017642522155553952
2016-07-21,-0.011836657487568125
2016-07-22,0.007021790455062904
2016-07-25,-0.03322376357756929
2016-07-26,-0.00042413353666992393
2016-07-27,0.002546645542371051
2016-07-28,0.009737579721640577
2016-07-29,0.034380995670682646
2016-08-01,-0.038102671514591124
2016-08-02,0.01137808053107614
2016-08-03,0.017499808887333934
2016-08-04,0.0
2016-08-05,0.005733084697348678
2016-08-08,0.018744970316683096
2016-08-09,-0.03240006170617571
2016-08-10,-0.00744096428979113
2016-08-11,0.02290690639238835
2016-08-12,0.021172662476779402
2016-08-15,0.013157875852391587
2016-08-16,-0.012986994589882173
2016-08-17,-0.0027906793646576
2016-08-18,0.0419829898908155
2016-08-19,-0.0038374956355097245
2016-08-22,-0.008474498213854376
2016-08-23,0.010489331321609674
2016-08-24,-0.01537850644804184
2016-08-25,-0.008200183259237548
2016-08-26,-0.006692733214948454
2016-08-29,-0.0027742917398480005
2016-08-30,-0.012718927180810469
2016-08-31,-0.00845375663461112
2016-09-01,-0.006902276537218199
2016-09-02,-0.00204404869221253
2016-09-06,0.014747800353611895
2016-09-07,0.01937847063568965
2016-09-08,0.04950474684430439
2016-09-09,-0.016603524548778337
2016-09-12,0.009209456758963785
2016-09-13,-0.04144480826409147
2016-09-14,-0.0047600359728298125
2016-09-15,-0.00199282574533699
2016-09-16,-0.02955285819223996
2016-09-19,0.0020577191926436367
2016-09-20,0.006981646213913173
2016-09-21,0.029363906799023898
2016-09-22,0.013074257643594045
2016-09-23,-0.0023463589857857237
2016-09-26,-0.015288260942176057
2016-09-27,-0.031051036660251552
2016-09-28,0.04724722686094851
2016-09-29,-0.0007844399868106589
2016-09-30,0.012956096028568398
2016-10-03,-0.0034881140336846528
2016-10-04,-0.019447586499803493
2016-10-05,0.01903993991745989
2016-10-06,-0.006617381254436117
2016-10-07,-0.029388817850302118
2016-10-10,-0.024626319876952962
2016-10-11,-0.021523092298211144
2016-10-12,0.009305845869664209
2016-10-13,-0.046521235856573195
2016-10-14,-0.008791209784747123
2016-10-17,-0.027494254666387552
2016-10-18,0.008207675636954459
2016-10-19,-0.023970918180695522
2016-10-20,0.022242794125093557
2016-10-21,-0.03127843817540665
2016-10-24,-0.012166542453411644
2016-10-25,-0.022737834285211478
2016-10-26,0.01454167852197319
2016-10-27,0.03440041186593512
2016-10-28,-0.05219391844950749
2016-10-31,0.017543684893031264
2016-11-01,-0.016283269726121485
2016-11-02,-0.013632099727269087
2016-11-03,-0.00592270978265208
2016-11-04,-0.004468833063351885
2016-11-07,0.02593505784472727
2016-11-08,-0.006812890526593063
2016-11-09,0.07594322116479146
2016-11-10,-0.020946944668728373
2016-11-11,-0.007906958712651013
2016-11-14,0.026254116232885316
2016-11-15,0.017816209766910562
2016-11-16,-0.026930086363686656
2016-11-17,-0.0023061637661804246
2016-11-18,0.014794395745187705
2016-11-21,0.05239176169282178
2016-11-22,-0.019480481934355698
2016-11-23,0.028697452332229423
2016-11-25,-0.018883884362252523
2016-11-28,-0.004812230535371276
2016-11-29,0.013626404892404187
2016-11-30,-0.04076285153275616
2016-12-01,0.03209750702762548
2016-12-02,-0.007446324839733065
2016-12-05,0.04280647869707854
2016-12-06,-0.002539133240198832
2016-12-07,0.006788294591780986
2016-12-08,0.03076280117352037
2016-12-09,-0.022485776401748647
2016-12-12,-0.02760349160803366
2016-12-13,0.008172207182001623
2016-12-14,-0.02730387731166306
2016-12-15,-0.007017435550335294
2016-12-16,-0.03754408241636309
2016-12-19,0.0022942852575875694
2016-12-20,-0.00091547229326161
2016-12-21,0.02841412131540566
2016-12-22,-0.006238677280915206
2016-12-23,0.021973198197056787
2016-12-27,0.015796323297948334
2016-12-28,-0.009935396897164828
2016-12-29,-0.007853366176632126
2016-12-30,0.0272647906615342
2017-01-03,-0.04366417390942923
2017-01-04,0.001342588536453082
2017-01-05,0.012069851436234957
2017-01-06,0.011042443918725331
2017-01-09,-0.034949888357765024
2017-01-10,0.0036214922571344843
2017-01-11,-0.00496165592906006
2017-01-12,0.009519738679045542
2017-01-13,-0.015716267066507084
2017-01-17,-0.009580655325729937
2017-01-18,-0.0018421450850752974
2017-01-19,0.0373787431401027
2017-01-20,-0.015569112007934316
2017-01-23,0.0022590362319792057
2017-01-24,0.03655251066463272
2017-01-25,-0.0017412010969399816
2017-01-26,0.01002995702470244
2017-01-27,-0.026338452292096193
2017-01-30,-0.057205862169505295
2017-01-31,0.010347783292974366
2017-02-01,-0.03305363562811858
2017-02-02,0.03273927031447865
2017-02-03,-0.0009323533553414753
2017-02-06,0.10732608549347078
2017-02-07,-0.006742392503578998
2017-02-08,0.0012729026666609133
2017-02-09,0.026694581061700307
2017-02-10,-0.006603365919273019
2017-02-13,-0.004985205269489312
2017-02-14,0.012108314997061331
2017-02-15,-0.014438896768515508
2017-02-16,-0.03223097376759987
2017-02-17,-0.00043255936619235325
2017-02-21,-0.007788549617218643
2017-02-22,-0.014391727576970603
2017-02-23,-0.0030975839435710695
2017-02-24,-0.0035506401335329008
2017-02-27,-0.012472436840498924
2017-02-28,-0.012178405320998564
2017-03-01,0.03242025125820702
2017-03-02,-0.011057112030071647
2017-03-03,0.0
2017-03-06,0.035330918556367275
2017-03-07,-0.00950308612516837
2017-03-08,-0.017444731936278934
2017-03-09,0.015090790091467854
2017-03-10,-0.006996046118000643
2017-03-13,0.007045335610850856
2017-03-14,-0.024486105307286565
2017-03-15,0.015688326519456952
2017-03-16,-0.01721079950771931
2017-03-17,0.0035916312502801695
2017-03-20,0.01566036702449458
2017-03-21,-0.0035241620406835095
2017-03-22,-0.016357333407152508
2017-03-23,0.026966184572248197
2017-03-24,0.014442119884689353
2017-03-27,0.0008627687336950629
2017-03-28,0.015086267210495663
2017-03-29,0.02505305269003344
2017-03-30,-0.03728263604684823
2017-03-31,0.0288296272706261
2017-04-03,0.004182566803112575
2017-04-04,0.023740123290196813
2017-04-05,-0.005695709383303771
2017-04-06,0.022503833398802797
2017-04-07,-0.02320912965481392
2017-04-10,0.009012555086596263
2017-04-11,-0.00040593617049655695
2017-04-12,-0.006904863956157747
2017-04-13,-0.018404860324857886
2017-04-17,0.008333121259253895
2017-04-18,-0.0037189780286552843
2017-04-19,-0.004976934392343146
2017-04-20,0.020008061460506488
2017-04-21,-0.015937858178641018
2017-04-24,-0.014534836010977048
2017-04-25,0.028655762936328877
2017-04-26,-0.004096682850703415
2017-04-27,-0.00781547312721853
2017-04-28,-0.03648460873895076
2017-05-01,0.024096483993300666
2017-05-02,0.01386553992104722
2017-05-03,0.004973234380553526
2017-05-04,-0.03175269876827291
2017-05-05,0.029386687657366073
2017-05-08,-0.019031842299705004
2017-05-09,0.004639426487917042
2017-05-10,0.04450030203824906
2017-05-11,-0.0028135161824885957
2017-05-12,-0.018943784923604934
2017-05-15,-0.0012350591476720796
2017-05-16,-0.01813709324287971
2017-05-17,-0.025189005704952194
2017-05-18,-0.006459530517964662
2017-05-19,0.01777160364383934
2017-05-22,0.0
2017-05-23,0.0029813658634589846
2017-05-24,-0.03099770923423828
2017-05-25,0.0013143937336457245
2017-05-26,0.004813901911214558
2017-05-30,-0.021776897091933423
2017-05-31,-0.012021094640821017
2017-06-01,-0.0018027427773433802
2017-06-02,-0.025282013838666018
2017-06-05,-0.0041688947429104894
2017-06-06,0.023255935840075237
2017-06-07,0.0045456640820713545
2017-06-08,0.009954304066095654
2017-06-09,0.02508980437121555
2017-06-12,-0.004370495228396609
2017-06-13,0.025899630948021946
2017-06-14,-0.011553117701290527
2017-06-15,0.010389801309393265
2017-06-16,-0.009426113756358934
2017-06-19,-0.022923859334458174
2017-06-20,-0.008410724606332187
2017-06-21,-0.0022323028687921687
2017-06-22,0.0228189417544169
2017-06-23,0.038495371485482544
2017-06-26,0.023588732753551334
2017-06-27,0.008230093998294663
2017-06-28,-0.0008159672007527208
2017-06-29,0.013888838033823347
2017-06-30,0.010475658346501993
2017-07-03,0.0019930481239738285
2017-07-05,-0.00915204781464729
2017-07-06,-0.02570269963661531
2017-07-07,0.0
2017-07-10,0.01690019014336963
2017-07-11,0.008917418297311963
2017-07-12,0.008035316127038117
2017-07-13,0.013153086576012551
2017-07-14,-0.0027541356867960554
2017-07-17,0.0031559445138098496
2017-07-18,-0.023987326105053275
2017-07-19,0.01410151044496133
2017-07-20,-0.006753844557181532
2017-07-21,-0.0008002620827588514
2017-07-24,-0.008006569619201986
2017-07-25,0.013721006038305061
2017-07-26,0.0015924708143020272
2017-07-27,0.0007949694415172459
2017-07-28,0.012708390395650415
2017-07-31,-0.02470594414784233
2017-08-01,0.01970242319076254
2017-08-02,-0.03115143142500232
2017-08-03,0.0
2017-08-04,0.0056977889172669105
2017-08-07,-0.013759668410657344
2017-08-08,0.01027974526576858
2017-08-09,0.010582174040579817
2017-08-10,-0.01006849673913035
2017-08-11,0.0012204791789662828
2017-08-14,-0.006500906818293184
2017-08-15,0.0057255014360790835
2017-08-16,-0.0020331661131636203
2017-08-17,-0.00040773244003655673
2017-08-18,-0.005707248511924945
2017-08-21,0.004509811811393982
2017-08-22,0.01959195637909783
2017-08-23,-0.0032023595558153817
2017-08-24,0.003212647608584085
2017-08-25,-0.005203885434103328
2017-08-28,-0.0036218603378730396
2017-08-29,0.004442625922226773
2017-08-30,-0.003216728715762507
2017-08-31,0.030657436692385076
2017-09-01,0.05166353741646312
2017-09-05,0.003349390700803978
2017-09-06,-0.001483680369119833
2017-09-07,-0.01040100475481287
2017-09-08,-0.025150231753790164
2017-09-11,0.0023104083912788287
2017-09-12,0.011524922620620881
2017-09-13,0.003038361276705759
2017-09-14,0.012495299299389862
2017-09-15,0.002617874356749761
2017-09-18,-0.010816793813810954
2017-09-19,-0.011689465382136444
2017-09-20,0.003052174624445847
2017-09-21,0.00456457383636133
2017-09-22,0.0064374679563665715
2017-09-25,0.008276564582915036
2017-09-26,0.0026119177029924057
2017-09-27,-0.001488840024981064
2017-09-28,-0.00037264592226582405
2017-09-29,-0.0026099703363515747
2017-10-02,0.0007478073108746486
2017-10-03,-0.007097190137465237
2017-10-04,-0.005643702245596405
2017-10-05,-0.0015132390771727122
2017-10-06,-0.02576763475832833
2017-10-09,-0.010501533151074272
2017-10-10,-0.003144956737129223
2017-10-11,0.005915007033852726
2017-10-12,0.01920808862867207
2017-10-13,0.0
2017-10-16,-0.011923059380659518
2017-10-17,0.007395853240533157
2017-10-18,-0.01004632442741793
2017-10-19,-0.005464633506443217
2017-10-20,0.0019624501488513246
2017-10-23,-0.011750838026297283
2017-10-24,-0.012286941178174748
2017-10-25,-0.020064164467136658
2017-10-26,0.009418383031756017
2017-10-27,0.08519269671722629
2017-10-30,0.016448703494926775
2017-10-31,0.018756975670665366
2017-11-01,0.007580976854977273
2017-11-02,0.012540568279154174
2017-11-03,-0.0010616393850033656
2017-11-06,0.01948262525611799
2017-11-07,-0.030977843930056315
2017-11-08,-0.0007187467724897312
2017-11-09,0.026599735918415357
2017-11-10,0.015055937174917045
2017-11-13,0.0024147227860751297
2017-11-14,-0.02064681205380081
2017-11-15,-0.00035158929207113054
2017-11-16,0.01019339818111864
2017-11-17,0.022616632490907396
2017-11-20,-0.012929552373398323
2017-11-21,0.0020683099872338406
2017-11-22,0.01272775495223244
2017-11-24,-0.0064537537169031545
2017-11-27,-0.00376093410166245
2017-11-28,-0.0013723136723469143
2017-11-29,0.002405506687627623
2017-11-30,-0.007542146440019715
2017-12-01,-0.009326332906734569
2017-12-04,-0.003835324608178925
2017-12-05,-0.008400653070584574
2017-12-06,-0.009883462016974764
2017-12-07,-0.009625846274971206
2017-12-08,-0.001079943955693552
2017-12-11,0.02090105986437707
2017-12-12,-0.025767677809242606
2017-12-13,0.0057974789743517885
2017-12-14,-0.01801190089419835
2017-12-15,-0.022743802290243975
2017-12-18,0.0168917864156628
2017-12-19,-0.009966866894309812
2017-12-20,0.0055927121990606565
2017-12-21,0.02780889002070186
2017-12-22,-0.004689548001461152
2017-12-26,0.018484822676698487
2017-12-27,0.00106746376438549
2017-12-28,0.014575019812775869
2017-12-29,0.0021023716805046444
2018-01-02,0.010489715727089122
2018-01-03,0.004498336396816294
2018-01-04,-0.004133681874444295
2018-01-05,-0.005188483971279578
2018-01-08,0.0052155447415727085
2018-01-09,0.007263859909785619
2018-01-10,-0.03983545812415212
2018-01-11,0.015737088855733328
2018-01-12,0.01690143046655801
2018-01-16,-0.029432010545879295
2018-01-17,-0.00178391321511151
2018-01-18,-0.01465351900925349
2018-01-19,-0.0021761545065998034
2018-01-22,0.02181011772373931
2018-01-23,0.011051950675783795
2018-01-24,-0.008815453062544276
2018-01-25,-0.017431599966743483
2018-01-26,0.007603393206287112
2018-01-29,-0.02766784787504617
2018-01-30,-0.013673614600643424
2018-01-31,-0.012738854718298165
2018-02-01,-0.0056924921865670886
2018-02-02,-0.03854961216401653
2018-02-05,-0.04406485472107491
2018-02-06,0.021594473110651435
2018-02-07,-0.05000002069807141
2018-02-08,-0.015404376596406921
2018-02-09,0.02737925600836366
2018-02-12,0.008460256748799022
2018-02-13,-0.004613843066970658
2018-02-14,0.011377741844603495
2018-02-15,0.002083258637000096
2018-02-16,-0.006652695645896101
2018-02-20,0.0012557744150030192
2018-02-21,-0.02800992162850091
2018-02-22,0.027096739718875495
2018-02-23,0.024288256493336213
2018-02-26,0.019623749420519587
2018-02-27,-0.028067473734433634
2018-02-28,-0.0033000645183041133
2018-03-01,0.03145668008583424
2018-03-02,0.013643864607895795
2018-03-05,0.0019790402743162794
2018-03-06,-0.004740979259209022
2018-03-07,0.008733552957385093
2018-03-08,-0.018102980312993844
2018-03-09,0.02284572561374687
2018-03-12,0.0
2018-03-13,0.004701964973039541
2018-03-14,-0.002730249701129117
2018-03-15,-0.020336044042544743
2018-03-16,-0.0023953469960291685
2018-03-19,-0.023209124276023285
2018-03-20,-0.013928925475889087
2018-03-21,0.013294652851382871
2018-03-22,-0.017629919392483373
2018-03-23,-0.018781367049505837
2018-03-26,0.0195659991871866
2018-03-27,-0.00750928677069973
2018-03-28,-0.0029424565467036645
2018-03-29,0.010960948374688861
2018-04-02,-0.034611959124770775
2018-04-03,0.016846574313243767
2018-04-04,0.00722175062589403
2018-04-05,0.00970080149053798
2018-04-06,-0.032164111782717386
2018-04-09,-0.009494851026882856
2018-04-10,0.02614373864692099
2018-04-11,-0.0021231741540086446
2018-04-12,0.002553121602017372
2018-04-13,0.004669325199249563
2018-04-16,0.01225176094191105
2018-04-17,-0.005008633725090861
2018-04-18,0.008389388064835357
2018-04-19,-0.019966914372910205
2018-04-20,-0.020373174293955132
2018-04-23,0.010398325996145985
2018-04-24,-0.0025729375615041183
2018-04-25,-0.003869361969005225
2018-04-26,0.012947973626744602
2018-04-27,0.006391233293248977
2018-04-30,0.012277482221535685
2018-05-01,0.0025095547071001256
2018-05-02,-0.0066752166028076765
2018-05-03,-0.030658996927642068
2018-05-04,0.015164427638712619
