Date,CZR
2015-10-12,0.010881434824348002
2015-10-13,0.0
2015-10-14,0.010764303754612792
2015-10-15,0.002129872562100399
2015-10-16,0.0
2015-10-19,-0.03506906791255793
2015-10-20,-0.02202641089709456
2015-10-21,-0.015765804225056357
2015-10-22,0.040045811285524646
2015-10-23,0.034103351016350425
2015-10-26,-0.01914886795810411
2015-10-27,-0.009761404553287889
2015-10-28,0.039430410970952234
2015-10-29,0.03477343853161896
2015-10-30,0.008146631995133324
2015-11-02,0.013131325196982013
2015-11-03,-0.0029910003758598647
2015-11-04,0.005000019073486239
2015-11-05,-0.021890573418260062
2015-11-06,0.006103806722521199
2015-11-09,-0.026289203221046997
2015-11-10,0.010384156449328996
2015-11-11,-0.011305206767971088
2015-11-12,-0.042619527265023605
2015-11-13,-0.007600401143787905
2015-11-16,-0.029540530374369323
2015-11-17,-0.01803831448437776
2015-11-18,0.026406376719747993
2015-11-19,-0.02572701935478916
2015-11-20,0.01262912241050329
2015-11-23,0.0011338128376245926
2015-11-24,0.0464325992021104
2015-11-25,0.0021645517596426966
2015-11-27,0.05723539091480023
2015-11-30,-0.010214543601571036
2015-12-01,0.006191994036631954
2015-12-02,-0.02769235464242792
2015-12-03,0.027426185805542902
2015-12-04,0.06673517325247014
2015-12-07,-0.015399499114478132
2015-12-08,0.005865143919995042
2015-12-09,-0.005830944590780596
2015-12-10,-0.007820129744460003
2015-12-11,-0.014778288095344094
2015-12-14,-0.03400001525878904
2015-12-15,-0.004140782865927561
2015-12-16,0.02702705114083548
2015-12-17,0.06983801339989615
2015-12-18,-0.02459785077712273
2015-12-21,-0.020368577070802862
2015-12-22,0.006930662592116832
2015-12-23,0.01868235781297445
2015-12-24,0.08011582540652906
2015-12-28,0.0035746169216261947
2015-12-29,0.015138030563097482
2015-12-30,-0.0263157234297543
2015-12-31,-0.009009043066040445
2016-01-04,-0.03727271340110083
2016-01-05,0.04721435248306527
2016-01-06,0.0009017338813563924
2016-01-07,-0.040540607880580004
2016-01-08,0.0009389886610358111
2016-01-11,0.0
2016-01-12,-0.011257025072867521
2016-01-13,0.0
2016-01-14,-0.015180251232560726
2016-01-15,-0.003853560829674585
2016-01-19,0.021276621255537087
2016-01-20,-0.0009469913337559754
2016-01-21,0.009478618577014819
2016-01-22,0.011267684838655256
2016-01-25,-0.012070576500969987
2016-01-26,-0.00469926589487768
2016-01-27,-0.010387215180981957
2016-01-28,-0.014312941324639117
2016-01-29,-0.0009680763751882537
2016-02-01,0.0009690144551894875
2016-02-02,0.0
2016-02-03,-0.027105492259358765
2016-02-04,-0.009950286524563201
2016-02-05,-0.043216016054700046
2016-02-08,-0.0063025647827326114
2016-02-09,-0.03065538696444159
2016-02-10,0.008724091934619427
2016-02-11,-0.007567534575591228
2016-02-12,0.005446539803746653
2016-02-16,0.018418210696114157
2016-02-17,0.026595745760156664
2016-02-18,-0.0051812682939942345
2016-02-19,-0.003125071401394508
2016-02-22,0.01880880991805367
2016-02-23,-0.022564129951672673
2016-02-24,0.01678907155249476
2016-02-25,0.018575883691489325
2016-02-26,0.005065875513131424
2016-02-29,0.009072595957228424
2016-03-01,0.019980000468738934
2016-03-02,0.028403522112587565
2016-03-03,0.0
2016-03-04,0.0009524027506511157
2016-03-07,0.00856328740512935
2016-03-08,-0.009433997912352998
2016-03-09,0.025714329310825956
2016-03-10,0.0241410644527964
2016-03-11,-0.01541251862280435
2016-03-14,-0.005524812876535612
2016-03-15,0.0
2016-03-16,0.019444447633170325
2016-03-17,-0.0009082859831013312
2016-03-18,-0.0018182234330610392
2016-03-21,-0.002732216231502771
2016-03-22,-0.01004563092176236
2016-03-23,0.0027675030026663716
2016-03-24,0.0009199842674443293
2016-03-28,0.011948539804551128
2016-03-29,0.04813803105842607
2016-03-30,0.005199343138218238
2016-03-31,-0.01379317205385755
2016-04-01,-0.024475502031601426
2016-04-04,0.028673808171997717
2016-04-05,0.019163787090705098
2016-04-06,0.012820561935890318
2016-04-07,-0.0008439011442964439
2016-04-08,0.03293913721472341
2016-04-11,0.022076898435786863
2016-04-12,0.009599990844726625
2016-04-13,0.003961980284332478
2016-04-14,-0.013417527645640859
2016-04-15,0.017600021362304652
2016-04-18,0.008647771569814555
2016-04-19,0.009353069857573226
2016-04-20,-0.023166038235786446
2016-04-21,-0.0086956252959971
2016-04-22,0.007177045682749128
2016-04-25,-0.0015835675045484665
2016-04-26,0.019825535829227414
2016-04-27,-0.006220834046796964
2016-04-28,0.03677623449523648
2016-04-29,-0.010566063647000301
2016-05-02,0.019069413161477033
2016-05-03,-0.011227516645578972
2016-05-04,-0.023467102098523873
2016-05-05,0.019379845534327478
2016-05-06,0.02129282849947356
2016-05-09,0.012658233241322314
2016-05-10,0.026470562248494645
2016-05-11,-0.01002867786104511
2016-05-12,-0.0021707477303655187
2016-05-13,-0.013778069681573024
2016-05-16,0.01985290415559371
2016-05-17,-0.036049026973719034
2016-05-18,0.03889307869967329
2016-05-19,-0.010799176997623228
2016-05-20,-0.005822410847066917
2016-05-23,-0.024890201785200183
2016-05-24,0.039039074300109
2016-05-25,0.007947951984428103
2016-05-26,0.01003586704207482
2016-05-27,0.02200138130484297
2016-05-31,0.03472222314204698
2016-06-01,-0.0067113711648050245
2016-06-02,0.0013513178264603631
2016-06-03,0.0020243378720166127
2016-06-06,0.0013467679175491742
2016-06-07,0.02488230587805229
2016-06-08,-0.0013123034376455456
2016-06-09,0.0032851635911714805
2016-06-10,-0.00982321988918644
2016-06-13,-0.009259282035872674
2016-06-14,-0.012015978438046915
2016-06-15,-0.0033783912223301904
2016-06-16,-0.009491548699847696
2016-06-17,-0.016427089442707543
2016-06-20,0.038970106059601495
2016-06-21,-0.009377115904962152
2016-06-22,-0.006085203030427477
2016-06-23,0.001360575375726647
2016-06-24,-0.01222828137978793
2016-06-27,-0.03094909287797465
2016-06-28,0.01561392935743866
2016-06-29,0.030048870642380043
2016-06-30,0.03086838064933972
2016-07-01,0.00822639042517248
2016-07-05,-0.022845916107534614
2016-07-06,0.0
2016-07-07,-0.00734807003269311
2016-07-08,0.015477826461947064
2016-07-11,0.008614984302609319
2016-07-12,-0.003942208841262507
2016-07-13,-0.004617394164167399
2016-07-14,-0.015241914750491192
2016-07-15,-0.0033646862863876414
2016-07-18,-0.010128330044198108
2016-07-19,0.008185531160170179
2016-07-20,-0.016238144482693895
2016-07-21,-0.00894086071402922
2016-07-22,0.008327542458692827
2016-07-25,-0.0013764283865727034
2016-07-26,0.0013783255529897787
2016-07-27,0.0006882470107101302
2016-07-28,-0.005502058040986357
2016-07-29,-0.0006915787590217048
2016-08-01,-0.004152212230751129
2016-08-02,0.0055594108267813525
2016-08-03,-0.006910876269821897
2016-08-04,0.0076548126341871026
2016-08-05,-0.04627065910225525
2016-08-08,0.036929707437451054
2016-08-09,0.005586586970037999
2016-08-10,-0.005555550404536702
2016-08-11,-0.02444130134457423
2016-08-12,-0.012884774641028995
2016-08-15,0.013052959077136439
2016-08-16,-0.00572655133692912
2016-08-17,-0.021598285336190126
2016-08-18,0.030169230523079404
2016-08-19,0.020714282989501953
2016-08-22,0.004198769753454901
2016-08-23,0.002090573670641138
2016-08-24,-0.0062587031899610235
2016-08-25,-0.011196630359638027
2016-08-26,-0.00212312333533049
2016-08-29,-0.009219866022965872
2016-08-30,0.002147439684879293
2016-08-31,-0.0028571401323590484
2016-09-01,0.0107449583180792
2016-09-02,0.00425233317339635
2016-09-06,0.0021171300500824053
2016-09-07,0.021831015759199657
2016-09-08,-0.008959346133031398
2016-09-09,-0.02573017264356725
2016-09-12,0.0057102014560379555
2016-09-13,-0.009936149170093556
2016-09-14,0.0028673808171997273
2016-09-15,0.025017897583693216
2016-09-16,-0.006276161201549835
2016-09-19,-0.028771919116639233
2016-09-20,-0.016618532758298943
2016-09-21,0.03159443909058557
2016-09-22,0.041310535988741126
2016-09-23,0.0027359755243594464
2016-09-26,0.015688983513273858
2016-09-27,-0.024848883615036566
2016-09-28,-0.012396714841667711
2016-09-29,-0.009065558790629202
2016-09-30,-0.010555919643039924
2016-10-03,0.004978641019566021
2016-10-04,0.002830853611398565
2016-10-05,-0.013408647356006997
2016-10-06,0.014306206687290102
2016-10-07,-0.006346978184128771
2016-10-10,0.01490418991290099
2016-10-11,-0.02797206761324067
2016-10-12,-0.003597067513145258
2016-10-13,-0.032491028920224485
2016-10-14,-0.01865671694902782
2016-10-17,-0.015209111411935483
2016-10-18,-0.011582982296490463
2016-10-19,0.0
2016-10-20,-0.007812529685906622
2016-10-21,-0.01181099376244421
2016-10-24,0.0
2016-10-25,-0.0358565579622343
2016-10-26,-0.008264494075791107
2016-10-27,0.008333365122477288
2016-10-28,0.0
2016-10-31,0.0
2016-11-01,-0.024793403411316528
2016-11-02,-0.029661048797655076
2016-11-03,-0.03493446508240117
2016-11-04,-0.022624433998618243
2016-11-07,0.0
2016-11-08,0.04629629547867431
2016-11-09,0.03097340016705341
2016-11-10,0.025751090176663105
2016-11-11,0.05439335419073621
2016-11-14,0.01984126924056806
2016-11-15,0.011673121718080326
2016-11-16,0.01153843219463635
2016-11-17,0.05323199872591999
2016-11-18,-0.02166066299436653
2016-11-21,-0.014760133317333168
2016-11-22,0.0037452610960182486
2016-11-23,0.014925430495003944
2016-11-25,-0.011029453529204925
2016-11-28,-0.018587360858383528
2016-11-29,0.011363679876669641
2016-11-30,0.0299625173858038
2016-12-01,0.10909090909090913
2016-12-02,-0.0032787010317942844
2016-12-05,0.0361842235287142
2016-12-06,0.01269840058826266
2016-12-07,0.040752387459403794
2016-12-08,-0.0030121170638643946
2016-12-09,0.0030212173241199736
2016-12-12,-0.036144600462750365
2016-12-13,0.02187502384185791
2016-12-14,0.006116231139851269
2016-12-15,-0.003039583105784893
2016-12-16,0.0030488503397696487
2016-12-19,0.003039467157545106
2016-12-20,0.003030256791548336
2016-12-21,0.00906353672470317
2016-12-22,-0.011976093042061042
2016-12-23,0.003030256791548336
2016-12-27,-0.006042204152926223
2016-12-28,0.006078934315090212
2016-12-29,0.015105740877629392
2016-12-30,0.00892866266017478
2017-01-03,0.005899614726846414
2017-01-04,-0.008797631979022502
2017-01-05,-0.01479289974219189
2017-01-06,-0.003002957249614635
2017-01-09,-0.03012048123553901
2017-01-10,0.02484469621445795
2017-01-11,0.012121258359966802
2017-01-12,-0.03293419875942394
2017-01-13,-0.00928790229556209
2017-01-17,-0.034375011920928955
2017-01-18,0.02265374665311226
2017-01-19,-0.01582278461911668
2017-01-20,-0.003215446310068537
2017-01-23,-0.006451637514175879
2017-01-24,0.03571429898433687
2017-01-25,0.0031348082340301175
2017-01-26,-0.03125
2017-01-27,0.0
2017-01-30,-0.025806427001953125
2017-01-31,0.026490040293054573
2017-02-01,0.006451637514175879
2017-02-02,0.003205079220378604
2017-02-03,0.022364242172588256
2017-02-06,-0.03125
2017-02-07,-0.006451637514175879
2017-02-08,0.006493531425117771
2017-02-09,0.006451637514175879
2017-02-10,0.03525636048790459
2017-02-13,0.0061919742310698744
2017-02-14,-0.01538461538461533
2017-02-15,0.03750002384185791
2017-02-16,-0.0120482384544226
2017-02-17,0.009146318415812038
2017-02-21,-0.009063421477046196
2017-02-22,0.0
2017-02-23,-0.021341487171393725
2017-02-24,0.003115336248348477
2017-02-27,0.0031055426009860554
2017-02-28,0.00928790229556209
2017-03-01,0.05214726510766465
2017-03-02,0.032070038288217306
2017-03-03,0.028248586352996652
2017-03-06,-0.00824184173576259
2017-03-07,-0.0027700409514637148
2017-03-08,0.005555576748318192
2017-03-09,-0.019337037242720068
2017-03-10,0.01690136546819976
2017-03-13,0.03601116639076163
2017-03-14,0.02406410894285349
2017-03-15,0.028720686964242903
2017-03-16,-0.055837580653250396
2017-03-17,0.01344085993939359
2017-03-20,-0.010610119835120058
2017-03-21,-0.05630022833980586
2017-03-22,-0.0028409740525814353
2017-03-23,0.005698027681878992
2017-03-24,0.0028329260900767927
2017-03-27,0.011299369885315658
2017-03-28,0.05586592297827697
2017-03-29,-0.0079364879131113
2017-03-30,0.010666707356770777
2017-03-31,-0.0013193416819170523
2017-04-03,-0.0026419677186899637
2017-04-04,0.011920550011641051
2017-04-05,-0.015706865885732224
2017-04-06,0.023936211766028448
2017-04-07,-0.0025973629641842244
2017-04-10,0.0
2017-04-11,0.020833312637276835
2017-04-12,-0.028061282331869886
2017-04-13,-0.028871352183078236
2017-04-17,0.01081085205078125
2017-04-18,-0.005347613764161596
2017-04-19,0.010752626424140876
2017-04-20,0.015957508328925174
2017-04-21,-0.03664925387219231
2017-04-24,-0.0326087170602698
2017-04-25,0.03370788804420255
2017-04-26,0.059782630667118974
2017-04-27,-0.012820512820512775
2017-04-28,-0.00649350649350644
2017-05-01,0.0013071695963542407
2017-05-02,0.007832878408265298
2017-05-03,0.012953368387701447
2017-05-04,0.0
2017-05-05,0.023017942736611285
2017-05-08,-0.00500001907348635
2017-05-09,0.027638248992579717
2017-05-10,0.02200483319327451
2017-05-11,-0.016746430041051807
2017-05-12,0.007299344596003232
2017-05-15,0.0
2017-05-16,-0.0024155141336371644
2017-05-17,-0.02058107723542879
2017-05-18,-0.013597014256782392
2017-05-19,-0.012531327841571738
2017-05-22,0.038071064515435626
2017-05-23,0.004889900752586662
2017-05-24,0.012165450573309089
2017-05-25,-0.014423040772329476
2017-05-26,0.002438987173685181
2017-05-30,0.007299344596003232
2017-05-31,0.0024154219911944885
2017-06-01,0.004819295492517028
2017-06-02,0.0
2017-06-05,0.0
2017-06-06,0.004796181277703981
2017-06-07,0.031026233644827483
2017-06-08,-0.004629647208502563
2017-06-09,-0.011627906976744207
2017-06-12,0.0070588055778952885
2017-06-13,0.007009328093650513
2017-06-14,-0.03480278545486859
2017-06-15,-0.016826850334565435
2017-06-16,-0.009779988042929788
2017-06-19,0.024691358024691468
2017-06-20,-0.014457794557134807
2017-06-21,0.002444950376293331
2017-06-22,-0.017073189339986694
2017-06-23,0.004962798181780803
2017-06-26,0.007407388569396156
2017-06-27,-0.01960782480441492
2017-06-28,0.022500038146972656
2017-06-29,-0.039119858902840865
2017-06-30,0.017811724593606026
2017-07-03,-0.0100000381469727
2017-07-05,-0.02272721580456105
2017-07-06,-0.007751918117475554
2017-07-07,0.010416606648103066
2017-07-10,-0.005154658940003776
2017-07-11,0.007772100093707213
2017-07-12,0.00514130952177827
2017-07-13,-0.017902735947815773
2017-07-14,0.005208253653516293
2017-07-17,-0.010362635414346344
2017-07-18,0.020942387986460087
2017-07-19,0.015384576259515281
2017-07-20,0.040404099759346446
2017-07-21,0.0
2017-07-24,0.014563069490542535
2017-07-25,0.002392399297694192
2017-07-26,-0.007159977108175508
2017-07-27,-0.026442271982422993
2017-07-28,-0.012345679012345734
2017-07-31,0.019999980926513672
2017-08-01,-0.004901979575474669
2017-08-02,0.014778382053408423
2017-08-03,-0.012135922105364738
2017-08-04,-0.0024570586472670852
2017-08-07,-0.004926033393071849
2017-08-08,-0.012376237156320857
2017-08-09,0.10025062273257368
2017-08-10,0.027334781469991354
2017-08-11,0.037694031495697944
2017-08-14,-0.004273520645296847
2017-08-15,-0.023605118243339995
2017-08-16,-0.01098901098901095
2017-08-17,-0.017777760823567745
2017-08-18,0.009049721816227319
2017-08-21,0.008968644384842461
2017-08-22,0.03111114501953116
2017-08-23,-0.006465582799399017
2017-08-24,0.0021692471177519046
2017-08-25,0.006493489872433145
2017-08-28,-0.015053779848160254
2017-08-29,-0.008733574625433005
2017-08-30,-0.006607996512660974
2017-08-31,0.019955688610396205
2017-09-01,0.006521722544794439
2017-09-05,0.030237614448129113
2017-09-06,-0.0062892920809685116
2017-09-07,0.004219344763797039
2017-09-08,0.01050420201739799
2017-09-11,0.027027091330517283
2017-09-12,0.022267174901702047
2017-09-13,-0.015841569050703885
2017-09-14,-0.01006036201860272
2017-09-15,0.008130034654042939
2017-09-18,0.02016129094281638
2017-09-19,0.0
2017-09-20,0.005928914245150629
2017-09-21,-0.01375247037239391
2017-09-22,-0.014940238816762985
2017-09-25,-0.013144621149653313
2017-09-26,0.006147525445711732
2017-09-27,0.026476641388145872
2017-09-28,0.00992063462028403
2017-09-29,0.007858500966414939
2017-10-02,0.009746588838909442
2017-10-03,0.02895752938403162
2017-10-04,0.003752359583532483
2017-10-05,0.007476664035119818
2017-10-06,-0.020408205151723702
2017-10-09,-0.011363607628614325
2017-10-10,0.0
2017-10-11,0.009578543921305638
2017-10-12,-0.007590161671500395
2017-10-13,0.001912089680251805
2017-10-16,0.01717552833919589
2017-10-17,-0.0056285035901454394
2017-10-18,-0.00754719860148878
2017-10-19,-0.019011407395610358
2017-10-20,-0.011627877749298965
2017-10-23,-0.009803921568627416
2017-10-24,-0.013861401246325844
2017-10-25,-0.004016079638624048
2017-10-26,-0.030241936414224457
2017-10-27,0.04989608320196015
2017-10-30,0.013861401246325844
2017-10-31,0.003906264842953311
2017-11-01,0.00389099109542812
2017-11-02,-0.005813938874649538
2017-11-03,0.09161794995786354
2017-11-06,0.021428585052490234
2017-11-07,0.013986000461365
2017-11-08,0.0103448012779499
2017-11-09,-0.025597270291097818
2017-11-10,0.0035026404252900267
2017-11-13,0.005235588849127115
2017-11-14,0.008680555785511856
2017-11-15,-0.001721144178095546
2017-11-16,0.008620689655172376
2017-11-17,-0.0017093756260015969
2017-11-20,0.015410919309357007
2017-11-21,-0.008431703312527516
2017-11-22,-0.0051020279073653585
2017-11-24,0.015384641468015436
2017-11-27,0.001683475952059199
2017-11-28,0.010084007968421682
2017-11-29,-0.020798669413248816
2017-11-30,0.03993207051401648
2017-12-01,0.0
2017-12-04,0.008169934538673873
2017-12-05,0.016207455229087397
2017-12-06,-0.0031898047927564344
2017-12-07,0.01920001220703127
2017-12-08,0.026687609773601517
2017-12-11,0.018348576762148072
2017-12-12,0.010510579484603433
2017-12-13,0.008915281529179975
2017-12-14,-0.05596469759002154
2017-12-15,0.0031201962932567717
2017-12-18,0.04510099158393577
2017-12-19,-0.005952290396567306
2017-12-20,-0.011976093042061042
2017-12-21,0.009090885971531737
2017-12-22,-0.003002957249614635
2017-12-26,0.0
2017-12-27,0.021084359844980805
2017-12-28,-0.026548716382559845
2017-12-29,0.004545500784209233
2018-01-02,-0.045248924232405896
2018-01-03,-0.01105846400278665
2018-01-04,0.022364242172588256
2018-01-05,-0.00625002384185791
2018-01-08,-0.0031446061798816594
2018-01-09,0.011040961063012888
2018-01-10,0.006240273563195231
2018-01-11,0.009302301924358103
2018-01-12,-0.006144416824186538
2018-01-16,-0.007727975634990836
2018-01-17,-0.0031152174104217556
2018-01-18,-0.012499988079071045
2018-01-19,0.04272153054344163
2018-01-22,0.019726788956943686
2018-01-23,0.011904807858458266
2018-01-24,-0.01617644814883956
2018-01-25,-0.014947682768186032
2018-01-26,0.003034854986515345
2018-01-29,-0.031770023034770056
2018-01-30,0.0078125
2018-01-31,0.07131780580032698
2018-02-01,0.002894422316255474
2018-02-02,0.010100965619285418
2018-02-05,-0.037142835344587066
2018-02-06,0.023738849226980552
2018-02-07,-0.017391260119452023
2018-02-08,-0.057522143810254445
2018-02-09,-0.04068861074698693
2018-02-12,-0.016313213906133717
2018-02-13,0.033167496273711405
2018-02-14,0.03691812624762192
2018-02-15,0.004644010198823656
2018-02-16,0.0338982572652935
2018-02-20,0.017883824216472055
2018-02-21,-0.04685218791588852
2018-02-22,-0.012288716453369819
2018-02-23,0.04354580543502373
2018-02-26,0.0014902902592413003
2018-02-27,0.00892866266017478
2018-02-28,0.005899614726846414
2018-03-01,0.007331378627178697
2018-03-02,-0.0029111638591899913
2018-03-05,-0.011678876667997273
2018-03-06,0.01477104941030527
2018-03-07,0.026200918947840934
2018-03-08,0.017021233308399886
2018-03-09,0.05020929228371296
2018-03-12,-0.013280211945179365
2018-03-13,-0.0053836003963588785
2018-03-14,0.020297699174941286
2018-03-15,-0.011936359518109674
2018-03-16,-0.020134228187919434
2018-03-19,-0.02602741816272469
2018-03-20,-0.022503495196324885
2018-03-21,-0.024460387744491885
2018-03-22,-0.020648989127775685
2018-03-23,-0.02710847907219216
2018-03-26,0.040247655348825795
2018-03-27,-0.017857098255025683
2018-03-28,-0.016666643547289306
2018-03-29,0.01694912863264686
2018-04-02,-0.02727277351148205
2018-04-03,0.05295952784265667
2018-04-04,0.025147997278247347
2018-04-05,0.024530979413846854
2018-04-06,-0.03098587251045337
2018-04-09,-0.008721018559610272
2018-04-10,0.014662757254357617
2018-04-11,0.0
2018-04-12,0.02601160594131402
2018-04-13,0.005633824308153512
2018-04-16,0.16246496115152986
2018-04-17,-0.012048192771084376
2018-04-18,0.007317054562452352
2018-04-19,-0.012106537753911795
2018-04-20,-0.009803865653465582
2018-04-23,0.01856435573448123
2018-04-24,-0.025516476617806982
2018-04-25,-0.01620941984826063
2018-04-26,0.020278814235463516
2018-04-27,0.007453397194050915
2018-04-30,-0.001233026831104156
2018-05-01,-0.004938290442949467
2018-05-02,0.002481446419641431
2018-05-03,-0.00990102749433508
2018-05-04,0.0625
2018-05-07,-0.008235258214614016
2018-05-08,0.0047448859075223115
2018-05-09,-0.002361239143425231
2018-05-10,0.024852052948178605
2018-05-11,-0.02540412225179911
2018-05-14,0.023696682036039585
2018-05-15,-0.0023148677558392228
2018-05-16,0.006960627897421912
2018-05-17,0.01958521760913423
2018-05-18,0.0033898649916137558
2018-05-21,-0.01576578240726978
2018-05-22,-0.00800920555395468
2018-05-23,-0.00807378284753657
2018-05-24,0.023255813953488413
